id	2c298a08-f047-49c0-8e69-cec2187caddf	8e08141b-7a0a-4a93-b9f1-0479b423c4b0
282969	99.0	239.0
102724201	0.0	0.0
282966	0.0	0.0
54622	1426.0	2419.0
100134259	15.0	20.0
54621	1402.0	2787.0
54620	922.0	1632.0
54626	391.0	433.0
54625	4487.0	5745.0
54623	5967.0	5823.0
54629	5915.0	4671.0
54627	133.0	276.0
27005	2176.0	2470.0
27006	15.0	4.0
27000	1492.0	1655.0
27004	3.0	15.0
27018	10431.0	7322.0
27019	8.0	2.0
400591	1.0	2.0
27010	338.0	263.0
27012	0.0	0.0
27013	10718.0	8701.0
400581	1.0	1.0
400578	12.0	5.0
400569	1090.0	829.0
400566	440.0	338.0
389715	0.0	0.0
100313829	0.0	1.0
390729	0.0	1.0
100313824	0.0	0.0
100313822	0.0	0.0
389740	53.0	119.0
389730	0.0	0.0
100038246	0.0	0.0
389727	0.0	0.0
91775	935.0	1251.0
390872	0.0	0.0
390874	1.0	0.0
654835	0.0	0.0
400759	96.0	78.0
400757	0.0	0.0
125997	0.0	0.0
389874	0.0	0.0
389873	2.0	3.0
400752	201.0	124.0
137994	61.0	56.0
642843	12.0	0.0
91768	388.0	772.0
64151	79.0	424.0
64150	76.0	236.0
64168	506.0	191.0
64167	3725.0	2499.0
390883	0.0	0.0
390882	0.0	0.0
390885	0.0	0.0
390886	0.0	0.0
125988	2321.0	1794.0
400746	995.0	53.0
400745	3.0	33.0
389866	23.0	21.0
150962	752.0	656.0
64175	1636.0	3419.0
162968	171.0	174.0
64174	28.0	102.0
162966	557.0	545.0
162967	2458.0	3251.0
162962	719.0	906.0
162963	825.0	1209.0
125981	404.0	38.0
149992	0.0	0.0
390856	0.0	0.0
390858	506.0	208.0
27187	1.0	1.0
390857	0.0	0.0
400736	0.0	0.0
400735	0.0	0.0
27185	648.0	857.0
149986	3119.0	3799.0
147323	4.0	6.0
326293	0.0	0.0
100313839	0.0	0.0
389898	3.0	2.0
100313837	0.0	0.0
326295	2.0	0.0
27189	0.0	7.0
100313838	0.0	0.0
326294	0.0	0.0
125972	2.0	3.0
642864	0.0	0.0
100313835	0.0	0.0
326296	0.0	0.0
326298	0.0	1.0
375260	372.0	232.0
27183	5357.0	4694.0
64170	60.0	100.0
642869	1.0	3.0
27180	23.0	72.0
27181	48.0	150.0
64172	562.0	624.0
100313830	0.0	0.0
375248	142.0	179.0
91782	3763.0	3180.0
27197	25.0	101.0
147339	2078.0	2555.0
27198	181.0	262.0
27195	0.0	0.0
125965	1.0	5.0
27196	0.0	0.0
125963	0.0	0.0
125962	0.0	0.0
27199	55.0	144.0
400720	1644.0	2137.0
149998	4.0	6.0
389884	0.0	1.0
326286	0.0	1.0
27190	4.0	32.0
64180	3.0	7.0
27193	0.0	0.0
100313842	9.0	0.0
642879	0.0	0.0
100313843	0.0	0.0
27194	0.0	0.0
400728	23.0	35.0
64184	0.0	0.0
100313840	0.0	0.0
100313841	0.0	0.0
100313892	0.0	0.0
642891	3.0	1.0
387264	1.0	3.0
387263	2753.0	2109.0
206412	35.0	40.0
27164	136.0	740.0
27165	53.0	90.0
27163	16830.0	10361.0
400799	2.0	1.0
400798	23.0	19.0
27166	2084.0	1895.0
400797	0.0	0.0
326272	0.0	0.0
326275	5.0	0.0
326277	0.0	0.0
326279	16.0	21.0
27160	0.0	2.0
27161	1423.0	3853.0
326278	14.0	15.0
100313895	0.0	0.0
642888	0.0	0.0
100313896	0.0	1.0
387254	0.0	0.0
400793	772.0	1150.0
150928	83.0	117.0
27175	1034.0	934.0
149934	0.0	0.0
27173	10087.0	7069.0
150921	0.0	8.0
27179	0.0	0.0
27177	0.0	0.0
27178	0.0	1.0
341883	141.0	29.0
341880	14.0	71.0
27170	0.0	0.0
326269	1.0	1.0
137964	4337.0	5729.0
390892	0.0	0.0
375298	64.0	260.0
149951	4058.0	3192.0
27148	1320.0	2463.0
390895	0.0	0.0
206426	1.0	2.0
27143	337.0	712.0
27141	85.0	29.0
27146	26.0	12.0
106029310	0.0	0.0
27147	362.0	423.0
27145	259.0	305.0
123355	1196.0	1229.0
137970	1665.0	1442.0
375287	1425.0	1337.0
387276	0.0	0.0
27159	0.0	0.0
387273	1.0	3.0
150947	0.0	0.0
150946	180.0	207.0
27153	1807.0	2337.0
27154	5267.0	8787.0
400769	3.0	2.0
27151	8742.0	5899.0
27152	1327.0	1184.0
123346	5.0	2.0
27158	680.0	990.0
400765	0.0	0.0
100293516	653.0	1093.0
387266	0.0	0.0
27156	32.0	15.0
149954	0.0	0.0
387267	0.0	0.0
375295	11.0	12.0
100313886	0.0	0.0
100313887	0.0	0.0
100313884	0.0	0.0
101928287	3.0	7.0
160365	9.0	14.0
160364	11.0	25.0
102724316	1274.0	1472.0
54754	4.0	4.0
54753	1099.0	813.0
54752	0.0	9.0
54751	4929.0	8007.0
54758	1105.0	1325.0
54757	77.0	234.0
54756	2096.0	2516.0
101928290	87.0	123.0
6401	443.0	176.0
6400	23847.0	26022.0
102724307	2.0	0.0
54760	144.0	135.0
54765	9109.0	13010.0
54764	1754.0	2123.0
54763	0.0	1.0
54762	366.0	589.0
54769	4.0	39.0
54768	100.0	60.0
54766	0.0	1.0
159371	162.0	263.0
100421700	3.0	1.0
100421701	1.0	2.0
100421702	1.0	0.0
100421704	10.0	10.0
100421705	0.0	0.0
100421706	0.0	0.0
100421707	0.0	0.0
100421708	2.0	3.0
100421709	0.0	0.0
54776	2860.0	4506.0
91703	142.0	17.0
6403	419.0	583.0
6402	279.0	329.0
6405	3949.0	4019.0
54778	3030.0	3117.0
6404	343.0	1039.0
54777	31.0	18.0
6407	25.0	31.0
6406	50.0	68.0
64100	0.0	0.0
64102	49.0	8.0
6421	14171.0	19347.0
100421710	1.0	0.0
64101	35.0	113.0
6423	887.0	7514.0
6422	8693.0	13450.0
64106	15.0	24.0
64105	63.0	58.0
64108	204.0	247.0
100421716	0.0	0.0
100421717	0.0	0.0
100421718	0.0	0.0
64109	6.0	4.0
54780	2769.0	2071.0
54785	755.0	543.0
54784	1115.0	1140.0
6414	27759.0	7689.0
6416	5024.0	3365.0
54788	5484.0	4910.0
6415	13156.0	7853.0
6418	17814.0	22872.0
6419	2487.0	2060.0
6430	11528.0	12529.0
64111	0.0	0.0
162989	1970.0	1908.0
64110	4079.0	3613.0
6432	6878.0	6054.0
6431	13650.0	15655.0
64112	6007.0	4842.0
64115	1155.0	2157.0
6434	8440.0	7922.0
101928243	112.0	129.0
6433	2002.0	2452.0
64114	29939.0	10811.0
101928244	2.0	0.0
100421724	4.0	9.0
64116	2743.0	2403.0
64118	7178.0	7469.0
101928248	49.0	27.0
100421728	0.0	0.0
54790	2492.0	3615.0
100421729	0.0	1.0
104548973	0.0	1.0
104548972	1.0	0.0
54793	3011.0	1997.0
400713	1153.0	1514.0
104548971	11.0	27.0
104548970	0.0	1.0
54798	58.0	221.0
255411	0.0	0.0
54797	1141.0	912.0
54796	349.0	1038.0
54795	14152.0	23594.0
6425	11.0	36.0
6424	290.0	14849.0
150992	0.0	0.0
6427	5802.0	5212.0
54799	2010.0	2955.0
6426	9429.0	11000.0
6429	5181.0	6337.0
6428	16392.0	14544.0
162979	96.0	50.0
6441	301.0	84.0
64122	2319.0	2847.0
64121	1520.0	1522.0
6440	1.0	0.0
100421731	0.0	0.0
6443	4240.0	2805.0
101928256	0.0	0.0
6442	343.0	692.0
64123	654.0	618.0
100421733	0.0	0.0
6445	59.0	16.0
100421734	0.0	0.0
6444	1524.0	1479.0
160313	1.0	0.0
100421736	0.0	0.0
64127	187.0	113.0
162972	1216.0	2219.0
64129	1769.0	1821.0
255426	5.0	14.0
642818	3.0	0.0
642819	269.0	209.0
400709	17.0	14.0
6439	0.0	1.0
642812	7.0	6.0
64131	1062.0	2567.0
654817	9.0	8.0
6450	389.0	380.0
91750	1032.0	828.0
64130	507.0	217.0
654816	10.0	20.0
6452	1097.0	1997.0
100421741	0.0	0.0
64132	4527.0	5041.0
6451	10624.0	9479.0
64135	1779.0	2812.0
91754	6789.0	9099.0
6453	2316.0	3617.0
6456	442.0	322.0
91752	57.0	93.0
64137	6.0	9.0
6455	5424.0	6962.0
147372	136.0	116.0
6447	90.0	82.0
6446	925.0	3718.0
91748	3379.0	4762.0
6449	6230.0	6728.0
135398	14.0	16.0
91746	6092.0	7527.0
6448	4296.0	5156.0
91749	429.0	371.0
6461	867.0	878.0
6462	17.0	10.0
6465	1.0	3.0
100421754	0.0	0.0
64146	152.0	116.0
64145	2804.0	3885.0
6464	6633.0	7070.0
162998	5.0	6.0
100421756	5.0	5.0
101928276	0.0	3.0
64147	450.0	487.0
160335	2710.0	4077.0
6466	1.0	0.0
162993	862.0	672.0
64149	1961.0	1408.0
147381	35.0	121.0
255403	788.0	723.0
6458	18.0	43.0
6457	38.0	21.0
91734	0.0	0.0
6459	17.0	15.0
6472	5155.0	5673.0
6471	2.0	0.0
6474	1.0	65.0
6473	0.0	1.0
6476	360.0	502.0
6478	2928.0	2244.0
6477	778.0	896.0
101928200	12.0	21.0
100421648	1.0	0.0
6470	2671.0	1547.0
6469	53.0	529.0
6468	5433.0	6052.0
6483	738.0	2024.0
6482	738.0	1441.0
100421652	1.0	0.0
6484	1119.0	1759.0
6487	1222.0	1216.0
196294	727.0	527.0
6489	1146.0	501.0
497661	981.0	663.0
100421657	0.0	0.0
6480	51623.0	12191.0
102724386	0.0	0.0
6494	1703.0	2142.0
6493	3134.0	11670.0
6496	0.0	0.0
6495	2749.0	3929.0
6498	2513.0	4871.0
101928223	0.0	86.0
6497	5452.0	10032.0
6499	3510.0	4534.0
6490	87.0	87.0
6492	1.0	2.0
6491	444.0	882.0
101928232	0.0	0.0
100124700	0.0	3.0
102724368	7.0	19.0
196264	1704.0	2170.0
54700	4383.0	4687.0
54707	2273.0	2272.0
497634	0.0	0.0
54704	1842.0	3793.0
54708	6956.0	3442.0
160287	9.0	6.0
54714	2.0	3.0
54718	155.0	154.0
100421681	3.0	0.0
54716	0.0	19.0
54715	54.0	73.0
100421695	11.0	9.0
100421697	0.0	0.0
100421698	1.0	1.0
100421699	3.0	4.0
102724349	2.0	23.0
102724341	0.0	0.0
159296	4.0	130.0
54729	0.0	1.0
54726	2730.0	3431.0
100421694	0.0	0.0
255480	207.0	45.0
54732	18388.0	12692.0
54734	44.0	39.0
54733	13992.0	4156.0
54739	204.0	316.0
54738	483.0	1939.0
54737	5650.0	6118.0
160298	8.0	16.0
102724321	0.0	0.0
255488	7103.0	8009.0
54742	360.0	32.0
54741	10184.0	6724.0
54749	8453.0	3558.0
137902	13.0	59.0
27128	209.0	572.0
27129	719.0	1200.0
29789	4767.0	6582.0
27127	19.0	21.0
27120	20.0	14.0
27121	5.0	6.0
29781	2411.0	2366.0
29780	604.0	1331.0
27124	443.0	1100.0
27125	13846.0	17356.0
27122	8489.0	6765.0
29785	114.0	157.0
27123	91.0	332.0
125919	539.0	685.0
29799	203.0	848.0
390800	0.0	0.0
27131	5195.0	5111.0
654790	236.0	123.0
27132	13.0	467.0
27130	1059.0	1350.0
29798	9.0	79.0
27136	25.0	2.0
29797	0.0	0.0
27133	37.0	23.0
29796	6758.0	2799.0
27134	507.0	794.0
27106	622.0	1306.0
27107	2393.0	2823.0
29768	7.0	5.0
29767	772.0	898.0
29766	5429.0	6035.0
27109	2583.0	2085.0
29761	2506.0	3438.0
29760	828.0	1395.0
389813	129.0	352.0
389812	4.0	14.0
27102	17241.0	22809.0
29765	0.0	0.0
29763	4391.0	3479.0
27101	3343.0	2671.0
389816	1346.0	1327.0
27115	276.0	568.0
29778	0.0	1.0
29777	1757.0	1865.0
27113	155.0	206.0
29775	1148.0	1579.0
27111	186.0	203.0
29774	7.0	41.0
27112	728.0	1201.0
390831	0.0	0.0
390834	1.0	1.0
390836	0.0	0.0
100313938	0.0	0.0
125950	1983.0	3522.0
125958	0.0	0.0
377841	10.0	33.0
390843	0.0	0.0
390844	3.0	6.0
389827	0.0	0.0
652170	0.0	0.0
389860	0.0	0.0
390811	0.0	0.0
389857	0.0	0.0
390816	1.0	1.0
389856	394.0	393.0
125931	116.0	287.0
389852	0.0	1.0
100313914	0.0	0.0
389844	0.0	0.0
389840	40.0	7.0
100313923	0.0	0.0
100313921	0.0	0.0
389849	34.0	30.0
91893	173.0	169.0
91894	13.0	9.0
147670	18.0	14.0
147664	15.0	5.0
642721	0.0	0.0
64285	3357.0	3418.0
64284	700.0	2153.0
64288	1568.0	2253.0
147685	48.0	57.0
121026	0.0	0.0
123688	385.0	453.0
341568	0.0	1.0
341567	0.0	4.0
642737	3.0	7.0
64283	1166.0	2039.0
64282	1553.0	1840.0
389541	4396.0	3456.0
147694	799.0	1113.0
389537	149.0	151.0
147686	390.0	595.0
147687	717.0	918.0
121014	0.0	0.0
642741	70.0	67.0
159686	45.0	42.0
642746	0.0	0.0
642762	0.0	0.0
390502	0.0	0.0
390501	1.0	0.0
390503	0.0	0.0
121006	29.0	20.0
389524	602.0	464.0
147699	9.0	13.0
133060	0.0	0.0
100313962	0.0	0.0
135644	0.0	0.0
27285	54.0	28.0
27286	49.0	722.0
27283	0.0	1.0
27284	30.0	26.0
389558	7.0	145.0
27289	116.0	158.0
27287	15.0	39.0
27288	2.0	2.0
135656	2.0	0.0
390561	7.0	9.0
27296	37.0	28.0
389549	5.0	6.0
27297	3807.0	5045.0
27294	851.0	479.0
27295	2035.0	6461.0
27299	35.0	80.0
642776	2.0	11.0
27292	1966.0	1502.0
27293	662.0	2094.0
27290	0.0	1.0
642778	5.0	32.0
27291	1561.0	1360.0
160622	829.0	277.0
390531	0.0	0.0
147650	103.0	125.0
390530	0.0	0.0
390535	0.0	0.0
390539	0.0	0.0
147646	0.0	4.0
390538	0.0	0.0
654783	0.0	0.0
147645	985.0	1245.0
341511	0.0	3.0
6500	23191.0	15333.0
133015	608.0	625.0
400410	308.0	185.0
147660	72.0	28.0
121054	3.0	2.0
121053	290.0	378.0
147657	1593.0	1939.0
147658	3.0	5.0
400406	1.0	1.0
642799	0.0	0.0
642796	0.0	0.0
133022	741.0	502.0
642797	114.0	140.0
101928165	0.0	0.0
6511	54.0	6.0
390595	119.0	232.0
6510	19392.0	14666.0
390594	1.0	2.0
100421803	0.0	0.0
100421804	1.0	4.0
390598	15.0	27.0
100421805	7.0	10.0
100421806	1.0	4.0
100421807	0.0	0.0
6509	6358.0	3435.0
54870	5866.0	6616.0
54875	401.0	1292.0
54874	9597.0	9703.0
54873	3979.0	1803.0
389599	0.0	0.0
54872	3228.0	3960.0
102724430	2.0	1.0
54879	1259.0	1049.0
6502	794.0	1102.0
54878	3847.0	4125.0
6504	45.0	78.0
54877	2164.0	2513.0
91801	824.0	689.0
6503	195.0	481.0
54876	4620.0	5204.0
6506	119.0	72.0
6505	2040.0	1201.0
91807	51.0	70.0
6508	802.0	1375.0
6507	537.0	619.0
101928176	53.0	96.0
6520	10150.0	5923.0
6522	5291.0	7404.0
221717	0.0	0.0
6521	0.0	1.0
221718	0.0	0.0
100421813	2.0	6.0
64207	4925.0	5747.0
100421816	3.0	8.0
221711	39.0	4.0
64208	9.0	94.0
221710	757.0	1187.0
54882	358.0	561.0
54881	1778.0	2200.0
54880	6119.0	11800.0
54886	130.0	321.0
54885	2300.0	2608.0
54884	12772.0	7633.0
54883	1125.0	1181.0
6513	3985.0	3507.0
6512	28.0	114.0
54888	4349.0	5390.0
6515	394.0	734.0
54887	2158.0	3919.0
6514	0.0	0.0
6517	232.0	503.0
6519	82.0	164.0
6518	6567.0	1679.0
221749	1307.0	1772.0
64210	3506.0	5110.0
6531	16.0	11.0
100421820	3.0	2.0
64211	0.0	2.0
6530	24.0	3.0
6533	735.0	1957.0
6532	28.0	27.0
100421823	0.0	0.0
390572	2.0	5.0
64216	1294.0	1330.0
64215	3236.0	2454.0
100421825	0.0	0.0
64218	6650.0	6132.0
100421827	0.0	0.0
100421828	0.0	6.0
64219	2597.0	2599.0
100421829	100.0	63.0
54893	5002.0	3869.0
54892	916.0	1712.0
54891	1970.0	2749.0
54890	8231.0	7770.0
54897	4906.0	5860.0
54896	1018.0	931.0
54894	3314.0	6985.0
6524	19.0	17.0
6523	609.0	2985.0
170062	0.0	0.0
101928190	0.0	0.0
54899	1021.0	1343.0
6526	1891.0	2134.0
6525	5474.0	10774.0
54898	4611.0	1775.0
6528	4.0	4.0
91828	12.0	27.0
170067	1.0	4.0
6527	26.0	71.0
6529	22.0	95.0
6540	4.0	6.0
64221	536.0	251.0
64220	113.0	1350.0
6542	5851.0	12221.0
64223	3305.0	4130.0
6541	7870.0	10716.0
64222	2884.0	2468.0
390581	2.0	0.0
64225	4526.0	3465.0
6543	73.0	86.0
64224	2315.0	2502.0
105376261	1.0	4.0
6535	3294.0	4015.0
6534	2.0	4.0
6536	219.0	418.0
6539	6.0	20.0
6538	410.0	340.0
64232	0.0	0.0
6551	0.0	2.0
6550	11.0	1787.0
64231	494.0	1502.0
6553	37.0	77.0
91851	5533.0	6640.0
64236	591.0	849.0
6555	0.0	0.0
101928122	1.0	2.0
6554	0.0	2.0
6546	1237.0	2752.0
6545	1768.0	474.0
6548	3689.0	5111.0
6547	12.0	43.0
6549	4742.0	2342.0
6560	3545.0	4695.0
64241	0.0	0.0
64240	8.0	4.0
6561	0.0	0.0
6564	815.0	79.0
6563	22888.0	6785.0
100421854	134.0	87.0
101928136	0.0	0.0
6566	5640.0	2800.0
6565	18446.0	4945.0
100421859	3.0	1.0
101928138	2.0	0.0
221756	75.0	131.0
6557	19.0	82.0
6556	112.0	160.0
6559	11.0	11.0
91833	1730.0	1701.0
6558	17410.0	27145.0
133083	0.0	0.0
6571	2363.0	182.0
101928142	0.0	0.0
100421860	2.0	2.0
6570	10.0	62.0
100421861	0.0	1.0
6573	2223.0	2855.0
6572	0.0	47.0
101928141	0.0	0.0
91875	1750.0	1747.0
6575	3181.0	3060.0
6574	887.0	2133.0
101928147	0.0	0.0
100421865	40.0	21.0
6576	7922.0	6158.0
221785	1590.0	1724.0
245711	28.0	36.0
169044	410.0	455.0
221786	1254.0	915.0
6568	0.0	0.0
6567	2119.0	1686.0
91869	1563.0	1516.0
6569	16.0	3.0
6582	12.0	10.0
91860	289.0	271.0
101928153	623.0	285.0
6581	17133.0	5398.0
101928154	0.0	0.0
6584	4047.0	3484.0
101928151	0.0	1.0
6583	609.0	470.0
6586	1428.0	1275.0
6585	149.0	3054.0
101928158	13.0	14.0
91862	1878.0	1491.0
6588	20.0	0.0
6580	107.0	25.0
169026	2.0	0.0
6579	26.0	866.0
6578	4195.0	6324.0
6595	18894.0	16287.0
6594	10319.0	10674.0
30817	142.0	304.0
6597	9284.0	18891.0
6596	4570.0	6446.0
30816	8.0	25.0
30819	35.0	38.0
6599	15202.0	24308.0
100421767	0.0	0.0
6598	6394.0	6495.0
30818	160.0	231.0
100421768	3.0	0.0
100421769	0.0	0.0
6591	1946.0	667.0
6590	262.0	473.0
30820	52.0	138.0
100421774	0.0	0.0
100421776	0.0	0.0
100421779	15.0	5.0
282706	0.0	0.0
255104	5447.0	5213.0
255101	83.0	96.0
54802	1863.0	2122.0
30813	14.0	3.0
30812	30.0	102.0
54801	1172.0	1388.0
54800	5043.0	6087.0
30815	2145.0	3625.0
30814	0.0	0.0
54806	1582.0	1974.0
54805	929.0	1862.0
30811	234.0	314.0
100421771	0.0	0.0
54809	342.0	776.0
100421784	13.0	19.0
54808	4770.0	5534.0
54807	667.0	702.0
29802	18.0	8.0
29801	1934.0	2895.0
29800	1427.0	988.0
101928104	2.0	3.0
29803	6882.0	9442.0
54813	1708.0	1982.0
54812	6973.0	6216.0
54811	2491.0	3805.0
54810	89.0	86.0
54816	3074.0	3449.0
54815	2987.0	5126.0
54814	1482.0	1267.0
100421794	7.0	6.0
54819	704.0	613.0
100421796	412.0	558.0
100421797	0.0	0.0
101928113	6.0	12.0
100421799	0.0	0.0
54820	1355.0	2020.0
54823	1229.0	848.0
54822	5368.0	5814.0
54821	73.0	129.0
54828	4367.0	3255.0
54827	32.0	628.0
54826	715.0	494.0
54825	4.0	11.0
54829	50.0	2424.0
282756	0.0	0.0
54831	0.0	2.0
54830	91.0	68.0
282754	0.0	0.0
102724473	1.0	1.0
54834	1538.0	1570.0
54832	5594.0	10033.0
54839	886.0	929.0
54838	7890.0	6677.0
54836	1082.0	1333.0
54842	5078.0	7028.0
54841	1297.0	1679.0
54840	1894.0	1677.0
54845	8390.0	10296.0
54843	1287.0	4493.0
54849	2423.0	2623.0
54848	2275.0	4383.0
54847	2409.0	3061.0
100359394	0.0	1.0
100359397	0.0	0.0
100359396	13.0	22.0
255119	11.0	1.0
54853	2120.0	2775.0
54852	95.0	114.0
54851	842.0	737.0
54850	992.0	1113.0
54857	3.0	6.0
54856	2368.0	4108.0
54855	5527.0	1668.0
54854	161.0	332.0
54859	2912.0	2049.0
54858	3158.0	3433.0
255130	4.0	4.0
54860	1.0	2.0
100134015	13.0	18.0
54863	79.0	225.0
54862	3912.0	3502.0
54861	2147.0	3467.0
54868	1526.0	1647.0
54867	13302.0	12371.0
54866	17.0	26.0
54865	1812.0	2065.0
54869	1803.0	1380.0
255180	1.0	0.0
27249	8144.0	8352.0
27247	2142.0	2022.0
27248	25558.0	8408.0
100431168	0.0	1.0
400360	0.0	0.0
107161163	0.0	0.0
27241	1002.0	1321.0
27242	3142.0	4637.0
27240	65.0	65.0
27245	2321.0	2802.0
400359	0.0	1.0
27246	4596.0	3629.0
27243	8522.0	6677.0
27244	7939.0	6386.0
678655	1235.0	1399.0
642687	3.0	4.0
282791	8.0	16.0
282790	1.0	0.0
107161154	0.0	0.0
27258	3227.0	2352.0
100431177	0.0	0.0
255193	0.0	3.0
27252	2758.0	2050.0
27253	231.0	8410.0
27250	13756.0	11236.0
100431173	0.0	0.0
27257	1411.0	1027.0
100431172	1.0	0.0
255189	3881.0	2856.0
27254	83.0	626.0
282786	0.0	0.0
27255	4.0	7.0
123606	2305.0	4467.0
107161144	115.0	93.0
29889	2802.0	3975.0
29888	6859.0	10304.0
103344929	0.0	0.0
29887	414.0	543.0
103344928	0.0	1.0
107161145	0.0	0.0
27229	1164.0	1597.0
353500	45.0	191.0
29882	3285.0	3818.0
29881	3.0	8.0
29880	3592.0	2080.0
103344932	2.0	0.0
29886	905.0	1596.0
282776	0.0	0.0
282775	0.0	0.0
29883	6792.0	6633.0
282770	0.0	0.0
103344930	1.0	4.0
353515	0.0	0.0
27238	1785.0	1690.0
27239	113.0	142.0
29899	573.0	629.0
27236	4932.0	5190.0
27237	1866.0	2241.0
353513	0.0	0.0
353514	11.0	29.0
353511	153.0	399.0
27230	36283.0	27216.0
29893	228.0	201.0
27231	0.0	22.0
282769	0.0	0.0
29890	4702.0	8264.0
29896	3633.0	3598.0
27235	727.0	601.0
27232	4033.0	430.0
29895	10.0	4.0
255167	267.0	169.0
29894	4318.0	7530.0
27233	126.0	476.0
282763	0.0	1.0
27201	1.0	21.0
27202	14.0	34.0
27200	2.0	0.0
30849	3500.0	3894.0
30851	1013.0	1000.0
30850	756.0	2777.0
400389	13.0	21.0
29844	2392.0	1577.0
29843	1293.0	1833.0
400385	14.0	10.0
29842	921.0	1957.0
29841	2865.0	1292.0
30846	2986.0	6981.0
30845	844.0	2139.0
30848	1.0	15.0
30847	0.0	0.0
30844	2648.0	3128.0
30827	2928.0	3551.0
29855	3875.0	5930.0
123624	0.0	93.0
29851	8.0	16.0
29850	3.0	4.0
30835	31.0	170.0
30834	858.0	840.0
30837	1408.0	2400.0
30836	3824.0	3831.0
30833	1490.0	525.0
30832	677.0	959.0
64395	3541.0	3581.0
64397	11122.0	13369.0
64396	3.0	3.0
64399	495.0	4289.0
64398	8173.0	6201.0
390634	0.0	0.0
390637	598.0	599.0
389634	9.0	14.0
389633	4.0	7.0
400511	0.0	0.0
389631	0.0	0.0
64393	2228.0	2350.0
389630	0.0	0.0
390643	0.0	1.0
400506	1159.0	1245.0
390649	0.0	1.0
390648	0.0	0.0
389626	0.0	0.0
400500	0.0	1.0
642612	0.0	0.0
160518	575.0	1044.0
341689	1.0	2.0
400508	7.0	8.0
642614	0.0	0.0
389662	24.0	14.0
390610	0.0	1.0
377677	223.0	125.0
390612	1.0	1.0
390616	3.0	2.0
389658	10.0	12.0
389655	13.0	12.0
341674	0.0	0.0
642623	0.0	0.0
642627	2.0	1.0
341676	214.0	1291.0
642641	20.0	40.0
389652	0.0	0.0
389649	9.0	10.0
390627	247.0	505.0
389644	10.0	6.0
389643	4.0	6.0
642633	0.0	0.0
642631	0.0	0.0
642636	2.0	3.0
101928085	201.0	103.0
642652	0.0	0.0
375035	5002.0	3174.0
221806	29.0	42.0
338017	0.0	2.0
389677	1401.0	2144.0
389676	0.0	0.0
101928099	59.0	289.0
642663	0.0	1.0
389674	11.0	15.0
389672	23.0	24.0
338002	1.0	1.0
400550	597.0	615.0
338004	1.0	0.0
390688	5.0	7.0
338005	0.0	2.0
389668	86.0	61.0
375033	231.0	503.0
341640	261.0	1218.0
642659	166.0	283.0
642658	3.0	19.0
221823	1.0	0.0
6610	995.0	883.0
375057	375.0	572.0
390650	0.0	0.0
375056	25987.0	28597.0
387044	0.0	0.0
390652	0.0	0.0
390651	0.0	0.0
387043	1.0	0.0
6609	5235.0	5409.0
147525	223.0	184.0
6608	3147.0	4424.0
387039	0.0	0.0
387036	29.0	97.0
6601	8959.0	13283.0
6603	10713.0	12177.0
6602	3756.0	4847.0
6605	6432.0	6991.0
6604	1311.0	1048.0
375061	289.0	224.0
6607	175.0	221.0
6606	205.0	270.0
6621	1007.0	1924.0
6620	1.0	2.0
642683	4.0	0.0
390660	2.0	2.0
390664	0.0	2.0
387032	505.0	573.0
389692	3.0	5.0
390667	2.0	7.0
123591	152.0	125.0
389690	1.0	1.0
6619	3421.0	3182.0
6612	8205.0	6617.0
6611	33829.0	13477.0
6614	26.0	392.0
6613	8591.0	7687.0
6616	114.0	98.0
6615	35.0	87.0
6618	2239.0	2139.0
6617	814.0	533.0
6632	1950.0	1653.0
6631	3568.0	3439.0
387066	2378.0	2673.0
387065	0.0	0.0
64319	5495.0	8688.0
64318	1528.0	1604.0
387063	0.0	1.0
245812	528.0	566.0
54991	441.0	555.0
54996	2672.0	1570.0
54995	884.0	865.0
54994	5543.0	6994.0
54993	550.0	1003.0
6623	420.0	423.0
6622	986.0	574.0
6625	6902.0	10213.0
54998	3610.0	3508.0
6624	770.0	672.0
54997	2050.0	1285.0
6627	1075.0	1133.0
6626	3114.0	3765.0
6629	2231.0	2407.0
6628	9624.0	8156.0
64320	1508.0	1202.0
6641	260.0	842.0
6640	2962.0	1980.0
64321	73.0	73.0
64324	4938.0	9886.0
6643	6041.0	5494.0
221838	1174.0	1272.0
6642	12207.0	12395.0
64326	2791.0	3112.0
387055	0.0	2.0
64328	2177.0	3033.0
64327	4586.0	6219.0
221833	2878.0	2074.0
221830	1912.0	2816.0
6634	7846.0	6877.0
6633	7393.0	6639.0
6636	1467.0	1572.0
6635	2078.0	2123.0
6638	13618.0	9640.0
6637	1811.0	1182.0
101928062	6.0	4.0
6650	1120.0	2187.0
64333	124.0	221.0
6652	57022.0	32894.0
64332	195.0	578.0
6651	21961.0	35598.0
6654	4992.0	6638.0
100421943	0.0	1.0
6653	15412.0	49532.0
387082	7.0	10.0
102724536	5.0	10.0
78987	5185.0	4886.0
78986	151.0	106.0
78989	49.0	72.0
6645	6890.0	5351.0
78988	4571.0	3301.0
6644	0.0	0.0
6647	13705.0	9958.0
6646	16613.0	12356.0
6649	8715.0	4597.0
91949	4434.0	2724.0
6648	16398.0	15036.0
91947	2040.0	1588.0
91948	1.0	12.0
64342	3920.0	3693.0
6661	0.0	0.0
6660	103.0	195.0
245806	0.0	0.0
6663	0.0	0.0
