id	c2b1046e-0aaf-4bfb-8d29-58f963d4484b	0d1c74b2-4b01-43d8-8283-987c16c5e3a5
106480722	0.0	0.0
106480725	0.0	1.0
729249	2.0	7.0
729248	0.0	0.0
106480724	0.0	0.0
106480727	0.0	0.0
106480726	0.0	0.0
104457406	123.0	97.0
57622	102.0	421.0
57623	580.0	1268.0
57624	1.0	0.0
57620	1775.0	2925.0
106480730	0.0	0.0
57621	729.0	1168.0
57626	4.0	0.0
100125387	0.0	3.0
730227	10.0	5.0
57628	4.0	4.0
353219	1.0	2.0
729234	241.0	168.0
106479729	0.0	0.0
729233	0.0	0.0
106480739	0.0	7.0
106479728	0.0	0.0
106479727	0.0	0.0
729236	58.0	36.0
106479726	0.0	0.0
729230	29.0	111.0
106479725	0.0	0.0
106479724	0.0	0.0
113763	449.0	716.0
106479723	0.0	0.0
106479722	0.0	0.0
106479721	0.0	0.0
106480732	5.0	0.0
106480731	0.0	0.0
106479720	0.0	0.0
106480734	0.0	0.0
106480733	0.0	0.0
729238	1951.0	1889.0
106480736	1.0	15.0
106480735	0.0	0.0
100113391	0.0	0.0
106480738	0.0	0.0
100113392	0.0	1.0
100113393	0.0	12.0
106480737	0.0	0.0
57633	381.0	3402.0
341208	15.0	20.0
150726	291.0	565.0
57634	2412.0	5898.0
57636	2254.0	1839.0
57630	2986.0	27543.0
57631	1693.0	938.0
106480741	2.0	11.0
106480740	1.0	0.0
57639	146.0	192.0
106479719	1.0	2.0
730213	8.0	1.0
106480707	0.0	0.0
106480706	0.0	0.0
106480709	0.0	0.0
106480708	0.0	0.0
106479759	2.0	0.0
106479758	0.0	0.0
729262	24.0	15.0
106479757	0.0	0.0
106479756	0.0	0.0
729264	1.0	15.0
106479755	0.0	0.0
106479754	0.0	0.0
100113383	0.0	4.0
106479753	0.0	0.0
100113384	1.0	0.0
106480701	0.0	0.0
106479752	0.0	1.0
106479751	0.0	0.0
106480700	0.0	0.0
100113386	12.0	102.0
106480703	0.0	0.0
106479750	0.0	0.0
106480702	0.0	0.0
100113380	0.0	0.0
106480705	0.0	0.0
100113381	0.0	0.0
106480704	0.0	1.0
100113382	0.0	0.0
57644	71.0	58.0
57645	2193.0	4082.0
644809	57.0	97.0
150737	300.0	686.0
57646	920.0	1803.0
57647	797.0	1570.0
100188945	6.0	7.0
57642	1.0	0.0
100113389	0.0	0.0
57643	787.0	1397.0
100188949	21.0	35.0
135112	1845.0	3045.0
730249	0.0	0.0
57648	10655.0	25019.0
57649	3475.0	16544.0
730246	4.0	3.0
106480718	0.0	0.0
113746	0.0	1.0
106480717	0.0	0.0
106479749	0.0	0.0
729258	8.0	8.0
106479748	0.0	0.0
106480719	0.0	0.0
106479747	0.0	0.0
729252	6.0	1.0
135114	3849.0	5783.0
106479746	0.0	0.0
106479745	1.0	0.0
106479744	0.0	0.0
106480710	0.0	0.0
106479743	0.0	0.0
106479742	0.0	0.0
100113373	62.0	40.0
106480712	0.0	0.0
106479741	0.0	0.0
57650	118.0	183.0
106479740	0.0	0.0
106480711	0.0	0.0
106480714	0.0	0.0
729259	3.0	2.0
106480713	0.0	0.0
106480716	0.0	0.0
106480715	0.0	0.0
353238	0.0	0.0
57655	3073.0	6650.0
100418708	0.0	0.0
100188954	45.0	206.0
57657	120.0	135.0
57658	7245.0	7282.0
100418709	0.0	0.0
100418706	1.0	0.0
57654	371.0	794.0
100113379	1.0	0.0
729250	0.0	0.0
730239	3.0	5.0
57659	11415.0	11812.0
644815	800.0	1219.0
100188953	218.0	156.0
729201	0.0	0.0
729209	0.0	0.0
100418711	0.0	0.0
57661	2182.0	5079.0
55003	5524.0	5583.0
57666	2385.0	4135.0
55002	2715.0	8058.0
100418718	0.0	0.0
55001	902.0	971.0
57669	1259.0	2486.0
55000	8291.0	16131.0
57662	2175.0	3319.0
55007	1894.0	2910.0
100418715	0.0	0.0
57663	0.0	0.0
55006	445.0	995.0
57664	957.0	847.0
55005	473.0	1076.0
55004	5837.0	7997.0
57665	901.0	1394.0
55009	1930.0	2015.0
644820	68.0	91.0
55008	1756.0	3139.0
57670	593.0	1443.0
390201	1.0	0.0
392862	111.0	132.0
100418724	0.0	0.0
390203	0.0	0.0
55010	55.0	95.0
390205	53.0	73.0
100418720	7.0	2.0
55014	763.0	1927.0
57677	383.0	1065.0
55013	182.0	264.0
57678	585.0	1509.0
57679	992.0	2063.0
55012	975.0	1196.0
55011	3348.0	3750.0
55018	0.0	3.0
57673	154.0	703.0
57674	5136.0	14503.0
55017	2123.0	2815.0
55016	63.0	238.0
100418728	0.0	0.0
55015	780.0	1393.0
106479718	0.0	0.0
106479717	0.0	0.0
730211	15.0	13.0
100127989	0.0	0.0
106479716	0.0	0.0
106479715	0.0	0.0
106479714	0.0	0.0
106479713	0.0	0.0
106479712	0.0	0.0
106479711	0.0	0.0
644850	2.0	8.0
57680	4337.0	9746.0
106479710	0.0	0.0
100418733	0.0	0.0
100418735	3.0	0.0
57683	549.0	1141.0
353267	4.0	2.0
55020	2675.0	5175.0
100418731	0.0	0.0
57688	943.0	2238.0
57689	14.0	41.0
55024	565.0	567.0
55023	2483.0	5889.0
389217	0.0	3.0
55022	997.0	1046.0
57684	461.0	1133.0
100418737	26.0	20.0
55028	1119.0	1886.0
57685	847.0	1096.0
343819	0.0	0.0
100418736	0.0	0.0
55027	725.0	1737.0
100418739	0.0	0.0
55026	64.0	90.0
57687	7.0	19.0
353274	1320.0	2663.0
644844	5.0	18.0
100127983	342.0	187.0
149708	29.0	2603.0
106479709	0.0	0.0
106479708	0.0	0.0
106479707	0.0	0.0
137735	141.0	110.0
106479706	0.0	0.0
729211	5.0	1.0
100127979	0.0	0.0
106479705	0.0	0.0
106479704	0.0	0.0
106479703	0.0	0.0
106479702	0.0	0.0
106479701	0.0	0.0
644861	1.0	4.0
106479700	0.0	0.0
100127976	0.0	0.0
57691	301.0	635.0
100418744	12.0	9.0
57692	494.0	861.0
100418743	0.0	4.0
57693	1577.0	3064.0
150709	104.0	219.0
392843	0.0	1.0
100418745	0.0	1.0
55032	1576.0	2139.0
100418740	7.0	4.0
55031	4924.0	10074.0
573971	13.0	15.0
729215	0.0	0.0
55030	1615.0	3374.0
57690	1824.0	2870.0
57699	150.0	140.0
55036	288.0	396.0
389208	4.0	1.0
55035	1044.0	1939.0
55034	299.0	483.0
389206	846.0	5288.0
55033	756.0	1027.0
389207	0.0	0.0
57695	352.0	1278.0
100418748	4.0	2.0
57696	567.0	1285.0
55039	618.0	1332.0
100418747	6.0	2.0
55038	249.0	494.0
57697	177.0	477.0
55037	1714.0	3547.0
123103	18.0	24.0
57698	2357.0	4187.0
389203	1115.0	1565.0
113791	1822.0	1945.0
390231	0.0	0.0
353288	0.0	0.0
390233	0.0	1.0
100418754	0.0	0.0
147150	12.0	22.0
100418756	0.0	0.0
389240	90.0	114.0
100418751	0.0	0.0
102465803	0.0	0.0
100418750	3.0	1.0
102465802	0.0	0.0
390239	1.0	0.0
102465801	0.0	0.0
102465800	0.0	0.0
390243	3.0	0.0
353299	0.0	0.0
390245	8.0	4.0
147166	221.0	446.0
100418763	0.0	0.0
100233209	36.0	94.0
100418769	2.0	0.0
123169	862.0	2614.0
104266962	0.0	0.0
104266963	0.0	2.0
100418770	1.0	0.0
392872	6.0	1.0
390211	2.0	3.0
390212	1.0	1.0
390213	11.0	9.0
100418779	0.0	0.0
147172	358.0	567.0
147179	3044.0	6099.0
104266960	0.0	0.0
390215	0.0	0.0
104266961	0.0	0.0
160140	24.0	29.0
390218	2.0	3.0
100418774	0.0	1.0
389257	6.0	0.0
159162	0.0	0.0
104266959	0.0	0.0
159163	0.0	0.0
102465832	0.0	0.0
100418781	4.0	2.0
104266957	29.0	13.0
104266958	0.0	0.0
104266956	0.0	0.0
102465839	0.0	0.0
147184	927.0	984.0
390224	0.0	0.0
102465838	0.0	0.0
147183	1.0	0.0
390225	0.0	0.0
102465837	0.0	6.0
390226	1.0	1.0
102465836	0.0	0.0
102465835	0.0	0.0
102465834	0.0	0.0
102465833	0.0	0.0
389246	0.0	1.0
729288	73.0	119.0
102465842	0.0	2.0
390271	0.0	0.0
102465841	0.0	0.0
100418792	0.0	0.0
102465840	1.0	0.0
390273	0.0	0.0
221409	0.0	1.0
390274	0.0	0.0
390275	0.0	0.0
100418799	0.0	0.0
389289	76.0	90.0
149773	16.0	5.0
221400	289.0	764.0
149775	5.0	5.0
102524628	2.0	2.0
147111	9.0	25.0
150759	112.0	181.0
729277	0.0	0.0
137797	2.0	0.0
730262	0.0	0.0
135138	220.0	158.0
102465857	0.0	0.0
102465856	0.0	0.0
150763	124.0	106.0
102465865	0.0	0.0
102465864	0.0	0.0
102465863	0.0	0.0
102465862	0.0	0.0
102465861	0.0	1.0
102465860	0.0	0.0
159119	0.0	0.0
730291	0.0	0.0
221421	67.0	68.0
390259	0.0	0.0
221424	163.0	225.0
102465869	0.0	0.0
102465868	5.0	0.0
102465867	0.0	0.0
102465866	0.0	2.0
57600	1522.0	21547.0
57602	2391.0	4502.0
57608	3192.0	8255.0
57609	1723.0	8801.0
135154	603.0	790.0
150771	181.0	181.0
57604	128.0	136.0
57605	588.0	633.0
159125	0.0	0.0
57606	5093.0	8339.0
135152	15.0	40.0
102465876	0.0	0.0
221416	3.0	4.0
102465875	0.0	0.0
390260	0.0	0.0
102465874	0.0	0.0
390261	0.0	0.0
102465873	0.0	0.0
102465872	0.0	0.0
102465871	2.0	1.0
729298	0.0	0.0
390264	0.0	0.0
102465870	0.0	0.0
390265	0.0	0.0
390266	0.0	0.0
390267	0.0	0.0
390269	0.0	0.0
102465879	0.0	0.0
389293	4.0	3.0
102465878	0.0	0.0
102465877	0.0	0.0
57611	83.0	92.0
147138	129.0	285.0
57613	1363.0	3700.0
57614	1519.0	2858.0
57610	1183.0	1881.0
57619	5299.0	11145.0
57615	8.0	21.0
57616	1939.0	1755.0
57617	2264.0	2878.0
390195	0.0	0.0
390197	0.0	1.0
102465882	0.0	0.0
102465881	0.0	2.0
390199	0.0	0.0
102465880	0.0	1.0
221442	82.0	88.0
221443	1677.0	2013.0
400084	18.0	8.0
221438	0.0	0.0
196051	39.0	143.0
389197	8.0	18.0
400073	333.0	599.0
159090	1613.0	2605.0
159091	120.0	231.0
257407	1112.0	6236.0
196047	98.0	17.0
390174	0.0	0.0
221468	19.0	265.0
400064	17.0	3.0
221472	60.0	233.0
100233198	79.0	143.0
390181	0.0	0.0
390183	20.0	8.0
390186	0.0	0.0
400058	0.0	0.0
221458	11.0	15.0
654170	1.0	0.0
390190	2.0	0.0
390191	0.0	1.0
9300	0.0	0.0
9301	0.0	0.0
9304	0.0	0.0
9302	0.0	0.0
9303	0.0	0.0
221491	1001.0	929.0
9311	53.0	33.0
9312	7.0	5.0
9310	140.0	360.0
9315	2789.0	2302.0
162699	0.0	0.0
9313	2.0	0.0
147081	785.0	1324.0
9314	3141.0	8397.0
221477	10957.0	14821.0
221476	988.0	249.0
221481	38.0	26.0
9308	1027.0	1046.0
9306	1357.0	1938.0
9322	3717.0	2646.0
9320	10989.0	20496.0
9321	2070.0	6303.0
9326	990.0	1624.0
147093	0.0	0.0
9324	2348.0	2363.0
9325	1137.0	1641.0
160065	0.0	3.0
257415	361.0	724.0
9319	42.0	245.0
9317	743.0	1870.0
9318	3473.0	6106.0
9333	8.0	3.0
9334	4253.0	5091.0
400094	11.0	12.0
9331	623.0	876.0
9332	74.0	602.0
9337	2387.0	4855.0
9338	1976.0	2001.0
100233146	0.0	0.0
221496	1924.0	2940.0
9330	947.0	2113.0
9328	2712.0	3382.0
9329	2180.0	7123.0
9344	2757.0	4935.0
9342	2219.0	3568.0
9343	3556.0	4867.0
9348	8.0	8.0
9349	31778.0	52345.0
402665	1.0	6.0
106479699	0.0	0.0
106480688	0.0	0.0
57582	8.0	4.0
106479698	0.0	0.0
106480687	0.0	0.0
57583	4203.0	11166.0
106479697	0.0	0.0
57584	2273.0	4104.0
106479696	0.0	1.0
106480689	0.0	0.0
9340	8.0	3.0
106479695	0.0	0.0
9341	5941.0	6952.0
106479694	0.0	0.0
106479693	0.0	0.0
57580	1190.0	2659.0
106479692	0.0	0.0
57589	892.0	1484.0
106479691	0.0	5.0
106480691	0.0	0.0
106479690	0.0	0.0
106480690	0.0	0.0
106480693	0.0	0.0
106480692	0.0	0.0
57585	587.0	1262.0
106480695	4.0	7.0
57586	452.0	3350.0
106480694	0.0	0.0
57587	2477.0	5700.0
106480697	0.0	0.0
106480696	0.0	0.0
644743	0.0	0.0
9355	2.0	4.0
100101467	597.0	1202.0
9356	0.0	0.0
9353	1370.0	1840.0
9354	2030.0	4598.0
644761	3.0	8.0
9358	73.0	182.0
106479689	0.0	0.0
57592	1929.0	4343.0
106480699	0.0	0.0
106479688	0.0	0.0
57593	3640.0	2629.0
106480698	0.0	0.0
106479687	0.0	0.0
106479686	0.0	0.0
57594	866.0	1606.0
57595	1209.0	581.0
106479685	0.0	0.0
9351	6290.0	11416.0
106479684	0.0	0.0
9352	3542.0	3391.0
106479683	0.0	0.0
57590	2178.0	6424.0
106479682	0.0	0.0
9350	1.0	0.0
57591	1652.0	2431.0
106479681	0.0	0.0
106479680	0.0	0.0
57596	137.0	131.0
57597	1343.0	3022.0
57599	2244.0	3670.0
644754	1.0	0.0
644758	0.0	0.0
644759	0.0	0.0
9366	0.0	0.0
9367	864.0	1670.0
9364	580.0	835.0
9365	753.0	1412.0
9368	6531.0	4917.0
9369	1123.0	809.0
644773	0.0	0.0
402643	1.0	1.0
106480666	0.0	0.0
106480665	0.0	0.0
106480668	0.0	0.0
106480667	0.0	0.0
9362	418.0	88.0
9363	8.0	13.0
106480669	0.0	0.0
9360	3676.0	7100.0
9361	5047.0	6678.0
106480671	0.0	2.0
106480670	0.0	1.0
106480673	0.0	0.0
106480672	0.0	0.0
402635	0.0	2.0
106480675	0.0	0.0
106480674	0.0	4.0
341277	12.0	14.0
644768	0.0	0.0
341276	0.0	0.0
9377	2744.0	4583.0
9378	305.0	380.0
9375	15131.0	32443.0
9376	0.0	0.0
9379	180.0	287.0
106480677	0.0	0.0
9370	0.0	0.0
106480676	1.0	0.0
106480679	0.0	0.0
106480678	9.0	38.0
9373	1464.0	2913.0
9374	480.0	635.0
9371	4267.0	7971.0
9372	1899.0	3323.0
106480680	0.0	0.0
106480682	0.0	0.0
106480681	0.0	0.0
257468	49.0	102.0
106480684	0.0	0.0
106480683	0.0	0.0
106480686	3.0	0.0
106480685	0.0	0.0
100101440	0.0	8.0
9388	117.0	281.0
9389	1.0	2.0
644790	13.0	7.0
9386	6.0	3.0
106479659	0.0	0.0
106479658	0.0	0.0
113730	8.0	42.0
106479657	0.0	0.0
106479656	0.0	0.0
9380	5838.0	7238.0
106480644	0.0	0.0
106479655	0.0	0.0
9381	9.0	15.0
106479654	0.0	0.0
106480643	0.0	1.0
106480646	0.0	0.0
106479653	0.0	1.0
106479652	1.0	0.0
106480645	0.0	0.0
106480648	0.0	1.0
106479651	0.0	0.0
9384	1.0	0.0
106480647	0.0	0.0
106479650	0.0	0.0
9382	2658.0	3809.0
106480649	0.0	0.0
9383	0.0	0.0
100113402	0.0	0.0
100113403	0.0	0.0
100113404	0.0	0.0
106480651	0.0	1.0
106480650	0.0	0.0
106480653	0.0	0.0
106480652	0.0	0.0
100113407	441.0	1009.0
9399	919.0	999.0
9397	1149.0	1552.0
9398	60.0	99.0
106479649	0.0	0.0
106479648	0.0	0.0
106479647	0.0	0.0
106479646	0.0	0.0
106479645	0.0	3.0
9391	2596.0	5580.0
106480655	0.0	0.0
106479644	0.0	0.0
9392	2306.0	5297.0
106479643	0.0	0.0
106480654	0.0	0.0
106480657	0.0	0.0
106479642	0.0	0.0
9390	0.0	2.0
106479641	0.0	0.0
106480656	0.0	0.0
106480659	0.0	0.0
106479640	0.0	0.0
106480658	0.0	0.0
9394	2180.0	3527.0
125704	16.0	60.0
106480660	0.0	0.0
106480662	0.0	0.0
106480661	0.0	0.0
106480664	0.0	1.0
106480663	0.0	0.0
105376843	3.0	10.0
100551499	0.0	2.0
106480629	0.0	0.0
106479679	1.0	0.0
106479678	0.0	0.0
106479677	0.0	0.0
106480622	1.0	1.0
106479676	0.0	0.0
106480621	0.0	0.0
106479675	0.0	0.0
106480624	0.0	0.0
106479674	0.0	0.0
106480623	0.0	1.0
106479673	0.0	0.0
106480626	2.0	3.0
402682	33.0	70.0
106479672	0.0	1.0
106480625	0.0	0.0
106479671	0.0	0.0
106480628	0.0	0.0
106480627	0.0	0.0
106479670	0.0	0.0
402679	0.0	1.0
106480631	0.0	0.0
106480630	3.0	14.0
106479669	0.0	0.0
196074	612.0	938.0
106479668	0.0	0.0
106479667	0.0	0.0
106479666	0.0	0.0
106480633	0.0	0.0
402676	0.0	0.0
106479665	0.0	0.0
106480632	0.0	0.0
106479664	0.0	0.0
106480635	0.0	0.0
400011	17.0	35.0
106480634	0.0	0.0
106479663	0.0	0.0
106479662	0.0	0.0
106480637	0.0	0.0
106479661	0.0	0.0
106480636	0.0	0.0
100101405	0.0	0.0
106480639	0.0	0.0
106479660	0.0	0.0
100101407	0.0	0.0
106480638	1.0	0.0
106480640	0.0	1.0
106480642	0.0	0.0
106480641	0.0	0.0
106480608	0.0	0.0
729366	9.0	1.0
106479619	0.0	0.0
106480607	0.0	0.0
106479618	2.0	3.0
106479617	0.0	0.0
139804	0.0	0.0
106480609	0.0	0.0
106479616	0.0	0.0
106479615	0.0	0.0
106479614	0.0	1.0
106479613	0.0	0.0
106479612	0.0	0.0
106480600	0.0	0.0
106479611	0.0	0.0
106479610	0.0	0.0
106480602	0.0	0.0
106480601	1.0	0.0
106480604	0.0	0.0
106480603	0.0	0.0
106480606	0.0	0.0
106480605	0.0	0.0
100188847	0.0	0.0
284697	19.0	57.0
284695	1146.0	1680.0
343515	3.0	2.0
106479609	0.0	0.0
115827	20.0	30.0
106479608	0.0	0.0
106480619	0.0	0.0
729355	0.0	0.0
106480618	0.0	3.0
106479607	0.0	0.0
140807	1.0	0.0
106479606	0.0	0.0
729356	0.0	0.0
106479605	0.0	0.0
140809	45.0	155.0
106479604	0.0	0.0
106479603	0.0	0.0
106479602	0.0	0.0
106479601	0.0	0.0
106479600	0.0	0.0
106480611	0.0	0.0
106480610	0.0	0.0
106480613	0.0	0.0
106480612	1.0	1.0
729359	3341.0	1623.0
106480615	0.0	0.0
106480614	0.0	0.0
101752400	22.0	77.0
115825	1079.0	1763.0
139818	405.0	702.0
106480617	0.0	0.0
106480616	0.0	1.0
343505	3.0	45.0
106480620	0.0	0.0
284688	0.0	0.0
100418804	1.0	0.0
140801	2.0	2.0
57758	7732.0	21147.0
140803	117.0	109.0
284680	0.0	6.0
115817	2111.0	2181.0
106479639	0.0	0.0
106479638	0.0	0.0
729389	29.0	18.0
106479637	0.0	0.0
729384	0.0	0.0
106479636	0.0	0.0
106479635	0.0	0.0
106479634	0.0	0.0
106479633	1.0	0.0
257068	54.0	38.0
106479632	0.0	0.0
106479631	0.0	0.0
115811	77.0	96.0
106479630	0.0	0.0
100418811	1.0	0.0
257062	2.0	2.0
55102	2252.0	6142.0
55101	2580.0	2944.0
55100	951.0	1671.0
100418819	8.0	6.0
57761	1254.0	2674.0
55106	77.0	111.0
55105	918.0	1646.0
57763	950.0	1441.0
55103	1519.0	2823.0
284677	93.0	72.0
100418815	0.0	0.0
55109	1357.0	3417.0
55108	6012.0	9058.0
55107	2699.0	2702.0
284672	180.0	170.0
106479629	0.0	0.0
140828	575.0	290.0
106479628	0.0	0.0
106479627	0.0	0.0
106479626	0.0	0.0
106479625	0.0	0.0
106479624	0.0	0.0
729375	51.0	43.0
106479623	0.0	0.0
106479622	0.0	0.0
106479621	0.0	1.0
100418820	0.0	5.0
106479620	0.0	0.0
55113	544.0	625.0
100418829	2.0	0.0
55112	845.0	1374.0
100418828	0.0	0.0
55111	1986.0	2494.0
55110	397.0	351.0
55117	60.0	66.0
55116	867.0	787.0
55114	1903.0	2931.0
100127893	1.0	5.0
55119	2174.0	5177.0
55118	309.0	112.0
140823	1798.0	2250.0
140825	28.0	42.0
100127889	2.0	6.0
729321	0.0	0.0
729323	0.0	0.0
100874201	0.0	0.0
100874200	0.0	0.0
100127888	1.0	15.0
55120	528.0	829.0
729327	0.0	1.0
57787	1992.0	3122.0
55124	139.0	107.0
55122	1044.0	1242.0
55128	1308.0	3510.0
55127	1147.0	3264.0
55125	744.0	2160.0
57786	697.0	2006.0
100418837	4.0	4.0
100874205	0.0	3.0
100874204	1.0	0.0
113220	556.0	554.0
100874203	1.0	2.0
55129	1920.0	2539.0
100874202	13.0	7.0
100874208	0.0	0.0
100874207	9.0	11.0
100874206	0.0	0.0
729310	0.0	1.0
100101268	31.0	58.0
113201	11496.0	20641.0
100101267	1903.0	4451.0
100418843	1.0	2.0
55131	1066.0	1637.0
55130	315.0	319.0
392505	1.0	0.0
55135	391.0	373.0
57798	2023.0	3448.0
57799	1780.0	2282.0
55133	1119.0	2271.0
55132	835.0	2124.0
392509	8.0	8.0
57794	1369.0	1935.0
55139	1229.0	1923.0
127845	260.0	253.0
55138	30.0	23.0
57795	4.0	3.0
55137	347.0	406.0
100188891	0.0	0.0
100188893	0.0	0.0
644716	0.0	0.0
644717	0.0	0.0
644714	8.0	5.0
729344	1.0	2.0
100874223	30.0	37.0
644731	0.0	0.0
100874222	2.0	1.0
729342	7.0	3.0
100874221	0.0	0.0
100874220	0.0	0.0
127841	13.0	6.0
55142	743.0	1053.0
55140	1886.0	1886.0
55146	2625.0	2322.0
55145	352.0	692.0
55144	556.0	1289.0
55143	52.0	184.0
55149	904.0	2256.0
127833	18.0	29.0
55148	2114.0	3134.0
115861	0.0	0.0
55147	4554.0	6183.0
100874227	0.0	0.0
100874226	0.0	0.0
100874225	0.0	0.0
100874224	0.0	0.0
100874229	2.0	5.0
100874212	10.0	10.0
100874211	17.0	45.0
100874210	0.0	1.0
729330	0.0	0.0
100418865	2.0	0.0
55153	1273.0	2768.0
100418861	0.0	1.0
55152	709.0	1418.0
55151	1057.0	1271.0
79100	0.0	0.0
100526694	5.0	3.0
55150	40.0	33.0
729338	5.0	7.0
100526693	17.0	12.0
55157	768.0	2125.0
79102	2823.0	3297.0
100996684	0.0	0.0
55156	1834.0	2969.0
79101	908.0	2372.0
100996686	0.0	0.0
79104	1.0	2.0
55154	542.0	721.0
55159	740.0	1292.0
100874216	0.0	0.0
79109	4168.0	5022.0
100874214	9.0	15.0
100874213	0.0	0.0
644739	2.0	3.0
100874219	0.0	0.0
127829	3199.0	3953.0
100874218	0.0	0.0
100874217	3.0	0.0
125242	4.0	5.0
100526664	0.0	0.0
100418877	3.0	6.0
140870	0.0	0.0
140871	0.0	0.0
140873	0.0	0.0
140875	2.0	3.0
140876	46.0	71.0
113263	483.0	1099.0
392540	0.0	0.0
113246	5305.0	3489.0
164832	1334.0	2396.0
100418887	14.0	11.0
149224	16.0	15.0
392545	0.0	0.0
392547	0.0	0.0
150209	85.0	65.0
125228	554.0	1101.0
140880	0.0	0.0
140881	0.0	0.0
140883	139.0	344.0
140885	1304.0	1631.0
140886	110.0	291.0
113251	2452.0	5199.0
113235	668.0	1674.0
149233	1.0	2.0
392517	3.0	3.0
392516	0.0	0.0
140890	2799.0	6643.0
140893	375.0	447.0
152877	41.0	110.0
100526648	0.0	0.0
140894	7.0	11.0
140895	0.0	0.0
392520	0.0	0.0
100526656	0.0	0.0
392522	1.0	1.0
392525	0.0	0.0
125208	266.0	1339.0
125206	3.0	0.0
150223	421.0	765.0
150221	2.0	3.0
140838	226.0	426.0
152816	0.0	1.0
57700	1232.0	2601.0
152815	574.0	1307.0
57701	1232.0	1729.0
57707	816.0	872.0
140831	130.0	294.0
57708	2410.0	4492.0
57709	133.0	31.0
140832	0.0	0.0
57703	1396.0	2473.0
140834	0.0	0.0
57704	3526.0	4761.0
140836	1.0	0.0
57705	94.0	442.0
57706	2702.0	4156.0
140849	0.0	1.0
729399	15.0	5.0
729396	0.0	0.0
57710	234.0	189.0
57711	498.0	993.0
57713	1273.0	2618.0
57718	34.0	191.0
729391	2.0	0.0
57719	431.0	1159.0
729392	2.0	1.0
57715	4299.0	4424.0
140846	0.0	1.0
57716	823.0	1045.0
140848	0.0	0.0
57717	108.0	607.0
137209	45.0	189.0
113278	1711.0	3365.0
392552	0.0	0.0
392557	17.0	9.0
57721	1050.0	2167.0
57722	35.0	40.0
57724	1513.0	3488.0
140850	0.0	0.0
152831	14.0	33.0
57720	8626.0	16491.0
140851	1.0	0.0
140856	0.0	0.0
100125288	34.0	24.0
140857	4.0	2.0
57727	2707.0	4483.0
57728	776.0	1185.0
392561	0.0	0.0
57732	364.0	538.0
57733	28.0	27.0
57730	31.0	104.0
140862	68.0	57.0
57731	450.0	537.0
140863	0.0	0.0
113277	263.0	300.0
139886	342.0	1577.0
140865	0.0	0.0
402381	0.0	1.0
150160	0.0	2.0
79090	2251.0	2465.0
79092	169.0	214.0
79091	662.0	663.0
79094	127.0	111.0
79096	1863.0	1992.0
79095	1951.0	1527.0
79098	17475.0	47381.0
79097	0.0	0.0
149175	446.0	961.0
150159	44.0	76.0
137196	1.0	0.0
80086	2.0	0.0
79081	108.0	216.0
79080	2433.0	3976.0
79083	15854.0	22884.0
79085	8226.0	6394.0
79084	1278.0	2107.0
79087	1107.0	1788.0
402375	11.0	6.0
402374	0.0	0.0
79086	4186.0	4546.0
79089	3548.0	3290.0
79088	1021.0	1866.0
80072	26.0	110.0
80071	148.0	254.0
150165	0.0	0.0
80070	0.0	0.0
402360	0.0	0.0
9400	1445.0	1713.0
9404	338.0	1444.0
9401	1231.0	983.0
9402	148.0	137.0
392479	3.0	1.0
92086	10.0	5.0
402359	3.0	1.0
9410	1779.0	3289.0
125170	822.0	1272.0
9411	2455.0	8672.0
9414	3929.0	5268.0
9415	33557.0	18168.0
9412	1793.0	2233.0
9413	3387.0	3924.0
92070	1019.0	2538.0
80099	0.0	0.0
9407	1.0	0.0
9406	2021.0	3602.0
150185	0.0	3.0
80097	2516.0	3662.0
9409	1392.0	1447.0
80095	460.0	1298.0
9421	0.0	7.0
9422	1468.0	3120.0
9420	142.0	336.0
414328	428.0	399.0
9425	765.0	1592.0
9426	0.0	0.0
9423	1705.0	1494.0
9424	1826.0	1783.0
149134	62.0	63.0
9419	773.0	1027.0
9416	6491.0	9123.0
414332	6.0	9.0
9432	0.0	0.0
9430	4.0	2.0
9431	4.0	2.0
9436	0.0	0.0
9437	3.0	3.0
9435	1320.0	1024.0
441933	0.0	0.0
441932	2.0	1.0
441931	0.0	0.0
92092	80.0	303.0
152789	201.0	395.0
221120	1437.0	1862.0
9429	551.0	844.0
9427	4.0	15.0
9443	554.0	745.0
9444	3076.0	4579.0
9441	556.0	701.0
9442	914.0	976.0
9447	6.0	29.0
9448	2406.0	5194.0
9445	37217.0	70271.0
9446	2787.0	3470.0
106480589	0.0	0.0
106480588	0.0	0.0
9440	1099.0	2241.0
164781	5.0	0.0
106480592	0.0	0.0
106480591	0.0	0.0
221150	9.0	44.0
106480594	0.0	0.0
106480593	0.0	0.0
106480596	0.0	0.0
106480595	0.0	0.0
221154	1892.0	2292.0
106480598	0.0	0.0
106480597	0.0	0.0
150135	0.0	0.0
9439	1536.0	4378.0
106480590	0.0	0.0
414351	0.0	0.0
9454	556.0	488.0
9455	9955.0	25091.0
9452	1348.0	2851.0
9453	2742.0	3797.0
441958	0.0	0.0
9459	723.0	1194.0
441957	0.0	1.0
9456	271.0	515.0
9457	81.0	124.0
106480599	0.0	0.0
441951	2315.0	5631.0
9450	97.0	136.0
9451	1670.0	4614.0
221143	398.0	379.0
150147	0.0	1.0
150142	12.0	21.0
9465	1346.0	1665.0
100874241	15.0	14.0
9466	451.0	479.0
