id	456b4981-9f37-42ff-b056-883a19ebc7a9	363209a4-9d1d-450e-b9f4-e35400fd76f6
283150	1.0	13.0
728255	0.0	0.0
93654	0.0	6.0
66036	1804.0	2619.0
93653	93.0	48.0
100271192	0.0	0.0
100271191	0.0	0.0
66037	1.0	6.0
93650	19.0	53.0
81669	3678.0	6243.0
54053	4.0	4.0
54052	0.0	3.0
114769	228.0	49.0
54051	0.0	0.0
54050	5.0	6.0
54055	19.0	0.0
100190938	238.0	146.0
54054	25.0	10.0
114770	14.0	80.0
114771	5.0	1.0
54059	859.0	1138.0
283149	3582.0	2708.0
54058	204.0	710.0
93649	1726.0	138.0
645811	808.0	168.0
81671	13510.0	5432.0
100271199	0.0	3.0
100190939	477.0	383.0
283143	126.0	14.0
100271196	0.0	1.0
93643	2144.0	1306.0
100128946	12.0	0.0
285780	6.0	9.0
285782	4.0	11.0
100271180	1.0	1.0
285785	105.0	95.0
100190952	2.0	4.0
54064	2.0	0.0
728248	0.0	0.0
114757	808.0	244.0
114758	0.0	0.0
54067	105.0	61.0
100190947	0.0	1.0
100190949	12.0	5.0
54065	3.0	1.0
114760	0.0	0.0
114761	0.0	0.0
126731	770.0	758.0
54069	547.0	534.0
283131	29154.0	37091.0
283130	463.0	1276.0
692157	4.0	3.0
692158	0.0	0.0
138799	0.0	0.0
440498	986.0	789.0
124152	460.0	380.0
199704	512.0	438.0
124149	0.0	24.0
163747	15.0	13.0
692146	0.0	5.0
692147	8.0	6.0
692148	4.0	1.0
692149	0.0	0.0
163742	0.0	2.0
199713	12.0	33.0
136157	0.0	0.0
283197	0.0	7.0
283193	0.0	2.0
163778	0.0	0.0
148145	0.0	1.0
126792	1350.0	2255.0
378008	0.0	0.0
378009	0.0	2.0
29089	117.0	394.0
29088	1791.0	4255.0
29087	3340.0	996.0
378010	0.0	8.0
148137	481.0	585.0
126789	849.0	430.0
378011	0.0	0.0
378013	0.0	0.0
378014	0.0	0.0
29082	211.0	89.0
29081	1685.0	1316.0
29080	1223.0	840.0
283189	0.0	0.0
29086	2771.0	1547.0
29085	5440.0	9288.0
29083	693.0	293.0
100381270	425.0	702.0
200810	149.0	64.0
114796	890.0	808.0
148156	1351.0	1591.0
114798	4.0	0.0
114799	1844.0	1735.0
29099	1218.0	859.0
29098	1022.0	1108.0
378001	0.0	0.0
29093	1221.0	1677.0
29092	952.0	944.0
29091	2620.0	2531.0
29090	1314.0	1125.0
56603	303.0	88.0
29097	2047.0	1622.0
56604	4.0	2.0
56605	2083.0	3318.0
29095	3202.0	1860.0
151790	36.0	5.0
283174	336.0	19.0
56606	750.0	68.0
29094	3880.0	5363.0
692199	0.0	0.0
391002	0.0	1.0
440459	5.0	4.0
391004	0.0	9.0
780816	1.0	0.0
124199	42.0	12.0
391003	0.0	13.0
30062	2.0	0.0
440456	671.0	328.0
780814	17.0	14.0
30061	9457.0	2649.0
780815	0.0	4.0
780812	1.0	1.0
780813	6.0	1.0
440452	0.0	0.0
780810	1.0	7.0
780811	0.0	1.0
29068	4553.0	4905.0
29066	5008.0	2844.0
29063	711.0	575.0
29062	1144.0	789.0
56616	562.0	424.0
163702	1156.0	504.0
391013	16.0	0.0
391012	0.0	0.0
100381215	2.0	1.0
29079	2874.0	1045.0
29078	1002.0	933.0
56623	777.0	1214.0
56624	50.0	24.0
29071	2506.0	1527.0
29070	716.0	544.0
29075	8.0	10.0
29074	3481.0	3124.0
29072	6707.0	6089.0
163732	1164.0	476.0
200845	558.0	363.0
148103	762.0	636.0
200844	28.0	50.0
440482	40.0	36.0
151742	2109.0	580.0
163720	17.0	27.0
148113	49.0	98.0
440465	2574.0	4504.0
29057	11.0	17.0
148109	0.0	11.0
29058	13623.0	10601.0
56647	3942.0	3536.0
56648	364.0	110.0
56649	739.0	108.0
440419	4.0	1.0
440416	207.0	113.0
8303	3337.0	2055.0
643157	0.0	0.0
200879	2893.0	2241.0
440406	1.0	2.0
8301	9695.0	6351.0
643155	4954.0	2061.0
8302	0.0	0.0
440400	301.0	301.0
199675	7.0	4.0
8310	2489.0	814.0
124093	20.0	242.0
8314	5502.0	4037.0
8315	1683.0	1473.0
8312	1913.0	2300.0
342096	1.0	2.0
8313	1991.0	808.0
440435	16.0	30.0
643160	0.0	0.0
643161	0.0	0.0
643159	14.0	4.0
8309	861.0	77.0
8321	5913.0	1840.0
8322	5455.0	2019.0
8320	68.0	18.0
8325	449.0	464.0
8326	108.0	630.0
8323	3592.0	2973.0
8324	2646.0	667.0
440423	471.0	471.0
200894	734.0	759.0
643171	73.0	26.0
200895	1450.0	888.0
8318	38.0	282.0
8317	172.0	332.0
8332	1.0	1.0
692110	0.0	1.0
8333	1.0	2.0
692111	2.0	0.0
8330	0.0	0.0
8331	1.0	1.0
8336	17.0	35.0
8337	3.0	1.0
8334	18923.0	8432.0
8335	1.0	2.0
148046	51.0	65.0
106481699	1.0	0.0
643182	0.0	5.0
643180	178.0	307.0
643181	0.0	0.0
8329	5.0	36.0
8328	19.0	12.0
8343	55.0	75.0
643198	0.0	0.0
8344	18.0	50.0
8341	154.0	503.0
8342	0.0	4.0
8347	974.0	900.0
8348	3.0	8.0
643199	2.0	1.0
8345	4.0	7.0
8346	1.0	1.0
692106	0.0	0.0
692107	0.0	0.0
161003	2.0	1.0
692108	1.0	0.0
692109	10.0	4.0
643193	0.0	0.0
8340	5.0	67.0
8338	47.0	59.0
8339	972.0	798.0
8354	0.0	0.0
8355	17.0	5.0
8352	1.0	1.0
8353	129.0	244.0
8358	1.0	2.0
8359	0.0	2.0
8356	0.0	18.0
8357	180.0	481.0
222235	37.0	71.0
106481679	0.0	6.0
222236	1967.0	1579.0
106481677	1.0	0.0
222234	427.0	473.0
106481678	0.0	4.0
8350	0.0	3.0
8351	137.0	131.0
148066	0.0	10.0
106481682	0.0	0.0
106481683	0.0	3.0
106481680	0.0	0.0
106481681	0.0	0.0
106481686	0.0	0.0
106481687	1.0	0.0
106481684	0.0	0.0
106481685	0.0	2.0
8349	16969.0	10081.0
8365	300.0	853.0
8366	1.0	8.0
8363	5.0	6.0
8364	2.0	12.0
8369	0.0	0.0
163688	17.0	24.0
8367	11.0	285.0
8368	0.0	1.0
106481688	0.0	0.0
222223	1212.0	764.0
106481689	0.0	0.0
8361	0.0	0.0
222229	769.0	1741.0
8362	16.0	9.0
8360	9.0	20.0
106481693	59.0	100.0
106481694	0.0	14.0
106481691	1.0	1.0
106481692	2.0	6.0
106481697	2.0	3.0
106481698	0.0	0.0
106481695	0.0	0.0
106481696	0.0	1.0
342035	158.0	10.0
344697	17.0	10.0
106481690	4.0	2.0
728310	5.0	4.0
285830	175.0	16.0
8379	1734.0	1274.0
93556	1.0	4.0
106481657	0.0	0.0
728318	0.0	1.0
106481658	0.0	0.0
222255	955.0	755.0
106481655	0.0	0.0
285834	5.0	13.0
222256	82.0	140.0
106481656	3.0	1.0
8372	397.0	325.0
93550	810.0	551.0
8373	0.0	0.0
106481659	0.0	1.0
8370	69.0	101.0
728315	5.0	5.0
81577	2013.0	1397.0
106481660	0.0	0.0
81578	424.0	133.0
106481661	0.0	0.0
81579	7087.0	5596.0
81573	2351.0	1277.0
106481664	1.0	0.0
100271179	0.0	0.0
106481665	0.0	0.0
81575	4807.0	515.0
106481662	0.0	0.0
81576	1283.0	1109.0
106481663	3.0	5.0
81570	770.0	1437.0
100271178	0.0	2.0
81571	224.0	373.0
81572	1329.0	1173.0
645715	21.0	28.0
8387	0.0	0.0
8388	0.0	5.0
728300	5.0	4.0
8386	0.0	0.0
8389	0.0	0.0
106481668	1.0	0.0
106481669	0.0	0.0
106481666	0.0	0.0
106481667	0.0	0.0
81559	1536.0	1892.0
8383	1.0	0.0
285848	3.0	7.0
8384	0.0	3.0
285849	98.0	43.0
8382	328.0	1085.0
81566	2020.0	1506.0
106481671	0.0	0.0
106481672	11.0	52.0
81567	861.0	708.0
81569	0.0	10.0
106481670	0.0	0.0
81562	2307.0	1091.0
106481675	0.0	0.0
81563	11354.0	7111.0
246243	958.0	1010.0
100271168	2.0	6.0
106481676	0.0	0.0
106481673	1.0	0.0
81565	3411.0	2057.0
106481674	0.0	1.0
100271164	0.0	3.0
100271167	0.0	0.0
100271161	1.0	3.0
100271163	0.0	0.0
100271162	1.0	0.0
8398	1114.0	1374.0
8399	25.0	17.0
8396	5511.0	5110.0
285852	1.0	3.0
645740	0.0	1.0
8390	1.0	1.0
106481635	0.0	2.0
285855	9549.0	8890.0
106481636	0.0	0.0
8391	1.0	0.0
106481633	0.0	4.0
106481634	0.0	1.0
8394	3841.0	2945.0
106481639	0.0	0.0
8395	431.0	475.0
8392	0.0	2.0
106481637	0.0	9.0
106481638	0.0	0.0
100271158	9.0	0.0
106481642	30.0	13.0
106481643	0.0	2.0
246210	1.0	2.0
106481640	0.0	0.0
100271159	0.0	1.0
106481641	0.0	0.0
100271150	0.0	0.0
645754	0.0	1.0
246213	20.0	6.0
106481646	0.0	0.0
106481647	0.0	1.0
106481644	0.0	0.0
106481645	0.0	0.0
728324	132.0	83.0
106481648	0.0	0.0
106481649	0.0	1.0
106481650	0.0	1.0
100271147	0.0	0.0
106481653	0.0	0.0
106481654	0.0	0.0
100271146	0.0	1.0
106481651	0.0	1.0
100271149	0.0	0.0
100271148	0.0	1.0
106481652	0.0	1.0
344657	7.0	7.0
100271142	0.0	0.0
344658	1.0	0.0
100271145	0.0	0.0
645745	0.0	0.0
344653	0.0	0.0
100271141	0.0	1.0
100271140	0.0	0.0
106481619	1.0	0.0
106481613	0.0	0.0
246269	438.0	179.0
106481614	0.0	0.0
106481611	0.0	0.0
106481612	1.0	1.0
106481617	0.0	0.0
93594	465.0	626.0
106481618	0.0	0.0
106481615	0.0	1.0
106481616	0.0	1.0
283209	631.0	1398.0
283208	326.0	592.0
106481620	0.0	6.0
106481621	0.0	0.0
100271138	1.0	4.0
100271132	0.0	10.0
100271131	0.0	0.0
100271133	3.0	28.0
100271130	0.0	0.0
93587	708.0	1199.0
645771	11.0	8.0
93589	135.0	22.0
106481624	13.0	24.0
285800	85.0	72.0
106481625	0.0	0.0
106481622	0.0	0.0
106481623	1.0	2.0
106481628	0.0	0.0
106481629	0.0	1.0
106481626	0.0	2.0
106481627	0.0	1.0
100271129	0.0	5.0
246283	0.0	1.0
246285	29.0	44.0
106481631	0.0	0.0
100271125	0.0	7.0
106481632	0.0	0.0
106481630	3.0	0.0
100271122	0.0	0.0
199692	1965.0	1743.0
645784	31.0	5.0
100271118	0.0	1.0
100271117	0.0	1.0
100271119	0.0	1.0
100271114	0.0	4.0
100271113	0.0	0.0
100271116	0.0	0.0
197021	14.0	26.0
643115	5.0	42.0
100271111	0.0	0.0
106481608	0.0	0.0
106481609	0.0	1.0
645798	4.0	6.0
643136	4.0	0.0
106481602	1.0	2.0
106481603	0.0	0.0
106481600	0.0	0.0
106481601	0.0	0.0
106481606	0.0	0.0
106481607	0.0	0.0
106481604	0.0	4.0
106481605	0.0	0.0
285829	15.0	0.0
100271106	4.0	0.0
106481610	0.0	0.0
100271105	0.0	1.0
643126	0.0	0.0
199699	1.0	39.0
728393	0.0	0.0
100128899	2.0	2.0
728395	0.0	1.0
114625	2297.0	1079.0
54112	55.0	135.0
56776	119.0	30.0
283248	79.0	24.0
344729	0.0	0.0
100128894	1.0	2.0
100128893	3.0	12.0
100128890	1.0	12.0
728386	0.0	0.0
728388	0.0	0.0
100128889	0.0	0.0
100128888	2.0	9.0
114614	58.0	9.0
283238	0.0	8.0
100190800	17.0	17.0
283237	1071.0	785.0
283236	0.0	2.0
283234	482.0	285.0
728381	0.0	3.0
283232	2169.0	1735.0
728380	3.0	10.0
100128881	152.0	734.0
100128880	0.0	0.0
692099	329.0	315.0
114609	778.0	691.0
29128	66.0	568.0
29123	5853.0	3235.0
344709	0.0	1.0
29122	22.0	1.0
29121	313.0	309.0
283229	1937.0	4801.0
29127	467.0	1272.0
29126	153.0	57.0
29125	51.0	19.0
29124	0.0	4.0
692087	0.0	0.0
692088	0.0	0.0
692089	4.0	7.0
100128867	0.0	0.0
54145	0.0	0.0
54143	0.0	1.0
283219	472.0	627.0
54149	1223.0	747.0
54148	1460.0	994.0
54147	0.0	2.0
283212	39.0	88.0
692091	0.0	0.0
692092	0.0	0.0
692093	10.0	6.0
692094	0.0	0.0
100271091	0.0	1.0
100271090	7.0	3.0
100128857	0.0	2.0
100271093	0.0	0.0
100271092	2.0	0.0
728350	15.0	8.0
285872	1.0	1.0
100128853	0.0	7.0
29109	1473.0	1218.0
29108	760.0	91.0
285877	0.0	0.0
29107	838.0	579.0
285878	0.0	9.0
29106	46.0	19.0
728358	0.0	0.0
29101	8670.0	7317.0
29100	2135.0	830.0
29105	2101.0	648.0
29104	977.0	870.0
29103	1669.0	167.0
29102	3284.0	5568.0
100271098	0.0	0.0
283284	116.0	62.0
728343	1.0	1.0
728342	80.0	0.0
100128849	0.0	11.0
728344	8.0	0.0
100271081	5.0	7.0
100128845	0.0	15.0
728340	263.0	72.0
285888	3.0	4.0
29119	24.0	12.0
107057644	18.0	14.0
29118	15.0	2.0
107057647	0.0	0.0
114655	0.0	4.0
29117	3880.0	3010.0
107057646	3.0	1.0
114657	0.0	0.0
114659	479.0	475.0
126638	1.0	0.0
54165	2642.0	1995.0
126637	0.0	1.0
29110	2881.0	1932.0
29116	1924.0	2447.0
29115	2931.0	1415.0
29114	15.0	0.0
29113	0.0	2.0
100271087	3.0	1.0
100271089	0.0	0.0
100271085	1.0	1.0
100128836	4.0	17.0
728378	57.0	63.0
728377	316.0	352.0
100271070	23.0	62.0
285893	0.0	0.0
100128834	13.0	2.0
728373	0.0	0.0
728379	0.0	0.0
81797	0.0	4.0
126626	1508.0	1158.0
81793	211.0	31.0
81794	448.0	185.0
81796	1866.0	2280.0
81790	2874.0	642.0
100271076	0.0	0.0
283267	546.0	324.0
91107	1078.0	233.0
100128830	2.0	0.0
81792	81.0	166.0
100271078	1.0	0.0
100271073	0.0	4.0
100271072	0.0	0.0
100271074	0.0	0.0
100128827	0.0	0.0
728366	2.0	1.0
728361	0.0	12.0
100128822	285.0	791.0
728369	0.0	0.0
81786	121.0	91.0
54187	14995.0	9206.0
81788	254.0	461.0
81789	1228.0	1501.0
283257	0.0	0.0
100271065	0.0	0.0
645700	9.0	21.0
283254	262.0	117.0
126695	1440.0	1041.0
148003	0.0	0.0
378108	3.0	38.0
151649	25.0	12.0
151648	23.0	139.0
151647	122.0	5.0
151645	33.0	16.0
200909	0.0	7.0
200916	1195.0	2829.0
148014	14.0	13.0
151658	0.0	9.0
151651	24.0	41.0
56704	707.0	1022.0
148022	1296.0	1178.0
126669	764.0	370.0
126668	69.0	13.0
100126297	0.0	0.0
100126299	0.0	0.0
100126296	0.0	0.0
200931	194.0	200.0
200933	1270.0	1636.0
126661	98.0	155.0
56729	16.0	4.0
283298	897.0	146.0
283297	0.0	2.0
136051	487.0	686.0
138639	425.0	546.0
692076	1.0	4.0
391121	0.0	0.0
391120	0.0	1.0
391123	11.0	5.0
200942	2128.0	1199.0
440577	20.0	15.0
440574	2988.0	2259.0
56731	4516.0	5795.0
100126270	3.0	2.0
692084	0.0	0.0
692085	0.0	0.0
692086	10.0	4.0
138649	32.0	48.0
200959	0.0	2.0
200958	1731.0	258.0
391135	6.0	4.0
440567	96.0	163.0
391139	57.0	9.0
440563	1.0	6.0
440561	0.0	0.0
151613	3027.0	2539.0
692072	0.0	0.0
692075	1.0	4.0
692057	0.0	0.0
692058	4.0	1.0
124056	0.0	0.0
81706	21.0	26.0
391104	2.0	6.0
391107	0.0	0.0
391106	0.0	1.0
81704	2578.0	3500.0
391109	0.0	0.0
440595	346.0	156.0
56751	0.0	0.0
692063	0.0	0.0
8402	5364.0	3824.0
391110	0.0	0.0
8403	530.0	24.0
391112	0.0	0.0
124045	247.0	272.0
391114	0.0	0.0
124044	732.0	500.0
391115	0.0	0.0
440585	81.0	38.0
391117	0.0	0.0
440584	49.0	58.0
391119	0.0	0.0
54101	2681.0	1201.0
151636	5473.0	4942.0
440590	299.0	119.0
54103	1644.0	3171.0
54102	1232.0	42.0
54108	1696.0	2622.0
54107	4153.0	4163.0
54106	3.0	2.0
692053	2.0	3.0
391040	1.0	1.0
645683	30.0	12.0
8410	0.0	0.0
645682	1.0	3.0
645688	9.0	13.0
391044	1.0	3.0
645687	0.0	3.0
8411	3369.0	2783.0
645686	0.0	8.0
8412	1488.0	876.0
391045	10.0	9.0
440533	0.0	5.0
8406	1178.0	27.0
8407	12655.0	5313.0
8404	45221.0	9137.0
8405	7562.0	4228.0
8408	4028.0	4304.0
8409	3486.0	2515.0
391051	9.0	14.0
8420	1049.0	2836.0
645694	1.0	2.0
391053	0.0	0.0
645693	52.0	17.0
643031	1.0	4.0
8424	32.0	2.0
8425	20609.0	4278.0
643037	0.0	1.0
163589	72.0	38.0
643034	0.0	0.0
440525	54.0	32.0
391059	717.0	511.0
645691	12.0	10.0
163590	3385.0	2520.0
8417	4421.0	2087.0
8418	662.0	198.0
8416	684.0	26.0
8419	1.0	5.0
8431	5.0	0.0
8435	3.0	29.0
8436	4324.0	1060.0
8433	0.0	0.0
8434	1109.0	1159.0
391026	0.0	1.0
440556	40.0	9.0
440560	0.0	0.0
8428	4639.0	2748.0
8427	2350.0	2913.0
103157000	0.0	3.0
8443	5503.0	3622.0
8440	3121.0	1541.0
8446	1823.0	660.0
8447	614.0	97.0
8444	223.0	220.0
8445	1318.0	1976.0
391037	8.0	16.0
391039	2.0	6.0
643050	0.0	1.0
285905	22.0	34.0
285908	304.0	771.0
8439	2829.0	5565.0
8437	167.0	33.0
8438	19.0	210.0
8453	2966.0	1811.0
8454	5490.0	6319.0
8451	8136.0	6362.0
8452	5447.0	4987.0
8458	752.0	963.0
8455	5634.0	6242.0
8456	189.0	97.0
106481578	0.0	0.0
106481579	0.0	0.0
8450	5855.0	6367.0
106481583	0.0	0.0
106481584	1.0	2.0
106481581	0.0	0.0
106481582	0.0	0.0
106481587	0.0	0.0
106481588	0.0	0.0
106481585	0.0	0.0
106481586	0.0	0.0
8448	49.0	53.0
8449	2486.0	2135.0
106481580	0.0	0.0
8464	918.0	238.0
8462	1945.0	1393.0
8463	2102.0	1205.0
8468	1.0	15.0
391099	0.0	2.0
8467	7811.0	4771.0
342184	1623.0	202.0
246312	0.0	0.0
106481589	0.0	0.0
8460	1256.0	875.0
106481594	0.0	0.0
106481595	0.0	0.0
106481592	0.0	0.0
106481593	0.0	0.0
106481598	0.0	0.0
151579	56.0	13.0
106481599	1.0	0.0
106481596	0.0	1.0
106481597	1.0	0.0
8459	2349.0	471.0
106481590	0.0	0.0
106481591	0.0	0.0
8476	7484.0	16035.0
8473	9747.0	14718.0
440519	50.0	64.0
440518	2.0	1.0
8479	927.0	992.0
440515	1739.0	1288.0
8477	189.0	71.0
106481558	0.0	1.0
106481559	0.0	0.0
391069	0.0	1.0
106481556	0.0	0.0
106481557	0.0	0.0
8471	16.0	2.0
8470	9385.0	5334.0
106481561	0.0	0.0
106481562	0.0	0.0
106481560	0.0	0.0
106481565	0.0	0.0
106481566	0.0	1.0
106481563	0.0	0.0
106481564	0.0	0.0
391073	8.0	1.0
8487	400.0	289.0
8484	3.0	5.0
391075	3.0	2.0
440508	3.0	0.0
391077	1.0	2.0
391076	0.0	3.0
8488	7.0	14.0
440503	486.0	146.0
8489	6.0	2.0
106481569	0.0	0.0
106481567	0.0	0.0
106481568	0.0	1.0
8482	200.0	88.0
8483	98.0	88.0
8480	1949.0	1344.0
8481	2620.0	2898.0
106481572	0.0	0.0
106481573	0.0	0.0
106481570	0.0	0.0
106481571	0.0	0.0
106481576	0.0	0.0
106481577	0.0	0.0
106481574	0.0	0.0
106481575	0.0	1.0
391081	16.0	22.0
8497	52.0	375.0
728431	1582.0	1402.0
8498	4831.0	3118.0
728430	2.0	1.0
100128934	0.0	0.0
8495	4533.0	2413.0
8496	4943.0	1852.0
91012	2816.0	1536.0
100128936	209.0	106.0
728432	0.0	0.0
100128930	0.0	9.0
8499	305.0	9236.0
106481536	0.0	0.0
8490	12174.0	12501.0
106481537	0.0	0.0
285954	2.0	6.0
285955	14.0	12.0
106481534	0.0	0.0
106481535	0.0	0.0
8493	1162.0	801.0
54075	0.0	1.0
101669766	474.0	192.0
728434	0.0	0.0
91010	1187.0	825.0
285958	864.0	1299.0
101669767	208.0	577.0
8491	3288.0	3587.0
106481538	0.0	0.0
8492	799.0	58.0
54072	57.0	3.0
106481539	0.0	4.0
101669762	21.0	0.0
106481540	0.0	0.0
101669763	0.0	0.0
101669764	2.0	28.0
106481543	0.0	0.0
81694	0.0	0.0
100271059	0.0	14.0
81695	0.0	0.0
106481544	0.0	0.0
106481541	0.0	2.0
81696	0.0	0.0
81697	0.0	0.0
106481542	0.0	0.0
81693	65.0	23.0
100271056	0.0	6.0
100271050	5.0	29.0
100271053	0.0	0.0
93664	4808.0	3934.0
100128923	2.0	1.0
93663	2361.0	1599.0
285961	24.0	23.0
93668	0.0	0.0
285962	105.0	171.0
106481547	0.0	0.0
54082	2.0	0.0
106481548	0.0	0.0
285965	19.0	15.0
285966	240.0	135.0
106481545	1.0	3.0
106481546	0.0	5.0
93661	2.0	0.0
100128927	3805.0	4333.0
54084	6.0	0.0
106481549	0.0	0.0
106481550	0.0	1.0
81688	13691.0	13385.0
106481551	0.0	0.0
54089	2.0	2.0
81689	2509.0	2288.0
54088	1.0	2.0
106481554	0.0	0.0
100271047	0.0	1.0
106481555	0.0	1.0
106481552	0.0	0.0
106456574	0.0	0.0
106481553	0.0	1.0
93659	0.0	0.0
100271040	0.0	0.0
100271042	0.0	0.0
100128912	0.0	0.0
91039	2523.0	3315.0
342132	551.0	372.0
285971	1002.0	1289.0
285972	29.0	2.0
285973	149.0	381.0
100128911	0.0	0.0
728450	0.0	0.0
54093	893.0	724.0
106481514	4.0	0.0
106481515	1.0	0.0
106481512	0.0	2.0
54090	1.0	4.0
106481513	7.0	10.0
54097	5870.0	6407.0
106481518	0.0	0.0
106481519	0.0	0.0
246329	154.0	142.0
106481516	0.0	2.0
728458	0.0	0.0
106481517	0.0	0.0
54099	9.0	17.0
54098	0.0	0.0
246330	1361.0	1362.0
106481521	0.0	0.0
106481522	0.0	0.0
106481520	0.0	0.0
342125	13.0	27.0
100271033	11.0	10.0
645619	3.0	1.0
100271031	4.0	8.0
344787	326.0	313.0
100128902	0.0	0.0
728441	7.0	6.0
100128903	0.0	1.0
222389	635.0	524.0
106481525	3.0	0.0
106481526	1.0	4.0
285987	101.0	26.0
106481523	0.0	0.0
285989	1512.0	1287.0
106481524	0.0	0.0
106481529	0.0	0.0
728448	66.0	40.0
106481527	0.0	0.0
106481528	0.0	3.0
728447	0.0	0.0
106481532	0.0	0.0
106481533	0.0	0.0
100271025	2.0	0.0
106481530	0.0	2.0
106481531	0.0	0.0
100271020	0.0	0.0
91057	487.0	1632.0
91056	1429.0	1102.0
645641	0.0	1.0
91050	2726.0	1773.0
100271015	1.0	1.0
106481500	0.0	0.0
645638	115.0	4.0
645651	0.0	0.0
344760	0.0	0.0
106481509	0.0	0.0
645652	18.0	8.0
106481503	0.0	0.0
106481504	0.0	0.0
106481501	0.0	0.0
106481502	0.0	0.0
106481507	1.0	2.0
106481508	0.0	0.0
106481505	0.0	0.0
106481506	0.0	0.0
100271007	2.0	0.0
283316	97.0	99.0
106481510	0.0	1.0
106481511	0.0	0.0
100271003	7.0	7.0
283314	188.0	49.0
100271006	1.0	11.0
283310	16.0	57.0
344758	1.0	17.0
100271001	0.0	0.0
344752	0.0	1.0
728411	273.0	324.0
728410	0.0	0.0
643003	10.0	1.0
643001	0.0	0.0
728419	0.0	0.0
728418	0.0	0.0
91074	2.0	4.0
728409	0.0	3.0
283303	0.0	0.0
344741	0.0	1.0
728400	0.0	0.0
645676	102.0	65.0
285941	0.0	1.0
728405	0.0	0.0
285943	329.0	179.0
728407	138.0	104.0
728402	1.0	1.0
728403	0.0	0.0
643008	176.0	14.0
645668	0.0	8.0
100506658	794.0	1041.0
100506655	13.0	11.0
81849	148.0	808.0
56890	882.0	683.0
56891	0.0	0.0
100506650	0.0	0.0
81846	4811.0	3694.0
81847	2260.0	1754.0
81848	3256.0	962.0
56896	5.0	17.0
56897	3356.0	3329.0
81853	5604.0	2384.0
56898	2685.0	195.0
81855	3291.0	518.0
56899	155.0	335.0
56892	15070.0	498.0
56893	3391.0	3444.0
121275	1.0	5.0
121278	1.0	3.0
56894	5736.0	8217.0
81850	0.0	5.0
145249	0.0	2.0
56895	324.0	115.0
81851	0.0	4.0
649137	2.0	6.0
81839	2668.0	2406.0
121274	1757.0	863.0
121273	41.0	2.0
145264	0.0	0.0
121270	0.0	2.0
145258	22.0	114.0
121268	25.0	25.0
81844	5673.0	9853.0
145259	14.0	4.0
133283	23608.0	18633.0
375593	9.0	91.0
100506649	385.0	297.0
100506673	0.0	0.0
121260	1715.0	1125.0
145270	856.0	10.0
100506671	1.0	0.0
81875	2650.0	2465.0
81876	21631.0	12924.0
81870	0.0	4.0
81871	0.0	0.0
121256	45.0	2.0
81872	0.0	0.0
81873	2370.0	2516.0
387597	149.0	62.0
100506668	434.0	626.0
160897	1600.0	883.0
649159	0.0	1.0
145282	1332.0	1876.0
387590	1060.0	41.0
81856	922.0	547.0
81857	2458.0	2482.0
100506660	29.0	18.0
81858	3019.0	4597.0
135886	5.0	23.0
147872	0.0	39.0
81889	2282.0	1498.0
145200	7.0	3.0
81892	1565.0	1545.0
81893	6.0	4.0
81894	1823.0	1326.0
81890	1648.0	3414.0
135892	3.0	17.0
649179	6.0	1.0
100506600	25.0	21.0
613126	34.0	51.0
81887	2570.0	2940.0
81888	738.0	501.0
145216	10.0	24.0
338591	0.0	1.0
649186	2.0	12.0
338596	420.0	43.0
338599	0.0	0.0
169200	2328.0	1655.0
145226	262.0	590.0
100506637	117.0	161.0
160857	492.0	176.0
160851	1018.0	244.0
91227	7.0	3.0
157206	11.0	7.0
100506622	2.0	10.0
100856809	0.0	0.0
338588	0.0	0.0
145241	0.0	0.0
91219	5.0	4.0
650172	1.0	3.0
102724678	0.0	3.0
338579	0.0	0.0
326591	605.0	203.0
255738	32.0	1.0
338567	0.0	0.0
102724668	16.0	7.0
255743	10798.0	24454.0
56829	3369.0	2452.0
326586	0.0	0.0
102724655	0.0	0.0
554250	3.0	1.0
554251	257.0	167.0
338557	24.0	19.0
56832	0.0	3.0
56833	223.0	147.0
56834	1880.0	2329.0
554235	12.0	23.0
554236	12.0	29.0
56849	393.0	27.0
255725	0.0	6.0
56848	1521.0	1037.0
56852	1203.0	894.0
56853	126.0	22.0
102724631	0.0	1.0
56850	2768.0	2517.0
56851	5440.0	2224.0
100820829	297.0	94.0
101243555	74.0	91.0
196872	132.0	275.0
8501	2358.0	2475.0
8502	5827.0	5314.0
8500	3750.0	3187.0
253128	22.0	26.0
664701	349.0	65.0
255783	396.0	656.0
54207	0.0	4.0
54206	4970.0	1797.0
54205	5662.0	11111.0
664709	26.0	38.0
54209	243.0	295.0
196883	791.0	243.0
8512	38.0	24.0
8513	0.0	1.0
8510	20.0	4.0
8511	3.0	1.0
54210	33.0	16.0
81831	171.0	220.0
81832	2.0	16.0
81833	0.0	0.0
54212	0.0	9.0
170261	25.0	23.0
8505	1558.0	1526.0
8506	555.0	188.0
8503	2287.0	4221.0
8504	2277.0	1050.0
8509	143.0	118.0
8507	4909.0	1781.0
255758	161.0	244.0
8508	4786.0	4723.0
8520	3533.0	3142.0
8521	4.0	20.0
169270	331.0	490.0
8522	1191.0	365.0
102724605	0.0	0.0
554282	0.0	8.0
56886	7256.0	3764.0
54221	57.0	72.0
56888	3779.0	2934.0
554279	7.0	7.0
664722	3.0	3.0
56882	8470.0	5334.0
664721	3.0	13.0
