id	0a4df4cc-74dd-4858-864b-b483e75b30f8	5d7766c6-e42f-4f85-9065-d8bcc54d7db9
151658	0.0	0.0
151651	47.0	40.0
56704	650.0	715.0
148022	1467.0	1654.0
126669	302.0	257.0
126668	17.0	15.0
100126297	0.0	0.0
100126299	0.0	0.0
100126296	0.0	0.0
200931	195.0	179.0
200933	1053.0	1128.0
126661	206.0	258.0
56729	1.0	1.0
283298	489.0	356.0
283297	0.0	0.0
136051	566.0	689.0
138639	300.0	393.0
692076	0.0	0.0
391121	0.0	0.0
391120	0.0	0.0
391123	0.0	3.0
200942	1785.0	1676.0
440577	5.0	15.0
440574	3988.0	3390.0
56731	4889.0	6128.0
100126270	3.0	2.0
692084	0.0	0.0
692085	0.0	0.0
692086	5.0	4.0
138649	71.0	73.0
200959	0.0	1.0
200958	1290.0	490.0
391135	5.0	8.0
440567	73.0	83.0
391139	38.0	30.0
440563	0.0	0.0
440561	0.0	0.0
151613	1435.0	2058.0
692072	0.0	0.0
692075	0.0	0.0
692057	0.0	0.0
692058	0.0	1.0
124056	0.0	0.0
81706	65.0	48.0
391104	0.0	0.0
391107	0.0	0.0
391106	0.0	0.0
81704	1336.0	1548.0
391109	0.0	0.0
440595	236.0	247.0
56751	0.0	1.0
692063	0.0	0.0
8402	5559.0	5705.0
391110	0.0	0.0
8403	116.0	185.0
391112	0.0	0.0
124045	302.0	239.0
391114	0.0	0.0
124044	525.0	775.0
391115	0.0	0.0
440585	87.0	59.0
391117	0.0	0.0
440584	94.0	109.0
391119	0.0	0.0
54101	2389.0	1811.0
151636	3421.0	5130.0
440590	60.0	102.0
54103	733.0	1070.0
54102	1406.0	928.0
54108	2286.0	2243.0
54107	3347.0	3671.0
54106	1.0	1.0
692053	0.0	0.0
391040	0.0	5.0
645683	31.0	30.0
8410	0.0	0.0
645682	0.0	0.0
645688	6.0	10.0
391044	1.0	3.0
645687	0.0	0.0
8411	1785.0	1890.0
645686	0.0	0.0
8412	1019.0	756.0
391045	0.0	0.0
440533	1.0	1.0
8406	1368.0	1092.0
8407	7546.0	6427.0
8404	33721.0	21154.0
8405	11444.0	8056.0
8408	5403.0	4769.0
8409	3337.0	3636.0
391051	3.0	1.0
8420	517.0	1084.0
645694	0.0	4.0
391053	0.0	0.0
645693	21.0	35.0
643031	1.0	1.0
8424	19.0	81.0
8425	11874.0	10885.0
643037	2.0	0.0
163589	46.0	24.0
643034	0.0	0.0
440525	47.0	78.0
391059	241.0	179.0
645691	12.0	23.0
163590	3854.0	3456.0
8417	3368.0	2889.0
8418	194.0	241.0
8416	227.0	446.0
8419	0.0	5.0
8431	2.0	7.0
8435	4.0	3.0
8436	4215.0	2113.0
8433	0.0	0.0
8434	591.0	699.0
391026	0.0	0.0
440556	30.0	5.0
440560	0.0	0.0
8428	3982.0	4089.0
8427	2809.0	2885.0
103157000	0.0	0.0
8443	3730.0	4762.0
8440	2790.0	2483.0
8446	1756.0	1487.0
8447	153.0	150.0
8444	145.0	155.0
8445	914.0	836.0
391037	9.0	0.0
391039	2.0	6.0
643050	1.0	0.0
285905	3.0	24.0
285908	379.0	402.0
8439	1834.0	2333.0
8437	5.0	11.0
8438	27.0	11.0
8453	1787.0	1960.0
8454	4198.0	4002.0
8451	5600.0	6386.0
8452	3752.0	4537.0
8458	402.0	456.0
8455	4399.0	4258.0
8456	78.0	43.0
106481578	0.0	0.0
106481579	0.0	0.0
8450	3902.0	3897.0
106481583	0.0	0.0
106481584	0.0	0.0
106481581	0.0	0.0
106481582	0.0	0.0
106481587	0.0	0.0
106481588	0.0	0.0
106481585	0.0	0.0
106481586	0.0	0.0
8448	69.0	49.0
8449	2108.0	1875.0
106481580	0.0	0.0
8464	696.0	822.0
8462	1163.0	960.0
8463	2011.0	2337.0
8468	0.0	3.0
391099	0.0	0.0
8467	5203.0	6006.0
342184	372.0	805.0
246312	0.0	0.0
106481589	0.0	0.0
8460	615.0	588.0
106481594	0.0	0.0
106481595	0.0	0.0
106481592	0.0	0.0
106481593	0.0	0.0
106481598	0.0	0.0
151579	17.0	19.0
106481599	0.0	1.0
106481596	0.0	0.0
106481597	0.0	0.0
8459	1596.0	1870.0
106481590	0.0	0.0
106481591	6.0	5.0
8476	6504.0	4968.0
8473	3252.0	4054.0
440519	19.0	32.0
440518	0.0	0.0
8479	1578.0	1281.0
440515	1159.0	1582.0
8477	42.0	25.0
106481558	0.0	0.0
106481559	0.0	0.0
391069	0.0	1.0
106481556	0.0	0.0
106481557	0.0	0.0
8471	6.0	12.0
8470	7888.0	7848.0
106481561	0.0	2.0
106481562	0.0	0.0
106481560	0.0	0.0
106481565	0.0	0.0
106481566	1.0	1.0
106481563	0.0	0.0
106481564	0.0	0.0
391073	16.0	10.0
8487	276.0	264.0
8484	5.0	11.0
391075	9.0	2.0
440508	0.0	0.0
391077	0.0	0.0
391076	0.0	1.0
8488	6.0	11.0
440503	305.0	295.0
8489	2.0	4.0
106481569	1.0	0.0
106481567	0.0	0.0
106481568	0.0	0.0
8482	69.0	81.0
8483	256.0	236.0
8480	1684.0	1614.0
8481	1467.0	1970.0
106481572	0.0	0.0
106481573	0.0	0.0
106481570	0.0	0.0
106481571	0.0	0.0
106481576	0.0	1.0
106481577	0.0	0.0
106481574	0.0	0.0
106481575	0.0	0.0
391081	18.0	12.0
8497	22.0	10.0
728431	927.0	1049.0
8498	4606.0	5033.0
728430	2.0	0.0
100128934	0.0	0.0
8495	2714.0	2005.0
8496	2539.0	2337.0
91012	2738.0	2812.0
100128936	252.0	324.0
728432	0.0	0.0
100128930	0.0	0.0
8499	238.0	111.0
106481536	0.0	0.0
8490	6900.0	5362.0
106481537	0.0	0.0
285954	0.0	3.0
285955	4.0	5.0
106481534	0.0	0.0
106481535	0.0	0.0
8493	909.0	889.0
54075	0.0	0.0
101669766	262.0	3511.0
728434	0.0	0.0
91010	542.0	393.0
285958	665.0	720.0
101669767	24.0	33.0
8491	1577.0	2107.0
106481538	0.0	0.0
8492	280.0	150.0
54072	19.0	0.0
106481539	0.0	0.0
101669762	3.0	3.0
106481540	0.0	0.0
101669763	0.0	0.0
101669764	0.0	0.0
106481543	0.0	0.0
81694	0.0	0.0
100271059	0.0	0.0
81695	0.0	0.0
106481544	0.0	0.0
106481541	0.0	0.0
81696	0.0	0.0
81697	0.0	0.0
106481542	1.0	0.0
81693	24.0	28.0
100271056	0.0	0.0
100271050	1.0	4.0
100271053	0.0	1.0
93664	2774.0	3483.0
100128923	0.0	1.0
93663	1484.0	2678.0
285961	2.0	7.0
93668	0.0	0.0
285962	146.0	173.0
106481547	0.0	0.0
54082	1.0	0.0
106481548	0.0	0.0
285965	7.0	7.0
285966	256.0	256.0
106481545	1.0	0.0
106481546	0.0	0.0
93661	4.0	0.0
100128927	2315.0	2860.0
54084	3.0	5.0
106481549	0.0	0.0
106481550	0.0	0.0
81688	13312.0	15717.0
106481551	0.0	0.0
54089	0.0	0.0
81689	2187.0	2240.0
54088	0.0	0.0
106481554	0.0	0.0
100271047	0.0	0.0
106481555	0.0	0.0
106481552	0.0	0.0
106456574	0.0	0.0
106481553	0.0	0.0
93659	0.0	0.0
100271040	0.0	0.0
100271042	0.0	0.0
100128912	0.0	0.0
91039	2735.0	3152.0
342132	212.0	225.0
285971	1148.0	1312.0
285972	11.0	6.0
285973	63.0	59.0
100128911	0.0	0.0
728450	0.0	0.0
54093	826.0	826.0
106481514	0.0	0.0
106481515	0.0	0.0
106481512	0.0	0.0
54090	3.0	0.0
106481513	0.0	1.0
54097	4049.0	9367.0
106481518	0.0	0.0
106481519	0.0	0.0
246329	108.0	109.0
106481516	0.0	0.0
728458	0.0	0.0
106481517	0.0	0.0
54099	5.0	5.0
54098	0.0	0.0
246330	1422.0	1328.0
106481521	0.0	0.0
106481522	0.0	0.0
106481520	0.0	0.0
342125	6.0	10.0
100271033	19.0	22.0
645619	1.0	1.0
100271031	4.0	3.0
344787	82.0	190.0
100128902	0.0	0.0
728441	9.0	13.0
100128903	0.0	0.0
222389	336.0	291.0
106481525	3.0	2.0
106481526	4.0	4.0
285987	86.0	91.0
106481523	0.0	0.0
285989	924.0	931.0
106481524	0.0	0.0
106481529	0.0	1.0
728448	27.0	31.0
106481527	0.0	0.0
106481528	0.0	0.0
728447	0.0	0.0
106481532	0.0	0.0
106481533	0.0	0.0
100271025	1.0	1.0
106481530	1.0	0.0
106481531	0.0	0.0
100271020	0.0	0.0
91057	482.0	622.0
91056	1114.0	1036.0
645641	0.0	0.0
91050	2029.0	2846.0
100271015	0.0	1.0
106481500	0.0	0.0
645638	19.0	26.0
645651	0.0	0.0
344760	1.0	1.0
106481509	0.0	0.0
645652	51.0	45.0
106481503	0.0	0.0
106481504	0.0	0.0
106481501	0.0	0.0
106481502	0.0	0.0
106481507	2.0	0.0
106481508	0.0	0.0
106481505	0.0	0.0
106481506	0.0	0.0
100271007	0.0	3.0
283316	17.0	63.0
106481510	0.0	1.0
106481511	0.0	0.0
100271003	9.0	7.0
283314	54.0	92.0
100271006	0.0	1.0
283310	13.0	9.0
344758	0.0	0.0
100271001	0.0	0.0
344752	2.0	0.0
728411	162.0	244.0
728410	0.0	0.0
643003	0.0	1.0
643001	0.0	0.0
728419	0.0	0.0
728418	0.0	0.0
91074	0.0	0.0
728409	0.0	0.0
283303	0.0	0.0
344741	1.0	0.0
728400	0.0	0.0
645676	47.0	75.0
285941	0.0	0.0
728405	0.0	0.0
285943	99.0	184.0
728407	51.0	81.0
728402	1.0	0.0
728403	0.0	0.0
643008	36.0	19.0
645668	1.0	3.0
100506658	360.0	1055.0
100506655	4.0	4.0
81849	52.0	60.0
56890	773.0	640.0
56891	0.0	0.0
100506650	0.0	0.0
81846	2513.0	2820.0
81847	1700.0	1771.0
81848	1342.0	779.0
56896	185.0	58.0
56897	3115.0	3953.0
81853	4212.0	4198.0
56898	858.0	668.0
81855	1865.0	1097.0
56899	172.0	160.0
56892	1769.0	7307.0
56893	2976.0	3129.0
121275	2.0	1.0
121278	0.0	1.0
56894	5612.0	6999.0
81850	0.0	0.0
145249	1.0	0.0
56895	342.0	239.0
81851	0.0	1.0
649137	1.0	9.0
81839	1519.0	2193.0
121274	930.0	1025.0
121273	32.0	15.0
145264	0.0	0.0
121270	0.0	0.0
145258	25.0	50.0
121268	11.0	16.0
81844	5846.0	6152.0
145259	5.0	8.0
133283	267.0	291.0
375593	12.0	7.0
100506649	192.0	261.0
100506673	0.0	0.0
121260	1509.0	1792.0
145270	1399.0	752.0
100506671	0.0	1.0
81875	2520.0	2654.0
81876	22816.0	25847.0
81870	0.0	0.0
81871	0.0	0.0
121256	77.0	67.0
81872	0.0	0.0
81873	2058.0	2186.0
387597	395.0	115.0
100506668	450.0	510.0
160897	738.0	866.0
649159	0.0	0.0
145282	955.0	1396.0
387590	1307.0	1146.0
81856	407.0	557.0
81857	3299.0	3015.0
100506660	32.0	28.0
81858	4075.0	4247.0
135886	0.0	3.0
147872	0.0	0.0
81889	1945.0	2125.0
145200	4.0	4.0
81892	1268.0	1591.0
81893	4.0	1.0
81894	2124.0	2050.0
81890	1673.0	2230.0
135892	2.0	2.0
649179	0.0	0.0
100506600	21.0	13.0
613126	21.0	24.0
81887	2435.0	2861.0
81888	719.0	778.0
145216	8.0	14.0
338591	0.0	0.0
649186	4.0	4.0
338596	257.0	167.0
338599	0.0	0.0
169200	3545.0	2686.0
145226	88.0	140.0
100506637	171.0	264.0
160857	395.0	544.0
160851	533.0	435.0
91227	0.0	5.0
157206	6.0	12.0
100506622	1.0	3.0
100856809	0.0	0.0
338588	0.0	0.0
145241	0.0	2.0
91219	4.0	2.0
650172	1.0	0.0
102724678	0.0	1.0
338579	0.0	2.0
326591	292.0	360.0
255738	15.0	11.0
338567	0.0	0.0
102724668	13.0	15.0
255743	6922.0	7717.0
56829	2832.0	3048.0
326586	0.0	0.0
102724655	1.0	0.0
554250	2.0	3.0
554251	227.0	275.0
338557	8.0	9.0
56832	0.0	0.0
56833	114.0	80.0
56834	2818.0	2600.0
554235	4.0	6.0
554236	3.0	5.0
56849	242.0	128.0
255725	0.0	0.0
56848	1525.0	1634.0
56852	813.0	707.0
56853	285.0	114.0
102724631	0.0	0.0
56850	3218.0	3851.0
56851	4962.0	6209.0
100820829	1169.0	535.0
101243555	26.0	29.0
196872	246.0	187.0
8501	2966.0	6492.0
8502	3180.0	3647.0
8500	2301.0	2681.0
253128	1.0	11.0
664701	163.0	152.0
255783	602.0	488.0
54207	5.0	13.0
54206	7814.0	5634.0
54205	4993.0	5746.0
664709	22.0	28.0
54209	134.0	57.0
196883	364.0	264.0
8512	9.0	17.0
8513	0.0	1.0
8510	5.0	0.0
8511	5.0	32.0
54210	2.0	7.0
81831	161.0	934.0
81832	0.0	0.0
81833	0.0	0.0
54212	0.0	0.0
170261	27.0	13.0
8505	1054.0	1649.0
8506	301.0	215.0
8503	1540.0	1570.0
8504	1204.0	1120.0
8509	100.0	111.0
8507	1547.0	3083.0
255758	200.0	180.0
8508	3191.0	4118.0
8520	2481.0	3381.0
8521	9.0	4.0
169270	173.0	194.0
8522	1154.0	540.0
102724605	0.0	0.0
554282	0.0	0.0
56886	6808.0	10062.0
54221	25.0	51.0
56888	3358.0	3582.0
554279	1.0	1.0
664722	1.0	1.0
56882	5110.0	7679.0
664721	6.0	7.0
255762	11.0	7.0
56884	0.0	1.0
8516	831.0	421.0
8517	320.0	331.0
8514	546.0	414.0
8515	86.0	230.0
56889	29947.0	37078.0
8518	1876.0	2102.0
8519	2126.0	2119.0
8530	86.0	64.0
326624	122.0	129.0
8531	9919.0	10903.0
326625	3332.0	4362.0
8534	84.0	65.0
326628	0.0	0.0
8535	1737.0	2166.0
326627	0.0	1.0
8532	10.0	26.0
8533	3095.0	3077.0
8527	2260.0	3036.0
8528	177.0	123.0
8525	2857.0	2372.0
8526	1428.0	916.0
8529	177.0	149.0
8541	1802.0	1543.0
326613	0.0	1.0
8542	5022.0	4581.0
326615	0.0	0.0
8540	1196.0	1020.0
326614	0.0	0.0
8545	5283.0	5799.0
326617	0.0	2.0
8546	2968.0	3567.0
326616	0.0	1.0
8543	5669.0	2961.0
8544	495.0	594.0
253175	0.0	0.0
554300	0.0	0.0
8538	351.0	650.0
8539	5424.0	5605.0
8536	1015.0	1336.0
8537	6101.0	8359.0
8552	23.0	21.0
8553	3755.0	3046.0
8550	1675.0	2314.0
326603	12.0	10.0
8551	0.0	0.0
8556	778.0	659.0
326606	0.0	0.0
8557	54.0	47.0
8554	3368.0	3118.0
8555	2626.0	2120.0
326607	0.0	0.0
326609	0.0	0.0
255798	0.0	0.0
8549	16.0	40.0
8547	116.0	83.0
8548	1294.0	1371.0
101409261	4.0	10.0
326611	0.0	1.0
8563	2290.0	1960.0
8564	10.0	12.0
8562	4028.0	5152.0
8567	4669.0	4538.0
8568	1618.0	1995.0
8565	4230.0	5701.0
8566	5435.0	5513.0
253152	57.0	20.0
8560	8965.0	8892.0
100132031	2.0	0.0
100132036	0.0	1.0
253143	2090.0	2697.0
8558	2033.0	2117.0
8559	627.0	636.0
8574	3436.0	3872.0
8575	2232.0	2482.0
8572	1526.0	1051.0
8573	2157.0	2699.0
8578	228.0	152.0
8576	2141.0	2327.0
8577	0.0	1.0
554354	0.0	0.0
8570	9650.0	9971.0
123811	1751.0	2136.0
8569	1224.0	1150.0
8585	0.0	1.0
8586	1.0	0.0
101928770	1.0	0.0
8583	0.0	0.0
101928773	1.0	0.0
8587	0.0	0.0
8588	0.0	0.0
101928776	0.0	5.0
8581	10.0	9.0
8582	0.0	0.0
8580	0.0	0.0
100132058	0.0	0.0
101409258	9.0	11.0
101409257	0.0	2.0
101409254	4.0	0.0
101409253	0.0	0.0
123803	2266.0	1360.0
8596	0.0	0.0
101928781	10.0	17.0
8594	0.0	0.0
8595	0.0	0.0
101928784	17.0	31.0
8590	0.0	0.0
8591	0.0	0.0
100132066	2.0	1.0
100421113	0.0	0.0
100421114	0.0	0.0
101928790	0.0	0.0
101928795	0.0	1.0
253190	166.0	294.0
100132073	1.0	0.0
100132074	107.0	91.0
100132079	0.0	0.0
554313	0.0	1.0
100421123	0.0	0.0
100856811	0.0	0.0
375513	16.0	2.0
100421125	0.0	0.0
91133	272.0	155.0
100421129	1.0	5.0
91137	2543.0	2424.0
101928720	25.0	88.0
375519	1.0	0.0
100856810	0.0	0.0
100421136	9.0	4.0
100421137	2.0	0.0
101928734	0.0	0.0
91120	310.0	340.0
101928736	97.0	119.0
147837	414.0	524.0
100421131	4.0	14.0
100421133	0.0	0.0
91156	1.0	39.0
100421146	0.0	0.0
160824	0.0	1.0
100421148	0.0	0.0
101928744	0.0	0.0
91151	202.0	228.0
147841	89.0	84.0
100421143	0.0	0.0
91149	0.0	1.0
101928752	0.0	0.0
91147	333.0	290.0
387509	472.0	281.0
100421153	0.0	0.0
100421167	5.0	6.0
91179	550.0	413.0
100506574	6.0	1.0
399520	256.0	344.0
100421178	0.0	0.0
100506564	1.0	2.0
121227	935.0	1014.0
387521	3105.0	3106.0
387522	2.0	1.0
100421172	3.0	0.0
100421175	0.0	0.0
100421177	0.0	0.0
100506599	258.0	289.0
100856877	0.0	0.0
100421189	0.0	0.0
100856878	3.0	9.0
121214	10.0	8.0
387559	0.0	0.0
123876	0.0	1.0
123872	32.0	18.0
100421180	0.0	0.0
147808	576.0	710.0
100421185	7.0	23.0
147804	2950.0	3509.0
123879	727.0	719.0
147807	1294.0	1658.0
100421188	0.0	0.0
375567	14.0	1.0
399512	734.0	770.0
399511	160.0	209.0
91181	7.0	7.0
448990	0.0	1.0
101928715	2.0	0.0
100506581	62.0	53.0
100856881	0.0	1.0
100506775	0.0	0.0
100506779	92.0	71.0
160762	1.0	0.0
93953	18.0	20.0
104326057	0.0	0.0
399687	1874.0	1767.0
104326058	0.0	0.0
100506776	420.0	492.0
348094	309.0	232.0
160760	2123.0	1773.0
348093	2420.0	975.0
387695	3.0	3.0
104326055	3.0	3.0
93948	2.0	3.0
399693	1.0	1.0
104326053	0.0	0.0
399694	34.0	12.0
104326054	0.0	3.0
104326051	0.0	0.0
104326052	0.0	4.0
133150	0.0	0.0
399697	1.0	2.0
100506765	0.0	0.0
387694	4.0	2.0
102724706	0.0	0.0
54361	444.0	320.0
54360	162.0	121.0
54363	3.0	4.0
387684	0.0	0.0
147798	9702.0	12528.0
159770	0.0	0.0
100506769	0.0	0.0
93973	1024.0	1304.0
399668	534.0	357.0
100506795	169.0	84.0
399669	299.0	646.0
399664	1110.0	1607.0
399666	0.0	0.0
93974	5316.0	7068.0
399665	2110.0	2470.0
100506791	0.0	7.0
81993	14.0	16.0
399671	65.0	51.0
399670	4.0	0.0
160777	346.0	356.0
91300	5375.0	5924.0
100506783	27.0	27.0
91304	8868.0	8347.0
100506787	0.0	0.0
100293948	1.0	2.0
204219	94.0	78.0
121130	0.0	0.0
145165	7.0	7.0
54386	6817.0	7053.0
123787	0.0	0.0
652670	1.0	3.0
121129	0.0	0.0
100506733	0.0	0.0
147746	48.0	30.0
255812	218.0	210.0
147741	4.0	2.0
147744	1.0	0.0
100506737	12.0	18.0
100506736	7.0	11.0
160728	314.0	240.0
100506724	0.0	0.0
100506723	0.0	0.0
93986	485.0	387.0
100506721	0.0	0.0
100913183	2.0	5.0
100913182	3.0	4.0
91319	175.0	212.0
93979	6.0	2.0
91316	24.0	30.0
133121	530.0	263.0
93978	1.0	1.0
100506753	107.0	160.0
91355	174.0	155.0
91353	0.0	0.0
100506757	10.0	4.0
100506755	317.0	186.0
91351	453.0	571.0
100506759	0.0	0.0
107080641	0.0	0.0
100506742	29.0	9.0
348021	0.0	0.0
107080653	0.0	0.0
255809	85.0	124.0
100506749	6.0	26.0
107080654	0.0	3.0
107080655	0.0	0.0
107080652	0.0	0.0
348013	166.0	140.0
338692	1553.0	1786.0
338699	1005.0	965.0
107080628	0.0	0.0
107080629	0.0	0.0
56931	1001.0	1095.0
723779	0.0	0.0
723778	0.0	0.0
107080624	0.0	0.0
107080626	0.0	0.0
107080627	0.0	0.0
56937	56189.0	63127.0
196792	46.0	25.0
107080620	0.0	1.0
56938	50.0	72.0
107080621	0.0	1.0
107080622	0.0	0.0
107080623	0.0	0.0
56934	5.0	12.0
56935	4246.0	5442.0
56936	2.0	3.0
56940	1813.0	1814.0
107080639	3.0	2.0
56941	3282.0	3412.0
56942	1796.0	2332.0
56943	1993.0	2215.0
107080636	2.0	1.0
107080637	0.0	0.0
56948	554.0	682.0
56949	4947.0	5273.0
107080632	0.0	0.0
56944	2615.0	1704.0
56945	1334.0	1506.0
56946	1240.0	1388.0
56947	3319.0	3619.0
107080630	0.0	1.0
100506713	183.0	267.0
100506712	0.0	2.0
100506710	3693.0	5410.0
338674	0.0	0.0
338675	0.0	0.0
56951	4548.0	5824.0
56952	355.0	177.0
56953	383.0	371.0
102724774	0.0	0.0
56954	1930.0	2572.0
56950	1193.0	1361.0
100506715	0.0	0.0
100506714	175.0	192.0
56955	0.0	0.0
56956	0.0	1.0
56957	2278.0	2435.0
8600	3.0	0.0
8601	4.0	4.0
723790	2.0	3.0
338661	0.0	0.0
338662	1.0	0.0
338657	301.0	333.0
56963	1091.0	692.0
56964	55.0	121.0
56965	2015.0	1390.0
56961	2.0	0.0
56967	1230.0	774.0
56969	1.0	1.0
8611	42351.0	75811.0
8612	2646.0	4113.0
81926	2046.0	2144.0
145173	667.0	662.0
81928	510.0	474.0
338651	8.0	17.0
81929	2077.0	2918.0
338653	0.0	1.0
81930	32.0	39.0
56975	3505.0	4453.0
81931	235.0	341.0
81932	1650.0	1698.0
56970	3365.0	4131.0
56971	306.0	387.0
8604	1813.0	1413.0
8605	546.0	1190.0
8602	2044.0	2487.0
8603	2116.0	2329.0
8608	696.0	284.0
56977	458.0	272.0
8609	1477.0	1105.0
56978	5868.0	1659.0
56979	0.0	0.0
8607	2123.0	2926.0
8622	3689.0	5374.0
8623	4482.0	4392.0
8620	0.0	0.0
8621	2350.0	2371.0
338645	960.0	3071.0
56984	2010.0	2392.0
56985	1555.0	1313.0
56986	1007.0	1026.0
338637	0.0	0.0
56987	5751.0	4569.0
102724742	0.0	0.0
56980	452.0	612.0
56981	1353.0	847.0
56983	1028.0	1212.0
8615	5001.0	6592.0
54329	30.0	29.0
54328	171.0	84.0
8613	7530.0	5767.0
8614	1020.0	376.0
8618	65.0	185.0
8630	2237.0	1539.0
8633	266.0	200.0
8634	2376.0	1925.0
8631	53.0	50.0
8632	49.0	47.0
56990	6677.0	8421.0
169166	316.0	340.0
554175	1.0	0.0
54332	819.0	735.0
56995	1690.0	1876.0
255877	393.0	299.0
664616	0.0	0.0
56996	2860.0	3018.0
54331	392.0	367.0
56997	4908.0	5202.0
664614	0.0	0.0
56998	5416.0	5894.0
664613	0.0	0.0
664612	0.0	0.0
56992	32.0	22.0
56993	4028.0	4914.0
56994	4339.0	3731.0
8626	7072.0	3553.0
8624	652.0	906.0
8625	2710.0	3296.0
56999	2825.0	2165.0
664617	0.0	0.0
8629	780.0	722.0
8641	43.0	61.0
8644	319.0	205.0
8645	173.0	108.0
8642	2278.0	1149.0
8643	113.0	88.0
652624	3.0	1.0
196743	1065.0	1534.0
54346	14.0	28.0
54345	515.0	292.0
54344	2230.0	2560.0
8637	502.0	828.0
8638	19.0	29.0
8635	5210.0	4154.0
8636	3940.0	4448.0
8639	14773.0	5963.0
196740	2065.0	1176.0
8651	114.0	135.0
8650	3333.0	3912.0
8655	8747.0	8950.0
101928685	7.0	4.0
8653	2800.0	2621.0
8654	5172.0	3497.0
101928684	0.0	0.0
101928689	3.0	2.0
101928687	0.0	0.0
8648	3733.0	3863.0
8649	3684.0	4066.0
8646	398.0	2865.0
8647	0.0	0.0
8662	11148.0	12648.0
8663	245.0	273.0
6001	2480.0	4315.0
8660	3677.0	2915.0
8661	14881.0	17196.0
6000	11.0	4.0
6003	22.0	13.0
8666	9509.0	8800.0
8667	11723.0	13172.0
6002	3375.0	2327.0
8664	13578.0	15082.0
6005	22.0	12.0
6004	55.0	57.0
8665	10364.0	9596.0
101928698	0.0	0.0
8659	10110.0	6548.0
8658	2753.0	3178.0
8673	6160.0	6566.0
6010	0.0	6.0
8674	936.0	985.0
8671	9510.0	17709.0
8672	3404.0	3584.0
6011	1.0	1.0
8677	1383.0	1710.0
6014	0.0	0.0
6013	681.0	701.0
8678	3230.0	3593.0
8675	2182.0	2453.0
6016	1323.0	1387.0
8676	22.0	27.0
6015	3431.0	3178.0
253260	1513.0	1711.0
338707	476.0	812.0
6007	45.0	66.0
6006	66.0	179.0
8668	13693.0	20285.0
6009	3608.0	3417.0
8669	3342.0	4201.0
6008	6.0	1.0
8685	0.0	11.0
8682	13026.0	14146.0
6023	0.0	0.0
8683	4950.0	6680.0
8688	1.0	0.0
8689	1.0	4.0
8686	0.0	1.0
8687	0.0	0.0
253272	5.0	7.0
8681	106.0	146.0
253264	393.0	143.0
6018	824.0	960.0
6017	1.0	1.0
6019	82.0	80.0
6031	8.0	18.0
6034	0.0	0.0
8693	23.0	45.0
8694	2231.0	2367.0
6033	0.0	0.0
6036	1.0	4.0
6035	1199.0	795.0
8697	1770.0	1928.0
6038	489.0	521.0
8698	53.0	36.0
6037	0.0	0.0
101928646	1.0	0.0
554234	1.0	0.0
8692	3594.0	4346.0
6030	10.0	28.0
8690	664.0	904.0
554225	13.0	8.0
554226	0.0	6.0
6029	0.0	0.0
170082	257.0	272.0
6043	0.0	0.0
6045	1207.0	1657.0
6044	0.0	0.0
6047	3247.0	3832.0
6046	13897.0	17613.0
6049	2363.0	2641.0
100421217	0.0	0.0
6048	4015.0	4504.0
100421219	0.0	0.0
101928656	2.0	3.0
6041	1200.0	954.0
554213	0.0	0.0
554214	0.0	0.0
56904	4940.0	5530.0
56905	1462.0	1014.0
6039	377.0	268.0
56906	363.0	283.0
56907	914.0	1049.0
56900	5117.0	4471.0
56901	255.0	144.0
56902	1299.0	1618.0
56903	1.0	0.0
100421222	0.0	0.0
375612	17.0	4.0
375611	18.0	55.0
100421224	0.0	0.0
100421226	0.0	0.0
100421228	0.0	0.0
6059	2639.0	3717.0
554210	9.0	18.0
100528062	313.0	354.0
554212	0.0	0.0
6050	13351.0	13254.0
100528064	3.0	5.0
375616	17.0	16.0
6051	6693.0	6937.0
56910	8440.0	8937.0
554202	21.0	9.0
554203	852.0	1149.0
56915	981.0	1635.0
56916	1474.0	1584.0
56917	1593.0	1407.0
56918	0.0	0.0
56911	292.0	211.0
56912	2152.0	2198.0
56913	571.0	745.0
100421220	0.0	0.0
56914	1.0	0.0
375601	0.0	1.0
100421236	0.0	0.0
6066	0.0	0.0
56919	1142.0	1281.0
6069	0.0	1.0
375607	2.0	2.0
554201	0.0	0.0
6060	0.0	0.0
56920	576.0	468.0
56926	5047.0	6802.0
56927	7245.0	8551.0
56928	2968.0	2880.0
56929	3006.0	2912.0
56922	1314.0	1497.0
56923	2.0	5.0
56924	18.0	24.0
56925	781.0	1580.0
100421232	0.0	0.0
6076	0.0	0.0
100421245	0.0	6.0
6075	0.0	0.0
6078	0.0	0.0
6079	0.0	0.0
101928601	2.0	1.0
6070	0.0	0.0
91252	2571.0	2802.0
6071	0.0	1.0
6074	0.0	0.0
101928603	0.0	1.0
101928604	0.0	1.0
101928607	81.0	199.0
387612	0.0	0.0
147700	173.0	129.0
387615	3.0	0.0
6086	0.0	1.0
6089	0.0	0.0
101928611	1.0	0.0
6080	0.0	0.0
6083	0.0	0.0
101928616	0.0	0.0
6082	0.0	0.0
6085	0.0	0.0
6084	1.0	0.0
123722	7.0	2.0
387601	0.0	1.0
123720	1228.0	1446.0
147710	4.0	17.0
147711	4.0	4.0
147719	0.0	1.0
6098	1.0	5.0
6097	2121.0	4214.0
6092	70.0	120.0
6091	2522.0	2217.0
