id	f927688f-646f-466e-aeab-1d6eceda8d56	2cf39fef-9135-401a-a08e-ae5a7bf48ada
126393	6323.0	3973.0
8200	51.0	48.0
8204	3630.0	4940.0
8202	3621.0	2567.0
391276	0.0	1.0
391279	0.0	0.0
401145	277.0	283.0
222545	13.0	0.0
126382	1082.0	793.0
222546	28.0	68.0
606293	308.0	372.0
401138	110.0	83.0
401137	0.0	0.0
151393	792.0	299.0
692231	0.0	0.0
440738	1.0	0.0
692233	1.0	0.0
440737	39.0	21.0
8216	2980.0	2316.0
8214	353.0	260.0
440732	3.0	0.0
440730	7.0	7.0
222584	328.0	107.0
151325	0.0	0.0
8208	441.0	408.0
8209	1.0	8.0
8220	1455.0	942.0
8226	1271.0	970.0
692223	0.0	0.0
8227	3418.0	1886.0
8224	19.0	6.0
692225	2.0	11.0
8225	3247.0	3391.0
692226	0.0	0.0
100381178	2.0	0.0
692227	7.0	19.0
692229	0.0	0.0
100310839	0.0	0.0
100310838	0.0	0.0
8218	634.0	500.0
8233	813.0	509.0
692210	2.0	2.0
8237	7533.0	4843.0
401190	727.0	369.0
692212	1.0	0.0
692213	0.0	0.0
692214	0.0	0.0
440757	0.0	1.0
692215	0.0	0.0
106481798	0.0	0.0
106481799	0.0	0.0
8228	1729.0	1674.0
8242	7535.0	5808.0
8243	7612.0	5301.0
692201	0.0	0.0
692202	0.0	4.0
692203	0.0	0.0
692204	0.0	0.0
692205	7.0	7.0
692206	0.0	0.0
692207	0.0	1.0
692208	1.0	2.0
692209	0.0	0.0
8241	5008.0	4687.0
100310812	0.0	0.0
8239	11148.0	7949.0
151354	2765.0	4237.0
100271291	0.0	0.0
93432	60.0	7.0
100271290	0.0	0.0
645841	0.0	0.0
93436	2312.0	2701.0
645840	0.0	0.0
106481778	0.0	0.0
106481779	0.0	0.0
106481776	0.0	0.0
106481777	0.0	0.0
81449	0.0	0.0
8251	1.0	0.0
106481781	0.0	0.0
106481782	0.0	0.0
81458	0.0	0.0
106481780	0.0	0.0
106481785	0.0	0.0
106481786	0.0	0.0
106481783	0.0	0.0
283523	0.0	0.0
106481784	0.0	0.0
100310869	0.0	0.0
100271297	0.0	0.0
283521	6.0	2.0
100271296	0.0	0.0
645834	2.0	2.0
645832	0.0	0.0
100271293	0.0	0.0
100271292	0.0	0.0
100271295	0.0	0.0
645836	0.0	0.0
100271294	0.0	0.0
8266	3147.0	2966.0
93426	16.0	3.0
8269	1075.0	1245.0
106481789	0.0	0.0
106481787	0.0	0.0
106481788	0.0	0.0
81439	0.0	0.0
8263	211.0	230.0
8260	1272.0	1321.0
283518	26.0	20.0
106481792	0.0	0.0
106481793	0.0	0.0
106481790	0.0	0.0
81448	0.0	0.0
106481791	0.0	0.0
283514	2.0	5.0
106481796	26.0	3.0
81442	0.0	0.0
106481797	0.0	0.0
106481794	0.0	0.0
106481795	0.0	0.0
100271286	1.0	0.0
645846	1.0	0.0
100271288	0.0	0.0
645843	0.0	0.0
81440	0.0	0.0
100271284	0.0	1.0
8277	8.0	4.0
645864	24.0	19.0
342374	0.0	2.0
440714	1.0	0.0
342372	6.0	4.0
342371	4528.0	2830.0
440712	133.0	17.0
106481756	0.0	1.0
8270	782.0	913.0
728218	0.0	0.0
106481757	0.0	0.0
106481754	0.0	0.0
106481755	0.0	0.0
8273	2380.0	1371.0
728215	425.0	115.0
106481758	0.0	0.0
106481759	0.0	0.0
283507	87.0	47.0
81479	0.0	0.0
100310849	0.0	0.0
106481760	0.0	0.0
100310846	5.0	4.0
106481763	0.0	0.0
81474	0.0	0.0
106481764	0.0	0.0
106481761	0.0	0.0
100310848	0.0	0.0
106481762	0.0	0.0
81470	0.0	0.0
100271274	1.0	0.0
100310841	1.0	0.0
81472	1.0	2.0
81473	0.0	0.0
100310840	55.0	46.0
100271273	0.0	0.0
645859	0.0	0.0
8288	17.0	21.0
8289	9267.0	8083.0
8287	3553.0	3563.0
643210	4.0	0.0
106481767	0.0	0.0
728207	2.0	1.0
106481768	2.0	1.0
106481765	0.0	0.0
106481766	0.0	0.0
8284	4591.0	3234.0
106481769	0.0	0.0
106481770	0.0	0.0
106481771	0.0	0.0
81469	0.0	0.0
106481774	0.0	0.0
100310857	0.0	0.0
106481775	1.0	0.0
100271267	0.0	0.0
100310856	0.0	0.0
106481772	0.0	0.0
81465	0.0	0.0
81466	0.0	0.0
106481773	0.0	0.0
100310853	0.0	0.0
100271263	0.0	0.0
100310855	0.0	0.0
81462	0.0	0.0
100271260	7.0	2.0
100271262	0.0	0.0
100310851	0.0	0.0
342358	1.0	0.0
342357	820.0	670.0
100310850	0.0	0.0
100271261	1.0	1.0
643220	6.0	2.0
643224	397.0	329.0
645884	0.0	0.0
8291	2467.0	1410.0
401136	0.0	0.0
106481734	11.0	4.0
8292	183.0	69.0
401135	0.0	0.0
106481735	12.0	12.0
106481732	0.0	0.0
8290	0.0	0.0
106481733	0.0	0.0
8295	6499.0	5292.0
106481738	0.0	0.0
93474	190.0	179.0
106481739	0.0	0.0
8293	2.0	0.0
106481736	0.0	0.0
106481737	0.0	0.0
8294	609.0	712.0
106481741	0.0	0.0
106481742	0.0	0.0
100271259	0.0	0.0
100271258	0.0	0.0
106481740	0.0	0.0
81492	1.0	2.0
100271253	0.0	0.0
645879	0.0	0.0
81493	486.0	165.0
81494	1.0	0.0
100271254	0.0	0.0
283562	0.0	0.0
81490	1664.0	2258.0
81491	261.0	259.0
342346	51.0	38.0
100271250	1.0	1.0
100873064	0.0	0.0
643232	2.0	0.0
100873065	5.0	0.0
106481745	1.0	0.0
401124	9.0	4.0
106481746	0.0	0.0
106481743	0.0	0.0
106481744	21.0	32.0
106481749	0.0	0.0
106481747	0.0	0.0
106481748	0.0	0.0
106481752	0.0	0.0
100271245	0.0	0.0
106481753	2.0	0.0
81486	0.0	0.0
81487	0.0	0.0
106481750	0.0	0.0
100271248	0.0	0.0
106481751	0.0	0.0
401115	33.0	26.0
81488	2698.0	2512.0
283554	70.0	43.0
283553	9.0	4.0
100271244	0.0	0.0
643226	8.0	19.0
283551	74.0	109.0
106481718	0.0	0.0
106481719	0.0	0.0
643246	104.0	49.0
93492	1.0	1.0
106481712	0.0	0.0
106481713	0.0	0.0
106481710	0.0	0.0
106481711	0.0	0.0
106481716	0.0	0.0
106481717	0.0	0.0
106481714	0.0	0.0
106481715	0.0	0.0
401109	147.0	105.0
100271235	0.0	0.0
283547	70.0	61.0
401106	29.0	9.0
100271234	0.0	0.0
106481720	1.0	1.0
100271230	0.0	0.0
643236	0.0	0.0
100271233	0.0	0.0
100271232	1.0	0.0
643253	446.0	213.0
93487	6155.0	4564.0
106481729	3.0	1.0
643255	11.0	10.0
106481723	0.0	0.0
106481724	0.0	0.0
106481721	0.0	0.0
106481722	1.0	0.0
106481727	0.0	0.0
106481728	0.0	0.0
106481725	0.0	0.0
106481726	0.0	0.0
100271228	3.0	0.0
283537	1177.0	386.0
100271229	0.0	1.0
100271224	0.0	0.0
106481730	0.0	0.0
100271223	0.0	0.0
106481731	1.0	0.0
100271226	0.0	0.0
100271225	0.0	0.0
100271220	0.0	0.0
100271222	1.0	0.0
344978	1.0	0.0
100271221	0.0	0.0
138716	1970.0	1955.0
780852	0.0	0.0
728276	2.0	1.0
780853	0.0	0.0
728279	0.0	0.0
138715	14.0	8.0
780851	0.0	1.0
100126356	0.0	0.0
285796	3.0	4.0
81607	899.0	1381.0
81608	2639.0	1788.0
81609	3637.0	3161.0
81603	6192.0	5710.0
81605	4005.0	3350.0
81606	2395.0	1241.0
81610	505.0	225.0
56654	11492.0	16852.0
56655	1480.0	995.0
81611	2580.0	1055.0
56650	5155.0	2654.0
29028	6147.0	3367.0
283129	14.0	4.0
56651	0.0	0.0
56652	997.0	776.0
100126354	0.0	0.0
100126355	1.0	0.0
56658	1234.0	856.0
283120	240.0	5.0
56659	47.0	76.0
100126350	0.0	0.0
100126351	0.0	0.0
100126349	0.0	0.0
106481709	0.0	0.0
106481707	0.0	0.0
106481708	2.0	0.0
100126345	0.0	0.0
728262	1.0	10.0
138724	1.0	0.0
100126346	0.0	0.0
100126347	0.0	1.0
728264	490.0	174.0
100126348	0.0	1.0
728263	6.0	8.0
106481701	0.0	0.0
106481702	0.0	0.0
56660	12.0	18.0
106481700	0.0	0.0
106865372	0.0	0.0
106481706	0.0	0.0
728269	0.0	0.0
106481703	0.0	0.0
106481704	0.0	0.0
29035	4040.0	3087.0
100190924	0.0	0.0
56666	273.0	340.0
30012	0.0	0.0
29034	0.0	0.0
56667	619.0	660.0
106865375	0.0	0.0
81602	1055.0	588.0
30014	0.0	0.0
106865374	0.0	0.0
56662	0.0	0.0
30011	1517.0	924.0
283116	0.0	0.0
56663	0.0	0.0
30010	0.0	4.0
56664	1.0	0.0
100190923	1.0	0.0
100126341	0.0	0.0
100126342	0.0	0.0
100126343	0.0	0.0
283111	0.0	0.0
283110	0.0	0.0
100126340	0.0	0.0
728299	0.0	0.0
100126338	0.0	0.0
100126339	0.0	0.0
100126334	0.0	0.0
728294	1734.0	1504.0
100126335	0.0	0.0
100126336	0.0	0.0
93611	1796.0	1311.0
100126337	0.0	0.0
100128998	0.0	0.0
81629	9.0	10.0
100381202	0.0	0.0
56670	2.0	3.0
81626	0.0	0.0
81627	1569.0	1171.0
81628	4457.0	5424.0
56676	8.0	2.0
30001	2716.0	1442.0
54012	0.0	0.0
56677	0.0	0.0
246175	4719.0	3779.0
56672	1094.0	618.0
246176	4.0	4.0
56673	5.0	7.0
54016	0.0	0.0
283106	12.0	12.0
30000	6705.0	5342.0
56674	4050.0	3166.0
54015	0.0	0.0
81631	7567.0	4091.0
56675	131.0	43.0
54014	3966.0	3374.0
283104	202.0	121.0
100126330	0.0	0.0
30009	24.0	8.0
283102	11.0	7.0
100126331	0.0	1.0
100126332	0.0	0.0
54019	0.0	0.0
100126333	0.0	1.0
30008	4280.0	1686.0
100128991	0.0	1.0
100128990	0.0	0.0
66002	234.0	71.0
100126327	0.0	0.0
100126328	0.0	0.0
66000	399.0	83.0
100126329	0.0	0.0
100126324	0.0	0.0
100128985	0.0	0.0
66004	2586.0	1330.0
100126325	0.0	0.0
66005	7037.0	8332.0
100126326	0.0	0.0
81618	20178.0	13160.0
81619	8108.0	9633.0
56681	8914.0	6903.0
66008	4936.0	3965.0
29018	0.0	0.0
81614	2501.0	1808.0
54020	2947.0	4068.0
81615	52.0	20.0
81616	3.0	1.0
81617	8302.0	10863.0
767846	5.0	6.0
81621	860.0	448.0
81622	1323.0	1321.0
246184	584.0	338.0
767851	0.0	3.0
81623	0.0	0.0
54022	0.0	0.0
81624	51.0	73.0
767853	0.0	0.0
54021	31.0	21.0
56683	1281.0	1031.0
54028	18.0	11.0
54027	0.0	0.0
29015	670.0	233.0
54026	0.0	0.0
767850	0.0	0.0
81620	197.0	193.0
54025	0.0	0.0
100128982	0.0	0.0
100126320	0.0	0.0
100126321	0.0	0.0
54029	0.0	0.0
246181	8.0	8.0
246182	0.0	1.0
100126316	0.0	0.0
728233	43.0	25.0
283171	3.0	0.0
100126317	1.0	0.0
100126318	0.0	0.0
100126319	0.0	0.0
728234	0.0	0.0
100128974	0.0	0.0
100126313	3.0	1.0
285753	354.0	196.0
728231	0.0	0.0
100126314	0.0	0.0
100128977	5.0	3.0
114785	5962.0	4803.0
285755	130.0	104.0
114786	139.0	101.0
114787	82.0	54.0
114788	87.0	26.0
285758	15.0	7.0
114789	2332.0	1465.0
54031	8.0	7.0
728239	0.0	1.0
54035	0.0	0.0
54034	0.0	0.0
114790	1264.0	729.0
54033	157.0	110.0
54032	0.0	0.0
114791	2419.0	1607.0
54039	165.0	174.0
114792	26.0	68.0
126767	0.0	0.0
114793	1798.0	1282.0
54038	1.0	0.0
100190954	0.0	0.0
114794	768.0	1174.0
114795	123.0	77.0
54036	0.0	0.0
93627	1897.0	1545.0
100126310	0.0	0.0
100126311	0.0	0.0
283165	0.0	0.0
283162	0.0	0.0
93621	25690.0	19939.0
100126306	0.0	0.0
728224	0.0	0.0
100126307	0.0	0.0
285761	416.0	360.0
100126308	0.0	0.0
100126301	0.0	0.0
93624	4128.0	3256.0
100126302	0.0	0.0
100128963	3.0	3.0
100126303	0.0	0.0
100126304	0.0	0.0
728229	5.0	1.0
100126309	0.0	0.0
728226	0.0	0.0
54041	0.0	0.0
728228	1.0	1.0
54045	0.0	0.0
645809	0.0	0.0
54044	0.0	0.0
645808	0.0	1.0
114780	16.0	4.0
54043	0.0	0.0
645807	0.0	0.0
114781	2513.0	2323.0
126755	1.0	0.0
54049	0.0	0.0
114783	651.0	526.0
54048	0.0	0.0
114784	31.0	143.0
283159	0.0	0.0
54047	0.0	0.0
100128961	4.0	1.0
645805	88.0	66.0
283152	51.0	25.0
66035	1014.0	766.0
283150	2.0	0.0
728255	0.0	0.0
93654	0.0	0.0
66036	2335.0	1523.0
93653	95.0	72.0
100271192	0.0	0.0
100271191	0.0	0.0
66037	0.0	1.0
93650	10.0	12.0
81669	2817.0	1574.0
54053	6.0	4.0
54052	1.0	0.0
114769	164.0	67.0
54051	0.0	0.0
54050	2.0	1.0
54055	19.0	4.0
100190938	242.0	62.0
54054	4.0	6.0
114770	27.0	18.0
114771	1.0	0.0
54059	827.0	863.0
283149	3075.0	2199.0
54058	283.0	214.0
93649	3226.0	2181.0
645811	153.0	278.0
81671	7868.0	5805.0
100271199	1.0	0.0
100190939	394.0	337.0
283143	148.0	50.0
100271196	1.0	0.0
93643	2101.0	1436.0
100128946	146.0	117.0
285780	3.0	2.0
285782	1.0	6.0
100271180	0.0	0.0
285785	94.0	94.0
100190952	1.0	1.0
54064	19.0	10.0
728248	0.0	0.0
114757	1065.0	193.0
114758	0.0	0.0
54067	152.0	81.0
100190947	0.0	0.0
100190949	5.0	4.0
54065	1.0	2.0
114760	0.0	0.0
114761	0.0	0.0
126731	895.0	617.0
54069	589.0	490.0
283131	12685.0	5709.0
283130	423.0	492.0
692157	0.0	0.0
692158	0.0	0.0
138799	0.0	0.0
440498	779.0	705.0
124152	664.0	419.0
199704	762.0	446.0
124149	0.0	0.0
163747	7.0	14.0
692146	0.0	0.0
692147	10.0	7.0
692148	7.0	1.0
692149	0.0	0.0
163742	0.0	0.0
199713	5.0	3.0
136157	0.0	0.0
283197	0.0	0.0
283193	0.0	0.0
163778	0.0	0.0
148145	0.0	2.0
126792	1172.0	1371.0
378008	0.0	0.0
378009	0.0	0.0
29089	130.0	93.0
29088	1837.0	1408.0
29087	3306.0	3135.0
378010	0.0	0.0
148137	514.0	353.0
126789	525.0	508.0
378011	0.0	0.0
378013	0.0	0.0
378014	0.0	0.0
29082	228.0	179.0
29081	1579.0	1110.0
29080	1326.0	854.0
283189	1.0	0.0
29086	2412.0	2107.0
29085	5243.0	5764.0
29083	682.0	475.0
100381270	453.0	311.0
200810	46.0	28.0
114796	655.0	529.0
148156	1113.0	896.0
114798	16.0	2.0
114799	2274.0	1512.0
29099	1586.0	1307.0
29098	852.0	770.0
378001	0.0	0.0
29093	1105.0	820.0
29092	909.0	713.0
29091	2217.0	1941.0
29090	1297.0	828.0
56603	106.0	164.0
29097	1979.0	1348.0
56604	2.0	4.0
56605	1158.0	1184.0
29095	1959.0	1726.0
151790	38.0	14.0
283174	739.0	396.0
56606	721.0	327.0
29094	2167.0	1780.0
692199	0.0	0.0
391002	0.0	0.0
440459	0.0	1.0
391004	0.0	0.0
780816	0.0	0.0
124199	17.0	11.0
391003	0.0	0.0
30062	1.0	0.0
440456	638.0	322.0
780814	8.0	7.0
30061	8993.0	5163.0
780815	0.0	0.0
780812	0.0	0.0
780813	0.0	2.0
440452	0.0	0.0
780810	0.0	0.0
780811	0.0	0.0
29068	3701.0	3808.0
29066	5726.0	3480.0
29063	715.0	383.0
29062	1620.0	730.0
56616	611.0	382.0
163702	957.0	832.0
391013	50.0	19.0
391012	0.0	0.0
100381215	1.0	1.0
29079	2912.0	2077.0
29078	1295.0	704.0
56623	864.0	566.0
56624	50.0	47.0
29071	2089.0	1925.0
29070	904.0	555.0
29075	9.0	6.0
29074	4360.0	2289.0
29072	7728.0	6275.0
163732	619.0	427.0
200845	582.0	366.0
148103	640.0	674.0
200844	57.0	32.0
440482	31.0	35.0
151742	1822.0	1439.0
163720	14.0	4.0
148113	56.0	112.0
440465	3485.0	3622.0
29057	18.0	10.0
148109	1.0	0.0
29058	9753.0	8285.0
56647	4192.0	3101.0
56648	403.0	181.0
56649	136.0	31.0
440419	0.0	0.0
440416	139.0	39.0
8303	4539.0	2552.0
643157	0.0	0.0
200879	1572.0	2433.0
440406	1.0	0.0
8301	12951.0	9802.0
643155	4768.0	4175.0
8302	1.0	1.0
440400	283.0	249.0
199675	17.0	0.0
8310	2356.0	2294.0
124093	45.0	14.0
8314	5318.0	4309.0
8315	2212.0	1631.0
8312	2173.0	1811.0
342096	1.0	1.0
8313	1781.0	1319.0
440435	7.0	10.0
643160	1.0	0.0
643161	0.0	0.0
643159	10.0	4.0
8309	1754.0	544.0
8321	6705.0	6788.0
8322	2692.0	7168.0
8320	38.0	6.0
8325	240.0	953.0
8326	254.0	388.0
8323	3001.0	1866.0
8324	4122.0	1667.0
440423	389.0	211.0
200894	1045.0	587.0
643171	8.0	22.0
200895	1608.0	1284.0
8318	82.0	70.0
8317	162.0	74.0
8332	0.0	1.0
692110	0.0	0.0
8333	0.0	0.0
692111	0.0	0.0
8330	0.0	0.0
8331	0.0	0.0
8336	5.0	17.0
8337	2.0	0.0
8334	9756.0	8035.0
8335	0.0	1.0
148046	32.0	30.0
106481699	0.0	0.0
643182	0.0	0.0
643180	199.0	122.0
643181	0.0	1.0
8329	10.0	20.0
8328	7.0	0.0
8343	21.0	36.0
643198	0.0	0.0
8344	9.0	18.0
8341	138.0	150.0
8342	0.0	0.0
8347	428.0	480.0
8348	0.0	4.0
643199	0.0	0.0
8345	9.0	11.0
8346	0.0	1.0
692106	0.0	0.0
692107	0.0	0.0
161003	18.0	7.0
692108	0.0	0.0
692109	3.0	3.0
643193	0.0	0.0
8340	8.0	20.0
8338	23.0	33.0
8339	274.0	345.0
8354	0.0	0.0
8355	7.0	3.0
8352	0.0	1.0
8353	151.0	191.0
8358	0.0	0.0
8359	0.0	0.0
8356	0.0	2.0
8357	132.0	149.0
222235	64.0	43.0
106481679	0.0	0.0
222236	1749.0	1765.0
106481677	1.0	0.0
222234	488.0	343.0
106481678	0.0	0.0
8350	4.0	5.0
8351	46.0	75.0
148066	0.0	0.0
106481682	0.0	0.0
106481683	0.0	0.0
106481680	0.0	0.0
106481681	0.0	0.0
106481686	0.0	0.0
106481687	3.0	0.0
106481684	0.0	0.0
106481685	0.0	0.0
8349	12856.0	11367.0
8365	253.0	349.0
8366	0.0	3.0
8363	11.0	19.0
8364	6.0	3.0
8369	0.0	0.0
163688	10.0	5.0
8367	9.0	25.0
8368	0.0	0.0
106481688	0.0	0.0
222223	1991.0	1666.0
106481689	0.0	1.0
8361	0.0	0.0
222229	860.0	608.0
8362	10.0	9.0
8360	9.0	8.0
106481693	189.0	93.0
106481694	0.0	1.0
106481691	2.0	1.0
106481692	3.0	0.0
106481697	0.0	0.0
106481698	0.0	0.0
106481695	0.0	0.0
106481696	0.0	0.0
342035	290.0	69.0
344697	18.0	3.0
106481690	4.0	0.0
728310	0.0	0.0
285830	211.0	105.0
8379	1638.0	1553.0
93556	6.0	0.0
106481657	0.0	0.0
728318	0.0	0.0
106481658	1.0	2.0
222255	866.0	625.0
106481655	0.0	0.0
285834	4.0	0.0
222256	133.0	50.0
106481656	2.0	2.0
8372	302.0	342.0
93550	877.0	807.0
8373	1.0	0.0
106481659	0.0	0.0
8370	34.0	39.0
728315	0.0	2.0
81577	2159.0	2333.0
106481660	0.0	0.0
81578	1079.0	236.0
106481661	0.0	0.0
81579	4976.0	6158.0
81573	2098.0	1633.0
106481664	0.0	0.0
100271179	0.0	0.0
106481665	0.0	0.0
81575	8013.0	2096.0
106481662	0.0	0.0
81576	1459.0	825.0
106481663	3.0	1.0
81570	587.0	529.0
100271178	1.0	0.0
81571	132.0	82.0
81572	1670.0	1229.0
645715	21.0	19.0
8387	1.0	0.0
8388	0.0	0.0
728300	8.0	3.0
8386	0.0	0.0
8389	0.0	0.0
106481668	0.0	0.0
106481669	0.0	0.0
106481666	1.0	0.0
106481667	0.0	0.0
81559	1654.0	1675.0
8383	0.0	0.0
285848	5.0	3.0
8384	0.0	0.0
285849	57.0	29.0
8382	428.0	277.0
81566	2738.0	1064.0
106481671	0.0	0.0
106481672	7.0	7.0
81567	524.0	603.0
81569	0.0	0.0
106481670	0.0	0.0
81562	2480.0	2463.0
106481675	0.0	0.0
81563	15057.0	13186.0
246243	1153.0	622.0
100271168	1.0	2.0
106481676	0.0	0.0
106481673	0.0	0.0
81565	4673.0	2491.0
106481674	0.0	0.0
100271164	0.0	0.0
100271167	0.0	0.0
100271161	1.0	1.0
100271163	1.0	0.0
100271162	1.0	1.0
8398	1635.0	1668.0
8399	21.0	16.0
8396	5711.0	5102.0
285852	8.0	0.0
645740	0.0	0.0
8390	0.0	0.0
106481635	0.0	0.0
285855	9505.0	8681.0
106481636	0.0	0.0
8391	0.0	0.0
106481633	0.0	0.0
106481634	0.0	0.0
8394	3664.0	2322.0
106481639	0.0	0.0
8395	377.0	289.0
8392	0.0	0.0
106481637	1.0	0.0
106481638	0.0	0.0
100271158	1.0	0.0
106481642	20.0	10.0
106481643	0.0	0.0
246210	0.0	0.0
106481640	0.0	0.0
100271159	0.0	0.0
106481641	0.0	0.0
100271150	0.0	0.0
645754	0.0	0.0
246213	1.0	3.0
106481646	0.0	0.0
106481647	0.0	0.0
106481644	0.0	0.0
106481645	0.0	0.0
728324	37.0	40.0
106481648	0.0	0.0
106481649	0.0	0.0
106481650	0.0	0.0
100271147	0.0	0.0
106481653	0.0	0.0
106481654	0.0	0.0
100271146	0.0	0.0
106481651	0.0	0.0
100271149	0.0	0.0
100271148	0.0	0.0
106481652	0.0	2.0
344657	7.0	12.0
100271142	0.0	0.0
344658	2.0	0.0
100271145	0.0	0.0
645745	1.0	0.0
344653	0.0	0.0
100271141	0.0	0.0
100271140	0.0	0.0
106481619	0.0	0.0
106481613	0.0	0.0
246269	375.0	352.0
106481614	0.0	0.0
106481611	0.0	0.0
106481612	0.0	0.0
106481617	0.0	0.0
93594	407.0	265.0
106481618	0.0	0.0
106481615	0.0	0.0
106481616	0.0	1.0
283209	1043.0	281.0
283208	895.0	258.0
106481620	0.0	0.0
106481621	0.0	0.0
100271138	0.0	0.0
100271132	0.0	1.0
100271131	0.0	0.0
100271133	0.0	0.0
100271130	1.0	0.0
93587	562.0	519.0
645771	3.0	3.0
93589	148.0	53.0
106481624	3.0	12.0
285800	44.0	24.0
106481625	0.0	0.0
106481622	0.0	0.0
106481623	1.0	1.0
106481628	0.0	0.0
106481629	0.0	0.0
106481626	0.0	0.0
106481627	0.0	0.0
100271129	0.0	0.0
246283	0.0	0.0
246285	15.0	8.0
106481631	0.0	0.0
100271125	0.0	0.0
106481632	0.0	0.0
106481630	1.0	0.0
100271122	0.0	0.0
199692	1415.0	1346.0
645784	6.0	3.0
100271118	1.0	0.0
100271117	0.0	0.0
100271119	0.0	0.0
100271114	1.0	0.0
100271113	0.0	0.0
100271116	0.0	0.0
197021	12.0	13.0
643115	12.0	7.0
100271111	0.0	0.0
106481608	1.0	0.0
106481609	0.0	0.0
645798	1.0	0.0
643136	0.0	3.0
106481602	2.0	0.0
106481603	0.0	0.0
106481600	0.0	0.0
106481601	0.0	0.0
106481606	0.0	0.0
106481607	0.0	0.0
106481604	0.0	0.0
106481605	0.0	0.0
285829	11.0	1.0
100271106	5.0	4.0
106481610	0.0	0.0
100271105	1.0	0.0
643126	0.0	0.0
199699	1.0	4.0
728393	0.0	0.0
100128899	0.0	0.0
728395	0.0	0.0
114625	1926.0	2299.0
54112	14.0	26.0
56776	281.0	129.0
283248	64.0	28.0
344729	0.0	0.0
100128894	1.0	0.0
100128893	19.0	4.0
100128890	81.0	51.0
728386	0.0	0.0
728388	0.0	0.0
100128889	0.0	0.0
100128888	2.0	3.0
114614	68.0	69.0
283238	0.0	0.0
100190800	9.0	4.0
283237	857.0	753.0
283236	0.0	0.0
283234	463.0	235.0
728381	0.0	0.0
283232	2178.0	1799.0
728380	1.0	3.0
100128881	125.0	445.0
100128880	0.0	0.0
692099	535.0	510.0
114609	897.0	669.0
29128	152.0	114.0
29123	6889.0	4122.0
344709	0.0	0.0
29122	9.0	0.0
29121	212.0	80.0
283229	604.0	2275.0
29127	502.0	507.0
29126	226.0	67.0
29125	45.0	3.0
29124	0.0	0.0
692087	0.0	0.0
692088	0.0	0.0
692089	4.0	2.0
100128867	0.0	0.0
54145	0.0	0.0
54143	0.0	0.0
283219	672.0	586.0
54149	1068.0	682.0
54148	1702.0	1236.0
54147	0.0	0.0
283212	30.0	92.0
692091	0.0	0.0
692092	0.0	0.0
692093	2.0	1.0
692094	0.0	0.0
100271091	0.0	0.0
100271090	3.0	2.0
100128857	0.0	0.0
100271093	0.0	0.0
100271092	0.0	0.0
728350	4.0	6.0
285872	1.0	1.0
100128853	0.0	0.0
29109	931.0	780.0
29108	589.0	347.0
285877	0.0	0.0
29107	811.0	455.0
285878	9.0	4.0
29106	43.0	71.0
728358	0.0	0.0
29101	7558.0	7291.0
29100	1660.0	1641.0
29105	2144.0	1572.0
29104	825.0	548.0
29103	1152.0	754.0
29102	3907.0	3279.0
100271098	1.0	0.0
283284	80.0	45.0
728343	0.0	0.0
728342	53.0	374.0
100128849	0.0	0.0
728344	1.0	2.0
100271081	1.0	0.0
100128845	0.0	0.0
728340	176.0	129.0
285888	0.0	0.0
29119	153.0	20.0
107057644	7.0	2.0
29118	38.0	14.0
107057647	0.0	0.0
114655	0.0	0.0
29117	4632.0	3259.0
107057646	1.0	0.0
114657	0.0	0.0
114659	489.0	355.0
126638	0.0	0.0
54165	2206.0	1677.0
126637	0.0	0.0
29110	2518.0	1608.0
29116	1535.0	1250.0
29115	3826.0	2316.0
29114	9.0	6.0
29113	1.0	0.0
100271087	11.0	5.0
100271089	0.0	0.0
100271085	0.0	0.0
100128836	1.0	3.0
728378	57.0	31.0
728377	511.0	373.0
100271070	2.0	2.0
285893	0.0	0.0
100128834	1.0	1.0
728373	0.0	0.0
728379	0.0	0.0
81797	0.0	0.0
126626	1697.0	862.0
81793	36.0	13.0
81794	567.0	209.0
81796	856.0	542.0
81790	2238.0	1649.0
100271076	0.0	0.0
283267	670.0	433.0
91107	929.0	498.0
100128830	0.0	0.0
81792	205.0	65.0
100271078	0.0	0.0
100271073	0.0	0.0
100271072	0.0	0.0
100271074	0.0	0.0
100128827	0.0	0.0
728366	0.0	0.0
728361	1.0	1.0
100128822	243.0	179.0
728369	0.0	0.0
81786	167.0	159.0
54187	14800.0	13580.0
81788	147.0	284.0
81789	1058.0	1340.0
283257	0.0	0.0
100271065	0.0	0.0
645700	9.0	1.0
283254	281.0	143.0
126695	1035.0	1264.0
148003	0.0	0.0
378108	5.0	4.0
151649	9.0	18.0
151648	19.0	43.0
151647	196.0	103.0
151645	20.0	12.0
200909	0.0	1.0
200916	1302.0	1704.0
148014	8.0	16.0
151658	0.0	0.0
151651	19.0	16.0
56704	823.0	447.0
148022	1570.0	1346.0
126669	711.0	202.0
126668	38.0	2.0
100126297	0.0	0.0
100126299	0.0	0.0
100126296	0.0	0.0
200931	155.0	147.0
200933	1462.0	1105.0
126661	114.0	104.0
56729	10.0	2.0
283298	1449.0	228.0
283297	0.0	0.0
136051	634.0	409.0
138639	617.0	377.0
692076	2.0	1.0
391121	0.0	0.0
391120	0.0	0.0
391123	8.0	4.0
200942	2449.0	1371.0
440577	12.0	11.0
440574	2942.0	2178.0
56731	4756.0	4983.0
100126270	6.0	0.0
