id	5e480597-1410-4c25-bc82-6712d2743187	ff052832-df71-405d-9cc9-8e1f55f65610
151516	138.0	57.0
728082	0.0	0.0
100527945	0.0	0.0
728081	0.0	0.0
100527946	0.0	4.0
100527947	0.0	0.0
100527948	4.0	1.0
100527949	0.0	0.0
643384	0.0	0.0
391160	0.0	5.0
643382	31.0	2.0
391162	0.0	1.0
692312	3.0	0.0
163479	0.0	0.0
391169	0.0	1.0
100271332	3.0	13.0
391171	0.0	0.0
391174	13.0	2.0
643394	7.0	9.0
391175	0.0	2.0
391179	0.0	1.0
93380	3808.0	2518.0
100271323	1.0	8.0
100271322	0.0	2.0
100271325	8.0	1.0
100271321	0.0	0.0
401036	1.0	1.0
440672	0.0	3.0
100271316	0.0	0.0
100271317	0.0	0.0
401027	11.0	1.0
391155	0.0	0.0
401024	260.0	19.0
163486	2575.0	1458.0
401022	325.0	93.0
425054	7.0	1.0
425057	0.0	0.0
100271305	0.0	3.0
100271304	0.0	0.0
100271300	4.0	7.0
401018	0.0	2.0
100271303	2.0	1.0
100271302	0.0	0.0
401093	1080.0	434.0
401097	50.0	109.0
151449	1285.0	115.0
401082	2.0	0.0
8100	1140.0	757.0
440606	1.0	1.0
8106	8636.0	5006.0
440603	137.0	24.0
401089	0.0	1.0
391183	0.0	0.0
8110	19.0	5.0
8111	276.0	22.0
391189	1.0	0.0
8115	2.0	0.0
401074	144.0	10.0
222484	3508.0	3475.0
391190	0.0	0.0
391192	1.0	0.0
391191	1.0	1.0
391194	0.0	0.0
8123	226.0	265.0
391196	0.0	0.0
391195	1.0	0.0
8128	2.0	263.0
8125	11094.0	6830.0
401067	0.0	0.0
8120	552.0	104.0
151477	31.0	42.0
151473	1180.0	233.0
643300	18.0	35.0
645962	0.0	2.0
8139	4293.0	897.0
645961	7.0	1.0
106481899	0.0	0.0
106481897	0.0	0.0
106481898	0.0	0.0
81328	0.0	0.0
8131	3626.0	2687.0
81329	0.0	0.0
83998	129.0	204.0
81336	0.0	0.0
83999	0.0	0.0
81331	0.0	0.0
283404	7.0	1.0
283403	2.0	0.0
83990	258.0	78.0
83992	501.0	143.0
645954	174.0	45.0
81330	0.0	0.0
645958	185.0	247.0
645957	4.0	2.0
645974	395.0	1256.0
643311	0.0	0.0
645973	0.0	0.0
643310	4.0	9.0
8148	13090.0	6381.0
222487	86.0	12.0
81318	0.0	0.0
8140	4411.0	1022.0
83987	1117.0	118.0
81324	0.0	0.0
83986	4932.0	4518.0
81325	0.0	0.0
83989	3239.0	2507.0
83988	1399.0	249.0
81327	0.0	0.0
83983	50.0	45.0
81320	0.0	0.0
83982	888.0	71.0
83985	121.0	45.0
81322	0.0	0.0
643308	3.0	6.0
643309	1.0	13.0
645968	11.0	22.0
645980	1.0	7.0
100271390	0.0	2.0
106481877	0.0	0.0
106481878	0.0	1.0
106481875	0.0	0.0
106481876	0.0	0.0
8153	1010.0	85.0
106481879	0.0	0.0
106481880	0.0	0.0
106481881	1.0	2.0
81358	2.0	1.0
81353	2.0	1.0
106481884	2.0	0.0
100271399	2.0	0.0
81354	2.0	0.0
106481885	0.0	0.0
106481882	0.0	0.0
106481883	0.0	0.0
81356	2.0	3.0
81352	8.0	1.0
100271392	6.0	11.0
100271391	0.0	0.0
100271394	0.0	0.0
100271393	0.0	0.0
645979	17.0	7.0
93323	411.0	83.0
8165	10425.0	9464.0
645996	54.0	316.0
645993	1.0	0.0
106481888	0.0	0.0
106481889	0.0	0.0
106481886	0.0	0.0
106481887	0.0	0.0
8161	1831.0	1064.0
106481891	5.0	4.0
106481892	0.0	0.0
106481890	0.0	0.0
106481895	0.0	0.0
81342	0.0	0.0
106481896	0.0	0.0
100271388	0.0	0.0
81343	0.0	0.0
106481893	0.0	0.0
106481894	0.0	0.0
81345	0.0	0.0
100271385	5.0	1.0
100271384	0.0	2.0
100271387	0.0	1.0
81340	0.0	0.0
81341	0.0	0.0
100271386	2.0	4.0
100271381	0.0	0.0
100271380	0.0	0.0
643329	5.0	5.0
8178	2093.0	1415.0
344892	1.0	0.0
643343	31.0	52.0
8170	16.0	20.0
106481855	0.0	1.0
401014	18.0	9.0
106481856	0.0	0.0
106481853	0.0	0.0
106481854	0.0	0.0
8174	13.0	10.0
106481859	1.0	0.0
8175	4138.0	2588.0
106481857	0.0	0.0
106481858	1.0	0.0
100271378	0.0	2.0
106481862	0.0	0.0
401007	1.0	2.0
106481863	0.0	1.0
283446	88.0	31.0
106481860	0.0	0.0
81377	0.0	0.0
106481861	0.0	0.0
643338	581.0	41.0
645998	0.0	2.0
643336	1.0	0.0
100271371	1.0	3.0
8189	8317.0	6398.0
8187	562.0	679.0
93343	1878.0	1124.0
93349	1414.0	112.0
643353	2.0	0.0
106481866	14.0	1.0
106481867	0.0	0.0
106481864	10.0	0.0
106481865	1.0	3.0
106481868	0.0	0.0
106481869	0.0	0.0
106481870	2.0	6.0
106481873	1.0	0.0
100271367	2.0	2.0
106481874	0.0	0.0
106481871	0.0	0.0
81366	0.0	0.0
106481872	1.0	0.0
100271363	0.0	1.0
283432	0.0	0.0
283431	144.0	93.0
100271364	1.0	15.0
81363	1.0	2.0
344875	16.0	4.0
100271360	0.0	1.0
93377	0.0	0.0
106481839	0.0	0.0
643365	2.0	1.0
8192	2776.0	3117.0
106481833	0.0	0.0
8193	43.0	44.0
106481834	0.0	3.0
106481831	0.0	0.0
8190	9.0	6.0
106481832	0.0	0.0
106481837	0.0	0.0
106481838	0.0	0.0
106481835	0.0	0.0
8195	3457.0	3100.0
106481836	0.0	1.0
106481840	0.0	0.0
106481841	0.0	5.0
100271358	9.0	1.0
81399	0.0	0.0
283422	2.0	3.0
344866	9.0	19.0
100271351	0.0	0.0
283420	124.0	22.0
100271354	0.0	3.0
81390	0.0	0.0
81392	3.0	0.0
643376	16.0	6.0
106481844	0.0	0.0
106481845	0.0	0.0
106481842	3.0	0.0
106481843	2.0	0.0
106481848	0.0	0.0
106481849	6.0	2.0
106481846	0.0	2.0
100307126	36.0	27.0
106481847	0.0	0.0
100271349	3.0	3.0
283417	652.0	244.0
283416	32.0	28.0
106481851	0.0	0.0
106481852	0.0	1.0
100271344	0.0	1.0
283412	6.0	22.0
106481850	23.0	4.0
81382	0.0	0.0
81383	2.0	1.0
100271343	39.0	22.0
106481819	2.0	0.0
283491	0.0	0.0
106481817	0.0	0.0
106481818	0.0	0.0
106481811	0.0	0.0
106481812	0.0	0.0
106481810	0.0	0.0
106481815	0.0	0.0
106481816	0.0	0.0
106481813	0.0	1.0
106481814	0.0	0.0
283489	3898.0	4444.0
283487	674.0	140.0
283486	8.0	1.0
283483	4.0	0.0
283481	224.0	19.0
283480	1.0	0.0
106481828	0.0	0.0
106481829	0.0	1.0
728143	0.0	0.0
106481822	0.0	0.0
106481823	5.0	1.0
106481820	0.0	0.0
106481821	1.0	0.0
106481826	2.0	22.0
106481827	0.0	3.0
106481824	3.0	0.0
106481825	0.0	4.0
56547	57.0	107.0
106481830	0.0	1.0
56548	119.0	74.0
283471	10.0	0.0
731789	0.0	0.0
728170	7.0	13.0
283464	1748.0	1631.0
283463	8.0	0.0
283461	0.0	2.0
283460	2.0	0.0
106481808	0.0	0.0
728167	4.0	4.0
106481809	0.0	0.0
106481806	0.0	0.0
728169	0.0	2.0
106481807	0.0	0.0
728162	5.0	2.0
106481800	0.0	0.0
106481801	0.0	0.0
106481804	1.0	0.0
106481805	0.0	0.0
106481802	10.0	5.0
106481803	0.0	0.0
81501	4.0	24.0
81502	14716.0	29394.0
283459	1461.0	1150.0
283458	23.0	34.0
283455	242.0	194.0
645900	0.0	0.0
283450	11905.0	10741.0
780776	260.0	74.0
728113	1049.0	79.0
126410	71.0	5.0
728116	34.0	5.0
728115	4.0	2.0
728118	52.0	41.0
81533	5788.0	7887.0
126402	2.0	1.0
81532	3643.0	1613.0
645930	0.0	50.0
731779	1.0	1.0
728106	0.0	1.0
645922	0.0	0.0
645927	5.0	0.0
728134	8.0	22.0
474170	610.0	182.0
728130	121.0	102.0
645940	0.0	2.0
728132	0.0	0.0
728137	0.0	0.0
81555	4907.0	4962.0
81556	4820.0	2867.0
81557	0.0	0.0
81558	2130.0	1657.0
645939	0.0	0.0
81551	5.0	1.0
101055625	9.0	6.0
81552	2816.0	877.0
81553	3585.0	2138.0
344905	0.0	0.0
81554	3928.0	3303.0
474167	20.0	20.0
81550	2120.0	1349.0
344901	1.0	0.0
645931	0.0	0.0
645950	1.0	3.0
728121	220.0	32.0
81537	2533.0	3673.0
81539	11462.0	9158.0
728128	7.0	11.0
81544	716.0	185.0
81545	3971.0	2810.0
81542	5021.0	2991.0
81543	333.0	303.0
93517	1700.0	1123.0
474150	0.0	0.0
474152	0.0	0.0
474151	0.0	0.0
474149	0.0	0.0
474148	0.0	0.0
126433	1191.0	471.0
126432	459.0	165.0
163404	0.0	4.0
138474	2.0	2.0
391365	0.0	1.0
391367	1.0	3.0
728192	4.0	4.0
728194	6.0	0.0
728190	799.0	532.0
391378	0.0	5.0
138412	4.0	12.0
138428	11.0	4.0
138429	185.0	23.0
391356	1444.0	2593.0
391358	6.0	10.0
56521	452.0	1331.0
391282	1.0	3.0
643263	0.0	0.0
643264	0.0	4.0
100271209	22.0	2.0
222537	9.0	4.0
163351	115.0	1.0
100271217	1.0	6.0
100271216	0.0	1.0
100271218	2.0	9.0
401164	0.0	36.0
100271206	0.0	4.0
100271207	1.0	6.0
100271201	0.0	1.0
100271204	0.0	6.0
391266	1.0	0.0
440799	0.0	0.0
391267	109.0	2.0
222553	260.0	865.0
391269	0.0	1.0
440795	0.0	0.0
401152	13431.0	7817.0
126393	8313.0	2480.0
8200	106.0	22.0
8204	5557.0	6257.0
8202	6187.0	2700.0
391276	1.0	0.0
391279	0.0	0.0
401145	515.0	623.0
222545	9.0	1.0
126382	1296.0	646.0
222546	31.0	6.0
606293	682.0	646.0
401138	78.0	132.0
401137	0.0	0.0
151393	919.0	309.0
692231	0.0	0.0
440738	2.0	1.0
692233	6.0	0.0
440737	57.0	42.0
8216	3636.0	2137.0
8214	226.0	84.0
440732	12.0	15.0
440730	20.0	10.0
222584	580.0	9.0
151325	2.0	1.0
8208	858.0	284.0
8209	180.0	249.0
8220	1589.0	745.0
8226	1501.0	915.0
692223	0.0	0.0
8227	4632.0	2457.0
8224	35.0	8.0
692225	31.0	13.0
8225	4713.0	3443.0
692226	0.0	1.0
100381178	7.0	10.0
692227	93.0	47.0
692229	1.0	0.0
100310839	0.0	1.0
100310838	2.0	0.0
8218	1189.0	319.0
8233	874.0	306.0
692210	0.0	0.0
8237	8335.0	2877.0
401190	640.0	549.0
692212	28.0	25.0
692213	0.0	0.0
692214	0.0	0.0
440757	0.0	0.0
692215	0.0	0.0
106481798	0.0	0.0
106481799	0.0	0.0
8228	1823.0	2082.0
8242	9368.0	6092.0
8243	8357.0	4646.0
692201	0.0	0.0
692202	14.0	8.0
692203	0.0	0.0
692204	0.0	0.0
692205	13.0	4.0
692206	0.0	0.0
692207	1.0	1.0
692208	4.0	2.0
692209	0.0	0.0
8241	6287.0	3777.0
100310812	0.0	0.0
8239	12247.0	7691.0
151354	16273.0	32812.0
100271291	0.0	0.0
93432	20.0	1.0
100271290	1.0	3.0
645841	0.0	1.0
93436	2908.0	2480.0
645840	0.0	0.0
106481778	0.0	0.0
106481779	0.0	2.0
106481776	0.0	6.0
106481777	0.0	0.0
81449	0.0	0.0
8251	1.0	5.0
106481781	0.0	1.0
106481782	0.0	0.0
81458	0.0	0.0
106481780	1.0	0.0
106481785	0.0	0.0
106481786	1.0	0.0
106481783	2.0	0.0
283523	1.0	0.0
106481784	0.0	0.0
100310869	0.0	0.0
100271297	0.0	2.0
283521	7.0	3.0
100271296	0.0	0.0
645834	8.0	2.0
645832	0.0	0.0
100271293	0.0	0.0
100271292	1.0	1.0
100271295	0.0	3.0
645836	0.0	0.0
100271294	0.0	0.0
8266	3152.0	3163.0
93426	45.0	3.0
8269	995.0	1335.0
106481789	1.0	0.0
106481787	0.0	0.0
106481788	0.0	3.0
81439	0.0	1.0
8263	547.0	395.0
8260	1872.0	1859.0
283518	36.0	34.0
106481792	0.0	0.0
106481793	0.0	0.0
106481790	2.0	2.0
81448	0.0	0.0
106481791	0.0	0.0
283514	46.0	1.0
106481796	6.0	4.0
81442	0.0	0.0
106481797	0.0	0.0
106481794	0.0	0.0
106481795	0.0	0.0
100271286	0.0	3.0
645846	2.0	5.0
100271288	0.0	2.0
645843	2.0	1.0
81440	0.0	0.0
100271284	0.0	5.0
8277	17.0	8.0
645864	7.0	2.0
342374	1.0	13.0
440714	1.0	1.0
342372	39.0	7.0
342371	5232.0	2462.0
440712	120.0	21.0
106481756	0.0	1.0
8270	1000.0	954.0
728218	0.0	0.0
106481757	0.0	0.0
106481754	0.0	0.0
106481755	0.0	1.0
8273	3605.0	1802.0
728215	274.0	45.0
106481758	1.0	0.0
106481759	0.0	1.0
283507	71.0	60.0
81479	0.0	0.0
100310849	0.0	0.0
106481760	0.0	0.0
100310846	29.0	33.0
106481763	0.0	0.0
81474	0.0	0.0
106481764	0.0	0.0
106481761	0.0	0.0
100310848	0.0	1.0
106481762	1.0	2.0
81470	0.0	0.0
100271274	0.0	10.0
100310841	1.0	1.0
81472	30.0	0.0
81473	0.0	0.0
100310840	145.0	80.0
100271273	0.0	0.0
645859	2.0	1.0
8288	28.0	7.0
8289	10195.0	10014.0
8287	5410.0	6568.0
643210	3.0	11.0
106481767	0.0	0.0
728207	4.0	11.0
106481768	4.0	0.0
106481765	0.0	1.0
106481766	0.0	0.0
8284	6991.0	2750.0
106481769	0.0	0.0
106481770	0.0	0.0
106481771	0.0	0.0
81469	0.0	0.0
106481774	0.0	0.0
100310857	0.0	0.0
106481775	2.0	0.0
100271267	2.0	3.0
100310856	0.0	0.0
106481772	0.0	0.0
81465	2.0	0.0
81466	3.0	0.0
106481773	0.0	0.0
100310853	0.0	1.0
100271263	0.0	1.0
100310855	0.0	0.0
81462	0.0	0.0
100271260	8.0	2.0
100271262	0.0	2.0
100310851	0.0	1.0
342358	3.0	0.0
342357	996.0	605.0
100310850	1.0	0.0
100271261	2.0	1.0
643220	19.0	50.0
643224	400.0	188.0
645884	0.0	3.0
8291	2107.0	808.0
401136	1.0	0.0
106481734	13.0	4.0
8292	220.0	99.0
401135	0.0	0.0
106481735	37.0	19.0
106481732	1.0	0.0
8290	0.0	0.0
106481733	0.0	0.0
8295	8174.0	5559.0
106481738	0.0	0.0
93474	317.0	187.0
106481739	0.0	0.0
8293	28.0	26.0
106481736	3.0	0.0
106481737	0.0	0.0
8294	710.0	2962.0
106481741	0.0	0.0
106481742	0.0	0.0
100271259	0.0	0.0
100271258	0.0	1.0
106481740	0.0	0.0
81492	0.0	2.0
100271253	0.0	0.0
645879	1.0	2.0
81493	359.0	119.0
81494	5.0	0.0
100271254	1.0	1.0
283562	0.0	0.0
81490	2200.0	1693.0
81491	334.0	103.0
342346	67.0	24.0
100271250	0.0	7.0
100873064	0.0	0.0
643232	0.0	0.0
100873065	2.0	6.0
106481745	1.0	0.0
401124	15.0	3.0
106481746	0.0	0.0
106481743	0.0	2.0
106481744	40.0	37.0
106481749	0.0	0.0
106481747	0.0	0.0
106481748	0.0	0.0
106481752	1.0	1.0
100271245	1.0	1.0
106481753	7.0	2.0
81486	0.0	0.0
81487	0.0	0.0
106481750	0.0	0.0
100271248	2.0	2.0
106481751	0.0	0.0
401115	17.0	27.0
81488	3418.0	3057.0
283554	111.0	123.0
283553	32.0	2.0
100271244	0.0	1.0
643226	8.0	16.0
283551	93.0	29.0
106481718	0.0	0.0
106481719	0.0	1.0
643246	91.0	54.0
93492	6.0	0.0
106481712	0.0	1.0
106481713	0.0	0.0
106481710	2.0	0.0
106481711	0.0	0.0
106481716	0.0	0.0
106481717	0.0	0.0
106481714	0.0	0.0
106481715	0.0	1.0
401109	312.0	58.0
100271235	0.0	0.0
283547	79.0	10.0
401106	42.0	11.0
100271234	0.0	0.0
106481720	2.0	0.0
100271230	0.0	1.0
643236	0.0	1.0
100271233	0.0	0.0
100271232	7.0	8.0
643253	439.0	199.0
93487	12585.0	8310.0
106481729	1.0	1.0
643255	1.0	0.0
106481723	0.0	0.0
106481724	0.0	0.0
106481721	0.0	0.0
106481722	2.0	0.0
106481727	2.0	0.0
106481728	0.0	0.0
106481725	0.0	0.0
106481726	0.0	0.0
100271228	2.0	3.0
283537	753.0	155.0
100271229	0.0	0.0
100271224	0.0	3.0
106481730	0.0	0.0
100271223	0.0	1.0
106481731	2.0	2.0
100271226	1.0	5.0
100271225	1.0	2.0
100271220	0.0	1.0
100271222	12.0	4.0
344978	3.0	2.0
100271221	2.0	4.0
138716	2351.0	1927.0
780852	6.0	37.0
728276	5.0	1.0
780853	0.0	0.0
728279	0.0	0.0
138715	22.0	3.0
780851	4.0	14.0
100126356	0.0	0.0
285796	13.0	2.0
81607	6493.0	2811.0
81608	3121.0	1613.0
81609	4846.0	3192.0
81603	10533.0	6258.0
81605	4469.0	3259.0
81606	11563.0	2867.0
81610	919.0	332.0
56654	13852.0	20728.0
56655	1564.0	1054.0
81611	3717.0	473.0
56650	6715.0	3274.0
29028	2382.0	4725.0
283129	19.0	10.0
56651	3.0	9.0
56652	845.0	813.0
100126354	0.0	0.0
100126355	1.0	1.0
56658	1456.0	647.0
283120	64.0	38.0
56659	64.0	46.0
100126350	1.0	0.0
100126351	0.0	0.0
100126349	0.0	0.0
106481709	0.0	0.0
106481707	0.0	0.0
106481708	1.0	0.0
100126345	0.0	0.0
728262	36.0	7.0
138724	12.0	13.0
100126346	0.0	0.0
100126347	1.0	1.0
728264	1677.0	384.0
100126348	2.0	1.0
728263	7.0	1.0
106481701	2.0	0.0
106481702	0.0	0.0
56660	21.0	7.0
106481700	0.0	0.0
106865372	0.0	0.0
106481706	0.0	0.0
728269	0.0	0.0
106481703	0.0	0.0
106481704	0.0	0.0
29035	5118.0	4174.0
100190924	0.0	0.0
56666	517.0	558.0
30012	0.0	0.0
29034	0.0	0.0
56667	1838.0	314.0
106865375	1.0	0.0
81602	938.0	541.0
30014	0.0	0.0
106865374	0.0	0.0
56662	5.0	2.0
30011	1443.0	559.0
283116	0.0	0.0
56663	4.0	1.0
30010	0.0	0.0
56664	4.0	8.0
100190923	0.0	0.0
100126341	0.0	0.0
100126342	0.0	0.0
100126343	0.0	0.0
283111	0.0	0.0
283110	0.0	0.0
100126340	0.0	0.0
728299	0.0	0.0
100126338	1.0	0.0
100126339	0.0	0.0
100126334	0.0	0.0
728294	2730.0	1564.0
100126335	0.0	0.0
100126336	0.0	0.0
93611	2109.0	619.0
100126337	0.0	0.0
100128998	0.0	0.0
81629	31.0	15.0
100381202	4.0	0.0
56670	51.0	9.0
81626	1.0	0.0
81627	2113.0	959.0
81628	5658.0	4336.0
56676	6.0	0.0
30001	3870.0	2853.0
54012	0.0	0.0
56677	0.0	0.0
246175	5324.0	4154.0
56672	1114.0	409.0
246176	32.0	7.0
56673	8.0	6.0
54016	0.0	4.0
283106	10.0	10.0
30000	7370.0	5596.0
56674	5872.0	4989.0
54015	1.0	22.0
81631	7043.0	4729.0
56675	148.0	31.0
54014	7558.0	3578.0
283104	367.0	131.0
100126330	0.0	0.0
30009	57.0	11.0
283102	17.0	3.0
100126331	0.0	0.0
100126332	0.0	0.0
54019	0.0	0.0
100126333	2.0	0.0
30008	5798.0	828.0
100128991	0.0	0.0
100128990	2.0	0.0
66002	1632.0	28.0
100126327	0.0	0.0
100126328	0.0	0.0
66000	182.0	57.0
100126329	0.0	0.0
100126324	0.0	0.0
100128985	0.0	2.0
66004	2936.0	607.0
100126325	0.0	0.0
66005	7406.0	9752.0
100126326	1.0	0.0
81618	17272.0	11902.0
81619	11883.0	7042.0
56681	11148.0	8903.0
66008	5527.0	2320.0
29018	0.0	0.0
81614	3295.0	3019.0
54020	7820.0	3780.0
81615	28.0	7.0
81616	20.0	4.0
81617	12449.0	8547.0
767846	17.0	16.0
81621	1661.0	3269.0
81622	3093.0	1042.0
246184	655.0	272.0
767851	4.0	2.0
81623	0.0	1.0
54022	1.0	11.0
81624	80.0	88.0
767853	1.0	0.0
54021	36.0	72.0
56683	1776.0	1351.0
54028	34.0	35.0
54027	0.0	0.0
29015	739.0	157.0
54026	0.0	0.0
767850	0.0	1.0
81620	224.0	142.0
54025	0.0	1.0
100128982	0.0	0.0
100126320	0.0	0.0
100126321	0.0	0.0
54029	0.0	0.0
246181	31.0	23.0
246182	9.0	23.0
100126316	0.0	0.0
728233	182.0	53.0
283171	0.0	0.0
100126317	10.0	2.0
100126318	0.0	0.0
100126319	0.0	0.0
728234	0.0	0.0
100128974	0.0	9.0
100126313	2.0	8.0
285753	517.0	166.0
728231	0.0	0.0
100126314	0.0	0.0
100128977	0.0	0.0
114785	9059.0	4189.0
285755	335.0	298.0
114786	193.0	72.0
114787	59.0	104.0
114788	56.0	24.0
285758	32.0	11.0
114789	38008.0	7247.0
54031	17.0	6.0
728239	0.0	0.0
54035	0.0	0.0
54034	0.0	0.0
114790	2050.0	624.0
54033	275.0	137.0
54032	0.0	3.0
114791	1823.0	1814.0
54039	126.0	58.0
114792	60.0	30.0
126767	0.0	0.0
114793	3263.0	1279.0
54038	0.0	0.0
100190954	0.0	0.0
114794	1529.0	4780.0
114795	99.0	29.0
54036	0.0	0.0
93627	2763.0	1520.0
100126310	0.0	0.0
100126311	0.0	0.0
283165	0.0	0.0
283162	0.0	0.0
93621	25972.0	20310.0
100126306	0.0	0.0
728224	0.0	0.0
100126307	0.0	0.0
285761	799.0	714.0
100126308	2.0	0.0
100126301	0.0	0.0
93624	4345.0	3777.0
100126302	0.0	0.0
100128963	10.0	46.0
100126303	0.0	0.0
100126304	0.0	0.0
728229	3.0	0.0
100126309	0.0	0.0
728226	0.0	1.0
54041	0.0	0.0
728228	5.0	2.0
54045	1.0	1.0
645809	0.0	0.0
54044	0.0	3.0
645808	1.0	0.0
114780	22.0	2.0
54043	1.0	7.0
645807	2.0	5.0
114781	3611.0	2839.0
126755	2.0	3.0
54049	1.0	2.0
114783	899.0	72.0
54048	1.0	5.0
114784	343.0	75.0
283159	0.0	0.0
54047	1.0	4.0
100128961	8.0	6.0
645805	49.0	21.0
283152	95.0	30.0
66035	1267.0	944.0
283150	0.0	2.0
728255	0.0	0.0
93654	1.0	493.0
66036	2471.0	1642.0
93653	173.0	57.0
100271192	0.0	1.0
100271191	0.0	1.0
66037	3.0	1.0
93650	40.0	22.0
81669	11803.0	3456.0
54053	12.0	7.0
54052	0.0	3.0
114769	322.0	22.0
54051	0.0	0.0
54050	7.0	3.0
54055	536.0	1.0
100190938	225.0	52.0
54054	32.0	55.0
114770	4.0	1.0
114771	14.0	0.0
54059	956.0	1082.0
283149	5746.0	3553.0
54058	269.0	210.0
93649	4202.0	1009.0
645811	914.0	1537.0
81671	57352.0	20861.0
100271199	0.0	12.0
100190939	755.0	344.0
283143	107.0	28.0
100271196	2.0	2.0
93643	3649.0	1908.0
100128946	100.0	4.0
285780	7.0	48.0
285782	11.0	6.0
100271180	1.0	2.0
285785	147.0	316.0
100190952	0.0	2.0
54064	11.0	88.0
728248	0.0	0.0
114757	2026.0	704.0
114758	0.0	0.0
54067	120.0	64.0
100190947	0.0	1.0
100190949	32.0	0.0
54065	2.0	2.0
114760	0.0	1.0
114761	0.0	0.0
126731	888.0	591.0
54069	707.0	426.0
283131	169417.0	80027.0
283130	840.0	682.0
692157	2.0	3.0
692158	0.0	0.0
138799	1.0	0.0
440498	1517.0	855.0
124152	654.0	359.0
199704	570.0	345.0
124149	2.0	0.0
163747	25.0	13.0
692146	0.0	1.0
692147	20.0	22.0
692148	4.0	47.0
692149	0.0	0.0
163742	0.0	0.0
199713	10.0	4.0
136157	0.0	0.0
283197	0.0	0.0
283193	0.0	0.0
163778	0.0	0.0
148145	1.0	0.0
126792	1594.0	2702.0
378008	0.0	0.0
378009	0.0	0.0
29089	237.0	157.0
29088	2102.0	2868.0
29087	3373.0	7896.0
378010	0.0	0.0
148137	932.0	488.0
126789	526.0	700.0
378011	0.0	0.0
378013	0.0	0.0
378014	0.0	0.0
29082	287.0	118.0
29081	2030.0	1514.0
29080	1885.0	771.0
283189	0.0	0.0
29086	2814.0	1848.0
29085	6049.0	3961.0
29083	865.0	657.0
100381270	724.0	314.0
200810	351.0	36.0
114796	872.0	878.0
148156	1900.0	660.0
114798	0.0	0.0
114799	2177.0	1457.0
29099	1908.0	1355.0
29098	1088.0	1037.0
378001	0.0	0.0
29093	1301.0	1069.0
29092	1398.0	793.0
29091	2265.0	1931.0
29090	1571.0	885.0
56603	7346.0	90.0
29097	2412.0	1480.0
56604	0.0	1.0
56605	2124.0	727.0
29095	2584.0	3096.0
151790	78.0	0.0
283174	1050.0	342.0
56606	1073.0	45.0
29094	4493.0	3760.0
692199	0.0	0.0
391002	0.0	0.0
440459	31.0	3.0
391004	0.0	0.0
780816	0.0	0.0
124199	43.0	71.0
391003	0.0	0.0
30062	3.0	0.0
440456	1329.0	433.0
780814	17.0	16.0
30061	10515.0	3503.0
780815	0.0	0.0
780812	0.0	1.0
780813	11.0	13.0
440452	0.0	0.0
780810	0.0	1.0
780811	0.0	0.0
29068	6022.0	4133.0
29066	4687.0	3027.0
29063	933.0	406.0
29062	1695.0	657.0
56616	800.0	498.0
163702	2458.0	843.0
391013	23.0	6.0
391012	0.0	0.0
100381215	1.0	2.0
29079	3143.0	1726.0
29078	1203.0	447.0
56623	1406.0	538.0
56624	53.0	66.0
29071	2302.0	3109.0
29070	906.0	796.0
29075	8.0	12.0
29074	3620.0	2407.0
29072	8426.0	4717.0
163732	1106.0	173.0
200845	561.0	421.0
148103	590.0	363.0
200844	44.0	28.0
440482	130.0	75.0
151742	7218.0	549.0
163720	81.0	5.0
148113	75.0	17.0
440465	3120.0	3558.0
29057	21.0	7.0
148109	0.0	3.0
29058	10592.0	11159.0
56647	4658.0	4220.0
56648	498.0	238.0
56649	3629.0	13.0
440419	1.0	0.0
440416	448.0	146.0
8303	4443.0	1594.0
643157	0.0	0.0
200879	4028.0	3250.0
440406	0.0	2.0
8301	12948.0	12116.0
643155	5884.0	4531.0
8302	7.0	0.0
440400	580.0	315.0
199675	26.0	4.0
8310	2791.0	3318.0
124093	98.0	35.0
8314	8052.0	4503.0
8315	2224.0	1457.0
8312	2602.0	1825.0
342096	1.0	0.0
8313	2323.0	838.0
440435	22.0	16.0
643160	0.0	0.0
643161	0.0	0.0
643159	21.0	32.0
8309	1814.0	161.0
8321	4684.0	4675.0
8322	5959.0	9041.0
8320	33.0	8.0
8325	286.0	699.0
8326	234.0	52.0
8323	4840.0	3785.0
8324	5401.0	1701.0
440423	591.0	211.0
200894	902.0	942.0
643171	1.0	1.0
200895	1409.0	1335.0
8318	147.0	95.0
8317	384.0	114.0
8332	1.0	2.0
692110	3.0	2.0
8333	4.0	0.0
692111	1.0	1.0
8330	0.0	0.0
8331	0.0	1.0
8336	4.0	45.0
8337	1.0	1.0
8334	8091.0	15764.0
8335	1.0	1.0
148046	173.0	183.0
106481699	0.0	1.0
643182	0.0	0.0
643180	203.0	97.0
643181	1.0	0.0
8329	3.0	60.0
8328	14.0	2.0
8343	24.0	271.0
643198	0.0	0.0
8344	8.0	21.0
8341	122.0	402.0
8342	1.0	4.0
8347	544.0	3130.0
8348	1.0	10.0
643199	1.0	0.0
8345	4.0	2.0
8346	0.0	0.0
692106	0.0	0.0
692107	0.0	0.0
161003	9.0	3.0
692108	1.0	3.0
692109	27.0	10.0
643193	2.0	5.0
8340	6.0	18.0
8338	19.0	76.0
8339	214.0	3293.0
8354	0.0	0.0
8355	4.0	0.0
8352	2.0	3.0
8353	71.0	249.0
8358	1.0	5.0
8359	0.0	0.0
8356	3.0	4.0
