id	b50ac187-7079-4b52-b872-f815521fc164	f676c6d1-b263-467c-ae4f-547628572df8
10961	13914.0	18861.0
10960	8761.0	13587.0
643529	367.0	383.0
10963	9906.0	9153.0
10962	290.0	345.0
148479	2632.0	2070.0
197407	912.0	1075.0
391576	0.0	0.0
767599	0.0	0.0
767598	0.0	0.0
767595	0.0	0.0
767594	0.0	0.0
767597	0.0	0.0
767596	0.0	0.0
767591	0.0	0.0
767590	0.0	0.0
767593	0.0	0.0
767592	0.0	0.0
124496	1.0	0.0
124491	1886.0	1337.0
391548	0.0	0.0
767588	0.0	0.0
767589	0.0	0.0
767583	0.0	0.0
767585	0.0	0.0
767580	0.0	0.0
767582	0.0	0.0
767581	0.0	0.0
474381	0.0	0.0
474384	1.0	1.0
391552	0.0	0.0
474383	0.0	0.0
474382	0.0	0.0
222701	1.0	1.0
767569	0.0	0.0
391559	1.0	1.0
767577	0.0	0.0
767579	0.0	0.0
767578	0.0	0.0
246705	0.0	0.0
767558	0.0	0.0
246704	0.0	2.0
207107	21.0	0.0
767566	0.0	0.0
767565	0.0	0.0
767568	0.0	0.0
767567	0.0	0.0
767562	0.0	0.0
767561	0.0	0.0
767564	0.0	0.0
767563	0.0	0.0
474345	0.0	1.0
474344	346.0	349.0
474343	121.0	173.0
246717	0.0	0.0
100151647	0.0	0.0
100151648	0.0	0.0
246719	26.0	19.0
161406	2.0	7.0
100151649	0.0	0.0
100151643	0.0	2.0
100151645	0.0	1.0
100151640	25.0	7.0
100151641	0.0	0.0
246715	1.0	0.0
767557	19.0	18.0
606553	0.0	0.0
606551	33.0	9.0
474354	2.0	2.0
100151657	0.0	0.0
100151658	0.0	0.0
100151654	0.0	0.0
161436	140.0	138.0
100151655	0.0	0.0
391584	1.0	0.0
100151656	0.0	0.0
100151650	0.0	0.0
100151651	0.0	0.0
391589	2.0	14.0
100151652	0.0	0.0
100151668	0.0	0.0
391592	0.0	1.0
100151664	0.0	0.0
100151665	0.0	0.0
100151666	0.0	0.0
161424	2795.0	2118.0
100151667	0.0	0.0
391598	1.0	0.0
100151661	1.0	0.0
100151663	0.0	0.0
474338	12.0	10.0
474337	2.0	0.0
197370	5330.0	8251.0
220112	3.0	8.0
246744	0.0	0.0
220115	25.0	59.0
93273	11.0	5.0
100271459	0.0	0.0
100271458	0.0	0.0
81298	0.0	0.0
81299	0.0	0.0
100271457	0.0	0.0
100271456	0.0	0.0
100271451	1.0	1.0
81295	0.0	0.0
100271452	1.0	0.0
220108	379.0	753.0
220107	7.0	10.0
100271448	2.0	1.0
100271447	1.0	2.0
100271449	0.0	0.0
100271444	4.0	1.0
100271445	0.0	0.0
81285	819.0	42396.0
81282	0.0	0.0
197350	14.0	28.0
246720	2.0	5.0
401399	90.0	39.0
401398	39.0	21.0
246721	0.0	6.0
220134	10.0	56.0
401397	1679.0	2348.0
246723	10.0	10.0
220136	98.0	67.0
401393	9.0	38.0
100271437	0.0	0.0
100271439	1.0	0.0
100271438	3.0	2.0
100271433	0.0	0.0
100271435	0.0	0.0
100271434	0.0	0.0
197342	406.0	709.0
246731	1.0	0.0
401387	2.0	3.0
100271419	0.0	0.0
102724127	0.0	0.0
246737	30.0	23.0
100271420	0.0	0.0
197358	115.0	139.0
199990	2967.0	3758.0
246785	28.0	67.0
105664404	0.0	0.0
100271408	0.0	0.0
100271407	0.0	0.0
440970	0.0	0.0
220158	0.0	0.0
283726	97.0	136.0
100271414	0.0	0.0
100887075	0.0	1.0
439990	125.0	37.0
100271411	0.0	0.0
100271410	0.0	1.0
220164	217.0	147.0
100271413	0.0	2.0
197320	732.0	1411.0
439996	1.0	1.0
100887074	0.0	0.0
439992	68.0	21.0
100887073	0.0	0.0
197322	1590.0	1674.0
439994	99.0	167.0
102724105	434.0	488.0
220147	0.0	0.0
100271404	0.0	1.0
100887067	12.0	79.0
102724101	0.0	0.0
100271406	1.0	0.0
100271405	28.0	22.0
100271400	0.0	0.0
283711	0.0	0.0
100271402	0.0	0.0
197331	19.0	21.0
197335	903.0	1522.0
440993	395.0	409.0
440992	84.0	114.0
161394	32.0	101.0
199964	198.0	237.0
8000	41399.0	860.0
8001	20.0	0.0
246777	142.0	1018.0
246778	0.0	2.0
606495	144.0	105.0
199974	14.0	16.0
8013	1056.0	2925.0
22911	984.0	836.0
439949	145.0	27.0
22913	8955.0	9465.0
643421	0.0	1.0
22914	5.0	22.0
22915	292.0	148.0
439945	0.0	0.0
22916	5035.0	5407.0
731605	2.0	0.0
22917	2.0	284.0
10929	5397.0	6186.0
10928	6306.0	6961.0
56252	4796.0	5011.0
56253	21.0	20.0
401331	221.0	141.0
81207	0.0	0.0
83869	366.0	181.0
81208	0.0	0.0
81209	0.0	0.0
83877	3165.0	2121.0
56259	3051.0	2848.0
83876	170.0	22.0
81215	0.0	0.0
83879	289.0	152.0
10934	3.0	2.0
83878	84.0	96.0
283768	0.0	0.0
10933	12123.0	8147.0
10936	63.0	28.0
56254	3594.0	3471.0
83873	12.0	8.0
256148	0.0	0.0
81210	2.0	5.0
283767	0.0	0.0
56255	6802.0	7227.0
83872	760.0	552.0
10935	6774.0	10366.0
81211	0.0	0.0
56256	1027.0	404.0
10938	4235.0	3281.0
83875	56.0	46.0
83874	1937.0	1344.0
56257	4710.0	4805.0
22907	5795.0	6300.0
643414	0.0	0.0
439953	20.0	2.0
22908	2640.0	3662.0
83871	6097.0	1952.0
22909	826.0	1130.0
283761	0.0	0.0
439954	2.0	1.0
643418	0.0	0.0
10930	52.0	11.0
439950	0.0	0.0
22921	2675.0	1948.0
8022	0.0	0.0
440926	177.0	259.0
22924	1663.0	1435.0
440925	32.0	51.0
8028	1350.0	1024.0
22925	316.0	401.0
8029	38.0	71.0
22926	4056.0	3171.0
439934	0.0	0.0
22927	1491.0	986.0
8027	943.0	1392.0
22928	3303.0	6370.0
439936	13.0	8.0
56261	2274.0	1429.0
56262	6919.0	6696.0
10939	3199.0	2779.0
401321	166.0	119.0
8021	4996.0	4211.0
83858	758.0	813.0
22920	1431.0	1446.0
56260	115.0	148.0
10943	1016.0	1407.0
56269	1.0	1.0
83866	0.0	0.0
81203	0.0	0.0
10942	1174.0	310.0
81204	0.0	0.0
10945	15822.0	20721.0
83868	0.0	0.0
81205	0.0	0.0
10944	6524.0	7021.0
83867	0.0	0.0
10947	1404.0	734.0
56265	507.0	492.0
83862	3012.0	3126.0
401316	10.0	16.0
83861	1411.0	2350.0
283755	8.0	11.0
10946	4911.0	3611.0
56267	1902.0	1994.0
10949	11364.0	11227.0
81201	0.0	0.0
10948	2198.0	2301.0
256158	930.0	541.0
83863	0.0	0.0
81202	0.0	0.0
22918	1248.0	1710.0
22919	6513.0	6867.0
439941	0.0	0.0
83860	930.0	820.0
8019	2175.0	2763.0
10941	0.0	2.0
643427	6.0	8.0
10940	213.0	315.0
8036	2737.0	3413.0
8034	2078.0	8046.0
440957	886.0	611.0
440956	0.0	1.0
440955	0.0	5.0
8038	31.0	61.0
10907	2874.0	3367.0
10906	2897.0	3209.0
440952	92.0	43.0
10908	2701.0	2459.0
93210	3084.0	2633.0
8031	12346.0	16653.0
256130	2.0	4.0
56270	6177.0	7431.0
56271	5206.0	7493.0
8030	6234.0	5772.0
10910	2364.0	2430.0
83899	0.0	0.0
81236	0.0	0.0
283748	2596.0	30.0
10912	2741.0	14474.0
283747	0.0	1.0
10911	1.0	1.0
10914	7721.0	11393.0
256126	34.0	44.0
83895	9.0	13.0
10913	500.0	41.0
83894	7.0	15.0
10916	25253.0	33283.0
83897	0.0	0.0
401303	76.0	89.0
10915	2348.0	2297.0
283742	2084.0	2534.0
83896	1.0	4.0
83891	822.0	2481.0
83890	15.0	31.0
83893	0.0	0.0
81230	0.0	0.0
83892	6214.0	5128.0
22900	914.0	1236.0
93202	0.0	0.0
22901	284.0	455.0
22902	1037.0	1100.0
8045	3599.0	5350.0
22903	2144.0	1737.0
22904	2482.0	5069.0
22905	2630.0	3137.0
8048	0.0	0.0
440944	301.0	575.0
22906	2999.0	2902.0
256144	0.0	0.0
10917	1.0	2.0
10919	5172.0	3837.0
83888	13.0	10.0
10921	7812.0	8423.0
283738	0.0	2.0
83887	5.0	16.0
10920	2498.0	2930.0
81226	0.0	0.0
10923	5586.0	5968.0
10922	4154.0	5748.0
83889	4.0	0.0
81228	0.0	0.0
83884	3.0	6.0
56287	0.0	0.0
81221	0.0	0.0
56288	4275.0	2829.0
10924	713.0	2456.0
10927	7214.0	6430.0
83886	47.0	116.0
81223	0.0	0.0
10926	278.0	521.0
81224	0.0	0.0
643447	4.0	23.0
643445	0.0	0.0
83882	141.0	262.0
83881	31.0	6.0
439965	10.0	14.0
643446	16.0	7.0
93233	21.0	34.0
256190	0.0	0.0
112401	0.0	0.0
106481976	0.0	0.0
8050	1930.0	2627.0
106481977	0.0	0.0
106481974	0.0	0.0
401375	8.0	13.0
106481975	0.0	1.0
106481978	1.0	1.0
106481979	0.0	0.0
106481980	2.0	0.0
100271499	0.0	0.0
100271498	1.0	0.0
106481981	0.0	0.0
100271495	0.0	2.0
643459	1.0	0.0
81251	0.0	0.0
100271491	2.0	1.0
100271493	3.0	0.0
643470	0.0	0.0
643471	0.0	0.0
8061	274.0	611.0
8065	1981.0	2772.0
81248	0.0	0.0
10901	1221.0	661.0
10900	89.0	65.0
10903	448.0	234.0
81243	0.0	0.0
10902	2643.0	2329.0
81244	0.0	0.0
100271487	2.0	2.0
10905	2773.0	3421.0
10904	8856.0	7595.0
81246	0.0	0.0
283796	2.0	3.0
100271483	1.0	0.0
81240	0.0	0.0
342574	11.0	1.0
100271486	0.0	0.0
100271485	0.0	0.0
81242	0.0	1.0
100271480	0.0	0.0
100271481	0.0	0.0
8079	16466.0	25700.0
440917	10.0	2.0
439927	0.0	0.0
440915	10.0	47.0
8078	6224.0	6456.0
643486	0.0	0.0
106481954	0.0	0.0
106481955	0.0	0.0
106481952	0.0	0.0
106481953	0.0	0.0
106481958	0.0	0.0
8076	641.0	178.0
106481959	0.0	0.0
8073	13284.0	10830.0
106481956	0.0	0.0
8074	0.0	0.0
106481957	0.0	1.0
106481961	0.0	0.0
100271477	0.0	0.0
100271476	3.0	5.0
106481962	1.0	1.0
81278	1.0	0.0
100271478	0.0	0.0
106481960	0.0	0.0
439931	275.0	266.0
100271472	0.0	0.0
81274	0.0	0.0
100271474	0.0	0.0
643479	0.0	0.0
81270	2.0	0.0
100271470	0.0	0.0
440905	12.0	433.0
439916	0.0	0.0
8089	772.0	901.0
440902	2.0	0.0
643499	0.0	0.0
439915	1.0	0.0
440900	0.0	2.0
8082	2991.0	1369.0
106481965	0.0	0.0
106481966	1.0	0.0
106481963	0.0	0.0
106481964	1.0	0.0
8086	2285.0	2476.0
106481969	0.0	0.0
8087	7218.0	7721.0
106481967	0.0	1.0
8085	2541.0	5529.0
106481968	0.0	1.0
102724167	1.0	0.0
100271469	0.0	0.0
100271466	0.0	0.0
106481972	0.0	0.0
283777	2.0	0.0
401337	0.0	0.0
106481973	0.0	0.0
100271465	1.0	0.0
106481970	0.0	0.0
401335	3.0	0.0
100271467	0.0	1.0
106481971	0.0	0.0
100271462	0.0	0.0
81261	0.0	0.0
100271461	0.0	0.0
100271464	0.0	0.0
439921	17260.0	7174.0
81264	0.0	0.0
100271460	7.0	1.0
731688	12.0	4.0
728034	0.0	0.0
8099	4365.0	4515.0
106481938	0.0	0.0
106481939	0.0	0.0
728036	0.0	0.0
106481932	0.0	0.0
106481933	0.0	0.0
8091	6.0	2.0
106481930	0.0	0.0
8092	5.0	2.0
106481931	0.0	0.0
106481936	0.0	0.0
728039	92.0	177.0
106481937	0.0	0.0
106481934	1.0	0.0
106481935	0.0	0.0
56413	82.0	45.0
106481940	0.0	0.0
283365	0.0	0.0
100126596	0.0	0.0
728023	3.0	2.0
106481949	0.0	0.0
728022	0.0	0.0
106481943	1.0	0.0
106481944	0.0	0.0
106481941	0.0	0.0
106481942	0.0	0.0
106481947	0.0	0.0
106481948	0.0	0.0
106481945	0.0	0.0
106481946	0.0	0.0
106481950	0.0	0.0
106481951	0.0	0.0
283358	1099.0	383.0
344838	0.0	0.0
106481918	0.0	0.0
106481919	3.0	9.0
106481916	0.0	0.0
106481917	0.0	0.0
572558	1427.0	474.0
106481910	0.0	0.0
106481911	0.0	0.0
106481914	0.0	0.0
106481915	0.0	0.0
106481912	0.0	0.0
106481913	0.0	0.0
283349	5728.0	10564.0
100126572	0.0	0.0
106481929	6.0	7.0
728045	0.0	0.0
106481927	0.0	0.0
106481928	0.0	0.0
728047	1.0	1.0
728042	0.0	0.0
106481921	1.0	6.0
106481922	0.0	0.0
767606	0.0	0.0
767609	0.0	0.0
106481920	1.0	0.0
767608	0.0	0.0
767603	0.0	0.0
106481925	0.0	0.0
728049	0.0	0.0
106481926	0.0	0.0
767605	0.0	0.0
106481923	0.0	0.0
767604	0.0	0.0
106481924	0.0	0.0
767610	0.0	0.0
101234261	0.0	2.0
101234262	10.0	48.0
767612	0.0	0.0
767611	0.0	0.0
283337	2748.0	1887.0
344813	1.0	0.0
114548	85.0	85.0
81406	1.0	2.0
81407	0.0	0.0
344807	0.0	0.0
126526	1386.0	1133.0
767600	0.0	0.0
344805	17.0	3.0
106481907	0.0	0.0
106481908	0.0	0.0
106481905	0.0	0.0
731656	4.0	0.0
102800446	0.0	0.0
106481906	0.0	0.0
106481909	0.0	0.0
126520	42.0	25.0
106481900	0.0	0.0
106481903	0.0	0.0
106481904	0.0	0.0
106481901	0.0	0.0
106481902	0.0	0.0
283398	4.0	14.0
728013	66.0	86.0
283392	63.0	27.0
728012	0.0	0.0
728015	0.0	1.0
728010	1.0	0.0
81428	0.0	0.0
728019	2.0	0.0
56478	2544.0	1541.0
56479	191.0	80.0
126506	0.0	0.0
56474	1671.0	1959.0
81430	0.0	0.0
56475	365.0	138.0
81431	0.0	0.0
56476	0.0	0.0
56477	437.0	285.0
93408	0.0	0.0
283385	60.0	27.0
283383	766.0	217.0
728005	3.0	4.0
81419	0.0	0.0
81421	0.0	0.0
283377	1652.0	2208.0
643401	3.0	1.0
283375	10.0	8.0
283373	2422.0	3749.0
151525	524.0	833.0
126567	11.0	329.0
391211	0.0	3.0
151534	30.0	34.0
151531	7.0	4.0
114569	4981.0	8112.0
126549	22.0	36.0
114571	1.0	0.0
100527978	25.0	27.0
126541	0.0	0.0
126536	0.0	1.0
151556	1017.0	1926.0
391242	0.0	0.0
728075	0.0	0.0
440699	0.0	1.0
440695	0.0	0.0
728072	0.0	0.0
100527960	5.0	11.0
391253	0.0	0.0
728064	0.0	0.0
100527963	147.0	120.0
728066	5.0	5.0
440689	300.0	294.0
391257	0.0	0.0
391256	5.0	12.0
440686	0.0	1.0
728062	0.0	0.0
728097	0.0	0.0
728096	0.0	0.0
151507	35.0	65.0
728090	0.0	0.0
728088	8.0	3.0
100527943	1.0	4.0
114599	0.0	2.0
126581	0.0	0.0
151516	135.0	85.0
728082	0.0	0.0
100527945	0.0	0.0
728081	0.0	0.0
100527946	1.0	1.0
100527947	0.0	0.0
100527948	0.0	1.0
100527949	0.0	0.0
643384	0.0	0.0
391160	2.0	0.0
643382	28.0	3.0
391162	0.0	0.0
692312	0.0	4.0
163479	0.0	0.0
391169	0.0	0.0
100271332	3.0	2.0
391171	0.0	0.0
391174	1.0	6.0
643394	4.0	1.0
391175	1.0	0.0
391179	0.0	0.0
93380	1903.0	1576.0
100271323	2.0	0.0
100271322	1.0	0.0
100271325	0.0	0.0
100271321	0.0	0.0
401036	1.0	0.0
440672	0.0	1.0
100271316	0.0	0.0
100271317	0.0	0.0
401027	11.0	11.0
391155	1.0	1.0
401024	119.0	69.0
163486	986.0	973.0
401022	245.0	90.0
425054	0.0	1.0
425057	0.0	0.0
100271305	0.0	0.0
100271304	0.0	0.0
100271300	5.0	0.0
401018	0.0	0.0
100271303	1.0	1.0
100271302	0.0	0.0
401093	1453.0	578.0
401097	45.0	158.0
151449	1084.0	250.0
401082	0.0	0.0
8100	708.0	927.0
440606	0.0	0.0
8106	5159.0	6094.0
440603	32.0	3.0
401089	34.0	38.0
391183	0.0	0.0
8110	16.0	11.0
8111	134.0	210.0
391189	0.0	0.0
8115	12.0	10.0
401074	62.0	213.0
222484	1743.0	1761.0
391190	0.0	0.0
391192	0.0	1.0
391191	0.0	1.0
391194	0.0	0.0
8123	28.0	49.0
391196	0.0	0.0
391195	0.0	0.0
8128	33.0	75.0
8125	8990.0	8228.0
401067	0.0	0.0
8120	384.0	115.0
151477	16.0	9.0
151473	440.0	696.0
643300	7.0	6.0
645962	0.0	0.0
8139	848.0	845.0
645961	3.0	2.0
106481899	0.0	0.0
106481897	0.0	0.0
106481898	0.0	0.0
81328	0.0	0.0
8131	2661.0	3098.0
81329	0.0	0.0
83998	2992.0	56.0
81336	0.0	0.0
83999	0.0	0.0
81331	0.0	0.0
283404	4.0	0.0
283403	3.0	0.0
83990	77.0	61.0
83992	406.0	156.0
645954	69.0	18.0
81330	0.0	0.0
645958	181.0	218.0
645957	2.0	2.0
645974	48.0	46.0
643311	0.0	0.0
645973	0.0	0.0
643310	14.0	4.0
8148	9208.0	7261.0
222487	17.0	42.0
81318	0.0	0.0
8140	2126.0	877.0
83987	1658.0	610.0
81324	0.0	0.0
83986	5127.0	5570.0
81325	0.0	0.0
83989	1771.0	1544.0
83988	1092.0	336.0
81327	0.0	0.0
83983	81.0	65.0
81320	0.0	0.0
83982	543.0	160.0
83985	67.0	113.0
81322	0.0	0.0
643308	2.0	0.0
643309	5.0	1.0
645968	11.0	12.0
645980	0.0	1.0
100271390	0.0	0.0
106481877	0.0	0.0
106481878	0.0	0.0
106481875	0.0	0.0
106481876	0.0	0.0
8153	674.0	238.0
106481879	0.0	0.0
106481880	0.0	0.0
106481881	0.0	0.0
81358	2.0	0.0
81353	0.0	1.0
106481884	0.0	0.0
100271399	0.0	0.0
81354	1.0	0.0
106481885	0.0	0.0
106481882	0.0	0.0
106481883	1.0	0.0
81356	0.0	0.0
81352	1.0	0.0
100271392	17.0	7.0
100271391	0.0	0.0
100271394	0.0	0.0
100271393	0.0	0.0
645979	15.0	3.0
93323	381.0	222.0
8165	5200.0	7785.0
645996	21.0	6.0
645993	0.0	1.0
106481888	0.0	0.0
106481889	0.0	0.0
106481886	0.0	0.0
106481887	0.0	0.0
8161	1203.0	1156.0
106481891	0.0	1.0
106481892	0.0	0.0
106481890	0.0	0.0
106481895	0.0	0.0
81342	1.0	0.0
106481896	0.0	0.0
100271388	0.0	0.0
81343	0.0	0.0
106481893	0.0	0.0
106481894	0.0	0.0
81345	0.0	0.0
100271385	7.0	0.0
100271384	0.0	0.0
100271387	0.0	0.0
81340	0.0	0.0
81341	0.0	0.0
100271386	1.0	1.0
100271381	0.0	0.0
100271380	0.0	0.0
643329	0.0	0.0
8178	1410.0	1524.0
344892	0.0	0.0
643343	38.0	17.0
8170	26.0	8.0
106481855	0.0	0.0
401014	19.0	7.0
106481856	0.0	0.0
106481853	0.0	0.0
106481854	0.0	0.0
8174	23.0	113.0
106481859	0.0	0.0
8175	6144.0	3704.0
106481857	0.0	0.0
106481858	0.0	0.0
100271378	0.0	0.0
106481862	0.0	0.0
401007	1.0	0.0
106481863	1.0	0.0
283446	7.0	35.0
106481860	0.0	0.0
81377	0.0	0.0
106481861	0.0	0.0
643338	142.0	41.0
645998	0.0	0.0
643336	0.0	0.0
100271371	0.0	0.0
8189	5571.0	7245.0
8187	622.0	453.0
93343	1479.0	1787.0
93349	831.0	294.0
643353	1.0	0.0
106481866	7.0	3.0
106481867	0.0	0.0
106481864	0.0	0.0
106481865	0.0	0.0
106481868	0.0	0.0
106481869	0.0	0.0
106481870	0.0	0.0
106481873	0.0	0.0
100271367	3.0	3.0
106481874	0.0	0.0
106481871	0.0	0.0
81366	0.0	0.0
106481872	0.0	0.0
100271363	0.0	0.0
283432	0.0	1.0
283431	29.0	76.0
100271364	3.0	0.0
81363	1.0	1.0
344875	3.0	0.0
100271360	0.0	0.0
93377	0.0	0.0
106481839	0.0	0.0
643365	1.0	0.0
8192	2912.0	3761.0
106481833	0.0	0.0
8193	12.0	51.0
106481834	0.0	0.0
106481831	0.0	0.0
8190	13.0	4.0
106481832	0.0	0.0
106481837	0.0	0.0
106481838	0.0	0.0
106481835	0.0	0.0
8195	3023.0	2707.0
106481836	0.0	0.0
106481840	0.0	0.0
106481841	0.0	0.0
100271358	4.0	6.0
81399	0.0	0.0
283422	0.0	1.0
344866	7.0	7.0
100271351	0.0	0.0
283420	131.0	44.0
100271354	0.0	0.0
81390	0.0	0.0
81392	0.0	0.0
643376	2.0	0.0
106481844	0.0	0.0
106481845	0.0	0.0
106481842	0.0	0.0
106481843	1.0	0.0
106481848	0.0	0.0
106481849	2.0	1.0
106481846	0.0	0.0
100307126	41.0	31.0
106481847	0.0	0.0
100271349	0.0	0.0
283417	128.0	950.0
283416	25.0	34.0
106481851	0.0	0.0
106481852	0.0	0.0
100271344	0.0	0.0
283412	7.0	14.0
106481850	3.0	2.0
81382	0.0	0.0
81383	0.0	2.0
100271343	10.0	10.0
106481819	0.0	0.0
283491	0.0	0.0
106481817	0.0	0.0
106481818	0.0	0.0
106481811	0.0	0.0
106481812	0.0	0.0
106481810	0.0	0.0
106481815	0.0	0.0
106481816	0.0	0.0
106481813	0.0	0.0
106481814	0.0	0.0
283489	1090.0	2519.0
283487	79.0	125.0
283486	0.0	0.0
283483	4.0	2.0
283481	191.0	38.0
283480	0.0	1.0
106481828	0.0	0.0
106481829	0.0	0.0
728143	1.0	2.0
106481822	0.0	0.0
106481823	0.0	0.0
106481820	0.0	0.0
106481821	0.0	0.0
106481826	2.0	2.0
106481827	0.0	2.0
106481824	0.0	0.0
106481825	0.0	2.0
56547	0.0	145.0
106481830	0.0	0.0
56548	127.0	222.0
283471	4.0	2.0
731789	0.0	0.0
728170	3.0	2.0
283464	1064.0	1493.0
283463	0.0	1.0
283461	0.0	0.0
283460	0.0	0.0
106481808	0.0	0.0
728167	2.0	5.0
106481809	0.0	0.0
106481806	0.0	0.0
728169	0.0	0.0
106481807	0.0	0.0
728162	0.0	0.0
106481800	0.0	0.0
106481801	0.0	0.0
106481804	0.0	0.0
106481805	0.0	1.0
106481802	0.0	0.0
106481803	0.0	0.0
81501	0.0	7.0
81502	9104.0	18494.0
283459	1204.0	1426.0
283458	20.0	38.0
283455	187.0	171.0
645900	0.0	0.0
283450	2926.0	7678.0
780776	176.0	110.0
728113	289.0	285.0
126410	336.0	55.0
728116	20.0	18.0
728115	2.0	0.0
728118	45.0	62.0
81533	2801.0	3414.0
126402	1.0	0.0
81532	4131.0	2428.0
645930	1.0	11.0
731779	1.0	2.0
728106	0.0	1.0
645922	0.0	0.0
645927	3.0	2.0
728134	9.0	5.0
474170	268.0	237.0
728130	74.0	68.0
645940	0.0	0.0
728132	0.0	0.0
728137	0.0	0.0
81555	1979.0	3103.0
81556	3096.0	2793.0
81557	1.0	0.0
81558	1361.0	1819.0
645939	0.0	0.0
81551	6.0	7.0
101055625	0.0	1.0
81552	2366.0	1876.0
81553	2145.0	895.0
344905	0.0	3.0
81554	4362.0	4280.0
474167	1.0	0.0
81550	1255.0	1421.0
344901	5.0	1.0
645931	0.0	0.0
645950	0.0	0.0
728121	117.0	80.0
81537	1221.0	3760.0
81539	5066.0	5346.0
728128	0.0	4.0
81544	679.0	332.0
81545	2565.0	2575.0
81542	1508.0	1678.0
81543	166.0	294.0
93517	686.0	685.0
474150	0.0	0.0
474152	0.0	0.0
474151	0.0	0.0
474149	0.0	0.0
474148	0.0	0.0
126433	782.0	538.0
126432	330.0	296.0
163404	3.0	1.0
138474	1.0	0.0
391365	0.0	0.0
391367	0.0	1.0
728192	0.0	13.0
728194	0.0	2.0
728190	476.0	469.0
391378	0.0	1.0
138412	3.0	0.0
138428	5.0	8.0
138429	123.0	37.0
391356	1082.0	4069.0
391358	7.0	11.0
56521	92.0	323.0
391282	2.0	0.0
643263	0.0	0.0
643264	0.0	0.0
100271209	15.0	8.0
222537	34.0	1.0
163351	10.0	9.0
100271217	0.0	0.0
100271216	0.0	0.0
100271218	3.0	0.0
401164	0.0	55.0
100271206	0.0	0.0
100271207	1.0	0.0
100271201	0.0	0.0
100271204	2.0	1.0
391266	0.0	0.0
440799	3.0	0.0
391267	11.0	36.0
222553	239.0	214.0
391269	0.0	1.0
440795	0.0	0.0
401152	9893.0	7620.0
126393	13994.0	5323.0
8200	65.0	56.0
8204	1475.0	3873.0
8202	2482.0	1949.0
391276	2.0	0.0
391279	0.0	0.0
401145	175.0	177.0
222545	54.0	1.0
126382	1435.0	1097.0
222546	33.0	28.0
606293	97.0	142.0
401138	147.0	88.0
401137	0.0	0.0
151393	516.0	374.0
692231	0.0	0.0
440738	1.0	0.0
692233	0.0	0.0
440737	74.0	41.0
8216	2243.0	2676.0
8214	99.0	99.0
440732	3.0	2.0
440730	1.0	7.0
222584	277.0	62.0
151325	0.0	2.0
8208	425.0	407.0
8209	6.0	3.0
8220	1741.0	1422.0
8226	1040.0	840.0
692223	0.0	0.0
8227	3544.0	3264.0
8224	12.0	34.0
692225	7.0	6.0
8225	2677.0	3691.0
692226	0.0	0.0
100381178	0.0	3.0
692227	28.0	10.0
692229	0.0	0.0
100310839	0.0	2.0
100310838	0.0	0.0
8218	361.0	305.0
8233	814.0	616.0
692210	0.0	0.0
8237	8256.0	6212.0
401190	194.0	148.0
692212	9.0	15.0
692213	0.0	0.0
692214	0.0	0.0
440757	0.0	0.0
692215	0.0	0.0
106481798	0.0	0.0
106481799	0.0	0.0
8228	1197.0	1636.0
8242	5027.0	6599.0
8243	3823.0	4024.0
692201	0.0	0.0
692202	3.0	1.0
692203	0.0	0.0
692204	0.0	0.0
692205	5.0	6.0
692206	0.0	0.0
692207	0.0	1.0
692208	0.0	0.0
692209	0.0	3.0
8241	5112.0	5328.0
100310812	0.0	1.0
8239	6824.0	5549.0
151354	2334.0	32750.0
100271291	0.0	0.0
93432	1.0	1.0
100271290	2.0	0.0
645841	0.0	0.0
93436	1747.0	3151.0
645840	0.0	0.0
106481778	0.0	2.0
106481779	0.0	0.0
106481776	0.0	1.0
106481777	0.0	0.0
81449	0.0	0.0
8251	0.0	1.0
106481781	0.0	0.0
106481782	1.0	0.0
81458	0.0	0.0
106481780	0.0	0.0
106481785	0.0	0.0
106481786	0.0	1.0
106481783	0.0	0.0
283523	1.0	0.0
106481784	0.0	0.0
100310869	0.0	0.0
100271297	0.0	0.0
283521	1.0	2.0
100271296	0.0	0.0
645834	1.0	3.0
645832	0.0	0.0
100271293	0.0	0.0
100271292	0.0	0.0
100271295	1.0	0.0
645836	0.0	0.0
100271294	0.0	0.0
8266	3006.0	2782.0
93426	20.0	2.0
8269	840.0	1092.0
106481789	0.0	0.0
106481787	0.0	0.0
106481788	0.0	0.0
81439	0.0	0.0
8263	415.0	320.0
8260	1585.0	2139.0
283518	30.0	25.0
106481792	0.0	0.0
106481793	0.0	0.0
106481790	0.0	0.0
81448	0.0	0.0
106481791	0.0	0.0
283514	21.0	1.0
106481796	1.0	1.0
81442	0.0	0.0
106481797	0.0	0.0
106481794	0.0	0.0
106481795	0.0	1.0
100271286	4.0	0.0
645846	1.0	0.0
100271288	0.0	0.0
645843	1.0	0.0
81440	0.0	0.0
100271284	0.0	0.0
8277	2.0	2.0
645864	1.0	4.0
342374	2.0	1.0
440714	0.0	0.0
342372	0.0	4.0
342371	2290.0	1736.0
440712	213.0	27.0
106481756	0.0	0.0
8270	1220.0	1113.0
728218	0.0	0.0
106481757	0.0	0.0
106481754	0.0	0.0
106481755	0.0	0.0
8273	2690.0	2282.0
728215	674.0	290.0
106481758	0.0	0.0
106481759	0.0	0.0
283507	45.0	44.0
81479	0.0	0.0
100310849	0.0	0.0
