id	8c36062e-bf1d-4d6c-be76-37d9fd4805bc	640827e7-e319-4b34-a59b-485ef92cdc66
606495	239.0	431.0
199974	20.0	5.0
8013	2549.0	250.0
22911	958.0	1699.0
439949	123.0	26.0
22913	7238.0	8947.0
643421	0.0	0.0
22914	4.0	9.0
22915	983.0	454.0
439945	0.0	3.0
22916	4597.0	5682.0
731605	5.0	23.0
22917	13.0	21.0
10929	5983.0	5247.0
10928	5514.0	10206.0
56252	3262.0	12023.0
56253	95.0	18.0
401331	79.0	78.0
81207	0.0	0.0
83869	413.0	125.0
81208	0.0	0.0
81209	0.0	0.0
83877	4743.0	3091.0
56259	2374.0	3545.0
83876	25.0	6.0
81215	0.0	0.0
83879	277.0	61.0
10934	2.0	5.0
83878	159.0	177.0
283768	0.0	0.0
10933	17942.0	11950.0
10936	208.0	65.0
56254	3050.0	6096.0
83873	16.0	38.0
256148	0.0	0.0
81210	3.0	2.0
283767	0.0	0.0
56255	10961.0	9932.0
83872	272.0	4610.0
10935	17182.0	13900.0
81211	0.0	0.0
56256	609.0	508.0
10938	2457.0	4277.0
83875	53.0	28.0
83874	1855.0	1885.0
56257	2639.0	5513.0
22907	3805.0	8649.0
643414	5.0	0.0
439953	19.0	28.0
22908	5046.0	4280.0
83871	3244.0	1135.0
22909	2567.0	2625.0
283761	0.0	0.0
439954	3.0	2.0
643418	4.0	1.0
10930	13.0	18.0
439950	0.0	0.0
22921	1782.0	1367.0
8022	0.0	0.0
440926	118.0	115.0
22924	1134.0	1526.0
440925	47.0	34.0
8028	2320.0	2439.0
22925	721.0	1013.0
8029	184.0	267.0
22926	4888.0	6233.0
439934	0.0	0.0
22927	920.0	874.0
8027	2479.0	2468.0
22928	6158.0	6849.0
439936	49.0	2.0
56261	2991.0	1946.0
56262	5338.0	6432.0
10939	3168.0	5156.0
401321	66.0	115.0
8021	2160.0	6799.0
83858	501.0	909.0
22920	1501.0	2391.0
56260	222.0	242.0
10943	1601.0	3258.0
56269	1.0	1.0
83866	0.0	0.0
81203	0.0	0.0
10942	21.0	4.0
81204	0.0	0.0
10945	11036.0	17348.0
83868	0.0	0.0
81205	0.0	0.0
10944	13393.0	11459.0
83867	0.0	0.0
10947	1233.0	2800.0
56265	920.0	243.0
83862	2553.0	4048.0
401316	14.0	44.0
83861	2134.0	4336.0
283755	299.0	2031.0
10946	4372.0	5119.0
56267	2309.0	2826.0
10949	8375.0	10249.0
81201	0.0	0.0
10948	2244.0	2432.0
256158	309.0	809.0
83863	0.0	0.0
81202	0.0	0.0
22918	2902.0	5247.0
22919	8543.0	6889.0
439941	0.0	0.0
83860	599.0	861.0
8019	2253.0	5559.0
10941	0.0	1.0
643427	7.0	11.0
10940	355.0	698.0
8036	4210.0	6267.0
8034	8505.0	3853.0
440957	1037.0	1363.0
440956	1.0	1.0
440955	1.0	5.0
8038	80.0	190.0
10907	2759.0	3957.0
10906	3206.0	3886.0
440952	117.0	31.0
10908	1951.0	5643.0
93210	3016.0	4188.0
8031	50555.0	36765.0
256130	5.0	1.0
56270	9154.0	12115.0
56271	6225.0	2643.0
8030	4863.0	15087.0
10910	2670.0	1917.0
83899	0.0	0.0
81236	0.0	0.0
283748	151.0	28.0
10912	2409.0	1353.0
283747	3.0	2.0
10911	46.0	10.0
10914	10391.0	15114.0
256126	26.0	93.0
83895	5.0	10.0
10913	254.0	64.0
83894	11.0	120.0
10916	37801.0	25607.0
83897	0.0	0.0
401303	98.0	103.0
10915	1774.0	3035.0
283742	1946.0	2461.0
83896	9.0	0.0
83891	2188.0	2947.0
83890	33.0	20.0
83893	0.0	0.0
81230	0.0	0.0
83892	5995.0	6298.0
22900	1268.0	1579.0
93202	0.0	0.0
22901	513.0	1089.0
22902	1671.0	2334.0
8045	2504.0	3956.0
22903	3254.0	2939.0
22904	3242.0	6869.0
22905	2326.0	5074.0
8048	0.0	6.0
440944	1195.0	1846.0
22906	3505.0	4163.0
256144	0.0	0.0
10917	2.0	2.0
10919	2243.0	5591.0
83888	14.0	2.0
10921	5352.0	5532.0
283738	1.0	1.0
83887	31.0	26.0
10920	3298.0	2140.0
81226	0.0	0.0
10923	11902.0	7908.0
10922	3419.0	5795.0
83889	2.0	6.0
81228	0.0	0.0
83884	3.0	2.0
56287	2.0	0.0
81221	0.0	0.0
56288	2875.0	4791.0
10924	2658.0	1298.0
10927	7252.0	8233.0
83886	66.0	72.0
81223	0.0	0.0
10926	590.0	307.0
81224	0.0	0.0
643447	6.0	7.0
643445	0.0	2.0
83882	301.0	744.0
83881	10.0	4.0
439965	11.0	12.0
643446	10.0	16.0
93233	10.0	15.0
256190	0.0	0.0
112401	0.0	2.0
106481976	0.0	1.0
8050	2219.0	2983.0
106481977	0.0	0.0
106481974	0.0	0.0
401375	32.0	45.0
106481975	0.0	0.0
106481978	3.0	0.0
106481979	0.0	0.0
106481980	2.0	0.0
100271499	0.0	1.0
100271498	1.0	3.0
106481981	0.0	0.0
100271495	1.0	1.0
643459	2.0	1.0
81251	0.0	0.0
100271491	2.0	1.0
100271493	0.0	1.0
643470	0.0	0.0
643471	0.0	1.0
8061	1399.0	31.0
8065	4202.0	3843.0
81248	1.0	0.0
10901	1269.0	1036.0
10900	90.0	131.0
10903	430.0	376.0
81243	1.0	0.0
10902	3233.0	4536.0
81244	1.0	2.0
100271487	1.0	5.0
10905	5347.0	8684.0
10904	5296.0	6334.0
81246	0.0	0.0
283796	6.0	1.0
100271483	0.0	0.0
81240	0.0	1.0
342574	6.0	1.0
100271486	0.0	3.0
100271485	1.0	1.0
81242	4.0	2.0
100271480	0.0	0.0
100271481	0.0	0.0
8079	12685.0	18718.0
440917	13.0	17.0
439927	0.0	0.0
440915	16.0	7.0
8078	4884.0	8002.0
643486	0.0	0.0
106481954	0.0	0.0
106481955	0.0	0.0
106481952	0.0	0.0
106481953	0.0	0.0
106481958	1.0	1.0
8076	237.0	86.0
106481959	1.0	0.0
8073	16007.0	11428.0
106481956	0.0	1.0
8074	3.0	0.0
106481957	2.0	0.0
106481961	0.0	0.0
100271477	0.0	0.0
100271476	7.0	6.0
106481962	2.0	0.0
81278	2.0	0.0
100271478	0.0	0.0
106481960	0.0	0.0
439931	260.0	292.0
100271472	0.0	0.0
81274	0.0	0.0
100271474	0.0	0.0
643479	1.0	0.0
81270	0.0	5.0
100271470	1.0	0.0
440905	63.0	68.0
439916	0.0	0.0
8089	1629.0	1447.0
440902	2.0	9.0
643499	0.0	2.0
439915	0.0	0.0
440900	2.0	2.0
8082	3026.0	1313.0
106481965	0.0	0.0
106481966	2.0	1.0
106481963	0.0	0.0
106481964	0.0	0.0
8086	1447.0	2907.0
106481969	0.0	0.0
8087	5673.0	9279.0
106481967	8.0	15.0
8085	3413.0	15095.0
106481968	0.0	0.0
102724167	2.0	1.0
100271469	0.0	0.0
100271466	0.0	0.0
106481972	0.0	0.0
283777	1.0	1.0
401337	1.0	0.0
106481973	0.0	0.0
100271465	3.0	1.0
106481970	0.0	0.0
401335	1.0	2.0
100271467	1.0	3.0
106481971	0.0	1.0
100271462	0.0	0.0
81261	1.0	1.0
100271461	0.0	0.0
100271464	0.0	0.0
439921	6913.0	2945.0
81264	0.0	0.0
100271460	4.0	2.0
731688	20.0	20.0
728034	0.0	0.0
8099	4495.0	7060.0
106481938	0.0	0.0
106481939	0.0	0.0
728036	0.0	0.0
106481932	0.0	0.0
106481933	0.0	2.0
8091	48.0	1.0
106481930	0.0	0.0
8092	8.0	34.0
106481931	0.0	0.0
106481936	0.0	0.0
728039	150.0	245.0
106481937	0.0	0.0
106481934	0.0	0.0
106481935	2.0	0.0
56413	70.0	69.0
106481940	0.0	0.0
283365	0.0	0.0
100126596	1.0	0.0
728023	8.0	3.0
106481949	0.0	0.0
728022	0.0	0.0
106481943	0.0	0.0
106481944	0.0	0.0
106481941	0.0	0.0
106481942	0.0	1.0
106481947	0.0	0.0
106481948	1.0	1.0
106481945	0.0	0.0
106481946	0.0	0.0
106481950	0.0	2.0
106481951	0.0	0.0
283358	542.0	470.0
344838	3.0	0.0
106481918	0.0	0.0
106481919	4.0	12.0
106481916	0.0	0.0
106481917	0.0	1.0
572558	1286.0	103.0
106481910	0.0	0.0
106481911	0.0	0.0
106481914	0.0	1.0
106481915	0.0	0.0
106481912	0.0	1.0
106481913	0.0	0.0
283349	5076.0	6840.0
100126572	0.0	0.0
106481929	1.0	3.0
728045	0.0	0.0
106481927	0.0	0.0
106481928	0.0	0.0
728047	0.0	1.0
728042	0.0	0.0
106481921	3.0	4.0
106481922	0.0	0.0
767606	0.0	0.0
767609	0.0	0.0
106481920	2.0	0.0
767608	0.0	0.0
767603	0.0	0.0
106481925	0.0	0.0
728049	0.0	0.0
106481926	0.0	0.0
767605	0.0	0.0
106481923	0.0	0.0
767604	0.0	0.0
106481924	0.0	0.0
767610	0.0	0.0
101234261	3.0	2.0
101234262	10.0	13.0
767612	0.0	0.0
767611	0.0	0.0
283337	2097.0	4200.0
344813	0.0	10.0
114548	242.0	170.0
81406	0.0	1.0
81407	0.0	0.0
344807	0.0	0.0
126526	783.0	883.0
767600	0.0	0.0
344805	9.0	2.0
106481907	0.0	2.0
106481908	0.0	0.0
106481905	0.0	0.0
731656	25.0	11.0
102800446	0.0	0.0
106481906	0.0	0.0
106481909	0.0	0.0
126520	34.0	33.0
106481900	0.0	0.0
106481903	0.0	0.0
106481904	0.0	0.0
106481901	0.0	0.0
106481902	2.0	0.0
283398	30.0	22.0
728013	90.0	112.0
283392	118.0	42.0
728012	0.0	0.0
728015	3.0	0.0
728010	0.0	3.0
81428	0.0	0.0
728019	0.0	2.0
56478	1531.0	2733.0
56479	159.0	76.0
126506	3.0	1.0
56474	2150.0	2696.0
81430	1.0	0.0
56475	181.0	65.0
81431	0.0	0.0
56476	0.0	2.0
56477	1044.0	639.0
93408	2.0	0.0
283385	52.0	106.0
283383	371.0	365.0
728005	3.0	10.0
81419	0.0	0.0
81421	0.0	0.0
283377	2295.0	2470.0
643401	8.0	10.0
283375	7.0	11.0
283373	2533.0	12898.0
151525	1083.0	809.0
126567	39.0	511.0
391211	3.0	2.0
151534	38.0	42.0
151531	16.0	12.0
114569	8442.0	7162.0
126549	17.0	19.0
114571	5.0	33.0
100527978	41.0	46.0
126541	0.0	0.0
126536	3.0	1.0
151556	955.0	1009.0
391242	0.0	1.0
728075	0.0	0.0
440699	0.0	0.0
440695	0.0	4.0
728072	0.0	0.0
100527960	2.0	2.0
391253	0.0	1.0
728064	0.0	0.0
100527963	122.0	134.0
728066	6.0	1.0
440689	249.0	356.0
391257	1.0	1.0
391256	8.0	9.0
440686	1.0	0.0
728062	0.0	0.0
728097	2.0	50.0
728096	0.0	0.0
151507	69.0	245.0
728090	0.0	0.0
728088	5.0	12.0
100527943	12.0	4.0
114599	0.0	1.0
126581	0.0	0.0
151516	61.0	47.0
728082	0.0	0.0
100527945	0.0	0.0
728081	0.0	0.0
100527946	1.0	4.0
100527947	0.0	0.0
100527948	1.0	1.0
100527949	1.0	0.0
643384	0.0	0.0
391160	2.0	2.0
643382	15.0	12.0
391162	0.0	0.0
692312	9.0	3.0
163479	1.0	0.0
391169	1.0	0.0
100271332	1.0	5.0
391171	0.0	0.0
391174	9.0	4.0
643394	3.0	0.0
391175	0.0	0.0
391179	0.0	0.0
93380	3250.0	2367.0
100271323	3.0	2.0
100271322	0.0	1.0
100271325	4.0	3.0
100271321	0.0	0.0
401036	0.0	3.0
440672	0.0	1.0
100271316	0.0	0.0
100271317	0.0	0.0
401027	9.0	2.0
391155	0.0	3.0
401024	100.0	15.0
163486	1945.0	2240.0
401022	229.0	504.0
425054	0.0	0.0
425057	0.0	0.0
100271305	0.0	0.0
100271304	0.0	0.0
100271300	2.0	4.0
401018	0.0	0.0
100271303	5.0	1.0
100271302	0.0	1.0
401093	609.0	453.0
401097	68.0	218.0
151449	607.0	1042.0
401082	0.0	2.0
8100	1019.0	2144.0
440606	0.0	0.0
8106	2569.0	4469.0
440603	126.0	33.0
401089	69.0	3.0
391183	0.0	0.0
8110	29.0	20.0
8111	195.0	166.0
391189	0.0	0.0
8115	131.0	17.0
401074	12.0	11.0
222484	1401.0	2025.0
391190	0.0	0.0
391192	2.0	1.0
391191	3.0	1.0
391194	0.0	0.0
8123	207.0	248.0
391196	0.0	0.0
391195	0.0	2.0
8128	4.0	9.0
8125	7770.0	9766.0
401067	1.0	0.0
8120	233.0	188.0
151477	39.0	70.0
151473	1228.0	1081.0
643300	9.0	24.0
645962	0.0	0.0
8139	1146.0	1591.0
645961	2.0	2.0
106481899	0.0	0.0
106481897	0.0	0.0
106481898	0.0	0.0
81328	0.0	0.0
8131	1502.0	3838.0
81329	0.0	0.0
83998	133.0	296.0
81336	0.0	0.0
83999	0.0	0.0
81331	0.0	0.0
283404	2.0	2.0
283403	0.0	0.0
83990	87.0	319.0
83992	360.0	226.0
645954	76.0	62.0
81330	0.0	0.0
645958	184.0	227.0
645957	1.0	3.0
645974	176.0	97.0
643311	0.0	1.0
645973	0.0	0.0
643310	6.0	20.0
8148	4105.0	10007.0
222487	29.0	24.0
81318	0.0	0.0
8140	1336.0	836.0
83987	679.0	370.0
81324	0.0	0.0
83986	2091.0	4986.0
81325	0.0	0.0
83989	2661.0	2338.0
83988	1232.0	984.0
81327	0.0	0.0
83983	134.0	239.0
81320	0.0	0.0
83982	795.0	189.0
83985	79.0	182.0
81322	0.0	0.0
643308	1.0	3.0
643309	2.0	4.0
645968	17.0	11.0
645980	1.0	4.0
100271390	0.0	1.0
106481877	0.0	0.0
106481878	0.0	5.0
106481875	0.0	0.0
106481876	0.0	0.0
8153	489.0	81.0
106481879	0.0	0.0
106481880	0.0	0.0
106481881	0.0	0.0
81358	1.0	1.0
81353	2.0	0.0
106481884	0.0	0.0
100271399	0.0	0.0
81354	0.0	0.0
106481885	0.0	0.0
106481882	0.0	0.0
106481883	0.0	0.0
81356	3.0	2.0
81352	3.0	1.0
100271392	14.0	6.0
100271391	0.0	0.0
100271394	0.0	1.0
100271393	0.0	0.0
645979	10.0	6.0
93323	336.0	278.0
8165	6538.0	24480.0
645996	34.0	9.0
645993	0.0	0.0
106481888	0.0	0.0
106481889	0.0	0.0
106481886	0.0	0.0
106481887	0.0	0.0
8161	1745.0	1604.0
106481891	5.0	2.0
106481892	0.0	0.0
106481890	0.0	0.0
106481895	0.0	0.0
81342	0.0	0.0
106481896	0.0	0.0
100271388	0.0	0.0
81343	1.0	1.0
106481893	0.0	0.0
106481894	0.0	0.0
81345	0.0	0.0
100271385	1.0	4.0
100271384	1.0	0.0
100271387	0.0	0.0
81340	0.0	0.0
81341	0.0	0.0
100271386	0.0	2.0
100271381	0.0	0.0
100271380	0.0	0.0
643329	0.0	4.0
8178	989.0	1543.0
344892	0.0	1.0
643343	27.0	15.0
8170	18.0	42.0
106481855	0.0	0.0
401014	26.0	15.0
106481856	0.0	1.0
106481853	1.0	0.0
106481854	0.0	0.0
8174	15.0	153.0
106481859	2.0	0.0
8175	2032.0	3965.0
106481857	0.0	0.0
106481858	0.0	1.0
100271378	0.0	0.0
106481862	0.0	0.0
401007	1.0	2.0
106481863	0.0	0.0
283446	29.0	26.0
106481860	0.0	0.0
81377	0.0	0.0
106481861	0.0	0.0
643338	78.0	106.0
645998	0.0	0.0
643336	2.0	1.0
100271371	0.0	0.0
8189	3995.0	7335.0
8187	463.0	647.0
93343	1333.0	1282.0
93349	477.0	498.0
643353	0.0	3.0
106481866	6.0	16.0
106481867	0.0	0.0
106481864	1.0	12.0
106481865	1.0	1.0
106481868	0.0	0.0
106481869	0.0	0.0
106481870	1.0	1.0
106481873	0.0	0.0
100271367	0.0	0.0
106481874	0.0	0.0
106481871	0.0	0.0
81366	0.0	0.0
106481872	0.0	0.0
100271363	1.0	1.0
283432	0.0	0.0
283431	127.0	169.0
100271364	0.0	7.0
81363	5.0	3.0
344875	11.0	3.0
100271360	0.0	1.0
93377	0.0	0.0
106481839	0.0	0.0
643365	0.0	2.0
8192	2972.0	4145.0
106481833	0.0	0.0
8193	11.0	89.0
106481834	0.0	0.0
106481831	0.0	0.0
8190	27.0	4.0
106481832	0.0	0.0
106481837	1.0	0.0
106481838	1.0	0.0
106481835	0.0	0.0
8195	4640.0	2620.0
106481836	0.0	0.0
106481840	0.0	0.0
106481841	0.0	0.0
100271358	3.0	4.0
81399	0.0	0.0
283422	12.0	1.0
344866	2.0	10.0
100271351	0.0	0.0
283420	109.0	22.0
100271354	2.0	0.0
81390	0.0	0.0
81392	2.0	1.0
643376	6.0	4.0
106481844	0.0	0.0
106481845	0.0	0.0
106481842	0.0	2.0
106481843	0.0	0.0
106481848	0.0	0.0
106481849	1.0	4.0
106481846	0.0	0.0
100307126	10.0	21.0
106481847	0.0	0.0
100271349	0.0	0.0
283417	515.0	716.0
283416	43.0	55.0
106481851	0.0	0.0
106481852	0.0	1.0
100271344	0.0	0.0
283412	7.0	13.0
106481850	6.0	8.0
81382	0.0	0.0
81383	0.0	0.0
100271343	5.0	4.0
106481819	1.0	0.0
283491	0.0	0.0
106481817	0.0	0.0
106481818	0.0	0.0
106481811	0.0	0.0
106481812	0.0	0.0
106481810	0.0	0.0
106481815	2.0	0.0
106481816	0.0	0.0
106481813	0.0	1.0
106481814	0.0	0.0
283489	1490.0	3910.0
283487	188.0	127.0
283486	0.0	0.0
283483	7.0	1.0
283481	141.0	20.0
283480	0.0	0.0
106481828	0.0	0.0
106481829	0.0	0.0
728143	1.0	2.0
106481822	0.0	0.0
106481823	2.0	3.0
106481820	0.0	0.0
106481821	1.0	1.0
106481826	6.0	2.0
106481827	1.0	0.0
106481824	2.0	0.0
106481825	3.0	4.0
56547	41.0	230.0
106481830	0.0	0.0
56548	213.0	309.0
283471	3.0	1.0
731789	0.0	0.0
728170	7.0	4.0
283464	1110.0	1974.0
283463	1.0	3.0
283461	2.0	6.0
283460	9.0	8.0
106481808	0.0	0.0
728167	3.0	16.0
106481809	0.0	0.0
106481806	0.0	0.0
728169	0.0	0.0
106481807	0.0	0.0
728162	1.0	2.0
106481800	0.0	0.0
106481801	0.0	0.0
106481804	0.0	0.0
106481805	1.0	1.0
106481802	0.0	0.0
106481803	0.0	3.0
81501	26.0	31.0
81502	10260.0	18505.0
283459	1344.0	1629.0
283458	15.0	32.0
283455	95.0	38.0
645900	0.0	0.0
283450	3970.0	14950.0
780776	125.0	59.0
728113	221.0	540.0
126410	52.0	20.0
728116	17.0	5.0
728115	8.0	2.0
728118	1.0	2.0
81533	5530.0	6698.0
126402	0.0	0.0
81532	1904.0	2139.0
645930	6.0	2.0
731779	3.0	2.0
728106	3.0	1.0
645922	0.0	1.0
645927	3.0	4.0
728134	5.0	13.0
474170	162.0	414.0
728130	46.0	204.0
645940	0.0	1.0
728132	0.0	0.0
728137	0.0	0.0
81555	4284.0	3704.0
81556	3911.0	4318.0
81557	1.0	0.0
81558	1268.0	1869.0
645939	0.0	1.0
81551	2.0	3.0
101055625	5.0	4.0
81552	2009.0	1026.0
81553	2753.0	4852.0
344905	1.0	8.0
81554	2857.0	4721.0
474167	1.0	0.0
81550	1200.0	1501.0
344901	28.0	10.0
645931	1.0	2.0
645950	2.0	1.0
728121	35.0	63.0
81537	1929.0	2664.0
81539	7319.0	9616.0
728128	2.0	5.0
81544	274.0	719.0
81545	3216.0	5446.0
81542	2852.0	1440.0
81543	123.0	251.0
93517	1075.0	976.0
474150	0.0	0.0
474152	0.0	0.0
474151	0.0	0.0
474149	0.0	0.0
474148	0.0	0.0
126433	779.0	379.0
126432	371.0	894.0
163404	4.0	0.0
138474	0.0	4.0
391365	3.0	0.0
391367	0.0	7.0
728192	3.0	2.0
728194	2.0	1.0
728190	325.0	335.0
391378	0.0	0.0
138412	1.0	8.0
138428	7.0	16.0
138429	85.0	35.0
391356	1977.0	2392.0
391358	4.0	12.0
56521	339.0	147.0
391282	1.0	0.0
643263	0.0	0.0
643264	1.0	2.0
100271209	26.0	4.0
222537	10.0	14.0
163351	25.0	6.0
100271217	0.0	1.0
100271216	3.0	1.0
100271218	0.0	3.0
401164	0.0	0.0
100271206	0.0	1.0
100271207	2.0	1.0
100271201	0.0	0.0
100271204	2.0	0.0
391266	0.0	0.0
440799	2.0	0.0
391267	17.0	6.0
222553	308.0	64.0
391269	0.0	1.0
440795	0.0	0.0
401152	13582.0	9173.0
126393	2921.0	1247.0
8200	30.0	17.0
8204	5442.0	14096.0
8202	3242.0	5447.0
391276	0.0	1.0
391279	0.0	0.0
401145	372.0	495.0
222545	4.0	0.0
126382	836.0	1109.0
222546	28.0	107.0
606293	321.0	804.0
401138	73.0	4.0
401137	0.0	0.0
151393	660.0	316.0
692231	0.0	0.0
440738	2.0	3.0
692233	1.0	4.0
440737	53.0	45.0
8216	1810.0	5929.0
8214	370.0	154.0
440732	8.0	6.0
440730	7.0	19.0
222584	385.0	47.0
151325	0.0	3.0
8208	432.0	755.0
8209	64.0	120.0
8220	864.0	1092.0
8226	1062.0	879.0
692223	0.0	0.0
8227	2193.0	3786.0
8224	7.0	8.0
692225	5.0	15.0
8225	3228.0	7011.0
692226	1.0	0.0
100381178	2.0	10.0
692227	25.0	51.0
692229	2.0	0.0
100310839	0.0	1.0
100310838	0.0	1.0
8218	687.0	561.0
8233	499.0	667.0
692210	0.0	0.0
8237	3473.0	4380.0
401190	655.0	254.0
692212	1.0	7.0
692213	0.0	0.0
692214	1.0	0.0
440757	0.0	0.0
692215	0.0	0.0
106481798	0.0	0.0
106481799	0.0	0.0
8228	1981.0	1925.0
8242	4324.0	7773.0
8243	3163.0	6818.0
692201	0.0	0.0
692202	0.0	3.0
692203	0.0	0.0
692204	0.0	0.0
692205	3.0	7.0
692206	0.0	0.0
692207	0.0	1.0
692208	1.0	1.0
692209	0.0	0.0
8241	2544.0	5796.0
100310812	4.0	2.0
8239	5527.0	13295.0
151354	11568.0	58311.0
100271291	0.0	0.0
93432	66.0	47.0
100271290	0.0	0.0
645841	0.0	0.0
93436	2131.0	2774.0
645840	0.0	0.0
106481778	0.0	0.0
106481779	0.0	1.0
106481776	0.0	3.0
106481777	0.0	0.0
81449	0.0	0.0
8251	0.0	1.0
106481781	0.0	0.0
106481782	0.0	0.0
81458	0.0	0.0
106481780	0.0	0.0
106481785	0.0	0.0
106481786	4.0	2.0
106481783	0.0	4.0
283523	1.0	2.0
106481784	0.0	0.0
100310869	0.0	0.0
100271297	0.0	0.0
283521	1.0	9.0
100271296	0.0	1.0
645834	3.0	5.0
645832	0.0	0.0
100271293	0.0	0.0
100271292	2.0	0.0
100271295	0.0	2.0
645836	0.0	0.0
100271294	0.0	0.0
8266	3836.0	5272.0
93426	31.0	289.0
8269	910.0	1084.0
106481789	0.0	0.0
106481787	0.0	0.0
106481788	0.0	2.0
81439	0.0	5.0
8263	190.0	294.0
8260	1313.0	1553.0
283518	23.0	11.0
106481792	0.0	0.0
106481793	0.0	0.0
106481790	3.0	0.0
81448	0.0	0.0
106481791	0.0	0.0
283514	4.0	12.0
106481796	6.0	1.0
81442	0.0	0.0
106481797	0.0	0.0
106481794	0.0	0.0
106481795	0.0	1.0
100271286	1.0	1.0
645846	1.0	3.0
100271288	1.0	0.0
645843	3.0	0.0
81440	0.0	0.0
100271284	0.0	0.0
8277	7.0	1.0
645864	11.0	144.0
342374	0.0	8.0
440714	1.0	5.0
342372	6.0	9.0
342371	2294.0	5039.0
440712	138.0	49.0
106481756	0.0	0.0
8270	829.0	1145.0
728218	1.0	0.0
106481757	0.0	1.0
106481754	0.0	0.0
106481755	0.0	1.0
8273	1743.0	2672.0
728215	272.0	147.0
106481758	0.0	0.0
106481759	0.0	0.0
283507	150.0	55.0
81479	0.0	0.0
100310849	0.0	0.0
106481760	0.0	0.0
100310846	29.0	33.0
106481763	0.0	0.0
81474	0.0	0.0
106481764	0.0	0.0
106481761	0.0	0.0
100310848	0.0	0.0
106481762	0.0	3.0
81470	0.0	0.0
100271274	2.0	1.0
100310841	1.0	2.0
81472	14.0	1.0
81473	0.0	0.0
100310840	72.0	105.0
100271273	0.0	0.0
645859	2.0	1.0
8288	16.0	21.0
8289	4318.0	15829.0
8287	3147.0	11331.0
643210	0.0	2.0
106481767	0.0	0.0
728207	5.0	4.0
106481768	2.0	0.0
106481765	0.0	0.0
106481766	0.0	0.0
8284	2407.0	3331.0
106481769	0.0	0.0
106481770	0.0	1.0
106481771	0.0	0.0
81469	0.0	0.0
106481774	0.0	0.0
100310857	0.0	0.0
106481775	3.0	0.0
100271267	0.0	1.0
100310856	0.0	0.0
106481772	0.0	0.0
81465	6.0	0.0
81466	0.0	0.0
106481773	0.0	0.0
100310853	1.0	0.0
100271263	0.0	2.0
100310855	0.0	1.0
81462	1.0	0.0
100271260	9.0	4.0
100271262	0.0	1.0
100310851	0.0	0.0
342358	0.0	0.0
342357	479.0	830.0
100310850	0.0	0.0
100271261	0.0	0.0
643220	20.0	16.0
643224	168.0	234.0
645884	0.0	0.0
8291	609.0	1801.0
401136	1.0	1.0
106481734	8.0	14.0
8292	105.0	241.0
401135	0.0	1.0
106481735	66.0	122.0
106481732	0.0	0.0
8290	0.0	0.0
106481733	0.0	0.0
8295	2805.0	8727.0
106481738	0.0	1.0
93474	293.0	261.0
106481739	0.0	1.0
8293	2.0	4.0
106481736	0.0	1.0
106481737	0.0	0.0
8294	773.0	1249.0
106481741	0.0	0.0
106481742	4.0	3.0
100271259	0.0	1.0
100271258	0.0	0.0
106481740	0.0	0.0
81492	2.0	12.0
100271253	0.0	6.0
645879	1.0	0.0
81493	262.0	266.0
81494	0.0	0.0
100271254	2.0	0.0
283562	0.0	0.0
81490	1309.0	2046.0
81491	304.0	230.0
342346	23.0	18.0
100271250	0.0	6.0
100873064	0.0	0.0
643232	1.0	4.0
100873065	11.0	0.0
106481745	0.0	0.0
401124	32.0	9.0
106481746	0.0	0.0
106481743	0.0	0.0
106481744	23.0	26.0
106481749	0.0	2.0
106481747	0.0	0.0
106481748	0.0	1.0
106481752	3.0	0.0
100271245	2.0	3.0
106481753	1.0	3.0
81486	0.0	0.0
81487	0.0	0.0
106481750	0.0	2.0
100271248	2.0	1.0
106481751	0.0	3.0
401115	36.0	86.0
81488	4055.0	3166.0
283554	64.0	64.0
283553	9.0	3.0
100271244	0.0	0.0
643226	6.0	3.0
283551	139.0	424.0
106481718	0.0	0.0
106481719	0.0	0.0
643246	75.0	93.0
93492	6.0	5.0
106481712	0.0	0.0
106481713	0.0	0.0
106481710	1.0	2.0
106481711	1.0	0.0
106481716	0.0	0.0
106481717	0.0	0.0
106481714	0.0	0.0
106481715	0.0	1.0
401109	153.0	181.0
100271235	0.0	0.0
283547	31.0	49.0
401106	65.0	29.0
100271234	0.0	0.0
106481720	0.0	0.0
100271230	0.0	0.0
643236	3.0	1.0
100271233	0.0	0.0
100271232	0.0	1.0
643253	346.0	322.0
93487	5082.0	6224.0
106481729	7.0	1.0
643255	1.0	10.0
106481723	0.0	0.0
106481724	0.0	0.0
106481721	0.0	0.0
106481722	1.0	0.0
106481727	0.0	0.0
106481728	0.0	0.0
106481725	0.0	0.0
106481726	0.0	0.0
100271228	1.0	1.0
283537	555.0	541.0
100271229	0.0	0.0
100271224	0.0	1.0
106481730	0.0	0.0
100271223	0.0	0.0
106481731	1.0	1.0
100271226	0.0	2.0
100271225	0.0	1.0
100271220	0.0	0.0
100271222	1.0	2.0
344978	0.0	6.0
100271221	2.0	0.0
138716	2180.0	2229.0
780852	0.0	2.0
728276	1.0	3.0
780853	0.0	0.0
728279	0.0	0.0
138715	7.0	23.0
780851	4.0	9.0
100126356	0.0	0.0
285796	5.0	4.0
81607	2501.0	4515.0
81608	1775.0	2172.0
81609	2086.0	5620.0
81603	4565.0	11666.0
81605	3608.0	3527.0
81606	5670.0	26788.0
81610	471.0	1826.0
