id	af3e7155-9f1b-4c80-b397-3724dfc25d62	d903e92f-677f-4292-b2f7-66e0fcea767f
359760	0.0	0.0
23770	17090.0	16428.0
359761	6.0	31.0
129868	0.0	0.0
23746	1.0	12.0
102465502	1.0	2.0
102465501	0.0	0.0
100129407	0.0	0.0
102465500	0.0	1.0
286223	32.0	36.0
23749	0.0	0.0
100129403	3.0	2.0
345041	0.0	5.0
100129405	98.0	111.0
102465509	0.0	0.0
102465508	0.0	0.0
23741	10571.0	10853.0
102465507	0.0	0.0
23742	3.0	4.0
359766	0.0	0.0
23743	777.0	269.0
359767	0.0	10.0
102465505	0.0	0.0
130813	10.0	14.0
23744	0.0	3.0
102465504	0.0	0.0
130814	990.0	1410.0
102465503	0.0	0.0
359774	4.0	5.0
359775	2.0	0.0
359776	0.0	0.0
359770	1.0	1.0
359771	0.0	1.0
359772	0.0	3.0
100129402	0.0	1.0
100129401	0.0	1.0
23757	8.0	0.0
102465513	0.0	0.0
23758	0.0	0.0
102465512	0.0	0.0
23759	2148.0	3349.0
102465511	0.0	0.0
286234	2.0	0.0
102465510	0.0	0.0
129852	21.0	13.0
347694	4.0	6.0
286239	0.0	0.0
23751	0.0	2.0
102465519	0.0	1.0
23752	6.0	4.0
23753	1344.0	1371.0
115207	2521.0	4138.0
359777	0.0	0.0
102465517	0.0	0.0
130827	308.0	174.0
359778	0.0	0.0
102465516	0.0	0.0
115209	801.0	1528.0
23755	7.0	3.0
359779	0.0	0.0
102465515	1.0	0.0
23756	0.0	0.0
102465514	0.0	0.0
359787	0.0	2.0
359781	0.0	2.0
359782	0.0	0.0
347689	10.0	91.0
347688	3.0	31.0
102465524	0.0	0.0
94005	2883.0	2975.0
102465523	0.0	0.0
102465522	0.0	0.0
102465521	0.0	0.0
102465520	0.0	0.0
94009	135.0	92.0
727866	0.0	0.0
57060	1476.0	2071.0
102465528	0.0	0.0
102465527	0.0	0.0
57062	12529.0	8986.0
102465526	0.0	0.0
727865	7.0	15.0
102465525	1.0	0.0
84687	2262.0	3606.0
727859	0.0	0.0
84689	14.0	48.0
84688	86.0	50.0
139135	0.0	0.0
84684	0.0	2.0
84681	1411.0	1011.0
84680	488.0	1169.0
102465535	0.0	0.0
102465534	0.0	0.0
102465533	0.0	1.0
102465532	0.0	0.0
102465531	0.0	0.0
102465530	0.0	0.0
727856	1.0	0.0
727857	0.0	0.0
727851	74.0	68.0
102465539	0.0	0.0
102465538	0.0	0.0
102465537	0.0	0.0
102465536	0.0	0.0
84679	1099.0	2861.0
84676	14.0	12.0
84675	47.0	4.0
140123	0.0	0.0
84678	1303.0	1343.0
84677	0.0	0.0
84672	0.0	0.0
84671	671.0	726.0
84674	364.0	217.0
84673	0.0	0.0
152101	0.0	0.0
152100	475.0	735.0
94027	26.0	35.0
94026	2.0	1.0
94025	2.0	68.0
129787	999.0	1605.0
57088	1443.0	1149.0
127124	25.0	1.0
57089	618.0	489.0
57082	18.0	59.0
57084	1.0	0.0
57085	1500.0	6249.0
152118	0.0	0.0
152110	73.0	71.0
154790	1.0	11.0
154791	555.0	937.0
646201	4.0	2.0
57091	34.0	87.0
94015	390.0	419.0
57092	5768.0	5692.0
646202	17.0	21.0
57097	536.0	1441.0
57099	552.0	490.0
727879	0.0	0.0
57093	0.0	3.0
166752	2.0	10.0
57094	19.0	374.0
57095	2383.0	3647.0
57096	20.0	53.0
139163	0.0	0.0
84698	176.0	203.0
84699	0.0	20.0
84694	0.0	4.0
84693	543.0	651.0
100499563	0.0	0.0
84696	38.0	168.0
84695	184.0	191.0
84690	5.0	5.0
84692	8.0	4.0
84691	0.0	3.0
130752	75.0	47.0
646213	0.0	0.0
100130495	3.0	4.0
646208	11.0	3.0
94039	298.0	427.0
94031	724.0	1996.0
94030	250.0	146.0
100130484	0.0	0.0
94033	0.0	0.0
94032	14.0	10.0
727810	0.0	4.0
100130481	0.0	0.0
100130480	0.0	0.0
115196	333.0	358.0
727805	0.0	1.0
139105	0.0	1.0
646218	0.0	1.0
347744	33.0	76.0
347741	0.0	1.0
646231	0.0	0.0
154743	792.0	673.0
130773	2.0	4.0
727842	0.0	0.0
100129480	214.0	75.0
100129482	1092.0	957.0
727837	0.0	0.0
347736	61.0	52.0
347733	32.0	45.0
347732	24.0	25.0
347735	13003.0	7199.0
347734	2469.0	3214.0
347731	7.0	4.0
646243	0.0	2.0
94059	269.0	1018.0
347730	65.0	39.0
646249	0.0	0.0
201305	34.0	108.0
100130466	0.0	0.0
727833	1.0	11.0
727835	0.0	1.0
100130462	0.0	2.0
94056	3619.0	4621.0
100130461	0.0	0.0
727830	0.0	1.0
727832	0.0	0.0
140100	0.0	0.0
727826	18.0	65.0
727828	0.0	0.0
100129472	1.0	0.0
347720	0.0	3.0
100288841	0.0	0.0
60626	6304.0	4756.0
347717	0.0	0.0
347716	3.0	13.0
101154644	0.0	0.0
152195	576.0	386.0
100288831	0.0	1.0
164153	1.0	2.0
105370141	0.0	0.0
347704	0.0	0.0
347703	0.0	0.0
347706	0.0	5.0
152189	409.0	547.0
347705	0.0	0.0
347702	1.0	1.0
152185	619.0	783.0
347701	0.0	0.0
100288827	2.0	2.0
100288825	0.0	1.0
57000	18.0	33.0
57001	371.0	892.0
84618	9.0	0.0
84617	5057.0	2410.0
84619	393.0	350.0
57007	1057.0	497.0
84624	95.0	44.0
84627	309.0	441.0
84626	835.0	677.0
57002	287.0	520.0
57003	7067.0	9754.0
84620	202.0	141.0
84623	340.0	24.0
57004	0.0	1.0
84622	378.0	531.0
100288814	1.0	3.0
57010	46.0	197.0
57017	3836.0	2760.0
84614	774.0	1029.0
57018	1824.0	4992.0
57019	1081.0	1421.0
84616	0.0	2.0
84612	495.0	272.0
57016	8.0	2.0
96626	0.0	0.0
100288805	77.0	52.0
100288801	0.0	10.0
100288802	0.0	0.0
57020	3100.0	2752.0
164127	0.0	1.0
166785	333.0	471.0
84639	0.0	1.0
84647	0.0	4.0
84649	123.0	699.0
60678	1294.0	1494.0
60677	1.0	1.0
84648	0.0	1.0
60676	239.0	8.0
84643	0.0	5.0
60675	0.0	1.0
139170	146.0	15.0
101154686	0.0	0.0
84645	640.0	175.0
60674	3277.0	10813.0
57026	41.0	23.0
60673	1182.0	1211.0
152138	0.0	0.0
60672	1074.0	1122.0
152137	4702.0	3468.0
252946	0.0	0.0
84641	2839.0	2914.0
252948	0.0	7.0
84640	1598.0	1663.0
252949	0.0	0.0
154796	9396.0	2396.0
96610	73.0	92.0
164118	1.0	6.0
84629	11338.0	9329.0
84628	525.0	590.0
727897	6.0	167.0
57030	20.0	13.0
84636	7.0	31.0
252950	0.0	0.0
252951	0.0	0.0
252952	0.0	1.0
57035	1678.0	3679.0
84632	5411.0	2263.0
60686	565.0	618.0
84631	1194.0	114.0
57037	1788.0	901.0
84634	1.0	9.0
60685	5798.0	4186.0
105370183	1.0	2.0
57038	1099.0	1436.0
60684	1632.0	2159.0
60682	767.0	684.0
60681	4187.0	4811.0
84630	40.0	24.0
60680	30.0	247.0
252953	0.0	0.0
252954	0.0	0.0
139189	19.0	5.0
252955	0.0	0.0
252956	0.0	0.0
57045	7892.0	4583.0
84669	1225.0	1473.0
84668	432.0	532.0
84665	0.0	15.0
57047	11.0	19.0
84664	0.0	0.0
84667	1.0	2.0
84666	0.0	2.0
84661	1130.0	1959.0
84660	10.0	25.0
84662	1876.0	1271.0
648809	1.0	4.0
648822	1.0	0.0
57053	21.0	20.0
57054	0.0	0.0
57055	0.0	0.0
57050	991.0	1322.0
166793	235.0	255.0
84658	6.0	36.0
84657	24.0	52.0
84659	29.0	38.0
84654	1.0	5.0
57057	0.0	0.0
84656	7322.0	6795.0
84650	702.0	2296.0
84651	0.0	0.0
100132917	0.0	0.0
100132918	0.0	2.0
252983	990.0	895.0
441073	83.0	63.0
100132920	0.0	0.0
100132923	25.0	17.0
100132929	0.0	0.0
100288797	0.0	5.0
441056	0.0	0.0
441066	0.0	3.0
252995	114.0	128.0
441061	0.0	0.0
100132932	0.0	0.0
100132938	0.0	0.0
100288785	0.0	0.0
441094	499.0	438.0
100132940	0.0	0.0
252968	0.0	0.0
252969	954.0	1211.0
100132948	15.0	10.0
100132949	0.0	0.0
286310	1.0	1.0
404093	3518.0	2479.0
286319	1053.0	1392.0
100288772	2.0	2.0
441027	259.0	1798.0
441026	1.0	1.0
441024	267.0	1186.0
441032	135.0	302.0
84803	397.0	164.0
164091	3954.0	942.0
100132963	0.0	0.0
100132965	0.0	1.0
100132967	1.0	0.0
152098	86.0	80.0
100288757	0.0	1.0
100132973	2.0	3.0
100132978	0.0	2.0
100132979	0.0	0.0
359803	0.0	1.0
359804	3.0	7.0
100288742	0.0	0.0
359806	0.0	0.0
84816	318.0	233.0
359800	1.0	1.0
84818	3105.0	4959.0
441046	24.0	40.0
84817	869.0	1465.0
359802	0.0	0.0
84823	1949.0	2315.0
57205	1969.0	1363.0
441054	29.0	24.0
84824	3.0	23.0
441051	1.0	5.0
441050	37.0	33.0
84820	138.0	207.0
100132987	3.0	10.0
57209	1585.0	1145.0
100288739	0.0	0.0
84809	857.0	1161.0
84808	8.0	153.0
57210	2481.0	1471.0
84804	1005.0	492.0
100288730	103.0	80.0
84807	115.0	185.0
441034	44.0	49.0
84812	168.0	264.0
57215	1701.0	1492.0
84811	809.0	834.0
57216	1559.0	1991.0
57217	2255.0	1424.0
84814	390.0	194.0
100132992	0.0	0.0
57211	1161.0	768.0
100132994	0.0	0.0
57212	1670.0	1477.0
57213	607.0	798.0
100132995	0.0	4.0
57214	667.0	186.0
105370242	0.0	0.0
286365	0.0	3.0
100130338	0.0	1.0
100129348	0.0	0.0
100130335	3.0	21.0
648791	437.0	234.0
359822	0.0	0.0
100129347	25.0	4.0
286370	0.0	1.0
404037	1.0	0.0
100130327	0.0	2.0
100129337	2.0	5.0
130728	0.0	2.0
286380	0.0	3.0
100129331	0.0	0.0
100130319	0.0	1.0
404024	2.0	2.0
404026	0.0	1.0
100129329	0.0	0.0
100130313	0.0	3.0
441009	1.0	2.0
100130311	430.0	482.0
100130310	0.0	6.0
130733	54.0	4469.0
359844	0.0	11.0
359845	793.0	886.0
727914	1.0	3.0
727915	0.0	9.0
100129325	0.0	0.0
100129320	0.0	1.0
646168	0.0	3.0
100129319	0.0	2.0
100130307	4.0	1.0
100129315	0.0	0.0
100130302	11.0	3.0
727910	311.0	463.0
100130301	5.0	17.0
345193	17.0	16.0
130749	36.0	25.0
646164	0.0	0.0
727909	1.0	0.0
727905	0.0	0.0
100129308	0.0	0.0
646177	0.0	0.0
100129306	0.0	0.0
646171	21.0	6.0
646175	0.0	2.0
646174	2.0	3.0
115123	37.0	112.0
286333	76.0	23.0
286336	123.0	325.0
115106	438.0	469.0
100306975	0.0	0.0
115111	52.0	18.0
286343	282.0	472.0
286348	0.0	0.0
646193	0.0	0.0
100886964	0.0	0.0
646192	0.0	4.0
646196	2.0	10.0
646195	2062.0	4683.0
100534599	1.0	1.0
130700	0.0	0.0
100306951	160.0	246.0
100534595	22.0	35.0
100132911	0.0	0.0
100534592	0.0	5.0
100534593	41.0	66.0
286362	0.0	0.0
100132916	2.0	6.0
100240709	0.0	2.0
129684	8.0	12.0
57180	331.0	421.0
129685	1581.0	1383.0
100240707	8.0	1.0
727982	0.0	0.0
57185	2226.0	11925.0
727987	0.0	0.0
57186	2388.0	4465.0
57187	2748.0	4329.0
57188	2039.0	1427.0
57181	1082.0	4325.0
94122	46.0	101.0
57182	1541.0	3912.0
727984	2.0	4.0
94121	1356.0	1539.0
94120	946.0	600.0
57184	674.0	888.0
359795	0.0	0.0
359797	0.0	0.0
359798	0.0	0.0
359791	0.0	0.0
100009613	33.0	0.0
57189	1923.0	2227.0
359792	3.0	5.0
127018	570.0	1161.0
359793	2.0	0.0
100240711	0.0	3.0
100240712	0.0	1.0
100240710	0.0	0.0
345258	0.0	5.0
100240713	0.0	2.0
94115	0.0	0.0
57190	9768.0	12238.0
727970	2.0	2.0
57191	55.0	110.0
166614	516.0	394.0
57198	3693.0	3987.0
57192	1013.0	1052.0
359799	0.0	0.0
57194	23.0	388.0
727969	0.0	0.0
84798	1012.0	14546.0
140004	0.0	0.0
84793	19.0	57.0
84792	722.0	789.0
84795	283.0	738.0
84791	288.0	468.0
84790	1286.0	1266.0
154661	51.0	113.0
154664	6.0	15.0
166647	2184.0	2804.0
127003	8.0	20.0
127002	149.0	199.0
115019	2.0	12.0
100130396	0.0	0.0
102465429	0.0	0.0
102465428	0.0	0.0
142680	3.0	23.0
100130391	0.0	0.0
115024	1767.0	2270.0
142679	452.0	243.0
648729	5.0	5.0
142678	2014.0	2040.0
347894	0.0	1.0
102465436	0.0	0.0
94137	11.0	27.0
727991	6.0	19.0
102465435	0.0	0.0
102465434	0.0	0.0
102465433	0.0	0.0
102465432	0.0	0.0
648740	0.0	0.0
102465431	0.0	0.0
102465430	1.0	0.0
100130388	0.0	12.0
100130386	4.0	2.0
94134	1386.0	2556.0
100130384	0.0	0.0
100130383	0.0	0.0
102465438	0.0	0.0
102465437	0.0	0.0
142684	138.0	39.0
100129394	1.0	8.0
142683	13.0	61.0
142686	38.0	55.0
142685	0.0	4.0
152007	3362.0	4446.0
152006	3149.0	2524.0
142689	39.0	19.0
140028	0.0	0.0
152002	805.0	806.0
100129396	0.0	0.0
102465447	0.0	0.0
127062	0.0	0.0
102465446	0.0	1.0
345222	9.0	14.0
102465445	0.0	0.0
102465444	0.0	0.0
102465443	0.0	1.0
102465442	0.0	0.0
102465441	0.0	0.0
102465440	0.0	0.0
94162	0.0	0.0
127069	0.0	1.0
94161	3.0	5.0
100130376	0.0	1.0
94160	0.0	2.0
127068	0.0	0.0
127066	0.0	0.0
727940	0.0	0.0
727941	1.0	0.0
102465449	0.0	0.0
127064	0.0	0.0
102465448	0.0	0.0
100129382	0.0	0.0
727936	301.0	276.0
100129385	0.0	7.0
100129387	334.0	859.0
102465458	0.0	0.0
102465457	0.0	0.0
94158	10.0	22.0
102465456	1.0	0.0
102465455	0.0	1.0
102465454	0.0	0.0
102465453	0.0	0.0
102465452	0.0	0.0
100130368	5.0	9.0
102465451	3.0	4.0
127059	0.0	0.0
94151	0.0	0.0
94150	0.0	1.0
100130361	0.0	0.0
100129370	0.0	0.0
102465450	0.0	0.0
646113	3.0	7.0
102465469	0.0	0.0
102465468	0.0	0.0
102465467	0.0	0.0
347862	3202.0	2971.0
102465466	0.0	0.0
102465465	0.0	0.0
100130359	0.0	0.0
102465464	0.0	0.0
102465463	1.0	0.0
646114	0.0	15.0
102465462	0.0	0.0
100009676	144.0	164.0
727964	0.0	0.0
100129361	1407.0	1543.0
102465461	0.0	0.0
102465460	0.0	0.0
646108	2.0	8.0
100129368	0.0	0.0
347853	4.0	6.0
102465479	0.0	1.0
102465478	1.0	1.0
102465477	0.0	1.0
102465476	0.0	0.0
100130348	37.0	57.0
102465475	0.0	0.0
102465474	0.0	0.0
102465473	0.0	0.0
727956	0.0	0.0
727957	2875.0	3869.0
100009667	1.0	1.0
100130342	0.0	0.0
100009668	2.0	21.0
101154753	0.0	0.0
100009669	0.0	0.0
102465472	0.0	0.0
100129355	0.0	0.0
102465471	0.0	0.0
102465470	0.0	0.0
100129357	10.0	24.0
100129351	0.0	0.0
100129354	12.0	8.0
102465489	0.0	0.0
102465488	0.0	0.0
100288726	0.0	1.0
102465487	0.0	0.0
102465486	0.0	0.0
102465485	0.0	0.0
102465484	0.0	0.0
164045	32.0	29.0
57105	2607.0	70.0
57106	568.0	751.0
84726	10801.0	7252.0
57107	882.0	1447.0
84725	508.0	503.0
57108	2.0	2.0
57101	48.0	72.0
84720	2092.0	2167.0
57102	621.0	674.0
57103	354.0	199.0
84722	261.0	161.0
57104	6066.0	4118.0
102465483	0.0	0.0
102465482	0.0	0.0
102465481	0.0	0.0
102465480	0.0	0.0
57109	1538.0	1363.0
102465499	0.0	0.0
100288713	4.0	8.0
102465496	0.0	0.0
102465495	0.0	0.0
100288711	10.0	1.0
84709	108.0	38.0
57110	143.0	3.0
57111	2979.0	3816.0
84706	4003.0	3868.0
84705	704.0	923.0
84708	1048.0	1116.0
84707	654.0	722.0
57116	4.0	20.0
57117	656.0	1168.0
57118	2710.0	1045.0
57119	4.0	5.0
57113	0.0	3.0
57115	0.0	9.0
102465494	0.0	0.0
102465493	0.0	2.0
102465492	0.0	0.0
102465491	2.0	2.0
102465490	0.0	0.0
152065	2.0	3.0
100288702	0.0	0.0
57120	2142.0	2166.0
57121	96.0	160.0
57122	966.0	1441.0
201456	83.0	68.0
127086	0.0	0.0
57127	13.0	16.0
57128	769.0	1104.0
57129	759.0	1018.0
84747	3163.0	1817.0
57124	3035.0	1009.0
57125	309.0	604.0
57126	8.0	10084.0
84740	3.0	1.0
152078	7.0	20.0
127074	0.0	0.0
57130	3872.0	4732.0
57132	6633.0	3006.0
84727	602.0	569.0
127077	0.0	0.0
84735	152.0	11.0
84734	448.0	532.0
57139	1465.0	583.0
115098	2919.0	2552.0
201475	1923.0	1667.0
57134	2846.0	2783.0
57135	0.0	0.0
57136	7339.0	5484.0
84733	112.0	136.0
57142	10926.0	12409.0
57143	372.0	539.0
57144	90.0	108.0
201477	103.0	5.0
57140	4366.0	4767.0
57149	1426.0	1625.0
84767	0.0	0.0
140032	1.0	80.0
84769	1100.0	561.0
57146	1464.0	2087.0
57147	741.0	1134.0
84766	222.0	1723.0
84765	559.0	1525.0
57148	3830.0	4812.0
152015	14.0	32.0
57152	1.0	0.0
57153	11518.0	9004.0
166655	0.0	0.0
57154	1564.0	1960.0
84749	1229.0	1154.0
57150	344.0	422.0
57151	0.0	3.0
84759	335.0	469.0
140043	0.0	0.0
57156	2.0	58.0
57157	997.0	815.0
139060	1.0	1.0
84752	1819.0	993.0
57158	9147.0	1921.0
57159	1.0	4.0
84750	317.0	261.0
152024	0.0	7.0
139067	0.0	0.0
139065	153.0	234.0
94104	876.0	1424.0
94103	5132.0	4629.0
96764	1082.0	1079.0
94107	1787.0	1975.0
57165	386.0	147.0
94101	1625.0	1658.0
57161	661.0	741.0
57162	913.0	924.0
57167	25.0	66.0
57168	93.0	153.0
57169	2780.0	2559.0
84787	354.0	495.0
57175	5983.0	12996.0
57176	996.0	1181.0
57171	522.0	1188.0
57172	167.0	38.0
84779	0.0	5.0
57178	11854.0	8903.0
139081	1.0	0.0
84775	339.0	447.0
57179	6291.0	5298.0
84777	124.0	117.0
84771	13.0	10.0
113655	1234.0	2143.0
732538	0.0	0.0
353323	0.0	4.0
353322	256.0	570.0
353324	0.0	2.0
100996279	1.0	0.0
149603	6799.0	7191.0
341333	0.0	0.0
343990	965.0	448.0
353332	0.0	0.0
149620	0.0	0.0
353333	0.0	1.0
100996266	1.0	0.0
343981	0.0	1.0
162605	0.0	0.0
353345	5.0	28.0
84900	54.0	73.0
84902	1266.0	1757.0
149628	56.0	74.0
84901	1614.0	1821.0
341315	296.0	138.0
113622	67.0	303.0
353355	74.0	254.0
149643	4.0	7.0
150622	45.0	11.0
100852408	0.0	0.0
100852409	0.0	0.0
100852406	0.0	142.0
100852407	1.0	2.0
642513	0.0	1.0
100852405	0.0	0.0
642517	135.0	173.0
100852410	23.0	27.0
84919	3013.0	3976.0
84918	1977.0	4809.0
389322	29.0	34.0
390311	0.0	2.0
389320	0.0	1.0
390313	0.0	1.0
84915	143.0	198.0
84914	896.0	1465.0
497190	7.0	36.0
84916	1364.0	1688.0
84922	902.0	880.0
390318	0.0	0.0
84924	328.0	474.0
84923	744.0	1113.0
84920	182.0	233.0
123016	1037.0	1395.0
497189	2.0	35.0
642521	0.0	0.0
390320	0.0	0.0
84908	1217.0	1561.0
390321	0.0	0.0
353376	12.0	6.0
390322	0.0	0.0
390323	0.0	0.0
654502	1.0	0.0
84909	2836.0	2578.0
390324	0.0	0.0
654503	0.0	0.0
84904	96.0	133.0
654504	0.0	0.0
390326	0.0	0.0
654505	0.0	0.0
390327	1.0	0.0
654506	6.0	24.0
84905	351.0	466.0
84911	150.0	152.0
390329	0.0	1.0
84910	4117.0	5391.0
84913	2755.0	1019.0
84912	1392.0	1014.0
113691	55.0	26.0
642538	0.0	0.0
113675	587.0	1121.0
84937	902.0	825.0
84936	1275.0	1149.0
84939	1945.0	2178.0
84938	467.0	609.0
84944	80.0	31.0
57325	1179.0	1148.0
57326	17144.0	9941.0
84946	691.0	775.0
84945	1055.0	1062.0
84940	150.0	238.0
389336	0.0	3.0
389337	14339.0	3725.0
84942	296.0	308.0
84941	358.0	720.0
642546	0.0	8.0
343930	0.0	0.0
84929	0.0	15.0
389333	419.0	398.0
84926	6287.0	4567.0
84925	708.0	1144.0
84928	869.0	1163.0
57336	378.0	334.0
84933	222.0	268.0
84932	985.0	1266.0
57337	859.0	1072.0
84935	68.0	78.0
57338	36.0	11.0
84934	999.0	1260.0
57332	197.0	328.0
57333	470.0	915.0
84931	1.0	1.0
84930	371.0	430.0
57335	174.0	181.0
103752554	0.0	4.0
103752555	0.0	1.0
642559	9.0	25.0
390352	3.0	8.0
390354	335.0	562.0
389362	563.0	1156.0
150677	0.0	0.0
150678	1313.0	1697.0
377381	72.0	151.0
162655	159.0	248.0
390363	4.0	5.0
147040	1444.0	1094.0
343901	0.0	1.0
149699	0.0	4.0
150684	878.0	881.0
150681	0.0	4.0
159013	1250.0	1006.0
221504	2.0	1.0
103752581	1.0	5.0
389386	0.0	0.0
389383	22.0	3.0
389384	0.0	23.0
123041	259.0	39.0
162681	86.0	113.0
123036	2054.0	3208.0
103752587	0.0	0.0
150696	6066.0	5190.0
103752588	68.0	13.0
103752589	1.0	9.0
103752583	0.0	0.0
103752584	25.0	35.0
103752585	10.0	17.0
103752586	1.0	3.0
390340	0.0	0.0
389376	12.0	8.0
221527	366.0	484.0
390394	0.0	2.0
149647	0.0	0.0
389396	0.0	2.0
123099	324.0	774.0
389395	0.0	2.0
123096	1502.0	2530.0
137682	303.0	827.0
390378	0.0	0.0
221545	803.0	653.0
221547	2.0	13.0
147011	77.0	84.0
147007	587.0	863.0
100996295	0.0	15.0
137695	842.0	1104.0
162632	41.0	44.0
149685	10.0	2.0
100135063	0.0	0.0
100135064	0.0	0.0
147015	442.0	707.0
100996280	0.0	0.0
94240	406.0	380.0
94241	1442.0	9043.0
94236	0.0	0.0
94235	3.0	5.0
94234	89.0	400.0
94239	5756.0	5924.0
94233	0.0	2.0
390294	0.0	6.0
390297	0.0	0.0
390298	0.0	0.0
221584	38.0	24.0
150590	93.0	128.0
94274	3100.0	985.0
94298	0.0	0.0
94297	0.0	0.0
414768	0.0	0.0
642451	2.0	0.0
414766	27.0	30.0
414767	0.0	0.0
654434	136.0	453.0
400123	2.0	1.0
400121	0.0	3.0
57221	1155.0	9544.0
84838	1669.0	2133.0
400120	10.0	0.0
84837	178.0	289.0
84839	5.0	1.0
57226	1666.0	1879.0
84844	704.0	877.0
84847	3.0	1.0
57228	396.0	489.0
57222	11069.0	38033.0
402779	0.0	0.0
402778	806.0	364.0
57223	4427.0	5517.0
57224	126.0	184.0
84842	6.0	198.0
414776	0.0	0.0
642446	0.0	0.0
414771	0.0	8.0
642448	1.0	5.0
642461	0.0	0.0
642460	0.0	2.0
414777	971.0	1527.0
414778	4.0	6.0
57231	2038.0	2906.0
400110	0.0	9.0
57232	186.0	277.0
654427	4.0	10.0
84826	0.0	0.0
654429	1.0	5.0
84833	1695.0	2073.0
84836	3887.0	5615.0
84830	2862.0	22.0
57234	198.0	367.0
84832	0.0	0.0
654433	367.0	505.0
9001	337.0	177.0
9002	133.0	269.0
642475	350.0	173.0
84859	2309.0	2067.0
84867	24.0	29.0
84866	2645.0	1761.0
84869	1213.0	1407.0
84868	126.0	360.0
654463	0.0	4.0
84865	323.0	310.0
84864	908.0	1332.0
84861	1749.0	1674.0
9014	656.0	658.0
9015	129.0	206.0
9013	1875.0	2377.0
9019	4230.0	6309.0
9016	264.0	278.0
341392	1.0	3.0
84848	85.0	14.0
84856	1218.0	16.0
84858	5709.0	1736.0
84852	177.0	211.0
102725176	2.0	8.0
84851	592.0	770.0
642477	1.0	24.0
84850	9.0	6.0
105376946	0.0	2.0
9025	887.0	770.0
9026	4596.0	3485.0
9023	60.0	293.0
113612	1301.0	1426.0
9024	23.0	72.0
642493	3.0	4.0
9027	4.0	2.0
9028	160.0	168.0
400165	0.0	3.0
9021	1325.0	6868.0
9022	173.0	104.0
9020	909.0	1175.0
84889	122.0	166.0
84888	3091.0	3484.0
654483	6.0	17.0
84885	1287.0	1988.0
654486	0.0	2.0
84886	4054.0	3100.0
84881	763.0	1480.0
642489	24.0	19.0
84883	1658.0	678.0
654480	1.0	1.0
9037	2143.0	1487.0
9034	56.0	120.0
9038	0.0	0.0
9039	1779.0	2026.0
400156	0.0	2.0
9032	0.0	31.0
9033	1.0	18.0
9031	7517.0	5729.0
84878	979.0	1099.0
84879	17267.0	67.0
84874	464.0	808.0
84873	10.0	6.0
84876	1003.0	940.0
84875	4076.0	6747.0
84870	3279.0	634.0
84872	507.0	549.0
84871	10.0	9.0
9047	28.0	129.0
9048	203.0	133.0
9045	17618.0	37618.0
9046	93.0	210.0
9049	2910.0	3475.0
106480985	0.0	2.0
9040	2769.0	2825.0
106480984	0.0	0.0
106480987	0.0	0.0
106480986	0.0	0.0
9043	3721.0	2769.0
400141	97.0	227.0
106480989	0.0	1.0
9044	1364.0	2483.0
106480988	0.0	0.0
57282	5.0	35.0
106480990	0.0	0.0
106480992	0.0	1.0
106480991	0.0	0.0
106480994	0.0	0.0
106480993	6.0	2.0
414753	0.0	0.0
414754	1.0	0.0
414751	0.0	0.0
414752	0.0	0.0
341359	180.0	35.0
341356	0.0	1.0
9058	5282.0	3.0
9056	101.0	330.0
9057	317.0	306.0
341350	5.0	9.0
9050	352.0	778.0
106480996	0.0	0.0
9051	126.0	298.0
106480995	0.0	0.0
106480998	1.0	5.0
106480997	0.0	0.0
57291	2334.0	3854.0
9054	1285.0	1262.0
9055	133.0	232.0
106480999	0.0	1.0
9052	130.0	3160.0
9053	1821.0	4520.0
84899	789.0	1536.0
282569	0.0	0.0
400129	6.0	12.0
84896	2562.0	3192.0
84895	2015.0	1378.0
400128	0.0	46.0
84898	4544.0	5028.0
84897	1076.0	1695.0
400126	21.0	36.0
654499	0.0	0.0
84892	2102.0	1531.0
414764	66.0	24.0
84891	0.0	14.0
414765	16.0	48.0
84894	271.0	131.0
84893	3541.0	3022.0
414760	17.0	10.0
414761	64.0	73.0
84890	1178.0	1517.0
341346	2.0	10.0
9069	1123.0	3122.0
414926	0.0	17.0
9068	112.0	139.0
106479979	0.0	0.0
729004	0.0	2.0
106479978	0.0	0.0
106479977	0.0	0.0
106479976	0.0	0.0
106479975	8.0	9.0
9061	2322.0	5637.0
106480963	0.0	0.0
106479974	0.0	1.0
106479973	0.0	0.0
106480962	0.0	0.0
106480965	0.0	0.0
106479972	0.0	0.0
9060	124.0	357.0
106480964	1.0	0.0
106479971	0.0	1.0
106479970	0.0	0.0
106480967	0.0	5.0
9066	390.0	12256.0
106480966	0.0	0.0
9063	1387.0	1511.0
729009	112.0	78.0
106480969	0.0	0.0
9064	1597.0	1980.0
106480968	0.0	0.0
106480970	1.0	2.0
106480972	0.0	1.0
106480971	0.0	0.0
113540	20.0	37.0
106479969	0.0	0.0
9079	827.0	1006.0
106479968	0.0	0.0
106479967	0.0	0.0
106479966	0.0	0.0
106479965	0.0	0.0
106479964	0.0	0.0
106479963	2.0	0.0
106480974	1.0	3.0
9073	1417.0	1067.0
106479962	0.0	0.0
106480973	0.0	1.0
9070	2404.0	1879.0
106479961	0.0	1.0
106480976	3.0	1.0
9071	3.0	49.0
106479960	0.0	1.0
106480975	0.0	4.0
9076	8978.0	3709.0
390402	0.0	0.0
106480978	2.0	5.0
9077	173.0	257.0
