id	f3cf307e-8d8d-4477-9531-ccd7a877e829	0eb37323-6070-4be3-9b1f-11b49a7ab6f2
100873688	0.0	0.0
100873687	0.0	0.0
100131623	0.0	4.0
100131624	0.0	0.0
100873686	0.0	1.0
100873685	0.0	0.0
10521	20729.0	30236.0
10520	683.0	657.0
58506	7488.0	6499.0
10523	3910.0	3927.0
58509	1458.0	1128.0
58508	8571.0	5054.0
10522	3297.0	3488.0
100033398	1.0	1.0
100131629	0.0	0.0
100873689	0.0	0.0
442361	0.0	0.0
58513	2510.0	1761.0
58516	3424.0	3550.0
58510	0.0	0.0
58512	13.0	22.0
58511	104.0	2501.0
58517	5396.0	6302.0
105371564	0.0	0.0
100131638	0.0	3.0
58525	4239.0	3977.0
58524	0.0	0.0
10505	681.0	504.0
58527	718.0	837.0
58526	2801.0	3355.0
10507	3232.0	2346.0
100131641	0.0	0.0
10509	6069.0	5344.0
58529	103.0	23.0
58528	2913.0	2734.0
10501	241.0	164.0
10500	430.0	274.0
58530	31.0	5.0
442384	0.0	0.0
58538	5.0	4.0
58531	0.0	0.0
58533	3309.0	2566.0
100131656	0.0	0.0
100287404	0.0	0.0
100131661	0.0	0.0
503694	0.0	0.0
503693	207.0	178.0
493913	0.0	0.0
493911	532.0	1050.0
751599	0.0	1.0
285033	294.0	327.0
100128017	0.0	0.0
442320	0.0	0.0
116412	255.0	216.0
442317	0.0	0.0
442318	0.0	0.0
442319	93.0	151.0
493901	2.0	0.0
100128015	0.0	0.0
100128010	12.0	30.0
493900	161.0	206.0
100128012	9.0	6.0
100128011	0.0	0.0
285045	0.0	0.0
442304	0.0	0.0
442308	1.0	0.0
285051	1.0	2.0
10590	138.0	78.0
10592	1318.0	1366.0
10591	1550.0	2327.0
100873619	0.0	0.0
100873618	0.0	0.0
100873617	0.0	0.0
442334	0.0	0.0
100873616	2.0	0.0
10594	28580.0	27441.0
100873611	0.0	0.0
10595	150.0	4.0
10598	5605.0	7035.0
100873615	0.0	0.0
100873614	0.0	0.0
100873613	0.0	0.0
10599	0.0	10.0
100873612	0.0	0.0
100873608	0.0	0.0
100873607	0.0	0.0
100873606	0.0	0.0
100873605	0.0	0.0
442325	23.0	12.0
100873609	0.0	0.0
100873600	0.0	0.0
100873604	0.0	0.0
100873603	0.0	0.0
100873602	1.0	0.0
100873601	0.0	0.0
128434	1477.0	1138.0
10570	960.0	799.0
116447	1375.0	1097.0
116449	18.0	7.0
116448	3.0	35.0
10579	10847.0	7206.0
100873639	0.0	0.0
100873638	0.0	4.0
10572	2774.0	2020.0
100873633	0.0	0.0
100873632	0.0	0.0
10574	14460.0	17557.0
100873631	2.0	2.0
10573	3227.0	2464.0
100873630	0.0	1.0
10576	5602.0	9558.0
100873637	0.0	0.0
10575	8505.0	9333.0
100873636	0.0	0.0
10578	49.0	25.0
100873635	0.0	0.0
10577	10140.0	4731.0
100873634	0.0	0.0
10581	2906.0	1949.0
10580	19152.0	2988.0
116437	0.0	3.0
100873629	0.0	0.0
116441	317.0	301.0
100873628	0.0	0.0
100873627	0.0	0.0
116443	182.0	1002.0
116442	342.0	1194.0
116444	4.0	3.0
128414	6.0	5.0
100873622	0.0	0.0
100873621	0.0	0.0
10585	3600.0	3491.0
100873620	0.0	0.0
10584	10.0	4.0
10587	6110.0	6175.0
100873626	0.0	0.0
10586	8.0	3.0
100873625	0.0	0.0
10589	3739.0	3252.0
100873624	0.0	0.0
10588	821.0	702.0
100873623	2.0	1.0
100873651	0.0	0.0
100873650	0.0	0.0
285016	12.0	8.0
503618	0.0	0.0
102466719	0.0	0.0
503614	0.0	0.0
100287495	0.0	0.0
10558	3514.0	3108.0
10557	643.0	807.0
10559	2072.0	1457.0
10550	18638.0	11939.0
100873655	0.0	0.0
100873654	0.0	0.0
10552	6096.0	5239.0
100873653	0.0	0.0
10551	4002.0	41387.0
100873652	0.0	0.0
10554	5839.0	2628.0
100873659	0.0	0.0
10553	1616.0	1053.0
128408	0.0	0.0
100873658	0.0	0.0
10556	1132.0	992.0
100873657	0.0	0.0
10555	2859.0	1722.0
100873656	0.0	0.0
102466723	0.0	0.0
102466722	3.0	1.0
102466721	0.0	0.0
102466720	0.0	0.0
285025	104.0	20.0
100873640	0.0	0.0
102466728	0.0	0.0
102466727	0.0	0.0
102466726	0.0	3.0
102466725	0.0	0.0
102466724	0.0	3.0
10569	3611.0	3503.0
100287482	26.0	269.0
100287483	1.0	2.0
10568	102.0	9.0
503612	0.0	0.0
100873649	0.0	0.0
503611	0.0	0.0
10561	252.0	354.0
100873644	0.0	0.0
10560	1029.0	2669.0
100873643	0.0	0.0
10563	183.0	17.0
100873642	0.0	0.0
10562	2039.0	111.0
100873641	0.0	0.0
10565	5515.0	4967.0
100873648	0.0	1.0
10564	6708.0	6183.0
100873647	0.0	0.0
10567	6092.0	4150.0
100873646	0.0	0.0
10566	199.0	111.0
100873645	0.0	0.0
102466734	0.0	0.0
102466733	0.0	0.0
102466732	0.0	0.0
102466731	2.0	2.0
116369	8.0	7.0
574040	0.0	0.0
102466739	0.0	0.0
574042	0.0	0.0
102466738	0.0	0.0
102466737	1.0	0.0
102466736	0.0	0.0
102466735	0.0	0.0
100128094	0.0	0.0
116372	7.0	53.0
574036	152.0	48.0
574038	0.0	0.0
83479	896.0	1141.0
116379	8.0	1.0
100128092	0.0	3.0
83478	429.0	189.0
83473	117.0	142.0
83475	792.0	685.0
100128098	133.0	2443.0
102466745	0.0	1.0
102466744	0.0	0.0
102466743	1.0	0.0
102466742	0.0	0.0
128344	2247.0	328.0
102466741	0.0	0.0
102466740	0.0	0.0
128346	145.0	98.0
102466749	0.0	0.0
102466748	0.0	0.0
102466747	0.0	0.0
102466746	0.0	0.0
116362	947.0	303.0
100128083	5.0	0.0
83468	419.0	177.0
100128081	31.0	5.0
83461	74.0	120.0
128338	2244.0	2296.0
83464	3614.0	3679.0
83463	64.0	186.0
83460	116.0	143.0
100189028	6.0	11.0
102466756	0.0	0.0
102466755	0.0	0.0
102466754	0.0	0.0
102466753	0.0	0.0
102466751	1.0	3.0
102466750	0.0	0.0
153339	4774.0	6288.0
116349	324.0	463.0
102466759	0.0	0.0
102466758	0.0	0.0
102466757	0.0	0.0
100128071	86.0	132.0
346562	2.0	0.0
647415	0.0	0.0
128322	0.0	0.0
1809	23262.0	3699.0
116337	0.0	2.0
153328	97.0	201.0
1800	3.0	4.0
100128061	0.0	0.0
100128060	39.0	55.0
100128062	0.0	0.0
1808	1963.0	1034.0
83483	1943.0	2849.0
1807	2121.0	95.0
1806	1221.0	420.0
1805	539.0	181.0
83480	723.0	1100.0
1804	16.0	20.0
1803	25069.0	25099.0
1802	927.0	2086.0
83482	2.0	2.0
1801	1824.0	2318.0
83481	720.0	244.0
131965	785.0	733.0
1811	281.0	15.0
1810	4345.0	3777.0
143941	32.0	32.0
1819	2379.0	2027.0
1818	0.0	0.0
1817	0.0	0.0
1816	9.0	11.0
1815	32.0	11.0
100128054	1.0	1.0
1814	1.0	0.0
285084	0.0	0.0
1813	129.0	25.0
1812	135.0	42.0
100128055	1.0	1.0
647436	13.0	20.0
128387	834.0	801.0
131973	0.0	0.0
1822	17647.0	14534.0
1821	196.0	44.0
1820	377.0	542.0
100128041	0.0	0.0
1829	14508.0	12891.0
1828	28.0	14.0
1827	1283.0	817.0
285093	1.0	1.0
1826	3.0	11.0
100128043	0.0	0.0
1825	5047.0	2487.0
100128042	0.0	0.0
1824	6392.0	14119.0
1823	24.0	4.0
100128044	0.0	0.0
407977	2.0	0.0
407975	8.0	69.0
128370	0.0	0.0
128371	0.0	0.0
128372	0.0	0.0
1833	1.0	1.0
1832	51530.0	27579.0
1831	38258.0	8981.0
1830	280.0	5.0
574016	1.0	4.0
100128036	1.0	0.0
1839	589.0	650.0
1838	3263.0	2376.0
346528	0.0	2.0
1837	1999.0	1009.0
1836	3801.0	18823.0
346525	0.0	0.0
1834	0.0	0.0
100128033	0.0	0.0
346524	0.0	0.0
128366	0.0	0.0
100128029	0.0	0.0
128367	0.0	0.0
128368	0.0	0.0
574030	0.0	0.0
574031	0.0	3.0
574032	0.0	0.0
128360	0.0	0.0
574033	0.0	0.0
574034	0.0	0.0
1844	139.0	241.0
1843	15926.0	14612.0
1842	461.0	279.0
1841	1280.0	1051.0
1840	194.0	333.0
574028	1.0	0.0
574029	0.0	0.0
100128025	24.0	25.0
1849	1404.0	1211.0
346517	0.0	0.0
1848	1727.0	1037.0
1847	410.0	799.0
100128020	0.0	0.0
1846	581.0	371.0
100128023	1.0	2.0
1845	8174.0	4577.0
153396	1058.0	1296.0
1855	3946.0	5107.0
1854	2611.0	3305.0
100131671	1.0	1.0
1852	5.0	18.0
1850	330.0	450.0
100131678	0.0	0.0
1859	5999.0	4979.0
1857	6546.0	7344.0
1856	3414.0	2097.0
724068	0.0	0.0
724067	0.0	0.0
202781	658.0	536.0
1861	2669.0	2927.0
100131688	0.0	0.0
1869	216.0	237.0
724094	3.0	2.0
1880	133.0	150.0
1877	2556.0	2106.0
100131691	142.0	138.0
1876	658.0	609.0
1875	403.0	758.0
83417	0.0	0.0
100131693	18.0	14.0
100327036	2.0	0.0
83416	1.0	5.0
200132	8.0	8.0
1874	2792.0	2789.0
1872	2.0	0.0
1871	582.0	1151.0
1870	34.0	50.0
1879	235.0	296.0
724087	8.0	2.0
1891	12839.0	11935.0
1890	1448.0	386.0
83401	4.0	7.0
1889	23026.0	26065.0
724033	0.0	0.0
724032	0.0	0.0
724031	0.0	1.0
724030	0.0	0.0
58473	1882.0	6351.0
58472	3065.0	2011.0
200149	1.0	0.0
58475	270.0	236.0
724038	0.0	0.0
83439	1956.0	350.0
1896	824.0	473.0
58477	4530.0	9191.0
58476	7226.0	6183.0
1894	552.0	1790.0
1893	304.0	252.0
1892	11292.0	11565.0
58478	3338.0	3624.0
200150	52.0	19.0
724022	0.0	0.0
58484	53.0	43.0
724026	0.0	0.0
58483	0.0	0.0
724025	0.0	0.0
165324	1306.0	1318.0
724024	0.0	0.0
58486	2489.0	3043.0
58485	4420.0	3393.0
724023	0.0	0.0
58480	5918.0	3348.0
724029	8.0	3.0
200159	3.0	12.0
724028	0.0	0.0
724027	0.0	0.0
58488	1499.0	2893.0
58487	3379.0	4159.0
200162	10.0	3.0
58489	2575.0	2899.0
58495	700.0	452.0
724059	0.0	0.0
58494	954.0	634.0
58497	2451.0	2134.0
58496	30.0	77.0
58491	747.0	581.0
58490	2873.0	2640.0
58493	1693.0	1799.0
58492	223.0	221.0
58499	4343.0	3221.0
58498	0.0	0.0
200172	25.0	24.0
83451	2630.0	3611.0
83450	354.0	275.0
83452	1030.0	974.0
153364	828.0	855.0
83448	1641.0	1961.0
200186	2801.0	2071.0
83447	0.0	1.0
200185	844.0	989.0
83449	48.0	93.0
83444	151.0	220.0
83443	4572.0	4411.0
83446	0.0	0.0
83445	5.0	10.0
83440	5041.0	7994.0
83442	3485.0	5699.0
114984	2610.0	1999.0
114987	734.0	511.0
391603	0.0	0.0
10657	10031.0	9109.0
126969	1508.0	1361.0
10656	443.0	1488.0
10659	3874.0	810.0
10658	6567.0	7716.0
114990	1097.0	3025.0
114991	1972.0	2868.0
10651	2095.0	2694.0
10650	105.0	125.0
10653	41097.0	33193.0
10652	5792.0	5336.0
342667	291.0	38.0
10655	14.0	0.0
643812	0.0	0.0
342666	12.0	2.0
10654	3725.0	2375.0
136306	31.0	6.0
126961	0.0	1.0
10668	1044.0	1046.0
10667	962.0	852.0
643827	37.0	41.0
10669	438.0	1570.0
10660	0.0	1.0
10661	1.0	4.0
731220	7.0	5.0
138971	0.0	3.0
10664	5281.0	4346.0
10663	101.0	44.0
10666	85.0	32.0
731223	11.0	9.0
10665	4.0	0.0
136319	9754.0	6718.0
163933	22.0	27.0
317691	0.0	0.0
339005	157.0	169.0
10635	112.0	148.0
10634	2777.0	1329.0
10637	36.0	8.0
10636	551.0	232.0
10638	0.0	0.0
114971	1200.0	1680.0
10631	3155.0	821.0
643836	1779.0	2630.0
10630	1798.0	225.0
643837	1419.0	2506.0
10633	36.0	17.0
643834	0.0	0.0
10632	7429.0	8259.0
100124394	0.0	0.0
10645	11502.0	19599.0
10648	0.0	0.0
10647	224.0	17.0
148304	416.0	233.0
114960	1.0	2.0
10640	4049.0	4455.0
136332	21.0	61.0
10642	0.0	1.0
643847	0.0	0.0
10641	1407.0	1513.0
10644	205.0	22.0
10643	0.0	1.0
317671	157.0	152.0
643862	1.0	0.0
391642	0.0	0.0
10609	1857.0	3173.0
391647	3.0	9.0
10613	3343.0	2875.0
10612	1310.0	1710.0
10615	185.0	279.0
10614	4937.0	4531.0
10617	4289.0	3924.0
401525	0.0	0.0
10616	5186.0	5054.0
10618	29944.0	24024.0
643854	1.0	2.0
643853	150.0	170.0
643859	0.0	0.0
10611	17831.0	160538.0
10610	1323.0	191.0
643872	5.0	7.0
643873	255.0	356.0
643870	5.0	3.0
317684	0.0	0.0
391655	1.0	0.0
391657	0.0	0.0
391656	3.0	11.0
317687	0.0	0.0
10623	1120.0	912.0
10626	389.0	227.0
10625	5305.0	6220.0
10628	45297.0	46673.0
10627	8612.0	8160.0
10629	880.0	1087.0
342618	3.0	2.0
643865	0.0	0.0
643866	235.0	234.0
10620	561.0	587.0
10622	59.0	104.0
10621	648.0	816.0
101954275	0.0	1.0
101954276	0.0	0.0
643880	0.0	0.0
101954273	1.0	4.0
643884	0.0	0.0
101954277	1.0	3.0
101954278	4.0	5.0
102464817	0.0	0.0
653203	0.0	0.0
391622	0.0	0.0
388011	40.0	1.0
83606	12411.0	8742.0
101954271	0.0	0.0
83605	2232.0	1129.0
101954272	2.0	2.0
83608	535.0	649.0
83607	1979.0	2096.0
151903	2247.0	1861.0
401507	0.0	0.0
317649	3685.0	2264.0
391627	0.0	0.0
401505	753.0	1059.0
388007	0.0	0.0
317648	1506.0	788.0
100419709	4.0	11.0
100419705	0.0	0.0
643875	0.0	1.0
401509	114.0	60.0
401508	0.0	0.0
101954264	0.0	0.0
138948	50.0	29.0
101954269	0.0	0.0
101954266	0.0	0.0
101954267	4.0	5.0
102464827	0.0	0.0
391630	1.0	2.0
102464828	0.0	0.0
317662	1880.0	1817.0
100419711	1.0	2.0
102464825	0.0	2.0
56000	0.0	0.0
391632	3.0	1.0
102464826	0.0	0.0
102464823	0.0	0.0
391634	84.0	84.0
102464824	0.0	1.0
56005	7853.0	10337.0
10602	12395.0	2691.0
56006	2681.0	2156.0
83604	3875.0	1144.0
10603	158.0	205.0
10606	5602.0	12473.0
100419717	0.0	0.0
56001	0.0	0.0
10605	3204.0	3477.0
10608	6990.0	8014.0
10607	4148.0	3209.0
10600	3285.0	3677.0
101929254	0.0	0.0
102464831	0.0	0.0
391681	0.0	1.0
100420710	0.0	0.0
100419724	0.0	0.0
391686	0.0	0.0
100419725	0.0	0.0
100419722	0.0	0.0
102464836	2.0	0.0
102464837	0.0	0.0
102464834	0.0	2.0
102464835	0.0	0.0
148362	3290.0	2339.0
102464832	0.0	0.0
100271849	11.0	10.0
102464833	0.0	0.0
100419728	0.0	0.0
100419726	10.0	0.0
102464829	0.0	0.0
100419727	0.0	0.0
101929265	0.0	0.0
112399	505.0	172.0
112398	1062.0	689.0
100419735	0.0	0.0
391697	0.0	0.0
391696	1.0	0.0
100419733	1.0	2.0
388021	26.0	62.0
100419734	0.0	0.0
391698	1.0	2.0
100419731	0.0	0.0
100271836	105.0	81.0
100419732	0.0	0.0
100419730	0.0	0.0
100271846	0.0	0.0
388015	1.0	0.0
101954204	0.0	0.0
199953	952.0	1381.0
161357	3.0	0.0
100420734	3.0	0.0
100420737	0.0	0.0
100419742	2.0	0.0
100419743	0.0	0.0
731275	47.0	53.0
199920	325.0	757.0
222826	4.0	4.0
101929286	3.0	5.0
391670	2.0	1.0
391672	1.0	1.0
161342	14.0	2.0
148398	692.0	126.0
100419758	98.0	55.0
100419751	1.0	1.0
124359	4379.0	8920.0
101929293	17.0	4.0
100420752	0.0	2.0
100420754	0.0	0.0
10691	1058.0	1172.0
10690	162.0	2.0
101929212	33.0	8.0
101929218	0.0	1.0
388076	0.0	1.0
388077	0.0	0.0
100419764	0.0	0.0
199900	0.0	1.0
151963	184.0	60.0
10693	273.0	299.0
10692	8.0	12.0
10695	8566.0	6025.0
10694	7232.0	11055.0
10699	378.0	72.0
101929221	20.0	10.0
100420763	0.0	0.0
101929225	4.0	0.0
101929222	0.0	0.0
100419777	0.0	0.0
100419776	0.0	0.0
148327	18083.0	25020.0
101929239	0.0	0.0
100419788	0.0	0.0
148345	4.0	8.0
101929238	0.0	0.0
220213	979.0	710.0
10678	1199.0	897.0
151987	3864.0	3871.0
10671	1241.0	801.0
10670	4999.0	4857.0
10673	98.0	69.0
10672	4153.0	3102.0
10675	120.0	145.0
10677	110.0	149.0
100419793	0.0	0.0
100420784	0.0	0.0
100420786	1.0	1.0
101929247	0.0	2.0
100420787	2.0	3.0
101929244	0.0	1.0
220202	5.0	9.0
222865	60.0	93.0
10682	10934.0	5772.0
10681	1937.0	1047.0
10683	7.0	77.0
10686	27.0	11.0
136371	0.0	0.0
643803	0.0	0.0
10687	50.0	11.0
100419682	0.0	0.0
100420678	34.0	26.0
222894	0.0	0.0
100419687	1.0	0.0
283807	471.0	202.0
653194	0.0	0.0
83598	2.0	2.0
83597	0.0	0.0
653199	168.0	135.0
83594	2307.0	2056.0
83593	1724.0	367.0
83596	612.0	851.0
83595	693.0	214.0
83590	2519.0	1511.0
653190	69.0	8.0
653192	0.0	0.0
83592	42.0	8.0
83591	437.0	312.0
1909	3040.0	877.0
100420689	8.0	5.0
1908	799.0	62.0
161291	9388.0	12753.0
653188	7.0	18.0
653189	66.0	79.0
1907	107.0	30.0
1906	352.0	104.0
197258	1841.0	1886.0
1903	1268.0	526.0
197259	220.0	216.0
1902	1330.0	688.0
1901	824.0	582.0
100420681	0.0	0.0
197257	1986.0	1017.0
449491	0.0	0.0
100420695	1.0	2.0
449493	0.0	0.0
449492	0.0	0.0
1910	1964.0	566.0
1917	1594.0	618.0
1915	348225.0	382576.0
1912	5570.0	5013.0
1911	698.0	688.0
101929202	23.0	7.0
101929203	2.0	5.0
199899	0.0	6.0
148281	63.0	68.0
219287	11.0	16.0
161253	20.0	7.0
219285	491.0	227.0
283849	297.0	293.0
283848	121.0	337.0
1932	3.0	3.0
283847	2.0	4.0
256227	7.0	10.0
256223	0.0	0.0
1939	3595.0	4554.0
1938	195670.0	336446.0
1937	37.0	62.0
1936	9145.0	7927.0
1934	5.0	3.0
1933	11734.0	15119.0
161247	25.0	26.0
219293	673.0	58.0
1943	2.0	8.0
1942	6170.0	5128.0
256236	174.0	96.0
1949	1152.0	170.0
199870	1077.0	635.0
1948	3906.0	3327.0
1947	2821.0	595.0
1946	1250.0	157.0
1945	1063.0	963.0
1944	230.0	93.0
161271	0.0	0.0
1954	5975.0	6782.0
1953	4076.0	1591.0
1952	4669.0	1977.0
1951	66.0	117.0
1950	427.0	2020.0
283820	838.0	1926.0
1959	170.0	1431.0
1958	6850.0	31870.0
1956	17462.0	5156.0
1955	3931.0	2586.0
1965	3896.0	4101.0
1964	5170.0	5423.0
199857	731.0	1002.0
1962	1804.0	548.0
1961	1.0	76.0
1960	437.0	1863.0
220296	12.0	1.0
1969	1654.0	182.0
1968	9496.0	13040.0
1967	2863.0	3281.0
114904	408.0	390.0
114905	557.0	102.0
114907	12642.0	8437.0
114908	17595.0	25662.0
340094	0.0	0.0
643783	203.0	186.0
114900	19.0	13.0
653108	0.0	0.0
401450	0.0	0.0
114902	0.0	0.0
1975	25795.0	29738.0
1974	22094.0	15285.0
1973	133.0	553.0
283888	8.0	18.0
401447	1.0	0.0
653113	107.0	92.0
1979	10058.0	6460.0
1978	1247.0	1439.0
1977	2090.0	2119.0
643790	7.0	4.0
1990	0.0	0.0
256281	2243.0	1210.0
1987	1.0	1.0
1986	2.0	0.0
1984	16965.0	26326.0
1983	10241.0	9070.0
1982	56227.0	46815.0
283876	66.0	57.0
1981	31747.0	43820.0
1980	5.0	7.0
283871	647.0	829.0
283870	52.0	112.0
105375616	0.0	1.0
340075	72.0	13.0
340073	0.0	0.0
653125	5.0	4.0
401431	166.0	213.0
83528	1.0	1.0
1998	2968.0	2562.0
1997	5099.0	1918.0
283869	1.0	18.0
1996	30.0	3.0
401428	0.0	0.0
83538	97.0	104.0
1995	48.0	12.0
401427	35.0	23.0
283867	1.0	0.0
1994	5472.0	6239.0
1993	25.0	494.0
1992	1128.0	392.0
1991	12.0	4.0
283860	10.0	0.0
83530	8.0	9.0
340069	0.0	3.0
1999	3214.0	10248.0
105375606	6.0	5.0
340061	2494.0	560.0
653115	50.0	63.0
653121	768.0	708.0
653122	74.0	93.0
283854	0.0	0.0
653123	0.0	0.0
401491	24.0	51.0
100124412	0.0	0.0
653147	6.0	4.0
401498	0.0	0.0
653149	0.0	0.0
401497	0.0	0.0
401494	828.0	157.0
401492	72.0	7.0
83550	0.0	0.0
83552	0.0	0.0
83551	0.0	0.0
114932	5233.0	4842.0
83539	1151.0	67.0
83547	347.0	264.0
83546	0.0	1.0
653140	13.0	11.0
83549	3310.0	2490.0
83548	5147.0	3945.0
83543	1030.0	2270.0
653145	199.0	11.0
83544	1653.0	1689.0
83541	1851.0	1639.0
83540	32.0	74.0
126917	1745.0	931.0
340037	3.0	9.0
114926	1512.0	765.0
114928	2644.0	1806.0
339044	3.0	0.0
256297	3.0	0.0
401474	1407.0	341.0
653174	0.0	0.0
653175	6.0	1.0
340024	48.0	24.0
114915	1992.0	1439.0
401466	877.0	1147.0
653162	25.0	59.0
653163	0.0	0.0
283899	1889.0	2251.0
653166	0.0	0.0
283897	74.0	59.0
339145	0.0	0.0
391723	0.0	0.0
391722	40.0	3.0
10778	2490.0	1979.0
10777	3.0	4.0
10772	4917.0	5137.0
340120	2.0	473.0
10771	10289.0	8413.0
10773	891.0	892.0
10776	8330.0	7040.0
10775	1577.0	1458.0
10788	11698.0	14441.0
391739	2.0	1.0
10781	1671.0	2069.0
10780	677.0	593.0
10783	4676.0	3488.0
10782	1561.0	1536.0
10785	305.0	481.0
10787	13835.0	10164.0
10786	2.0	2.0
102606463	4.0	1.0
731308	1.0	1.0
339122	256.0	271.0
339123	4658.0	3724.0
102606462	0.0	0.0
391701	0.0	0.0
391703	4.0	2.0
151827	83.0	78.0
126826	1.0	0.0
643719	34.0	31.0
10755	4913.0	4139.0
151825	0.0	0.0
10758	3570.0	1163.0
126823	540.0	725.0
126820	40.0	23.0
10750	19.0	15.0
10752	703.0	141.0
10751	0.0	0.0
10753	68.0	16.0
643714	0.0	0.0
138864	0.0	0.0
391712	19.0	4.0
391714	0.0	1.0
114836	48.0	35.0
10767	2735.0	2447.0
10766	10263.0	8315.0
151835	3.0	1.0
10769	1493.0	392.0
391718	0.0	0.0
10768	11023.0	9233.0
126811	1.0	0.0
643723	25.0	10.0
10761	0.0	1.0
10763	4896.0	1797.0
10762	3776.0	3718.0
10765	6415.0	7106.0
101929179	2.0	2.0
388112	0.0	0.0
339105	37.0	47.0
83707	1384.0	2117.0
83706	274.0	221.0
10734	120.0	89.0
10733	179.0	158.0
83714	370.0	216.0
10736	132.0	39.0
401648	6.0	1.0
643739	1.0	0.0
10735	8873.0	8802.0
401647	48.0	36.0
10738	2.0	1.0
401646	0.0	0.0
10737	5.0	14.0
10739	1697.0	3166.0
376132	0.0	0.0
10730	12250.0	10538.0
101929184	12.0	6.0
10732	556.0	422.0
138804	0.0	0.0
138805	0.0	0.0
138802	0.0	0.0
138803	0.0	0.0
643751	20.0	7.0
124221	50.0	15.0
124222	2879.0	944.0
114897	2331.0	493.0
114898	56.0	23.0
124220	8849.0	4814.0
114899	109.0	2203.0
391777	26.0	13.0
10745	640.0	792.0
56104	66.0	304.0
83700	6468.0	1309.0
401638	0.0	0.0
10744	1.0	0.0
56105	76.0	28.0
10747	74.0	42.0
401637	0.0	0.0
56106	388.0	35.0
10746	4311.0	4265.0
56107	210.0	29.0
10749	14966.0	12738.0
56100	232.0	552.0
401634	0.0	0.0
10748	57.0	125.0
56101	576.0	523.0
56102	42.0	83.0
56103	208.0	412.0
643744	10.0	4.0
10741	2296.0	2092.0
56108	143.0	126.0
10740	323.0	83.0
643749	197.0	154.0
56109	109.0	174.0
10743	4434.0	2502.0
342732	3.0	5.0
10742	2150.0	1898.0
101929198	0.0	0.0
101929196	0.0	1.0
100420811	2.0	0.0
114884	1330.0	918.0
317774	0.0	2.0
114885	1182.0	923.0
401630	0.0	0.0
317772	0.0	9.0
100419821	1.0	0.0
56110	115.0	396.0
317778	0.0	0.0
83729	110.0	7.0
317775	0.0	0.0
83734	621.0	565.0
10712	1974.0	1710.0
83733	564.0	235.0
10714	1023.0	664.0
126868	128.0	235.0
317769	0.0	0.0
100419829	0.0	1.0
10713	2878.0	2580.0
317768	0.0	0.0
10716	1.0	2.0
100419827	0.0	0.0
56111	101.0	159.0
10715	20.0	197.0
56112	33.0	44.0
56113	100.0	697.0
83732	883.0	1165.0
10718	3.0	1.0
10717	529.0	793.0
56114	52.0	195.0
388125	11.0	66.0
401629	4.0	1.0
317781	1688.0	1485.0
388122	1.0	1.0
83719	2352.0	1432.0
56120	6.0	6.0
56121	126.0	103.0
114876	3851.0	2694.0
388121	115.0	48.0
83716	9290.0	4976.0
83715	499.0	56.0
114879	2671.0	3269.0
100420829	0.0	0.0
10723	3739.0	4170.0
56126	92.0	879.0
83723	6.0	22.0
126859	21.0	79.0
56127	56.0	288.0
10725	5119.0	3600.0
56128	34.0	386.0
56129	125.0	59.0
10724	12940.0	9101.0
114880	844.0	338.0
56122	408.0	882.0
388115	1215.0	784.0
401613	752.0	446.0
114881	1024.0	1399.0
10726	7946.0	6716.0
56123	278.0	463.0
401612	229.0	161.0
114882	4564.0	3571.0
56124	108.0	240.0
10728	14635.0	15967.0
114883	7534.0	8324.0
56125	210.0	1213.0
643766	0.0	0.0
10721	61.0	49.0
10720	0.0	4.0
100420830	0.0	1.0
136259	29.0	15.0
100420834	0.0	0.0
317751	59.0	8.0
124274	0.0	0.0
388152	162.0	81.0
317754	1.0	0.0
317753	0.0	1.0
317749	780.0	569.0
342705	3.0	2.0
151888	6.0	12.0
151887	3410.0	1147.0
136263	0.0	1.0
100420841	0.0	0.0
101929145	591.0	405.0
100420843	0.0	0.0
100293090	159.0	111.0
148254	608.0	421.0
317762	2688.0	2463.0
317761	39.0	115.0
100419854	0.0	0.0
317760	0.0	7.0
317767	1.0	5.0
100271715	41.0	21.0
148252	799.0	802.0
100271722	199.0	356.0
199834	0.0	0.0
388135	1321.0	477.0
101929152	18.0	0.0
100420854	0.0	0.0
222950	123.0	34.0
100419867	0.0	0.0
148266	348.0	441.0
100419868	2.0	2.0
148268	729.0	621.0
100419866	5.0	0.0
100420859	0.0	0.0
124245	3011.0	2346.0
317729	0.0	0.0
136288	1.0	3.0
199800	30.0	32.0
101930150	0.0	3.0
163882	1718.0	2426.0
388165	119.0	73.0
100419873	0.0	0.0
100271700	26.0	45.0
100271703	0.0	0.0
100271702	15.0	14.0
100420875	0.0	0.0
100420877	0.0	1.0
388199	1.0	2.0
22794	8780.0	8065.0
22795	632.0	223.0
22796	2428.0	2191.0
22797	67.0	50.0
22798	2.0	19.0
317705	0.0	1.0
317703	0.0	0.0
317702	0.0	0.0
138882	0.0	0.0
138883	0.0	0.0
138881	10.0	3.0
100420881	0.0	0.0
388181	0.0	1.0
100419893	0.0	0.0
222967	3.0	2.0
219333	1903.0	1762.0
136227	1080.0	1496.0
222962	1558.0	323.0
148213	415.0	410.0
388182	44.0	19.0
100419895	0.0	0.0
317716	3.0	0.0
148203	394.0	485.0
317719	22.0	8.0
148206	424.0	486.0
163859	1816.0	1957.0
101929110	32.0	5.0
101929111	0.0	0.0
