id	f0b61979-b534-4fbb-863b-4a368818df92	5f8449ce-a11c-4641-a5a4-ea1524a6f94a
10881	0.0	0.0
10884	2176.0	2308.0
283571	9.0	8.0
10886	18.0	2.0
10885	2006.0	2309.0
22834	3605.0	4008.0
22835	625.0	578.0
22836	5906.0	5047.0
22837	5010.0	6710.0
101929059	9.0	0.0
22838	2348.0	4235.0
22839	7420.0	5442.0
100420910	4.0	6.0
100420916	2.0	0.0
22832	617.0	580.0
124590	14.0	1.0
10855	107.0	254.0
10857	13561.0	8320.0
10856	3886.0	4329.0
10859	190.0	358.0
10858	204.0	67.0
100126793	10.0	38.0
10850	0.0	0.0
643617	9.0	9.0
643615	4.0	9.0
100126791	24.0	15.0
22844	30.0	59.0
22845	1123.0	1388.0
22846	486.0	792.0
22847	2009.0	1810.0
22848	3701.0	4104.0
22849	1110.0	746.0
112597	101.0	146.0
100420920	0.0	0.0
100420921	0.0	0.0
100420924	0.0	0.0
124583	7656.0	12177.0
100420926	0.0	0.0
22841	4068.0	1488.0
100420927	1.0	0.0
100419930	0.0	0.0
22843	312.0	655.0
10866	2755.0	2570.0
100420919	0.0	0.0
10865	3117.0	1812.0
10868	4387.0	3434.0
10867	5641.0	5081.0
10869	6140.0	5363.0
10861	70.0	252.0
101929074	100.0	110.0
10864	12.0	2.0
101929071	1.0	0.0
10863	311.0	365.0
22813	1.0	3.0
22814	0.0	1.0
643641	601.0	1126.0
22815	0.0	0.0
22816	0.0	0.0
22818	8272.0	9125.0
10829	3.0	1.0
100419945	0.0	0.0
83849	52.0	48.0
83855	661.0	913.0
10833	0.0	0.0
83854	11.0	21.0
83857	4121.0	2433.0
10835	4.0	4.0
83856	408.0	250.0
10834	0.0	1.0
83851	143.0	132.0
10837	0.0	0.0
100419948	0.0	0.0
83850	76.0	84.0
10836	2.0	0.0
100419949	0.0	0.0
83853	4.0	10.0
10838	2684.0	2257.0
83852	1313.0	1494.0
124565	10417.0	10536.0
100419947	2.0	0.0
22808	3333.0	1125.0
22809	2009.0	2155.0
101929082	0.0	0.0
101929083	0.0	0.0
10830	0.0	0.0
643637	13.0	150.0
22822	4490.0	1419.0
22823	617.0	1231.0
22824	1581.0	586.0
101929086	8.0	1.0
22826	6240.0	4257.0
22827	8368.0	7142.0
643653	0.0	0.0
22828	3485.0	2895.0
22829	2050.0	979.0
112574	2893.0	1640.0
100419955	0.0	0.0
56241	1307.0	580.0
100420946	0.0	0.0
56242	551.0	741.0
22820	15666.0	20357.0
22821	1888.0	1148.0
100419950	0.0	0.0
10844	5365.0	5577.0
83844	0.0	0.0
10846	513.0	322.0
10845	2534.0	3087.0
10848	1650.0	2464.0
56243	7418.0	8435.0
10847	10681.0	9545.0
56244	15.0	5.0
56245	998.0	16.0
10849	145.0	231.0
56246	3.0	0.0
643646	60.0	44.0
10840	1258.0	559.0
10842	4.0	0.0
101929093	0.0	0.0
10841	61.0	70.0
643648	0.0	0.0
101929010	0.0	8.0
100420950	2.0	20.0
100420952	0.0	0.0
100419964	1.0	0.0
100419962	0.0	0.0
100271605	0.0	0.0
100419963	0.0	1.0
100271613	0.0	0.0
100271611	0.0	0.0
100419968	0.0	0.0
100271610	0.0	0.0
101929026	0.0	0.0
101929025	1.0	1.0
100419978	1.0	0.0
100420968	0.0	0.0
100419974	0.0	0.0
391458	0.0	0.0
100419971	0.0	0.0
100419972	1.0	1.0
100271601	1.0	0.0
100419979	0.0	0.0
100420972	0.0	0.0
100420975	0.0	10.0
100419989	1.0	0.0
391428	0.0	0.0
100419995	0.0	2.0
100419996	0.0	2.0
391436	0.0	0.0
161582	39.0	54.0
124599	24.0	53.0
101929052	29.0	1.0
391485	0.0	0.0
222611	1.0	2.0
100187716	0.0	0.0
391490	1.0	0.0
391496	0.0	0.0
22899	706.0	663.0
391462	0.0	0.0
22891	296.0	254.0
22893	2342.0	1478.0
22894	3153.0	2640.0
22895	9.0	23.0
148581	0.0	0.0
22897	1243.0	1382.0
22898	1912.0	1647.0
22890	2127.0	2177.0
391470	0.0	1.0
391472	0.0	2.0
391475	0.0	9.0
101929008	38.0	76.0
222659	5.0	3.0
440894	32.0	73.0
222658	6008.0	4260.0
102724035	0.0	0.0
100271575	0.0	2.0
100271577	4.0	4.0
100271571	0.0	2.0
81175	0.0	11.0
81176	3.0	8.0
100271570	0.0	1.0
93145	1321.0	2143.0
440888	0.0	0.0
222642	0.0	0.0
222643	11.0	53.0
401289	1.0	8.0
401288	90.0	69.0
401285	2.0	1.0
81166	0.0	0.0
100271564	1.0	19.0
81168	0.0	0.0
100271566	8.0	7.0
81169	0.0	0.0
81162	0.0	1.0
81163	0.0	0.0
100271563	0.0	1.0
81164	0.0	1.0
81160	0.0	0.0
391387	3.0	1.0
102724018	1.0	5.0
100271553	0.0	0.0
100271550	0.0	0.0
81196	0.0	2.0
100271552	1.0	0.0
100271551	0.0	0.0
81198	0.0	0.0
81191	0.0	0.0
81192	0.0	0.0
81193	0.0	0.0
81194	0.0	0.0
450232	1.0	0.0
401260	0.0	0.0
220001	116.0	57.0
222662	1.0	7.0
401265	138.0	106.0
222663	1713.0	461.0
220002	1660.0	2797.0
93166	1241.0	250.0
401264	651.0	423.0
220004	51.0	105.0
100271539	0.0	0.0
401262	235.0	71.0
93164	335.0	269.0
100271547	0.0	0.0
100271549	0.0	0.0
81188	0.0	0.0
100271543	0.0	2.0
102724000	0.0	0.0
100271545	0.0	0.0
401258	37.0	22.0
81185	0.0	0.0
81187	1.0	0.0
81182	0.0	0.0
207063	1478.0	1342.0
440854	15.0	19.0
222698	171.0	51.0
222696	138.0	100.0
161497	1.0	10.0
100271529	6.0	10.0
222699	13.0	17.0
100271536	0.0	0.0
100271538	10.0	20.0
100271537	0.0	0.0
93190	1.0	1.0
283601	0.0	0.0
100271531	3.0	6.0
283600	3.0	1.0
220042	50.0	46.0
93183	1453.0	2421.0
100271518	0.0	1.0
100271517	1.0	0.0
93185	3698.0	4371.0
100271525	0.0	0.0
100271526	9.0	14.0
100271521	1.0	0.0
100271520	0.0	0.0
220032	19.0	2.0
100271523	0.0	0.0
100271522	0.0	0.0
100271507	0.0	0.0
100271506	1.0	1.0
100271516	0.0	0.0
100271510	1.0	4.0
220064	572.0	911.0
220047	0.0	15.0
100271503	0.0	0.0
10808	8187.0	3490.0
56130	110.0	34.0
10807	1038.0	2113.0
56131	581.0	143.0
56132	587.0	154.0
10809	5055.0	6414.0
220081	2.0	16.0
83756	19.0	24.0
10811	309.0	1396.0
56137	31.0	23.0
10810	2690.0	3067.0
83755	0.0	0.0
56138	33.0	88.0
83758	623.0	464.0
10813	1161.0	1544.0
56139	131.0	85.0
401207	125.0	315.0
220082	0.0	0.0
83757	0.0	0.0
83752	7921.0	6618.0
56133	302.0	627.0
10815	123.0	332.0
10814	4.0	24.0
56134	201.0	12.0
10817	571.0	727.0
56135	33.0	22.0
10816	1.0	1.0
283643	259.0	409.0
56136	7.0	7.0
643535	8.0	2.0
643536	0.0	0.0
22800	1499.0	1266.0
22801	919.0	874.0
643550	9.0	9.0
22802	162.0	152.0
22803	5164.0	5061.0
440804	0.0	0.0
22806	423.0	1270.0
22807	903.0	1219.0
10819	46.0	122.0
56140	2.0	6.0
10818	2136.0	1761.0
56141	7.0	13.0
56142	7.0	11.0
56143	12.0	19.0
83737	4689.0	3300.0
220070	0.0	0.0
10822	0.0	1.0
283638	5545.0	3874.0
83744	345.0	292.0
10821	4.0	5.0
10824	5.0	5.0
83746	2491.0	2305.0
10823	0.0	0.0
83741	0.0	0.0
283635	5501.0	4273.0
10826	5376.0	1750.0
220074	823.0	1294.0
56144	129.0	121.0
10825	1126.0	1000.0
56145	126.0	66.0
83740	0.0	0.0
83743	2358.0	2175.0
56146	9.0	20.0
10828	3.0	3.0
10827	1537.0	1357.0
83742	8051.0	3995.0
56147	5.0	16.0
283631	2.0	1.0
10820	1.0	1.0
440836	577.0	1722.0
643563	10.0	2.0
56154	8.0	4.0
81109	0.0	0.0
283629	71.0	55.0
56159	16.0	4.0
81115	0.0	0.0
81116	0.0	0.0
56155	37.0	40.0
283624	1177.0	354.0
102724097	39.0	84.0
256006	26.0	22.0
56156	0.0	0.0
81113	0.0	0.0
56157	0.0	0.0
56158	3.0	4.0
81114	0.0	1.0
81110	0.0	1.0
440829	1.0	4.0
440823	18.0	174.0
440822	2.0	3.0
56163	0.0	3.0
56164	16.0	21.0
256021	14.0	30.0
56165	34.0	2691.0
83759	1008.0	1357.0
56160	1320.0	1062.0
10800	211.0	220.0
283617	0.0	0.0
81104	0.0	0.0
10802	2672.0	2076.0
10801	21944.0	19413.0
10804	15.0	26.0
10803	5.0	4.0
56167	0.0	0.0
10806	1344.0	1262.0
56168	0.0	0.0
56169	14.0	31.0
643582	0.0	0.0
643586	10.0	5.0
256076	5.0	4.0
401253	0.0	6.0
56171	178.0	127.0
401251	2.0	27.0
56172	11181.0	16529.0
401250	0.0	0.0
81137	0.0	0.0
81138	0.0	0.0
83795	0.0	0.0
102724076	0.0	0.0
102724077	2.0	11.0
283688	1.0	0.0
401247	6.0	17.0
81136	0.0	0.0
283687	296.0	380.0
283685	0.0	7.0
93109	409.0	671.0
283682	9.0	6.0
100126825	0.0	1.0
93107	0.0	8.0
643596	20.0	32.0
56180	799.0	605.0
93100	1558.0	3356.0
401242	4.0	2.0
256085	0.0	0.0
56181	6596.0	3497.0
81126	0.0	0.0
81127	0.0	0.0
83787	1888.0	2097.0
283677	0.0	3.0
401237	325.0	131.0
83786	1647.0	1966.0
401236	10.0	10.0
283673	5.0	3.0
93134	3625.0	2395.0
401233	0.0	0.0
401232	176.0	196.0
256051	456.0	606.0
81159	0.0	0.0
81155	0.0	2.0
81156	0.0	0.0
100271597	1.0	1.0
283663	50.0	124.0
81153	0.0	0.0
100271596	0.0	0.0
100271595	3.0	2.0
100271590	0.0	0.0
100271591	0.0	0.0
93129	1263.0	1469.0
283659	119.0	107.0
100271587	0.0	3.0
100271589	0.0	0.0
81140	0.0	0.0
100271583	0.0	0.0
283652	0.0	1.0
283651	5624.0	1582.0
100271585	0.0	0.0
100271584	8.0	16.0
100271581	0.0	0.0
22998	28244.0	8818.0
22999	1237.0	211.0
100151676	0.0	0.0
100151677	0.0	0.0
100151678	0.0	0.0
22990	6584.0	3013.0
100151671	0.0	0.0
100151672	1.0	0.0
22992	8062.0	6027.0
22993	4233.0	5598.0
100151674	0.0	1.0
22994	746.0	1132.0
83903	8.0	27.0
22995	130.0	186.0
83902	9.0	1.0
22996	2465.0	3674.0
22997	540.0	191.0
100151670	0.0	0.0
100151686	0.0	1.0
100151687	0.0	0.0
100151688	0.0	0.0
100151682	0.0	0.0
100151683	0.0	2.0
100151684	0.0	0.0
100151685	0.0	0.0
100151681	0.0	0.0
56302	6.0	1.0
83901	0.0	0.0
342538	22.0	28.0
83900	0.0	0.0
56300	1.0	1.0
56301	2.0	12.0
124411	756.0	869.0
22976	889.0	1259.0
22977	22.0	32.0
22978	2336.0	2169.0
22979	212.0	83.0
22970	62.0	51.0
22971	765.0	1180.0
22974	185.0	206.0
83932	616.0	563.0
10998	326.0	439.0
83931	4651.0	2567.0
342527	776.0	63.0
148418	60.0	473.0
83933	221.0	700.0
124404	2.0	4.0
10999	1711.0	2094.0
124401	854.0	1889.0
124402	1518.0	1614.0
83930	2877.0	2385.0
56311	18.0	9.0
10990	41.0	93.0
100126693	1.0	0.0
10992	14872.0	12738.0
606500	0.0	0.0
10991	93.0	91.0
10994	3750.0	2945.0
10993	36.0	127.0
22987	49.0	146.0
22989	38.0	23.0
22980	7756.0	6055.0
22981	1119.0	1505.0
22982	5137.0	2161.0
22983	30.0	72.0
22984	2522.0	2909.0
22985	7749.0	7562.0
22986	17.0	3.0
58986	4163.0	4188.0
148423	634.0	817.0
58985	62.0	51.0
342510	66.0	91.0
283694	0.0	0.0
283693	6.0	22.0
283692	10.0	6.0
22954	1599.0	960.0
22955	6230.0	5479.0
112487	780.0	1046.0
22950	1650.0	1549.0
391524	6.0	3.0
22952	0.0	6.0
22953	347.0	82.0
391526	1.0	0.0
10975	4293.0	3790.0
83953	5.0	5.0
10978	428.0	514.0
83955	44.0	69.0
10979	17168.0	3284.0
112495	2429.0	5290.0
10970	7494.0	6042.0
56339	1573.0	2635.0
10972	23600.0	15230.0
10971	17937.0	16745.0
10974	0.0	0.0
10973	4215.0	2661.0
401409	43.0	61.0
112479	539.0	659.0
112476	294.0	191.0
391530	0.0	1.0
83939	5330.0	7824.0
56341	2.0	7.0
391533	3.0	0.0
124460	108.0	239.0
83935	220.0	192.0
83938	855.0	577.0
391538	6.0	0.0
83937	1465.0	1020.0
10987	2348.0	2646.0
83943	933.0	895.0
83942	0.0	1.0
10989	4480.0	3227.0
10988	4593.0	5277.0
56342	282.0	399.0
124454	1868.0	1688.0
56344	0.0	1.0
83941	1281.0	1113.0
83940	753.0	925.0
643503	1.0	1.0
10981	800.0	556.0
112483	3100.0	2916.0
10980	6308.0	5956.0
10983	47171.0	34774.0
10982	4720.0	2367.0
643507	0.0	5.0
10985	7578.0	7027.0
10984	192.0	334.0
22932	416.0	339.0
22933	3596.0	2591.0
22934	761.0	1160.0
22936	4358.0	5854.0
22937	6315.0	5742.0
22938	3952.0	3656.0
112464	3056.0	794.0
22930	8560.0	4274.0
22931	5794.0	5651.0
81309	0.0	1.0
391504	3.0	1.0
10954	2902.0	3902.0
10953	2149.0	2490.0
10956	18407.0	14591.0
81315	0.0	1.0
10955	13862.0	10371.0
391508	1.0	2.0
81316	0.0	0.0
10957	11695.0	7521.0
124446	5557.0	6693.0
81310	0.0	0.0
10959	17405.0	20293.0
22929	3522.0	3797.0
10950	1888.0	1457.0
10952	3600.0	5743.0
10951	4563.0	3060.0
22943	636.0	343.0
22944	643.0	882.0
22945	0.0	0.0
22947	0.0	0.0
22948	5992.0	6786.0
22949	3058.0	4284.0
83957	1.0	1.0
22941	1926.0	2350.0
83959	720.0	382.0
10965	1272.0	551.0
391518	0.0	4.0
10964	1123.0	654.0
81304	0.0	0.0
10966	1552.0	1568.0
10969	2347.0	2389.0
81300	0.0	0.0
10961	10200.0	10936.0
10960	8348.0	8160.0
643529	255.0	303.0
10963	10155.0	7765.0
10962	298.0	223.0
148479	2811.0	1885.0
197407	747.0	859.0
391576	0.0	0.0
767599	0.0	0.0
767598	0.0	0.0
767595	0.0	0.0
767594	0.0	0.0
767597	0.0	0.0
767596	0.0	0.0
767591	0.0	0.0
767590	0.0	0.0
767593	0.0	0.0
767592	0.0	0.0
124496	0.0	0.0
124491	1355.0	1344.0
391548	0.0	0.0
767588	0.0	0.0
767589	0.0	0.0
767583	0.0	0.0
767585	0.0	0.0
767580	0.0	0.0
767582	0.0	0.0
767581	0.0	0.0
474381	0.0	0.0
474384	1.0	0.0
391552	1.0	1.0
474383	0.0	0.0
474382	0.0	0.0
222701	0.0	0.0
767569	0.0	0.0
391559	3.0	3.0
767577	0.0	0.0
767579	0.0	0.0
767578	0.0	0.0
246705	0.0	0.0
767558	0.0	0.0
246704	4.0	5.0
207107	1.0	0.0
767566	0.0	0.0
767565	0.0	0.0
767568	0.0	0.0
767567	0.0	0.0
767562	0.0	0.0
767561	0.0	1.0
767564	0.0	0.0
767563	0.0	0.0
474345	1.0	0.0
474344	1148.0	1205.0
474343	179.0	148.0
246717	2.0	1.0
100151647	0.0	0.0
100151648	0.0	0.0
246719	15.0	14.0
161406	5.0	16.0
100151649	0.0	0.0
100151643	0.0	0.0
100151645	0.0	0.0
100151640	6.0	5.0
100151641	0.0	0.0
246715	1.0	0.0
767557	28.0	22.0
606553	0.0	0.0
606551	19.0	14.0
474354	5.0	8.0
100151657	0.0	0.0
100151658	0.0	0.0
100151654	0.0	0.0
161436	324.0	218.0
100151655	0.0	0.0
391584	0.0	5.0
100151656	0.0	0.0
100151650	0.0	0.0
100151651	0.0	0.0
391589	6.0	13.0
100151652	0.0	0.0
100151668	0.0	1.0
391592	2.0	0.0
100151664	0.0	0.0
100151665	0.0	0.0
100151666	0.0	0.0
161424	3119.0	2448.0
100151667	0.0	0.0
391598	5.0	1.0
100151661	1.0	2.0
100151663	0.0	0.0
474338	18.0	4.0
474337	0.0	0.0
197370	3502.0	4151.0
220112	2.0	2.0
246744	0.0	1.0
220115	28.0	5.0
93273	4.0	6.0
100271459	0.0	0.0
100271458	0.0	0.0
81298	0.0	0.0
81299	0.0	0.0
100271457	1.0	0.0
100271456	0.0	0.0
100271451	2.0	0.0
81295	0.0	0.0
100271452	1.0	0.0
220108	1168.0	604.0
220107	29.0	29.0
100271448	6.0	3.0
100271447	6.0	2.0
100271449	0.0	0.0
100271444	9.0	4.0
100271445	0.0	0.0
81285	2308.0	18276.0
81282	0.0	0.0
197350	5.0	9.0
246720	3.0	8.0
401399	77.0	27.0
401398	25.0	18.0
246721	0.0	1.0
220134	18.0	44.0
401397	1585.0	1403.0
246723	10.0	7.0
220136	61.0	65.0
401393	3.0	11.0
100271437	0.0	0.0
100271439	5.0	1.0
100271438	1.0	4.0
100271433	2.0	0.0
100271435	0.0	1.0
100271434	0.0	0.0
197342	220.0	1442.0
246731	4.0	1.0
401387	4.0	2.0
100271419	0.0	0.0
102724127	0.0	0.0
246737	55.0	57.0
100271420	0.0	0.0
197358	264.0	444.0
199990	2760.0	3601.0
246785	68.0	68.0
105664404	0.0	0.0
100271408	0.0	0.0
100271407	0.0	0.0
440970	0.0	0.0
220158	0.0	2.0
283726	101.0	146.0
100271414	0.0	0.0
100887075	0.0	0.0
439990	202.0	51.0
100271411	0.0	0.0
100271410	0.0	0.0
220164	372.0	166.0
100271413	0.0	1.0
197320	552.0	418.0
439996	0.0	1.0
100887074	0.0	0.0
439992	81.0	62.0
100887073	0.0	0.0
197322	1204.0	1164.0
439994	318.0	305.0
102724105	360.0	662.0
220147	0.0	0.0
100271404	0.0	0.0
100887067	9.0	8.0
102724101	0.0	0.0
100271406	0.0	0.0
100271405	7.0	17.0
100271400	1.0	0.0
283711	0.0	0.0
100271402	0.0	0.0
197331	13.0	10.0
197335	910.0	1500.0
440993	322.0	871.0
440992	79.0	165.0
161394	45.0	73.0
199964	219.0	144.0
8000	508.0	159.0
8001	2.0	5.0
246777	162.0	21.0
246778	3.0	3.0
606495	242.0	210.0
199974	16.0	25.0
8013	1938.0	106.0
22911	1864.0	618.0
439949	63.0	137.0
22913	8794.0	8628.0
643421	0.0	1.0
22914	5.0	17.0
22915	454.0	942.0
439945	0.0	1.0
22916	4676.0	5423.0
731605	12.0	2.0
22917	6.0	9.0
10929	4260.0	5361.0
10928	6063.0	6476.0
56252	7129.0	4096.0
56253	57.0	60.0
401331	158.0	191.0
81207	0.0	0.0
83869	237.0	446.0
81208	0.0	0.0
81209	0.0	0.0
83877	2494.0	2428.0
56259	3346.0	2586.0
83876	132.0	26.0
81215	0.0	0.0
83879	495.0	476.0
10934	13.0	0.0
83878	236.0	264.0
283768	0.0	0.0
10933	16215.0	10654.0
10936	141.0	67.0
56254	4973.0	3802.0
83873	9.0	6.0
256148	0.0	0.0
81210	1.0	4.0
283767	0.0	0.0
56255	10385.0	5238.0
83872	4518.0	1804.0
10935	10315.0	7685.0
81211	0.0	0.0
56256	392.0	619.0
10938	6368.0	2441.0
83875	121.0	71.0
83874	1605.0	1160.0
56257	3727.0	3527.0
22907	6842.0	6236.0
643414	0.0	0.0
439953	24.0	18.0
22908	3907.0	2833.0
83871	6357.0	3388.0
22909	1793.0	1104.0
283761	0.0	1.0
439954	5.0	5.0
643418	2.0	1.0
10930	262.0	8.0
439950	0.0	0.0
22921	2422.0	1625.0
8022	0.0	2.0
440926	143.0	248.0
22924	1740.0	1444.0
440925	95.0	105.0
8028	1637.0	1697.0
22925	896.0	732.0
8029	95.0	106.0
22926	5549.0	3725.0
439934	0.0	0.0
22927	1904.0	729.0
8027	1547.0	1209.0
22928	3568.0	3839.0
439936	17.0	2.0
56261	2962.0	2770.0
56262	7932.0	6141.0
10939	3275.0	3070.0
401321	186.0	198.0
8021	5420.0	4820.0
83858	338.0	1393.0
22920	2419.0	1400.0
56260	132.0	268.0
10943	1372.0	1418.0
56269	1.0	3.0
83866	0.0	0.0
81203	0.0	0.0
10942	166.0	393.0
81204	0.0	0.0
10945	11546.0	13116.0
83868	0.0	1.0
81205	0.0	0.0
10944	9267.0	7262.0
83867	0.0	0.0
10947	1762.0	1230.0
56265	1234.0	1360.0
83862	2279.0	2400.0
401316	48.0	16.0
83861	2378.0	1672.0
283755	55.0	203.0
10946	4566.0	3894.0
56267	1501.0	1334.0
10949	11860.0	14291.0
81201	0.0	1.0
10948	2032.0	2359.0
256158	2858.0	2153.0
83863	0.0	1.0
81202	0.0	0.0
22918	7574.0	4896.0
22919	12246.0	5539.0
439941	0.0	0.0
83860	1255.0	764.0
8019	3881.0	4620.0
10941	1.0	0.0
643427	29.0	20.0
10940	411.0	323.0
8036	4307.0	2587.0
8034	1969.0	2413.0
440957	642.0	725.0
440956	0.0	0.0
440955	1.0	8.0
8038	156.0	73.0
10907	1752.0	2577.0
10906	3439.0	2802.0
440952	83.0	54.0
10908	3542.0	2793.0
93210	3220.0	3648.0
8031	21307.0	17259.0
256130	52.0	3.0
56270	6169.0	6552.0
56271	4874.0	4282.0
8030	6331.0	7472.0
10910	2432.0	2782.0
83899	0.0	0.0
81236	0.0	0.0
283748	65.0	78.0
10912	3249.0	2895.0
283747	1.0	1.0
10911	14.0	18.0
10914	10100.0	11268.0
256126	36.0	29.0
83895	8.0	1.0
10913	94.0	40.0
83894	4.0	3.0
10916	27912.0	17860.0
83897	0.0	0.0
401303	45.0	100.0
10915	2369.0	2753.0
283742	2854.0	2596.0
83896	5.0	2.0
83891	1277.0	1256.0
83890	4.0	15.0
83893	0.0	0.0
81230	0.0	0.0
83892	8765.0	4907.0
22900	1424.0	1358.0
93202	1.0	0.0
22901	427.0	405.0
22902	1695.0	1496.0
8045	1229.0	4312.0
22903	3411.0	1648.0
22904	3880.0	5096.0
22905	3951.0	2333.0
8048	565.0	0.0
440944	309.0	798.0
22906	4482.0	3403.0
256144	0.0	0.0
10917	2.0	4.0
10919	4992.0	5903.0
83888	11.0	20.0
10921	6217.0	8065.0
283738	0.0	0.0
83887	4.0	20.0
10920	3441.0	2070.0
81226	0.0	0.0
10923	6865.0	6166.0
10922	3529.0	5182.0
83889	3.0	3.0
81228	0.0	0.0
83884	0.0	6.0
56287	0.0	1.0
81221	0.0	0.0
56288	5098.0	3037.0
10924	1427.0	925.0
10927	10811.0	6365.0
83886	71.0	79.0
81223	0.0	0.0
10926	268.0	451.0
81224	0.0	0.0
643447	10.0	11.0
643445	0.0	0.0
83882	154.0	200.0
83881	51.0	11.0
439965	13.0	13.0
643446	19.0	8.0
93233	20.0	23.0
256190	0.0	0.0
112401	0.0	2.0
106481976	0.0	1.0
8050	2146.0	1619.0
106481977	0.0	0.0
106481974	0.0	0.0
401375	21.0	16.0
106481975	1.0	0.0
106481978	2.0	3.0
106481979	0.0	0.0
106481980	1.0	0.0
100271499	0.0	1.0
100271498	0.0	3.0
106481981	0.0	0.0
100271495	0.0	0.0
643459	0.0	0.0
81251	0.0	0.0
100271491	2.0	1.0
100271493	0.0	0.0
643470	0.0	0.0
643471	0.0	0.0
8061	501.0	86.0
8065	3134.0	2808.0
81248	0.0	0.0
10901	1117.0	743.0
10900	91.0	60.0
10903	774.0	432.0
81243	0.0	0.0
10902	3221.0	3503.0
81244	1.0	0.0
100271487	7.0	2.0
10905	6117.0	3275.0
10904	5948.0	5812.0
81246	0.0	0.0
283796	4.0	0.0
100271483	0.0	0.0
81240	0.0	0.0
342574	8.0	2.0
100271486	1.0	1.0
100271485	0.0	1.0
81242	0.0	0.0
100271480	0.0	0.0
100271481	0.0	0.0
8079	13891.0	14531.0
440917	13.0	9.0
439927	0.0	0.0
440915	14.0	6.0
8078	7475.0	4250.0
643486	0.0	0.0
106481954	0.0	0.0
106481955	0.0	1.0
106481952	0.0	2.0
106481953	0.0	0.0
106481958	0.0	0.0
8076	240.0	163.0
106481959	0.0	0.0
8073	10821.0	8714.0
106481956	0.0	0.0
8074	4.0	2.0
106481957	0.0	0.0
106481961	0.0	0.0
100271477	0.0	0.0
100271476	4.0	7.0
106481962	0.0	0.0
81278	0.0	0.0
100271478	0.0	0.0
106481960	0.0	0.0
439931	173.0	177.0
100271472	2.0	1.0
81274	0.0	0.0
100271474	0.0	1.0
643479	0.0	0.0
81270	2.0	0.0
100271470	0.0	0.0
440905	28.0	31.0
439916	0.0	0.0
8089	674.0	1125.0
440902	5.0	4.0
643499	1.0	1.0
439915	0.0	0.0
440900	0.0	2.0
8082	5675.0	1965.0
106481965	0.0	0.0
106481966	0.0	7.0
106481963	0.0	0.0
106481964	0.0	0.0
8086	1719.0	2451.0
106481969	0.0	0.0
8087	7370.0	7503.0
106481967	0.0	0.0
8085	6284.0	5485.0
106481968	2.0	0.0
102724167	5.0	1.0
100271469	0.0	0.0
100271466	1.0	0.0
106481972	0.0	0.0
283777	0.0	2.0
401337	9.0	0.0
106481973	0.0	0.0
100271465	2.0	1.0
106481970	0.0	0.0
401335	3.0	5.0
100271467	4.0	2.0
106481971	0.0	0.0
100271462	0.0	0.0
81261	0.0	0.0
100271461	0.0	1.0
100271464	0.0	0.0
439921	20627.0	6252.0
81264	0.0	0.0
100271460	2.0	4.0
731688	22.0	7.0
728034	0.0	0.0
8099	5778.0	6550.0
106481938	0.0	0.0
106481939	0.0	0.0
728036	0.0	0.0
106481932	0.0	0.0
106481933	0.0	0.0
8091	9.0	5.0
106481930	0.0	0.0
8092	5.0	5.0
106481931	0.0	0.0
106481936	0.0	0.0
728039	107.0	119.0
106481937	0.0	0.0
106481934	0.0	0.0
106481935	0.0	0.0
56413	66.0	92.0
106481940	0.0	0.0
283365	0.0	0.0
100126596	0.0	0.0
728023	14.0	4.0
106481949	0.0	0.0
728022	0.0	0.0
106481943	0.0	0.0
106481944	0.0	0.0
106481941	0.0	0.0
106481942	0.0	0.0
106481947	0.0	0.0
106481948	0.0	1.0
106481945	0.0	0.0
106481946	0.0	0.0
106481950	0.0	1.0
106481951	0.0	0.0
283358	597.0	1281.0
344838	2.0	0.0
106481918	0.0	0.0
106481919	2.0	5.0
106481916	0.0	0.0
106481917	0.0	1.0
572558	1963.0	393.0
106481910	1.0	0.0
106481911	0.0	0.0
106481914	0.0	0.0
106481915	0.0	0.0
106481912	1.0	0.0
106481913	0.0	0.0
283349	8130.0	4329.0
100126572	0.0	0.0
106481929	0.0	4.0
728045	0.0	0.0
106481927	0.0	0.0
106481928	0.0	0.0
728047	6.0	1.0
728042	0.0	0.0
106481921	1.0	0.0
106481922	0.0	0.0
767606	0.0	0.0
767609	0.0	0.0
106481920	0.0	0.0
767608	0.0	0.0
767603	0.0	0.0
106481925	0.0	0.0
728049	0.0	0.0
106481926	0.0	0.0
767605	0.0	0.0
106481923	0.0	1.0
767604	0.0	0.0
106481924	0.0	0.0
767610	0.0	0.0
101234261	0.0	3.0
101234262	4.0	18.0
767612	0.0	0.0
767611	0.0	0.0
283337	2428.0	2655.0
344813	2.0	0.0
114548	361.0	220.0
81406	0.0	0.0
81407	0.0	0.0
344807	0.0	1.0
126526	1332.0	976.0
767600	0.0	0.0
344805	0.0	5.0
106481907	0.0	1.0
106481908	0.0	0.0
106481905	0.0	0.0
731656	3.0	6.0
102800446	0.0	1.0
106481906	0.0	0.0
106481909	0.0	0.0
126520	8.0	10.0
106481900	0.0	0.0
106481903	0.0	0.0
106481904	0.0	0.0
106481901	0.0	0.0
106481902	0.0	0.0
283398	30.0	20.0
728013	47.0	134.0
283392	363.0	75.0
728012	0.0	0.0
728015	2.0	1.0
728010	1.0	2.0
81428	1.0	1.0
728019	3.0	1.0
56478	2505.0	2100.0
56479	926.0	205.0
