id	c2b14984-5f00-40a2-b977-990f30066906	a772773c-9c24-4eb0-bd27-70c8a72b2f51
389524	598.0	277.0
147699	86.0	30.0
133060	0.0	0.0
100313962	0.0	0.0
135644	0.0	0.0
27285	59.0	4.0
27286	121.0	120.0
27283	0.0	0.0
27284	55.0	21.0
389558	29.0	14.0
27289	437.0	447.0
27287	16.0	9.0
27288	0.0	0.0
135656	6.0	2.0
390561	0.0	5.0
27296	33.0	36.0
389549	0.0	0.0
27297	3780.0	2707.0
27294	968.0	107.0
27295	9941.0	2298.0
27299	176.0	58.0
642776	8.0	1.0
27292	2918.0	1642.0
27293	1021.0	1597.0
27290	0.0	0.0
642778	0.0	1.0
27291	1639.0	501.0
160622	758.0	363.0
390531	0.0	0.0
147650	245.0	131.0
390530	1.0	0.0
390535	0.0	0.0
390539	0.0	0.0
147646	3.0	2.0
390538	0.0	0.0
654783	0.0	0.0
147645	547.0	163.0
341511	1.0	0.0
6500	37558.0	15374.0
133015	871.0	299.0
400410	604.0	93.0
147660	41.0	23.0
121054	3.0	1.0
121053	539.0	209.0
147657	1203.0	813.0
147658	2.0	3.0
400406	1.0	4.0
642799	0.0	0.0
642796	0.0	0.0
133022	576.0	256.0
642797	41.0	215.0
101928165	0.0	0.0
6511	47.0	0.0
390595	98.0	40.0
6510	14503.0	14432.0
390594	4.0	5.0
100421803	0.0	0.0
100421804	1.0	4.0
390598	12.0	19.0
100421805	8.0	7.0
100421806	18.0	2.0
100421807	0.0	1.0
6509	2932.0	3181.0
54870	3731.0	3882.0
54875	555.0	388.0
54874	3733.0	8803.0
54873	3180.0	1981.0
389599	0.0	1.0
54872	2359.0	1842.0
102724430	0.0	0.0
54879	1321.0	688.0
6502	679.0	225.0
54878	2735.0	2328.0
6504	76.0	37.0
54877	704.0	1934.0
91801	721.0	377.0
6503	357.0	251.0
54876	2576.0	2890.0
6506	51.0	21.0
6505	1216.0	594.0
91807	91.0	15.0
6508	547.0	690.0
6507	507.0	245.0
101928176	35.0	0.0
6520	9493.0	5720.0
6522	2383.0	8084.0
221717	0.0	0.0
6521	1.0	0.0
221718	0.0	0.0
100421813	1.0	1.0
64207	3006.0	8860.0
100421816	6.0	3.0
221711	18.0	8.0
64208	16.0	7.0
221710	839.0	859.0
54882	145.0	260.0
54881	1951.0	1407.0
54880	1710.0	2839.0
54886	53.0	7.0
54885	1411.0	1488.0
54884	6646.0	5385.0
54883	983.0	475.0
6513	3022.0	4451.0
6512	22.0	42.0
54888	2635.0	3495.0
6515	1052.0	3589.0
54887	771.0	2923.0
6514	0.0	0.0
6517	1007.0	379.0
6519	45.0	3.0
6518	5960.0	115.0
221749	1515.0	524.0
64210	2662.0	2584.0
6531	5.0	4.0
100421820	0.0	3.0
64211	0.0	0.0
6530	8.0	4.0
6533	660.0	849.0
6532	59.0	4.0
100421823	0.0	0.0
390572	2.0	3.0
64216	1664.0	837.0
64215	4113.0	3567.0
100421825	1.0	0.0
64218	2689.0	5078.0
100421827	0.0	0.0
100421828	5.0	1.0
64219	2621.0	1407.0
100421829	60.0	22.0
54893	2257.0	1104.0
54892	403.0	1053.0
54891	695.0	1096.0
54890	5150.0	5574.0
54897	1212.0	2591.0
54896	944.0	959.0
54894	2041.0	2964.0
6524	3.0	7.0
6523	577.0	43.0
170062	0.0	0.0
101928190	0.0	0.0
54899	1074.0	865.0
6526	963.0	1284.0
6525	18009.0	5773.0
54898	1292.0	6148.0
6528	5.0	1.0
91828	24.0	15.0
170067	4.0	1.0
6527	34.0	33.0
6529	14.0	20.0
6540	1.0	2.0
64221	827.0	250.0
64220	175.0	267.0
6542	3670.0	1896.0
64223	3703.0	3424.0
6541	1331.0	9186.0
64222	4995.0	1960.0
390581	0.0	0.0
64225	6683.0	3437.0
6543	60.0	25.0
64224	2326.0	1689.0
105376261	5.0	1.0
6535	2070.0	5188.0
6534	4.0	3.0
6536	165.0	274.0
6539	5.0	14.0
6538	146.0	522.0
64232	0.0	0.0
6551	0.0	0.0
6550	5.0	53.0
64231	2653.0	751.0
6553	32.0	51.0
91851	12682.0	3013.0
64236	1137.0	902.0
6555	0.0	0.0
101928122	0.0	0.0
6554	0.0	0.0
6546	2489.0	1525.0
6545	963.0	18.0
6548	1206.0	2665.0
6547	9.0	31.0
6549	2081.0	2197.0
6560	2854.0	1817.0
64241	0.0	0.0
64240	6.0	1.0
6561	0.0	1.0
6564	451.0	2.0
6563	33728.0	293.0
100421854	97.0	29.0
101928136	0.0	0.0
6566	6667.0	7065.0
6565	12298.0	7996.0
100421859	12.0	2.0
101928138	1.0	0.0
221756	26.0	15.0
6557	9.0	0.0
6556	275.0	118.0
6559	14.0	1.0
91833	1404.0	1501.0
6558	5040.0	6037.0
133083	0.0	0.0
6571	704.0	136.0
101928142	2.0	0.0
100421860	4.0	1.0
6570	7.0	10.0
100421861	0.0	0.0
6573	694.0	2696.0
6572	0.0	0.0
101928141	0.0	0.0
91875	2729.0	1280.0
6575	2051.0	2041.0
6574	638.0	647.0
101928147	0.0	0.0
100421865	26.0	12.0
6576	6702.0	6850.0
221785	883.0	794.0
245711	12.0	12.0
169044	508.0	23.0
221786	1513.0	314.0
6568	0.0	0.0
6567	1465.0	724.0
91869	1547.0	1375.0
6569	13.0	0.0
6582	63.0	5.0
91860	199.0	157.0
101928153	561.0	538.0
6581	7361.0	1075.0
101928154	0.0	0.0
6584	2456.0	1564.0
101928151	1.0	0.0
6583	586.0	160.0
6586	792.0	1110.0
6585	99.0	7360.0
101928158	28.0	1.0
91862	1533.0	2385.0
6588	52.0	25.0
6580	43.0	11.0
169026	6.0	0.0
6579	20.0	88.0
6578	1735.0	4116.0
6595	6355.0	7971.0
6594	5871.0	2809.0
30817	148.0	152.0
6597	2629.0	11180.0
6596	3554.0	4261.0
30816	5.0	2.0
30819	34.0	14.0
6599	6213.0	11354.0
100421767	3.0	0.0
6598	5632.0	4259.0
30818	337.0	171.0
100421768	0.0	0.0
100421769	0.0	0.0
6591	1719.0	120.0
6590	1298.0	87.0
30820	36.0	19.0
100421774	0.0	0.0
100421776	0.0	1.0
100421779	3.0	1.0
282706	0.0	0.0
255104	3935.0	2042.0
255101	77.0	132.0
54802	2331.0	777.0
30813	1.0	2.0
30812	31.0	84.0
54801	1016.0	667.0
54800	4546.0	3335.0
30815	4257.0	2309.0
30814	0.0	0.0
54806	1809.0	914.0
54805	526.0	1961.0
30811	251.0	114.0
100421771	0.0	0.0
54809	388.0	295.0
100421784	16.0	8.0
54808	4355.0	3405.0
54807	973.0	319.0
29802	25.0	20.0
29801	899.0	1612.0
29800	1229.0	229.0
101928104	0.0	1.0
29803	3727.0	8194.0
54813	1418.0	1062.0
54812	5155.0	4514.0
54811	1794.0	1789.0
54810	340.0	89.0
54816	2687.0	1549.0
54815	1341.0	4434.0
54814	1701.0	1162.0
100421794	1.0	1.0
54819	1348.0	500.0
100421796	394.0	150.0
100421797	0.0	0.0
101928113	34.0	4.0
100421799	0.0	0.0
54820	1334.0	847.0
54823	969.0	661.0
54822	3005.0	2147.0
54821	49.0	98.0
54828	2551.0	1628.0
54827	146.0	0.0
54826	903.0	275.0
54825	2.0	11.0
54829	190.0	218.0
282756	0.0	0.0
54831	0.0	0.0
54830	88.0	101.0
282754	0.0	0.0
102724473	0.0	0.0
54834	1033.0	881.0
54832	2460.0	4269.0
54839	1364.0	294.0
54838	6552.0	5024.0
54836	1107.0	1324.0
54842	3185.0	5656.0
54841	1321.0	674.0
54840	2306.0	1351.0
54845	4793.0	6524.0
54843	1898.0	2395.0
54849	2346.0	2501.0
54848	762.0	1017.0
54847	559.0	1685.0
100359394	0.0	2.0
100359397	0.0	0.0
100359396	2.0	8.0
255119	12.0	1.0
54853	1594.0	2588.0
54852	161.0	68.0
54851	1494.0	325.0
54850	1036.0	513.0
54857	9.0	3.0
54856	999.0	1912.0
54855	2051.0	1169.0
54854	30.0	2.0
54859	4443.0	1692.0
54858	2336.0	4284.0
255130	12.0	2.0
54860	0.0	2.0
100134015	2.0	4.0
54863	133.0	157.0
54862	1748.0	2737.0
54861	1750.0	2106.0
54868	660.0	1662.0
54867	6479.0	8858.0
54866	24.0	3.0
54865	1236.0	1680.0
54869	1211.0	2042.0
255180	0.0	0.0
27249	10163.0	7243.0
27247	3698.0	1092.0
27248	17809.0	5960.0
100431168	2.0	0.0
400360	0.0	0.0
107161163	0.0	0.0
27241	1113.0	465.0
27242	1710.0	3800.0
27240	150.0	28.0
27245	721.0	1292.0
400359	0.0	1.0
27246	5610.0	2960.0
27243	10602.0	6896.0
27244	6583.0	4175.0
678655	2285.0	655.0
642687	1.0	5.0
282791	15.0	1.0
282790	0.0	0.0
107161154	0.0	0.0
27258	4520.0	1931.0
100431177	0.0	0.0
255193	1.0	0.0
27252	2654.0	885.0
27253	132.0	295.0
27250	7953.0	16345.0
100431173	0.0	0.0
27257	2359.0	821.0
100431172	0.0	0.0
255189	1860.0	1836.0
27254	480.0	155.0
282786	0.0	0.0
27255	1.0	0.0
123606	1314.0	3030.0
107161144	70.0	45.0
29889	2069.0	2487.0
29888	3621.0	5743.0
103344929	0.0	0.0
29887	649.0	439.0
103344928	3.0	0.0
107161145	0.0	0.0
27229	581.0	1316.0
353500	17.0	49.0
29882	1856.0	2476.0
29881	6.0	15.0
29880	5377.0	2217.0
103344932	11.0	5.0
29886	609.0	1387.0
282776	0.0	0.0
282775	0.0	0.0
29883	7355.0	5111.0
282770	0.0	0.0
103344930	0.0	0.0
353515	0.0	0.0
27238	1367.0	1199.0
27239	200.0	67.0
29899	685.0	394.0
27236	5880.0	3361.0
27237	947.0	2228.0
353513	0.0	0.0
353514	99.0	53.0
353511	90.0	161.0
27230	36176.0	21235.0
29893	242.0	149.0
27231	10.0	4.0
282769	0.0	0.0
29890	1993.0	4827.0
29896	4368.0	2097.0
27235	951.0	575.0
27232	4169.0	1973.0
29895	15.0	9.0
255167	264.0	9.0
29894	2157.0	3940.0
27233	235.0	124.0
282763	0.0	0.0
27201	1.0	2.0
27202	36.0	11.0
27200	0.0	0.0
30849	1870.0	2406.0
30851	1447.0	479.0
30850	440.0	879.0
400389	15.0	1.0
29844	4324.0	798.0
29843	1091.0	653.0
400385	22.0	5.0
29842	604.0	25.0
29841	1077.0	865.0
30846	3158.0	3341.0
30845	684.0	436.0
30848	0.0	0.0
30847	0.0	0.0
30844	2564.0	2322.0
30827	2037.0	2058.0
29855	1257.0	3964.0
123624	33.0	0.0
29851	35.0	45.0
29850	0.0	4.0
30835	23.0	56.0
30834	1898.0	390.0
30837	405.0	1986.0
30836	4870.0	2310.0
30833	2415.0	830.0
30832	378.0	253.0
64395	3162.0	2323.0
64397	4307.0	7280.0
64396	0.0	2.0
64399	935.0	446.0
64398	6051.0	6062.0
390634	0.0	0.0
390637	326.0	290.0
389634	19.0	4.0
389633	4.0	2.0
400511	0.0	0.0
389631	0.0	0.0
64393	1967.0	2074.0
389630	0.0	0.0
390643	0.0	0.0
400506	773.0	624.0
390649	0.0	0.0
390648	0.0	0.0
389626	1.0	0.0
400500	0.0	0.0
642612	1.0	0.0
160518	339.0	330.0
341689	0.0	1.0
400508	7.0	4.0
642614	0.0	0.0
389662	12.0	2.0
390610	0.0	0.0
377677	221.0	392.0
390612	0.0	0.0
390616	7.0	2.0
389658	21.0	10.0
389655	58.0	6.0
341674	0.0	0.0
642623	0.0	0.0
642627	1.0	0.0
341676	79.0	493.0
642641	43.0	13.0
389652	2.0	0.0
389649	7.0	4.0
390627	26.0	119.0
389644	7.0	2.0
389643	4.0	5.0
642633	0.0	0.0
642631	0.0	0.0
642636	0.0	0.0
101928085	254.0	43.0
642652	0.0	0.0
375035	2323.0	4573.0
221806	606.0	457.0
338017	0.0	1.0
389677	545.0	951.0
389676	0.0	0.0
101928099	50.0	50.0
642663	0.0	0.0
389674	12.0	10.0
389672	30.0	12.0
338002	1.0	2.0
400550	1810.0	597.0
338004	0.0	0.0
390688	1.0	1.0
338005	0.0	0.0
389668	142.0	111.0
375033	135.0	376.0
341640	385.0	560.0
642659	204.0	89.0
642658	20.0	29.0
221823	0.0	0.0
6610	1123.0	1401.0
375057	689.0	667.0
390650	0.0	0.0
375056	8073.0	24971.0
387044	0.0	0.0
390652	0.0	0.0
390651	0.0	0.0
387043	3.0	0.0
6609	4217.0	6753.0
147525	224.0	78.0
6608	1962.0	3390.0
387039	0.0	0.0
387036	29.0	49.0
6601	3281.0	6731.0
6603	6774.0	9536.0
6602	1724.0	2288.0
6605	7995.0	4626.0
6604	3969.0	397.0
375061	699.0	373.0
6607	140.0	72.0
6606	407.0	270.0
6621	440.0	833.0
6620	0.0	1.0
642683	1.0	4.0
390660	1.0	0.0
390664	0.0	0.0
387032	436.0	88.0
389692	0.0	2.0
390667	6.0	1.0
123591	132.0	193.0
389690	1.0	0.0
6619	2822.0	2126.0
6612	10856.0	5502.0
6611	24694.0	38983.0
6614	20.0	148.0
6613	13094.0	6219.0
6616	244.0	106.0
6615	63.0	104.0
6618	2298.0	2282.0
6617	1327.0	265.0
6632	3270.0	1447.0
6631	5499.0	2418.0
387066	17393.0	5149.0
387065	0.0	0.0
64319	2415.0	5116.0
64318	1185.0	775.0
387063	1.0	0.0
245812	580.0	300.0
54991	442.0	340.0
54996	2253.0	1673.0
54995	1349.0	515.0
54994	4342.0	4002.0
54993	339.0	402.0
6623	2454.0	156.0
6622	1595.0	574.0
6625	4873.0	6704.0
54998	6255.0	4030.0
6624	596.0	846.0
54997	1349.0	73.0
6627	1252.0	996.0
6626	3028.0	2852.0
6629	3853.0	1466.0
6628	13044.0	7817.0
64320	1940.0	856.0
6641	415.0	260.0
6640	2593.0	1771.0
64321	149.0	346.0
64324	1641.0	4626.0
6643	6965.0	4072.0
221838	1461.0	511.0
6642	10060.0	8567.0
64326	3422.0	1966.0
387055	2.0	0.0
64328	1300.0	1597.0
64327	3577.0	3715.0
221833	716.0	78.0
221830	1900.0	1263.0
6634	7031.0	3960.0
6633	16578.0	4165.0
6636	2177.0	846.0
6635	3008.0	1351.0
6638	17859.0	7025.0
6637	3849.0	1150.0
101928062	2.0	2.0
6650	592.0	2086.0
64333	210.0	148.0
6652	57500.0	45494.0
64332	441.0	1301.0
6651	9379.0	19631.0
6654	2739.0	3422.0
100421943	1.0	0.0
6653	5018.0	1987.0
387082	5.0	3.0
102724536	4.0	1.0
78987	6785.0	4231.0
78986	250.0	26.0
78989	180.0	90.0
6645	2703.0	4112.0
78988	7611.0	3074.0
6644	0.0	0.0
6647	19252.0	8708.0
6646	11995.0	12231.0
6649	6581.0	1932.0
91949	2829.0	2506.0
6648	19235.0	18287.0
91947	1658.0	799.0
91948	1.0	0.0
64342	5366.0	3662.0
6661	0.0	0.0
6660	193.0	90.0
245806	0.0	0.0
6663	0.0	0.0
64344	388.0	238.0
4000	8778.0	7574.0
4001	187.0	721.0
6662	3622.0	2702.0
64343	2939.0	1401.0
91942	1921.0	673.0
6665	658.0	65.0
6664	0.0	0.0
101928079	110.0	37.0
387074	0.0	0.0
387071	0.0	0.0
245802	0.0	0.0
196549	3.0	2.0
6656	1.0	0.0
6655	2459.0	2022.0
6658	1.0	0.0
6657	529.0	6.0
6659	3221.0	9143.0
196541	2.0	2.0
91937	49.0	27.0
6670	5980.0	4763.0
6672	5601.0	2321.0
6671	1192.0	661.0
4010	2.0	180.0
6674	460.0	279.0
4012	4364.0	4860.0
91975	448.0	174.0
6676	195.0	26.0
4013	2072.0	962.0
101928001	1.0	0.0
6675	6447.0	14330.0
4014	1.0	0.0
64359	4901.0	3714.0
221883	2517.0	2567.0
100271927	5.0	1.0
102724515	195.0	256.0
196513	1481.0	818.0
4004	3.0	0.0
6667	4692.0	5918.0
4005	843.0	400.0
6666	948.0	2152.0
4007	479.0	369.0
6668	1219.0	1785.0
91966	1257.0	661.0
4008	3277.0	12447.0
4009	0.0	0.0
6683	2121.0	1101.0
4023	66.0	294.0
100421975	0.0	0.0
6687	2857.0	3005.0
4025	5.0	6.0
100271918	1.0	0.0
101928017	482.0	35.0
78990	142.0	71.0
78992	4249.0	2806.0
78991	655.0	248.0
78994	1649.0	1458.0
78996	1464.0	1269.0
78995	74.0	51.0
196527	4838.0	2896.0
78998	38.0	53.0
78997	11.0	4.0
196528	1926.0	1872.0
4015	510.0	734.0
6678	62336.0	25080.0
6677	0.0	0.0
4016	802.0	599.0
78999	276.0	248.0
4017	748.0	534.0
4018	11.0	6.0
6692	9032.0	14505.0
6691	14.0	1.0
101928022	2.0	0.0
6694	0.0	0.0
64375	302.0	457.0
64374	4950.0	4997.0
6693	193.0	363.0
4033	249.0	80.0
6696	711.0	238.0
64377	126.0	246.0
4034	503.0	973.0
64376	2613.0	1322.0
6695	15016.0	86153.0
4035	2625.0	12117.0
6698	7.0	2.0
4036	3.0	16.0
6697	4122.0	4269.0
6690	86.0	116.0
4026	13994.0	18530.0
6689	110.0	26.0
6688	500.0	495.0
4040	1825.0	3200.0
4041	2101.0	4924.0
64386	118.0	51.0
4043	10087.0	9150.0
64388	175.0	300.0
4045	9952.0	1223.0
4046	834.0	1261.0
4047	3882.0	4899.0
221895	3745.0	970.0
4037	2651.0	4773.0
91978	202.0	240.0
4038	428.0	203.0
6699	19.0	2.0
91977	177.0	21.0
196500	43.0	20.0
101928040	0.0	0.0
4051	19.0	59.0
54908	363.0	351.0
4052	5076.0	6774.0
4053	1493.0	2323.0
54906	1869.0	2413.0
4054	4933.0	5433.0
4055	5859.0	8542.0
4056	4.0	1.0
4057	41929.0	53.0
4058	9.0	5.0
29945	1324.0	602.0
255220	0.0	0.0
29944	9.0	19.0
29943	4.0	0.0
29942	37.0	11.0
29949	0.0	0.0
29948	624.0	489.0
29947	0.0	0.0
29946	3612.0	1948.0
4050	178.0	180.0
29941	180.0	218.0
29940	1461.0	954.0
4048	4923.0	4150.0
4049	13.0	11.0
54910	1773.0	2165.0
54916	1567.0	1189.0
54915	2845.0	3065.0
54914	3444.0	3471.0
54913	754.0	95.0
4062	4.0	4.0
4063	129.0	100.0
54919	1248.0	1694.0
54918	11286.0	7901.0
4064	139.0	124.0
4065	100.0	56.0
4066	286.0	96.0
4067	2241.0	1859.0
4068	144.0	52.0
4069	7605.0	5524.0
29956	7317.0	10059.0
255231	118.0	131.0
29954	528.0	810.0
29953	329.0	300.0
29959	6351.0	4939.0
29958	226.0	105.0
4060	32197.0	12639.0
29957	2775.0	1138.0
4061	7033.0	4305.0
29952	8616.0	9073.0
29951	828.0	309.0
29950	2066.0	1143.0
4059	34220.0	43075.0
54923	17.0	35.0
54922	337.0	476.0
54921	9248.0	5989.0
54920	575.0	477.0
54927	3467.0	1725.0
54926	5397.0	6421.0
54925	115.0	87.0
4074	4594.0	2981.0
54929	1400.0	1798.0
29929	791.0	1093.0
54928	8287.0	10571.0
4076	15262.0	16024.0
29928	2489.0	1478.0
4077	11803.0	14197.0
29923	858.0	2008.0
29922	851.0	265.0
29920	3077.0	1978.0
29927	23714.0	30835.0
29926	4223.0	3215.0
4070	30159.0	27775.0
4071	10162.0	5031.0
29925	3443.0	3479.0
29924	6397.0	12828.0
4072	8968.0	10273.0
54930	2591.0	962.0
54934	3019.0	728.0
54933	228.0	37.0
54932	538.0	553.0
54931	1910.0	932.0
54938	246.0	218.0
54937	264.0	129.0
54936	2351.0	1505.0
54935	1747.0	955.0
4084	617.0	822.0
4085	867.0	594.0
4086	849.0	706.0
54939	3766.0	1974.0
4087	4936.0	4251.0
4088	2594.0	1826.0
4089	9317.0	5432.0
29934	5376.0	3420.0
29933	58.0	50.0
282809	1679.0	713.0
282808	1.0	0.0
29937	9389.0	3168.0
4081	134.0	25.0
4082	15136.0	9659.0
29935	0.0	0.0
282801	0.0	0.0
54941	450.0	783.0
29930	0.0	11.0
54940	14502.0	6915.0
54944	57.0	149.0
54943	102.0	89.0
54942	1174.0	656.0
54949	1923.0	725.0
54948	3137.0	1190.0
54947	1598.0	232.0
255208	0.0	0.0
54946	3217.0	3602.0
29909	32.0	18.0
29907	34.0	22.0
4097	616.0	2127.0
29906	6.0	17.0
4099	8.0	1.0
29901	456.0	447.0
4090	5907.0	3622.0
4091	633.0	318.0
4092	1098.0	960.0
29904	3907.0	5095.0
4093	3354.0	2490.0
29903	1217.0	514.0
4094	5506.0	2176.0
29902	623.0	225.0
54952	1500.0	424.0
54951	2125.0	471.0
102724594	11.0	20.0
54956	911.0	663.0
54955	1478.0	1052.0
54954	512.0	855.0
100271893	0.0	0.0
54953	3990.0	3671.0
196472	0.0	0.0
196477	0.0	0.0
54959	245.0	2.0
54958	331.0	180.0
196475	75.0	40.0
54957	1326.0	344.0
29919	1188.0	1282.0
255275	1.0	8.0
29911	1359.0	1903.0
29916	2905.0	1124.0
29915	2802.0	803.0
29914	1554.0	1806.0
54963	2119.0	1077.0
100271884	1.0	0.0
54962	290.0	113.0
54961	2954.0	2635.0
54960	945.0	471.0
54967	0.0	1.0
54965	1620.0	2415.0
196483	627.0	614.0
54964	1299.0	452.0
54969	2154.0	828.0
54968	2504.0	1339.0
54970	2360.0	980.0
255239	55.0	18.0
54974	1507.0	460.0
100271873	1.0	1.0
54973	4827.0	3885.0
54972	479.0	993.0
54971	658.0	455.0
100271874	9.0	17.0
54978	3816.0	6739.0
54977	4932.0	3247.0
54976	1176.0	1011.0
100271871	1.0	3.0
100271870	0.0	0.0
54979	16.0	4.0
255252	1817.0	957.0
54981	3260.0	1066.0
54980	749.0	371.0
54985	4440.0	1997.0
54984	479.0	229.0
102724560	80.0	164.0
54982	1295.0	1849.0
54989	1639.0	1929.0
196463	2694.0	8176.0
54988	90.0	44.0
54987	3820.0	1146.0
54986	399.0	274.0
642569	0.0	0.0
642580	0.0	2.0
642585	6.0	2.0
642592	1.0	4.0
642597	0.0	0.0
27348	2099.0	1927.0
27349	1464.0	1093.0
27346	1910.0	863.0
27347	6081.0	4886.0
27340	1242.0	1314.0
27341	3431.0	6636.0
27344	387.0	10.0
27345	324.0	359.0
27342	797.0	617.0
400456	22.0	16.0
27343	1891.0	1365.0
642587	5989.0	11.0
282890	359.0	147.0
100124541	0.0	0.0
400451	6788.0	9865.0
27351	3084.0	3737.0
27352	4893.0	11042.0
27350	6216.0	650.0
100124540	0.0	0.0
338091	0.0	2.0
338094	6.0	2.0
100124537	0.0	0.0
100124536	1.0	0.0
100124535	0.0	0.0
100124534	0.0	0.0
29989	4.0	0.0
338099	88.0	30.0
27327	1399.0	1599.0
29988	1561.0	878.0
27324	67.0	407.0
100124539	0.0	0.0
29986	179.0	0.0
100124538	0.0	0.0
27328	4.0	12.0
27329	3.0	6.0
29980	218.0	264.0
29985	1177.0	1235.0
29984	2206.0	800.0
27320	0.0	0.0
29982	1284.0	641.0
29999	0.0	3.0
27338	559.0	869.0
29998	437.0	1004.0
27335	17384.0	5578.0
27336	2918.0	2998.0
29997	23703.0	19669.0
390601	2.0	4.0
27339	10707.0	8848.0
29992	174.0	178.0
27330	896.0	1090.0
29991	2.0	0.0
29990	100.0	88.0
27333	2103.0	2077.0
29995	1769.0	419.0
27334	101.0	69.0
29994	1727.0	1578.0
27332	4063.0	4605.0
29993	56.0	81.0
27304	832.0	456.0
29967	1141.0	1733.0
377630	0.0	4.0
29966	2865.0	1827.0
29965	2204.0	579.0
27302	0.0	0.0
27303	1234.0	602.0
100124516	0.0	0.0
27309	1503.0	1643.0
29969	1820.0	534.0
27306	262.0	100.0
29968	2481.0	2176.0
102388891	1.0	1.0
389616	0.0	0.0
27300	2377.0	1211.0
27301	1829.0	1333.0
389611	0.0	0.0
389610	83.0	60.0
29960	1616.0	1186.0
30968	10082.0	3587.0
389618	0.0	0.0
27315	1755.0	1852.0
29978	3778.0	5078.0
27316	12554.0	6489.0
27314	1240.0	1639.0
338069	2.0	3.0
27319	4.0	49.0
29979	11399.0	10256.0
29970	170.0	27.0
29974	0.0	3.0
54901	1117.0	640.0
54900	53.0	46.0
54905	91.0	8.0
54904	3459.0	4362.0
54903	849.0	428.0
54902	5135.0	3167.0
503519	0.0	0.0
100288687	2.0	0.0
202374	241.0	27.0
442038	9.0	19.0
253959	1167.0	2304.0
100132803	6.0	4.0
100132808	0.0	1.0
100616299	0.0	0.0
100616298	0.0	0.0
100616295	0.0	0.0
100616294	3.0	6.0
100616291	0.0	0.0
100616292	0.0	0.0
253962	5.0	8.0
100132815	1201.0	558.0
100616288	0.0	2.0
100616289	0.0	0.0
442060	0.0	0.0
100288667	0.0	0.0
100616286	0.0	0.0
100616287	0.0	0.0
100616284	2.0	0.0
100616285	2.0	2.0
100616282	0.0	0.0
100616283	0.0	0.0
100288661	0.0	0.0
100616280	0.0	0.0
100616281	0.0	0.0
503538	71.0	25.0
503543	12.0	2.0
100616290	0.0	0.0
503542	76.0	149.0
253933	2.0	0.0
253935	4.0	1.0
100616277	0.0	0.0
100288659	0.0	0.0
100616278	0.0	0.0
100616275	0.0	0.0
100616276	0.0	0.0
100288654	0.0	1.0
100616274	0.0	0.0
100616271	0.0	0.0
100616272	0.0	0.0
100616270	0.0	0.0
100132832	1.0	0.0
253943	8444.0	6190.0
6708	0.0	0.0
6707	2.0	1.0
6709	5753.0	12368.0
100132841	0.0	0.0
6700	4.0	0.0
6702	0.0	0.0
6701	0.0	0.0
6704	1.0	1.0
6703	4.0	1.0
6706	0.0	0.0
6705	1.0	0.0
6720	5321.0	19882.0
6719	0.0	0.0
6718	2.0	1.0
167465	37.0	81.0
6711	9352.0	18245.0
6710	19.0	132.0
102467077	0.0	0.0
6713	2754.0	598.0
6712	2675.0	14339.0
102467075	0.0	0.0
6715	367.0	1027.0
102467074	0.0	0.0
6714	3438.0	3156.0
6717	10693.0	3112.0
6716	4001.0	954.0
6731	9240.0	8770.0
6730	6354.0	5451.0
442013	15.0	41.0
6729	4870.0	4491.0
503583	0.0	0.0
100132863	7.0	0.0
253970	0.0	0.0
6722	4878.0	5058.0
6721	5726.0	9577.0
503582	0.0	0.0
6723	2509.0	3410.0
6726	17823.0	6981.0
6725	213.0	720.0
6728	2586.0	1281.0
6727	32029.0	11357.0
6742	3741.0	2156.0
6741	8076.0	5153.0
100288613	0.0	0.0
503569	435.0	235.0
253986	52.0	13.0
100132871	0.0	0.0
253980	724.0	896.0
442006	0.0	0.0
253982	119.0	337.0
6733	3349.0	3376.0
6732	1962.0	1942.0
6734	12313.0	14220.0
6737	1742.0	556.0
6736	4.0	0.0
6738	3339.0	3141.0
100616228	0.0	0.0
100616229	0.0	0.0
64430	4078.0	3962.0
100616226	0.0	0.0
100616227	0.0	0.0
64432	1826.0	1541.0
6751	150.0	327.0
100616224	1.0	0.0
64431	2631.0	1131.0
6750	0.0	0.0
100129227	1.0	2.0
100616225	0.0	0.0
64434	554.0	646.0
100616222	0.0	0.0
6753	8.0	4.0
6752	368.0	207.0
100129229	0.0	0.0
100616223	0.0	0.0
64433	0.0	1.0
100616220	0.0	0.0
100616221	0.0	0.0
100130211	37.0	18.0
6744	7284.0	4556.0
6746	33580.0	12541.0
6745	14535.0	12870.0
6748	33898.0	10015.0
6747	27599.0	12605.0
6749	6657.0	7314.0
100616217	0.0	0.0
100616218	0.0	0.0
6760	4786.0	4845.0
100616215	0.0	0.0
100616216	0.0	2.0
650983	0.0	0.0
100616213	0.0	0.0
4100	0.0	0.0
6764	3429.0	1392.0
100130204	0.0	0.0
100616211	0.0	0.0
4101	0.0	0.0
4102	0.0	0.0
100616212	0.0	0.0
64446	6.0	4.0
100616210	6.0	4.0
6755	23.0	5.0
100129213	0.0	0.0
6754	0.0	1.0
6757	0.0	0.0
6756	0.0	0.0
6759	0.0	0.0
6758	0.0	0.0
100616219	0.0	0.0
100616206	0.0	0.0
100616207	0.0	0.0
6771	0.0	0.0
100616204	0.0	0.0
6770	26.0	3.0
100616205	0.0	0.0
6773	3195.0	3159.0
