id	b7aa2312-9946-4dc5-a844-7e1cf249e284	edc8824b-e337-47be-8f6e-9a7516e69df0
283248	49.0	15.0
344729	0.0	0.0
100128894	3.0	0.0
100128893	14.0	1.0
100128890	17.0	6.0
728386	0.0	0.0
728388	0.0	0.0
100128889	0.0	0.0
100128888	1.0	11.0
114614	16.0	5.0
283238	0.0	0.0
100190800	22.0	10.0
283237	1161.0	764.0
283236	1.0	0.0
283234	193.0	199.0
728381	0.0	0.0
283232	1810.0	1550.0
728380	0.0	1.0
100128881	436.0	233.0
100128880	1.0	0.0
692099	369.0	182.0
114609	399.0	181.0
29128	248.0	42.0
29123	1795.0	1122.0
344709	0.0	0.0
29122	5.0	1.0
29121	161.0	77.0
283229	2307.0	1882.0
29127	458.0	140.0
29126	398.0	91.0
29125	3.0	6.0
29124	0.0	0.0
692087	0.0	0.0
692088	0.0	0.0
692089	1.0	0.0
100128867	0.0	0.0
54145	0.0	1.0
54143	3.0	0.0
283219	444.0	269.0
54149	465.0	289.0
54148	857.0	756.0
54147	1.0	0.0
283212	80.0	99.0
692091	0.0	0.0
692092	0.0	0.0
692093	6.0	1.0
692094	0.0	0.0
100271091	0.0	0.0
100271090	1.0	0.0
100128857	1.0	2.0
100271093	0.0	0.0
100271092	0.0	0.0
728350	14.0	4.0
285872	3.0	1.0
100128853	0.0	1.0
29109	360.0	624.0
29108	337.0	517.0
285877	0.0	0.0
29107	742.0	688.0
285878	4.0	2.0
29106	1812.0	121.0
728358	0.0	0.0
29101	7765.0	7083.0
29100	1091.0	1672.0
29105	2052.0	555.0
29104	643.0	391.0
29103	595.0	334.0
29102	2429.0	1258.0
100271098	1.0	0.0
283284	30.0	26.0
728343	0.0	0.0
728342	37.0	38.0
100128849	1.0	0.0
728344	0.0	0.0
100271081	6.0	10.0
100128845	0.0	3.0
728340	114.0	61.0
285888	0.0	4.0
29119	28.0	1.0
107057644	2.0	0.0
29118	2.0	1.0
107057647	0.0	0.0
114655	0.0	0.0
29117	1889.0	1232.0
107057646	3.0	0.0
114657	0.0	0.0
114659	347.0	226.0
126638	5.0	0.0
54165	2009.0	1354.0
126637	0.0	1.0
29110	1571.0	1136.0
29116	4287.0	1014.0
29115	1999.0	1381.0
29114	210.0	13.0
29113	0.0	0.0
100271087	11.0	3.0
100271089	0.0	1.0
100271085	0.0	0.0
100128836	4.0	3.0
728378	10.0	21.0
728377	108.0	15.0
100271070	14.0	2.0
285893	0.0	0.0
100128834	0.0	0.0
728373	0.0	0.0
728379	0.0	0.0
81797	0.0	0.0
126626	1918.0	1110.0
81793	5.0	6.0
81794	165.0	87.0
81796	320.0	60.0
81790	1180.0	773.0
100271076	0.0	0.0
283267	864.0	538.0
91107	618.0	575.0
100128830	0.0	1.0
81792	94.0	43.0
100271078	0.0	0.0
100271073	1.0	0.0
100271072	0.0	0.0
100271074	0.0	0.0
100128827	0.0	0.0
728366	0.0	0.0
728361	1.0	0.0
100128822	241.0	158.0
728369	0.0	0.0
81786	33.0	60.0
54187	8730.0	10350.0
81788	389.0	169.0
81789	754.0	1210.0
283257	1.0	0.0
100271065	0.0	0.0
645700	0.0	0.0
283254	91.0	69.0
126695	1121.0	1158.0
148003	0.0	0.0
378108	2.0	2.0
151649	4.0	5.0
151648	86.0	30.0
151647	98.0	53.0
151645	24.0	13.0
200909	0.0	0.0
200916	2341.0	1678.0
148014	24.0	28.0
151658	0.0	0.0
151651	11.0	5.0
56704	802.0	373.0
148022	924.0	653.0
126669	212.0	238.0
126668	40.0	36.0
100126297	0.0	0.0
100126299	0.0	0.0
100126296	0.0	0.0
200931	368.0	198.0
200933	1177.0	639.0
126661	532.0	448.0
56729	0.0	0.0
283298	424.0	128.0
283297	0.0	0.0
136051	327.0	182.0
138639	318.0	123.0
692076	5.0	1.0
391121	0.0	0.0
391120	0.0	0.0
391123	5.0	0.0
200942	644.0	492.0
440577	21.0	18.0
440574	4077.0	3254.0
56731	4451.0	6815.0
100126270	0.0	0.0
692084	0.0	0.0
692085	0.0	0.0
692086	3.0	11.0
138649	84.0	143.0
200959	0.0	0.0
200958	361.0	166.0
391135	11.0	28.0
440567	112.0	94.0
391139	8.0	3.0
440563	1.0	1.0
440561	0.0	1.0
151613	1291.0	979.0
692072	0.0	0.0
692075	1.0	0.0
692057	0.0	0.0
692058	0.0	1.0
124056	0.0	0.0
81706	3.0	8.0
391104	3.0	1.0
391107	0.0	0.0
391106	0.0	0.0
81704	1412.0	3103.0
391109	0.0	0.0
440595	727.0	359.0
56751	1.0	0.0
692063	0.0	0.0
8402	2996.0	2961.0
391110	0.0	0.0
8403	0.0	2.0
391112	0.0	0.0
124045	118.0	60.0
391114	0.0	0.0
124044	828.0	638.0
391115	0.0	0.0
440585	50.0	35.0
391117	0.0	0.0
440584	79.0	43.0
391119	0.0	0.0
54101	1122.0	257.0
151636	4862.0	3707.0
440590	150.0	25.0
54103	1090.0	786.0
54102	415.0	91.0
54108	2591.0	1950.0
54107	1905.0	1204.0
54106	3.0	2.0
692053	1.0	1.0
391040	5.0	1.0
645683	35.0	64.0
8410	0.0	0.0
645682	1.0	0.0
645688	15.0	29.0
391044	2.0	3.0
645687	0.0	0.0
8411	2375.0	1569.0
645686	0.0	0.0
8412	225.0	159.0
391045	0.0	0.0
440533	0.0	0.0
8406	309.0	197.0
8407	3911.0	3686.0
8404	14484.0	8608.0
8405	7385.0	4044.0
8408	2031.0	1377.0
8409	2459.0	3922.0
391051	6.0	6.0
8420	3470.0	1458.0
645694	0.0	0.0
391053	0.0	0.0
645693	48.0	43.0
643031	2.0	2.0
8424	5.0	6.0
8425	4983.0	2786.0
643037	0.0	0.0
163589	37.0	24.0
643034	0.0	0.0
440525	22.0	27.0
391059	40.0	8.0
645691	23.0	30.0
163590	5018.0	4194.0
8417	2819.0	1451.0
8418	188.0	184.0
8416	22.0	10.0
8419	3.0	2.0
8431	4.0	0.0
8435	5.0	2.0
8436	2706.0	1468.0
8433	0.0	0.0
8434	740.0	355.0
391026	0.0	0.0
440556	3.0	14.0
440560	0.0	0.0
8428	2768.0	752.0
8427	1575.0	1088.0
103157000	0.0	0.0
8443	4890.0	4512.0
8440	3179.0	1500.0
8446	1336.0	1031.0
8447	637.0	211.0
8444	525.0	211.0
8445	1166.0	621.0
391037	7.0	3.0
391039	1.0	1.0
643050	0.0	0.0
285905	30.0	20.0
285908	364.0	209.0
8439	1983.0	1395.0
8437	13.0	17.0
8438	56.0	10.0
8453	1429.0	837.0
8454	3172.0	1961.0
8451	4392.0	2851.0
8452	3779.0	1903.0
8458	382.0	205.0
8455	2962.0	1794.0
8456	13.0	9.0
106481578	0.0	0.0
106481579	0.0	0.0
8450	5052.0	2475.0
106481583	0.0	0.0
106481584	0.0	0.0
106481581	0.0	0.0
106481582	0.0	0.0
106481587	0.0	0.0
106481588	0.0	0.0
106481585	1.0	0.0
106481586	0.0	0.0
8448	29.0	26.0
8449	952.0	755.0
106481580	0.0	0.0
8464	478.0	315.0
8462	675.0	148.0
8463	988.0	1363.0
8468	3.0	2.0
391099	0.0	0.0
8467	6676.0	3781.0
342184	886.0	177.0
246312	0.0	0.0
106481589	0.0	0.0
8460	647.0	257.0
106481594	0.0	0.0
106481595	0.0	0.0
106481592	0.0	0.0
106481593	0.0	0.0
106481598	0.0	0.0
151579	15.0	5.0
106481599	2.0	2.0
106481596	0.0	0.0
106481597	0.0	0.0
8459	386.0	432.0
106481590	0.0	0.0
106481591	3.0	0.0
8476	7109.0	4942.0
8473	7464.0	4347.0
440519	17.0	5.0
440518	0.0	0.0
8479	830.0	676.0
440515	1209.0	626.0
8477	54.0	63.0
106481558	0.0	0.0
106481559	0.0	0.0
391069	0.0	0.0
106481556	0.0	0.0
106481557	0.0	0.0
8471	4.0	0.0
8470	4391.0	1889.0
106481561	2.0	0.0
106481562	0.0	0.0
106481560	0.0	0.0
106481565	0.0	0.0
106481566	0.0	0.0
106481563	0.0	0.0
106481564	0.0	0.0
391073	0.0	0.0
8487	270.0	89.0
8484	4.0	0.0
391075	0.0	0.0
440508	9.0	5.0
391077	1.0	0.0
391076	0.0	0.0
8488	4.0	17.0
440503	267.0	135.0
8489	4.0	6.0
106481569	0.0	0.0
106481567	0.0	0.0
106481568	0.0	0.0
8482	58.0	34.0
8483	72.0	40.0
8480	1352.0	815.0
8481	1848.0	1522.0
106481572	0.0	0.0
106481573	0.0	0.0
106481570	0.0	0.0
106481571	0.0	0.0
106481576	0.0	0.0
106481577	0.0	0.0
106481574	0.0	0.0
106481575	0.0	0.0
391081	7.0	2.0
8497	12.0	4.0
728431	260.0	323.0
8498	3605.0	2971.0
728430	3.0	2.0
100128934	0.0	0.0
8495	1400.0	998.0
8496	1911.0	1307.0
91012	2079.0	1860.0
100128936	283.0	136.0
728432	0.0	0.0
100128930	0.0	3.0
8499	4778.0	532.0
106481536	0.0	0.0
8490	9136.0	16248.0
106481537	0.0	0.0
285954	8.0	3.0
285955	2.0	2.0
106481534	0.0	0.0
106481535	0.0	0.0
8493	995.0	535.0
54075	0.0	0.0
101669766	3964.0	3449.0
728434	0.0	0.0
91010	449.0	460.0
285958	998.0	744.0
101669767	266.0	125.0
8491	4449.0	2502.0
106481538	0.0	0.0
8492	14.0	6.0
54072	0.0	0.0
106481539	0.0	0.0
101669762	1.0	2.0
106481540	0.0	0.0
101669763	0.0	2.0
101669764	0.0	0.0
106481543	0.0	0.0
81694	0.0	0.0
100271059	1.0	0.0
81695	0.0	0.0
106481544	0.0	0.0
106481541	0.0	0.0
81696	0.0	0.0
81697	2.0	0.0
106481542	1.0	0.0
81693	12.0	4.0
100271056	0.0	0.0
100271050	3.0	11.0
100271053	0.0	1.0
93664	2546.0	1425.0
100128923	1.0	6.0
93663	2666.0	3093.0
285961	3.0	4.0
93668	1.0	0.0
285962	78.0	77.0
106481547	0.0	0.0
54082	3.0	1.0
106481548	0.0	0.0
285965	5.0	5.0
285966	665.0	227.0
106481545	1.0	0.0
106481546	0.0	0.0
93661	0.0	0.0
100128927	953.0	808.0
54084	15.0	1.0
106481549	0.0	0.0
106481550	0.0	0.0
81688	16516.0	18156.0
106481551	0.0	0.0
54089	0.0	0.0
81689	2781.0	1260.0
54088	0.0	0.0
106481554	0.0	1.0
100271047	0.0	0.0
106481555	0.0	0.0
106481552	0.0	0.0
106456574	1.0	0.0
106481553	0.0	0.0
93659	0.0	0.0
100271040	0.0	0.0
100271042	0.0	0.0
100128912	0.0	0.0
91039	3070.0	2103.0
342132	159.0	59.0
285971	710.0	595.0
285972	12.0	4.0
285973	63.0	81.0
100128911	0.0	0.0
728450	0.0	0.0
54093	815.0	488.0
106481514	0.0	0.0
106481515	0.0	0.0
106481512	2.0	0.0
54090	2.0	0.0
106481513	0.0	0.0
54097	503.0	248.0
106481518	0.0	0.0
106481519	0.0	0.0
246329	63.0	62.0
106481516	0.0	0.0
728458	0.0	0.0
106481517	0.0	0.0
54099	14.0	1.0
54098	0.0	0.0
246330	751.0	768.0
106481521	0.0	0.0
106481522	0.0	0.0
106481520	0.0	0.0
342125	14.0	7.0
100271033	30.0	21.0
645619	1.0	1.0
100271031	2.0	1.0
344787	112.0	28.0
100128902	0.0	0.0
728441	0.0	0.0
100128903	0.0	1.0
222389	745.0	690.0
106481525	1.0	3.0
106481526	8.0	2.0
285987	861.0	259.0
106481523	0.0	0.0
285989	605.0	357.0
106481524	0.0	0.0
106481529	1.0	0.0
728448	23.0	7.0
106481527	0.0	0.0
106481528	0.0	0.0
728447	0.0	0.0
106481532	0.0	0.0
106481533	0.0	0.0
100271025	1.0	3.0
106481530	0.0	0.0
106481531	0.0	0.0
100271020	3.0	0.0
91057	1168.0	848.0
91056	182.0	229.0
645641	2.0	1.0
91050	1832.0	1382.0
100271015	0.0	1.0
106481500	0.0	0.0
645638	18.0	4.0
645651	0.0	0.0
344760	0.0	0.0
106481509	0.0	0.0
645652	15.0	10.0
106481503	0.0	0.0
106481504	0.0	0.0
106481501	0.0	0.0
106481502	0.0	0.0
106481507	0.0	1.0
106481508	0.0	0.0
106481505	0.0	0.0
106481506	0.0	0.0
100271007	4.0	0.0
283316	30.0	24.0
106481510	0.0	0.0
106481511	0.0	0.0
100271003	22.0	31.0
283314	118.0	83.0
100271006	0.0	4.0
283310	7.0	3.0
344758	0.0	0.0
100271001	0.0	0.0
344752	0.0	0.0
728411	395.0	187.0
728410	0.0	0.0
643003	2.0	6.0
643001	0.0	0.0
728419	0.0	0.0
728418	0.0	0.0
91074	3.0	1.0
728409	0.0	0.0
283303	0.0	0.0
344741	3.0	2.0
728400	0.0	0.0
645676	103.0	42.0
285941	1.0	1.0
728405	0.0	0.0
285943	43.0	31.0
728407	60.0	17.0
728402	1.0	1.0
728403	0.0	0.0
643008	24.0	9.0
645668	1.0	0.0
100506658	1652.0	616.0
100506655	2.0	1.0
81849	762.0	298.0
56890	676.0	335.0
56891	0.0	0.0
100506650	0.0	0.0
81846	3216.0	1453.0
81847	2880.0	1755.0
81848	1097.0	813.0
56896	67.0	43.0
56897	4583.0	3733.0
81853	1909.0	2086.0
56898	381.0	176.0
81855	444.0	294.0
56899	303.0	96.0
56892	13647.0	6097.0
56893	2835.0	1110.0
121275	0.0	0.0
121278	1.0	1.0
56894	3720.0	2846.0
81850	0.0	0.0
145249	2.0	1.0
56895	143.0	93.0
81851	0.0	0.0
649137	0.0	3.0
81839	974.0	669.0
121274	997.0	545.0
121273	3.0	2.0
145264	3.0	0.0
121270	0.0	0.0
145258	102.0	96.0
121268	8.0	9.0
81844	3065.0	2733.0
145259	7.0	10.0
133283	321.0	11998.0
375593	13.0	5.0
100506649	187.0	186.0
100506673	0.0	0.0
121260	1122.0	818.0
145270	243.0	54.0
100506671	0.0	3.0
81875	2860.0	1825.0
81876	13774.0	10993.0
81870	0.0	0.0
81871	0.0	0.0
121256	9.0	7.0
81872	0.0	0.0
81873	1642.0	1361.0
387597	96.0	4.0
100506668	581.0	534.0
160897	1086.0	521.0
649159	0.0	1.0
145282	1602.0	678.0
387590	331.0	845.0
81856	317.0	142.0
81857	2668.0	1930.0
100506660	30.0	6.0
81858	3217.0	3027.0
135886	1.0	1.0
147872	3.0	5.0
81889	1432.0	840.0
145200	6.0	3.0
81892	1546.0	3392.0
81893	0.0	0.0
81894	1756.0	1845.0
81890	2133.0	2497.0
135892	1.0	3.0
649179	1.0	0.0
100506600	7.0	9.0
613126	20.0	4.0
81887	1964.0	1594.0
81888	673.0	466.0
145216	0.0	2.0
338591	0.0	0.0
649186	9.0	4.0
338596	197.0	23.0
338599	1.0	0.0
169200	1089.0	461.0
145226	36.0	84.0
100506637	135.0	72.0
160857	280.0	124.0
160851	445.0	270.0
91227	2.0	0.0
157206	6.0	12.0
100506622	0.0	0.0
100856809	0.0	0.0
338588	0.0	0.0
145241	1.0	2.0
91219	0.0	3.0
650172	0.0	0.0
102724678	2.0	3.0
338579	3.0	1.0
326591	184.0	34.0
255738	11.0	2.0
338567	0.0	0.0
102724668	23.0	9.0
255743	10059.0	2404.0
56829	2032.0	1274.0
326586	0.0	0.0
102724655	0.0	0.0
554250	1.0	1.0
554251	160.0	96.0
338557	138.0	11.0
56832	0.0	0.0
56833	145.0	181.0
56834	2661.0	1875.0
554235	1.0	0.0
554236	26.0	5.0
56849	298.0	63.0
255725	0.0	0.0
56848	863.0	380.0
56852	930.0	515.0
56853	102.0	69.0
102724631	0.0	0.0
56850	2476.0	1287.0
56851	3581.0	3870.0
100820829	628.0	231.0
101243555	4.0	5.0
196872	97.0	58.0
8501	1455.0	2279.0
8502	4397.0	2351.0
8500	2395.0	1721.0
253128	11.0	2.0
664701	44.0	13.0
255783	592.0	881.0
54207	11.0	6.0
54206	24059.0	10903.0
54205	9902.0	9464.0
664709	40.0	28.0
54209	116.0	184.0
196883	223.0	411.0
8512	0.0	3.0
8513	0.0	0.0
8510	10.0	7.0
8511	6.0	0.0
54210	7.0	8.0
81831	1014.0	542.0
81832	311.0	34.0
81833	0.0	0.0
54212	0.0	0.0
170261	14.0	41.0
8505	1590.0	1021.0
8506	319.0	114.0
8503	1320.0	706.0
8504	800.0	349.0
8509	73.0	47.0
8507	2979.0	1383.0
255758	165.0	105.0
8508	1590.0	1286.0
8520	2254.0	773.0
8521	0.0	2.0
169270	191.0	127.0
8522	287.0	104.0
102724605	0.0	0.0
554282	21.0	16.0
56886	2360.0	2591.0
54221	37.0	19.0
56888	4940.0	2991.0
554279	0.0	2.0
664722	4.0	4.0
56882	9232.0	4705.0
664721	1.0	4.0
255762	4.0	5.0
56884	2.0	0.0
8516	1362.0	837.0
8517	73.0	44.0
8514	381.0	283.0
8515	431.0	290.0
56889	28848.0	19108.0
8518	1584.0	689.0
8519	1029.0	1679.0
8530	42.0	64.0
326624	50.0	18.0
8531	27092.0	17057.0
326625	1478.0	1492.0
8534	74.0	101.0
326628	0.0	0.0
8535	3203.0	1647.0
326627	2.0	0.0
8532	12.0	3.0
8533	2969.0	1613.0
8527	2286.0	1489.0
8528	34.0	6.0
8525	1749.0	1307.0
8526	928.0	513.0
8529	1.0	0.0
8541	818.0	611.0
326613	0.0	0.0
8542	966.0	1337.0
326615	0.0	0.0
8540	1095.0	458.0
326614	0.0	0.0
8545	7705.0	4739.0
326617	0.0	0.0
8546	2173.0	1434.0
326616	0.0	0.0
8543	2630.0	1287.0
8544	825.0	443.0
253175	0.0	0.0
554300	0.0	0.0
8538	119.0	247.0
8539	4721.0	3548.0
8536	449.0	293.0
8537	425.0	152.0
8552	17.0	13.0
8553	10218.0	1496.0
8550	1917.0	1190.0
326603	7.0	19.0
8551	0.0	0.0
8556	1526.0	818.0
326606	0.0	0.0
8557	72.0	61.0
8554	3187.0	2012.0
8555	1250.0	562.0
326607	0.0	0.0
326609	0.0	0.0
255798	4.0	4.0
8549	27.0	14.0
8547	75.0	134.0
8548	2541.0	1331.0
101409261	3.0	0.0
326611	1.0	1.0
8563	578.0	588.0
8564	11.0	10.0
8562	4214.0	2397.0
8567	2179.0	1488.0
8568	1200.0	992.0
8565	3538.0	1912.0
8566	2483.0	2910.0
253152	17.0	4.0
8560	14081.0	11577.0
100132031	0.0	0.0
100132036	0.0	0.0
253143	1596.0	859.0
8558	832.0	861.0
8559	691.0	323.0
8574	1319.0	979.0
8575	2500.0	1401.0
8572	1136.0	1199.0
8573	2812.0	1576.0
8578	188.0	156.0
8576	1176.0	822.0
8577	2.0	2.0
554354	0.0	0.0
8570	12423.0	6927.0
123811	2558.0	1536.0
8569	522.0	337.0
8585	0.0	0.0
8586	0.0	1.0
101928770	0.0	2.0
8583	0.0	0.0
101928773	0.0	0.0
8587	0.0	0.0
8588	0.0	0.0
101928776	0.0	0.0
8581	0.0	1.0
8582	0.0	0.0
8580	0.0	0.0
100132058	0.0	0.0
101409258	15.0	16.0
101409257	5.0	5.0
101409254	0.0	0.0
101409253	1.0	0.0
123803	1075.0	624.0
8596	0.0	0.0
101928781	35.0	3.0
8594	0.0	0.0
8595	0.0	0.0
101928784	29.0	8.0
8590	0.0	0.0
8591	0.0	0.0
100132066	0.0	0.0
100421113	2.0	0.0
100421114	0.0	0.0
101928790	0.0	0.0
101928795	0.0	0.0
253190	786.0	475.0
100132073	0.0	1.0
100132074	160.0	79.0
100132079	0.0	0.0
554313	3.0	1.0
100421123	0.0	0.0
100856811	0.0	0.0
375513	5.0	2.0
100421125	0.0	0.0
91133	40.0	19.0
100421129	0.0	3.0
91137	2428.0	1441.0
101928720	77.0	55.0
375519	1.0	0.0
100856810	0.0	0.0
100421136	8.0	3.0
100421137	0.0	0.0
101928734	1.0	3.0
91120	220.0	151.0
101928736	144.0	91.0
147837	271.0	249.0
100421131	18.0	4.0
100421133	0.0	0.0
91156	85.0	60.0
100421146	0.0	0.0
160824	0.0	0.0
100421148	0.0	0.0
101928744	6.0	0.0
91151	293.0	210.0
147841	233.0	105.0
100421143	0.0	0.0
91149	5.0	0.0
101928752	0.0	0.0
91147	403.0	173.0
387509	594.0	350.0
100421153	0.0	0.0
100421167	0.0	0.0
91179	378.0	338.0
100506574	2.0	9.0
399520	35.0	9.0
100421178	0.0	0.0
100506564	4.0	0.0
121227	595.0	211.0
387521	1988.0	1653.0
387522	2.0	0.0
100421172	0.0	0.0
100421175	0.0	0.0
100421177	0.0	0.0
100506599	291.0	103.0
100856877	0.0	0.0
100421189	1.0	0.0
100856878	3.0	8.0
121214	44.0	26.0
387559	0.0	0.0
123876	1.0	0.0
123872	15.0	10.0
100421180	0.0	0.0
147808	200.0	196.0
100421185	5.0	0.0
147804	935.0	1407.0
123879	784.0	346.0
147807	976.0	1474.0
100421188	0.0	0.0
375567	0.0	0.0
399512	383.0	326.0
399511	124.0	18.0
91181	30.0	19.0
448990	1.0	1.0
101928715	1.0	3.0
100506581	9.0	23.0
100856881	0.0	0.0
100506775	3.0	4.0
100506779	37.0	2.0
160762	0.0	1.0
93953	26.0	27.0
104326057	0.0	0.0
399687	658.0	162.0
104326058	0.0	0.0
100506776	39.0	27.0
348094	616.0	284.0
160760	1722.0	698.0
348093	1010.0	502.0
387695	0.0	0.0
104326055	1.0	0.0
93948	1.0	3.0
399693	7.0	4.0
104326053	0.0	0.0
399694	22.0	12.0
104326054	2.0	1.0
104326051	0.0	0.0
104326052	3.0	3.0
133150	0.0	0.0
399697	1.0	0.0
100506765	0.0	0.0
387694	4.0	0.0
102724706	0.0	0.0
54361	424.0	182.0
54360	50.0	70.0
54363	0.0	0.0
387684	0.0	0.0
147798	5317.0	3649.0
159770	0.0	0.0
100506769	0.0	0.0
93973	925.0	423.0
399668	545.0	304.0
100506795	122.0	166.0
399669	310.0	156.0
399664	1543.0	788.0
399666	0.0	0.0
93974	8785.0	9978.0
399665	2073.0	992.0
100506791	0.0	0.0
81993	36.0	16.0
399671	39.0	15.0
399670	0.0	0.0
160777	28.0	4.0
91300	5495.0	3468.0
100506783	59.0	100.0
91304	4337.0	3347.0
100506787	0.0	0.0
100293948	4.0	1.0
204219	5.0	0.0
121130	0.0	0.0
145165	9.0	4.0
54386	5449.0	3746.0
123787	2.0	0.0
652670	3.0	0.0
121129	0.0	0.0
100506733	0.0	0.0
147746	21.0	17.0
255812	253.0	113.0
147741	1.0	0.0
147744	83.0	4.0
100506737	3.0	3.0
100506736	7.0	5.0
160728	12.0	6.0
100506724	0.0	0.0
100506723	1.0	7.0
93986	244.0	99.0
100506721	0.0	0.0
100913183	0.0	0.0
100913182	11.0	9.0
91319	314.0	697.0
93979	2.0	1.0
91316	33.0	23.0
133121	12.0	15.0
93978	3.0	0.0
100506753	142.0	75.0
91355	92.0	111.0
91353	1.0	0.0
100506757	4.0	1.0
100506755	211.0	181.0
91351	571.0	401.0
100506759	0.0	0.0
107080641	0.0	0.0
100506742	10.0	17.0
348021	0.0	0.0
107080653	0.0	0.0
255809	50.0	64.0
100506749	216.0	59.0
107080654	3.0	1.0
107080655	0.0	0.0
107080652	0.0	0.0
348013	247.0	452.0
338692	1960.0	1450.0
338699	729.0	307.0
107080628	0.0	0.0
107080629	0.0	0.0
56931	802.0	732.0
723779	0.0	0.0
723778	0.0	0.0
107080624	20.0	3.0
107080626	0.0	0.0
107080627	0.0	0.0
56937	61329.0	68966.0
196792	27.0	14.0
107080620	8.0	9.0
56938	80.0	41.0
107080621	0.0	0.0
107080622	0.0	0.0
107080623	0.0	0.0
56934	16.0	0.0
56935	2841.0	2136.0
56936	4.0	3.0
56940	1258.0	596.0
107080639	1.0	4.0
56941	2847.0	2135.0
56942	2979.0	2402.0
56943	3161.0	2173.0
107080636	1.0	0.0
107080637	0.0	0.0
56948	389.0	191.0
56949	3024.0	4298.0
107080632	0.0	0.0
56944	1071.0	389.0
56945	1583.0	1286.0
56946	1350.0	763.0
56947	4173.0	3178.0
107080630	2.0	0.0
100506713	350.0	218.0
100506712	0.0	2.0
100506710	5846.0	3744.0
338674	0.0	0.0
338675	0.0	0.0
56951	5366.0	2251.0
56952	145.0	30.0
56953	356.0	248.0
102724774	11.0	8.0
56954	2601.0	2260.0
56950	989.0	491.0
100506715	0.0	0.0
100506714	448.0	202.0
56955	1.0	1.0
56956	254.0	488.0
56957	3047.0	2279.0
8600	0.0	4.0
8601	4.0	5.0
723790	4.0	9.0
338661	0.0	0.0
338662	0.0	0.0
338657	586.0	433.0
56963	169.0	122.0
56964	54.0	14.0
56965	1319.0	923.0
56961	0.0	1.0
56967	1125.0	373.0
56969	6.0	9.0
8611	66467.0	40292.0
8612	1821.0	1602.0
81926	1590.0	1342.0
145173	289.0	264.0
81928	737.0	368.0
338651	12.0	0.0
81929	2744.0	2023.0
338653	0.0	0.0
81930	86.0	34.0
56975	1883.0	1556.0
81931	287.0	167.0
81932	784.0	648.0
56970	4169.0	2305.0
56971	905.0	638.0
8604	1101.0	441.0
8605	1531.0	860.0
8602	1425.0	897.0
8603	2209.0	1765.0
8608	143.0	95.0
56977	77.0	67.0
8609	729.0	307.0
56978	187.0	69.0
56979	0.0	0.0
8607	2470.0	1410.0
8622	4478.0	2653.0
8623	2594.0	1807.0
8620	0.0	0.0
8621	2632.0	1894.0
338645	6616.0	3675.0
56984	2921.0	2413.0
56985	1004.0	882.0
56986	1311.0	649.0
338637	0.0	0.0
56987	4683.0	2692.0
102724742	0.0	1.0
56980	1013.0	475.0
56981	619.0	371.0
56983	943.0	509.0
8615	7893.0	3810.0
54329	165.0	60.0
54328	709.0	215.0
8613	2410.0	1400.0
8614	742.0	282.0
8618	1422.0	347.0
8630	832.0	208.0
8633	256.0	185.0
8634	2488.0	1499.0
8631	40.0	44.0
8632	118.0	41.0
56990	11027.0	8593.0
169166	25.0	29.0
554175	0.0	0.0
54332	3834.0	1061.0
56995	2107.0	1171.0
255877	312.0	515.0
664616	0.0	0.0
56996	1360.0	818.0
54331	440.0	192.0
56997	4646.0	4502.0
664614	0.0	0.0
56998	2359.0	1693.0
664613	0.0	0.0
664612	0.0	0.0
56992	175.0	42.0
56993	3378.0	2991.0
56994	4941.0	2952.0
8626	15.0	27.0
8624	675.0	476.0
8625	1783.0	1831.0
56999	674.0	565.0
664617	0.0	0.0
8629	766.0	547.0
8641	7.0	4.0
8644	573.0	415.0
8645	157.0	108.0
8642	898.0	339.0
8643	147.0	78.0
652624	1.0	6.0
196743	331.0	275.0
54346	0.0	0.0
54345	143.0	464.0
54344	2932.0	7511.0
8637	243.0	357.0
8638	19.0	34.0
8635	2639.0	2768.0
8636	2885.0	4200.0
8639	2041.0	728.0
196740	817.0	353.0
8651	313.0	104.0
8650	3564.0	1920.0
8655	15568.0	12128.0
101928685	22.0	17.0
8653	761.0	242.0
8654	2056.0	1035.0
101928684	0.0	0.0
101928689	9.0	2.0
101928687	0.0	0.0
8648	6442.0	4141.0
8649	5065.0	4557.0
8646	1358.0	741.0
8647	0.0	1.0
8662	7082.0	6110.0
8663	123.0	55.0
6001	8733.0	7511.0
8660	17497.0	8489.0
8661	11359.0	3976.0
6000	1.0	1.0
6003	12.0	11.0
8666	5073.0	4446.0
8667	14167.0	6853.0
6002	1241.0	764.0
8664	12038.0	10410.0
6005	1.0	0.0
6004	415.0	91.0
8665	8665.0	6575.0
101928698	0.0	0.0
8659	2235.0	1173.0
8658	3307.0	1654.0
8673	2529.0	3852.0
6010	0.0	0.0
8674	1338.0	968.0
8671	2525.0	2173.0
8672	6364.0	3799.0
6011	2.0	2.0
8677	1007.0	1068.0
6014	6.0	6.0
6013	91.0	227.0
8678	1915.0	588.0
8675	2916.0	1715.0
6016	2542.0	1611.0
8676	31.0	20.0
6015	1813.0	1627.0
253260	1378.0	1017.0
338707	1593.0	956.0
6007	30.0	16.0
6006	36.0	19.0
8668	17234.0	16003.0
6009	4229.0	2458.0
8669	6030.0	3491.0
6008	4.0	1.0
8685	10.0	1.0
8682	12958.0	11900.0
6023	0.0	0.0
