id	7985247f-9162-420b-b09c-55c977985b1e	aa09a5af-44cc-4f04-9ad9-d3b0a8b6aafc
6218	36949.0	30901.0
6217	32649.0	41851.0
8878	16959.0	12742.0
6219	2.0	1.0
100506907	0.0	0.0
100506906	319.0	606.0
255649	1.0	0.0
6230	24443.0	25019.0
8893	3819.0	2896.0
8894	3306.0	4282.0
101928440	0.0	0.0
8891	1029.0	1423.0
6232	31956.0	23774.0
8892	1223.0	1247.0
6231	2598.0	4720.0
8897	652.0	598.0
6234	21632.0	17070.0
8898	2209.0	3756.0
6233	26885.0	23369.0
8895	5746.0	8237.0
6236	1788.0	128.0
8896	1724.0	2149.0
6235	12702.0	13065.0
101928442	0.0	0.0
101928448	3.0	2.0
8890	2575.0	4101.0
280659	0.0	1.0
280657	0.0	0.0
280658	0.0	0.0
280655	2.0	2.0
253039	1529.0	960.0
6227	16876.0	15404.0
6226	4.0	8.0
6229	44676.0	48449.0
8888	5278.0	5013.0
6228	27225.0	26273.0
6241	152.0	639.0
6240	2509.0	3435.0
100421411	0.0	0.0
6242	1802.0	1943.0
100421413	5.0	10.0
101928455	3.0	0.0
6244	1.0	0.0
6247	9.0	3.0
100421415	8.0	3.0
6246	0.0	0.0
280644	0.0	0.0
253044	0.0	0.0
6238	23579.0	31616.0
6237	4172.0	1646.0
8899	4044.0	3454.0
6239	4031.0	4929.0
6252	1331.0	11962.0
100421420	7.0	3.0
6251	2317.0	1965.0
100421422	4.0	1.0
6253	1332.0	2083.0
6256	8857.0	4039.0
100421424	0.0	0.0
6258	78.0	4.0
6257	4056.0	2774.0
100421428	0.0	0.0
101928469	1.0	0.0
100421429	3.0	0.0
280637	0.0	0.0
280636	2579.0	4021.0
253018	102.0	111.0
253017	1.0	0.0
253012	123.0	789.0
6249	5130.0	6283.0
6248	0.0	0.0
6263	230.0	113.0
100421431	1.0	2.0
6262	860.0	1234.0
100421432	3.0	1.0
101928470	0.0	0.0
100421433	1.0	0.0
100421436	102.0	121.0
100421439	1.0	0.0
6261	368.0	116.0
6260	2.0	2.0
6259	3730.0	3075.0
100421430	0.0	0.0
6274	32.0	10.0
6273	1583.0	433.0
6276	23.0	1.0
6275	3533.0	710.0
6278	0.0	17.0
6277	19632.0	3232.0
6279	187.0	122.0
6272	4315.0	3245.0
6271	155.0	103.0
6285	227.0	96.0
6284	1357.0	663.0
100421455	0.0	2.0
6286	7297.0	717.0
6289	67.0	531.0
6288	280.0	1258.0
6281	3655.0	3928.0
6280	667.0	522.0
6283	23.0	8.0
6282	10019.0	14593.0
123920	1306.0	948.0
100421451	0.0	0.0
6296	1879.0	968.0
6295	5.0	4.0
6297	1025.0	1085.0
6299	64.0	67.0
101928420	1.0	0.0
6290	0.0	0.0
6291	3.0	7.0
6294	7017.0	6187.0
6293	3173.0	3114.0
100421478	0.0	0.0
100421479	0.0	1.0
280664	3.0	1.0
54505	2080.0	1659.0
280660	0.0	0.0
54504	752.0	903.0
280661	9.0	12.0
54503	1250.0	902.0
54502	9225.0	15950.0
54509	84.0	80.0
123904	1.0	0.0
54508	105.0	21.0
100421473	0.0	0.0
54507	832.0	213.0
100421487	0.0	2.0
133308	340.0	155.0
147945	1.0	0.0
123970	0.0	0.0
100421480	0.0	0.0
147947	840.0	1298.0
147948	235.0	362.0
147949	214.0	245.0
100421484	0.0	0.0
100421485	0.0	0.0
100421498	3.0	5.0
100421499	1.0	0.0
101060006	4.0	0.0
101060005	3.0	0.0
101060004	0.0	0.0
100421495	0.0	0.0
100421496	0.0	0.0
351449	0.0	0.0
107126294	20.0	22.0
147965	1253.0	1311.0
147968	72.0	22.0
107126289	4.0	0.0
107126287	0.0	1.0
101060039	3.0	2.0
121360	0.0	0.0
101060032	8.0	11.0
135924	0.0	0.0
135927	18.0	24.0
121355	4.0	6.0
147906	1068.0	246.0
135932	89.0	21.0
101060045	0.0	1.0
135935	0.0	0.0
101060040	1.0	0.0
147912	1296.0	1177.0
135942	0.0	0.0
135941	0.0	0.0
121340	0.0	1.0
135946	0.0	0.0
135948	0.0	0.0
104326190	0.0	0.0
104326191	8.0	7.0
147923	435.0	447.0
147920	6.0	4.0
147929	179.0	260.0
104326192	1.0	0.0
104326193	2.0	23.0
375444	169.0	82.0
104326189	1.0	0.0
101060020	4.0	5.0
375449	4047.0	1552.0
104326188	0.0	0.0
121328	4.0	3.0
91653	4977.0	1787.0
389762	0.0	0.0
351143	1.0	16.0
389761	0.0	0.0
390756	0.0	0.0
27087	741.0	4838.0
27085	163.0	186.0
27086	6303.0	5708.0
389756	0.0	0.0
147429	75.0	87.0
27089	5626.0	9585.0
91646	23.0	10.0
91647	864.0	1113.0
642968	7.0	1.0
135458	10.0	10.0
390766	0.0	0.0
27098	625.0	880.0
27099	1.0	2.0
27097	1156.0	1409.0
389741	119.0	190.0
27090	788.0	192.0
27091	0.0	0.0
27094	149.0	101.0
27095	2823.0	3589.0
27092	3209.0	7102.0
642976	10.0	8.0
400629	0.0	0.0
27093	3.0	1.0
160428	675.0	79.0
375133	333.0	221.0
387122	0.0	0.0
390730	1.0	4.0
390732	0.0	0.0
390735	0.0	0.0
387119	378.0	196.0
27063	9.0	14.0
387117	0.0	0.0
27069	6709.0	5615.0
400612	2.0	0.0
27067	1564.0	2220.0
27068	2650.0	5144.0
221908	691.0	960.0
341799	0.0	0.0
400619	229.0	130.0
642987	103.0	148.0
400618	57.0	24.0
400617	72.0	57.0
64065	17396.0	12466.0
91662	39.0	332.0
91663	12822.0	6530.0
64064	19.0	7.0
64067	114.0	39.0
64066	6.0	1.0
91661	730.0	548.0
91664	348.0	310.0
147463	601.0	335.0
387111	9.0	2.0
27076	2482.0	1030.0
390748	20.0	11.0
27077	482.0	972.0
400604	162.0	182.0
27074	682.0	448.0
27075	5422.0	13121.0
389766	6.0	3.0
387103	101.0	169.0
387104	3.0	0.0
27079	344.0	416.0
389763	0.0	0.0
341784	3.0	0.0
642996	0.0	0.0
27072	2966.0	3139.0
160419	2.0	1.0
64061	6798.0	4086.0
400609	2.0	1.0
160418	1522.0	1534.0
64063	2936.0	2657.0
27071	294.0	99.0
64062	3122.0	2056.0
91695	1458.0	1295.0
100313772	0.0	0.0
100313773	0.0	0.0
64078	11.0	24.0
100313770	0.0	1.0
64077	1272.0	1691.0
91694	1881.0	2049.0
100313771	0.0	0.0
390790	3.0	1.0
221927	4718.0	4194.0
390792	7.0	2.0
400680	17.0	25.0
27043	4375.0	5448.0
27044	13662.0	14658.0
27042	911.0	994.0
389799	7.0	56.0
100313778	0.0	0.0
100313779	0.0	0.0
64072	1482.0	113.0
100313777	0.0	0.0
27040	38.0	25.0
100313774	0.0	0.0
64073	648.0	48.0
64087	10426.0	18299.0
221914	71.0	78.0
64089	536.0	1067.0
100313781	0.0	0.0
91683	290.0	602.0
91689	3972.0	4713.0
100313780	0.0	0.0
245908	0.0	0.0
91687	121.0	121.0
245909	0.0	0.0
400673	644.0	598.0
389792	565.0	774.0
389791	36.0	5.0
387129	1.0	0.0
400668	2.0	2.0
389787	18.0	19.0
64081	436.0	397.0
64080	468.0	1333.0
64083	7661.0	19145.0
64084	1876.0	490.0
64098	513.0	354.0
64097	759.0	130.0
400660	42.0	12.0
8909	41.0	21.0
27022	67.0	204.0
8907	2492.0	2090.0
341757	0.0	0.0
400658	9.0	6.0
8908	417.0	526.0
147407	3.0	4.0
27020	8189.0	4470.0
400657	438.0	336.0
27023	2.0	5.0
400654	0.0	0.0
64090	15.0	3.0
64092	237.0	238.0
64091	1108.0	190.0
8900	17.0	9.0
64094	3776.0	3840.0
8905	807.0	543.0
147409	1.0	0.0
64093	3299.0	247.0
8906	3628.0	3700.0
64096	0.0	0.0
8904	3799.0	2582.0
221935	895.0	609.0
221937	3130.0	2153.0
221938	2.0	1.0
400652	9.0	5.0
400650	0.0	4.0
27039	22.0	18.0
27032	13054.0	21031.0
27033	66.0	51.0
27030	1377.0	1083.0
27031	853.0	524.0
27036	38.0	59.0
400645	0.0	0.0
27037	2370.0	2268.0
400644	58.0	107.0
27034	5137.0	13776.0
400643	346.0	20.0
27035	124.0	54.0
8912	3627.0	1596.0
100313769	2.0	0.0
8913	412.0	311.0
8910	1271.0	1687.0
8911	27.0	7.0
8916	2577.0	3867.0
8914	973.0	1277.0
8915	1830.0	2081.0
245935	0.0	0.0
245936	0.0	0.0
245937	2.0	3.0
245938	0.0	0.0
8930	1625.0	1442.0
245939	0.0	0.0
221960	287.0	362.0
245930	0.0	0.0
245931	0.0	0.0
245932	0.0	0.0
245934	0.0	0.0
8929	0.0	0.0
8924	4788.0	3973.0
8927	133.0	99.0
8928	7.0	11.0
8925	4365.0	3324.0
8926	59.0	131.0
221955	1437.0	1424.0
8941	12.0	6.0
8942	175.0	86.0
375189	32.0	52.0
8940	40.0	49.0
245940	0.0	0.0
206338	6.0	1.0
375190	549.0	356.0
196446	30.0	30.0
8934	1632.0	1914.0
8935	1269.0	1962.0
196441	2246.0	1474.0
8932	2600.0	3179.0
8933	5702.0	4815.0
8938	2213.0	2033.0
8939	3030.0	3545.0
8936	408.0	522.0
326105	0.0	0.0
245913	0.0	0.0
245915	0.0	0.0
221981	735.0	887.0
245910	0.0	0.0
206358	2435.0	5592.0
245911	1.0	0.0
245912	1.0	0.0
196415	0.0	0.0
642909	1.0	6.0
642907	0.0	0.0
8945	2521.0	1596.0
54659	16.0	1.0
54658	0.0	5.0
8943	9933.0	11783.0
54657	0.0	0.0
8944	0.0	0.0
196410	18.0	53.0
245927	0.0	0.0
245928	0.0	0.0
6300	557.0	620.0
245929	0.0	0.0
6302	2442.0	4081.0
6301	6801.0	5879.0
160492	2.0	13.0
54662	3062.0	2316.0
54661	5.0	19.0
54660	43.0	24.0
54665	1296.0	1095.0
54664	3757.0	4380.0
54663	1193.0	1415.0
8970	207.0	568.0
8971	10390.0	7128.0
101928363	14.0	5.0
8974	1886.0	1690.0
6311	2819.0	4920.0
8975	986.0	1157.0
6310	3127.0	2030.0
91612	1994.0	1360.0
100421601	0.0	0.0
8972	30.0	8.0
8973	4.0	1.0
245972	82.0	38.0
245973	362.0	108.0
54677	3904.0	3579.0
54676	2481.0	2160.0
54675	2967.0	3776.0
147468	0.0	0.0
54674	91.0	31.0
6304	2982.0	4361.0
6303	47057.0	66089.0
8968	2.0	0.0
6305	7387.0	5928.0
91603	895.0	975.0
91608	105.0	61.0
6307	4189.0	2151.0
642924	11.0	1.0
8969	69.0	197.0
6309	6668.0	11166.0
91607	698.0	355.0
6320	810.0	443.0
6322	1009.0	473.0
8985	2653.0	2877.0
8986	2057.0	3013.0
64002	409.0	7596.0
101928378	450.0	298.0
6324	351.0	511.0
64005	528.0	476.0
6323	2.0	2.0
101928376	3.0	2.0
54680	1280.0	1087.0
642938	99.0	39.0
54682	2650.0	2495.0
54681	3561.0	4044.0
196403	2921.0	2374.0
6315	0.0	0.0
6314	2092.0	2131.0
6317	2030.0	112.0
8976	3664.0	2626.0
6319	10555.0	5842.0
6318	183.0	99.0
642935	25.0	7.0
8992	7558.0	11233.0
8993	8.0	8.0
6331	144.0	15.0
8991	7567.0	3816.0
6330	689.0	171.0
100421621	0.0	4.0
8996	4335.0	2103.0
101928388	9.0	18.0
6332	1220.0	339.0
8997	672.0	1016.0
8994	2824.0	3466.0
6335	59.0	16.0
8995	7.0	3.0
6334	281.0	180.0
147495	4261.0	1470.0
100421629	0.0	0.0
8989	54.0	0.0
6326	68.0	11.0
8987	932.0	2048.0
6328	49.0	12.0
91624	2762.0	473.0
6327	203.0	33.0
8988	180.0	1.0
6329	31.0	3.0
642946	137.0	219.0
6340	880.0	360.0
6342	8500.0	13486.0
6341	1652.0	2249.0
6344	15.0	1.0
100421633	0.0	0.0
6343	19.0	2.0
100421634	0.0	0.0
6346	1.0	0.0
6345	136.0	34.0
100421638	0.0	0.0
642958	0.0	0.0
642959	1.0	0.0
6337	6667.0	5196.0
642952	1.0	0.0
6336	2.0	1.0
6339	654.0	386.0
91614	156.0	28.0
8999	53.0	19.0
6338	513.0	93.0
642954	44.0	37.0
6351	611.0	701.0
6352	1338.0	593.0
6355	98.0	46.0
6354	0.0	3.0
6357	15.0	7.0
6356	11.0	45.0
100421528	1.0	1.0
6348	292.0	526.0
6347	4673.0	2779.0
196394	215.0	264.0
6362	164.0	1126.0
6361	20.0	11.0
6364	310.0	80.0
6363	569.0	295.0
100421533	19.0	35.0
6366	315.0	63.0
100421535	0.0	0.0
6368	30.0	13.0
6367	119.0	131.0
101928337	1.0	4.0
6360	13.0	0.0
255349	3.0	1.0
6359	2.0	0.0
6358	184.0	35.0
6373	173.0	536.0
101928340	3.0	3.0
6372	704.0	197.0
100421542	0.0	0.0
6375	32.0	20.0
6374	103.0	229.0
100421545	33.0	28.0
6376	12895.0	3109.0
101928345	2.0	3.0
100421549	0.0	0.0
6370	4.0	4.0
255313	0.0	0.0
196374	5.0	0.0
6369	4.0	117.0
6383	4518.0	13839.0
6386	5384.0	10723.0
6385	12774.0	3899.0
6388	2302.0	3314.0
6387	2575.0	3309.0
6389	4902.0	4538.0
255330	0.0	0.0
6382	16590.0	4648.0
102724246	11.0	11.0
255324	13.0	8.0
196385	37.0	32.0
196383	2441.0	1127.0
100421550	0.0	0.0
6397	2684.0	2197.0
100421565	0.0	0.0
6396	4522.0	6650.0
100421566	1.0	0.0
6399	714.0	741.0
6398	1309.0	1146.0
6391	3581.0	4292.0
6390	2195.0	2759.0
6392	2737.0	2632.0
282997	105.0	154.0
282996	95.0	74.0
100134229	358.0	523.0
282991	1176.0	849.0
100421560	0.0	0.0
100421577	18.0	38.0
100421579	3.0	4.0
255394	326.0	303.0
102724224	0.0	1.0
54600	0.0	0.0
54602	2910.0	2086.0
282980	0.0	0.0
54606	3644.0	4035.0
100421572	0.0	0.0
100421588	1.0	2.0
100421589	123.0	88.0
282974	401.0	808.0
282973	430.0	383.0
54619	308.0	306.0
100421581	1.0	0.0
196335	4.0	5.0
100421582	51.0	37.0
54617	2393.0	1933.0
100421598	0.0	0.0
100421599	1.0	0.0
255374	229.0	267.0
282969	245.0	111.0
102724201	0.0	0.0
282966	0.0	0.0
54622	1224.0	1118.0
100134259	23.0	8.0
54621	1481.0	1315.0
54620	1659.0	1288.0
54626	719.0	428.0
54625	4237.0	3785.0
54623	5685.0	7986.0
54629	2411.0	2631.0
54627	56.0	24.0
27005	1545.0	1542.0
27006	11.0	13.0
27000	1113.0	1353.0
27004	3.0	147.0
27018	6100.0	9393.0
27019	13.0	68.0
400591	0.0	0.0
27010	164.0	190.0
27012	0.0	0.0
27013	5071.0	6869.0
400581	0.0	1.0
400578	92.0	3.0
400569	758.0	1185.0
400566	227.0	270.0
389715	1.0	0.0
100313829	0.0	0.0
390729	0.0	2.0
100313824	0.0	0.0
100313822	0.0	0.0
389740	4.0	4.0
389730	0.0	0.0
100038246	0.0	0.0
389727	0.0	0.0
91775	967.0	489.0
390872	0.0	0.0
390874	0.0	0.0
654835	0.0	0.0
400759	146.0	37.0
400757	1.0	0.0
125997	0.0	0.0
389874	0.0	0.0
389873	1.0	1.0
400752	137.0	266.0
137994	110.0	50.0
642843	8.0	4.0
91768	640.0	173.0
64151	53.0	163.0
64150	442.0	125.0
64168	328.0	119.0
64167	415.0	223.0
390883	0.0	0.0
390882	0.0	0.0
390885	0.0	0.0
390886	0.0	0.0
125988	2031.0	2647.0
400746	298.0	85.0
400745	22.0	5.0
389866	6.0	8.0
150962	511.0	457.0
64175	1273.0	1384.0
162968	213.0	141.0
64174	100.0	143.0
162966	892.0	586.0
162967	1522.0	1188.0
162962	354.0	209.0
162963	321.0	443.0
125981	70.0	42.0
149992	1.0	1.0
390856	0.0	0.0
390858	432.0	641.0
27187	0.0	0.0
390857	0.0	0.0
400736	0.0	0.0
400735	0.0	0.0
27185	297.0	807.0
149986	2300.0	2712.0
147323	1.0	2.0
326293	2.0	0.0
100313839	0.0	0.0
389898	0.0	2.0
100313837	0.0	0.0
326295	1.0	0.0
27189	7.0	1.0
100313838	0.0	0.0
326294	1.0	0.0
125972	0.0	2.0
642864	1.0	0.0
100313835	0.0	0.0
326296	0.0	0.0
326298	0.0	0.0
375260	429.0	217.0
27183	3772.0	2515.0
64170	301.0	162.0
642869	1.0	1.0
27180	55.0	57.0
27181	68.0	123.0
64172	446.0	427.0
100313830	0.0	0.0
375248	225.0	123.0
91782	2766.0	2922.0
27197	19.0	26.0
147339	1532.0	1404.0
27198	348.0	551.0
27195	0.0	0.0
125965	16.0	15.0
27196	0.0	0.0
125963	0.0	0.0
125962	0.0	0.0
27199	40.0	12.0
400720	450.0	509.0
149998	8.0	2.0
389884	1.0	1.0
326286	0.0	0.0
27190	44.0	12.0
64180	11.0	9.0
27193	0.0	0.0
100313842	5.0	3.0
642879	0.0	0.0
100313843	0.0	0.0
27194	0.0	0.0
400728	31.0	28.0
64184	0.0	0.0
100313840	0.0	0.0
100313841	0.0	0.0
100313892	1.0	0.0
642891	11.0	26.0
387264	23.0	22.0
387263	907.0	1651.0
206412	52.0	29.0
27164	594.0	178.0
27165	69.0	46.0
27163	4750.0	8126.0
400799	0.0	10.0
400798	42.0	75.0
27166	1339.0	2031.0
400797	0.0	0.0
326272	0.0	0.0
326275	3.0	1.0
326277	1.0	0.0
326279	3.0	6.0
27160	2.0	3.0
27161	2245.0	1506.0
326278	4.0	2.0
100313895	0.0	1.0
642888	0.0	0.0
100313896	0.0	0.0
387254	0.0	0.0
400793	709.0	766.0
150928	65.0	59.0
27175	1515.0	618.0
149934	0.0	0.0
27173	6463.0	6420.0
150921	2.0	2.0
27179	0.0	0.0
27177	0.0	0.0
27178	0.0	4.0
341883	145.0	1362.0
341880	52.0	8.0
27170	0.0	0.0
326269	1.0	1.0
137964	4197.0	6730.0
390892	0.0	0.0
375298	221.0	172.0
149951	2298.0	2385.0
27148	1541.0	2003.0
390895	0.0	0.0
206426	3.0	0.0
27143	985.0	253.0
27141	50.0	20.0
27146	50.0	22.0
106029310	0.0	0.0
27147	1044.0	428.0
27145	559.0	29.0
123355	682.0	700.0
137970	504.0	3021.0
375287	536.0	520.0
387276	0.0	0.0
27159	0.0	1.0
387273	14.0	8.0
150947	1.0	1.0
150946	304.0	952.0
27153	1593.0	1602.0
27154	3380.0	3704.0
400769	0.0	3.0
27151	8047.0	1561.0
27152	1536.0	712.0
123346	4.0	1.0
27158	1007.0	799.0
400765	0.0	0.0
100293516	592.0	769.0
387266	0.0	0.0
27156	17.0	4.0
149954	8.0	0.0
387267	0.0	0.0
375295	15.0	11.0
100313886	0.0	1.0
100313887	0.0	0.0
100313884	0.0	0.0
101928287	3.0	1.0
160365	26.0	11.0
160364	52.0	56.0
102724316	737.0	759.0
54754	1.0	4.0
54753	1317.0	556.0
54752	2.0	1.0
54751	5203.0	3786.0
54758	2035.0	1216.0
54757	189.0	193.0
54756	1152.0	842.0
101928290	42.0	5.0
6401	15822.0	2582.0
6400	6892.0	10791.0
102724307	3.0	2.0
54760	208.0	122.0
54765	4818.0	5003.0
54764	1142.0	946.0
54763	2.0	0.0
54762	793.0	607.0
54769	21.0	68.0
54768	31.0	105.0
54766	2.0	1.0
159371	193.0	57.0
100421700	3.0	2.0
100421701	2.0	6.0
100421702	4.0	1.0
100421704	10.0	29.0
100421705	0.0	2.0
100421706	0.0	0.0
100421707	2.0	4.0
100421708	10.0	6.0
100421709	0.0	0.0
54776	8036.0	3857.0
91703	59.0	3.0
6403	1097.0	331.0
6402	256.0	226.0
6405	4681.0	3938.0
54778	1435.0	1561.0
6404	591.0	520.0
54777	50.0	37.0
6407	11.0	16.0
6406	31.0	5.0
64100	0.0	1.0
64102	25.0	4.0
6421	14988.0	15268.0
100421710	1.0	0.0
64101	79.0	23.0
6423	2476.0	520.0
6422	4353.0	2979.0
64106	66.0	16.0
64105	86.0	87.0
64108	364.0	90.0
100421716	0.0	0.0
100421717	0.0	0.0
100421718	0.0	0.0
64109	19.0	9.0
54780	2366.0	2463.0
54785	538.0	528.0
54784	680.0	526.0
6414	7113.0	13342.0
6416	2050.0	2641.0
54788	3954.0	5145.0
6415	12045.0	12276.0
6418	9831.0	12525.0
6419	1530.0	1736.0
6430	21556.0	20020.0
64111	0.0	0.0
162989	3134.0	2578.0
64110	2569.0	2353.0
6432	9035.0	9227.0
6431	10696.0	12660.0
64112	3451.0	5661.0
64115	3320.0	1010.0
6434	6879.0	5247.0
101928243	91.0	83.0
6433	2453.0	1963.0
64114	13806.0	8414.0
101928244	0.0	0.0
100421724	9.0	9.0
64116	1202.0	2033.0
64118	6765.0	14642.0
101928248	22.0	10.0
100421728	0.0	0.0
54790	1662.0	1118.0
100421729	0.0	0.0
104548973	0.0	0.0
104548972	0.0	0.0
54793	1748.0	1290.0
400713	1109.0	2078.0
104548971	24.0	8.0
104548970	0.0	0.0
54798	73.0	19.0
255411	0.0	0.0
54797	427.0	651.0
54796	644.0	169.0
54795	13790.0	77288.0
6425	20.0	29.0
6424	543.0	1087.0
150992	0.0	1.0
6427	5989.0	6274.0
54799	1274.0	1037.0
6426	7040.0	8437.0
6429	5931.0	4661.0
6428	12521.0	10874.0
162979	141.0	17.0
6441	178.0	55.0
64122	1879.0	1849.0
64121	975.0	766.0
6440	1.0	0.0
100421731	0.0	0.0
6443	2789.0	1051.0
101928256	0.0	0.0
6442	1996.0	160.0
64123	828.0	356.0
100421733	0.0	0.0
6445	218.0	10.0
100421734	0.0	0.0
6444	1002.0	2297.0
160313	1.0	0.0
100421736	0.0	0.0
64127	220.0	50.0
162972	482.0	364.0
64129	5086.0	925.0
255426	29.0	8.0
642818	0.0	0.0
642819	249.0	398.0
400709	47.0	28.0
6439	1.0	3.0
642812	3.0	0.0
64131	1163.0	687.0
654817	44.0	45.0
6450	963.0	271.0
91750	615.0	561.0
64130	517.0	435.0
654816	38.0	26.0
6452	2723.0	1728.0
100421741	0.0	0.0
64132	3904.0	3239.0
6451	6419.0	8364.0
64135	1026.0	1541.0
91754	6114.0	4657.0
6453	2318.0	1403.0
6456	138.0	865.0
91752	64.0	21.0
64137	18.0	7.0
6455	5491.0	5163.0
147372	255.0	46.0
6447	438.0	61.0
6446	6350.0	3257.0
91748	3912.0	2955.0
6449	4984.0	4895.0
135398	65.0	21.0
91746	4995.0	4265.0
6448	4852.0	6587.0
91749	350.0	381.0
6461	1277.0	931.0
6462	26.0	28.0
6465	0.0	0.0
100421754	0.0	0.0
64146	111.0	119.0
64145	2109.0	1512.0
6464	6421.0	4777.0
162998	6.0	0.0
100421756	2.0	2.0
101928276	0.0	4.0
64147	288.0	735.0
160335	1968.0	1615.0
6466	1.0	1.0
162993	882.0	547.0
64149	919.0	1175.0
147381	38.0	87.0
255403	394.0	449.0
6458	33.0	21.0
6457	57.0	0.0
91734	0.0	0.0
6459	19.0	14.0
6472	2369.0	3288.0
6471	1.0	2.0
6474	3.0	8.0
6473	2.0	0.0
6476	249.0	354.0
6478	2317.0	2243.0
6477	698.0	703.0
101928200	33.0	9.0
100421648	0.0	0.0
6470	1565.0	1489.0
6469	527.0	95.0
6468	6121.0	3238.0
6483	1269.0	610.0
6482	1685.0	899.0
100421652	2.0	0.0
6484	1716.0	5959.0
6487	1049.0	1240.0
196294	495.0	501.0
6489	736.0	610.0
497661	435.0	495.0
100421657	0.0	0.0
6480	17604.0	8311.0
102724386	4.0	0.0
6494	2112.0	1665.0
6493	2214.0	14274.0
6496	0.0	7.0
6495	1277.0	2598.0
6498	3644.0	1796.0
101928223	0.0	0.0
6497	7378.0	4167.0
6499	3950.0	4062.0
6490	538.0	138.0
6492	0.0	0.0
6491	199.0	461.0
101928232	0.0	0.0
100124700	7.0	1.0
102724368	13.0	40.0
196264	2152.0	2117.0
54700	2231.0	2012.0
54707	1730.0	1715.0
497634	0.0	0.0
54704	1789.0	2465.0
54708	2875.0	3081.0
160287	11.0	3.0
54714	1.0	2.0
54718	160.0	74.0
100421681	0.0	0.0
54716	6.0	20.0
54715	56.0	12.0
100421695	3.0	7.0
100421697	0.0	0.0
100421698	1.0	19.0
100421699	6.0	1.0
102724349	39.0	18.0
102724341	0.0	0.0
159296	2.0	143.0
54729	0.0	0.0
54726	1970.0	1556.0
100421694	0.0	0.0
255480	694.0	13.0
54732	12150.0	19109.0
54734	11.0	13.0
54733	3811.0	7178.0
54739	633.0	145.0
54738	374.0	2767.0
54737	4177.0	3565.0
160298	1.0	0.0
102724321	0.0	0.0
255488	5193.0	6390.0
54742	139.0	17.0
54741	5157.0	5146.0
54749	2618.0	2056.0
137902	24.0	4.0
27128	613.0	373.0
27129	2221.0	173.0
29789	2396.0	4069.0
27127	32.0	14.0
27120	13.0	8.0
27121	16.0	1.0
29781	2554.0	1851.0
29780	1349.0	1169.0
27124	730.0	601.0
27125	6703.0	6178.0
27122	10319.0	1831.0
29785	237.0	95.0
27123	63.0	23.0
125919	235.0	267.0
29799	134.0	308.0
390800	0.0	0.0
27131	3229.0	3193.0
654790	817.0	50.0
27132	200.0	324.0
27130	907.0	811.0
29798	135.0	81.0
27136	4.0	0.0
29797	0.0	0.0
27133	27.0	1.0
29796	3404.0	4750.0
27134	1585.0	1654.0
27106	2173.0	1214.0
27107	1450.0	1519.0
29768	12.0	5.0
29767	808.0	297.0
29766	2423.0	3553.0
27109	1651.0	1737.0
29761	2058.0	2673.0
29760	875.0	668.0
389813	590.0	492.0
389812	16.0	9.0
27102	7357.0	13487.0
29765	0.0	0.0
29763	3571.0	1761.0
27101	2257.0	2582.0
389816	2964.0	8274.0
27115	418.0	214.0
29778	0.0	3.0
29777	1083.0	1038.0
27113	420.0	381.0
29775	1577.0	1056.0
27111	693.0	119.0
29774	27.0	34.0
27112	352.0	915.0
390831	0.0	0.0
390834	2.0	0.0
390836	0.0	0.0
100313938	0.0	0.0
125950	1545.0	1628.0
125958	0.0	0.0
377841	54.0	46.0
390843	0.0	0.0
390844	0.0	0.0
389827	0.0	0.0
652170	0.0	0.0
389860	1.0	0.0
390811	0.0	0.0
389857	0.0	0.0
390816	3.0	11.0
389856	308.0	470.0
125931	323.0	1224.0
389852	1.0	0.0
100313914	0.0	0.0
389844	0.0	0.0
389840	15.0	14.0
100313923	0.0	0.0
100313921	0.0	0.0
389849	12.0	5.0
91893	64.0	128.0
91894	11.0	14.0
147670	19.0	18.0
147664	15.0	4.0
642721	0.0	0.0
64285	4091.0	4058.0
64284	1116.0	2856.0
64288	424.0	572.0
147685	76.0	88.0
121026	0.0	0.0
123688	267.0	421.0
341568	0.0	0.0
341567	6.0	2.0
642737	0.0	0.0
64283	1602.0	258.0
64282	1096.0	1335.0
389541	3889.0	4285.0
147694	692.0	595.0
389537	153.0	215.0
147686	321.0	250.0
147687	432.0	359.0
121014	0.0	0.0
642741	29.0	18.0
159686	55.0	26.0
642746	0.0	0.0
642762	0.0	0.0
390502	0.0	0.0
390501	0.0	0.0
390503	0.0	0.0
121006	39.0	35.0
389524	515.0	304.0
147699	44.0	24.0
133060	0.0	0.0
100313962	0.0	0.0
135644	0.0	1.0
27285	72.0	22.0
27286	218.0	189.0
27283	0.0	0.0
27284	52.0	31.0
389558	43.0	6.0
27289	2512.0	3281.0
27287	91.0	25.0
27288	8.0	1.0
135656	5.0	1.0
390561	6.0	2.0
27296	61.0	23.0
389549	6.0	3.0
27297	2004.0	2666.0
27294	391.0	589.0
27295	7352.0	19185.0
27299	97.0	267.0
642776	10.0	12.0
27292	1465.0	1106.0
27293	454.0	1515.0
27290	6.0	8.0
642778	11.0	35.0
27291	952.0	503.0
160622	1952.0	494.0
390531	5.0	7.0
147650	487.0	183.0
390530	0.0	0.0
390535	0.0	0.0
390539	0.0	3.0
147646	0.0	1.0
390538	0.0	0.0
654783	0.0	0.0
147645	422.0	448.0
341511	0.0	0.0
6500	11288.0	14272.0
133015	633.0	432.0
400410	183.0	66.0
