id	ec4a2c9d-1d81-4129-b2b9-ac500f39f7ca	0532b0ce-9326-49a6-a19b-f888bf7d000f
64067	101.0	221.0
64066	5.0	5.0
91661	898.0	766.0
91664	721.0	662.0
147463	743.0	924.0
387111	4.0	7.0
27076	1060.0	710.0
390748	5.0	3.0
27077	566.0	742.0
400604	80.0	152.0
27074	823.0	522.0
27075	5991.0	13177.0
389766	3.0	0.0
387103	126.0	159.0
387104	11.0	6.0
27079	485.0	575.0
389763	0.0	0.0
341784	0.0	7.0
642996	0.0	0.0
27072	5297.0	5910.0
160419	0.0	2.0
64061	3615.0	4040.0
400609	0.0	1.0
160418	2356.0	2529.0
64063	756.0	709.0
27071	444.0	876.0
64062	2880.0	4038.0
91695	331.0	259.0
100313772	0.0	0.0
100313773	0.0	0.0
64078	12.0	7.0
100313770	0.0	1.0
64077	1248.0	1092.0
91694	1655.0	2044.0
100313771	0.0	0.0
390790	1.0	0.0
221927	3305.0	4004.0
390792	3.0	2.0
400680	3.0	8.0
27043	3350.0	4913.0
27044	14997.0	25015.0
27042	1473.0	1900.0
389799	4.0	1.0
100313778	0.0	0.0
100313779	0.0	0.0
64072	417.0	364.0
100313777	0.0	0.0
27040	7.0	24.0
100313774	0.0	0.0
64073	380.0	43.0
64087	8804.0	17100.0
221914	26.0	51.0
64089	855.0	1004.0
100313781	0.0	0.0
91683	277.0	131.0
91689	3309.0	4158.0
100313780	0.0	0.0
245908	0.0	0.0
91687	280.0	283.0
245909	0.0	0.0
400673	499.0	626.0
389792	113.0	256.0
389791	5.0	3.0
387129	0.0	0.0
400668	1.0	3.0
389787	11.0	65.0
64081	497.0	657.0
64080	186.0	231.0
64083	10583.0	15252.0
64084	880.0	602.0
64098	424.0	563.0
64097	1041.0	1501.0
400660	49.0	35.0
8909	21.0	19.0
27022	18.0	30.0
8907	2550.0	3186.0
341757	1.0	1.0
400658	27.0	14.0
8908	591.0	890.0
147407	2.0	1.0
27020	12208.0	11190.0
400657	577.0	540.0
27023	2.0	1.0
400654	0.0	0.0
64090	5.0	7.0
64092	334.0	389.0
64091	1318.0	1604.0
8900	8.0	18.0
64094	5275.0	9387.0
8905	1277.0	1653.0
147409	15.0	0.0
64093	5326.0	4910.0
8906	1401.0	1667.0
64096	0.0	1.0
8904	5090.0	5612.0
221935	583.0	2974.0
221937	2163.0	2532.0
221938	2.0	0.0
400652	16.0	24.0
400650	6.0	9.0
27039	6.0	3.0
27032	15994.0	20497.0
27033	15.0	12.0
27030	1725.0	1965.0
27031	697.0	530.0
27036	71.0	67.0
400645	0.0	0.0
27037	1933.0	2230.0
400644	2.0	1.0
27034	5254.0	11944.0
400643	589.0	310.0
27035	165.0	54.0
8912	5799.0	4977.0
100313769	0.0	1.0
8913	443.0	294.0
8910	1604.0	1460.0
8911	15.0	31.0
8916	3803.0	4032.0
8914	924.0	1155.0
8915	907.0	1003.0
245935	0.0	0.0
245936	0.0	0.0
245937	0.0	0.0
245938	0.0	0.0
8930	1916.0	1749.0
245939	0.0	0.0
221960	346.0	400.0
245930	0.0	0.0
245931	0.0	0.0
245932	0.0	0.0
245934	0.0	0.0
8929	0.0	0.0
8924	4364.0	6642.0
8927	107.0	131.0
8928	6.0	3.0
8925	4556.0	6626.0
8926	41.0	36.0
221955	1139.0	1362.0
8941	3.0	3.0
8942	238.0	196.0
375189	25.0	18.0
8940	30.0	32.0
245940	0.0	0.0
206338	9.0	7.0
375190	571.0	559.0
196446	8.0	22.0
8934	3023.0	2659.0
8935	1725.0	2258.0
196441	2477.0	2656.0
8932	3323.0	3927.0
8933	4702.0	5922.0
8938	928.0	1402.0
8939	3738.0	4650.0
8936	466.0	679.0
326105	0.0	1.0
245913	0.0	0.0
245915	0.0	0.0
221981	1554.0	2202.0
245910	0.0	0.0
206358	1909.0	1232.0
245911	4.0	0.0
245912	2.0	2.0
196415	0.0	0.0
642909	2.0	6.0
642907	0.0	1.0
8945	2739.0	3350.0
54659	2.0	89.0
54658	0.0	5.0
8943	9046.0	14168.0
54657	0.0	0.0
8944	0.0	0.0
196410	25.0	40.0
245927	0.0	0.0
245928	0.0	0.0
6300	521.0	675.0
245929	0.0	0.0
6302	3544.0	3385.0
6301	7830.0	8546.0
160492	1.0	2.0
54662	2695.0	2625.0
54661	2.0	5.0
54660	41.0	49.0
54665	2313.0	2341.0
54664	7157.0	6287.0
54663	1107.0	1341.0
8970	270.0	147.0
8971	6827.0	6078.0
101928363	9.0	2.0
8974	1314.0	1980.0
6311	2723.0	3590.0
8975	1640.0	2414.0
6310	3862.0	3778.0
91612	3626.0	3777.0
100421601	0.0	0.0
8972	27.0	27.0
8973	6.0	10.0
245972	575.0	29.0
245973	1036.0	297.0
54677	2892.0	2874.0
54676	2183.0	2069.0
54675	3492.0	5110.0
147468	0.0	0.0
54674	209.0	300.0
6304	3894.0	3051.0
6303	22365.0	25945.0
8968	1.0	1.0
6305	4352.0	4829.0
91603	1100.0	1128.0
91608	180.0	121.0
6307	3557.0	2195.0
642924	12.0	13.0
8969	205.0	113.0
6309	10866.0	6998.0
91607	1168.0	1379.0
6320	395.0	675.0
6322	448.0	538.0
8985	2444.0	4383.0
8986	1582.0	2820.0
64002	608.0	653.0
101928378	97.0	127.0
6324	252.0	468.0
64005	490.0	1003.0
6323	0.0	2.0
101928376	9.0	18.0
54680	1454.0	1722.0
642938	78.0	200.0
54682	3278.0	5007.0
54681	2681.0	3810.0
196403	2603.0	2555.0
6315	0.0	3.0
6314	1558.0	1689.0
6317	349.0	38.0
8976	5138.0	6141.0
6319	13047.0	9362.0
6318	88.0	16.0
642935	19.0	26.0
8992	10113.0	11480.0
8993	3.0	3.0
6331	168.0	265.0
8991	6792.0	8210.0
6330	812.0	869.0
100421621	16.0	17.0
8996	2307.0	2252.0
101928388	1.0	3.0
6332	1725.0	4106.0
8997	617.0	2002.0
8994	3105.0	3353.0
6335	98.0	77.0
8995	3.0	7.0
6334	210.0	132.0
147495	8506.0	5602.0
100421629	0.0	0.0
8989	19.0	5.0
6326	49.0	217.0
8987	339.0	501.0
6328	40.0	40.0
91624	5829.0	9369.0
6327	287.0	444.0
8988	28.0	241.0
6329	20.0	213.0
642946	196.0	183.0
6340	804.0	49.0
6342	10590.0	13331.0
6341	2202.0	2915.0
6344	15.0	18.0
100421633	0.0	0.0
6343	2.0	35.0
100421634	0.0	1.0
6346	0.0	0.0
6345	113.0	1664.0
100421638	0.0	1.0
642958	1.0	3.0
642959	0.0	0.0
6337	6484.0	3305.0
642952	0.0	0.0
6336	1.0	1.0
6339	134.0	166.0
91614	128.0	48.0
8999	104.0	112.0
6338	292.0	34.0
642954	14.0	45.0
6351	200.0	225.0
6352	1133.0	1405.0
6355	5.0	16.0
6354	7.0	2.0
6357	40.0	15.0
6356	11.0	31.0
100421528	1.0	0.0
6348	56.0	134.0
6347	1676.0	1274.0
196394	333.0	354.0
6362	41.0	143.0
6361	12.0	19.0
6364	200.0	386.0
6363	884.0	2279.0
100421533	11.0	58.0
6366	943.0	1351.0
100421535	0.0	0.0
6368	107.0	106.0
6367	117.0	347.0
101928337	0.0	1.0
6360	22.0	13.0
255349	6.0	2.0
6359	2.0	4.0
6358	261.0	284.0
6373	157.0	216.0
101928340	12.0	7.0
6372	1040.0	186.0
100421542	0.0	1.0
6375	23.0	36.0
6374	871.0	864.0
100421545	7.0	12.0
6376	9481.0	6135.0
101928345	2.0	18.0
100421549	0.0	0.0
6370	3.0	1.0
255313	0.0	0.0
196374	1.0	1.0
6369	15.0	12.0
6383	7088.0	6806.0
6386	7561.0	9699.0
6385	8951.0	6177.0
6388	2744.0	2994.0
6387	3994.0	5855.0
6389	5187.0	6642.0
255330	0.0	0.0
6382	9533.0	1593.0
102724246	6.0	13.0
255324	9.0	2.0
196385	45.0	41.0
196383	3349.0	2248.0
100421550	1.0	0.0
6397	4465.0	4263.0
100421565	0.0	0.0
6396	5601.0	4694.0
100421566	0.0	1.0
6399	1009.0	1081.0
6398	1386.0	1099.0
6391	4992.0	5282.0
6390	2929.0	3654.0
6392	4484.0	4226.0
282997	94.0	115.0
282996	44.0	94.0
100134229	290.0	411.0
282991	1692.0	1581.0
100421560	0.0	0.0
100421577	22.0	27.0
100421579	3.0	6.0
255394	622.0	656.0
102724224	10.0	10.0
54600	0.0	0.0
54602	2867.0	3495.0
282980	0.0	0.0
54606	3118.0	3796.0
100421572	0.0	0.0
100421588	6.0	3.0
100421589	175.0	112.0
282974	341.0	629.0
282973	331.0	586.0
54619	431.0	609.0
100421581	1.0	0.0
196335	3.0	1.0
100421582	9.0	8.0
54617	2672.0	2824.0
100421598	0.0	0.0
100421599	0.0	0.0
255374	200.0	234.0
282969	227.0	157.0
102724201	0.0	0.0
282966	2.0	0.0
54622	1891.0	2549.0
100134259	25.0	32.0
54621	1462.0	1698.0
54620	1002.0	1274.0
54626	342.0	84.0
54625	4205.0	5037.0
54623	4257.0	5323.0
54629	3827.0	4276.0
54627	168.0	227.0
27005	1727.0	1799.0
27006	7.0	10.0
27000	1274.0	1791.0
27004	7.0	8.0
27018	6834.0	7585.0
27019	4.0	7.0
400591	1.0	0.0
27010	279.0	294.0
27012	0.0	0.0
27013	6043.0	6608.0
400581	4.0	4.0
400578	7.0	1.0
400569	868.0	917.0
400566	306.0	340.0
389715	0.0	0.0
100313829	1.0	0.0
390729	0.0	4.0
100313824	0.0	0.0
100313822	0.0	0.0
389740	35.0	35.0
389730	0.0	0.0
100038246	0.0	0.0
389727	0.0	0.0
91775	1419.0	1917.0
390872	0.0	0.0
390874	0.0	2.0
654835	0.0	0.0
400759	160.0	117.0
400757	2.0	1.0
125997	0.0	0.0
389874	0.0	0.0
389873	0.0	5.0
400752	111.0	57.0
137994	93.0	96.0
642843	7.0	3.0
91768	558.0	672.0
64151	48.0	97.0
64150	401.0	435.0
64168	558.0	531.0
64167	6948.0	8660.0
390883	0.0	0.0
390882	0.0	0.0
390885	0.0	0.0
390886	0.0	0.0
125988	2009.0	2165.0
400746	662.0	298.0
400745	35.0	41.0
389866	6.0	21.0
150962	567.0	576.0
64175	1192.0	2230.0
162968	144.0	127.0
64174	153.0	129.0
162966	391.0	460.0
162967	1612.0	1778.0
162962	558.0	439.0
162963	520.0	702.0
125981	138.0	54.0
149992	0.0	0.0
390856	0.0	0.0
390858	182.0	116.0
27187	0.0	1.0
390857	0.0	0.0
400736	0.0	0.0
400735	0.0	0.0
27185	317.0	534.0
149986	2526.0	3186.0
147323	1.0	2.0
326293	2.0	0.0
100313839	0.0	0.0
389898	1.0	2.0
100313837	0.0	0.0
326295	0.0	0.0
27189	1.0	14.0
100313838	0.0	0.0
326294	0.0	0.0
125972	2.0	1.0
642864	0.0	0.0
100313835	0.0	0.0
326296	0.0	0.0
326298	0.0	1.0
375260	125.0	116.0
27183	3417.0	3708.0
64170	141.0	146.0
642869	0.0	2.0
27180	80.0	88.0
27181	151.0	188.0
64172	489.0	477.0
100313830	0.0	0.0
375248	129.0	207.0
91782	3287.0	4058.0
27197	35.0	56.0
147339	1835.0	1992.0
27198	174.0	2507.0
27195	0.0	0.0
125965	10.0	2.0
27196	0.0	0.0
125963	0.0	0.0
125962	0.0	0.0
27199	27.0	52.0
400720	603.0	760.0
149998	6.0	7.0
389884	3.0	2.0
326286	0.0	0.0
27190	54.0	25.0
64180	6.0	16.0
27193	0.0	0.0
100313842	4.0	0.0
642879	0.0	0.0
100313843	0.0	0.0
27194	0.0	0.0
400728	17.0	29.0
64184	0.0	0.0
100313840	0.0	0.0
100313841	0.0	0.0
100313892	0.0	0.0
642891	2.0	3.0
387264	0.0	4.0
387263	1393.0	2407.0
206412	21.0	28.0
27164	1200.0	58.0
27165	62.0	42.0
27163	5085.0	10508.0
400799	6.0	2.0
400798	28.0	30.0
27166	1670.0	1986.0
400797	0.0	0.0
326272	0.0	0.0
326275	3.0	1.0
326277	2.0	6.0
326279	2.0	10.0
27160	2.0	4.0
27161	1771.0	2707.0
326278	4.0	20.0
100313895	0.0	0.0
642888	1.0	0.0
100313896	1.0	2.0
387254	0.0	0.0
400793	745.0	533.0
150928	65.0	124.0
27175	901.0	806.0
149934	0.0	0.0
27173	8129.0	7292.0
150921	2.0	20.0
27179	0.0	0.0
27177	0.0	2.0
27178	1.0	0.0
341883	48.0	119.0
341880	57.0	75.0
27170	0.0	0.0
326269	0.0	0.0
137964	3337.0	5244.0
390892	0.0	0.0
375298	327.0	375.0
149951	3065.0	2999.0
27148	1159.0	1581.0
390895	0.0	0.0
206426	0.0	2.0
27143	1092.0	1197.0
27141	67.0	45.0
27146	24.0	47.0
106029310	0.0	0.0
27147	910.0	1581.0
27145	486.0	1573.0
123355	900.0	1125.0
137970	1110.0	896.0
375287	1366.0	1356.0
387276	0.0	0.0
27159	0.0	0.0
387273	5.0	4.0
150947	0.0	1.0
150946	246.0	239.0
27153	1542.0	1764.0
27154	3840.0	4797.0
400769	2.0	1.0
27151	8262.0	2583.0
27152	898.0	959.0
123346	1.0	0.0
27158	668.0	673.0
400765	0.0	0.0
100293516	507.0	790.0
387266	0.0	0.0
27156	20.0	26.0
149954	0.0	0.0
387267	0.0	2.0
375295	79.0	49.0
100313886	0.0	0.0
100313887	0.0	0.0
100313884	0.0	0.0
101928287	4.0	4.0
160365	39.0	40.0
160364	123.0	108.0
102724316	731.0	862.0
54754	0.0	2.0
54753	1511.0	1338.0
54752	7.0	6.0
54751	8138.0	8372.0
54758	1268.0	1503.0
54757	263.0	316.0
54756	1427.0	2184.0
101928290	94.0	30.0
6401	1349.0	3103.0
6400	9606.0	47716.0
102724307	0.0	1.0
54760	108.0	83.0
54765	6005.0	8664.0
54764	1687.0	1641.0
54763	0.0	3.0
54762	724.0	580.0
54769	10.0	7.0
54768	50.0	33.0
54766	0.0	2.0
159371	305.0	312.0
100421700	0.0	0.0
100421701	1.0	1.0
100421702	0.0	0.0
100421704	4.0	6.0
100421705	0.0	0.0
100421706	2.0	1.0
100421707	0.0	2.0
100421708	2.0	1.0
100421709	0.0	0.0
54776	5762.0	6528.0
91703	29.0	29.0
6403	1873.0	2193.0
6402	483.0	993.0
6405	3678.0	8215.0
54778	1977.0	2217.0
6404	802.0	1305.0
54777	45.0	22.0
6407	298.0	4.0
6406	597.0	8.0
64100	0.0	0.0
64102	6.0	5.0
6421	10393.0	14604.0
100421710	0.0	1.0
64101	97.0	201.0
6423	4878.0	4877.0
6422	8489.0	16836.0
64106	49.0	24.0
64105	47.0	77.0
64108	421.0	296.0
100421716	0.0	0.0
100421717	0.0	0.0
100421718	1.0	0.0
64109	15.0	11.0
54780	2209.0	2002.0
54785	474.0	588.0
54784	790.0	758.0
6414	10150.0	10560.0
6416	2618.0	3523.0
54788	3682.0	4334.0
6415	14101.0	13332.0
6418	13757.0	17211.0
6419	1617.0	1387.0
6430	12358.0	15190.0
64111	0.0	0.0
162989	1634.0	1986.0
64110	2936.0	3789.0
6432	6397.0	7483.0
6431	10625.0	14335.0
64112	3911.0	6008.0
64115	3831.0	3874.0
6434	6790.0	7586.0
101928243	34.0	91.0
6433	1948.0	2287.0
64114	12899.0	10071.0
101928244	0.0	1.0
100421724	4.0	10.0
64116	1616.0	6182.0
64118	4000.0	7914.0
101928248	34.0	9.0
100421728	0.0	0.0
54790	2116.0	2595.0
100421729	0.0	0.0
104548973	1.0	3.0
104548972	0.0	0.0
54793	2376.0	2161.0
400713	1201.0	1548.0
104548971	11.0	12.0
104548970	0.0	0.0
54798	156.0	214.0
255411	1.0	0.0
54797	810.0	863.0
54796	925.0	1739.0
54795	7454.0	30206.0
6425	30.0	51.0
6424	1371.0	4371.0
150992	0.0	0.0
6427	4834.0	5592.0
54799	1370.0	1712.0
6426	7475.0	10207.0
6429	5352.0	5905.0
6428	15331.0	15268.0
162979	70.0	55.0
6441	130.0	71.0
64122	1227.0	1922.0
64121	1254.0	1286.0
6440	12.0	2.0
100421731	1.0	2.0
6443	4397.0	5089.0
101928256	0.0	0.0
6442	1066.0	1748.0
64123	2397.0	1964.0
100421733	0.0	0.0
6445	154.0	312.0
100421734	1.0	0.0
6444	1462.0	2016.0
160313	2.0	1.0
100421736	0.0	0.0
64127	139.0	200.0
162972	981.0	1011.0
64129	5371.0	5458.0
255426	23.0	28.0
642818	0.0	0.0
642819	248.0	186.0
400709	13.0	20.0
6439	2.0	0.0
642812	4.0	6.0
64131	1096.0	1432.0
654817	60.0	70.0
6450	731.0	1604.0
91750	876.0	943.0
64130	417.0	264.0
654816	36.0	36.0
6452	1945.0	1767.0
100421741	0.0	0.0
64132	3175.0	4605.0
6451	10545.0	13584.0
64135	1564.0	1920.0
91754	7258.0	9067.0
6453	3940.0	4259.0
6456	369.0	52.0
91752	262.0	234.0
64137	14.0	22.0
6455	4766.0	4908.0
147372	230.0	512.0
6447	122.0	723.0
6446	27143.0	4927.0
91748	3418.0	3890.0
6449	5019.0	5881.0
135398	34.0	49.0
91746	5693.0	5933.0
6448	3055.0	6004.0
91749	314.0	437.0
6461	1162.0	1183.0
6462	28.0	20.0
6465	0.0	1.0
100421754	0.0	0.0
64146	70.0	128.0
64145	2893.0	2736.0
6464	6209.0	7672.0
162998	5.0	7.0
100421756	2.0	2.0
101928276	0.0	2.0
64147	245.0	410.0
160335	1944.0	3259.0
6466	2.0	1.0
162993	714.0	600.0
64149	1332.0	1193.0
147381	24.0	46.0
255403	490.0	460.0
6458	11.0	16.0
6457	94.0	41.0
91734	1.0	0.0
6459	6.0	16.0
6472	2764.0	3600.0
6471	0.0	0.0
6474	4.0	10.0
6473	1.0	0.0
6476	180.0	467.0
6478	2062.0	3409.0
6477	641.0	744.0
101928200	33.0	35.0
100421648	0.0	1.0
6470	1514.0	1297.0
6469	200.0	249.0
6468	4743.0	4738.0
6483	1742.0	1999.0
6482	1636.0	2116.0
100421652	0.0	0.0
6484	1478.0	4363.0
6487	1119.0	1175.0
196294	479.0	595.0
6489	1146.0	929.0
497661	585.0	677.0
100421657	0.0	0.0
6480	20066.0	17919.0
102724386	3.0	1.0
6494	2019.0	2165.0
6493	516.0	6661.0
6496	1.0	0.0
6495	2152.0	2972.0
6498	3423.0	3923.0
101928223	0.0	1.0
6497	6787.0	9384.0
6499	2571.0	3894.0
6490	73.0	101.0
6492	0.0	2.0
6491	192.0	634.0
101928232	0.0	0.0
100124700	8.0	1.0
102724368	4.0	10.0
196264	1225.0	1599.0
54700	3144.0	3673.0
54707	1883.0	1954.0
497634	0.0	0.0
54704	1265.0	1658.0
54708	3159.0	3608.0
160287	13.0	9.0
54714	1.0	7.0
54718	199.0	186.0
100421681	0.0	0.0
54716	40.0	43.0
54715	64.0	207.0
100421695	6.0	6.0
100421697	0.0	0.0
100421698	1.0	3.0
100421699	3.0	2.0
102724349	1.0	6.0
102724341	0.0	0.0
159296	1.0	9.0
54729	0.0	0.0
54726	3096.0	3543.0
100421694	0.0	0.0
255480	130.0	848.0
54732	9542.0	17840.0
54734	26.0	20.0
54733	3350.0	4170.0
54739	517.0	391.0
54738	210.0	563.0
54737	5657.0	6329.0
160298	1.0	3.0
102724321	0.0	0.0
255488	5229.0	5663.0
54742	74.0	146.0
54741	8232.0	7679.0
54749	5056.0	5046.0
137902	13.0	23.0
27128	687.0	948.0
27129	2231.0	5358.0
29789	3745.0	5348.0
27127	14.0	9.0
27120	7.0	8.0
27121	6.0	5.0
29781	2232.0	1915.0
29780	1256.0	1987.0
27124	642.0	395.0
27125	9363.0	12110.0
27122	11098.0	11209.0
29785	183.0	133.0
27123	162.0	359.0
125919	481.0	516.0
29799	164.0	415.0
390800	0.0	0.0
27131	4440.0	4987.0
654790	381.0	80.0
27132	33.0	361.0
27130	965.0	1099.0
29798	99.0	70.0
27136	7.0	4.0
29797	0.0	0.0
27133	42.0	18.0
29796	3687.0	4595.0
27134	1106.0	1102.0
27106	3637.0	1864.0
27107	1780.0	2105.0
29768	15.0	7.0
29767	1279.0	1171.0
29766	3702.0	4390.0
27109	1942.0	1872.0
29761	3300.0	3923.0
29760	807.0	793.0
389813	183.0	352.0
389812	5.0	5.0
27102	9451.0	12911.0
29765	0.0	0.0
29763	2866.0	5206.0
27101	2454.0	3104.0
389816	477.0	2339.0
27115	526.0	887.0
29778	1.0	2.0
29777	1675.0	1672.0
27113	187.0	250.0
29775	1346.0	1501.0
27111	249.0	119.0
29774	31.0	37.0
27112	491.0	693.0
390831	0.0	0.0
390834	0.0	0.0
390836	0.0	0.0
100313938	0.0	0.0
125950	1460.0	1988.0
125958	0.0	0.0
377841	32.0	10.0
390843	1.0	0.0
390844	5.0	4.0
389827	1.0	9.0
652170	0.0	0.0
389860	0.0	0.0
390811	0.0	0.0
389857	0.0	0.0
390816	9.0	5.0
389856	443.0	576.0
125931	592.0	54.0
389852	0.0	2.0
100313914	0.0	0.0
389844	0.0	0.0
389840	15.0	19.0
100313923	0.0	0.0
100313921	0.0	1.0
389849	15.0	48.0
91893	115.0	135.0
91894	2.0	13.0
147670	8.0	14.0
147664	15.0	1.0
642721	0.0	0.0
64285	2909.0	3350.0
64284	531.0	2411.0
64288	627.0	690.0
147685	25.0	44.0
121026	0.0	0.0
123688	307.0	431.0
341568	2.0	5.0
341567	1.0	2.0
642737	2.0	2.0
64283	1127.0	770.0
64282	1190.0	1788.0
389541	3609.0	3619.0
147694	740.0	778.0
389537	107.0	274.0
147686	304.0	254.0
147687	534.0	484.0
121014	0.0	0.0
642741	27.0	79.0
159686	52.0	39.0
642746	2.0	2.0
642762	0.0	0.0
390502	1.0	0.0
390501	0.0	0.0
390503	0.0	2.0
121006	11.0	19.0
389524	560.0	409.0
147699	48.0	57.0
133060	0.0	0.0
100313962	0.0	0.0
135644	0.0	0.0
27285	42.0	14.0
27286	134.0	244.0
27283	0.0	0.0
27284	77.0	75.0
389558	53.0	46.0
27289	140.0	485.0
27287	51.0	48.0
27288	0.0	1.0
135656	3.0	2.0
390561	12.0	8.0
27296	43.0	30.0
389549	1.0	0.0
27297	3016.0	3091.0
27294	405.0	282.0
27295	7578.0	13679.0
27299	129.0	190.0
642776	8.0	6.0
27292	2075.0	2324.0
27293	405.0	2504.0
27290	3.0	0.0
642778	3.0	0.0
27291	1228.0	1269.0
160622	1071.0	771.0
390531	9.0	7.0
147650	209.0	183.0
390530	2.0	1.0
390535	0.0	0.0
390539	0.0	0.0
147646	5.0	2.0
390538	0.0	0.0
654783	0.0	0.0
147645	551.0	485.0
341511	0.0	1.0
6500	15815.0	14524.0
133015	612.0	619.0
400410	168.0	104.0
147660	56.0	40.0
121054	1.0	3.0
121053	275.0	342.0
147657	1081.0	1601.0
147658	8.0	14.0
400406	1.0	2.0
642799	0.0	0.0
642796	0.0	0.0
133022	314.0	267.0
642797	105.0	120.0
101928165	0.0	0.0
6511	9.0	7.0
390595	217.0	172.0
6510	12248.0	16817.0
390594	2.0	6.0
100421803	0.0	1.0
100421804	2.0	6.0
390598	26.0	19.0
100421805	6.0	5.0
100421806	19.0	5.0
100421807	0.0	0.0
6509	2748.0	3898.0
54870	4389.0	5260.0
54875	698.0	668.0
54874	4444.0	5540.0
54873	2486.0	1892.0
389599	0.0	3.0
54872	1981.0	3121.0
102724430	0.0	0.0
54879	757.0	820.0
6502	706.0	733.0
54878	3409.0	3452.0
6504	172.0	259.0
54877	1438.0	2456.0
91801	739.0	771.0
6503	1102.0	984.0
54876	2583.0	3073.0
6506	92.0	109.0
6505	718.0	2045.0
91807	40.0	856.0
6508	1386.0	1515.0
6507	644.0	534.0
101928176	15.0	32.0
6520	6809.0	7078.0
6522	4481.0	4693.0
221717	0.0	0.0
6521	5.0	3.0
221718	0.0	0.0
100421813	9.0	9.0
64207	2900.0	4732.0
100421816	2.0	1.0
221711	23.0	140.0
64208	26.0	213.0
221710	897.0	1238.0
54882	243.0	356.0
54881	1755.0	1753.0
54880	3403.0	4040.0
54886	25.0	95.0
54885	1242.0	1693.0
54884	5845.0	5500.0
54883	1207.0	1185.0
6513	2470.0	2898.0
6512	100.0	155.0
54888	3220.0	4413.0
6515	1225.0	1856.0
54887	1446.0	1964.0
6514	1.0	0.0
6517	828.0	1848.0
6519	65.0	21.0
6518	4746.0	738.0
221749	2118.0	1453.0
64210	3022.0	3749.0
6531	15.0	12.0
100421820	0.0	4.0
64211	0.0	0.0
6530	32.0	32.0
6533	1607.0	1539.0
6532	54.0	6.0
100421823	1.0	2.0
390572	2.0	6.0
64216	883.0	1284.0
64215	2577.0	3408.0
100421825	0.0	0.0
64218	2807.0	3448.0
100421827	0.0	1.0
100421828	6.0	6.0
64219	2322.0	2205.0
100421829	15.0	58.0
54893	2773.0	2862.0
54892	605.0	839.0
54891	1484.0	1824.0
54890	7070.0	8538.0
54897	2757.0	3092.0
54896	856.0	979.0
54894	2370.0	7824.0
6524	20.0	33.0
6523	2311.0	1556.0
170062	0.0	0.0
101928190	0.0	0.0
54899	1464.0	1388.0
6526	1724.0	2153.0
6525	14898.0	18774.0
54898	1821.0	4781.0
6528	36.0	18.0
91828	60.0	36.0
170067	3.0	1.0
6527	65.0	44.0
6529	74.0	50.0
6540	6.0	29.0
64221	619.0	247.0
64220	520.0	1084.0
6542	3768.0	3824.0
64223	2284.0	2809.0
6541	2975.0	8961.0
64222	2587.0	2790.0
390581	0.0	2.0
64225	4420.0	4405.0
6543	114.0	97.0
64224	2199.0	2067.0
105376261	4.0	2.0
6535	2936.0	4737.0
6534	1.0	4.0
6536	372.0	434.0
6539	6.0	38.0
6538	207.0	81.0
64232	0.0	1.0
6551	0.0	1.0
6550	34.0	22.0
64231	1674.0	1984.0
6553	47.0	58.0
91851	15095.0	21226.0
64236	990.0	1005.0
6555	0.0	0.0
101928122	1.0	0.0
6554	6.0	4.0
6546	5080.0	6828.0
6545	625.0	954.0
6548	3270.0	4147.0
6547	50.0	190.0
6549	1124.0	2202.0
6560	5252.0	5490.0
64241	1.0	0.0
64240	8.0	6.0
6561	0.0	2.0
6564	174.0	85.0
6563	17009.0	2669.0
100421854	25.0	104.0
101928136	0.0	0.0
6566	1900.0	3348.0
6565	7593.0	5156.0
100421859	3.0	5.0
101928138	0.0	0.0
221756	14.0	31.0
6557	59.0	8.0
6556	212.0	180.0
6559	32.0	44.0
91833	1306.0	1329.0
6558	7949.0	19584.0
133083	0.0	1.0
6571	629.0	239.0
101928142	0.0	0.0
100421860	5.0	1.0
6570	32.0	16.0
100421861	5.0	0.0
6573	650.0	3500.0
6572	1.0	0.0
101928141	0.0	0.0
91875	1274.0	1162.0
6575	3228.0	3519.0
6574	1059.0	1450.0
101928147	0.0	1.0
100421865	9.0	32.0
6576	4815.0	5102.0
221785	1435.0	1298.0
245711	11.0	33.0
169044	327.0	261.0
221786	863.0	843.0
6568	0.0	0.0
6567	1828.0	2218.0
91869	1073.0	1468.0
6569	11.0	1.0
6582	27.0	12.0
91860	183.0	217.0
101928153	438.0	406.0
6581	8545.0	6046.0
101928154	0.0	1.0
6584	1829.0	2165.0
101928151	0.0	0.0
6583	356.0	441.0
6586	3097.0	4725.0
6585	147.0	1089.0
101928158	6.0	5.0
91862	1118.0	1945.0
6588	7.0	2194.0
6580	31.0	61.0
169026	17.0	2.0
6579	23.0	28.0
6578	6930.0	5979.0
6595	10879.0	12414.0
6594	5805.0	10044.0
30817	369.0	347.0
6597	6260.0	10617.0
6596	3068.0	4820.0
30816	11.0	6.0
30819	42.0	49.0
6599	8493.0	13164.0
100421767	0.0	0.0
6598	4433.0	4521.0
30818	647.0	442.0
100421768	0.0	0.0
100421769	1.0	0.0
6591	4760.0	2087.0
6590	2537.0	100.0
30820	75.0	138.0
100421774	0.0	0.0
100421776	0.0	0.0
100421779	2.0	2.0
282706	0.0	0.0
255104	4215.0	3519.0
255101	37.0	70.0
54802	1652.0	1512.0
30813	14.0	12.0
30812	82.0	131.0
54801	875.0	871.0
