id	03ba09dd-2589-42ab-afe1-cf0493ba15a1	39952ce1-cb34-48c6-ad20-7aca8286f4ef
100271551	0.0	0.0
81198	0.0	0.0
81191	0.0	0.0
81192	0.0	0.0
81193	0.0	0.0
81194	0.0	0.0
450232	0.0	0.0
401260	0.0	0.0
220001	62.0	36.0
222662	0.0	0.0
401265	66.0	90.0
222663	602.0	720.0
220002	3564.0	10435.0
93166	301.0	344.0
401264	421.0	480.0
220004	29.0	65.0
100271539	0.0	0.0
401262	92.0	86.0
93164	278.0	437.0
100271547	0.0	0.0
100271549	0.0	0.0
81188	0.0	0.0
100271543	0.0	0.0
102724000	0.0	0.0
100271545	0.0	0.0
401258	8.0	12.0
81185	0.0	0.0
81187	0.0	0.0
81182	0.0	0.0
207063	1745.0	2207.0
440854	17.0	22.0
222698	61.0	45.0
222696	66.0	97.0
161497	3.0	4.0
100271529	1.0	3.0
222699	22.0	24.0
100271536	0.0	0.0
100271538	6.0	11.0
100271537	0.0	0.0
93190	0.0	1.0
283601	0.0	0.0
100271531	6.0	2.0
283600	0.0	2.0
220042	47.0	154.0
93183	2554.0	2897.0
100271518	0.0	0.0
100271517	0.0	0.0
93185	4262.0	6873.0
100271525	0.0	0.0
100271526	15.0	21.0
100271521	1.0	0.0
100271520	0.0	0.0
220032	0.0	3.0
100271523	0.0	0.0
100271522	0.0	1.0
100271507	0.0	0.0
100271506	0.0	0.0
100271516	0.0	0.0
100271510	0.0	2.0
220064	516.0	820.0
220047	0.0	8.0
100271503	0.0	0.0
10808	4854.0	8209.0
56130	55.0	33.0
10807	1131.0	1570.0
56131	369.0	154.0
56132	92.0	91.0
10809	7463.0	7730.0
220081	7.0	15.0
83756	23.0	36.0
10811	431.0	608.0
56137	17.0	2.0
10810	1356.0	2547.0
83755	0.0	0.0
56138	87.0	5.0
83758	121.0	162.0
10813	953.0	1167.0
56139	191.0	108.0
401207	141.0	299.0
220082	0.0	0.0
83757	0.0	0.0
83752	9798.0	13980.0
56133	437.0	952.0
10815	160.0	233.0
10814	42.0	93.0
56134	12.0	11.0
10817	369.0	402.0
56135	17.0	4.0
10816	8.0	0.0
283643	269.0	552.0
56136	10.0	4.0
643535	2.0	0.0
643536	0.0	0.0
22800	1133.0	1300.0
22801	231.0	502.0
643550	3.0	2.0
22802	71.0	10.0
22803	4093.0	5137.0
440804	1.0	0.0
22806	254.0	154.0
22807	1060.0	887.0
10819	88.0	162.0
56140	6.0	1.0
10818	1442.0	1624.0
56141	10.0	8.0
56142	79.0	8.0
56143	4.0	1.0
83737	3840.0	4057.0
220070	0.0	0.0
10822	1.0	0.0
283638	3919.0	5581.0
83744	285.0	210.0
10821	0.0	0.0
10824	1.0	0.0
83746	2617.0	2903.0
10823	0.0	1.0
83741	0.0	0.0
283635	4403.0	4258.0
10826	2153.0	1301.0
220074	1300.0	2025.0
56144	122.0	27.0
10825	2452.0	1299.0
56145	47.0	16.0
83740	0.0	0.0
83743	2950.0	2724.0
56146	24.0	2.0
10828	2.0	0.0
10827	1344.0	1567.0
83742	3800.0	2720.0
56147	26.0	7.0
283631	1.0	0.0
10820	0.0	0.0
440836	503.0	196.0
643563	4.0	2.0
56154	4.0	3.0
81109	0.0	0.0
283629	51.0	46.0
56159	1.0	2.0
81115	0.0	0.0
81116	0.0	0.0
56155	21.0	53.0
283624	471.0	441.0
102724097	79.0	150.0
256006	18.0	16.0
56156	0.0	0.0
81113	0.0	0.0
56157	0.0	0.0
56158	1.0	2.0
81114	0.0	0.0
81110	0.0	0.0
440829	4.0	29.0
440823	9.0	28.0
440822	1.0	0.0
56163	1.0	0.0
56164	6.0	3.0
256021	16.0	5.0
56165	28.0	42.0
83759	966.0	899.0
56160	1174.0	1278.0
10800	189.0	430.0
283617	1.0	0.0
81104	0.0	0.0
10802	2574.0	3397.0
10801	16408.0	18007.0
10804	16.0	32.0
10803	2.0	2.0
56167	0.0	0.0
10806	1108.0	1254.0
56168	0.0	0.0
56169	6.0	6.0
643582	0.0	0.0
643586	4.0	4.0
256076	0.0	0.0
401253	0.0	1.0
56171	149.0	222.0
401251	4.0	6.0
56172	25339.0	28982.0
401250	0.0	0.0
81137	0.0	0.0
81138	0.0	1.0
83795	0.0	0.0
102724076	0.0	0.0
102724077	8.0	9.0
283688	0.0	0.0
401247	4.0	8.0
81136	0.0	0.0
283687	369.0	505.0
283685	1.0	0.0
93109	363.0	374.0
283682	10.0	6.0
100126825	0.0	0.0
93107	4.0	10.0
643596	32.0	27.0
56180	703.0	895.0
93100	618.0	301.0
401242	0.0	0.0
256085	0.0	1.0
56181	3650.0	5025.0
81126	0.0	0.0
81127	0.0	0.0
83787	1688.0	2475.0
283677	1.0	0.0
401237	91.0	81.0
83786	1618.0	2077.0
401236	2.0	4.0
283673	0.0	13.0
93134	2683.0	2435.0
401233	0.0	0.0
401232	92.0	154.0
256051	500.0	716.0
81159	0.0	1.0
81155	0.0	0.0
81156	0.0	0.0
100271597	0.0	2.0
283663	22.0	33.0
81153	0.0	0.0
100271596	0.0	0.0
100271595	1.0	1.0
100271590	0.0	0.0
100271591	0.0	0.0
93129	1273.0	2020.0
283659	85.0	27.0
100271587	0.0	1.0
100271589	0.0	0.0
81140	0.0	0.0
100271583	0.0	0.0
283652	1.0	0.0
283651	5923.0	12999.0
100271585	0.0	1.0
100271584	5.0	19.0
100271581	0.0	0.0
22998	8263.0	7572.0
22999	362.0	381.0
100151676	0.0	0.0
100151677	0.0	0.0
100151678	0.0	0.0
22990	2955.0	3125.0
100151671	0.0	0.0
100151672	0.0	1.0
22992	5645.0	7147.0
22993	4635.0	5675.0
100151674	0.0	0.0
22994	531.0	699.0
83903	13.0	26.0
22995	92.0	124.0
83902	0.0	0.0
22996	4647.0	5990.0
22997	282.0	256.0
100151670	0.0	0.0
100151686	0.0	0.0
100151687	0.0	1.0
100151688	0.0	0.0
100151682	0.0	0.0
100151683	3.0	2.0
100151684	1.0	0.0
100151685	0.0	0.0
100151681	0.0	0.0
56302	11.0	32.0
83901	0.0	0.0
342538	8.0	13.0
83900	0.0	0.0
56300	0.0	0.0
56301	3.0	1.0
124411	713.0	1256.0
22976	826.0	1354.0
22977	14.0	21.0
22978	2409.0	1856.0
22979	87.0	127.0
22970	51.0	48.0
22971	847.0	678.0
22974	141.0	999.0
83932	432.0	593.0
10998	417.0	482.0
83931	4186.0	5497.0
342527	30.0	26.0
148418	303.0	254.0
83933	218.0	249.0
124404	1.0	11.0
10999	2183.0	3100.0
124401	629.0	945.0
124402	1209.0	1627.0
83930	3268.0	9532.0
56311	10.0	14.0
10990	41.0	79.0
100126693	6.0	0.0
10992	12139.0	13260.0
606500	0.0	0.0
10991	42.0	25.0
10994	3118.0	2490.0
10993	61.0	115.0
22987	184.0	807.0
22989	110.0	186.0
22980	7608.0	6230.0
22981	989.0	829.0
22982	2506.0	3047.0
22983	21.0	73.0
22984	2740.0	1866.0
22985	5295.0	6505.0
22986	3.0	11.0
58986	7120.0	10496.0
148423	391.0	642.0
58985	58.0	27.0
342510	11.0	11.0
283694	0.0	0.0
283693	10.0	15.0
283692	0.0	1.0
22954	889.0	1102.0
22955	3786.0	5028.0
112487	836.0	906.0
22950	1317.0	1450.0
391524	0.0	0.0
22952	1.0	3.0
22953	32.0	65.0
391526	1.0	2.0
10975	3581.0	4854.0
83953	5.0	0.0
10978	520.0	549.0
83955	15.0	34.0
10979	4454.0	4791.0
112495	5037.0	4175.0
10970	10319.0	7522.0
56339	1703.0	2027.0
10972	25687.0	41301.0
10971	16846.0	22722.0
10974	0.0	0.0
10973	3348.0	3152.0
401409	41.0	252.0
112479	719.0	1181.0
112476	169.0	122.0
391530	0.0	0.0
83939	4598.0	5384.0
56341	2.0	2.0
391533	0.0	2.0
124460	38.0	32.0
83935	143.0	82.0
83938	396.0	279.0
391538	1.0	3.0
83937	449.0	577.0
10987	2096.0	4036.0
83943	795.0	608.0
83942	1.0	0.0
10989	3665.0	4732.0
10988	3707.0	2769.0
56342	281.0	306.0
124454	1919.0	3310.0
56344	0.0	0.0
83941	1012.0	1367.0
83940	612.0	1301.0
643503	0.0	0.0
10981	442.0	453.0
112483	3666.0	1915.0
10980	4972.0	6022.0
10983	25458.0	28557.0
10982	1740.0	1655.0
643507	1.0	1.0
10985	7096.0	4987.0
10984	145.0	316.0
22932	673.0	750.0
22933	2767.0	3247.0
22934	808.0	1121.0
22936	9302.0	8694.0
22937	5052.0	7777.0
22938	2733.0	3433.0
112464	413.0	718.0
22930	4906.0	5339.0
22931	5775.0	10890.0
81309	0.0	0.0
391504	0.0	3.0
10954	5947.0	7752.0
10953	1883.0	2240.0
10956	20618.0	25552.0
81315	0.0	0.0
10955	10410.0	9540.0
391508	0.0	1.0
81316	0.0	0.0
10957	3284.0	4747.0
124446	5783.0	6049.0
81310	0.0	0.0
10959	23962.0	22553.0
22929	2707.0	3398.0
10950	697.0	882.0
10952	5324.0	6612.0
10951	3059.0	4091.0
22943	170.0	94.0
22944	408.0	710.0
22945	0.0	0.0
22947	0.0	0.0
22948	6850.0	8567.0
22949	5295.0	5117.0
83957	0.0	0.0
22941	1903.0	1785.0
83959	309.0	120.0
10965	852.0	1255.0
391518	0.0	1.0
10964	157.0	138.0
81304	0.0	0.0
10966	1138.0	1443.0
10969	2448.0	2759.0
81300	0.0	0.0
10961	14086.0	14230.0
10960	10444.0	14071.0
643529	363.0	232.0
10963	8699.0	13841.0
10962	187.0	314.0
148479	1075.0	1857.0
197407	661.0	994.0
391576	0.0	0.0
767599	0.0	0.0
767598	0.0	0.0
767595	0.0	0.0
767594	0.0	0.0
767597	0.0	0.0
767596	0.0	0.0
767591	0.0	0.0
767590	0.0	0.0
767593	0.0	0.0
767592	0.0	0.0
124496	0.0	0.0
124491	1550.0	902.0
391548	2.0	0.0
767588	0.0	0.0
767589	0.0	0.0
767583	0.0	0.0
767585	0.0	0.0
767580	0.0	0.0
767582	0.0	0.0
767581	0.0	0.0
474381	0.0	0.0
474384	1.0	0.0
391552	0.0	0.0
474383	0.0	0.0
474382	0.0	0.0
222701	0.0	2.0
767569	0.0	0.0
391559	1.0	2.0
767577	0.0	0.0
767579	0.0	0.0
767578	0.0	0.0
246705	0.0	0.0
767558	0.0	0.0
246704	1.0	6.0
207107	0.0	0.0
767566	0.0	0.0
767565	0.0	0.0
767568	0.0	0.0
767567	0.0	0.0
767562	0.0	0.0
767561	0.0	0.0
767564	0.0	0.0
767563	0.0	1.0
474345	2.0	0.0
474344	577.0	480.0
474343	117.0	133.0
246717	3.0	3.0
100151647	0.0	0.0
100151648	0.0	0.0
246719	10.0	16.0
161406	2.0	5.0
100151649	0.0	0.0
100151643	0.0	4.0
100151645	0.0	0.0
100151640	6.0	7.0
100151641	0.0	0.0
246715	0.0	0.0
767557	6.0	24.0
606553	0.0	0.0
606551	14.0	9.0
474354	5.0	5.0
100151657	0.0	0.0
100151658	0.0	0.0
100151654	0.0	0.0
161436	747.0	223.0
100151655	0.0	0.0
391584	0.0	0.0
100151656	0.0	0.0
100151650	0.0	0.0
100151651	0.0	0.0
391589	31.0	26.0
100151652	0.0	0.0
100151668	1.0	0.0
391592	0.0	1.0
100151664	0.0	0.0
100151665	0.0	0.0
100151666	0.0	0.0
161424	2941.0	3074.0
100151667	0.0	0.0
391598	1.0	2.0
100151661	0.0	0.0
100151663	0.0	0.0
474338	13.0	11.0
474337	0.0	0.0
197370	4544.0	8296.0
220112	0.0	2.0
246744	0.0	0.0
220115	14.0	4.0
93273	1.0	1.0
100271459	0.0	0.0
100271458	0.0	0.0
81298	0.0	0.0
81299	0.0	0.0
100271457	0.0	0.0
100271456	0.0	0.0
100271451	2.0	0.0
81295	0.0	0.0
100271452	0.0	0.0
220108	799.0	395.0
220107	11.0	15.0
100271448	0.0	1.0
100271447	1.0	3.0
100271449	0.0	0.0
100271444	5.0	4.0
100271445	0.0	1.0
81285	4622.0	22047.0
81282	0.0	0.0
197350	13.0	28.0
246720	3.0	4.0
401399	17.0	16.0
401398	63.0	38.0
246721	0.0	0.0
220134	25.0	65.0
401397	1527.0	1955.0
246723	4.0	25.0
220136	63.0	47.0
401393	30.0	6.0
100271437	0.0	0.0
100271439	0.0	0.0
100271438	0.0	0.0
100271433	0.0	1.0
100271435	0.0	0.0
100271434	0.0	0.0
197342	274.0	610.0
246731	0.0	5.0
401387	3.0	2.0
100271419	0.0	0.0
102724127	0.0	0.0
246737	41.0	89.0
100271420	0.0	0.0
197358	162.0	141.0
199990	2829.0	3666.0
246785	47.0	68.0
105664404	0.0	0.0
100271408	0.0	0.0
100271407	0.0	0.0
440970	0.0	0.0
220158	0.0	0.0
283726	94.0	264.0
100271414	0.0	0.0
100887075	0.0	1.0
439990	64.0	44.0
100271411	0.0	0.0
100271410	0.0	1.0
220164	137.0	142.0
100271413	0.0	1.0
197320	639.0	675.0
439996	0.0	0.0
100887074	0.0	0.0
439992	34.0	50.0
100887073	0.0	0.0
197322	1472.0	1002.0
439994	175.0	133.0
102724105	381.0	445.0
220147	0.0	0.0
100271404	0.0	0.0
100887067	9.0	9.0
102724101	0.0	0.0
100271406	1.0	0.0
100271405	11.0	12.0
100271400	0.0	1.0
283711	0.0	0.0
100271402	0.0	0.0
197331	8.0	7.0
197335	841.0	1552.0
440993	181.0	336.0
440992	68.0	65.0
161394	33.0	110.0
199964	211.0	175.0
8000	48882.0	5827.0
8001	1.0	3.0
246777	122.0	407.0
246778	0.0	9.0
606495	181.0	201.0
199974	12.0	4.0
8013	357.0	590.0
22911	754.0	769.0
439949	39.0	24.0
22913	6813.0	9967.0
643421	0.0	2.0
22914	3.0	0.0
22915	984.0	561.0
439945	0.0	0.0
22916	4045.0	5650.0
731605	7.0	11.0
22917	8.0	520.0
10929	5414.0	5981.0
10928	8639.0	9081.0
56252	5655.0	6330.0
56253	19.0	11.0
401331	118.0	113.0
81207	0.0	0.0
83869	266.0	282.0
81208	0.0	0.0
81209	0.0	0.0
83877	3415.0	1934.0
56259	2709.0	2936.0
83876	25.0	36.0
81215	0.0	0.0
83879	258.0	104.0
10934	3.0	3.0
83878	63.0	103.0
283768	0.0	0.0
10933	9856.0	10899.0
10936	76.0	38.0
56254	4360.0	5566.0
83873	12.0	11.0
256148	0.0	0.0
81210	0.0	0.0
283767	0.0	0.0
56255	6889.0	6552.0
83872	572.0	778.0
10935	8022.0	7170.0
81211	0.0	0.0
56256	342.0	267.0
10938	2237.0	3530.0
83875	11.0	21.0
83874	1217.0	1144.0
56257	3177.0	3729.0
22907	5793.0	5934.0
643414	0.0	0.0
439953	9.0	34.0
22908	2785.0	3823.0
83871	2471.0	2977.0
22909	1512.0	1578.0
283761	0.0	1.0
439954	0.0	7.0
643418	2.0	0.0
10930	4.0	2.0
439950	0.0	0.0
22921	1501.0	1944.0
8022	0.0	0.0
440926	140.0	227.0
22924	1064.0	972.0
440925	60.0	209.0
8028	1026.0	1054.0
22925	683.0	641.0
8029	35.0	73.0
22926	5003.0	3941.0
439934	0.0	0.0
22927	735.0	913.0
8027	1416.0	1413.0
22928	4460.0	7781.0
439936	20.0	1.0
56261	1266.0	1497.0
56262	6977.0	5923.0
10939	3261.0	4913.0
401321	152.0	98.0
8021	4093.0	4494.0
83858	321.0	598.0
22920	1312.0	1134.0
56260	80.0	183.0
10943	855.0	2010.0
56269	0.0	0.0
83866	0.0	0.0
81203	0.0	0.0
10942	357.0	94.0
81204	0.0	0.0
10945	14664.0	22761.0
83868	0.0	0.0
81205	0.0	0.0
10944	7666.0	8281.0
83867	0.0	0.0
10947	1302.0	1059.0
56265	512.0	420.0
83862	2307.0	2249.0
401316	14.0	33.0
83861	2039.0	2386.0
283755	61.0	68.0
10946	3738.0	3736.0
56267	1547.0	2043.0
10949	10098.0	12009.0
81201	0.0	0.0
10948	2243.0	2414.0
256158	1407.0	2250.0
83863	0.0	0.0
81202	0.0	0.0
22918	2065.0	3059.0
22919	6379.0	7352.0
439941	0.0	0.0
83860	636.0	676.0
8019	3176.0	4895.0
10941	1.0	1.0
643427	20.0	15.0
10940	346.0	685.0
8036	2670.0	2422.0
8034	3780.0	4637.0
440957	417.0	625.0
440956	2.0	2.0
440955	0.0	4.0
8038	37.0	63.0
10907	2352.0	1911.0
10906	3090.0	2358.0
440952	58.0	33.0
10908	2947.0	3264.0
93210	2955.0	2700.0
8031	31178.0	16722.0
256130	0.0	2.0
56270	6869.0	10462.0
56271	4060.0	4828.0
8030	7175.0	10490.0
10910	1976.0	2430.0
83899	0.0	0.0
81236	0.0	0.0
283748	6856.0	13.0
10912	5052.0	2979.0
283747	1.0	2.0
10911	13.0	8.0
10914	8994.0	11654.0
256126	18.0	67.0
83895	0.0	4.0
10913	226.0	9.0
83894	1.0	11.0
10916	27773.0	31634.0
83897	0.0	0.0
401303	54.0	71.0
10915	1456.0	1692.0
283742	2351.0	2674.0
83896	1.0	1.0
83891	1540.0	2252.0
83890	10.0	19.0
83893	0.0	0.0
81230	0.0	0.0
83892	5073.0	4780.0
22900	790.0	852.0
93202	0.0	2.0
22901	247.0	425.0
22902	1143.0	1458.0
8045	1912.0	2348.0
22903	1689.0	1927.0
22904	2921.0	4479.0
22905	2427.0	2865.0
8048	0.0	1.0
440944	301.0	546.0
22906	3156.0	3244.0
256144	0.0	0.0
10917	0.0	0.0
10919	3973.0	4250.0
83888	25.0	39.0
10921	5677.0	7286.0
283738	0.0	0.0
83887	22.0	50.0
10920	1946.0	2519.0
81226	0.0	0.0
10923	6519.0	7398.0
10922	3382.0	5605.0
83889	0.0	0.0
81228	0.0	0.0
83884	0.0	5.0
56287	0.0	0.0
81221	0.0	0.0
56288	3216.0	3928.0
10924	943.0	1525.0
10927	5440.0	5675.0
83886	59.0	243.0
81223	0.0	0.0
10926	323.0	634.0
81224	0.0	0.0
643447	1.0	17.0
643445	0.0	0.0
83882	46.0	69.0
83881	7.0	4.0
439965	7.0	5.0
643446	12.0	16.0
93233	15.0	36.0
256190	0.0	0.0
112401	0.0	0.0
106481976	0.0	0.0
8050	1742.0	2291.0
106481977	0.0	0.0
106481974	0.0	0.0
401375	17.0	24.0
106481975	0.0	0.0
106481978	0.0	0.0
106481979	0.0	0.0
106481980	0.0	0.0
100271499	0.0	0.0
100271498	0.0	0.0
106481981	0.0	0.0
100271495	0.0	0.0
643459	4.0	1.0
81251	0.0	0.0
100271491	1.0	2.0
100271493	2.0	1.0
643470	0.0	0.0
643471	0.0	0.0
8061	44.0	33.0
8065	2430.0	2827.0
81248	0.0	1.0
10901	940.0	852.0
10900	55.0	54.0
10903	290.0	277.0
81243	0.0	0.0
10902	2406.0	3008.0
81244	0.0	0.0
100271487	2.0	3.0
10905	4084.0	4276.0
10904	5597.0	6180.0
81246	0.0	0.0
283796	1.0	1.0
100271483	0.0	0.0
81240	0.0	2.0
342574	1.0	0.0
100271486	0.0	0.0
100271485	0.0	0.0
81242	0.0	2.0
100271480	0.0	0.0
100271481	0.0	0.0
8079	15229.0	18894.0
440917	10.0	7.0
439927	0.0	0.0
440915	11.0	9.0
8078	6908.0	8119.0
643486	0.0	0.0
106481954	0.0	0.0
106481955	0.0	0.0
106481952	0.0	0.0
106481953	0.0	0.0
106481958	0.0	1.0
8076	485.0	367.0
106481959	0.0	0.0
8073	11016.0	10947.0
106481956	0.0	0.0
8074	0.0	0.0
106481957	0.0	0.0
106481961	0.0	0.0
100271477	0.0	0.0
100271476	0.0	0.0
106481962	0.0	0.0
81278	0.0	0.0
100271478	0.0	0.0
106481960	0.0	0.0
439931	96.0	126.0
100271472	0.0	0.0
81274	0.0	0.0
100271474	0.0	1.0
643479	0.0	1.0
81270	0.0	0.0
100271470	0.0	0.0
440905	28.0	93.0
439916	0.0	0.0
8089	644.0	827.0
440902	2.0	2.0
643499	1.0	1.0
439915	0.0	0.0
440900	0.0	1.0
8082	2140.0	1566.0
106481965	0.0	0.0
106481966	3.0	1.0
106481963	0.0	0.0
106481964	0.0	1.0
8086	2011.0	2687.0
106481969	0.0	0.0
8087	5378.0	6054.0
106481967	6.0	8.0
8085	5059.0	6139.0
106481968	0.0	1.0
102724167	1.0	1.0
100271469	0.0	0.0
100271466	0.0	0.0
106481972	0.0	0.0
283777	0.0	0.0
401337	1.0	0.0
106481973	0.0	0.0
100271465	1.0	0.0
106481970	0.0	0.0
401335	3.0	1.0
100271467	1.0	1.0
106481971	0.0	0.0
100271462	0.0	0.0
81261	0.0	0.0
100271461	0.0	0.0
100271464	0.0	0.0
439921	5259.0	4999.0
81264	0.0	0.0
100271460	2.0	1.0
731688	2.0	6.0
728034	0.0	0.0
8099	4465.0	4581.0
106481938	0.0	0.0
106481939	0.0	0.0
728036	0.0	0.0
106481932	0.0	0.0
106481933	0.0	0.0
8091	6.0	6.0
106481930	0.0	0.0
8092	1.0	0.0
106481931	0.0	0.0
106481936	0.0	0.0
728039	193.0	337.0
106481937	0.0	0.0
106481934	0.0	0.0
106481935	0.0	0.0
56413	55.0	49.0
106481940	0.0	0.0
283365	0.0	0.0
100126596	0.0	0.0
728023	5.0	5.0
106481949	0.0	0.0
728022	0.0	0.0
106481943	0.0	0.0
106481944	0.0	0.0
106481941	0.0	0.0
106481942	0.0	0.0
106481947	0.0	0.0
106481948	0.0	0.0
106481945	0.0	0.0
106481946	0.0	0.0
106481950	1.0	0.0
106481951	0.0	0.0
283358	936.0	1489.0
344838	0.0	0.0
106481918	0.0	0.0
106481919	3.0	6.0
106481916	0.0	0.0
106481917	0.0	0.0
572558	397.0	356.0
106481910	0.0	0.0
106481911	0.0	0.0
106481914	0.0	0.0
106481915	0.0	0.0
106481912	3.0	1.0
106481913	0.0	0.0
283349	5310.0	9572.0
100126572	0.0	0.0
106481929	0.0	1.0
728045	0.0	0.0
106481927	0.0	0.0
106481928	0.0	0.0
728047	2.0	1.0
728042	0.0	0.0
106481921	1.0	2.0
106481922	0.0	0.0
767606	0.0	0.0
767609	0.0	0.0
106481920	0.0	0.0
767608	0.0	0.0
767603	0.0	0.0
106481925	0.0	0.0
728049	0.0	0.0
106481926	0.0	0.0
767605	0.0	0.0
106481923	0.0	0.0
767604	0.0	0.0
106481924	0.0	0.0
767610	0.0	0.0
101234261	0.0	2.0
101234262	4.0	10.0
767612	0.0	0.0
767611	0.0	0.0
283337	2134.0	2265.0
344813	0.0	2.0
114548	73.0	96.0
81406	0.0	0.0
81407	0.0	0.0
344807	0.0	0.0
126526	933.0	1082.0
767600	0.0	0.0
344805	6.0	0.0
106481907	0.0	0.0
106481908	0.0	0.0
106481905	0.0	0.0
731656	2.0	8.0
102800446	1.0	0.0
106481906	0.0	0.0
106481909	0.0	0.0
126520	3.0	13.0
106481900	0.0	0.0
106481903	0.0	0.0
106481904	0.0	0.0
106481901	0.0	0.0
106481902	0.0	0.0
283398	22.0	52.0
728013	42.0	75.0
283392	23.0	35.0
728012	0.0	0.0
728015	0.0	1.0
728010	0.0	1.0
81428	0.0	0.0
728019	2.0	1.0
56478	1578.0	1796.0
56479	388.0	86.0
126506	2.0	0.0
56474	1630.0	2195.0
81430	1.0	0.0
56475	246.0	313.0
81431	0.0	0.0
56476	0.0	0.0
56477	253.0	183.0
93408	1.0	0.0
283385	22.0	23.0
283383	97.0	222.0
728005	1.0	2.0
81419	0.0	0.0
81421	0.0	0.0
283377	1216.0	1400.0
643401	4.0	0.0
283375	4.0	6.0
283373	3749.0	4524.0
151525	724.0	674.0
126567	63.0	370.0
391211	6.0	0.0
151534	11.0	48.0
151531	5.0	10.0
114569	4482.0	10030.0
126549	11.0	25.0
114571	0.0	0.0
100527978	18.0	51.0
126541	0.0	0.0
126536	0.0	0.0
151556	1124.0	1670.0
391242	0.0	0.0
728075	0.0	0.0
440699	0.0	0.0
440695	0.0	0.0
728072	0.0	0.0
100527960	4.0	4.0
391253	0.0	0.0
728064	0.0	0.0
100527963	78.0	47.0
728066	2.0	10.0
440689	112.0	432.0
391257	0.0	0.0
391256	2.0	6.0
440686	0.0	0.0
728062	0.0	0.0
728097	0.0	0.0
728096	0.0	0.0
151507	40.0	120.0
728090	0.0	0.0
728088	4.0	6.0
100527943	9.0	1.0
114599	1.0	0.0
126581	0.0	0.0
151516	83.0	54.0
728082	0.0	0.0
100527945	1.0	0.0
728081	0.0	1.0
100527946	0.0	2.0
100527947	0.0	0.0
100527948	1.0	0.0
100527949	0.0	0.0
643384	1.0	1.0
391160	0.0	1.0
643382	6.0	0.0
391162	0.0	0.0
692312	0.0	0.0
163479	0.0	1.0
391169	0.0	1.0
100271332	0.0	3.0
391171	0.0	0.0
391174	0.0	1.0
643394	0.0	19.0
391175	0.0	1.0
391179	1.0	0.0
93380	1910.0	2038.0
100271323	0.0	1.0
100271322	0.0	0.0
100271325	4.0	1.0
100271321	0.0	0.0
401036	0.0	0.0
440672	0.0	1.0
100271316	0.0	0.0
100271317	0.0	0.0
401027	0.0	6.0
391155	0.0	1.0
401024	44.0	37.0
163486	1040.0	1036.0
401022	129.0	333.0
425054	0.0	0.0
425057	0.0	0.0
100271305	0.0	0.0
100271304	0.0	0.0
100271300	1.0	5.0
401018	0.0	0.0
100271303	4.0	0.0
100271302	0.0	0.0
401093	648.0	605.0
401097	15.0	112.0
151449	756.0	386.0
401082	0.0	0.0
8100	502.0	1030.0
440606	1.0	0.0
8106	2782.0	3577.0
440603	12.0	15.0
401089	6.0	0.0
391183	0.0	0.0
8110	2.0	6.0
8111	79.0	105.0
391189	0.0	0.0
8115	1.0	2.0
401074	11.0	7.0
222484	1311.0	1993.0
391190	0.0	0.0
391192	1.0	0.0
391191	0.0	0.0
391194	0.0	0.0
8123	140.0	97.0
391196	0.0	0.0
391195	1.0	0.0
8128	11.0	50.0
8125	8805.0	10366.0
401067	0.0	0.0
8120	245.0	159.0
151477	9.0	18.0
151473	523.0	794.0
643300	16.0	25.0
645962	0.0	0.0
8139	1091.0	532.0
645961	1.0	10.0
106481899	0.0	0.0
106481897	0.0	0.0
106481898	0.0	0.0
81328	0.0	0.0
8131	2262.0	3398.0
81329	0.0	0.0
83998	120.0	150.0
81336	0.0	0.0
83999	0.0	0.0
81331	0.0	0.0
283404	0.0	0.0
283403	0.0	0.0
83990	57.0	125.0
83992	242.0	187.0
645954	61.0	51.0
81330	0.0	0.0
645958	157.0	185.0
645957	1.0	0.0
645974	338.0	349.0
643311	0.0	0.0
645973	0.0	0.0
643310	7.0	18.0
8148	7529.0	8208.0
222487	32.0	24.0
81318	0.0	0.0
8140	1329.0	2166.0
83987	833.0	255.0
81324	0.0	0.0
83986	3806.0	6189.0
81325	0.0	0.0
83989	1736.0	2005.0
83988	1760.0	5831.0
81327	0.0	0.0
83983	97.0	163.0
81320	0.0	0.0
83982	370.0	226.0
83985	108.0	146.0
81322	0.0	0.0
643308	0.0	2.0
643309	0.0	3.0
645968	10.0	4.0
645980	3.0	0.0
100271390	1.0	2.0
106481877	0.0	0.0
106481878	0.0	0.0
106481875	0.0	0.0
106481876	0.0	0.0
8153	360.0	233.0
106481879	0.0	0.0
106481880	0.0	0.0
106481881	0.0	0.0
81358	9.0	2.0
81353	1.0	2.0
106481884	0.0	0.0
100271399	0.0	0.0
81354	1.0	0.0
106481885	0.0	0.0
106481882	0.0	0.0
106481883	0.0	0.0
81356	0.0	0.0
81352	0.0	1.0
100271392	8.0	7.0
100271391	0.0	0.0
100271394	0.0	0.0
100271393	0.0	0.0
645979	7.0	5.0
93323	170.0	262.0
8165	7141.0	8548.0
645996	226.0	12.0
645993	0.0	0.0
106481888	0.0	0.0
106481889	0.0	0.0
106481886	0.0	0.0
106481887	0.0	0.0
8161	1005.0	1372.0
106481891	0.0	0.0
106481892	0.0	0.0
106481890	0.0	0.0
106481895	0.0	0.0
81342	0.0	0.0
106481896	0.0	0.0
100271388	0.0	0.0
81343	0.0	0.0
106481893	0.0	0.0
