id	5eb01b59-7181-491d-9c1e-9903473ad91e	725ae5e0-0325-4f5e-ba91-7694ac1166bb
106481874	0.0	0.0
106481871	0.0	0.0
81366	1.0	0.0
106481872	1.0	0.0
100271363	0.0	1.0
283432	1.0	0.0
283431	73.0	89.0
100271364	2.0	2.0
81363	9.0	2.0
344875	12.0	1.0
100271360	0.0	0.0
93377	1.0	0.0
106481839	5.0	0.0
643365	5.0	4.0
8192	2990.0	4384.0
106481833	0.0	0.0
8193	43.0	48.0
106481834	0.0	0.0
106481831	0.0	0.0
8190	16.0	27.0
106481832	0.0	0.0
106481837	2.0	0.0
106481838	1.0	0.0
106481835	0.0	0.0
8195	2889.0	2883.0
106481836	0.0	0.0
106481840	1.0	0.0
106481841	0.0	0.0
100271358	2.0	0.0
81399	0.0	0.0
283422	0.0	3.0
344866	4.0	6.0
100271351	1.0	0.0
283420	37.0	61.0
100271354	0.0	1.0
81390	0.0	0.0
81392	0.0	0.0
643376	2.0	4.0
106481844	0.0	0.0
106481845	0.0	0.0
106481842	4.0	1.0
106481843	2.0	0.0
106481848	0.0	0.0
106481849	1.0	0.0
106481846	3.0	0.0
100307126	140.0	11.0
106481847	0.0	0.0
100271349	4.0	0.0
283417	401.0	207.0
283416	28.0	29.0
106481851	0.0	0.0
106481852	0.0	0.0
100271344	0.0	0.0
283412	10.0	8.0
106481850	17.0	5.0
81382	0.0	0.0
81383	0.0	0.0
100271343	73.0	4.0
106481819	2.0	0.0
283491	0.0	0.0
106481817	0.0	0.0
106481818	1.0	0.0
106481811	0.0	0.0
106481812	0.0	0.0
106481810	0.0	0.0
106481815	0.0	0.0
106481816	0.0	0.0
106481813	0.0	0.0
106481814	0.0	0.0
283489	1088.0	1365.0
283487	95.0	262.0
283486	7.0	0.0
283483	5.0	57.0
283481	130.0	104.0
283480	1.0	0.0
106481828	1.0	0.0
106481829	0.0	0.0
728143	0.0	0.0
106481822	0.0	0.0
106481823	3.0	0.0
106481820	0.0	0.0
106481821	1.0	0.0
106481826	2.0	1.0
106481827	4.0	0.0
106481824	2.0	2.0
106481825	0.0	0.0
56547	4.0	164.0
106481830	0.0	0.0
56548	73.0	273.0
283471	11.0	2.0
731789	1.0	0.0
728170	2.0	2.0
283464	1323.0	1195.0
283463	21.0	1.0
283461	1.0	0.0
283460	12.0	2.0
106481808	1.0	0.0
728167	9.0	1.0
106481809	0.0	0.0
106481806	0.0	0.0
728169	0.0	0.0
106481807	0.0	0.0
728162	3.0	0.0
106481800	0.0	0.0
106481801	0.0	0.0
106481804	1.0	0.0
106481805	0.0	0.0
106481802	0.0	0.0
106481803	0.0	0.0
81501	10.0	14.0
81502	13678.0	11471.0
283459	1464.0	1694.0
283458	13.0	8.0
283455	172.0	237.0
645900	0.0	0.0
283450	5621.0	5191.0
780776	142.0	259.0
728113	532.0	331.0
126410	143.0	156.0
728116	40.0	21.0
728115	1.0	1.0
728118	19.0	9.0
81533	3731.0	4377.0
126402	4.0	1.0
81532	4309.0	4248.0
645930	2.0	1.0
731779	5.0	0.0
728106	0.0	0.0
645922	0.0	0.0
645927	1.0	0.0
728134	9.0	18.0
474170	371.0	194.0
728130	76.0	88.0
645940	0.0	0.0
728132	0.0	0.0
728137	0.0	0.0
81555	2948.0	3437.0
81556	3949.0	3603.0
81557	2.0	0.0
81558	1628.0	1852.0
645939	0.0	0.0
81551	6.0	5.0
101055625	1.0	0.0
81552	2734.0	2086.0
81553	2576.0	1005.0
344905	0.0	5.0
81554	4797.0	4648.0
474167	10.0	18.0
81550	1492.0	1198.0
344901	11.0	0.0
645931	0.0	0.0
645950	1.0	1.0
728121	389.0	100.0
81537	1507.0	1574.0
81539	5174.0	8018.0
728128	7.0	2.0
81544	477.0	1659.0
81545	3138.0	2078.0
81542	2570.0	2130.0
81543	153.0	173.0
93517	866.0	756.0
474150	0.0	0.0
474152	0.0	0.0
474151	0.0	0.0
474149	0.0	0.0
474148	0.0	0.0
126433	1345.0	771.0
126432	402.0	289.0
163404	7.0	1.0
138474	10.0	1.0
391365	2.0	0.0
391367	5.0	3.0
728192	0.0	3.0
728194	6.0	1.0
728190	738.0	659.0
391378	1.0	2.0
138412	4.0	1.0
138428	7.0	6.0
138429	231.0	78.0
391356	1034.0	3206.0
391358	12.0	6.0
56521	116.0	1252.0
391282	3.0	1.0
643263	0.0	0.0
643264	0.0	0.0
100271209	33.0	6.0
222537	14.0	4.0
163351	12.0	18.0
100271217	1.0	1.0
100271216	0.0	0.0
100271218	0.0	1.0
401164	2.0	0.0
100271206	0.0	2.0
100271207	0.0	1.0
100271201	0.0	0.0
100271204	2.0	7.0
391266	0.0	0.0
440799	6.0	13.0
391267	19.0	5.0
222553	348.0	190.0
391269	1.0	0.0
440795	0.0	0.0
401152	9239.0	10608.0
126393	9363.0	10177.0
8200	108.0	47.0
8204	1262.0	3272.0
8202	2382.0	2865.0
391276	0.0	0.0
391279	0.0	0.0
401145	312.0	179.0
222545	12.0	9.0
126382	1640.0	1675.0
222546	21.0	25.0
606293	265.0	127.0
401138	250.0	21.0
401137	4.0	0.0
151393	486.0	403.0
692231	0.0	0.0
440738	5.0	0.0
692233	1.0	0.0
440737	51.0	78.0
8216	3131.0	2735.0
8214	96.0	132.0
440732	8.0	7.0
440730	17.0	14.0
222584	103.0	48.0
151325	12.0	0.0
8208	505.0	469.0
8209	42.0	77.0
8220	2030.0	1491.0
8226	1139.0	745.0
692223	0.0	0.0
8227	4548.0	2440.0
8224	21.0	13.0
692225	27.0	1.0
8225	3121.0	3427.0
692226	0.0	0.0
100381178	5.0	2.0
692227	48.0	20.0
692229	0.0	0.0
100310839	0.0	1.0
100310838	0.0	0.0
8218	1390.0	655.0
8233	841.0	856.0
692210	0.0	0.0
8237	7498.0	5857.0
401190	164.0	451.0
692212	20.0	7.0
692213	0.0	0.0
692214	0.0	1.0
440757	1.0	0.0
692215	0.0	0.0
106481798	2.0	0.0
106481799	0.0	0.0
8228	1564.0	1539.0
8242	6893.0	5607.0
8243	4470.0	4623.0
692201	0.0	0.0
692202	7.0	5.0
692203	0.0	0.0
692204	0.0	0.0
692205	1.0	4.0
692206	0.0	0.0
692207	0.0	1.0
692208	1.0	1.0
692209	2.0	0.0
8241	6982.0	5228.0
100310812	0.0	0.0
8239	6272.0	7559.0
151354	4476.0	3427.0
100271291	0.0	0.0
93432	3.0	6.0
100271290	2.0	0.0
645841	0.0	0.0
93436	2390.0	4316.0
645840	0.0	0.0
106481778	0.0	0.0
106481779	0.0	0.0
106481776	0.0	0.0
106481777	0.0	0.0
81449	0.0	0.0
8251	1.0	1.0
106481781	0.0	0.0
106481782	0.0	0.0
81458	0.0	0.0
106481780	0.0	2.0
106481785	0.0	0.0
106481786	3.0	0.0
106481783	0.0	1.0
283523	0.0	1.0
106481784	0.0	0.0
100310869	0.0	0.0
100271297	0.0	0.0
283521	0.0	3.0
100271296	0.0	0.0
645834	8.0	0.0
645832	0.0	1.0
100271293	0.0	0.0
100271292	3.0	0.0
100271295	0.0	0.0
645836	0.0	0.0
100271294	0.0	0.0
8266	2413.0	3166.0
93426	70.0	346.0
8269	1166.0	943.0
106481789	0.0	0.0
106481787	0.0	0.0
106481788	1.0	0.0
81439	2.0	0.0
8263	842.0	1191.0
8260	2204.0	2690.0
283518	22.0	18.0
106481792	0.0	0.0
106481793	0.0	0.0
106481790	3.0	1.0
81448	0.0	0.0
106481791	0.0	0.0
283514	10.0	6.0
106481796	6.0	4.0
81442	0.0	0.0
106481797	0.0	0.0
106481794	0.0	0.0
106481795	0.0	3.0
100271286	0.0	0.0
645846	3.0	3.0
100271288	1.0	0.0
645843	1.0	0.0
81440	3.0	0.0
100271284	2.0	2.0
8277	14.0	20.0
645864	4.0	1.0
342374	2.0	0.0
440714	0.0	1.0
342372	0.0	12.0
342371	1950.0	2535.0
440712	56.0	23.0
106481756	0.0	0.0
8270	1421.0	1676.0
728218	0.0	0.0
106481757	0.0	0.0
106481754	0.0	0.0
106481755	0.0	0.0
8273	3576.0	2219.0
728215	980.0	313.0
106481758	0.0	0.0
106481759	0.0	0.0
283507	48.0	28.0
81479	0.0	0.0
100310849	1.0	0.0
106481760	0.0	0.0
100310846	17.0	6.0
106481763	0.0	0.0
81474	1.0	0.0
106481764	1.0	0.0
106481761	1.0	0.0
100310848	2.0	0.0
106481762	0.0	0.0
81470	0.0	0.0
100271274	0.0	1.0
100310841	1.0	0.0
81472	42.0	0.0
81473	0.0	0.0
100310840	94.0	57.0
100271273	0.0	0.0
645859	0.0	0.0
8288	11.0	11.0
8289	5905.0	5792.0
8287	2762.0	2028.0
643210	15.0	0.0
106481767	0.0	0.0
728207	4.0	7.0
106481768	4.0	18.0
106481765	0.0	0.0
106481766	0.0	0.0
8284	4862.0	3107.0
106481769	0.0	0.0
106481770	1.0	0.0
106481771	0.0	0.0
81469	1.0	0.0
106481774	0.0	0.0
100310857	0.0	0.0
106481775	0.0	0.0
100271267	4.0	0.0
100310856	1.0	0.0
106481772	0.0	0.0
81465	1.0	0.0
81466	0.0	0.0
106481773	0.0	0.0
100310853	3.0	0.0
100271263	1.0	0.0
100310855	1.0	0.0
81462	0.0	0.0
100271260	7.0	3.0
100271262	0.0	0.0
100310851	0.0	0.0
342358	3.0	1.0
342357	469.0	502.0
100310850	0.0	1.0
100271261	0.0	0.0
643220	11.0	10.0
643224	527.0	436.0
645884	0.0	1.0
8291	1216.0	1812.0
401136	1.0	0.0
106481734	7.0	2.0
8292	220.0	202.0
401135	0.0	0.0
106481735	48.0	10.0
106481732	0.0	0.0
8290	3.0	0.0
106481733	0.0	0.0
8295	3625.0	4100.0
106481738	0.0	0.0
93474	166.0	204.0
106481739	0.0	0.0
8293	13.0	20.0
106481736	19.0	0.0
106481737	0.0	0.0
8294	676.0	580.0
106481741	0.0	0.0
106481742	1.0	3.0
100271259	0.0	0.0
100271258	0.0	1.0
106481740	0.0	0.0
81492	17.0	0.0
100271253	0.0	0.0
645879	0.0	0.0
81493	112.0	438.0
81494	0.0	0.0
100271254	0.0	0.0
283562	0.0	0.0
81490	2832.0	2570.0
81491	124.0	245.0
342346	51.0	14.0
100271250	0.0	0.0
100873064	0.0	0.0
643232	0.0	0.0
100873065	6.0	6.0
106481745	0.0	0.0
401124	3.0	7.0
106481746	0.0	0.0
106481743	0.0	0.0
106481744	88.0	55.0
106481749	1.0	0.0
106481747	0.0	0.0
106481748	0.0	0.0
106481752	0.0	0.0
100271245	7.0	0.0
106481753	4.0	0.0
81486	0.0	0.0
81487	0.0	0.0
106481750	0.0	0.0
100271248	0.0	2.0
106481751	1.0	0.0
401115	14.0	112.0
81488	2674.0	3222.0
283554	178.0	66.0
283553	14.0	4.0
100271244	2.0	0.0
643226	1.0	9.0
283551	125.0	162.0
106481718	0.0	0.0
106481719	1.0	0.0
643246	64.0	63.0
93492	4.0	0.0
106481712	0.0	1.0
106481713	0.0	0.0
106481710	0.0	0.0
106481711	0.0	0.0
106481716	4.0	0.0
106481717	0.0	0.0
106481714	0.0	0.0
106481715	3.0	0.0
401109	387.0	202.0
100271235	0.0	0.0
283547	90.0	19.0
401106	48.0	16.0
100271234	0.0	0.0
106481720	5.0	0.0
100271230	0.0	0.0
643236	3.0	1.0
100271233	0.0	0.0
100271232	1.0	1.0
643253	393.0	176.0
93487	5184.0	5458.0
106481729	2.0	2.0
643255	3.0	1.0
106481723	1.0	0.0
106481724	0.0	0.0
106481721	0.0	0.0
106481722	1.0	2.0
106481727	2.0	0.0
106481728	0.0	0.0
106481725	0.0	0.0
106481726	0.0	0.0
100271228	2.0	1.0
283537	420.0	613.0
100271229	0.0	0.0
100271224	0.0	0.0
106481730	0.0	0.0
100271223	2.0	0.0
106481731	0.0	0.0
100271226	2.0	0.0
100271225	0.0	0.0
100271220	0.0	0.0
100271222	7.0	0.0
344978	4.0	3.0
100271221	0.0	0.0
138716	2907.0	2770.0
780852	5.0	0.0
728276	16.0	1.0
780853	0.0	0.0
728279	0.0	0.0
138715	19.0	9.0
780851	2.0	0.0
100126356	0.0	0.0
285796	16.0	5.0
81607	4336.0	1540.0
81608	2096.0	1963.0
81609	3333.0	3759.0
81603	9034.0	10355.0
81605	4051.0	4143.0
81606	8746.0	3880.0
81610	245.0	1373.0
56654	28112.0	21394.0
56655	1361.0	1568.0
81611	2454.0	1995.0
56650	5211.0	3565.0
29028	2130.0	1420.0
283129	37.0	15.0
56651	217.0	220.0
56652	603.0	1294.0
100126354	0.0	0.0
100126355	0.0	0.0
56658	1413.0	1072.0
283120	80.0	540.0
56659	17.0	39.0
100126350	0.0	0.0
100126351	0.0	0.0
100126349	0.0	0.0
106481709	0.0	0.0
106481707	0.0	0.0
106481708	9.0	1.0
100126345	0.0	0.0
728262	7.0	1.0
138724	17.0	0.0
100126346	0.0	0.0
100126347	2.0	2.0
728264	710.0	607.0
100126348	0.0	2.0
728263	6.0	8.0
106481701	0.0	0.0
106481702	0.0	0.0
56660	11.0	16.0
106481700	0.0	0.0
106865372	0.0	0.0
106481706	4.0	0.0
728269	0.0	0.0
106481703	0.0	0.0
106481704	0.0	0.0
29035	3316.0	3659.0
100190924	0.0	0.0
56666	466.0	316.0
30012	1.0	0.0
29034	0.0	0.0
56667	325.0	29.0
106865375	0.0	0.0
81602	651.0	531.0
30014	0.0	0.0
106865374	0.0	0.0
56662	1.0	0.0
30011	928.0	1167.0
283116	0.0	0.0
56663	5.0	0.0
30010	4.0	6.0
56664	1.0	0.0
100190923	1.0	0.0
100126341	0.0	0.0
100126342	0.0	0.0
100126343	0.0	0.0
283111	0.0	0.0
283110	0.0	0.0
100126340	0.0	0.0
728299	0.0	0.0
100126338	0.0	0.0
100126339	0.0	0.0
100126334	0.0	0.0
728294	3649.0	1476.0
100126335	0.0	0.0
100126336	0.0	0.0
93611	2637.0	1643.0
100126337	0.0	0.0
100128998	0.0	0.0
81629	29.0	4.0
100381202	18.0	0.0
56670	2.0	14.0
81626	1.0	0.0
81627	1414.0	1682.0
81628	4727.0	5728.0
56676	13.0	2.0
30001	2880.0	1882.0
54012	0.0	0.0
56677	0.0	0.0
246175	2731.0	3577.0
56672	931.0	1027.0
246176	5.0	4.0
56673	5.0	1.0
54016	1.0	0.0
283106	2.0	13.0
30000	5608.0	5355.0
56674	4861.0	2837.0
54015	1.0	0.0
81631	5803.0	4732.0
56675	92.0	103.0
54014	4560.0	2502.0
283104	247.0	383.0
100126330	0.0	0.0
30009	69.0	37.0
283102	8.0	3.0
100126331	0.0	0.0
100126332	0.0	0.0
54019	0.0	0.0
100126333	0.0	0.0
30008	4670.0	4196.0
100128991	0.0	0.0
100128990	1.0	0.0
66002	1607.0	124.0
100126327	0.0	0.0
100126328	0.0	0.0
66000	161.0	112.0
100126329	0.0	0.0
100126324	0.0	0.0
100128985	2.0	1.0
66004	1586.0	1170.0
100126325	0.0	0.0
66005	7635.0	6695.0
100126326	0.0	0.0
81618	15971.0	13678.0
81619	9420.0	8664.0
56681	8762.0	7242.0
66008	2166.0	3530.0
29018	0.0	0.0
81614	3386.0	1269.0
54020	6461.0	3860.0
81615	19.0	32.0
81616	20.0	4.0
81617	9201.0	5172.0
767846	7.0	7.0
81621	5205.0	1513.0
81622	2162.0	1939.0
246184	514.0	362.0
767851	1.0	0.0
81623	0.0	0.0
54022	9.0	0.0
81624	16.0	63.0
767853	0.0	0.0
54021	47.0	37.0
56683	2002.0	1916.0
54028	34.0	12.0
54027	0.0	0.0
29015	317.0	637.0
54026	0.0	0.0
767850	0.0	0.0
81620	99.0	273.0
54025	0.0	0.0
100128982	0.0	0.0
100126320	0.0	0.0
100126321	0.0	0.0
54029	0.0	0.0
246181	47.0	13.0
246182	3.0	0.0
100126316	0.0	0.0
728233	687.0	112.0
283171	0.0	0.0
100126317	3.0	0.0
100126318	0.0	0.0
100126319	0.0	0.0
728234	1.0	0.0
100128974	2.0	1.0
100126313	3.0	0.0
285753	282.0	360.0
728231	0.0	0.0
100126314	2.0	0.0
100128977	0.0	0.0
114785	7928.0	4407.0
285755	103.0	159.0
114786	75.0	6.0
114787	21.0	93.0
114788	24.0	24.0
285758	18.0	7.0
114789	4812.0	1086.0
54031	15.0	0.0
728239	0.0	0.0
54035	0.0	0.0
54034	1.0	0.0
114790	1389.0	939.0
54033	134.0	98.0
54032	5.0	0.0
114791	1129.0	1144.0
54039	66.0	311.0
114792	74.0	70.0
126767	8.0	0.0
114793	1380.0	3219.0
54038	0.0	0.0
100190954	3.0	0.0
114794	183.0	109.0
114795	110.0	170.0
54036	0.0	0.0
93627	2107.0	1943.0
100126310	0.0	0.0
100126311	0.0	0.0
283165	0.0	0.0
283162	0.0	0.0
93621	23621.0	26116.0
100126306	0.0	0.0
728224	0.0	0.0
100126307	0.0	0.0
285761	456.0	463.0
100126308	0.0	0.0
100126301	0.0	0.0
93624	3223.0	2775.0
100126302	0.0	0.0
100128963	11.0	11.0
100126303	0.0	0.0
100126304	0.0	0.0
728229	43.0	28.0
100126309	0.0	0.0
728226	2.0	1.0
54041	0.0	0.0
728228	3.0	1.0
54045	0.0	0.0
645809	0.0	0.0
54044	0.0	0.0
645808	0.0	0.0
114780	102.0	8.0
54043	1.0	0.0
645807	0.0	0.0
114781	1968.0	2153.0
126755	2.0	1.0
54049	6.0	0.0
114783	1160.0	404.0
54048	0.0	2.0
114784	117.0	45.0
283159	0.0	2.0
54047	4.0	1.0
100128961	3.0	3.0
645805	15.0	20.0
283152	81.0	59.0
66035	1067.0	720.0
283150	2.0	1.0
728255	2.0	0.0
93654	3.0	0.0
66036	1243.0	1012.0
93653	85.0	95.0
100271192	0.0	0.0
100271191	0.0	0.0
66037	3.0	0.0
93650	12.0	43.0
81669	10156.0	2153.0
54053	13.0	1.0
54052	0.0	0.0
114769	297.0	181.0
54051	0.0	0.0
54050	3.0	2.0
54055	135.0	10.0
100190938	101.0	106.0
54054	30.0	27.0
114770	46.0	3.0
114771	9.0	2.0
54059	657.0	1141.0
283149	1464.0	1982.0
54058	296.0	225.0
93649	2674.0	3537.0
645811	278.0	361.0
81671	50718.0	5848.0
100271199	1.0	1.0
100190939	687.0	354.0
283143	65.0	149.0
100271196	0.0	2.0
93643	3060.0	1927.0
100128946	857.0	27.0
285780	0.0	4.0
285782	6.0	7.0
100271180	0.0	0.0
285785	174.0	350.0
100190952	0.0	1.0
54064	3.0	12.0
728248	0.0	0.0
114757	321.0	1021.0
114758	0.0	0.0
54067	143.0	105.0
100190947	0.0	0.0
100190949	3.0	0.0
54065	2.0	2.0
114760	0.0	0.0
114761	0.0	0.0
126731	904.0	531.0
54069	487.0	773.0
283131	157400.0	14298.0
283130	1066.0	767.0
692157	3.0	0.0
692158	0.0	0.0
138799	0.0	0.0
440498	1389.0	1019.0
124152	737.0	539.0
199704	465.0	453.0
124149	1.0	2.0
163747	23.0	3.0
692146	2.0	1.0
692147	3.0	5.0
692148	6.0	2.0
692149	0.0	0.0
163742	1.0	0.0
199713	39.0	1.0
136157	0.0	0.0
283197	4.0	0.0
283193	1.0	0.0
163778	0.0	0.0
148145	1.0	0.0
126792	1408.0	2002.0
378008	0.0	0.0
378009	0.0	0.0
29089	119.0	232.0
29088	1567.0	2566.0
29087	3418.0	3664.0
378010	0.0	0.0
148137	393.0	338.0
126789	888.0	702.0
378011	0.0	0.0
378013	0.0	0.0
378014	0.0	0.0
29082	341.0	192.0
29081	1428.0	2330.0
29080	1512.0	1522.0
283189	0.0	0.0
29086	2980.0	2764.0
29085	6835.0	5769.0
29083	468.0	712.0
100381270	87.0	92.0
200810	220.0	30.0
114796	715.0	635.0
148156	1198.0	914.0
114798	1.0	3.0
114799	1738.0	1365.0
29099	1736.0	2326.0
29098	1249.0	1647.0
378001	0.0	0.0
29093	1246.0	1351.0
29092	1240.0	773.0
29091	838.0	2301.0
29090	1170.0	1314.0
56603	924.0	40.0
29097	1909.0	1785.0
56604	4.0	3.0
56605	1023.0	664.0
29095	3969.0	1644.0
151790	26.0	11.0
283174	523.0	402.0
56606	604.0	330.0
29094	3852.0	3001.0
692199	0.0	0.0
391002	0.0	0.0
440459	9.0	1.0
391004	9.0	0.0
780816	0.0	2.0
124199	28.0	34.0
391003	8.0	0.0
30062	2.0	1.0
440456	1188.0	313.0
780814	9.0	6.0
30061	2932.0	6415.0
780815	1.0	0.0
780812	0.0	0.0
780813	1.0	4.0
440452	1.0	0.0
780810	7.0	0.0
780811	0.0	0.0
29068	3010.0	4094.0
29066	3579.0	2733.0
29063	649.0	679.0
29062	1344.0	811.0
56616	595.0	438.0
163702	1079.0	297.0
391013	16.0	17.0
391012	1.0	0.0
100381215	2.0	0.0
29079	2797.0	1822.0
29078	923.0	1334.0
56623	1181.0	803.0
56624	23.0	66.0
29071	1762.0	1673.0
29070	307.0	789.0
29075	14.0	5.0
29074	4208.0	4600.0
29072	4905.0	5583.0
163732	1258.0	1673.0
200845	648.0	536.0
148103	583.0	533.0
200844	49.0	73.0
440482	28.0	20.0
151742	2645.0	1344.0
163720	54.0	6.0
148113	130.0	285.0
440465	2471.0	2550.0
29057	9.0	7.0
148109	3.0	3.0
29058	12120.0	11508.0
56647	4681.0	4439.0
56648	202.0	462.0
56649	1448.0	147.0
440419	10.0	0.0
440416	169.0	255.0
8303	3073.0	2327.0
643157	0.0	0.0
200879	4381.0	2298.0
440406	2.0	3.0
8301	7083.0	12364.0
643155	5773.0	6462.0
8302	3.0	2.0
440400	478.0	327.0
199675	4.0	0.0
8310	2520.0	1335.0
124093	69.0	91.0
8314	5115.0	4868.0
8315	2065.0	1894.0
8312	2282.0	2659.0
342096	0.0	0.0
8313	1981.0	1658.0
440435	23.0	10.0
643160	0.0	0.0
643161	0.0	0.0
643159	19.0	15.0
8309	1300.0	988.0
8321	3165.0	3024.0
8322	2992.0	4007.0
8320	21.0	40.0
8325	246.0	1987.0
8326	64.0	452.0
8323	2498.0	1924.0
8324	4062.0	4736.0
440423	634.0	298.0
200894	638.0	829.0
643171	37.0	58.0
200895	1036.0	1212.0
8318	47.0	44.0
8317	95.0	138.0
8332	1.0	3.0
692110	1.0	0.0
8333	1.0	0.0
692111	2.0	0.0
8330	0.0	0.0
8331	2.0	1.0
8336	13.0	11.0
8337	3.0	2.0
8334	7487.0	5048.0
8335	0.0	1.0
148046	78.0	108.0
106481699	1.0	0.0
643182	1.0	0.0
643180	269.0	106.0
643181	0.0	1.0
8329	5.0	7.0
8328	11.0	9.0
8343	20.0	1.0
643198	0.0	0.0
8344	18.0	5.0
8341	216.0	90.0
8342	0.0	0.0
8347	651.0	94.0
8348	3.0	1.0
643199	3.0	0.0
8345	9.0	18.0
8346	1.0	0.0
692106	0.0	0.0
692107	0.0	0.0
161003	8.0	1.0
692108	0.0	1.0
692109	39.0	4.0
643193	0.0	1.0
8340	8.0	2.0
8338	30.0	44.0
8339	402.0	131.0
8354	1.0	1.0
8355	9.0	2.0
8352	1.0	0.0
8353	90.0	53.0
8358	0.0	0.0
8359	2.0	0.0
8356	2.0	1.0
8357	314.0	128.0
222235	29.0	35.0
106481679	2.0	0.0
222236	1425.0	1507.0
106481677	1.0	1.0
222234	307.0	333.0
106481678	2.0	0.0
8350	5.0	3.0
8351	159.0	53.0
148066	11.0	0.0
106481682	0.0	0.0
106481683	1.0	0.0
106481680	0.0	0.0
106481681	1.0	0.0
106481686	0.0	0.0
106481687	0.0	0.0
106481684	0.0	0.0
106481685	1.0	0.0
8349	12586.0	5565.0
8365	146.0	121.0
8366	5.0	2.0
8363	4.0	11.0
8364	4.0	7.0
8369	0.0	0.0
163688	49.0	3.0
8367	70.0	15.0
8368	0.0	0.0
106481688	0.0	0.0
222223	974.0	1159.0
106481689	0.0	0.0
8361	5.0	0.0
222229	1171.0	1128.0
8362	11.0	10.0
8360	25.0	5.0
106481693	15.0	5.0
106481694	3.0	0.0
106481691	5.0	1.0
106481692	7.0	0.0
106481697	0.0	0.0
106481698	0.0	0.0
106481695	0.0	0.0
106481696	0.0	0.0
342035	18.0	26.0
344697	9.0	9.0
106481690	2.0	2.0
728310	3.0	1.0
285830	174.0	125.0
8379	1986.0	2131.0
93556	6.0	6.0
106481657	0.0	0.0
728318	0.0	0.0
106481658	0.0	0.0
222255	757.0	480.0
106481655	0.0	0.0
285834	39.0	0.0
222256	91.0	61.0
106481656	0.0	0.0
8372	725.0	487.0
93550	706.0	925.0
8373	1.0	0.0
106481659	1.0	0.0
8370	41.0	17.0
728315	10.0	12.0
81577	1876.0	3031.0
106481660	0.0	0.0
81578	357.0	178.0
106481661	0.0	0.0
81579	3404.0	5014.0
81573	1300.0	1738.0
106481664	1.0	0.0
100271179	0.0	0.0
106481665	1.0	0.0
81575	1097.0	2751.0
106481662	0.0	0.0
81576	2604.0	1248.0
106481663	12.0	0.0
81570	488.0	636.0
100271178	2.0	0.0
81571	373.0	125.0
81572	1560.0	1248.0
645715	32.0	60.0
8387	0.0	0.0
8388	0.0	0.0
728300	10.0	4.0
8386	0.0	0.0
8389	0.0	0.0
106481668	1.0	0.0
106481669	0.0	0.0
106481666	1.0	0.0
106481667	0.0	0.0
81559	2725.0	1896.0
8383	0.0	0.0
285848	8.0	6.0
8384	0.0	0.0
285849	54.0	39.0
8382	347.0	630.0
81566	2418.0	2096.0
106481671	0.0	0.0
106481672	16.0	0.0
81567	159.0	230.0
81569	4.0	3.0
106481670	1.0	0.0
81562	3562.0	2621.0
106481675	0.0	0.0
81563	7248.0	6275.0
246243	470.0	586.0
100271168	5.0	4.0
106481676	0.0	0.0
106481673	3.0	1.0
81565	4432.0	2138.0
106481674	1.0	2.0
100271164	0.0	0.0
100271167	0.0	0.0
100271161	1.0	0.0
100271163	0.0	0.0
100271162	1.0	0.0
8398	3633.0	1390.0
8399	50.0	17.0
8396	5546.0	5897.0
285852	1.0	1.0
645740	0.0	0.0
8390	5.0	1.0
106481635	0.0	0.0
285855	8115.0	9550.0
106481636	0.0	0.0
8391	0.0	0.0
106481633	1.0	0.0
106481634	1.0	0.0
8394	3060.0	2218.0
106481639	0.0	0.0
8395	333.0	118.0
8392	0.0	0.0
106481637	5.0	2.0
106481638	0.0	0.0
100271158	7.0	3.0
106481642	20.0	13.0
106481643	0.0	0.0
246210	5.0	1.0
106481640	0.0	0.0
100271159	1.0	0.0
106481641	0.0	1.0
100271150	0.0	0.0
645754	1.0	0.0
246213	6.0	1.0
106481646	0.0	0.0
106481647	0.0	0.0
106481644	0.0	0.0
106481645	0.0	0.0
728324	18.0	95.0
106481648	0.0	0.0
106481649	0.0	0.0
106481650	0.0	0.0
100271147	0.0	0.0
106481653	0.0	1.0
106481654	1.0	0.0
100271146	0.0	0.0
106481651	0.0	0.0
100271149	0.0	0.0
100271148	0.0	0.0
106481652	2.0	0.0
344657	19.0	15.0
100271142	0.0	0.0
344658	1.0	0.0
100271145	0.0	0.0
645745	2.0	1.0
344653	0.0	0.0
100271141	10.0	1.0
100271140	0.0	0.0
106481619	1.0	0.0
106481613	0.0	0.0
246269	327.0	400.0
106481614	0.0	0.0
106481611	0.0	0.0
106481612	0.0	0.0
106481617	0.0	0.0
93594	238.0	321.0
106481618	0.0	0.0
106481615	0.0	0.0
106481616	0.0	0.0
283209	757.0	788.0
283208	78.0	176.0
106481620	1.0	0.0
106481621	0.0	0.0
100271138	0.0	0.0
100271132	2.0	0.0
100271131	0.0	0.0
100271133	8.0	0.0
100271130	0.0	0.0
93587	857.0	827.0
645771	4.0	6.0
93589	154.0	92.0
106481624	22.0	15.0
285800	38.0	29.0
106481625	1.0	0.0
106481622	0.0	0.0
106481623	11.0	0.0
106481628	0.0	0.0
106481629	2.0	0.0
106481626	0.0	0.0
106481627	3.0	0.0
100271129	1.0	1.0
246283	0.0	0.0
246285	56.0	4.0
106481631	0.0	0.0
100271125	4.0	0.0
106481632	2.0	0.0
106481630	3.0	5.0
