id	23c08503-80f7-4a8e-94fb-4a51dcebd78b	46e9b99f-ca9d-4db6-a705-662343b5242a
100271407	0.0	0.0
440970	0.0	0.0
220158	0.0	0.0
283726	439.0	826.0
100271414	0.0	0.0
100887075	1.0	0.0
439990	156.0	88.0
100271411	0.0	0.0
100271410	0.0	0.0
220164	284.0	632.0
100271413	1.0	0.0
197320	706.0	1125.0
439996	0.0	1.0
100887074	0.0	0.0
439992	130.0	1134.0
100887073	0.0	0.0
197322	1180.0	1193.0
439994	196.0	340.0
102724105	430.0	572.0
220147	0.0	0.0
100271404	0.0	0.0
100887067	7.0	17.0
102724101	0.0	0.0
100271406	0.0	1.0
100271405	10.0	8.0
100271400	0.0	0.0
283711	0.0	0.0
100271402	0.0	0.0
197331	15.0	8.0
197335	921.0	1807.0
440993	828.0	1252.0
440992	80.0	36.0
161394	57.0	127.0
199964	251.0	229.0
8000	8518.0	18251.0
8001	0.0	2.0
246777	382.0	127.0
246778	2.0	13.0
606495	297.0	505.0
199974	17.0	12.0
8013	284.0	445.0
22911	1426.0	1215.0
439949	99.0	65.0
22913	8589.0	6021.0
643421	0.0	0.0
22914	19.0	12.0
22915	834.0	884.0
439945	0.0	0.0
22916	4811.0	5297.0
731605	8.0	42.0
22917	14.0	74.0
10929	5452.0	7157.0
10928	5857.0	11606.0
56252	4703.0	10016.0
56253	58.0	51.0
401331	145.0	171.0
81207	0.0	0.0
83869	322.0	283.0
81208	0.0	0.0
81209	0.0	0.0
83877	4206.0	3789.0
56259	3174.0	2853.0
83876	150.0	24.0
81215	0.0	0.0
83879	821.0	338.0
10934	6.0	6.0
83878	260.0	245.0
283768	0.0	0.0
10933	18237.0	15987.0
10936	197.0	166.0
56254	4588.0	6881.0
83873	17.0	3.0
256148	0.0	0.0
81210	0.0	1.0
283767	0.0	0.0
56255	12352.0	11257.0
83872	1199.0	4855.0
10935	16922.0	13815.0
81211	0.0	0.0
56256	1086.0	1560.0
10938	3623.0	4377.0
83875	136.0	58.0
83874	1975.0	1617.0
56257	2717.0	4457.0
22907	5315.0	8168.0
643414	0.0	0.0
439953	11.0	5.0
22908	5383.0	5460.0
83871	5318.0	4131.0
22909	2651.0	3390.0
283761	0.0	0.0
439954	3.0	3.0
643418	3.0	2.0
10930	335.0	14.0
439950	0.0	0.0
22921	2139.0	1392.0
8022	0.0	0.0
440926	120.0	148.0
22924	1721.0	1546.0
440925	34.0	156.0
8028	2654.0	3169.0
22925	789.0	1604.0
8029	119.0	176.0
22926	5011.0	7533.0
439934	0.0	0.0
22927	1521.0	841.0
8027	2224.0	2280.0
22928	5280.0	5481.0
439936	26.0	5.0
56261	2842.0	3378.0
56262	6527.0	9656.0
10939	3514.0	5176.0
401321	100.0	161.0
8021	2990.0	6858.0
83858	532.0	940.0
22920	1986.0	2087.0
56260	219.0	188.0
10943	1538.0	1303.0
56269	2.0	2.0
83866	0.0	0.0
81203	0.0	0.0
10942	1169.0	156.0
81204	0.0	0.0
10945	12452.0	14819.0
83868	1.0	0.0
81205	0.0	0.0
10944	14242.0	12588.0
83867	0.0	0.0
10947	1693.0	1952.0
56265	1922.0	538.0
83862	2697.0	2601.0
401316	32.0	83.0
83861	2676.0	4244.0
283755	65.0	58.0
10946	5078.0	5747.0
56267	2396.0	2212.0
10949	9316.0	15211.0
81201	0.0	0.0
10948	2430.0	2514.0
256158	998.0	1566.0
83863	0.0	0.0
81202	0.0	0.0
22918	2879.0	6172.0
22919	10756.0	7452.0
439941	0.0	0.0
83860	973.0	1163.0
8019	3296.0	7117.0
10941	1.0	0.0
643427	27.0	52.0
10940	385.0	561.0
8036	4475.0	4447.0
8034	6927.0	4230.0
440957	831.0	590.0
440956	0.0	1.0
440955	0.0	5.0
8038	50.0	71.0
10907	2193.0	2797.0
10906	3810.0	4136.0
440952	126.0	71.0
10908	2738.0	3921.0
93210	3140.0	3610.0
8031	40866.0	31308.0
256130	25.0	1.0
56270	7137.0	9189.0
56271	5975.0	4332.0
8030	6431.0	12562.0
10910	2883.0	3620.0
83899	0.0	0.0
81236	0.0	0.0
283748	105.0	108.0
10912	1709.0	3762.0
283747	4.0	4.0
10911	3.0	3.0
10914	10975.0	16095.0
256126	38.0	37.0
83895	8.0	13.0
10913	181.0	77.0
83894	4.0	5.0
10916	35439.0	30673.0
83897	0.0	1.0
401303	68.0	57.0
10915	2341.0	3495.0
283742	2109.0	3833.0
83896	9.0	4.0
83891	2750.0	3259.0
83890	27.0	21.0
83893	0.0	0.0
81230	0.0	0.0
83892	7327.0	8044.0
22900	1140.0	1647.0
93202	0.0	0.0
22901	298.0	798.0
22902	1990.0	2127.0
8045	2297.0	3266.0
22903	4179.0	3790.0
22904	2411.0	5481.0
22905	3228.0	4174.0
8048	937.0	7.0
440944	705.0	506.0
22906	3930.0	7809.0
256144	0.0	0.0
10917	1.0	2.0
10919	3895.0	7490.0
83888	17.0	30.0
10921	6411.0	7129.0
283738	0.0	0.0
83887	12.0	16.0
10920	4044.0	2093.0
81226	0.0	0.0
10923	9844.0	7989.0
10922	3804.0	4079.0
83889	1.0	3.0
81228	0.0	0.0
83884	0.0	0.0
56287	0.0	0.0
81221	0.0	0.0
56288	4040.0	5504.0
10924	3046.0	2992.0
10927	10413.0	11090.0
83886	56.0	78.0
81223	1.0	0.0
10926	376.0	636.0
81224	0.0	0.0
643447	5.0	8.0
643445	0.0	0.0
83882	118.0	62.0
83881	12.0	10.0
439965	19.0	23.0
643446	18.0	33.0
93233	27.0	26.0
256190	0.0	0.0
112401	0.0	0.0
106481976	1.0	0.0
8050	2709.0	3052.0
106481977	0.0	0.0
106481974	0.0	0.0
401375	14.0	15.0
106481975	0.0	1.0
106481978	0.0	0.0
106481979	0.0	0.0
106481980	0.0	0.0
100271499	0.0	0.0
100271498	1.0	1.0
106481981	0.0	0.0
100271495	0.0	0.0
643459	0.0	0.0
81251	2.0	2.0
100271491	2.0	3.0
100271493	1.0	0.0
643470	0.0	0.0
643471	0.0	0.0
8061	89.0	51.0
8065	4087.0	5293.0
81248	0.0	1.0
10901	1055.0	867.0
10900	57.0	42.0
10903	811.0	513.0
81243	0.0	2.0
10902	4580.0	5509.0
81244	0.0	0.0
100271487	4.0	3.0
10905	5006.0	9331.0
10904	6033.0	4817.0
81246	0.0	0.0
283796	2.0	0.0
100271483	0.0	0.0
81240	0.0	2.0
342574	10.0	3.0
100271486	0.0	0.0
100271485	0.0	1.0
81242	1.0	1.0
100271480	0.0	0.0
100271481	0.0	0.0
8079	15026.0	12233.0
440917	23.0	18.0
439927	1.0	0.0
440915	16.0	7.0
8078	6850.0	5978.0
643486	0.0	0.0
106481954	0.0	0.0
106481955	0.0	0.0
106481952	0.0	0.0
106481953	0.0	0.0
106481958	1.0	0.0
8076	113.0	233.0
106481959	0.0	0.0
8073	11809.0	11232.0
106481956	0.0	3.0
8074	0.0	0.0
106481957	0.0	0.0
106481961	0.0	0.0
100271477	0.0	0.0
100271476	3.0	1.0
106481962	0.0	0.0
81278	0.0	0.0
100271478	0.0	0.0
106481960	0.0	0.0
439931	375.0	246.0
100271472	0.0	0.0
81274	0.0	0.0
100271474	0.0	0.0
643479	0.0	2.0
81270	0.0	0.0
100271470	0.0	0.0
440905	70.0	70.0
439916	0.0	0.0
8089	1494.0	1527.0
440902	6.0	3.0
643499	0.0	0.0
439915	0.0	0.0
440900	0.0	0.0
8082	4642.0	3934.0
106481965	0.0	0.0
106481966	2.0	2.0
106481963	0.0	0.0
106481964	0.0	0.0
8086	1924.0	2523.0
106481969	0.0	0.0
8087	7295.0	8841.0
106481967	1.0	2.0
8085	4149.0	17155.0
106481968	2.0	2.0
102724167	5.0	7.0
100271469	0.0	0.0
100271466	0.0	0.0
106481972	0.0	0.0
283777	2.0	9.0
401337	1.0	5.0
106481973	0.0	0.0
100271465	1.0	0.0
106481970	0.0	0.0
401335	0.0	1.0
100271467	3.0	7.0
106481971	0.0	0.0
100271462	0.0	0.0
81261	0.0	0.0
100271461	0.0	1.0
100271464	0.0	0.0
439921	15143.0	8512.0
81264	0.0	0.0
100271460	5.0	2.0
731688	18.0	10.0
728034	0.0	0.0
8099	5398.0	5292.0
106481938	0.0	0.0
106481939	0.0	0.0
728036	0.0	0.0
106481932	0.0	0.0
106481933	0.0	1.0
8091	6.0	2.0
106481930	0.0	0.0
8092	3.0	4.0
106481931	0.0	0.0
106481936	0.0	0.0
728039	188.0	250.0
106481937	0.0	0.0
106481934	0.0	0.0
106481935	1.0	2.0
56413	83.0	88.0
106481940	0.0	0.0
283365	0.0	0.0
100126596	0.0	0.0
728023	5.0	6.0
106481949	0.0	0.0
728022	0.0	0.0
106481943	0.0	0.0
106481944	0.0	0.0
106481941	0.0	0.0
106481942	0.0	0.0
106481947	0.0	0.0
106481948	1.0	1.0
106481945	0.0	0.0
106481946	0.0	0.0
106481950	0.0	0.0
106481951	0.0	0.0
283358	419.0	1126.0
344838	4.0	0.0
106481918	0.0	0.0
106481919	5.0	6.0
106481916	0.0	2.0
106481917	0.0	0.0
572558	1634.0	673.0
106481910	0.0	0.0
106481911	0.0	0.0
106481914	0.0	0.0
106481915	0.0	0.0
106481912	0.0	1.0
106481913	0.0	0.0
283349	7662.0	7701.0
100126572	0.0	0.0
106481929	1.0	1.0
728045	0.0	0.0
106481927	0.0	0.0
106481928	0.0	0.0
728047	1.0	3.0
728042	0.0	0.0
106481921	1.0	1.0
106481922	0.0	0.0
767606	0.0	0.0
767609	0.0	0.0
106481920	0.0	0.0
767608	0.0	0.0
767603	0.0	0.0
106481925	0.0	0.0
728049	0.0	0.0
106481926	0.0	0.0
767605	0.0	0.0
106481923	5.0	3.0
767604	0.0	0.0
106481924	0.0	0.0
767610	0.0	0.0
101234261	2.0	2.0
101234262	10.0	52.0
767612	0.0	0.0
767611	0.0	0.0
283337	2402.0	4534.0
344813	1.0	2.0
114548	207.0	413.0
81406	0.0	2.0
81407	0.0	0.0
344807	0.0	0.0
126526	1200.0	1071.0
767600	0.0	0.0
344805	5.0	6.0
106481907	0.0	0.0
106481908	0.0	0.0
106481905	0.0	0.0
731656	3.0	16.0
102800446	1.0	0.0
106481906	0.0	0.0
106481909	0.0	0.0
126520	7.0	17.0
106481900	0.0	0.0
106481903	0.0	0.0
106481904	0.0	0.0
106481901	0.0	0.0
106481902	0.0	0.0
283398	38.0	70.0
728013	90.0	66.0
283392	331.0	138.0
728012	0.0	0.0
728015	0.0	0.0
728010	1.0	0.0
81428	0.0	0.0
728019	1.0	1.0
56478	2312.0	3034.0
56479	342.0	150.0
126506	3.0	0.0
56474	2469.0	2922.0
81430	0.0	1.0
56475	558.0	283.0
81431	0.0	0.0
56476	0.0	0.0
56477	829.0	1205.0
93408	2.0	1.0
283385	74.0	52.0
283383	1676.0	1157.0
728005	5.0	8.0
81419	0.0	1.0
81421	0.0	0.0
283377	1699.0	2091.0
643401	4.0	0.0
283375	6.0	10.0
283373	3055.0	7445.0
151525	766.0	760.0
126567	25.0	32.0
391211	0.0	0.0
151534	44.0	75.0
151531	18.0	3.0
114569	4980.0	7288.0
126549	20.0	38.0
114571	0.0	0.0
100527978	45.0	81.0
126541	0.0	0.0
126536	0.0	0.0
151556	2032.0	1831.0
391242	0.0	0.0
728075	0.0	0.0
440699	2.0	0.0
440695	0.0	0.0
728072	0.0	0.0
100527960	14.0	4.0
391253	2.0	0.0
728064	0.0	0.0
100527963	120.0	101.0
728066	4.0	4.0
440689	192.0	107.0
391257	0.0	0.0
391256	6.0	2.0
440686	0.0	0.0
728062	0.0	0.0
728097	0.0	0.0
728096	0.0	0.0
151507	55.0	93.0
728090	0.0	0.0
728088	11.0	5.0
100527943	4.0	3.0
114599	3.0	5.0
126581	0.0	0.0
151516	86.0	75.0
728082	0.0	0.0
100527945	0.0	0.0
728081	0.0	0.0
100527946	0.0	1.0
100527947	1.0	1.0
100527948	2.0	3.0
100527949	0.0	0.0
643384	0.0	1.0
391160	1.0	1.0
643382	6.0	11.0
391162	0.0	0.0
692312	2.0	3.0
163479	1.0	2.0
391169	0.0	1.0
100271332	2.0	2.0
391171	1.0	0.0
391174	11.0	4.0
643394	8.0	1.0
391175	0.0	0.0
391179	0.0	0.0
93380	3201.0	2829.0
100271323	0.0	0.0
100271322	0.0	0.0
100271325	0.0	2.0
100271321	0.0	0.0
401036	2.0	0.0
440672	0.0	1.0
100271316	0.0	0.0
100271317	0.0	1.0
401027	6.0	2.0
391155	10.0	4.0
401024	163.0	213.0
163486	1681.0	2710.0
401022	141.0	125.0
425054	0.0	0.0
425057	0.0	0.0
100271305	0.0	0.0
100271304	0.0	0.0
100271300	5.0	7.0
401018	0.0	0.0
100271303	3.0	1.0
100271302	0.0	0.0
401093	1472.0	913.0
401097	47.0	140.0
151449	595.0	1563.0
401082	1.0	0.0
8100	1268.0	1477.0
440606	0.0	22.0
8106	2873.0	3796.0
440603	32.0	84.0
401089	1.0	95.0
391183	0.0	0.0
8110	42.0	23.0
8111	219.0	274.0
391189	0.0	0.0
8115	51.0	39.0
401074	8.0	10.0
222484	1657.0	2492.0
391190	0.0	0.0
391192	0.0	0.0
391191	0.0	0.0
391194	0.0	0.0
8123	186.0	707.0
391196	0.0	0.0
391195	0.0	0.0
8128	10.0	11.0
8125	8251.0	12633.0
401067	0.0	0.0
8120	199.0	165.0
151477	35.0	66.0
151473	927.0	674.0
643300	12.0	49.0
645962	0.0	0.0
8139	586.0	881.0
645961	1.0	6.0
106481899	1.0	0.0
106481897	0.0	0.0
106481898	0.0	0.0
81328	0.0	0.0
8131	1742.0	2708.0
81329	0.0	0.0
83998	50.0	473.0
81336	0.0	0.0
83999	0.0	0.0
81331	0.0	0.0
283404	3.0	2.0
283403	0.0	0.0
83990	102.0	252.0
83992	1082.0	555.0
645954	109.0	97.0
81330	0.0	0.0
645958	227.0	202.0
645957	0.0	2.0
645974	92.0	839.0
643311	0.0	0.0
645973	0.0	0.0
643310	13.0	18.0
8148	5254.0	9782.0
222487	36.0	64.0
81318	0.0	0.0
8140	464.0	803.0
83987	1668.0	802.0
81324	0.0	0.0
83986	2809.0	3621.0
81325	0.0	0.0
83989	3433.0	4015.0
83988	1660.0	7927.0
81327	0.0	0.0
83983	137.0	130.0
81320	0.0	0.0
83982	841.0	336.0
83985	87.0	162.0
81322	0.0	0.0
643308	1.0	0.0
643309	6.0	3.0
645968	20.0	7.0
645980	2.0	1.0
100271390	1.0	3.0
106481877	0.0	0.0
106481878	0.0	0.0
106481875	0.0	0.0
106481876	0.0	0.0
8153	812.0	365.0
106481879	0.0	0.0
106481880	0.0	0.0
106481881	0.0	4.0
81358	0.0	0.0
81353	0.0	0.0
106481884	0.0	0.0
100271399	0.0	0.0
81354	0.0	1.0
106481885	0.0	0.0
106481882	0.0	0.0
106481883	0.0	0.0
81356	0.0	0.0
81352	0.0	3.0
100271392	11.0	4.0
100271391	0.0	0.0
100271394	0.0	0.0
100271393	0.0	0.0
645979	2.0	1.0
93323	346.0	322.0
8165	8787.0	13298.0
645996	16.0	5.0
645993	0.0	0.0
106481888	0.0	0.0
106481889	0.0	0.0
106481886	0.0	0.0
106481887	0.0	0.0
8161	1833.0	1917.0
106481891	1.0	3.0
106481892	0.0	0.0
106481890	0.0	0.0
106481895	0.0	0.0
81342	0.0	0.0
106481896	0.0	0.0
100271388	0.0	0.0
81343	4.0	0.0
106481893	0.0	2.0
106481894	0.0	0.0
81345	0.0	0.0
100271385	6.0	23.0
100271384	0.0	0.0
100271387	0.0	0.0
81340	1.0	0.0
81341	0.0	0.0
100271386	2.0	2.0
100271381	0.0	0.0
100271380	0.0	0.0
643329	0.0	4.0
8178	1023.0	1789.0
344892	0.0	0.0
643343	52.0	40.0
8170	27.0	62.0
106481855	0.0	0.0
401014	12.0	3.0
106481856	0.0	0.0
106481853	0.0	1.0
106481854	0.0	0.0
8174	19.0	18.0
106481859	1.0	3.0
8175	2982.0	4135.0
106481857	0.0	0.0
106481858	1.0	0.0
100271378	0.0	0.0
106481862	0.0	0.0
401007	3.0	2.0
106481863	0.0	0.0
283446	17.0	14.0
106481860	0.0	0.0
81377	0.0	0.0
106481861	0.0	0.0
643338	67.0	100.0
645998	0.0	0.0
643336	0.0	1.0
100271371	0.0	0.0
8189	5046.0	9543.0
8187	389.0	441.0
93343	1394.0	1345.0
93349	518.0	582.0
643353	0.0	0.0
106481866	8.0	11.0
106481867	0.0	0.0
106481864	0.0	5.0
106481865	1.0	1.0
106481868	0.0	0.0
106481869	0.0	0.0
106481870	0.0	2.0
106481873	0.0	0.0
100271367	2.0	0.0
106481874	0.0	0.0
106481871	0.0	1.0
81366	0.0	0.0
106481872	0.0	0.0
100271363	0.0	1.0
283432	0.0	0.0
283431	148.0	195.0
100271364	5.0	4.0
81363	6.0	0.0
344875	2.0	4.0
100271360	0.0	0.0
93377	0.0	0.0
106481839	0.0	0.0
643365	1.0	5.0
8192	2700.0	2656.0
106481833	0.0	3.0
8193	12.0	34.0
106481834	0.0	0.0
106481831	0.0	0.0
8190	13.0	13.0
106481832	0.0	0.0
106481837	0.0	1.0
106481838	0.0	0.0
106481835	0.0	0.0
8195	4548.0	2842.0
106481836	0.0	1.0
106481840	0.0	0.0
106481841	0.0	1.0
100271358	2.0	8.0
81399	0.0	0.0
283422	3.0	2.0
344866	5.0	8.0
100271351	1.0	0.0
283420	186.0	59.0
100271354	0.0	1.0
81390	0.0	0.0
81392	0.0	0.0
643376	4.0	4.0
106481844	0.0	0.0
106481845	0.0	0.0
106481842	0.0	2.0
106481843	0.0	0.0
106481848	0.0	0.0
106481849	0.0	4.0
106481846	0.0	0.0
100307126	14.0	17.0
106481847	0.0	0.0
100271349	4.0	1.0
283417	656.0	992.0
283416	22.0	35.0
106481851	0.0	1.0
106481852	0.0	0.0
100271344	0.0	0.0
283412	14.0	5.0
106481850	2.0	12.0
81382	0.0	0.0
81383	1.0	0.0
100271343	7.0	7.0
106481819	0.0	2.0
283491	0.0	0.0
106481817	0.0	0.0
106481818	0.0	0.0
106481811	0.0	0.0
106481812	0.0	0.0
106481810	0.0	0.0
106481815	0.0	0.0
106481816	0.0	0.0
106481813	0.0	0.0
106481814	0.0	0.0
283489	1686.0	3570.0
283487	302.0	274.0
283486	1.0	2.0
283483	18.0	2.0
283481	299.0	90.0
283480	0.0	0.0
106481828	0.0	0.0
106481829	4.0	0.0
728143	2.0	2.0
106481822	0.0	0.0
106481823	3.0	1.0
106481820	0.0	0.0
106481821	0.0	0.0
106481826	3.0	2.0
106481827	0.0	0.0
106481824	0.0	0.0
106481825	0.0	0.0
56547	23.0	72.0
106481830	0.0	0.0
56548	182.0	204.0
283471	7.0	2.0
731789	1.0	0.0
728170	5.0	6.0
283464	1141.0	2974.0
283463	1.0	1.0
283461	0.0	0.0
283460	5.0	14.0
106481808	0.0	0.0
728167	0.0	4.0
106481809	0.0	3.0
106481806	0.0	0.0
728169	0.0	0.0
106481807	0.0	1.0
728162	0.0	1.0
106481800	0.0	0.0
106481801	0.0	0.0
106481804	0.0	0.0
106481805	0.0	0.0
106481802	0.0	1.0
106481803	0.0	0.0
81501	7.0	27.0
81502	9883.0	14383.0
283459	1927.0	2463.0
283458	14.0	19.0
283455	56.0	246.0
645900	0.0	0.0
283450	4853.0	20571.0
780776	289.0	163.0
728113	204.0	275.0
126410	253.0	101.0
728116	40.0	167.0
728115	6.0	13.0
728118	19.0	53.0
81533	5751.0	7764.0
126402	2.0	0.0
81532	2928.0	2593.0
645930	9.0	3.0
731779	0.0	2.0
728106	1.0	1.0
645922	0.0	0.0
645927	4.0	3.0
728134	10.0	10.0
474170	139.0	234.0
728130	62.0	113.0
645940	3.0	1.0
728132	0.0	0.0
728137	0.0	0.0
81555	4104.0	4484.0
81556	3424.0	3726.0
81557	4.0	3.0
81558	1569.0	1901.0
645939	0.0	0.0
81551	11.0	3.0
101055625	37.0	22.0
81552	1515.0	1435.0
81553	2599.0	1926.0
344905	3.0	1.0
81554	3705.0	4032.0
474167	26.0	20.0
81550	1493.0	1803.0
344901	90.0	6.0
645931	2.0	0.0
645950	2.0	0.0
728121	39.0	46.0
81537	1492.0	2134.0
81539	8629.0	17114.0
728128	4.0	9.0
81544	437.0	1029.0
81545	3949.0	4040.0
81542	2465.0	3511.0
81543	173.0	367.0
93517	879.0	1317.0
474150	0.0	0.0
474152	0.0	0.0
474151	0.0	0.0
474149	0.0	0.0
474148	0.0	0.0
126433	993.0	608.0
126432	274.0	384.0
163404	4.0	0.0
138474	3.0	4.0
391365	0.0	1.0
391367	2.0	1.0
728192	0.0	3.0
728194	1.0	5.0
728190	683.0	692.0
391378	3.0	0.0
138412	1.0	3.0
138428	7.0	14.0
138429	111.0	70.0
391356	1363.0	2410.0
391358	11.0	1.0
56521	262.0	479.0
391282	4.0	0.0
643263	0.0	0.0
643264	1.0	0.0
100271209	47.0	11.0
222537	12.0	0.0
163351	52.0	21.0
100271217	0.0	1.0
100271216	0.0	0.0
100271218	4.0	0.0
401164	4.0	32.0
100271206	0.0	0.0
100271207	2.0	2.0
100271201	0.0	1.0
100271204	3.0	0.0
391266	0.0	0.0
440799	10.0	1.0
391267	10.0	7.0
222553	308.0	111.0
391269	0.0	2.0
440795	0.0	0.0
401152	14842.0	9902.0
126393	10301.0	3784.0
8200	95.0	73.0
8204	6565.0	9229.0
8202	3628.0	8076.0
391276	1.0	1.0
391279	0.0	0.0
401145	388.0	695.0
222545	27.0	2.0
126382	960.0	816.0
222546	23.0	10.0
606293	312.0	292.0
401138	41.0	1.0
401137	0.0	0.0
151393	807.0	432.0
692231	0.0	0.0
440738	4.0	5.0
692233	2.0	9.0
440737	75.0	62.0
8216	2673.0	3464.0
8214	402.0	104.0
440732	8.0	10.0
440730	0.0	31.0
222584	481.0	163.0
151325	0.0	0.0
8208	440.0	724.0
8209	10.0	111.0
8220	1011.0	1155.0
8226	1014.0	805.0
692223	0.0	0.0
8227	2422.0	3722.0
8224	18.0	22.0
692225	23.0	22.0
8225	3184.0	3934.0
692226	0.0	0.0
100381178	2.0	8.0
692227	34.0	36.0
692229	0.0	2.0
100310839	0.0	0.0
100310838	0.0	0.0
8218	490.0	627.0
8233	668.0	716.0
692210	2.0	2.0
8237	5857.0	5323.0
401190	948.0	960.0
692212	4.0	5.0
692213	0.0	0.0
692214	0.0	0.0
440757	0.0	0.0
692215	0.0	0.0
106481798	0.0	0.0
106481799	0.0	0.0
8228	1636.0	1391.0
8242	5787.0	9919.0
8243	4466.0	10460.0
692201	0.0	0.0
692202	1.0	6.0
692203	0.0	0.0
692204	0.0	0.0
692205	5.0	5.0
692206	0.0	0.0
692207	0.0	1.0
692208	0.0	1.0
692209	0.0	0.0
8241	3850.0	5403.0
100310812	0.0	0.0
8239	7260.0	15573.0
151354	2611.0	2727.0
100271291	0.0	0.0
93432	44.0	359.0
100271290	1.0	0.0
645841	0.0	0.0
93436	2269.0	3300.0
645840	0.0	0.0
106481778	2.0	0.0
106481779	0.0	0.0
106481776	0.0	0.0
106481777	0.0	0.0
81449	0.0	0.0
8251	0.0	5.0
106481781	0.0	0.0
106481782	0.0	0.0
81458	0.0	0.0
106481780	0.0	0.0
106481785	0.0	0.0
106481786	0.0	1.0
106481783	2.0	0.0
283523	0.0	6.0
106481784	0.0	0.0
100310869	0.0	2.0
100271297	0.0	0.0
283521	5.0	15.0
100271296	0.0	0.0
645834	1.0	5.0
645832	0.0	0.0
100271293	0.0	0.0
100271292	0.0	0.0
100271295	1.0	1.0
645836	0.0	0.0
100271294	0.0	0.0
8266	3751.0	3858.0
93426	7.0	3.0
8269	1098.0	962.0
106481789	0.0	1.0
106481787	0.0	0.0
106481788	0.0	0.0
81439	0.0	1.0
8263	320.0	444.0
8260	1452.0	1242.0
283518	26.0	21.0
106481792	0.0	0.0
106481793	0.0	0.0
106481790	0.0	1.0
81448	0.0	0.0
106481791	0.0	0.0
283514	6.0	3.0
106481796	14.0	18.0
81442	0.0	0.0
106481797	0.0	0.0
106481794	0.0	0.0
106481795	0.0	0.0
100271286	3.0	2.0
645846	2.0	1.0
100271288	0.0	2.0
645843	0.0	0.0
81440	0.0	0.0
100271284	1.0	0.0
8277	20.0	9.0
645864	7.0	28.0
342374	0.0	6.0
440714	0.0	1.0
342372	4.0	4.0
342371	2669.0	4578.0
440712	157.0	156.0
106481756	0.0	0.0
8270	713.0	797.0
728218	0.0	0.0
106481757	0.0	0.0
106481754	0.0	0.0
106481755	0.0	0.0
8273	1935.0	2016.0
728215	338.0	157.0
106481758	0.0	1.0
106481759	0.0	0.0
283507	112.0	67.0
81479	0.0	0.0
100310849	0.0	0.0
106481760	0.0	0.0
100310846	17.0	57.0
106481763	0.0	0.0
81474	0.0	0.0
106481764	0.0	0.0
106481761	1.0	0.0
100310848	1.0	1.0
106481762	0.0	0.0
81470	0.0	0.0
100271274	1.0	0.0
100310841	1.0	2.0
81472	3.0	3.0
81473	0.0	0.0
100310840	78.0	100.0
100271273	0.0	0.0
645859	0.0	2.0
8288	31.0	36.0
8289	5847.0	18233.0
8287	3905.0	6543.0
643210	1.0	2.0
106481767	0.0	0.0
728207	3.0	3.0
106481768	2.0	1.0
106481765	0.0	0.0
106481766	0.0	0.0
8284	3455.0	6209.0
106481769	0.0	0.0
106481770	1.0	2.0
106481771	0.0	0.0
81469	0.0	0.0
106481774	0.0	0.0
100310857	0.0	0.0
106481775	0.0	0.0
100271267	0.0	0.0
100310856	0.0	0.0
106481772	0.0	0.0
81465	0.0	0.0
81466	0.0	0.0
106481773	1.0	0.0
100310853	0.0	1.0
100271263	0.0	0.0
100310855	0.0	0.0
81462	0.0	0.0
100271260	14.0	8.0
100271262	1.0	0.0
100310851	0.0	0.0
342358	0.0	2.0
342357	585.0	1091.0
100310850	1.0	0.0
100271261	1.0	2.0
643220	16.0	10.0
643224	247.0	294.0
645884	0.0	0.0
8291	1535.0	2472.0
401136	0.0	0.0
106481734	7.0	11.0
8292	207.0	249.0
401135	0.0	0.0
106481735	22.0	40.0
106481732	0.0	0.0
8290	1.0	1.0
106481733	0.0	0.0
8295	3420.0	14052.0
106481738	0.0	0.0
93474	255.0	320.0
106481739	0.0	0.0
8293	59.0	52.0
106481736	0.0	2.0
106481737	0.0	0.0
8294	669.0	1034.0
106481741	0.0	0.0
106481742	2.0	2.0
100271259	0.0	0.0
100271258	0.0	0.0
106481740	0.0	0.0
81492	2.0	2.0
100271253	0.0	0.0
645879	0.0	0.0
81493	585.0	410.0
81494	0.0	2.0
100271254	0.0	0.0
283562	1.0	0.0
81490	1636.0	2043.0
81491	251.0	432.0
342346	33.0	53.0
100271250	0.0	0.0
100873064	0.0	0.0
643232	0.0	1.0
100873065	12.0	7.0
106481745	0.0	0.0
401124	42.0	20.0
106481746	0.0	0.0
106481743	0.0	0.0
106481744	24.0	36.0
106481749	0.0	0.0
106481747	0.0	0.0
106481748	0.0	0.0
106481752	0.0	1.0
100271245	0.0	0.0
106481753	2.0	3.0
81486	0.0	0.0
81487	0.0	0.0
106481750	0.0	0.0
100271248	0.0	1.0
106481751	0.0	0.0
401115	33.0	35.0
81488	3577.0	3091.0
283554	101.0	93.0
283553	9.0	6.0
100271244	0.0	0.0
643226	2.0	7.0
283551	41.0	98.0
106481718	0.0	0.0
106481719	0.0	0.0
643246	111.0	71.0
93492	3.0	3.0
106481712	0.0	0.0
106481713	0.0	0.0
106481710	1.0	1.0
106481711	0.0	0.0
106481716	0.0	0.0
106481717	0.0	0.0
106481714	0.0	0.0
106481715	0.0	0.0
401109	157.0	59.0
100271235	0.0	0.0
283547	16.0	109.0
401106	29.0	25.0
100271234	0.0	0.0
106481720	1.0	1.0
100271230	0.0	0.0
643236	1.0	1.0
100271233	0.0	0.0
100271232	0.0	1.0
643253	420.0	332.0
93487	4231.0	6608.0
106481729	16.0	0.0
