id	d5e1f394-fa12-4197-ab85-2e738847527e	2205b107-3cb2-46dd-b1f2-b9342df83d4a
100861547	0.0	0.0
100861548	581.0	722.0
100861541	59.0	65.0
100861542	0.0	0.0
100861543	0.0	0.0
100861544	4.0	0.0
10437	11.0	20.0
10436	1461.0	1223.0
10439	1223.0	1350.0
10438	1298.0	932.0
100873539	0.0	0.0
100873534	0.0	0.0
100873533	0.0	0.0
100873532	0.0	0.0
10430	5159.0	4993.0
100873531	1.0	0.0
100873538	0.0	0.0
100873537	0.0	1.0
10432	2850.0	3763.0
10435	833.0	1168.0
100873536	5.0	6.0
10434	7039.0	6094.0
100873535	0.0	0.0
116535	1820.0	1981.0
100861556	1.0	0.0
116534	9.0	11.0
100861552	0.0	0.0
100861553	0.0	0.0
100861554	0.0	1.0
100861555	13.0	7.0
10447	2126.0	2033.0
100873529	0.0	0.0
116540	141.0	295.0
100861550	0.0	0.0
10449	2127.0	898.0
100873528	0.0	0.0
100861551	0.0	0.0
116541	2981.0	2376.0
10440	2532.0	2490.0
100873523	0.0	0.0
100873522	0.0	1.0
100873521	0.0	0.0
100873520	0.0	0.0
10444	6603.0	7025.0
100873527	0.0	0.0
100873526	0.0	0.0
10443	3236.0	3852.0
10446	75.0	311.0
100873525	0.0	0.0
10445	3343.0	3586.0
100873524	0.0	0.0
102466854	0.0	0.0
100189131	0.0	0.0
346470	0.0	2.0
116496	24399.0	8483.0
100533111	1.0	3.0
102466866	0.0	0.0
102466865	0.0	1.0
102466864	0.0	0.0
128467	1.0	0.0
647507	1.0	0.0
102466877	0.0	0.0
102466876	0.0	0.0
102466875	0.0	0.0
102466874	0.0	0.0
102466873	0.0	0.0
102466872	2.0	0.0
102466879	0.0	0.0
102466878	0.0	2.0
100128191	44.0	50.0
100128190	0.0	0.0
100533107	22.0	135.0
153443	584.0	733.0
100533105	0.0	2.0
647532	0.0	0.0
100533106	23.0	23.0
102466889	2.0	7.0
116461	1596.0	1717.0
100128181	0.0	0.0
100128183	2.0	3.0
102466880	0.0	0.0
128439	1506.0	1431.0
106182249	0.0	1.0
100128179	0.0	0.0
83394	813.0	788.0
100128177	0.0	1.0
100128176	0.0	0.0
100128162	0.0	0.0
10390	1271.0	1073.0
128497	20.0	28.0
647569	0.0	0.0
10392	262.0	377.0
10391	104.0	83.0
10394	0.0	1.0
10393	538.0	517.0
10396	4170.0	8978.0
10395	381.0	741.0
1719	503.0	883.0
10398	85972.0	58238.0
1718	68733.0	80837.0
100128159	0.0	0.0
10397	53117.0	135319.0
1717	6862.0	6462.0
1716	2772.0	2832.0
10399	109374.0	90989.0
128486	2366.0	1620.0
128488	168.0	246.0
128481	0.0	1.0
100508120	344.0	454.0
1723	820.0	1116.0
100128140	9.0	5.0
100689073	0.0	0.0
100689074	2.0	0.0
100128145	4.0	2.0
1729	4581.0	6117.0
1728	1815.0	3127.0
1727	20017.0	16740.0
1725	4111.0	4413.0
100287512	1.0	0.0
100287513	0.0	0.0
1734	751.0	960.0
1733	28.0	28.0
1731	361.0	389.0
1730	1291.0	2014.0
1739	3155.0	3951.0
1738	4689.0	4918.0
1737	2319.0	2712.0
1736	3869.0	4485.0
1735	39.0	47.0
100287505	0.0	0.0
751580	1.0	39.0
100287502	0.0	0.0
202658	1.0	2.0
1745	74.0	2642.0
1743	5708.0	5817.0
1742	489.0	727.0
1741	3958.0	3989.0
1740	622.0	337.0
1749	108.0	333.0
1748	9.0	6.0
1747	79.0	55.0
1746	15.0	133.0
200008	2.0	0.0
200010	12.0	21.0
1756	2500.0	1455.0
1755	318.0	31.0
1750	11.0	132.0
1759	110.0	168.0
1758	0.0	0.0
1757	413.0	288.0
1770	142.0	71.0
200014	1728.0	2495.0
1767	2303.0	1027.0
1763	102.0	240.0
1762	1359.0	1835.0
1761	0.0	1.0
1760	4358.0	3237.0
1769	255.0	1176.0
1768	103.0	83.0
153478	375.0	330.0
1781	3805.0	4631.0
1780	746.0	2090.0
200025	0.0	1.0
1778	19763.0	26343.0
1777	4754.0	4498.0
1776	43.0	30.0
1775	23.0	77.0
1774	1330.0	1835.0
1773	1128.0	1801.0
200030	151.0	332.0
442190	0.0	0.0
442191	0.0	0.0
442192	0.0	2.0
153469	0.0	0.0
1791	1.0	0.0
442195	0.0	0.0
200035	130.0	108.0
442197	69.0	229.0
1789	38.0	114.0
442189	0.0	0.0
1788	970.0	1980.0
1787	395.0	514.0
1786	1296.0	2403.0
1785	5910.0	8713.0
1783	4464.0	5857.0
1798	4645.0	4806.0
1797	878.0	1558.0
1796	284.0	273.0
1795	97.0	93.0
1794	173.0	218.0
1793	3473.0	3255.0
101180976	0.0	1.0
493753	1783.0	1808.0
550112	1107.0	560.0
100873673	0.0	0.0
100873672	0.0	0.0
100873671	0.0	0.0
100873670	0.0	0.0
100287478	0.0	0.0
503636	0.0	0.0
503635	0.0	0.0
503638	35.0	93.0
503637	0.0	0.0
10536	2000.0	1660.0
503643	0.0	0.0
10535	829.0	804.0
100287472	0.0	0.0
10538	317.0	102.0
503645	0.0	3.0
10537	96.0	228.0
100287470	0.0	0.0
10539	2022.0	1415.0
503641	0.0	0.0
503640	0.0	2.0
100873677	0.0	0.0
100873676	1.0	0.0
100873675	0.0	0.0
100873674	0.0	0.0
10531	4603.0	5456.0
493987	10.0	6.0
10534	1226.0	1253.0
100873679	0.0	0.0
10533	1430.0	1432.0
100873678	0.0	0.0
100873662	0.0	0.0
100873661	0.0	0.0
100873660	0.0	0.0
503628	0.0	0.0
442396	0.0	0.0
503627	0.0	0.0
100287463	0.0	0.0
503632	0.0	0.0
442388	1.0	0.0
503631	0.0	0.0
100287461	0.0	3.0
10549	8949.0	9462.0
503634	0.0	0.0
10548	643.0	891.0
503633	0.0	0.0
503630	0.0	1.0
100873666	0.0	0.0
100873665	0.0	0.0
200081	4115.0	6051.0
10541	6553.0	7361.0
100873664	0.0	0.0
10540	6747.0	6584.0
100873663	0.0	0.0
10542	4054.0	3312.0
100873669	0.0	0.0
100873668	0.0	0.0
10544	483.0	500.0
100873667	0.0	0.0
100873691	0.0	0.0
100131608	0.0	0.0
100131609	0.0	4.0
100873690	0.0	0.0
100873695	0.0	0.0
100873694	0.0	0.0
100873693	0.0	0.0
100873692	0.0	0.0
10514	2664.0	3922.0
10513	3832.0	3848.0
10516	1369.0	1844.0
10518	1633.0	882.0
10517	5.0	9.0
10519	14582.0	14745.0
100131611	0.0	0.0
100873699	0.0	0.0
100873698	0.0	0.0
100873697	0.0	0.0
100873696	0.0	0.0
100131614	196.0	124.0
100131616	0.0	0.0
10512	13347.0	4250.0
100873680	0.0	0.0
100033392	0.0	0.0
100873684	0.0	0.0
100873683	0.0	0.0
100873682	0.0	0.0
100873681	0.0	0.0
503647	0.0	0.0
503646	0.0	0.0
100287441	0.0	0.0
503648	0.0	0.0
10525	14844.0	31295.0
58503	1.0	0.0
10524	2395.0	2592.0
58505	5289.0	5770.0
10527	7994.0	7748.0
58504	153.0	174.0
10526	3844.0	4417.0
10529	3685.0	3290.0
10528	5030.0	5307.0
58500	596.0	679.0
100873688	0.0	1.0
100873687	0.0	1.0
100131623	2.0	2.0
100131624	0.0	0.0
100873686	0.0	1.0
100873685	0.0	0.0
10521	16866.0	26620.0
10520	448.0	660.0
58506	4662.0	7416.0
10523	2509.0	4255.0
58509	902.0	1302.0
58508	3794.0	5318.0
10522	3573.0	3850.0
100033398	1.0	0.0
100131629	0.0	0.0
100873689	0.0	0.0
442361	0.0	0.0
58513	1922.0	2139.0
58516	2847.0	2935.0
58510	0.0	1.0
58512	9.0	14.0
58511	658.0	4418.0
58517	3101.0	4659.0
105371564	0.0	1.0
100131638	1.0	2.0
58525	2561.0	4207.0
58524	6.0	2.0
10505	661.0	621.0
58527	1202.0	1701.0
58526	2592.0	3390.0
10507	3051.0	3000.0
100131641	0.0	0.0
10509	5229.0	6917.0
58529	1387.0	41.0
58528	2255.0	3296.0
10501	179.0	368.0
10500	600.0	428.0
58530	25.0	19.0
442384	0.0	1.0
58538	1.0	3.0
58531	0.0	0.0
58533	3114.0	2734.0
100131656	1.0	1.0
100287404	0.0	0.0
100131661	0.0	0.0
503694	0.0	0.0
503693	168.0	132.0
493913	0.0	0.0
493911	446.0	851.0
751599	0.0	0.0
285033	179.0	279.0
100128017	0.0	0.0
442320	0.0	0.0
116412	166.0	255.0
442317	0.0	0.0
442318	0.0	1.0
442319	19.0	4.0
493901	0.0	0.0
100128015	0.0	1.0
100128010	52.0	48.0
493900	71.0	173.0
100128012	4.0	8.0
100128011	0.0	0.0
285045	2.0	3.0
442304	2.0	0.0
442308	0.0	0.0
285051	2.0	0.0
10590	494.0	965.0
10592	786.0	915.0
10591	2295.0	2823.0
100873619	0.0	0.0
100873618	0.0	0.0
100873617	0.0	0.0
442334	0.0	0.0
100873616	0.0	0.0
10594	17460.0	22628.0
100873611	0.0	0.0
10595	1003.0	145.0
10598	6774.0	7134.0
100873615	0.0	0.0
100873614	0.0	2.0
100873613	0.0	0.0
10599	0.0	0.0
100873612	0.0	0.0
100873608	0.0	0.0
100873607	0.0	1.0
100873606	0.0	0.0
100873605	0.0	0.0
442325	0.0	5.0
100873609	0.0	0.0
100873600	0.0	0.0
100873604	0.0	0.0
100873603	0.0	0.0
100873602	0.0	0.0
100873601	0.0	0.0
128434	3400.0	3217.0
10570	437.0	1282.0
116447	1319.0	1264.0
116449	17.0	15.0
116448	2.0	74.0
10579	8419.0	7042.0
100873639	0.0	0.0
100873638	4.0	1.0
10572	3142.0	2964.0
100873633	0.0	0.0
100873632	0.0	0.0
10574	20523.0	20285.0
100873631	1.0	0.0
10573	3781.0	3514.0
100873630	0.0	1.0
10576	7091.0	8186.0
100873637	0.0	0.0
10575	9409.0	10455.0
100873636	0.0	0.0
10578	65.0	50.0
100873635	0.0	1.0
10577	10984.0	15283.0
100873634	0.0	0.0
10581	3463.0	4427.0
10580	10471.0	6811.0
116437	0.0	0.0
100873629	3.0	0.0
116441	305.0	487.0
100873628	0.0	0.0
100873627	0.0	0.0
116443	109.0	7932.0
116442	298.0	419.0
116444	2.0	8.0
128414	0.0	1.0
100873622	0.0	0.0
100873621	0.0	0.0
10585	3565.0	3948.0
100873620	0.0	0.0
10584	5.0	2.0
10587	4610.0	5745.0
100873626	0.0	0.0
10586	7.0	7.0
100873625	0.0	0.0
10589	4345.0	3761.0
100873624	0.0	0.0
10588	871.0	670.0
100873623	0.0	0.0
100873651	0.0	0.0
100873650	0.0	0.0
285016	36.0	20.0
503618	0.0	0.0
102466719	0.0	0.0
503614	0.0	0.0
100287495	0.0	0.0
10558	3143.0	2794.0
10557	759.0	819.0
10559	2414.0	1525.0
10550	25418.0	15210.0
100873655	0.0	0.0
100873654	0.0	0.0
10552	7915.0	7060.0
100873653	0.0	0.0
10551	15635.0	36013.0
100873652	0.0	0.0
10554	4727.0	3804.0
100873659	0.0	0.0
10553	1482.0	2104.0
128408	0.0	0.0
100873658	0.0	0.0
10556	1303.0	724.0
100873657	0.0	0.0
10555	3144.0	2887.0
100873656	0.0	0.0
102466723	0.0	0.0
102466722	0.0	1.0
102466721	0.0	0.0
102466720	0.0	0.0
285025	161.0	26.0
100873640	0.0	0.0
102466728	0.0	0.0
102466727	0.0	0.0
102466726	0.0	1.0
102466725	0.0	0.0
102466724	0.0	2.0
10569	3022.0	3142.0
100287482	59.0	165.0
100287483	1.0	2.0
10568	168.0	254.0
503612	0.0	1.0
100873649	0.0	0.0
503611	0.0	0.0
10561	317.0	179.0
100873644	0.0	0.0
10560	1124.0	2192.0
100873643	0.0	0.0
10563	205.0	63.0
100873642	0.0	0.0
10562	77112.0	7830.0
100873641	0.0	0.0
10565	3237.0	4466.0
100873648	0.0	0.0
10564	3075.0	4992.0
100873647	0.0	0.0
10567	7027.0	8778.0
100873646	0.0	0.0
10566	197.0	109.0
100873645	0.0	0.0
102466734	0.0	0.0
102466733	0.0	0.0
102466732	0.0	0.0
102466731	0.0	0.0
116369	7.0	6.0
574040	0.0	0.0
102466739	0.0	0.0
574042	0.0	0.0
102466738	0.0	0.0
102466737	0.0	0.0
102466736	0.0	0.0
102466735	0.0	0.0
100128094	0.0	0.0
116372	6.0	34.0
574036	100.0	70.0
574038	0.0	0.0
83479	725.0	1026.0
116379	0.0	12.0
100128092	0.0	3.0
83478	345.0	206.0
83473	107.0	141.0
83475	674.0	985.0
100128098	183.0	1733.0
102466745	0.0	0.0
102466744	0.0	0.0
102466743	0.0	0.0
102466742	0.0	0.0
128344	1956.0	713.0
102466741	2.0	0.0
102466740	0.0	0.0
128346	164.0	160.0
102466749	0.0	0.0
102466748	0.0	0.0
102466747	0.0	0.0
102466746	0.0	0.0
116362	1158.0	450.0
100128083	0.0	3.0
83468	246.0	223.0
100128081	35.0	21.0
83461	52.0	125.0
128338	2610.0	2007.0
83464	2624.0	2905.0
83463	49.0	207.0
83460	74.0	116.0
100189028	3.0	11.0
102466756	0.0	0.0
102466755	0.0	0.0
102466754	0.0	0.0
102466753	0.0	0.0
102466751	0.0	1.0
102466750	0.0	0.0
153339	4631.0	6143.0
116349	289.0	262.0
102466759	0.0	0.0
102466758	0.0	0.0
102466757	0.0	0.0
100128071	49.0	103.0
346562	0.0	0.0
647415	1.0	1.0
128322	0.0	0.0
1809	15231.0	10753.0
116337	0.0	1.0
153328	178.0	85.0
1800	9.0	8.0
100128061	0.0	0.0
100128060	36.0	18.0
100128062	0.0	0.0
1808	1525.0	1734.0
83483	2446.0	6342.0
1807	1329.0	303.0
1806	992.0	538.0
1805	1672.0	260.0
83480	874.0	865.0
1804	32.0	242.0
1803	31432.0	15675.0
1802	1040.0	1730.0
83482	0.0	1.0
1801	1382.0	1882.0
83481	416.0	548.0
131965	690.0	809.0
1811	278.0	4.0
1810	3991.0	3365.0
143941	15.0	17.0
1819	2270.0	2398.0
1818	0.0	0.0
1817	0.0	0.0
1816	6.0	9.0
1815	16.0	67.0
100128054	0.0	0.0
1814	0.0	0.0
285084	0.0	0.0
1813	33.0	26.0
1812	102.0	80.0
100128055	0.0	0.0
647436	22.0	14.0
128387	848.0	747.0
131973	2.0	1.0
1822	8785.0	13559.0
1821	82.0	79.0
1820	300.0	390.0
100128041	0.0	2.0
1829	9645.0	10153.0
1828	14.0	11.0
1827	1597.0	1053.0
285093	0.0	4.0
1826	0.0	3.0
100128043	0.0	0.0
1825	3156.0	1424.0
100128042	0.0	0.0
1824	5949.0	7203.0
1823	27.0	7.0
100128044	0.0	0.0
407977	4.0	3.0
407975	1.0	35.0
128370	0.0	0.0
128371	0.0	0.0
128372	0.0	0.0
1833	5.0	0.0
1832	27853.0	23802.0
1831	32875.0	14513.0
1830	199.0	80.0
574016	0.0	0.0
100128036	0.0	0.0
1839	1479.0	712.0
1838	2763.0	2685.0
346528	1.0	0.0
1837	1438.0	860.0
1836	2706.0	7618.0
346525	0.0	0.0
1834	2.0	209.0
100128033	0.0	0.0
346524	0.0	0.0
128366	0.0	0.0
100128029	0.0	0.0
128367	0.0	0.0
128368	0.0	0.0
574030	0.0	0.0
574031	0.0	1.0
574032	0.0	0.0
128360	0.0	0.0
574033	0.0	0.0
574034	0.0	0.0
1844	757.0	503.0
1843	34711.0	33832.0
1842	356.0	347.0
1841	1504.0	1507.0
1840	104.0	401.0
574028	2.0	0.0
574029	0.0	3.0
100128025	18.0	37.0
1849	1068.0	1620.0
346517	0.0	0.0
1848	1340.0	987.0
1847	2436.0	1176.0
100128020	0.0	0.0
1846	2571.0	1011.0
100128023	0.0	0.0
1845	6990.0	7085.0
153396	909.0	912.0
1855	3080.0	5690.0
1854	3301.0	3785.0
100131671	0.0	0.0
1852	12.0	6.0
1850	547.0	1007.0
100131678	0.0	0.0
1859	4239.0	4302.0
1857	4679.0	6445.0
1856	2289.0	2364.0
724068	0.0	0.0
724067	0.0	0.0
202781	655.0	729.0
1861	3737.0	3403.0
100131688	0.0	0.0
1869	231.0	377.0
724094	0.0	1.0
1880	207.0	147.0
1877	1534.0	2443.0
100131691	112.0	137.0
1876	595.0	577.0
1875	446.0	726.0
83417	0.0	0.0
100131693	23.0	23.0
100327036	0.0	0.0
83416	6.0	18.0
200132	13.0	16.0
1874	2416.0	3188.0
1872	2.0	0.0
1871	495.0	1126.0
1870	54.0	82.0
1879	270.0	200.0
724087	1.0	3.0
1891	13931.0	14618.0
1890	570.0	1080.0
83401	12.0	2.0
1889	19252.0	32379.0
724033	0.0	0.0
724032	0.0	0.0
724031	0.0	0.0
724030	0.0	0.0
58473	1723.0	2114.0
58472	3310.0	2735.0
200149	0.0	0.0
58475	207.0	205.0
724038	0.0	1.0
83439	1033.0	855.0
1896	947.0	395.0
58477	7815.0	8034.0
58476	5293.0	5284.0
1894	401.0	829.0
1893	286.0	377.0
1892	13827.0	9120.0
58478	3266.0	3645.0
200150	21.0	15.0
724022	0.0	0.0
58484	42.0	48.0
724026	0.0	0.0
58483	0.0	0.0
724025	0.0	0.0
165324	1117.0	1298.0
724024	0.0	0.0
58486	1951.0	2335.0
58485	5157.0	3377.0
724023	0.0	0.0
58480	6270.0	6210.0
724029	9.0	2.0
200159	4.0	11.0
724028	0.0	0.0
724027	0.0	2.0
58488	2054.0	1901.0
58487	1879.0	3448.0
200162	14.0	5.0
58489	4729.0	4416.0
58495	835.0	835.0
724059	0.0	0.0
58494	784.0	626.0
58497	2778.0	2394.0
58496	8.0	40.0
58491	569.0	589.0
58490	2279.0	3282.0
58493	1825.0	1942.0
58492	135.0	223.0
58499	1911.0	2991.0
58498	0.0	0.0
200172	10.0	11.0
83451	3710.0	4063.0
83450	303.0	345.0
83452	858.0	835.0
153364	637.0	749.0
83448	925.0	1357.0
200186	2132.0	2603.0
83447	1.0	0.0
200185	1400.0	1746.0
83449	18.0	38.0
83444	196.0	218.0
83443	7295.0	5664.0
83446	0.0	0.0
83445	4.0	4.0
83440	5621.0	3771.0
83442	5525.0	8279.0
114984	2255.0	2345.0
114987	403.0	580.0
391603	0.0	0.0
10657	8724.0	8238.0
126969	1738.0	1602.0
10656	597.0	2947.0
10659	2181.0	1548.0
10658	6183.0	8807.0
114990	687.0	2161.0
114991	698.0	1628.0
10651	1940.0	3167.0
10650	53.0	109.0
10653	44691.0	35387.0
10652	5781.0	7582.0
342667	264.0	124.0
10655	23.0	6.0
643812	0.0	2.0
342666	9.0	5.0
10654	3663.0	3330.0
136306	33.0	20.0
126961	0.0	7.0
10668	1193.0	838.0
10667	941.0	824.0
643827	6.0	18.0
10669	1359.0	1460.0
10660	1.0	0.0
10661	6.0	4.0
731220	7.0	5.0
138971	0.0	2.0
10664	4229.0	4295.0
10663	231.0	120.0
10666	37.0	26.0
731223	4.0	3.0
10665	0.0	1.0
136319	8617.0	8198.0
163933	15.0	51.0
317691	0.0	0.0
339005	112.0	185.0
10635	113.0	162.0
10634	1730.0	1973.0
10637	34.0	30.0
10636	882.0	756.0
10638	0.0	0.0
114971	2198.0	1564.0
10631	435.0	641.0
643836	1150.0	1768.0
10630	1423.0	804.0
643837	1730.0	1938.0
10633	21.0	25.0
643834	0.0	0.0
10632	9868.0	8457.0
100124394	0.0	0.0
10645	15929.0	17780.0
10648	0.0	0.0
10647	113.0	69.0
148304	423.0	378.0
114960	1.0	0.0
10640	3000.0	3606.0
136332	15.0	28.0
10642	0.0	0.0
643847	0.0	0.0
10641	1619.0	1303.0
10644	117.0	53.0
10643	1.0	3.0
317671	174.0	132.0
643862	0.0	0.0
391642	1.0	0.0
10609	2004.0	2854.0
391647	3.0	8.0
10613	3196.0	1850.0
10612	1083.0	1701.0
10615	104.0	292.0
10614	4736.0	7232.0
10617	3806.0	3997.0
401525	0.0	0.0
10616	4894.0	6623.0
10618	16791.0	20076.0
643854	25.0	14.0
643853	89.0	59.0
643859	0.0	0.0
10611	60740.0	47546.0
10610	1212.0	549.0
643872	1.0	5.0
643873	258.0	275.0
643870	13.0	19.0
317684	0.0	0.0
391655	1.0	0.0
391657	0.0	0.0
391656	16.0	4.0
317687	0.0	0.0
10623	1054.0	782.0
10626	633.0	481.0
10625	4790.0	4949.0
10628	54338.0	51798.0
10627	11647.0	10818.0
10629	751.0	1242.0
342618	1.0	0.0
643865	0.0	0.0
643866	179.0	232.0
10620	321.0	458.0
10622	74.0	197.0
10621	669.0	762.0
101954275	0.0	1.0
101954276	0.0	0.0
643880	0.0	0.0
101954273	2.0	3.0
643884	0.0	0.0
101954277	2.0	1.0
101954278	7.0	2.0
102464817	0.0	0.0
653203	0.0	0.0
391622	0.0	0.0
388011	45.0	20.0
83606	8897.0	9553.0
101954271	0.0	0.0
83605	2226.0	2003.0
101954272	0.0	3.0
83608	634.0	542.0
83607	1644.0	1798.0
151903	2573.0	2371.0
401507	0.0	0.0
317649	2873.0	2360.0
391627	0.0	0.0
401505	1285.0	1211.0
388007	0.0	0.0
317648	1124.0	907.0
100419709	2.0	13.0
100419705	0.0	0.0
643875	0.0	0.0
401509	59.0	80.0
401508	0.0	0.0
101954264	0.0	0.0
138948	32.0	28.0
101954269	0.0	0.0
101954266	0.0	0.0
101954267	1.0	5.0
102464827	0.0	0.0
391630	0.0	2.0
102464828	0.0	0.0
317662	1478.0	1735.0
100419711	1.0	1.0
102464825	0.0	0.0
56000	1.0	2.0
391632	0.0	0.0
102464826	0.0	0.0
102464823	0.0	0.0
391634	6.0	4.0
102464824	0.0	0.0
56005	9520.0	11303.0
10602	5984.0	5042.0
56006	2703.0	2792.0
83604	3989.0	2132.0
10603	202.0	170.0
10606	6432.0	5770.0
100419717	0.0	0.0
56001	0.0	0.0
10605	2555.0	3274.0
10608	8534.0	11652.0
10607	3151.0	3853.0
10600	2486.0	3049.0
101929254	0.0	1.0
102464831	0.0	0.0
391681	0.0	1.0
100420710	0.0	0.0
100419724	0.0	0.0
391686	0.0	0.0
100419725	0.0	0.0
100419722	0.0	0.0
102464836	0.0	0.0
102464837	0.0	0.0
102464834	0.0	3.0
102464835	0.0	0.0
148362	2639.0	2598.0
102464832	0.0	0.0
100271849	10.0	10.0
102464833	0.0	0.0
100419728	0.0	0.0
100419726	7.0	0.0
102464829	0.0	0.0
100419727	0.0	0.0
101929265	0.0	0.0
112399	572.0	199.0
112398	1045.0	1189.0
100419735	0.0	0.0
391697	0.0	0.0
391696	0.0	1.0
100419733	3.0	1.0
388021	8.0	35.0
100419734	0.0	0.0
391698	0.0	0.0
100419731	0.0	0.0
100271836	47.0	69.0
100419732	0.0	0.0
100419730	0.0	0.0
100271846	0.0	0.0
388015	0.0	0.0
101954204	0.0	0.0
199953	1036.0	1362.0
161357	0.0	1.0
100420734	0.0	0.0
100420737	0.0	0.0
100419742	0.0	0.0
100419743	1.0	0.0
731275	14.0	16.0
199920	513.0	354.0
222826	3.0	2.0
101929286	1.0	4.0
391670	0.0	0.0
391672	0.0	0.0
161342	6.0	12.0
148398	155.0	355.0
100419758	81.0	63.0
100419751	8.0	2.0
124359	3076.0	3670.0
101929293	4.0	2.0
100420752	0.0	0.0
100420754	0.0	0.0
10691	932.0	1248.0
10690	42.0	18.0
101929212	22.0	50.0
101929218	0.0	0.0
388076	1.0	0.0
388077	0.0	0.0
100419764	0.0	0.0
199900	0.0	1.0
151963	148.0	104.0
10693	241.0	276.0
10692	14.0	11.0
10695	8409.0	5663.0
10694	9204.0	10570.0
10699	107.0	100.0
101929221	11.0	25.0
100420763	0.0	0.0
101929225	1.0	1.0
101929222	0.0	0.0
100419777	0.0	0.0
100419776	0.0	0.0
148327	19743.0	13056.0
101929239	0.0	0.0
100419788	0.0	0.0
148345	11.0	5.0
101929238	0.0	1.0
220213	1072.0	1161.0
10678	1533.0	1017.0
151987	3691.0	3838.0
10671	1631.0	1024.0
10670	6815.0	5796.0
10673	54.0	83.0
10672	2831.0	2983.0
10675	117.0	311.0
10677	113.0	141.0
100419793	0.0	0.0
100420784	1.0	1.0
100420786	1.0	0.0
101929247	18.0	3.0
100420787	0.0	1.0
101929244	2.0	0.0
220202	4.0	4.0
222865	58.0	67.0
10682	8659.0	7314.0
10681	1228.0	1328.0
10683	10.0	20.0
10686	34.0	13.0
136371	51.0	1.0
643803	0.0	0.0
10687	85.0	30.0
100419682	0.0	0.0
100420678	13.0	19.0
222894	0.0	0.0
100419687	0.0	1.0
283807	365.0	320.0
653194	0.0	0.0
83598	0.0	1.0
83597	0.0	6.0
653199	40.0	57.0
83594	2149.0	2092.0
83593	1675.0	742.0
83596	756.0	887.0
83595	627.0	494.0
83590	2558.0	2572.0
653190	16.0	8.0
653192	0.0	0.0
83592	47.0	197.0
83591	395.0	382.0
1909	1852.0	1556.0
100420689	5.0	3.0
1908	311.0	117.0
161291	9739.0	9101.0
653188	0.0	3.0
653189	61.0	67.0
1907	122.0	89.0
1906	252.0	218.0
197258	1520.0	1734.0
1903	1308.0	850.0
197259	215.0	267.0
1902	1105.0	695.0
1901	741.0	1203.0
100420681	0.0	0.0
197257	1777.0	443.0
449491	0.0	0.0
100420695	0.0	0.0
449493	0.0	0.0
449492	0.0	0.0
1910	2014.0	1329.0
1917	2591.0	1658.0
1915	421659.0	303099.0
1912	5506.0	6937.0
1911	315.0	538.0
101929202	16.0	19.0
101929203	0.0	1.0
199899	1.0	0.0
148281	89.0	44.0
219287	9.0	3.0
161253	19.0	12.0
219285	194.0	171.0
283849	196.0	467.0
283848	130.0	150.0
1932	1.0	0.0
283847	3.0	1.0
256227	6.0	3.0
256223	0.0	0.0
1939	4161.0	4081.0
1938	184149.0	267627.0
1937	103.0	70.0
1936	12757.0	10653.0
1934	4.0	0.0
1933	13883.0	10068.0
161247	288.0	55.0
219293	337.0	155.0
1943	0.0	4.0
1942	5574.0	6892.0
256236	159.0	193.0
1949	526.0	335.0
199870	753.0	833.0
1948	6971.0	2599.0
1947	2751.0	1540.0
1946	1254.0	498.0
1945	1157.0	1076.0
1944	238.0	234.0
161271	0.0	0.0
1954	3970.0	6258.0
1953	1254.0	2073.0
1952	2443.0	2223.0
1951	34.0	312.0
1950	614.0	848.0
283820	488.0	692.0
1959	272.0	349.0
1958	18538.0	19621.0
1956	7005.0	6208.0
1955	2072.0	1650.0
1965	3636.0	3794.0
1964	5063.0	4075.0
199857	1202.0	1028.0
1962	2067.0	657.0
1961	2.0	13.0
1960	492.0	495.0
220296	8.0	2.0
1969	2079.0	808.0
1968	9712.0	12837.0
1967	2986.0	3312.0
114904	222.0	444.0
114905	320.0	178.0
114907	7456.0	7242.0
114908	19472.0	28838.0
340094	0.0	0.0
643783	133.0	74.0
114900	9.0	16.0
653108	0.0	0.0
401450	0.0	0.0
114902	0.0	0.0
1975	25383.0	27930.0
1974	21306.0	20650.0
1973	76.0	238.0
283888	12.0	10.0
401447	0.0	0.0
653113	50.0	52.0
1979	7866.0	7316.0
1978	1919.0	1830.0
1977	2290.0	2295.0
643790	3.0	0.0
1990	0.0	0.0
256281	1479.0	1840.0
1987	0.0	2.0
1986	7.0	3.0
1984	25382.0	21525.0
1983	6412.0	8877.0
1982	43789.0	49447.0
283876	67.0	68.0
1981	22487.0	33522.0
1980	4.0	1.0
283871	667.0	1200.0
283870	35.0	115.0
105375616	0.0	2.0
340075	56.0	72.0
340073	0.0	0.0
653125	1.0	1.0
401431	94.0	176.0
83528	3.0	4.0
1998	1703.0	1906.0
1997	3904.0	3193.0
283869	5.0	8.0
1996	5.0	12.0
401428	0.0	0.0
83538	73.0	60.0
1995	4.0	49.0
401427	25.0	20.0
283867	0.0	1.0
1994	5583.0	6894.0
1993	59.0	740.0
1992	1692.0	828.0
1991	10.0	22.0
283860	5.0	2.0
83530	4.0	4.0
340069	0.0	5.0
1999	10932.0	10885.0
105375606	2.0	51.0
340061	2253.0	2201.0
653115	25.0	63.0
653121	406.0	895.0
653122	66.0	76.0
283854	0.0	0.0
653123	0.0	0.0
401491	14.0	23.0
