id	16d2659e-8bd4-4956-b6f7-6f8aba267527	6a2fc43b-131d-4bba-8e64-8a39243fcdc6
503647	0.0	0.0
503646	0.0	0.0
100287441	0.0	0.0
503648	2.0	0.0
10525	14091.0	37855.0
58503	5.0	0.0
10524	1982.0	2659.0
58505	3592.0	4627.0
10527	5217.0	13105.0
58504	255.0	80.0
10526	2456.0	6817.0
10529	830.0	4948.0
10528	2454.0	6614.0
58500	470.0	590.0
100873688	1.0	0.0
100873687	0.0	0.0
100131623	3.0	1.0
100131624	0.0	0.0
100873686	0.0	0.0
100873685	0.0	0.0
10521	25056.0	31710.0
10520	645.0	792.0
58506	4509.0	7466.0
10523	2107.0	5448.0
58509	796.0	1537.0
58508	5604.0	12976.0
10522	1656.0	2629.0
100033398	0.0	0.0
100131629	0.0	0.0
100873689	0.0	0.0
442361	0.0	0.0
58513	1746.0	2822.0
58516	2202.0	4756.0
58510	0.0	0.0
58512	84.0	18.0
58511	3.0	128.0
58517	4588.0	7952.0
105371564	0.0	1.0
100131638	2.0	0.0
58525	2907.0	4592.0
58524	0.0	0.0
10505	165.0	923.0
58527	573.0	637.0
58526	5095.0	2992.0
10507	1322.0	2452.0
100131641	0.0	0.0
10509	3002.0	10794.0
58529	37.0	32.0
58528	2124.0	4840.0
10501	141.0	720.0
10500	124.0	339.0
58530	16.0	0.0
442384	0.0	0.0
58538	2.0	0.0
58531	0.0	0.0
58533	1677.0	3936.0
100131656	1.0	3.0
100287404	0.0	0.0
100131661	0.0	2.0
503694	0.0	0.0
503693	54.0	131.0
493913	0.0	0.0
493911	144.0	505.0
751599	0.0	0.0
285033	134.0	259.0
100128017	0.0	0.0
442320	1.0	0.0
116412	159.0	203.0
442317	0.0	0.0
442318	0.0	0.0
442319	16.0	521.0
493901	1.0	0.0
100128015	0.0	1.0
100128010	11.0	28.0
493900	48.0	176.0
100128012	6.0	5.0
100128011	0.0	1.0
285045	2.0	0.0
442304	0.0	1.0
442308	0.0	0.0
285051	1.0	0.0
10590	65.0	234.0
10592	785.0	1941.0
10591	891.0	1638.0
100873619	0.0	0.0
100873618	0.0	0.0
100873617	0.0	0.0
442334	0.0	0.0
100873616	0.0	1.0
10594	15431.0	52130.0
100873611	0.0	0.0
10595	2.0	26.0
10598	4357.0	7372.0
100873615	0.0	0.0
100873614	0.0	1.0
100873613	0.0	0.0
10599	0.0	0.0
100873612	0.0	0.0
100873608	0.0	0.0
100873607	0.0	0.0
100873606	0.0	0.0
100873605	0.0	0.0
442325	9.0	3.0
100873609	0.0	0.0
100873600	0.0	0.0
100873604	0.0	0.0
100873603	0.0	0.0
100873602	1.0	0.0
100873601	0.0	0.0
128434	6764.0	5922.0
10570	183.0	1141.0
116447	757.0	808.0
116449	36.0	57.0
116448	2.0	1.0
10579	2829.0	13592.0
100873639	0.0	0.0
100873638	4.0	3.0
10572	2328.0	2110.0
100873633	0.0	0.0
100873632	0.0	0.0
10574	7927.0	18893.0
100873631	0.0	0.0
10573	2193.0	2888.0
100873630	0.0	0.0
10576	3653.0	10146.0
100873637	0.0	0.0
10575	3682.0	10855.0
100873636	0.0	0.0
10578	31.0	43.0
100873635	0.0	1.0
10577	17595.0	5984.0
100873634	0.0	0.0
10581	2045.0	6738.0
10580	6512.0	4739.0
116437	0.0	0.0
100873629	0.0	0.0
116441	183.0	440.0
100873628	0.0	0.0
100873627	0.0	0.0
116443	101.0	184.0
116442	250.0	1143.0
116444	8.0	2.0
128414	15.0	2.0
100873622	0.0	0.0
100873621	0.0	0.0
10585	2174.0	3013.0
100873620	0.0	0.0
10584	8.0	2.0
10587	1462.0	8128.0
100873626	0.0	0.0
10586	10.0	2.0
100873625	0.0	0.0
10589	3095.0	2804.0
100873624	0.0	1.0
10588	200.0	781.0
100873623	1.0	0.0
100873651	0.0	0.0
100873650	0.0	0.0
285016	10.0	56.0
503618	0.0	0.0
102466719	0.0	0.0
503614	0.0	0.0
100287495	0.0	0.0
10558	2536.0	5094.0
10557	461.0	800.0
10559	470.0	2000.0
10550	8325.0	22480.0
100873655	2.0	0.0
100873654	0.0	0.0
10552	5150.0	7166.0
100873653	0.0	0.0
10551	55224.0	7612.0
100873652	0.0	0.0
10554	3345.0	6034.0
100873659	0.0	0.0
10553	690.0	771.0
128408	0.0	0.0
100873658	0.0	0.0
10556	570.0	1255.0
100873657	0.0	0.0
10555	2905.0	1862.0
100873656	0.0	0.0
102466723	0.0	0.0
102466722	0.0	0.0
102466721	0.0	0.0
102466720	0.0	0.0
285025	16.0	154.0
100873640	0.0	0.0
102466728	0.0	0.0
102466727	0.0	0.0
102466726	0.0	0.0
102466725	0.0	0.0
102466724	1.0	3.0
10569	2270.0	4975.0
100287482	44.0	17.0
100287483	1.0	0.0
10568	20804.0	4089.0
503612	0.0	0.0
100873649	0.0	0.0
503611	0.0	0.0
10561	275.0	310.0
100873644	0.0	0.0
10560	534.0	5230.0
100873643	0.0	0.0
10563	86.0	12.0
100873642	0.0	0.0
10562	30.0	19779.0
100873641	0.0	0.0
10565	2970.0	8548.0
100873648	0.0	0.0
10564	4730.0	10190.0
100873647	0.0	1.0
10567	6416.0	5444.0
100873646	0.0	0.0
10566	88.0	184.0
100873645	0.0	0.0
102466734	0.0	0.0
102466733	0.0	0.0
102466732	0.0	1.0
102466731	0.0	2.0
116369	12.0	13.0
574040	0.0	0.0
102466739	0.0	0.0
574042	0.0	0.0
102466738	0.0	0.0
102466737	0.0	0.0
102466736	0.0	0.0
102466735	0.0	0.0
100128094	0.0	0.0
116372	2.0	22.0
574036	110.0	23.0
574038	0.0	0.0
83479	545.0	1354.0
116379	0.0	11.0
100128092	1.0	7.0
83478	142.0	140.0
83473	112.0	81.0
83475	569.0	806.0
100128098	5.0	54.0
102466745	0.0	0.0
102466744	0.0	0.0
102466743	0.0	2.0
102466742	0.0	0.0
128344	260.0	1327.0
102466741	0.0	0.0
102466740	0.0	0.0
128346	111.0	216.0
102466749	0.0	0.0
102466748	0.0	0.0
102466747	0.0	0.0
102466746	0.0	0.0
116362	71.0	546.0
100128083	2.0	2.0
83468	116.0	185.0
100128081	24.0	6.0
83461	65.0	94.0
128338	1389.0	2666.0
83464	826.0	5684.0
83463	167.0	194.0
83460	130.0	124.0
100189028	8.0	12.0
102466756	0.0	0.0
102466755	0.0	0.0
102466754	0.0	0.0
102466753	0.0	0.0
102466751	1.0	1.0
102466750	0.0	0.0
153339	4295.0	7067.0
116349	170.0	261.0
102466759	0.0	0.0
102466758	0.0	0.0
102466757	0.0	0.0
100128071	133.0	90.0
346562	1.0	1.0
647415	1.0	0.0
128322	0.0	0.0
1809	6190.0	8637.0
116337	2.0	4.0
153328	3.0	84.0
1800	11.0	4.0
100128061	0.0	0.0
100128060	22.0	45.0
100128062	0.0	0.0
1808	1790.0	1869.0
83483	1491.0	5064.0
1807	0.0	236.0
1806	494.0	1333.0
1805	451.0	132.0
83480	302.0	1357.0
1804	490.0	10.0
1803	17179.0	27155.0
1802	701.0	1692.0
83482	1.0	3.0
1801	1231.0	2458.0
83481	540.0	1619.0
131965	334.0	1238.0
1811	55893.0	60.0
1810	2119.0	4866.0
143941	5.0	21.0
1819	1224.0	2497.0
1818	0.0	0.0
1817	0.0	0.0
1816	0.0	2.0
1815	11.0	10.0
100128054	0.0	3.0
1814	0.0	1.0
285084	0.0	0.0
1813	14.0	10.0
1812	26.0	212.0
100128055	0.0	0.0
647436	6.0	25.0
128387	532.0	1230.0
131973	0.0	0.0
1822	17541.0	23611.0
1821	36.0	62.0
1820	332.0	467.0
100128041	0.0	0.0
1829	869.0	9774.0
1828	0.0	3.0
1827	549.0	2868.0
285093	0.0	1.0
1826	1.0	5.0
100128043	2.0	0.0
1825	276.0	1128.0
100128042	0.0	0.0
1824	84.0	5216.0
1823	0.0	6.0
100128044	0.0	1.0
407977	0.0	2.0
407975	39.0	39.0
128370	0.0	0.0
128371	0.0	0.0
128372	0.0	0.0
1833	0.0	0.0
1832	6806.0	42334.0
1831	4890.0	12582.0
1830	3.0	274.0
574016	0.0	2.0
100128036	1.0	2.0
1839	1383.0	6358.0
1838	3045.0	3158.0
346528	0.0	1.0
1837	468.0	383.0
1836	21005.0	18270.0
346525	0.0	0.0
1834	0.0	0.0
100128033	0.0	0.0
346524	1.0	0.0
128366	0.0	0.0
100128029	0.0	0.0
128367	0.0	0.0
128368	0.0	0.0
574030	0.0	0.0
574031	2.0	3.0
574032	0.0	0.0
128360	0.0	0.0
574033	0.0	0.0
574034	0.0	0.0
1844	7965.0	880.0
1843	13844.0	41510.0
1842	160.0	323.0
1841	615.0	1245.0
1840	208.0	132.0
574028	1.0	1.0
574029	0.0	3.0
100128025	42.0	32.0
1849	987.0	1140.0
346517	0.0	0.0
1848	2723.0	1744.0
1847	1796.0	4000.0
100128020	0.0	0.0
1846	25186.0	1803.0
100128023	0.0	0.0
1845	4595.0	7849.0
153396	708.0	1540.0
1855	2785.0	5683.0
1854	1640.0	2536.0
100131671	1.0	4.0
1852	130.0	19.0
1850	1016.0	2605.0
100131678	0.0	0.0
1859	3425.0	7500.0
1857	5048.0	6307.0
1856	1247.0	4145.0
724068	0.0	0.0
724067	0.0	1.0
202781	535.0	604.0
1861	2199.0	3471.0
100131688	0.0	0.0
1869	64.0	356.0
724094	4.0	1.0
1880	94.0	1227.0
1877	1220.0	2216.0
100131691	155.0	193.0
1876	449.0	751.0
1875	280.0	876.0
83417	1.0	1.0
100131693	7.0	28.0
100327036	0.0	1.0
83416	2.0	5.0
200132	18.0	35.0
1874	2812.0	3801.0
1872	0.0	2.0
1871	261.0	871.0
1870	0.0	98.0
1879	134.0	278.0
724087	9.0	4.0
1891	6781.0	7061.0
1890	383.0	2000.0
83401	1.0	0.0
1889	4370.0	22349.0
724033	0.0	0.0
724032	0.0	0.0
724031	0.0	1.0
724030	0.0	0.0
58473	1555.0	3954.0
58472	976.0	3088.0
200149	0.0	1.0
58475	165.0	892.0
724038	3.0	0.0
83439	1530.0	432.0
1896	362.0	1154.0
58477	9877.0	7989.0
58476	3581.0	9409.0
1894	198.0	1098.0
1893	181.0	284.0
1892	21876.0	10909.0
58478	1401.0	3572.0
200150	34.0	17.0
724022	0.0	0.0
58484	47.0	103.0
724026	0.0	0.0
58483	0.0	0.0
724025	0.0	0.0
165324	816.0	1654.0
724024	0.0	0.0
58486	1357.0	2766.0
58485	3949.0	3882.0
724023	0.0	0.0
58480	4335.0	18012.0
724029	6.0	3.0
200159	6.0	1.0
724028	0.0	0.0
724027	0.0	0.0
58488	2697.0	1228.0
58487	1964.0	4160.0
200162	39.0	5.0
58489	416.0	4834.0
58495	442.0	616.0
724059	0.0	0.0
58494	454.0	506.0
58497	2123.0	3662.0
58496	85.0	38.0
58491	234.0	723.0
58490	1574.0	12670.0
58493	979.0	2195.0
58492	183.0	280.0
58499	1186.0	6978.0
58498	0.0	1.0
200172	18.0	22.0
83451	1664.0	1947.0
83450	273.0	386.0
83452	334.0	1015.0
153364	328.0	657.0
83448	1297.0	3465.0
200186	2139.0	3371.0
83447	1.0	0.0
200185	1529.0	831.0
83449	17.0	113.0
83444	257.0	220.0
83443	3621.0	4538.0
83446	0.0	0.0
83445	2.0	2.0
83440	1712.0	11269.0
83442	4416.0	4370.0
114984	2084.0	1394.0
114987	346.0	697.0
391603	0.0	0.0
10657	5174.0	11498.0
126969	560.0	1432.0
10656	268.0	340.0
10659	1108.0	3019.0
10658	4629.0	11031.0
114990	1915.0	1120.0
114991	357.0	2111.0
10651	1471.0	3520.0
10650	18.0	34.0
10653	23871.0	35601.0
10652	5619.0	7278.0
342667	35887.0	75.0
10655	102.0	0.0
643812	0.0	0.0
342666	10.0	20.0
10654	1567.0	2339.0
136306	28.0	7.0
126961	1.0	2.0
10668	1170.0	1225.0
10667	572.0	1027.0
643827	7.0	16.0
10669	91.0	1070.0
10660	0.0	0.0
10661	1.0	2.0
731220	1.0	3.0
138971	0.0	2.0
10664	2274.0	6668.0
10663	22.0	73.0
10666	12.0	125.0
731223	4.0	16.0
10665	1.0	72.0
136319	4742.0	12644.0
163933	18.0	13.0
317691	0.0	0.0
339005	97.0	142.0
10635	43.0	205.0
10634	11340.0	1483.0
10637	21.0	6.0
10636	838.0	820.0
10638	0.0	0.0
114971	752.0	1072.0
10631	889.0	2458.0
643836	864.0	2224.0
10630	698.0	1062.0
643837	477.0	6107.0
10633	54.0	18.0
643834	1.0	0.0
10632	6304.0	6334.0
100124394	0.0	0.0
10645	2203.0	60506.0
10648	0.0	0.0
10647	13.0	64.0
148304	126.0	407.0
114960	0.0	1.0
10640	1421.0	5448.0
136332	18.0	40.0
10642	3.0	0.0
643847	2.0	0.0
10641	970.0	1417.0
10644	282.0	63.0
10643	2.0	6.0
317671	90.0	112.0
643862	0.0	0.0
391642	0.0	0.0
10609	1661.0	1222.0
391647	4.0	7.0
10613	1352.0	3840.0
10612	403.0	1572.0
10615	97.0	316.0
10614	5690.0	10865.0
10617	1552.0	4667.0
401525	0.0	0.0
10616	4088.0	5692.0
10618	10179.0	33201.0
643854	4.0	4.0
643853	88.0	277.0
643859	0.0	0.0
10611	5213.0	339066.0
10610	536.0	330.0
643872	2.0	9.0
643873	165.0	362.0
643870	6.0	30.0
317684	0.0	0.0
391655	1.0	0.0
391657	0.0	0.0
391656	2.0	8.0
317687	0.0	0.0
10623	891.0	1319.0
10626	243.0	310.0
10625	24617.0	6231.0
10628	27656.0	14998.0
10627	6109.0	6036.0
10629	778.0	1120.0
342618	0.0	2.0
643865	0.0	0.0
643866	145.0	231.0
10620	191.0	476.0
10622	101.0	166.0
10621	433.0	730.0
101954275	0.0	0.0
101954276	0.0	2.0
643880	0.0	0.0
101954273	2.0	11.0
643884	0.0	0.0
101954277	6.0	14.0
101954278	6.0	4.0
102464817	0.0	0.0
653203	0.0	0.0
391622	0.0	0.0
388011	23.0	9.0
83606	2818.0	8768.0
101954271	0.0	0.0
83605	1382.0	1515.0
101954272	1.0	5.0
83608	511.0	337.0
83607	1092.0	2526.0
151903	2126.0	1665.0
401507	0.0	0.0
317649	571.0	2006.0
391627	0.0	0.0
401505	712.0	999.0
388007	2.0	0.0
317648	629.0	1129.0
100419709	1.0	16.0
100419705	0.0	0.0
643875	0.0	1.0
401509	26.0	110.0
401508	0.0	0.0
101954264	11.0	0.0
138948	77.0	31.0
101954269	0.0	0.0
101954266	0.0	0.0
101954267	0.0	11.0
102464827	0.0	0.0
391630	80.0	0.0
102464828	0.0	0.0
317662	991.0	2576.0
100419711	4.0	1.0
102464825	0.0	0.0
56000	2.0	1.0
391632	0.0	0.0
102464826	0.0	0.0
102464823	0.0	0.0
391634	36.0	123.0
102464824	0.0	0.0
56005	6418.0	7932.0
10602	2359.0	3373.0
56006	1578.0	2032.0
83604	3535.0	2732.0
10603	111.0	112.0
10606	4662.0	10467.0
100419717	0.0	0.0
56001	0.0	0.0
10605	1536.0	4049.0
10608	8879.0	11028.0
10607	2560.0	3788.0
10600	2140.0	5514.0
101929254	4.0	0.0
102464831	0.0	0.0
391681	0.0	1.0
100420710	0.0	0.0
100419724	0.0	0.0
391686	0.0	0.0
100419725	0.0	0.0
100419722	0.0	0.0
102464836	0.0	1.0
102464837	0.0	0.0
102464834	0.0	0.0
102464835	0.0	0.0
148362	2245.0	4756.0
102464832	0.0	0.0
100271849	11.0	12.0
102464833	0.0	0.0
100419728	0.0	0.0
100419726	0.0	0.0
102464829	0.0	0.0
100419727	0.0	0.0
101929265	0.0	0.0
112399	1659.0	468.0
112398	1118.0	775.0
100419735	0.0	0.0
391697	0.0	0.0
391696	0.0	1.0
100419733	4.0	0.0
388021	5.0	11.0
100419734	0.0	0.0
391698	1.0	3.0
100419731	0.0	0.0
100271836	54.0	133.0
100419732	0.0	0.0
100419730	0.0	0.0
100271846	0.0	0.0
388015	1.0	0.0
101954204	0.0	0.0
199953	559.0	1188.0
161357	2.0	0.0
100420734	0.0	0.0
100420737	0.0	0.0
100419742	0.0	1.0
100419743	0.0	0.0
731275	17.0	55.0
199920	242.0	352.0
222826	2.0	12.0
101929286	4.0	2.0
391670	0.0	3.0
391672	1.0	1.0
161342	0.0	3.0
148398	112.0	151.0
100419758	60.0	62.0
100419751	0.0	0.0
124359	583.0	9318.0
101929293	2.0	3.0
100420752	0.0	3.0
100420754	0.0	0.0
10691	552.0	1569.0
10690	12.0	19.0
101929212	5.0	49.0
101929218	0.0	0.0
388076	0.0	1.0
388077	0.0	0.0
100419764	0.0	0.0
199900	1.0	0.0
151963	114.0	210.0
10693	133.0	302.0
10692	9.0	8.0
10695	3317.0	4733.0
10694	6451.0	12471.0
10699	51.0	69.0
101929221	15.0	2.0
100420763	0.0	0.0
101929225	1.0	4.0
101929222	0.0	0.0
100419777	0.0	0.0
100419776	0.0	0.0
148327	1117.0	23014.0
101929239	0.0	0.0
100419788	0.0	0.0
148345	14.0	4.0
101929238	0.0	0.0
220213	431.0	1245.0
10678	362.0	1006.0
151987	2209.0	4420.0
10671	1215.0	1779.0
10670	6696.0	6533.0
10673	67.0	171.0
10672	2178.0	4025.0
10675	8.0	177.0
10677	264.0	160.0
100419793	0.0	0.0
100420784	0.0	0.0
100420786	0.0	1.0
101929247	0.0	0.0
100420787	0.0	14.0
101929244	0.0	0.0
220202	2.0	8.0
222865	31.0	46.0
10682	1974.0	5869.0
10681	1965.0	1762.0
10683	4.0	9.0
10686	66.0	24.0
136371	0.0	0.0
643803	0.0	0.0
10687	104.0	19.0
100419682	0.0	0.0
100420678	11.0	33.0
222894	0.0	0.0
100419687	0.0	3.0
283807	266.0	115.0
653194	0.0	0.0
83598	1.0	1.0
83597	0.0	4.0
653199	20.0	342.0
83594	934.0	3044.0
83593	4393.0	1678.0
83596	276.0	951.0
83595	445.0	296.0
83590	2428.0	1891.0
653190	0.0	33.0
653192	0.0	0.0
83592	59.0	22.0
83591	165.0	308.0
1909	2444.0	1241.0
100420689	1.0	25.0
1908	19.0	38.0
161291	4423.0	22051.0
653188	11.0	2.0
653189	27.0	126.0
1907	28.0	123.0
1906	153.0	966.0
197258	1393.0	1355.0
1903	417.0	2212.0
197259	343.0	358.0
1902	1073.0	1030.0
1901	304.0	1134.0
100420681	0.0	0.0
197257	1690.0	935.0
449491	0.0	0.0
100420695	0.0	0.0
449493	0.0	0.0
449492	0.0	0.0
1910	349.0	849.0
1917	2639.0	11232.0
1915	201993.0	445871.0
1912	5583.0	6081.0
1911	671.0	845.0
101929202	0.0	3.0
101929203	1.0	0.0
199899	0.0	0.0
148281	7.0	326.0
219287	9.0	1.0
161253	38.0	7.0
219285	153.0	370.0
283849	113.0	265.0
283848	324.0	61.0
1932	3.0	2.0
283847	5.0	1.0
256227	6.0	21.0
256223	3.0	0.0
1939	2335.0	3371.0
1938	101080.0	324050.0
1937	22.0	64.0
1936	6237.0	7775.0
1934	8.0	3.0
1933	8222.0	8486.0
161247	39.0	47.0
219293	666.0	135.0
1943	0.0	12.0
1942	2053.0	10016.0
256236	40.0	191.0
1949	66.0	189.0
199870	596.0	574.0
1948	1439.0	26646.0
1947	2582.0	1062.0
1946	359.0	330.0
1945	368.0	891.0
1944	104.0	92.0
161271	0.0	0.0
1954	3465.0	9315.0
1953	814.0	1230.0
1952	3794.0	1907.0
1951	71.0	152.0
1950	28.0	530.0
283820	523.0	1841.0
1959	174.0	10779.0
1958	11386.0	138111.0
1956	4077.0	10715.0
1955	956.0	4010.0
1965	2116.0	5783.0
1964	2683.0	5763.0
199857	717.0	930.0
1962	139.0	2118.0
1961	0.0	177.0
1960	368.0	17244.0
220296	14.0	5.0
1969	573.0	1514.0
1968	4010.0	11889.0
1967	1873.0	3640.0
114904	204.0	271.0
114905	37.0	100.0
114907	4545.0	11468.0
114908	5335.0	27287.0
340094	0.0	0.0
643783	130.0	271.0
114900	15.0	4.0
653108	0.0	3.0
401450	0.0	0.0
114902	0.0	0.0
1975	13161.0	32301.0
1974	11377.0	22974.0
1973	257.0	763.0
283888	5.0	13.0
401447	0.0	1.0
653113	53.0	65.0
1979	12112.0	9702.0
1978	2251.0	1236.0
1977	1067.0	2688.0
643790	7.0	16.0
1990	1.0	0.0
256281	524.0	937.0
1987	7.0	2.0
1986	5.0	6.0
1984	16474.0	24714.0
1983	8773.0	9063.0
1982	36403.0	88420.0
283876	26.0	84.0
1981	20532.0	61682.0
1980	28.0	14.0
283871	1339.0	656.0
283870	224.0	60.0
105375616	0.0	2.0
340075	17.0	46.0
340073	0.0	0.0
653125	2.0	6.0
401431	162.0	158.0
83528	2.0	9.0
1998	1388.0	3023.0
1997	2092.0	7398.0
283869	9.0	9.0
1996	2.0	10.0
401428	0.0	0.0
83538	112.0	84.0
1995	50.0	4.0
401427	20.0	57.0
283867	1.0	1.0
1994	3535.0	7251.0
1993	7.0	48.0
1992	2074.0	1598.0
1991	3.0	7.0
283860	2.0	4.0
83530	3.0	22.0
340069	8.0	12.0
1999	2081.0	9336.0
105375606	0.0	1.0
340061	1607.0	2598.0
653115	40.0	85.0
653121	513.0	588.0
653122	97.0	183.0
283854	0.0	0.0
653123	0.0	0.0
401491	21.0	30.0
100124412	0.0	0.0
653147	38.0	55.0
401498	0.0	0.0
653149	0.0	0.0
401497	0.0	0.0
401494	157.0	232.0
401492	1.0	29.0
83550	0.0	0.0
83552	0.0	0.0
83551	0.0	0.0
114932	2544.0	7199.0
83539	178.0	619.0
83547	929.0	380.0
83546	1.0	7.0
653140	7.0	5.0
83549	2145.0	2964.0
83548	1750.0	8211.0
83543	35919.0	2975.0
653145	74.0	170.0
83544	1160.0	3253.0
83541	1370.0	1502.0
83540	5.0	70.0
126917	463.0	1690.0
340037	11.0	10.0
114926	1638.0	1199.0
114928	762.0	2949.0
339044	2.0	8.0
256297	0.0	0.0
401474	2664.0	469.0
653174	0.0	0.0
653175	0.0	3.0
340024	0.0	14.0
114915	631.0	1822.0
401466	702.0	959.0
653162	19.0	36.0
653163	0.0	0.0
283899	1986.0	1976.0
653166	0.0	0.0
283897	25.0	296.0
339145	14.0	0.0
391723	0.0	1.0
391722	4.0	9.0
10778	1198.0	1734.0
10777	0.0	0.0
10772	3295.0	7121.0
340120	3.0	47.0
10771	4171.0	12506.0
10773	529.0	1027.0
10776	4812.0	10241.0
10775	1360.0	1666.0
10788	11852.0	22291.0
391739	1.0	5.0
10781	1221.0	2189.0
10780	289.0	682.0
10783	312.0	4671.0
10782	1293.0	3060.0
10785	342.0	478.0
10787	6482.0	19909.0
10786	12.0	1.0
102606463	30.0	0.0
731308	0.0	4.0
339122	89.0	409.0
339123	3165.0	3392.0
102606462	0.0	1.0
391701	0.0	5.0
391703	2.0	2.0
151827	56.0	77.0
126826	0.0	2.0
643719	38.0	14.0
10755	4305.0	3993.0
151825	0.0	0.0
10758	3604.0	1707.0
126823	638.0	523.0
126820	22.0	11.0
10750	69.0	19.0
10752	208.0	5475.0
10751	0.0	0.0
10753	11.0	193.0
643714	0.0	1.0
138864	0.0	2.0
391712	47.0	4.0
391714	1.0	3.0
114836	6.0	52.0
10767	1612.0	3552.0
10766	5735.0	11488.0
151835	8.0	4.0
10769	312.0	1724.0
391718	0.0	0.0
10768	11548.0	15420.0
126811	2.0	1.0
643723	9.0	9.0
10761	0.0	1.0
10763	1953.0	2169.0
10762	5723.0	3462.0
10765	1726.0	8332.0
101929179	1.0	1.0
388112	0.0	0.0
339105	19.0	35.0
83707	4137.0	2186.0
83706	476.0	706.0
10734	56.0	131.0
10733	47.0	179.0
83714	264.0	270.0
10736	23.0	18.0
401648	1.0	6.0
643739	0.0	0.0
10735	5312.0	14581.0
401647	106.0	71.0
10738	2.0	3.0
401646	1.0	0.0
10737	23.0	6.0
10739	1.0	135.0
376132	0.0	1.0
10730	6326.0	17605.0
101929184	0.0	54.0
10732	415.0	841.0
138804	0.0	0.0
138805	0.0	0.0
138802	0.0	0.0
138803	0.0	0.0
643751	5.0	51.0
124221	23.0	37.0
124222	188.0	796.0
114897	19893.0	881.0
114898	32.0	27.0
124220	1161.0	15010.0
114899	187.0	349.0
391777	7.0	19.0
10745	362.0	789.0
56104	20.0	912.0
83700	1305.0	2095.0
401638	0.0	0.0
10744	3.0	0.0
56105	54.0	150.0
10747	46.0	64.0
401637	8.0	0.0
56106	279.0	1583.0
10746	2645.0	5191.0
56107	175.0	130.0
10749	6410.0	13704.0
56100	148.0	243.0
401634	0.0	0.0
10748	83.0	60.0
56101	183.0	1833.0
56102	13.0	261.0
56103	29.0	1273.0
643744	7.0	20.0
10741	1999.0	2679.0
56108	43.0	859.0
10740	13.0	65.0
643749	66.0	140.0
56109	45.0	386.0
10743	1878.0	4686.0
342732	3.0	8.0
10742	1864.0	2587.0
101929198	1.0	0.0
101929196	0.0	0.0
100420811	0.0	3.0
114884	257.0	1956.0
317774	0.0	0.0
114885	933.0	1385.0
401630	0.0	1.0
317772	2.0	8.0
100419821	0.0	0.0
56110	21.0	2171.0
317778	0.0	0.0
83729	5.0	23.0
317775	0.0	0.0
83734	253.0	567.0
10712	1481.0	2210.0
83733	64.0	176.0
10714	824.0	1341.0
126868	12.0	65.0
317769	0.0	0.0
100419829	0.0	0.0
10713	1644.0	3176.0
317768	0.0	1.0
10716	25.0	2.0
100419827	0.0	0.0
56111	32.0	530.0
10715	3.0	43.0
56112	16.0	34.0
56113	34.0	397.0
83732	577.0	1761.0
10718	150.0	3.0
10717	446.0	726.0
56114	22.0	109.0
388125	61.0	189.0
401629	0.0	0.0
317781	1175.0	1502.0
388122	1.0	2.0
83719	2235.0	1712.0
56120	1.0	7.0
56121	36.0	74.0
114876	2074.0	2778.0
388121	40.0	69.0
83716	724.0	5754.0
83715	598.0	229.0
114879	3198.0	3678.0
100420829	0.0	0.0
10723	1243.0	6458.0
56126	35.0	65.0
83723	1.0	9.0
126859	14.0	8.0
56127	18.0	75.0
10725	1716.0	4786.0
56128	7.0	38.0
56129	34.0	211.0
10724	4915.0	15200.0
114880	159.0	398.0
56122	101.0	259.0
388115	3449.0	532.0
401613	908.0	1215.0
114881	1462.0	1185.0
10726	5917.0	6384.0
56123	80.0	252.0
401612	151.0	297.0
114882	1535.0	4371.0
56124	29.0	65.0
10728	9792.0	19380.0
114883	3266.0	10063.0
56125	51.0	229.0
643766	0.0	0.0
10721	8.0	58.0
10720	0.0	0.0
100420830	0.0	0.0
136259	12.0	2.0
100420834	0.0	0.0
317751	24.0	6.0
124274	0.0	0.0
388152	43.0	119.0
317754	0.0	4.0
317753	0.0	0.0
317749	539.0	405.0
342705	0.0	3.0
151888	0.0	28.0
151887	1228.0	2325.0
136263	2.0	0.0
100420841	0.0	0.0
101929145	288.0	452.0
100420843	1.0	2.0
100293090	9322.0	4168.0
148254	280.0	484.0
317762	2185.0	7498.0
317761	2.0	58.0
100419854	0.0	0.0
317760	9.0	6.0
317767	0.0	1.0
100271715	20.0	16.0
148252	111.0	706.0
100271722	246.0	99.0
199834	0.0	0.0
388135	2754.0	142.0
101929152	3.0	21.0
100420854	0.0	2.0
222950	57.0	22.0
100419867	0.0	0.0
148266	208.0	538.0
100419868	0.0	3.0
148268	261.0	692.0
100419866	1.0	1.0
100420859	0.0	0.0
124245	2008.0	2625.0
317729	3.0	1.0
136288	14.0	2.0
199800	11.0	23.0
101930150	0.0	35.0
163882	1034.0	3334.0
388165	15.0	107.0
100419873	0.0	0.0
100271700	29.0	55.0
100271703	0.0	0.0
100271702	1.0	2.0
100420875	2.0	1.0
100420877	1.0	0.0
388199	4.0	0.0
22794	5100.0	11006.0
22795	159.0	504.0
22796	1515.0	2639.0
22797	23.0	84.0
22798	31.0	7.0
317705	0.0	0.0
317703	0.0	0.0
317702	0.0	0.0
138882	6.0	0.0
138883	0.0	0.0
138881	2.0	3.0
100420881	0.0	0.0
388181	2.0	5.0
100419893	0.0	1.0
222967	0.0	4.0
