id	497d8716-c8a0-4b3d-b0ec-b491f0f056cd	cf98581e-c0bf-4224-9862-6f4c5c18d7e8
6473	1.0	0.0
6476	97.0	249.0
6478	4230.0	3298.0
6477	1416.0	517.0
101928200	73.0	5.0
100421648	1.0	0.0
6470	1207.0	1615.0
6469	31.0	17.0
6468	7126.0	5917.0
6483	4643.0	1002.0
6482	4071.0	737.0
100421652	2.0	0.0
6484	2386.0	4702.0
6487	3741.0	1534.0
196294	653.0	668.0
6489	4034.0	561.0
497661	696.0	635.0
100421657	0.0	0.0
6480	17935.0	34103.0
102724386	8.0	1.0
6494	2029.0	1823.0
6493	1380.0	12264.0
6496	8.0	1.0
6495	3293.0	1314.0
6498	4555.0	1914.0
101928223	0.0	0.0
6497	17664.0	9394.0
6499	3560.0	5161.0
6490	90.0	94.0
6492	9.0	0.0
6491	257.0	933.0
101928232	0.0	0.0
100124700	93.0	3.0
102724368	6.0	15.0
196264	667.0	1940.0
54700	5072.0	3647.0
54707	3004.0	1772.0
497634	0.0	0.0
54704	2907.0	3575.0
54708	4419.0	6151.0
160287	19.0	11.0
54714	3.0	8.0
54718	139.0	63.0
100421681	0.0	0.0
54716	12.0	0.0
54715	887.0	29.0
100421695	1.0	5.0
100421697	0.0	0.0
100421698	1.0	3.0
100421699	2.0	2.0
102724349	6.0	3.0
102724341	1.0	0.0
159296	0.0	167.0
54729	0.0	0.0
54726	7512.0	2830.0
100421694	0.0	0.0
255480	1243.0	26.0
54732	11112.0	29071.0
54734	35.0	7.0
54733	4072.0	9809.0
54739	400.0	119.0
54738	301.0	2276.0
54737	10163.0	4924.0
160298	7.0	6.0
102724321	0.0	0.0
255488	3593.0	4014.0
54742	35.0	10.0
54741	12058.0	6140.0
54749	12755.0	5325.0
137902	32.0	11.0
27128	882.0	328.0
27129	28084.0	422.0
29789	6889.0	7313.0
27127	7.0	12.0
27120	101.0	18.0
27121	105.0	0.0
29781	3346.0	1900.0
29780	7773.0	3006.0
27124	644.0	513.0
27125	22981.0	14130.0
27122	18244.0	1908.0
29785	198.0	70.0
27123	2816.0	53.0
125919	667.0	477.0
29799	657.0	766.0
390800	0.0	0.0
27131	5975.0	4568.0
654790	658.0	73.0
27132	59.0	247.0
27130	1636.0	1254.0
29798	135.0	102.0
27136	86.0	1.0
29797	0.0	0.0
27133	408.0	1.0
29796	6399.0	5435.0
27134	231.0	1631.0
27106	1567.0	1164.0
27107	2736.0	2001.0
29768	9.0	4.0
29767	2536.0	628.0
29766	3789.0	5428.0
27109	4832.0	2631.0
29761	10118.0	3435.0
29760	482.0	2148.0
389813	1240.0	383.0
389812	34.0	27.0
27102	10903.0	24423.0
29765	2.0	0.0
29763	7924.0	6424.0
27101	5073.0	3511.0
389816	652.0	2594.0
27115	3032.0	315.0
29778	12.0	2.0
29777	2177.0	1688.0
27113	586.0	538.0
29775	1279.0	1540.0
27111	147.0	129.0
29774	15.0	14.0
27112	296.0	2299.0
390831	0.0	0.0
390834	3.0	0.0
390836	0.0	0.0
100313938	0.0	0.0
125950	2821.0	2390.0
125958	0.0	0.0
377841	7.0	33.0
390843	0.0	0.0
390844	15.0	2.0
389827	68.0	1.0
652170	0.0	1.0
389860	0.0	0.0
390811	0.0	0.0
389857	0.0	0.0
390816	4.0	4.0
389856	918.0	516.0
125931	631.0	2772.0
389852	0.0	0.0
100313914	0.0	0.0
389844	1.0	1.0
389840	8.0	18.0
100313923	0.0	0.0
100313921	0.0	0.0
389849	206.0	14.0
91893	196.0	215.0
91894	13.0	16.0
147670	37.0	23.0
147664	3.0	3.0
642721	1.0	0.0
64285	3037.0	5739.0
64284	295.0	3076.0
64288	1713.0	951.0
147685	37.0	66.0
121026	0.0	0.0
123688	703.0	645.0
341568	9.0	2.0
341567	3.0	1.0
642737	8.0	1.0
64283	1269.0	147.0
64282	3365.0	1300.0
389541	3998.0	4316.0
147694	1607.0	752.0
389537	132.0	207.0
147686	281.0	303.0
147687	596.0	469.0
121014	0.0	0.0
642741	137.0	22.0
159686	112.0	43.0
642746	3.0	0.0
642762	0.0	0.0
390502	0.0	0.0
390501	1.0	0.0
390503	0.0	0.0
121006	24.0	36.0
389524	818.0	377.0
147699	23.0	9.0
133060	0.0	0.0
100313962	0.0	0.0
135644	0.0	0.0
27285	14.0	13.0
27286	290.0	133.0
27283	3.0	0.0
27284	137.0	48.0
389558	73.0	17.0
27289	356.0	1119.0
27287	72.0	7.0
27288	0.0	0.0
135656	5.0	3.0
390561	32.0	8.0
27296	88.0	59.0
389549	3.0	1.0
27297	4451.0	3671.0
27294	212.0	404.0
27295	50223.0	5107.0
27299	164.0	127.0
642776	7.0	0.0
27292	3646.0	2179.0
27293	313.0	5235.0
27290	0.0	0.0
642778	53.0	4.0
27291	1174.0	762.0
160622	1472.0	342.0
390531	8.0	1.0
147650	298.0	99.0
390530	3.0	4.0
390535	0.0	0.0
390539	0.0	3.0
147646	2.0	2.0
390538	0.0	0.0
654783	0.0	0.0
147645	479.0	371.0
341511	2.0	3.0
6500	30564.0	15262.0
133015	1029.0	681.0
400410	168.0	196.0
147660	110.0	60.0
121054	3.0	5.0
121053	455.0	665.0
147657	1268.0	1679.0
147658	10.0	5.0
400406	2.0	2.0
642799	0.0	0.0
642796	0.0	0.0
133022	607.0	350.0
642797	310.0	180.0
101928165	0.0	0.0
6511	12.0	2.0
390595	134.0	125.0
6510	12820.0	28986.0
390594	118.0	0.0
100421803	0.0	0.0
100421804	2.0	6.0
390598	27.0	24.0
100421805	9.0	1.0
100421806	10.0	2.0
100421807	0.0	1.0
6509	4627.0	10826.0
54870	7703.0	5653.0
54875	1486.0	282.0
54874	4043.0	11402.0
54873	3323.0	2129.0
389599	4.0	0.0
54872	2222.0	3589.0
102724430	1.0	0.0
54879	1040.0	1084.0
6502	967.0	488.0
54878	8048.0	2709.0
6504	67.0	40.0
54877	2853.0	2881.0
91801	951.0	484.0
6503	687.0	245.0
54876	4523.0	4157.0
6506	82.0	234.0
6505	4632.0	4211.0
91807	5240.0	44.0
6508	6188.0	847.0
6507	420.0	460.0
101928176	5.0	7.0
6520	8897.0	10618.0
6522	8992.0	8212.0
221717	0.0	0.0
6521	6.0	3.0
221718	2.0	0.0
100421813	9.0	4.0
64207	13794.0	7978.0
100421816	8.0	2.0
221711	17.0	4.0
64208	378.0	50.0
221710	2392.0	1091.0
54882	436.0	330.0
54881	2548.0	1902.0
54880	5174.0	6044.0
54886	29.0	25.0
54885	992.0	1990.0
54884	7632.0	10619.0
54883	1713.0	945.0
6513	3467.0	5196.0
6512	276.0	31.0
54888	4866.0	5393.0
6515	6246.0	1168.0
54887	3387.0	4149.0
6514	0.0	0.0
6517	5880.0	735.0
6519	82.0	16.0
6518	1181.0	190.0
221749	3704.0	915.0
64210	5464.0	4975.0
6531	42.0	355.0
100421820	9.0	1.0
64211	2.0	2.0
6530	114.0	1.0
6533	2642.0	694.0
6532	19.0	12.0
100421823	1.0	0.0
390572	5.0	6.0
64216	1040.0	1374.0
64215	2745.0	4171.0
100421825	0.0	0.0
64218	1968.0	5682.0
100421827	0.0	2.0
100421828	13.0	1.0
64219	5252.0	1792.0
100421829	187.0	14.0
54893	5140.0	2535.0
54892	716.0	1118.0
54891	2197.0	1628.0
54890	19546.0	8990.0
54897	4711.0	6100.0
54896	960.0	1493.0
54894	2298.0	4044.0
6524	19.0	7.0
6523	119.0	842.0
170062	0.0	0.0
101928190	1.0	0.0
54899	2584.0	975.0
6526	2454.0	1673.0
6525	128251.0	7676.0
54898	919.0	2682.0
6528	4.0	10.0
91828	47.0	7.0
170067	8.0	2.0
6527	36.0	12.0
6529	89.0	31.0
6540	23.0	7.0
64221	390.0	343.0
64220	976.0	482.0
6542	5214.0	6754.0
64223	2988.0	4494.0
6541	6690.0	20011.0
64222	2987.0	2805.0
390581	2.0	0.0
64225	12000.0	4955.0
6543	564.0	69.0
64224	3500.0	2054.0
105376261	0.0	1.0
6535	11307.0	6886.0
6534	3.0	5.0
6536	688.0	695.0
6539	24.0	54.0
6538	268.0	1457.0
64232	0.0	1.0
6551	2.0	2.0
6550	30.0	10.0
64231	1722.0	678.0
6553	50.0	48.0
91851	104342.0	3241.0
64236	2033.0	590.0
6555	2.0	0.0
101928122	1.0	0.0
6554	4.0	1.0
6546	20928.0	1184.0
6545	664.0	539.0
6548	5737.0	4443.0
6547	534.0	30.0
6549	1508.0	5896.0
6560	14149.0	1910.0
64241	0.0	2.0
64240	5.0	9.0
6561	1.0	6.0
6564	876.0	276.0
6563	2742.0	522.0
100421854	488.0	28.0
101928136	1.0	0.0
6566	7420.0	8390.0
6565	1957.0	4159.0
100421859	4.0	0.0
101928138	0.0	0.0
221756	149.0	11.0
6557	0.0	13.0
6556	222.0	231.0
6559	12.0	7.0
91833	1781.0	1714.0
6558	10026.0	12459.0
133083	3.0	0.0
6571	714.0	100.0
101928142	1.0	0.0
100421860	4.0	2.0
6570	33.0	14.0
100421861	0.0	13.0
6573	956.0	5858.0
6572	1.0	0.0
101928141	1.0	0.0
91875	1467.0	1248.0
6575	8681.0	2299.0
6574	1858.0	1372.0
101928147	0.0	0.0
100421865	118.0	7.0
6576	7101.0	8033.0
221785	2062.0	1167.0
245711	15.0	30.0
169044	318.0	519.0
221786	796.0	608.0
6568	0.0	0.0
6567	4762.0	1264.0
91869	1825.0	2204.0
6569	1.0	2.0
6582	19.0	8.0
91860	286.0	300.0
101928153	625.0	475.0
6581	6367.0	1029.0
101928154	1.0	0.0
6584	1476.0	3867.0
101928151	0.0	0.0
6583	254.0	258.0
6586	10356.0	706.0
6585	127.0	1032.0
101928158	45.0	1.0
91862	548.0	2547.0
6588	7582.0	3.0
6580	26.0	36.0
169026	10.0	2.0
6579	20.0	400.0
6578	5247.0	7556.0
6595	22730.0	10868.0
6594	13437.0	5349.0
30817	334.0	180.0
6597	10575.0	15174.0
6596	5684.0	4699.0
30816	7.0	3.0
30819	52.0	58.0
6599	19777.0	18512.0
100421767	0.0	0.0
6598	5198.0	5044.0
30818	1982.0	175.0
100421768	0.0	0.0
100421769	4.0	1.0
6591	2518.0	323.0
6590	183.0	281.0
30820	113.0	32.0
100421774	2.0	0.0
100421776	0.0	0.0
100421779	1.0	6.0
282706	0.0	0.0
255104	3678.0	7107.0
255101	31.0	183.0
54802	1563.0	1480.0
30813	20.0	2.0
30812	105.0	230.0
54801	1651.0	959.0
54800	8111.0	4539.0
30815	8718.0	3615.0
30814	0.0	0.0
54806	3117.0	1199.0
54805	1569.0	2150.0
30811	1031.0	62.0
100421771	0.0	0.0
54809	862.0	443.0
100421784	53.0	6.0
54808	11840.0	5704.0
54807	880.0	676.0
29802	25.0	10.0
29801	3238.0	1883.0
29800	1940.0	648.0
101928104	2.0	0.0
29803	9864.0	12938.0
54813	1965.0	1099.0
54812	4610.0	5560.0
54811	2621.0	3896.0
54810	1295.0	103.0
54816	4129.0	2686.0
54815	4312.0	5640.0
54814	830.0	1976.0
100421794	10.0	2.0
54819	1112.0	621.0
100421796	1218.0	133.0
100421797	4.0	2.0
101928113	10.0	2.0
100421799	0.0	0.0
54820	7666.0	1004.0
54823	613.0	1311.0
54822	4152.0	4072.0
54821	25.0	133.0
54828	3868.0	2569.0
54827	2.0	0.0
54826	890.0	438.0
54825	3.0	14.0
54829	282.0	463.0
282756	0.0	0.0
54831	1.0	4.0
54830	29.0	82.0
282754	0.0	0.0
102724473	2.0	0.0
54834	1827.0	1073.0
54832	12768.0	6291.0
54839	1338.0	586.0
54838	8927.0	6011.0
54836	428.0	2194.0
54842	9592.0	5462.0
54841	1430.0	1160.0
54840	1875.0	1954.0
54845	2133.0	15226.0
54843	1579.0	2411.0
54849	4745.0	2048.0
54848	220.0	2659.0
54847	986.0	1637.0
100359394	2.0	3.0
100359397	0.0	0.0
100359396	7.0	7.0
255119	1.0	3.0
54853	1906.0	3401.0
54852	161.0	60.0
54851	864.0	559.0
54850	1780.0	843.0
54857	47.0	4.0
54856	3688.0	2720.0
54855	3515.0	3370.0
54854	197.0	1535.0
54859	2069.0	2560.0
54858	8226.0	8005.0
255130	14.0	2.0
54860	0.0	0.0
100134015	10.0	7.0
54863	429.0	114.0
54862	3958.0	3380.0
54861	5583.0	2624.0
54868	1647.0	2505.0
54867	10015.0	17764.0
54866	10.0	23.0
54865	2665.0	3196.0
54869	803.0	3682.0
255180	0.0	0.0
27249	8789.0	5505.0
27247	2868.0	1605.0
27248	8676.0	10684.0
100431168	6.0	1.0
400360	0.0	0.0
107161163	0.0	0.0
27241	1787.0	995.0
27242	2271.0	5337.0
27240	56.0	36.0
27245	7749.0	1622.0
400359	0.0	0.0
27246	10820.0	3813.0
27243	7797.0	7139.0
27244	3861.0	2309.0
678655	2362.0	719.0
642687	8.0	0.0
282791	25.0	5.0
282790	2.0	0.0
107161154	2.0	0.0
27258	3157.0	2791.0
100431177	0.0	0.0
255193	2.0	1.0
27252	3596.0	956.0
27253	948.0	1093.0
27250	13354.0	16715.0
100431173	0.0	0.0
27257	1642.0	895.0
100431172	0.0	0.0
255189	1226.0	5883.0
27254	2579.0	158.0
282786	0.0	0.0
27255	15.0	5.0
123606	1810.0	2480.0
107161144	49.0	103.0
29889	3053.0	3914.0
29888	10319.0	9119.0
103344929	0.0	0.0
29887	385.0	342.0
103344928	7.0	0.0
107161145	0.0	0.0
27229	2485.0	1309.0
353500	40.0	95.0
29882	3217.0	3500.0
29881	91.0	29.0
29880	1947.0	2987.0
103344932	52.0	1.0
29886	1818.0	1863.0
282776	0.0	0.0
282775	0.0	0.0
29883	9443.0	3862.0
282770	0.0	0.0
103344930	2.0	0.0
353515	0.0	0.0
27238	2653.0	1657.0
27239	227.0	232.0
29899	2245.0	401.0
27236	4397.0	3708.0
27237	570.0	2527.0
353513	0.0	0.0
353514	113.0	21.0
353511	607.0	271.0
27230	18488.0	35612.0
29893	401.0	167.0
27231	341.0	4.0
282769	0.0	0.0
29890	7932.0	9443.0
29896	4103.0	3938.0
27235	846.0	1104.0
27232	1727.0	16171.0
29895	5089.0	11.0
255167	1121.0	662.0
29894	5862.0	7673.0
27233	731.0	88.0
282763	0.0	0.0
27201	4.0	5.0
27202	94.0	19.0
27200	0.0	0.0
30849	5101.0	3577.0
30851	2122.0	924.0
30850	1349.0	1456.0
400389	17.0	4.0
29844	1313.0	2150.0
29843	2131.0	867.0
400385	43.0	8.0
29842	990.0	511.0
29841	645.0	1354.0
30846	46869.0	3216.0
30845	5297.0	1727.0
30848	0.0	19.0
30847	0.0	0.0
30844	5488.0	4460.0
30827	2788.0	2792.0
29855	5867.0	5868.0
123624	226.0	0.0
29851	33.0	28.0
29850	1.0	3.0
30835	564.0	131.0
30834	655.0	841.0
30837	3997.0	3376.0
30836	5781.0	3752.0
30833	1319.0	1282.0
30832	1256.0	448.0
64395	2847.0	3079.0
64397	55297.0	12772.0
64396	8.0	0.0
64399	8849.0	957.0
64398	6336.0	6278.0
390634	0.0	0.0
390637	479.0	876.0
389634	19.0	4.0
389633	1.0	1.0
400511	4.0	1.0
389631	0.0	0.0
64393	9697.0	2282.0
389630	0.0	0.0
390643	0.0	0.0
400506	948.0	1422.0
390649	0.0	0.0
390648	0.0	0.0
389626	0.0	0.0
400500	2.0	1.0
642612	0.0	0.0
160518	3582.0	400.0
341689	0.0	0.0
400508	5.0	11.0
642614	0.0	0.0
389662	48.0	2.0
390610	3.0	0.0
377677	78.0	386.0
390612	3.0	1.0
390616	2.0	2.0
389658	15.0	0.0
389655	115.0	2.0
341674	0.0	1.0
642623	0.0	0.0
642627	1.0	0.0
341676	129.0	438.0
642641	39.0	15.0
389652	0.0	1.0
389649	4.0	1.0
390627	122.0	526.0
389644	20.0	1.0
389643	16.0	4.0
642633	0.0	1.0
642631	0.0	0.0
642636	0.0	7.0
101928085	97.0	94.0
642652	0.0	0.0
375035	6833.0	5229.0
221806	35.0	8.0
338017	3.0	0.0
389677	1667.0	1785.0
389676	0.0	0.0
101928099	7.0	184.0
642663	0.0	0.0
389674	41.0	8.0
389672	26.0	178.0
338002	6.0	0.0
400550	9880.0	535.0
338004	0.0	0.0
390688	0.0	5.0
338005	1.0	0.0
389668	10.0	13.0
375033	1104.0	343.0
341640	8900.0	580.0
642659	331.0	129.0
642658	240.0	18.0
221823	0.0	0.0
6610	589.0	1645.0
375057	5726.0	697.0
390650	0.0	0.0
375056	17546.0	26013.0
387044	0.0	0.0
390652	0.0	0.0
390651	0.0	0.0
387043	4.0	0.0
6609	6098.0	6690.0
147525	172.0	138.0
6608	6413.0	4241.0
387039	0.0	0.0
387036	29.0	39.0
6601	12981.0	8759.0
6603	7819.0	14025.0
6602	3466.0	3444.0
6605	9761.0	5087.0
6604	3930.0	607.0
375061	618.0	306.0
6607	132.0	120.0
6606	290.0	252.0
6621	1377.0	1931.0
6620	17.0	1.0
642683	0.0	0.0
390660	7.0	4.0
390664	1.0	0.0
387032	412.0	324.0
389692	110.0	3.0
390667	6.0	3.0
123591	54.0	262.0
389690	12.0	15.0
6619	4509.0	2102.0
6612	7678.0	6828.0
6611	11354.0	98244.0
6614	661.0	235.0
6613	9954.0	6914.0
6616	671.0	101.0
6615	371.0	152.0
6618	3066.0	2816.0
6617	719.0	467.0
6632	2189.0	1917.0
6631	4143.0	3765.0
387066	6491.0	4334.0
387065	0.0	0.0
64319	9719.0	6681.0
64318	1554.0	1379.0
387063	1.0	0.0
245812	1810.0	341.0
54991	489.0	419.0
54996	2209.0	1200.0
54995	562.0	1086.0
54994	6724.0	7753.0
54993	665.0	1190.0
6623	2720.0	256.0
6622	621.0	1320.0
6625	6490.0	7699.0
54998	4955.0	4946.0
6624	2502.0	818.0
54997	798.0	989.0
6627	835.0	1284.0
6626	4296.0	4325.0
6629	3490.0	2252.0
6628	6703.0	7958.0
64320	1664.0	1455.0
6641	3818.0	1866.0
6640	5470.0	3460.0
64321	1011.0	78.0
64324	10443.0	7885.0
6643	10132.0	5040.0
221838	3643.0	518.0
6642	22986.0	14776.0
64326	3858.0	2732.0
387055	1.0	1.0
64328	8350.0	2328.0
64327	5629.0	4191.0
221833	423.0	462.0
221830	3640.0	3029.0
6634	6197.0	6585.0
6633	7601.0	8200.0
6636	1560.0	1695.0
6635	1850.0	2311.0
6638	10314.0	9311.0
6637	1619.0	1576.0
101928062	4.0	2.0
6650	2143.0	2533.0
64333	307.0	130.0
6652	8381.0	26082.0
64332	1664.0	425.0
6651	36528.0	23509.0
6654	15363.0	4950.0
100421943	0.0	0.0
6653	24697.0	6831.0
387082	3.0	2.0
102724536	123.0	4.0
78987	6812.0	5706.0
78986	2648.0	23.0
78989	80.0	23.0
6645	9967.0	3836.0
78988	3939.0	4948.0
6644	0.0	0.0
6647	18153.0	11634.0
6646	8668.0	17699.0
6649	8789.0	2228.0
91949	2928.0	2999.0
6648	45337.0	28411.0
91947	3670.0	1539.0
91948	11.0	1.0
64342	7667.0	5104.0
6661	0.0	0.0
6660	1061.0	215.0
245806	982.0	0.0
6663	0.0	0.0
64344	4908.0	185.0
4000	31286.0	11172.0
4001	361.0	972.0
6662	1809.0	5250.0
64343	2306.0	2057.0
91942	1279.0	1219.0
6665	743.0	101.0
6664	28.0	0.0
101928079	49.0	73.0
387074	1.0	0.0
387071	1.0	0.0
245802	1.0	0.0
196549	5.0	5.0
6656	1.0	0.0
6655	8880.0	2967.0
6658	0.0	0.0
6657	125.0	43.0
6659	6799.0	8782.0
196541	314.0	0.0
91937	31.0	108.0
6670	8461.0	5319.0
6672	4830.0	3036.0
6671	1681.0	1063.0
4010	20.0	212.0
6674	698.0	560.0
4012	16074.0	7988.0
91975	258.0	385.0
6676	194.0	67.0
4013	4110.0	528.0
101928001	0.0	0.0
6675	5125.0	17611.0
4014	1.0	0.0
64359	12506.0	7329.0
221883	2115.0	2815.0
100271927	4.0	2.0
102724515	334.0	382.0
196513	3071.0	1531.0
4004	67.0	0.0
6667	13314.0	9101.0
4005	1791.0	590.0
6666	3317.0	3709.0
4007	832.0	688.0
6668	3861.0	3081.0
91966	947.0	1044.0
4008	9050.0	9191.0
4009	1.0	2.0
6683	2432.0	1849.0
4023	570.0	254.0
100421975	0.0	0.0
6687	6762.0	3433.0
4025	4.0	3.0
100271918	0.0	1.0
101928017	567.0	29.0
78990	151.0	467.0
78992	2728.0	5089.0
78991	1017.0	1181.0
78994	2894.0	2134.0
78996	2089.0	2000.0
78995	104.0	60.0
196527	35601.0	1920.0
78998	48.0	134.0
78997	13.0	4.0
196528	4471.0	3256.0
4015	1735.0	498.0
6678	119302.0	16820.0
6677	0.0	0.0
4016	5859.0	603.0
78999	674.0	371.0
4017	5802.0	763.0
4018	47.0	18.0
6692	6203.0	27689.0
6691	17.0	3.0
101928022	0.0	0.0
6694	0.0	0.0
64375	1946.0	556.0
64374	4608.0	9859.0
6693	546.0	272.0
4033	210.0	92.0
6696	2729.0	948.0
64377	102.0	315.0
4034	1054.0	1176.0
64376	2235.0	1839.0
6695	18243.0	58294.0
4035	60775.0	12155.0
6698	2.0	2.0
4036	47.0	11.0
6697	3245.0	6015.0
6690	8.0	17807.0
4026	187359.0	20610.0
6689	114.0	145.0
6688	1035.0	431.0
4040	8863.0	3302.0
4041	11780.0	8897.0
64386	183.0	85.0
4043	13621.0	13101.0
64388	2116.0	2207.0
4045	13669.0	2254.0
4046	2265.0	834.0
4047	11188.0	10463.0
221895	12932.0	765.0
4037	7407.0	6675.0
91978	150.0	160.0
4038	1609.0	407.0
6699	4.0	1.0
91977	5482.0	64.0
196500	1428.0	189.0
101928040	0.0	0.0
4051	33.0	16.0
54908	580.0	450.0
4052	50877.0	5646.0
4053	9802.0	2747.0
54906	6939.0	4954.0
4054	31358.0	5492.0
4055	9088.0	15498.0
4056	4.0	2.0
4057	14260.0	18021.0
4058	21.0	8.0
29945	2053.0	1007.0
255220	0.0	1.0
29944	67.0	7.0
29943	3.0	2.0
29942	143.0	11.0
29949	0.0	0.0
29948	678.0	513.0
29947	0.0	1.0
29946	4375.0	1896.0
4050	241.0	113.0
29941	592.0	387.0
29940	3629.0	661.0
4048	8267.0	5897.0
4049	17.0	9.0
54910	9236.0	2948.0
54916	1319.0	1803.0
54915	5334.0	5481.0
54914	4720.0	6371.0
54913	284.0	678.0
4062	5.0	8.0
4063	114.0	58.0
54919	3331.0	2532.0
54918	8654.0	11561.0
4064	215.0	138.0
4065	250.0	83.0
4066	405.0	94.0
4067	2173.0	3433.0
4068	88.0	12.0
4069	6339.0	2674.0
29956	11434.0	19560.0
255231	55.0	626.0
29954	2024.0	1628.0
29953	1066.0	65.0
29959	14810.0	5710.0
29958	720.0	210.0
4060	24749.0	5854.0
29957	3388.0	1811.0
4061	4678.0	8253.0
29952	9029.0	10125.0
29951	9595.0	566.0
29950	2042.0	1188.0
4059	25959.0	74441.0
54923	29.0	57.0
54922	2142.0	513.0
54921	11106.0	8205.0
54920	857.0	562.0
54927	5048.0	2597.0
54926	10885.0	7669.0
54925	161.0	179.0
4074	6476.0	3796.0
54929	2174.0	4207.0
29929	693.0	1949.0
54928	25448.0	12076.0
4076	23398.0	21284.0
29928	2521.0	1854.0
4077	26809.0	20149.0
29923	347.0	1056.0
29922	1405.0	826.0
29920	5429.0	2389.0
29927	35913.0	82488.0
29926	2822.0	6231.0
4070	12658.0	36435.0
4071	6079.0	6388.0
29925	2649.0	5837.0
29924	11430.0	16367.0
4072	2664.0	18305.0
54930	1593.0	1071.0
54934	1960.0	1474.0
54933	73.0	102.0
54932	669.0	643.0
54931	1895.0	1598.0
54938	265.0	453.0
54937	98.0	316.0
54936	2735.0	2416.0
54935	860.0	943.0
4084	2087.0	1013.0
4085	468.0	306.0
4086	2170.0	1348.0
54939	2344.0	2832.0
4087	10204.0	5874.0
4088	12533.0	2292.0
4089	14420.0	9055.0
29934	9161.0	4962.0
29933	165.0	54.0
282809	1756.0	937.0
282808	9.0	1.0
29937	4970.0	3702.0
4081	287.0	682.0
4082	9910.0	7955.0
29935	0.0	4.0
282801	0.0	0.0
54941	735.0	1469.0
29930	5.0	5.0
54940	10650.0	10641.0
54944	260.0	101.0
54943	127.0	168.0
54942	1538.0	1183.0
54949	924.0	991.0
54948	2920.0	2128.0
54947	2974.0	482.0
255208	1.0	0.0
54946	5271.0	4772.0
29909	37.0	7.0
29907	76.0	52.0
4097	5993.0	2157.0
29906	119.0	38.0
4099	75.0	26.0
29901	556.0	838.0
4090	12144.0	5372.0
4091	1505.0	746.0
4092	4190.0	1088.0
29904	23222.0	9681.0
4093	10458.0	3255.0
29903	1743.0	1481.0
4094	8300.0	9777.0
29902	630.0	327.0
54952	1251.0	956.0
54951	1128.0	443.0
102724594	24.0	16.0
54956	1606.0	971.0
54955	1193.0	1386.0
54954	1799.0	852.0
100271893	1.0	0.0
54953	2296.0	3255.0
196472	0.0	0.0
196477	0.0	0.0
54959	14.0	0.0
54958	175.0	182.0
196475	43.0	126.0
54957	839.0	529.0
29919	1793.0	1504.0
255275	836.0	11.0
29911	1651.0	3790.0
29916	2199.0	1906.0
29915	3429.0	1141.0
29914	2866.0	2917.0
54963	1698.0	1923.0
100271884	3.0	1.0
54962	347.0	256.0
54961	7534.0	3287.0
54960	1264.0	1250.0
54967	0.0	1.0
54965	2515.0	2394.0
196483	987.0	1186.0
54964	1059.0	1025.0
54969	1660.0	1092.0
54968	2002.0	2377.0
54970	1415.0	1846.0
255239	73.0	61.0
54974	1446.0	1099.0
100271873	1.0	0.0
54973	6477.0	7683.0
54972	991.0	5203.0
54971	968.0	578.0
100271874	28.0	21.0
54978	5364.0	7733.0
54977	4232.0	4984.0
54976	2055.0	1482.0
100271871	16.0	1.0
100271870	2.0	0.0
54979	3.0	11.0
255252	1765.0	1511.0
54981	1008.0	1514.0
54980	1074.0	794.0
54985	8703.0	1804.0
54984	331.0	317.0
102724560	77.0	337.0
54982	1787.0	3242.0
54989	4208.0	6314.0
196463	11903.0	16738.0
54988	121.0	29.0
54987	4873.0	2006.0
54986	548.0	214.0
642569	0.0	0.0
642580	3.0	2.0
642585	30.0	12.0
642592	14.0	3.0
642597	1.0	1.0
27348	3001.0	3605.0
27349	1173.0	1783.0
27346	1447.0	2872.0
27347	5969.0	12224.0
27340	3140.0	2722.0
27341	2928.0	3566.0
27344	184.0	128.0
27345	605.0	480.0
27342	623.0	749.0
400456	90.0	20.0
27343	2894.0	2651.0
642587	1012.0	336.0
282890	227.0	349.0
100124541	0.0	0.0
400451	4977.0	24232.0
27351	4692.0	5015.0
27352	5710.0	13637.0
27350	8451.0	682.0
100124540	0.0	0.0
338091	2.0	1.0
338094	45.0	9.0
100124537	0.0	0.0
100124536	0.0	0.0
100124535	0.0	0.0
100124534	0.0	0.0
29989	5.0	3.0
338099	54.0	57.0
27327	6062.0	2797.0
29988	2205.0	1476.0
27324	65.0	860.0
100124539	0.0	1.0
29986	16.0	2.0
100124538	0.0	0.0
27328	14.0	1.0
27329	2.0	77.0
29980	333.0	285.0
29985	1440.0	1700.0
29984	1389.0	1247.0
27320	14.0	11.0
29982	1318.0	927.0
29999	4.0	1.0
27338	582.0	666.0
29998	1554.0	1499.0
27335	12910.0	9512.0
27336	11496.0	3655.0
29997	32799.0	27925.0
390601	5.0	9.0
27339	12701.0	17758.0
29992	376.0	162.0
27330	1261.0	2220.0
29991	0.0	11.0
29990	52.0	89.0
27333	8641.0	4004.0
29995	6605.0	884.0
27334	71.0	24.0
29994	4081.0	2805.0
27332	10319.0	7317.0
29993	96.0	410.0
27304	1253.0	1186.0
29967	2518.0	2142.0
377630	2.0	1.0
29966	6976.0	2042.0
29965	4727.0	1148.0
27302	0.0	0.0
27303	4983.0	462.0
100124516	0.0	0.0
27309	3708.0	2016.0
29969	6062.0	740.0
27306	343.0	64.0
29968	1186.0	4334.0
102388891	1.0	4.0
389616	0.0	0.0
