id	f42ef7e5-39e3-4a91-b8bb-11a38d24c72b	e32272e5-a64e-482b-bb3e-b82542a643e3
256021	10.0	4.0
56165	14.0	86.0
83759	1090.0	859.0
56160	1361.0	794.0
10800	236.0	87.0
283617	0.0	0.0
81104	0.0	0.0
10802	3360.0	2712.0
10801	12676.0	8076.0
10804	3.0	1.0
10803	5.0	3.0
56167	0.0	0.0
10806	1467.0	1245.0
56168	0.0	0.0
56169	4.0	0.0
643582	0.0	0.0
643586	2.0	2.0
256076	0.0	0.0
401253	0.0	0.0
56171	334.0	282.0
401251	3.0	6.0
56172	24414.0	21101.0
401250	0.0	0.0
81137	0.0	0.0
81138	1.0	0.0
83795	1.0	0.0
102724076	0.0	0.0
102724077	2.0	3.0
283688	0.0	0.0
401247	3.0	6.0
81136	0.0	0.0
283687	1155.0	684.0
283685	0.0	0.0
93109	450.0	338.0
283682	11.0	5.0
100126825	0.0	0.0
93107	0.0	0.0
643596	54.0	42.0
56180	822.0	632.0
93100	2201.0	2824.0
401242	1.0	0.0
256085	0.0	2.0
56181	4663.0	4041.0
81126	0.0	0.0
81127	0.0	0.0
83787	1774.0	1797.0
283677	0.0	0.0
401237	68.0	23.0
83786	1743.0	1280.0
401236	1.0	1.0
283673	2.0	5.0
93134	3336.0	2683.0
401233	0.0	0.0
401232	192.0	283.0
256051	747.0	569.0
81159	1.0	0.0
81155	0.0	0.0
81156	0.0	0.0
100271597	0.0	0.0
283663	19.0	11.0
81153	0.0	0.0
100271596	0.0	1.0
100271595	0.0	0.0
100271590	0.0	0.0
100271591	0.0	0.0
93129	1593.0	2147.0
283659	89.0	161.0
100271587	0.0	0.0
100271589	0.0	0.0
81140	1.0	0.0
100271583	0.0	0.0
283652	0.0	0.0
283651	9778.0	7980.0
100271585	0.0	0.0
100271584	13.0	12.0
100271581	0.0	0.0
22998	9864.0	7921.0
22999	415.0	142.0
100151676	0.0	0.0
100151677	0.0	0.0
100151678	0.0	0.0
22990	4074.0	2926.0
100151671	0.0	0.0
100151672	0.0	2.0
22992	6806.0	5924.0
22993	7478.0	7979.0
100151674	0.0	0.0
22994	590.0	837.0
83903	12.0	15.0
22995	121.0	70.0
83902	2.0	0.0
22996	5456.0	4805.0
22997	213.0	141.0
100151670	0.0	0.0
100151686	0.0	0.0
100151687	0.0	1.0
100151688	0.0	0.0
100151682	0.0	0.0
100151683	2.0	0.0
100151684	1.0	0.0
100151685	0.0	0.0
100151681	0.0	0.0
56302	11.0	4.0
83901	0.0	0.0
342538	7.0	5.0
83900	0.0	0.0
56300	0.0	0.0
56301	9.0	2.0
124411	978.0	640.0
22976	1015.0	1005.0
22977	13.0	35.0
22978	3672.0	2238.0
22979	98.0	111.0
22970	45.0	49.0
22971	936.0	1119.0
22974	86.0	408.0
83932	551.0	404.0
10998	365.0	1039.0
83931	4021.0	3461.0
342527	20.0	44.0
148418	201.0	320.0
83933	212.0	398.0
124404	1.0	0.0
10999	2468.0	5083.0
124401	886.0	914.0
124402	1218.0	1974.0
83930	6255.0	4601.0
56311	9.0	2.0
10990	33.0	18.0
100126693	4.0	2.0
10992	12639.0	15185.0
606500	0.0	0.0
10991	42.0	20.0
10994	3928.0	3565.0
10993	24.0	68.0
22987	114.0	100.0
22989	103.0	90.0
22980	8305.0	11801.0
22981	1560.0	438.0
22982	3510.0	2084.0
22983	39.0	11.0
22984	2582.0	3491.0
22985	6726.0	6174.0
22986	2.0	1.0
58986	10921.0	10787.0
148423	523.0	481.0
58985	86.0	37.0
342510	25.0	12.0
283694	0.0	0.0
283693	16.0	29.0
283692	2.0	2.0
22954	999.0	938.0
22955	5017.0	4916.0
112487	1061.0	1236.0
22950	1786.0	1539.0
391524	1.0	0.0
22952	1.0	0.0
22953	44.0	73.0
391526	0.0	0.0
10975	3670.0	4491.0
83953	7.0	2.0
10978	562.0	479.0
83955	23.0	39.0
10979	5603.0	2596.0
112495	4413.0	3199.0
10970	7941.0	10260.0
56339	1984.0	2337.0
10972	33983.0	38238.0
10971	21415.0	18003.0
10974	0.0	0.0
10973	3354.0	1588.0
401409	61.0	57.0
112479	1225.0	797.0
112476	152.0	242.0
391530	1.0	0.0
83939	5756.0	6483.0
56341	0.0	0.0
391533	0.0	0.0
124460	35.0	40.0
83935	139.0	124.0
83938	475.0	661.0
391538	0.0	0.0
83937	448.0	254.0
10987	2567.0	2256.0
83943	891.0	1000.0
83942	1.0	0.0
10989	4149.0	3894.0
10988	4335.0	3962.0
56342	216.0	356.0
124454	2071.0	2740.0
56344	0.0	0.0
83941	2188.0	1908.0
83940	857.0	807.0
643503	0.0	1.0
10981	524.0	341.0
112483	3266.0	4913.0
10980	5485.0	5706.0
10983	30124.0	27411.0
10982	2152.0	1190.0
643507	3.0	2.0
10985	8226.0	8666.0
10984	95.0	111.0
22932	975.0	1103.0
22933	3287.0	3329.0
22934	763.0	624.0
22936	12712.0	16670.0
22937	5243.0	8351.0
22938	3317.0	2945.0
112464	583.0	323.0
22930	6110.0	5164.0
22931	10173.0	7238.0
81309	0.0	0.0
391504	0.0	0.0
10954	6731.0	7880.0
10953	2003.0	2967.0
10956	26609.0	34761.0
81315	0.0	0.0
10955	13182.0	11145.0
391508	1.0	2.0
81316	0.0	0.0
10957	5640.0	3968.0
124446	5921.0	7980.0
81310	0.0	0.0
10959	29150.0	30765.0
22929	3396.0	3224.0
10950	1069.0	814.0
10952	5574.0	6436.0
10951	3277.0	2566.0
22943	157.0	54.0
22944	582.0	524.0
22945	0.0	0.0
22947	0.0	0.0
22948	7018.0	7335.0
22949	4341.0	4388.0
83957	2.0	0.0
22941	3033.0	3222.0
83959	487.0	210.0
10965	1018.0	869.0
391518	0.0	0.0
10964	176.0	147.0
81304	0.0	0.0
10966	1266.0	1248.0
10969	2655.0	3226.0
81300	0.0	0.0
10961	17382.0	26273.0
10960	11259.0	17448.0
643529	459.0	177.0
10963	9195.0	7714.0
10962	141.0	146.0
148479	1154.0	1130.0
197407	590.0	1083.0
391576	0.0	0.0
767599	0.0	0.0
767598	0.0	0.0
767595	0.0	0.0
767594	0.0	0.0
767597	0.0	0.0
767596	0.0	0.0
767591	0.0	0.0
767590	0.0	0.0
767593	0.0	0.0
767592	0.0	0.0
124496	1.0	0.0
124491	1842.0	1127.0
391548	0.0	0.0
767588	0.0	0.0
767589	0.0	0.0
767583	0.0	0.0
767585	0.0	0.0
767580	0.0	0.0
767582	0.0	0.0
767581	0.0	0.0
474381	0.0	0.0
474384	0.0	0.0
391552	0.0	0.0
474383	0.0	0.0
474382	0.0	0.0
222701	0.0	1.0
767569	0.0	0.0
391559	0.0	2.0
767577	0.0	0.0
767579	0.0	0.0
767578	0.0	0.0
246705	0.0	0.0
767558	0.0	0.0
246704	2.0	1.0
207107	1.0	0.0
767566	0.0	0.0
767565	0.0	0.0
767568	0.0	0.0
767567	0.0	0.0
767562	0.0	0.0
767561	0.0	0.0
767564	0.0	0.0
767563	0.0	0.0
474345	0.0	0.0
474344	974.0	593.0
474343	202.0	204.0
246717	0.0	1.0
100151647	0.0	0.0
100151648	0.0	0.0
246719	12.0	18.0
161406	11.0	5.0
100151649	0.0	0.0
100151643	1.0	0.0
100151645	0.0	0.0
100151640	4.0	3.0
100151641	0.0	0.0
246715	0.0	0.0
767557	9.0	17.0
606553	0.0	0.0
606551	22.0	18.0
474354	11.0	4.0
100151657	0.0	0.0
100151658	0.0	0.0
100151654	0.0	0.0
161436	1274.0	261.0
100151655	0.0	0.0
391584	1.0	0.0
100151656	0.0	0.0
100151650	0.0	1.0
100151651	0.0	0.0
391589	13.0	14.0
100151652	0.0	0.0
100151668	0.0	0.0
391592	1.0	0.0
100151664	0.0	0.0
100151665	0.0	0.0
100151666	0.0	0.0
161424	3012.0	2603.0
100151667	0.0	0.0
391598	0.0	0.0
100151661	0.0	0.0
100151663	0.0	0.0
474338	17.0	7.0
474337	0.0	0.0
197370	4711.0	6103.0
220112	2.0	2.0
246744	0.0	0.0
220115	28.0	7.0
93273	2.0	0.0
100271459	0.0	0.0
100271458	0.0	0.0
81298	0.0	0.0
81299	0.0	0.0
100271457	0.0	1.0
100271456	0.0	1.0
100271451	0.0	0.0
81295	1.0	0.0
100271452	0.0	0.0
220108	1446.0	692.0
220107	5.0	7.0
100271448	2.0	2.0
100271447	3.0	8.0
100271449	0.0	0.0
100271444	7.0	3.0
100271445	0.0	0.0
81285	17725.0	41285.0
81282	0.0	0.0
197350	12.0	10.0
246720	2.0	5.0
401399	8.0	15.0
401398	31.0	34.0
246721	1.0	0.0
220134	10.0	65.0
401397	1975.0	1710.0
246723	4.0	7.0
220136	52.0	40.0
401393	13.0	64.0
100271437	1.0	0.0
100271439	1.0	3.0
100271438	0.0	0.0
100271433	0.0	0.0
100271435	0.0	0.0
100271434	0.0	1.0
197342	352.0	420.0
246731	1.0	0.0
401387	4.0	6.0
100271419	0.0	0.0
102724127	0.0	0.0
246737	61.0	36.0
100271420	0.0	0.0
197358	224.0	190.0
199990	2691.0	3967.0
246785	55.0	84.0
105664404	0.0	0.0
100271408	0.0	0.0
100271407	0.0	0.0
440970	0.0	0.0
220158	0.0	0.0
283726	75.0	60.0
100271414	0.0	0.0
100887075	0.0	0.0
439990	95.0	28.0
100271411	0.0	0.0
100271410	0.0	0.0
220164	183.0	135.0
100271413	0.0	0.0
197320	1575.0	3239.0
439996	0.0	0.0
100887074	0.0	0.0
439992	50.0	52.0
100887073	0.0	0.0
197322	1453.0	2073.0
439994	318.0	253.0
102724105	534.0	564.0
220147	0.0	0.0
100271404	0.0	0.0
100887067	16.0	19.0
102724101	0.0	0.0
100271406	0.0	0.0
100271405	7.0	5.0
100271400	0.0	0.0
283711	0.0	0.0
100271402	0.0	0.0
197331	11.0	4.0
197335	841.0	1041.0
440993	635.0	367.0
440992	22.0	51.0
161394	56.0	48.0
199964	139.0	92.0
8000	750.0	26.0
8001	1.0	5.0
246777	298.0	132.0
246778	0.0	0.0
606495	225.0	123.0
199974	3.0	1.0
8013	176.0	94.0
22911	1041.0	802.0
439949	39.0	15.0
22913	7166.0	8491.0
643421	0.0	0.0
22914	3.0	1.0
22915	507.0	93.0
439945	0.0	0.0
22916	4152.0	4101.0
731605	10.0	2.0
22917	25.0	50.0
10929	5420.0	6430.0
10928	7457.0	6758.0
56252	6531.0	6059.0
56253	14.0	6.0
401331	101.0	135.0
81207	0.0	0.0
83869	281.0	157.0
81208	0.0	0.0
81209	0.0	0.0
83877	4057.0	3619.0
56259	3032.0	2370.0
83876	25.0	16.0
81215	0.0	0.0
83879	213.0	64.0
10934	4.0	1.0
83878	162.0	149.0
283768	0.0	0.0
10933	12808.0	8883.0
10936	148.0	48.0
56254	5875.0	4788.0
83873	11.0	6.0
256148	0.0	0.0
81210	0.0	0.0
283767	0.0	0.0
56255	10034.0	9503.0
83872	980.0	1132.0
10935	10311.0	10100.0
81211	0.0	0.0
56256	526.0	215.0
10938	2870.0	2605.0
83875	26.0	7.0
83874	1443.0	1505.0
56257	2950.0	4783.0
22907	5611.0	7177.0
643414	0.0	0.0
439953	20.0	11.0
22908	4576.0	3051.0
83871	2693.0	1302.0
22909	2554.0	1576.0
283761	0.0	0.0
439954	3.0	0.0
643418	2.0	1.0
10930	3.0	1.0
439950	0.0	0.0
22921	1403.0	2055.0
8022	0.0	1.0
440926	198.0	133.0
22924	1289.0	1302.0
440925	55.0	106.0
8028	1862.0	1155.0
22925	779.0	1068.0
8029	101.0	65.0
22926	5612.0	4616.0
439934	0.0	0.0
22927	1060.0	759.0
8027	2309.0	1775.0
22928	5128.0	5290.0
439936	14.0	3.0
56261	1779.0	933.0
56262	7221.0	7597.0
10939	3722.0	3875.0
401321	107.0	96.0
8021	4360.0	4792.0
83858	350.0	319.0
22920	1759.0	1771.0
56260	102.0	112.0
10943	1032.0	897.0
56269	0.0	0.0
83866	0.0	0.0
81203	0.0	0.0
10942	31.0	78.0
81204	0.0	0.0
10945	14770.0	21061.0
83868	0.0	0.0
81205	0.0	0.0
10944	9242.0	7019.0
83867	0.0	0.0
10947	1518.0	1369.0
56265	731.0	381.0
83862	2640.0	3618.0
401316	38.0	14.0
83861	3019.0	2586.0
283755	115.0	34.0
10946	4516.0	3826.0
56267	1518.0	1438.0
10949	9312.0	8319.0
81201	0.0	0.0
10948	2217.0	2175.0
256158	617.0	313.0
83863	0.0	0.0
81202	0.0	0.0
22918	2878.0	1969.0
22919	8821.0	6253.0
439941	0.0	0.0
83860	798.0	612.0
8019	3168.0	2872.0
10941	0.0	0.0
643427	8.0	12.0
10940	432.0	417.0
8036	3472.0	2577.0
8034	7209.0	4290.0
440957	480.0	550.0
440956	3.0	0.0
440955	0.0	0.0
8038	37.0	25.0
10907	2485.0	3683.0
10906	3520.0	2845.0
440952	85.0	40.0
10908	3318.0	3505.0
93210	3554.0	4505.0
8031	31100.0	26860.0
256130	0.0	0.0
56270	6640.0	5144.0
56271	5045.0	4423.0
8030	7010.0	5328.0
10910	3094.0	2174.0
83899	0.0	0.0
81236	0.0	0.0
283748	45.0	5.0
10912	4527.0	2455.0
283747	2.0	0.0
10911	3.0	2.0
10914	12043.0	8764.0
256126	32.0	43.0
83895	2.0	3.0
10913	118.0	12.0
83894	1.0	0.0
10916	43468.0	33124.0
83897	0.0	0.0
401303	72.0	97.0
10915	1775.0	1426.0
283742	2617.0	1738.0
83896	2.0	2.0
83891	3997.0	3685.0
83890	19.0	7.0
83893	0.0	0.0
81230	0.0	0.0
83892	5656.0	3361.0
22900	1114.0	1077.0
93202	0.0	0.0
22901	589.0	510.0
22902	1527.0	868.0
8045	1702.0	3137.0
22903	2618.0	1528.0
22904	2579.0	2336.0
22905	3282.0	2667.0
8048	2.0	0.0
440944	432.0	403.0
22906	4182.0	4074.0
256144	0.0	0.0
10917	0.0	1.0
10919	3977.0	4317.0
83888	12.0	6.0
10921	6521.0	7403.0
283738	0.0	0.0
83887	21.0	7.0
10920	2920.0	2661.0
81226	0.0	0.0
10923	6968.0	4958.0
10922	3509.0	5164.0
83889	2.0	1.0
81228	0.0	0.0
83884	2.0	0.0
56287	0.0	0.0
81221	0.0	0.0
56288	4095.0	3188.0
10924	2524.0	8956.0
10927	7830.0	5780.0
83886	21.0	29.0
81223	0.0	0.0
10926	373.0	298.0
81224	0.0	0.0
643447	5.0	8.0
643445	0.0	0.0
83882	364.0	494.0
83881	6.0	3.0
439965	14.0	8.0
643446	18.0	8.0
93233	8.0	15.0
256190	0.0	0.0
112401	0.0	0.0
106481976	0.0	1.0
8050	2017.0	1425.0
106481977	0.0	0.0
106481974	0.0	0.0
401375	26.0	29.0
106481975	0.0	2.0
106481978	3.0	0.0
106481979	0.0	0.0
106481980	1.0	0.0
100271499	0.0	0.0
100271498	1.0	0.0
106481981	0.0	0.0
100271495	0.0	3.0
643459	0.0	0.0
81251	0.0	0.0
100271491	0.0	3.0
100271493	0.0	1.0
643470	0.0	0.0
643471	1.0	0.0
8061	21.0	16.0
8065	3461.0	2529.0
81248	0.0	0.0
10901	940.0	711.0
10900	84.0	52.0
10903	382.0	199.0
81243	0.0	0.0
10902	3373.0	2687.0
81244	0.0	0.0
100271487	2.0	3.0
10905	5631.0	4559.0
10904	6270.0	5790.0
81246	0.0	0.0
283796	2.0	4.0
100271483	0.0	0.0
81240	0.0	0.0
342574	4.0	3.0
100271486	0.0	0.0
100271485	0.0	0.0
81242	1.0	1.0
100271480	0.0	0.0
100271481	0.0	0.0
8079	16180.0	24366.0
440917	8.0	13.0
439927	0.0	0.0
440915	20.0	182.0
8078	7172.0	8534.0
643486	0.0	0.0
106481954	0.0	0.0
106481955	0.0	0.0
106481952	0.0	0.0
106481953	0.0	0.0
106481958	0.0	0.0
8076	91.0	14.0
106481959	0.0	0.0
8073	12040.0	8445.0
106481956	0.0	0.0
8074	1.0	0.0
106481957	0.0	0.0
106481961	0.0	0.0
100271477	0.0	0.0
100271476	0.0	1.0
106481962	0.0	2.0
81278	0.0	0.0
100271478	0.0	0.0
106481960	0.0	0.0
439931	218.0	264.0
100271472	1.0	1.0
81274	0.0	0.0
100271474	0.0	0.0
643479	0.0	0.0
81270	0.0	0.0
100271470	0.0	0.0
440905	104.0	434.0
439916	0.0	0.0
8089	864.0	830.0
440902	0.0	5.0
643499	1.0	0.0
439915	0.0	0.0
440900	0.0	0.0
8082	2687.0	1233.0
106481965	1.0	0.0
106481966	1.0	0.0
106481963	0.0	0.0
106481964	0.0	0.0
8086	1941.0	2293.0
106481969	0.0	0.0
8087	6740.0	6677.0
106481967	2.0	10.0
8085	7558.0	6112.0
106481968	0.0	1.0
102724167	3.0	0.0
100271469	0.0	0.0
100271466	0.0	1.0
106481972	0.0	0.0
283777	0.0	0.0
401337	16.0	1.0
106481973	0.0	0.0
100271465	0.0	0.0
106481970	0.0	0.0
401335	0.0	0.0
100271467	0.0	0.0
106481971	0.0	0.0
100271462	0.0	0.0
81261	0.0	1.0
100271461	0.0	0.0
100271464	0.0	0.0
439921	9610.0	5518.0
81264	0.0	0.0
100271460	2.0	2.0
731688	8.0	1.0
728034	0.0	0.0
8099	4236.0	4027.0
106481938	0.0	0.0
106481939	0.0	0.0
728036	0.0	0.0
106481932	0.0	0.0
106481933	0.0	0.0
8091	2.0	0.0
106481930	0.0	0.0
8092	16.0	0.0
106481931	0.0	0.0
106481936	0.0	0.0
728039	184.0	199.0
106481937	0.0	0.0
106481934	0.0	0.0
106481935	0.0	1.0
56413	35.0	15.0
106481940	0.0	0.0
283365	0.0	0.0
100126596	0.0	0.0
728023	3.0	2.0
106481949	0.0	0.0
728022	0.0	0.0
106481943	0.0	0.0
106481944	0.0	0.0
106481941	0.0	0.0
106481942	0.0	0.0
106481947	0.0	0.0
106481948	1.0	0.0
106481945	0.0	0.0
106481946	0.0	0.0
106481950	0.0	0.0
106481951	0.0	0.0
283358	503.0	683.0
344838	1.0	0.0
106481918	0.0	0.0
106481919	3.0	4.0
106481916	1.0	1.0
106481917	0.0	0.0
572558	817.0	194.0
106481910	0.0	0.0
106481911	0.0	0.0
106481914	0.0	0.0
106481915	0.0	0.0
106481912	0.0	0.0
106481913	0.0	0.0
283349	9536.0	7986.0
100126572	0.0	0.0
106481929	3.0	2.0
728045	0.0	0.0
106481927	0.0	0.0
106481928	0.0	0.0
728047	3.0	3.0
728042	0.0	0.0
106481921	3.0	2.0
106481922	0.0	0.0
767606	0.0	0.0
767609	0.0	0.0
106481920	0.0	0.0
767608	0.0	0.0
767603	0.0	0.0
106481925	0.0	0.0
728049	0.0	0.0
106481926	0.0	0.0
767605	0.0	0.0
106481923	0.0	0.0
767604	0.0	0.0
106481924	0.0	0.0
767610	0.0	0.0
101234261	1.0	1.0
101234262	20.0	11.0
767612	0.0	0.0
767611	0.0	0.0
283337	2491.0	1949.0
344813	1.0	1.0
114548	110.0	88.0
81406	0.0	0.0
81407	0.0	0.0
344807	0.0	3.0
126526	875.0	876.0
767600	0.0	0.0
344805	4.0	0.0
106481907	0.0	0.0
106481908	0.0	0.0
106481905	0.0	0.0
731656	2.0	1.0
102800446	0.0	0.0
106481906	0.0	0.0
106481909	0.0	0.0
126520	4.0	7.0
106481900	0.0	0.0
106481903	0.0	0.0
106481904	0.0	0.0
106481901	0.0	0.0
106481902	0.0	0.0
283398	21.0	20.0
728013	48.0	34.0
283392	65.0	48.0
728012	0.0	0.0
728015	0.0	0.0
728010	0.0	0.0
81428	0.0	0.0
728019	0.0	2.0
56478	1895.0	1775.0
56479	475.0	90.0
126506	0.0	0.0
56474	2453.0	1780.0
81430	0.0	0.0
56475	209.0	142.0
81431	0.0	0.0
56476	0.0	0.0
56477	417.0	308.0
93408	0.0	0.0
283385	22.0	4.0
283383	433.0	564.0
728005	4.0	1.0
81419	0.0	0.0
81421	0.0	0.0
283377	1606.0	2062.0
643401	2.0	0.0
283375	5.0	5.0
283373	5001.0	5423.0
151525	680.0	490.0
126567	16.0	21.0
391211	3.0	12.0
151534	12.0	15.0
151531	11.0	5.0
114569	6494.0	6742.0
126549	6.0	14.0
114571	0.0	0.0
100527978	35.0	13.0
126541	0.0	0.0
126536	0.0	0.0
151556	1598.0	1981.0
391242	0.0	0.0
728075	0.0	0.0
440699	0.0	0.0
440695	0.0	0.0
728072	0.0	0.0
100527960	1.0	0.0
391253	0.0	0.0
728064	0.0	0.0
100527963	122.0	145.0
728066	4.0	2.0
440689	176.0	329.0
391257	0.0	0.0
391256	5.0	4.0
440686	0.0	0.0
728062	0.0	0.0
728097	0.0	0.0
728096	0.0	0.0
151507	41.0	38.0
728090	0.0	0.0
728088	7.0	3.0
100527943	4.0	4.0
114599	1.0	3.0
126581	0.0	0.0
151516	80.0	63.0
728082	0.0	0.0
100527945	0.0	0.0
728081	0.0	0.0
100527946	0.0	2.0
100527947	0.0	0.0
100527948	0.0	1.0
100527949	0.0	0.0
643384	0.0	1.0
391160	0.0	0.0
643382	2.0	2.0
391162	0.0	0.0
692312	1.0	1.0
163479	1.0	1.0
391169	0.0	0.0
100271332	1.0	4.0
391171	0.0	1.0
391174	3.0	2.0
643394	7.0	4.0
391175	0.0	0.0
391179	0.0	0.0
93380	2875.0	2484.0
100271323	1.0	2.0
100271322	0.0	0.0
100271325	1.0	6.0
100271321	0.0	0.0
401036	0.0	0.0
440672	0.0	1.0
100271316	0.0	0.0
100271317	0.0	0.0
401027	1.0	2.0
391155	1.0	0.0
401024	53.0	29.0
163486	1397.0	932.0
401022	383.0	45.0
425054	0.0	0.0
425057	0.0	0.0
100271305	0.0	0.0
100271304	0.0	1.0
100271300	1.0	0.0
401018	0.0	0.0
100271303	0.0	2.0
100271302	0.0	0.0
401093	575.0	309.0
401097	56.0	79.0
151449	692.0	198.0
401082	1.0	0.0
8100	865.0	602.0
440606	0.0	0.0
8106	2681.0	2637.0
440603	19.0	8.0
401089	3.0	1.0
391183	0.0	1.0
8110	25.0	3.0
8111	176.0	123.0
391189	0.0	0.0
8115	0.0	1.0
401074	8.0	9.0
222484	1849.0	1542.0
391190	0.0	0.0
391192	0.0	0.0
391191	0.0	0.0
391194	0.0	0.0
8123	179.0	69.0
391196	0.0	0.0
391195	2.0	0.0
8128	22.0	42.0
8125	10198.0	7962.0
401067	0.0	0.0
8120	354.0	233.0
151477	30.0	42.0
151473	718.0	306.0
643300	16.0	10.0
645962	0.0	0.0
8139	1076.0	446.0
645961	1.0	0.0
106481899	0.0	0.0
106481897	0.0	0.0
106481898	0.0	0.0
81328	0.0	0.0
8131	1958.0	3018.0
81329	0.0	0.0
83998	276.0	90.0
81336	0.0	0.0
83999	0.0	0.0
81331	0.0	0.0
283404	3.0	2.0
283403	0.0	0.0
83990	65.0	79.0
83992	322.0	184.0
645954	56.0	14.0
81330	0.0	0.0
645958	156.0	178.0
645957	2.0	0.0
645974	269.0	453.0
643311	0.0	0.0
645973	0.0	0.0
643310	6.0	4.0
8148	8149.0	7563.0
222487	28.0	6.0
81318	0.0	0.0
8140	217.0	329.0
83987	1193.0	658.0
81324	0.0	0.0
83986	3023.0	4835.0
81325	0.0	0.0
83989	2311.0	1675.0
83988	1137.0	420.0
81327	0.0	0.0
83983	97.0	98.0
81320	0.0	0.0
83982	357.0	207.0
83985	96.0	106.0
81322	0.0	0.0
643308	1.0	0.0
643309	0.0	2.0
645968	9.0	4.0
645980	0.0	0.0
100271390	1.0	2.0
106481877	0.0	0.0
106481878	0.0	0.0
106481875	0.0	0.0
106481876	0.0	0.0
8153	341.0	142.0
106481879	0.0	0.0
106481880	0.0	0.0
106481881	0.0	0.0
81358	0.0	0.0
81353	0.0	1.0
106481884	0.0	0.0
100271399	2.0	1.0
81354	0.0	0.0
106481885	0.0	0.0
106481882	0.0	0.0
106481883	0.0	0.0
81356	1.0	1.0
81352	0.0	0.0
100271392	3.0	3.0
100271391	0.0	0.0
100271394	0.0	0.0
100271393	0.0	0.0
645979	6.0	4.0
93323	181.0	131.0
8165	11032.0	8780.0
645996	77.0	12.0
645993	0.0	0.0
106481888	0.0	0.0
106481889	0.0	0.0
106481886	0.0	0.0
106481887	0.0	0.0
8161	1295.0	924.0
106481891	0.0	1.0
106481892	0.0	0.0
106481890	0.0	0.0
106481895	0.0	0.0
81342	0.0	0.0
106481896	0.0	0.0
100271388	0.0	0.0
81343	0.0	0.0
106481893	0.0	0.0
106481894	0.0	0.0
81345	0.0	0.0
100271385	3.0	0.0
100271384	1.0	0.0
100271387	0.0	0.0
81340	0.0	0.0
81341	0.0	0.0
100271386	1.0	0.0
100271381	0.0	0.0
100271380	0.0	0.0
643329	0.0	0.0
8178	1150.0	1194.0
344892	0.0	0.0
643343	39.0	13.0
8170	12.0	13.0
106481855	0.0	0.0
401014	9.0	2.0
106481856	0.0	0.0
106481853	0.0	0.0
106481854	0.0	0.0
8174	29.0	134.0
106481859	1.0	0.0
8175	2809.0	3746.0
106481857	0.0	0.0
106481858	0.0	0.0
100271378	0.0	0.0
106481862	0.0	0.0
401007	2.0	0.0
106481863	0.0	0.0
283446	5.0	4.0
106481860	0.0	0.0
81377	0.0	0.0
106481861	0.0	0.0
643338	26.0	22.0
645998	0.0	0.0
643336	0.0	0.0
100271371	0.0	0.0
8189	6073.0	7666.0
8187	330.0	476.0
93343	1343.0	2170.0
93349	386.0	148.0
643353	0.0	0.0
106481866	3.0	4.0
106481867	0.0	0.0
106481864	0.0	0.0
106481865	0.0	0.0
106481868	0.0	0.0
106481869	0.0	0.0
106481870	1.0	0.0
106481873	0.0	0.0
100271367	1.0	1.0
106481874	0.0	0.0
106481871	0.0	0.0
81366	0.0	0.0
106481872	0.0	0.0
100271363	0.0	0.0
283432	0.0	0.0
283431	50.0	65.0
100271364	1.0	3.0
81363	0.0	0.0
344875	2.0	1.0
100271360	0.0	0.0
93377	0.0	0.0
106481839	0.0	0.0
643365	1.0	0.0
8192	2991.0	4188.0
106481833	0.0	0.0
8193	18.0	17.0
106481834	0.0	0.0
106481831	0.0	0.0
8190	6.0	3.0
106481832	0.0	0.0
106481837	1.0	0.0
106481838	0.0	0.0
106481835	0.0	0.0
8195	3266.0	2992.0
106481836	0.0	0.0
106481840	0.0	0.0
106481841	0.0	0.0
100271358	1.0	0.0
81399	0.0	0.0
283422	1.0	0.0
344866	2.0	14.0
100271351	0.0	0.0
283420	54.0	36.0
100271354	0.0	0.0
81390	0.0	0.0
81392	0.0	0.0
643376	3.0	2.0
106481844	0.0	0.0
106481845	0.0	0.0
106481842	0.0	0.0
106481843	0.0	0.0
106481848	0.0	0.0
106481849	1.0	0.0
106481846	0.0	0.0
100307126	5.0	6.0
106481847	0.0	0.0
100271349	0.0	0.0
283417	455.0	547.0
283416	26.0	25.0
106481851	0.0	0.0
106481852	0.0	0.0
100271344	0.0	0.0
283412	4.0	15.0
106481850	1.0	5.0
81382	0.0	0.0
81383	0.0	0.0
100271343	3.0	3.0
106481819	0.0	0.0
283491	0.0	0.0
106481817	0.0	0.0
106481818	0.0	0.0
106481811	0.0	0.0
106481812	0.0	0.0
106481810	0.0	0.0
106481815	0.0	0.0
106481816	0.0	0.0
106481813	0.0	0.0
106481814	0.0	0.0
283489	2562.0	2664.0
283487	135.0	67.0
283486	3.0	0.0
283483	4.0	4.0
283481	104.0	46.0
283480	0.0	1.0
106481828	0.0	0.0
106481829	0.0	0.0
728143	1.0	0.0
106481822	0.0	0.0
106481823	1.0	0.0
106481820	0.0	0.0
106481821	0.0	0.0
106481826	2.0	1.0
106481827	0.0	0.0
106481824	1.0	0.0
106481825	0.0	0.0
56547	26.0	114.0
106481830	0.0	1.0
56548	188.0	176.0
283471	6.0	1.0
731789	0.0	0.0
728170	2.0	3.0
283464	1619.0	1553.0
283463	0.0	0.0
283461	0.0	0.0
283460	1.0	10.0
106481808	0.0	0.0
728167	1.0	1.0
106481809	0.0	0.0
106481806	0.0	0.0
728169	0.0	0.0
