id	3977b684-3188-4d52-bcd7-39a1d5d6f48f	acb3e352-b255-4c41-b90f-5e5ed2273b06
100271263	0.0	0.0
100310855	0.0	0.0
81462	0.0	0.0
100271260	10.0	1.0
100271262	0.0	0.0
100310851	0.0	0.0
342358	0.0	0.0
342357	931.0	655.0
100310850	0.0	0.0
100271261	0.0	0.0
643220	7.0	3.0
643224	202.0	164.0
645884	0.0	0.0
8291	1524.0	411.0
401136	0.0	1.0
106481734	17.0	5.0
8292	253.0	119.0
401135	0.0	0.0
106481735	24.0	13.0
106481732	0.0	0.0
8290	0.0	1.0
106481733	0.0	0.0
8295	9093.0	6980.0
106481738	0.0	0.0
93474	232.0	227.0
106481739	0.0	0.0
8293	0.0	6.0
106481736	1.0	0.0
106481737	1.0	0.0
8294	861.0	787.0
106481741	0.0	0.0
106481742	4.0	2.0
100271259	0.0	0.0
100271258	0.0	0.0
106481740	0.0	0.0
81492	1.0	0.0
100271253	0.0	0.0
645879	4.0	5.0
81493	420.0	30.0
81494	0.0	0.0
100271254	2.0	0.0
283562	0.0	0.0
81490	2176.0	2089.0
81491	372.0	254.0
342346	57.0	10.0
100271250	0.0	0.0
100873064	0.0	0.0
643232	0.0	0.0
100873065	5.0	3.0
106481745	0.0	0.0
401124	35.0	16.0
106481746	0.0	0.0
106481743	0.0	0.0
106481744	37.0	22.0
106481749	0.0	0.0
106481747	0.0	0.0
106481748	0.0	0.0
106481752	0.0	1.0
100271245	0.0	0.0
106481753	4.0	3.0
81486	0.0	0.0
81487	0.0	0.0
106481750	0.0	0.0
100271248	0.0	0.0
106481751	0.0	0.0
401115	30.0	20.0
81488	2082.0	2229.0
283554	83.0	50.0
283553	10.0	4.0
100271244	0.0	0.0
643226	6.0	5.0
283551	109.0	117.0
106481718	0.0	0.0
106481719	0.0	1.0
643246	56.0	16.0
93492	2.0	2.0
106481712	0.0	0.0
106481713	0.0	0.0
106481710	0.0	0.0
106481711	0.0	0.0
106481716	0.0	0.0
106481717	0.0	0.0
106481714	0.0	0.0
106481715	0.0	0.0
401109	367.0	58.0
100271235	0.0	0.0
283547	53.0	29.0
401106	63.0	7.0
100271234	0.0	0.0
106481720	0.0	0.0
100271230	0.0	0.0
643236	2.0	1.0
100271233	0.0	0.0
100271232	0.0	0.0
643253	350.0	205.0
93487	6351.0	4533.0
106481729	4.0	2.0
643255	11.0	4.0
106481723	0.0	0.0
106481724	0.0	0.0
106481721	0.0	0.0
106481722	0.0	2.0
106481727	1.0	0.0
106481728	0.0	0.0
106481725	0.0	0.0
106481726	0.0	0.0
100271228	4.0	0.0
283537	860.0	528.0
100271229	1.0	0.0
100271224	1.0	1.0
106481730	0.0	0.0
100271223	0.0	2.0
106481731	4.0	1.0
100271226	0.0	0.0
100271225	0.0	0.0
100271220	0.0	0.0
100271222	1.0	0.0
344978	2.0	3.0
100271221	0.0	0.0
138716	2222.0	1757.0
780852	0.0	0.0
728276	1.0	0.0
780853	0.0	0.0
728279	0.0	0.0
138715	10.0	4.0
780851	1.0	6.0
100126356	0.0	0.0
285796	4.0	6.0
81607	3941.0	1600.0
81608	3118.0	1946.0
81609	3543.0	2941.0
81603	10058.0	7241.0
81605	4274.0	2339.0
81606	6689.0	6699.0
81610	836.0	219.0
56654	23368.0	10424.0
56655	1536.0	627.0
81611	2062.0	918.0
56650	4102.0	2409.0
29028	3101.0	1521.0
283129	15.0	6.0
56651	106.0	1.0
56652	693.0	1331.0
100126354	0.0	0.0
100126355	0.0	0.0
56658	1090.0	771.0
283120	289.0	19.0
56659	52.0	15.0
100126350	0.0	0.0
100126351	0.0	0.0
100126349	0.0	0.0
106481709	0.0	0.0
106481707	0.0	0.0
106481708	1.0	0.0
100126345	0.0	0.0
728262	15.0	18.0
138724	3.0	2.0
100126346	0.0	0.0
100126347	1.0	0.0
728264	933.0	120.0
100126348	3.0	1.0
728263	4.0	1.0
106481701	0.0	0.0
106481702	3.0	0.0
56660	28.0	6.0
106481700	0.0	0.0
106865372	0.0	0.0
106481706	0.0	0.0
728269	0.0	0.0
106481703	0.0	0.0
106481704	0.0	0.0
29035	3956.0	2927.0
100190924	0.0	0.0
56666	673.0	304.0
30012	0.0	2.0
29034	0.0	0.0
56667	1299.0	117.0
106865375	0.0	0.0
81602	788.0	339.0
30014	0.0	0.0
106865374	0.0	2.0
56662	1.0	0.0
30011	1384.0	731.0
283116	0.0	0.0
56663	0.0	0.0
30010	0.0	4.0
56664	1.0	0.0
100190923	2.0	0.0
100126341	0.0	0.0
100126342	0.0	0.0
100126343	0.0	0.0
283111	0.0	0.0
283110	0.0	0.0
100126340	0.0	0.0
728299	0.0	0.0
100126338	0.0	0.0
100126339	0.0	0.0
100126334	0.0	0.0
728294	2574.0	967.0
100126335	0.0	0.0
100126336	0.0	0.0
93611	2486.0	1179.0
100126337	0.0	0.0
100128998	0.0	0.0
81629	13.0	6.0
100381202	0.0	0.0
56670	32.0	10.0
81626	0.0	0.0
81627	1677.0	966.0
81628	7587.0	4638.0
56676	2.0	0.0
30001	2177.0	1643.0
54012	0.0	0.0
56677	0.0	0.0
246175	4245.0	4005.0
56672	880.0	360.0
246176	11.0	1.0
56673	4.0	1.0
54016	0.0	0.0
283106	10.0	3.0
30000	7276.0	4965.0
56674	4966.0	2405.0
54015	0.0	0.0
81631	6085.0	2229.0
56675	101.0	117.0
54014	4605.0	2581.0
283104	388.0	196.0
100126330	0.0	0.0
30009	64.0	32.0
283102	13.0	15.0
100126331	0.0	0.0
100126332	0.0	0.0
54019	0.0	0.0
100126333	0.0	0.0
30008	5387.0	885.0
100128991	0.0	0.0
100128990	0.0	0.0
66002	694.0	78.0
100126327	0.0	0.0
100126328	0.0	0.0
66000	134.0	25.0
100126329	0.0	0.0
100126324	0.0	0.0
100128985	0.0	0.0
66004	3133.0	458.0
100126325	0.0	0.0
66005	8501.0	5923.0
100126326	0.0	0.0
81618	28453.0	3777.0
81619	10579.0	9882.0
56681	7842.0	6156.0
66008	4940.0	3269.0
29018	0.0	0.0
81614	2767.0	1779.0
54020	7761.0	5734.0
81615	10.0	23.0
81616	9.0	7.0
81617	13953.0	6261.0
767846	13.0	9.0
81621	1747.0	513.0
81622	2479.0	1150.0
246184	377.0	218.0
767851	1.0	0.0
81623	13.0	8.0
54022	1.0	0.0
81624	27.0	43.0
767853	0.0	1.0
54021	33.0	25.0
56683	1853.0	931.0
54028	21.0	17.0
54027	0.0	0.0
29015	676.0	150.0
54026	0.0	0.0
767850	1.0	0.0
81620	165.0	114.0
54025	0.0	0.0
100128982	1.0	0.0
100126320	0.0	0.0
100126321	0.0	0.0
54029	2.0	1.0
246181	67.0	41.0
246182	1.0	3.0
100126316	0.0	0.0
728233	392.0	127.0
283171	0.0	0.0
100126317	5.0	0.0
100126318	0.0	0.0
100126319	0.0	0.0
728234	0.0	0.0
100128974	0.0	0.0
100126313	1.0	3.0
285753	320.0	216.0
728231	0.0	0.0
100126314	1.0	0.0
100128977	1.0	2.0
114785	7596.0	4737.0
285755	159.0	102.0
114786	94.0	15.0
114787	73.0	73.0
114788	69.0	28.0
285758	13.0	3.0
114789	4021.0	1704.0
54031	14.0	4.0
728239	2.0	1.0
54035	0.0	0.0
54034	0.0	0.0
114790	1527.0	1030.0
54033	144.0	36.0
54032	0.0	0.0
114791	2213.0	1175.0
54039	85.0	133.0
114792	58.0	67.0
126767	0.0	0.0
114793	2368.0	3329.0
54038	0.0	1.0
100190954	0.0	0.0
114794	1779.0	1012.0
114795	158.0	58.0
54036	0.0	1.0
93627	2148.0	1630.0
100126310	0.0	0.0
100126311	0.0	0.0
283165	1.0	0.0
283162	0.0	0.0
93621	24327.0	14246.0
100126306	0.0	0.0
728224	0.0	0.0
100126307	0.0	0.0
285761	683.0	597.0
100126308	0.0	0.0
100126301	0.0	0.0
93624	4853.0	3158.0
100126302	0.0	0.0
100128963	8.0	9.0
100126303	0.0	0.0
100126304	0.0	0.0
728229	64.0	12.0
100126309	0.0	0.0
728226	0.0	0.0
54041	0.0	0.0
728228	1.0	2.0
54045	1.0	1.0
645809	0.0	0.0
54044	0.0	0.0
645808	0.0	0.0
114780	11.0	2.0
54043	0.0	0.0
645807	0.0	0.0
114781	3933.0	2793.0
126755	0.0	0.0
54049	0.0	0.0
114783	1192.0	340.0
54048	0.0	0.0
114784	39.0	24.0
283159	1.0	0.0
54047	1.0	0.0
100128961	4.0	5.0
645805	102.0	48.0
283152	103.0	14.0
66035	846.0	411.0
283150	3.0	1.0
728255	0.0	0.0
93654	0.0	3.0
66036	2075.0	635.0
93653	171.0	54.0
100271192	0.0	0.0
100271191	0.0	0.0
66037	1.0	3.0
93650	30.0	23.0
81669	5571.0	3070.0
54053	8.0	6.0
54052	0.0	0.0
114769	238.0	75.0
54051	0.0	0.0
54050	4.0	0.0
54055	61.0	10.0
100190938	267.0	63.0
54054	6.0	9.0
114770	7.0	2.0
114771	7.0	0.0
54059	758.0	817.0
283149	6295.0	2758.0
54058	377.0	188.0
93649	1926.0	392.0
645811	1241.0	631.0
81671	14332.0	9078.0
100271199	0.0	1.0
100190939	620.0	324.0
283143	129.0	29.0
100271196	0.0	1.0
93643	3089.0	1606.0
100128946	28.0	0.0
285780	0.0	2.0
285782	5.0	1.0
100271180	0.0	0.0
285785	77.0	152.0
100190952	1.0	1.0
54064	5.0	5.0
728248	0.0	0.0
114757	1205.0	230.0
114758	0.0	0.0
54067	132.0	90.0
100190947	1.0	0.0
100190949	15.0	3.0
54065	1.0	1.0
114760	0.0	0.0
114761	0.0	0.0
126731	663.0	472.0
54069	668.0	658.0
283131	50035.0	37510.0
283130	779.0	642.0
692157	2.0	0.0
692158	0.0	0.0
138799	1.0	0.0
440498	1098.0	1141.0
124152	819.0	270.0
199704	634.0	440.0
124149	0.0	0.0
163747	30.0	4.0
692146	5.0	18.0
692147	5.0	6.0
692148	8.0	2.0
692149	0.0	0.0
163742	0.0	0.0
199713	4.0	3.0
136157	0.0	0.0
283197	0.0	0.0
283193	0.0	0.0
163778	1.0	0.0
148145	0.0	0.0
126792	1684.0	1166.0
378008	0.0	0.0
378009	0.0	0.0
29089	103.0	145.0
29088	1662.0	1876.0
29087	3629.0	2427.0
378010	0.0	0.0
148137	739.0	398.0
126789	1073.0	396.0
378011	0.0	0.0
378013	0.0	0.0
378014	0.0	0.0
29082	233.0	115.0
29081	1588.0	1401.0
29080	1269.0	1125.0
283189	0.0	0.0
29086	2769.0	1716.0
29085	6328.0	3383.0
29083	646.0	507.0
100381270	474.0	350.0
200810	117.0	24.0
114796	1752.0	633.0
148156	1470.0	1052.0
114798	6.0	3.0
114799	2050.0	1571.0
29099	1787.0	1169.0
29098	972.0	723.0
378001	0.0	0.0
29093	1124.0	948.0
29092	928.0	619.0
29091	4489.0	963.0
29090	1188.0	911.0
56603	301.0	90.0
29097	1348.0	950.0
56604	9.0	4.0
56605	1021.0	953.0
29095	2683.0	1281.0
151790	69.0	7.0
283174	526.0	231.0
56606	696.0	170.0
29094	3521.0	1253.0
692199	0.0	0.0
391002	0.0	0.0
440459	9.0	5.0
391004	0.0	0.0
780816	0.0	0.0
124199	15.0	12.0
391003	0.0	0.0
30062	2.0	0.0
440456	1219.0	280.0
780814	7.0	11.0
30061	8257.0	4480.0
780815	0.0	0.0
780812	0.0	0.0
780813	2.0	3.0
440452	0.0	0.0
780810	0.0	0.0
780811	1.0	0.0
29068	4343.0	5465.0
29066	5184.0	3010.0
29063	829.0	547.0
29062	1469.0	619.0
56616	510.0	431.0
163702	2103.0	508.0
391013	10.0	1.0
391012	0.0	0.0
100381215	2.0	1.0
29079	2827.0	1394.0
29078	724.0	717.0
56623	1321.0	752.0
56624	59.0	43.0
29071	2205.0	1503.0
29070	801.0	741.0
29075	11.0	7.0
29074	3350.0	2053.0
29072	8624.0	6822.0
163732	999.0	351.0
200845	454.0	310.0
148103	859.0	600.0
200844	42.0	54.0
440482	69.0	22.0
151742	2527.0	1059.0
163720	16.0	9.0
148113	145.0	85.0
440465	4953.0	2665.0
29057	15.0	12.0
148109	4.0	2.0
29058	10466.0	6722.0
56647	4075.0	3068.0
56648	356.0	201.0
56649	1064.0	218.0
440419	0.0	0.0
440416	192.0	294.0
8303	4654.0	2487.0
643157	0.0	0.0
200879	3068.0	2610.0
440406	0.0	0.0
8301	9606.0	10107.0
643155	4790.0	3253.0
8302	1.0	3.0
440400	333.0	178.0
199675	7.0	0.0
8310	3349.0	1727.0
124093	71.0	89.0
8314	7156.0	4522.0
8315	2242.0	1483.0
8312	3015.0	2554.0
342096	0.0	1.0
8313	2928.0	1293.0
440435	21.0	3.0
643160	0.0	0.0
643161	0.0	0.0
643159	7.0	3.0
8309	1927.0	384.0
8321	7553.0	1885.0
8322	4252.0	5693.0
8320	140.0	60.0
8325	590.0	2517.0
8326	224.0	107.0
8323	3115.0	1755.0
8324	4328.0	1123.0
440423	422.0	310.0
200894	720.0	609.0
643171	18.0	17.0
200895	1696.0	830.0
8318	43.0	76.0
8317	185.0	119.0
8332	1.0	0.0
692110	0.0	0.0
8333	1.0	1.0
692111	0.0	0.0
8330	0.0	0.0
8331	0.0	0.0
8336	19.0	16.0
8337	0.0	0.0
8334	14914.0	6842.0
8335	0.0	1.0
148046	44.0	57.0
106481699	0.0	0.0
643182	0.0	0.0
643180	181.0	119.0
643181	0.0	0.0
8329	10.0	11.0
8328	11.0	7.0
8343	64.0	17.0
643198	0.0	0.0
8344	12.0	3.0
8341	175.0	279.0
8342	0.0	1.0
8347	928.0	460.0
8348	9.0	2.0
643199	2.0	0.0
8345	11.0	13.0
8346	1.0	0.0
692106	0.0	0.0
692107	2.0	0.0
161003	19.0	4.0
692108	0.0	1.0
692109	13.0	5.0
643193	0.0	0.0
8340	16.0	34.0
8338	54.0	13.0
8339	547.0	315.0
8354	0.0	0.0
8355	16.0	1.0
8352	2.0	1.0
8353	230.0	137.0
8358	1.0	0.0
8359	0.0	0.0
8356	0.0	4.0
8357	192.0	113.0
222235	49.0	29.0
106481679	2.0	0.0
222236	2070.0	1873.0
106481677	1.0	0.0
222234	409.0	289.0
106481678	2.0	0.0
8350	1.0	2.0
8351	106.0	63.0
148066	0.0	0.0
106481682	0.0	0.0
106481683	1.0	0.0
106481680	0.0	0.0
106481681	0.0	0.0
106481686	0.0	0.0
106481687	1.0	0.0
106481684	0.0	0.0
106481685	0.0	0.0
8349	15910.0	4160.0
8365	293.0	188.0
8366	1.0	1.0
8363	14.0	2.0
8364	3.0	0.0
8369	0.0	0.0
163688	16.0	1.0
8367	13.0	9.0
8368	0.0	0.0
106481688	0.0	0.0
222223	2316.0	509.0
106481689	0.0	0.0
8361	0.0	0.0
222229	1117.0	561.0
8362	21.0	6.0
8360	8.0	15.0
106481693	37.0	0.0
106481694	4.0	0.0
106481691	3.0	0.0
106481692	1.0	2.0
106481697	0.0	0.0
106481698	0.0	0.0
106481695	0.0	0.0
106481696	0.0	0.0
342035	143.0	14.0
344697	23.0	32.0
106481690	4.0	2.0
728310	1.0	0.0
285830	215.0	62.0
8379	2168.0	1141.0
93556	1.0	0.0
106481657	0.0	0.0
728318	0.0	0.0
106481658	0.0	0.0
222255	1528.0	639.0
106481655	0.0	0.0
285834	7.0	1.0
222256	96.0	72.0
106481656	1.0	1.0
8372	463.0	434.0
93550	746.0	764.0
8373	1.0	0.0
106481659	0.0	0.0
8370	57.0	17.0
728315	3.0	3.0
81577	2159.0	2419.0
106481660	0.0	0.0
81578	543.0	96.0
106481661	0.0	0.0
81579	5566.0	4896.0
81573	2349.0	1810.0
106481664	0.0	0.0
100271179	0.0	0.0
106481665	0.0	0.0
81575	6517.0	1117.0
106481662	0.0	0.0
81576	1856.0	858.0
106481663	19.0	8.0
81570	707.0	695.0
100271178	0.0	2.0
81571	279.0	273.0
81572	1301.0	729.0
645715	13.0	18.0
8387	0.0	0.0
8388	0.0	0.0
728300	5.0	5.0
8386	0.0	0.0
8389	0.0	0.0
106481668	0.0	0.0
106481669	0.0	0.0
106481666	0.0	0.0
106481667	0.0	0.0
81559	2155.0	1738.0
8383	0.0	0.0
285848	4.0	3.0
8384	0.0	0.0
285849	44.0	21.0
8382	369.0	227.0
81566	2294.0	1539.0
106481671	0.0	0.0
106481672	24.0	2.0
81567	908.0	511.0
81569	0.0	4.0
106481670	0.0	0.0
81562	2290.0	1586.0
106481675	0.0	0.0
81563	9025.0	8716.0
246243	1104.0	590.0
100271168	4.0	4.0
106481676	0.0	0.0
106481673	0.0	1.0
81565	4474.0	1729.0
106481674	0.0	0.0
100271164	0.0	0.0
100271167	0.0	0.0
100271161	1.0	2.0
100271163	0.0	0.0
100271162	0.0	0.0
8398	2550.0	960.0
8399	35.0	8.0
8396	7698.0	5479.0
285852	1.0	0.0
645740	0.0	0.0
8390	1.0	0.0
106481635	0.0	0.0
285855	9871.0	10631.0
106481636	0.0	0.0
8391	0.0	0.0
106481633	0.0	0.0
106481634	0.0	0.0
8394	3788.0	3120.0
106481639	0.0	0.0
8395	530.0	97.0
8392	0.0	0.0
106481637	1.0	3.0
106481638	0.0	0.0
100271158	2.0	0.0
106481642	23.0	15.0
106481643	0.0	0.0
246210	2.0	0.0
106481640	0.0	0.0
100271159	0.0	0.0
106481641	0.0	0.0
100271150	0.0	0.0
645754	0.0	0.0
246213	6.0	6.0
106481646	0.0	0.0
106481647	0.0	0.0
106481644	0.0	0.0
106481645	0.0	0.0
728324	85.0	5.0
106481648	0.0	0.0
106481649	0.0	0.0
106481650	0.0	0.0
100271147	0.0	0.0
106481653	0.0	0.0
106481654	0.0	0.0
100271146	0.0	0.0
106481651	0.0	0.0
100271149	0.0	0.0
100271148	1.0	0.0
106481652	0.0	1.0
344657	4.0	1.0
100271142	0.0	0.0
344658	1.0	0.0
100271145	0.0	0.0
645745	1.0	0.0
344653	0.0	1.0
100271141	2.0	0.0
100271140	0.0	0.0
106481619	0.0	0.0
106481613	0.0	0.0
246269	358.0	309.0
106481614	0.0	0.0
106481611	0.0	0.0
106481612	0.0	0.0
106481617	0.0	0.0
93594	493.0	264.0
106481618	0.0	0.0
106481615	0.0	0.0
106481616	1.0	0.0
283209	734.0	690.0
283208	202.0	215.0
106481620	0.0	0.0
106481621	0.0	0.0
100271138	0.0	0.0
100271132	0.0	1.0
100271131	0.0	0.0
100271133	2.0	0.0
100271130	0.0	0.0
93587	530.0	543.0
645771	2.0	1.0
93589	169.0	47.0
106481624	9.0	14.0
285800	68.0	20.0
106481625	0.0	0.0
106481622	0.0	0.0
106481623	7.0	1.0
106481628	0.0	0.0
106481629	0.0	0.0
106481626	0.0	0.0
106481627	1.0	0.0
100271129	0.0	0.0
246283	0.0	0.0
246285	42.0	13.0
106481631	1.0	0.0
100271125	0.0	0.0
106481632	0.0	0.0
106481630	1.0	0.0
100271122	0.0	0.0
199692	1373.0	1453.0
645784	79.0	31.0
100271118	0.0	1.0
100271117	0.0	0.0
100271119	2.0	0.0
100271114	14.0	21.0
100271113	0.0	0.0
100271116	0.0	0.0
197021	10.0	3.0
643115	14.0	0.0
100271111	0.0	0.0
106481608	3.0	0.0
106481609	0.0	0.0
645798	4.0	3.0
643136	0.0	4.0
106481602	1.0	2.0
106481603	0.0	0.0
106481600	0.0	0.0
106481601	0.0	0.0
106481606	0.0	0.0
106481607	0.0	0.0
106481604	0.0	0.0
106481605	0.0	0.0
285829	5.0	5.0
100271106	1.0	0.0
106481610	0.0	0.0
100271105	3.0	0.0
643126	2.0	1.0
199699	5.0	2.0
728393	0.0	0.0
100128899	1.0	0.0
728395	0.0	0.0
114625	2666.0	2136.0
54112	49.0	3.0
56776	175.0	16.0
283248	132.0	43.0
344729	0.0	0.0
100128894	0.0	0.0
100128893	17.0	11.0
100128890	0.0	0.0
728386	0.0	0.0
728388	0.0	0.0
100128889	0.0	0.0
100128888	3.0	1.0
114614	177.0	25.0
283238	0.0	1.0
100190800	0.0	3.0
283237	1037.0	897.0
283236	0.0	0.0
283234	962.0	371.0
728381	3.0	0.0
283232	3849.0	1552.0
728380	0.0	1.0
100128881	201.0	808.0
100128880	1.0	0.0
692099	483.0	288.0
114609	936.0	700.0
29128	96.0	89.0
29123	9430.0	3906.0
344709	0.0	0.0
29122	44.0	2.0
29121	326.0	236.0
283229	4761.0	2244.0
29127	415.0	540.0
29126	201.0	96.0
29125	55.0	17.0
29124	0.0	0.0
692087	0.0	0.0
692088	0.0	0.0
692089	4.0	6.0
100128867	0.0	0.0
54145	0.0	0.0
54143	1.0	1.0
283219	632.0	321.0
54149	965.0	501.0
54148	1788.0	1055.0
54147	0.0	0.0
283212	61.0	155.0
692091	0.0	0.0
692092	0.0	0.0
692093	17.0	6.0
692094	0.0	0.0
100271091	0.0	0.0
100271090	7.0	1.0
100128857	0.0	0.0
100271093	0.0	0.0
100271092	1.0	0.0
728350	10.0	8.0
285872	0.0	2.0
100128853	0.0	0.0
29109	2632.0	2209.0
29108	932.0	164.0
285877	0.0	0.0
29107	925.0	459.0
285878	3.0	0.0
29106	51.0	63.0
728358	0.0	0.0
29101	9512.0	7273.0
29100	2121.0	1438.0
29105	2961.0	1526.0
29104	891.0	617.0
29103	2014.0	1566.0
29102	4650.0	3660.0
100271098	1.0	2.0
283284	141.0	31.0
728343	1.0	0.0
728342	50.0	291.0
100128849	0.0	0.0
728344	1.0	0.0
100271081	6.0	1.0
100128845	2.0	0.0
728340	229.0	201.0
285888	1.0	0.0
29119	29.0	17.0
107057644	10.0	8.0
29118	15.0	2.0
107057647	0.0	0.0
114655	0.0	2.0
29117	4454.0	3431.0
107057646	0.0	0.0
114657	0.0	0.0
114659	718.0	486.0
126638	0.0	0.0
54165	2006.0	2113.0
126637	0.0	0.0
29110	2405.0	1464.0
29116	2907.0	2416.0
29115	3986.0	2015.0
29114	13.0	15.0
29113	0.0	0.0
100271087	8.0	4.0
100271089	0.0	0.0
100271085	1.0	0.0
100128836	2.0	9.0
728378	33.0	5.0
728377	260.0	119.0
100271070	18.0	6.0
285893	0.0	0.0
100128834	87.0	2.0
728373	0.0	0.0
728379	0.0	0.0
81797	0.0	0.0
126626	1836.0	1187.0
81793	97.0	81.0
81794	891.0	142.0
81796	2490.0	576.0
81790	2780.0	1350.0
100271076	0.0	0.0
283267	597.0	615.0
91107	935.0	352.0
100128830	2.0	1.0
81792	195.0	52.0
100271078	0.0	0.0
100271073	0.0	0.0
100271072	0.0	0.0
100271074	0.0	0.0
100128827	0.0	0.0
728366	3.0	2.0
728361	4.0	2.0
100128822	282.0	298.0
728369	0.0	0.0
81786	256.0	49.0
54187	15526.0	7037.0
81788	255.0	278.0
81789	1352.0	957.0
283257	0.0	0.0
100271065	0.0	0.0
645700	6.0	2.0
283254	263.0	146.0
126695	1445.0	1435.0
148003	0.0	0.0
378108	5.0	0.0
151649	21.0	7.0
151648	18.0	33.0
151647	129.0	88.0
151645	25.0	12.0
200909	0.0	0.0
200916	1050.0	2721.0
148014	7.0	2.0
151658	0.0	0.0
151651	7.0	6.0
56704	554.0	594.0
148022	2051.0	1385.0
126669	644.0	156.0
126668	57.0	10.0
100126297	0.0	0.0
100126299	0.0	0.0
100126296	1.0	0.0
200931	219.0	177.0
200933	1184.0	1305.0
126661	340.0	180.0
56729	3.0	0.0
283298	1237.0	244.0
283297	0.0	0.0
136051	691.0	555.0
138639	589.0	541.0
692076	0.0	1.0
391121	0.0	0.0
391120	0.0	0.0
391123	10.0	0.0
200942	2825.0	983.0
440577	10.0	9.0
440574	2307.0	1167.0
56731	6566.0	3843.0
100126270	5.0	1.0
692084	0.0	0.0
692085	0.0	0.0
692086	5.0	9.0
138649	29.0	17.0
200959	0.0	0.0
200958	1605.0	277.0
391135	0.0	2.0
440567	86.0	129.0
391139	28.0	19.0
440563	1.0	0.0
440561	0.0	0.0
151613	2739.0	1424.0
692072	0.0	0.0
692075	5.0	9.0
692057	0.0	0.0
692058	4.0	4.0
124056	0.0	0.0
81706	46.0	9.0
391104	0.0	1.0
391107	0.0	0.0
391106	0.0	0.0
81704	2191.0	885.0
391109	0.0	0.0
440595	172.0	242.0
56751	0.0	0.0
692063	0.0	0.0
8402	5469.0	3548.0
391110	0.0	0.0
8403	202.0	21.0
391112	0.0	0.0
124045	231.0	115.0
391114	0.0	0.0
124044	1135.0	449.0
391115	0.0	0.0
440585	145.0	20.0
391117	0.0	0.0
440584	88.0	18.0
391119	0.0	0.0
54101	4645.0	1269.0
151636	6435.0	5816.0
440590	341.0	148.0
54103	1307.0	1128.0
54102	1692.0	268.0
54108	1796.0	1207.0
54107	3632.0	3650.0
54106	2.0	2.0
692053	0.0	2.0
391040	2.0	3.0
645683	14.0	27.0
8410	0.0	0.0
645682	3.0	3.0
645688	9.0	5.0
391044	2.0	0.0
645687	1.0	0.0
8411	2771.0	2058.0
645686	0.0	0.0
8412	1866.0	784.0
391045	10.0	6.0
440533	2.0	1.0
8406	1270.0	182.0
8407	16524.0	4130.0
8404	47395.0	9787.0
8405	7778.0	5043.0
8408	6832.0	3418.0
8409	3650.0	2449.0
391051	9.0	14.0
8420	787.0	2324.0
645694	2.0	1.0
391053	0.0	0.0
645693	20.0	27.0
643031	2.0	4.0
8424	27.0	13.0
8425	44595.0	5066.0
643037	0.0	0.0
163589	224.0	50.0
643034	0.0	0.0
440525	78.0	46.0
391059	622.0	305.0
645691	9.0	6.0
163590	2740.0	2412.0
8417	3745.0	2467.0
8418	598.0	167.0
8416	653.0	428.0
8419	7.0	0.0
8431	4.0	1.0
8435	47.0	14.0
8436	6451.0	1314.0
8433	1.0	0.0
8434	1192.0	439.0
391026	0.0	0.0
440556	48.0	2.0
440560	0.0	0.0
8428	5265.0	4157.0
8427	3567.0	2853.0
103157000	0.0	0.0
8443	4506.0	3841.0
8440	4192.0	2385.0
8446	1672.0	1110.0
8447	781.0	199.0
8444	392.0	125.0
8445	1604.0	1614.0
391037	9.0	1.0
391039	4.0	0.0
643050	0.0	0.0
285905	47.0	27.0
285908	582.0	236.0
8439	2482.0	2541.0
8437	83.0	38.0
8438	38.0	40.0
8453	2628.0	1514.0
8454	5906.0	3326.0
8451	8872.0	6093.0
8452	5609.0	3974.0
8458	1174.0	569.0
8455	8098.0	5291.0
8456	343.0	46.0
106481578	0.0	0.0
106481579	0.0	0.0
8450	5408.0	5610.0
106481583	0.0	0.0
106481584	2.0	0.0
106481581	0.0	0.0
106481582	0.0	0.0
106481587	0.0	0.0
106481588	0.0	0.0
106481585	0.0	0.0
106481586	0.0	0.0
8448	149.0	38.0
8449	3885.0	1935.0
106481580	1.0	0.0
8464	2135.0	590.0
8462	2225.0	949.0
8463	2040.0	896.0
8468	4.0	0.0
391099	0.0	0.0
8467	8641.0	6804.0
342184	1264.0	1652.0
246312	0.0	0.0
106481589	0.0	0.0
8460	1258.0	658.0
106481594	0.0	0.0
106481595	0.0	0.0
106481592	0.0	0.0
106481593	0.0	0.0
106481598	0.0	0.0
151579	25.0	11.0
106481599	0.0	0.0
106481596	0.0	0.0
106481597	0.0	0.0
8459	2341.0	938.0
106481590	0.0	0.0
106481591	2.0	1.0
8476	9117.0	4206.0
8473	11198.0	8882.0
440519	39.0	31.0
440518	0.0	0.0
8479	1643.0	811.0
440515	1712.0	1300.0
8477	243.0	91.0
106481558	0.0	0.0
106481559	0.0	0.0
391069	1.0	1.0
106481556	0.0	0.0
106481557	0.0	0.0
8471	27.0	13.0
8470	11593.0	5141.0
106481561	1.0	1.0
106481562	0.0	0.0
106481560	0.0	0.0
106481565	0.0	0.0
106481566	1.0	3.0
106481563	0.0	0.0
106481564	1.0	0.0
391073	5.0	0.0
8487	370.0	338.0
8484	5.0	3.0
391075	1.0	1.0
440508	6.0	1.0
391077	1.0	0.0
391076	1.0	0.0
8488	8.0	5.0
440503	797.0	738.0
8489	1.0	1.0
106481569	0.0	0.0
106481567	0.0	0.0
