id	2496e6ca-cfe1-4160-9a5d-d8d0c1853062	85f7e377-a186-40a2-951b-cb60fc835896
150946	141.0	126.0
27153	1693.0	1630.0
27154	4863.0	5031.0
400769	3.0	2.0
27151	9965.0	2244.0
27152	1108.0	1039.0
123346	1.0	4.0
27158	803.0	799.0
400765	0.0	0.0
100293516	494.0	898.0
387266	0.0	0.0
27156	41.0	10.0
149954	0.0	0.0
387267	0.0	0.0
375295	60.0	19.0
100313886	1.0	2.0
100313887	0.0	0.0
100313884	0.0	0.0
101928287	8.0	4.0
160365	13.0	11.0
160364	163.0	53.0
102724316	1439.0	1222.0
54754	0.0	6.0
54753	1834.0	1010.0
54752	5.0	5.0
54751	16239.0	3037.0
54758	1480.0	1519.0
54757	552.0	127.0
54756	2671.0	1652.0
101928290	61.0	24.0
6401	5599.0	2168.0
6400	17831.0	48293.0
102724307	5.0	4.0
54760	116.0	95.0
54765	9410.0	9244.0
54764	2312.0	1573.0
54763	1.0	1.0
54762	326.0	695.0
54769	4.0	8.0
54768	106.0	78.0
54766	0.0	0.0
159371	391.0	111.0
100421700	1.0	1.0
100421701	2.0	5.0
100421702	2.0	1.0
100421704	4.0	23.0
100421705	0.0	1.0
100421706	1.0	0.0
100421707	2.0	0.0
100421708	1.0	3.0
100421709	0.0	0.0
54776	7788.0	4627.0
91703	111.0	109.0
6403	2003.0	910.0
6402	940.0	254.0
6405	3401.0	4580.0
54778	2602.0	2003.0
6404	1096.0	399.0
54777	39.0	21.0
6407	2.0	0.0
6406	8.0	1.0
64100	0.0	0.0
64102	19.0	51.0
6421	14319.0	12357.0
100421710	1.0	1.0
64101	194.0	82.0
6423	8695.0	1549.0
6422	12678.0	5205.0
64106	27.0	5.0
64105	42.0	37.0
64108	241.0	95.0
100421716	0.0	0.0
100421717	0.0	0.0
100421718	0.0	0.0
64109	21.0	9.0
54780	2011.0	2168.0
54785	489.0	636.0
54784	594.0	958.0
6414	13087.0	12861.0
6416	3354.0	3483.0
54788	4107.0	4290.0
6415	11952.0	12852.0
6418	15981.0	15628.0
6419	1896.0	1830.0
6430	16956.0	13298.0
64111	0.0	0.0
162989	1271.0	1711.0
64110	3430.0	3750.0
6432	6807.0	5741.0
6431	11382.0	13081.0
64112	4391.0	5378.0
64115	6830.0	1792.0
6434	7576.0	6171.0
101928243	49.0	113.0
6433	2443.0	1859.0
64114	17128.0	21274.0
101928244	0.0	1.0
100421724	4.0	11.0
64116	1441.0	4503.0
64118	3602.0	13777.0
101928248	32.0	31.0
100421728	0.0	0.0
54790	2431.0	2008.0
100421729	0.0	0.0
104548973	0.0	0.0
104548972	0.0	0.0
54793	3044.0	1888.0
400713	1276.0	1306.0
104548971	12.0	15.0
104548970	0.0	0.0
54798	382.0	94.0
255411	0.0	0.0
54797	671.0	818.0
54796	1932.0	836.0
54795	7607.0	40958.0
6425	58.0	50.0
6424	3417.0	2506.0
150992	0.0	0.0
6427	5129.0	4859.0
54799	1649.0	1599.0
6426	8388.0	7774.0
6429	6406.0	4742.0
6428	15263.0	11492.0
162979	34.0	35.0
6441	153.0	180.0
64122	1515.0	1909.0
64121	1489.0	1054.0
6440	18.0	2.0
100421731	0.0	1.0
6443	6933.0	3058.0
101928256	0.0	0.0
6442	1109.0	458.0
64123	2538.0	721.0
100421733	0.0	0.0
6445	267.0	151.0
100421734	0.0	0.0
6444	4072.0	2354.0
160313	0.0	4.0
100421736	0.0	0.0
64127	173.0	63.0
162972	615.0	906.0
64129	8052.0	1984.0
255426	5.0	9.0
642818	1.0	0.0
642819	317.0	169.0
400709	71.0	29.0
6439	22.0	18.0
642812	4.0	1.0
64131	2379.0	1121.0
654817	52.0	21.0
6450	1305.0	1117.0
91750	1038.0	919.0
64130	244.0	247.0
654816	34.0	11.0
6452	2358.0	1177.0
100421741	0.0	0.0
64132	3462.0	3493.0
6451	15380.0	9413.0
64135	1419.0	1812.0
91754	12311.0	7579.0
6453	8265.0	2708.0
6456	142.0	64.0
91752	445.0	100.0
64137	53.0	9.0
6455	5778.0	4743.0
147372	345.0	264.0
6447	693.0	276.0
6446	12675.0	2739.0
91748	7544.0	3354.0
6449	4617.0	5727.0
135398	58.0	27.0
91746	6566.0	5056.0
6448	3531.0	4376.0
91749	475.0	350.0
6461	1377.0	599.0
6462	28.0	24.0
6465	0.0	0.0
100421754	0.0	0.0
64146	83.0	156.0
64145	3740.0	2666.0
6464	9346.0	5654.0
162998	4.0	2.0
100421756	1.0	1.0
101928276	1.0	2.0
64147	302.0	465.0
160335	2299.0	2904.0
6466	2.0	1.0
162993	858.0	502.0
64149	1297.0	1397.0
147381	11.0	18.0
255403	514.0	555.0
6458	19.0	20.0
6457	41.0	12.0
91734	0.0	5.0
6459	5.0	12.0
6472	2492.0	2718.0
6471	0.0	0.0
6474	1.0	1.0
6473	2.0	0.0
6476	84.0	258.0
6478	2997.0	2151.0
6477	842.0	648.0
101928200	44.0	16.0
100421648	1.0	1.0
6470	1929.0	1192.0
6469	45.0	58.0
6468	4790.0	5227.0
6483	2255.0	1145.0
6482	3870.0	1096.0
100421652	0.0	0.0
6484	1745.0	3178.0
6487	1242.0	1218.0
196294	493.0	571.0
6489	2003.0	628.0
497661	605.0	646.0
100421657	1.0	0.0
6480	25504.0	39184.0
102724386	0.0	0.0
6494	2265.0	1066.0
6493	1422.0	7373.0
6496	1.0	0.0
6495	1188.0	1674.0
6498	5557.0	1824.0
101928223	0.0	0.0
6497	10736.0	6595.0
6499	3205.0	3619.0
6490	87.0	78.0
6492	0.0	1.0
6491	222.0	642.0
101928232	0.0	0.0
100124700	4.0	0.0
102724368	5.0	10.0
196264	1266.0	1606.0
54700	3688.0	3456.0
54707	1979.0	1785.0
497634	0.0	0.0
54704	2183.0	1751.0
54708	3633.0	5387.0
160287	11.0	4.0
54714	5.0	1.0
54718	229.0	131.0
100421681	0.0	0.0
54716	5.0	6.0
54715	87.0	108.0
100421695	1.0	6.0
100421697	0.0	0.0
100421698	0.0	0.0
100421699	5.0	7.0
102724349	6.0	13.0
102724341	0.0	0.0
159296	4.0	39.0
54729	0.0	0.0
54726	3850.0	2463.0
100421694	0.0	0.0
255480	460.0	396.0
54732	9932.0	21045.0
54734	54.0	38.0
54733	5535.0	8205.0
54739	455.0	175.0
54738	161.0	950.0
54737	6747.0	5155.0
160298	1.0	5.0
102724321	0.0	1.0
255488	6034.0	4845.0
54742	14.0	182.0
54741	11432.0	6856.0
54749	5421.0	6130.0
137902	9.0	7.0
27128	677.0	292.0
27129	4215.0	2598.0
29789	4058.0	4304.0
27127	16.0	11.0
27120	13.0	4.0
27121	19.0	10.0
29781	1854.0	1847.0
29780	2375.0	1879.0
27124	424.0	316.0
27125	15955.0	10484.0
27122	17578.0	5154.0
29785	223.0	38.0
27123	175.0	231.0
125919	491.0	488.0
29799	230.0	444.0
390800	0.0	0.0
27131	4699.0	4299.0
654790	571.0	69.0
27132	47.0	417.0
27130	1310.0	983.0
29798	159.0	105.0
27136	23.0	7.0
29797	0.0	0.0
27133	24.0	24.0
29796	2820.0	4569.0
27134	1166.0	734.0
27106	4341.0	1062.0
27107	2125.0	1942.0
29768	1.0	3.0
29767	1176.0	685.0
29766	5057.0	4721.0
27109	2579.0	2083.0
29761	4766.0	2644.0
29760	757.0	976.0
389813	648.0	348.0
389812	2.0	1.0
27102	9827.0	14288.0
29765	0.0	0.0
29763	3061.0	5128.0
27101	2385.0	2746.0
389816	784.0	3324.0
27115	898.0	408.0
29778	3.0	4.0
29777	1465.0	1263.0
27113	328.0	280.0
29775	1308.0	1302.0
27111	255.0	94.0
29774	83.0	43.0
27112	337.0	1278.0
390831	0.0	0.0
390834	0.0	2.0
390836	0.0	0.0
100313938	0.0	0.0
125950	2150.0	2018.0
125958	0.0	0.0
377841	90.0	12.0
390843	0.0	0.0
390844	6.0	3.0
389827	2.0	3.0
652170	0.0	0.0
389860	1.0	0.0
390811	0.0	0.0
389857	0.0	0.0
390816	2.0	5.0
389856	548.0	306.0
125931	305.0	209.0
389852	1.0	2.0
100313914	0.0	0.0
389844	0.0	0.0
389840	17.0	10.0
100313923	0.0	0.0
100313921	0.0	1.0
389849	29.0	19.0
91893	126.0	168.0
91894	10.0	6.0
147670	20.0	10.0
147664	8.0	3.0
642721	0.0	0.0
64285	2970.0	3643.0
64284	985.0	2268.0
64288	587.0	600.0
147685	40.0	67.0
121026	0.0	0.0
123688	341.0	451.0
341568	1.0	2.0
341567	2.0	4.0
642737	4.0	3.0
64283	1239.0	392.0
64282	1867.0	1728.0
389541	2685.0	3925.0
147694	1132.0	707.0
389537	84.0	114.0
147686	190.0	313.0
147687	528.0	469.0
121014	1.0	0.0
642741	28.0	60.0
159686	35.0	36.0
642746	2.0	0.0
642762	0.0	0.0
390502	0.0	0.0
390501	0.0	0.0
390503	0.0	0.0
121006	22.0	43.0
389524	568.0	486.0
147699	45.0	10.0
133060	0.0	0.0
100313962	0.0	0.0
135644	3.0	0.0
27285	32.0	7.0
27286	361.0	137.0
27283	0.0	0.0
27284	207.0	82.0
389558	96.0	26.0
27289	874.0	249.0
27287	85.0	18.0
27288	0.0	1.0
135656	3.0	2.0
390561	22.0	8.0
27296	67.0	34.0
389549	2.0	1.0
27297	2925.0	3712.0
27294	231.0	604.0
27295	11951.0	7560.0
27299	598.0	147.0
642776	16.0	7.0
27292	2725.0	1953.0
27293	419.0	2181.0
27290	0.0	0.0
642778	9.0	5.0
27291	1190.0	1048.0
160622	1500.0	300.0
390531	5.0	0.0
147650	312.0	119.0
390530	0.0	0.0
390535	0.0	0.0
390539	0.0	2.0
147646	2.0	1.0
390538	0.0	0.0
654783	0.0	0.0
147645	807.0	358.0
341511	3.0	2.0
6500	17781.0	13440.0
133015	688.0	539.0
400410	122.0	185.0
147660	55.0	47.0
121054	2.0	2.0
121053	247.0	285.0
147657	1032.0	1223.0
147658	6.0	11.0
400406	12.0	0.0
642799	0.0	0.0
642796	0.0	0.0
133022	378.0	736.0
642797	164.0	125.0
101928165	0.0	0.0
6511	19.0	14.0
390595	189.0	111.0
6510	12367.0	17539.0
390594	13.0	9.0
100421803	2.0	0.0
100421804	1.0	3.0
390598	51.0	22.0
100421805	15.0	5.0
100421806	31.0	5.0
100421807	0.0	0.0
6509	3022.0	8091.0
54870	4988.0	4608.0
54875	929.0	372.0
54874	4886.0	6957.0
54873	2604.0	1855.0
389599	1.0	0.0
54872	2756.0	3021.0
102724430	0.0	2.0
54879	666.0	852.0
6502	635.0	440.0
54878	4421.0	3032.0
6504	106.0	51.0
54877	1780.0	2462.0
91801	804.0	634.0
6503	1809.0	449.0
54876	3589.0	3031.0
6506	72.0	95.0
6505	2220.0	4112.0
91807	178.0	403.0
6508	2344.0	1048.0
6507	1437.0	474.0
101928176	19.0	5.0
6520	8611.0	7577.0
6522	5851.0	5268.0
221717	0.0	0.0
6521	17.0	8.0
221718	0.0	1.0
100421813	2.0	0.0
64207	6800.0	5791.0
100421816	12.0	3.0
221711	28.0	12.0
64208	21.0	49.0
221710	1110.0	994.0
54882	409.0	373.0
54881	1993.0	1377.0
54880	4530.0	4382.0
54886	30.0	75.0
54885	1699.0	1550.0
54884	6301.0	8540.0
54883	1212.0	912.0
6513	3391.0	4140.0
6512	343.0	100.0
54888	3878.0	3657.0
6515	8970.0	1736.0
54887	2775.0	3153.0
6514	0.0	0.0
6517	1362.0	855.0
6519	78.0	15.0
6518	3915.0	795.0
221749	3030.0	748.0
64210	3275.0	3531.0
6531	28.0	205.0
100421820	2.0	0.0
64211	0.0	1.0
6530	12.0	22.0
6533	2027.0	906.0
6532	21.0	17.0
100421823	2.0	0.0
390572	3.0	5.0
64216	822.0	952.0
64215	2958.0	2664.0
100421825	1.0	0.0
64218	4066.0	5205.0
100421827	3.0	2.0
100421828	6.0	4.0
64219	2869.0	1610.0
100421829	49.0	43.0
54893	3166.0	2724.0
54892	703.0	735.0
54891	1856.0	1802.0
54890	8666.0	7540.0
54897	4839.0	5447.0
54896	677.0	870.0
54894	2880.0	4192.0
6524	18.0	8.0
6523	1733.0	422.0
170062	0.0	0.0
101928190	0.0	0.0
54899	1724.0	937.0
6526	1781.0	1869.0
6525	24343.0	8965.0
54898	366.0	580.0
6528	12.0	3.0
91828	48.0	21.0
170067	8.0	0.0
6527	64.0	55.0
6529	118.0	47.0
6540	8.0	7.0
64221	453.0	183.0
64220	980.0	154.0
6542	7402.0	9013.0
64223	2032.0	3027.0
6541	5211.0	14133.0
64222	2229.0	2134.0
390581	0.0	1.0
64225	5337.0	3206.0
6543	327.0	62.0
64224	2745.0	2282.0
105376261	1.0	1.0
6535	4118.0	4539.0
6534	3.0	1.0
6536	581.0	337.0
6539	32.0	12.0
6538	210.0	997.0
64232	0.0	0.0
6551	0.0	1.0
6550	37.0	24.0
64231	2439.0	836.0
6553	79.0	69.0
91851	27586.0	9490.0
64236	995.0	550.0
6555	0.0	0.0
101928122	0.0	0.0
6554	5.0	4.0
6546	8901.0	2577.0
6545	698.0	767.0
6548	5367.0	3263.0
6547	106.0	77.0
6549	1840.0	5871.0
6560	7897.0	2828.0
64241	0.0	1.0
64240	5.0	6.0
6561	1.0	0.0
6564	162.0	40.0
6563	7988.0	2204.0
100421854	82.0	58.0
101928136	0.0	0.0
6566	3693.0	4953.0
6565	13590.0	11616.0
100421859	1.0	0.0
101928138	0.0	0.0
221756	17.0	4.0
6557	6.0	2.0
6556	370.0	220.0
6559	10.0	1.0
91833	1426.0	1326.0
6558	8296.0	16004.0
133083	0.0	2.0
6571	976.0	223.0
101928142	0.0	0.0
100421860	3.0	2.0
6570	10.0	2.0
100421861	0.0	2.0
6573	1182.0	3990.0
6572	0.0	0.0
101928141	0.0	0.0
91875	1473.0	1378.0
6575	3739.0	2620.0
6574	2280.0	1142.0
101928147	0.0	1.0
100421865	25.0	23.0
6576	4866.0	6389.0
221785	1382.0	1055.0
245711	38.0	26.0
169044	617.0	425.0
221786	750.0	739.0
6568	0.0	0.0
6567	3154.0	1707.0
91869	1335.0	1586.0
6569	6.0	2.0
6582	42.0	2.0
91860	237.0	360.0
101928153	360.0	525.0
6581	7727.0	5528.0
101928154	1.0	0.0
6584	2209.0	4327.0
101928151	0.0	0.0
6583	362.0	805.0
6586	9474.0	1628.0
6585	76.0	764.0
101928158	6.0	2.0
91862	852.0	2195.0
6588	23.0	681.0
6580	17.0	27.0
169026	9.0	1.0
6579	22.0	31.0
6578	7566.0	3483.0
6595	13601.0	10954.0
6594	11597.0	7051.0
30817	431.0	116.0
6597	8786.0	11431.0
6596	3928.0	5027.0
30816	12.0	4.0
30819	58.0	35.0
6599	11532.0	12943.0
100421767	0.0	0.0
6598	4499.0	4125.0
30818	1158.0	343.0
100421768	0.0	0.0
100421769	1.0	2.0
6591	2747.0	952.0
6590	2057.0	168.0
30820	46.0	86.0
100421774	0.0	0.0
100421776	0.0	0.0
100421779	4.0	3.0
282706	0.0	0.0
255104	3521.0	4280.0
255101	22.0	134.0
54802	1840.0	1564.0
30813	22.0	13.0
30812	81.0	54.0
54801	1130.0	875.0
54800	5854.0	3924.0
30815	4522.0	2943.0
30814	1.0	0.0
54806	1991.0	1264.0
54805	1502.0	1508.0
30811	875.0	142.0
100421771	0.0	0.0
54809	1020.0	388.0
100421784	12.0	7.0
54808	5597.0	4499.0
54807	598.0	505.0
29802	30.0	16.0
29801	2453.0	1964.0
29800	1454.0	1342.0
101928104	4.0	1.0
29803	6030.0	9517.0
54813	1333.0	1372.0
54812	4132.0	5158.0
54811	2277.0	3034.0
54810	401.0	204.0
54816	3041.0	2716.0
54815	3634.0	3576.0
54814	889.0	1937.0
100421794	0.0	4.0
54819	798.0	603.0
100421796	323.0	193.0
100421797	1.0	1.0
101928113	10.0	5.0
100421799	0.0	0.0
54820	2254.0	818.0
54823	625.0	949.0
54822	3801.0	3885.0
54821	40.0	66.0
54828	3078.0	2501.0
54827	1.0	1.0
54826	490.0	471.0
54825	6.0	6.0
54829	294.0	161.0
282756	0.0	0.0
54831	0.0	1.0
54830	22.0	36.0
282754	0.0	0.0
102724473	0.0	1.0
54834	1230.0	1100.0
54832	9473.0	6494.0
54839	1215.0	575.0
54838	7652.0	5543.0
54836	967.0	1668.0
54842	5773.0	3807.0
54841	1178.0	851.0
54840	1450.0	1799.0
54845	4032.0	7255.0
54843	6425.0	3917.0
54849	2990.0	2577.0
54848	1229.0	2359.0
54847	1072.0	2122.0
100359394	3.0	0.0
100359397	0.0	0.0
100359396	32.0	19.0
255119	6.0	1.0
54853	1668.0	2527.0
54852	278.0	108.0
54851	778.0	683.0
54850	1142.0	832.0
54857	10.0	7.0
54856	3145.0	2379.0
54855	3210.0	2422.0
54854	263.0	347.0
54859	1563.0	1859.0
54858	4008.0	5081.0
255130	21.0	1.0
54860	0.0	0.0
100134015	11.0	16.0
54863	422.0	171.0
54862	3237.0	2488.0
54861	4196.0	2271.0
54868	1305.0	1750.0
54867	8553.0	11270.0
54866	9.0	19.0
54865	1709.0	2987.0
54869	1736.0	2356.0
255180	0.0	0.0
27249	5833.0	5653.0
27247	1654.0	1655.0
27248	8858.0	9289.0
100431168	2.0	3.0
400360	1.0	2.0
107161163	0.0	0.0
27241	1248.0	868.0
27242	6160.0	2904.0
27240	61.0	43.0
27245	3332.0	1754.0
400359	2.0	0.0
27246	4603.0	3385.0
27243	5074.0	5859.0
27244	4423.0	3534.0
678655	1412.0	1074.0
642687	0.0	2.0
282791	15.0	3.0
282790	1.0	0.0
107161154	1.0	0.0
27258	2023.0	2301.0
100431177	0.0	0.0
255193	0.0	2.0
27252	2333.0	1425.0
27253	716.0	392.0
27250	9297.0	12147.0
100431173	0.0	0.0
27257	1044.0	1079.0
100431172	0.0	0.0
255189	1907.0	5900.0
27254	1255.0	342.0
282786	0.0	0.0
27255	2.0	1.0
123606	1546.0	2138.0
107161144	125.0	128.0
29889	2720.0	2881.0
29888	5602.0	6199.0
103344929	0.0	0.0
29887	496.0	342.0
103344928	1.0	1.0
107161145	0.0	0.0
27229	1201.0	1263.0
353500	56.0	121.0
29882	2942.0	3507.0
29881	30.0	16.0
29880	2011.0	1859.0
103344932	10.0	2.0
29886	1106.0	1303.0
282776	0.0	0.0
282775	0.0	0.0
29883	5133.0	4403.0
282770	0.0	0.0
103344930	4.0	0.0
353515	0.0	0.0
27238	1467.0	1350.0
27239	267.0	135.0
29899	978.0	582.0
27236	3851.0	3282.0
27237	1105.0	1853.0
353513	0.0	0.0
353514	140.0	35.0
353511	603.0	288.0
27230	15994.0	28155.0
29893	217.0	167.0
27231	5.0	77.0
282769	0.0	0.0
29890	4956.0	4862.0
29896	3369.0	3277.0
27235	492.0	584.0
27232	1410.0	7490.0
29895	6.0	162.0
255167	144.0	136.0
29894	4333.0	4174.0
27233	598.0	137.0
282763	0.0	0.0
27201	7.0	2.0
27202	118.0	36.0
27200	2.0	0.0
30849	3320.0	2707.0
30851	1728.0	679.0
30850	958.0	1092.0
400389	13.0	12.0
29844	1374.0	1692.0
29843	1494.0	953.0
400385	4.0	6.0
29842	1614.0	399.0
29841	1687.0	1495.0
30846	17584.0	5369.0
30845	2127.0	1105.0
30848	0.0	0.0
30847	0.0	0.0
30844	4445.0	2472.0
30827	2250.0	2714.0
29855	4371.0	4421.0
123624	1.0	8.0
29851	58.0	20.0
29850	8.0	6.0
30835	266.0	100.0
30834	561.0	596.0
30837	2262.0	1553.0
30836	3910.0	2926.0
30833	652.0	571.0
30832	661.0	503.0
64395	2258.0	3077.0
64397	12801.0	14059.0
64396	0.0	0.0
64399	1521.0	813.0
64398	5196.0	5308.0
390634	0.0	0.0
390637	306.0	576.0
389634	36.0	12.0
389633	7.0	3.0
400511	1.0	0.0
389631	0.0	0.0
64393	4279.0	2366.0
389630	0.0	0.0
390643	1.0	1.0
400506	818.0	963.0
390649	0.0	0.0
390648	0.0	0.0
389626	0.0	0.0
400500	1.0	1.0
642612	0.0	0.0
160518	1317.0	516.0
341689	0.0	0.0
400508	13.0	9.0
642614	0.0	0.0
389662	17.0	1.0
390610	5.0	1.0
377677	186.0	93.0
390612	1.0	0.0
390616	19.0	2.0
389658	109.0	9.0
389655	45.0	10.0
341674	1.0	0.0
642623	0.0	0.0
642627	0.0	0.0
341676	143.0	403.0
642641	27.0	41.0
389652	0.0	0.0
389649	1.0	1.0
390627	802.0	677.0
389644	7.0	5.0
389643	10.0	12.0
642633	0.0	0.0
642631	0.0	0.0
642636	0.0	0.0
101928085	77.0	123.0
642652	0.0	0.0
375035	5399.0	3954.0
221806	106.0	16.0
338017	0.0	0.0
389677	1330.0	1368.0
389676	0.0	0.0
101928099	27.0	164.0
642663	2.0	1.0
389674	13.0	11.0
389672	12.0	113.0
338002	4.0	1.0
400550	3472.0	1202.0
338004	0.0	0.0
390688	10.0	5.0
338005	0.0	0.0
389668	125.0	103.0
375033	1329.0	560.0
341640	1294.0	1041.0
642659	181.0	123.0
642658	44.0	39.0
221823	0.0	0.0
6610	541.0	1350.0
375057	2698.0	410.0
390650	0.0	0.0
375056	11701.0	24768.0
387044	1.0	0.0
390652	0.0	0.0
390651	0.0	0.0
387043	0.0	0.0
6609	4016.0	5485.0
147525	105.0	168.0
6608	3538.0	2601.0
387039	0.0	0.0
387036	44.0	40.0
6601	8663.0	6727.0
6603	7983.0	10313.0
6602	3015.0	2685.0
6605	6145.0	4176.0
6604	2802.0	727.0
375061	582.0	252.0
6607	112.0	99.0
6606	183.0	181.0
6621	1127.0	1214.0
6620	1.0	1.0
642683	0.0	1.0
390660	7.0	3.0
390664	0.0	1.0
387032	262.0	330.0
389692	7.0	3.0
390667	3.0	6.0
123591	141.0	83.0
389690	11.0	2.0
6619	2992.0	2266.0
6612	5305.0	4799.0
6611	9443.0	33528.0
6614	642.0	220.0
6613	6391.0	5516.0
6616	627.0	148.0
6615	514.0	67.0
6618	1691.0	1968.0
6617	708.0	434.0
6632	1542.0	1508.0
6631	2134.0	2548.0
387066	4116.0	4197.0
387065	0.0	0.0
64319	6638.0	4911.0
64318	1192.0	1140.0
387063	0.0	0.0
245812	1079.0	564.0
54991	392.0	396.0
54996	1597.0	1939.0
54995	438.0	819.0
54994	4886.0	5032.0
54993	398.0	828.0
6623	2373.0	226.0
6622	616.0	558.0
6625	7907.0	8421.0
54998	2581.0	4099.0
6624	1759.0	600.0
54997	601.0	570.0
6627	880.0	1045.0
6626	2601.0	3452.0
6629	2308.0	1584.0
6628	4978.0	5634.0
64320	1161.0	1191.0
6641	1352.0	790.0
6640	2251.0	2829.0
64321	1106.0	393.0
64324	7060.0	5261.0
6643	6028.0	4185.0
221838	830.0	663.0
6642	12678.0	9703.0
64326	2459.0	2086.0
387055	4.0	5.0
64328	2777.0	2136.0
64327	4265.0	3573.0
221833	873.0	1108.0
221830	1792.0	2120.0
6634	4906.0	5011.0
6633	4620.0	5006.0
6636	1015.0	1167.0
6635	1403.0	1712.0
6638	8517.0	10256.0
6637	1176.0	1258.0
101928062	2.0	2.0
6650	1742.0	1794.0
64333	481.0	186.0
6652	16619.0	30815.0
64332	1986.0	625.0
6651	26945.0	19407.0
6654	7425.0	4245.0
100421943	0.0	0.0
6653	22871.0	8311.0
387082	6.0	8.0
102724536	15.0	11.0
78987	3894.0	5209.0
78986	279.0	242.0
78989	144.0	41.0
6645	6651.0	5805.0
78988	2336.0	3788.0
6644	0.0	0.0
6647	9216.0	8882.0
6646	8328.0	11909.0
6649	9354.0	5705.0
91949	2427.0	2747.0
6648	36245.0	17592.0
91947	1879.0	1334.0
91948	0.0	4.0
64342	3590.0	3168.0
6661	0.0	0.0
6660	657.0	277.0
245806	0.0	32.0
6663	0.0	0.0
64344	2996.0	1448.0
4000	27021.0	8665.0
4001	554.0	497.0
6662	10599.0	6607.0
64343	2218.0	1960.0
91942	662.0	1024.0
6665	321.0	126.0
6664	0.0	4.0
101928079	135.0	62.0
387074	0.0	0.0
387071	0.0	0.0
245802	1.0	0.0
196549	11.0	3.0
6656	0.0	0.0
6655	4794.0	2860.0
6658	0.0	1.0
6657	252.0	186.0
6659	5979.0	6167.0
196541	4.0	58.0
91937	65.0	81.0
6670	6844.0	5408.0
6672	4527.0	2821.0
6671	1389.0	933.0
4010	53.0	77.0
6674	720.0	401.0
4012	8976.0	7444.0
91975	316.0	369.0
6676	182.0	68.0
4013	3721.0	786.0
101928001	0.0	0.0
6675	4271.0	10191.0
4014	0.0	0.0
64359	6714.0	4613.0
221883	2102.0	4364.0
100271927	7.0	2.0
102724515	261.0	277.0
196513	1513.0	1211.0
4004	2.0	1.0
6667	9797.0	7799.0
4005	710.0	376.0
6666	1548.0	2462.0
4007	552.0	492.0
6668	2509.0	1992.0
91966	591.0	897.0
4008	6450.0	6350.0
4009	0.0	0.0
6683	1678.0	1657.0
4023	272.0	154.0
100421975	0.0	0.0
6687	4137.0	4651.0
4025	4.0	4.0
100271918	0.0	0.0
101928017	346.0	72.0
78990	127.0	267.0
78992	2727.0	3303.0
78991	842.0	1292.0
78994	1774.0	1903.0
78996	1533.0	1593.0
78995	98.0	42.0
196527	12258.0	4816.0
78998	44.0	60.0
78997	13.0	5.0
196528	3491.0	2739.0
4015	1695.0	1093.0
6678	108941.0	23767.0
6677	0.0	0.0
4016	2357.0	775.0
78999	402.0	188.0
4017	1981.0	630.0
4018	21.0	24.0
6692	9383.0	15322.0
6691	10.0	2.0
101928022	0.0	0.0
6694	1.0	0.0
64375	1206.0	637.0
64374	3733.0	4940.0
6693	762.0	270.0
4033	344.0	125.0
6696	1267.0	441.0
64377	95.0	111.0
4034	1189.0	1464.0
64376	1718.0	1872.0
6695	12677.0	19064.0
4035	40847.0	15088.0
6698	0.0	0.0
4036	11.0	21.0
6697	2126.0	3846.0
6690	55.0	232.0
4026	55915.0	30034.0
6689	127.0	112.0
6688	972.0	312.0
4040	5746.0	3668.0
4041	8831.0	6618.0
64386	265.0	142.0
4043	8774.0	9913.0
64388	273.0	2427.0
4045	7845.0	2371.0
4046	1871.0	603.0
4047	8376.0	10492.0
221895	6041.0	1772.0
4037	4070.0	5521.0
91978	210.0	185.0
4038	1185.0	580.0
6699	1.0	0.0
91977	129.0	267.0
196500	96.0	74.0
101928040	0.0	0.0
4051	68.0	24.0
54908	300.0	315.0
4052	26037.0	6832.0
4053	12809.0	3207.0
54906	4752.0	4308.0
4054	23957.0	8476.0
4055	8172.0	10079.0
4056	0.0	2.0
4057	20328.0	5126.0
4058	21.0	9.0
29945	1618.0	1040.0
255220	0.0	0.0
29944	35.0	26.0
29943	71.0	2.0
29942	43.0	18.0
29949	0.0	0.0
29948	406.0	459.0
29947	0.0	0.0
29946	2349.0	1323.0
4050	144.0	55.0
29941	459.0	241.0
29940	3287.0	1031.0
4048	5181.0	3919.0
4049	14.0	7.0
54910	4716.0	2538.0
54916	1484.0	1617.0
54915	3308.0	3602.0
54914	4245.0	4539.0
54913	484.0	205.0
4062	15.0	4.0
4063	128.0	67.0
54919	2021.0	1841.0
54918	8500.0	9835.0
4064	345.0	103.0
4065	222.0	104.0
4066	309.0	110.0
4067	2256.0	1295.0
4068	110.0	54.0
4069	6154.0	1912.0
29956	10352.0	12248.0
255231	81.0	249.0
29954	1379.0	1238.0
29953	1807.0	289.0
29959	7265.0	4989.0
29958	390.0	205.0
4060	51046.0	9013.0
29957	2836.0	1670.0
4061	6245.0	1713.0
29952	7411.0	6244.0
29951	2853.0	898.0
29950	1833.0	778.0
4059	27142.0	35797.0
54923	69.0	80.0
54922	1310.0	514.0
54921	7007.0	8347.0
54920	502.0	539.0
54927	2622.0	2170.0
54926	5819.0	5828.0
54925	129.0	139.0
4074	5335.0	3597.0
54929	1420.0	2029.0
29929	855.0	1061.0
54928	14378.0	11197.0
4076	16966.0	15826.0
29928	1295.0	1637.0
4077	19372.0	17165.0
29923	636.0	786.0
29922	777.0	538.0
