id	15e656ea-3229-42eb-be95-379527324b54	d0c8d150-3582-406e-af39-fd58f6e53290
10486	2381.0	1008.0
10485	3138.0	10.0
100128103	0.0	0.0
10488	4981.0	7769.0
10487	15594.0	15702.0
100533184	0.0	18.0
10489	6171.0	9892.0
128553	1369.0	342.0
100861523	1.0	0.0
102466816	0.0	0.0
102466815	0.0	0.0
100861520	0.0	0.0
102466814	0.0	0.0
100861522	0.0	0.0
102466812	0.0	0.0
10459	3802.0	3098.0
10458	10260.0	14229.0
100873519	0.0	0.0
100873518	0.0	0.0
100873517	0.0	0.0
10451	624.0	552.0
100873512	0.0	0.0
10450	2151.0	2638.0
100873511	0.0	0.0
100873510	0.0	1.0
10452	3628.0	4933.0
10455	6720.0	6516.0
100873516	0.0	0.0
10454	2867.0	2276.0
100873515	0.0	0.0
10457	18063.0	1781.0
100873514	0.0	0.0
10456	7218.0	6631.0
100873513	0.0	0.0
346389	875.0	217.0
10460	729.0	351.0
100861530	1.0	6.0
100873509	0.0	0.0
10469	2882.0	3152.0
100873508	0.0	0.0
100873507	0.0	0.0
100873506	0.0	0.0
10462	141.0	211.0
100873501	0.0	0.0
10461	989.0	1471.0
100873500	0.0	0.0
10464	1519.0	1019.0
10463	6279.0	6177.0
10466	8662.0	4709.0
100873505	0.0	0.0
10465	1031.0	1359.0
100873504	0.0	0.0
10468	1306.0	361.0
100873503	0.0	0.0
10467	10016.0	7502.0
100873502	0.0	0.0
100873530	0.0	0.0
100861549	6.0	1.0
100861545	0.0	0.0
100861546	0.0	0.0
100861547	0.0	0.0
100861548	222.0	496.0
100861541	149.0	68.0
100861542	0.0	0.0
100861543	0.0	0.0
100861544	3.0	2.0
10437	10.0	24.0
10436	1250.0	1759.0
10439	1852.0	2098.0
10438	891.0	1136.0
100873539	0.0	0.0
100873534	0.0	0.0
100873533	0.0	0.0
100873532	0.0	0.0
10430	7591.0	6043.0
100873531	0.0	0.0
100873538	0.0	0.0
100873537	1.0	0.0
10432	2642.0	4813.0
10435	1262.0	1539.0
100873536	10.0	2.0
10434	8979.0	8716.0
100873535	1.0	0.0
116535	4014.0	1171.0
100861556	0.0	0.0
116534	7.0	0.0
100861552	0.0	0.0
100861553	0.0	0.0
100861554	0.0	3.0
100861555	34.0	8.0
10447	3338.0	1480.0
100873529	0.0	0.0
116540	163.0	259.0
100861550	0.0	0.0
10449	1793.0	1785.0
100873528	0.0	0.0
100861551	0.0	1.0
116541	2594.0	4230.0
10440	2476.0	3223.0
100873523	0.0	0.0
100873522	0.0	0.0
100873521	2.0	0.0
100873520	0.0	0.0
10444	7535.0	7900.0
100873527	0.0	0.0
100873526	0.0	0.0
10443	4221.0	4079.0
10446	172.0	62.0
100873525	0.0	0.0
10445	2920.0	4064.0
100873524	0.0	0.0
102466854	0.0	0.0
100189131	0.0	0.0
346470	0.0	0.0
116496	19000.0	28214.0
100533111	13.0	7.0
102466866	0.0	0.0
102466865	0.0	0.0
102466864	0.0	0.0
128467	3.0	2.0
647507	1.0	0.0
102466877	0.0	0.0
102466876	0.0	0.0
102466875	0.0	0.0
102466874	3.0	0.0
102466873	0.0	0.0
102466872	0.0	0.0
102466879	0.0	0.0
102466878	0.0	0.0
100128191	97.0	49.0
100128190	0.0	0.0
100533107	38.0	53.0
153443	1162.0	882.0
100533105	3.0	0.0
647532	0.0	0.0
100533106	70.0	76.0
102466889	33.0	8.0
116461	1814.0	1472.0
100128181	0.0	0.0
100128183	3.0	0.0
102466880	0.0	0.0
128439	509.0	920.0
106182249	0.0	0.0
100128179	0.0	0.0
83394	1004.0	512.0
100128177	0.0	0.0
100128176	0.0	0.0
100128162	0.0	1.0
10390	1003.0	909.0
128497	20.0	27.0
647569	0.0	0.0
10392	1082.0	136.0
10391	193.0	55.0
10394	0.0	0.0
10393	534.0	496.0
10396	2958.0	4408.0
10395	757.0	1347.0
1719	678.0	424.0
10398	149138.0	58694.0
1718	34905.0	61416.0
100128159	0.0	0.0
10397	38085.0	35579.0
1717	6790.0	6340.0
1716	3353.0	3475.0
10399	147552.0	127899.0
128486	1460.0	2187.0
128488	3.0	1076.0
128481	0.0	0.0
100508120	285.0	447.0
1723	792.0	1379.0
100128140	5.0	10.0
100689073	0.0	0.0
100689074	0.0	0.0
100128145	2.0	0.0
1729	7207.0	12008.0
1728	1254.0	3062.0
1727	22552.0	18252.0
1725	5647.0	5608.0
100287512	0.0	0.0
100287513	0.0	0.0
1734	2576.0	1012.0
1733	3.0	11.0
1731	385.0	431.0
1730	2413.0	1661.0
1739	5647.0	3074.0
1738	6044.0	4434.0
1737	3177.0	2276.0
1736	3400.0	5990.0
1735	283.0	107.0
100287505	10.0	0.0
751580	1.0	13.0
100287502	0.0	0.0
202658	1.0	3.0
1745	4410.0	1205.0
1743	4732.0	5514.0
1742	477.0	316.0
1741	3678.0	3458.0
1740	1227.0	634.0
1749	46.0	106.0
1748	7.0	0.0
1747	42.0	41.0
1746	985.0	119.0
200008	0.0	0.0
200010	30.0	12.0
1756	5864.0	1505.0
1755	172.0	32.0
1750	5.0	20.0
1759	221.0	160.0
1758	0.0	0.0
1757	1794.0	2653.0
1770	225.0	201.0
200014	1744.0	2129.0
1767	1389.0	2771.0
1763	82.0	137.0
1762	2255.0	1819.0
1761	0.0	0.0
1760	4430.0	2182.0
1769	80.0	254.0
1768	65.0	171.0
153478	114.0	245.0
1781	4521.0	4579.0
1780	650.0	228.0
200025	1.0	0.0
1778	23134.0	19990.0
1777	5519.0	3210.0
1776	30.0	18.0
1775	31.0	43.0
1774	750.0	1106.0
1773	2414.0	1132.0
200030	264.0	224.0
442190	0.0	0.0
442191	0.0	0.0
442192	0.0	0.0
153469	0.0	2.0
1791	0.0	2.0
442195	1.0	3.0
200035	130.0	61.0
442197	155.0	203.0
1789	245.0	47.0
442189	0.0	0.0
1788	2042.0	1400.0
1787	471.0	455.0
1786	1629.0	1813.0
1785	8826.0	7533.0
1783	3943.0	4220.0
1798	5816.0	5175.0
1797	1059.0	1630.0
1796	255.0	178.0
1795	226.0	95.0
1794	297.0	252.0
1793	3497.0	2711.0
101180976	1.0	0.0
493753	1895.0	1586.0
550112	915.0	1379.0
100873673	0.0	0.0
100873672	0.0	0.0
100873671	0.0	0.0
100873670	0.0	0.0
100287478	0.0	0.0
503636	0.0	0.0
503635	0.0	0.0
503638	128.0	146.0
503637	0.0	0.0
10536	2148.0	1052.0
503643	0.0	0.0
10535	1374.0	726.0
100287472	2.0	1.0
10538	1021.0	132.0
503645	1.0	4.0
10537	164.0	314.0
100287470	0.0	0.0
10539	2635.0	2756.0
503641	0.0	1.0
503640	1.0	0.0
100873677	0.0	0.0
100873676	0.0	1.0
100873675	0.0	0.0
100873674	0.0	0.0
10531	5027.0	6521.0
493987	5.0	19.0
10534	1475.0	1620.0
100873679	0.0	0.0
10533	1865.0	1625.0
100873678	0.0	0.0
100873662	0.0	0.0
100873661	0.0	0.0
100873660	0.0	0.0
503628	0.0	0.0
442396	0.0	0.0
503627	0.0	0.0
100287463	0.0	0.0
503632	0.0	0.0
442388	0.0	7.0
503631	0.0	0.0
100287461	10.0	0.0
10549	4175.0	15030.0
503634	0.0	0.0
10548	640.0	943.0
503633	0.0	1.0
503630	0.0	2.0
100873666	0.0	0.0
100873665	0.0	0.0
200081	3980.0	7052.0
10541	10375.0	8402.0
100873664	0.0	0.0
10540	7384.0	7290.0
100873663	0.0	0.0
10542	3235.0	5135.0
100873669	0.0	0.0
100873668	0.0	0.0
10544	664.0	559.0
100873667	0.0	0.0
100873691	1.0	0.0
100131608	0.0	0.0
100131609	3.0	5.0
100873690	0.0	0.0
100873695	0.0	0.0
100873694	0.0	0.0
100873693	0.0	0.0
100873692	0.0	0.0
10514	3180.0	4667.0
10513	2575.0	3528.0
10516	5340.0	1120.0
10518	395.0	447.0
10517	2.0	2.0
10519	15027.0	18936.0
100131611	0.0	0.0
100873699	0.0	0.0
100873698	0.0	0.0
100873697	0.0	0.0
100873696	0.0	0.0
100131614	286.0	212.0
100131616	0.0	0.0
10512	26913.0	12765.0
100873680	0.0	0.0
100033392	0.0	0.0
100873684	0.0	0.0
100873683	0.0	0.0
100873682	0.0	0.0
100873681	0.0	0.0
503647	3.0	0.0
503646	0.0	0.0
100287441	0.0	0.0
503648	0.0	0.0
10525	10916.0	19249.0
58503	3.0	0.0
10524	2251.0	1966.0
58505	5534.0	5745.0
10527	11153.0	7789.0
58504	95.0	95.0
10526	4376.0	4095.0
10529	9946.0	2346.0
10528	5955.0	7674.0
58500	882.0	524.0
100873688	0.0	0.0
100873687	0.0	0.0
100131623	0.0	2.0
100131624	0.0	0.0
100873686	1.0	0.0
100873685	0.0	0.0
10521	24230.0	22047.0
10520	556.0	456.0
58506	5854.0	7008.0
10523	3281.0	3212.0
58509	1676.0	1423.0
58508	7985.0	4834.0
10522	2098.0	4679.0
100033398	2.0	1.0
100131629	0.0	0.0
100873689	1.0	0.0
442361	0.0	0.0
58513	2558.0	2126.0
58516	4498.0	2687.0
58510	0.0	0.0
58512	9.0	27.0
58511	1950.0	816.0
58517	4342.0	5974.0
105371564	0.0	2.0
100131638	2.0	2.0
58525	5252.0	3786.0
58524	0.0	2.0
10505	409.0	475.0
58527	4485.0	1347.0
58526	4205.0	1954.0
10507	2415.0	2070.0
100131641	0.0	0.0
10509	10886.0	7139.0
58529	72.0	42.0
58528	2033.0	1699.0
10501	314.0	365.0
10500	209.0	201.0
58530	26.0	8.0
442384	0.0	0.0
58538	4.0	10.0
58531	0.0	1.0
58533	2962.0	2939.0
100131656	1.0	0.0
100287404	0.0	0.0
100131661	0.0	0.0
503694	0.0	0.0
503693	256.0	135.0
493913	0.0	0.0
493911	231.0	572.0
751599	0.0	1.0
285033	210.0	239.0
100128017	0.0	0.0
442320	0.0	0.0
116412	247.0	351.0
442317	0.0	0.0
442318	0.0	0.0
442319	63.0	24.0
493901	0.0	0.0
100128015	0.0	0.0
100128010	22.0	14.0
493900	30.0	51.0
100128012	4.0	0.0
100128011	0.0	0.0
285045	1.0	0.0
442304	1.0	0.0
442308	1.0	6.0
285051	0.0	2.0
10590	47.0	229.0
10592	1100.0	635.0
10591	2088.0	4775.0
100873619	0.0	0.0
100873618	0.0	0.0
100873617	0.0	0.0
442334	0.0	0.0
100873616	0.0	0.0
10594	14388.0	18351.0
100873611	0.0	0.0
10595	121.0	159.0
10598	9043.0	10658.0
100873615	0.0	0.0
100873614	0.0	0.0
100873613	0.0	0.0
10599	1.0	18.0
100873612	0.0	0.0
100873608	0.0	0.0
100873607	0.0	0.0
100873606	2.0	0.0
100873605	0.0	0.0
442325	19.0	6.0
100873609	0.0	0.0
100873600	0.0	0.0
100873604	0.0	0.0
100873603	1.0	0.0
100873602	0.0	0.0
100873601	0.0	0.0
128434	8639.0	6821.0
10570	1539.0	1954.0
116447	2541.0	1714.0
116449	66.0	19.0
116448	1.0	6.0
10579	8929.0	8826.0
100873639	0.0	0.0
100873638	1.0	2.0
10572	3279.0	3297.0
100873633	0.0	0.0
100873632	0.0	0.0
10574	15766.0	22873.0
100873631	0.0	1.0
10573	3054.0	4851.0
100873630	0.0	0.0
10576	8484.0	12099.0
100873637	0.0	0.0
10575	10403.0	11669.0
100873636	0.0	0.0
10578	127.0	178.0
100873635	0.0	4.0
10577	20352.0	11373.0
100873634	0.0	0.0
10581	4591.0	2214.0
10580	28838.0	8184.0
116437	0.0	0.0
100873629	0.0	0.0
116441	437.0	279.0
100873628	0.0	0.0
100873627	0.0	0.0
116443	323.0	82.0
116442	367.0	631.0
116444	2.0	6.0
128414	10.0	6.0
100873622	0.0	0.0
100873621	0.0	0.0
10585	2162.0	3128.0
100873620	0.0	0.0
10584	9.0	1.0
10587	2759.0	6558.0
100873626	0.0	0.0
10586	45.0	16.0
100873625	0.0	0.0
10589	7397.0	4861.0
100873624	0.0	0.0
10588	392.0	742.0
100873623	0.0	0.0
100873651	0.0	0.0
100873650	0.0	0.0
285016	103.0	51.0
503618	0.0	0.0
102466719	0.0	0.0
503614	0.0	0.0
100287495	3.0	0.0
10558	3185.0	2068.0
10557	1035.0	1010.0
10559	760.0	1386.0
10550	19397.0	14815.0
100873655	0.0	0.0
100873654	0.0	0.0
10552	14003.0	6990.0
100873653	0.0	0.0
10551	26118.0	46336.0
100873652	0.0	0.0
10554	3790.0	4737.0
100873659	0.0	0.0
10553	1501.0	1330.0
128408	0.0	0.0
100873658	0.0	0.0
10556	1336.0	1282.0
100873657	0.0	0.0
10555	2347.0	2489.0
100873656	0.0	0.0
102466723	0.0	0.0
102466722	4.0	1.0
102466721	0.0	0.0
102466720	0.0	0.0
285025	82.0	269.0
100873640	0.0	0.0
102466728	0.0	0.0
102466727	0.0	0.0
102466726	0.0	0.0
102466725	0.0	0.0
102466724	1.0	4.0
10569	4283.0	2915.0
100287482	83.0	111.0
100287483	2.0	1.0
10568	777.0	758.0
503612	0.0	0.0
100873649	0.0	0.0
503611	0.0	0.0
10561	255.0	203.0
100873644	0.0	0.0
10560	4168.0	1501.0
100873643	0.0	0.0
10563	860.0	154.0
100873642	0.0	0.0
10562	5651.0	4746.0
100873641	0.0	0.0
10565	3989.0	3173.0
100873648	0.0	3.0
10564	4381.0	3367.0
100873647	0.0	0.0
10567	8928.0	7273.0
100873646	0.0	0.0
10566	61.0	41.0
100873645	0.0	0.0
102466734	0.0	0.0
102466733	0.0	0.0
102466732	0.0	0.0
102466731	1.0	0.0
116369	17.0	2.0
574040	0.0	0.0
102466739	0.0	0.0
574042	0.0	0.0
102466738	0.0	0.0
102466737	1.0	0.0
102466736	0.0	0.0
102466735	0.0	0.0
100128094	3.0	0.0
116372	58.0	22.0
574036	231.0	67.0
574038	0.0	0.0
83479	856.0	927.0
116379	6.0	1.0
100128092	1.0	2.0
83478	517.0	267.0
83473	537.0	174.0
83475	1167.0	1606.0
100128098	15.0	55.0
102466745	0.0	0.0
102466744	0.0	0.0
102466743	0.0	0.0
102466742	0.0	0.0
128344	481.0	1012.0
102466741	0.0	1.0
102466740	0.0	0.0
128346	246.0	300.0
102466749	0.0	0.0
102466748	0.0	0.0
102466747	0.0	0.0
102466746	0.0	0.0
116362	103.0	798.0
100128083	4.0	5.0
83468	570.0	270.0
100128081	41.0	23.0
83461	134.0	69.0
128338	1825.0	2693.0
83464	1432.0	1726.0
83463	234.0	138.0
83460	116.0	205.0
100189028	16.0	10.0
102466756	0.0	0.0
102466755	0.0	0.0
102466754	0.0	0.0
102466753	0.0	0.0
102466751	0.0	1.0
102466750	0.0	0.0
153339	5374.0	5639.0
116349	410.0	703.0
102466759	0.0	0.0
102466758	0.0	0.0
102466757	0.0	0.0
100128071	62.0	142.0
346562	0.0	0.0
647415	0.0	0.0
128322	0.0	0.0
1809	26053.0	11330.0
116337	0.0	7.0
153328	204.0	294.0
1800	18.0	1.0
100128061	0.0	0.0
100128060	64.0	51.0
100128062	0.0	0.0
1808	4047.0	1337.0
83483	2585.0	2973.0
1807	39.0	114.0
1806	2342.0	661.0
1805	291.0	284.0
83480	1897.0	1422.0
1804	20.0	25.0
1803	2554.0	21306.0
1802	1224.0	1470.0
83482	3.0	0.0
1801	1120.0	2198.0
83481	915.0	220.0
131965	917.0	650.0
1811	196.0	44.0
1810	5544.0	4076.0
143941	388.0	37.0
1819	1436.0	2665.0
1818	0.0	0.0
1817	0.0	0.0
1816	14.0	2.0
1815	22.0	14.0
100128054	3.0	0.0
1814	0.0	0.0
285084	0.0	0.0
1813	22.0	20.0
1812	100.0	79.0
100128055	1.0	2.0
647436	20.0	25.0
128387	1252.0	1014.0
131973	1.0	2.0
1822	11428.0	11616.0
1821	272.0	50.0
1820	389.0	368.0
100128041	0.0	0.0
1829	9965.0	6561.0
1828	81.0	24.0
1827	2029.0	1994.0
285093	0.0	1.0
1826	11.0	3.0
100128043	0.0	0.0
1825	1013.0	1014.0
100128042	0.0	0.0
1824	5629.0	9462.0
1823	111.0	9.0
100128044	0.0	0.0
407977	0.0	1.0
407975	18.0	18.0
128370	0.0	0.0
128371	0.0	0.0
128372	0.0	0.0
1833	18.0	3.0
1832	28610.0	16833.0
1831	13039.0	15922.0
1830	101.0	24.0
574016	2.0	2.0
100128036	0.0	0.0
1839	600.0	1289.0
1838	2811.0	3033.0
346528	0.0	0.0
1837	2631.0	1461.0
1836	16587.0	5008.0
346525	0.0	0.0
1834	0.0	0.0
100128033	0.0	0.0
346524	0.0	0.0
128366	0.0	0.0
100128029	0.0	0.0
128367	0.0	0.0
128368	0.0	0.0
574030	0.0	0.0
574031	4.0	0.0
574032	0.0	0.0
128360	0.0	0.0
574033	2.0	0.0
574034	0.0	0.0
1844	454.0	592.0
1843	14390.0	39588.0
1842	1129.0	318.0
1841	1299.0	1663.0
1840	106.0	847.0
574028	0.0	0.0
574029	4.0	1.0
100128025	69.0	15.0
1849	889.0	1137.0
346517	0.0	0.0
1848	1811.0	4259.0
1847	2506.0	1706.0
100128020	0.0	1.0
1846	3230.0	1051.0
100128023	0.0	0.0
1845	8534.0	8099.0
153396	418.0	828.0
1855	6759.0	5141.0
1854	2919.0	2921.0
100131671	0.0	3.0
1852	11.0	17.0
1850	317.0	514.0
100131678	0.0	0.0
1859	5861.0	4384.0
1857	9197.0	5639.0
1856	2337.0	2255.0
724068	0.0	0.0
724067	0.0	0.0
202781	1616.0	895.0
1861	3692.0	4247.0
100131688	0.0	0.0
1869	287.0	222.0
724094	2.0	1.0
1880	353.0	287.0
1877	1979.0	2562.0
100131691	77.0	95.0
1876	736.0	614.0
1875	1025.0	637.0
83417	1.0	1.0
100131693	11.0	16.0
100327036	1.0	0.0
83416	24.0	17.0
200132	25.0	4.0
1874	2487.0	3292.0
1872	0.0	2.0
1871	1479.0	896.0
1870	64.0	30.0
1879	646.0	230.0
724087	2.0	1.0
1891	9524.0	15800.0
1890	944.0	2029.0
83401	1.0	4.0
1889	16534.0	10623.0
724033	0.0	0.0
724032	0.0	0.0
724031	0.0	2.0
724030	0.0	0.0
58473	852.0	6516.0
58472	2210.0	3758.0
200149	1.0	0.0
58475	1031.0	452.0
724038	0.0	0.0
83439	1182.0	580.0
1896	568.0	1409.0
58477	9479.0	11695.0
58476	5917.0	10501.0
1894	1176.0	527.0
1893	635.0	224.0
1892	10759.0	25465.0
58478	5417.0	4033.0
200150	14.0	12.0
724022	0.0	0.0
58484	35.0	70.0
724026	0.0	0.0
58483	0.0	0.0
724025	0.0	0.0
165324	1642.0	1050.0
724024	0.0	0.0
58486	2385.0	1859.0
58485	4632.0	6168.0
724023	0.0	0.0
58480	10510.0	10884.0
724029	8.0	12.0
200159	4.0	2.0
724028	0.0	0.0
724027	0.0	0.0
58488	1127.0	1897.0
58487	3204.0	2981.0
200162	20.0	16.0
58489	2984.0	6278.0
58495	833.0	770.0
724059	0.0	0.0
58494	1925.0	730.0
58497	2089.0	1963.0
58496	19.0	33.0
58491	636.0	712.0
58490	2953.0	4686.0
58493	1923.0	1863.0
58492	216.0	150.0
58499	1499.0	1550.0
58498	2.0	5.0
200172	15.0	4.0
83451	9239.0	6437.0
83450	353.0	270.0
83452	975.0	755.0
153364	587.0	646.0
83448	1192.0	1236.0
200186	3322.0	2561.0
83447	0.0	0.0
200185	1559.0	1466.0
83449	26.0	14.0
83444	418.0	364.0
83443	5516.0	9358.0
83446	1.0	0.0
83445	1.0	15.0
83440	2478.0	5318.0
83442	7664.0	7453.0
114984	3148.0	2982.0
114987	657.0	369.0
391603	0.0	1.0
10657	11829.0	11513.0
126969	1987.0	1446.0
10656	712.0	358.0
10659	2922.0	1803.0
10658	8083.0	7478.0
114990	2600.0	1195.0
114991	493.0	830.0
10651	2100.0	1972.0
10650	72.0	109.0
10653	47762.0	49719.0
10652	9318.0	7482.0
342667	2467.0	887.0
10655	2.0	1.0
643812	0.0	1.0
342666	5.0	5.0
10654	3403.0	4045.0
136306	8.0	6.0
126961	0.0	1.0
10668	999.0	1340.0
10667	931.0	894.0
643827	1.0	7.0
10669	4455.0	3452.0
10660	0.0	0.0
10661	13.0	4.0
731220	3.0	4.0
138971	0.0	0.0
10664	4100.0	4001.0
10663	89.0	101.0
10666	57.0	45.0
731223	4.0	3.0
10665	2.0	0.0
136319	14433.0	9009.0
163933	152.0	33.0
317691	0.0	0.0
339005	123.0	143.0
10635	230.0	152.0
10634	2365.0	1592.0
10637	15.0	14.0
10636	1798.0	1212.0
10638	0.0	0.0
114971	1404.0	2146.0
10631	4054.0	896.0
643836	2545.0	1829.0
10630	918.0	642.0
643837	1038.0	1393.0
10633	16.0	33.0
643834	0.0	0.0
10632	14664.0	10818.0
100124394	0.0	0.0
10645	8942.0	20141.0
10648	0.0	0.0
10647	30.0	253.0
148304	385.0	284.0
114960	0.0	4.0
10640	4387.0	3301.0
136332	25.0	23.0
10642	0.0	2.0
643847	0.0	0.0
10641	1630.0	2102.0
10644	260.0	160.0
10643	1.0	11.0
317671	118.0	138.0
643862	1.0	0.0
391642	0.0	0.0
10609	1212.0	1979.0
391647	5.0	9.0
10613	3136.0	2204.0
10612	1145.0	1131.0
10615	321.0	174.0
10614	2484.0	5066.0
10617	2450.0	3345.0
401525	0.0	0.0
10616	7627.0	7164.0
10618	18658.0	15771.0
643854	10.0	24.0
643853	131.0	175.0
643859	0.0	0.0
10611	110145.0	85296.0
10610	557.0	323.0
643872	4.0	4.0
643873	281.0	372.0
643870	17.0	19.0
317684	1.0	0.0
391655	0.0	1.0
391657	0.0	0.0
391656	7.0	3.0
317687	1.0	2.0
10623	1430.0	1192.0
10626	793.0	422.0
10625	4183.0	5670.0
10628	45169.0	29584.0
10627	14667.0	9907.0
10629	880.0	1329.0
342618	0.0	0.0
643865	0.0	0.0
643866	159.0	202.0
10620	241.0	364.0
10622	59.0	92.0
10621	1033.0	680.0
101954275	0.0	0.0
101954276	0.0	1.0
643880	0.0	0.0
101954273	1.0	3.0
643884	0.0	0.0
101954277	1.0	5.0
101954278	11.0	9.0
102464817	0.0	0.0
653203	0.0	0.0
391622	0.0	0.0
388011	6.0	4.0
83606	5727.0	7841.0
101954271	0.0	0.0
83605	3836.0	1832.0
101954272	10.0	4.0
83608	1183.0	993.0
83607	1357.0	1560.0
151903	2976.0	3329.0
401507	0.0	0.0
317649	4606.0	2046.0
391627	0.0	0.0
401505	1407.0	1777.0
388007	0.0	0.0
317648	1015.0	803.0
100419709	3.0	2.0
100419705	0.0	0.0
643875	0.0	0.0
401509	50.0	34.0
401508	0.0	0.0
101954264	4.0	1.0
138948	92.0	87.0
101954269	0.0	0.0
101954266	0.0	0.0
101954267	1.0	1.0
102464827	0.0	0.0
391630	0.0	0.0
102464828	0.0	0.0
317662	1550.0	1501.0
100419711	7.0	4.0
102464825	0.0	0.0
56000	1.0	0.0
391632	0.0	0.0
102464826	0.0	0.0
102464823	0.0	0.0
391634	4.0	2.0
102464824	0.0	0.0
56005	5657.0	12995.0
10602	12096.0	3666.0
56006	1850.0	3335.0
83604	5027.0	2463.0
10603	498.0	425.0
10606	10504.0	14013.0
100419717	0.0	0.0
56001	0.0	0.0
10605	3409.0	2896.0
10608	8969.0	9538.0
10607	4006.0	4389.0
10600	3216.0	2989.0
101929254	3.0	1.0
102464831	0.0	0.0
391681	0.0	0.0
100420710	0.0	0.0
100419724	0.0	0.0
391686	0.0	0.0
100419725	0.0	0.0
100419722	0.0	0.0
102464836	0.0	0.0
102464837	0.0	0.0
102464834	0.0	0.0
102464835	0.0	0.0
148362	4312.0	2135.0
102464832	0.0	0.0
100271849	9.0	19.0
102464833	0.0	0.0
100419728	0.0	0.0
100419726	0.0	1.0
102464829	0.0	0.0
100419727	0.0	0.0
101929265	0.0	0.0
112399	5071.0	1461.0
112398	988.0	1236.0
100419735	0.0	0.0
391697	0.0	0.0
391696	0.0	0.0
100419733	0.0	1.0
388021	41.0	32.0
100419734	1.0	0.0
391698	2.0	2.0
100419731	0.0	0.0
100271836	46.0	55.0
100419732	0.0	0.0
100419730	0.0	0.0
100271846	0.0	0.0
388015	0.0	0.0
101954204	0.0	0.0
199953	1369.0	1118.0
161357	0.0	0.0
100420734	1.0	2.0
100420737	0.0	0.0
100419742	0.0	0.0
100419743	1.0	0.0
731275	14.0	23.0
199920	523.0	588.0
222826	2.0	1.0
101929286	6.0	14.0
391670	1.0	0.0
391672	2.0	0.0
161342	3.0	1.0
148398	1131.0	251.0
100419758	92.0	39.0
100419751	4.0	4.0
124359	3281.0	7475.0
101929293	6.0	4.0
100420752	0.0	0.0
100420754	0.0	0.0
10691	967.0	1323.0
10690	91.0	21.0
101929212	118.0	15.0
101929218	0.0	0.0
388076	0.0	0.0
388077	0.0	1.0
100419764	0.0	0.0
199900	0.0	0.0
151963	169.0	99.0
10693	314.0	278.0
10692	3.0	14.0
10695	7125.0	11319.0
10694	17555.0	13447.0
10699	202.0	169.0
101929221	2.0	1.0
100420763	0.0	0.0
101929225	0.0	4.0
101929222	2.0	0.0
100419777	0.0	0.0
100419776	0.0	0.0
148327	16970.0	32450.0
101929239	0.0	0.0
100419788	0.0	0.0
148345	3.0	7.0
101929238	5.0	0.0
220213	1485.0	869.0
10678	1297.0	880.0
151987	4839.0	4858.0
10671	2017.0	1871.0
10670	7791.0	8673.0
10673	116.0	62.0
10672	4351.0	2536.0
10675	165.0	68.0
10677	151.0	83.0
100419793	0.0	0.0
100420784	0.0	0.0
100420786	0.0	0.0
101929247	4.0	20.0
100420787	3.0	2.0
101929244	0.0	0.0
220202	1.0	7.0
222865	1198.0	138.0
10682	1326.0	3981.0
10681	1730.0	1340.0
10683	3.0	47.0
10686	41.0	19.0
136371	0.0	0.0
643803	0.0	0.0
10687	209.0	31.0
100419682	0.0	0.0
100420678	20.0	40.0
222894	0.0	0.0
100419687	0.0	0.0
283807	628.0	259.0
653194	0.0	0.0
83598	3.0	0.0
83597	0.0	1.0
653199	37.0	24.0
83594	848.0	1879.0
83593	1234.0	654.0
83596	1255.0	1109.0
83595	390.0	392.0
83590	3235.0	2788.0
653190	4.0	29.0
653192	0.0	0.0
83592	53.0	32.0
83591	588.0	287.0
1909	5341.0	1410.0
100420689	3.0	1.0
1908	95.0	84.0
161291	5635.0	10685.0
653188	22.0	12.0
653189	71.0	75.0
1907	2461.0	121.0
1906	756.0	500.0
197258	1104.0	1921.0
1903	3732.0	1499.0
197259	160.0	278.0
1902	2609.0	1284.0
1901	975.0	856.0
100420681	0.0	0.0
197257	840.0	1632.0
449491	0.0	0.0
100420695	0.0	0.0
449493	0.0	0.0
449492	0.0	0.0
1910	2429.0	792.0
1917	11671.0	3483.0
1915	241115.0	332444.0
1912	7339.0	7304.0
1911	384.0	302.0
101929202	65.0	27.0
101929203	1.0	5.0
199899	0.0	0.0
148281	281.0	142.0
219287	11.0	4.0
161253	7.0	8.0
219285	532.0	163.0
283849	183.0	231.0
283848	50.0	273.0
1932	0.0	1.0
283847	2.0	0.0
256227	4.0	11.0
256223	0.0	0.0
1939	7238.0	4359.0
1938	263992.0	252463.0
1937	102.0	117.0
1936	15211.0	11282.0
1934	3.0	5.0
1933	16328.0	13626.0
161247	58.0	93.0
219293	304.0	355.0
1943	5.0	1.0
1942	9656.0	13795.0
256236	239.0	200.0
1949	347.0	333.0
199870	941.0	496.0
1948	9854.0	16472.0
1947	2155.0	1216.0
1946	1826.0	592.0
1945	1317.0	1164.0
1944	643.0	143.0
161271	0.0	0.0
1954	4433.0	3280.0
1953	1114.0	1709.0
1952	1503.0	829.0
1951	1606.0	127.0
1950	404.0	649.0
283820	459.0	460.0
1959	1085.0	907.0
1958	12233.0	45326.0
1956	13502.0	5778.0
1955	2125.0	1705.0
1965	4187.0	4329.0
1964	4705.0	7017.0
199857	2229.0	1537.0
1962	1325.0	3043.0
1961	2.0	13.0
1960	329.0	935.0
220296	8.0	2.0
1969	1208.0	500.0
