id	ff73b9bb-de12-434d-9550-3148c642442b	a62cfb55-6820-404c-959b-e33a2f732f25
10672	2807.0	2380.0
10675	10.0	21.0
10677	310.0	801.0
100419793	0.0	7.0
100420784	2.0	0.0
100420786	0.0	0.0
101929247	0.0	3.0
100420787	0.0	2.0
101929244	1.0	1.0
220202	2.0	0.0
222865	193.0	243.0
10682	1444.0	299.0
10681	2031.0	1174.0
10683	1.0	3.0
10686	298.0	17.0
136371	0.0	0.0
643803	0.0	0.0
10687	156.0	137.0
100419682	0.0	1.0
100420678	29.0	75.0
222894	0.0	0.0
100419687	0.0	10.0
283807	532.0	714.0
653194	0.0	0.0
83598	1.0	2.0
83597	0.0	3.0
653199	32.0	31.0
83594	1502.0	474.0
83593	2239.0	1218.0
83596	261.0	60.0
83595	336.0	291.0
83590	1527.0	116.0
653190	5.0	18.0
653192	0.0	2.0
83592	55.0	142.0
83591	307.0	211.0
1909	3838.0	3657.0
100420689	5.0	3.0
1908	50.0	195.0
161291	4169.0	1584.0
653188	0.0	0.0
653189	27.0	7.0
1907	16.0	122.0
1906	377.0	451.0
197258	1210.0	472.0
1903	585.0	1839.0
197259	345.0	812.0
1902	1316.0	2732.0
1901	354.0	685.0
100420681	0.0	72.0
197257	721.0	105.0
449491	0.0	0.0
100420695	0.0	43.0
449493	2.0	0.0
449492	0.0	1.0
1910	410.0	1492.0
1917	1367.0	236.0
1915	232376.0	110615.0
1912	4065.0	2704.0
1911	677.0	900.0
101929202	5.0	49.0
101929203	2.0	2.0
199899	2.0	0.0
148281	10.0	111.0
219287	8.0	21.0
161253	19.0	33.0
219285	600.0	1073.0
283849	104.0	44.0
283848	527.0	370.0
1932	1.0	25.0
283847	4.0	24.0
256227	7.0	14.0
256223	3.0	0.0
1939	2418.0	1989.0
1938	95348.0	35022.0
1937	20.0	0.0
1936	5097.0	1702.0
1934	4.0	0.0
1933	8311.0	3480.0
161247	34.0	10.0
219293	420.0	144.0
1943	0.0	0.0
1942	2476.0	1551.0
256236	68.0	125.0
1949	91.0	73.0
199870	581.0	716.0
1948	2903.0	3077.0
1947	2759.0	483.0
1946	297.0	1929.0
1945	278.0	116.0
1944	84.0	14.0
161271	0.0	0.0
1954	3403.0	1610.0
1953	765.0	548.0
1952	5396.0	1205.0
1951	92.0	166.0
1950	59.0	96.0
283820	449.0	419.0
1959	566.0	2701.0
1958	12059.0	27666.0
1956	4882.0	9690.0
1955	2250.0	1719.0
1965	2138.0	1760.0
1964	2881.0	774.0
199857	457.0	334.0
1962	312.0	821.0
1961	0.0	20.0
1960	266.0	1903.0
220296	17.0	17.0
1969	1016.0	498.0
1968	4816.0	5773.0
1967	1765.0	984.0
114904	318.0	816.0
114905	52.0	1633.0
114907	12366.0	12181.0
114908	7249.0	5116.0
340094	0.0	0.0
643783	158.0	69.0
114900	12.0	3.0
653108	0.0	0.0
401450	0.0	0.0
114902	0.0	0.0
1975	16303.0	14830.0
1974	15796.0	11315.0
1973	196.0	1106.0
283888	0.0	27.0
401447	0.0	13.0
653113	117.0	151.0
1979	12065.0	10670.0
1978	2152.0	192.0
1977	1027.0	768.0
643790	7.0	9.0
1990	0.0	1.0
256281	516.0	127.0
1987	5.0	23.0
1986	1.0	3.0
1984	10232.0	2418.0
1983	9762.0	3281.0
1982	36022.0	20936.0
283876	45.0	140.0
1981	14129.0	8823.0
1980	14.0	117.0
283871	785.0	136.0
283870	170.0	98.0
105375616	0.0	9.0
340075	26.0	95.0
340073	0.0	66.0
653125	6.0	3.0
401431	104.0	57.0
83528	1.0	0.0
1998	1586.0	2554.0
1997	2471.0	2886.0
283869	78.0	0.0
1996	5.0	32.0
401428	15.0	18.0
83538	133.0	58.0
1995	6.0	46.0
401427	23.0	141.0
283867	1.0	4.0
1994	3188.0	1689.0
1993	9.0	20.0
1992	2280.0	797.0
1991	1.0	7.0
283860	5.0	9.0
83530	0.0	21.0
340069	10.0	2.0
1999	2055.0	2834.0
105375606	0.0	3.0
340061	2385.0	830.0
653115	32.0	6.0
653121	505.0	368.0
653122	75.0	53.0
283854	0.0	6.0
653123	0.0	0.0
401491	9.0	79.0
100124412	0.0	0.0
653147	7.0	10.0
401498	230.0	7.0
653149	1.0	0.0
401497	0.0	2.0
401494	298.0	847.0
401492	2.0	31.0
83550	1.0	2.0
83552	0.0	0.0
83551	0.0	3.0
114932	2732.0	1240.0
83539	300.0	325.0
83547	484.0	61.0
83546	7.0	0.0
653140	33.0	49.0
83549	2135.0	570.0
83548	2070.0	3200.0
83543	15485.0	351.0
653145	192.0	38.0
83544	1286.0	1114.0
83541	837.0	150.0
83540	21.0	53.0
126917	1080.0	1194.0
340037	5.0	118.0
114926	1312.0	293.0
114928	1052.0	714.0
339044	0.0	9.0
256297	0.0	0.0
401474	2633.0	2272.0
653174	0.0	0.0
653175	1.0	2.0
340024	19.0	29.0
114915	656.0	287.0
401466	892.0	310.0
653162	27.0	21.0
653163	0.0	0.0
283899	1895.0	1873.0
653166	0.0	0.0
283897	9.0	284.0
339145	12.0	0.0
391723	0.0	1.0
391722	3.0	9.0
10778	1413.0	905.0
10777	2.0	18.0
10772	3641.0	3820.0
340120	2.0	3.0
10771	5046.0	5181.0
10773	570.0	390.0
10776	6112.0	4852.0
10775	1107.0	659.0
10788	8235.0	4348.0
391739	4.0	4.0
10781	1265.0	1373.0
10780	318.0	687.0
10783	752.0	2432.0
10782	1220.0	1797.0
10785	263.0	292.0
10787	8723.0	5514.0
10786	40.0	18.0
102606463	41.0	6.0
731308	0.0	0.0
339122	68.0	32.0
339123	2309.0	655.0
102606462	0.0	0.0
391701	0.0	0.0
391703	1.0	5.0
151827	77.0	113.0
126826	2.0	5.0
643719	25.0	13.0
10755	3585.0	558.0
151825	0.0	0.0
10758	3591.0	1837.0
126823	590.0	75.0
126820	35.0	32.0
10750	60.0	2.0
10752	274.0	255.0
10751	0.0	0.0
10753	26.0	120.0
643714	1.0	2.0
138864	0.0	6.0
391712	59.0	16.0
391714	0.0	8.0
114836	7.0	148.0
10767	1675.0	1497.0
10766	3357.0	3280.0
151835	3.0	20.0
10769	509.0	576.0
391718	0.0	0.0
10768	12251.0	4563.0
126811	2.0	0.0
643723	14.0	4.0
10761	0.0	0.0
10763	3030.0	2200.0
10762	4064.0	2989.0
10765	2418.0	4012.0
101929179	0.0	5.0
388112	0.0	4.0
339105	24.0	150.0
83707	2512.0	328.0
83706	492.0	195.0
10734	100.0	905.0
10733	79.0	79.0
83714	252.0	914.0
10736	33.0	87.0
401648	0.0	0.0
643739	0.0	2.0
10735	6081.0	3181.0
401647	502.0	55.0
10738	1.0	0.0
401646	0.0	0.0
10737	13.0	27.0
10739	3.0	286.0
376132	0.0	5.0
10730	5809.0	3751.0
101929184	3.0	14.0
10732	606.0	301.0
138804	0.0	0.0
138805	0.0	1.0
138802	0.0	0.0
138803	0.0	0.0
643751	8.0	5.0
124221	19.0	4.0
124222	118.0	89.0
114897	6641.0	1369.0
114898	66.0	109.0
124220	634.0	827.0
114899	184.0	416.0
391777	15.0	294.0
10745	402.0	496.0
56104	28.0	103.0
83700	2061.0	4716.0
401638	0.0	0.0
10744	6.0	9.0
56105	94.0	276.0
10747	58.0	494.0
401637	6.0	1.0
56106	480.0	355.0
10746	3071.0	5108.0
56107	167.0	247.0
10749	6476.0	4774.0
56100	225.0	397.0
401634	0.0	0.0
10748	68.0	111.0
56101	220.0	337.0
56102	22.0	136.0
56103	47.0	337.0
643744	10.0	2.0
10741	1477.0	666.0
56108	145.0	221.0
10740	8.0	70.0
643749	127.0	772.0
56109	134.0	430.0
10743	2318.0	1165.0
342732	1.0	1.0
10742	1506.0	1075.0
101929198	1.0	7.0
101929196	0.0	319.0
100420811	1.0	1.0
114884	505.0	2441.0
317774	2.0	17.0
114885	1103.0	712.0
401630	0.0	0.0
317772	0.0	167.0
100419821	1.0	39.0
56110	63.0	206.0
317778	0.0	0.0
83729	4.0	33.0
317775	7.0	1.0
83734	323.0	610.0
10712	1202.0	382.0
83733	47.0	128.0
10714	745.0	653.0
126868	49.0	115.0
317769	0.0	0.0
100419829	1.0	0.0
10713	1799.0	1125.0
317768	0.0	0.0
10716	33.0	10.0
100419827	0.0	0.0
56111	39.0	262.0
10715	16.0	4.0
56112	39.0	77.0
56113	199.0	173.0
83732	555.0	509.0
10718	80.0	5.0
10717	414.0	358.0
56114	28.0	44.0
388125	35.0	61.0
401629	0.0	0.0
317781	894.0	649.0
388122	1.0	0.0
83719	2717.0	1023.0
56120	5.0	123.0
56121	113.0	246.0
114876	2090.0	1719.0
388121	100.0	294.0
83716	1278.0	20046.0
83715	672.0	55.0
114879	2238.0	1189.0
100420829	1.0	0.0
10723	1665.0	1671.0
56126	58.0	141.0
83723	4.0	3.0
126859	8.0	41.0
56127	16.0	142.0
10725	2956.0	12097.0
56128	3.0	45.0
56129	50.0	224.0
10724	6532.0	8337.0
114880	125.0	442.0
56122	174.0	326.0
388115	3445.0	1563.0
401613	3107.0	1270.0
114881	1121.0	415.0
10726	5374.0	947.0
56123	121.0	507.0
401612	146.0	338.0
114882	2058.0	3341.0
56124	29.0	146.0
10728	9488.0	1481.0
114883	4184.0	4972.0
56125	125.0	523.0
643766	0.0	4.0
10721	13.0	83.0
10720	1.0	5.0
100420830	0.0	0.0
136259	2.0	2.0
100420834	0.0	5.0
317751	17.0	157.0
124274	0.0	7.0
388152	42.0	29.0
317754	0.0	1.0
317753	1.0	0.0
317749	375.0	107.0
342705	0.0	0.0
151888	8.0	47.0
151887	3326.0	14232.0
136263	0.0	0.0
100420841	0.0	7.0
101929145	271.0	1128.0
100420843	0.0	0.0
100293090	7436.0	4133.0
148254	259.0	527.0
317762	2002.0	1761.0
317761	0.0	39.0
100419854	0.0	0.0
317760	12.0	137.0
317767	1.0	41.0
100271715	46.0	152.0
148252	169.0	79.0
100271722	278.0	279.0
199834	0.0	0.0
388135	809.0	262.0
101929152	0.0	2.0
100420854	1.0	5.0
222950	93.0	30.0
100419867	1.0	0.0
148266	315.0	234.0
100419868	7.0	183.0
148268	327.0	410.0
100419866	1.0	2.0
100420859	0.0	0.0
124245	1660.0	853.0
317729	2.0	37.0
136288	15.0	5.0
199800	22.0	23.0
101930150	0.0	10.0
163882	1183.0	1427.0
388165	31.0	288.0
100419873	1.0	3.0
100271700	32.0	121.0
100271703	0.0	0.0
100271702	0.0	12.0
100420875	1.0	10.0
100420877	0.0	244.0
388199	1.0	5.0
22794	5447.0	5699.0
22795	1541.0	2247.0
22796	1290.0	1397.0
22797	31.0	361.0
22798	22.0	41.0
317705	0.0	2.0
317703	0.0	1.0
317702	0.0	0.0
138882	0.0	12.0
138883	1.0	0.0
138881	5.0	11.0
100420881	0.0	0.0
388181	0.0	1.0
100419893	0.0	7.0
222967	2.0	2.0
219333	1278.0	1624.0
136227	23.0	106.0
222962	64.0	129.0
148213	192.0	161.0
388182	38.0	27.0
100419895	0.0	2.0
317716	0.0	1.0
148203	147.0	282.0
317719	13.0	47.0
148206	426.0	530.0
163859	956.0	875.0
101929110	7.0	26.0
101929111	0.0	7.0
219348	139.0	188.0
219347	128.0	121.0
100420898	1.0	217.0
148223	1062.0	366.0
10799	137.0	35.0
136242	2.0	125.0
10791	574.0	251.0
10794	48.0	2047.0
10793	288.0	199.0
10795	1054.0	1089.0
10798	0.0	3.0
10797	1529.0	815.0
101929121	0.0	0.0
101929120	0.0	24.0
101929127	3.0	6.0
317701	0.0	7.0
220323	1429.0	1053.0
148231	1.0	1.0
148229	51.0	29.0
151877	17.0	784.0
151871	1.0	2.0
93035	60.0	167.0
161176	812.0	1351.0
56097	50.0	106.0
56098	17.0	193.0
56099	458.0	327.0
93034	17.0	67.0
283927	107.0	93.0
220359	27.0	3.0
653073	0.0	0.0
653075	4.0	10.0
256302	1355.0	961.0
105373144	0.0	0.0
81050	1.0	0.0
199786	11.0	64.0
256309	171.0	84.0
100420792	0.0	9.0
95681	712.0	515.0
283914	0.0	0.0
81047	0.0	13.0
197131	1672.0	3006.0
197135	23.0	211.0
653061	4.0	2.0
93058	656.0	270.0
161198	400.0	303.0
283902	0.0	7.0
220382	131.0	10.0
81078	0.0	32.0
81079	0.0	4.0
81075	0.0	0.0
81076	0.0	0.0
100114903	0.0	6.0
199777	1550.0	609.0
81061	0.0	10.0
653082	291.0	132.0
81090	0.0	0.0
100271649	0.0	0.0
199746	356.0	157.0
100271655	5.0	25.0
81099	0.0	0.0
100271650	3.0	0.0
199745	254.0	146.0
148170	262.0	53.0
256364	1733.0	730.0
163786	252.0	214.0
220388	20.0	34.0
100271639	0.0	0.0
163782	25.0	77.0
100271646	10.0	107.0
283953	4367.0	0.0
256355	57.0	28.0
100271644	0.0	73.0
283951	251.0	25.0
256356	1868.0	5292.0
100271643	1.0	0.0
100271640	0.0	163.0
81081	0.0	0.0
161159	9.0	49.0
148189	305.0	542.0
93099	1592.0	472.0
100271627	3.0	19.0
283948	360.0	12.0
256329	157.0	34.0
100271634	0.0	0.0
100271636	0.0	1.0
100271630	4.0	11.0
100271633	0.0	38.0
100271632	0.0	58.0
199720	34.0	29.0
93082	375.0	75.0
161145	3485.0	318.0
100271617	0.0	3.0
100271616	1.0	68.0
161142	5.0	34.0
100271619	0.0	25.0
148198	11.0	6.0
100271618	0.0	0.0
100271624	2.0	1.0
100271623	0.0	0.0
283933	60.0	108.0
100271625	0.0	0.0
93081	1731.0	73.0
100271620	5.0	17.0
283932	70.0	203.0
100271622	1.0	7.0
100271621	0.0	0.0
199731	1105.0	575.0
100124332	0.0	2.0
643664	2.0	79.0
256394	0.0	38.0
83637	4454.0	2144.0
83636	1114.0	826.0
401565	9.0	29.0
401563	26.0	77.0
401562	45.0	332.0
401561	38.0	25.0
283999	1.0	0.0
283994	0.0	7.0
643668	8.0	4.0
283991	1266.0	197.0
340198	5.0	16.0
643669	5.0	10.0
340192	0.0	3.0
643680	13.0	178.0
197196	2.0	36.0
56033	3.0	0.0
401551	16.0	16.0
83657	86.0	55.0
83656	22.0	17.0
83659	14.0	6.0
283989	1252.0	428.0
83658	3989.0	1464.0
401548	972.0	2024.0
56034	1341.0	1874.0
283987	6667.0	1926.0
256369	0.0	3.0
401546	388.0	1412.0
83655	0.0	0.0
283985	5.0	3.0
283982	0.0	2.0
283981	20.0	35.0
643677	32.0	21.0
83650	3.0	10.0
197187	115.0	217.0
449520	4.0	5.0
401541	150.0	898.0
401540	1.0	0.0
83639	2.0	1.0
83638	1792.0	589.0
256380	1.0	295.0
449518	0.0	0.0
83648	4240.0	108.0
401537	11.0	0.0
83647	0.0	0.0
83641	23300.0	3480.0
401535	35.0	28.0
83643	1275.0	2032.0
401533	0.0	1.0
643689	1.0	1.0
283971	6.0	5.0
83640	399.0	173.0
283970	6.0	122.0
114826	987.0	1255.0
114827	96.0	222.0
378706	1.0	0.0
378707	0.0	0.0
378708	232.0	27.0
339184	7.0	14.0
339186	0.0	3.0
56052	858.0	313.0
114821	1086.0	273.0
114822	1220.0	108.0
114823	6943.0	9480.0
114824	4.0	19.0
114825	611.0	1666.0
643699	97.0	50.0
340168	0.0	0.0
114815	133.0	378.0
114817	0.0	7.0
114818	375.0	1442.0
114819	154.0	574.0
339175	468.0	389.0
56063	752.0	452.0
653017	0.0	0.0
56061	2621.0	2363.0
56062	180.0	41.0
114814	95.0	68.0
83667	446.0	225.0
83666	1690.0	2586.0
83660	1109.0	1929.0
340156	86.0	100.0
83661	1278.0	251.0
114804	259.0	824.0
114805	54.0	649.0
340152	60.0	176.0
339168	0.0	12.0
114800	81.0	42.0
114801	45.0	265.0
93010	182.0	163.0
114803	1220.0	4650.0
83697	20.0	44.0
81034	642.0	509.0
81035	153.0	1370.0
83696	1499.0	1864.0
83699	3283.0	2927.0
81037	4182.0	1321.0
83698	77.0	23.0
401588	148.0	204.0
83693	1004.0	798.0
81030	10.0	65.0
83692	2539.0	1780.0
81031	1332.0	2545.0
83695	918.0	677.0
81033	7.0	260.0
83694	166.0	281.0
340146	1.0	6.0
83690	252.0	492.0
81027	5.0	65.0
81029	1087.0	818.0
653042	0.0	0.0
653045	0.0	5.0
81025	0.0	17.0
401577	120.0	633.0
22877	4563.0	6425.0
22878	2142.0	1877.0
22879	2469.0	2301.0
22870	3960.0	1112.0
22871	165.0	507.0
22872	10192.0	10924.0
22873	717.0	1673.0
22874	5669.0	2170.0
22875	6920.0	830.0
22876	959.0	1523.0
10899	6927.0	1500.0
10898	842.0	648.0
10891	449.0	930.0
136540	0.0	7.0
10890	5678.0	2174.0
10893	272.0	411.0
10892	1384.0	3873.0
136541	0.0	0.0
10895	0.0	0.0
342426	0.0	7.0
10894	194.0	479.0
10897	1907.0	379.0
10896	11.0	214.0
22888	643.0	475.0
22889	1809.0	2763.0
22880	1518.0	1326.0
124540	7643.0	8935.0
22881	440.0	599.0
22882	1604.0	2705.0
22883	10233.0	7678.0
22884	971.0	1120.0
22885	1372.0	633.0
22887	2192.0	4576.0
342419	0.0	0.0
124538	0.0	2.0
124535	3.0	19.0
148523	621.0	123.0
283598	0.0	0.0
283596	188.0	79.0
283592	3.0	6.0
22856	1371.0	2665.0
161514	0.0	2.0
731424	0.0	8.0
22858	1308.0	2636.0
22859	3186.0	1214.0
22850	1025.0	1397.0
22852	365.0	1182.0
22853	1471.0	2830.0
22854	146.0	853.0
10877	0.0	5.0
10876	5275.0	0.0
100419909	0.0	0.0
10879	68.0	0.0
10878	3.0	6.0
148534	1094.0	505.0
104169670	6.0	1.0
104169671	1.0	26.0
100419903	2.0	56.0
283587	1.0	690.0
10871	12.0	32.0
10870	27.0	19.0
10873	370.0	1224.0
10875	808.0	1515.0
10874	18.0	7.0
22866	21.0	225.0
22868	1037.0	788.0
22869	659.0	1455.0
100309464	1.0	6.0
161502	6.0	25.0
100420901	0.0	0.0
22861	1318.0	2892.0
22862	6614.0	4320.0
22863	1128.0	1335.0
22864	1566.0	2965.0
22865	416.0	104.0
10888	32.0	13.0
56203	25.0	39.0
643609	0.0	3.0
56204	3838.0	2357.0
10887	1.0	6.0
124512	838.0	249.0
148545	1.0	0.0
283579	1.0	3.0
283578	1673.0	2842.0
10880	1.0	3.0
283576	0.0	7.0
10882	90.0	25.0
10881	0.0	7.0
10884	1537.0	1666.0
283571	26.0	350.0
10886	302.0	10.0
10885	1070.0	837.0
22834	2691.0	7095.0
22835	491.0	403.0
22836	4774.0	5619.0
22837	4037.0	8097.0
101929059	4.0	15.0
22838	2071.0	1873.0
22839	3325.0	3385.0
100420910	3.0	17.0
100420916	0.0	21.0
22832	576.0	598.0
124590	5.0	3.0
10855	145.0	120.0
10857	17107.0	2415.0
10856	2630.0	470.0
10859	51.0	214.0
10858	30.0	162.0
100126793	24.0	338.0
10850	0.0	0.0
643617	1.0	0.0
643615	3.0	6.0
100126791	14.0	517.0
22844	11.0	23.0
22845	1024.0	242.0
22846	403.0	838.0
22847	953.0	3095.0
22848	4076.0	9674.0
22849	1006.0	1736.0
112597	257.0	340.0
100420920	0.0	95.0
100420921	0.0	6.0
100420924	1.0	0.0
124583	6037.0	4437.0
100420926	0.0	6.0
22841	7794.0	2686.0
100420927	0.0	7.0
100419930	1.0	12.0
22843	28.0	807.0
10866	177.0	815.0
100420919	0.0	0.0
10865	242.0	1371.0
10868	1986.0	1125.0
10867	3961.0	2352.0
10869	4025.0	1597.0
10861	120.0	168.0
101929074	36.0	33.0
10864	9.0	33.0
101929071	14.0	6.0
10863	709.0	1047.0
22813	3.0	99.0
22814	1.0	112.0
643641	1075.0	1363.0
22815	0.0	1.0
22816	0.0	0.0
22818	7066.0	3483.0
10829	2.0	16.0
100419945	0.0	0.0
83849	29.0	53.0
83855	453.0	200.0
10833	0.0	1.0
83854	13.0	24.0
83857	983.0	2888.0
10835	2.0	0.0
83856	678.0	261.0
10834	0.0	15.0
83851	23.0	317.0
10837	2.0	0.0
100419948	0.0	0.0
83850	293.0	318.0
10836	0.0	16.0
100419949	0.0	18.0
83853	22.0	5.0
10838	6609.0	2219.0
83852	728.0	963.0
124565	8269.0	1471.0
100419947	2.0	24.0
22808	823.0	1539.0
22809	1170.0	359.0
101929082	0.0	0.0
101929083	0.0	2.0
10830	0.0	1.0
643637	0.0	357.0
22822	2727.0	1546.0
22823	646.0	1065.0
22824	608.0	698.0
101929086	3.0	0.0
22826	3482.0	1695.0
22827	3818.0	866.0
643653	0.0	0.0
22828	1713.0	4382.0
22829	529.0	1178.0
112574	3087.0	1618.0
100419955	0.0	1.0
56241	227.0	232.0
100420946	0.0	0.0
56242	544.0	519.0
22820	12175.0	4376.0
22821	650.0	1131.0
100419950	1.0	0.0
10844	2781.0	1439.0
83844	0.0	0.0
10846	583.0	409.0
10845	1960.0	1325.0
10848	1426.0	854.0
56243	10097.0	5608.0
10847	6252.0	7191.0
56244	8.0	15.0
56245	10.0	274.0
10849	93.0	111.0
56246	1.0	23.0
643646	38.0	29.0
10840	1429.0	604.0
10842	0.0	19.0
101929093	0.0	3.0
10841	47.0	95.0
643648	0.0	0.0
101929010	0.0	59.0
100420950	0.0	550.0
100420952	0.0	1.0
100419964	0.0	166.0
100419962	0.0	0.0
100271605	0.0	1.0
100419963	0.0	65.0
100271613	0.0	0.0
100271611	0.0	0.0
100419968	0.0	0.0
100271610	0.0	0.0
101929026	0.0	0.0
101929025	0.0	0.0
100419978	0.0	5.0
100420968	0.0	0.0
100419974	0.0	2.0
391458	0.0	0.0
100419971	0.0	9.0
100419972	0.0	5.0
100271601	2.0	0.0
100419979	0.0	0.0
100420972	0.0	1.0
100420975	5.0	34.0
100419989	0.0	21.0
391428	0.0	0.0
100419995	0.0	0.0
100419996	0.0	0.0
391436	1.0	0.0
161582	58.0	41.0
124599	8.0	49.0
101929052	0.0	6.0
391485	0.0	0.0
222611	3.0	3.0
100187716	2.0	0.0
391490	0.0	0.0
391496	0.0	4.0
22899	319.0	173.0
391462	0.0	0.0
22891	77.0	489.0
22893	2355.0	763.0
22894	1923.0	1467.0
22895	10.0	12.0
148581	0.0	8.0
22897	1026.0	2045.0
22898	958.0	2797.0
22890	1111.0	1096.0
391470	0.0	3.0
391472	2.0	0.0
391475	0.0	0.0
101929008	35.0	3.0
222659	1.0	26.0
440894	43.0	77.0
222658	2334.0	4245.0
102724035	0.0	6.0
100271575	1.0	4.0
100271577	3.0	58.0
100271571	0.0	8.0
81175	7.0	27.0
81176	18.0	30.0
100271570	0.0	1.0
93145	281.0	273.0
440888	0.0	5.0
222642	0.0	68.0
222643	100.0	77.0
401289	1.0	14.0
401288	25.0	29.0
401285	1.0	7.0
81166	0.0	0.0
100271564	4.0	9.0
81168	0.0	0.0
100271566	13.0	1.0
81169	0.0	0.0
81162	1.0	10.0
81163	0.0	0.0
100271563	0.0	178.0
81164	0.0	0.0
81160	0.0	0.0
391387	0.0	0.0
102724018	0.0	3.0
100271553	0.0	0.0
100271550	0.0	0.0
81196	0.0	0.0
100271552	0.0	71.0
100271551	0.0	3.0
81198	0.0	1.0
81191	0.0	6.0
81192	0.0	0.0
81193	0.0	0.0
81194	0.0	0.0
450232	0.0	22.0
401260	0.0	0.0
220001	81.0	67.0
222662	2.0	1.0
401265	63.0	86.0
222663	949.0	2847.0
220002	1828.0	937.0
93166	40.0	728.0
401264	227.0	244.0
220004	109.0	102.0
100271539	0.0	1.0
401262	149.0	118.0
93164	137.0	305.0
100271547	0.0	0.0
100271549	1.0	61.0
81188	0.0	0.0
100271543	0.0	64.0
102724000	0.0	3.0
100271545	0.0	2.0
401258	4.0	36.0
81185	0.0	39.0
81187	0.0	0.0
81182	0.0	5.0
207063	851.0	746.0
440854	2.0	31.0
222698	57.0	10.0
222696	69.0	292.0
161497	3.0	15.0
100271529	12.0	33.0
222699	27.0	23.0
100271536	0.0	0.0
100271538	7.0	11.0
100271537	0.0	0.0
93190	4.0	3.0
283601	0.0	4.0
100271531	22.0	9.0
283600	1.0	4.0
220042	28.0	42.0
93183	1166.0	827.0
100271518	0.0	56.0
100271517	0.0	0.0
93185	2474.0	437.0
100271525	0.0	2.0
100271526	6.0	8.0
100271521	0.0	0.0
100271520	0.0	6.0
220032	2.0	52.0
100271523	0.0	0.0
100271522	0.0	8.0
100271507	0.0	2.0
100271506	0.0	0.0
100271516	0.0	0.0
100271510	0.0	29.0
220064	576.0	654.0
220047	1.0	40.0
100271503	1.0	0.0
10808	3926.0	1826.0
56130	18.0	50.0
10807	881.0	557.0
56131	65.0	216.0
56132	16.0	139.0
10809	3656.0	708.0
220081	19.0	74.0
83756	22.0	41.0
10811	586.0	61.0
56137	21.0	6.0
10810	710.0	1767.0
83755	0.0	0.0
56138	19.0	9.0
83758	159.0	318.0
10813	712.0	480.0
56139	24.0	75.0
401207	104.0	675.0
220082	0.0	0.0
83757	0.0	0.0
83752	4820.0	11536.0
56133	44.0	249.0
10815	74.0	229.0
10814	146.0	28.0
56134	33.0	24.0
10817	361.0	108.0
56135	15.0	23.0
10816	338.0	4.0
283643	332.0	66.0
56136	5.0	1.0
643535	0.0	0.0
643536	0.0	0.0
22800	672.0	620.0
22801	898.0	3163.0
643550	6.0	1.0
22802	23.0	57.0
22803	3699.0	2432.0
440804	0.0	0.0
22806	307.0	1077.0
22807	1924.0	1766.0
10819	84.0	19.0
56140	1.0	11.0
10818	1324.0	1891.0
56141	8.0	5.0
56142	3.0	5.0
56143	0.0	34.0
83737	2638.0	4020.0
220070	0.0	256.0
10822	0.0	0.0
283638	2673.0	829.0
83744	169.0	612.0
10821	0.0	19.0
10824	4.0	268.0
83746	1648.0	1097.0
10823	0.0	0.0
83741	0.0	2.0
283635	1863.0	1740.0
10826	2638.0	3342.0
220074	390.0	952.0
56144	6.0	100.0
10825	441.0	1620.0
56145	39.0	51.0
83740	0.0	0.0
83743	1348.0	652.0
56146	7.0	19.0
10828	1.0	43.0
10827	1008.0	1041.0
83742	2209.0	2205.0
56147	3.0	4.0
283631	0.0	0.0
10820	0.0	249.0
440836	402.0	148.0
643563	2.0	3.0
56154	0.0	20.0
81109	0.0	0.0
283629	63.0	431.0
56159	3.0	3.0
81115	0.0	2.0
81116	0.0	2.0
56155	15.0	112.0
283624	481.0	2123.0
102724097	5.0	59.0
256006	27.0	49.0
56156	0.0	2.0
81113	0.0	9.0
56157	0.0	2.0
56158	4.0	7.0
81114	0.0	5.0
81110	0.0	5.0
440829	0.0	1.0
440823	44.0	978.0
440822	3.0	14.0
56163	1.0	22.0
56164	10.0	41.0
256021	0.0	51.0
56165	40.0	1885.0
83759	978.0	1341.0
56160	1157.0	340.0
10800	28.0	101.0
283617	0.0	0.0
81104	0.0	0.0
10802	2084.0	1903.0
10801	10771.0	4576.0
10804	14.0	1.0
10803	3.0	39.0
56167	0.0	7.0
10806	935.0	1385.0
56168	0.0	59.0
56169	1.0	12.0
643582	0.0	0.0
643586	6.0	3.0
256076	1.0	16.0
401253	23.0	4.0
56171	173.0	747.0
401251	8.0	27.0
56172	2811.0	12913.0
401250	0.0	4.0
81137	0.0	0.0
81138	0.0	4.0
83795	3.0	4.0
102724076	0.0	12.0
102724077	5.0	86.0
283688	1.0	2.0
401247	18.0	16.0
81136	0.0	0.0
283687	144.0	126.0
283685	1.0	4.0
93109	529.0	362.0
283682	3.0	12.0
100126825	0.0	96.0
93107	1.0	12.0
643596	21.0	41.0
56180	371.0	218.0
93100	1980.0	78.0
401242	2.0	12.0
256085	0.0	0.0
56181	5105.0	2070.0
81126	0.0	0.0
81127	0.0	1.0
83787	1146.0	982.0
283677	1.0	63.0
401237	78.0	1256.0
83786	1026.0	516.0
401236	7.0	3.0
283673	17.0	23.0
93134	1659.0	1613.0
401233	0.0	0.0
401232	177.0	170.0
256051	316.0	681.0
81159	0.0	0.0
81155	1.0	0.0
81156	0.0	0.0
100271597	1.0	14.0
283663	44.0	164.0
81153	0.0	2.0
