id	9feb9cef-8d78-43c5-8760-2641bb539b48	90dcc0ac-a55e-4551-9573-022c10d1c0e1
389084	59.0	118.0
390081	0.0	1.0
390082	0.0	1.0
389072	157.0	261.0
390083	4.0	1.0
390084	0.0	2.0
389075	0.0	0.0
389073	0.0	2.0
390091	2.0	9.0
105616982	0.0	0.0
390053	0.0	0.0
390054	0.0	0.0
390058	0.0	0.0
390059	0.0	1.0
390061	0.0	0.0
390063	0.0	2.0
390064	0.0	1.0
389090	0.0	0.0
390066	0.0	1.0
390067	0.0	1.0
221336	53.0	101.0
147199	0.0	0.0
257313	4.0	14.0
221357	0.0	0.0
196120	0.0	0.0
9201	94.0	324.0
9202	3487.0	4945.0
9200	177.0	362.0
9205	685.0	955.0
9206	0.0	1.0
9203	2862.0	4387.0
9204	601.0	832.0
221391	0.0	0.0
221393	2.0	58.0
221395	804.0	840.0
9212	16.0	73.0
9213	4609.0	2475.0
9210	0.0	0.0
9211	14.0	195.0
9217	4184.0	5734.0
9214	362.0	255.0
9215	2210.0	2174.0
284904	6.0	2.0
284900	860.0	928.0
9209	2166.0	7584.0
159195	1460.0	8607.0
9207	1.0	0.0
9208	4708.0	9670.0
9223	4498.0	3731.0
9221	4274.0	9380.0
9227	64.0	79.0
644873	775.0	1481.0
9228	42.0	341.0
644871	2.0	1.0
57460	3807.0	9926.0
57461	1214.0	1366.0
57462	562.0	703.0
257364	2886.0	5793.0
57463	1500.0	2674.0
9220	84.0	83.0
57468	9.0	24.0
57469	83.0	131.0
57464	28.0	83.0
257358	1.0	3.0
57465	3713.0	1585.0
57466	1558.0	2526.0
57467	11.0	5.0
9218	7096.0	10791.0
9219	4338.0	7637.0
113802	270.0	607.0
9235	267.0	677.0
644881	2.0	4.0
9232	85.0	199.0
9238	2214.0	3850.0
9236	3127.0	2615.0
57471	0.0	10.0
101101773	0.0	0.0
57472	1243.0	3126.0
101101772	0.0	0.0
57473	2249.0	3566.0
57474	48.0	91.0
9230	8691.0	11032.0
9231	8068.0	8815.0
101101776	0.0	3.0
101101775	187.0	594.0
57470	3954.0	6393.0
57479	3202.0	3825.0
791114	9.0	44.0
791115	0.0	0.0
57475	1871.0	5221.0
105616916	0.0	0.0
57476	1681.0	114.0
57477	209.0	612.0
57478	1561.0	1366.0
644877	4.0	7.0
9229	1762.0	1564.0
9245	99.0	287.0
9246	1974.0	4993.0
9244	347.0	118.0
644890	14.0	7.0
9249	11495.0	17234.0
644896	5.0	1.0
9247	1.0	0.0
9248	0.0	0.0
57482	1182.0	135.0
106480787	0.0	0.0
106480786	0.0	0.0
57484	740.0	2186.0
106480789	1.0	1.0
106480788	0.0	1.0
9241	39.0	47.0
9242	35.0	85.0
57480	679.0	365.0
9240	3058.0	2065.0
57481	3430.0	358.0
106480790	0.0	0.0
284958	0.0	3.0
106480792	0.0	0.0
106480791	0.0	0.0
57486	395.0	2066.0
106480794	0.0	1.0
106480793	0.0	0.0
57488	8676.0	6774.0
106480796	26319.0	40977.0
57489	1015.0	2132.0
106480795	9.0	12.0
9256	1936.0	3595.0
9254	176.0	1151.0
9255	1722.0	2192.0
137814	0.0	4.0
341152	0.0	1.0
9258	483.0	3065.0
57493	1509.0	3336.0
106480798	0.0	0.0
57494	1109.0	1533.0
106480797	0.0	0.0
57495	0.0	2.0
57496	3752.0	4575.0
106480799	0.0	0.0
9252	1132.0	1000.0
9253	669.0	1579.0
57491	39.0	76.0
57492	4752.0	6395.0
284948	46.0	34.0
57497	25.0	24.0
57498	5807.0	6216.0
284942	233.0	325.0
642236	12.0	34.0
402509	0.0	0.0
341148	0.0	0.0
9267	2473.0	9635.0
9265	838.0	1252.0
9266	3582.0	6603.0
106479779	5.0	3.0
106479778	0.0	0.0
106479777	0.0	6.0
106480765	0.0	1.0
106479776	0.0	0.0
9260	3402.0	5040.0
106480764	0.0	0.0
106479775	0.0	1.0
106480767	0.0	0.0
106479774	0.0	0.0
106480766	0.0	0.0
106479773	0.0	0.0
9263	971.0	1201.0
106480769	0.0	0.0
106479772	0.0	0.0
106480768	0.0	0.0
106479771	0.0	0.0
9261	4856.0	5779.0
106479770	0.0	0.0
9262	796.0	2132.0
106480770	2.0	0.0
106480772	0.0	0.0
106480771	0.0	0.0
106480774	2.0	14.0
106480773	0.0	2.0
9278	2512.0	3266.0
9276	15297.0	20357.0
9277	2759.0	3427.0
106479769	3.0	0.0
106479768	0.0	0.0
106479767	0.0	0.0
106479766	0.0	0.0
9270	1310.0	1514.0
106479765	0.0	0.0
106480776	0.0	0.0
9271	6.0	2.0
106480775	5.0	6.0
106479764	0.0	0.0
106480778	0.0	0.0
106479763	0.0	0.0
106479762	0.0	0.0
106480777	0.0	0.0
9274	2235.0	3171.0
402573	11.0	15.0
106479761	0.0	0.0
9275	3020.0	4176.0
106479760	0.0	1.0
106480779	0.0	0.0
106480781	0.0	2.0
654231	2.0	4.0
106480780	0.0	0.0
106480783	0.0	0.0
402569	2.0	11.0
106480782	0.0	0.0
106480785	0.0	0.0
106480784	0.0	0.0
642259	1.0	2.0
341128	2.0	0.0
113835	37.0	35.0
9289	19879.0	13075.0
9287	0.0	0.0
9288	0.0	0.0
642273	6515.0	529.0
106479799	0.0	0.0
106480743	1.0	0.0
106479798	0.0	0.0
9282	1639.0	3334.0
106479797	0.0	0.0
106480742	2.0	0.0
106479796	0.0	0.0
106480745	0.0	0.0
106479795	0.0	0.0
106480744	0.0	0.0
106479794	19.0	24.0
106480747	0.0	0.0
402562	4.0	2.0
106479793	0.0	1.0
106480746	0.0	1.0
9283	12.0	18.0
106479792	0.0	1.0
106480749	0.0	0.0
9284	312.0	501.0
106479791	0.0	0.0
106480748	0.0	0.0
106479790	0.0	0.0
106480750	0.0	0.0
284998	31.0	4.0
106480752	1.0	0.0
284996	1910.0	2981.0
106480751	0.0	0.0
341112	0.0	5.0
284992	6.0	16.0
341116	0.0	1.0
9299	0.0	0.0
106479789	0.0	0.0
106479788	0.0	0.0
106479787	0.0	0.0
9292	1.0	2.0
106480754	0.0	0.0
106479786	0.0	0.0
9293	0.0	0.0
106480753	0.0	0.0
9290	22.0	43.0
106480756	0.0	0.0
106479785	0.0	0.0
257397	2632.0	4488.0
113829	5124.0	9830.0
106480755	0.0	0.0
106479784	0.0	0.0
9296	5429.0	6967.0
113828	10864.0	4475.0
106479783	0.0	0.0
106480758	1.0	0.0
106480757	0.0	0.0
106479782	0.0	0.0
106479781	0.0	0.0
9294	222.0	385.0
9295	6554.0	8885.0
642280	48.0	49.0
106479780	0.0	0.0
106480759	0.0	0.0
654254	10.0	2.0
106480761	1.0	2.0
284988	8.0	5.0
106480760	0.0	0.0
106480763	0.0	0.0
106480762	0.0	0.0
106480729	0.0	0.0
106479739	0.0	0.0
106480728	0.0	0.0
730232	0.0	1.0
106479738	0.0	0.0
729246	0.0	0.0
106479737	1.0	1.0
106479736	0.0	0.0
106479735	0.0	0.0
729240	0.0	0.0
106479734	0.0	0.0
106479733	1.0	0.0
106479732	0.0	0.0
106480721	0.0	0.0
106479731	0.0	0.0
106480720	0.0	0.0
106479730	0.0	0.0
106480723	0.0	0.0
106480722	0.0	0.0
106480725	0.0	0.0
729249	0.0	5.0
729248	0.0	1.0
106480724	0.0	0.0
106480727	0.0	0.0
106480726	0.0	0.0
104457406	183.0	84.0
57622	51.0	503.0
57623	575.0	1116.0
57624	0.0	0.0
57620	1009.0	3479.0
106480730	0.0	0.0
57621	791.0	1110.0
57626	7.0	5.0
100125387	1.0	0.0
730227	18.0	14.0
57628	4.0	1.0
353219	9.0	4.0
729234	164.0	288.0
106479729	0.0	0.0
729233	0.0	0.0
106480739	2.0	5.0
106479728	0.0	0.0
106479727	0.0	0.0
729236	34.0	61.0
106479726	0.0	0.0
729230	38.0	152.0
106479725	0.0	0.0
106479724	0.0	0.0
113763	575.0	717.0
106479723	1.0	3.0
106479722	0.0	0.0
106479721	0.0	0.0
106480732	2.0	0.0
106480731	0.0	0.0
106479720	0.0	0.0
106480734	0.0	0.0
106480733	0.0	0.0
729238	7.0	1739.0
106480736	11.0	23.0
106480735	1.0	0.0
100113391	0.0	0.0
106480738	9.0	2.0
100113392	1.0	0.0
100113393	0.0	8.0
106480737	0.0	0.0
57633	207.0	840.0
341208	28.0	71.0
150726	526.0	1348.0
57634	2930.0	4124.0
57636	3295.0	4027.0
57630	1696.0	7784.0
57631	235.0	544.0
106480741	5.0	3.0
106480740	1.0	0.0
57639	320.0	510.0
106479719	2.0	2.0
730213	3.0	2.0
106480707	0.0	0.0
106480706	0.0	0.0
106480709	0.0	0.0
106480708	1.0	0.0
106479759	0.0	0.0
106479758	0.0	0.0
729262	15.0	31.0
106479757	0.0	0.0
106479756	0.0	0.0
729264	12.0	6.0
106479755	0.0	0.0
106479754	0.0	0.0
100113383	11.0	1.0
106479753	0.0	0.0
100113384	1.0	4.0
106480701	0.0	0.0
106479752	0.0	0.0
106479751	0.0	0.0
106480700	0.0	0.0
100113386	19.0	53.0
106480703	0.0	0.0
106479750	0.0	0.0
106480702	0.0	0.0
100113380	0.0	0.0
106480705	0.0	0.0
100113381	0.0	0.0
106480704	0.0	0.0
100113382	0.0	0.0
57644	94.0	153.0
57645	2264.0	3434.0
644809	86.0	106.0
150737	519.0	721.0
57646	2415.0	1931.0
57647	1011.0	1542.0
100188945	5.0	8.0
57642	0.0	4.0
100113389	0.0	1.0
57643	631.0	1059.0
100188949	1.0	28.0
135112	850.0	2625.0
730249	0.0	1.0
57648	14727.0	29948.0
57649	3414.0	5856.0
730246	3.0	8.0
106480718	0.0	0.0
113746	0.0	0.0
106480717	0.0	0.0
106479749	0.0	0.0
729258	4.0	9.0
106479748	0.0	0.0
106480719	0.0	0.0
106479747	0.0	0.0
729252	0.0	1.0
135114	2305.0	4271.0
106479746	0.0	0.0
106479745	0.0	0.0
106479744	0.0	0.0
106480710	0.0	0.0
106479743	0.0	0.0
106479742	0.0	0.0
100113373	64.0	111.0
106480712	0.0	1.0
106479741	0.0	0.0
57650	57.0	219.0
106479740	0.0	0.0
106480711	0.0	0.0
106480714	0.0	0.0
729259	2.0	1.0
106480713	0.0	0.0
106480716	0.0	0.0
106480715	0.0	0.0
353238	0.0	0.0
57655	5062.0	6873.0
100418708	0.0	0.0
100188954	151.0	152.0
57657	159.0	334.0
57658	6522.0	9998.0
100418709	0.0	0.0
100418706	0.0	2.0
57654	423.0	650.0
100113379	0.0	1.0
729250	0.0	0.0
730239	8.0	5.0
57659	10079.0	11916.0
644815	967.0	2720.0
100188953	276.0	315.0
729201	0.0	0.0
729209	0.0	0.0
100418711	0.0	0.0
57661	3108.0	4952.0
55003	529.0	15780.0
57666	2973.0	5274.0
55002	2992.0	5892.0
100418718	0.0	0.0
55001	635.0	1678.0
57669	1165.0	2199.0
55000	7313.0	13134.0
57662	3621.0	5288.0
55007	771.0	2920.0
100418715	0.0	0.0
57663	0.0	0.0
55006	574.0	1051.0
57664	847.0	1300.0
55005	561.0	870.0
55004	5824.0	9652.0
57665	916.0	1628.0
55009	2275.0	3092.0
644820	71.0	90.0
55008	882.0	4206.0
57670	10263.0	1548.0
390201	1.0	0.0
392862	158.0	201.0
100418724	0.0	0.0
390203	0.0	0.0
55010	46.0	95.0
390205	18.0	69.0
100418720	0.0	1.0
55014	1404.0	1852.0
57677	590.0	729.0
55013	223.0	331.0
57678	1628.0	966.0
57679	1000.0	1693.0
55012	899.0	1925.0
55011	3592.0	5331.0
55018	0.0	4.0
57673	130.0	543.0
57674	7317.0	11967.0
55017	2510.0	3092.0
55016	102.0	262.0
100418728	0.0	0.0
55015	1344.0	2286.0
106479718	0.0	0.0
106479717	0.0	0.0
730211	11.0	29.0
100127989	0.0	0.0
106479716	0.0	0.0
106479715	0.0	0.0
106479714	0.0	0.0
106479713	0.0	0.0
106479712	0.0	0.0
106479711	0.0	0.0
644850	1.0	2.0
57680	4995.0	7602.0
106479710	0.0	0.0
100418733	0.0	0.0
100418735	0.0	0.0
57683	817.0	571.0
353267	1.0	2.0
55020	3617.0	14058.0
100418731	0.0	0.0
57688	1004.0	1329.0
57689	125.0	28.0
55024	509.0	6505.0
55023	2469.0	3378.0
389217	0.0	3.0
55022	972.0	1657.0
57684	621.0	775.0
100418737	25.0	20.0
55028	1291.0	1773.0
57685	2086.0	1094.0
343819	0.0	0.0
100418736	0.0	0.0
55027	1312.0	1859.0
100418739	0.0	0.0
55026	26.0	81.0
57687	36.0	10.0
353274	1286.0	2403.0
644844	4.0	141.0
100127983	476.0	115.0
149708	241.0	192.0
106479709	0.0	0.0
106479708	0.0	0.0
106479707	0.0	1.0
137735	9.0	0.0
106479706	1.0	9.0
729211	0.0	2.0
100127979	1.0	1.0
106479705	0.0	0.0
106479704	0.0	0.0
106479703	0.0	0.0
106479702	0.0	0.0
106479701	0.0	0.0
644861	1.0	22.0
106479700	0.0	0.0
100127976	0.0	0.0
57691	317.0	437.0
100418744	6.0	8.0
57692	325.0	714.0
100418743	0.0	1.0
57693	1549.0	2108.0
150709	109.0	277.0
392843	0.0	2.0
100418745	0.0	0.0
55032	1525.0	2279.0
100418740	28.0	4.0
55031	5627.0	7666.0
573971	4.0	16.0
729215	0.0	0.0
55030	2779.0	3132.0
57690	953.0	2276.0
57699	36.0	93.0
55036	280.0	718.0
389208	0.0	39.0
55035	1663.0	2056.0
55034	2144.0	771.0
389206	6.0	2002.0
55033	822.0	953.0
389207	1369.0	1.0
57695	378.0	562.0
100418748	2.0	5.0
57696	693.0	1374.0
55039	642.0	1231.0
100418747	0.0	1.0
55038	296.0	600.0
57697	235.0	393.0
55037	2352.0	3734.0
123103	18.0	18.0
57698	988.0	4910.0
389203	1322.0	2091.0
113791	8943.0	4385.0
390231	0.0	0.0
353288	0.0	0.0
390233	0.0	1.0
100418754	0.0	1.0
147150	49.0	74.0
100418756	0.0	0.0
389240	129.0	217.0
100418751	0.0	0.0
102465803	0.0	0.0
100418750	5.0	5.0
102465802	0.0	0.0
390239	0.0	0.0
102465801	0.0	0.0
102465800	0.0	0.0
390243	0.0	2.0
353299	0.0	2.0
390245	1.0	1.0
147166	299.0	372.0
100418763	0.0	0.0
100233209	53.0	105.0
100418769	2.0	3.0
123169	1126.0	2516.0
104266962	0.0	0.0
104266963	0.0	4.0
100418770	0.0	1.0
392872	0.0	4.0
390211	11.0	3.0
390212	2.0	1.0
390213	5.0	13.0
100418779	0.0	0.0
147172	387.0	642.0
147179	3235.0	4535.0
104266960	0.0	0.0
390215	0.0	1.0
104266961	0.0	0.0
160140	28.0	35.0
390218	0.0	0.0
100418774	0.0	0.0
389257	1.0	4.0
159162	0.0	0.0
104266959	0.0	0.0
159163	0.0	0.0
102465832	0.0	0.0
100418781	0.0	4.0
104266957	4.0	45.0
104266958	0.0	1.0
104266956	0.0	0.0
102465839	0.0	0.0
147184	1267.0	1555.0
390224	0.0	1.0
102465838	0.0	0.0
147183	0.0	0.0
390225	0.0	0.0
102465837	0.0	0.0
390226	0.0	1.0
102465836	0.0	0.0
102465835	0.0	0.0
102465834	0.0	0.0
102465833	0.0	0.0
389246	1.0	1.0
729288	32.0	56.0
102465842	0.0	1.0
390271	0.0	0.0
102465841	0.0	0.0
100418792	0.0	0.0
102465840	0.0	0.0
390273	0.0	0.0
221409	0.0	1.0
390274	0.0	0.0
390275	0.0	0.0
100418799	0.0	0.0
389289	79.0	245.0
149773	4.0	5.0
221400	96.0	336.0
149775	23.0	16.0
102524628	4.0	1.0
147111	12.0	16.0
150759	87.0	232.0
729277	0.0	2.0
137797	0.0	1.0
730262	0.0	0.0
135138	293.0	218.0
102465857	0.0	0.0
102465856	1.0	4.0
150763	442.0	74.0
102465865	0.0	0.0
102465864	0.0	0.0
102465863	0.0	0.0
102465862	0.0	0.0
102465861	0.0	0.0
102465860	0.0	0.0
159119	0.0	0.0
730291	0.0	0.0
221421	56.0	133.0
390259	0.0	0.0
221424	94.0	160.0
102465869	0.0	0.0
102465868	0.0	0.0
102465867	0.0	0.0
102465866	1.0	0.0
57600	3396.0	2222.0
57602	2690.0	2977.0
57608	2714.0	1504.0
57609	1100.0	3382.0
135154	684.0	996.0
150771	198.0	200.0
57604	372.0	329.0
57605	351.0	902.0
159125	0.0	0.0
57606	2699.0	5791.0
135152	40.0	49.0
102465876	0.0	0.0
221416	11.0	5.0
102465875	0.0	0.0
390260	0.0	0.0
102465874	0.0	0.0
390261	0.0	0.0
102465873	0.0	0.0
102465872	0.0	0.0
102465871	0.0	1.0
729298	0.0	0.0
390264	0.0	0.0
102465870	0.0	0.0
390265	0.0	1.0
390266	0.0	0.0
390267	0.0	0.0
390269	0.0	0.0
102465879	0.0	0.0
389293	2.0	3.0
102465878	0.0	0.0
102465877	0.0	0.0
57611	24.0	57.0
147138	185.0	449.0
57613	1033.0	2136.0
57614	2375.0	3398.0
57610	2834.0	2577.0
57619	6946.0	14464.0
57615	2.0	4.0
57616	579.0	1735.0
57617	1788.0	4034.0
390195	0.0	1.0
390197	0.0	0.0
102465882	0.0	0.0
102465881	0.0	4.0
390199	0.0	0.0
102465880	0.0	0.0
221442	150.0	397.0
221443	2422.0	2557.0
400084	6.0	129.0
221438	0.0	0.0
196051	627.0	148.0
389197	2.0	74.0
400073	528.0	684.0
159090	1181.0	2173.0
159091	76.0	226.0
257407	40.0	10185.0
196047	18324.0	127.0
390174	0.0	0.0
221468	27.0	27.0
400064	3.0	11.0
221472	182.0	246.0
100233198	109.0	114.0
390181	0.0	0.0
390183	6.0	3.0
390186	0.0	0.0
400058	0.0	0.0
221458	48.0	37.0
654170	0.0	0.0
390190	0.0	20.0
390191	1.0	13.0
9300	0.0	0.0
9301	0.0	0.0
9304	0.0	0.0
9302	0.0	0.0
9303	0.0	0.0
221491	634.0	1727.0
9311	19.0	142.0
9312	4.0	16.0
9310	203.0	425.0
9315	812.0	1661.0
162699	0.0	0.0
9313	0.0	0.0
147081	640.0	1121.0
9314	1307.0	10283.0
221477	12192.0	13814.0
221476	390.0	1632.0
221481	27.0	106.0
9308	377.0	834.0
9306	1249.0	1453.0
9322	5016.0	3599.0
9320	8408.0	13905.0
9321	4502.0	3968.0
9326	1467.0	2398.0
147093	1.0	0.0
9324	2691.0	3511.0
9325	1680.0	2201.0
160065	65752.0	46.0
257415	427.0	660.0
9319	12.0	127.0
9317	1220.0	1566.0
9318	3643.0	4102.0
9333	254.0	37.0
9334	3281.0	3810.0
400094	5.0	7.0
9331	113.0	391.0
9332	147.0	433.0
9337	2812.0	3818.0
9338	2162.0	2016.0
100233146	0.0	1.0
221496	2388.0	3595.0
9330	1453.0	1722.0
9328	3157.0	4731.0
9329	1823.0	3221.0
9344	4372.0	6106.0
9342	2164.0	3399.0
9343	3744.0	5454.0
9348	11.0	17.0
9349	35092.0	62632.0
402665	1.0	3.0
106479699	0.0	0.0
106480688	0.0	0.0
57582	6.0	14.0
106479698	0.0	0.0
106480687	1.0	0.0
57583	2967.0	6575.0
106479697	0.0	0.0
57584	2390.0	3187.0
106479696	0.0	0.0
106480689	0.0	0.0
9340	0.0	9.0
106479695	0.0	0.0
9341	5499.0	6683.0
106479694	0.0	0.0
106479693	0.0	0.0
57580	448.0	1885.0
106479692	0.0	0.0
57589	1643.0	1479.0
106479691	0.0	2.0
106480691	0.0	0.0
106479690	0.0	0.0
106480690	1.0	1.0
106480693	0.0	0.0
106480692	0.0	0.0
57585	765.0	1687.0
106480695	5.0	6.0
57586	28.0	857.0
106480694	0.0	0.0
57587	2456.0	3262.0
106480697	0.0	0.0
106480696	0.0	0.0
644743	0.0	0.0
9355	0.0	3.0
100101467	809.0	1336.0
9356	0.0	1.0
9353	3589.0	1883.0
9354	2183.0	3490.0
644761	2.0	11.0
9358	26.0	133.0
106479689	0.0	0.0
57592	2794.0	3184.0
106480699	0.0	0.0
106479688	0.0	0.0
57593	1341.0	3724.0
106480698	0.0	0.0
106479687	0.0	0.0
106479686	0.0	0.0
57594	2118.0	2046.0
57595	385.0	1041.0
106479685	0.0	0.0
9351	2957.0	24733.0
106479684	0.0	0.0
9352	3766.0	5331.0
106479683	0.0	0.0
57590	1598.0	3062.0
106479682	0.0	1.0
9350	7.0	0.0
57591	3894.0	3548.0
106479681	0.0	0.0
106479680	0.0	0.0
57596	112.0	98.0
57597	1305.0	2481.0
57599	5622.0	3458.0
644754	0.0	0.0
644758	0.0	0.0
644759	0.0	0.0
9366	0.0	0.0
9367	1712.0	1941.0
9364	794.0	942.0
9365	445.0	735.0
9368	21649.0	12853.0
9369	1938.0	662.0
644773	0.0	0.0
402643	10.0	4.0
106480666	0.0	0.0
106480665	3.0	0.0
106480668	0.0	0.0
106480667	0.0	0.0
9362	483.0	160.0
9363	5.0	10.0
106480669	0.0	0.0
9360	4720.0	5542.0
9361	5822.0	8583.0
106480671	0.0	0.0
106480670	0.0	0.0
106480673	0.0	0.0
106480672	0.0	0.0
402635	1.0	3.0
106480675	2.0	0.0
106480674	3.0	0.0
341277	324.0	34.0
644768	0.0	0.0
341276	0.0	1.0
9377	3799.0	5307.0
9378	146.0	120.0
9375	19108.0	30325.0
9376	0.0	2.0
9379	126.0	124.0
106480677	0.0	0.0
9370	1.0	0.0
106480676	0.0	0.0
106480679	0.0	0.0
106480678	5.0	38.0
9373	1537.0	2368.0
9374	413.0	497.0
9371	2629.0	6725.0
9372	1670.0	3271.0
106480680	0.0	0.0
106480682	0.0	0.0
106480681	0.0	0.0
257468	68.0	50.0
106480684	0.0	0.0
106480683	0.0	0.0
106480686	3.0	7.0
106480685	0.0	0.0
100101440	5.0	1.0
9388	4619.0	146.0
9389	6.0	5.0
644790	3.0	10.0
9386	8.0	5.0
106479659	0.0	0.0
106479658	0.0	0.0
113730	103.0	156.0
106479657	0.0	0.0
106479656	0.0	0.0
9380	4406.0	9154.0
106480644	0.0	0.0
106479655	0.0	0.0
9381	9.0	7.0
106479654	0.0	1.0
106480643	5.0	1.0
106480646	3.0	5.0
106479653	1.0	1.0
106479652	0.0	2.0
106480645	0.0	0.0
106480648	0.0	0.0
106479651	0.0	0.0
9384	97.0	116.0
106480647	0.0	0.0
106479650	0.0	0.0
9382	2126.0	3110.0
106480649	0.0	0.0
9383	1.0	17.0
100113402	0.0	0.0
100113403	0.0	0.0
100113404	0.0	0.0
106480651	0.0	0.0
106480650	1.0	0.0
106480653	0.0	0.0
106480652	0.0	0.0
100113407	368.0	530.0
9399	865.0	1467.0
9397	411.0	1356.0
9398	70.0	159.0
106479649	0.0	0.0
106479648	0.0	0.0
106479647	1.0	0.0
106479646	0.0	0.0
106479645	1.0	0.0
9391	4595.0	4946.0
106480655	0.0	0.0
106479644	0.0	0.0
9392	3507.0	3403.0
106479643	0.0	0.0
106480654	0.0	0.0
106480657	0.0	1.0
106479642	0.0	0.0
9390	3.0	4.0
106479641	0.0	0.0
106480656	0.0	0.0
106480659	0.0	0.0
106479640	0.0	0.0
106480658	0.0	1.0
9394	6846.0	4287.0
125704	3.0	22.0
106480660	0.0	0.0
106480662	0.0	0.0
106480661	0.0	0.0
106480664	0.0	0.0
106480663	0.0	0.0
105376843	34.0	67.0
100551499	1.0	1.0
106480629	0.0	0.0
106479679	0.0	0.0
106479678	0.0	0.0
106479677	0.0	0.0
106480622	1.0	1.0
106479676	0.0	0.0
106480621	0.0	0.0
106479675	0.0	0.0
106480624	0.0	0.0
106479674	0.0	0.0
106480623	1.0	0.0
106479673	0.0	0.0
106480626	0.0	1.0
402682	145.0	214.0
106479672	0.0	0.0
106480625	0.0	0.0
106479671	0.0	0.0
106480628	0.0	0.0
106480627	0.0	0.0
106479670	0.0	0.0
402679	0.0	0.0
106480631	0.0	0.0
106480630	6.0	11.0
106479669	0.0	0.0
196074	739.0	732.0
106479668	0.0	2.0
106479667	0.0	0.0
106479666	0.0	0.0
106480633	0.0	0.0
402676	1.0	0.0
106479665	0.0	0.0
106480632	0.0	0.0
106479664	0.0	0.0
106480635	0.0	0.0
400011	13.0	13.0
106480634	0.0	0.0
106479663	0.0	1.0
106479662	1.0	2.0
106480637	0.0	0.0
106479661	0.0	2.0
106480636	0.0	0.0
100101405	0.0	1.0
106480639	0.0	0.0
106479660	0.0	0.0
100101407	0.0	0.0
106480638	1.0	0.0
106480640	0.0	0.0
106480642	0.0	0.0
106480641	1.0	1.0
106480608	0.0	0.0
729366	1.0	1.0
106479619	0.0	0.0
106480607	0.0	0.0
106479618	0.0	6.0
106479617	0.0	0.0
139804	0.0	0.0
106480609	0.0	0.0
106479616	0.0	0.0
106479615	0.0	1.0
106479614	0.0	0.0
106479613	0.0	0.0
106479612	0.0	0.0
106480600	0.0	0.0
106479611	0.0	1.0
106479610	0.0	0.0
106480602	0.0	0.0
106480601	0.0	0.0
106480604	0.0	1.0
106480603	0.0	0.0
106480606	0.0	0.0
106480605	0.0	0.0
100188847	0.0	0.0
284697	40.0	58.0
284695	974.0	1547.0
343515	0.0	1.0
106479609	0.0	0.0
115827	1.0	23.0
106479608	0.0	0.0
106480619	0.0	0.0
729355	0.0	0.0
106480618	1.0	0.0
106479607	1.0	0.0
140807	0.0	11.0
106479606	0.0	0.0
729356	0.0	0.0
106479605	1.0	4.0
140809	70.0	144.0
106479604	0.0	0.0
106479603	0.0	0.0
106479602	0.0	0.0
106479601	0.0	0.0
106479600	0.0	0.0
106480611	0.0	0.0
106480610	0.0	0.0
106480613	0.0	0.0
106480612	0.0	0.0
729359	984.0	1758.0
106480615	0.0	0.0
106480614	0.0	0.0
101752400	73.0	151.0
115825	2916.0	1590.0
139818	428.0	379.0
106480617	0.0	0.0
106480616	0.0	0.0
343505	0.0	1.0
106480620	0.0	0.0
284688	0.0	0.0
100418804	0.0	0.0
140801	1.0	0.0
57758	2194.0	5215.0
140803	27.0	270.0
284680	7.0	7.0
115817	2221.0	3378.0
106479639	0.0	0.0
106479638	0.0	0.0
729389	13.0	27.0
106479637	0.0	0.0
729384	0.0	0.0
106479636	0.0	0.0
106479635	0.0	0.0
106479634	0.0	0.0
106479633	0.0	0.0
257068	51.0	138.0
106479632	0.0	0.0
106479631	0.0	0.0
115811	186.0	108.0
106479630	0.0	0.0
100418811	0.0	0.0
257062	2.0	9.0
55102	2343.0	4153.0
55101	2473.0	3250.0
55100	1265.0	1767.0
100418819	6.0	3.0
57761	1483.0	2322.0
55106	231.0	284.0
55105	735.0	1053.0
57763	987.0	1669.0
55103	1126.0	2368.0
284677	48.0	64.0
100418815	0.0	1.0
55109	2281.0	2697.0
55108	7433.0	10952.0
55107	61463.0	3592.0
284672	75.0	155.0
106479629	0.0	0.0
140828	1.0	354.0
106479628	0.0	0.0
106479627	0.0	0.0
106479626	0.0	0.0
106479625	0.0	0.0
106479624	0.0	0.0
729375	11.0	32.0
106479623	0.0	0.0
106479622	1.0	0.0
106479621	1.0	1.0
100418820	0.0	1.0
106479620	2.0	0.0
55113	768.0	1074.0
100418829	0.0	0.0
55112	1121.0	1312.0
100418828	0.0	0.0
55111	2298.0	3907.0
55110	543.0	706.0
55117	2.0	23.0
55116	852.0	1094.0
55114	1512.0	2606.0
100127893	1.0	1.0
55119	2690.0	3828.0
55118	24177.0	252.0
140823	3099.0	3483.0
140825	45.0	66.0
100127889	3.0	14.0
729321	0.0	0.0
729323	0.0	0.0
100874201	0.0	1.0
100874200	0.0	1.0
100127888	7.0	12.0
55120	794.0	1041.0
729327	0.0	3.0
57787	1568.0	2916.0
55124	40.0	70.0
55122	1051.0	1351.0
55128	1767.0	5139.0
55127	1388.0	2117.0
55125	1156.0	1941.0
57786	871.0	1205.0
100418837	0.0	2.0
100874205	1.0	0.0
100874204	1.0	1.0
113220	877.0	2645.0
100874203	0.0	3.0
55129	2701.0	3290.0
100874202	13.0	12.0
100874208	0.0	1.0
100874207	10.0	7.0
100874206	0.0	1.0
729310	0.0	0.0
100101268	29.0	45.0
