id	8a69e294-e600-432c-8900-cf8f650a8319	208eb16b-3ed5-4cfe-823d-0da9af5ba913
100129594	0.0	0.0
100499481	0.0	0.0
2936	14114.0	12789.0
2935	14099.0	16488.0
2934	40487.0	12507.0
100129595	0.0	0.0
100288964	0.0	0.0
60509	3414.0	4558.0
60506	0.0	0.0
2944	2659.0	290.0
2942	0.0	0.0
2941	2395.0	1951.0
2940	9.0	2.0
2949	1341.0	212.0
2948	1440.0	376.0
2947	6401.0	753.0
2946	1491.0	315.0
60526	1439.0	282.0
2954	2325.0	2514.0
2953	8.0	12.0
2951	0.0	4.0
2950	16010.0	1593.0
2959	1806.0	1301.0
2958	2490.0	2004.0
2957	4853.0	4599.0
2956	4195.0	4573.0
100288948	0.0	0.0
60529	25.0	113.0
60528	4446.0	5196.0
2966	211.0	233.0
84504	15.0	1.0
2965	3538.0	3638.0
84503	525.0	581.0
2964	1.0	1.0
2963	1591.0	1039.0
2962	6960.0	7799.0
2961	1598.0	1668.0
84502	1139.0	218.0
2960	920.0	1002.0
84501	1086.0	1041.0
2969	4818.0	7969.0
2968	98.0	86.0
2967	3198.0	2246.0
2980	1.0	1.0
2977	885.0	363.0
2976	3503.0	5122.0
2975	20631.0	22552.0
2974	6.0	11.0
2972	2356.0	2969.0
2971	3888.0	9347.0
2970	113.0	252.0
2979	32.0	23.0
2978	1.0	2.0
154442	37.0	16.0
2990	4777.0	12947.0
225689	59.0	67.0
84519	106.0	147.0
84518	196.0	131.0
60559	12354.0	10208.0
100500914	0.0	0.0
2987	6804.0	10153.0
60558	2314.0	3031.0
84525	944.0	412.0
100500915	0.0	0.0
2986	0.0	0.0
84528	0.0	0.0
100500916	0.0	0.0
84527	1392.0	1299.0
100500917	1.0	0.0
2984	88.0	15.0
84522	2548.0	2864.0
100500918	0.0	0.0
2983	1850.0	2680.0
100500919	0.0	0.0
84524	1020.0	504.0
2982	7457.0	29020.0
2981	0.0	0.0
84520	770.0	676.0
100500910	0.0	0.0
100500911	1.0	0.0
2989	1.0	13.0
100500913	0.0	0.0
2999	204.0	56.0
84515	1217.0	1300.0
100500903	0.0	0.0
2998	2.0	2.0
84514	3400.0	4093.0
100500904	4.0	7.0
2997	5440.0	5858.0
84517	115.0	65.0
100500905	0.0	1.0
84516	6015.0	5840.0
2996	10.0	2.0
100500906	0.0	0.0
2995	1345.0	329.0
2994	0.0	0.0
100500908	0.0	1.0
84513	10672.0	14336.0
2993	0.0	0.0
100500909	0.0	0.0
2992	5225.0	4047.0
60561	1506.0	2859.0
60560	2423.0	2881.0
100500900	0.0	0.0
100500901	1.0	0.0
100288904	0.0	2.0
154467	619.0	579.0
130497	1358.0	226.0
84548	1183.0	727.0
84547	310.0	320.0
100500938	0.0	0.0
84549	1255.0	1365.0
84546	0.0	0.0
84545	4373.0	3740.0
84542	1619.0	1434.0
84541	119.0	74.0
727795	36.0	17.0
84529	1688.0	287.0
84536	386.0	583.0
84539	1.0	2.0
84532	7779.0	11179.0
84530	31.0	4.0
23729	206.0	232.0
201288	0.0	0.0
201283	803.0	539.0
23738	1.0	3.0
23731	13502.0	15811.0
23732	666.0	136.0
201299	1.0	9.0
201292	1668.0	2063.0
201294	538.0	346.0
23704	242.0	87.0
23705	2914.0	10674.0
23708	1358.0	1240.0
252840	3.0	1.0
252841	0.0	3.0
100288897	181.0	87.0
23710	8067.0	5887.0
100288892	0.0	1.0
100288885	0.0	0.0
100288870	0.0	0.0
100288868	6.0	8.0
100288861	0.0	0.0
84701	61.0	23.0
252884	393.0	337.0
84700	33.0	24.0
129841	0.0	0.0
94086	29.0	14.0
117854	407.0	80.0
100130450	1.0	0.0
154807	4224.0	9288.0
100129460	170.0	185.0
359710	1.0	0.0
94081	3023.0	2319.0
115201	964.0	923.0
100129468	0.0	0.0
100129464	5.0	0.0
286256	79.0	117.0
286257	1271.0	1388.0
100129459	1.0	0.0
100130447	0.0	0.0
129831	714.0	667.0
646269	1.0	1.0
646262	0.0	0.0
286262	1262.0	3076.0
142827	1.0	6.0
100129452	2.0	18.0
646278	24.0	22.0
100130435	0.0	1.0
727800	346.0	908.0
646270	19.0	11.0
154822	57.0	15.0
23782	34.0	134.0
23783	3.0	0.0
23784	269.0	351.0
23786	5512.0	6752.0
23787	18455.0	11960.0
646273	0.0	0.0
23788	5125.0	5817.0
359730	0.0	2.0
359731	0.0	0.0
23780	3481.0	2733.0
23781	1.0	28.0
345079	371.0	1237.0
154810	14774.0	20981.0
100129438	0.0	0.0
94097	1691.0	1343.0
359737	0.0	0.0
359738	0.0	0.0
359739	0.0	1.0
646282	834.0	1969.0
359736	2.0	8.0
359740	0.0	3.0
359741	0.0	0.0
359742	0.0	0.0
359743	12.0	21.0
139201	27.0	16.0
129804	562.0	311.0
129807	10.0	3.0
129880	524.0	253.0
23768	1587.0	775.0
23769	73.0	100.0
129881	30.0	21.0
100130418	213.0	36.0
345062	2.0	1.0
286204	12.0	30.0
100129428	0.0	0.0
286205	1418.0	1350.0
100129427	0.0	0.0
23760	4365.0	3384.0
359748	0.0	0.0
100862854	0.0	0.0
286207	121.0	221.0
359749	0.0	1.0
23761	2112.0	2022.0
100862855	1.0	0.0
23762	655.0	1072.0
23764	4758.0	2303.0
359744	1.0	0.0
100862850	0.0	1.0
23765	3542.0	2624.0
359745	0.0	0.0
359746	0.0	0.0
100862852	3.0	2.0
23766	0.0	0.0
23767	4597.0	889.0
100862853	0.0	0.0
359747	0.0	0.0
359751	0.0	0.0
359752	2.0	3.0
359753	1.0	0.0
100129423	0.0	0.0
100130409	0.0	0.0
23779	129.0	371.0
129870	0.0	0.0
100130405	1.0	0.0
100130402	0.0	1.0
23772	1.0	1.0
23774	4041.0	4866.0
359755	0.0	1.0
359757	0.0	0.0
359758	1.0	0.0
359762	0.0	0.0
359763	0.0	0.0
359760	0.0	0.0
23770	17728.0	14640.0
359761	10.0	19.0
129868	0.0	0.0
23746	2.0	0.0
102465502	0.0	0.0
102465501	0.0	0.0
100129407	0.0	0.0
102465500	0.0	0.0
286223	44.0	19.0
23749	0.0	0.0
100129403	0.0	1.0
345041	2.0	3.0
100129405	116.0	121.0
102465509	0.0	0.0
102465508	0.0	0.0
23741	18044.0	14470.0
102465507	0.0	0.0
23742	1.0	0.0
359766	0.0	1.0
23743	538.0	135.0
359767	0.0	0.0
102465505	0.0	0.0
130813	22.0	9.0
23744	2.0	21.0
102465504	1.0	0.0
130814	2671.0	1182.0
102465503	0.0	0.0
359774	12.0	2.0
359775	0.0	0.0
359776	0.0	0.0
359770	0.0	1.0
359771	0.0	0.0
359772	1.0	0.0
100129402	0.0	0.0
100129401	0.0	0.0
23757	4.0	0.0
102465513	0.0	0.0
23758	0.0	0.0
102465512	0.0	1.0
23759	3782.0	4281.0
102465511	0.0	0.0
286234	0.0	0.0
102465510	0.0	0.0
129852	18.0	12.0
347694	4.0	2.0
286239	0.0	1.0
23751	0.0	1.0
102465519	0.0	0.0
23752	5.0	11.0
23753	864.0	754.0
115207	6415.0	3830.0
359777	0.0	0.0
102465517	0.0	0.0
130827	377.0	253.0
359778	0.0	0.0
102465516	0.0	0.0
115209	2247.0	2086.0
23755	7.0	2.0
359779	0.0	0.0
102465515	0.0	0.0
23756	0.0	0.0
102465514	0.0	0.0
359787	0.0	1.0
359781	0.0	0.0
359782	0.0	0.0
347689	131.0	67.0
347688	9.0	15.0
102465524	0.0	0.0
94005	5186.0	4623.0
102465523	0.0	0.0
102465522	1.0	2.0
102465521	0.0	0.0
102465520	0.0	0.0
94009	99.0	130.0
727866	0.0	0.0
57060	2203.0	2836.0
102465528	0.0	0.0
102465527	0.0	0.0
57062	13286.0	8065.0
102465526	0.0	0.0
727865	6.0	4.0
102465525	0.0	0.0
84687	3874.0	1883.0
727859	0.0	1.0
84689	27.0	12.0
84688	58.0	15.0
139135	0.0	0.0
84684	0.0	1.0
84681	1376.0	1354.0
84680	789.0	1279.0
102465535	0.0	0.0
102465534	0.0	0.0
102465533	0.0	0.0
102465532	0.0	0.0
102465531	0.0	0.0
102465530	0.0	0.0
727856	0.0	0.0
727857	0.0	0.0
727851	73.0	14.0
102465539	0.0	0.0
102465538	0.0	0.0
102465537	0.0	0.0
102465536	0.0	0.0
84679	6131.0	6236.0
84676	32.0	8.0
84675	6.0	1.0
140123	0.0	0.0
84678	1816.0	1687.0
84677	0.0	0.0
84672	0.0	0.0
84671	1593.0	1265.0
84674	394.0	109.0
84673	0.0	0.0
152101	0.0	0.0
152100	634.0	668.0
94027	18.0	3.0
94026	2.0	1.0
94025	258.0	21.0
129787	2292.0	2584.0
57088	2047.0	729.0
127124	8.0	0.0
57089	1336.0	1803.0
57082	75.0	305.0
57084	0.0	0.0
57085	8877.0	8139.0
152118	0.0	0.0
152110	185.0	184.0
154790	2.0	2.0
154791	1050.0	2122.0
646201	2.0	1.0
57091	238.0	156.0
94015	555.0	274.0
57092	10426.0	7560.0
646202	23.0	27.0
57097	2667.0	3459.0
57099	684.0	1155.0
727879	0.0	0.0
57093	0.0	0.0
166752	18.0	8.0
57094	1265.0	67.0
57095	5370.0	4169.0
57096	45.0	46.0
139163	0.0	0.0
84698	429.0	336.0
84699	0.0	2.0
84694	0.0	1.0
84693	1234.0	1280.0
100499563	0.0	1.0
84696	189.0	172.0
84695	291.0	136.0
84690	2.0	1.0
84692	12.0	2.0
84691	1.0	8.0
130752	61.0	110.0
646213	0.0	0.0
100130495	4.0	10.0
646208	13.0	5.0
94039	577.0	564.0
94031	761.0	682.0
94030	97.0	32.0
100130484	0.0	0.0
94033	0.0	0.0
94032	24.0	62.0
727810	1.0	1.0
100130481	0.0	0.0
100130480	0.0	0.0
115196	476.0	605.0
727805	0.0	0.0
139105	8.0	4.0
646218	1.0	0.0
347744	102.0	72.0
347741	1.0	2.0
646231	0.0	0.0
154743	1471.0	1560.0
130773	2.0	3.0
727842	2.0	0.0
100129480	113.0	106.0
100129482	968.0	1349.0
727837	0.0	1.0
347736	62.0	47.0
347733	153.0	356.0
347732	34.0	39.0
347735	11463.0	12375.0
347734	4469.0	6464.0
347731	58.0	7.0
646243	2.0	2.0
94059	910.0	2386.0
347730	29.0	0.0
646249	0.0	0.0
201305	81.0	17.0
100130466	0.0	0.0
727833	0.0	1.0
727835	0.0	0.0
100130462	0.0	0.0
94056	7578.0	6586.0
100130461	0.0	2.0
727830	0.0	0.0
727832	0.0	1.0
140100	0.0	0.0
727826	26.0	63.0
727828	0.0	0.0
100129472	0.0	0.0
347720	0.0	0.0
100288841	0.0	0.0
60626	7022.0	8882.0
347717	0.0	0.0
347716	8.0	7.0
101154644	1.0	0.0
152195	600.0	904.0
100288831	3.0	0.0
164153	2.0	0.0
105370141	0.0	0.0
347704	0.0	0.0
347703	0.0	0.0
347706	0.0	0.0
152189	1157.0	910.0
347705	0.0	0.0
347702	1.0	1.0
152185	1212.0	1501.0
347701	0.0	0.0
100288827	3.0	1.0
100288825	0.0	0.0
57000	23.0	27.0
57001	1036.0	2170.0
84618	4.0	4.0
84617	2880.0	946.0
84619	427.0	332.0
57007	1919.0	289.0
84624	68.0	27.0
84627	453.0	223.0
84626	901.0	863.0
57002	636.0	985.0
57003	14145.0	12504.0
84620	375.0	124.0
84623	28.0	11.0
57004	1.0	0.0
84622	728.0	756.0
100288814	6.0	3.0
57010	160.0	611.0
57017	3581.0	3740.0
84614	1434.0	3078.0
57018	4497.0	4900.0
57019	2165.0	2148.0
84616	0.0	0.0
84612	487.0	513.0
57016	16.0	0.0
96626	0.0	0.0
100288805	35.0	15.0
100288801	0.0	0.0
100288802	0.0	0.0
57020	4580.0	3161.0
164127	1.0	1.0
166785	792.0	999.0
84639	1.0	1.0
84647	0.0	1.0
84649	487.0	222.0
60678	1498.0	3197.0
60677	2.0	0.0
84648	0.0	0.0
60676	62.0	38.0
84643	0.0	1.0
60675	3.0	0.0
139170	23.0	5.0
101154686	0.0	0.0
84645	323.0	137.0
60674	6838.0	18267.0
57026	21.0	39.0
60673	1959.0	1627.0
152138	0.0	0.0
60672	806.0	1312.0
152137	6141.0	5780.0
252946	0.0	0.0
84641	5370.0	3779.0
252948	1.0	5.0
84640	3479.0	4021.0
252949	0.0	0.0
154796	6661.0	1745.0
96610	161.0	174.0
164118	8.0	2.0
84629	13185.0	20529.0
84628	1572.0	262.0
727897	1417.0	11.0
57030	14.0	15.0
84636	44.0	25.0
252950	0.0	0.0
252951	0.0	0.0
252952	0.0	0.0
57035	2423.0	3514.0
84632	2464.0	549.0
60686	766.0	851.0
84631	51.0	10.0
57037	1946.0	1798.0
84634	1.0	0.0
60685	6862.0	4735.0
105370183	1.0	0.0
57038	2727.0	2526.0
60684	4498.0	4633.0
60682	1224.0	1406.0
60681	2768.0	2188.0
84630	23.0	18.0
60680	51.0	284.0
252953	0.0	0.0
252954	1.0	0.0
139189	21.0	12.0
252955	0.0	0.0
252956	0.0	4.0
57045	8087.0	4421.0
84669	2526.0	2717.0
84668	1004.0	1354.0
84665	24.0	4.0
57047	5.0	48.0
84664	0.0	0.0
84667	2.0	3.0
84666	0.0	5.0
84661	2450.0	2211.0
84660	22.0	32.0
84662	1347.0	570.0
648809	2.0	2.0
648822	0.0	0.0
57053	30.0	46.0
57054	0.0	0.0
57055	0.0	0.0
57050	2072.0	1884.0
166793	464.0	393.0
84658	45.0	13.0
84657	41.0	36.0
84659	66.0	6.0
84654	0.0	0.0
57057	0.0	0.0
84656	12046.0	10451.0
84650	1790.0	1701.0
84651	3.0	1.0
100132917	0.0	0.0
100132918	0.0	0.0
252983	1160.0	972.0
441073	52.0	144.0
100132920	0.0	1.0
100132923	30.0	13.0
100132929	0.0	0.0
100288797	0.0	0.0
441056	0.0	0.0
441066	0.0	0.0
252995	284.0	84.0
441061	2.0	164.0
100132932	0.0	0.0
100132938	0.0	0.0
100288785	0.0	0.0
441094	543.0	422.0
100132940	0.0	0.0
252968	2.0	0.0
252969	1837.0	2042.0
100132948	19.0	4.0
100132949	0.0	0.0
286310	1.0	0.0
404093	3571.0	1453.0
286319	1360.0	2362.0
100288772	3.0	3.0
441027	3108.0	3573.0
441026	0.0	0.0
441024	1493.0	1622.0
441032	157.0	230.0
84803	263.0	63.0
164091	1414.0	633.0
100132963	0.0	0.0
100132965	1.0	1.0
100132967	0.0	0.0
152098	174.0	121.0
100288757	0.0	0.0
100132973	0.0	0.0
100132978	1.0	1.0
100132979	0.0	0.0
359803	1.0	0.0
359804	2.0	8.0
100288742	0.0	0.0
359806	0.0	0.0
84816	414.0	307.0
359800	0.0	0.0
84818	5198.0	4121.0
441046	62.0	31.0
84817	2046.0	1632.0
359802	0.0	0.0
84823	2892.0	3453.0
57205	2982.0	1723.0
441054	40.0	35.0
84824	13.0	2.0
441051	1.0	5.0
441050	66.0	50.0
84820	229.0	322.0
100132987	7.0	18.0
57209	1678.0	1145.0
100288739	0.0	2.0
84809	1384.0	1637.0
84808	62.0	88.0
57210	2514.0	2309.0
84804	973.0	1335.0
100288730	81.0	73.0
84807	154.0	96.0
441034	26.0	74.0
84812	366.0	263.0
57215	1856.0	1414.0
84811	1550.0	1559.0
57216	4623.0	2143.0
57217	2137.0	1026.0
84814	208.0	67.0
100132992	0.0	0.0
57211	2772.0	328.0
100132994	0.0	0.0
57212	1878.0	2637.0
57213	1595.0	766.0
100132995	0.0	0.0
57214	473.0	241.0
105370242	0.0	0.0
286365	0.0	0.0
100130338	0.0	0.0
100129348	0.0	1.0
100130335	6.0	10.0
648791	411.0	97.0
359822	0.0	0.0
100129347	19.0	8.0
286370	0.0	1.0
404037	0.0	0.0
100130327	0.0	0.0
100129337	0.0	0.0
130728	2.0	3.0
286380	0.0	1.0
100129331	0.0	0.0
100130319	0.0	0.0
404024	0.0	0.0
404026	0.0	0.0
100129329	0.0	0.0
100130313	0.0	0.0
441009	8.0	17.0
100130311	905.0	866.0
100130310	0.0	0.0
130733	951.0	2154.0
359844	0.0	5.0
359845	1412.0	447.0
727914	1.0	2.0
727915	5.0	0.0
100129325	1.0	0.0
100129320	0.0	1.0
646168	0.0	6.0
100129319	0.0	1.0
100130307	1.0	2.0
100129315	0.0	0.0
100130302	5.0	1.0
727910	999.0	949.0
100130301	5.0	5.0
345193	7.0	16.0
130749	41.0	54.0
646164	0.0	0.0
727909	13.0	3.0
727905	0.0	0.0
100129308	0.0	0.0
646177	0.0	0.0
100129306	0.0	0.0
646171	11.0	3.0
646175	0.0	2.0
646174	0.0	2.0
115123	211.0	186.0
286333	6.0	5.0
286336	379.0	230.0
115106	833.0	569.0
100306975	1.0	1.0
115111	30.0	6.0
286343	642.0	454.0
286348	0.0	2.0
646193	2.0	1.0
100886964	1.0	1.0
646192	0.0	3.0
646196	3.0	7.0
646195	5870.0	9824.0
100534599	5.0	0.0
130700	0.0	0.0
100306951	234.0	398.0
100534595	46.0	51.0
100132911	0.0	0.0
100534592	6.0	8.0
100534593	21.0	37.0
286362	0.0	0.0
100132916	4.0	0.0
100240709	5.0	8.0
129684	13.0	4.0
57180	493.0	1360.0
129685	3008.0	2288.0
100240707	1.0	2.0
727982	1.0	0.0
57185	40010.0	6180.0
727987	0.0	0.0
57186	8446.0	21147.0
57187	6310.0	7272.0
57188	2796.0	2012.0
57181	7590.0	2763.0
94122	320.0	81.0
57182	5564.0	11222.0
727984	5.0	6.0
94121	3497.0	1487.0
94120	1111.0	720.0
57184	1584.0	1644.0
359795	0.0	0.0
359797	0.0	0.0
359798	0.0	0.0
359791	0.0	0.0
100009613	0.0	0.0
57189	5039.0	9760.0
359792	3.0	17.0
127018	2166.0	3520.0
359793	3.0	1.0
100240711	1.0	1.0
100240712	0.0	2.0
100240710	0.0	0.0
345258	0.0	1.0
100240713	0.0	0.0
94115	0.0	0.0
57190	17528.0	28955.0
727970	2.0	3.0
57191	114.0	261.0
166614	621.0	388.0
57198	7777.0	5701.0
57192	1319.0	1335.0
359799	1.0	0.0
57194	945.0	1183.0
727969	0.0	0.0
84798	5306.0	22148.0
140004	0.0	0.0
84793	123.0	83.0
84792	1294.0	2249.0
84795	1392.0	1189.0
84791	793.0	781.0
84790	2309.0	2558.0
154661	209.0	518.0
154664	53.0	14.0
166647	3548.0	3489.0
127003	13.0	14.0
127002	267.0	171.0
115019	83.0	8.0
100130396	1.0	0.0
102465429	0.0	0.0
102465428	0.0	0.0
142680	13.0	79.0
100130391	1.0	0.0
115024	2492.0	3611.0
142679	455.0	146.0
648729	3.0	8.0
142678	1746.0	1881.0
347894	0.0	2.0
102465436	0.0	0.0
94137	43.0	20.0
727991	9.0	48.0
102465435	0.0	0.0
102465434	0.0	0.0
102465433	0.0	0.0
102465432	0.0	0.0
648740	0.0	0.0
102465431	0.0	0.0
102465430	0.0	0.0
100130388	8.0	19.0
100130386	1.0	2.0
94134	4599.0	5257.0
100130384	0.0	1.0
100130383	0.0	0.0
102465438	0.0	0.0
102465437	0.0	0.0
142684	138.0	38.0
100129394	5.0	1.0
142683	113.0	20.0
142686	68.0	60.0
142685	4.0	5.0
152007	6107.0	7744.0
152006	5163.0	4662.0
142689	30.0	7.0
140028	0.0	0.0
152002	981.0	826.0
100129396	0.0	0.0
102465447	0.0	2.0
127062	0.0	0.0
102465446	0.0	0.0
345222	8.0	12.0
102465445	0.0	0.0
102465444	0.0	0.0
102465443	0.0	1.0
102465442	0.0	0.0
102465441	0.0	0.0
102465440	0.0	0.0
94162	0.0	0.0
127069	8.0	1.0
94161	6.0	9.0
100130376	1.0	0.0
94160	1.0	1.0
127068	0.0	0.0
127066	0.0	0.0
727940	1.0	0.0
727941	0.0	0.0
102465449	0.0	0.0
127064	0.0	0.0
102465448	0.0	0.0
100129382	0.0	0.0
727936	310.0	181.0
100129385	38.0	0.0
100129387	1527.0	3987.0
102465458	0.0	0.0
102465457	1.0	0.0
94158	6.0	8.0
102465456	0.0	0.0
102465455	0.0	0.0
102465454	0.0	0.0
102465453	0.0	0.0
102465452	0.0	0.0
100130368	5.0	11.0
102465451	4.0	1.0
127059	0.0	0.0
94151	0.0	0.0
94150	0.0	0.0
100130361	0.0	0.0
100129370	0.0	0.0
102465450	0.0	0.0
646113	3.0	0.0
102465469	0.0	2.0
102465468	2.0	0.0
102465467	0.0	0.0
347862	5279.0	6736.0
102465466	0.0	0.0
102465465	0.0	0.0
100130359	0.0	0.0
102465464	0.0	0.0
102465463	0.0	0.0
646114	0.0	1.0
102465462	0.0	0.0
100009676	167.0	166.0
727964	0.0	0.0
100129361	2171.0	1554.0
102465461	0.0	0.0
102465460	0.0	0.0
646108	6.0	10.0
100129368	0.0	0.0
347853	0.0	28.0
102465479	0.0	0.0
102465478	0.0	1.0
102465477	0.0	0.0
102465476	0.0	0.0
100130348	39.0	72.0
102465475	0.0	0.0
102465474	0.0	0.0
102465473	0.0	0.0
727956	0.0	0.0
727957	3318.0	5519.0
100009667	1.0	0.0
100130342	0.0	0.0
100009668	3.0	3.0
101154753	0.0	0.0
100009669	0.0	0.0
102465472	0.0	0.0
100129355	0.0	0.0
102465471	0.0	0.0
102465470	0.0	0.0
100129357	15.0	31.0
100129351	0.0	0.0
100129354	8.0	2.0
102465489	0.0	0.0
102465488	3.0	0.0
100288726	0.0	0.0
102465487	1.0	0.0
102465486	0.0	0.0
102465485	0.0	0.0
102465484	0.0	0.0
164045	39.0	6.0
57105	123.0	33.0
57106	484.0	590.0
84726	18861.0	23865.0
57107	2334.0	3481.0
84725	767.0	1581.0
57108	7.0	9.0
57101	73.0	91.0
84720	3748.0	5410.0
57102	1482.0	1318.0
57103	474.0	302.0
84722	223.0	248.0
57104	5078.0	7242.0
102465483	0.0	0.0
102465482	0.0	0.0
102465481	0.0	0.0
102465480	0.0	0.0
57109	2077.0	2562.0
102465499	0.0	0.0
100288713	7.0	4.0
102465496	1.0	0.0
102465495	0.0	0.0
100288711	0.0	0.0
84709	61.0	11.0
57110	1.0	0.0
57111	4818.0	6861.0
84706	6050.0	11592.0
84705	820.0	1456.0
84708	1590.0	2945.0
84707	1473.0	575.0
57116	5.0	41.0
57117	1782.0	1785.0
57118	2136.0	658.0
57119	1.0	0.0
57113	3.0	7.0
57115	7.0	2.0
102465494	0.0	0.0
102465493	0.0	0.0
102465492	0.0	0.0
102465491	2.0	0.0
102465490	0.0	0.0
152065	1.0	6.0
100288702	0.0	1.0
57120	4046.0	2993.0
57121	354.0	68.0
57122	2104.0	1851.0
201456	63.0	145.0
127086	0.0	0.0
57127	0.0	9.0
57128	1032.0	1164.0
57129	1325.0	1141.0
84747	4260.0	3604.0
57124	1697.0	433.0
57125	705.0	266.0
57126	21950.0	2404.0
84740	6.0	9.0
152078	19.0	5.0
127074	4.0	0.0
57130	4146.0	5794.0
57132	5412.0	3774.0
84727	325.0	567.0
127077	0.0	0.0
84735	7.0	5.0
84734	307.0	173.0
57139	252.0	286.0
115098	2183.0	2330.0
201475	1974.0	1010.0
57134	4363.0	6166.0
57135	0.0	0.0
57136	7956.0	11105.0
84733	74.0	566.0
57142	23892.0	6945.0
57143	604.0	695.0
57144	166.0	28.0
201477	6.0	0.0
57140	5560.0	8624.0
57149	2489.0	2343.0
84767	0.0	0.0
140032	49.0	26.0
84769	711.0	573.0
57146	4507.0	3361.0
57147	1945.0	3052.0
84766	2286.0	8958.0
84765	1332.0	2545.0
57148	9482.0	9246.0
152015	32.0	223.0
57152	0.0	0.0
57153	15374.0	11674.0
166655	0.0	1.0
57154	3728.0	3926.0
84749	1936.0	1558.0
57150	598.0	456.0
57151	0.0	0.0
84759	561.0	891.0
140043	0.0	0.0
57156	82.0	43.0
57157	1502.0	1500.0
139060	0.0	6.0
84752	1337.0	452.0
57158	2925.0	641.0
57159	20.0	143.0
84750	773.0	673.0
152024	1.0	1.0
139067	0.0	0.0
139065	263.0	272.0
94104	1856.0	2573.0
94103	7209.0	4781.0
96764	1917.0	1911.0
94107	2478.0	2325.0
57165	162.0	27.0
94101	1956.0	1816.0
57161	1455.0	1250.0
57162	2000.0	1587.0
57167	117.0	148.0
57168	343.0	168.0
57169	4903.0	3403.0
84787	350.0	604.0
57175	14131.0	17556.0
57176	1235.0	1881.0
57171	1872.0	2141.0
57172	231.0	64.0
84779	1.0	2.0
57178	12714.0	11781.0
139081	0.0	0.0
84775	650.0	961.0
57179	10002.0	8446.0
84777	112.0	108.0
84771	6.0	5.0
113655	1235.0	2727.0
732538	0.0	0.0
353323	0.0	0.0
353322	1525.0	788.0
353324	6.0	4.0
100996279	1.0	0.0
149603	9570.0	14852.0
341333	1.0	2.0
343990	849.0	351.0
353332	0.0	0.0
149620	0.0	0.0
353333	0.0	2.0
100996266	0.0	0.0
343981	0.0	0.0
162605	0.0	0.0
353345	38.0	31.0
84900	39.0	61.0
84902	2827.0	2411.0
149628	96.0	43.0
84901	2904.0	2807.0
341315	224.0	67.0
113622	181.0	3231.0
353355	394.0	1000.0
149643	3.0	3.0
150622	8.0	3.0
100852408	0.0	0.0
100852409	0.0	0.0
100852406	287.0	151.0
100852407	1.0	2.0
642513	0.0	1.0
100852405	0.0	0.0
642517	132.0	213.0
100852410	44.0	79.0
84919	8245.0	6942.0
84918	6522.0	8360.0
389322	40.0	59.0
390311	0.0	0.0
389320	0.0	4.0
390313	0.0	0.0
84915	206.0	530.0
84914	2772.0	3226.0
497190	5.0	46.0
84916	2267.0	2580.0
84922	1084.0	1319.0
390318	0.0	0.0
84924	673.0	955.0
84923	1429.0	1187.0
84920	399.0	333.0
123016	2870.0	2161.0
497189	33.0	22.0
642521	0.0	0.0
390320	0.0	0.0
84908	2154.0	4443.0
390321	0.0	0.0
353376	17.0	4.0
390322	0.0	0.0
390323	0.0	1.0
654502	0.0	0.0
84909	3349.0	1003.0
390324	0.0	0.0
654503	0.0	0.0
84904	81.0	114.0
654504	0.0	0.0
390326	0.0	0.0
654505	0.0	0.0
390327	0.0	0.0
654506	10.0	8.0
84905	551.0	618.0
84911	219.0	437.0
390329	0.0	0.0
84910	10173.0	5915.0
84913	1907.0	374.0
84912	1584.0	2477.0
113691	23.0	7.0
642538	0.0	0.0
113675	830.0	880.0
84937	1067.0	994.0
84936	1834.0	2169.0
84939	2646.0	2513.0
84938	1024.0	1006.0
84944	38.0	17.0
57325	1889.0	2019.0
57326	13535.0	9042.0
84946	1196.0	1050.0
84945	2045.0	1938.0
84940	159.0	153.0
389336	12.0	1.0
389337	8408.0	8158.0
84942	484.0	488.0
84941	623.0	882.0
642546	2.0	0.0
343930	3.0	0.0
84929	47.0	14.0
389333	475.0	567.0
84926	8565.0	5662.0
84925	1799.0	1213.0
84928	1559.0	2619.0
57336	481.0	461.0
84933	312.0	464.0
84932	2356.0	1639.0
57337	1912.0	2017.0
84935	79.0	21.0
57338	26.0	6.0
84934	1265.0	2050.0
57332	302.0	1068.0
57333	697.0	399.0
84931	2.0	0.0
84930	555.0	460.0
57335	346.0	328.0
103752554	0.0	1.0
103752555	0.0	1.0
642559	5.0	3.0
390352	6.0	8.0
390354	284.0	787.0
389362	764.0	1200.0
150677	1.0	0.0
150678	1857.0	1610.0
377381	98.0	195.0
162655	329.0	248.0
390363	3.0	0.0
147040	1677.0	1797.0
343901	1.0	0.0
149699	1.0	0.0
150684	1513.0	1137.0
150681	0.0	0.0
159013	2046.0	1320.0
221504	0.0	3.0
103752581	2.0	2.0
389386	0.0	0.0
389383	0.0	1.0
389384	13.0	17.0
123041	59.0	17.0
162681	175.0	228.0
123036	6680.0	8815.0
103752587	0.0	0.0
150696	10047.0	3462.0
103752588	4.0	3.0
103752589	11.0	3.0
103752583	0.0	0.0
103752584	28.0	19.0
103752585	43.0	3.0
103752586	0.0	3.0
390340	0.0	0.0
389376	3.0	0.0
221527	456.0	782.0
390394	1.0	0.0
149647	0.0	0.0
389396	0.0	2.0
123099	451.0	189.0
389395	1.0	0.0
123096	2466.0	2590.0
