id	913e6383-a422-4429-8385-c5ad8d90386c	d3f4a547-c742-4ed5-9cee-227735f77891
100128127	0.0	0.0
128500	5.0	6.0
116512	8.0	5.0
116519	1.0	2.0
105419997	6.0	7.0
100128126	13.0	11.0
100861506	0.0	0.0
10471	945.0	1377.0
100861507	1.0	0.0
100128119	0.0	0.0
100128118	0.0	0.0
100861504	0.0	1.0
444882	5.0	4.0
442221	0.0	0.0
442211	9.0	3.0
442213	153.0	243.0
442215	0.0	1.0
442216	1.0	1.0
116511	16.0	4.0
442217	0.0	1.0
442218	0.0	0.0
10473	4493.0	3144.0
10472	1599.0	2794.0
100533177	0.0	1.0
10475	1911.0	1608.0
100533178	0.0	0.0
100128115	1.0	0.0
10474	7406.0	10761.0
100533179	0.0	8.0
10477	2175.0	2650.0
10476	5575.0	5473.0
10479	1091.0	904.0
10478	1221.0	1966.0
100128110	0.0	0.0
100128109	0.0	0.0
10480	7212.0	8331.0
100861516	4.0	2.0
100861517	8.0	8.0
10482	3341.0	5298.0
100861518	2.0	0.0
10481	12018.0	31963.0
100861519	20.0	17.0
100861513	3.0	5.0
100861514	0.0	0.0
102466806	0.0	0.0
100861515	30.0	69.0
100861510	0.0	9.0
442210	0.0	0.0
100533181	0.0	0.0
100533182	54.0	87.0
442204	1.0	3.0
442205	0.0	0.0
10484	6346.0	3313.0
100128102	0.0	0.0
10483	4456.0	12145.0
10486	2673.0	1191.0
10485	6.0	7.0
100128103	0.0	0.0
10488	4758.0	4543.0
10487	17598.0	17159.0
100533184	0.0	0.0
10489	6382.0	9835.0
128553	2051.0	1525.0
100861523	2.0	1.0
102466816	0.0	0.0
102466815	0.0	0.0
100861520	0.0	0.0
102466814	0.0	0.0
100861522	0.0	0.0
102466812	0.0	0.0
10459	1247.0	1615.0
10458	4998.0	14243.0
100873519	0.0	0.0
100873518	0.0	0.0
100873517	0.0	0.0
10451	1823.0	833.0
100873512	0.0	0.0
10450	2775.0	2886.0
100873511	0.0	0.0
100873510	0.0	0.0
10452	1893.0	2809.0
10455	2551.0	4601.0
100873516	0.0	0.0
10454	2439.0	2660.0
100873515	0.0	0.0
10457	5742.0	5837.0
100873514	0.0	3.0
10456	4376.0	4218.0
100873513	0.0	0.0
346389	565.0	911.0
10460	408.0	636.0
100861530	0.0	5.0
100873509	0.0	0.0
10469	1706.0	2103.0
100873508	0.0	0.0
100873507	0.0	0.0
100873506	0.0	0.0
10462	592.0	172.0
100873501	0.0	0.0
10461	1561.0	4131.0
100873500	0.0	0.0
10464	1242.0	1381.0
10463	4386.0	8041.0
10466	2924.0	13675.0
100873505	0.0	0.0
10465	947.0	1141.0
100873504	0.0	0.0
10468	458.0	428.0
100873503	0.0	0.0
10467	3819.0	4198.0
100873502	0.0	0.0
100873530	0.0	1.0
100861549	10.0	13.0
100861545	0.0	0.0
100861546	0.0	0.0
100861547	0.0	0.0
100861548	256.0	618.0
100861541	73.0	92.0
100861542	0.0	0.0
100861543	0.0	1.0
100861544	0.0	1.0
10437	10.0	14.0
10436	783.0	1054.0
10439	2109.0	2138.0
10438	776.0	978.0
100873539	0.0	0.0
100873534	0.0	0.0
100873533	0.0	1.0
100873532	0.0	0.0
10430	3166.0	3086.0
100873531	0.0	0.0
100873538	0.0	0.0
100873537	0.0	0.0
10432	2061.0	3283.0
10435	873.0	840.0
100873536	8.0	9.0
10434	3182.0	5867.0
100873535	0.0	0.0
116535	5299.0	2286.0
100861556	0.0	1.0
116534	40.0	30.0
100861552	0.0	0.0
100861553	0.0	0.0
100861554	1.0	3.0
100861555	24.0	17.0
10447	1692.0	3737.0
100873529	0.0	0.0
116540	117.0	170.0
100861550	0.0	0.0
10449	2809.0	1645.0
100873528	0.0	0.0
100861551	0.0	0.0
116541	2310.0	1931.0
10440	2245.0	2101.0
100873523	0.0	0.0
100873522	0.0	0.0
100873521	0.0	0.0
100873520	0.0	0.0
10444	6563.0	8402.0
100873527	0.0	0.0
100873526	0.0	0.0
10443	4460.0	5305.0
10446	163.0	285.0
100873525	0.0	0.0
10445	2917.0	3517.0
100873524	0.0	0.0
102466854	0.0	0.0
100189131	0.0	0.0
346470	0.0	0.0
116496	23956.0	25569.0
100533111	7.0	10.0
102466866	0.0	0.0
102466865	1.0	1.0
102466864	0.0	0.0
128467	2.0	0.0
647507	0.0	0.0
102466877	0.0	0.0
102466876	0.0	0.0
102466875	1.0	0.0
102466874	0.0	0.0
102466873	0.0	0.0
102466872	0.0	0.0
102466879	0.0	0.0
102466878	0.0	1.0
100128191	49.0	54.0
100128190	0.0	0.0
100533107	57.0	106.0
153443	697.0	858.0
100533105	13.0	9.0
647532	0.0	0.0
100533106	16.0	22.0
102466889	13.0	0.0
116461	1634.0	1873.0
100128181	0.0	0.0
100128183	3.0	3.0
102466880	0.0	0.0
128439	566.0	590.0
106182249	0.0	0.0
100128179	0.0	0.0
83394	1424.0	1526.0
100128177	0.0	0.0
100128176	0.0	1.0
100128162	0.0	0.0
10390	1289.0	1860.0
128497	17.0	35.0
647569	0.0	0.0
10392	483.0	560.0
10391	421.0	210.0
10394	0.0	0.0
10393	502.0	495.0
10396	2302.0	9038.0
10395	3281.0	2139.0
1719	474.0	753.0
10398	213400.0	55210.0
1718	25745.0	108742.0
100128159	0.0	0.0
10397	65879.0	93973.0
1717	2241.0	5804.0
1716	1646.0	1882.0
10399	67401.0	70327.0
128486	1504.0	2824.0
128488	69.0	116.0
128481	1.0	1.0
100508120	300.0	581.0
1723	590.0	931.0
100128140	5.0	3.0
100689073	0.0	0.0
100689074	2.0	0.0
100128145	1.0	2.0
1729	3933.0	8131.0
1728	2203.0	2843.0
1727	20282.0	16571.0
1725	2728.0	3350.0
100287512	1.0	0.0
100287513	0.0	0.0
1734	1588.0	1819.0
1733	5.0	1544.0
1731	644.0	259.0
1730	2641.0	3590.0
1739	3515.0	6133.0
1738	5019.0	8522.0
1737	2476.0	2388.0
1736	2900.0	4704.0
1735	128.0	67.0
100287505	0.0	2.0
751580	18.0	49.0
100287502	0.0	0.0
202658	0.0	1.0
1745	9.0	1251.0
1743	6025.0	7281.0
1742	1037.0	666.0
1741	2582.0	5206.0
1740	611.0	2137.0
1749	139.0	558.0
1748	3.0	14.0
1747	135.0	248.0
1746	4.0	38.0
200008	0.0	1.0
200010	66.0	59.0
1756	5991.0	3442.0
1755	275.0	144.0
1750	31.0	13.0
1759	676.0	623.0
1758	0.0	1.0
1757	712.0	3309.0
1770	84.0	295.0
200014	1700.0	2470.0
1767	287.0	6639.0
1763	109.0	353.0
1762	2006.0	2216.0
1761	0.0	0.0
1760	7019.0	3053.0
1769	215.0	1020.0
1768	93.0	274.0
153478	286.0	789.0
1781	4521.0	4182.0
1780	1106.0	448.0
200025	1.0	6.0
1778	22712.0	48258.0
1777	3689.0	3009.0
1776	355.0	104.0
1775	9.0	34.0
1774	1079.0	1459.0
1773	600.0	1806.0
200030	278.0	542.0
442190	0.0	0.0
442191	0.0	0.0
442192	0.0	0.0
153469	0.0	1.0
1791	0.0	0.0
442195	5.0	1.0
200035	214.0	111.0
442197	278.0	96.0
1789	80.0	189.0
442189	0.0	0.0
1788	1460.0	2666.0
1787	430.0	674.0
1786	2345.0	3934.0
1785	7109.0	11334.0
1783	8485.0	9396.0
1798	2237.0	2677.0
1797	574.0	936.0
1796	598.0	460.0
1795	680.0	692.0
1794	974.0	712.0
1793	6864.0	6668.0
101180976	2.0	3.0
493753	1727.0	1606.0
550112	586.0	938.0
100873673	0.0	0.0
100873672	0.0	0.0
100873671	0.0	0.0
100873670	0.0	0.0
100287478	0.0	0.0
503636	0.0	1.0
503635	0.0	0.0
503638	3.0	46.0
503637	0.0	0.0
10536	2630.0	1585.0
503643	3.0	0.0
10535	510.0	709.0
100287472	0.0	4.0
10538	203.0	84.0
503645	4.0	11.0
10537	384.0	106.0
100287470	0.0	0.0
10539	2334.0	2318.0
503641	0.0	0.0
503640	1.0	4.0
100873677	0.0	0.0
100873676	1.0	1.0
100873675	0.0	0.0
100873674	0.0	0.0
10531	4692.0	7542.0
493987	0.0	3.0
10534	1081.0	1157.0
100873679	0.0	0.0
10533	1505.0	2010.0
100873678	0.0	0.0
100873662	0.0	0.0
100873661	0.0	0.0
100873660	0.0	0.0
503628	0.0	0.0
442396	0.0	0.0
503627	0.0	0.0
100287463	0.0	0.0
503632	0.0	0.0
442388	0.0	1.0
503631	0.0	1.0
100287461	1.0	5.0
10549	3718.0	5484.0
503634	0.0	0.0
10548	594.0	676.0
503633	0.0	0.0
503630	1.0	2.0
100873666	0.0	0.0
100873665	0.0	0.0
200081	4539.0	7174.0
10541	7257.0	8098.0
100873664	0.0	0.0
10540	7783.0	8584.0
100873663	0.0	0.0
10542	2752.0	3400.0
100873669	0.0	0.0
100873668	0.0	0.0
10544	814.0	337.0
100873667	0.0	0.0
100873691	0.0	0.0
100131608	0.0	0.0
100131609	1.0	4.0
100873690	0.0	0.0
100873695	1.0	0.0
100873694	0.0	0.0
100873693	0.0	0.0
100873692	0.0	0.0
10514	2418.0	5430.0
10513	3798.0	6212.0
10516	5265.0	4076.0
10518	1299.0	906.0
10517	2.0	2.0
10519	6891.0	8626.0
100131611	0.0	0.0
100873699	0.0	0.0
100873698	0.0	0.0
100873697	0.0	0.0
100873696	0.0	0.0
100131614	13.0	22.0
100131616	0.0	0.0
10512	10499.0	22597.0
100873680	0.0	0.0
100033392	0.0	0.0
100873684	1.0	2.0
100873683	0.0	0.0
100873682	0.0	0.0
100873681	0.0	0.0
503647	0.0	0.0
503646	0.0	1.0
100287441	0.0	0.0
503648	0.0	0.0
10525	9664.0	15800.0
58503	1.0	0.0
10524	2361.0	2626.0
58505	3788.0	3884.0
10527	11301.0	15004.0
58504	308.0	178.0
10526	4701.0	5708.0
10529	3899.0	6571.0
10528	4157.0	5811.0
58500	691.0	688.0
100873688	2.0	2.0
100873687	0.0	0.0
100131623	0.0	0.0
100131624	0.0	0.0
100873686	0.0	1.0
100873685	0.0	0.0
10521	19233.0	33867.0
10520	657.0	627.0
58506	4306.0	6770.0
10523	2646.0	4459.0
58509	1207.0	1477.0
58508	5181.0	17556.0
10522	2053.0	3299.0
100033398	1.0	1.0
100131629	0.0	0.0
100873689	0.0	0.0
442361	0.0	0.0
58513	2328.0	2704.0
58516	3639.0	3818.0
58510	0.0	0.0
58512	31.0	25.0
58511	92.0	205.0
58517	3602.0	6762.0
105371564	1.0	3.0
100131638	0.0	0.0
58525	3248.0	5197.0
58524	0.0	3.0
10505	578.0	758.0
58527	701.0	744.0
58526	3788.0	5418.0
10507	2410.0	3741.0
100131641	0.0	0.0
10509	5600.0	7322.0
58529	108.0	92.0
58528	1782.0	1927.0
10501	847.0	846.0
10500	567.0	582.0
58530	69.0	11.0
442384	0.0	0.0
58538	2.0	5.0
58531	0.0	0.0
58533	3709.0	3397.0
100131656	0.0	1.0
100287404	0.0	0.0
100131661	1.0	0.0
503694	0.0	0.0
503693	162.0	167.0
493913	0.0	0.0
493911	297.0	352.0
751599	0.0	1.0
285033	218.0	309.0
100128017	0.0	0.0
442320	0.0	0.0
116412	174.0	201.0
442317	0.0	0.0
442318	0.0	0.0
442319	88.0	66.0
493901	0.0	0.0
100128015	0.0	0.0
100128010	12.0	16.0
493900	120.0	296.0
100128012	1.0	0.0
100128011	0.0	0.0
285045	0.0	1.0
442304	2.0	0.0
442308	1.0	0.0
285051	2.0	4.0
10590	321.0	347.0
10592	1148.0	1718.0
10591	1525.0	1674.0
100873619	0.0	0.0
100873618	0.0	0.0
100873617	0.0	0.0
442334	0.0	0.0
100873616	0.0	0.0
10594	19092.0	34859.0
100873611	0.0	0.0
10595	330.0	269.0
10598	5009.0	6330.0
100873615	0.0	0.0
100873614	1.0	1.0
100873613	0.0	0.0
10599	0.0	0.0
100873612	0.0	0.0
100873608	0.0	0.0
100873607	0.0	2.0
100873606	0.0	0.0
100873605	0.0	0.0
442325	0.0	1.0
100873609	0.0	0.0
100873600	0.0	0.0
100873604	0.0	0.0
100873603	0.0	0.0
100873602	0.0	0.0
100873601	0.0	0.0
128434	653.0	2990.0
10570	677.0	1692.0
116447	1353.0	1727.0
116449	12.0	1394.0
116448	9.0	47.0
10579	6204.0	11307.0
100873639	0.0	1.0
100873638	3.0	3.0
10572	3785.0	2271.0
100873633	0.0	0.0
100873632	0.0	0.0
10574	13615.0	15860.0
100873631	1.0	5.0
10573	2612.0	2492.0
100873630	0.0	0.0
10576	5500.0	7634.0
100873637	1.0	0.0
10575	8838.0	9272.0
100873636	0.0	0.0
10578	100.0	83.0
100873635	1.0	1.0
10577	10958.0	5761.0
100873634	0.0	0.0
10581	6885.0	3013.0
10580	32434.0	13630.0
116437	0.0	0.0
100873629	0.0	0.0
116441	893.0	1144.0
100873628	0.0	0.0
100873627	0.0	0.0
116443	162.0	3725.0
116442	249.0	418.0
116444	12.0	3.0
128414	21.0	6.0
100873622	0.0	0.0
100873621	0.0	0.0
10585	2008.0	2919.0
100873620	0.0	0.0
10584	75.0	15.0
10587	2191.0	3960.0
100873626	0.0	0.0
10586	18.0	11.0
100873625	0.0	0.0
10589	3530.0	3501.0
100873624	0.0	0.0
10588	511.0	554.0
100873623	0.0	0.0
100873651	0.0	0.0
100873650	0.0	0.0
285016	69.0	13.0
503618	0.0	0.0
102466719	0.0	0.0
503614	0.0	0.0
100287495	0.0	0.0
10558	3427.0	4257.0
10557	526.0	606.0
10559	1088.0	1059.0
10550	14410.0	16765.0
100873655	0.0	1.0
100873654	0.0	0.0
10552	5921.0	9052.0
100873653	0.0	0.0
10551	6100.0	5630.0
100873652	0.0	1.0
10554	4794.0	5382.0
100873659	0.0	0.0
10553	1464.0	1708.0
128408	0.0	0.0
100873658	0.0	0.0
10556	1099.0	1578.0
100873657	0.0	0.0
10555	1858.0	1738.0
100873656	0.0	0.0
102466723	0.0	0.0
102466722	3.0	4.0
102466721	0.0	0.0
102466720	0.0	0.0
285025	23.0	574.0
100873640	0.0	0.0
102466728	0.0	0.0
102466727	0.0	0.0
102466726	0.0	0.0
102466725	0.0	0.0
102466724	1.0	4.0
10569	3357.0	3955.0
100287482	31.0	407.0
100287483	2.0	2.0
10568	310.0	71.0
503612	0.0	0.0
100873649	0.0	0.0
503611	0.0	0.0
10561	700.0	873.0
100873644	0.0	0.0
10560	1214.0	2880.0
100873643	0.0	0.0
10563	1346.0	157.0
100873642	0.0	0.0
10562	31174.0	32061.0
100873641	0.0	0.0
10565	3682.0	7325.0
100873648	0.0	2.0
10564	4405.0	9333.0
100873647	0.0	0.0
10567	5177.0	4217.0
100873646	0.0	0.0
10566	127.0	202.0
100873645	0.0	0.0
102466734	0.0	0.0
102466733	0.0	0.0
102466732	0.0	0.0
102466731	1.0	3.0
116369	8.0	21.0
574040	0.0	0.0
102466739	0.0	0.0
574042	0.0	0.0
102466738	0.0	0.0
102466737	0.0	1.0
102466736	0.0	0.0
102466735	0.0	0.0
100128094	0.0	0.0
116372	39.0	14.0
574036	132.0	65.0
574038	0.0	0.0
83479	996.0	1273.0
116379	2.0	0.0
100128092	2.0	3.0
83478	598.0	319.0
83473	163.0	349.0
83475	586.0	715.0
100128098	145.0	1154.0
102466745	0.0	0.0
102466744	0.0	0.0
102466743	0.0	0.0
102466742	0.0	0.0
128344	1312.0	1997.0
102466741	0.0	0.0
102466740	0.0	0.0
128346	334.0	183.0
102466749	0.0	0.0
102466748	0.0	0.0
102466747	0.0	0.0
102466746	0.0	0.0
116362	498.0	357.0
100128083	0.0	3.0
83468	1106.0	578.0
100128081	83.0	28.0
83461	70.0	107.0
128338	2755.0	2550.0
83464	1773.0	2731.0
83463	95.0	140.0
83460	135.0	108.0
100189028	7.0	1.0
102466756	0.0	0.0
102466755	0.0	0.0
102466754	0.0	0.0
102466753	0.0	0.0
102466751	0.0	2.0
102466750	0.0	0.0
153339	4596.0	7162.0
116349	306.0	330.0
102466759	0.0	0.0
102466758	1.0	0.0
102466757	0.0	0.0
100128071	104.0	123.0
346562	2.0	1.0
647415	0.0	0.0
128322	0.0	0.0
1809	41368.0	16771.0
116337	0.0	24.0
153328	17.0	195.0
1800	1.0	4.0
100128061	0.0	0.0
100128060	36.0	32.0
100128062	0.0	0.0
1808	5171.0	3235.0
83483	7327.0	5712.0
1807	435.0	530.0
1806	2396.0	2078.0
1805	4371.0	1379.0
83480	558.0	981.0
1804	26.0	12.0
1803	7465.0	11572.0
1802	886.0	1496.0
83482	3.0	7.0
1801	1441.0	2676.0
83481	651.0	2242.0
131965	632.0	921.0
1811	31.0	4572.0
1810	4303.0	5731.0
143941	14.0	19.0
1819	1847.0	2357.0
1818	0.0	0.0
1817	0.0	0.0
1816	16.0	6.0
1815	15.0	19.0
100128054	1.0	3.0
1814	0.0	0.0
285084	0.0	1.0
1813	75.0	25.0
1812	208.0	176.0
100128055	6.0	1.0
647436	18.0	17.0
128387	808.0	833.0
131973	0.0	0.0
1822	14202.0	19045.0
1821	611.0	344.0
1820	319.0	1115.0
100128041	0.0	0.0
1829	6961.0	13155.0
1828	5.0	34.0
1827	3422.0	2208.0
285093	2.0	2.0
1826	1.0	7.0
100128043	0.0	0.0
1825	4100.0	4022.0
100128042	0.0	0.0
1824	2274.0	7020.0
1823	16.0	61.0
100128044	0.0	1.0
407977	1.0	0.0
407975	12.0	47.0
128370	0.0	0.0
128371	0.0	0.0
128372	0.0	0.0
1833	17.0	5.0
1832	18099.0	57413.0
1831	16530.0	19082.0
1830	592.0	763.0
574016	3.0	0.0
100128036	2.0	2.0
1839	3369.0	3518.0
1838	1281.0	2962.0
346528	0.0	1.0
1837	5860.0	1746.0
1836	3415.0	6683.0
346525	1.0	0.0
1834	0.0	0.0
100128033	0.0	0.0
346524	0.0	0.0
128366	0.0	0.0
100128029	0.0	0.0
128367	0.0	0.0
128368	0.0	0.0
574030	0.0	0.0
574031	1.0	0.0
574032	0.0	0.0
128360	0.0	0.0
574033	0.0	0.0
574034	0.0	0.0
1844	2060.0	2228.0
1843	62928.0	60709.0
1842	1613.0	989.0
1841	964.0	1070.0
1840	274.0	1206.0
574028	0.0	0.0
574029	7.0	3.0
100128025	24.0	49.0
1849	1516.0	2131.0
346517	0.0	0.0
1848	3403.0	2672.0
1847	3409.0	4491.0
100128020	0.0	0.0
1846	2345.0	3210.0
100128023	0.0	0.0
1845	13108.0	7795.0
153396	809.0	1320.0
1855	2819.0	4624.0
1854	2272.0	1745.0
100131671	0.0	1.0
1852	16.0	51.0
1850	586.0	1262.0
100131678	0.0	1.0
1859	4025.0	6645.0
1857	5265.0	8260.0
1856	2315.0	2937.0
724068	0.0	0.0
724067	0.0	0.0
202781	545.0	774.0
1861	2622.0	3195.0
100131688	0.0	0.0
1869	189.0	238.0
724094	0.0	0.0
1880	980.0	480.0
1877	1263.0	2076.0
100131691	99.0	168.0
1876	646.0	757.0
1875	270.0	591.0
83417	0.0	0.0
100131693	18.0	13.0
100327036	1.0	1.0
83416	34.0	23.0
200132	26.0	17.0
1874	3088.0	3137.0
1872	2.0	2.0
1871	695.0	875.0
1870	72.0	87.0
1879	813.0	518.0
724087	12.0	10.0
1891	8958.0	9144.0
1890	2002.0	963.0
83401	27.0	10.0
1889	16240.0	23223.0
724033	0.0	0.0
724032	0.0	0.0
724031	0.0	0.0
724030	0.0	0.0
58473	1183.0	2883.0
58472	2319.0	1613.0
200149	0.0	0.0
58475	985.0	503.0
724038	1.0	1.0
83439	2077.0	1245.0
1896	849.0	690.0
58477	3771.0	6452.0
58476	9683.0	5785.0
1894	464.0	1080.0
1893	1471.0	739.0
1892	9181.0	13647.0
58478	2097.0	3629.0
200150	38.0	41.0
724022	0.0	0.0
58484	85.0	80.0
724026	0.0	0.0
58483	0.0	0.0
724025	0.0	0.0
165324	1606.0	1349.0
724024	0.0	0.0
58486	2194.0	2527.0
58485	3784.0	4272.0
724023	0.0	0.0
58480	2993.0	7765.0
724029	3.0	5.0
200159	2.0	1.0
724028	0.0	0.0
724027	0.0	0.0
58488	1188.0	4384.0
58487	2169.0	3376.0
200162	8.0	86.0
58489	1639.0	3246.0
58495	311.0	599.0
724059	0.0	0.0
58494	1687.0	1325.0
58497	2287.0	2471.0
58496	57.0	59.0
58491	738.0	801.0
58490	2736.0	3583.0
58493	1573.0	2486.0
58492	154.0	172.0
58499	1957.0	5656.0
58498	2.0	2.0
200172	20.0	37.0
83451	1618.0	5715.0
83450	273.0	372.0
83452	1067.0	934.0
153364	671.0	950.0
83448	1277.0	2328.0
200186	2117.0	2727.0
83447	0.0	0.0
200185	665.0	711.0
83449	32.0	70.0
83444	137.0	141.0
83443	4313.0	3858.0
83446	0.0	0.0
83445	12.0	2.0
83440	2323.0	4269.0
83442	5601.0	4983.0
114984	1662.0	1660.0
114987	618.0	1032.0
391603	0.0	0.0
10657	8606.0	11058.0
126969	1242.0	1550.0
10656	971.0	574.0
10659	4467.0	2504.0
10658	4603.0	9073.0
114990	1287.0	2806.0
114991	1115.0	2768.0
10651	1276.0	1677.0
10650	99.0	140.0
10653	17244.0	33934.0
10652	4053.0	8491.0
342667	308.0	224.0
10655	37.0	11.0
643812	0.0	0.0
342666	2.0	7.0
10654	2562.0	2108.0
136306	30.0	22.0
126961	0.0	0.0
10668	1129.0	959.0
10667	852.0	1090.0
643827	23.0	16.0
10669	223.0	2537.0
10660	0.0	0.0
10661	5.0	7.0
731220	4.0	9.0
138971	0.0	0.0
10664	3619.0	6100.0
10663	177.0	109.0
10666	150.0	113.0
731223	6.0	9.0
10665	1.0	4.0
136319	10581.0	15105.0
163933	51.0	36.0
317691	0.0	0.0
339005	155.0	154.0
10635	129.0	152.0
10634	1853.0	2374.0
10637	31.0	14.0
10636	1361.0	1165.0
10638	0.0	0.0
114971	1019.0	1026.0
10631	1577.0	1389.0
643836	1114.0	2061.0
10630	1777.0	1282.0
643837	1000.0	1661.0
10633	27.0	18.0
643834	0.0	0.0
10632	8793.0	5208.0
100124394	0.0	0.0
10645	5044.0	28067.0
10648	0.0	0.0
10647	137.0	249.0
148304	377.0	558.0
114960	0.0	2.0
10640	4039.0	4908.0
136332	9.0	69.0
10642	0.0	3.0
643847	0.0	0.0
10641	1122.0	1525.0
10644	444.0	236.0
10643	2.0	5.0
317671	91.0	126.0
643862	0.0	0.0
391642	0.0	0.0
10609	1333.0	1733.0
391647	6.0	6.0
10613	2695.0	3454.0
10612	959.0	1464.0
10615	156.0	259.0
10614	3262.0	3951.0
10617	2694.0	3974.0
401525	0.0	0.0
10616	4644.0	6688.0
10618	21396.0	31819.0
643854	1.0	1.0
643853	104.0	194.0
643859	0.0	0.0
10611	10593.0	204451.0
10610	1713.0	970.0
643872	6.0	3.0
643873	240.0	323.0
643870	14.0	7.0
317684	2.0	0.0
391655	0.0	1.0
391657	0.0	0.0
391656	4.0	4.0
317687	0.0	0.0
10623	1196.0	1413.0
10626	803.0	577.0
10625	5852.0	6072.0
10628	40028.0	32227.0
10627	10221.0	9121.0
10629	654.0	864.0
342618	2.0	1.0
643865	0.0	0.0
643866	196.0	176.0
10620	268.0	658.0
10622	115.0	93.0
10621	741.0	837.0
101954275	0.0	0.0
101954276	1.0	4.0
643880	0.0	0.0
101954273	1.0	4.0
643884	0.0	0.0
101954277	1.0	5.0
101954278	12.0	1.0
102464817	0.0	0.0
653203	0.0	0.0
391622	0.0	0.0
388011	97.0	40.0
83606	7708.0	9642.0
101954271	0.0	0.0
83605	1758.0	2103.0
101954272	2.0	7.0
83608	639.0	621.0
83607	1715.0	1772.0
151903	1839.0	1834.0
401507	0.0	0.0
317649	5229.0	2876.0
391627	0.0	0.0
401505	839.0	907.0
388007	0.0	0.0
317648	948.0	1160.0
100419709	5.0	11.0
100419705	0.0	0.0
643875	0.0	0.0
401509	99.0	110.0
401508	0.0	0.0
101954264	0.0	1.0
138948	44.0	231.0
101954269	0.0	0.0
101954266	0.0	0.0
101954267	3.0	1.0
102464827	0.0	0.0
391630	0.0	0.0
102464828	0.0	0.0
317662	1445.0	1710.0
100419711	0.0	3.0
102464825	0.0	0.0
56000	8.0	4.0
391632	0.0	0.0
102464826	0.0	0.0
102464823	0.0	0.0
391634	43.0	88.0
102464824	0.0	0.0
56005	3971.0	6429.0
10602	15085.0	8409.0
56006	1415.0	1838.0
83604	6293.0	4731.0
10603	173.0	283.0
10606	3833.0	7830.0
100419717	0.0	0.0
56001	0.0	0.0
10605	3926.0	3295.0
10608	6069.0	11321.0
10607	2440.0	3485.0
10600	3331.0	4689.0
101929254	1.0	2.0
102464831	0.0	0.0
391681	0.0	0.0
100420710	0.0	0.0
100419724	0.0	0.0
391686	0.0	1.0
100419725	0.0	2.0
100419722	0.0	0.0
102464836	1.0	0.0
102464837	0.0	0.0
102464834	0.0	0.0
102464835	0.0	0.0
148362	2731.0	3069.0
102464832	0.0	0.0
100271849	9.0	12.0
102464833	0.0	0.0
100419728	0.0	0.0
100419726	1.0	6.0
102464829	0.0	0.0
100419727	0.0	0.0
101929265	0.0	0.0
112399	666.0	667.0
112398	923.0	793.0
100419735	0.0	0.0
391697	0.0	0.0
391696	0.0	1.0
100419733	0.0	2.0
388021	161.0	259.0
100419734	0.0	1.0
391698	0.0	0.0
100419731	0.0	0.0
100271836	115.0	180.0
100419732	0.0	0.0
100419730	0.0	0.0
100271846	0.0	0.0
388015	0.0	1.0
101954204	0.0	0.0
199953	908.0	1324.0
161357	2.0	6.0
100420734	0.0	2.0
100420737	0.0	0.0
100419742	0.0	0.0
100419743	0.0	2.0
731275	26.0	39.0
199920	131.0	570.0
222826	2.0	13.0
101929286	5.0	6.0
391670	0.0	1.0
391672	0.0	0.0
161342	23.0	9.0
148398	819.0	668.0
100419758	105.0	55.0
100419751	0.0	0.0
124359	3251.0	8596.0
101929293	13.0	10.0
100420752	0.0	2.0
100420754	0.0	0.0
10691	917.0	1259.0
10690	34.0	74.0
101929212	19.0	12.0
101929218	0.0	0.0
388076	1.0	0.0
388077	0.0	0.0
100419764	0.0	0.0
199900	0.0	0.0
151963	294.0	222.0
10693	125.0	297.0
10692	4.0	12.0
10695	4184.0	5592.0
10694	6692.0	10350.0
10699	191.0	396.0
101929221	5.0	6.0
100420763	0.0	1.0
101929225	2.0	2.0
101929222	2.0	2.0
100419777	0.0	0.0
100419776	0.0	0.0
148327	5608.0	17016.0
101929239	0.0	0.0
100419788	0.0	0.0
148345	15.0	32.0
101929238	0.0	3.0
220213	1133.0	1204.0
10678	1339.0	2187.0
151987	2827.0	4362.0
10671	1406.0	1182.0
10670	5688.0	5653.0
10673	341.0	178.0
10672	4748.0	4249.0
10675	75.0	107.0
10677	319.0	331.0
100419793	0.0	0.0
100420784	0.0	2.0
100420786	0.0	3.0
101929247	0.0	0.0
100420787	0.0	6.0
101929244	0.0	0.0
220202	0.0	6.0
222865	167.0	262.0
10682	3803.0	3666.0
10681	2269.0	1493.0
10683	8.0	46.0
10686	41.0	34.0
136371	0.0	1.0
643803	0.0	1.0
10687	259.0	127.0
100419682	0.0	0.0
100420678	34.0	54.0
222894	0.0	0.0
100419687	0.0	0.0
283807	699.0	404.0
653194	0.0	0.0
83598	4.0	0.0
83597	0.0	0.0
653199	101.0	405.0
83594	1482.0	1651.0
83593	1789.0	1796.0
83596	546.0	799.0
83595	1211.0	817.0
83590	1647.0	2139.0
653190	29.0	40.0
653192	0.0	0.0
83592	92.0	40.0
83591	458.0	355.0
1909	5856.0	3686.0
100420689	2.0	9.0
1908	378.0	187.0
161291	4523.0	7945.0
653188	0.0	1.0
653189	66.0	88.0
1907	198.0	242.0
1906	634.0	942.0
197258	1157.0	2258.0
1903	4629.0	3026.0
197259	435.0	305.0
1902	3930.0	1432.0
1901	2467.0	1170.0
100420681	0.0	0.0
197257	629.0	3648.0
449491	0.0	0.0
100420695	1.0	1.0
449493	0.0	0.0
449492	0.0	0.0
