id	fa85b238-f8d6-4c71-b5e0-fdba959b4122	7852bfcc-9d96-4a25-8c4c-feec90f9c21f
100873666	0.0	0.0
100873665	0.0	0.0
200081	5066.0	4564.0
10541	7996.0	3777.0
100873664	0.0	0.0
10540	6780.0	3764.0
100873663	0.0	0.0
10542	2488.0	1921.0
100873669	0.0	0.0
100873668	0.0	0.0
10544	769.0	82.0
100873667	0.0	0.0
100873691	0.0	0.0
100131608	0.0	0.0
100131609	2.0	0.0
100873690	0.0	0.0
100873695	1.0	0.0
100873694	1.0	0.0
100873693	0.0	0.0
100873692	0.0	0.0
10514	2766.0	2080.0
10513	2525.0	993.0
10516	5459.0	1494.0
10518	1355.0	183.0
10517	8.0	2.0
10519	7495.0	7086.0
100131611	0.0	0.0
100873699	0.0	0.0
100873698	0.0	0.0
100873697	0.0	0.0
100873696	0.0	0.0
100131614	261.0	80.0
100131616	0.0	0.0
10512	7778.0	1220.0
100873680	0.0	0.0
100033392	0.0	0.0
100873684	0.0	0.0
100873683	0.0	0.0
100873682	0.0	0.0
100873681	0.0	0.0
503647	0.0	0.0
503646	0.0	0.0
100287441	0.0	0.0
503648	0.0	0.0
10525	6731.0	4724.0
58503	3.0	0.0
10524	1733.0	466.0
58505	2843.0	1244.0
10527	6631.0	2711.0
58504	420.0	87.0
10526	3258.0	1382.0
10529	3326.0	606.0
10528	4057.0	3923.0
58500	639.0	339.0
100873688	0.0	0.0
100873687	0.0	0.0
100131623	21.0	36.0
100131624	0.0	9.0
100873686	0.0	0.0
100873685	0.0	0.0
10521	15286.0	8132.0
10520	471.0	780.0
58506	5926.0	4602.0
10523	2287.0	1242.0
58509	1428.0	1046.0
58508	3724.0	1536.0
10522	2809.0	8049.0
100033398	2.0	1.0
100131629	0.0	0.0
100873689	0.0	0.0
442361	1.0	0.0
58513	2350.0	1093.0
58516	2303.0	956.0
58510	0.0	0.0
58512	14.0	8.0
58511	191.0	151.0
58517	3759.0	3499.0
105371564	2.0	0.0
100131638	10.0	5.0
58525	4093.0	2662.0
58524	0.0	0.0
10505	513.0	338.0
58527	894.0	237.0
58526	2512.0	1015.0
10507	1936.0	1385.0
100131641	0.0	0.0
10509	4542.0	1960.0
58529	115.0	41.0
58528	1546.0	964.0
10501	804.0	243.0
10500	501.0	464.0
58530	87.0	3.0
442384	0.0	0.0
58538	3.0	1.0
58531	0.0	0.0
58533	2176.0	553.0
100131656	1.0	0.0
100287404	0.0	0.0
100131661	0.0	0.0
503694	0.0	0.0
503693	194.0	75.0
493913	0.0	0.0
493911	122.0	122.0
751599	0.0	0.0
285033	243.0	255.0
100128017	0.0	0.0
442320	0.0	0.0
116412	291.0	421.0
442317	0.0	0.0
442318	0.0	0.0
442319	5.0	0.0
493901	0.0	0.0
100128015	0.0	0.0
100128010	15.0	10.0
493900	134.0	56.0
100128012	3.0	0.0
100128011	0.0	0.0
285045	1.0	4.0
442304	1.0	10.0
442308	1.0	0.0
285051	3.0	0.0
10590	125.0	211.0
10592	892.0	186.0
10591	1568.0	3450.0
100873619	0.0	0.0
100873618	0.0	0.0
100873617	0.0	0.0
442334	0.0	0.0
100873616	0.0	0.0
10594	15803.0	8228.0
100873611	0.0	0.0
10595	145.0	177.0
10598	5046.0	2269.0
100873615	0.0	0.0
100873614	0.0	0.0
100873613	0.0	0.0
10599	0.0	4.0
100873612	0.0	0.0
100873608	0.0	0.0
100873607	0.0	0.0
100873606	0.0	0.0
100873605	0.0	0.0
442325	25.0	14.0
100873609	0.0	0.0
100873600	0.0	0.0
100873604	0.0	0.0
100873603	0.0	0.0
100873602	0.0	0.0
100873601	0.0	0.0
128434	1920.0	3091.0
10570	1348.0	1595.0
116447	1715.0	1575.0
116449	10.0	6.0
116448	24.0	5.0
10579	5212.0	5331.0
100873639	0.0	0.0
100873638	11.0	8.0
10572	3410.0	1876.0
100873633	0.0	0.0
100873632	0.0	0.0
10574	12505.0	6961.0
100873631	0.0	0.0
10573	4196.0	3127.0
100873630	0.0	0.0
10576	4314.0	1559.0
100873637	0.0	0.0
10575	6826.0	2219.0
100873636	0.0	0.0
10578	122.0	58.0
100873635	3.0	0.0
10577	12044.0	7081.0
100873634	1.0	0.0
10581	4243.0	1831.0
10580	24424.0	1581.0
116437	2.0	0.0
100873629	0.0	6.0
116441	545.0	49.0
100873628	0.0	0.0
100873627	0.0	0.0
116443	37.0	52.0
116442	307.0	283.0
116444	8.0	9.0
128414	12.0	0.0
100873622	0.0	0.0
100873621	0.0	0.0
10585	2291.0	1285.0
100873620	0.0	0.0
10584	65.0	0.0
10587	3020.0	7717.0
100873626	0.0	0.0
10586	4.0	0.0
100873625	0.0	0.0
10589	4707.0	3880.0
100873624	0.0	0.0
10588	429.0	150.0
100873623	1.0	0.0
100873651	0.0	0.0
100873650	0.0	0.0
285016	51.0	7.0
503618	0.0	0.0
102466719	0.0	0.0
503614	0.0	0.0
100287495	0.0	0.0
10558	1603.0	321.0
10557	581.0	378.0
10559	1131.0	1611.0
10550	9591.0	3924.0
100873655	0.0	0.0
100873654	0.0	0.0
10552	5168.0	2289.0
100873653	0.0	0.0
10551	6337.0	2913.0
100873652	0.0	3.0
10554	4645.0	2989.0
100873659	0.0	0.0
10553	1009.0	701.0
128408	0.0	0.0
100873658	0.0	0.0
10556	1156.0	686.0
100873657	0.0	0.0
10555	3141.0	3488.0
100873656	0.0	0.0
102466723	0.0	0.0
102466722	6.0	5.0
102466721	0.0	0.0
102466720	0.0	0.0
285025	54.0	9.0
100873640	0.0	0.0
102466728	0.0	0.0
102466727	0.0	0.0
102466726	1.0	0.0
102466725	0.0	0.0
102466724	1.0	2.0
10569	2472.0	1136.0
100287482	43.0	116.0
100287483	2.0	9.0
10568	698.0	32.0
503612	0.0	0.0
100873649	0.0	0.0
503611	0.0	0.0
10561	416.0	50.0
100873644	0.0	0.0
10560	532.0	231.0
100873643	0.0	0.0
10563	3058.0	8.0
100873642	0.0	0.0
10562	2543.0	114.0
100873641	0.0	0.0
10565	2227.0	969.0
100873648	0.0	0.0
10564	2514.0	1381.0
100873647	0.0	0.0
10567	6466.0	5228.0
100873646	0.0	0.0
10566	70.0	45.0
100873645	0.0	0.0
102466734	0.0	0.0
102466733	0.0	0.0
102466732	0.0	0.0
102466731	2.0	0.0
116369	13.0	19.0
574040	0.0	0.0
102466739	0.0	0.0
574042	0.0	0.0
102466738	0.0	0.0
102466737	0.0	0.0
102466736	0.0	0.0
102466735	0.0	0.0
100128094	0.0	0.0
116372	9.0	30.0
574036	172.0	24.0
574038	0.0	0.0
83479	721.0	278.0
116379	19.0	0.0
100128092	1.0	4.0
83478	450.0	52.0
83473	172.0	163.0
83475	906.0	695.0
100128098	26.0	53.0
102466745	0.0	0.0
102466744	0.0	0.0
102466743	1.0	0.0
102466742	0.0	0.0
128344	1376.0	1828.0
102466741	1.0	0.0
102466740	0.0	0.0
128346	432.0	262.0
102466749	0.0	0.0
102466748	0.0	0.0
102466747	0.0	0.0
102466746	0.0	0.0
116362	530.0	435.0
100128083	3.0	2.0
83468	722.0	188.0
100128081	101.0	9.0
83461	121.0	126.0
128338	1640.0	921.0
83464	1258.0	728.0
83463	163.0	326.0
83460	99.0	11.0
100189028	13.0	0.0
102466756	0.0	0.0
102466755	0.0	0.0
102466754	0.0	0.0
102466753	0.0	0.0
102466751	0.0	1.0
102466750	0.0	0.0
153339	3000.0	2051.0
116349	448.0	337.0
102466759	0.0	0.0
102466758	0.0	0.0
102466757	0.0	0.0
100128071	89.0	201.0
346562	0.0	0.0
647415	0.0	0.0
128322	0.0	0.0
1809	32190.0	3714.0
116337	2.0	1.0
153328	7.0	289.0
1800	3.0	38.0
100128061	0.0	0.0
100128060	48.0	31.0
100128062	0.0	0.0
1808	4545.0	671.0
83483	5319.0	5622.0
1807	51.0	10.0
1806	1288.0	184.0
1805	3213.0	298.0
83480	546.0	599.0
1804	5.0	14.0
1803	2988.0	4250.0
1802	664.0	534.0
83482	6.0	18.0
1801	1025.0	1057.0
83481	432.0	854.0
131965	423.0	195.0
1811	40.0	23.0
1810	2751.0	998.0
143941	26.0	26.0
1819	1710.0	1421.0
1818	0.0	0.0
1817	0.0	0.0
1816	29.0	0.0
1815	48.0	96.0
100128054	0.0	0.0
1814	1.0	0.0
285084	0.0	0.0
1813	282.0	21.0
1812	103.0	8.0
100128055	4.0	0.0
647436	25.0	5.0
128387	606.0	396.0
131973	3.0	0.0
1822	15870.0	10093.0
1821	187.0	106.0
1820	238.0	93.0
100128041	0.0	0.0
1829	3195.0	1305.0
1828	5.0	0.0
1827	1375.0	327.0
285093	3.0	2.0
1826	4.0	15.0
100128043	0.0	0.0
1825	3056.0	58.0
100128042	0.0	0.0
1824	1671.0	832.0
1823	17.0	5.0
100128044	1.0	0.0
407977	9.0	7.0
407975	2.0	4.0
128370	0.0	0.0
128371	0.0	0.0
128372	0.0	0.0
1833	27.0	1.0
1832	13473.0	4906.0
1831	24075.0	5822.0
1830	49.0	4.0
574016	2.0	1.0
100128036	1.0	0.0
1839	481.0	154.0
1838	3532.0	2843.0
346528	0.0	0.0
1837	2981.0	676.0
1836	1959.0	1371.0
346525	0.0	0.0
1834	0.0	2.0
100128033	0.0	0.0
346524	0.0	0.0
128366	0.0	0.0
100128029	0.0	0.0
128367	0.0	0.0
128368	0.0	0.0
574030	0.0	0.0
574031	0.0	0.0
574032	0.0	0.0
128360	0.0	0.0
574033	0.0	0.0
574034	0.0	0.0
1844	193.0	140.0
1843	8855.0	9665.0
1842	1174.0	181.0
1841	1211.0	1052.0
1840	366.0	107.0
574028	0.0	0.0
574029	2.0	5.0
100128025	16.0	1.0
1849	1199.0	725.0
346517	0.0	0.0
1848	2050.0	310.0
1847	594.0	224.0
100128020	0.0	0.0
1846	501.0	266.0
100128023	0.0	0.0
1845	9741.0	1648.0
153396	449.0	199.0
1855	4118.0	8148.0
1854	2664.0	663.0
100131671	0.0	0.0
1852	12.0	13.0
1850	373.0	566.0
100131678	0.0	0.0
1859	3580.0	1906.0
1857	6217.0	3760.0
1856	2489.0	1042.0
724068	0.0	0.0
724067	0.0	0.0
202781	636.0	609.0
1861	2140.0	875.0
100131688	0.0	0.0
1869	342.0	83.0
724094	0.0	0.0
1880	493.0	45.0
1877	1983.0	3217.0
100131691	137.0	128.0
1876	501.0	354.0
1875	298.0	393.0
83417	5.0	0.0
100131693	6.0	2.0
100327036	0.0	0.0
83416	11.0	6.0
200132	13.0	16.0
1874	2964.0	1544.0
1872	0.0	0.0
1871	495.0	348.0
1870	50.0	13.0
1879	813.0	315.0
724087	4.0	1.0
1891	9315.0	8534.0
1890	2021.0	630.0
83401	3.0	0.0
1889	15253.0	4427.0
724033	0.0	0.0
724032	0.0	0.0
724031	0.0	0.0
724030	0.0	0.0
58473	1224.0	3125.0
58472	2469.0	970.0
200149	0.0	0.0
58475	444.0	244.0
724038	0.0	0.0
83439	2421.0	236.0
1896	1116.0	244.0
58477	2784.0	3236.0
58476	7519.0	1625.0
1894	314.0	160.0
1893	829.0	229.0
1892	8403.0	12381.0
58478	1824.0	1041.0
200150	66.0	2.0
724022	0.0	0.0
58484	65.0	27.0
724026	0.0	0.0
58483	0.0	0.0
724025	0.0	0.0
165324	961.0	395.0
724024	0.0	0.0
58486	1793.0	722.0
58485	4769.0	6099.0
724023	0.0	0.0
58480	3945.0	3762.0
724029	5.0	8.0
200159	0.0	0.0
724028	0.0	0.0
724027	0.0	0.0
58488	645.0	1015.0
58487	1898.0	555.0
200162	9.0	0.0
58489	1852.0	2265.0
58495	587.0	563.0
724059	0.0	0.0
58494	1359.0	436.0
58497	1775.0	1121.0
58496	27.0	22.0
58491	630.0	376.0
58490	1866.0	832.0
58493	1153.0	588.0
58492	123.0	74.0
58499	1824.0	1587.0
58498	0.0	6.0
200172	18.0	11.0
83451	2066.0	5180.0
83450	468.0	502.0
83452	608.0	301.0
153364	587.0	135.0
83448	863.0	437.0
200186	2428.0	1950.0
83447	3.0	0.0
200185	834.0	1373.0
83449	53.0	188.0
83444	200.0	469.0
83443	4754.0	3620.0
83446	0.0	0.0
83445	5.0	0.0
83440	2505.0	8859.0
83442	6225.0	5671.0
114984	2168.0	2088.0
114987	474.0	241.0
391603	0.0	0.0
10657	7752.0	2237.0
126969	715.0	214.0
10656	746.0	112.0
10659	4314.0	588.0
10658	5770.0	4524.0
114990	817.0	376.0
114991	1269.0	667.0
10651	1073.0	621.0
10650	109.0	75.0
10653	19657.0	12459.0
10652	4332.0	3331.0
342667	435.0	17.0
10655	1.0	0.0
643812	0.0	0.0
342666	5.0	0.0
10654	3728.0	3193.0
136306	40.0	1.0
126961	0.0	0.0
10668	620.0	368.0
10667	798.0	331.0
643827	8.0	0.0
10669	197.0	1852.0
10660	0.0	0.0
10661	4.0	3.0
731220	19.0	0.0
138971	0.0	0.0
10664	3030.0	1459.0
10663	152.0	38.0
10666	124.0	24.0
731223	4.0	4.0
10665	5.0	0.0
136319	7670.0	2161.0
163933	43.0	69.0
317691	0.0	0.0
339005	132.0	55.0
10635	103.0	27.0
10634	2253.0	855.0
10637	24.0	9.0
10636	1285.0	644.0
10638	0.0	0.0
114971	876.0	748.0
10631	1499.0	532.0
643836	1146.0	728.0
10630	2191.0	155.0
643837	882.0	2895.0
10633	35.0	45.0
643834	0.0	0.0
10632	7924.0	4340.0
100124394	0.0	0.0
10645	9689.0	18388.0
10648	0.0	0.0
10647	162.0	5.0
148304	192.0	57.0
114960	2.0	8.0
10640	2767.0	928.0
136332	55.0	241.0
10642	0.0	0.0
643847	0.0	0.0
10641	1259.0	2067.0
10644	223.0	28.0
10643	2.0	6.0
317671	81.0	69.0
643862	0.0	0.0
391642	0.0	0.0
10609	1795.0	1489.0
391647	5.0	11.0
10613	1594.0	728.0
10612	928.0	1308.0
10615	220.0	182.0
10614	2841.0	2338.0
10617	2291.0	1259.0
401525	0.0	0.0
10616	5480.0	5785.0
10618	11121.0	3241.0
643854	0.0	4.0
643853	31.0	24.0
643859	0.0	0.0
10611	8240.0	29416.0
10610	1112.0	111.0
643872	1.0	0.0
643873	246.0	210.0
643870	15.0	10.0
317684	0.0	0.0
391655	1.0	0.0
391657	0.0	0.0
391656	18.0	1.0
317687	0.0	0.0
10623	1052.0	435.0
10626	409.0	223.0
10625	4618.0	1684.0
10628	32896.0	9463.0
10627	9188.0	2905.0
10629	753.0	703.0
342618	0.0	0.0
643865	0.0	0.0
643866	291.0	215.0
10620	281.0	451.0
10622	63.0	25.0
10621	515.0	247.0
101954275	3.0	0.0
101954276	0.0	0.0
643880	0.0	0.0
101954273	0.0	0.0
643884	0.0	0.0
101954277	1.0	0.0
101954278	4.0	1.0
102464817	0.0	0.0
653203	0.0	0.0
391622	0.0	0.0
388011	78.0	10.0
83606	6481.0	6392.0
101954271	0.0	0.0
83605	2814.0	1653.0
101954272	7.0	0.0
83608	690.0	587.0
83607	1138.0	762.0
151903	2429.0	2683.0
401507	0.0	0.0
317649	3138.0	630.0
391627	0.0	0.0
401505	622.0	377.0
388007	0.0	0.0
317648	933.0	554.0
100419709	2.0	2.0
100419705	0.0	0.0
643875	0.0	0.0
401509	46.0	15.0
401508	0.0	0.0
101954264	0.0	0.0
138948	50.0	146.0
101954269	0.0	0.0
101954266	0.0	0.0
101954267	2.0	0.0
102464827	0.0	0.0
391630	0.0	0.0
102464828	0.0	0.0
317662	1285.0	672.0
100419711	1.0	3.0
102464825	0.0	0.0
56000	2.0	0.0
391632	1.0	0.0
102464826	0.0	0.0
102464823	0.0	0.0
391634	29.0	13.0
102464824	0.0	0.0
56005	4974.0	4245.0
10602	17193.0	1449.0
56006	3047.0	1799.0
83604	4194.0	539.0
10603	175.0	390.0
10606	4604.0	4795.0
100419717	0.0	0.0
56001	0.0	0.0
10605	2701.0	723.0
10608	8152.0	13476.0
10607	2998.0	3702.0
10600	2231.0	788.0
101929254	0.0	0.0
102464831	0.0	0.0
391681	0.0	0.0
100420710	0.0	0.0
100419724	0.0	0.0
391686	0.0	0.0
100419725	0.0	0.0
100419722	0.0	0.0
102464836	0.0	0.0
102464837	0.0	0.0
102464834	0.0	0.0
102464835	0.0	0.0
148362	1891.0	915.0
102464832	0.0	0.0
100271849	20.0	69.0
102464833	0.0	0.0
100419728	0.0	0.0
100419726	6.0	0.0
102464829	0.0	0.0
100419727	0.0	0.0
101929265	0.0	0.0
112399	567.0	173.0
112398	1383.0	1321.0
100419735	0.0	0.0
391697	0.0	0.0
391696	1.0	0.0
100419733	6.0	2.0
388021	321.0	10.0
100419734	0.0	0.0
391698	0.0	0.0
100419731	0.0	0.0
100271836	29.0	33.0
100419732	0.0	0.0
100419730	0.0	0.0
100271846	0.0	0.0
388015	2.0	0.0
101954204	0.0	0.0
199953	1020.0	1014.0
161357	1.0	0.0
100420734	3.0	2.0
100420737	0.0	0.0
100419742	0.0	0.0
100419743	0.0	1.0
731275	23.0	15.0
199920	165.0	79.0
222826	0.0	0.0
101929286	1.0	11.0
391670	2.0	0.0
391672	0.0	0.0
161342	10.0	0.0
148398	1053.0	200.0
100419758	146.0	26.0
100419751	5.0	0.0
124359	2766.0	2328.0
101929293	10.0	0.0
100420752	0.0	0.0
100420754	0.0	0.0
10691	729.0	611.0
10690	30.0	3.0
101929212	47.0	41.0
101929218	0.0	0.0
388076	1.0	1.0
388077	0.0	0.0
100419764	0.0	0.0
199900	0.0	0.0
151963	145.0	86.0
10693	151.0	140.0
10692	5.0	0.0
10695	6626.0	7618.0
10694	6195.0	3308.0
10699	161.0	640.0
101929221	1.0	0.0
100420763	0.0	0.0
101929225	0.0	0.0
101929222	0.0	0.0
100419777	0.0	0.0
100419776	0.0	0.0
148327	6648.0	16447.0
101929239	0.0	0.0
100419788	0.0	0.0
148345	8.0	16.0
101929238	0.0	2.0
220213	906.0	350.0
10678	658.0	144.0
151987	2636.0	1632.0
10671	1080.0	303.0
10670	5179.0	1521.0
10673	309.0	125.0
10672	2950.0	550.0
10675	92.0	3.0
10677	183.0	87.0
100419793	0.0	0.0
100420784	0.0	0.0
100420786	0.0	0.0
101929247	1.0	4.0
100420787	0.0	0.0
101929244	1.0	0.0
220202	5.0	8.0
222865	111.0	308.0
10682	3895.0	9279.0
10681	1715.0	454.0
10683	30.0	21.0
10686	12.0	0.0
136371	1.0	0.0
643803	0.0	0.0
10687	62.0	4.0
100419682	0.0	0.0
100420678	18.0	10.0
222894	0.0	0.0
100419687	1.0	2.0
283807	877.0	216.0
653194	0.0	0.0
83598	0.0	0.0
83597	9.0	0.0
653199	26.0	12.0
83594	853.0	1058.0
83593	1221.0	142.0
83596	592.0	620.0
83595	387.0	30.0
83590	2632.0	2838.0
653190	23.0	3.0
653192	0.0	0.0
83592	44.0	1.0
83591	476.0	135.0
1909	4158.0	503.0
100420689	2.0	0.0
1908	1051.0	11.0
161291	4112.0	4985.0
653188	8.0	0.0
653189	41.0	12.0
1907	136.0	29.0
1906	493.0	41.0
197258	1269.0	1352.0
1903	3105.0	281.0
197259	373.0	118.0
1902	2448.0	291.0
1901	1637.0	207.0
100420681	0.0	0.0
197257	943.0	775.0
449491	0.0	0.0
100420695	0.0	0.0
449493	0.0	0.0
449492	0.0	0.0
1910	1761.0	240.0
1917	470.0	735.0
1915	310406.0	119257.0
1912	7513.0	3701.0
1911	572.0	264.0
101929202	61.0	5.0
101929203	3.0	0.0
199899	0.0	0.0
148281	100.0	211.0
219287	17.0	0.0
161253	33.0	77.0
219285	455.0	85.0
283849	302.0	253.0
283848	49.0	218.0
1932	4.0	0.0
283847	0.0	10.0
256227	3.0	0.0
256223	2.0	0.0
1939	3745.0	2655.0
1938	199970.0	194926.0
1937	111.0	188.0
1936	10761.0	6824.0
1934	12.0	6.0
1933	13426.0	5888.0
161247	50.0	161.0
219293	815.0	150.0
1943	0.0	0.0
1942	4960.0	4756.0
256236	514.0	60.0
1949	892.0	41.0
199870	720.0	209.0
1948	2327.0	7057.0
1947	2868.0	676.0
1946	1266.0	94.0
1945	738.0	276.0
1944	342.0	106.0
161271	0.0	0.0
1954	4646.0	2473.0
1953	2544.0	586.0
1952	2216.0	411.0
1951	58.0	324.0
1950	99.0	44.0
283820	250.0	45.0
1959	280.0	280.0
1958	6406.0	2829.0
1956	5919.0	841.0
1955	1449.0	488.0
1965	2940.0	1004.0
1964	3147.0	1729.0
199857	427.0	318.0
1962	510.0	712.0
1961	0.0	15.0
1960	212.0	112.0
220296	1.0	0.0
1969	1352.0	191.0
1968	8579.0	4947.0
1967	2468.0	1276.0
114904	603.0	751.0
114905	1223.0	118.0
114907	13305.0	1850.0
114908	13267.0	4375.0
340094	0.0	0.0
643783	100.0	36.0
114900	58.0	32.0
653108	0.0	0.0
401450	1.0	0.0
114902	0.0	0.0
1975	20943.0	11366.0
1974	20246.0	8905.0
1973	114.0	124.0
283888	19.0	20.0
401447	0.0	0.0
653113	66.0	65.0
1979	10213.0	2306.0
1978	2474.0	2805.0
1977	1277.0	947.0
643790	6.0	1.0
1990	0.0	4.0
256281	1395.0	2134.0
1987	1.0	3.0
1986	1.0	2.0
1984	14904.0	27061.0
1983	5988.0	2198.0
1982	38099.0	11000.0
283876	51.0	99.0
1981	13880.0	8586.0
1980	3.0	2.0
283871	722.0	718.0
283870	117.0	168.0
105375616	2.0	5.0
340075	212.0	33.0
340073	0.0	3.0
653125	3.0	0.0
401431	165.0	123.0
83528	0.0	0.0
1998	1820.0	1256.0
1997	3210.0	446.0
283869	14.0	49.0
1996	15.0	3.0
401428	26.0	23.0
83538	128.0	219.0
1995	258.0	16.0
401427	16.0	6.0
283867	5.0	0.0
1994	5139.0	2963.0
1993	20.0	19.0
1992	1429.0	162.0
1991	71.0	16.0
283860	13.0	0.0
83530	2.0	0.0
340069	0.0	4.0
1999	2445.0	1475.0
105375606	17.0	18.0
340061	3385.0	611.0
653115	28.0	25.0
653121	745.0	335.0
653122	44.0	18.0
283854	0.0	0.0
653123	0.0	0.0
401491	20.0	5.0
100124412	0.0	0.0
653147	3.0	7.0
401498	0.0	0.0
653149	0.0	0.0
401497	0.0	0.0
401494	773.0	64.0
401492	95.0	6.0
83550	3.0	0.0
83552	0.0	0.0
83551	0.0	0.0
114932	4230.0	2493.0
83539	609.0	16.0
83547	407.0	319.0
83546	2.0	13.0
653140	20.0	5.0
83549	3162.0	3892.0
83548	2147.0	2091.0
83543	762.0	558.0
653145	74.0	5.0
83544	1082.0	598.0
83541	1438.0	1336.0
83540	45.0	18.0
126917	1317.0	422.0
340037	10.0	126.0
114926	1780.0	728.0
114928	1129.0	427.0
339044	0.0	0.0
256297	0.0	0.0
401474	1151.0	47.0
653174	0.0	0.0
653175	0.0	0.0
340024	0.0	10.0
114915	2330.0	1739.0
401466	1252.0	819.0
653162	51.0	69.0
653163	0.0	0.0
283899	1978.0	2212.0
653166	0.0	0.0
283897	78.0	93.0
339145	3.0	10.0
391723	0.0	0.0
391722	48.0	11.0
10778	1918.0	1436.0
10777	4.0	13.0
10772	3479.0	1540.0
340120	0.0	33.0
10771	7574.0	1863.0
10773	532.0	205.0
10776	5724.0	2397.0
10775	1410.0	741.0
10788	2143.0	1938.0
391739	4.0	0.0
10781	1692.0	3945.0
10780	277.0	107.0
10783	1801.0	1128.0
10782	769.0	1066.0
10785	248.0	229.0
10787	9755.0	2512.0
10786	2.0	1.0
102606463	9.0	4.0
731308	3.0	1.0
339122	92.0	18.0
339123	4502.0	4427.0
102606462	1.0	5.0
391701	0.0	0.0
391703	4.0	1.0
151827	109.0	15.0
126826	0.0	0.0
643719	55.0	142.0
10755	5760.0	4083.0
151825	0.0	1.0
10758	2528.0	459.0
126823	585.0	223.0
126820	30.0	41.0
10750	33.0	3.0
10752	366.0	49.0
10751	0.0	0.0
10753	43.0	30.0
643714	4.0	7.0
138864	0.0	0.0
391712	13.0	0.0
391714	0.0	0.0
114836	226.0	38.0
10767	1827.0	681.0
10766	5161.0	3383.0
151835	1.0	7.0
10769	1240.0	186.0
391718	0.0	0.0
10768	6624.0	2972.0
126811	1.0	2.0
643723	24.0	3.0
10761	0.0	0.0
10763	10734.0	2434.0
10762	2301.0	1631.0
10765	3240.0	2623.0
101929179	1.0	0.0
388112	2.0	0.0
339105	30.0	48.0
83707	1489.0	2643.0
83706	592.0	365.0
10734	86.0	52.0
10733	145.0	33.0
83714	236.0	194.0
10736	149.0	26.0
401648	4.0	0.0
643739	0.0	0.0
10735	4971.0	2448.0
401647	108.0	28.0
10738	4.0	2.0
401646	0.0	0.0
10737	16.0	26.0
10739	1065.0	122.0
376132	0.0	0.0
10730	6066.0	2407.0
101929184	7.0	0.0
10732	722.0	230.0
138804	0.0	0.0
138805	0.0	0.0
138802	0.0	0.0
138803	0.0	0.0
643751	9.0	0.0
124221	28.0	4.0
124222	677.0	1846.0
114897	10209.0	1577.0
114898	213.0	59.0
124220	3739.0	3552.0
114899	460.0	123.0
391777	19.0	0.0
10745	546.0	157.0
56104	65.0	4.0
83700	6389.0	3588.0
401638	0.0	2.0
10744	8.0	0.0
56105	34.0	6.0
10747	28.0	1.0
401637	0.0	0.0
56106	138.0	31.0
10746	2717.0	977.0
56107	111.0	10.0
10749	11724.0	7841.0
56100	121.0	37.0
401634	0.0	0.0
10748	109.0	133.0
56101	180.0	21.0
56102	26.0	11.0
56103	153.0	20.0
643744	6.0	0.0
10741	1324.0	426.0
56108	81.0	45.0
10740	87.0	5.0
643749	131.0	65.0
56109	205.0	146.0
10743	2672.0	1367.0
342732	1.0	1.0
10742	3515.0	520.0
101929198	0.0	0.0
101929196	5.0	0.0
100420811	0.0	0.0
114884	1301.0	177.0
317774	0.0	0.0
114885	1083.0	213.0
401630	1.0	0.0
317772	2.0	0.0
100419821	0.0	1.0
56110	107.0	98.0
317778	0.0	0.0
83729	45.0	36.0
317775	0.0	3.0
83734	437.0	362.0
10712	1802.0	1466.0
83733	218.0	183.0
10714	742.0	250.0
126868	27.0	20.0
317769	0.0	0.0
100419829	0.0	0.0
10713	2699.0	1445.0
317768	0.0	0.0
10716	0.0	0.0
100419827	0.0	0.0
56111	106.0	23.0
10715	32.0	128.0
56112	35.0	22.0
56113	151.0	51.0
83732	868.0	330.0
10718	1.0	0.0
10717	498.0	599.0
56114	47.0	107.0
388125	4.0	15.0
401629	9.0	0.0
317781	1549.0	1462.0
388122	5.0	2.0
83719	2981.0	4132.0
56120	4.0	3.0
56121	146.0	98.0
114876	2809.0	747.0
388121	363.0	78.0
83716	12895.0	1800.0
83715	814.0	720.0
114879	3172.0	2226.0
100420829	3.0	0.0
10723	3063.0	2719.0
56126	215.0	85.0
83723	18.0	12.0
126859	8.0	8.0
56127	88.0	280.0
10725	1761.0	316.0
56128	12.0	17.0
56129	194.0	42.0
10724	7044.0	6218.0
114880	721.0	56.0
56122	460.0	555.0
388115	1505.0	208.0
401613	2145.0	125.0
114881	1125.0	1270.0
10726	8975.0	6153.0
56123	221.0	302.0
401612	136.0	61.0
114882	3197.0	809.0
56124	56.0	43.0
10728	10250.0	4332.0
114883	4542.0	3258.0
56125	206.0	258.0
643766	0.0	0.0
10721	62.0	9.0
10720	0.0	0.0
100420830	0.0	0.0
136259	4.0	0.0
100420834	0.0	0.0
317751	34.0	9.0
124274	0.0	0.0
388152	67.0	144.0
317754	0.0	0.0
317753	0.0	0.0
317749	1063.0	968.0
342705	1.0	0.0
151888	35.0	3.0
151887	8946.0	1113.0
136263	0.0	0.0
100420841	0.0	0.0
101929145	346.0	158.0
100420843	3.0	0.0
100293090	9921.0	30960.0
148254	339.0	107.0
317762	2083.0	1655.0
317761	13.0	39.0
100419854	0.0	0.0
317760	8.0	26.0
317767	3.0	1.0
100271715	33.0	15.0
148252	975.0	518.0
100271722	289.0	212.0
199834	0.0	0.0
388135	1250.0	135.0
101929152	14.0	7.0
100420854	0.0	0.0
222950	389.0	27.0
