id	fd973a6f-54c1-4da1-afb8-7c74cf7aafcd	16dc4634-4e55-4392-9b22-902fd68b2d71
727982	0.0	4.0
57185	30489.0	27918.0
727987	0.0	0.0
57186	4990.0	14785.0
57187	4288.0	6560.0
57188	1890.0	2164.0
57181	8248.0	13086.0
94122	43.0	51.0
57182	4962.0	3687.0
727984	6.0	3.0
94121	2753.0	2137.0
94120	770.0	922.0
57184	1351.0	1801.0
359795	0.0	0.0
359797	0.0	0.0
359798	1.0	0.0
359791	0.0	0.0
100009613	0.0	0.0
57189	2812.0	4570.0
359792	10.0	19.0
127018	1582.0	2338.0
359793	1.0	2.0
100240711	0.0	0.0
100240712	0.0	0.0
100240710	0.0	0.0
345258	0.0	4.0
100240713	0.0	1.0
94115	0.0	0.0
57190	17268.0	18428.0
727970	4.0	1.0
57191	56.0	110.0
166614	768.0	864.0
57198	4901.0	5808.0
57192	972.0	1386.0
359799	0.0	0.0
57194	906.0	1480.0
727969	0.0	0.0
84798	9596.0	13761.0
140004	0.0	0.0
84793	262.0	163.0
84792	1437.0	1252.0
84795	813.0	1003.0
84791	411.0	680.0
84790	1849.0	2911.0
154661	376.0	274.0
154664	1.0	7.0
166647	2858.0	3949.0
127003	10.0	18.0
127002	98.0	126.0
115019	18.0	12.0
100130396	0.0	0.0
102465429	0.0	0.0
102465428	0.0	0.0
142680	5.0	21.0
100130391	0.0	0.0
115024	2033.0	2551.0
142679	440.0	301.0
648729	5.0	4.0
142678	1331.0	1533.0
347894	0.0	0.0
102465436	0.0	0.0
94137	9.0	9.0
727991	7.0	8.0
102465435	0.0	0.0
102465434	0.0	0.0
102465433	0.0	0.0
102465432	0.0	0.0
648740	0.0	0.0
102465431	0.0	0.0
102465430	0.0	0.0
100130388	3.0	6.0
100130386	2.0	3.0
94134	2536.0	3493.0
100130384	0.0	0.0
100130383	0.0	0.0
102465438	0.0	0.0
102465437	0.0	0.0
142684	174.0	110.0
100129394	3.0	2.0
142683	60.0	11.0
142686	71.0	61.0
142685	20.0	1.0
152007	6469.0	5174.0
152006	5133.0	4849.0
142689	39.0	13.0
140028	0.0	0.0
152002	1071.0	1016.0
100129396	0.0	0.0
102465447	0.0	1.0
127062	0.0	0.0
102465446	0.0	0.0
345222	3.0	7.0
102465445	0.0	0.0
102465444	0.0	0.0
102465443	0.0	3.0
102465442	0.0	0.0
102465441	0.0	0.0
102465440	0.0	0.0
94162	0.0	0.0
127069	0.0	0.0
94161	1.0	5.0
100130376	0.0	0.0
94160	0.0	2.0
127068	0.0	0.0
127066	0.0	0.0
727940	0.0	0.0
727941	0.0	0.0
102465449	0.0	0.0
127064	0.0	0.0
102465448	0.0	0.0
100129382	0.0	0.0
727936	558.0	415.0
100129385	5.0	5.0
100129387	463.0	1530.0
102465458	0.0	0.0
102465457	0.0	0.0
94158	5.0	6.0
102465456	0.0	0.0
102465455	0.0	0.0
102465454	0.0	0.0
102465453	0.0	0.0
102465452	0.0	0.0
100130368	2.0	10.0
102465451	1.0	0.0
127059	0.0	0.0
94151	1.0	0.0
94150	0.0	0.0
100130361	0.0	0.0
100129370	0.0	0.0
102465450	0.0	0.0
646113	40.0	3.0
102465469	0.0	0.0
102465468	0.0	0.0
102465467	0.0	0.0
347862	4037.0	4448.0
102465466	0.0	0.0
102465465	0.0	0.0
100130359	0.0	0.0
102465464	0.0	0.0
102465463	1.0	2.0
646114	0.0	0.0
102465462	0.0	0.0
100009676	152.0	152.0
727964	0.0	0.0
100129361	1999.0	2088.0
102465461	0.0	0.0
102465460	0.0	0.0
646108	19.0	10.0
100129368	0.0	0.0
347853	0.0	3.0
102465479	0.0	0.0
102465478	3.0	1.0
102465477	0.0	1.0
102465476	0.0	0.0
100130348	20.0	39.0
102465475	0.0	0.0
102465474	0.0	0.0
102465473	0.0	0.0
727956	0.0	0.0
727957	2053.0	2574.0
100009667	2.0	0.0
100130342	0.0	0.0
100009668	0.0	7.0
101154753	1.0	0.0
100009669	0.0	0.0
102465472	0.0	0.0
100129355	0.0	0.0
102465471	0.0	0.0
102465470	1.0	0.0
100129357	9.0	20.0
100129351	0.0	0.0
100129354	1.0	2.0
102465489	0.0	0.0
102465488	0.0	1.0
100288726	0.0	0.0
102465487	0.0	0.0
102465486	0.0	0.0
102465485	0.0	0.0
102465484	1.0	0.0
164045	39.0	53.0
57105	130.0	95.0
57106	491.0	291.0
84726	13047.0	17447.0
57107	1994.0	2146.0
84725	608.0	977.0
57108	9.0	5.0
57101	128.0	72.0
84720	3782.0	5478.0
57102	1208.0	1181.0
57103	490.0	520.0
84722	344.0	199.0
57104	3871.0	6193.0
102465483	0.0	0.0
102465482	0.0	0.0
102465481	0.0	0.0
102465480	0.0	0.0
57109	1785.0	1809.0
102465499	0.0	0.0
100288713	3.0	2.0
102465496	0.0	0.0
102465495	0.0	0.0
100288711	1.0	0.0
84709	105.0	50.0
57110	12.0	0.0
57111	3548.0	4217.0
84706	9068.0	16522.0
84705	588.0	875.0
84708	1313.0	751.0
84707	991.0	619.0
57116	5.0	28.0
57117	1455.0	1500.0
57118	1764.0	1492.0
57119	0.0	0.0
57113	9.0	0.0
57115	2.0	1.0
102465494	0.0	0.0
102465493	0.0	0.0
102465492	0.0	0.0
102465491	0.0	4.0
102465490	0.0	0.0
152065	0.0	0.0
100288702	0.0	0.0
57120	3038.0	2874.0
57121	253.0	119.0
57122	1464.0	1612.0
201456	32.0	52.0
127086	0.0	0.0
57127	6.0	4.0
57128	1151.0	1196.0
57129	1019.0	1393.0
84747	3340.0	2666.0
57124	2682.0	1335.0
57125	794.0	915.0
57126	9657.0	2048.0
84740	13.0	15.0
152078	13.0	6.0
127074	0.0	0.0
57130	3723.0	5990.0
57132	4670.0	4680.0
84727	650.0	599.0
127077	0.0	0.0
84735	5.0	11.0
84734	255.0	252.0
57139	332.0	258.0
115098	2572.0	2056.0
201475	2154.0	1428.0
57134	4702.0	2694.0
57135	0.0	0.0
57136	8584.0	12147.0
84733	85.0	179.0
57142	21364.0	19539.0
57143	592.0	849.0
57144	178.0	74.0
201477	7.0	2.0
57140	3859.0	5186.0
57149	1853.0	2217.0
84767	0.0	0.0
140032	73.0	17.0
84769	771.0	746.0
57146	1858.0	2368.0
57147	1147.0	1412.0
84766	1487.0	911.0
84765	442.0	1491.0
57148	7697.0	11032.0
152015	13.0	104.0
57152	17.0	7.0
57153	12304.0	11405.0
166655	0.0	0.0
57154	2443.0	3515.0
84749	1396.0	1688.0
57150	492.0	376.0
57151	0.0	0.0
84759	418.0	521.0
140043	0.0	0.0
57156	64.0	42.0
57157	1071.0	1315.0
139060	2.0	0.0
84752	1765.0	792.0
57158	4676.0	2590.0
57159	373.0	15.0
84750	417.0	653.0
152024	0.0	0.0
139067	0.0	0.0
139065	153.0	797.0
94104	878.0	1696.0
94103	6138.0	7066.0
96764	1474.0	1598.0
94107	2310.0	2242.0
57165	111.0	70.0
94101	1804.0	2533.0
57161	1320.0	1253.0
57162	1770.0	2489.0
57167	23.0	38.0
57168	196.0	170.0
57169	4986.0	6126.0
84787	208.0	346.0
57175	14730.0	19378.0
57176	912.0	1562.0
57171	1522.0	2047.0
57172	511.0	276.0
84779	1.0	4.0
57178	12338.0	15248.0
139081	2.0	1.0
84775	524.0	783.0
57179	10122.0	9923.0
84777	61.0	105.0
84771	8.0	16.0
113655	1158.0	2647.0
732538	1.0	0.0
353323	0.0	0.0
353322	1216.0	1401.0
353324	3.0	4.0
100996279	0.0	0.0
149603	8625.0	11340.0
341333	0.0	2.0
343990	331.0	541.0
353332	0.0	0.0
149620	0.0	0.0
353333	0.0	0.0
100996266	0.0	0.0
343981	0.0	0.0
162605	0.0	0.0
353345	40.0	54.0
84900	17.0	86.0
84902	1925.0	1955.0
149628	87.0	67.0
84901	1992.0	2505.0
341315	311.0	142.0
113622	501.0	748.0
353355	231.0	377.0
149643	3.0	11.0
150622	13.0	4.0
100852408	0.0	0.0
100852409	0.0	0.0
100852406	281.0	501.0
100852407	0.0	2.0
642513	0.0	0.0
100852405	0.0	0.0
642517	43.0	88.0
100852410	48.0	56.0
84919	4930.0	7122.0
84918	4619.0	6333.0
389322	86.0	40.0
390311	2.0	0.0
389320	0.0	0.0
390313	0.0	0.0
84915	161.0	575.0
84914	1049.0	2122.0
497190	0.0	4.0
84916	1798.0	1810.0
84922	906.0	947.0
390318	0.0	0.0
84924	521.0	946.0
84923	1231.0	1418.0
84920	291.0	494.0
123016	1853.0	2580.0
497189	32.0	25.0
642521	0.0	0.0
390320	0.0	0.0
84908	1958.0	2677.0
390321	0.0	0.0
353376	28.0	15.0
390322	0.0	0.0
390323	0.0	0.0
654502	0.0	1.0
84909	2326.0	1346.0
390324	0.0	0.0
654503	0.0	0.0
84904	50.0	98.0
654504	0.0	1.0
390326	0.0	0.0
654505	0.0	0.0
390327	0.0	0.0
654506	6.0	15.0
84905	466.0	512.0
84911	219.0	387.0
390329	0.0	0.0
84910	8047.0	13760.0
84913	1187.0	666.0
84912	1822.0	1660.0
113691	30.0	13.0
642538	0.0	0.0
113675	1158.0	1169.0
84937	1051.0	737.0
84936	1270.0	1349.0
84939	1714.0	1777.0
84938	746.0	1072.0
84944	34.0	20.0
57325	1557.0	1538.0
57326	17357.0	11450.0
84946	912.0	1131.0
84945	1550.0	1710.0
84940	559.0	115.0
389336	31.0	11.0
389337	5339.0	7512.0
84942	310.0	378.0
84941	702.0	1719.0
642546	1.0	3.0
343930	0.0	0.0
84929	8.0	3.0
389333	741.0	517.0
84926	6150.0	6179.0
84925	1699.0	1903.0
84928	1592.0	2241.0
57336	460.0	524.0
84933	278.0	327.0
84932	1752.0	2831.0
57337	1040.0	1520.0
84935	53.0	69.0
57338	32.0	21.0
84934	1450.0	1758.0
57332	233.0	501.0
57333	810.0	551.0
84931	0.0	1.0
84930	502.0	677.0
57335	309.0	344.0
103752554	0.0	0.0
103752555	0.0	1.0
642559	3.0	11.0
390352	13.0	9.0
390354	410.0	320.0
389362	595.0	919.0
150677	3.0	0.0
150678	1651.0	1432.0
377381	119.0	195.0
162655	262.0	217.0
390363	4.0	0.0
147040	1549.0	1434.0
343901	0.0	0.0
149699	0.0	1.0
150684	1373.0	1381.0
150681	0.0	0.0
159013	1328.0	1303.0
221504	1.0	1.0
103752581	1.0	0.0
389386	0.0	0.0
389383	0.0	0.0
389384	8.0	35.0
123041	38.0	36.0
162681	194.0	163.0
123036	4334.0	10433.0
103752587	0.0	0.0
150696	4804.0	3543.0
103752588	11.0	6.0
103752589	3.0	8.0
103752583	0.0	0.0
103752584	30.0	7.0
103752585	20.0	18.0
103752586	1.0	3.0
390340	0.0	0.0
389376	1.0	4.0
221527	339.0	256.0
390394	4.0	3.0
149647	0.0	0.0
389396	0.0	0.0
123099	185.0	535.0
389395	1.0	0.0
123096	1520.0	2833.0
137682	407.0	535.0
390378	0.0	1.0
221545	494.0	748.0
221547	9.0	15.0
147011	57.0	49.0
147007	986.0	1231.0
100996295	1.0	1.0
137695	1382.0	1813.0
162632	1.0	7.0
149685	0.0	0.0
100135063	0.0	0.0
100135064	0.0	0.0
147015	936.0	782.0
100996280	0.0	0.0
94240	571.0	422.0
94241	4720.0	7340.0
94236	0.0	0.0
94235	1.0	2.0
94234	302.0	163.0
94239	9612.0	11097.0
94233	0.0	0.0
390294	0.0	0.0
390297	0.0	0.0
390298	0.0	0.0
221584	66.0	60.0
150590	94.0	133.0
94274	1439.0	633.0
94298	0.0	0.0
94297	1.0	1.0
414768	0.0	0.0
642451	0.0	3.0
414766	55.0	61.0
414767	1.0	0.0
654434	169.0	294.0
400123	2.0	1.0
400121	0.0	0.0
57221	10125.0	19550.0
84838	2120.0	2359.0
400120	18.0	15.0
84837	209.0	162.0
84839	6.0	0.0
57226	2810.0	2794.0
84844	916.0	939.0
84847	2.0	2.0
57228	368.0	358.0
57222	33577.0	73867.0
402779	0.0	0.0
402778	231.0	237.0
57223	7752.0	9333.0
57224	244.0	711.0
84842	49.0	75.0
414776	0.0	0.0
642446	0.0	0.0
414771	1.0	1.0
642448	1.0	2.0
642461	0.0	0.0
642460	2.0	0.0
414777	1580.0	2145.0
414778	10.0	7.0
57231	3463.0	3071.0
400110	0.0	1.0
57232	308.0	395.0
654427	3.0	14.0
84826	0.0	0.0
654429	0.0	0.0
84833	1897.0	2608.0
84836	6635.0	7054.0
84830	24.0	42.0
57234	250.0	428.0
84832	0.0	0.0
654433	153.0	224.0
9001	48.0	23.0
9002	124.0	92.0
642475	98.0	70.0
84859	3243.0	3296.0
84867	30.0	20.0
84866	2576.0	4285.0
84869	1401.0	1807.0
84868	451.0	400.0
654463	1.0	19.0
84865	372.0	411.0
84864	1702.0	2353.0
84861	2484.0	2190.0
9014	697.0	784.0
9015	324.0	508.0
9013	1509.0	1752.0
9019	8312.0	10578.0
9016	294.0	358.0
341392	0.0	2.0
84848	12.0	16.0
84856	42.0	18.0
84858	2320.0	1732.0
84852	291.0	288.0
102725176	0.0	0.0
84851	587.0	889.0
642477	10.0	60.0
84850	0.0	0.0
105376946	0.0	0.0
9025	1059.0	952.0
9026	2315.0	2602.0
9023	177.0	158.0
113612	2829.0	2715.0
9024	69.0	66.0
642493	2.0	0.0
9027	6.0	13.0
9028	138.0	133.0
400165	0.0	0.0
9021	3220.0	5054.0
9022	175.0	51.0
9020	1247.0	1064.0
84889	474.0	172.0
84888	4642.0	5359.0
654483	7.0	11.0
84885	1728.0	1959.0
654486	0.0	0.0
84886	4196.0	4553.0
84881	1028.0	1410.0
642489	30.0	23.0
84883	1240.0	636.0
654480	1.0	1.0
9037	1819.0	1688.0
9034	84.0	75.0
9038	0.0	0.0
9039	3090.0	3355.0
400156	5.0	1.0
9032	0.0	0.0
9033	6.0	17.0
9031	8734.0	10316.0
84878	938.0	1382.0
84879	207.0	105.0
84874	678.0	924.0
84873	1.0	0.0
84876	789.0	846.0
84875	4311.0	4830.0
84870	690.0	425.0
84872	556.0	548.0
84871	28.0	30.0
9047	96.0	120.0
9048	138.0	113.0
9045	23143.0	34586.0
9046	206.0	187.0
9049	3115.0	3372.0
106480985	1.0	1.0
9040	3272.0	3984.0
106480984	0.0	0.0
106480987	0.0	0.0
106480986	0.0	0.0
9043	7150.0	7546.0
400141	2.0	2.0
106480989	1.0	0.0
9044	2202.0	3807.0
106480988	0.0	0.0
57282	9.0	8.0
106480990	0.0	0.0
106480992	0.0	0.0
106480991	0.0	0.0
106480994	0.0	0.0
106480993	2.0	4.0
414753	0.0	0.0
414754	0.0	0.0
414751	0.0	0.0
414752	0.0	0.0
341359	103.0	136.0
341356	1.0	0.0
9058	3.0	3.0
9056	464.0	487.0
9057	309.0	516.0
341350	0.0	4.0
9050	1220.0	1189.0
106480996	0.0	0.0
9051	148.0	187.0
106480995	0.0	0.0
106480998	0.0	0.0
106480997	0.0	0.0
57291	1688.0	5541.0
9054	1185.0	1707.0
9055	373.0	757.0
106480999	0.0	0.0
9052	864.0	1736.0
9053	5080.0	8533.0
84899	1733.0	4992.0
282569	0.0	0.0
400129	6.0	5.0
84896	6726.0	6110.0
84895	1313.0	1400.0
400128	157.0	63.0
84898	8202.0	9620.0
84897	1698.0	2405.0
400126	47.0	19.0
654499	0.0	1.0
84892	2350.0	2335.0
414764	66.0	28.0
84891	1.0	0.0
414765	17.0	53.0
84894	333.0	136.0
84893	4587.0	4814.0
414760	3.0	4.0
414761	93.0	110.0
84890	2083.0	2601.0
341346	2.0	1.0
9069	3787.0	3982.0
414926	1.0	2.0
9068	1619.0	420.0
106479979	0.0	0.0
729004	2.0	3.0
106479978	0.0	0.0
106479977	0.0	0.0
106479976	0.0	0.0
106479975	6.0	11.0
9061	8182.0	11088.0
106480963	0.0	0.0
106479974	0.0	0.0
106479973	0.0	0.0
106480962	0.0	0.0
106480965	0.0	0.0
106479972	0.0	0.0
9060	1959.0	1283.0
106480964	0.0	0.0
106479971	1.0	0.0
106479970	0.0	1.0
106480967	0.0	1.0
9066	18739.0	25908.0
106480966	0.0	0.0
9063	1960.0	2883.0
729009	157.0	54.0
106480969	0.0	0.0
9064	2332.0	2257.0
106480968	0.0	0.0
106480970	0.0	0.0
106480972	0.0	0.0
106480971	0.0	0.0
113540	39.0	33.0
106479969	1.0	0.0
9079	1886.0	1624.0
106479968	0.0	0.0
106479967	0.0	0.0
106479966	0.0	0.0
106479965	0.0	0.0
106479964	0.0	0.0
106479963	0.0	0.0
106480974	3.0	1.0
9073	593.0	3342.0
106479962	0.0	0.0
106480973	0.0	0.0
9070	3536.0	3966.0
106479961	0.0	0.0
106480976	0.0	0.0
9071	101.0	41.0
106479960	0.0	0.0
106480975	0.0	0.0
9076	738.0	750.0
390402	0.0	0.0
106480978	1.0	0.0
9077	163.0	126.0
390403	0.0	0.0
106480977	0.0	0.0
9074	8.0	3.0
9075	2.0	6.0
106480979	0.0	0.0
100996387	0.0	0.0
390407	2.0	1.0
106480981	0.0	0.0
106480980	1.0	1.0
106480983	0.0	0.0
106480982	8.0	6.0
729025	0.0	0.0
106480949	0.0	0.0
106480948	0.0	0.0
730013	32.0	13.0
137529	2.0	3.0
730010	4.0	7.0
106479999	0.0	0.0
729020	2.0	4.0
113510	853.0	834.0
106479998	0.0	0.0
729023	7.0	5.0
106479997	1.0	1.0
9083	0.0	0.0
106479996	0.0	0.0
106480941	0.0	0.0
9084	0.0	0.0
389421	0.0	0.0
106479995	0.0	0.0
106480940	0.0	0.0
9081	0.0	0.0
106479994	0.0	1.0
106480943	0.0	0.0
106479993	0.0	0.0
9082	0.0	0.0
106480942	0.0	0.0
9087	230.0	185.0
106479992	0.0	0.0
106480945	0.0	0.0
9088	97.0	112.0
106479991	0.0	0.0
106480944	0.0	0.0
9085	0.0	0.0
106479990	0.0	0.0
106480947	0.0	0.0
9086	1483.0	1715.0
106480946	0.0	0.0
57402	297.0	162.0
57403	2552.0	3622.0
57404	2276.0	3300.0
57405	23.0	52.0
389416	2.0	1.0
149501	37.0	79.0
9080	20.0	4.0
106480950	0.0	0.0
57406	904.0	707.0
57407	2913.0	4344.0
57408	118.0	1.0
730005	287.0	75.0
57409	1054.0	1159.0
106480959	0.0	0.0
729013	805.0	943.0
106479989	0.0	0.0
106479988	0.0	0.0
106479987	0.0	0.0
729012	3.0	4.0
106479986	0.0	0.0
9094	1832.0	1820.0
106479985	0.0	0.0
106480952	2.0	1.0
9095	133.0	120.0
106479984	1.0	4.0
106480951	2.0	1.0
9092	4011.0	3887.0
106479983	1.0	2.0
106480954	0.0	0.0
9093	3166.0	4303.0
106479982	0.0	0.0
106480953	0.0	0.0
9098	110.0	181.0
106479981	0.0	0.0
106480956	0.0	0.0
9099	502.0	167.0
106479980	0.0	0.0
106480955	0.0	0.0
9096	25.0	7.0
106480958	0.0	0.0
9097	7766.0	6909.0
106480957	0.0	1.0
57413	282.0	142.0
57414	7971.0	8283.0
57415	1445.0	1919.0
389404	12.0	3.0
9091	3019.0	2797.0
57410	7829.0	9199.0
389400	0.0	0.0
106480961	0.0	0.0
57412	36.0	22.0
106480960	0.0	1.0
57418	1692.0	1623.0
57419	2747.0	1375.0
106480927	0.0	0.0
106479938	0.0	0.0
106479937	0.0	1.0
106480926	0.0	0.0
106479936	0.0	0.0
106480929	0.0	0.0
106479935	0.0	0.0
106480928	0.0	0.0
106479934	0.0	0.0
106479933	0.0	0.0
106479932	1.0	3.0
106479931	0.0	0.0
390431	0.0	0.0
106479930	0.0	0.0
390432	0.0	0.0
400322	246.0	796.0
390433	1.0	0.0
106480921	0.0	5.0
106480920	1.0	1.0
390434	0.0	0.0
106480923	0.0	0.0
390435	0.0	0.0
390436	0.0	0.0
106480922	0.0	0.0
390437	2.0	7.0
106480925	0.0	0.0
106480924	0.0	0.0
390438	0.0	2.0
390439	0.0	0.0
341418	0.0	0.0
341416	0.0	0.0
100996350	5.0	2.0
389434	165.0	77.0
642402	0.0	0.0
106479929	0.0	0.0
106479928	0.0	0.0
106479927	0.0	1.0
106480938	0.0	0.0
106479926	0.0	0.0
106480937	0.0	0.0
106479925	0.0	0.0
106479924	0.0	0.0
106480939	0.0	0.0
106479923	0.0	2.0
106479922	0.0	1.0
106479921	0.0	0.0
390440	0.0	0.0
106479920	0.0	0.0
390441	0.0	5.0
353497	123.0	281.0
390442	0.0	1.0
106480930	0.0	0.0
390443	0.0	0.0
389432	392.0	649.0
106480932	0.0	0.0
390445	0.0	0.0
106480931	0.0	0.0
106480934	0.0	0.0
106480933	0.0	0.0
106480936	0.0	1.0
100996348	8.0	2.0
106480935	2.0	0.0
389428	6.0	5.0
341405	0.0	0.0
389422	5.0	8.0
642413	0.0	0.0
106479919	0.0	0.0
106479918	0.0	0.0
106479917	0.0	0.0
106480905	0.0	1.0
106479959	0.0	0.0
106480904	0.0	0.0
106480907	0.0	1.0
106479958	0.0	0.0
106479957	0.0	0.0
106480906	0.0	0.0
106480909	0.0	0.0
106479956	0.0	0.0
106479955	0.0	1.0
106480908	0.0	0.0
106479954	0.0	0.0
106479953	3.0	3.0
106479952	0.0	0.0
654412	1.0	1.0
106479951	0.0	0.0
390411	1.0	3.0
106479950	0.0	0.0
106480901	0.0	0.0
390413	4.0	0.0
106480900	0.0	0.0
106480903	0.0	0.0
390415	0.0	2.0
106480902	0.0	0.0
57446	20337.0	21456.0
57447	12270.0	5364.0
390418	0.0	0.0
100996331	0.0	0.0
57448	8384.0	13989.0
390419	0.0	0.0
57449	958.0	692.0
389458	0.0	2.0
642425	0.0	0.0
642424	0.0	0.0
100125556	190.0	248.0
106479949	0.0	0.0
106480916	2.0	0.0
106479948	0.0	0.0
106480915	0.0	3.0
106480918	0.0	0.0
106479947	0.0	0.0
106480917	0.0	0.0
106479946	0.0	0.0
106479945	0.0	1.0
106479944	0.0	0.0
106480919	0.0	0.0
106479943	0.0	0.0
642443	20.0	10.0
106479942	2.0	1.0
106479941	28.0	27.0
106479940	0.0	0.0
390421	3.0	7.0
57451	907.0	617.0
106480910	1.0	0.0
57452	1197.0	491.0
390423	0.0	1.0
414919	3604.0	2704.0
390424	0.0	3.0
106480912	0.0	9.0
106480911	0.0	0.0
106480914	0.0	0.0
414918	684.0	781.0
106480913	0.0	0.0
57458	3674.0	5913.0
390429	0.0	2.0
57459	2556.0	3634.0
57453	76.0	63.0
57455	1292.0	1565.0
57456	2508.0	3372.0
106479939	0.0	0.0
390472	0.0	0.0
162540	0.0	0.0
150554	30.0	22.0
729082	9329.0	9444.0
729085	380.0	208.0
729079	1.0	1.0
390483	1.0	2.0
730061	2.0	0.0
150568	0.0	1.0
729073	14.0	8.0
497258	228.0	391.0
106479916	0.0	0.0
106479915	0.0	0.0
106479914	0.0	0.0
106479913	0.0	0.0
106479912	0.0	0.0
106479911	0.0	0.0
106479910	0.0	0.0
730094	1046.0	1360.0
730092	106.0	121.0
730091	185.0	127.0
150577	1.0	2.0
150572	1218.0	19.0
106479909	0.0	0.0
106479908	0.0	0.0
106479907	0.0	0.0
106479906	0.0	0.0
106479905	0.0	0.0
106479904	0.0	0.0
106479903	0.0	2.0
102546227	0.0	0.0
106479902	0.0	0.0
730087	109.0	202.0
106479901	0.0	0.0
106479900	0.0	0.0
730086	5.0	5.0
729097	23.0	6.0
389493	64.0	42.0
221613	0.0	0.0
729096	11.0	17.0
729092	9.0	19.0
729046	35.0	35.0
729042	1.0	2.0
729041	10.0	28.0
730029	18.0	15.0
730023	3.0	2.0
729032	0.0	0.0
730016	0.0	0.0
730058	0.0	0.0
730052	9.0	7.0
730051	451.0	950.0
221662	1029.0	267.0
150538	22.0	33.0
162515	127.0	49.0
162517	5.0	4.0
729059	0.0	2.0
162514	42.0	14.0
730041	18.0	25.0
149563	132.0	31.0
221656	1380.0	1818.0
729050	0.0	0.0
221687	33.0	22.0
221692	187.0	236.0
162494	254.0	90.0
654391	0.0	1.0
198437	2.0	0.0
257629	2.0	3.0
267004	8.0	10.0
149499	1.0	13.0
162466	68.0	26.0
255022	0.0	3.0
162461	19.0	26.0
267010	0.0	0.0
267012	0.0	0.0
267013	4.0	16.0
150472	506.0	621.0
255031	159.0	223.0
255025	0.0	0.0
101101692	109.0	71.0
255027	1146.0	1555.0
267002	503.0	623.0
150483	1.0	7.0
282617	0.0	0.0
282618	0.0	0.0
282616	0.0	0.0
644990	14.0	27.0
9103	49.0	61.0
9100	6101.0	7203.0
9101	4151.0	5471.0
644994	0.0	0.0
9107	4134.0	5530.0
9104	1188.0	599.0
400242	92.0	133.0
84959	205.0	199.0
255061	4.0	8.0
84958	6863.0	10021.0
654319	1.0	1.0
100996315	14.0	4.0
84966	141.0	191.0
57348	65.0	86.0
282679	714.0	1184.0
84968	13.0	14.0
84967	1403.0	1269.0
84962	1823.0	912.0
57343	1133.0	1505.0
654320	0.0	0.0
255057	15.0	21.0
84961	1689.0	2765.0
654321	0.0	1.0
400238	0.0	0.0
654322	0.0	3.0
84964	45.0	100.0
400236	88.0	160.0
644988	1.0	4.0
84960	144.0	159.0
642326	0.0	0.0
9113	4523.0	5791.0
9114	8142.0	7575.0
9111	924.0	715.0
9112	2715.0	2746.0
9117	6506.0	10563.0
9118	18.0	10.0
414899	1.0	0.0
100996307	74.0	118.0
100996306	0.0	0.0
84948	538.0	549.0
9110	2898.0	4590.0
84947	872.0	1126.0
84955	938.0	1205.0
84954	1639.0	1909.0
84957	158.0	141.0
100996301	15.0	6.0
84951	2931.0	1760.0
84950	2802.0	2815.0
84953	56.0	273.0
400224	11.0	14.0
84952	16471.0	12474.0
644998	1.0	0.0
9108	50.0	57.0
642337	1.0	0.0
644997	2.0	0.0
9124	6443.0	4259.0
9125	2068.0	2919.0
9122	355.0	338.0
9123	820.0	633.0
9128	2254.0	2507.0
9129	1111.0	1608.0
9126	3751.0	4665.0
9127	119.0	20.0
94304	0.0	0.0
255043	66.0	54.0
9120	45.0	292.0
9121	1403.0	538.0
57369	3.0	0.0
84988	1072.0	989.0
84987	1789.0	1634.0
84989	66.0	55.0
84984	199.0	173.0
84983	7.0	49.0
84986	898.0	998.0
84985	0.0	4.0
642345	2.0	5.0
9119	23.0	9.0
84981	862.0	753.0
9135	6730.0	8265.0
9136	919.0	1187.0
9133	152.0	227.0
9134	56.0	83.0
9139	4023.0	7599.0
267014	0.0	0.0
267015	2.0	3.0
9138	2947.0	3426.0
267017	0.0	1.0
9131	2469.0	4118.0
9132	361.0	303.0
84969	826.0	469.0
9130	2881.0	3239.0
400208	1.0	2.0
84976	595.0	827.0
400209	72.0	64.0
400206	0.0	0.0
84978	28.0	19.0
84973	1940.0	3457.0
84975	2283.0	2676.0
57379	0.0	11.0
642357	15.0	4.0
84971	845.0	1095.0
84970	0.0	0.0
267020	0.0	1.0
9146	4059.0	4362.0
9147	2253.0	3025.0
9144	20995.0	30850.0
9145	3176.0	2080.0
9148	140.0	49.0
106479899	0.0	0.0
9149	1593.0	1930.0
106479898	0.0	0.0
106479897	0.0	0.0
106480886	0.0	0.0
106479896	0.0	0.0
106480885	0.0	0.0
106480888	0.0	0.0
106479895	0.0	1.0
106480887	0.0	0.0
106479894	0.0	0.0
106479893	0.0	0.0
9142	0.0	0.0
57380	2254.0	2539.0
9143	42.0	19.0
106479892	0.0	0.0
106480889	0.0	0.0
57381	1670.0	1081.0
9140	2431.0	2784.0
106479891	0.0	1.0
9141	1137.0	2103.0
106479890	0.0	0.0
106480891	0.0	0.0
106480890	0.0	0.0
654364	59.0	77.0
106480893	0.0	0.0
106480892	0.0	0.0
106480895	0.0	0.0
106480894	0.0	0.0
9158	2612.0	2656.0
9156	40.0	70.0
106479889	0.0	0.0
9159	3805.0	3000.0
106479888	0.0	0.0
106479887	0.0	0.0
654346	8.0	3.0
106479886	0.0	0.0
106480897	0.0	0.0
9150	1385.0	1723.0
106480896	0.0	0.0
106479885	2.0	1.0
57396	1130.0	1734.0
