id	30f0f8c2-21be-4a29-b9b0-3507765a9e1a	cc621d8a-b1b7-4001-bd25-8bfcccb34412
4694	2609.0	5109.0
4695	1949.0	5595.0
4696	1379.0	3593.0
2034	25065.0	8885.0
2033	11266.0	10259.0
2030	2591.0	3015.0
100288165	65.0	15.0
2029	8523.0	12529.0
2028	1247.0	565.0
2027	312.0	85.0
2026	1789.0	914.0
2025	0.0	0.0
4686	2853.0	3140.0
4688	938.0	580.0
4689	609.0	448.0
348487	7.0	2.0
2045	4637.0	1078.0
2044	551.0	370.0
2043	1714.0	710.0
2042	12968.0	5144.0
2041	917.0	1063.0
2040	17484.0	8031.0
2039	3182.0	4398.0
2038	3.0	2.0
2037	6041.0	2761.0
2036	5385.0	3229.0
2035	5496.0	5984.0
4697	8976.0	12343.0
4698	4189.0	6267.0
735301	107.0	323.0
4699	0.0	0.0
2056	29.0	34.0
2055	903.0	1220.0
2054	982.0	496.0
2053	7008.0	14861.0
100288149	0.0	1.0
2052	10876.0	14118.0
2051	4102.0	950.0
2050	7102.0	10337.0
100288142	79.0	199.0
253650	86.0	50.0
2049	2560.0	4674.0
2048	1174.0	852.0
2047	556.0	47.0
2046	7.0	5.0
2067	2797.0	6924.0
2066	178.0	91.0
2065	9616.0	36121.0
2064	14638.0	26041.0
2063	1448.0	4272.0
2060	8578.0	10088.0
253665	3.0	10.0
100288130	0.0	0.0
2059	3995.0	2036.0
2058	8101.0	13300.0
2057	268.0	371.0
2070	1344.0	348.0
649446	362.0	1220.0
2078	1608.0	16776.0
2077	2428.0	2887.0
2074	1372.0	1684.0
2073	1299.0	1858.0
2072	1390.0	1115.0
100288122	10.0	7.0
2071	3147.0	3777.0
2069	11.0	5.0
2068	1423.0	2217.0
2081	3543.0	3709.0
649458	1.0	0.0
2086	511.0	540.0
105751187	0.0	1.0
100288111	0.0	0.0
2079	4098.0	8097.0
170591	10.0	13.0
2091	5023.0	8025.0
2099	1613.0	1736.0
2098	5929.0	4516.0
100653515	5.0	4.0
64951	365.0	690.0
64949	2478.0	5300.0
64960	1931.0	4342.0
64963	1136.0	1797.0
64965	1543.0	2534.0
64968	1280.0	1467.0
64969	1815.0	3076.0
100132372	0.0	3.0
64975	1587.0	6485.0
64976	1470.0	3007.0
64979	684.0	1565.0
100132380	1.0	0.0
64978	294.0	375.0
100132382	0.0	0.0
100132386	0.0	0.0
64981	1843.0	2894.0
64983	1913.0	4459.0
100132396	0.0	0.0
100132399	0.0	0.0
100616668	33.0	15.0
287015	0.0	0.0
100506299	65.0	11.0
121512	1967.0	1171.0
100288083	0.0	0.0
101060200	355.0	289.0
100288077	17.0	16.0
100288072	10.0	6.0
121504	157.0	459.0
121506	134.0	799.0
101060233	0.0	0.0
121551	976.0	1945.0
100506246	0.0	0.0
133558	5.0	2.0
100506244	0.0	1.0
157506	1808.0	1373.0
100506243	62.0	21.0
121549	6.0	4.0
101060211	0.0	0.0
100533851	2.0	4.0
170506	4451.0	3789.0
100506275	0.0	0.0
170504	0.0	0.0
170503	0.0	0.0
100132308	0.0	0.0
121536	3179.0	2496.0
101060226	405.0	283.0
64900	923.0	208.0
64902	0.0	0.0
64901	261.0	276.0
145553	94.0	129.0
100132311	0.0	0.0
157530	11.0	33.0
100506211	88.0	231.0
100506215	181.0	90.0
121599	6.0	3.0
100132321	0.0	0.0
100132322	0.0	1.0
100533844	0.0	1.0
100506205	0.0	1.0
101060280	0.0	0.0
64922	4.0	2.0
64921	2558.0	3881.0
64924	3992.0	7544.0
100533849	0.0	0.0
64926	1324.0	913.0
64925	1631.0	2507.0
64919	1059.0	656.0
100132332	0.0	0.0
133522	814.0	124.0
100506233	342.0	881.0
104644205	0.0	0.0
100506237	0.0	0.0
4705	4364.0	5295.0
64928	1265.0	3076.0
4706	1817.0	2934.0
64927	1624.0	828.0
100132341	642.0	230.0
4707	1398.0	3855.0
4708	2667.0	5574.0
4709	1172.0	2433.0
100132346	0.0	0.0
145501	170.0	84.0
145508	346.0	304.0
4700	2319.0	3723.0
4701	106.0	157.0
4702	1861.0	4782.0
4703	1380.0	44.0
4704	1530.0	2300.0
101060264	19.0	136.0
100506229	5.0	94.0
64940	544.0	327.0
64943	4181.0	2541.0
64946	347.0	461.0
204777	0.0	1.0
4716	2915.0	6726.0
4717	1910.0	4209.0
100132352	531.0	340.0
4718	1861.0	3724.0
4719	8513.0	7506.0
100132355	1.0	0.0
100132358	1.0	3.0
4710	3653.0	7200.0
4711	3041.0	5627.0
4712	1541.0	2507.0
4713	2649.0	6077.0
4714	1373.0	2460.0
4715	3755.0	7531.0
100506412	0.0	0.0
407039	0.0	0.0
407036	0.0	0.0
407037	2.0	0.0
100506413	1.0	1.0
407030	0.0	0.0
407031	0.0	0.0
407034	0.0	0.0
407035	0.0	0.0
407032	1.0	1.0
407033	0.0	0.0
4728	3004.0	5404.0
4729	377.0	1290.0
4720	4198.0	3287.0
4722	2532.0	4399.0
4723	4859.0	4292.0
4724	1861.0	1655.0
4725	4354.0	7573.0
4726	1828.0	3705.0
407027	0.0	0.0
407028	0.0	0.0
407025	0.0	0.0
407026	0.0	0.0
407029	0.0	0.0
407020	0.0	0.0
407023	0.0	0.0
407024	0.0	0.0
407021	0.0	0.0
407022	0.0	0.0
4738	2664.0	4287.0
4739	7884.0	4243.0
100506409	3.0	15.0
4730	68.0	274.0
4731	2186.0	3459.0
4733	2596.0	4529.0
4734	1830.0	952.0
4735	33290.0	34134.0
4736	36308.0	46635.0
407016	0.0	2.0
407017	1.0	0.0
100506433	3.0	0.0
407014	0.0	5.0
407015	0.0	0.0
4750	2086.0	2178.0
407018	1.0	0.0
100506436	33.0	50.0
4751	67.0	516.0
407019	1.0	0.0
407013	0.0	0.0
407010	3.0	0.0
407011	0.0	0.0
192217	27.0	8.0
4741	35.0	11.0
4744	61170.0	1060.0
4745	947.0	1139.0
4747	197.0	38.0
407006	7.0	1.0
407003	1.0	0.0
100506421	2.0	1.0
650368	141.0	29.0
407004	0.0	0.0
407009	0.0	0.0
4760	2.0	0.0
4761	0.0	3.0
407007	0.0	0.0
100506424	0.0	0.0
4762	0.0	0.0
407008	0.0	0.0
2100	173.0	68.0
649395	1.0	3.0
348180	520.0	1014.0
407001	0.0	0.0
407002	5.0	4.0
407000	0.0	0.0
4752	657.0	382.0
4753	7723.0	721.0
100506428	338.0	814.0
4756	9009.0	12867.0
4758	5442.0	2053.0
4759	0.0	0.0
4771	2931.0	3593.0
4772	1426.0	1555.0
4773	2596.0	1747.0
348174	1.0	1.0
2110	1484.0	1572.0
2108	3704.0	4923.0
2107	6968.0	4786.0
2104	1014.0	1055.0
2103	26.0	8.0
2101	1494.0	2127.0
4763	8785.0	8080.0
4764	0.0	0.0
4768	0.0	0.0
2109	2291.0	8402.0
4780	9758.0	7415.0
4781	12828.0	8343.0
4782	18392.0	24561.0
4783	4142.0	1333.0
4784	25429.0	39948.0
2122	2791.0	915.0
2121	3989.0	1980.0
2120	4883.0	3608.0
143282	190.0	210.0
2119	2568.0	680.0
2118	379.0	117.0
100303743	0.0	0.0
2117	3495.0	1975.0
2116	58.0	123.0
100303745	1.0	0.0
2115	1798.0	1225.0
2114	11079.0	2846.0
167227	2601.0	1765.0
2113	12319.0	9567.0
143279	2160.0	690.0
4774	8376.0	8372.0
4775	2937.0	2398.0
4776	2283.0	820.0
4778	47.0	4.0
4779	27754.0	29559.0
4790	6568.0	5793.0
348158	1.0	1.0
4791	3891.0	7097.0
4792	12006.0	8718.0
4793	1004.0	1330.0
348156	238.0	99.0
4794	1131.0	1817.0
4795	1013.0	2337.0
407052	0.0	0.0
2132	6746.0	10344.0
407053	0.0	0.0
2131	3836.0	2241.0
407050	1.0	1.0
2130	12153.0	17597.0
407051	0.0	0.0
407056	0.0	0.0
407054	0.0	0.0
407055	0.0	0.0
2128	535.0	115.0
2125	2202.0	6022.0
2124	2159.0	1896.0
2123	719.0	595.0
255919	692.0	683.0
407049	0.0	0.0
407047	0.0	0.0
407048	0.0	0.0
407041	0.0	0.0
407042	2.0	0.0
407040	5.0	1.0
2140	2339.0	1411.0
407045	0.0	0.0
407046	0.0	0.0
407043	0.0	0.0
407044	0.0	0.0
2139	2979.0	1119.0
2138	2644.0	771.0
2137	3637.0	3589.0
2135	1563.0	949.0
2134	152.0	48.0
4796	501.0	456.0
100303728	75.0	107.0
4798	3181.0	2820.0
4799	4162.0	3999.0
255928	52.0	23.0
255926	2.0	0.0
2155	95.0	8.0
2153	891.0	5516.0
2152	5404.0	4939.0
2151	56.0	594.0
2150	982.0	10077.0
253314	0.0	0.0
2149	2608.0	9636.0
100288042	0.0	0.0
2147	0.0	7.0
2146	227.0	405.0
2145	4148.0	2655.0
348120	0.0	0.0
2166	3325.0	20101.0
2165	0.0	0.0
100288038	2.0	6.0
2162	2210.0	620.0
2161	47.0	91.0
2160	3.0	2.0
100288035	1.0	0.0
2159	1811.0	414.0
2158	0.0	0.0
2157	3240.0	1672.0
652959	5.0	5.0
348110	5676.0	8600.0
2177	541.0	551.0
2176	655.0	817.0
2175	248.0	228.0
2173	8.0	7.0
2172	2.0	17.0
2171	83.0	89.0
2170	983.0	527.0
338799	233.0	258.0
100288022	0.0	0.0
100303755	249.0	340.0
2169	1.0	0.0
2168	1.0	0.0
2167	28.0	10.0
2180	12114.0	36812.0
2188	1211.0	2948.0
2187	48.0	43.0
2186	8030.0	7379.0
2185	5389.0	6330.0
2184	1525.0	1409.0
338785	1.0	1.0
2182	5676.0	1798.0
2181	8975.0	26319.0
100288013	0.0	1.0
2178	488.0	311.0
255967	3588.0	3082.0
2191	526.0	1608.0
649324	0.0	0.0
2199	9572.0	8927.0
652972	24.0	86.0
100288008	2.0	3.0
2197	15982.0	27052.0
2196	1518.0	48.0
338773	3452.0	3785.0
652974	0.0	1.0
2195	19435.0	20104.0
652975	0.0	0.0
2194	10600.0	126860.0
2193	2803.0	5573.0
2192	77570.0	13965.0
104355140	0.0	0.0
652978	4.0	2.0
104355141	3.0	0.0
104355143	2.0	1.0
104355145	0.0	0.0
104355146	0.0	0.0
104355147	0.0	0.0
652980	0.0	0.0
2189	685.0	890.0
104355148	2.0	19.0
104355149	0.0	0.0
121916	0.0	0.0
652968	199.0	221.0
652969	5.0	4.0
652960	3.0	8.0
649330	0.0	1.0
652961	1.0	2.0
338761	3.0	1.0
652963	1.0	4.0
652965	0.0	0.0
652966	0.0	0.0
338758	214.0	222.0
104355133	0.0	0.0
104355135	22.0	19.0
104355136	1.0	0.0
104355137	0.0	0.0
104355138	0.0	0.0
104355139	1.0	0.0
121906	0.0	0.0
192286	2059.0	4444.0
652995	1.0	23.0
338751	0.0	0.0
338755	3.0	4.0
101290508	0.0	0.0
652985	1.0	5.0
101290506	112.0	58.0
101290504	2.0	2.0
101290503	0.0	0.0
104355150	3.0	1.0
101290502	0.0	2.0
104355151	0.0	0.0
104355152	2.0	38.0
338739	2.0	0.0
652991	0.0	0.0
101290501	4.0	1.0
101290500	0.0	0.0
100132247	50.0	30.0
121838	17.0	10.0
100132251	0.0	0.0
145814	10.0	3.0
100132264	1.0	1.0
100132268	0.0	2.0
145820	116.0	27.0
157807	10.0	10.0
338821	0.0	6.0
100132273	148.0	171.0
338811	413.0	202.0
338817	29.0	18.0
145837	166.0	8474.0
375719	1.0	1.0
100132288	166.0	237.0
100132289	0.0	0.0
338809	24.0	9.0
101060321	0.0	0.0
100132291	2.0	15.0
375704	301.0	68.0
100132295	0.0	0.0
50484	4034.0	3056.0
50486	777.0	184.0
50485	1853.0	2322.0
50488	7802.0	4917.0
50487	30.0	1.0
50489	1011.0	273.0
387712	46.0	145.0
387718	0.0	3.0
387715	1.0	0.0
652904	0.0	0.0
101060301	0.0	0.0
387700	9.0	7.0
387707	10.0	6.0
387703	4.0	6.0
107063611	0.0	0.0
100506377	0.0	1.0
100506376	0.0	7.0
107063612	0.0	0.0
101060351	0.0	0.0
375759	7.0	42.0
399726	123.0	49.0
101928969	48.0	9.0
375757	817.0	2154.0
387733	2.0	1.0
100533990	2.0	2.0
375743	3754.0	3197.0
100506365	1610.0	1901.0
101928971	0.0	0.0
157869	2138.0	163.0
143241	0.0	0.0
375748	2460.0	1515.0
169841	155.0	90.0
387723	237.0	178.0
375775	2071.0	2837.0
100506392	87.0	58.0
399708	0.0	0.0
100506390	0.0	0.0
399706	0.0	0.0
101928989	2.0	0.0
100506394	220.0	87.0
143244	24.0	76.0
387755	16.0	2.0
387751	1636.0	664.0
100533970	59.0	39.0
387758	1265.0	1330.0
101928991	0.0	0.0
100506380	534.0	2573.0
100506385	47.0	18.0
101928999	0.0	0.0
399717	9.0	1.0
387745	25.0	10.0
170850	10.0	227.0
387742	0.0	0.0
387747	2.0	2.0
387748	1.0	0.0
100506334	793.0	1098.0
100533955	3.0	3.0
100533952	10.0	5.0
100506330	31.0	19.0
101928922	0.0	0.0
4804	2155.0	754.0
387778	0.0	1.0
4807	4.0	1.0
4808	12.0	1.0
100132201	5.0	0.0
4809	5776.0	10667.0
387775	1.0	6.0
100134869	70.0	56.0
4800	1850.0	2331.0
4801	3284.0	2490.0
4802	3341.0	4601.0
4803	102.0	43.0
133874	23.0	7.0
399774	2.0	2.0
100506328	4.0	0.0
100506325	96.0	89.0
101928931	19.0	10.0
4815	203.0	372.0
4817	1714.0	1306.0
4818	405.0	276.0
387763	1353.0	346.0
145853	426.0	861.0
375791	53.0	124.0
145858	0.0	0.0
375790	11176.0	20221.0
4810	1320.0	322.0
4811	6675.0	3454.0
4814	4050.0	6077.0
373159	0.0	4.0
100506356	0.0	0.0
101060376	16.0	11.0
399746	0.0	0.0
373156	5617.0	7154.0
157855	3.0	4.0
170825	0.0	0.0
101928941	2.0	31.0
399748	13.0	46.0
4826	84.0	42.0
4828	132.0	149.0
4829	5.0	1.0
169834	159.0	41.0
145864	689.0	716.0
4820	3337.0	1878.0
4821	2.0	67.0
4824	48645.0	150270.0
4825	1.0	59.0
100506343	7.0	8.0
157848	0.0	0.0
4837	1809.0	1924.0
4838	11.0	3.0
145873	35.0	121.0
4839	1460.0	2571.0
387787	84.0	128.0
100132234	15.0	85.0
4830	1001.0	3217.0
4831	2126.0	4348.0
4832	2122.0	5556.0
4833	6482.0	17544.0
4835	1238.0	1491.0
4836	6799.0	7509.0
650236	0.0	0.0
102467146	44.0	35.0
4850	1867.0	2089.0
4848	4204.0	4764.0
4849	3044.0	4544.0
143187	1189.0	1473.0
4841	18339.0	33677.0
4842	729.0	17.0
4843	142.0	25.0
155185	27.0	16.0
155184	1.0	2.0
4846	844.0	1146.0
192111	1849.0	2995.0
4860	1039.0	2172.0
4861	31.0	62.0
167153	3214.0	1986.0
192127	0.0	0.0
100421090	0.0	0.0
192128	0.0	0.0
4851	8305.0	3641.0
4852	9338.0	56.0
4853	18236.0	22435.0
4854	6949.0	11339.0
100506527	2.0	0.0
100421096	0.0	0.0
4855	1732.0	839.0
100421097	14.0	8.0
4856	4289.0	11883.0
4857	439.0	216.0
4858	346.0	186.0
100506555	18.0	74.0
4871	0.0	0.0
2210	33.0	23.0
649264	34.0	3.0
2207	1233.0	965.0
2206	823.0	155.0
2205	1150.0	272.0
101928904	0.0	1.0
2204	17.0	5.0
2203	1844.0	3922.0
2202	13366.0	2073.0
2201	616.0	334.0
2200	8430.0	8823.0
4862	1761.0	3127.0
4863	2620.0	2292.0
4864	2384.0	3080.0
4867	411.0	566.0
2209	103.0	126.0
4868	23.0	14.0
2208	273.0	254.0
4869	23554.0	49641.0
100506542	230.0	71.0
4880	260.0	13.0
4881	1252.0	320.0
4882	1702.0	556.0
4883	1833.0	2476.0
2220	23.0	8.0
101928913	165.0	15.0
100506540	24.0	50.0
2218	1582.0	1961.0
2217	8647.0	4259.0
2216	0.0	0.0
2215	224.0	13.0
2214	1589.0	2339.0
2213	316.0	231.0
2212	1245.0	957.0
4874	2.0	12.0
4875	17.0	72.0
4878	6.0	1.0
4879	0.0	0.0
2219	712.0	99.0
4891	5745.0	7314.0
4892	863.0	6.0
4893	3490.0	4837.0
2232	891.0	1033.0
2231	1.0	3.0
2230	1360.0	2078.0
649288	0.0	1.0
2229	0.0	2.0
2228	1.0	1.0
2227	0.0	0.0
204474	40.0	4.0
2224	3344.0	4885.0
2222	8362.0	13544.0
4884	280.0	327.0
4885	227.0	645.0
4886	235.0	112.0
4887	0.0	0.0
4888	305.0	9.0
4889	17.0	5.0
131177	1657.0	3652.0
2243	0.0	0.0
2242	1329.0	445.0
2241	2361.0	900.0
649299	1.0	0.0
143162	140.0	60.0
2239	2444.0	5513.0
2237	927.0	1717.0
2236	0.0	0.0
2235	3860.0	1365.0
4897	256.0	2651.0
4898	7774.0	13238.0
4899	1334.0	1162.0
131185	0.0	9.0
2254	38.0	24.0
2253	0.0	1.0
2252	3223.0	752.0
2251	0.0	0.0
2250	1.0	0.0
2249	0.0	0.0
2248	0.0	0.0
2247	3110.0	585.0
2246	654.0	181.0
2245	1177.0	934.0
2244	0.0	0.0
100506516	18.0	30.0
2264	703.0	58.0
348262	3333.0	5619.0
2263	4902.0	804.0
2262	14.0	8.0
2261	507.0	299.0
2260	11814.0	6162.0
169792	1881.0	387.0
613227	1.0	0.0
2259	67.0	158.0
2258	1820.0	2504.0
167127	54.0	5.0
2257	356.0	43.0
2256	21.0	3.0
2255	1292.0	95.0
100506506	0.0	0.0
348254	3.0	4.0
2275	1097.0	1370.0
2274	8106.0	3704.0
2273	28122.0	7894.0
2272	234.0	343.0
2271	2891.0	4552.0
100132086	0.0	1.0
253430	889.0	1005.0
2268	793.0	329.0
2267	11.0	42.0
2266	1.0	0.0
348249	2.0	0.0
2287	2253.0	4668.0
2286	2982.0	5456.0
2284	0.0	0.0
2283	0.0	0.0
2281	129.0	57.0
2280	9781.0	18734.0
2277	28.0	2.0
2290	0.0	0.0
348235	2185.0	2012.0
2298	21.0	36.0
2297	6.0	520.0
2296	1655.0	1459.0
2295	1878.0	218.0
2294	3335.0	1041.0
2289	9881.0	27902.0
2288	7031.0	16309.0
2299	244.0	3.0
338879	2.0	1.0
338870	2.0	2.0
652873	0.0	0.0
253461	10395.0	8562.0
338872	14.0	16.0
192134	5.0	800.0
104054213	18.0	8.0
338862	0.0	0.0
338864	0.0	0.0
192146	12.0	2.0
100132121	0.0	0.0
100846978	51.0	13.0
100132124	0.0	0.0
100132132	0.0	0.0
100846993	0.0	0.0
100846994	0.0	0.0
100846991	0.0	0.0
100846992	0.0	0.0
100846998	0.0	0.0
100846995	0.0	0.0
100846996	0.0	0.0
100132142	1.0	6.0
100846999	0.0	0.0
338949	0.0	1.0
100132153	0.0	1.0
100132159	59.0	79.0
107063536	0.0	0.0
107063538	0.0	0.0
107063537	0.0	0.0
107063539	0.0	1.0
399804	94.0	119.0
399806	0.0	0.0
100132163	13.0	11.0
100132166	0.0	0.0
100132169	19.0	9.0
387815	1.0	0.0
107063540	0.0	0.0
107063543	0.0	0.0
107063544	0.0	0.0
399818	683.0	1009.0
399814	0.0	0.0
100132173	0.0	0.0
338917	5.0	3.0
387804	154.0	189.0
375850	0.0	0.0
387837	1.0	0.0
387836	0.0	0.0
100132195	0.0	0.0
121727	0.0	0.0
157753	13.0	1.0
133789	1.0	0.0
101928840	0.0	0.0
100421008	0.0	0.0
100506492	3.0	0.0
613210	0.0	0.0
613211	0.0	0.0
613212	5.0	2.0
100506495	395.0	386.0
101928846	6.0	28.0
387856	82.0	133.0
387853	0.0	0.0
613209	1.0	0.0
121793	4.0	2.0
145767	70.0	170.0
100073347	4.0	1.0
399857	0.0	2.0
100421018	0.0	0.0
145781	77.0	11.0
613204	1.0	0.0
387845	32.0	101.0
145773	155.0	522.0
170712	0.0	3.0
387841	63.0	293.0
100134713	38.0	65.0
387849	8.0	7.0
157773	18.0	17.0
399823	35.0	5.0
131149	0.0	0.0
157777	98.0	225.0
399829	4.0	0.0
101928869	0.0	0.0
399827	0.0	0.0
4904	16704.0	22427.0
4905	2732.0	8300.0
4907	2621.0	1002.0
4908	252.0	30.0
4909	188.0	24.0
145788	110.0	420.0
4900	299.0	268.0
4901	125.0	83.0
4902	83.0	80.0
155100	0.0	0.0
157769	3713.0	3824.0
399839	0.0	0.0
4914	257.0	18.0
4915	1837.0	1135.0
387867	17.0	54.0
4916	1589.0	100.0
4917	23.0	1.0
4919	1554.0	933.0
4910	0.0	0.0
4911	0.0	0.0
4912	0.0	0.0
4913	563.0	1369.0
50507	150.0	952.0
399888	0.0	0.0
100421046	0.0	0.0
50506	215.0	17.0
100421047	0.0	0.0
50509	657.0	240.0
50508	0.0	0.0
157713	1.0	4.0
100506457	5.0	0.0
133746	3556.0	3103.0
100506451	363.0	209.0
4925	5764.0	5218.0
4926	24562.0	45273.0
4927	2265.0	2132.0
4928	9221.0	9003.0
4929	1615.0	699.0
387895	15.0	18.0
387893	2771.0	3822.0
50512	1236.0	4867.0
50511	19.0	5.0
4920	3688.0	1135.0
4921	11951.0	4318.0
50514	10.0	0.0
4922	5.0	3.0
4923	3.0	7.0
4924	21711.0	50886.0
50515	2430.0	1267.0
100421045	23.0	16.0
100421057	1.0	0.0
100421058	0.0	0.0
100506443	6.0	4.0
387890	73.0	52.0
157708	0.0	7.0
4938	1229.0	1591.0
4939	3391.0	4603.0
387885	10.0	156.0
387882	2620.0	1898.0
4931	1401.0	1648.0
100421055	1.0	0.0
4935	221.0	332.0
100506475	0.0	0.0
157739	26.0	9.0
4947	5785.0	7386.0
4948	75.0	13.0
145741	155.0	20.0
100132100	0.0	0.0
101928827	0.0	0.0
100132101	0.0	0.0
100132103	0.0	1.0
100132104	0.0	0.0
169714	898.0	2339.0
4940	2841.0	4011.0
145748	343.0	289.0
4942	7338.0	6478.0
4943	1261.0	1511.0
4946	19112.0	34272.0
399876	0.0	0.0
100506465	3.0	0.0
157724	3.0	2.0
100506469	285.0	89.0
131118	1299.0	2707.0
100506462	48.0	57.0
4958	597.0	299.0
100132116	428.0	157.0
4951	0.0	2.0
100421072	0.0	0.0
4952	5780.0	6682.0
4953	8005.0	28761.0
399881	0.0	1.0
100421075	0.0	0.0
4954	3.0	12.0
4956	0.0	0.0
4957	2689.0	5052.0
100847022	0.0	0.0
100847023	0.0	2.0
100847020	0.0	0.0
286887	14.0	7.0
100847021	0.0	0.0
100847026	0.0	1.0
100847027	0.0	0.0
100847024	0.0	0.0
259266	143.0	418.0
100847025	0.0	0.0
100847028	1.0	0.0
100847029	0.0	0.0
4969	10801.0	1264.0
2306	251.0	178.0
2305	205.0	655.0
2304	228.0	28.0
2303	40.0	74.0
2302	34.0	4592.0
284217	82.0	119.0
2301	0.0	3.0
2300	81.0	67.0
284215	57.0	0.0
2309	6903.0	8993.0
4967	9843.0	13124.0
2308	3697.0	2079.0
4968	1261.0	1441.0
2307	95.0	401.0
100847030	0.0	0.0
100847033	0.0	0.0
100847031	1.0	0.0
4982	350.0	296.0
100847032	0.0	13.0
100862667	0.0	0.0
100847037	0.0	0.0
100862668	0.0	0.0
100847038	0.0	0.0
100862669	0.0	0.0
100847035	0.0	0.0
100847036	0.0	0.0
100862664	0.0	0.0
100862665	0.0	1.0
100847039	0.0	0.0
100862666	0.0	0.0
2317	45115.0	29100.0
2316	284479.0	118783.0
2315	22.0	39.0
2314	11273.0	15980.0
100862662	49.0	1.0
2313	2833.0	1609.0
284207	1162.0	1499.0
2312	133.0	22.0
2311	0.0	0.0
2310	138.0	62.0
284203	0.0	6.0
4973	248.0	854.0
4974	13.0	52.0
4975	4.0	3.0
4976	5683.0	4917.0
2319	10871.0	20621.0
4978	14.0	12.0
2318	34730.0	11038.0
100847040	0.0	1.0
100847041	0.0	0.0
4990	2.0	3.0
4991	0.0	0.0
4992	0.0	0.0
100847042	0.0	0.0
4993	5.0	11.0
100847043	0.0	0.0
2331	13743.0	6970.0
100862678	2.0	0.0
100847048	2.0	0.0
2330	1062.0	262.0
100862679	0.0	0.0
100847049	2.0	0.0
100847046	0.0	0.0
100847047	0.0	0.0
100862675	0.0	0.0
100862676	0.0	0.0
259240	0.0	0.0
100862677	0.0	0.0
2328	248.0	117.0
100862670	0.0	0.0
2327	1668.0	338.0
2326	101.0	41.0
100862672	0.0	0.0
100862673	0.0	0.0
2324	1409.0	606.0
2323	223.0	159.0
259239	0.0	0.0
2322	303.0	129.0
2321	4041.0	2482.0
4983	3742.0	3421.0
4985	20.0	174.0
4986	1083.0	163.0
4987	246.0	163.0
4988	0.0	2.0
2329	472.0	199.0
100847051	1.0	0.0
100847052	0.0	0.0
100847050	0.0	0.0
100847055	0.0	0.0
100847056	0.0	0.0
100847053	0.0	0.0
100847054	0.0	0.0
2342	713.0	991.0
100847059	0.0	0.0
2341	0.0	2.0
100847057	0.0	0.0
100847058	0.0	0.0
2339	3442.0	4283.0
2335	45746.0	87868.0
2334	187.0	42.0
104502416	1.0	13.0
259249	0.0	0.0
2332	3328.0	2756.0
100862680	14.0	1.0
4994	4.0	1.0
4995	7.0	1.0
104502417	0.0	1.0
4998	137.0	93.0
4999	1837.0	2054.0
260294	46.0	32.0
100847062	7.0	21.0
260293	1146.0	610.0
100847063	0.0	0.0
284260	1.0	0.0
100847060	0.0	0.0
730792	0.0	0.0
100847066	0.0	0.0
100847067	0.0	0.0
100847064	0.0	0.0
100847065	0.0	0.0
2353	60194.0	8170.0
2352	3.0	1.0
100847068	0.0	0.0
2350	1086.0	470.0
100847069	0.0	0.0
100862692	2.0	0.0
2348	305.0	42.0
2346	4128.0	56062.0
284257	0.0	0.0
284254	0.0	0.0
100847070	0.0	0.0
284252	1832.0	1707.0
100847073	0.0	0.0
100847074	0.0	0.0
100847071	0.0	0.0
100847072	0.0	0.0
100847077	0.0	0.0
729790	0.0	1.0
100847078	0.0	0.0
100847075	1.0	2.0
100847076	0.0	0.0
100847079	0.0	0.0
729799	52.0	35.0
729798	2.0	14.0
2359	1137.0	685.0
2358	55.0	3.0
2357	271.0	87.0
2356	2781.0	4249.0
2355	10045.0	4419.0
2354	6057.0	220.0
100847080	1.0	0.0
100847081	0.0	0.0
259283	16.0	11.0
100847084	0.0	0.0
259282	6053.0	4146.0
100847085	1.0	0.0
100847082	0.0	0.0
100847083	0.0	0.0
100847088	0.0	0.0
100847089	0.0	0.0
100847086	0.0	0.0
100847087	1.0	0.0
259289	2.0	3.0
259287	0.0	0.0
259286	0.0	0.0
259285	0.0	0.0
646909	2.0	2.0
284233	9.0	2.0
284232	0.0	0.0
100847092	0.0	0.0
100847090	0.0	0.0
259294	2.0	3.0
259293	1.0	0.0
259292	0.0	0.0
100847093	0.0	0.0
259290	9.0	6.0
259296	1.0	0.0
259295	11.0	8.0
646913	0.0	0.0
646912	2.0	4.0
646910	0.0	1.0
50700	1.0	0.0
646915	0.0	0.0
59082	1.0	0.0
2395	645.0	610.0
59084	2996.0	11561.0
441584	0.0	0.0
11108	2452.0	3017.0
11107	1085.0	233.0
11100	17744.0	25370.0
11102	1712.0	1319.0
11101	3792.0	3801.0
139411	660.0	85.0
11104	976.0	1225.0
11103	2925.0	3565.0
284297	1915.0	2439.0
11105	0.0	2.0
693231	0.0	0.0
25759	1689.0	5022.0
693232	5.0	1.0
284293	12.0	6.0
693233	0.0	0.0
693234	0.0	0.0
693235	2.0	2.0
115426	3824.0	1920.0
25758	81.0	8.0
100379174	0.0	0.0
11119	3187.0	1430.0
11118	2214.0	1194.0
441581	0.0	0.0
127406	0.0	0.0
84034	987.0	614.0
84033	1960.0	332.0
11113	374.0	502.0
11112	4720.0	4985.0
139422	1.0	1.0
284288	1.0	3.0
139420	0.0	0.0
11117	17131.0	11797.0
11116	372.0	697.0
693220	15.0	25.0
693221	0.0	0.0
84061	11134.0	9436.0
693222	0.0	0.0
84060	846.0	871.0
693223	0.0	0.0
693224	0.0	0.0
693225	0.0	0.0
693226	2.0	0.0
