id	526b6171-5947-439d-b61f-4604309532e9	02599613-1566-40af-8606-a438c2b17061
106479865	3.0	2.0
106479864	0.0	0.0
106480831	0.0	0.0
106479863	0.0	0.0
106480830	0.0	0.0
106480833	0.0	0.0
106479862	0.0	0.0
106479861	0.0	0.0
106480832	0.0	0.0
353116	1218.0	790.0
106479860	0.0	0.0
106480835	0.0	0.0
106480834	0.0	0.0
106480837	4.0	9.0
106480836	0.0	0.0
57534	5176.0	5016.0
57535	24807.0	46711.0
343727	0.0	0.0
57536	714.0	467.0
57537	894.0	264.0
150864	1279.0	3336.0
57530	2632.0	7300.0
57531	1265.0	749.0
57532	3737.0	5682.0
106480840	0.0	0.0
57533	2702.0	2238.0
57538	573.0	604.0
57539	2179.0	2001.0
106479817	2.0	5.0
106480806	2.0	1.0
106479816	0.0	0.0
106480805	0.0	0.0
106479815	0.0	0.0
106480808	1.0	0.0
106480807	0.0	0.0
106479814	0.0	0.0
106479813	0.0	0.0
106480809	0.0	0.0
106479812	0.0	0.0
106479811	0.0	0.0
106479810	1.0	3.0
123263	1346.0	740.0
106480800	0.0	0.0
123264	343.0	35.0
57540	38.0	132.0
106480802	0.0	0.0
106480801	0.0	1.0
106480804	0.0	1.0
106480803	0.0	0.0
57545	2290.0	1498.0
57546	1283.0	1475.0
57547	166.0	160.0
57541	1165.0	1248.0
57542	4208.0	2576.0
353132	0.0	0.0
57544	6580.0	5902.0
353131	0.0	0.0
644943	37.0	119.0
57549	1358.0	1586.0
106479809	0.0	0.0
106479808	0.0	0.0
644945	1.0	1.0
100101490	52.0	59.0
106479807	0.0	0.0
137835	106.0	49.0
106479806	0.0	1.0
106480817	0.0	0.0
106480816	0.0	0.0
106479805	0.0	0.0
106480819	0.0	0.0
106479804	0.0	0.0
106479803	0.0	0.0
106480818	0.0	0.0
644961	8.0	18.0
106479802	3.0	8.0
106479801	0.0	0.0
644962	43.0	12.0
106479800	0.0	0.0
353134	0.0	0.0
353133	5.0	0.0
106480811	0.0	0.0
57551	5556.0	5840.0
353135	1.0	0.0
106480810	0.0	0.0
106480813	0.0	0.0
106480812	0.0	0.0
353137	0.0	0.0
106480815	0.0	0.0
353139	0.0	0.0
106480814	0.0	0.0
57556	1184.0	2097.0
57558	478.0	367.0
57559	198.0	211.0
57552	953.0	1296.0
353141	0.0	0.0
353140	0.0	0.0
57553	1863.0	1694.0
57554	226.0	146.0
353143	0.0	0.0
57555	2026.0	1774.0
353142	0.0	0.0
343702	0.0	2.0
729102	1.0	3.0
106479839	3.0	0.0
106479838	0.0	0.0
729101	0.0	1.0
106479837	0.0	0.0
106479836	5.0	1.0
106479835	1.0	7.0
644972	127.0	95.0
106479834	0.0	0.0
106479833	0.0	0.0
642311	0.0	0.0
106479832	0.0	0.0
353145	0.0	0.0
106479831	0.0	0.0
389101	2.0	6.0
102465906	0.0	0.0
57560	978.0	690.0
106479830	0.0	0.0
353144	0.0	0.0
57561	8479.0	6451.0
57562	507.0	264.0
149830	0.0	0.0
57567	983.0	882.0
57568	833.0	1067.0
57569	1290.0	284.0
57563	1790.0	2484.0
57565	636.0	74.0
106479829	3.0	1.0
106479828	0.0	0.0
106479827	0.0	0.0
106479826	0.0	1.0
106479825	0.0	0.0
106479824	0.0	0.0
106479823	0.0	0.0
106479822	0.0	0.0
106479821	0.0	0.0
57570	1956.0	1646.0
125893	1444.0	856.0
106479820	2.0	4.0
57571	130.0	76.0
57572	1585.0	2094.0
149840	897.0	595.0
57573	1013.0	944.0
102465910	0.0	0.0
57578	27.0	35.0
57579	5562.0	2954.0
149837	330.0	170.0
123228	375.0	247.0
57574	6.0	8.0
353163	0.0	6.0
57575	2758.0	1319.0
102465909	0.0	0.0
57576	225.0	82.0
102465908	0.0	0.0
57577	893.0	584.0
353164	0.0	0.0
102465907	0.0	0.0
644974	40.0	18.0
642317	0.0	9.0
106479819	0.0	0.0
106479818	0.0	0.0
730198	11.0	4.0
730196	0.0	0.0
390110	1.0	0.0
389123	0.0	0.0
389124	0.0	0.0
730190	2.0	0.0
390116	0.0	0.0
389120	0.0	0.0
390117	0.0	0.0
147276	0.0	1.0
389118	5.0	0.0
389119	294.0	133.0
353174	26.0	30.0
389114	557.0	582.0
135293	7399.0	9795.0
135295	404.0	259.0
729196	1.0	0.0
729198	0.0	0.0
730180	1.0	2.0
353189	8.0	14.0
392752	30.0	33.0
389144	0.0	0.0
389141	5.0	7.0
123283	1188.0	1102.0
102465944	0.0	0.0
353194	25.0	85.0
353196	7.0	3.0
389136	2592.0	1052.0
389137	1.0	7.0
390102	0.0	0.0
100526416	0.0	0.0
389125	2.0	4.0
389160	18.0	13.0
390151	0.0	0.0
390152	0.0	0.0
729163	2.0	2.0
730152	0.0	0.0
390154	0.0	0.0
390155	0.0	0.0
390157	0.0	0.0
389168	11.0	21.0
390158	8.0	6.0
389161	2.0	1.0
147226	1.0	4.0
389158	1.0	0.0
147228	3.0	2.0
135250	21.0	10.0
102465975	2.0	0.0
729156	5.0	6.0
102465974	2.0	0.0
730144	5.0	4.0
390162	0.0	0.0
390166	0.0	0.0
389156	17.0	7.0
390167	0.0	0.0
390168	0.0	0.0
389152	0.0	0.0
102465978	0.0	0.0
102465977	1.0	2.0
389151	0.0	0.0
102465976	0.0	0.0
729150	1.0	2.0
730138	8.0	5.0
102465985	0.0	0.0
730174	1.0	3.0
390131	0.0	0.0
390133	0.0	0.0
390134	0.0	0.0
221301	0.0	1.0
390136	0.0	0.0
390137	0.0	0.0
221303	368.0	68.0
390138	0.0	0.0
221302	672.0	523.0
390139	0.0	0.0
729182	3.0	4.0
135270	0.0	0.0
389170	101.0	83.0
729178	366.0	148.0
102465995	0.0	0.0
102465993	0.0	0.0
390142	0.0	0.0
729177	3.0	2.0
390144	0.0	0.0
729176	1.0	1.0
389179	21.0	27.0
389177	1.0	0.0
390148	0.0	0.0
729171	12.0	3.0
390072	10.0	6.0
390073	0.0	0.0
390075	0.0	0.0
390077	0.0	0.0
390078	0.0	0.0
390079	0.0	0.0
221322	470.0	515.0
642290	5.0	1.0
389084	43.0	77.0
390081	0.0	0.0
390082	0.0	0.0
389072	388.0	307.0
390083	0.0	0.0
390084	0.0	0.0
389075	0.0	0.0
389073	1.0	5.0
390091	7.0	5.0
105616982	0.0	0.0
390053	0.0	0.0
390054	0.0	0.0
390058	0.0	0.0
390059	0.0	0.0
390061	0.0	0.0
390063	2.0	0.0
390064	0.0	0.0
389090	0.0	0.0
390066	0.0	0.0
390067	0.0	0.0
221336	508.0	153.0
147199	0.0	0.0
257313	45.0	3.0
221357	0.0	0.0
196120	0.0	0.0
9201	1203.0	619.0
9202	4933.0	5203.0
9200	1407.0	405.0
9205	1342.0	925.0
9206	0.0	0.0
9203	3360.0	3273.0
9204	1034.0	822.0
221391	2.0	0.0
221393	5.0	5.0
221395	1919.0	848.0
9212	46.0	35.0
9213	1940.0	2797.0
9210	0.0	0.0
9211	57.0	2.0
9217	5715.0	5183.0
9214	503.0	278.0
9215	6463.0	1611.0
284904	23.0	1.0
284900	762.0	750.0
9209	8375.0	4652.0
159195	3290.0	7086.0
9207	0.0	8.0
9208	14449.0	15970.0
9223	2221.0	3202.0
9221	6987.0	10715.0
9227	255.0	137.0
644873	2237.0	2137.0
9228	40.0	83.0
644871	0.0	1.0
57460	7364.0	16753.0
57461	1629.0	1160.0
57462	1286.0	570.0
257364	4251.0	3878.0
57463	1298.0	1927.0
9220	33.0	38.0
57468	22.0	21.0
57469	237.0	97.0
57464	417.0	43.0
257358	10.0	0.0
57465	1215.0	1189.0
57466	1554.0	2439.0
57467	11.0	4.0
9218	14268.0	8887.0
9219	5905.0	8059.0
113802	399.0	870.0
9235	1860.0	932.0
644881	1.0	0.0
9232	132.0	104.0
9238	2817.0	2766.0
9236	2571.0	2604.0
57471	7.0	11.0
101101773	0.0	0.0
57472	2899.0	4770.0
101101772	0.0	0.0
57473	2497.0	3076.0
57474	54.0	80.0
9230	8979.0	7124.0
9231	5260.0	4637.0
101101776	2.0	7.0
101101775	920.0	171.0
57470	6086.0	4634.0
57479	2265.0	4199.0
791114	17.0	1.0
791115	0.0	0.0
57475	5102.0	6792.0
105616916	0.0	0.0
57476	315.0	223.0
57477	522.0	422.0
57478	1288.0	1858.0
644877	7.0	5.0
9229	1382.0	552.0
9245	24.0	66.0
9246	5076.0	4260.0
9244	101.0	42.0
644890	32.0	16.0
9249	12878.0	12725.0
644896	1.0	1.0
9247	0.0	0.0
9248	0.0	0.0
57482	471.0	135.0
106480787	0.0	0.0
106480786	0.0	0.0
57484	2588.0	1777.0
106480789	5.0	1.0
106480788	0.0	0.0
9241	14.0	18.0
9242	164.0	87.0
57480	566.0	328.0
9240	7960.0	2608.0
57481	3217.0	1163.0
106480790	0.0	0.0
284958	1.0	0.0
106480792	0.0	0.0
106480791	0.0	0.0
57486	2126.0	2213.0
106480794	0.0	0.0
106480793	0.0	0.0
57488	8218.0	6409.0
106480796	9930.0	24689.0
57489	1369.0	995.0
106480795	6.0	11.0
9256	2870.0	1806.0
9254	857.0	1162.0
9255	4533.0	3637.0
137814	0.0	30.0
341152	0.0	0.0
9258	2426.0	1827.0
57493	2913.0	3049.0
106480798	0.0	0.0
57494	1458.0	1160.0
106480797	0.0	0.0
57495	4.0	27.0
57496	6179.0	5838.0
106480799	0.0	0.0
9252	1129.0	803.0
9253	1883.0	997.0
57491	52.0	94.0
57492	5612.0	7952.0
284948	12.0	11.0
57497	4.0	3.0
57498	5905.0	5297.0
284942	713.0	278.0
642236	156.0	84.0
402509	0.0	0.0
341148	0.0	0.0
9267	7305.0	5405.0
9265	1593.0	3216.0
9266	4980.0	5333.0
106479779	3.0	2.0
106479778	0.0	0.0
106479777	2.0	7.0
106480765	0.0	0.0
106479776	0.0	0.0
9260	13659.0	4317.0
106480764	0.0	0.0
106479775	0.0	0.0
106480767	1.0	0.0
106479774	0.0	0.0
106480766	0.0	0.0
106479773	1.0	0.0
9263	1303.0	751.0
106480769	0.0	0.0
106479772	0.0	0.0
106480768	0.0	0.0
106479771	0.0	0.0
9261	4913.0	4053.0
106479770	0.0	0.0
9262	3647.0	4338.0
106480770	2.0	0.0
106480772	0.0	0.0
106480771	0.0	0.0
106480774	6.0	0.0
106480773	0.0	0.0
9278	2853.0	2470.0
9276	17243.0	17497.0
9277	2865.0	3307.0
106479769	3.0	3.0
106479768	0.0	0.0
106479767	0.0	0.0
106479766	0.0	1.0
9270	3090.0	1321.0
106479765	0.0	0.0
106480776	0.0	0.0
9271	10.0	2.0
106480775	0.0	3.0
106479764	0.0	0.0
106480778	0.0	1.0
106479763	0.0	0.0
106479762	0.0	1.0
106480777	0.0	0.0
9274	4262.0	1898.0
402573	12.0	11.0
106479761	0.0	0.0
9275	4339.0	2435.0
106479760	0.0	0.0
106480779	0.0	0.0
106480781	1.0	2.0
654231	9.0	3.0
106480780	0.0	0.0
106480783	0.0	0.0
402569	15.0	6.0
106480782	1.0	0.0
106480785	0.0	0.0
106480784	0.0	0.0
642259	1.0	1.0
341128	0.0	2.0
113835	167.0	140.0
9289	7791.0	10149.0
9287	0.0	0.0
9288	1.0	0.0
642273	618.0	583.0
106479799	0.0	0.0
106480743	0.0	1.0
106479798	0.0	0.0
9282	3350.0	3658.0
106479797	0.0	0.0
106480742	0.0	0.0
106479796	1.0	0.0
106480745	0.0	0.0
106479795	0.0	0.0
106480744	0.0	0.0
106479794	51.0	16.0
106480747	0.0	0.0
402562	2.0	8.0
106479793	0.0	3.0
106480746	0.0	0.0
9283	14.0	13.0
106479792	0.0	0.0
106480749	0.0	0.0
9284	386.0	194.0
106479791	0.0	0.0
106480748	0.0	0.0
106479790	0.0	0.0
106480750	1.0	0.0
284998	49.0	1.0
106480752	0.0	0.0
284996	2374.0	2693.0
106480751	0.0	0.0
341112	0.0	0.0
284992	23.0	16.0
341116	5.0	2.0
9299	0.0	0.0
106479789	0.0	0.0
106479788	0.0	0.0
106479787	0.0	0.0
9292	0.0	0.0
106480754	0.0	0.0
106479786	0.0	0.0
9293	0.0	2.0
106480753	0.0	0.0
9290	29.0	18.0
106480756	0.0	0.0
106479785	0.0	0.0
257397	4318.0	4944.0
113829	6476.0	7655.0
106480755	0.0	0.0
106479784	0.0	0.0
9296	6894.0	4021.0
113828	2328.0	2631.0
106479783	0.0	0.0
106480758	0.0	0.0
106480757	0.0	0.0
106479782	0.0	0.0
106479781	0.0	3.0
9294	689.0	472.0
9295	9478.0	11064.0
642280	91.0	96.0
106479780	1.0	2.0
106480759	1.0	0.0
654254	14.0	26.0
106480761	0.0	0.0
284988	5.0	2.0
106480760	0.0	0.0
106480763	0.0	0.0
106480762	0.0	0.0
106480729	0.0	0.0
106479739	0.0	0.0
106480728	0.0	0.0
730232	3.0	1.0
106479738	0.0	0.0
729246	0.0	0.0
106479737	0.0	3.0
106479736	0.0	0.0
106479735	0.0	0.0
729240	0.0	0.0
106479734	0.0	0.0
106479733	1.0	0.0
106479732	0.0	0.0
106480721	0.0	0.0
106479731	0.0	0.0
106480720	0.0	0.0
106479730	0.0	0.0
106480723	0.0	0.0
106480722	0.0	0.0
106480725	0.0	0.0
729249	10.0	4.0
729248	0.0	0.0
106480724	0.0	0.0
106480727	0.0	0.0
106480726	0.0	0.0
104457406	180.0	79.0
57622	164.0	358.0
57623	843.0	972.0
57624	0.0	0.0
57620	3689.0	3455.0
106480730	0.0	0.0
57621	996.0	909.0
57626	0.0	0.0
100125387	0.0	0.0
730227	5.0	7.0
57628	15.0	4.0
353219	0.0	2.0
729234	347.0	223.0
106479729	0.0	0.0
729233	0.0	0.0
106480739	2.0	4.0
106479728	0.0	0.0
106479727	0.0	0.0
729236	58.0	59.0
106479726	0.0	0.0
729230	238.0	134.0
106479725	0.0	0.0
106479724	0.0	0.0
113763	820.0	597.0
106479723	0.0	1.0
106479722	0.0	0.0
106479721	0.0	0.0
106480732	2.0	1.0
106480731	0.0	0.0
106479720	0.0	0.0
106480734	0.0	0.0
106480733	0.0	0.0
729238	1193.0	433.0
106480736	14.0	29.0
106480735	2.0	1.0
100113391	0.0	0.0
106480738	1.0	0.0
100113392	0.0	0.0
100113393	6.0	15.0
106480737	0.0	0.0
57633	466.0	1869.0
341208	71.0	34.0
150726	676.0	720.0
57634	2921.0	4813.0
57636	2587.0	2585.0
57630	3525.0	10771.0
57631	1566.0	527.0
106480741	17.0	13.0
106480740	0.0	0.0
57639	481.0	343.0
106479719	1.0	3.0
730213	4.0	11.0
106480707	0.0	0.0
106480706	0.0	0.0
106480709	0.0	0.0
106480708	1.0	0.0
106479759	0.0	2.0
106479758	0.0	0.0
729262	17.0	18.0
106479757	0.0	0.0
106479756	0.0	0.0
729264	2.0	0.0
106479755	0.0	0.0
106479754	0.0	0.0
100113383	2.0	14.0
106479753	0.0	0.0
100113384	0.0	0.0
106480701	0.0	0.0
106479752	1.0	0.0
106479751	1.0	0.0
106480700	0.0	0.0
100113386	16.0	38.0
106480703	0.0	0.0
106479750	0.0	0.0
106480702	0.0	0.0
100113380	0.0	0.0
106480705	0.0	0.0
100113381	0.0	0.0
106480704	0.0	0.0
100113382	0.0	0.0
57644	107.0	44.0
57645	2775.0	2811.0
644809	192.0	74.0
150737	724.0	715.0
57646	2041.0	1761.0
57647	1167.0	1627.0
100188945	8.0	4.0
57642	7.0	1.0
100113389	0.0	2.0
57643	984.0	962.0
100188949	57.0	27.0
135112	2489.0	2988.0
730249	0.0	0.0
57648	14813.0	21855.0
57649	4239.0	13332.0
730246	3.0	11.0
106480718	0.0	0.0
113746	0.0	0.0
106480717	0.0	0.0
106479749	0.0	0.0
729258	22.0	4.0
106479748	0.0	0.0
106480719	0.0	0.0
106479747	0.0	0.0
729252	7.0	4.0
135114	5803.0	4033.0
106479746	0.0	0.0
106479745	0.0	1.0
106479744	0.0	0.0
106480710	0.0	0.0
106479743	0.0	0.0
106479742	0.0	0.0
100113373	128.0	81.0
106480712	0.0	0.0
106479741	0.0	0.0
57650	325.0	171.0
106479740	0.0	0.0
106480711	0.0	0.0
106480714	0.0	0.0
729259	7.0	1.0
106480713	0.0	0.0
106480716	0.0	0.0
106480715	0.0	0.0
353238	0.0	0.0
57655	4064.0	5564.0
100418708	0.0	0.0
100188954	28.0	248.0
57657	222.0	182.0
57658	9038.0	6287.0
100418709	0.0	0.0
100418706	1.0	1.0
57654	492.0	724.0
100113379	0.0	0.0
729250	0.0	0.0
730239	4.0	9.0
57659	11777.0	6893.0
644815	754.0	1364.0
100188953	296.0	114.0
729201	0.0	2.0
729209	0.0	0.0
100418711	0.0	0.0
57661	2594.0	3629.0
55003	15136.0	4474.0
57666	2874.0	4143.0
55002	6329.0	6609.0
100418718	0.0	0.0
55001	1093.0	750.0
57669	2898.0	2689.0
55000	10217.0	12545.0
57662	2092.0	3911.0
55007	3782.0	3478.0
100418715	0.0	0.0
57663	0.0	0.0
55006	1417.0	869.0
57664	3408.0	1282.0
55005	1127.0	885.0
55004	10921.0	6267.0
57665	1820.0	1152.0
55009	2270.0	2250.0
644820	119.0	102.0
55008	3778.0	2023.0
57670	944.0	3148.0
390201	0.0	0.0
392862	153.0	127.0
100418724	0.0	0.0
390203	0.0	0.0
55010	257.0	119.0
390205	101.0	26.0
100418720	1.0	1.0
55014	1790.0	1539.0
57677	990.0	766.0
55013	411.0	250.0
57678	1238.0	1241.0
57679	1785.0	1700.0
55012	2885.0	1363.0
55011	4511.0	3453.0
55018	0.0	2.0
57673	341.0	612.0
57674	5622.0	11682.0
55017	4528.0	2584.0
55016	477.0	315.0
100418728	0.0	0.0
55015	2244.0	2169.0
106479718	0.0	0.0
106479717	0.0	0.0
730211	14.0	15.0
100127989	0.0	0.0
106479716	0.0	0.0
106479715	0.0	1.0
106479714	0.0	0.0
106479713	0.0	0.0
106479712	0.0	0.0
106479711	0.0	0.0
644850	4.0	0.0
57680	5023.0	6949.0
106479710	0.0	0.0
100418733	0.0	0.0
100418735	0.0	1.0
57683	919.0	799.0
353267	4.0	2.0
55020	4223.0	5379.0
100418731	0.0	0.0
57688	1146.0	1499.0
57689	59.0	71.0
55024	924.0	754.0
55023	3479.0	4115.0
389217	3.0	4.0
55022	2968.0	460.0
57684	1185.0	921.0
100418737	17.0	11.0
55028	2890.0	1321.0
57685	1328.0	856.0
343819	0.0	0.0
100418736	0.0	0.0
55027	1301.0	1382.0
100418739	0.0	0.0
55026	82.0	53.0
57687	103.0	4.0
353274	1706.0	1817.0
644844	2.0	50.0
100127983	839.0	115.0
149708	80.0	21.0
106479709	0.0	0.0
106479708	0.0	0.0
106479707	1.0	1.0
137735	3.0	2.0
106479706	3.0	6.0
729211	5.0	3.0
100127979	0.0	0.0
106479705	0.0	0.0
106479704	0.0	0.0
106479703	0.0	0.0
106479702	0.0	0.0
106479701	0.0	0.0
644861	2.0	3.0
106479700	0.0	0.0
100127976	0.0	0.0
57691	876.0	586.0
100418744	4.0	4.0
57692	798.0	633.0
100418743	1.0	0.0
57693	1702.0	2098.0
150709	303.0	196.0
392843	0.0	0.0
100418745	1.0	0.0
55032	3367.0	1779.0
100418740	22.0	8.0
55031	7954.0	7350.0
573971	5.0	6.0
729215	0.0	0.0
55030	2986.0	2650.0
57690	1261.0	1914.0
57699	492.0	110.0
55036	456.0	572.0
389208	3.0	6.0
55035	2316.0	2006.0
55034	740.0	332.0
389206	776.0	4725.0
55033	1996.0	822.0
389207	0.0	0.0
57695	641.0	578.0
100418748	3.0	4.0
57696	1170.0	1229.0
55039	1183.0	1063.0
100418747	2.0	1.0
55038	657.0	390.0
57697	455.0	265.0
55037	4067.0	2956.0
123103	70.0	19.0
57698	4081.0	4118.0
389203	2358.0	1499.0
113791	3946.0	3022.0
390231	0.0	0.0
353288	0.0	0.0
390233	0.0	2.0
100418754	0.0	0.0
147150	12.0	32.0
100418756	0.0	0.0
389240	105.0	103.0
100418751	0.0	0.0
102465803	0.0	0.0
100418750	0.0	0.0
102465802	0.0	0.0
390239	0.0	0.0
102465801	0.0	0.0
102465800	0.0	0.0
390243	9.0	4.0
353299	1.0	1.0
390245	5.0	1.0
147166	555.0	170.0
100418763	0.0	0.0
100233209	220.0	106.0
100418769	0.0	3.0
123169	1959.0	2362.0
104266962	15.0	1.0
104266963	0.0	1.0
100418770	0.0	1.0
392872	6.0	3.0
390211	2.0	0.0
390212	1.0	1.0
390213	11.0	10.0
100418779	0.0	0.0
147172	720.0	614.0
147179	2868.0	4456.0
104266960	0.0	0.0
390215	0.0	0.0
104266961	0.0	0.0
160140	44.0	22.0
390218	3.0	1.0
100418774	0.0	0.0
389257	0.0	4.0
159162	0.0	0.0
104266959	0.0	0.0
159163	0.0	0.0
102465832	0.0	0.0
100418781	1.0	8.0
104266957	58.0	12.0
104266958	0.0	0.0
104266956	0.0	0.0
102465839	0.0	0.0
147184	1461.0	1194.0
390224	0.0	0.0
102465838	0.0	0.0
147183	0.0	0.0
390225	0.0	0.0
102465837	0.0	0.0
390226	0.0	0.0
102465836	0.0	0.0
102465835	0.0	0.0
102465834	0.0	0.0
102465833	0.0	0.0
389246	0.0	0.0
729288	120.0	73.0
102465842	1.0	3.0
390271	0.0	0.0
102465841	0.0	0.0
100418792	0.0	0.0
102465840	0.0	0.0
390273	0.0	0.0
221409	2.0	0.0
390274	0.0	0.0
390275	0.0	0.0
100418799	0.0	0.0
389289	316.0	400.0
149773	10.0	11.0
221400	608.0	1198.0
149775	12.0	8.0
102524628	9.0	2.0
147111	12.0	35.0
150759	198.0	349.0
729277	0.0	0.0
137797	0.0	0.0
730262	0.0	0.0
135138	450.0	254.0
102465857	0.0	0.0
102465856	0.0	2.0
150763	56.0	27.0
102465865	0.0	0.0
102465864	0.0	0.0
102465863	0.0	0.0
102465862	0.0	0.0
102465861	0.0	2.0
102465860	0.0	0.0
159119	1.0	1.0
730291	0.0	0.0
221421	205.0	58.0
390259	0.0	0.0
221424	127.0	144.0
102465869	0.0	0.0
102465868	0.0	1.0
102465867	0.0	0.0
102465866	0.0	0.0
57600	2903.0	10236.0
57602	2478.0	3379.0
57608	5746.0	2314.0
57609	2310.0	4625.0
135154	1364.0	894.0
150771	487.0	174.0
57604	158.0	258.0
57605	751.0	540.0
159125	0.0	0.0
57606	6279.0	6066.0
135152	50.0	66.0
102465876	0.0	0.0
221416	2.0	2.0
102465875	0.0	0.0
390260	0.0	0.0
102465874	0.0	0.0
390261	0.0	0.0
102465873	0.0	0.0
102465872	1.0	0.0
102465871	3.0	0.0
729298	0.0	0.0
390264	0.0	0.0
102465870	0.0	0.0
390265	0.0	0.0
390266	0.0	0.0
390267	0.0	0.0
390269	0.0	0.0
102465879	0.0	0.0
389293	0.0	0.0
102465878	0.0	0.0
102465877	0.0	0.0
57611	42.0	31.0
147138	477.0	356.0
57613	1185.0	3301.0
57614	2988.0	4107.0
57610	1976.0	2609.0
57619	5321.0	6444.0
57615	19.0	16.0
57616	2192.0	1139.0
57617	2887.0	2460.0
390195	0.0	0.0
390197	0.0	0.0
102465882	0.0	0.0
102465881	3.0	1.0
390199	0.0	0.0
102465880	0.0	0.0
221442	201.0	201.0
221443	3324.0	1905.0
400084	22.0	27.0
221438	0.0	0.0
196051	152.0	177.0
389197	22.0	15.0
400073	963.0	614.0
159090	2397.0	1971.0
159091	303.0	193.0
257407	779.0	4855.0
196047	187.0	9.0
390174	0.0	0.0
221468	29.0	64.0
400064	6.0	3.0
221472	361.0	157.0
100233198	145.0	123.0
390181	0.0	0.0
390183	6.0	6.0
390186	0.0	0.0
400058	1.0	0.0
221458	93.0	17.0
654170	0.0	0.0
390190	0.0	0.0
390191	0.0	0.0
9300	0.0	0.0
9301	0.0	0.0
9304	0.0	0.0
9302	0.0	0.0
9303	0.0	0.0
221491	1995.0	606.0
9311	77.0	49.0
9312	3.0	3.0
9310	295.0	289.0
9315	4134.0	1403.0
162699	0.0	0.0
9313	5.0	2.0
147081	1069.0	923.0
9314	4371.0	6462.0
221477	11632.0	10705.0
221476	3358.0	143.0
221481	62.0	49.0
9308	1070.0	399.0
9306	1779.0	1972.0
9322	4262.0	2453.0
9320	14778.0	11084.0
9321	3402.0	4784.0
9326	2947.0	1888.0
147093	1.0	0.0
9324	4175.0	2467.0
9325	2427.0	1526.0
160065	1.0	4.0
257415	725.0	672.0
9319	164.0	225.0
9317	1921.0	1803.0
9318	7120.0	5254.0
9333	22.0	27.0
9334	5572.0	4055.0
400094	2.0	6.0
9331	1260.0	470.0
9332	911.0	724.0
9337	5446.0	3775.0
9338	5242.0	1961.0
100233146	0.0	0.0
221496	2859.0	2567.0
9330	2438.0	1944.0
9328	4335.0	3519.0
9329	2852.0	3872.0
9344	3945.0	4318.0
9342	3089.0	2875.0
9343	4220.0	4942.0
9348	9.0	5.0
9349	67019.0	60915.0
402665	2.0	4.0
106479699	0.0	0.0
106480688	0.0	0.0
57582	28.0	4.0
106479698	0.0	1.0
106480687	0.0	0.0
57583	6811.0	6864.0
106479697	2.0	0.0
57584	3769.0	3059.0
106479696	0.0	0.0
106480689	0.0	0.0
9340	14.0	4.0
106479695	0.0	0.0
9341	11037.0	5061.0
106479694	1.0	1.0
106479693	0.0	0.0
57580	3246.0	1696.0
106479692	0.0	0.0
57589	1789.0	1147.0
106479691	0.0	1.0
106480691	0.0	0.0
106479690	0.0	0.0
106480690	2.0	0.0
106480693	0.0	0.0
106480692	0.0	0.0
57585	1240.0	1714.0
106480695	8.0	4.0
57586	720.0	1741.0
106480694	0.0	0.0
57587	4660.0	4153.0
106480697	0.0	0.0
106480696	1.0	0.0
644743	0.0	0.0
9355	1.0	3.0
100101467	1536.0	1387.0
9356	0.0	0.0
9353	2409.0	1024.0
9354	2958.0	3042.0
644761	4.0	11.0
9358	57.0	64.0
106479689	0.0	0.0
57592	2506.0	3215.0
106480699	0.0	0.0
106479688	0.0	0.0
57593	3703.0	2269.0
106480698	0.0	0.0
106479687	0.0	1.0
106479686	0.0	0.0
57594	1209.0	1325.0
57595	855.0	674.0
106479685	0.0	0.0
9351	8282.0	11051.0
106479684	0.0	0.0
9352	6804.0	5399.0
106479683	0.0	0.0
57590	3911.0	3960.0
106479682	0.0	0.0
9350	0.0	1.0
57591	2397.0	3143.0
106479681	0.0	0.0
106479680	0.0	0.0
57596	232.0	85.0
57597	1728.0	1870.0
57599	4343.0	3046.0
644754	0.0	0.0
644758	0.0	0.0
644759	0.0	1.0
9366	0.0	0.0
9367	2379.0	1534.0
9364	1598.0	893.0
9365	931.0	1383.0
9368	5920.0	5489.0
9369	578.0	324.0
644773	0.0	0.0
402643	0.0	1.0
106480666	0.0	0.0
106480665	0.0	0.0
106480668	0.0	0.0
106480667	0.0	0.0
9362	504.0	49.0
9363	73.0	13.0
106480669	0.0	0.0
9360	7030.0	5836.0
9361	5374.0	5437.0
106480671	0.0	0.0
106480670	0.0	0.0
106480673	0.0	0.0
106480672	0.0	0.0
402635	1.0	4.0
106480675	0.0	0.0
106480674	0.0	0.0
341277	12.0	21.0
644768	0.0	0.0
341276	0.0	0.0
9377	4758.0	4108.0
9378	73.0	57.0
9375	23951.0	26627.0
9376	0.0	2.0
9379	734.0	192.0
106480677	0.0	0.0
9370	0.0	0.0
106480676	0.0	0.0
106480679	0.0	0.0
106480678	10.0	49.0
9373	2300.0	2207.0
9374	546.0	473.0
9371	5366.0	5662.0
9372	2441.0	2301.0
106480680	0.0	0.0
106480682	0.0	0.0
106480681	0.0	0.0
257468	145.0	33.0
106480684	0.0	0.0
106480683	0.0	0.0
106480686	2.0	3.0
106480685	0.0	0.0
100101440	6.0	8.0
9388	1017.0	199.0
9389	7.0	3.0
644790	8.0	8.0
9386	7.0	2.0
106479659	0.0	0.0
106479658	0.0	0.0
113730	37.0	38.0
106479657	0.0	0.0
106479656	2.0	0.0
9380	10374.0	7169.0
106480644	0.0	0.0
