id	4a8849c2-9e21-4ccf-b703-b6d6311744e0	1530a60d-78d0-4ce6-8959-40080184f716
100820741	0.0	0.0
338448	0.0	0.0
8808	168.0	63.0
8809	171.0	117.0
54512	1090.0	1242.0
54511	90.0	37.0
54510	1978.0	1445.0
54516	527.0	456.0
8802	4372.0	2812.0
8803	2610.0	1498.0
54514	1.0	2.0
8800	2973.0	2802.0
8801	5708.0	5276.0
8807	9.0	9.0
400916	1062.0	595.0
54518	195.0	215.0
8804	6652.0	5085.0
100506939	1.0	0.0
54517	769.0	740.0
8805	3046.0	3872.0
8820	26.0	43.0
8821	1501.0	2626.0
338440	261.0	194.0
338442	142.0	72.0
8819	457.0	543.0
100820732	0.0	0.0
255620	0.0	1.0
54522	419.0	444.0
54521	1063.0	1021.0
54520	1330.0	1428.0
100820735	0.0	1.0
8813	1552.0	1201.0
170393	5.0	2.0
8814	282.0	138.0
170392	3.0	2.0
100506925	0.0	0.0
8811	0.0	3.0
8812	489.0	508.0
8817	34.0	38.0
8818	2928.0	3763.0
54529	2688.0	2439.0
255626	0.0	0.0
8815	5972.0	5286.0
8816	4210.0	3854.0
170394	1014.0	2404.0
8831	734.0	757.0
8832	184.0	339.0
100506953	1.0	1.0
338433	0.0	0.0
338436	0.0	0.0
338427	0.0	0.0
338428	0.0	0.0
338429	0.0	0.0
54534	1643.0	1479.0
54532	2461.0	2184.0
54531	1104.0	1465.0
54538	1057.0	1124.0
8824	4017.0	3337.0
8825	211.0	265.0
54537	2160.0	2267.0
54536	1915.0	1804.0
8822	14.0	13.0
8823	0.0	0.0
54535	1411.0	1339.0
8828	1480.0	1394.0
8829	3989.0	3330.0
8826	12782.0	12310.0
54539	5105.0	5937.0
8842	268.0	206.0
8843	15.0	9.0
8840	308.0	123.0
8841	3275.0	3153.0
100158257	0.0	0.0
54541	6147.0	4202.0
54540	1511.0	1748.0
54545	4127.0	3934.0
54544	0.0	1.0
54543	7980.0	8790.0
54542	2259.0	3053.0
54549	2008.0	4774.0
8835	5877.0	7482.0
8836	283.0	275.0
8833	3697.0	4520.0
8834	2019.0	1773.0
54546	6.0	32.0
8839	294.0	202.0
8837	5485.0	6842.0
8838	69.0	25.0
101928483	117.0	46.0
8850	2845.0	2465.0
101928484	1.0	0.0
8853	972.0	899.0
8854	3001.0	1453.0
8851	87.0	125.0
8852	0.0	0.0
400960	781.0	684.0
338412	2.0	0.0
338413	0.0	0.0
54552	523.0	625.0
400957	2.0	4.0
54551	35.0	101.0
54550	5.0	13.0
196996	410.0	434.0
400955	4.0	2.0
400954	100.0	63.0
54556	648.0	1235.0
54555	2962.0	3373.0
400952	9.0	18.0
54554	791.0	847.0
400950	1.0	1.0
8846	737.0	715.0
100820709	3.0	1.0
8847	66.0	53.0
54558	706.0	528.0
8844	593.0	497.0
54557	1106.0	598.0
8848	33390.0	21994.0
196993	344.0	63.0
8861	3762.0	3825.0
101928492	71.0	69.0
8864	2944.0	2406.0
6201	33186.0	28978.0
6203	67256.0	63830.0
8862	391.0	370.0
101928496	0.0	0.0
8863	3712.0	3115.0
6202	89106.0	82167.0
723972	4.0	9.0
400946	13.0	13.0
400945	50.0	27.0
54567	509.0	856.0
54566	2317.0	3468.0
400941	1.0	0.0
8857	1871.0	840.0
8858	3.0	4.0
54569	1.0	0.0
8856	10.0	8.0
54568	0.0	0.0
8859	830.0	814.0
8871	1955.0	3117.0
8872	2602.0	2227.0
6210	31042.0	27240.0
8870	1033.0	1281.0
100421500	0.0	0.0
8875	132.0	192.0
8876	40.0	42.0
8874	5228.0	4620.0
100421506	0.0	1.0
100421509	0.0	0.0
54570	0.0	0.0
400935	2.0	6.0
54574	0.0	0.0
54573	0.0	0.0
54572	0.0	1.0
400932	0.0	0.0
54571	0.0	0.0
54578	11.0	2.0
255631	18.0	20.0
400931	76.0	80.0
54577	0.0	1.0
54576	5.0	63.0
54575	1.0	12.0
6205	86083.0	88973.0
100506915	4.0	5.0
8869	854.0	521.0
6204	10668.0	11248.0
6207	23160.0	22729.0
6206	55925.0	59913.0
8867	598.0	729.0
54579	0.0	1.0
6209	15033.0	26380.0
6208	54953.0	50537.0
170384	733.0	812.0
100506916	0.0	0.0
8882	2004.0	1839.0
8883	2051.0	1658.0
8880	3938.0	4008.0
8881	3436.0	3533.0
8886	4038.0	3175.0
6223	48028.0	44721.0
100421512	1.0	0.0
8887	11902.0	10459.0
6222	116542.0	104522.0
8884	1471.0	1950.0
6224	47544.0	49792.0
100421515	16.0	9.0
54581	343.0	273.0
54580	0.0	0.0
54585	1441.0	1118.0
54584	198.0	315.0
54583	2999.0	3306.0
54587	1476.0	2692.0
54586	0.0	0.0
8879	8291.0	10430.0
170371	367.0	252.0
170370	0.0	0.0
8877	140.0	168.0
6218	43455.0	45029.0
6217	43091.0	39785.0
8878	14420.0	14090.0
6219	2.0	11.0
100506907	0.0	0.0
100506906	99.0	212.0
255649	0.0	0.0
6230	27977.0	29975.0
8893	4259.0	3952.0
8894	3856.0	4437.0
101928440	2.0	0.0
8891	1562.0	1296.0
6232	40232.0	34835.0
8892	1545.0	1345.0
6231	11378.0	12688.0
8897	660.0	833.0
6234	16512.0	19573.0
8898	3724.0	4586.0
6233	29760.0	29658.0
8895	11561.0	10587.0
6236	174.0	180.0
8896	2416.0	1944.0
6235	15199.0	15928.0
101928442	0.0	0.0
101928448	0.0	0.0
8890	3206.0	3550.0
280659	0.0	0.0
280657	0.0	0.0
280658	0.0	0.0
280655	0.0	5.0
253039	2288.0	2275.0
6227	20952.0	24127.0
6226	0.0	3.0
6229	64251.0	70429.0
8888	3923.0	5773.0
6228	34952.0	34333.0
6241	136.0	316.0
6240	3211.0	3271.0
100421411	0.0	0.0
6242	1626.0	1985.0
100421413	1.0	6.0
101928455	0.0	3.0
6244	0.0	0.0
6247	7.0	1.0
100421415	7.0	8.0
6246	0.0	0.0
280644	0.0	2.0
253044	0.0	0.0
6238	19263.0	30941.0
6237	5112.0	2936.0
8899	4140.0	3870.0
6239	3617.0	6264.0
6252	1335.0	3857.0
100421420	7.0	8.0
6251	4226.0	3047.0
100421422	4.0	6.0
6253	1046.0	698.0
6256	7488.0	7095.0
100421424	0.0	0.0
6258	40.0	15.0
6257	3153.0	3018.0
100421428	0.0	0.0
101928469	0.0	0.0
100421429	3.0	1.0
280637	0.0	0.0
280636	2856.0	2856.0
253018	53.0	38.0
253017	0.0	0.0
253012	99.0	28.0
6249	6135.0	6243.0
6248	0.0	0.0
6263	235.0	211.0
100421431	1.0	2.0
6262	878.0	1709.0
100421432	2.0	6.0
101928470	1.0	0.0
100421433	0.0	4.0
100421436	39.0	29.0
100421439	1.0	2.0
6261	293.0	255.0
6260	1.0	2.0
6259	4649.0	3647.0
100421430	0.0	0.0
6274	13.0	14.0
6273	502.0	345.0
6276	3.0	0.0
6275	1296.0	739.0
6278	0.0	0.0
6277	11000.0	6291.0
6279	48.0	23.0
6272	5440.0	6171.0
6271	89.0	58.0
6285	628.0	129.0
6284	800.0	869.0
100421455	0.0	0.0
6286	198.0	86.0
6289	9.0	33.0
6288	56.0	139.0
6281	5593.0	8516.0
6280	221.0	108.0
6283	2.0	8.0
6282	10917.0	10443.0
123920	936.0	886.0
100421451	0.0	0.0
6296	3078.0	6043.0
6295	14.0	14.0
6297	1490.0	1441.0
6299	50.0	12.0
101928420	0.0	0.0
6290	0.0	0.0
6291	1.0	3.0
6294	3137.0	5208.0
6293	3586.0	3092.0
100421478	0.0	0.0
100421479	3.0	0.0
280664	0.0	0.0
54505	3072.0	2541.0
280660	0.0	0.0
54504	952.0	728.0
280661	14.0	13.0
54503	897.0	876.0
54502	12007.0	13474.0
54509	41.0	27.0
123904	0.0	0.0
54508	102.0	154.0
100421473	0.0	0.0
54507	264.0	249.0
100421487	0.0	0.0
133308	417.0	359.0
147945	0.0	1.0
123970	0.0	0.0
100421480	0.0	3.0
147947	1861.0	2768.0
147948	310.0	407.0
147949	342.0	393.0
100421484	0.0	0.0
100421485	0.0	0.0
100421498	0.0	0.0
100421499	0.0	0.0
101060006	0.0	1.0
101060005	0.0	0.0
101060004	0.0	0.0
100421495	0.0	0.0
100421496	0.0	0.0
351449	0.0	0.0
107126294	7.0	4.0
147965	1210.0	1200.0
147968	53.0	23.0
107126289	0.0	0.0
107126287	0.0	0.0
101060039	1.0	0.0
121360	1.0	0.0
101060032	7.0	4.0
135924	0.0	0.0
135927	4.0	1.0
121355	7.0	9.0
147906	1494.0	1087.0
135932	144.0	78.0
101060045	0.0	1.0
135935	0.0	0.0
101060040	0.0	0.0
147912	895.0	1859.0
135942	0.0	0.0
135941	0.0	0.0
121340	2.0	1.0
135946	0.0	0.0
135948	0.0	0.0
104326190	0.0	0.0
104326191	9.0	2.0
147923	729.0	735.0
147920	5.0	0.0
147929	216.0	251.0
104326192	1.0	3.0
104326193	3.0	9.0
375444	150.0	67.0
104326189	0.0	0.0
101060020	0.0	1.0
375449	2596.0	2310.0
104326188	0.0	0.0
121328	4.0	5.0
91653	2089.0	2157.0
389762	0.0	0.0
351143	1.0	8.0
389761	0.0	0.0
390756	0.0	0.0
27087	780.0	773.0
27085	129.0	120.0
27086	7671.0	8636.0
389756	1.0	0.0
147429	31.0	38.0
27089	9855.0	7550.0
91646	40.0	12.0
91647	1067.0	1253.0
642968	2.0	1.0
135458	2.0	1.0
390766	0.0	0.0
27098	646.0	406.0
27099	0.0	0.0
27097	1295.0	1312.0
389741	187.0	261.0
27090	766.0	446.0
27091	1.0	0.0
27094	67.0	51.0
27095	3434.0	3013.0
27092	3273.0	993.0
642976	2.0	0.0
400629	1.0	1.0
27093	0.0	1.0
160428	349.0	212.0
375133	119.0	119.0
387122	1.0	0.0
390730	0.0	3.0
390732	0.0	0.0
390735	0.0	1.0
387119	261.0	227.0
27063	5.0	1.0
387117	0.0	0.0
27069	10913.0	8756.0
400612	0.0	0.0
27067	2290.0	2604.0
27068	3949.0	4425.0
221908	485.0	490.0
341799	0.0	0.0
400619	254.0	198.0
642987	216.0	198.0
400618	84.0	37.0
400617	75.0	113.0
64065	18709.0	15000.0
91662	40.0	92.0
91663	9278.0	9105.0
64064	26.0	31.0
64067	102.0	122.0
64066	0.0	0.0
91661	1083.0	665.0
91664	778.0	527.0
147463	913.0	1827.0
387111	3.0	5.0
27076	1301.0	939.0
390748	3.0	4.0
27077	601.0	539.0
400604	93.0	85.0
27074	550.0	242.0
27075	9184.0	8829.0
389766	1.0	1.0
387103	179.0	114.0
387104	3.0	5.0
27079	510.0	645.0
389763	0.0	0.0
341784	0.0	7.0
642996	0.0	1.0
27072	4051.0	3541.0
160419	1.0	1.0
64061	3198.0	3378.0
400609	0.0	0.0
160418	2255.0	1803.0
64063	814.0	705.0
27071	89.0	54.0
64062	2493.0	3030.0
91695	249.0	244.0
100313772	0.0	0.0
100313773	0.0	0.0
64078	12.0	19.0
100313770	0.0	0.0
64077	1419.0	1190.0
91694	1660.0	1267.0
100313771	0.0	0.0
390790	1.0	1.0
221927	3258.0	4579.0
390792	6.0	2.0
400680	6.0	2.0
27043	3732.0	5094.0
27044	20993.0	35052.0
27042	1193.0	1269.0
389799	10.0	8.0
100313778	0.0	0.0
100313779	0.0	0.0
64072	152.0	83.0
100313777	0.0	0.0
27040	4.0	11.0
100313774	0.0	0.0
64073	221.0	133.0
64087	11825.0	4057.0
221914	17.0	33.0
64089	715.0	643.0
100313781	0.0	0.0
91683	271.0	275.0
91689	5068.0	5112.0
100313780	0.0	0.0
245908	0.0	0.0
91687	239.0	240.0
245909	0.0	0.0
400673	671.0	744.0
389792	63.0	155.0
389791	4.0	4.0
387129	0.0	0.0
400668	1.0	0.0
389787	24.0	49.0
64081	636.0	727.0
64080	184.0	158.0
64083	13040.0	14729.0
64084	2967.0	311.0
64098	186.0	202.0
64097	1041.0	1235.0
400660	43.0	20.0
8909	22.0	16.0
27022	53.0	64.0
8907	2435.0	2768.0
341757	0.0	0.0
400658	21.0	14.0
8908	636.0	696.0
147407	3.0	0.0
27020	9984.0	6233.0
400657	710.0	476.0
27023	0.0	1.0
400654	0.0	0.0
64090	1.0	2.0
64092	121.0	132.0
64091	1676.0	704.0
8900	6.0	3.0
64094	5876.0	6272.0
8905	835.0	791.0
147409	6.0	6.0
64093	3789.0	1580.0
8906	1832.0	2711.0
64096	0.0	1.0
8904	4668.0	4073.0
221935	675.0	2044.0
221937	2075.0	2788.0
221938	0.0	3.0
400652	16.0	36.0
400650	3.0	6.0
27039	6.0	5.0
27032	21286.0	23183.0
27033	31.0	29.0
27030	1293.0	1226.0
27031	403.0	278.0
27036	25.0	30.0
400645	0.0	0.0
27037	1833.0	1819.0
400644	2.0	4.0
27034	9499.0	11668.0
400643	382.0	141.0
27035	80.0	82.0
8912	8561.0	9298.0
100313769	0.0	1.0
8913	636.0	816.0
8910	1515.0	898.0
8911	2.0	12.0
8916	3444.0	4116.0
8914	1039.0	1278.0
8915	888.0	1097.0
245935	0.0	0.0
245936	0.0	0.0
245937	5.0	2.0
245938	0.0	0.0
8930	1716.0	1353.0
245939	0.0	0.0
221960	532.0	449.0
245930	0.0	0.0
245931	0.0	0.0
245932	0.0	0.0
245934	0.0	0.0
8929	0.0	0.0
8924	3801.0	6035.0
8927	122.0	273.0
8928	2.0	6.0
8925	3635.0	4782.0
8926	43.0	143.0
221955	1294.0	1413.0
8941	3.0	10.0
8942	35.0	47.0
375189	18.0	35.0
8940	27.0	20.0
245940	0.0	0.0
206338	3.0	6.0
375190	549.0	428.0
196446	8.0	11.0
8934	2496.0	2524.0
8935	1794.0	2164.0
196441	1592.0	1409.0
8932	2827.0	3380.0
8933	4794.0	4456.0
8938	1268.0	1541.0
8939	3159.0	3682.0
8936	431.0	380.0
326105	0.0	0.0
245913	0.0	0.0
245915	0.0	0.0
221981	654.0	588.0
245910	0.0	0.0
206358	2517.0	11091.0
245911	1.0	0.0
245912	0.0	0.0
196415	0.0	0.0
642909	3.0	3.0
642907	1.0	0.0
8945	2615.0	3040.0
54659	107.0	185.0
54658	3.0	3.0
8943	8898.0	12995.0
54657	0.0	0.0
8944	0.0	0.0
196410	40.0	19.0
245927	0.0	0.0
245928	0.0	0.0
6300	536.0	822.0
245929	0.0	0.0
6302	3743.0	3210.0
6301	7856.0	7926.0
160492	4.0	2.0
54662	3166.0	3577.0
54661	5.0	4.0
54660	17.0	19.0
54665	2019.0	1844.0
54664	6751.0	4096.0
54663	1164.0	1317.0
8970	167.0	214.0
8971	7999.0	9871.0
101928363	3.0	4.0
8974	1668.0	1542.0
6311	2330.0	4100.0
8975	1117.0	1563.0
6310	2758.0	3122.0
91612	3195.0	2275.0
100421601	0.0	0.0
8972	12.0	6.0
8973	1.0	1.0
245972	67.0	10.0
245973	137.0	138.0
54677	3783.0	2610.0
54676	1907.0	1761.0
54675	4069.0	3198.0
147468	0.0	0.0
54674	98.0	61.0
6304	5041.0	4361.0
6303	11367.0	12849.0
8968	0.0	0.0
6305	4723.0	5890.0
91603	995.0	927.0
91608	172.0	142.0
6307	10210.0	2846.0
642924	4.0	7.0
8969	144.0	176.0
6309	14006.0	9460.0
91607	726.0	707.0
6320	326.0	493.0
6322	343.0	290.0
8985	2806.0	3461.0
8986	1488.0	2487.0
64002	385.0	1916.0
101928378	90.0	181.0
6324	226.0	426.0
64005	255.0	343.0
6323	15.0	44.0
101928376	2.0	5.0
54680	1039.0	1232.0
642938	24.0	17.0
54682	4893.0	3904.0
54681	4180.0	3911.0
196403	2205.0	1997.0
6315	3.0	0.0
6314	1274.0	2077.0
6317	46.0	55.0
8976	4556.0	6287.0
6319	31403.0	32328.0
6318	0.0	6.0
642935	19.0	18.0
8992	12010.0	10301.0
8993	3.0	1.0
6331	60.0	61.0
8991	4969.0	4962.0
6330	534.0	378.0
100421621	4.0	7.0
8996	2684.0	2358.0
101928388	6.0	10.0
6332	1357.0	724.0
8997	598.0	928.0
8994	3211.0	4161.0
6335	69.0	562.0
8995	9.0	9.0
6334	130.0	316.0
147495	7815.0	5702.0
100421629	0.0	0.0
8989	2.0	0.0
6326	52.0	103.0
8987	273.0	324.0
6328	36.0	30.0
91624	4163.0	2309.0
6327	280.0	211.0
8988	0.0	0.0
6329	18.0	12.0
642946	218.0	225.0
6340	993.0	586.0
6342	10862.0	10322.0
6341	2340.0	2844.0
6344	4.0	2.0
100421633	0.0	0.0
6343	2.0	4.0
100421634	0.0	0.0
6346	0.0	0.0
6345	281.0	233.0
100421638	0.0	2.0
642958	1.0	2.0
642959	0.0	0.0
6337	12504.0	10337.0
642952	0.0	0.0
6336	0.0	0.0
6339	91.0	94.0
91614	109.0	52.0
8999	31.0	12.0
6338	606.0	480.0
642954	21.0	24.0
6351	116.0	116.0
6352	735.0	610.0
6355	3.0	4.0
6354	0.0	1.0
6357	11.0	4.0
6356	19.0	49.0
100421528	1.0	3.0
6348	68.0	111.0
6347	289.0	407.0
196394	347.0	233.0
6362	18.0	90.0
6361	5.0	8.0
6364	9.0	14.0
6363	464.0	234.0
100421533	23.0	64.0
6366	496.0	141.0
100421535	0.0	0.0
6368	35.0	36.0
6367	101.0	101.0
101928337	0.0	0.0
6360	3.0	13.0
255349	3.0	1.0
6359	1.0	0.0
6358	156.0	127.0
6373	65.0	122.0
101928340	7.0	6.0
6372	148.0	175.0
100421542	0.0	0.0
6375	17.0	6.0
6374	8.0	39.0
100421545	15.0	23.0
6376	4788.0	5922.0
101928345	5.0	0.0
100421549	0.0	0.0
6370	5.0	2.0
255313	0.0	0.0
196374	0.0	4.0
6369	7.0	16.0
6383	6168.0	3853.0
6386	5942.0	6558.0
6385	7348.0	5413.0
6388	3610.0	2880.0
6387	1729.0	2686.0
6389	5685.0	5300.0
255330	0.0	0.0
6382	13124.0	9528.0
102724246	2.0	1.0
255324	13.0	2.0
196385	46.0	37.0
196383	2454.0	1832.0
100421550	0.0	1.0
6397	2622.0	3518.0
100421565	0.0	0.0
6396	6513.0	5468.0
100421566	0.0	1.0
6399	981.0	872.0
6398	720.0	633.0
6391	5018.0	4631.0
6390	3250.0	2567.0
6392	4413.0	2459.0
282997	87.0	89.0
282996	60.0	55.0
100134229	397.0	414.0
282991	1758.0	1575.0
100421560	0.0	0.0
100421577	17.0	26.0
100421579	2.0	4.0
255394	641.0	548.0
102724224	0.0	3.0
54600	0.0	0.0
54602	3932.0	2780.0
282980	0.0	0.0
54606	3397.0	2905.0
100421572	0.0	0.0
100421588	3.0	4.0
100421589	242.0	75.0
282974	529.0	878.0
282973	223.0	298.0
54619	319.0	391.0
100421581	0.0	0.0
196335	0.0	7.0
100421582	12.0	10.0
54617	2294.0	2457.0
100421598	0.0	0.0
100421599	0.0	0.0
255374	184.0	225.0
282969	249.0	179.0
102724201	0.0	0.0
282966	0.0	0.0
54622	1626.0	1423.0
100134259	15.0	17.0
54621	1528.0	1494.0
54620	609.0	1259.0
54626	353.0	324.0
54625	2910.0	3828.0
54623	4701.0	5814.0
54629	2473.0	2504.0
54627	186.0	82.0
27005	1889.0	1733.0
27006	11.0	21.0
27000	1144.0	1316.0
27004	4.0	0.0
27018	7164.0	7250.0
27019	14.0	11.0
400591	0.0	0.0
27010	240.0	187.0
27012	0.0	0.0
27013	7497.0	8525.0
400581	0.0	1.0
400578	18.0	2.0
400569	1048.0	904.0
400566	341.0	350.0
389715	0.0	0.0
100313829	0.0	0.0
390729	1.0	11.0
100313824	0.0	0.0
100313822	0.0	0.0
389740	5.0	2.0
389730	0.0	0.0
100038246	0.0	0.0
389727	0.0	0.0
91775	1038.0	858.0
390872	0.0	0.0
390874	1.0	2.0
654835	0.0	0.0
400759	102.0	72.0
400757	1.0	0.0
125997	0.0	0.0
389874	0.0	0.0
389873	0.0	3.0
400752	135.0	122.0
137994	72.0	86.0
642843	4.0	6.0
91768	247.0	443.0
64151	48.0	127.0
64150	257.0	139.0
64168	489.0	235.0
64167	252.0	149.0
390883	0.0	0.0
390882	0.0	0.0
390885	0.0	0.0
390886	0.0	0.0
125988	2623.0	2462.0
400746	175.0	84.0
400745	27.0	25.0
389866	4.0	10.0
150962	502.0	398.0
64175	1451.0	1440.0
162968	105.0	174.0
64174	86.0	90.0
162966	453.0	312.0
162967	1719.0	1651.0
162962	436.0	429.0
162963	568.0	521.0
125981	107.0	49.0
149992	0.0	0.0
390856	0.0	0.0
390858	250.0	126.0
27187	0.0	0.0
390857	0.0	0.0
400736	0.0	0.0
400735	0.0	0.0
27185	238.0	561.0
149986	2344.0	3121.0
147323	1.0	0.0
326293	1.0	0.0
100313839	0.0	0.0
389898	1.0	2.0
100313837	0.0	0.0
326295	0.0	1.0
27189	2.0	0.0
100313838	0.0	0.0
326294	0.0	1.0
125972	3.0	0.0
642864	0.0	0.0
100313835	0.0	0.0
326296	0.0	0.0
326298	0.0	0.0
375260	135.0	130.0
27183	3929.0	5085.0
64170	156.0	229.0
642869	1.0	2.0
27180	31.0	34.0
27181	77.0	110.0
64172	434.0	351.0
100313830	0.0	0.0
375248	78.0	85.0
91782	3071.0	2495.0
27197	32.0	41.0
147339	1482.0	1484.0
27198	492.0	609.0
27195	0.0	0.0
125965	7.0	4.0
27196	0.0	1.0
125963	0.0	0.0
125962	0.0	0.0
27199	90.0	7.0
400720	869.0	923.0
149998	4.0	0.0
389884	5.0	4.0
326286	0.0	0.0
27190	72.0	42.0
64180	5.0	2.0
27193	0.0	0.0
100313842	1.0	2.0
642879	0.0	0.0
100313843	0.0	0.0
27194	0.0	0.0
400728	12.0	19.0
64184	0.0	0.0
100313840	0.0	0.0
100313841	0.0	0.0
100313892	0.0	0.0
642891	6.0	2.0
387264	0.0	4.0
387263	1409.0	1490.0
206412	16.0	21.0
27164	551.0	358.0
27165	72.0	54.0
27163	8085.0	8046.0
400799	2.0	0.0
400798	16.0	19.0
27166	2051.0	2085.0
400797	0.0	0.0
326272	0.0	0.0
326275	1.0	5.0
326277	1.0	0.0
326279	11.0	17.0
27160	2.0	1.0
27161	1773.0	2217.0
326278	6.0	14.0
100313895	0.0	0.0
642888	1.0	0.0
100313896	0.0	0.0
387254	0.0	0.0
400793	853.0	1028.0
150928	63.0	120.0
27175	1026.0	711.0
149934	0.0	0.0
27173	8273.0	7088.0
150921	15.0	15.0
27179	0.0	1.0
27177	0.0	0.0
27178	1.0	0.0
341883	179.0	316.0
341880	118.0	48.0
27170	0.0	0.0
326269	0.0	0.0
137964	3496.0	3482.0
390892	0.0	0.0
375298	128.0	170.0
149951	3436.0	3395.0
27148	1223.0	1549.0
390895	0.0	0.0
206426	2.0	3.0
27143	558.0	739.0
27141	56.0	47.0
27146	27.0	33.0
106029310	2.0	0.0
27147	548.0	512.0
27145	408.0	288.0
123355	948.0	932.0
137970	1879.0	2206.0
375287	1188.0	947.0
387276	0.0	0.0
27159	0.0	0.0
387273	3.0	1.0
150947	0.0	0.0
150946	227.0	164.0
27153	1388.0	2179.0
27154	3532.0	4837.0
400769	0.0	3.0
27151	6307.0	4217.0
27152	760.0	537.0
123346	1.0	2.0
27158	553.0	790.0
400765	0.0	0.0
100293516	671.0	901.0
387266	0.0	0.0
27156	37.0	8.0
149954	0.0	0.0
387267	1.0	0.0
375295	41.0	24.0
100313886	0.0	0.0
100313887	0.0	0.0
100313884	0.0	0.0
101928287	0.0	2.0
160365	29.0	8.0
160364	16.0	27.0
102724316	860.0	817.0
54754	0.0	7.0
54753	1136.0	1048.0
54752	1.0	7.0
54751	5668.0	5129.0
54758	1215.0	1634.0
54757	73.0	147.0
54756	1293.0	877.0
101928290	61.0	30.0
6401	129.0	179.0
6400	17451.0	26576.0
102724307	2.0	4.0
54760	83.0	118.0
54765	5277.0	6728.0
54764	1454.0	1399.0
54763	2.0	0.0
54762	872.0	530.0
54769	13.0	9.0
54768	15.0	9.0
54766	0.0	0.0
159371	246.0	137.0
100421700	2.0	0.0
100421701	3.0	0.0
100421702	0.0	2.0
100421704	4.0	0.0
100421705	0.0	0.0
100421706	0.0	0.0
100421707	3.0	0.0
100421708	2.0	8.0
100421709	0.0	3.0
54776	5177.0	4425.0
91703	21.0	3.0
6403	1029.0	880.0
6402	275.0	166.0
6405	6326.0	4960.0
54778	1729.0	1711.0
6404	276.0	448.0
54777	28.0	13.0
6407	16.0	8.0
6406	28.0	9.0
64100	0.0	0.0
64102	13.0	4.0
6421	9649.0	12712.0
100421710	0.0	0.0
64101	82.0	27.0
6423	1052.0	1337.0
6422	7506.0	5434.0
64106	23.0	29.0
64105	55.0	41.0
64108	250.0	142.0
100421716	0.0	0.0
100421717	0.0	0.0
100421718	0.0	0.0
64109	7.0	6.0
54780	1888.0	1532.0
54785	440.0	736.0
54784	813.0	858.0
6414	10490.0	13288.0
6416	2738.0	2824.0
54788	4700.0	5027.0
6415	14937.0	10414.0
6418	12804.0	14831.0
6419	1995.0	1783.0
6430	10669.0	10097.0
64111	0.0	0.0
162989	1634.0	1806.0
64110	3245.0	3915.0
6432	5377.0	4617.0
6431	10125.0	10463.0
64112	5206.0	6081.0
64115	2030.0	1938.0
6434	6003.0	5513.0
101928243	111.0	155.0
6433	1798.0	1774.0
64114	16110.0	17302.0
101928244	0.0	0.0
100421724	2.0	8.0
64116	1647.0	2649.0
64118	6031.0	9409.0
101928248	36.0	23.0
100421728	0.0	0.0
54790	1633.0	1646.0
100421729	0.0	0.0
104548973	1.0	0.0
104548972	0.0	0.0
54793	1930.0	1242.0
400713	1115.0	1105.0
104548971	21.0	24.0
104548970	0.0	0.0
54798	188.0	107.0
255411	0.0	0.0
54797	1009.0	724.0
54796	777.0	671.0
54795	18386.0	47737.0
6425	67.0	17.0
6424	1998.0	6161.0
150992	0.0	0.0
6427	4208.0	4337.0
54799	1356.0	1459.0
6426	6567.0	6820.0
6429	4480.0	4763.0
6428	14360.0	13341.0
162979	75.0	47.0
6441	130.0	115.0
64122	1464.0	2065.0
64121	1191.0	1096.0
6440	7.0	0.0
100421731	1.0	0.0
6443	3541.0	1973.0
101928256	0.0	0.0
6442	1227.0	649.0
64123	1093.0	950.0
100421733	0.0	0.0
6445	84.0	30.0
100421734	1.0	1.0
6444	1518.0	3304.0
160313	0.0	0.0
100421736	0.0	0.0
64127	156.0	133.0
162972	1030.0	900.0
64129	2877.0	1750.0
255426	27.0	19.0
642818	0.0	0.0
642819	253.0	194.0
400709	18.0	13.0
6439	0.0	3.0
642812	1.0	6.0
64131	1205.0	1215.0
654817	40.0	50.0
6450	917.0	407.0
91750	787.0	773.0
64130	339.0	282.0
654816	24.0	22.0
6452	1653.0	1778.0
100421741	0.0	0.0
64132	3673.0	4123.0
6451	10377.0	7202.0
64135	1253.0	1345.0
91754	6107.0	6549.0
6453	3023.0	2496.0
6456	197.0	29.0
91752	185.0	82.0
64137	14.0	5.0
6455	5862.0	5904.0
147372	428.0	265.0
6447	67.0	43.0
6446	3681.0	2740.0
91748	2619.0	2977.0
6449	5757.0	7062.0
135398	26.0	6.0
91746	4682.0	4359.0
6448	3130.0	4324.0
91749	228.0	205.0
6461	873.0	912.0
6462	28.0	24.0
6465	0.0	0.0
100421754	0.0	0.0
64146	86.0	122.0
64145	2550.0	2503.0
6464	5674.0	5456.0
162998	66.0	54.0
100421756	2.0	3.0
101928276	0.0	0.0
64147	368.0	488.0
160335	2099.0	2022.0
6466	1.0	1.0
162993	530.0	390.0
64149	1427.0	965.0
147381	60.0	22.0
255403	458.0	430.0
6458	12.0	10.0
6457	80.0	15.0
91734	0.0	0.0
6459	4.0	3.0
6472	3155.0	4607.0
6471	0.0	1.0
6474	2.0	17.0
6473	0.0	0.0
6476	786.0	160.0
6478	1878.0	1839.0
6477	711.0	622.0
101928200	21.0	6.0
100421648	0.0	0.0
6470	1595.0	1106.0
6469	177.0	100.0
6468	4280.0	6380.0
6483	1196.0	1873.0
6482	1180.0	1237.0
100421652	1.0	1.0
6484	2207.0	2230.0
