id	6598740f-64d5-4b20-af26-dac644efc45f	d487c477-1052-4b32-8df9-edf0e6872bd4
100420901	0.0	0.0
22861	1742.0	1211.0
22862	10364.0	11274.0
22863	4357.0	2622.0
22864	4584.0	3847.0
22865	16.0	4.0
10888	69.0	17.0
56203	15.0	18.0
643609	0.0	0.0
56204	13116.0	29202.0
10887	13.0	13.0
124512	1603.0	1406.0
148545	117.0	513.0
283579	3.0	0.0
283578	4046.0	7914.0
10880	0.0	0.0
283576	3.0	3.0
10882	25.0	9.0
10881	0.0	0.0
10884	3759.0	7250.0
283571	79.0	21.0
10886	5.0	3.0
10885	5867.0	5697.0
22834	9569.0	9198.0
22835	1594.0	1758.0
22836	3992.0	16927.0
22837	5933.0	2961.0
101929059	15.0	3.0
22838	4559.0	5729.0
22839	5059.0	6360.0
100420910	6.0	4.0
100420916	2.0	0.0
22832	1536.0	1021.0
124590	7.0	1.0
10855	182.0	397.0
10857	10769.0	7044.0
10856	3539.0	4661.0
10859	407.0	728.0
10858	151.0	54.0
100126793	65.0	44.0
10850	0.0	0.0
643617	19.0	23.0
643615	7.0	11.0
100126791	223.0	337.0
22844	50.0	7.0
22845	723.0	1279.0
22846	2271.0	9647.0
22847	4974.0	2730.0
22848	3569.0	4319.0
22849	1971.0	1501.0
112597	427.0	535.0
100420920	0.0	0.0
100420921	0.0	0.0
100420924	2.0	0.0
124583	5441.0	8446.0
100420926	1.0	4.0
22841	2939.0	2982.0
100420927	1.0	0.0
100419930	2.0	1.0
22843	55.0	120.0
10866	4070.0	2378.0
100420919	0.0	0.0
10865	9897.0	2974.0
10868	3253.0	2749.0
10867	4143.0	4566.0
10869	7259.0	6234.0
10861	359.0	171.0
101929074	139.0	16.0
10864	1.0	1.0
101929071	0.0	0.0
10863	979.0	3939.0
22813	7.0	8.0
22814	7.0	1.0
643641	2705.0	1643.0
22815	0.0	0.0
22816	0.0	0.0
22818	12823.0	18309.0
10829	5.0	15.0
100419945	0.0	0.0
83849	109.0	33.0
83855	704.0	1511.0
10833	0.0	6.0
83854	13.0	126.0
83857	6551.0	1792.0
10835	8.0	6.0
83856	564.0	706.0
10834	1.0	3.0
83851	11.0	2.0
10837	0.0	0.0
100419948	1.0	0.0
83850	754.0	2229.0
10836	2.0	0.0
100419949	1.0	0.0
83853	19.0	12.0
10838	2078.0	2999.0
83852	3381.0	3720.0
124565	6052.0	8876.0
100419947	1.0	5.0
22808	7860.0	2913.0
22809	1985.0	2801.0
101929082	0.0	0.0
101929083	0.0	0.0
10830	0.0	0.0
643637	13.0	1.0
22822	25125.0	9797.0
22823	2415.0	1787.0
22824	1821.0	225.0
101929086	0.0	1.0
22826	6175.0	8496.0
22827	7805.0	7632.0
643653	0.0	1.0
22828	7664.0	3654.0
22829	0.0	0.0
112574	5698.0	4278.0
100419955	1.0	0.0
56241	1019.0	1911.0
100420946	0.0	2.0
56242	2032.0	1948.0
22820	10823.0	23587.0
22821	1937.0	4624.0
100419950	0.0	0.0
10844	4870.0	6000.0
83844	4.0	0.0
10846	337.0	878.0
10845	5697.0	6462.0
10848	5083.0	1937.0
56243	23871.0	11082.0
10847	15816.0	15492.0
56244	8.0	2.0
56245	34.0	4.0
10849	374.0	495.0
56246	6.0	8.0
643646	143.0	68.0
10840	297.0	25.0
10842	14.0	0.0
101929093	0.0	0.0
10841	49.0	8.0
643648	1.0	0.0
101929010	5.0	6.0
100420950	5.0	1.0
100420952	0.0	0.0
100419964	0.0	0.0
100419962	0.0	0.0
100271605	2.0	3.0
100419963	1.0	0.0
100271613	2.0	1.0
100271611	1.0	5.0
100419968	0.0	0.0
100271610	0.0	0.0
101929026	0.0	0.0
101929025	0.0	0.0
100419978	0.0	0.0
100420968	0.0	1.0
100419974	1.0	0.0
391458	1.0	0.0
100419971	0.0	0.0
100419972	1.0	4.0
100271601	6.0	7.0
100419979	1.0	0.0
100420972	1.0	0.0
100420975	0.0	0.0
100419989	0.0	1.0
391428	0.0	0.0
100419995	2.0	0.0
100419996	6.0	5.0
391436	0.0	1.0
161582	96.0	172.0
124599	33.0	573.0
101929052	0.0	0.0
391485	0.0	4.0
222611	3.0	1.0
100187716	0.0	0.0
391490	2.0	4.0
391496	0.0	0.0
22899	1400.0	1553.0
391462	0.0	3.0
22891	161.0	116.0
22893	2880.0	3125.0
22894	7297.0	6506.0
22895	6.0	11.0
148581	0.0	0.0
22897	2885.0	2395.0
22898	2019.0	1920.0
22890	4769.0	5824.0
391470	0.0	0.0
391472	1.0	0.0
391475	0.0	0.0
101929008	46.0	50.0
222659	4.0	3.0
440894	82.0	21.0
222658	7359.0	11422.0
102724035	0.0	0.0
100271575	9.0	0.0
100271577	0.0	0.0
100271571	0.0	3.0
81175	26.0	11.0
81176	16.0	6.0
100271570	2.0	2.0
93145	724.0	310.0
440888	0.0	0.0
222642	14.0	4.0
222643	178.0	94.0
401289	4.0	6.0
401288	44.0	58.0
401285	8.0	4.0
81166	0.0	0.0
100271564	27.0	28.0
81168	0.0	0.0
100271566	6.0	2.0
81169	0.0	0.0
81162	1.0	0.0
81163	0.0	0.0
100271563	3.0	0.0
81164	0.0	0.0
81160	0.0	0.0
391387	0.0	1.0
102724018	0.0	0.0
100271553	0.0	0.0
100271550	0.0	0.0
81196	0.0	0.0
100271552	4.0	1.0
100271551	2.0	0.0
81198	0.0	0.0
81191	3.0	0.0
81192	0.0	0.0
81193	2.0	0.0
81194	0.0	0.0
450232	0.0	1.0
401260	0.0	0.0
220001	99.0	20.0
222662	2.0	1.0
401265	161.0	61.0
222663	147.0	94.0
220002	1956.0	2720.0
93166	231.0	241.0
401264	676.0	719.0
220004	285.0	91.0
100271539	0.0	0.0
401262	30.0	7.0
93164	464.0	368.0
100271547	0.0	0.0
100271549	2.0	4.0
81188	0.0	0.0
100271543	1.0	2.0
102724000	0.0	0.0
100271545	1.0	1.0
401258	7.0	35.0
81185	0.0	0.0
81187	0.0	0.0
81182	0.0	0.0
207063	1301.0	2091.0
440854	27.0	10.0
222698	62.0	61.0
222696	252.0	109.0
161497	43.0	3.0
100271529	18.0	10.0
222699	42.0	41.0
100271536	0.0	0.0
100271538	19.0	22.0
100271537	1.0	0.0
93190	0.0	0.0
283601	0.0	0.0
100271531	17.0	2.0
283600	1.0	0.0
220042	805.0	663.0
93183	1824.0	2173.0
100271518	2.0	1.0
100271517	0.0	2.0
93185	4214.0	5714.0
100271525	0.0	1.0
100271526	24.0	15.0
100271521	0.0	4.0
100271520	0.0	0.0
220032	3.0	0.0
100271523	0.0	0.0
100271522	5.0	3.0
100271507	0.0	0.0
100271506	7.0	8.0
100271516	0.0	0.0
100271510	4.0	2.0
220064	1491.0	1086.0
220047	1.0	6.0
100271503	0.0	0.0
10808	9071.0	21268.0
56130	107.0	66.0
10807	2204.0	3128.0
56131	521.0	234.0
56132	147.0	94.0
10809	5464.0	13955.0
220081	25.0	11.0
83756	26.0	30.0
10811	1234.0	646.0
56137	23.0	41.0
10810	2177.0	328.0
83755	0.0	0.0
56138	75.0	99.0
83758	356.0	425.0
10813	2717.0	2828.0
56139	89.0	83.0
401207	604.0	672.0
220082	3.0	0.0
83757	52.0	92.0
83752	11688.0	9234.0
56133	422.0	111.0
10815	454.0	760.0
10814	0.0	3.0
56134	25.0	37.0
10817	391.0	339.0
56135	12.0	23.0
10816	0.0	0.0
283643	437.0	549.0
56136	0.0	3.0
643535	11.0	5.0
643536	2.0	2.0
22800	1735.0	999.0
22801	1874.0	5122.0
643550	24.0	7.0
22802	740.0	28.0
22803	11160.0	14267.0
440804	0.0	1.0
22806	923.0	1159.0
22807	1446.0	1462.0
10819	230.0	290.0
56140	6.0	5.0
10818	7860.0	8172.0
56141	9.0	11.0
56142	64.0	43.0
56143	18.0	26.0
83737	7608.0	9821.0
220070	2.0	0.0
10822	0.0	0.0
283638	4652.0	3987.0
83744	746.0	469.0
10821	11.0	7.0
10824	4.0	5.0
83746	2935.0	3122.0
10823	0.0	0.0
83741	1.0	0.0
283635	3430.0	6350.0
10826	7727.0	3414.0
220074	892.0	1141.0
56144	56.0	327.0
10825	1532.0	3074.0
56145	85.0	281.0
83740	0.0	0.0
83743	2735.0	3357.0
56146	24.0	53.0
10828	8.0	7.0
10827	2342.0	4410.0
83742	3321.0	3806.0
56147	5.0	16.0
283631	8.0	5.0
10820	10.0	16.0
440836	1568.0	1358.0
643563	17.0	24.0
56154	1.0	0.0
81109	0.0	0.0
283629	195.0	122.0
56159	4.0	46.0
81115	3.0	2.0
81116	0.0	1.0
56155	578.0	665.0
283624	1385.0	497.0
102724097	95.0	27.0
256006	117.0	75.0
56156	0.0	0.0
81113	0.0	0.0
56157	0.0	0.0
56158	8.0	4.0
81114	0.0	0.0
81110	0.0	0.0
440829	0.0	3.0
440823	340.0	275.0
440822	1.0	0.0
56163	1.0	0.0
56164	109.0	31.0
256021	126.0	30.0
56165	22.0	47.0
83759	1630.0	1511.0
56160	1126.0	1138.0
10800	441.0	1210.0
283617	0.0	0.0
81104	0.0	0.0
10802	4052.0	7406.0
10801	18472.0	23303.0
10804	1.0	2.0
10803	17.0	3.0
56167	0.0	0.0
10806	2799.0	3019.0
56168	1.0	0.0
56169	122.0	31.0
643582	0.0	0.0
643586	8.0	42.0
256076	0.0	21.0
401253	1.0	3.0
56171	504.0	448.0
401251	36.0	16.0
56172	5833.0	35183.0
401250	0.0	0.0
81137	0.0	0.0
81138	55.0	0.0
83795	0.0	0.0
102724076	0.0	0.0
102724077	32.0	9.0
283688	1.0	0.0
401247	17.0	26.0
81136	0.0	0.0
283687	188.0	152.0
283685	0.0	0.0
93109	822.0	1148.0
283682	3.0	4.0
100126825	0.0	0.0
93107	1.0	0.0
643596	17.0	9.0
56180	1009.0	1216.0
93100	1561.0	1338.0
401242	3.0	1.0
256085	2.0	0.0
56181	3744.0	4678.0
81126	0.0	0.0
81127	0.0	0.0
83787	2915.0	3370.0
283677	11.0	1.0
401237	1359.0	397.0
83786	2823.0	3137.0
401236	238.0	352.0
283673	1078.0	1260.0
93134	5493.0	3954.0
401233	0.0	0.0
401232	369.0	184.0
256051	1357.0	978.0
81159	0.0	0.0
81155	0.0	0.0
81156	1.0	0.0
100271597	6.0	4.0
283663	140.0	236.0
81153	0.0	0.0
100271596	0.0	0.0
100271595	1.0	3.0
100271590	0.0	0.0
100271591	0.0	0.0
93129	723.0	873.0
283659	444.0	203.0
100271587	1.0	0.0
100271589	2.0	0.0
81140	0.0	0.0
100271583	0.0	0.0
283652	1.0	0.0
283651	98.0	318.0
100271585	1.0	1.0
100271584	7.0	3.0
100271581	4.0	0.0
22998	7199.0	6785.0
22999	64.0	0.0
100151676	0.0	0.0
100151677	0.0	0.0
100151678	0.0	0.0
22990	9878.0	6512.0
100151671	0.0	0.0
100151672	14.0	0.0
22992	16570.0	13003.0
22993	5847.0	6522.0
100151674	1.0	0.0
22994	1101.0	875.0
83903	94.0	224.0
22995	795.0	711.0
83902	0.0	0.0
22996	2943.0	2219.0
22997	281.0	155.0
100151670	0.0	0.0
100151686	0.0	0.0
100151687	0.0	0.0
100151688	0.0	0.0
100151682	0.0	0.0
100151683	1.0	3.0
100151684	3.0	1.0
100151685	0.0	0.0
100151681	6.0	3.0
56302	10.0	5.0
83901	0.0	0.0
342538	72.0	42.0
83900	0.0	0.0
56300	0.0	0.0
56301	8.0	8.0
124411	1851.0	1904.0
22976	2316.0	2460.0
22977	378.0	2389.0
22978	4679.0	3024.0
22979	204.0	186.0
22970	98.0	111.0
22971	1306.0	734.0
22974	687.0	3796.0
83932	1203.0	1236.0
10998	493.0	486.0
83931	4170.0	4399.0
342527	28.0	33.0
148418	143.0	35.0
83933	385.0	498.0
124404	9.0	12.0
10999	1174.0	3075.0
124401	1420.0	1005.0
124402	788.0	872.0
83930	2012.0	3035.0
56311	8.0	2.0
10990	60.0	297.0
100126693	1.0	1.0
10992	16532.0	17523.0
606500	0.0	0.0
10991	269.0	34.0
10994	2919.0	2139.0
10993	128.0	1295.0
22987	161.0	10.0
22989	16.0	18.0
22980	8199.0	6366.0
22981	1166.0	547.0
22982	3703.0	3667.0
22983	57.0	45.0
22984	5851.0	8344.0
22985	15346.0	13706.0
22986	3.0	1.0
58986	1751.0	4677.0
148423	1637.0	1313.0
58985	146.0	13.0
342510	68.0	198.0
283694	0.0	0.0
283693	40.0	16.0
283692	3.0	0.0
22954	1943.0	1921.0
22955	4902.0	3262.0
112487	1543.0	1785.0
22950	2604.0	3159.0
391524	2.0	10.0
22952	1658.0	4921.0
22953	10.0	3.0
391526	1.0	0.0
10975	2259.0	4943.0
83953	4.0	1.0
10978	740.0	1170.0
83955	66.0	37.0
10979	5355.0	5127.0
112495	1803.0	3058.0
10970	5778.0	10868.0
56339	3981.0	3290.0
10972	37435.0	48052.0
10971	20993.0	21996.0
10974	0.0	0.0
10973	6529.0	7714.0
401409	30.0	120.0
112479	2365.0	3246.0
112476	238.0	148.0
391530	0.0	0.0
83939	16337.0	13054.0
56341	1.0	2.0
391533	2.0	4.0
124460	295.0	1225.0
83935	460.0	1100.0
83938	246.0	304.0
391538	4.0	10.0
83937	1902.0	9647.0
10987	4396.0	5048.0
83943	1093.0	704.0
83942	0.0	1.0
10989	5426.0	9008.0
10988	8403.0	8855.0
56342	386.0	465.0
124454	3250.0	3806.0
56344	0.0	0.0
83941	2218.0	2944.0
83940	2880.0	1941.0
643503	0.0	1.0
10981	1550.0	2249.0
112483	2827.0	2697.0
10980	4216.0	6216.0
10983	51931.0	61353.0
10982	3773.0	5582.0
643507	9.0	9.0
10985	12439.0	13988.0
10984	722.0	476.0
22932	471.0	217.0
22933	3807.0	4678.0
22934	1560.0	1154.0
22936	7307.0	12961.0
22937	6698.0	4530.0
22938	7251.0	7466.0
112464	386.0	1473.0
22930	8638.0	7563.0
22931	7980.0	12100.0
81309	0.0	0.0
391504	4.0	12.0
10954	1734.0	3515.0
10953	1995.0	2877.0
10956	17711.0	25543.0
81315	0.0	0.0
10955	17537.0	22464.0
391508	4.0	2.0
81316	0.0	0.0
10957	14011.0	5673.0
124446	5134.0	7054.0
81310	0.0	0.0
10959	23656.0	36234.0
22929	4639.0	4260.0
10950	2158.0	1221.0
10952	3252.0	3931.0
10951	6457.0	7138.0
22943	23.0	3.0
22944	1414.0	1250.0
22945	0.0	0.0
22947	0.0	0.0
22948	10159.0	17784.0
22949	3196.0	2970.0
83957	1.0	2.0
22941	8445.0	3531.0
83959	964.0	190.0
10965	921.0	1821.0
391518	4.0	0.0
10964	2894.0	1808.0
81304	0.0	0.0
10966	2409.0	844.0
10969	3590.0	5060.0
81300	0.0	0.0
10961	10515.0	13820.0
10960	6427.0	12979.0
643529	316.0	56.0
10963	7489.0	11169.0
10962	477.0	644.0
148479	2883.0	2448.0
197407	854.0	973.0
391576	0.0	0.0
767599	0.0	0.0
767598	0.0	0.0
767595	0.0	0.0
767594	0.0	0.0
767597	0.0	0.0
767596	0.0	0.0
767591	0.0	0.0
767590	0.0	0.0
767593	0.0	0.0
767592	0.0	0.0
124496	2.0	0.0
124491	2385.0	1725.0
391548	2.0	0.0
767588	0.0	0.0
767589	0.0	0.0
767583	0.0	0.0
767585	0.0	0.0
767580	0.0	0.0
767582	0.0	0.0
767581	0.0	0.0
474381	0.0	0.0
474384	2.0	0.0
391552	8.0	0.0
474383	0.0	0.0
474382	0.0	0.0
222701	0.0	0.0
767569	0.0	0.0
391559	7.0	18.0
767577	0.0	0.0
767579	3.0	0.0
767578	0.0	0.0
246705	4.0	9.0
767558	0.0	0.0
246704	0.0	5.0
207107	23.0	13.0
767566	0.0	0.0
767565	0.0	0.0
767568	0.0	0.0
767567	0.0	0.0
767562	0.0	0.0
767561	1.0	0.0
767564	0.0	0.0
767563	0.0	1.0
474345	6.0	4.0
474344	3367.0	2621.0
474343	103.0	95.0
246717	1.0	1.0
100151647	0.0	0.0
100151648	0.0	0.0
246719	3.0	18.0
161406	37.0	24.0
100151649	0.0	0.0
100151643	0.0	0.0
100151645	0.0	0.0
100151640	15.0	5.0
100151641	0.0	0.0
246715	2.0	2.0
767557	45.0	20.0
606553	0.0	0.0
606551	36.0	85.0
474354	7.0	6.0
100151657	0.0	0.0
100151658	0.0	0.0
100151654	2.0	1.0
161436	396.0	46.0
100151655	0.0	0.0
391584	3.0	2.0
100151656	2.0	0.0
100151650	0.0	1.0
100151651	0.0	0.0
391589	29.0	17.0
100151652	0.0	0.0
100151668	5.0	1.0
391592	2.0	6.0
100151664	0.0	0.0
100151665	0.0	0.0
100151666	0.0	0.0
161424	4605.0	5538.0
100151667	0.0	0.0
391598	3.0	11.0
100151661	4.0	2.0
100151663	0.0	0.0
474338	18.0	14.0
474337	0.0	0.0
197370	3503.0	5086.0
220112	15.0	13.0
246744	10.0	5.0
220115	25.0	2.0
93273	79.0	2.0
100271459	0.0	0.0
100271458	2.0	0.0
81298	1.0	0.0
81299	0.0	0.0
100271457	0.0	3.0
100271456	0.0	0.0
100271451	5.0	4.0
81295	0.0	0.0
100271452	7.0	10.0
220108	377.0	133.0
220107	86.0	86.0
100271448	7.0	2.0
100271447	9.0	2.0
100271449	0.0	0.0
100271444	9.0	16.0
100271445	5.0	1.0
81285	9.0	22.0
81282	0.0	0.0
197350	90.0	74.0
246720	6.0	9.0
401399	21.0	10.0
401398	52.0	43.0
246721	1.0	0.0
220134	74.0	314.0
401397	1556.0	2740.0
246723	38.0	23.0
220136	163.0	82.0
401393	2.0	2.0
100271437	2.0	0.0
100271439	8.0	3.0
100271438	2.0	6.0
100271433	1.0	0.0
100271435	2.0	1.0
100271434	0.0	0.0
197342	700.0	842.0
246731	10.0	3.0
401387	5.0	4.0
100271419	0.0	0.0
102724127	0.0	0.0
246737	108.0	85.0
100271420	2.0	1.0
197358	551.0	656.0
199990	1381.0	1797.0
246785	84.0	83.0
105664404	1.0	0.0
100271408	0.0	0.0
100271407	1.0	0.0
440970	0.0	0.0
220158	1.0	1.0
283726	168.0	386.0
100271414	1.0	0.0
100887075	1.0	0.0
439990	30.0	60.0
100271411	2.0	0.0
100271410	0.0	1.0
220164	259.0	593.0
100271413	2.0	0.0
197320	1360.0	885.0
439996	3.0	5.0
100887074	0.0	0.0
439992	119.0	119.0
100887073	0.0	0.0
197322	2035.0	1743.0
439994	359.0	352.0
102724105	505.0	352.0
220147	0.0	0.0
100271404	1.0	4.0
100887067	7.0	7.0
102724101	0.0	0.0
100271406	1.0	0.0
100271405	6.0	8.0
100271400	5.0	1.0
283711	0.0	1.0
100271402	0.0	0.0
197331	6.0	2.0
197335	2312.0	2376.0
440993	2684.0	1183.0
440992	67.0	51.0
161394	158.0	275.0
199964	198.0	6.0
8000	1603.0	2267.0
8001	2897.0	115.0
246777	77.0	88.0
246778	4.0	11.0
606495	539.0	434.0
199974	7363.0	17659.0
8013	894.0	370.0
22911	2327.0	2870.0
439949	336.0	76.0
22913	7264.0	10018.0
643421	2.0	4.0
22914	112.0	25.0
22915	4803.0	653.0
439945	0.0	0.0
22916	6535.0	8890.0
731605	23.0	21.0
22917	7.0	21.0
10929	7607.0	5859.0
10928	8383.0	7788.0
56252	10191.0	9728.0
56253	127.0	143.0
401331	395.0	202.0
81207	0.0	0.0
83869	0.0	0.0
81208	0.0	0.0
81209	0.0	0.0
83877	2783.0	4244.0
56259	2869.0	3624.0
83876	115.0	273.0
81215	0.0	0.0
83879	439.0	340.0
10934	6.0	9.0
83878	581.0	253.0
283768	4.0	0.0
10933	15793.0	22856.0
10936	282.0	67.0
56254	6503.0	4555.0
83873	22.0	12.0
256148	0.0	0.0
81210	7.0	3.0
283767	0.0	0.0
56255	10574.0	7788.0
83872	2195.0	3397.0
10935	10804.0	23854.0
81211	0.0	0.0
56256	4541.0	330.0
10938	3265.0	4779.0
83875	148.0	105.0
83874	1544.0	1632.0
56257	4557.0	4565.0
22907	6794.0	7605.0
643414	25.0	3.0
439953	16.0	22.0
22908	5600.0	6732.0
83871	3210.0	5030.0
22909	2903.0	2296.0
283761	2.0	0.0
439954	11.0	21.0
643418	2.0	3.0
10930	26.0	7.0
439950	1.0	0.0
22921	998.0	1558.0
8022	0.0	0.0
440926	266.0	453.0
22924	1226.0	524.0
440925	25.0	60.0
8028	4614.0	3264.0
22925	10346.0	1280.0
8029	532.0	167.0
22926	9805.0	11633.0
439934	0.0	0.0
22927	909.0	705.0
8027	2096.0	2577.0
22928	4937.0	9317.0
439936	2.0	7.0
56261	8082.0	10181.0
56262	5620.0	5095.0
10939	5841.0	6843.0
401321	260.0	301.0
8021	7741.0	7259.0
83858	1491.0	1334.0
22920	3697.0	3524.0
56260	479.0	193.0
10943	2452.0	2333.0
56269	0.0	0.0
83866	0.0	0.0
81203	0.0	0.0
10942	179.0	807.0
81204	0.0	0.0
10945	9166.0	16336.0
83868	0.0	0.0
81205	0.0	0.0
10944	14388.0	14782.0
83867	0.0	0.0
10947	2618.0	2477.0
56265	1514.0	2236.0
83862	1825.0	1905.0
401316	70.0	81.0
83861	2310.0	2668.0
283755	577.0	215.0
10946	7546.0	9087.0
56267	3475.0	3052.0
10949	10454.0	10435.0
81201	0.0	0.0
10948	2594.0	4590.0
256158	302.0	462.0
83863	0.0	0.0
81202	0.0	0.0
22918	7640.0	15355.0
22919	8200.0	12996.0
439941	0.0	0.0
83860	1724.0	1751.0
8019	4589.0	3882.0
10941	1.0	0.0
643427	45.0	34.0
10940	577.0	1018.0
8036	6248.0	7020.0
8034	2652.0	3228.0
440957	516.0	722.0
440956	0.0	1.0
440955	1.0	1.0
8038	1071.0	16034.0
10907	2438.0	2948.0
10906	3698.0	4813.0
440952	113.0	94.0
10908	2800.0	3853.0
93210	2972.0	2294.0
8031	21065.0	31207.0
256130	1.0	0.0
56270	9805.0	7550.0
56271	3431.0	2039.0
8030	14863.0	13716.0
10910	5120.0	4686.0
83899	0.0	0.0
81236	0.0	0.0
283748	15.0	22.0
10912	247.0	327.0
283747	4.0	2.0
10911	4.0	55.0
10914	19724.0	25216.0
256126	85.0	62.0
83895	2.0	2.0
10913	248.0	10.0
83894	11.0	1.0
10916	18979.0	55060.0
83897	0.0	0.0
401303	165.0	170.0
10915	7502.0	4839.0
283742	3678.0	4343.0
83896	0.0	2.0
83891	2069.0	4175.0
83890	29.0	53.0
83893	0.0	1.0
81230	0.0	0.0
83892	6778.0	6390.0
22900	3194.0	4197.0
93202	1.0	2.0
22901	1090.0	1941.0
22902	3542.0	2855.0
8045	1486.0	1684.0
22903	6360.0	2787.0
22904	6045.0	9968.0
22905	2666.0	2278.0
8048	1.0	0.0
440944	1300.0	787.0
22906	8642.0	10266.0
256144	1.0	0.0
10917	0.0	1.0
10919	5546.0	5448.0
83888	44.0	17.0
10921	7068.0	7289.0
283738	10.0	9.0
83887	21.0	2.0
10920	3378.0	4900.0
81226	0.0	0.0
10923	12634.0	15351.0
10922	2912.0	3731.0
83889	7.0	1.0
81228	0.0	0.0
83884	3.0	2.0
56287	2.0	0.0
81221	0.0	0.0
56288	9010.0	4077.0
10924	1026.0	1608.0
10927	13223.0	8723.0
83886	296.0	32.0
81223	0.0	0.0
10926	814.0	1621.0
81224	0.0	0.0
643447	3.0	4.0
643445	0.0	0.0
83882	291.0	417.0
83881	6.0	2.0
439965	45.0	22.0
643446	28.0	25.0
93233	73.0	43.0
256190	0.0	0.0
112401	1.0	0.0
106481976	0.0	0.0
8050	2849.0	4115.0
106481977	0.0	0.0
106481974	0.0	0.0
401375	48.0	15.0
106481975	2.0	0.0
106481978	3.0	0.0
106481979	0.0	0.0
106481980	2.0	0.0
100271499	6.0	3.0
100271498	4.0	0.0
106481981	0.0	0.0
100271495	3.0	0.0
643459	0.0	0.0
81251	3.0	0.0
100271491	2.0	5.0
100271493	2.0	1.0
643470	0.0	0.0
643471	0.0	0.0
8061	57.0	199.0
8065	6191.0	7044.0
81248	3.0	0.0
10901	771.0	1035.0
10900	33.0	16.0
10903	917.0	798.0
81243	0.0	0.0
10902	6098.0	4857.0
81244	1.0	0.0
100271487	10.0	5.0
10905	7180.0	10415.0
10904	6798.0	5310.0
81246	0.0	0.0
283796	1.0	5.0
100271483	0.0	0.0
81240	0.0	0.0
342574	0.0	1.0
100271486	0.0	1.0
100271485	1.0	1.0
81242	7.0	2.0
100271480	1.0	0.0
100271481	0.0	0.0
8079	8604.0	13822.0
440917	24.0	23.0
439927	2.0	0.0
440915	469.0	482.0
8078	4499.0	6614.0
643486	0.0	0.0
106481954	0.0	0.0
106481955	1.0	6.0
106481952	0.0	0.0
106481953	0.0	0.0
106481958	1.0	0.0
8076	775.0	3338.0
106481959	0.0	0.0
8073	20933.0	43458.0
106481956	0.0	0.0
8074	1.0	1.0
106481957	2.0	0.0
106481961	0.0	0.0
100271477	0.0	0.0
100271476	16.0	5.0
106481962	4.0	0.0
81278	3.0	0.0
100271478	0.0	0.0
106481960	0.0	0.0
439931	136.0	106.0
100271472	6.0	2.0
81274	1.0	0.0
100271474	0.0	0.0
643479	1.0	0.0
81270	1.0	0.0
100271470	1.0	0.0
440905	793.0	899.0
439916	0.0	0.0
8089	1889.0	2211.0
440902	5.0	10.0
643499	2.0	6.0
439915	0.0	0.0
440900	3.0	2.0
8082	5727.0	2065.0
106481965	1.0	0.0
106481966	3.0	1.0
106481963	0.0	0.0
106481964	0.0	0.0
8086	2954.0	3235.0
106481969	0.0	0.0
8087	12762.0	12644.0
106481967	5.0	2.0
8085	13362.0	9936.0
106481968	0.0	0.0
102724167	0.0	3.0
100271469	0.0	0.0
100271466	0.0	1.0
106481972	0.0	0.0
283777	0.0	0.0
401337	2.0	19.0
106481973	0.0	0.0
100271465	0.0	4.0
106481970	0.0	0.0
401335	3.0	0.0
100271467	7.0	5.0
106481971	4.0	0.0
100271462	2.0	0.0
81261	1.0	0.0
100271461	0.0	0.0
100271464	0.0	0.0
439921	3111.0	2627.0
81264	0.0	0.0
100271460	8.0	8.0
731688	34.0	31.0
728034	0.0	0.0
8099	4443.0	5176.0
106481938	0.0	0.0
106481939	0.0	0.0
728036	0.0	0.0
106481932	0.0	0.0
106481933	0.0	0.0
8091	23.0	164.0
106481930	0.0	0.0
8092	2.0	5.0
106481931	1.0	0.0
106481936	0.0	0.0
728039	149.0	92.0
106481937	0.0	0.0
106481934	1.0	0.0
106481935	1.0	1.0
56413	141.0	59.0
106481940	0.0	0.0
283365	0.0	0.0
100126596	0.0	0.0
728023	10.0	8.0
106481949	0.0	0.0
728022	0.0	0.0
106481943	3.0	0.0
106481944	0.0	0.0
106481941	0.0	0.0
106481942	1.0	0.0
106481947	0.0	0.0
106481948	3.0	0.0
106481945	0.0	0.0
106481946	1.0	0.0
106481950	0.0	0.0
106481951	0.0	0.0
283358	853.0	3770.0
344838	0.0	19.0
106481918	0.0	0.0
106481919	14.0	12.0
106481916	1.0	4.0
106481917	0.0	0.0
572558	72.0	2.0
106481910	0.0	0.0
106481911	0.0	0.0
106481914	0.0	0.0
106481915	0.0	0.0
106481912	0.0	1.0
106481913	0.0	0.0
283349	4473.0	5168.0
100126572	0.0	0.0
106481929	3.0	0.0
728045	0.0	0.0
106481927	0.0	0.0
106481928	0.0	0.0
728047	5.0	0.0
728042	0.0	0.0
106481921	4.0	1.0
106481922	0.0	0.0
767606	0.0	0.0
767609	0.0	0.0
106481920	0.0	0.0
767608	0.0	0.0
767603	0.0	0.0
106481925	0.0	0.0
728049	0.0	0.0
106481926	0.0	0.0
767605	0.0	0.0
106481923	0.0	0.0
767604	0.0	0.0
106481924	0.0	0.0
767610	0.0	0.0
101234261	53.0	3.0
101234262	25.0	11.0
767612	0.0	0.0
767611	0.0	0.0
283337	5133.0	4415.0
344813	0.0	1.0
114548	365.0	412.0
81406	0.0	1.0
81407	0.0	0.0
344807	0.0	5.0
126526	1108.0	852.0
767600	0.0	0.0
344805	3.0	24.0
