id	ef51ae2e-91ac-4d5f-ba2a-0ae978ba33b9	36bcb602-58b0-4731-8d2c-090eaac15d29
100151670	0.0	0.0
100151686	1.0	1.0
100151687	1.0	0.0
100151688	0.0	0.0
100151682	0.0	0.0
100151683	2.0	0.0
100151684	1.0	2.0
100151685	0.0	0.0
100151681	1.0	0.0
56302	12.0	0.0
83901	0.0	0.0
342538	6.0	19.0
83900	0.0	0.0
56300	0.0	0.0
56301	953.0	2.0
124411	1423.0	1609.0
22976	1894.0	1770.0
22977	335.0	816.0
22978	3051.0	1122.0
22979	254.0	187.0
22970	30.0	31.0
22971	1798.0	79.0
22974	329.0	6980.0
83932	1283.0	1140.0
10998	318.0	228.0
83931	5076.0	2039.0
342527	74.0	19.0
148418	132.0	164.0
83933	221.0	54.0
124404	10.0	37.0
10999	1597.0	690.0
124401	893.0	155.0
124402	1021.0	520.0
83930	2328.0	3922.0
56311	14.0	62.0
10990	877.0	102.0
100126693	9.0	4.0
10992	18031.0	6278.0
606500	0.0	0.0
10991	288.0	51.0
10994	2997.0	774.0
10993	158.0	432.0
22987	48.0	15.0
22989	4.0	5.0
22980	7664.0	2385.0
22981	1383.0	101.0
22982	5399.0	2164.0
22983	18.0	89.0
22984	4329.0	958.0
22985	13792.0	8756.0
22986	6.0	1.0
58986	1553.0	2198.0
148423	1630.0	1174.0
58985	238.0	17.0
342510	44.0	12.0
283694	0.0	0.0
283693	33.0	4.0
283692	4.0	2.0
22954	1625.0	1440.0
22955	4702.0	1681.0
112487	1273.0	2874.0
22950	2735.0	1414.0
391524	0.0	1.0
22952	26.0	16.0
22953	8.0	15.0
391526	1.0	0.0
10975	2358.0	2326.0
83953	5.0	0.0
10978	761.0	719.0
83955	25.0	24.0
10979	14157.0	7473.0
112495	1798.0	2828.0
10970	4738.0	4458.0
56339	3234.0	1785.0
10972	25264.0	30117.0
10971	22676.0	35255.0
10974	0.0	0.0
10973	4170.0	8648.0
401409	59.0	147.0
112479	1341.0	2247.0
112476	255.0	102.0
391530	0.0	0.0
83939	9422.0	14053.0
56341	1.0	1.0
391533	0.0	0.0
124460	180.0	109.0
83935	547.0	219.0
83938	301.0	166.0
391538	0.0	5.0
83937	2191.0	581.0
10987	3990.0	7561.0
83943	901.0	261.0
83942	0.0	0.0
10989	5752.0	7950.0
10988	6922.0	9427.0
56342	165.0	18.0
124454	1941.0	3232.0
56344	0.0	0.0
83941	2294.0	2566.0
83940	1669.0	3409.0
643503	0.0	0.0
10981	2777.0	890.0
112483	2544.0	408.0
10980	4630.0	4649.0
10983	42913.0	75428.0
10982	4852.0	2319.0
643507	10.0	8.0
10985	11046.0	5005.0
10984	513.0	456.0
22932	834.0	496.0
22933	4246.0	1984.0
22934	1353.0	1226.0
22936	5695.0	2473.0
22937	6399.0	1380.0
22938	5446.0	2911.0
112464	649.0	299.0
22930	7612.0	4352.0
22931	8037.0	19111.0
81309	0.0	0.0
391504	0.0	0.0
10954	1616.0	964.0
10953	2284.0	4084.0
10956	17702.0	4486.0
81315	0.0	0.0
10955	19939.0	25182.0
391508	0.0	0.0
81316	0.0	0.0
10957	6836.0	6329.0
124446	5422.0	4409.0
81310	0.0	0.0
10959	17927.0	68470.0
22929	4552.0	3223.0
10950	2063.0	1840.0
10952	3017.0	2832.0
10951	6309.0	21404.0
22943	52.0	12.0
22944	1258.0	1013.0
22945	0.0	0.0
22947	0.0	0.0
22948	8181.0	14007.0
22949	2349.0	1664.0
83957	1.0	2.0
22941	4068.0	3393.0
83959	424.0	29.0
10965	1457.0	856.0
391518	0.0	0.0
10964	3332.0	1184.0
81304	0.0	0.0
10966	1991.0	531.0
10969	2934.0	1713.0
81300	0.0	0.0
10961	6629.0	4174.0
10960	6170.0	3686.0
643529	162.0	151.0
10963	7493.0	9284.0
10962	486.0	1768.0
148479	4021.0	1699.0
197407	799.0	292.0
391576	0.0	1.0
767599	0.0	0.0
767598	1.0	0.0
767595	0.0	0.0
767594	0.0	0.0
767597	0.0	0.0
767596	1.0	0.0
767591	0.0	0.0
767590	0.0	0.0
767593	0.0	0.0
767592	0.0	0.0
124496	0.0	3.0
124491	2370.0	1842.0
391548	0.0	2.0
767588	3.0	0.0
767589	0.0	0.0
767583	0.0	2.0
767585	0.0	0.0
767580	0.0	0.0
767582	0.0	0.0
767581	0.0	0.0
474381	0.0	0.0
474384	1.0	3.0
391552	6.0	0.0
474383	0.0	0.0
474382	0.0	0.0
222701	0.0	0.0
767569	0.0	0.0
391559	13.0	0.0
767577	0.0	0.0
767579	1.0	0.0
767578	0.0	0.0
246705	1.0	13.0
767558	0.0	0.0
246704	0.0	1.0
207107	19.0	20.0
767566	0.0	0.0
767565	0.0	0.0
767568	0.0	0.0
767567	0.0	0.0
767562	2.0	0.0
767561	0.0	0.0
767564	0.0	0.0
767563	2.0	1.0
474345	3.0	0.0
474344	4664.0	443.0
474343	103.0	71.0
246717	1.0	3.0
100151647	0.0	0.0
100151648	0.0	0.0
246719	2.0	10.0
161406	60.0	22.0
100151649	0.0	0.0
100151643	0.0	0.0
100151645	1.0	0.0
100151640	10.0	13.0
100151641	0.0	0.0
246715	1.0	1.0
767557	26.0	19.0
606553	1.0	0.0
606551	39.0	40.0
474354	4.0	3.0
100151657	0.0	0.0
100151658	1.0	0.0
100151654	0.0	0.0
161436	306.0	7.0
100151655	1.0	0.0
391584	0.0	4.0
100151656	0.0	0.0
100151650	0.0	0.0
100151651	0.0	0.0
391589	53.0	15.0
100151652	0.0	0.0
100151668	1.0	0.0
391592	1.0	7.0
100151664	0.0	0.0
100151665	0.0	0.0
100151666	0.0	0.0
161424	3913.0	4730.0
100151667	0.0	0.0
391598	3.0	2.0
100151661	0.0	1.0
100151663	0.0	0.0
474338	11.0	8.0
474337	0.0	0.0
197370	2637.0	1966.0
220112	20.0	10.0
246744	5.0	3.0
220115	41.0	6.0
93273	71.0	6.0
100271459	1.0	1.0
100271458	0.0	0.0
81298	0.0	0.0
81299	0.0	0.0
100271457	0.0	0.0
100271456	1.0	0.0
100271451	0.0	1.0
81295	0.0	0.0
100271452	1.0	0.0
220108	654.0	52.0
220107	42.0	126.0
100271448	2.0	1.0
100271447	2.0	0.0
100271449	0.0	0.0
100271444	5.0	3.0
100271445	0.0	0.0
81285	13.0	47.0
81282	0.0	0.0
197350	23.0	12.0
246720	1.0	2.0
401399	250.0	4.0
401398	50.0	64.0
246721	0.0	0.0
220134	66.0	658.0
401397	1886.0	5869.0
246723	24.0	9.0
220136	113.0	59.0
401393	18.0	11.0
100271437	0.0	4.0
100271439	1.0	0.0
100271438	2.0	15.0
100271433	0.0	0.0
100271435	0.0	0.0
100271434	0.0	0.0
197342	521.0	248.0
246731	2.0	8.0
401387	11.0	3.0
100271419	0.0	0.0
102724127	0.0	0.0
246737	93.0	139.0
100271420	0.0	0.0
197358	472.0	124.0
199990	1147.0	508.0
246785	41.0	44.0
105664404	0.0	0.0
100271408	0.0	0.0
100271407	0.0	1.0
440970	0.0	0.0
220158	0.0	0.0
283726	145.0	10.0
100271414	0.0	0.0
100887075	0.0	0.0
439990	94.0	32.0
100271411	0.0	0.0
100271410	0.0	0.0
220164	164.0	320.0
100271413	0.0	2.0
197320	1467.0	400.0
439996	2.0	0.0
100887074	0.0	0.0
439992	67.0	29.0
100887073	0.0	0.0
197322	1546.0	609.0
439994	295.0	106.0
102724105	482.0	412.0
220147	0.0	0.0
100271404	0.0	0.0
100887067	11.0	12.0
102724101	0.0	0.0
100271406	0.0	3.0
100271405	8.0	0.0
100271400	0.0	1.0
283711	0.0	0.0
100271402	0.0	0.0
197331	27.0	4.0
197335	1747.0	593.0
440993	2526.0	680.0
440992	38.0	110.0
161394	133.0	131.0
199964	88.0	9.0
8000	101.0	134.0
8001	1485.0	29.0
246777	134.0	1428.0
246778	0.0	6.0
606495	540.0	139.0
199974	228.0	979.0
8013	5073.0	168.0
22911	2065.0	2440.0
439949	168.0	8.0
22913	6259.0	5386.0
643421	1.0	0.0
22914	13.0	0.0
22915	9155.0	202.0
439945	0.0	0.0
22916	6026.0	7158.0
731605	12.0	6.0
22917	13.0	5.0
10929	6793.0	4374.0
10928	7797.0	3160.0
56252	10625.0	3296.0
56253	53.0	24.0
401331	230.0	127.0
81207	0.0	0.0
83869	0.0	0.0
81208	0.0	0.0
81209	0.0	0.0
83877	3223.0	4045.0
56259	3265.0	2475.0
83876	142.0	265.0
81215	0.0	0.0
83879	517.0	307.0
10934	2.0	3.0
83878	653.0	32.0
283768	1.0	0.0
10933	18211.0	20810.0
10936	343.0	93.0
56254	6095.0	3050.0
83873	17.0	10.0
256148	0.0	0.0
81210	3.0	0.0
283767	0.0	0.0
56255	11712.0	3418.0
83872	4310.0	4389.0
10935	10731.0	17055.0
81211	0.0	0.0
56256	3092.0	6409.0
10938	2816.0	2203.0
83875	202.0	142.0
83874	1270.0	341.0
56257	5260.0	3291.0
22907	5191.0	1587.0
643414	13.0	9.0
439953	6.0	19.0
22908	4890.0	5093.0
83871	3798.0	2104.0
22909	2168.0	831.0
283761	1.0	0.0
439954	1.0	4.0
643418	3.0	2.0
10930	26.0	3.0
439950	0.0	0.0
22921	1693.0	1547.0
8022	0.0	0.0
440926	315.0	1003.0
22924	1757.0	1013.0
440925	21.0	2.0
8028	4293.0	2737.0
22925	3502.0	1009.0
8029	515.0	79.0
22926	7774.0	10193.0
439934	0.0	0.0
22927	1592.0	221.0
8027	1940.0	3205.0
22928	4173.0	12076.0
439936	1.0	1.0
56261	5841.0	1684.0
56262	6224.0	2076.0
10939	3986.0	2159.0
401321	330.0	302.0
8021	7462.0	3106.0
83858	870.0	179.0
22920	3488.0	6763.0
56260	340.0	385.0
10943	2019.0	1248.0
56269	2.0	0.0
83866	0.0	0.0
81203	0.0	0.0
10942	268.0	106.0
81204	0.0	0.0
10945	9657.0	17722.0
83868	0.0	0.0
81205	0.0	0.0
10944	11575.0	15468.0
83867	0.0	0.0
10947	1908.0	2759.0
56265	1504.0	638.0
83862	2942.0	1254.0
401316	46.0	12.0
83861	1865.0	1599.0
283755	770.0	16.0
10946	7879.0	4784.0
56267	2809.0	2664.0
10949	11672.0	8147.0
81201	0.0	0.0
10948	2756.0	1374.0
256158	790.0	53.0
83863	0.0	0.0
81202	0.0	0.0
22918	14494.0	6001.0
22919	10416.0	8006.0
439941	0.0	0.0
83860	1933.0	1811.0
8019	3426.0	1759.0
10941	0.0	5.0
643427	65.0	40.0
10940	610.0	1419.0
8036	5117.0	6545.0
8034	3386.0	1611.0
440957	341.0	170.0
440956	0.0	0.0
440955	2.0	0.0
8038	1365.0	23529.0
10907	2262.0	1376.0
10906	3435.0	2618.0
440952	137.0	41.0
10908	2710.0	587.0
93210	2789.0	964.0
8031	23105.0	27178.0
256130	0.0	0.0
56270	7476.0	5711.0
56271	3430.0	8249.0
8030	8909.0	11052.0
10910	4720.0	5282.0
83899	0.0	0.0
81236	0.0	0.0
283748	4.0	16.0
10912	115.0	22.0
283747	3.0	4.0
10911	0.0	1.0
10914	17485.0	32240.0
256126	62.0	103.0
83895	1.0	0.0
10913	141.0	0.0
83894	5.0	2.0
10916	28185.0	50810.0
83897	2.0	0.0
401303	92.0	65.0
10915	4788.0	4751.0
283742	3174.0	3855.0
83896	4.0	2.0
83891	1538.0	1518.0
83890	67.0	30.0
83893	0.0	0.0
81230	0.0	0.0
83892	9583.0	10661.0
22900	4237.0	2248.0
93202	0.0	0.0
22901	1041.0	1691.0
22902	3521.0	1776.0
8045	547.0	297.0
22903	3751.0	1841.0
22904	2828.0	1175.0
22905	3231.0	1568.0
8048	1.0	0.0
440944	965.0	617.0
22906	7991.0	2166.0
256144	0.0	0.0
10917	2.0	2.0
10919	4333.0	2163.0
83888	190.0	5.0
10921	6937.0	6391.0
283738	0.0	0.0
83887	6.0	5.0
10920	3841.0	7865.0
81226	0.0	0.0
10923	11573.0	18649.0
10922	2654.0	1373.0
83889	13.0	8.0
81228	0.0	0.0
83884	4.0	2.0
56287	0.0	0.0
81221	0.0	0.0
56288	6995.0	2935.0
10924	1298.0	1790.0
10927	13822.0	9062.0
83886	72.0	180.0
81223	0.0	0.0
10926	669.0	1552.0
81224	0.0	0.0
643447	1.0	6.0
643445	0.0	0.0
83882	170.0	54.0
83881	26.0	6.0
439965	29.0	10.0
643446	15.0	16.0
93233	51.0	62.0
256190	0.0	0.0
112401	0.0	0.0
106481976	0.0	0.0
8050	2341.0	4162.0
106481977	0.0	0.0
106481974	0.0	0.0
401375	55.0	16.0
106481975	0.0	0.0
106481978	1.0	1.0
106481979	0.0	0.0
106481980	4.0	1.0
100271499	0.0	0.0
100271498	2.0	2.0
106481981	0.0	0.0
100271495	0.0	0.0
643459	0.0	0.0
81251	4.0	1.0
100271491	1.0	3.0
100271493	0.0	5.0
643470	0.0	0.0
643471	0.0	0.0
8061	580.0	209.0
8065	4486.0	7338.0
81248	1.0	0.0
10901	546.0	464.0
10900	28.0	176.0
10903	1723.0	635.0
81243	0.0	0.0
10902	5468.0	2593.0
81244	1.0	0.0
100271487	0.0	5.0
10905	6895.0	9604.0
10904	9204.0	5288.0
81246	0.0	0.0
283796	6.0	0.0
100271483	0.0	0.0
81240	0.0	0.0
342574	1.0	1.0
100271486	1.0	0.0
100271485	0.0	0.0
81242	6.0	0.0
100271480	0.0	0.0
100271481	0.0	0.0
8079	8589.0	14593.0
440917	7.0	1.0
439927	0.0	4.0
440915	308.0	25.0
8078	4214.0	3819.0
643486	0.0	0.0
106481954	0.0	0.0
106481955	0.0	0.0
106481952	0.0	0.0
106481953	0.0	0.0
106481958	0.0	0.0
8076	8043.0	2564.0
106481959	1.0	0.0
8073	21145.0	31301.0
106481956	3.0	0.0
8074	0.0	0.0
106481957	0.0	5.0
106481961	0.0	0.0
100271477	0.0	0.0
100271476	11.0	4.0
106481962	0.0	0.0
81278	0.0	0.0
100271478	0.0	0.0
106481960	0.0	0.0
439931	120.0	24.0
100271472	0.0	0.0
81274	0.0	1.0
100271474	0.0	0.0
643479	0.0	0.0
81270	1.0	0.0
100271470	0.0	0.0
440905	89.0	163.0
439916	0.0	0.0
8089	1050.0	1919.0
440902	0.0	0.0
643499	0.0	0.0
439915	0.0	0.0
440900	6.0	2.0
8082	8433.0	4071.0
106481965	0.0	0.0
106481966	6.0	0.0
106481963	0.0	0.0
106481964	0.0	0.0
8086	2462.0	1976.0
106481969	0.0	0.0
8087	9641.0	11617.0
106481967	5.0	10.0
8085	11544.0	3012.0
106481968	0.0	2.0
102724167	3.0	0.0
100271469	0.0	0.0
100271466	0.0	0.0
106481972	0.0	2.0
283777	1.0	0.0
401337	4.0	25.0
106481973	0.0	0.0
100271465	2.0	1.0
106481970	0.0	0.0
401335	6.0	0.0
100271467	2.0	3.0
106481971	2.0	0.0
100271462	0.0	0.0
81261	1.0	0.0
100271461	0.0	0.0
100271464	0.0	0.0
439921	8443.0	5946.0
81264	0.0	0.0
100271460	3.0	4.0
731688	5.0	8.0
728034	0.0	0.0
8099	4440.0	7828.0
106481938	0.0	0.0
106481939	0.0	0.0
728036	0.0	0.0
106481932	1.0	0.0
106481933	0.0	0.0
8091	12.0	187.0
106481930	0.0	0.0
8092	32.0	0.0
106481931	2.0	0.0
106481936	0.0	0.0
728039	158.0	33.0
106481937	0.0	0.0
106481934	0.0	0.0
106481935	1.0	0.0
56413	154.0	77.0
106481940	0.0	0.0
283365	0.0	0.0
100126596	0.0	0.0
728023	3.0	13.0
106481949	0.0	0.0
728022	0.0	0.0
106481943	0.0	0.0
106481944	0.0	0.0
106481941	0.0	0.0
106481942	1.0	5.0
106481947	0.0	0.0
106481948	3.0	1.0
106481945	0.0	0.0
106481946	0.0	0.0
106481950	0.0	0.0
106481951	0.0	0.0
283358	640.0	511.0
344838	0.0	0.0
106481918	0.0	1.0
106481919	10.0	8.0
106481916	0.0	0.0
106481917	0.0	0.0
572558	83.0	0.0
106481910	1.0	0.0
106481911	0.0	0.0
106481914	0.0	0.0
106481915	0.0	0.0
106481912	0.0	0.0
106481913	0.0	1.0
283349	6105.0	4982.0
100126572	2.0	0.0
106481929	2.0	0.0
728045	0.0	0.0
106481927	0.0	1.0
106481928	0.0	0.0
728047	5.0	0.0
728042	0.0	0.0
106481921	5.0	0.0
106481922	0.0	0.0
767606	0.0	0.0
767609	0.0	0.0
106481920	0.0	0.0
767608	0.0	0.0
767603	0.0	0.0
106481925	0.0	0.0
728049	0.0	0.0
106481926	0.0	0.0
767605	0.0	0.0
106481923	0.0	0.0
767604	0.0	0.0
106481924	0.0	0.0
767610	0.0	0.0
101234261	73.0	0.0
101234262	23.0	1.0
767612	0.0	0.0
767611	0.0	0.0
283337	3703.0	1333.0
344813	0.0	0.0
114548	363.0	61.0
81406	0.0	10.0
81407	0.0	0.0
344807	0.0	0.0
126526	927.0	805.0
767600	0.0	0.0
344805	1.0	2.0
106481907	0.0	8.0
106481908	0.0	0.0
106481905	0.0	0.0
731656	40.0	3.0
102800446	311.0	0.0
106481906	0.0	0.0
106481909	0.0	0.0
126520	4.0	1.0
106481900	0.0	0.0
106481903	0.0	0.0
106481904	0.0	0.0
106481901	0.0	0.0
106481902	2.0	0.0
283398	18.0	17.0
728013	241.0	137.0
283392	1867.0	2.0
728012	0.0	0.0
728015	0.0	0.0
728010	3.0	0.0
81428	1.0	3.0
728019	3.0	1.0
56478	3081.0	1553.0
56479	63.0	10.0
126506	0.0	10.0
56474	2371.0	11798.0
81430	1.0	0.0
56475	6.0	0.0
81431	0.0	0.0
56476	1.0	2.0
56477	10447.0	1358.0
93408	0.0	0.0
283385	93.0	84.0
283383	1253.0	11.0
728005	13.0	0.0
81419	0.0	0.0
81421	0.0	0.0
283377	1268.0	2136.0
643401	30.0	26.0
283375	24.0	0.0
283373	4693.0	2156.0
151525	1051.0	1030.0
126567	78.0	4.0
391211	0.0	0.0
151534	188.0	420.0
151531	18.0	5.0
114569	8797.0	40892.0
126549	61.0	3.0
114571	0.0	4.0
100527978	69.0	102.0
126541	1.0	0.0
126536	1.0	0.0
151556	1081.0	476.0
391242	0.0	0.0
728075	0.0	0.0
440699	0.0	4.0
440695	43.0	0.0
728072	0.0	0.0
100527960	3.0	0.0
391253	0.0	0.0
728064	0.0	0.0
100527963	30.0	3.0
728066	2.0	2.0
440689	22.0	293.0
391257	0.0	0.0
391256	11.0	6.0
440686	0.0	0.0
728062	0.0	0.0
728097	0.0	2.0
728096	0.0	0.0
151507	19.0	60.0
728090	0.0	0.0
728088	5.0	6.0
100527943	9.0	2.0
114599	7.0	4.0
126581	0.0	0.0
151516	235.0	23.0
728082	0.0	0.0
100527945	0.0	0.0
728081	0.0	0.0
100527946	1.0	1.0
100527947	1.0	0.0
100527948	6.0	1.0
100527949	0.0	0.0
643384	1.0	0.0
391160	0.0	2.0
643382	17.0	6.0
391162	0.0	0.0
692312	2.0	0.0
163479	2.0	1.0
391169	1.0	0.0
100271332	1.0	1.0
391171	0.0	0.0
391174	38.0	13.0
643394	7.0	0.0
391175	0.0	1.0
391179	0.0	2.0
93380	4609.0	5288.0
100271323	0.0	1.0
100271322	0.0	0.0
100271325	19.0	0.0
100271321	0.0	0.0
401036	1.0	0.0
440672	0.0	1.0
100271316	0.0	0.0
100271317	0.0	0.0
401027	27.0	7.0
391155	3.0	1.0
401024	110.0	38.0
163486	1691.0	7510.0
401022	629.0	369.0
425054	0.0	0.0
425057	0.0	0.0
100271305	0.0	0.0
100271304	0.0	0.0
100271300	1.0	4.0
401018	0.0	0.0
100271303	1.0	1.0
100271302	1.0	0.0
401093	853.0	156.0
401097	96.0	806.0
151449	48.0	9.0
401082	0.0	0.0
8100	1567.0	1728.0
440606	43.0	0.0
8106	4557.0	4734.0
440603	39.0	11.0
401089	0.0	30.0
391183	0.0	0.0
8110	79.0	19.0
8111	422.0	742.0
391189	0.0	0.0
8115	6.0	0.0
401074	224.0	19.0
222484	1851.0	5203.0
391190	0.0	0.0
391192	2.0	0.0
391191	0.0	0.0
391194	0.0	0.0
8123	551.0	85.0
391196	0.0	0.0
391195	0.0	0.0
8128	549.0	195.0
8125	9003.0	10243.0
401067	0.0	0.0
8120	408.0	307.0
151477	44.0	18.0
151473	1028.0	431.0
643300	23.0	21.0
645962	0.0	0.0
8139	2283.0	1358.0
645961	0.0	0.0
106481899	0.0	0.0
106481897	0.0	0.0
106481898	0.0	0.0
81328	0.0	0.0
8131	2363.0	2059.0
81329	2.0	2.0
83998	0.0	8.0
81336	0.0	0.0
83999	0.0	0.0
81331	0.0	0.0
283404	3.0	10.0
283403	0.0	6.0
83990	228.0	1916.0
83992	1190.0	183.0
645954	55.0	27.0
81330	0.0	0.0
645958	191.0	43.0
645957	2.0	1.0
645974	1.0	1.0
643311	0.0	0.0
645973	0.0	0.0
643310	7.0	3.0
8148	6807.0	2215.0
222487	306.0	22.0
81318	0.0	0.0
8140	1635.0	2887.0
83987	5123.0	371.0
81324	0.0	0.0
83986	3065.0	1704.0
81325	0.0	0.0
83989	3445.0	2913.0
83988	5353.0	465.0
81327	0.0	1.0
83983	56.0	29.0
81320	0.0	0.0
83982	985.0	359.0
83985	128.0	29.0
81322	0.0	0.0
643308	0.0	0.0
643309	0.0	3.0
645968	10.0	7.0
645980	0.0	1.0
100271390	1.0	5.0
106481877	0.0	0.0
106481878	0.0	0.0
106481875	0.0	0.0
106481876	1.0	0.0
8153	620.0	201.0
106481879	0.0	0.0
106481880	0.0	0.0
106481881	0.0	1.0
81358	1.0	0.0
81353	0.0	0.0
106481884	0.0	0.0
100271399	0.0	0.0
81354	1.0	2.0
106481885	0.0	0.0
106481882	0.0	0.0
106481883	0.0	0.0
81356	0.0	0.0
81352	7.0	1.0
100271392	3.0	13.0
100271391	1.0	4.0
100271394	0.0	0.0
100271393	0.0	0.0
645979	2.0	4.0
93323	445.0	313.0
8165	9701.0	7434.0
645996	26.0	129.0
645993	0.0	0.0
106481888	1.0	0.0
106481889	0.0	0.0
106481886	0.0	0.0
106481887	0.0	0.0
8161	2117.0	5974.0
106481891	3.0	4.0
106481892	0.0	0.0
106481890	0.0	0.0
106481895	0.0	0.0
81342	0.0	0.0
106481896	0.0	0.0
100271388	0.0	0.0
81343	0.0	0.0
106481893	0.0	0.0
106481894	0.0	0.0
81345	0.0	0.0
100271385	0.0	0.0
100271384	0.0	1.0
100271387	0.0	0.0
81340	2.0	0.0
81341	0.0	0.0
100271386	0.0	1.0
100271381	0.0	0.0
100271380	0.0	0.0
643329	2.0	1.0
8178	1386.0	745.0
344892	0.0	0.0
643343	28.0	44.0
8170	123.0	0.0
106481855	0.0	0.0
401014	106.0	254.0
106481856	0.0	0.0
106481853	0.0	0.0
106481854	0.0	0.0
8174	12.0	0.0
106481859	3.0	0.0
8175	3187.0	2640.0
106481857	0.0	0.0
106481858	3.0	0.0
100271378	0.0	0.0
106481862	0.0	0.0
401007	0.0	0.0
106481863	0.0	0.0
283446	134.0	36.0
106481860	0.0	0.0
81377	0.0	0.0
106481861	0.0	0.0
643338	105.0	36.0
645998	0.0	0.0
643336	0.0	2.0
100271371	0.0	0.0
8189	5992.0	2560.0
8187	395.0	452.0
93343	1363.0	802.0
93349	1373.0	764.0
643353	1.0	0.0
106481866	12.0	2.0
106481867	0.0	0.0
106481864	0.0	0.0
106481865	1.0	5.0
106481868	0.0	1.0
106481869	0.0	0.0
106481870	0.0	1.0
106481873	0.0	0.0
100271367	5.0	0.0
106481874	0.0	0.0
106481871	0.0	0.0
81366	2.0	0.0
106481872	0.0	0.0
100271363	0.0	0.0
283432	0.0	0.0
283431	368.0	1650.0
100271364	4.0	1.0
81363	1.0	0.0
344875	0.0	0.0
100271360	0.0	0.0
93377	0.0	0.0
106481839	0.0	0.0
643365	3.0	3.0
8192	1286.0	814.0
106481833	1.0	0.0
8193	33.0	10.0
106481834	0.0	0.0
106481831	0.0	0.0
8190	353.0	0.0
106481832	0.0	0.0
106481837	0.0	0.0
106481838	0.0	0.0
106481835	0.0	0.0
8195	3005.0	2425.0
106481836	184.0	62.0
106481840	4.0	0.0
106481841	0.0	0.0
100271358	6.0	0.0
81399	0.0	0.0
283422	0.0	0.0
344866	0.0	12.0
100271351	0.0	0.0
283420	55.0	3.0
100271354	0.0	0.0
81390	0.0	0.0
81392	0.0	1.0
643376	13.0	1.0
106481844	0.0	0.0
106481845	0.0	0.0
106481842	4.0	0.0
106481843	0.0	0.0
106481848	0.0	0.0
106481849	3.0	0.0
106481846	0.0	0.0
100307126	7.0	11.0
106481847	0.0	0.0
100271349	2.0	2.0
283417	438.0	139.0
283416	52.0	18.0
106481851	3.0	0.0
106481852	0.0	0.0
100271344	0.0	0.0
283412	7.0	4.0
106481850	13.0	1.0
81382	0.0	0.0
81383	4.0	0.0
100271343	8.0	7.0
106481819	1.0	0.0
283491	0.0	0.0
106481817	0.0	0.0
106481818	0.0	0.0
106481811	0.0	0.0
106481812	0.0	0.0
106481810	0.0	0.0
106481815	1.0	0.0
106481816	0.0	0.0
106481813	1.0	1.0
106481814	0.0	0.0
283489	3201.0	6242.0
283487	227.0	149.0
283486	1.0	7.0
283483	0.0	0.0
283481	319.0	15.0
283480	2.0	0.0
106481828	0.0	0.0
106481829	2.0	0.0
728143	2.0	0.0
106481822	0.0	0.0
106481823	6.0	2.0
106481820	0.0	0.0
106481821	3.0	1.0
106481826	0.0	0.0
106481827	0.0	0.0
106481824	3.0	5.0
106481825	1.0	3.0
56547	0.0	0.0
106481830	0.0	0.0
56548	302.0	66.0
283471	8.0	0.0
731789	0.0	0.0
728170	2.0	0.0
283464	2854.0	3057.0
283463	13.0	9.0
283461	4.0	0.0
283460	28.0	3.0
106481808	0.0	0.0
728167	2.0	7.0
106481809	0.0	0.0
106481806	0.0	0.0
728169	0.0	0.0
106481807	0.0	0.0
728162	1.0	1.0
106481800	0.0	0.0
106481801	0.0	0.0
106481804	0.0	0.0
106481805	0.0	0.0
106481802	1.0	1.0
106481803	0.0	0.0
81501	7.0	180.0
81502	5576.0	12150.0
283459	2082.0	4043.0
283458	10.0	20.0
283455	256.0	142.0
645900	0.0	0.0
283450	7546.0	4397.0
780776	160.0	8.0
728113	344.0	5.0
126410	1079.0	10.0
728116	23.0	91.0
728115	5.0	0.0
728118	18.0	2.0
81533	5838.0	10462.0
126402	0.0	1.0
81532	1749.0	404.0
645930	3.0	2.0
731779	2.0	1.0
728106	0.0	0.0
645922	0.0	0.0
645927	5.0	1.0
728134	7.0	12.0
474170	316.0	423.0
728130	165.0	16.0
645940	1.0	0.0
728132	0.0	0.0
728137	0.0	0.0
81555	4229.0	6746.0
81556	3404.0	4074.0
81557	1.0	0.0
81558	2471.0	904.0
645939	0.0	0.0
81551	11.0	0.0
101055625	40.0	7.0
81552	1747.0	3084.0
81553	3118.0	1151.0
344905	615.0	2.0
81554	2666.0	1065.0
474167	2.0	2.0
81550	2375.0	3582.0
344901	9.0	0.0
645931	2.0	0.0
645950	2.0	1.0
728121	49.0	2.0
81537	1802.0	1886.0
81539	24288.0	31906.0
728128	7.0	3.0
81544	2537.0	308.0
81545	3182.0	3297.0
81542	3735.0	5907.0
81543	543.0	89.0
93517	1454.0	1567.0
474150	0.0	0.0
474152	0.0	0.0
474151	0.0	0.0
474149	0.0	0.0
474148	0.0	0.0
126433	748.0	322.0
126432	504.0	1013.0
163404	0.0	133.0
138474	3.0	1.0
391365	0.0	0.0
391367	0.0	1.0
728192	3.0	14.0
728194	5.0	1.0
728190	942.0	673.0
391378	9.0	0.0
138412	1.0	0.0
138428	20.0	16.0
138429	177.0	56.0
391356	595.0	1156.0
391358	6.0	11.0
56521	1474.0	4048.0
391282	0.0	1.0
643263	0.0	0.0
643264	0.0	0.0
100271209	62.0	6.0
222537	5.0	3.0
163351	56.0	13.0
100271217	4.0	7.0
100271216	0.0	0.0
100271218	0.0	0.0
