id	c5eb6a8e-2a5b-4268-8ae6-f6c13d3e3b01	95c75be7-d55d-4d74-9179-9be223230a5b
54497	2541.0	2352.0
54496	1562.0	908.0
448835	0.0	0.0
54495	3051.0	2219.0
448834	0.0	8.0
387359	0.0	0.0
387357	73.0	29.0
54499	5879.0	12097.0
121498	0.0	0.0
54498	541.0	307.0
170463	1870.0	1425.0
157489	151.0	64.0
338382	827.0	163.0
390980	95.0	158.0
338388	0.0	0.0
448831	0.0	0.0
400841	2.0	2.0
91419	250.0	276.0
91452	1531.0	6978.0
338376	4.0	0.0
145447	64.0	23.0
100313532	0.0	0.0
91442	134.0	156.0
375387	442.0	364.0
91445	2948.0	1886.0
107080554	0.0	0.0
133482	0.0	0.0
100506874	97.0	24.0
100506872	1.0	0.0
169436	62.0	57.0
170425	2.0	1.0
133491	0.0	2.0
91464	0.0	0.0
100506866	146.0	39.0
400892	8.0	2.0
400891	3.0	1.0
91461	568.0	448.0
145483	779.0	1137.0
145482	804.0	854.0
338339	3.0	2.0
100506810	128.0	29.0
338328	1935.0	509.0
100506815	0.0	2.0
326337	0.0	0.0
326339	0.0	0.0
338321	0.0	2.0
338322	0.0	0.0
338323	5.0	2.0
338324	0.0	9.0
341965	1.0	1.0
326341	0.0	0.0
326340	0.0	0.0
326343	17.0	22.0
326342	11.0	0.0
54407	9926.0	4514.0
8710	0.0	11.0
100506834	150.0	21.0
8711	1460.0	715.0
54413	219.0	62.0
8703	1937.0	7793.0
101410540	0.0	0.0
8704	2823.0	1876.0
101410541	0.0	0.0
8701	74.0	9.0
101410542	0.0	0.0
54414	3001.0	990.0
8702	1036.0	1153.0
100506835	46.0	10.0
101410543	3.0	4.0
8707	29.0	12.0
101410544	0.0	1.0
8708	76.0	5.0
101410545	0.0	0.0
101410546	0.0	0.0
8705	794.0	463.0
8706	1248.0	1406.0
326315	0.0	1.0
326317	0.0	0.0
8721	9694.0	7374.0
8722	8593.0	2575.0
8720	14072.0	5669.0
101410537	0.0	7.0
101410538	2359.0	1601.0
341947	0.0	0.0
8714	3050.0	1839.0
8715	45.0	0.0
100506826	32.0	18.0
8712	1.0	0.0
8718	199.0	244.0
101410533	34.0	22.0
101410534	0.0	0.0
326325	0.0	1.0
101410535	46.0	35.0
8717	1162.0	523.0
54429	6.0	39.0
101410536	0.0	3.0
326307	542.0	1822.0
8732	1055.0	834.0
8733	6534.0	4079.0
8731	2811.0	1841.0
54431	7123.0	7262.0
400836	0.0	0.0
170487	219.0	88.0
54435	47.0	5.0
54434	3661.0	1709.0
400831	10.0	22.0
54433	1376.0	684.0
400830	140.0	380.0
54432	2558.0	3022.0
54439	1668.0	1124.0
8725	4688.0	4210.0
8726	854.0	430.0
54438	1051.0	508.0
54437	85.0	142.0
8723	2102.0	1428.0
326310	171.0	120.0
8724	8397.0	7038.0
54436	885.0	538.0
8729	6541.0	4968.0
100337589	0.0	0.0
170485	0.0	1.0
8727	2566.0	2196.0
8728	250.0	470.0
170482	0.0	0.0
8740	75.0	23.0
8743	11515.0	16392.0
8744	83.0	35.0
8741	870.0	355.0
8742	2660.0	961.0
102724868	0.0	0.0
102724866	0.0	2.0
54442	1143.0	1461.0
54441	10.0	22.0
54440	461.0	324.0
400823	5.0	883.0
102724862	0.0	0.0
54443	152.0	779.0
8736	628.0	333.0
8737	3570.0	1854.0
8735	17.0	7.0
326300	4.0	4.0
8738	532.0	200.0
8739	41.0	0.0
8751	11133.0	11037.0
8754	7155.0	2093.0
8755	0.0	0.0
102724853	0.0	0.0
54453	5141.0	2450.0
255512	94.0	15.0
54457	0.0	4.0
54456	7.0	10.0
554049	73.0	66.0
54455	2145.0	1206.0
54454	535.0	1122.0
8747	22.0	10.0
8748	9.0	3.0
8745	360.0	425.0
54458	3376.0	3733.0
400818	327.0	361.0
8749	0.0	0.0
8761	8343.0	8537.0
6100	310.0	238.0
8760	6379.0	2301.0
6102	1306.0	1218.0
8766	11248.0	11876.0
6101	27.0	4.0
8763	23000.0	41434.0
6103	1005.0	456.0
8764	2123.0	1715.0
54460	2897.0	1058.0
54464	1818.0	1802.0
54463	1766.0	3587.0
54462	3381.0	1855.0
54461	4360.0	2659.0
54468	2373.0	1528.0
54467	2780.0	2418.0
54466	6.0	11.0
54465	650.0	774.0
255520	2372.0	1944.0
8759	0.0	0.0
8756	0.0	0.0
54469	4079.0	2227.0
8772	540.0	557.0
8773	2818.0	2927.0
8771	0.0	0.0
8776	2032.0	1498.0
8777	3804.0	1733.0
8774	1709.0	1717.0
8775	5318.0	4211.0
101928566	0.0	0.0
8767	1005.0	1982.0
6120	1598.0	2151.0
101928571	4.0	4.0
8784	111.0	626.0
6122	194389.0	240499.0
8781	0.0	3.0
6121	9.0	0.0
8787	295.0	18.0
6124	100594.0	92556.0
6123	7.0	22.0
8788	82.0	5.0
8785	314.0	4.0
6126	19.0	39.0
8786	162.0	499.0
6125	79847.0	69420.0
101928578	130.0	80.0
8780	3439.0	2750.0
6117	6731.0	2715.0
8778	9.0	4.0
6119	957.0	569.0
6118	2673.0	2116.0
8794	167.0	26.0
8795	2477.0	902.0
6130	78654.0	107295.0
8792	1374.0	117.0
6133	41144.0	43020.0
6132	84652.0	114596.0
8793	1168.0	57.0
8798	936.0	488.0
6135	65485.0	74818.0
8799	1410.0	3199.0
6134	104515.0	85794.0
8796	24.0	351.0
6137	68637.0	44617.0
8797	580.0	348.0
6136	47813.0	78403.0
100421307	0.0	0.0
101735302	62.0	222.0
8790	793.0	772.0
100134444	0.0	0.0
6128	43542.0	44659.0
8789	0.0	756.0
6129	53468.0	35274.0
6142	20934.0	20690.0
6141	44059.0	45002.0
100421311	1.0	4.0
6144	24120.0	10934.0
6143	62447.0	76665.0
100421313	0.0	1.0
6146	25087.0	31112.0
6145	2.0	0.0
6148	0.0	0.0
6147	30553.0	34984.0
100421318	0.0	0.0
100421319	0.0	0.0
100337590	0.0	0.0
100337591	0.0	0.0
6139	2742.0	2473.0
6138	64521.0	53894.0
6152	39652.0	39722.0
6155	40353.0	48249.0
6154	23133.0	26607.0
100421324	0.0	0.0
6157	51971.0	63093.0
6156	34940.0	53129.0
6159	30372.0	53794.0
6158	28270.0	42220.0
100421328	1.0	0.0
6150	988.0	948.0
101928527	369.0	239.0
6164	44367.0	27535.0
6163	11.0	1.0
6166	12580.0	7051.0
6165	37070.0	39025.0
6168	51337.0	41789.0
6167	39406.0	40132.0
100421338	0.0	0.0
6169	22184.0	26376.0
101928536	0.0	0.0
6160	55061.0	61026.0
101928537	0.0	0.0
6161	60233.0	57973.0
100421331	0.0	0.0
6175	83168.0	148201.0
6174	52.0	69.0
6176	75262.0	58243.0
101928545	64.0	61.0
6171	14608.0	17641.0
6170	7212.0	8954.0
6173	5263.0	13948.0
6172	342.0	577.0
100421340	0.0	0.0
100421341	5.0	1.0
100421354	0.0	0.0
6185	20574.0	14921.0
101928550	0.0	1.0
6188	78678.0	52421.0
6187	50251.0	107154.0
100421357	1.0	2.0
6189	43788.0	50587.0
101928555	129.0	33.0
6182	457.0	689.0
6181	42851.0	41418.0
6184	17272.0	13091.0
101928559	0.0	0.0
6183	1166.0	1264.0
100421350	5.0	5.0
100421351	0.0	5.0
100421353	0.0	2.0
6197	4351.0	1571.0
6196	4931.0	1357.0
6199	1589.0	1523.0
6198	1987.0	1719.0
6191	143028.0	224993.0
6193	39028.0	40335.0
6192	49.0	163.0
91373	514.0	765.0
6195	2703.0	1836.0
6194	127850.0	155098.0
390916	897.0	1147.0
145407	481.0	257.0
100421363	5.0	2.0
100421376	0.0	0.0
100421379	2.0	1.0
91369	3466.0	2816.0
91368	1210.0	1246.0
652489	0.0	0.0
390924	36.0	22.0
389901	17.0	3.0
390928	5.0	3.0
390927	329.0	298.0
100421371	3.0	1.0
100421374	10.0	3.0
389903	0.0	3.0
100421389	1.0	0.0
91392	471.0	55.0
389935	1.0	1.0
389932	0.0	7.0
100421384	14.0	34.0
100421398	2.0	1.0
100421399	1.0	0.0
101928513	9.0	3.0
91380	0.0	0.0
390904	1.0	2.0
145438	56.0	8.0
100421390	0.0	2.0
100421391	0.0	0.0
100421395	13.0	4.0
100421397	4.0	0.0
375316	4.0	22.0
375318	0.0	0.0
390963	98.0	55.0
375307	13.0	13.0
389941	2.0	5.0
389948	0.0	1.0
375337	0.0	0.0
377997	0.0	0.0
387316	0.0	0.0
121456	102.0	31.0
387317	0.0	0.0
121457	855.0	594.0
389976	4.0	0.0
375341	576.0	422.0
387319	0.0	0.0
375323	10.0	1.0
389970	2.0	1.0
390940	166.0	37.0
133418	1730.0	475.0
390948	0.0	0.0
121441	1483.0	1102.0
390949	0.0	2.0
652411	1.0	1.0
145370	4.0	2.0
102724954	0.0	0.0
54596	20.0	7.0
375484	467.0	967.0
91526	600.0	298.0
133396	0.0	0.0
196951	223.0	106.0
91523	388.0	101.0
91522	96.0	16.0
121391	7.0	5.0
145376	96.0	197.0
400986	349.0	330.0
400984	17.0	7.0
196968	16.0	10.0
157378	1811.0	543.0
723961	0.0	0.0
145389	390.0	315.0
157381	1.0	6.0
91543	454.0	502.0
91544	969.0	463.0
102724923	0.0	4.0
652423	0.0	0.0
169355	0.0	0.0
400966	0.0	0.0
121364	0.0	0.0
400961	805.0	287.0
157376	0.0	1.0
91574	1503.0	667.0
157313	80.0	58.0
157317	0.0	0.0
147991	1866.0	2528.0
399495	4.0	0.0
159963	0.0	2.0
100506965	465.0	55.0
100506963	49.0	69.0
387495	0.0	0.0
387496	579.0	122.0
387494	0.0	4.0
387491	0.0	0.0
387492	40.0	25.0
387486	0.0	0.0
157310	175.0	18.0
100506994	81.0	7.0
338470	2.0	4.0
170302	15.0	8.0
204010	2.0	0.0
399473	129.0	72.0
399474	481.0	117.0
91584	615.0	873.0
159989	9.0	0.0
91582	2260.0	1058.0
107126360	0.0	6.0
133383	329.0	206.0
100506930	1235.0	2048.0
100820741	0.0	0.0
338448	0.0	0.0
8808	205.0	328.0
8809	148.0	151.0
54512	911.0	433.0
54511	135.0	35.0
54510	1484.0	1541.0
54516	505.0	369.0
8802	4198.0	3503.0
8803	2445.0	1664.0
54514	0.0	0.0
8800	1998.0	2840.0
8801	4293.0	3656.0
8807	46.0	17.0
400916	1165.0	1244.0
54518	1723.0	606.0
8804	8422.0	14356.0
100506939	2.0	3.0
54517	1287.0	1281.0
8805	2336.0	1409.0
8820	26.0	22.0
8821	4050.0	12093.0
338440	377.0	521.0
338442	249.0	190.0
8819	586.0	583.0
100820732	0.0	0.0
255620	0.0	1.0
54522	445.0	732.0
54521	1372.0	1363.0
54520	2135.0	1094.0
100820735	3.0	0.0
8813	1782.0	1231.0
170393	19.0	15.0
8814	85.0	65.0
170392	0.0	18.0
100506925	0.0	0.0
8811	8.0	9.0
8812	714.0	608.0
8817	159.0	54.0
8818	2534.0	1623.0
54529	2823.0	1965.0
255626	0.0	0.0
8815	4884.0	4299.0
8816	4865.0	2237.0
170394	952.0	891.0
8831	1285.0	870.0
8832	510.0	323.0
100506953	0.0	0.0
338433	0.0	0.0
338436	0.0	2.0
338427	0.0	0.0
338428	0.0	0.0
338429	0.0	0.0
54534	1504.0	1315.0
54532	4645.0	2188.0
54531	1216.0	1066.0
54538	3306.0	2097.0
8824	3673.0	1657.0
8825	1232.0	5974.0
54537	1924.0	1199.0
54536	1165.0	1236.0
8822	4.0	12.0
8823	77.0	18.0
54535	1184.0	2220.0
8828	1934.0	1795.0
8829	8172.0	8918.0
8826	30469.0	19005.0
54539	3319.0	2829.0
8842	10091.0	29.0
8843	48.0	42.0
8840	69.0	837.0
8841	3444.0	1745.0
100158257	0.0	0.0
54541	6078.0	2578.0
54540	1371.0	741.0
54545	6177.0	2727.0
54544	0.0	2.0
54543	9643.0	4800.0
54542	2594.0	1579.0
54549	1261.0	54.0
8835	5523.0	3758.0
8836	531.0	234.0
8833	4304.0	4587.0
8834	1118.0	859.0
54546	64.0	1.0
8839	6384.0	1370.0
8837	7112.0	4170.0
8838	69.0	11.0
101928483	6.0	8.0
8850	1486.0	1147.0
101928484	0.0	0.0
8853	1063.0	794.0
8854	1565.0	186.0
8851	75.0	98.0
8852	0.0	0.0
400960	917.0	517.0
338412	0.0	0.0
338413	0.0	0.0
54552	357.0	361.0
400957	0.0	0.0
54551	11.0	47.0
54550	9.0	65.0
196996	2079.0	24.0
400955	12.0	0.0
400954	101.0	128.0
54556	756.0	365.0
54555	2220.0	1193.0
400952	11.0	2.0
54554	322.0	309.0
400950	0.0	10.0
8846	377.0	444.0
100820709	0.0	3.0
8847	90.0	177.0
54558	1183.0	684.0
8844	1230.0	452.0
54557	547.0	238.0
8848	29417.0	8267.0
196993	317.0	187.0
8861	3250.0	2272.0
101928492	48.0	67.0
8864	11651.0	3153.0
6201	30373.0	27296.0
6203	55338.0	49448.0
8862	427.0	163.0
101928496	0.0	0.0
8863	1764.0	782.0
6202	73551.0	78032.0
723972	1.0	2.0
400946	7.0	6.0
400945	40.0	66.0
54567	771.0	740.0
54566	1883.0	2146.0
400941	1.0	2.0
8857	2774.0	69.0
8858	5.0	5.0
54569	0.0	0.0
8856	14.0	35.0
54568	0.0	0.0
8859	674.0	224.0
8871	2975.0	2630.0
8872	2970.0	2487.0
6210	32117.0	48340.0
8870	6115.0	10785.0
100421500	0.0	0.0
8875	59.0	42.0
8876	111.0	36.0
8874	4422.0	2354.0
100421506	1.0	2.0
100421509	0.0	0.0
54570	0.0	0.0
400935	1.0	222.0
54574	0.0	0.0
54573	0.0	0.0
54572	0.0	0.0
400932	4.0	4.0
54571	0.0	0.0
54578	18.0	171.0
255631	59.0	144.0
400931	191.0	46.0
54577	42.0	370.0
54576	8.0	38.0
54575	2.0	7.0
6205	87422.0	103897.0
100506915	7.0	2.0
8869	991.0	199.0
6204	11032.0	16463.0
6207	28900.0	30470.0
6206	55728.0	32792.0
8867	891.0	615.0
54579	0.0	0.0
6209	17790.0	27198.0
6208	54453.0	45278.0
170384	1042.0	687.0
100506916	0.0	0.0
8882	2573.0	1182.0
8883	2650.0	1232.0
8880	5515.0	5360.0
8881	4287.0	2490.0
8886	5802.0	4717.0
6223	42521.0	28301.0
100421512	0.0	0.0
8887	9522.0	11170.0
6222	126022.0	167580.0
8884	6666.0	6370.0
6224	49544.0	43220.0
100421515	0.0	5.0
54581	198.0	158.0
54580	0.0	0.0
54585	2090.0	1350.0
54584	245.0	171.0
54583	3922.0	1068.0
54587	9264.0	2864.0
54586	6.0	1.0
8879	4544.0	8310.0
170371	1100.0	310.0
170370	3.0	0.0
8877	1999.0	365.0
6218	49762.0	39738.0
6217	38691.0	41568.0
8878	12560.0	11878.0
6219	7.0	0.0
100506907	0.0	0.0
100506906	85.0	142.0
255649	0.0	3.0
6230	38307.0	26293.0
8893	3320.0	2507.0
8894	4031.0	2931.0
101928440	0.0	0.0
8891	1917.0	1060.0
6232	50062.0	92287.0
8892	1802.0	1257.0
6231	10263.0	8172.0
8897	847.0	314.0
6234	13756.0	9547.0
8898	1975.0	1015.0
6233	49407.0	24387.0
8895	7673.0	7725.0
6236	707.0	41.0
8896	1820.0	1892.0
6235	21719.0	21303.0
101928442	0.0	0.0
101928448	4.0	5.0
8890	2155.0	2137.0
280659	0.0	0.0
280657	0.0	0.0
280658	0.0	0.0
280655	0.0	1.0
253039	396.0	336.0
6227	20126.0	18989.0
6226	0.0	5.0
6229	71930.0	94451.0
8888	5015.0	3378.0
6228	38885.0	39870.0
6241	176.0	1627.0
6240	3720.0	3592.0
100421411	0.0	0.0
6242	1854.0	1655.0
100421413	13.0	1.0
101928455	2.0	1.0
6244	0.0	2.0
6247	0.0	4.0
100421415	2.0	26.0
6246	0.0	0.0
280644	0.0	0.0
253044	2.0	0.0
6238	19936.0	12084.0
6237	3306.0	1056.0
8899	4724.0	3138.0
6239	3792.0	4127.0
6252	1420.0	222.0
100421420	21.0	12.0
6251	7549.0	3147.0
100421422	6.0	0.0
6253	1161.0	578.0
6256	7080.0	5889.0
100421424	0.0	0.0
6258	72.0	14.0
6257	3227.0	1284.0
100421428	0.0	1.0
101928469	4.0	10.0
100421429	0.0	2.0
280637	1.0	1.0
280636	2973.0	2555.0
253018	66.0	12.0
253017	0.0	0.0
253012	512.0	99.0
6249	9991.0	3767.0
6248	0.0	0.0
6263	460.0	45.0
100421431	2.0	0.0
6262	44.0	13.0
100421432	2.0	1.0
101928470	2.0	1.0
100421433	1.0	1.0
100421436	82.0	36.0
100421439	0.0	1.0
6261	834.0	230.0
6260	2.0	2.0
6259	5411.0	3269.0
100421430	1.0	0.0
6274	160.0	44.0
6273	1471.0	3315.0
6276	2.0	29.0
6275	18584.0	1395.0
6278	15.0	59.0
6277	53124.0	26504.0
6279	742.0	2112.0
6272	8383.0	1497.0
6271	1271.0	797.0
6285	1514.0	517.0
6284	4465.0	5243.0
100421455	0.0	0.0
6286	156.0	6631.0
6289	1011.0	789.0
6288	8028.0	7678.0
6281	22124.0	2704.0
6280	3821.0	7959.0
6283	21.0	65.0
6282	20907.0	18233.0
123920	4139.0	1092.0
100421451	0.0	0.0
6296	488.0	123.0
6295	2.0	12.0
6297	1945.0	1855.0
6299	176.0	8.0
101928420	0.0	0.0
6290	0.0	0.0
6291	21.0	7.0
6294	5951.0	4896.0
6293	2875.0	2869.0
100421478	0.0	0.0
100421479	1.0	3.0
280664	7.0	0.0
54505	2991.0	2239.0
280660	0.0	0.0
54504	2414.0	1007.0
280661	7.0	18.0
54503	939.0	1897.0
54502	6868.0	10485.0
54509	22.0	17.0
123904	0.0	0.0
54508	41.0	61.0
100421473	0.0	0.0
54507	3987.0	330.0
100421487	0.0	0.0
133308	691.0	162.0
147945	1.0	0.0
123970	2.0	0.0
100421480	2.0	0.0
147947	645.0	111.0
147948	202.0	37.0
147949	189.0	120.0
100421484	0.0	0.0
100421485	0.0	0.0
100421498	4.0	0.0
100421499	0.0	3.0
101060006	0.0	3.0
101060005	0.0	0.0
101060004	0.0	0.0
100421495	0.0	0.0
100421496	0.0	0.0
351449	0.0	0.0
107126294	7.0	5.0
147965	725.0	501.0
147968	51.0	45.0
107126289	0.0	0.0
107126287	0.0	0.0
101060039	0.0	0.0
121360	0.0	1.0
101060032	18.0	8.0
135924	0.0	0.0
135927	0.0	0.0
121355	4.0	4.0
147906	292.0	209.0
135932	1366.0	783.0
101060045	2.0	0.0
135935	0.0	0.0
101060040	0.0	0.0
147912	621.0	408.0
135942	0.0	0.0
135941	0.0	0.0
121340	2.0	0.0
135946	0.0	0.0
135948	0.0	0.0
104326190	0.0	0.0
104326191	13.0	0.0
147923	367.0	359.0
147920	18.0	20.0
147929	159.0	75.0
104326192	0.0	0.0
104326193	2.0	1.0
375444	38.0	79.0
104326189	0.0	2.0
101060020	1.0	0.0
375449	3800.0	1325.0
104326188	0.0	0.0
121328	0.0	2.0
91653	5850.0	1059.0
389762	0.0	0.0
351143	0.0	0.0
389761	0.0	0.0
390756	0.0	0.0
27087	158.0	8.0
27085	112.0	200.0
27086	7026.0	9324.0
389756	5.0	10.0
147429	11.0	4.0
27089	3917.0	10160.0
91646	36.0	1253.0
91647	774.0	381.0
642968	2.0	1.0
135458	17.0	9.0
390766	1.0	0.0
27098	246.0	506.0
27099	0.0	0.0
27097	1952.0	2452.0
389741	64.0	52.0
27090	1155.0	969.0
27091	0.0	0.0
27094	114.0	176.0
27095	3465.0	2441.0
27092	1576.0	120.0
642976	55.0	1.0
400629	0.0	5.0
27093	3.0	1.0
160428	449.0	751.0
375133	139.0	79.0
387122	0.0	0.0
390730	2.0	0.0
390732	0.0	2.0
390735	1.0	0.0
387119	434.0	269.0
27063	4.0	16.0
387117	0.0	0.0
27069	10260.0	7855.0
400612	7.0	1.0
27067	2072.0	2112.0
27068	3806.0	2898.0
221908	468.0	607.0
341799	0.0	0.0
400619	107.0	322.0
642987	105.0	22.0
400618	926.0	12.0
400617	165.0	23.0
64065	24819.0	28496.0
91662	19.0	7.0
91663	56000.0	10400.0
64064	15.0	9.0
64067	383.0	41.0
64066	116.0	4.0
91661	462.0	405.0
91664	335.0	348.0
147463	887.0	255.0
387111	3.0	3.0
27076	2966.0	9774.0
390748	1.0	0.0
27077	696.0	180.0
400604	45.0	27.0
27074	277.0	323.0
27075	7895.0	21474.0
389766	0.0	3.0
387103	243.0	127.0
387104	6.0	1.0
27079	616.0	257.0
389763	0.0	0.0
341784	5.0	0.0
642996	0.0	0.0
27072	3025.0	1889.0
160419	3.0	1.0
64061	3157.0	1199.0
400609	0.0	0.0
160418	1661.0	2257.0
64063	529.0	515.0
27071	622.0	641.0
64062	2749.0	2976.0
91695	226.0	250.0
100313772	0.0	0.0
100313773	0.0	0.0
64078	1316.0	16.0
100313770	0.0	0.0
64077	1654.0	1075.0
91694	2108.0	465.0
100313771	0.0	0.0
390790	0.0	0.0
221927	2359.0	1876.0
390792	4.0	1.0
400680	6.0	2.0
27043	4767.0	2478.0
27044	13260.0	9710.0
27042	1423.0	3991.0
389799	9.0	3.0
100313778	0.0	0.0
100313779	0.0	0.0
64072	545.0	169.0
100313777	0.0	0.0
27040	10.0	5.0
100313774	0.0	0.0
64073	125.0	78.0
64087	6668.0	5560.0
221914	24.0	5.0
64089	579.0	1101.0
100313781	0.0	0.0
91683	2826.0	1897.0
91689	3434.0	2114.0
100313780	0.0	0.0
245908	0.0	0.0
91687	173.0	421.0
245909	0.0	0.0
400673	330.0	347.0
389792	385.0	353.0
389791	0.0	1.0
387129	0.0	0.0
400668	3.0	0.0
389787	44.0	35.0
64081	486.0	305.0
64080	518.0	167.0
64083	7950.0	8874.0
64084	5045.0	19337.0
64098	351.0	233.0
64097	836.0	943.0
400660	54.0	134.0
8909	60.0	9.0
27022	12.0	40.0
8907	2858.0	1802.0
341757	0.0	0.0
400658	11.0	25.0
8908	1631.0	1628.0
147407	2.0	10.0
27020	9028.0	4514.0
400657	464.0	380.0
27023	0.0	0.0
400654	0.0	0.0
64090	1.0	146.0
64092	353.0	221.0
64091	313.0	97.0
8900	110.0	19.0
64094	12364.0	3923.0
8905	1356.0	913.0
147409	3.0	1.0
64093	857.0	31.0
8906	1509.0	1917.0
64096	0.0	0.0
8904	5980.0	3587.0
221935	1871.0	438.0
221937	3131.0	1256.0
221938	0.0	0.0
400652	10.0	8.0
400650	1.0	0.0
27039	8.0	9.0
27032	7373.0	4225.0
27033	13.0	10.0
27030	1005.0	1216.0
27031	533.0	266.0
27036	47.0	39.0
400645	0.0	0.0
27037	1157.0	1195.0
400644	4.0	4.0
27034	1507.0	911.0
400643	0.0	3.0
27035	52.0	51.0
8912	358.0	216.0
100313769	0.0	8.0
8913	161.0	20.0
8910	4745.0	641.0
8911	89.0	1.0
8916	1801.0	1439.0
8914	1143.0	1161.0
8915	1047.0	776.0
245935	0.0	0.0
245936	0.0	0.0
245937	0.0	0.0
245938	0.0	0.0
8930	2069.0	1505.0
245939	0.0	0.0
221960	374.0	361.0
245930	0.0	0.0
245931	0.0	0.0
245932	0.0	0.0
245934	0.0	0.0
8929	0.0	0.0
8924	5835.0	2590.0
8927	96.0	60.0
8928	5.0	19.0
8925	5957.0	3619.0
8926	0.0	3.0
221955	1124.0	684.0
8941	0.0	2.0
8942	1299.0	177.0
375189	40.0	28.0
8940	34.0	39.0
245940	0.0	0.0
206338	178.0	127.0
375190	423.0	220.0
196446	15.0	9.0
8934	2130.0	1892.0
8935	4140.0	1205.0
196441	1050.0	1150.0
8932	5196.0	3701.0
8933	5041.0	2625.0
8938	1034.0	79.0
8939	3768.0	3358.0
8936	792.0	212.0
326105	0.0	3.0
245913	0.0	0.0
245915	0.0	0.0
221981	539.0	440.0
245910	0.0	0.0
206358	732.0	419.0
245911	0.0	0.0
245912	13.0	0.0
196415	0.0	1.0
642909	0.0	3.0
642907	0.0	0.0
8945	2711.0	1615.0
54659	0.0	0.0
54658	0.0	5.0
8943	9423.0	4934.0
54657	0.0	0.0
8944	0.0	0.0
196410	12.0	21.0
245927	0.0	0.0
245928	0.0	0.0
6300	250.0	207.0
245929	0.0	0.0
6302	3436.0	1310.0
6301	9863.0	5924.0
160492	1.0	0.0
54662	3317.0	1506.0
54661	19.0	1.0
54660	44.0	11.0
54665	1388.0	1283.0
54664	3628.0	5195.0
54663	1198.0	1315.0
8970	27.0	13.0
8971	6556.0	1865.0
101928363	3.0	11.0
8974	2938.0	2738.0
6311	1855.0	2451.0
8975	1843.0	1183.0
6310	2584.0	3114.0
91612	4243.0	3032.0
100421601	0.0	0.0
8972	73.0	32.0
8973	0.0	10.0
245972	21.0	13.0
245973	165.0	86.0
54677	1606.0	2519.0
54676	1717.0	1225.0
54675	2292.0	1701.0
147468	0.0	0.0
54674	71.0	70.0
6304	1760.0	316.0
6303	12007.0	5436.0
8968	0.0	1.0
6305	4300.0	1839.0
91603	783.0	525.0
91608	115.0	133.0
6307	1822.0	2021.0
642924	3.0	40.0
8969	12.0	25.0
6309	2964.0	1174.0
91607	2627.0	1113.0
6320	371.0	402.0
6322	425.0	133.0
8985	3773.0	1791.0
8986	2077.0	1373.0
64002	0.0	0.0
101928378	62.0	55.0
6324	734.0	168.0
64005	206.0	122.0
6323	1.0	3.0
101928376	7.0	7.0
54680	1507.0	1549.0
642938	31.0	8.0
54682	3125.0	4175.0
54681	1976.0	2505.0
196403	2185.0	1090.0
6315	0.0	0.0
6314	2257.0	1454.0
6317	20.0	184.0
8976	5260.0	4092.0
6319	8903.0	10563.0
6318	1.0	25.0
642935	6.0	14.0
8992	9038.0	7126.0
8993	0.0	0.0
6331	184.0	17.0
8991	6046.0	5293.0
6330	3204.0	639.0
100421621	13.0	7.0
8996	1101.0	702.0
101928388	3.0	3.0
6332	827.0	315.0
8997	2065.0	1023.0
8994	1226.0	1889.0
6335	231.0	102.0
8995	85.0	39.0
6334	154.0	18.0
147495	4194.0	243.0
100421629	0.0	0.0
8989	2.0	9.0
6326	431.0	43.0
8987	249.0	322.0
6328	308.0	68.0
91624	2357.0	459.0
6327	495.0	53.0
8988	0.0	3.0
6329	266.0	474.0
642946	98.0	78.0
6340	261.0	63.0
6342	8017.0	9312.0
6341	1766.0	959.0
6344	1.0	9.0
100421633	0.0	0.0
6343	0.0	8.0
100421634	1.0	2.0
6346	1.0	0.0
6345	92.0	63.0
100421638	0.0	0.0
642958	0.0	1.0
642959	0.0	0.0
6337	7484.0	2805.0
642952	0.0	0.0
6336	0.0	0.0
6339	68.0	81.0
91614	18.0	34.0
8999	69.0	3.0
6338	1738.0	409.0
642954	32.0	29.0
6351	1699.0	172.0
6352	831.0	558.0
6355	348.0	105.0
6354	0.0	7.0
6357	348.0	37.0
6356	8.0	86.0
100421528	0.0	0.0
6348	362.0	153.0
6347	6435.0	2158.0
196394	322.0	329.0
6362	455.0	179.0
6361	54.0	25.0
6364	22.0	49.0
6363	293.0	270.0
100421533	33.0	16.0
6366	8145.0	1067.0
100421535	0.0	0.0
6368	20.0	12.0
6367	286.0	106.0
101928337	0.0	5.0
6360	3.0	14.0
255349	11.0	15.0
6359	0.0	0.0
6358	456.0	451.0
6373	33.0	106.0
101928340	10.0	3.0
6372	36.0	30.0
100421542	0.0	0.0
6375	33.0	14.0
6374	19.0	12.0
100421545	5.0	8.0
6376	36741.0	1744.0
101928345	0.0	0.0
100421549	0.0	0.0
6370	0.0	0.0
255313	0.0	0.0
196374	22.0	45.0
6369	60.0	0.0
6383	12066.0	1986.0
6386	12788.0	7383.0
6385	41981.0	17031.0
6388	2746.0	2183.0
6387	32980.0	4718.0
6389	6456.0	3409.0
255330	0.0	0.0
6382	16895.0	7325.0
102724246	6.0	0.0
255324	25.0	2.0
196385	66.0	80.0
196383	2876.0	2024.0
100421550	0.0	0.0
6397	6570.0	2890.0
100421565	0.0	0.0
6396	5460.0	3632.0
100421566	0.0	0.0
6399	784.0	574.0
