id	9570c964-8d26-4280-97b7-43ebc45a3b58	5bc7e90d-0fa4-4bde-bee8-4f9b92de03a2
106481628	0.0	0.0
106481629	0.0	1.0
106481626	0.0	0.0
106481627	0.0	1.0
100271129	1.0	0.0
246283	0.0	0.0
246285	13.0	2.0
106481631	0.0	0.0
100271125	0.0	0.0
106481632	0.0	0.0
106481630	2.0	1.0
100271122	0.0	0.0
199692	1032.0	1071.0
645784	97.0	46.0
100271118	0.0	1.0
100271117	0.0	0.0
100271119	4.0	0.0
100271114	0.0	0.0
100271113	0.0	0.0
100271116	0.0	0.0
197021	3.0	17.0
643115	15.0	0.0
100271111	0.0	0.0
106481608	1.0	0.0
106481609	0.0	0.0
645798	0.0	1.0
643136	4.0	4.0
106481602	0.0	3.0
106481603	0.0	0.0
106481600	0.0	0.0
106481601	1.0	0.0
106481606	0.0	0.0
106481607	0.0	0.0
106481604	0.0	0.0
106481605	0.0	0.0
285829	9.0	19.0
100271106	1.0	2.0
106481610	0.0	0.0
100271105	3.0	2.0
643126	0.0	0.0
199699	18.0	7.0
728393	0.0	0.0
100128899	3.0	0.0
728395	0.0	0.0
114625	1409.0	592.0
54112	30.0	36.0
56776	63.0	2.0
283248	89.0	564.0
344729	0.0	0.0
100128894	0.0	0.0
100128893	20.0	2.0
100128890	45.0	7.0
728386	0.0	0.0
728388	0.0	0.0
100128889	0.0	0.0
100128888	1.0	2.0
114614	26.0	11.0
283238	0.0	3.0
100190800	91.0	66.0
283237	794.0	1293.0
283236	0.0	0.0
283234	486.0	320.0
728381	0.0	2.0
283232	1254.0	2320.0
728380	3.0	12.0
100128881	122.0	352.0
100128880	0.0	0.0
692099	492.0	248.0
114609	471.0	875.0
29128	82.0	1040.0
29123	5714.0	4462.0
344709	0.0	1.0
29122	68.0	17.0
29121	376.0	278.0
283229	2543.0	1665.0
29127	620.0	7802.0
29126	238.0	133.0
29125	40.0	9.0
29124	0.0	0.0
692087	0.0	0.0
692088	0.0	0.0
692089	9.0	6.0
100128867	0.0	0.0
54145	0.0	1.0
54143	0.0	0.0
283219	675.0	591.0
54149	1420.0	711.0
54148	939.0	1116.0
54147	0.0	0.0
283212	120.0	334.0
692091	0.0	0.0
692092	0.0	0.0
692093	14.0	9.0
692094	0.0	0.0
100271091	0.0	0.0
100271090	4.0	4.0
100128857	1.0	0.0
100271093	0.0	0.0
100271092	0.0	0.0
728350	7.0	8.0
285872	1.0	1.0
100128853	0.0	1.0
29109	1846.0	865.0
29108	516.0	1280.0
285877	0.0	0.0
29107	619.0	906.0
285878	0.0	187.0
29106	11.0	60.0
728358	0.0	0.0
29101	6209.0	4992.0
29100	1050.0	1669.0
29105	1460.0	1376.0
29104	723.0	1058.0
29103	2451.0	4345.0
29102	2984.0	7914.0
100271098	2.0	3.0
283284	94.0	128.0
728343	0.0	0.0
728342	6.0	302.0
100128849	3.0	1.0
728344	0.0	1.0
100271081	0.0	1.0
100128845	0.0	0.0
728340	145.0	449.0
285888	0.0	0.0
29119	43.0	16.0
107057644	16.0	2.0
29118	26.0	22.0
107057647	0.0	0.0
114655	2.0	4.0
29117	3230.0	3420.0
107057646	3.0	0.0
114657	0.0	0.0
114659	466.0	941.0
126638	0.0	0.0
54165	1780.0	2453.0
126637	0.0	0.0
29110	1857.0	3707.0
29116	3027.0	7458.0
29115	2946.0	5315.0
29114	1.0	0.0
29113	31.0	0.0
100271087	17.0	7.0
100271089	0.0	0.0
100271085	5.0	0.0
100128836	2.0	7.0
728378	10.0	27.0
728377	329.0	357.0
100271070	0.0	0.0
285893	0.0	0.0
100128834	6.0	0.0
728373	0.0	0.0
728379	0.0	0.0
81797	0.0	0.0
126626	1447.0	2427.0
81793	71.0	20.0
81794	951.0	138.0
81796	7.0	222.0
81790	1334.0	1418.0
100271076	0.0	0.0
283267	613.0	750.0
91107	1746.0	1225.0
100128830	0.0	1.0
81792	1521.0	626.0
100271078	0.0	0.0
100271073	0.0	0.0
100271072	0.0	0.0
100271074	0.0	0.0
100128827	0.0	0.0
728366	2.0	1.0
728361	1.0	3.0
100128822	198.0	107.0
728369	0.0	0.0
81786	96.0	139.0
54187	1982.0	4937.0
81788	128.0	2259.0
81789	490.0	1024.0
283257	0.0	0.0
100271065	0.0	0.0
645700	1.0	5.0
283254	220.0	455.0
126695	553.0	3234.0
148003	0.0	0.0
378108	11.0	0.0
151649	29.0	17.0
151648	20.0	684.0
151647	2.0	0.0
151645	9.0	39.0
200909	0.0	0.0
200916	737.0	1016.0
148014	8.0	26.0
151658	2.0	0.0
151651	51.0	25.0
56704	209.0	1074.0
148022	1420.0	974.0
126669	2004.0	406.0
126668	159.0	23.0
100126297	0.0	0.0
100126299	1.0	0.0
100126296	0.0	0.0
200931	262.0	85.0
200933	834.0	3306.0
126661	71.0	166.0
56729	0.0	5.0
283298	2033.0	219.0
283297	0.0	0.0
136051	472.0	600.0
138639	540.0	1291.0
692076	4.0	2.0
391121	0.0	0.0
391120	0.0	0.0
391123	27.0	2.0
200942	2448.0	954.0
440577	6.0	23.0
440574	1498.0	1540.0
56731	2992.0	5348.0
100126270	3.0	2.0
692084	0.0	0.0
692085	0.0	0.0
692086	6.0	52.0
138649	51.0	70.0
200959	1.0	0.0
200958	431.0	2049.0
391135	3.0	0.0
440567	69.0	86.0
391139	0.0	0.0
440563	0.0	0.0
440561	0.0	0.0
151613	2044.0	1753.0
692072	0.0	0.0
692075	6.0	23.0
692057	0.0	0.0
692058	1.0	3.0
124056	1.0	1.0
81706	348.0	13.0
391104	0.0	0.0
391107	0.0	0.0
391106	0.0	0.0
81704	2622.0	932.0
391109	0.0	0.0
440595	96.0	52.0
56751	0.0	0.0
692063	0.0	0.0
8402	2716.0	4335.0
391110	0.0	0.0
8403	0.0	0.0
391112	0.0	0.0
124045	251.0	573.0
391114	0.0	0.0
124044	580.0	506.0
391115	0.0	0.0
440585	22.0	47.0
391117	0.0	0.0
440584	42.0	23.0
391119	0.0	0.0
54101	1274.0	753.0
151636	5162.0	8027.0
440590	176.0	383.0
54103	927.0	756.0
54102	595.0	839.0
54108	1257.0	6234.0
54107	2691.0	6220.0
54106	3.0	2.0
692053	2.0	3.0
391040	0.0	2.0
645683	5.0	8.0
8410	0.0	0.0
645682	0.0	1.0
645688	5.0	13.0
391044	1.0	0.0
645687	1.0	1.0
8411	3576.0	3504.0
645686	0.0	1.0
8412	2040.0	493.0
391045	21.0	7.0
440533	1.0	0.0
8406	6430.0	118.0
8407	22898.0	37655.0
8404	38710.0	9255.0
8405	3732.0	8161.0
8408	3316.0	6235.0
8409	1682.0	2744.0
391051	2.0	0.0
8420	544.0	702.0
645694	0.0	1.0
391053	1.0	0.0
645693	10.0	8.0
643031	0.0	0.0
8424	1292.0	23.0
8425	12076.0	1660.0
643037	0.0	0.0
163589	352.0	385.0
643034	0.0	0.0
440525	59.0	150.0
391059	331.0	382.0
645691	9.0	5.0
163590	3298.0	7739.0
8417	5106.0	3125.0
8418	821.0	301.0
8416	845.0	2369.0
8419	9.0	0.0
8431	0.0	3.0
8435	13.0	2.0
8436	6660.0	626.0
8433	2.0	0.0
8434	3187.0	211.0
391026	0.0	0.0
440556	94.0	12.0
440560	0.0	0.0
8428	3146.0	4765.0
8427	1543.0	2009.0
103157000	0.0	0.0
8443	2783.0	8526.0
8440	2874.0	1585.0
8446	1146.0	1364.0
8447	1964.0	197.0
8444	1401.0	837.0
8445	1333.0	3147.0
391037	8.0	2.0
391039	0.0	1.0
643050	0.0	0.0
285905	55.0	13.0
285908	374.0	275.0
8439	1844.0	2048.0
8437	219.0	3.0
8438	53.0	443.0
8453	1993.0	3635.0
8454	4140.0	4486.0
8451	4510.0	8536.0
8452	4169.0	7464.0
8458	961.0	1753.0
8455	5710.0	10298.0
8456	34.0	16.0
106481578	0.0	0.0
106481579	0.0	0.0
8450	4316.0	6208.0
106481583	0.0	0.0
106481584	3.0	0.0
106481581	0.0	0.0
106481582	0.0	0.0
106481587	0.0	0.0
106481588	0.0	0.0
106481585	0.0	0.0
106481586	0.0	0.0
8448	61.0	365.0
8449	2513.0	7091.0
106481580	0.0	0.0
8464	453.0	143.0
8462	3588.0	1984.0
8463	2952.0	418.0
8468	4.0	1.0
391099	0.0	0.0
8467	6536.0	13047.0
342184	1450.0	2951.0
246312	0.0	0.0
106481589	0.0	0.0
8460	1305.0	222.0
106481594	0.0	0.0
106481595	0.0	0.0
106481592	0.0	0.0
106481593	0.0	0.0
106481598	0.0	0.0
151579	10.0	16.0
106481599	0.0	0.0
106481596	0.0	0.0
106481597	0.0	0.0
8459	3254.0	699.0
106481590	0.0	0.0
106481591	2.0	1.0
8476	5605.0	6210.0
8473	9707.0	9968.0
440519	63.0	108.0
440518	0.0	0.0
8479	1012.0	3324.0
440515	1232.0	878.0
8477	185.0	199.0
106481558	0.0	0.0
106481559	0.0	0.0
391069	0.0	1.0
106481556	0.0	0.0
106481557	0.0	0.0
8471	5.0	1.0
8470	5431.0	1260.0
106481561	1.0	0.0
106481562	0.0	0.0
106481560	0.0	0.0
106481565	0.0	0.0
106481566	2.0	3.0
106481563	0.0	0.0
106481564	0.0	0.0
391073	0.0	0.0
8487	350.0	597.0
8484	0.0	1.0
391075	0.0	0.0
440508	46.0	0.0
391077	0.0	1.0
391076	3.0	0.0
8488	3.0	2.0
440503	743.0	43.0
8489	1.0	2.0
106481569	0.0	0.0
106481567	0.0	0.0
106481568	0.0	0.0
8482	206.0	133.0
8483	11165.0	278.0
8480	1431.0	4942.0
8481	2264.0	1881.0
106481572	0.0	0.0
106481573	0.0	0.0
106481570	0.0	0.0
106481571	0.0	0.0
106481576	0.0	0.0
106481577	2.0	0.0
106481574	0.0	0.0
106481575	0.0	3.0
391081	31.0	15.0
8497	103.0	196.0
728431	328.0	536.0
8498	3201.0	2884.0
728430	5.0	0.0
100128934	0.0	0.0
8495	2281.0	1267.0
8496	4262.0	1477.0
91012	1986.0	3870.0
100128936	18.0	18.0
728432	0.0	0.0
100128930	0.0	0.0
8499	58.0	20.0
106481536	0.0	0.0
8490	13475.0	12181.0
106481537	0.0	0.0
285954	13.0	3.0
285955	14.0	15.0
106481534	0.0	0.0
106481535	0.0	0.0
8493	1758.0	2808.0
54075	1.0	0.0
101669766	6.0	18.0
728434	0.0	0.0
91010	2703.0	1765.0
285958	612.0	905.0
101669767	2.0	11.0
8491	2378.0	4288.0
106481538	0.0	0.0
8492	457.0	46.0
54072	0.0	0.0
106481539	0.0	0.0
101669762	41.0	0.0
106481540	0.0	0.0
101669763	0.0	0.0
101669764	0.0	0.0
106481543	0.0	0.0
81694	0.0	0.0
100271059	0.0	0.0
81695	0.0	0.0
106481544	0.0	0.0
106481541	0.0	0.0
81696	0.0	0.0
81697	0.0	0.0
106481542	1.0	0.0
81693	16.0	4.0
100271056	0.0	0.0
100271050	1.0	9.0
100271053	0.0	0.0
93664	2636.0	505.0
100128923	1.0	0.0
93663	2245.0	1469.0
285961	3.0	11.0
93668	0.0	7.0
285962	100.0	28.0
106481547	0.0	0.0
54082	24.0	0.0
106481548	0.0	0.0
285965	18.0	6.0
285966	291.0	106.0
106481545	1.0	2.0
106481546	0.0	0.0
93661	18.0	0.0
100128927	1037.0	4207.0
54084	18.0	5.0
106481549	0.0	0.0
106481550	0.0	0.0
81688	9393.0	32678.0
106481551	1.0	0.0
54089	0.0	1.0
81689	2559.0	2823.0
54088	0.0	0.0
106481554	0.0	0.0
100271047	0.0	0.0
106481555	1.0	0.0
106481552	0.0	0.0
106456574	6.0	0.0
106481553	0.0	0.0
93659	0.0	0.0
100271040	0.0	0.0
100271042	0.0	0.0
100128912	0.0	0.0
91039	2699.0	4005.0
342132	359.0	163.0
285971	685.0	632.0
285972	20.0	4.0
285973	68.0	488.0
100128911	0.0	2.0
728450	0.0	0.0
54093	1046.0	957.0
106481514	0.0	0.0
106481515	0.0	0.0
106481512	0.0	0.0
54090	0.0	4.0
106481513	3.0	3.0
54097	291.0	5436.0
106481518	0.0	0.0
106481519	0.0	0.0
246329	151.0	92.0
106481516	0.0	0.0
728458	0.0	0.0
106481517	0.0	0.0
54099	13.0	3.0
54098	0.0	0.0
246330	989.0	2626.0
106481521	0.0	0.0
106481522	0.0	0.0
106481520	0.0	0.0
342125	136.0	7.0
100271033	25.0	19.0
645619	2.0	2.0
100271031	2.0	6.0
344787	224.0	396.0
100128902	0.0	0.0
728441	31.0	0.0
100128903	0.0	0.0
222389	1060.0	70.0
106481525	5.0	1.0
106481526	2.0	5.0
285987	10.0	2.0
106481523	0.0	0.0
285989	551.0	365.0
106481524	1.0	0.0
106481529	0.0	0.0
728448	52.0	32.0
106481527	0.0	0.0
106481528	0.0	0.0
728447	0.0	0.0
106481532	0.0	0.0
106481533	0.0	0.0
100271025	1.0	0.0
106481530	0.0	0.0
106481531	0.0	0.0
100271020	0.0	0.0
91057	649.0	1008.0
91056	1592.0	1407.0
645641	0.0	0.0
91050	1534.0	2672.0
100271015	0.0	0.0
106481500	0.0	0.0
645638	4.0	9.0
645651	0.0	0.0
344760	0.0	0.0
106481509	0.0	0.0
645652	8.0	1.0
106481503	0.0	0.0
106481504	3.0	1.0
106481501	0.0	0.0
106481502	0.0	0.0
106481507	3.0	2.0
106481508	0.0	0.0
106481505	0.0	0.0
106481506	0.0	0.0
100271007	0.0	2.0
283316	628.0	125.0
106481510	2.0	1.0
106481511	0.0	0.0
100271003	0.0	1.0
283314	212.0	78.0
100271006	0.0	1.0
283310	15.0	862.0
344758	0.0	0.0
100271001	0.0	0.0
344752	13.0	0.0
728411	232.0	283.0
728410	0.0	0.0
643003	2.0	1.0
643001	0.0	0.0
728419	0.0	0.0
728418	0.0	1.0
91074	1272.0	41.0
728409	0.0	0.0
283303	0.0	0.0
344741	0.0	2.0
728400	0.0	0.0
645676	72.0	175.0
285941	2.0	0.0
728405	0.0	0.0
285943	262.0	20.0
728407	152.0	153.0
728402	0.0	0.0
728403	0.0	0.0
643008	51.0	20.0
645668	1.0	8.0
100506658	614.0	5457.0
100506655	10.0	21.0
81849	446.0	580.0
56890	681.0	768.0
56891	1.0	0.0
100506650	0.0	0.0
81846	4107.0	4205.0
81847	2152.0	1750.0
81848	2622.0	1473.0
56896	2.0	0.0
56897	2125.0	10381.0
81853	1943.0	7604.0
56898	1917.0	730.0
81855	3106.0	5246.0
56899	358.0	2295.0
56892	4317.0	4520.0
56893	1963.0	7559.0
121275	2.0	0.0
121278	5.0	0.0
56894	5144.0	13063.0
81850	0.0	0.0
145249	2.0	2.0
56895	742.0	108.0
81851	0.0	0.0
649137	1.0	1.0
81839	1631.0	4994.0
121274	1509.0	1737.0
121273	14.0	1.0
145264	15.0	46.0
121270	0.0	1.0
145258	135.0	56.0
121268	35.0	111.0
81844	6959.0	5306.0
145259	2.0	2.0
133283	177.0	71.0
375593	16.0	4.0
100506649	140.0	577.0
100506673	0.0	0.0
121260	1540.0	2177.0
145270	592.0	450.0
100506671	0.0	2.0
81875	2378.0	9382.0
81876	9626.0	29247.0
81870	0.0	0.0
81871	0.0	0.0
121256	0.0	0.0
81872	0.0	0.0
81873	1575.0	2800.0
387597	13.0	33.0
100506668	712.0	1926.0
160897	1550.0	2139.0
649159	0.0	0.0
145282	526.0	1479.0
387590	1816.0	79.0
81856	655.0	1444.0
81857	1865.0	4249.0
100506660	15.0	38.0
81858	2246.0	16138.0
135886	1.0	23.0
147872	5.0	72.0
81889	1050.0	2861.0
145200	15.0	0.0
81892	1022.0	2288.0
81893	3.0	14.0
81894	1933.0	1825.0
81890	1357.0	1042.0
135892	18.0	1.0
649179	1.0	0.0
100506600	29.0	7.0
613126	8.0	2.0
81887	2204.0	4122.0
81888	543.0	430.0
145216	14.0	6.0
338591	0.0	0.0
649186	0.0	2.0
338596	577.0	219.0
338599	1.0	0.0
169200	1808.0	4990.0
145226	11.0	28.0
100506637	104.0	270.0
160857	232.0	181.0
160851	1039.0	1471.0
91227	0.0	1.0
157206	4.0	5.0
100506622	6.0	0.0
100856809	0.0	0.0
338588	0.0	1.0
145241	2.0	0.0
91219	3.0	1.0
650172	1.0	0.0
102724678	2.0	0.0
338579	2.0	0.0
326591	449.0	439.0
255738	8.0	1.0
338567	0.0	0.0
102724668	35.0	39.0
255743	1911.0	12383.0
56829	3194.0	4019.0
326586	0.0	0.0
102724655	0.0	0.0
554250	4.0	0.0
554251	344.0	268.0
338557	545.0	92.0
56832	0.0	0.0
56833	170.0	354.0
56834	1055.0	2673.0
554235	7.0	6.0
554236	9.0	10598.0
56849	300.0	24.0
255725	0.0	0.0
56848	610.0	1456.0
56852	898.0	1647.0
56853	17.0	130.0
102724631	0.0	0.0
56850	2700.0	4673.0
56851	2542.0	4271.0
100820829	2092.0	70.0
101243555	8.0	0.0
196872	115.0	252.0
8501	972.0	1184.0
8502	6984.0	5400.0
8500	4055.0	30454.0
253128	15.0	2.0
664701	231.0	284.0
255783	458.0	186.0
54207	18.0	1.0
54206	5466.0	1992.0
54205	3673.0	8372.0
664709	21.0	16.0
54209	607.0	689.0
196883	2188.0	473.0
8512	32.0	5.0
8513	1.0	0.0
8510	10.0	1.0
8511	0.0	1.0
54210	90.0	78.0
81831	378.0	1369.0
81832	17.0	0.0
81833	0.0	0.0
54212	0.0	131.0
170261	26.0	4.0
8505	1091.0	2761.0
8506	603.0	224.0
8503	3124.0	3031.0
8504	910.0	552.0
8509	168.0	172.0
8507	2275.0	1820.0
255758	119.0	345.0
8508	2109.0	3431.0
8520	2246.0	4090.0
8521	6.0	0.0
169270	233.0	65.0
8522	5276.0	498.0
102724605	0.0	0.0
554282	0.0	9.0
56886	4886.0	12574.0
54221	66.0	4.0
56888	2934.0	2469.0
554279	55.0	8.0
664722	1.0	1.0
56882	5848.0	17709.0
664721	1.0	10.0
255762	9.0	1.0
56884	3.0	0.0
8516	286.0	180.0
8517	297.0	313.0
8514	817.0	2121.0
8515	378.0	114.0
56889	13980.0	39953.0
8518	2257.0	5888.0
8519	10718.0	5513.0
8530	136.0	62.0
326624	144.0	472.0
8531	10148.0	4637.0
326625	1469.0	3626.0
8534	160.0	15984.0
326628	0.0	0.0
8535	1045.0	4803.0
326627	0.0	1.0
8532	99.0	12.0
8533	2136.0	2537.0
8527	1885.0	4441.0
8528	220.0	48.0
8525	3981.0	3921.0
8526	607.0	5017.0
8529	8.0	0.0
8541	357.0	1935.0
326613	1.0	1.0
8542	5348.0	3641.0
326615	0.0	0.0
8540	3403.0	6896.0
326614	0.0	0.0
8545	5574.0	9073.0
326617	0.0	0.0
8546	3529.0	6926.0
326616	0.0	0.0
8543	2870.0	379.0
8544	717.0	2235.0
253175	0.0	0.0
554300	0.0	0.0
8538	2600.0	3024.0
8539	5265.0	8359.0
8536	656.0	118.0
8537	420.0	623.0
8552	101.0	43.0
8553	27959.0	41362.0
8550	1610.0	2976.0
326603	10.0	4.0
8551	0.0	0.0
8556	783.0	552.0
326606	0.0	0.0
8557	31.0	57.0
8554	2635.0	3072.0
8555	2346.0	215.0
326607	0.0	0.0
326609	7.0	0.0
255798	0.0	0.0
8549	34.0	2.0
8547	91.0	11.0
8548	1663.0	3678.0
101409261	7.0	4.0
326611	0.0	0.0
8563	1510.0	1191.0
8564	57.0	2052.0
8562	3439.0	8910.0
8567	3194.0	6290.0
8568	1156.0	1728.0
8565	3389.0	7045.0
8566	10320.0	3612.0
253152	32.0	214.0
8560	4873.0	6406.0
100132031	0.0	0.0
100132036	0.0	0.0
253143	2694.0	4170.0
8558	1945.0	980.0
8559	644.0	721.0
8574	2499.0	6220.0
8575	2384.0	2663.0
8572	1819.0	63.0
8573	2878.0	6375.0
8578	1321.0	394.0
8576	1366.0	3427.0
8577	0.0	1.0
554354	1.0	0.0
8570	6479.0	8035.0
123811	1937.0	5867.0
8569	1830.0	1288.0
8585	0.0	0.0
8586	3.0	3.0
101928770	0.0	0.0
8583	0.0	0.0
101928773	8.0	0.0
8587	1.0	0.0
8588	0.0	0.0
101928776	0.0	0.0
8581	24.0	0.0
8582	0.0	0.0
8580	0.0	0.0
100132058	0.0	0.0
101409258	15.0	8.0
101409257	0.0	0.0
101409254	0.0	0.0
101409253	0.0	0.0
123803	1570.0	1572.0
8596	0.0	0.0
101928781	20.0	1.0
8594	0.0	0.0
8595	0.0	0.0
101928784	9.0	29.0
8590	0.0	0.0
8591	0.0	0.0
100132066	1.0	5.0
100421113	0.0	0.0
100421114	1.0	2.0
101928790	0.0	1.0
101928795	0.0	0.0
253190	400.0	261.0
100132073	0.0	1.0
100132074	113.0	643.0
100132079	0.0	0.0
554313	1.0	5.0
100421123	0.0	0.0
100856811	0.0	0.0
375513	19.0	10.0
100421125	0.0	0.0
91133	486.0	47.0
100421129	1.0	24.0
91137	3077.0	4710.0
101928720	2.0	0.0
375519	13.0	0.0
100856810	0.0	0.0
100421136	4.0	0.0
100421137	0.0	0.0
101928734	0.0	0.0
91120	235.0	185.0
101928736	54.0	93.0
147837	216.0	224.0
100421131	2.0	0.0
100421133	0.0	0.0
91156	63.0	39.0
100421146	0.0	0.0
160824	0.0	0.0
100421148	0.0	0.0
101928744	1.0	2.0
91151	173.0	279.0
147841	71.0	710.0
100421143	0.0	0.0
91149	7.0	1.0
101928752	6.0	0.0
91147	608.0	2558.0
387509	1061.0	272.0
100421153	0.0	0.0
100421167	0.0	0.0
91179	387.0	140.0
100506574	0.0	0.0
399520	18.0	1.0
100421178	0.0	0.0
100506564	0.0	1.0
121227	2680.0	503.0
387521	2129.0	5026.0
387522	0.0	0.0
100421172	9.0	8.0
100421175	1.0	0.0
100421177	0.0	0.0
100506599	92.0	101.0
100856877	0.0	0.0
100421189	0.0	0.0
100856878	1.0	0.0
121214	2.0	0.0
387559	0.0	0.0
123876	2.0	0.0
123872	334.0	86.0
100421180	0.0	0.0
147808	314.0	335.0
100421185	0.0	0.0
147804	274.0	1356.0
123879	2469.0	1054.0
147807	606.0	635.0
100421188	0.0	0.0
375567	10.0	0.0
399512	682.0	1120.0
399511	82.0	401.0
91181	2.0	4.0
448990	7.0	7.0
101928715	0.0	0.0
100506581	32.0	34.0
100856881	0.0	0.0
100506775	16.0	0.0
100506779	41.0	26.0
160762	0.0	1.0
93953	52.0	41.0
104326057	0.0	0.0
399687	4578.0	8373.0
104326058	0.0	0.0
100506776	52.0	34.0
348094	903.0	91.0
160760	2718.0	2709.0
348093	996.0	87.0
387695	0.0	0.0
104326055	3.0	10.0
93948	3.0	0.0
399693	0.0	34.0
104326053	0.0	0.0
399694	363.0	13.0
104326054	1.0	0.0
104326051	0.0	2.0
104326052	31.0	12.0
133150	0.0	0.0
399697	0.0	11.0
100506765	0.0	0.0
387694	4.0	6.0
102724706	0.0	0.0
54361	250.0	165.0
54360	123.0	51.0
54363	1.0	0.0
387684	0.0	0.0
147798	2785.0	7565.0
159770	0.0	2.0
100506769	0.0	0.0
93973	1393.0	1720.0
399668	581.0	24.0
100506795	81.0	1.0
399669	106.0	41.0
399664	732.0	818.0
399666	0.0	0.0
93974	2097.0	3770.0
399665	5751.0	23903.0
100506791	6.0	4.0
81993	2.0	4.0
399671	53.0	57.0
399670	2.0	0.0
160777	0.0	0.0
91300	2763.0	3392.0
100506783	95.0	7.0
91304	4319.0	4398.0
100506787	0.0	3.0
100293948	0.0	0.0
204219	25.0	5.0
121130	0.0	0.0
145165	5.0	8.0
54386	4279.0	4660.0
123787	1.0	0.0
652670	0.0	0.0
121129	0.0	0.0
100506733	2.0	0.0
147746	20.0	9.0
255812	521.0	362.0
147741	1.0	0.0
147744	0.0	4.0
100506737	28.0	0.0
100506736	136.0	32.0
160728	7.0	65.0
100506724	0.0	0.0
100506723	0.0	2.0
93986	391.0	21.0
100506721	0.0	1.0
100913183	3.0	2.0
100913182	1.0	0.0
91319	258.0	321.0
93979	7.0	0.0
91316	64.0	29.0
133121	93.0	10.0
93978	0.0	1.0
100506753	107.0	332.0
91355	246.0	110.0
91353	0.0	0.0
100506757	6.0	2.0
100506755	385.0	43.0
91351	1709.0	3784.0
100506759	0.0	0.0
107080641	1.0	0.0
100506742	47.0	12.0
348021	0.0	0.0
107080653	0.0	0.0
255809	48.0	44.0
100506749	3.0	113.0
107080654	0.0	1.0
107080655	0.0	0.0
107080652	0.0	0.0
348013	334.0	206.0
338692	1490.0	6497.0
338699	971.0	1024.0
107080628	0.0	0.0
107080629	0.0	1.0
56931	859.0	784.0
723779	0.0	0.0
723778	0.0	0.0
107080624	0.0	0.0
107080626	0.0	0.0
107080627	0.0	0.0
56937	12409.0	1048.0
196792	38.0	122.0
107080620	8.0	8.0
56938	287.0	182.0
107080621	0.0	0.0
107080622	0.0	0.0
107080623	0.0	0.0
56934	12.0	0.0
56935	542.0	212.0
56936	8.0	54.0
56940	2905.0	886.0
107080639	4.0	14.0
56941	3087.0	3670.0
56942	606.0	922.0
56943	2128.0	13242.0
107080636	8.0	2.0
107080637	3.0	0.0
56948	360.0	585.0
56949	3125.0	3218.0
107080632	1.0	1.0
56944	5529.0	1406.0
56945	1541.0	1331.0
56946	1550.0	1557.0
56947	2948.0	3593.0
107080630	4.0	1.0
100506713	196.0	176.0
100506712	0.0	0.0
100506710	3380.0	5632.0
338674	0.0	0.0
338675	0.0	0.0
56951	4126.0	11002.0
56952	387.0	358.0
56953	133.0	406.0
102724774	0.0	0.0
56954	2199.0	3146.0
56950	1792.0	2546.0
100506715	0.0	1.0
100506714	223.0	323.0
56955	4.0	17.0
56956	8.0	7.0
56957	3644.0	11416.0
8600	3.0	3.0
8601	64.0	8.0
723790	0.0	2.0
338661	0.0	0.0
338662	0.0	1.0
338657	668.0	423.0
56963	2309.0	118.0
56964	196.0	135.0
56965	2495.0	6620.0
56961	1.0	1.0
56967	2035.0	1104.0
56969	12.0	0.0
8611	6880.0	3889.0
8612	2643.0	6109.0
81926	1314.0	974.0
145173	818.0	663.0
81928	378.0	1717.0
338651	13.0	13.0
81929	1856.0	2542.0
338653	11.0	2.0
81930	62.0	899.0
56975	3213.0	488.0
81931	277.0	242.0
81932	1677.0	1425.0
56970	3209.0	8807.0
56971	199.0	45.0
8604	1644.0	1209.0
8605	468.0	376.0
8602	2242.0	7070.0
8603	2083.0	3538.0
8608	11.0	222.0
56977	557.0	113.0
8609	2592.0	2563.0
56978	183.0	22.0
56979	0.0	0.0
8607	1648.0	5681.0
8622	2684.0	190.0
8623	2052.0	623.0
8620	0.0	0.0
8621	3100.0	6224.0
338645	261.0	19.0
56984	2463.0	2107.0
56985	404.0	254.0
56986	1532.0	937.0
338637	0.0	0.0
56987	5412.0	7514.0
102724742	0.0	0.0
56980	734.0	1194.0
56981	975.0	490.0
56983	1175.0	1356.0
8615	6135.0	8553.0
54329	92.0	60.0
54328	143.0	86.0
8613	12790.0	1756.0
8614	30974.0	3969.0
8618	13.0	9.0
8630	20.0	64.0
8633	789.0	964.0
8634	1259.0	2112.0
8631	235.0	4763.0
8632	208.0	112.0
56990	3034.0	7981.0
169166	27.0	6.0
554175	1.0	0.0
54332	864.0	9084.0
56995	2616.0	3704.0
255877	2286.0	1024.0
664616	0.0	0.0
56996	1647.0	1887.0
54331	5704.0	554.0
56997	6606.0	8922.0
664614	0.0	0.0
56998	3041.0	1631.0
664613	0.0	0.0
664612	0.0	0.0
56992	80.0	1683.0
56993	2633.0	3241.0
56994	5416.0	5538.0
8626	3753.0	63.0
8624	788.0	1306.0
8625	1485.0	1338.0
56999	2348.0	608.0
664617	0.0	0.0
8629	993.0	2636.0
8641	107.0	12.0
8644	7341.0	557.0
8645	489.0	105.0
8642	3944.0	1570.0
8643	696.0	65.0
652624	2.0	2.0
196743	331.0	291.0
54346	1.0	0.0
54345	822.0	316.0
54344	668.0	852.0
8637	221.0	995.0
8638	1280.0	998.0
8635	1446.0	803.0
8636	1572.0	3504.0
8639	32916.0	2216.0
