id	d5f0ea64-6660-49ac-a37e-3cd747045147	f01c01c8-97d9-4ba6-98cd-4ac9ac85ed82
22875	3424.0	6140.0
22876	696.0	1518.0
10899	3975.0	7496.0
10898	925.0	1281.0
10891	5756.0	46.0
136540	0.0	0.0
10890	16610.0	9444.0
10893	27.0	108.0
10892	951.0	1379.0
136541	0.0	0.0
10895	0.0	0.0
342426	0.0	0.0
10894	2345.0	207.0
10897	2064.0	3429.0
10896	6.0	50.0
22888	1114.0	1308.0
22889	780.0	2937.0
22880	2095.0	3679.0
124540	8521.0	15825.0
22881	413.0	745.0
22882	3668.0	5193.0
22883	4104.0	19311.0
22884	2131.0	2334.0
22885	2878.0	1020.0
22887	5705.0	3623.0
342419	0.0	12.0
124538	0.0	0.0
124535	0.0	5.0
148523	960.0	113.0
283598	0.0	0.0
283596	118.0	124.0
283592	58.0	1.0
22856	1101.0	4118.0
161514	0.0	0.0
731424	1.0	2.0
22858	1145.0	4344.0
22859	284.0	5062.0
22850	372.0	2481.0
22852	1485.0	845.0
22853	2417.0	3414.0
22854	4.0	0.0
10877	2.0	0.0
10876	0.0	5.0
100419909	0.0	0.0
10879	0.0	1.0
10878	7.0	7.0
148534	5142.0	201.0
104169670	0.0	4.0
104169671	0.0	0.0
100419903	10.0	7.0
283587	0.0	20.0
10871	25.0	324.0
10870	35.0	217.0
10873	951.0	354.0
10875	2577.0	4344.0
10874	0.0	1.0
22866	691.0	44.0
22868	3540.0	1829.0
22869	970.0	1388.0
100309464	5.0	2.0
161502	8.0	27.0
100420901	0.0	0.0
22861	546.0	2534.0
22862	2532.0	7388.0
22863	2680.0	2132.0
22864	2506.0	2144.0
22865	8.0	47.0
10888	19.0	0.0
56203	61344.0	4.0
643609	0.0	0.0
56204	3840.0	10365.0
10887	4.0	1.0
124512	636.0	809.0
148545	0.0	82.0
283579	0.0	0.0
283578	576.0	4305.0
10880	0.0	1.0
283576	12.0	2.0
10882	8.0	11.0
10881	0.0	0.0
10884	5283.0	3139.0
283571	2.0	34.0
10886	2.0	3.0
10885	1743.0	2438.0
22834	1275.0	2783.0
22835	412.0	908.0
22836	3073.0	2572.0
22837	748.0	3211.0
101929059	5.0	3.0
22838	950.0	6166.0
22839	9716.0	8633.0
100420910	0.0	2.0
100420916	0.0	0.0
22832	233.0	582.0
124590	0.0	1.0
10855	46.0	804.0
10857	1259.0	8337.0
10856	2574.0	3538.0
10859	31.0	784.0
10858	101.0	146.0
100126793	14.0	30.0
10850	0.0	0.0
643617	1.0	0.0
643615	0.0	13.0
100126791	6.0	396.0
22844	372.0	25.0
22845	559.0	2320.0
22846	699.0	2628.0
22847	2242.0	2666.0
22848	1850.0	3089.0
22849	3776.0	939.0
112597	113.0	1456.0
100420920	0.0	1.0
100420921	1.0	3.0
100420924	0.0	0.0
124583	1220.0	8034.0
100420926	1.0	5.0
22841	1134.0	2929.0
100420927	0.0	0.0
100419930	0.0	0.0
22843	7.0	37.0
10866	388.0	1064.0
100420919	0.0	0.0
10865	1758.0	1538.0
10868	974.0	2738.0
10867	1743.0	6569.0
10869	9734.0	3714.0
10861	50.0	208.0
101929074	9.0	26.0
10864	0.0	0.0
101929071	1.0	0.0
10863	15.0	909.0
22813	9.0	2.0
22814	0.0	1.0
643641	470.0	2554.0
22815	0.0	1.0
22816	0.0	0.0
22818	5758.0	9140.0
10829	0.0	2.0
100419945	0.0	0.0
83849	17.0	57.0
83855	134.0	1089.0
10833	0.0	0.0
83854	2.0	36.0
83857	4951.0	878.0
10835	0.0	0.0
83856	2359.0	827.0
10834	0.0	0.0
83851	1.0	16.0
10837	0.0	0.0
100419948	0.0	0.0
83850	53.0	51.0
10836	0.0	1.0
100419949	0.0	0.0
83853	5.0	9.0
10838	1152.0	2720.0
83852	506.0	1090.0
124565	1127.0	6899.0
100419947	0.0	0.0
22808	3766.0	1376.0
22809	1111.0	1248.0
101929082	0.0	0.0
101929083	0.0	0.0
10830	0.0	0.0
643637	1.0	32.0
22822	1186.0	5801.0
22823	1073.0	1261.0
22824	401.0	263.0
101929086	2.0	0.0
22826	3247.0	4683.0
22827	4864.0	6177.0
643653	0.0	1.0
22828	2974.0	4242.0
22829	0.0	0.0
112574	1441.0	4605.0
100419955	2.0	0.0
56241	325.0	7111.0
100420946	0.0	0.0
56242	916.0	906.0
22820	4810.0	25531.0
22821	1757.0	3327.0
100419950	0.0	0.0
10844	3753.0	5533.0
83844	0.0	6.0
10846	149.0	621.0
10845	6252.0	3623.0
10848	163.0	1749.0
56243	7220.0	17219.0
10847	6535.0	20927.0
56244	0.0	2.0
56245	33.0	1.0
10849	289.0	290.0
56246	1.0	3.0
643646	43.0	80.0
10840	8793.0	6.0
10842	0.0	0.0
101929093	0.0	0.0
10841	1.0	16.0
643648	0.0	0.0
101929010	0.0	4.0
100420950	0.0	2.0
100420952	0.0	0.0
100419964	0.0	0.0
100419962	0.0	0.0
100271605	0.0	0.0
100419963	0.0	1.0
100271613	0.0	0.0
100271611	0.0	0.0
100419968	0.0	0.0
100271610	0.0	0.0
101929026	0.0	0.0
101929025	2.0	2.0
100419978	0.0	0.0
100420968	0.0	0.0
100419974	0.0	1.0
391458	0.0	0.0
100419971	0.0	0.0
100419972	1.0	0.0
100271601	0.0	0.0
100419979	0.0	1.0
100420972	0.0	0.0
100420975	0.0	0.0
100419989	0.0	1.0
391428	0.0	0.0
100419995	0.0	0.0
100419996	0.0	0.0
391436	0.0	0.0
161582	4.0	111.0
124599	10.0	91.0
101929052	0.0	0.0
391485	0.0	0.0
222611	21.0	0.0
100187716	0.0	0.0
391490	0.0	0.0
391496	0.0	0.0
22899	1207.0	1504.0
391462	0.0	0.0
22891	13.0	350.0
22893	811.0	2704.0
22894	1925.0	3256.0
22895	26.0	13.0
148581	0.0	0.0
22897	287.0	1834.0
22898	388.0	1791.0
22890	1742.0	3024.0
391470	0.0	0.0
391472	1.0	1.0
391475	0.0	0.0
101929008	21.0	65.0
222659	5.0	3.0
440894	3.0	19.0
222658	4112.0	7326.0
102724035	0.0	1.0
100271575	0.0	3.0
100271577	0.0	1.0
100271571	0.0	0.0
81175	4.0	8.0
81176	2.0	5.0
100271570	0.0	0.0
93145	82.0	1121.0
440888	0.0	0.0
222642	0.0	9.0
222643	20.0	385.0
401289	4.0	15.0
401288	9.0	38.0
401285	0.0	2.0
81166	0.0	0.0
100271564	2.0	15.0
81168	0.0	0.0
100271566	2.0	0.0
81169	0.0	0.0
81162	4.0	11.0
81163	0.0	0.0
100271563	0.0	0.0
81164	0.0	0.0
81160	0.0	0.0
391387	0.0	0.0
102724018	0.0	0.0
100271553	0.0	0.0
100271550	0.0	0.0
81196	0.0	0.0
100271552	0.0	2.0
100271551	0.0	0.0
81198	0.0	0.0
81191	0.0	0.0
81192	0.0	0.0
81193	0.0	0.0
81194	0.0	0.0
450232	0.0	0.0
401260	4.0	16.0
220001	51.0	125.0
222662	0.0	139.0
401265	24641.0	25.0
222663	61.0	5950.0
220002	1559.0	4463.0
93166	66.0	460.0
401264	337.0	495.0
220004	28.0	372.0
100271539	0.0	0.0
401262	2.0	4.0
93164	124.0	1820.0
100271547	0.0	0.0
100271549	0.0	4.0
81188	0.0	0.0
100271543	0.0	2.0
102724000	0.0	1.0
100271545	0.0	0.0
401258	2.0	22.0
81185	0.0	0.0
81187	0.0	0.0
81182	0.0	0.0
207063	352.0	1902.0
440854	0.0	11.0
222698	350.0	20.0
222696	17.0	28.0
161497	0.0	19.0
100271529	3.0	1.0
222699	17.0	15.0
100271536	0.0	0.0
100271538	5.0	2.0
100271537	0.0	0.0
93190	17.0	0.0
283601	0.0	0.0
100271531	0.0	0.0
283600	1.0	0.0
220042	148.0	99.0
93183	219.0	2114.0
100271518	0.0	0.0
100271517	0.0	0.0
93185	723.0	6908.0
100271525	0.0	0.0
100271526	1.0	13.0
100271521	0.0	0.0
100271520	0.0	0.0
220032	7.0	9.0
100271523	0.0	0.0
100271522	0.0	0.0
100271507	0.0	0.0
100271506	0.0	1.0
100271516	0.0	0.0
100271510	1.0	1.0
220064	290.0	1601.0
220047	0.0	0.0
100271503	0.0	0.0
10808	3283.0	3777.0
56130	24.0	56.0
10807	637.0	1850.0
56131	259.0	320.0
56132	73.0	112.0
10809	2522.0	4482.0
220081	4.0	22.0
83756	67.0	49.0
10811	117.0	570.0
56137	3.0	7.0
10810	935.0	407.0
83755	0.0	0.0
56138	1.0	21.0
83758	18.0	91.0
10813	725.0	1329.0
56139	13.0	66.0
401207	219.0	588.0
220082	0.0	0.0
83757	0.0	19.0
83752	5799.0	12661.0
56133	91.0	247.0
10815	33.0	147.0
10814	0.0	5.0
56134	16.0	59.0
10817	383.0	460.0
56135	4.0	7.0
10816	0.0	0.0
283643	92.0	248.0
56136	2.0	4.0
643535	0.0	0.0
643536	0.0	0.0
22800	1789.0	330.0
22801	1674.0	12461.0
643550	0.0	1.0
22802	0.0	2.0
22803	2644.0	8180.0
440804	0.0	1.0
22806	39.0	436.0
22807	1599.0	1520.0
10819	5.0	89.0
56140	0.0	1.0
10818	1400.0	3116.0
56141	2.0	4.0
56142	3.0	16.0
56143	2.0	8.0
83737	3279.0	7246.0
220070	0.0	3.0
10822	0.0	0.0
283638	390.0	4421.0
83744	209.0	388.0
10821	0.0	8.0
10824	6.0	5.0
83746	1157.0	2771.0
10823	0.0	0.0
83741	0.0	0.0
283635	1509.0	4117.0
10826	1191.0	570.0
220074	267.0	1843.0
56144	4.0	24.0
10825	3494.0	640.0
56145	9.0	20.0
83740	0.0	0.0
83743	1199.0	2044.0
56146	0.0	9.0
10828	1.0	1.0
10827	1772.0	2138.0
83742	1038.0	4349.0
56147	1.0	2.0
283631	0.0	1.0
10820	9.0	2.0
440836	73.0	519.0
643563	0.0	2.0
56154	0.0	0.0
81109	0.0	0.0
283629	26.0	150.0
56159	0.0	33.0
81115	0.0	0.0
81116	0.0	0.0
56155	7.0	24.0
283624	455.0	985.0
102724097	0.0	90.0
256006	5.0	9.0
56156	0.0	0.0
81113	0.0	0.0
56157	0.0	0.0
56158	22.0	11.0
81114	0.0	0.0
81110	0.0	0.0
440829	2.0	0.0
440823	4.0	589.0
440822	0.0	1.0
56163	20.0	1.0
56164	4.0	72.0
256021	3.0	104.0
56165	8.0	11.0
83759	516.0	740.0
56160	817.0	1264.0
10800	110.0	1647.0
283617	0.0	0.0
81104	0.0	0.0
10802	1019.0	4829.0
10801	6090.0	10287.0
10804	0.0	1.0
10803	4.0	3.0
56167	0.0	1.0
10806	923.0	1651.0
56168	0.0	0.0
56169	758.0	69.0
643582	0.0	1.0
643586	22.0	6.0
256076	3.0	1.0
401253	0.0	4.0
56171	2.0	196.0
401251	1.0	8.0
56172	11785.0	6371.0
401250	0.0	0.0
81137	0.0	0.0
81138	0.0	0.0
83795	1.0	0.0
102724076	0.0	0.0
102724077	0.0	23.0
283688	0.0	1.0
401247	0.0	19.0
81136	0.0	0.0
283687	50.0	96.0
283685	0.0	0.0
93109	206.0	422.0
283682	40.0	6.0
100126825	0.0	0.0
93107	1.0	0.0
643596	4.0	72.0
56180	995.0	1306.0
93100	957.0	1397.0
401242	0.0	0.0
256085	0.0	1.0
56181	10716.0	2671.0
81126	0.0	0.0
81127	0.0	0.0
83787	654.0	2643.0
283677	1.0	3.0
401237	159.0	390.0
83786	504.0	3088.0
401236	0.0	6637.0
283673	9.0	1349.0
93134	1219.0	1933.0
401233	0.0	0.0
401232	41.0	88.0
256051	288.0	839.0
81159	0.0	0.0
81155	0.0	0.0
81156	0.0	0.0
100271597	1.0	0.0
283663	11.0	98.0
81153	0.0	0.0
100271596	0.0	0.0
100271595	0.0	0.0
100271590	0.0	0.0
100271591	0.0	0.0
93129	269.0	1181.0
283659	150.0	194.0
100271587	0.0	0.0
100271589	0.0	0.0
81140	0.0	0.0
100271583	0.0	0.0
283652	0.0	0.0
283651	8.0	302.0
100271585	0.0	0.0
100271584	0.0	2.0
100271581	0.0	4.0
22998	35608.0	11845.0
22999	2.0	94.0
100151676	0.0	0.0
100151677	1.0	0.0
100151678	0.0	0.0
22990	8139.0	4491.0
100151671	0.0	0.0
100151672	0.0	5.0
22992	8091.0	11887.0
22993	1659.0	5430.0
100151674	0.0	1.0
22994	300.0	403.0
83903	46.0	38.0
22995	81.0	171.0
83902	0.0	0.0
22996	88.0	5789.0
22997	197.0	539.0
100151670	0.0	0.0
100151686	0.0	2.0
100151687	1.0	1.0
100151688	0.0	0.0
100151682	0.0	0.0
100151683	4.0	2.0
100151684	3.0	6.0
100151685	0.0	1.0
100151681	0.0	5.0
56302	0.0	83.0
83901	0.0	0.0
342538	0.0	1.0
83900	0.0	0.0
56300	0.0	0.0
56301	1.0	0.0
124411	393.0	1474.0
22976	592.0	2728.0
22977	14.0	769.0
22978	4230.0	1689.0
22979	1452.0	121.0
22970	21.0	23.0
22971	197.0	442.0
22974	258.0	368.0
83932	539.0	1004.0
10998	92.0	269.0
83931	7333.0	4682.0
342527	7495.0	9.0
148418	161.0	46.0
83933	58.0	198.0
124404	0.0	13.0
10999	693.0	4464.0
124401	212.0	1064.0
124402	933.0	1492.0
83930	874.0	2259.0
56311	5.0	16.0
10990	288.0	302.0
100126693	0.0	3.0
10992	5017.0	12939.0
606500	0.0	0.0
10991	1916.0	35.0
10994	646.0	2236.0
10993	7.0	1090.0
22987	5.0	14.0
22989	52.0	7.0
22980	3035.0	5930.0
22981	95.0	604.0
22982	6377.0	3829.0
22983	2.0	40.0
22984	2144.0	3449.0
22985	4750.0	10333.0
22986	6.0	19.0
58986	1671.0	6001.0
148423	773.0	992.0
58985	1.0	9.0
342510	39.0	220.0
283694	0.0	0.0
283693	9.0	15.0
283692	1.0	2.0
22954	1982.0	1509.0
22955	3823.0	2215.0
112487	184.0	1183.0
22950	2296.0	1842.0
391524	1.0	4.0
22952	1.0	233.0
22953	0.0	303.0
391526	0.0	0.0
10975	8132.0	3244.0
83953	0.0	4.0
10978	439.0	1079.0
83955	4.0	9.0
10979	4575.0	5560.0
112495	4036.0	2329.0
10970	1587.0	7629.0
56339	886.0	3327.0
10972	12886.0	40125.0
10971	3952.0	11168.0
10974	0.0	1.0
10973	1870.0	3744.0
401409	0.0	55.0
112479	588.0	1578.0
112476	19.0	455.0
391530	0.0	1.0
83939	5345.0	7296.0
56341	1.0	4.0
391533	3.0	0.0
124460	36.0	487.0
83935	142.0	316.0
83938	131.0	342.0
391538	5.0	1.0
83937	1554.0	1875.0
10987	4034.0	10409.0
83943	813.0	413.0
83942	0.0	0.0
10989	14819.0	6636.0
10988	6289.0	3682.0
56342	93.0	150.0
124454	2018.0	3774.0
56344	0.0	0.0
83941	1107.0	1329.0
83940	1209.0	1199.0
643503	0.0	0.0
10981	326.0	1578.0
112483	2322.0	2146.0
10980	5082.0	6548.0
10983	20989.0	36163.0
10982	6073.0	2769.0
643507	2.0	11.0
10985	11480.0	6636.0
10984	107.0	342.0
22932	532.0	688.0
22933	21965.0	2312.0
22934	1620.0	1162.0
22936	738.0	15981.0
22937	2079.0	5469.0
22938	2946.0	4384.0
112464	722.0	668.0
22930	5206.0	6866.0
22931	4854.0	8023.0
81309	0.0	0.0
391504	0.0	0.0
10954	341.0	1478.0
10953	922.0	1856.0
10956	3906.0	29885.0
81315	0.0	0.0
10955	6965.0	24050.0
391508	0.0	0.0
81316	0.0	0.0
10957	11499.0	4257.0
124446	2386.0	7574.0
81310	0.0	0.0
10959	6906.0	18574.0
22929	1967.0	2594.0
10950	182.0	810.0
10952	718.0	5648.0
10951	4374.0	5663.0
22943	3.0	72.0
22944	485.0	652.0
22945	0.0	0.0
22947	0.0	0.0
22948	6578.0	6029.0
22949	884.0	1363.0
83957	0.0	0.0
22941	13.0	5372.0
83959	53.0	72.0
10965	2143.0	1687.0
391518	0.0	0.0
10964	404.0	2688.0
81304	0.0	0.0
10966	1819.0	403.0
10969	1140.0	2476.0
81300	0.0	0.0
10961	1513.0	4945.0
10960	1730.0	10365.0
643529	4.0	36.0
10963	7635.0	7243.0
10962	461.0	608.0
148479	930.0	2304.0
197407	251.0	1773.0
391576	0.0	0.0
767599	0.0	1.0
767598	0.0	0.0
767595	0.0	0.0
767594	0.0	0.0
767597	0.0	0.0
767596	0.0	0.0
767591	0.0	0.0
767590	0.0	0.0
767593	0.0	0.0
767592	0.0	0.0
124496	0.0	0.0
124491	376.0	1139.0
391548	0.0	0.0
767588	0.0	0.0
767589	0.0	0.0
767583	0.0	0.0
767585	0.0	0.0
767580	0.0	1.0
767582	0.0	0.0
767581	0.0	0.0
474381	0.0	0.0
474384	0.0	2.0
391552	0.0	0.0
474383	0.0	0.0
474382	1.0	0.0
222701	3.0	0.0
767569	0.0	0.0
391559	3.0	5.0
767577	0.0	0.0
767579	0.0	0.0
767578	0.0	0.0
246705	0.0	0.0
767558	0.0	0.0
246704	2.0	2.0
207107	0.0	28.0
767566	0.0	0.0
767565	0.0	0.0
767568	0.0	0.0
767567	0.0	0.0
767562	0.0	0.0
767561	0.0	0.0
767564	0.0	0.0
767563	0.0	0.0
474345	2.0	2.0
474344	1301.0	1886.0
474343	53.0	113.0
246717	1.0	1.0
100151647	0.0	0.0
100151648	0.0	0.0
246719	3.0	8.0
161406	1.0	12.0
100151649	0.0	0.0
100151643	0.0	0.0
100151645	0.0	0.0
100151640	4.0	20.0
100151641	0.0	0.0
246715	0.0	0.0
767557	7.0	156.0
606553	0.0	9.0
606551	42.0	38.0
474354	1.0	3.0
100151657	0.0	0.0
100151658	0.0	0.0
100151654	0.0	0.0
161436	12.0	83.0
100151655	0.0	0.0
391584	0.0	0.0
100151656	0.0	1.0
100151650	0.0	0.0
100151651	0.0	0.0
391589	32.0	32.0
100151652	0.0	0.0
100151668	0.0	1.0
391592	0.0	3.0
100151664	0.0	0.0
100151665	0.0	0.0
100151666	0.0	0.0
161424	4882.0	2975.0
100151667	0.0	0.0
391598	0.0	4.0
100151661	0.0	4.0
100151663	0.0	0.0
474338	9.0	17.0
474337	0.0	0.0
197370	1415.0	3833.0
220112	2.0	38.0
246744	5.0	0.0
220115	6.0	7.0
93273	1.0	1.0
100271459	0.0	0.0
100271458	0.0	0.0
81298	0.0	0.0
81299	0.0	0.0
100271457	0.0	0.0
100271456	0.0	1.0
100271451	1.0	0.0
81295	0.0	0.0
100271452	0.0	0.0
220108	152.0	109.0
220107	3.0	242.0
100271448	0.0	0.0
100271447	1.0	2.0
100271449	0.0	0.0
100271444	0.0	1.0
100271445	0.0	0.0
81285	27.0	44.0
81282	0.0	0.0
197350	20.0	64.0
246720	1.0	10.0
401399	467.0	7.0
401398	17.0	28.0
246721	1.0	0.0
220134	11.0	29.0
401397	3892.0	1331.0
246723	7.0	10.0
220136	53.0	45.0
401393	0.0	8.0
100271437	0.0	2.0
100271439	0.0	0.0
100271438	1.0	0.0
100271433	0.0	0.0
100271435	0.0	0.0
100271434	0.0	0.0
197342	136.0	1047.0
246731	1.0	4.0
401387	1.0	4.0
100271419	0.0	1.0
102724127	0.0	0.0
246737	18.0	152.0
100271420	0.0	0.0
197358	207.0	387.0
199990	517.0	1220.0
246785	36.0	27.0
105664404	0.0	0.0
100271408	0.0	0.0
100271407	0.0	0.0
440970	1.0	0.0
220158	1.0	0.0
283726	25.0	201.0
100271414	0.0	0.0
100887075	0.0	2.0
439990	15.0	41.0
100271411	0.0	0.0
100271410	0.0	0.0
220164	71.0	374.0
100271413	0.0	0.0
197320	914.0	913.0
439996	2.0	1.0
100887074	0.0	0.0
439992	18.0	17.0
100887073	0.0	0.0
197322	867.0	1155.0
439994	66.0	70.0
102724105	103.0	161.0
220147	0.0	1.0
100271404	0.0	0.0
100887067	0.0	0.0
102724101	0.0	0.0
100271406	1.0	1.0
100271405	5.0	4.0
100271400	0.0	0.0
283711	0.0	0.0
100271402	0.0	0.0
197331	0.0	10.0
197335	251.0	2500.0
440993	524.0	2680.0
440992	11.0	7.0
161394	2.0	200.0
199964	6.0	6.0
8000	0.0	7.0
8001	2.0	0.0
246777	74.0	45.0
246778	0.0	51.0
606495	346.0	297.0
199974	4.0	58882.0
8013	6124.0	515.0
22911	2867.0	1717.0
439949	1872.0	23.0
22913	5487.0	6979.0
643421	0.0	0.0
22914	1.0	22.0
22915	1182.0	187.0
439945	0.0	0.0
22916	2787.0	7101.0
731605	7.0	10.0
22917	6.0	11.0
10929	2019.0	2982.0
10928	3515.0	6071.0
56252	3156.0	6778.0
56253	5.0	74.0
401331	161.0	351.0
81207	0.0	0.0
83869	0.0	0.0
81208	0.0	0.0
81209	0.0	2.0
83877	1066.0	3726.0
56259	1472.0	3399.0
83876	187.0	135.0
81215	0.0	0.0
83879	138.0	69.0
10934	1.0	2.0
83878	270.0	233.0
283768	1.0	1.0
10933	16452.0	16409.0
10936	22.0	72.0
56254	3114.0	4440.0
83873	41.0	18.0
256148	0.0	0.0
81210	2.0	15.0
283767	0.0	0.0
56255	6470.0	5158.0
83872	2845.0	9607.0
10935	17149.0	13318.0
81211	0.0	0.0
56256	252.0	6794.0
10938	2728.0	3368.0
83875	967.0	56.0
83874	123.0	1149.0
56257	2399.0	3001.0
22907	3898.0	5073.0
643414	0.0	0.0
439953	1.0	15.0
22908	876.0	2956.0
83871	484.0	1934.0
22909	2008.0	1251.0
283761	0.0	0.0
439954	0.0	0.0
643418	5.0	4.0
10930	44855.0	6.0
439950	0.0	0.0
22921	3044.0	1233.0
8022	0.0	0.0
440926	98.0	394.0
22924	3910.0	1598.0
440925	5.0	8.0
8028	1787.0	1792.0
22925	278.0	2902.0
8029	171.0	146.0
22926	2446.0	8257.0
439934	0.0	0.0
22927	728.0	755.0
8027	1773.0	1349.0
22928	2576.0	18935.0
439936	2.0	8.0
56261	1517.0	4892.0
56262	1531.0	6657.0
10939	9682.0	4948.0
401321	136.0	280.0
8021	2622.0	6047.0
83858	151.0	503.0
22920	2330.0	3672.0
56260	95.0	611.0
10943	1712.0	1426.0
56269	0.0	2.0
83866	0.0	0.0
81203	0.0	0.0
10942	1.0	1.0
81204	0.0	0.0
10945	3036.0	10942.0
83868	0.0	0.0
81205	0.0	0.0
10944	6002.0	7085.0
83867	0.0	0.0
10947	858.0	2072.0
56265	101.0	3893.0
83862	3247.0	1528.0
401316	36.0	45.0
83861	340.0	1793.0
283755	47.0	82.0
10946	2176.0	4085.0
56267	469.0	1769.0
10949	4313.0	9115.0
81201	0.0	0.0
10948	861.0	1717.0
256158	7066.0	553.0
83863	0.0	0.0
81202	0.0	0.0
22918	9413.0	11888.0
22919	3248.0	10718.0
439941	0.0	0.0
83860	1367.0	999.0
8019	2423.0	4746.0
10941	0.0	0.0
643427	11.0	24.0
10940	151.0	292.0
8036	3337.0	7785.0
8034	952.0	1684.0
440957	929.0	369.0
440956	0.0	0.0
440955	0.0	2.0
8038	86.0	12520.0
10907	1717.0	1616.0
10906	1142.0	2334.0
440952	84.0	36.0
10908	3095.0	3796.0
93210	516.0	1320.0
8031	23554.0	11526.0
256130	0.0	0.0
56270	2065.0	5359.0
56271	216.0	6670.0
8030	2059.0	7882.0
10910	2550.0	3308.0
83899	0.0	0.0
81236	0.0	0.0
283748	0.0	13.0
10912	1061.0	11458.0
283747	0.0	4.0
10911	0.0	8.0
10914	5057.0	17619.0
256126	19.0	26.0
83895	0.0	1.0
10913	2.0	3.0
83894	1.0	4.0
10916	6453.0	52345.0
83897	0.0	0.0
401303	20.0	115.0
10915	2417.0	3541.0
283742	1925.0	2409.0
83896	0.0	0.0
83891	607.0	1497.0
83890	7.0	17.0
83893	0.0	0.0
81230	0.0	0.0
83892	1788.0	5689.0
22900	1335.0	1903.0
93202	0.0	1.0
22901	270.0	3308.0
22902	1453.0	1660.0
8045	23.0	881.0
22903	2519.0	2098.0
22904	995.0	6358.0
22905	1596.0	2058.0
8048	134502.0	0.0
440944	281.0	629.0
22906	23118.0	4058.0
256144	0.0	0.0
10917	0.0	1.0
10919	767.0	2992.0
83888	58.0	16.0
10921	4575.0	8568.0
283738	1.0	4.0
83887	1.0	1.0
10920	6535.0	4343.0
81226	0.0	0.0
10923	7727.0	5608.0
10922	6796.0	4751.0
83889	0.0	0.0
81228	0.0	0.0
83884	0.0	2.0
56287	0.0	0.0
81221	0.0	0.0
56288	5354.0	1619.0
10924	1158.0	527.0
10927	1103.0	10726.0
83886	8.0	684.0
81223	0.0	0.0
10926	160.0	752.0
81224	0.0	0.0
643447	0.0	1.0
643445	0.0	0.0
83882	8.0	161.0
83881	1.0	4.0
439965	5.0	12.0
643446	6.0	12.0
93233	4.0	9.0
256190	0.0	0.0
112401	0.0	0.0
106481976	2.0	1.0
8050	8936.0	20433.0
106481977	0.0	0.0
106481974	0.0	0.0
401375	33.0	7.0
106481975	0.0	0.0
106481978	0.0	0.0
106481979	0.0	0.0
106481980	0.0	2.0
100271499	0.0	0.0
100271498	0.0	1.0
106481981	0.0	0.0
100271495	0.0	0.0
643459	0.0	0.0
81251	0.0	0.0
100271491	1.0	1.0
100271493	0.0	1.0
643470	0.0	0.0
643471	1.0	0.0
8061	127.0	106.0
8065	11066.0	3526.0
81248	0.0	3.0
10901	656.0	635.0
10900	2.0	87.0
10903	117.0	825.0
81243	0.0	1.0
10902	2004.0	4648.0
81244	0.0	0.0
100271487	1.0	0.0
10905	2384.0	6095.0
10904	13531.0	6528.0
81246	0.0	0.0
283796	7.0	3.0
100271483	0.0	0.0
81240	0.0	0.0
342574	0.0	2.0
100271486	0.0	0.0
100271485	0.0	1.0
81242	0.0	3.0
100271480	0.0	0.0
100271481	0.0	0.0
8079	6633.0	12338.0
440917	4.0	8.0
439927	0.0	3.0
440915	2.0	462.0
8078	5390.0	6165.0
643486	0.0	0.0
106481954	0.0	0.0
106481955	1.0	1.0
106481952	0.0	0.0
106481953	0.0	0.0
106481958	0.0	0.0
8076	9584.0	4705.0
106481959	0.0	0.0
8073	17195.0	16752.0
106481956	0.0	0.0
8074	3.0	0.0
106481957	0.0	0.0
106481961	0.0	0.0
100271477	0.0	0.0
100271476	0.0	4.0
106481962	1.0	1.0
81278	0.0	0.0
100271478	0.0	0.0
106481960	0.0	0.0
439931	44.0	142.0
100271472	0.0	0.0
81274	0.0	0.0
100271474	0.0	0.0
643479	0.0	1.0
81270	0.0	0.0
100271470	0.0	0.0
440905	0.0	72.0
439916	0.0	0.0
8089	705.0	621.0
440902	2.0	3.0
643499	0.0	1.0
439915	0.0	0.0
440900	0.0	0.0
8082	10200.0	2379.0
106481965	0.0	1.0
106481966	0.0	2.0
106481963	1.0	0.0
106481964	1.0	0.0
8086	1620.0	1626.0
106481969	0.0	0.0
8087	51865.0	6985.0
106481967	10.0	11.0
8085	9111.0	7692.0
106481968	0.0	1.0
102724167	1.0	0.0
100271469	0.0	0.0
100271466	0.0	0.0
106481972	0.0	0.0
283777	0.0	0.0
401337	0.0	0.0
106481973	0.0	0.0
100271465	0.0	0.0
106481970	0.0	0.0
401335	1.0	1.0
100271467	1.0	0.0
106481971	0.0	0.0
100271462	0.0	0.0
81261	0.0	0.0
100271461	0.0	1.0
100271464	0.0	0.0
439921	3530.0	3156.0
81264	0.0	0.0
100271460	0.0	0.0
731688	3.0	3.0
728034	0.0	0.0
8099	2297.0	3255.0
106481938	0.0	0.0
106481939	0.0	0.0
728036	0.0	0.0
106481932	0.0	0.0
106481933	0.0	0.0
8091	1.0	26.0
106481930	0.0	0.0
8092	20.0	0.0
106481931	0.0	0.0
106481936	0.0	0.0
728039	144.0	173.0
106481937	0.0	0.0
106481934	0.0	0.0
106481935	1.0	3.0
56413	12.0	126.0
106481940	0.0	0.0
283365	0.0	0.0
100126596	0.0	0.0
728023	1.0	1.0
106481949	0.0	0.0
728022	0.0	0.0
106481943	0.0	0.0
106481944	0.0	0.0
106481941	0.0	0.0
106481942	0.0	1.0
106481947	0.0	0.0
