id	071c5b23-9ae3-4bc7-8a07-ce39445c8429	33fa1673-1d0d-4838-a313-1929c5af60d1
28970	1417.0	1294.0
28971	1643.0	1073.0
53944	1103.0	2772.0
53942	0.0	3.0
53947	2167.0	1777.0
3093	4480.0	7416.0
3092	6620.0	8207.0
3091	7767.0	16317.0
3090	1258.0	1048.0
28987	1744.0	1872.0
28988	5478.0	9031.0
132989	294.0	318.0
100131378	9.0	3.0
3099	9936.0	6616.0
28985	1237.0	2587.0
3098	7493.0	18902.0
28986	1174.0	1982.0
3097	4583.0	4514.0
100507299	18.0	29.0
3096	3035.0	2988.0
100131374	0.0	0.0
28989	578.0	1258.0
100507297	164.0	96.0
3094	4916.0	6696.0
337986	0.0	0.0
100131370	0.0	1.0
28983	4.0	805.0
28984	3710.0	2576.0
28981	561.0	1181.0
374819	148.0	314.0
26322	0.0	0.0
28982	400.0	798.0
129303	696.0	1256.0
100131369	10.0	7.0
28954	200.0	152.0
28955	286.0	421.0
28952	950.0	1426.0
100131366	1.0	13.0
65944	0.0	0.0
337979	0.0	0.0
28958	1511.0	3212.0
337978	0.0	0.0
28959	4076.0	6268.0
337977	0.0	0.0
28956	1209.0	2974.0
337976	0.0	0.0
28957	452.0	737.0
337975	0.0	0.0
337985	0.0	0.0
337984	0.0	0.0
337983	0.0	0.0
337982	0.0	0.0
28950	0.0	0.0
337981	0.0	0.0
28951	3019.0	7124.0
337980	0.0	0.0
51300	2634.0	4237.0
51302	238.0	72.0
89910	2928.0	4771.0
51301	344.0	311.0
51304	4920.0	5764.0
51303	406.0	909.0
51306	2600.0	3397.0
51305	1.0	7.0
51308	301.0	197.0
51307	3190.0	2304.0
51309	2117.0	2129.0
130340	97.0	546.0
100131358	9.0	5.0
28965	170.0	9.0
28966	624.0	974.0
26301	381.0	646.0
337969	0.0	0.0
28964	3159.0	4005.0
337968	0.0	0.0
28969	2460.0	3659.0
337967	0.0	0.0
337966	0.0	0.0
337965	0.0	0.0
28968	156.0	23.0
337964	0.0	0.0
26307	0.0	0.0
337974	0.0	0.0
144983	210.0	392.0
337973	0.0	0.0
337972	0.0	0.0
360200	18.0	8.0
337971	0.0	0.0
337970	0.0	0.0
28962	3643.0	3249.0
51311	316.0	631.0
51310	819.0	1725.0
28960	581.0	774.0
51313	14436.0	27601.0
51312	2503.0	2010.0
51315	2255.0	3145.0
51314	11.0	64.0
51317	1839.0	2875.0
360205	0.0	0.0
51316	80.0	22.0
51319	1481.0	2080.0
360203	0.0	0.0
51318	1870.0	3448.0
374864	321.0	20.0
28938	113.0	33.0
100507267	1.0	0.0
28939	1.0	0.0
374860	75.0	244.0
28932	0.0	0.0
337959	0.0	0.0
100507261	0.0	0.0
28933	0.0	0.0
28930	1.0	5.0
28931	0.0	0.0
374868	1304.0	1972.0
100507266	84.0	114.0
28936	0.0	0.0
28937	14.0	11.0
28934	0.0	0.0
28935	94.0	20.0
337963	0.0	0.0
337960	0.0	0.0
51320	2503.0	3728.0
51322	9010.0	12003.0
53981	3213.0	6092.0
51321	2982.0	4382.0
51324	4279.0	7848.0
89932	1585.0	989.0
51326	65.0	68.0
51327	0.0	1.0
51329	44.0	58.0
28949	0.0	0.0
100507257	17.0	5.0
132946	20.0	9.0
100507251	0.0	0.0
28943	37.0	54.0
65975	12.0	17.0
28941	98.0	14.0
65977	1234.0	1893.0
28942	17.0	25.0
28947	0.0	0.0
132949	898.0	1233.0
65979	2202.0	4303.0
28948	0.0	0.0
100507254	82.0	111.0
28946	1.0	2.0
89927	1805.0	2846.0
144920	0.0	0.0
51330	1877.0	7221.0
28940	18.0	5.0
51333	93.0	184.0
51332	103.0	508.0
51335	2435.0	3404.0
51334	89.0	477.0
51337	1351.0	1494.0
360227	3.0	3.0
51339	656.0	3732.0
51338	4430.0	2459.0
360226	0.0	0.0
28918	0.0	0.0
28919	12.0	3.0
374887	41.0	71.0
65981	934.0	910.0
28916	0.0	0.0
65980	1801.0	2203.0
28917	0.0	0.0
374882	1725.0	2814.0
65983	1574.0	3452.0
100131328	6.0	3.0
65982	1918.0	3913.0
100131327	0.0	0.0
65985	1425.0	2731.0
65987	247.0	100.0
28910	0.0	0.0
65986	2243.0	2177.0
28911	1.0	0.0
65989	102.0	22.0
132954	0.0	0.0
65988	572.0	1420.0
100131320	30.0	8.0
28914	545.0	414.0
28915	23.0	2.0
28912	637.0	191.0
28913	129.0	98.0
51340	1960.0	4850.0
100287098	3.0	3.0
89958	73.0	497.0
51341	2838.0	3315.0
100287091	0.0	0.0
100507290	616.0	1334.0
51343	1699.0	2423.0
89953	1121.0	1270.0
51348	54.0	60.0
51347	2625.0	4926.0
90933	1415.0	2035.0
100302090	1.0	0.0
65990	208.0	766.0
374875	183.0	414.0
28929	0.0	1.0
65992	1876.0	3223.0
28927	0.0	0.0
65991	3266.0	3975.0
28928	0.0	1.0
65993	1309.0	4266.0
374872	24.0	72.0
65996	1188.0	2147.0
65998	1538.0	2307.0
28921	0.0	2.0
65997	20.0	601.0
28922	0.0	1.0
65999	281.0	726.0
28920	3.0	0.0
374879	179.0	348.0
28925	0.0	0.0
28926	0.0	0.0
374877	5.0	14.0
28923	115.0	31.0
100507274	0.0	0.0
28924	0.0	0.0
100287084	0.0	0.0
51351	2206.0	1165.0
100287087	6.0	14.0
51350	0.0	0.0
51352	0.0	110.0
100287083	0.0	0.0
89944	392.0	512.0
100287082	0.0	0.0
89941	1757.0	4016.0
130399	3762.0	61.0
166348	26.0	18.0
374897	2.0	1626.0
100507217	2607.0	4316.0
166336	3676.0	2742.0
374899	309.0	453.0
203510	0.0	0.0
541611	0.0	2.0
154386	7.0	6.0
100507246	856.0	1287.0
100507249	0.0	0.0
100507240	3.0	3.0
101937451	0.0	0.0
100507244	48.0	13.0
100507242	18.0	7.0
100133991	66.0	44.0
100509894	6.0	8.0
203522	498.0	384.0
203523	598.0	767.0
130355	437.0	572.0
26353	5587.0	2637.0
26355	1655.0	5123.0
26354	3548.0	6240.0
53904	28.0	34.0
53905	218.0	515.0
130367	74.0	629.0
154313	3.0	24.0
203547	2110.0	3383.0
53918	1258.0	2035.0
53919	63.0	17.0
100507203	4.0	1.0
53916	350.0	770.0
53917	200.0	356.0
100507206	0.0	2.0
28998	1032.0	2333.0
26335	0.0	0.0
28999	821.0	30.0
28996	10649.0	1062.0
26339	0.0	0.0
26338	0.0	0.0
28990	502.0	973.0
28991	818.0	1756.0
203562	8.0	8.0
26330	0.0	1.0
28992	500.0	971.0
26333	0.0	0.0
100169989	6.0	2.0
100509857	0.0	2.0
203569	0.0	0.0
100131393	0.0	0.0
100131390	8.0	1.0
168975	0.0	0.0
26341	0.0	0.0
26343	1.0	0.0
100289644	0.0	0.0
100289643	3.0	2.0
100289640	2.0	1.0
5706	2723.0	5110.0
5707	6784.0	9809.0
5708	9281.0	16026.0
5709	4388.0	7302.0
5700	1093.0	1600.0
5701	4148.0	7158.0
5702	4496.0	7226.0
5704	2677.0	6409.0
5705	5218.0	9052.0
100507401	4.0	0.0
100507404	0.0	5.0
100289635	602.0	1153.0
5717	4034.0	7205.0
5718	3027.0	4755.0
5719	4896.0	8650.0
5710	5400.0	8057.0
5711	2516.0	5265.0
5713	2937.0	3522.0
5714	5684.0	11155.0
5715	938.0	1359.0
5716	1670.0	3494.0
5730	1153.0	215.0
5728	8113.0	15595.0
5729	90.0	97.0
5720	5922.0	12657.0
5721	2357.0	6836.0
5723	474.0	533.0
105370683	7.0	1.0
5724	1705.0	2672.0
5725	8723.0	13895.0
5726	0.0	0.0
5727	856.0	344.0
154288	0.0	0.0
100289619	1.0	0.0
5740	7944.0	3135.0
5741	0.0	1.0
5739	180.0	712.0
5731	3.0	0.0
5732	409.0	808.0
5733	8191.0	1236.0
5734	2654.0	788.0
5736	1.0	3.0
5737	697.0	150.0
5738	5257.0	20579.0
102060414	3.0	5.0
100289607	0.0	0.0
100289605	0.0	0.0
5742	1289.0	3645.0
5743	334.0	222.0
5744	816.0	581.0
5745	565.0	196.0
5746	358.0	24.0
5747	5747.0	8344.0
5760	4.0	9.0
5761	30.0	51.0
5763	7834.0	18958.0
3101	265.0	410.0
5753	92.0	1303.0
5754	1292.0	15703.0
5756	3114.0	5283.0
5757	25534.0	54173.0
5758	0.0	4.0
5759	57.0	117.0
5770	2890.0	4365.0
5771	1301.0	1913.0
5774	1162.0	2305.0
3112	42.0	65.0
3111	1444.0	5177.0
3110	2.0	1.0
3109	2409.0	6044.0
3108	4476.0	7702.0
3107	26474.0	61359.0
3106	47948.0	113123.0
3105	23271.0	55011.0
3104	618.0	1006.0
5764	3138.0	805.0
5767	20.0	19.0
5768	7559.0	24479.0
5769	1.0	24.0
648315	0.0	0.0
5780	2314.0	4209.0
5781	17071.0	11245.0
5782	6937.0	12159.0
5783	3634.0	3763.0
5784	8696.0	7469.0
3123	22791.0	74476.0
3122	34935.0	116154.0
3121	0.0	0.0
3120	147.0	2449.0
51481	0.0	0.0
51480	0.0	0.0
3119	4642.0	18418.0
3118	109.0	775.0
3117	6157.0	30524.0
3116	78.0	220.0
3115	9848.0	31028.0
3113	12460.0	38823.0
5775	1607.0	1303.0
5777	1521.0	3851.0
5778	106.0	505.0
103164619	2.0	0.0
5790	0.0	0.0
5791	2036.0	3081.0
5792	26979.0	25661.0
5793	6547.0	8297.0
5794	126.0	102.0
5795	1377.0	2814.0
5796	4276.0	7093.0
3134	1804.0	2365.0
3133	61993.0	39986.0
3132	1.0	11.0
3131	2079.0	208.0
100287067	0.0	0.0
51490	1142.0	2226.0
100287063	0.0	0.0
51491	520.0	914.0
51493	3965.0	5462.0
3128	258.0	921.0
51496	2183.0	3217.0
3127	12082.0	32053.0
51495	5320.0	12561.0
445815	331.0	92.0
51497	2979.0	5448.0
5786	6048.0	8448.0
5787	8971.0	2164.0
51499	1043.0	2030.0
5788	2801.0	5233.0
5789	358.0	4657.0
3145	460.0	713.0
3142	471.0	698.0
3141	1411.0	2309.0
3140	1961.0	4294.0
100287055	0.0	0.0
3139	405.0	856.0
3138	36.0	45.0
3137	113.0	262.0
3136	1249.0	2728.0
3135	105.0	300.0
5797	10528.0	6141.0
5798	3.0	39.0
5799	464.0	360.0
347376	2.0	7.0
3156	1855.0	2927.0
3155	1796.0	3375.0
100287045	1.0	1.0
3152	1.0	0.0
3151	5398.0	10552.0
3150	3455.0	12713.0
3149	712.0	3626.0
3148	2584.0	4331.0
3146	10676.0	15408.0
347365	88.0	567.0
648359	1.0	4.0
347363	0.0	0.0
3167	4.0	0.0
3166	0.0	1.0
100302119	0.0	0.0
3164	20570.0	2189.0
100302118	0.0	0.0
3163	1618.0	3663.0
100302117	0.0	0.0
3162	3193.0	3413.0
100302116	0.0	0.0
3161	55.0	600.0
100302115	0.0	0.0
100302114	0.0	0.0
100302113	0.0	0.0
100302112	0.0	0.0
100302111	0.0	0.0
3159	1438.0	5344.0
3158	1279.0	665.0
3157	2043.0	3587.0
347359	0.0	0.0
3170	0.0	1.0
120939	7.0	184.0
3178	20252.0	41558.0
3177	296.0	549.0
100287026	0.0	0.0
3176	5697.0	6324.0
100287029	1.0	7.0
3175	0.0	0.0
3174	24.0	48.0
3172	0.0	1.0
3171	1.0	2257.0
100289682	1.0	0.0
3169	2057.0	17569.0
120935	12.0	6.0
3181	24158.0	47885.0
347344	348.0	588.0
3189	6380.0	9301.0
3188	6124.0	9085.0
3187	11297.0	18389.0
100289678	689.0	660.0
3186	1.0	0.0
3185	10046.0	21843.0
100302139	0.0	0.0
3184	8626.0	14317.0
100302138	0.0	0.0
3183	15627.0	33236.0
100302137	0.0	0.0
100287013	2.0	2.0
3182	5352.0	10241.0
100302136	0.0	0.0
100302135	1.0	0.0
100302134	0.0	0.0
100302133	0.0	0.0
100302132	0.0	0.0
100302130	0.0	0.0
3192	22012.0	39994.0
347333	1.0	13.0
3191	6706.0	13359.0
3190	28623.0	53697.0
3199	65.0	55.0
3198	51.0	74.0
100302129	0.0	0.0
100289667	0.0	0.0
3196	1.0	2.0
100302128	0.0	0.0
3195	0.0	1.0
100302127	0.0	0.0
100302126	0.0	0.0
100289662	2.0	4.0
100302125	0.0	0.0
100289663	0.0	0.0
100302124	0.0	0.0
100302123	0.0	0.0
100302122	0.0	0.0
100302121	2.0	0.0
347442	0.0	0.0
132851	5.0	21.0
100131268	1.0	4.0
374946	19.0	24.0
100302159	0.0	0.0
100302158	0.0	0.0
100302157	0.0	0.0
100131261	3.0	6.0
100302156	0.0	0.0
120863	32.0	84.0
100302155	0.0	0.0
100302153	0.0	0.0
144832	2.0	5.0
100302152	0.0	0.0
100302150	0.0	1.0
51400	1974.0	5085.0
51406	2028.0	3620.0
51409	655.0	1234.0
132864	2279.0	3266.0
100302149	2.0	2.0
100302148	0.0	0.0
100302146	1.0	0.0
100131250	0.0	1.0
100302145	0.0	0.0
100302144	0.0	0.0
100302143	0.0	0.0
100302141	0.0	0.0
100302140	0.0	0.0
51412	0.0	0.0
144847	0.0	0.0
51411	409.0	984.0
541578	581.0	1075.0
374969	877.0	1181.0
100131244	0.0	0.0
100302179	0.0	2.0
100302178	0.0	0.0
100302177	0.0	0.0
100302175	0.0	0.0
100302174	1.0	1.0
51421	16381.0	8318.0
100302172	0.0	0.0
51422	1633.0	1107.0
51427	648.0	2293.0
51426	2202.0	2484.0
51429	8873.0	13284.0
51428	1983.0	4848.0
347411	0.0	0.0
541565	403.0	905.0
132884	569.0	885.0
100131236	0.0	0.0
100131234	2.0	9.0
100131230	4.0	8.0
374955	1.0	0.0
100302169	0.0	0.0
100302168	0.0	0.0
100302167	0.0	0.0
100302165	0.0	0.0
51430	2266.0	5367.0
100302164	0.0	0.0
100302163	0.0	0.0
100302161	0.0	0.0
51434	1696.0	2612.0
100302160	0.0	0.0
51433	5195.0	6591.0
51435	2111.0	1007.0
51438	0.0	0.0
347402	0.0	2.0
51439	4455.0	4378.0
347404	44.0	39.0
374986	2255.0	2636.0
100507381	0.0	0.0
132817	0.0	0.0
374987	27.0	27.0
51441	3951.0	7033.0
100302197	0.0	0.0
51440	20.0	11.0
100302196	0.0	0.0
100302195	0.0	0.0
51442	121.0	28.0
100302193	0.0	1.0
51444	1068.0	1473.0
100302192	0.0	0.0
51447	2519.0	4270.0
100302191	0.0	0.0
100302190	0.0	0.0
51449	23286.0	13250.0
144809	1.0	2.0
374973	4.0	5.0
100131213	65.0	121.0
100131211	468.0	459.0
374977	11.0	13.0
51450	354.0	1117.0
100302186	0.0	0.0
51451	1093.0	2978.0
100302185	0.0	0.0
51454	887.0	1228.0
120892	1576.0	1518.0
100302184	0.0	0.0
100302183	0.0	0.0
51455	2399.0	2774.0
100302181	0.0	0.0
51458	16.0	35.0
100131208	2.0	9.0
100131207	0.0	1.0
100131205	61.0	83.0
100192204	5.0	3.0
51460	847.0	1889.0
117246	2630.0	4377.0
51463	128.0	141.0
117245	5444.0	44.0
144811	915.0	1480.0
117248	8351.0	2248.0
51465	4492.0	7449.0
117247	67.0	380.0
51466	3090.0	8936.0
144817	0.0	0.0
100507392	142.0	50.0
100507398	57.0	68.0
120872	3.0	2.0
51471	2.0	9.0
51474	16848.0	13446.0
51473	933.0	477.0
51475	0.0	0.0
51478	193.0	852.0
51477	790.0	2870.0
51479	5781.0	7222.0
100507347	121.0	108.0
101927992	3.0	4.0
101927994	21.0	20.0
100507341	1.0	0.0
203611	0.0	0.0
129285	1855.0	2094.0
100507331	3.0	3.0
100507361	6.0	10.0
26499	74.0	1311.0
100507362	0.0	0.0
117286	0.0	7.0
117285	1.0	0.0
26494	0.0	0.0
26493	0.0	0.0
26496	4.0	0.0
117289	638.0	696.0
26495	0.0	0.0
26497	0.0	0.0
117283	4.0	104.0
100507357	1.0	0.0
100507354	3.0	2.0
100507303	263.0	225.0
100507300	11.0	24.0
26478	0.0	0.0
101927953	1.0	1.0
26479	1.0	3.0
101927957	3.0	15.0
26470	428.0	3091.0
26472	1318.0	4683.0
26471	5293.0	7476.0
26473	0.0	0.0
26476	0.0	0.0
26475	0.0	0.0
100507308	8.0	4.0
100131291	3.0	15.0
100169834	0.0	1.0
100131281	0.0	0.0
101927980	73.0	2.0
154214	1614.0	1901.0
154215	27.0	122.0
100507316	102.0	101.0
101927983	4.0	6.0
100131279	0.0	0.0
26469	3646.0	4953.0
26468	954.0	382.0
100170841	128.0	392.0
129293	214.0	84.0
101927988	0.0	4.0
168850	1681.0	2149.0
5805	503.0	1168.0
5806	299.0	48.0
5800	148.0	772.0
130271	1782.0	1319.0
5801	25.0	60.0
100169851	0.0	0.0
5802	10324.0	1990.0
100169850	0.0	0.0
5803	317.0	3.0
100507501	32.0	90.0
100507500	7.0	0.0
100422059	0.0	0.0
102723742	0.0	7.0
168374	734.0	2569.0
5816	6.0	9.0
5817	1408.0	1512.0
5818	2168.0	1366.0
101927917	0.0	0.0
5819	4342.0	15861.0
5810	989.0	2155.0
5813	3411.0	3782.0
100422055	1.0	0.0
5814	4908.0	5857.0
102466189	0.0	0.0
102723737	0.0	0.0
101927922	1.0	2.0
203228	1111.0	823.0
101927921	0.0	0.0
648283	2.0	2.0
5827	287.0	403.0
5828	2013.0	2939.0
5829	7390.0	8242.0
5820	250.0	573.0
5822	141.0	226.0
5824	9371.0	5003.0
5825	3154.0	6793.0
5826	2163.0	1876.0
100507526	1.0	2.0
100507524	17.0	25.0
102466199	0.0	0.0
168391	0.0	0.0
101927931	57.0	433.0
445571	28.0	39.0
203238	268.0	274.0
445573	0.0	0.0
648294	2.0	5.0
203245	393.0	598.0
102466190	0.0	0.0
5830	2825.0	2727.0
102466198	0.0	0.0
5831	392.0	4264.0
102466197	0.0	0.0
5832	2657.0	11513.0
102466196	0.0	0.0
5833	1133.0	1700.0
100507528	0.0	0.0
102466195	0.0	0.0
5834	9303.0	11462.0
102466194	0.0	0.0
102466193	7.0	0.0
5836	20463.0	13091.0
102466192	0.0	0.0
5837	316.0	15.0
102466191	0.0	0.0
100289509	48.0	2.0
101927944	6.0	2.0
195977	4.0	0.0
5860	2651.0	1995.0
5861	9014.0	16611.0
5862	8989.0	16798.0
347088	11.0	0.0
3200	446.0	424.0
144363	1035.0	1057.0
168330	0.0	0.0
144360	0.0	2.0
203259	1539.0	1810.0
203260	729.0	211.0
5858	45.0	19.0
5859	7501.0	11085.0
5870	9037.0	15444.0
5871	825.0	1361.0
5872	4061.0	6950.0
5873	1394.0	3304.0
3211	2.0	11.0
3208	7.0	15.0
3207	45.0	362.0
3206	775.0	601.0
3205	313.0	307.0
3204	179.0	118.0
3203	135.0	76.0
3202	649.0	394.0
3201	115.0	70.0
5863	3067.0	4906.0
132391	0.0	3.0
5864	61.0	297.0
5865	41.0	955.0
5866	1616.0	2876.0
5867	2320.0	2782.0
5868	4697.0	6520.0
5869	10433.0	15897.0
3209	27.0	19.0
5880	861.0	1864.0
266812	500.0	332.0
5881	367.0	890.0
5883	403.0	759.0
5884	1492.0	2567.0
3222	18.0	6.0
3221	301.0	371.0
101805492	1.0	0.0
3219	25.0	122.0
3218	140.0	113.0
3217	742.0	1432.0
3216	197.0	800.0
3215	84.0	369.0
203286	913.0	668.0
3214	338.0	1770.0
3213	938.0	4636.0
3212	699.0	4233.0
5874	1871.0	9868.0
5875	838.0	1101.0
254827	1465.0	2022.0
5876	2126.0	2988.0
5877	542.0	1258.0
5878	4930.0	9299.0
5879	15875.0	28714.0
5890	401.0	434.0
5891	518.0	831.0
5892	714.0	1039.0
5893	406.0	521.0
5894	4905.0	7856.0
101805488	4.0	1.0
3233	35.0	35.0
3232	59.0	37.0
3231	11.0	24.0
347051	21.0	45.0
101927900	0.0	0.0
3229	45.0	451.0
3228	21.0	4.0
3227	19.0	284.0
3226	269.0	1247.0
3225	378.0	619.0
3224	573.0	779.0
3223	658.0	1659.0
5885	9751.0	16638.0
5886	4256.0	3984.0
5887	15335.0	15618.0
5888	51.0	352.0
5889	763.0	1322.0
3242	66.0	15.0
3241	1379.0	2132.0
3240	144.0	3.0
3239	5.0	18.0
3238	0.0	0.0
254887	220.0	331.0
3237	4.0	8.0
3236	117.0	144.0
3235	406.0	483.0
3234	1052.0	1333.0
5896	109.0	120.0
5897	0.0	0.0
5898	4563.0	8206.0
5899	4729.0	7988.0
26609	0.0	0.0
26608	1654.0	3066.0
3255	0.0	0.0
3254	0.0	0.0
3251	852.0	2331.0
3250	2.0	0.0
3249	144.0	1309.0
3248	315.0	1863.0
347028	0.0	2.0
648217	14.0	14.0
3266	0.0	1.0
3265	924.0	1499.0
100302219	1.0	1.0
100302218	1.0	2.0
3263	49.0	339.0
100302217	0.0	0.0
3262	0.0	0.0
100302214	0.0	0.0
100302213	0.0	0.0
100302212	0.0	0.0
254863	1037.0	1517.0
100302211	0.0	0.0
100302210	0.0	0.0
3257	3115.0	3160.0
100302209	0.0	0.0
3276	2880.0	7398.0
100302208	0.0	0.0
3275	2981.0	4064.0
3274	162.0	296.0
3273	0.0	0.0
100302205	0.0	0.0
100302204	0.0	1.0
100302203	0.0	0.0
3270	202.0	49.0
100302202	0.0	0.0
100302201	0.0	0.0
100289584	2.0	2.0
100289581	0.0	0.0
3269	1627.0	1657.0
3268	942.0	1056.0
3267	8107.0	6239.0
254879	0.0	0.0
3280	3656.0	4617.0
349667	63.0	296.0
100289579	0.0	0.0
100302239	0.0	0.0
3284	0.0	0.0
3283	0.0	2.0
100302237	0.0	0.0
100302236	0.0	0.0
100289574	19.0	11.0
100302235	0.0	0.0
3281	4311.0	7642.0
100302234	0.0	0.0
100302233	1.0	0.0
100302232	0.0	0.0
3291	74.0	542.0
3290	5713.0	134.0
3299	346.0	208.0
3298	825.0	1102.0
3297	2881.0	4244.0
100302229	0.0	0.0
100302228	0.0	0.0
3295	8100.0	10977.0
102723775	68.0	30.0
3294	87.0	11.0
100302226	0.0	0.0
3293	10.0	4.0
100302225	0.0	0.0
3292	216.0	315.0
100302224	0.0	0.0
100289564	0.0	0.0
100302223	1.0	0.0
100302222	0.0	0.0
100302220	0.0	0.0
100302259	0.0	0.0
100302258	0.0	0.0
100302257	0.0	0.0
100302256	0.0	0.0
100302255	0.0	0.0
100302254	0.0	0.0
100302250	0.0	0.0
100316868	0.0	0.0
349633	1.0	0.0
648262	0.0	0.0
100289545	6.0	21.0
100302246	0.0	0.0
100302243	0.0	1.0
100302242	0.0	0.0
100302240	0.0	0.0
100169761	0.0	0.0
100169760	0.0	0.0
100131143	1.0	0.0
100302279	0.0	0.0
100302278	0.0	0.0
100302277	0.0	0.0
100302276	2.0	0.0
103504741	0.0	0.0
100302275	1.0	0.0
103504740	0.0	0.0
100302274	0.0	0.0
100302273	7.0	9.0
51520	6964.0	9706.0
51522	4780.0	7924.0
100169767	0.0	0.0
100302270	0.0	0.0
100169766	0.0	0.0
51524	1126.0	1434.0
51523	2545.0	7577.0
100169768	0.0	0.0
51526	1655.0	2418.0
100169763	0.0	0.0
100169762	0.0	0.0
51528	2114.0	3352.0
100169765	0.0	0.0
51527	1056.0	2755.0
100169764	0.0	0.0
541468	88.0	89.0
51529	1467.0	2992.0
541465	0.0	0.0
541466	0.0	0.0
100131138	2.0	0.0
100131137	0.0	0.0
100131135	0.0	0.0
100131130	1.0	3.0
100302268	0.0	0.0
100302265	0.0	0.0
100302263	0.0	0.0
100169759	0.0	0.0
51531	661.0	555.0
51530	824.0	1088.0
51533	390.0	245.0
541471	850.0	4439.0
100169756	0.0	0.0
100169755	0.0	0.0
51535	2151.0	3694.0
100169758	0.0	0.0
51534	2272.0	4173.0
100169757	0.0	0.0
146909	16.0	274.0
100169752	0.0	1.0
51537	76.0	178.0
100169751	0.0	0.0
100169754	0.0	0.0
51538	1293.0	1777.0
100169753	0.0	0.0
103504729	0.0	0.0
103504728	0.0	0.0
26533	0.0	0.0
26532	0.0	0.0
103504727	0.0	0.0
26534	0.0	1.0
103504726	0.0	0.0
26537	0.0	0.0
26539	1.0	4.0
26538	0.0	0.0
51540	81.0	123.0
51542	2364.0	3176.0
26531	0.0	0.0
26530	0.0	0.0
51545	393.0	1269.0
51548	362.0	762.0
51547	450.0	1069.0
100131118	2.0	0.0
103504739	0.0	0.0
100131117	5.0	2.0
103504736	0.0	0.0
103504735	0.0	0.0
100170765	6.0	1.0
103504738	0.0	0.0
103504737	0.0	0.0
26548	13.0	45.0
103504732	0.0	0.0
103504731	0.0	0.0
100216505	0.0	0.0
103504733	0.0	0.0
100302289	0.0	0.0
100302288	0.0	0.0
100302287	0.0	0.0
100302286	0.0	2.0
146923	1681.0	3502.0
26540	0.0	0.0
51550	1194.0	2011.0
100302284	0.0	0.0
100302283	0.0	0.0
51552	7978.0	14888.0
26541	0.0	0.0
51555	24.0	9.0
100302281	0.0	0.0
51554	325.0	332.0
100302280	0.0	0.0
51557	1.0	3.0
51559	932.0	515.0
26519	693.0	1077.0
26511	887.0	1054.0
100131103	1.0	0.0
26512	2218.0	3822.0
26515	1885.0	2304.0
26514	4.0	3.0
26517	1211.0	1529.0
51560	1346.0	489.0
51562	1013.0	1316.0
51561	25.0	127.0
51564	5753.0	6524.0
122961	647.0	1075.0
51566	5298.0	5969.0
386608	0.0	0.0
386607	0.0	2.0
51567	1835.0	3717.0
51569	4963.0	6946.0
494470	154.0	133.0
26521	724.0	1147.0
26524	4168.0	4479.0
26523	2408.0	3519.0
374618	244.0	1205.0
100507490	0.0	0.0
26526	0.0	3.0
26525	0.0	5.0
26528	3184.0	4126.0
100507495	228.0	103.0
51571	3382.0	7174.0
122953	4267.0	3010.0
51573	5238.0	9635.0
51575	1269.0	1860.0
26520	1191.0	1775.0
122950	1.0	0.0
51574	2544.0	4174.0
106633807	0.0	0.0
51582	11016.0	13192.0
106633815	0.0	0.0
122942	0.0	0.0
51586	4367.0	5497.0
51585	3904.0	3326.0
51588	842.0	1113.0
122945	18.0	54.0
386627	14.0	40.0
26508	484.0	2515.0
26507	101.0	6.0
102466205	0.0	0.0
102466204	0.0	0.0
26509	18425.0	35190.0
102466202	0.0	0.0
102466201	0.0	0.0
26502	1641.0	2936.0
26504	953.0	1900.0
26503	2352.0	3026.0
651815	0.0	1.0
26505	1260.0	2051.0
360003	0.0	0.0
386610	0.0	0.0
51593	3370.0	7121.0
360001	0.0	0.0
51592	2822.0	4121.0
360002	0.0	0.0
51594	3526.0	4888.0
106633802	0.0	0.0
51596	2847.0	6021.0
51599	1545.0	5561.0
386618	2.0	2.0
360009	0.0	0.0
360008	0.0	0.0
386617	10.0	1.0
374666	208.0	184.0
132332	1.0	36.0
134997	23.0	42.0
100507466	11.0	12.0
101927873	6.0	0.0
100507463	407.0	484.0
100507462	14.0	25.0
360014	0.0	0.0
360015	1.0	0.0
360018	0.0	0.0
360019	4.0	23.0
360016	0.0	0.0
360017	0.0	0.0
374655	511.0	1333.0
102466227	0.0	0.0
374654	753.0	949.0
102466225	0.0	0.0
102466223	0.0	0.0
100507459	122.0	126.0
102466222	0.0	0.0
374650	19.0	15.0
100507458	145.0	287.0
374659	437.0	566.0
101927889	0.0	0.0
360023	1881.0	2950.0
144321	63.0	22.0
360024	0.0	0.0
360021	0.0	0.0
360020	0.0	0.0
119358	1.0	3.0
360028	0.0	1.0
100507489	2.0	7.0
158983	0.0	0.0
101927891	10.0	8.0
360030	0.0	0.0
374677	24.0	23.0
102466247	0.0	0.0
101447996	0.0	0.0
100507470	2.0	0.0
100507475	8.0	14.0
386654	0.0	0.0
100131193	56.0	68.0
122970	503.0	612.0
144348	9921.0	12666.0
386653	0.0	1.0
144347	34.0	1382.0
100507423	27.0	11.0
102466259	0.0	0.0
100507421	207.0	50.0
100507428	0.0	2.0
100422019	0.0	0.0
386691	0.0	0.0
386690	0.0	0.0
386693	0.0	0.0
101927832	4.0	1.0
100131189	0.0	0.0
386692	0.0	0.0
100131188	0.0	0.0
100507420	16.0	99.0
