id	af504400-7f49-4561-a8e4-8b0b6ca3d02d	b3b6981a-b5db-481c-bc27-76a114856b03
22890	2209.0	1118.0
391470	0.0	0.0
391472	0.0	0.0
391475	0.0	0.0
101929008	56.0	37.0
222659	2.0	0.0
440894	28.0	12.0
222658	6699.0	5082.0
102724035	0.0	0.0
100271575	3.0	0.0
100271577	0.0	1.0
100271571	0.0	0.0
81175	7.0	7.0
81176	2.0	7.0
100271570	0.0	0.0
93145	1945.0	237.0
440888	0.0	0.0
222642	6.0	1.0
222643	88.0	19.0
401289	25.0	3.0
401288	37.0	14.0
401285	0.0	0.0
81166	0.0	0.0
100271564	12.0	5.0
81168	0.0	0.0
100271566	4.0	1.0
81169	0.0	0.0
81162	1.0	0.0
81163	0.0	0.0
100271563	2.0	0.0
81164	0.0	0.0
81160	0.0	0.0
391387	0.0	0.0
102724018	0.0	0.0
100271553	0.0	0.0
100271550	0.0	0.0
81196	0.0	0.0
100271552	2.0	0.0
100271551	0.0	0.0
81198	0.0	0.0
81191	0.0	0.0
81192	0.0	0.0
81193	0.0	0.0
81194	0.0	0.0
450232	1.0	0.0
401260	0.0	0.0
220001	151.0	12.0
222662	0.0	19.0
401265	1082.0	11.0
222663	76.0	1759.0
220002	2202.0	1803.0
93166	244.0	127.0
401264	447.0	397.0
220004	153.0	55.0
100271539	0.0	0.0
401262	22.0	0.0
93164	514.0	430.0
100271547	0.0	0.0
100271549	3.0	0.0
81188	0.0	0.0
100271543	0.0	2.0
102724000	0.0	0.0
100271545	0.0	0.0
401258	25.0	7.0
81185	0.0	0.0
81187	0.0	0.0
81182	0.0	0.0
207063	1159.0	1937.0
440854	15.0	2.0
222698	145.0	14.0
222696	57.0	5.0
161497	33.0	11.0
100271529	1.0	3.0
222699	26.0	24.0
100271536	0.0	0.0
100271538	7.0	5.0
100271537	0.0	1.0
93190	9.0	0.0
283601	0.0	0.0
100271531	5.0	0.0
283600	0.0	0.0
220042	78.0	893.0
93183	858.0	2316.0
100271518	0.0	0.0
100271517	0.0	0.0
93185	1678.0	5662.0
100271525	0.0	0.0
100271526	3.0	8.0
100271521	0.0	0.0
100271520	0.0	0.0
220032	5.0	0.0
100271523	0.0	0.0
100271522	1.0	0.0
100271507	0.0	0.0
100271506	0.0	0.0
100271516	0.0	0.0
100271510	0.0	3.0
220064	730.0	401.0
220047	3.0	2.0
100271503	0.0	0.0
10808	2941.0	6048.0
56130	145.0	74.0
10807	1380.0	1617.0
56131	336.0	120.0
56132	199.0	55.0
10809	1545.0	18670.0
220081	11.0	4.0
83756	27.0	200.0
10811	378.0	350.0
56137	12.0	253.0
10810	3924.0	77.0
83755	0.0	0.0
56138	12.0	111.0
83758	138.0	95.0
10813	1148.0	1620.0
56139	70.0	723.0
401207	168.0	177.0
220082	0.0	1.0
83757	15.0	9.0
83752	6168.0	12864.0
56133	253.0	419.0
10815	264.0	152.0
10814	0.0	0.0
56134	93.0	110.0
10817	333.0	250.0
56135	224.0	68.0
10816	0.0	1.0
283643	148.0	350.0
56136	13.0	4.0
643535	0.0	2.0
643536	0.0	2.0
22800	1917.0	115.0
22801	2577.0	3757.0
643550	5.0	1.0
22802	131.0	2.0
22803	5120.0	4755.0
440804	0.0	2.0
22806	415.0	63.0
22807	510.0	58.0
10819	100.0	223.0
56140	0.0	3.0
10818	1996.0	3532.0
56141	8.0	25.0
56142	38.0	14.0
56143	33.0	14.0
83737	3691.0	3833.0
220070	0.0	0.0
10822	1.0	0.0
283638	2475.0	1889.0
83744	309.0	174.0
10821	10.0	1.0
10824	0.0	1.0
83746	1781.0	3585.0
10823	0.0	0.0
83741	0.0	0.0
283635	1717.0	2005.0
10826	7463.0	340.0
220074	623.0	929.0
56144	96.0	21.0
10825	684.0	642.0
56145	70.0	227.0
83740	0.0	0.0
83743	1610.0	2879.0
56146	22.0	42.0
10828	0.0	1.0
10827	1419.0	2159.0
83742	3930.0	5074.0
56147	13.0	12.0
283631	0.0	1.0
10820	56.0	6.0
440836	598.0	349.0
643563	1.0	1.0
56154	2.0	0.0
81109	0.0	0.0
283629	89.0	17.0
56159	2.0	4.0
81115	1.0	0.0
81116	1.0	1.0
56155	33.0	75.0
283624	1302.0	58.0
102724097	24.0	202.0
256006	45.0	81.0
56156	0.0	0.0
81113	0.0	0.0
56157	0.0	0.0
56158	2.0	1.0
81114	0.0	0.0
81110	0.0	0.0
440829	0.0	0.0
440823	123.0	19.0
440822	0.0	0.0
56163	0.0	0.0
56164	10.0	1.0
256021	76.0	14.0
56165	636.0	1.0
83759	857.0	831.0
56160	867.0	1162.0
10800	388.0	507.0
283617	0.0	0.0
81104	0.0	0.0
10802	1968.0	3309.0
10801	9690.0	31311.0
10804	2.0	2.0
10803	6.0	0.0
56167	0.0	0.0
10806	1377.0	1747.0
56168	0.0	0.0
56169	31.0	60.0
643582	0.0	0.0
643586	2.0	7.0
256076	0.0	0.0
401253	0.0	4.0
56171	101.0	190.0
401251	2.0	6.0
56172	3676.0	3106.0
401250	2.0	0.0
81137	0.0	0.0
81138	8.0	0.0
83795	0.0	1.0
102724076	0.0	0.0
102724077	12.0	11.0
283688	0.0	0.0
401247	6.0	66.0
81136	0.0	0.0
283687	134.0	96.0
283685	0.0	0.0
93109	672.0	742.0
283682	14.0	0.0
100126825	0.0	0.0
93107	0.0	90.0
643596	6.0	21.0
56180	400.0	533.0
93100	644.0	751.0
401242	2.0	0.0
256085	3.0	0.0
56181	3214.0	1152.0
81126	0.0	0.0
81127	0.0	0.0
83787	1490.0	2193.0
283677	0.0	0.0
401237	437.0	177.0
83786	2079.0	3501.0
401236	47.0	307.0
283673	236.0	367.0
93134	2563.0	2035.0
401233	0.0	0.0
401232	150.0	91.0
256051	546.0	504.0
81159	0.0	0.0
81155	0.0	0.0
81156	0.0	0.0
100271597	1.0	0.0
283663	107.0	43.0
81153	0.0	0.0
100271596	0.0	0.0
100271595	0.0	0.0
100271590	0.0	0.0
100271591	0.0	0.0
93129	645.0	929.0
283659	223.0	441.0
100271587	0.0	1.0
100271589	0.0	0.0
81140	0.0	0.0
100271583	0.0	0.0
283652	0.0	0.0
283651	28.0	44.0
100271585	0.0	0.0
100271584	0.0	2.0
100271581	1.0	0.0
22998	8745.0	831.0
22999	21.0	33.0
100151676	0.0	0.0
100151677	0.0	0.0
100151678	0.0	0.0
22990	5746.0	1017.0
100151671	0.0	0.0
100151672	0.0	2.0
22992	7195.0	7185.0
22993	2810.0	2633.0
100151674	0.0	0.0
22994	362.0	967.0
83903	27.0	320.0
22995	397.0	631.0
83902	1.0	0.0
22996	1003.0	19064.0
22997	97.0	79.0
100151670	0.0	0.0
100151686	0.0	0.0
100151687	1.0	0.0
100151688	0.0	0.0
100151682	0.0	0.0
100151683	4.0	0.0
100151684	6.0	1.0
100151685	0.0	0.0
100151681	0.0	1.0
56302	1.0	2.0
83901	0.0	0.0
342538	8.0	4.0
83900	0.0	0.0
56300	0.0	1.0
56301	1225.0	0.0
124411	720.0	506.0
22976	929.0	2304.0
22977	79.0	558.0
22978	2013.0	1019.0
22979	158.0	685.0
22970	45.0	32.0
22971	802.0	1125.0
22974	226.0	5588.0
83932	612.0	968.0
10998	303.0	412.0
83931	5630.0	2199.0
342527	43.0	7.0
148418	110.0	27.0
83933	209.0	267.0
124404	2.0	33.0
10999	1247.0	4287.0
124401	533.0	282.0
124402	653.0	740.0
83930	1318.0	1347.0
56311	16.0	5.0
10990	1760.0	54.0
100126693	1.0	2.0
10992	10310.0	13984.0
606500	0.0	0.0
10991	499.0	95.0
10994	2214.0	3071.0
10993	16.0	957.0
22987	28.0	2.0
22989	51.0	26.0
22980	6040.0	5097.0
22981	713.0	557.0
22982	3685.0	1047.0
22983	28.0	105.0
22984	2481.0	3640.0
22985	7272.0	4640.0
22986	0.0	0.0
58986	1635.0	2430.0
148423	817.0	574.0
58985	129.0	14.0
342510	50.0	32.0
283694	0.0	0.0
283693	22.0	36.0
283692	8.0	3.0
22954	1479.0	1481.0
22955	3602.0	2623.0
112487	815.0	549.0
22950	1605.0	1922.0
391524	1.0	1.0
22952	73.0	12.0
22953	16.0	4.0
391526	0.0	0.0
10975	2372.0	5548.0
83953	1.0	0.0
10978	508.0	486.0
83955	7.0	7.0
10979	10380.0	1027.0
112495	1367.0	1513.0
10970	3507.0	10528.0
56339	1843.0	928.0
10972	16465.0	22205.0
10971	10824.0	10852.0
10974	2.0	0.0
10973	2220.0	2398.0
401409	11.0	69.0
112479	784.0	1284.0
112476	196.0	182.0
391530	0.0	0.0
83939	5999.0	4871.0
56341	2.0	4.0
391533	2.0	0.0
124460	116.0	139.0
83935	341.0	87.0
83938	570.0	300.0
391538	0.0	1.0
83937	3061.0	814.0
10987	2549.0	4355.0
83943	604.0	864.0
83942	0.0	0.0
10989	4922.0	7720.0
10988	3707.0	3703.0
56342	79.0	135.0
124454	1598.0	2609.0
56344	0.0	0.0
83941	1216.0	1404.0
83940	1049.0	958.0
643503	0.0	0.0
10981	1101.0	1248.0
112483	1960.0	1830.0
10980	3548.0	8014.0
10983	24956.0	25113.0
10982	2687.0	959.0
643507	3.0	2.0
10985	7034.0	8899.0
10984	376.0	221.0
22932	426.0	316.0
22933	4062.0	2796.0
22934	936.0	649.0
22936	4061.0	5602.0
22937	4964.0	5975.0
22938	3458.0	2963.0
112464	825.0	457.0
22930	4415.0	3160.0
22931	4170.0	6199.0
81309	0.0	0.0
391504	1.0	0.0
10954	962.0	2054.0
10953	1441.0	4541.0
10956	11633.0	25752.0
81315	0.0	0.0
10955	12555.0	13600.0
391508	0.0	1.0
81316	0.0	0.0
10957	6525.0	1202.0
124446	5080.0	6869.0
81310	0.0	0.0
10959	11224.0	40462.0
22929	2546.0	3156.0
10950	987.0	781.0
10952	2670.0	3782.0
10951	3242.0	6164.0
22943	25.0	5.0
22944	636.0	481.0
22945	0.0	0.0
22947	0.0	0.0
22948	6630.0	14388.0
22949	2977.0	1905.0
83957	0.0	0.0
22941	2131.0	1655.0
83959	135.0	1015.0
10965	1982.0	781.0
391518	0.0	0.0
10964	694.0	299.0
81304	0.0	0.0
10966	1118.0	576.0
10969	1690.0	4613.0
81300	0.0	0.0
10961	4341.0	12354.0
10960	4264.0	18001.0
643529	99.0	59.0
10963	4154.0	8512.0
10962	228.0	355.0
148479	1951.0	1314.0
197407	434.0	664.0
391576	0.0	0.0
767599	0.0	0.0
767598	0.0	0.0
767595	0.0	0.0
767594	0.0	0.0
767597	0.0	0.0
767596	0.0	0.0
767591	0.0	0.0
767590	1.0	0.0
767593	1.0	0.0
767592	0.0	0.0
124496	0.0	1.0
124491	1147.0	796.0
391548	0.0	0.0
767588	1.0	0.0
767589	0.0	0.0
767583	0.0	0.0
767585	0.0	0.0
767580	0.0	0.0
767582	0.0	0.0
767581	0.0	0.0
474381	0.0	0.0
474384	0.0	1.0
391552	0.0	1.0
474383	0.0	0.0
474382	0.0	0.0
222701	0.0	0.0
767569	0.0	0.0
391559	11.0	8.0
767577	0.0	0.0
767579	0.0	0.0
767578	0.0	0.0
246705	0.0	0.0
767558	0.0	0.0
246704	3.0	1.0
207107	61.0	0.0
767566	0.0	0.0
767565	0.0	0.0
767568	0.0	0.0
767567	0.0	0.0
767562	0.0	1.0
767561	0.0	0.0
767564	1.0	0.0
767563	0.0	0.0
474345	6.0	1.0
474344	3087.0	872.0
474343	101.0	94.0
246717	0.0	0.0
100151647	0.0	0.0
100151648	0.0	0.0
246719	1.0	6.0
161406	16.0	7.0
100151649	0.0	0.0
100151643	0.0	0.0
100151645	0.0	0.0
100151640	7.0	8.0
100151641	0.0	0.0
246715	1.0	0.0
767557	11.0	28.0
606553	0.0	0.0
606551	18.0	39.0
474354	15.0	1.0
100151657	0.0	0.0
100151658	0.0	0.0
100151654	0.0	0.0
161436	103.0	2.0
100151655	0.0	0.0
391584	0.0	1.0
100151656	0.0	0.0
100151650	0.0	0.0
100151651	0.0	0.0
391589	12.0	19.0
100151652	0.0	0.0
100151668	0.0	0.0
391592	1.0	4.0
100151664	0.0	0.0
100151665	0.0	0.0
100151666	0.0	0.0
161424	2212.0	1257.0
100151667	0.0	0.0
391598	4.0	0.0
100151661	1.0	0.0
100151663	0.0	0.0
474338	14.0	14.0
474337	0.0	0.0
197370	2303.0	3102.0
220112	2.0	4.0
246744	0.0	1.0
220115	17.0	10.0
93273	30.0	4.0
100271459	0.0	0.0
100271458	0.0	0.0
81298	0.0	0.0
81299	0.0	0.0
100271457	0.0	2.0
100271456	0.0	0.0
100271451	0.0	0.0
81295	0.0	0.0
100271452	1.0	0.0
220108	496.0	172.0
220107	18.0	39.0
100271448	2.0	1.0
100271447	1.0	0.0
100271449	0.0	0.0
100271444	4.0	2.0
100271445	0.0	0.0
81285	18.0	34.0
81282	0.0	0.0
197350	20.0	8.0
246720	2.0	1.0
401399	3291.0	2.0
401398	22.0	96.0
246721	3.0	3.0
220134	22.0	803.0
401397	1271.0	1290.0
246723	19.0	29.0
220136	71.0	156.0
401393	0.0	4.0
100271437	0.0	1.0
100271439	0.0	0.0
100271438	0.0	0.0
100271433	0.0	0.0
100271435	0.0	1.0
100271434	0.0	0.0
197342	310.0	182.0
246731	3.0	4.0
401387	15.0	1.0
100271419	0.0	0.0
102724127	0.0	0.0
246737	58.0	66.0
100271420	0.0	0.0
197358	289.0	156.0
199990	1183.0	1374.0
246785	39.0	50.0
105664404	0.0	0.0
100271408	0.0	0.0
100271407	0.0	0.0
440970	0.0	0.0
220158	0.0	0.0
283726	53.0	79.0
100271414	0.0	0.0
100887075	0.0	0.0
439990	72.0	18.0
100271411	0.0	0.0
100271410	0.0	0.0
220164	97.0	69.0
100271413	0.0	1.0
197320	772.0	299.0
439996	12.0	2.0
100887074	0.0	0.0
439992	39.0	26.0
100887073	0.0	0.0
197322	1079.0	1221.0
439994	151.0	103.0
102724105	206.0	139.0
220147	0.0	0.0
100271404	0.0	0.0
100887067	7.0	57.0
102724101	0.0	0.0
100271406	1.0	0.0
100271405	12.0	0.0
100271400	0.0	0.0
283711	0.0	0.0
100271402	0.0	0.0
197331	4.0	0.0
197335	809.0	1399.0
440993	1020.0	463.0
440992	52.0	15.0
161394	48.0	120.0
199964	88.0	200.0
8000	69.0	11.0
8001	77.0	168.0
246777	26.0	7.0
246778	1.0	8.0
606495	274.0	248.0
199974	45.0	4.0
8013	319.0	66.0
22911	1280.0	1073.0
439949	114.0	9.0
22913	4721.0	8455.0
643421	0.0	0.0
22914	24.0	2.0
22915	3073.0	148.0
439945	0.0	0.0
22916	3458.0	6007.0
731605	4.0	1.0
22917	43.0	33.0
10929	3240.0	1401.0
10928	5446.0	5970.0
56252	5212.0	3691.0
56253	35.0	24.0
401331	146.0	210.0
81207	0.0	0.0
83869	0.0	0.0
81208	0.0	0.0
81209	0.0	0.0
83877	1644.0	2621.0
56259	1987.0	4407.0
83876	99.0	161.0
81215	0.0	0.0
83879	185.0	38.0
10934	9.0	2.0
83878	571.0	91.0
283768	0.0	0.0
10933	11600.0	12704.0
10936	179.0	48.0
56254	3497.0	4882.0
83873	10.0	3.0
256148	0.0	0.0
81210	3.0	1.0
283767	0.0	0.0
56255	4779.0	3733.0
83872	5032.0	968.0
10935	8112.0	12014.0
81211	0.0	0.0
56256	1416.0	446.0
10938	2774.0	2906.0
83875	103.0	95.0
83874	1430.0	1363.0
56257	2602.0	3156.0
22907	3682.0	6098.0
643414	4.0	2.0
439953	4.0	9.0
22908	2890.0	2998.0
83871	2289.0	5475.0
22909	1439.0	1693.0
283761	0.0	0.0
439954	0.0	0.0
643418	2.0	2.0
10930	14.0	3.0
439950	0.0	0.0
22921	1727.0	1816.0
8022	0.0	0.0
440926	133.0	346.0
22924	1346.0	469.0
440925	50.0	8.0
8028	2026.0	1167.0
22925	3699.0	2094.0
8029	497.0	36.0
22926	4416.0	8798.0
439934	0.0	0.0
22927	1224.0	306.0
8027	1259.0	1461.0
22928	2542.0	7443.0
439936	1.0	0.0
56261	3744.0	1190.0
56262	5222.0	4927.0
10939	2520.0	3408.0
401321	219.0	246.0
8021	4575.0	5773.0
83858	502.0	262.0
22920	2253.0	4438.0
56260	188.0	97.0
10943	1549.0	992.0
56269	1.0	0.0
83866	0.0	0.0
81203	0.0	0.0
10942	17.0	461.0
81204	0.0	0.0
10945	8579.0	17689.0
83868	0.0	0.0
81205	0.0	0.0
10944	5986.0	7562.0
83867	0.0	0.0
10947	1137.0	2243.0
56265	1346.0	530.0
83862	3301.0	2943.0
401316	25.0	46.0
83861	835.0	977.0
283755	274.0	50.0
10946	3980.0	4260.0
56267	1640.0	1670.0
10949	5410.0	7253.0
81201	0.0	0.0
10948	1881.0	3689.0
256158	385.0	26.0
83863	0.0	0.0
81202	0.0	0.0
22918	14990.0	7903.0
22919	6388.0	8520.0
439941	0.0	0.0
83860	913.0	1535.0
8019	1890.0	1874.0
10941	0.0	0.0
643427	46.0	13.0
10940	258.0	584.0
8036	3343.0	7722.0
8034	2632.0	1121.0
440957	377.0	646.0
440956	0.0	0.0
440955	3.0	2.0
8038	3779.0	3924.0
10907	2203.0	2804.0
10906	1969.0	2480.0
440952	111.0	43.0
10908	2173.0	2564.0
93210	1388.0	2890.0
8031	14638.0	8836.0
256130	0.0	1.0
56270	4309.0	4611.0
56271	1555.0	582.0
8030	5610.0	7901.0
10910	2749.0	1587.0
83899	0.0	0.0
81236	0.0	0.0
283748	2.0	12.0
10912	178.0	484.0
283747	2.0	6.0
10911	1.0	0.0
10914	8232.0	10028.0
256126	47.0	100.0
83895	0.0	0.0
10913	24.0	0.0
83894	3.0	1.0
10916	11289.0	96650.0
83897	0.0	0.0
401303	78.0	114.0
10915	2595.0	2773.0
283742	1738.0	3013.0
83896	0.0	1.0
83891	855.0	372.0
83890	81.0	12.0
83893	0.0	0.0
81230	0.0	0.0
83892	6957.0	3382.0
22900	2800.0	1584.0
93202	0.0	0.0
22901	500.0	2574.0
22902	1768.0	935.0
8045	378.0	878.0
22903	2291.0	1613.0
22904	2363.0	3131.0
22905	2012.0	2067.0
8048	0.0	0.0
440944	646.0	516.0
22906	5874.0	4682.0
256144	0.0	0.0
10917	11.0	1.0
10919	2730.0	6282.0
83888	959.0	5.0
10921	4367.0	4211.0
283738	0.0	0.0
83887	7.0	0.0
10920	2359.0	2923.0
81226	0.0	0.0
10923	7230.0	7444.0
10922	2115.0	3433.0
83889	0.0	14.0
81228	2.0	0.0
83884	0.0	2.0
56287	4.0	0.0
81221	0.0	0.0
56288	3562.0	3250.0
10924	669.0	191.0
10927	6216.0	6660.0
83886	82.0	18.0
81223	0.0	0.0
10926	229.0	801.0
81224	0.0	0.0
643447	0.0	3.0
643445	2.0	0.0
83882	166.0	467.0
83881	16.0	5.0
439965	12.0	14.0
643446	8.0	13.0
93233	38.0	37.0
256190	0.0	0.0
112401	1.0	0.0
106481976	0.0	0.0
8050	1746.0	1685.0
106481977	0.0	0.0
106481974	0.0	0.0
401375	12.0	12.0
106481975	0.0	0.0
106481978	2.0	0.0
106481979	0.0	0.0
106481980	1.0	0.0
100271499	0.0	0.0
100271498	1.0	1.0
106481981	0.0	0.0
100271495	0.0	1.0
643459	0.0	1.0
81251	0.0	0.0
100271491	0.0	0.0
100271493	0.0	1.0
643470	0.0	0.0
643471	0.0	0.0
8061	148.0	50.0
8065	2392.0	2403.0
81248	0.0	0.0
10901	497.0	508.0
10900	25.0	46.0
10903	697.0	561.0
81243	1.0	0.0
10902	2621.0	4055.0
81244	0.0	0.0
100271487	2.0	1.0
10905	3770.0	5354.0
10904	9688.0	7475.0
81246	0.0	0.0
283796	3.0	0.0
100271483	0.0	0.0
81240	0.0	0.0
342574	1.0	1.0
100271486	0.0	0.0
100271485	0.0	0.0
81242	1.0	0.0
100271480	0.0	0.0
100271481	0.0	0.0
8079	7278.0	11926.0
440917	9.0	18.0
439927	0.0	6.0
440915	37.0	172.0
8078	3340.0	8000.0
643486	0.0	0.0
106481954	0.0	0.0
106481955	0.0	2.0
106481952	0.0	0.0
106481953	0.0	0.0
106481958	0.0	0.0
8076	8045.0	881.0
106481959	0.0	0.0
8073	12651.0	18717.0
106481956	1.0	0.0
8074	0.0	0.0
106481957	0.0	2.0
106481961	0.0	0.0
100271477	0.0	0.0
100271476	6.0	2.0
106481962	0.0	0.0
81278	0.0	0.0
100271478	0.0	0.0
106481960	0.0	0.0
439931	234.0	145.0
100271472	0.0	0.0
81274	0.0	0.0
100271474	0.0	0.0
643479	1.0	0.0
81270	0.0	0.0
100271470	0.0	0.0
440905	50.0	7.0
439916	0.0	0.0
8089	483.0	1075.0
440902	0.0	2.0
643499	0.0	0.0
439915	0.0	0.0
440900	3.0	0.0
8082	3868.0	1072.0
106481965	0.0	1.0
106481966	1.0	3.0
106481963	0.0	0.0
106481964	0.0	0.0
8086	1902.0	2718.0
106481969	0.0	0.0
8087	6387.0	8516.0
106481967	6.0	10.0
8085	6195.0	4701.0
106481968	4.0	0.0
102724167	1.0	5.0
100271469	0.0	0.0
100271466	0.0	0.0
106481972	0.0	0.0
283777	0.0	0.0
401337	1.0	0.0
106481973	0.0	0.0
100271465	1.0	0.0
106481970	0.0	0.0
401335	8.0	2.0
100271467	2.0	0.0
106481971	0.0	0.0
100271462	0.0	0.0
81261	0.0	0.0
100271461	0.0	0.0
100271464	0.0	0.0
439921	11017.0	5309.0
81264	0.0	0.0
100271460	4.0	3.0
731688	3.0	2.0
728034	2.0	0.0
8099	3539.0	2779.0
106481938	0.0	0.0
106481939	1.0	0.0
728036	0.0	0.0
106481932	0.0	0.0
106481933	0.0	0.0
8091	4.0	39.0
106481930	0.0	0.0
8092	3.0	2.0
106481931	4.0	0.0
106481936	0.0	0.0
728039	119.0	51.0
106481937	0.0	0.0
106481934	0.0	0.0
106481935	3.0	0.0
56413	88.0	49.0
106481940	0.0	0.0
283365	0.0	0.0
100126596	0.0	0.0
728023	0.0	8.0
106481949	0.0	0.0
728022	0.0	0.0
106481943	0.0	1.0
106481944	0.0	0.0
106481941	0.0	0.0
106481942	0.0	0.0
106481947	0.0	0.0
106481948	0.0	0.0
106481945	0.0	0.0
106481946	0.0	0.0
106481950	0.0	0.0
106481951	0.0	0.0
283358	225.0	268.0
344838	4.0	0.0
106481918	0.0	0.0
106481919	3.0	5.0
106481916	0.0	0.0
106481917	0.0	0.0
572558	53.0	2.0
106481910	0.0	0.0
106481911	0.0	0.0
106481914	0.0	0.0
106481915	0.0	0.0
106481912	0.0	1.0
106481913	0.0	0.0
283349	3742.0	2019.0
100126572	0.0	0.0
106481929	4.0	0.0
728045	0.0	0.0
106481927	0.0	0.0
106481928	0.0	0.0
728047	4.0	0.0
728042	0.0	0.0
106481921	0.0	1.0
106481922	0.0	0.0
767606	0.0	0.0
767609	0.0	0.0
106481920	0.0	0.0
767608	0.0	0.0
767603	0.0	0.0
106481925	0.0	0.0
728049	0.0	0.0
106481926	0.0	0.0
767605	0.0	0.0
106481923	0.0	1.0
767604	0.0	0.0
106481924	0.0	0.0
767610	0.0	0.0
101234261	23.0	4.0
101234262	8.0	1.0
767612	0.0	0.0
767611	0.0	0.0
283337	2196.0	1559.0
344813	0.0	0.0
114548	824.0	137.0
81406	0.0	11.0
81407	0.0	0.0
344807	0.0	0.0
126526	741.0	913.0
767600	0.0	0.0
344805	2.0	6.0
106481907	0.0	0.0
106481908	0.0	0.0
106481905	0.0	0.0
731656	64.0	30.0
102800446	339.0	3.0
106481906	0.0	0.0
106481909	0.0	0.0
126520	11.0	9.0
106481900	0.0	0.0
106481903	0.0	0.0
106481904	0.0	0.0
106481901	0.0	0.0
106481902	0.0	0.0
283398	6.0	29.0
728013	93.0	69.0
283392	1371.0	0.0
728012	0.0	0.0
728015	1.0	0.0
728010	1.0	0.0
81428	0.0	0.0
728019	1.0	1.0
56478	1862.0	2233.0
56479	54.0	2.0
126506	0.0	4.0
56474	1499.0	2492.0
81430	1.0	0.0
56475	5.0	0.0
81431	0.0	0.0
56476	0.0	1.0
56477	12454.0	1278.0
93408	1.0	0.0
283385	41.0	214.0
283383	1271.0	76.0
728005	9.0	4.0
81419	3.0	0.0
81421	0.0	1.0
283377	982.0	1052.0
643401	2.0	4.0
283375	8.0	4.0
283373	3039.0	4833.0
151525	747.0	710.0
126567	102.0	24.0
391211	0.0	0.0
151534	236.0	344.0
151531	12.0	3.0
114569	4213.0	14090.0
126549	43.0	26.0
114571	0.0	1.0
100527978	40.0	23.0
126541	0.0	0.0
126536	0.0	2.0
151556	864.0	903.0
391242	0.0	0.0
728075	0.0	0.0
440699	0.0	0.0
440695	34.0	0.0
728072	0.0	0.0
100527960	1.0	4.0
391253	0.0	0.0
728064	0.0	0.0
100527963	13.0	47.0
728066	1.0	0.0
440689	9.0	79.0
391257	0.0	1.0
391256	11.0	3.0
440686	0.0	0.0
728062	0.0	0.0
728097	0.0	0.0
728096	0.0	0.0
151507	14.0	14.0
728090	0.0	0.0
728088	3.0	4.0
100527943	1.0	12.0
114599	6.0	1.0
126581	0.0	0.0
151516	176.0	69.0
728082	0.0	0.0
100527945	0.0	0.0
728081	0.0	0.0
100527946	1.0	1.0
100527947	0.0	0.0
100527948	3.0	0.0
100527949	0.0	0.0
643384	0.0	1.0
391160	1.0	1.0
643382	20.0	14.0
391162	0.0	0.0
692312	0.0	0.0
163479	3.0	5.0
391169	0.0	0.0
100271332	2.0	2.0
391171	0.0	0.0
391174	17.0	3.0
643394	1.0	0.0
391175	2.0	1.0
391179	0.0	0.0
93380	2320.0	1836.0
100271323	4.0	6.0
100271322	0.0	0.0
100271325	3.0	1.0
100271321	0.0	0.0
401036	2.0	0.0
440672	0.0	0.0
100271316	0.0	0.0
100271317	0.0	0.0
401027	4.0	0.0
391155	0.0	0.0
401024	59.0	37.0
163486	827.0	164.0
401022	388.0	127.0
425054	0.0	0.0
425057	0.0	0.0
100271305	0.0	1.0
100271304	0.0	0.0
100271300	0.0	0.0
401018	1.0	0.0
100271303	0.0	1.0
100271302	0.0	0.0
401093	464.0	165.0
401097	30.0	146.0
151449	14.0	3.0
401082	0.0	0.0
8100	681.0	860.0
440606	1.0	0.0
8106	2872.0	1672.0
440603	15.0	30.0
401089	0.0	3.0
391183	0.0	0.0
8110	53.0	5.0
8111	112.0	316.0
391189	0.0	0.0
8115	5.0	4.0
401074	169.0	26.0
222484	707.0	1091.0
391190	0.0	0.0
391192	1.0	0.0
391191	0.0	0.0
391194	0.0	0.0
8123	133.0	20.0
391196	0.0	0.0
391195	0.0	0.0
8128	126.0	44.0
8125	4555.0	8092.0
401067	1.0	0.0
8120	190.0	1357.0
151477	13.0	34.0
151473	792.0	1118.0
643300	20.0	40.0
645962	0.0	2.0
8139	1117.0	431.0
645961	1.0	1.0
106481899	0.0	0.0
106481897	0.0	0.0
106481898	0.0	0.0
81328	0.0	0.0
8131	2735.0	3091.0
81329	0.0	0.0
83998	2.0	1.0
81336	0.0	0.0
83999	0.0	0.0
81331	0.0	0.0
283404	8.0	2.0
283403	0.0	0.0
83990	125.0	1742.0
83992	619.0	60.0
645954	43.0	21.0
81330	0.0	0.0
645958	123.0	83.0
645957	0.0	2.0
645974	0.0	0.0
643311	0.0	0.0
645973	0.0	0.0
643310	3.0	4.0
8148	3775.0	7441.0
222487	161.0	16.0
81318	0.0	0.0
8140	761.0	3452.0
83987	2042.0	293.0
81324	0.0	0.0
83986	3571.0	4223.0
81325	0.0	0.0
83989	1924.0	983.0
83988	6773.0	2517.0
81327	0.0	0.0
83983	43.0	70.0
81320	0.0	0.0
83982	864.0	226.0
83985	87.0	112.0
81322	0.0	0.0
643308	2.0	0.0
643309	1.0	5.0
645968	16.0	5.0
645980	2.0	0.0
100271390	2.0	1.0
106481877	0.0	0.0
106481878	0.0	0.0
106481875	0.0	0.0
106481876	0.0	0.0
8153	195.0	259.0
