id	6b59b355-7581-426d-98c1-36e132a77c4e	b6a39fab-afc2-4498-bb4c-95adeb388c6f
106481698	0.0	0.0
106481695	0.0	18.0
106481696	0.0	2.0
342035	1061.0	53.0
344697	27.0	29.0
106481690	1.0	0.0
728310	0.0	0.0
285830	93.0	58.0
8379	979.0	1660.0
93556	35.0	3.0
106481657	0.0	0.0
728318	1.0	0.0
106481658	0.0	2.0
222255	629.0	490.0
106481655	0.0	0.0
285834	12.0	10.0
222256	284.0	160.0
106481656	0.0	0.0
8372	75.0	425.0
93550	293.0	462.0
8373	1.0	2.0
106481659	0.0	0.0
8370	1.0	4.0
728315	3.0	3.0
81577	1059.0	1855.0
106481660	0.0	0.0
81578	213.0	1825.0
106481661	0.0	0.0
81579	2696.0	3596.0
81573	1379.0	1771.0
106481664	0.0	1.0
100271179	0.0	0.0
106481665	0.0	0.0
81575	28412.0	2015.0
106481662	0.0	0.0
81576	550.0	1044.0
106481663	18.0	25.0
81570	649.0	948.0
100271178	0.0	5.0
81571	218.0	754.0
81572	438.0	1542.0
645715	20.0	19.0
8387	8.0	0.0
8388	0.0	0.0
728300	9.0	9.0
8386	3.0	0.0
8389	0.0	0.0
106481668	0.0	0.0
106481669	0.0	0.0
106481666	0.0	0.0
106481667	0.0	1.0
81559	588.0	2220.0
8383	0.0	0.0
285848	3.0	2.0
8384	1.0	2.0
285849	52.0	76.0
8382	71.0	214.0
81566	1476.0	3648.0
106481671	0.0	0.0
106481672	0.0	2.0
81567	429.0	297.0
81569	0.0	5.0
106481670	0.0	1.0
81562	1519.0	2282.0
106481675	0.0	1.0
81563	3669.0	6124.0
246243	889.0	616.0
100271168	0.0	2.0
106481676	0.0	0.0
106481673	3.0	0.0
81565	3187.0	1745.0
106481674	0.0	0.0
100271164	0.0	0.0
100271167	0.0	0.0
100271161	2.0	7.0
100271163	0.0	0.0
100271162	0.0	0.0
8398	896.0	886.0
8399	2.0	24.0
8396	6515.0	3027.0
285852	2.0	1.0
645740	0.0	2.0
8390	0.0	0.0
106481635	0.0	0.0
285855	3907.0	6834.0
106481636	0.0	0.0
8391	0.0	0.0
106481633	0.0	0.0
106481634	0.0	0.0
8394	2273.0	4091.0
106481639	0.0	0.0
8395	224.0	179.0
8392	1.0	0.0
106481637	0.0	7.0
106481638	0.0	0.0
100271158	1.0	1.0
106481642	12.0	21.0
106481643	0.0	0.0
246210	1.0	4.0
106481640	0.0	0.0
100271159	0.0	0.0
106481641	0.0	0.0
100271150	0.0	0.0
645754	1.0	0.0
246213	0.0	17.0
106481646	1.0	2.0
106481647	0.0	0.0
106481644	0.0	0.0
106481645	0.0	0.0
728324	21.0	76.0
106481648	0.0	0.0
106481649	0.0	1.0
106481650	0.0	0.0
100271147	0.0	0.0
106481653	0.0	1.0
106481654	0.0	0.0
100271146	0.0	0.0
106481651	0.0	0.0
100271149	0.0	0.0
100271148	0.0	0.0
106481652	1.0	0.0
344657	0.0	5.0
100271142	0.0	0.0
344658	0.0	2.0
100271145	0.0	6.0
645745	0.0	1.0
344653	1.0	1.0
100271141	0.0	1.0
100271140	0.0	0.0
106481619	0.0	1.0
106481613	0.0	0.0
246269	346.0	543.0
106481614	0.0	0.0
106481611	0.0	0.0
106481612	0.0	0.0
106481617	0.0	0.0
93594	295.0	837.0
106481618	0.0	0.0
106481615	0.0	0.0
106481616	0.0	3.0
283209	426.0	758.0
283208	88.0	468.0
106481620	0.0	0.0
106481621	0.0	0.0
100271138	0.0	0.0
100271132	37.0	1.0
100271131	0.0	0.0
100271133	5.0	2.0
100271130	0.0	0.0
93587	315.0	1090.0
645771	1.0	4.0
93589	415.0	74.0
106481624	0.0	40.0
285800	10.0	0.0
106481625	0.0	1.0
106481622	0.0	0.0
106481623	1.0	5.0
106481628	0.0	0.0
106481629	1.0	0.0
106481626	0.0	0.0
106481627	0.0	0.0
100271129	0.0	1.0
246283	0.0	0.0
246285	17.0	0.0
106481631	0.0	0.0
100271125	0.0	0.0
106481632	0.0	0.0
106481630	0.0	0.0
100271122	0.0	0.0
199692	457.0	1884.0
645784	10.0	24.0
100271118	0.0	0.0
100271117	0.0	1.0
100271119	0.0	2.0
100271114	0.0	0.0
100271113	0.0	0.0
100271116	0.0	0.0
197021	3.0	116.0
643115	7.0	1.0
100271111	0.0	1.0
106481608	1.0	0.0
106481609	0.0	0.0
645798	4.0	1.0
643136	1.0	7.0
106481602	0.0	2.0
106481603	0.0	0.0
106481600	0.0	0.0
106481601	0.0	2.0
106481606	0.0	0.0
106481607	0.0	0.0
106481604	0.0	0.0
106481605	0.0	1.0
285829	12.0	8.0
100271106	3.0	1.0
106481610	0.0	0.0
100271105	6.0	1.0
643126	0.0	2.0
199699	29.0	2.0
728393	0.0	0.0
100128899	1.0	0.0
728395	0.0	0.0
114625	1715.0	1495.0
54112	37.0	25.0
56776	28.0	48.0
283248	72.0	233.0
344729	0.0	0.0
100128894	0.0	0.0
100128893	20.0	4.0
100128890	29.0	19.0
728386	0.0	0.0
728388	0.0	0.0
100128889	0.0	0.0
100128888	0.0	8.0
114614	5.0	10.0
283238	0.0	0.0
100190800	205.0	94.0
283237	587.0	916.0
283236	0.0	1.0
283234	345.0	179.0
728381	2.0	0.0
283232	731.0	2958.0
728380	10.0	3.0
100128881	7.0	624.0
100128880	0.0	0.0
692099	361.0	473.0
114609	358.0	624.0
29128	24.0	373.0
29123	4583.0	5288.0
344709	1.0	1.0
29122	1.0	351.0
29121	267.0	932.0
283229	367.0	794.0
29127	469.0	1468.0
29126	124.0	68.0
29125	83.0	16.0
29124	0.0	0.0
692087	0.0	0.0
692088	0.0	0.0
692089	1.0	2.0
100128867	0.0	3.0
54145	0.0	0.0
54143	0.0	1.0
283219	816.0	1042.0
54149	995.0	923.0
54148	826.0	1313.0
54147	0.0	0.0
283212	28.0	638.0
692091	0.0	0.0
692092	0.0	0.0
692093	4.0	11.0
692094	0.0	0.0
100271091	0.0	0.0
100271090	0.0	0.0
100128857	2.0	1.0
100271093	0.0	0.0
100271092	0.0	0.0
728350	6.0	20.0
285872	1.0	1.0
100128853	0.0	9.0
29109	1346.0	1448.0
29108	422.0	391.0
285877	0.0	0.0
29107	315.0	426.0
285878	0.0	0.0
29106	2.0	2.0
728358	0.0	0.0
29101	5955.0	6387.0
29100	820.0	1372.0
29105	1303.0	1459.0
29104	430.0	1250.0
29103	3142.0	3033.0
29102	2824.0	6843.0
100271098	2.0	0.0
283284	37.0	61.0
728343	0.0	0.0
728342	2.0	5.0
100128849	0.0	2.0
728344	5.0	6.0
100271081	2.0	1.0
100128845	0.0	0.0
728340	114.0	308.0
285888	0.0	5.0
29119	102.0	23.0
107057644	23.0	35.0
29118	12.0	7.0
107057647	0.0	0.0
114655	1.0	2.0
29117	3177.0	4937.0
107057646	1.0	0.0
114657	0.0	0.0
114659	197.0	345.0
126638	2.0	16.0
54165	1751.0	2562.0
126637	0.0	0.0
29110	1204.0	1920.0
29116	2424.0	2332.0
29115	2356.0	1628.0
29114	0.0	0.0
29113	3.0	4.0
100271087	16.0	745.0
100271089	0.0	0.0
100271085	0.0	0.0
100128836	3.0	10.0
728378	3.0	0.0
728377	90.0	331.0
100271070	0.0	0.0
285893	0.0	0.0
100128834	0.0	1.0
728373	0.0	0.0
728379	0.0	0.0
81797	0.0	2.0
126626	1335.0	1634.0
81793	25.0	10.0
81794	1153.0	255.0
81796	6.0	26.0
81790	1313.0	795.0
100271076	0.0	0.0
283267	847.0	539.0
91107	890.0	968.0
100128830	0.0	9.0
81792	3062.0	3830.0
100271078	0.0	0.0
100271073	0.0	0.0
100271072	0.0	0.0
100271074	0.0	1.0
100128827	3.0	2.0
728366	2.0	2.0
728361	0.0	3.0
100128822	213.0	168.0
728369	0.0	0.0
81786	88.0	91.0
54187	1267.0	1295.0
81788	78.0	1244.0
81789	445.0	925.0
283257	0.0	0.0
100271065	0.0	0.0
645700	2.0	8.0
283254	134.0	284.0
126695	20.0	1214.0
148003	0.0	0.0
378108	2.0	4.0
151649	7.0	25.0
151648	8.0	85.0
151647	0.0	0.0
151645	42.0	48.0
200909	0.0	3.0
200916	386.0	525.0
148014	7.0	3.0
151658	2.0	2.0
151651	15.0	23.0
56704	15.0	857.0
148022	615.0	1199.0
126669	1709.0	284.0
126668	143.0	20.0
100126297	0.0	0.0
100126299	0.0	0.0
100126296	0.0	0.0
200931	312.0	329.0
200933	599.0	1544.0
126661	29.0	99.0
56729	1.0	0.0
283298	2639.0	562.0
283297	0.0	0.0
136051	149.0	835.0
138639	667.0	590.0
692076	0.0	1.0
391121	0.0	0.0
391120	0.0	0.0
391123	7.0	5.0
200942	3372.0	2733.0
440577	6.0	29.0
440574	1238.0	1450.0
56731	3362.0	8427.0
100126270	1.0	2.0
692084	0.0	0.0
692085	0.0	0.0
692086	12.0	7.0
138649	46.0	152.0
200959	0.0	1.0
200958	114.0	459.0
391135	8.0	29.0
440567	95.0	78.0
391139	4.0	15.0
440563	0.0	4.0
440561	0.0	0.0
151613	1201.0	3039.0
692072	0.0	0.0
692075	4.0	5.0
692057	0.0	0.0
692058	1.0	4.0
124056	0.0	0.0
81706	33.0	189.0
391104	0.0	2.0
391107	0.0	0.0
391106	0.0	0.0
81704	2807.0	570.0
391109	1.0	1.0
440595	162.0	182.0
56751	1.0	0.0
692063	0.0	0.0
8402	2389.0	1688.0
391110	0.0	0.0
8403	0.0	0.0
391112	0.0	0.0
124045	139.0	382.0
391114	0.0	0.0
124044	187.0	641.0
391115	0.0	0.0
440585	5.0	32.0
391117	0.0	0.0
440584	18.0	58.0
391119	0.0	0.0
54101	60.0	629.0
151636	2229.0	3130.0
440590	3.0	210.0
54103	831.0	1615.0
54102	952.0	5390.0
54108	1215.0	4469.0
54107	2248.0	1935.0
54106	14.0	5.0
692053	1.0	1.0
391040	3.0	2.0
645683	6.0	7.0
8410	0.0	0.0
645682	0.0	0.0
645688	13.0	7.0
391044	2.0	2.0
645687	1.0	1.0
8411	4170.0	2532.0
645686	0.0	0.0
8412	1921.0	4286.0
391045	12.0	18.0
440533	1.0	1.0
8406	7133.0	637.0
8407	17795.0	9906.0
8404	42894.0	14339.0
8405	2912.0	1838.0
8408	2700.0	7546.0
8409	1718.0	1515.0
391051	0.0	2.0
8420	264.0	1098.0
645694	5.0	5.0
391053	0.0	0.0
645693	33.0	14.0
643031	10.0	9.0
8424	181.0	14.0
8425	11768.0	1403.0
643037	1.0	0.0
163589	106.0	813.0
643034	0.0	0.0
440525	40.0	90.0
391059	268.0	317.0
645691	22.0	7.0
163590	3228.0	3203.0
8417	7534.0	4617.0
8418	754.0	374.0
8416	191.0	1545.0
8419	1.0	3.0
8431	0.0	11.0
8435	5.0	10.0
8436	14936.0	315.0
8433	0.0	0.0
8434	2785.0	611.0
391026	0.0	0.0
440556	85.0	28.0
440560	0.0	1.0
8428	3229.0	4821.0
8427	1022.0	2815.0
103157000	0.0	0.0
8443	3634.0	2841.0
8440	1707.0	2215.0
8446	804.0	1370.0
8447	1398.0	3081.0
8444	436.0	315.0
8445	1151.0	2217.0
391037	8.0	2.0
391039	2.0	4.0
643050	0.0	1.0
285905	11.0	22.0
285908	214.0	1274.0
8439	2632.0	3770.0
8437	16.0	194.0
8438	14.0	166.0
8453	2223.0	3755.0
8454	3899.0	7236.0
8451	4365.0	8904.0
8452	3204.0	7561.0
8458	1022.0	1187.0
8455	4576.0	6586.0
8456	1.0	58.0
106481578	0.0	0.0
106481579	0.0	0.0
8450	4126.0	5102.0
106481583	0.0	0.0
106481584	19.0	5.0
106481581	0.0	0.0
106481582	0.0	1.0
106481587	0.0	0.0
106481588	0.0	0.0
106481585	0.0	0.0
106481586	0.0	0.0
8448	8.0	277.0
8449	1811.0	2620.0
106481580	0.0	0.0
8464	296.0	326.0
8462	3096.0	915.0
8463	1536.0	1056.0
8468	2.0	2.0
391099	0.0	0.0
8467	4667.0	9610.0
342184	332.0	1575.0
246312	0.0	0.0
106481589	0.0	0.0
8460	1149.0	639.0
106481594	0.0	0.0
106481595	0.0	0.0
106481592	0.0	0.0
106481593	0.0	0.0
106481598	0.0	0.0
151579	27.0	23.0
106481599	0.0	0.0
106481596	0.0	1.0
106481597	0.0	0.0
8459	5205.0	2148.0
106481590	0.0	0.0
106481591	0.0	0.0
8476	6356.0	3806.0
8473	6806.0	12085.0
440519	43.0	88.0
440518	0.0	4.0
8479	1007.0	1376.0
440515	886.0	1730.0
8477	208.0	114.0
106481558	0.0	0.0
106481559	0.0	0.0
391069	1.0	1.0
106481556	0.0	0.0
106481557	0.0	0.0
8471	5.0	8.0
8470	1589.0	285.0
106481561	0.0	0.0
106481562	0.0	0.0
106481560	0.0	0.0
106481565	0.0	0.0
106481566	1.0	6.0
106481563	0.0	0.0
106481564	0.0	0.0
391073	1.0	1.0
8487	351.0	472.0
8484	0.0	1.0
391075	0.0	1.0
440508	36.0	2.0
391077	0.0	0.0
391076	0.0	1.0
8488	10.0	12.0
440503	1676.0	280.0
8489	3.0	1.0
106481569	0.0	0.0
106481567	0.0	0.0
106481568	0.0	0.0
8482	124.0	853.0
8483	17342.0	1722.0
8480	892.0	19123.0
8481	896.0	2736.0
106481572	0.0	0.0
106481573	0.0	0.0
106481570	0.0	0.0
106481571	0.0	0.0
106481576	0.0	0.0
106481577	0.0	0.0
106481574	0.0	0.0
106481575	0.0	0.0
391081	53.0	29.0
8497	17.0	141.0
728431	162.0	217.0
8498	2387.0	3609.0
728430	0.0	0.0
100128934	0.0	0.0
8495	1492.0	644.0
8496	3569.0	2862.0
91012	1439.0	2401.0
100128936	34.0	152.0
728432	0.0	5.0
100128930	1.0	2.0
8499	73.0	94.0
106481536	0.0	0.0
8490	18124.0	9884.0
106481537	0.0	1.0
285954	1.0	26.0
285955	16.0	23.0
106481534	0.0	0.0
106481535	0.0	0.0
8493	1037.0	780.0
54075	0.0	0.0
101669766	1.0	17.0
728434	0.0	2.0
91010	2285.0	2542.0
285958	296.0	1049.0
101669767	1.0	0.0
8491	2287.0	2814.0
106481538	0.0	0.0
8492	235.0	17.0
54072	3.0	0.0
106481539	0.0	0.0
101669762	3.0	7.0
106481540	0.0	0.0
101669763	0.0	3.0
101669764	0.0	0.0
106481543	0.0	0.0
81694	0.0	2.0
100271059	0.0	0.0
81695	0.0	0.0
106481544	0.0	0.0
106481541	0.0	0.0
81696	0.0	0.0
81697	0.0	0.0
106481542	0.0	0.0
81693	10.0	15.0
100271056	0.0	0.0
100271050	8.0	10.0
100271053	0.0	0.0
93664	1043.0	1160.0
100128923	2.0	0.0
93663	2107.0	1330.0
285961	7.0	13.0
93668	0.0	8.0
285962	150.0	232.0
106481547	0.0	0.0
54082	32.0	15.0
106481548	0.0	0.0
285965	27.0	13.0
285966	122.0	739.0
106481545	0.0	2.0
106481546	0.0	0.0
93661	2.0	0.0
100128927	339.0	2647.0
54084	12.0	28.0
106481549	0.0	0.0
106481550	0.0	1.0
81688	7906.0	13646.0
106481551	0.0	0.0
54089	0.0	4.0
81689	2667.0	1377.0
54088	0.0	1.0
106481554	1.0	0.0
100271047	0.0	0.0
106481555	3.0	0.0
106481552	0.0	0.0
106456574	1.0	0.0
106481553	0.0	0.0
93659	0.0	3.0
100271040	0.0	0.0
100271042	0.0	0.0
100128912	0.0	0.0
91039	1920.0	5904.0
342132	60.0	350.0
285971	510.0	508.0
285972	7.0	4.0
285973	37.0	222.0
100128911	0.0	0.0
728450	0.0	0.0
54093	492.0	1002.0
106481514	0.0	0.0
106481515	0.0	1.0
106481512	0.0	0.0
54090	0.0	0.0
106481513	1.0	8.0
54097	98.0	120.0
106481518	0.0	0.0
106481519	0.0	0.0
246329	122.0	219.0
106481516	0.0	0.0
728458	0.0	0.0
106481517	0.0	0.0
54099	7.0	15.0
54098	0.0	0.0
246330	781.0	434.0
106481521	0.0	0.0
106481522	0.0	0.0
106481520	0.0	0.0
342125	6.0	29.0
100271033	15.0	8.0
645619	0.0	2.0
100271031	0.0	3.0
344787	25.0	274.0
100128902	0.0	0.0
728441	2.0	1.0
100128903	0.0	2.0
222389	741.0	1569.0
106481525	1.0	11.0
106481526	1.0	9.0
285987	7.0	18.0
106481523	0.0	0.0
285989	222.0	932.0
106481524	0.0	0.0
106481529	0.0	0.0
728448	14.0	63.0
106481527	0.0	0.0
106481528	0.0	0.0
728447	0.0	0.0
106481532	0.0	0.0
106481533	0.0	0.0
100271025	2.0	1.0
106481530	1.0	0.0
106481531	0.0	0.0
100271020	0.0	0.0
91057	466.0	1013.0
91056	1174.0	1382.0
645641	4.0	8.0
91050	993.0	3052.0
100271015	0.0	0.0
106481500	0.0	0.0
645638	16.0	36.0
645651	0.0	0.0
344760	0.0	0.0
106481509	0.0	0.0
645652	14.0	8.0
106481503	0.0	0.0
106481504	2.0	3.0
106481501	0.0	1.0
106481502	0.0	0.0
106481507	1.0	4.0
106481508	0.0	0.0
106481505	0.0	0.0
106481506	0.0	0.0
100271007	0.0	1.0
283316	737.0	179.0
106481510	0.0	0.0
106481511	0.0	0.0
100271003	5.0	1.0
283314	85.0	133.0
100271006	0.0	0.0
283310	18.0	15.0
344758	0.0	0.0
100271001	0.0	0.0
344752	19.0	16.0
728411	159.0	287.0
728410	0.0	0.0
643003	1.0	1.0
643001	0.0	0.0
728419	0.0	0.0
728418	0.0	0.0
91074	52.0	5.0
728409	0.0	0.0
283303	0.0	0.0
344741	0.0	0.0
728400	0.0	0.0
645676	41.0	57.0
285941	0.0	3.0
728405	0.0	0.0
285943	157.0	61.0
728407	77.0	232.0
728402	2.0	0.0
728403	0.0	0.0
643008	18.0	106.0
645668	2.0	2.0
100506658	21.0	3034.0
100506655	6.0	11.0
81849	25.0	72.0
56890	501.0	904.0
56891	1.0	5.0
100506650	0.0	0.0
81846	5730.0	3967.0
81847	2543.0	2870.0
81848	3248.0	1753.0
56896	0.0	6.0
56897	1302.0	4158.0
81853	2384.0	1510.0
56898	1405.0	241.0
81855	2810.0	4370.0
56899	105.0	201.0
56892	1033.0	538.0
56893	1576.0	7243.0
121275	0.0	9.0
121278	1.0	0.0
56894	6258.0	5864.0
81850	0.0	0.0
145249	0.0	3.0
56895	594.0	443.0
81851	0.0	0.0
649137	2.0	0.0
81839	1304.0	3420.0
121274	1535.0	1689.0
121273	19.0	38.0
145264	0.0	1.0
121270	0.0	1.0
145258	154.0	146.0
121268	28.0	41.0
81844	5687.0	7917.0
145259	4.0	5.0
133283	271.0	156.0
375593	4.0	2.0
100506649	101.0	119.0
100506673	0.0	0.0
121260	1450.0	1715.0
145270	292.0	28.0
100506671	2.0	2.0
81875	1226.0	2824.0
81876	9548.0	11146.0
81870	0.0	0.0
81871	0.0	0.0
121256	1.0	1.0
81872	0.0	0.0
81873	1137.0	1158.0
387597	24.0	139.0
100506668	326.0	533.0
160897	2069.0	1194.0
649159	0.0	1.0
145282	211.0	786.0
387590	1310.0	1858.0
81856	439.0	916.0
81857	1035.0	2776.0
100506660	3.0	20.0
81858	1777.0	11832.0
135886	0.0	4.0
147872	1.0	0.0
81889	1059.0	1328.0
145200	6.0	2.0
81892	949.0	1075.0
81893	2.0	4.0
81894	1657.0	1171.0
81890	597.0	1464.0
135892	25.0	2.0
649179	5.0	0.0
100506600	29.0	15.0
613126	7.0	11.0
81887	1848.0	3330.0
81888	468.0	373.0
145216	0.0	5.0
338591	0.0	0.0
649186	0.0	2.0
338596	30.0	188.0
338599	2.0	1.0
169200	2849.0	10569.0
145226	7.0	13.0
100506637	99.0	155.0
160857	107.0	249.0
160851	709.0	759.0
91227	0.0	0.0
157206	3.0	9.0
100506622	35.0	0.0
100856809	0.0	0.0
338588	3.0	0.0
145241	2.0	2.0
91219	3.0	1.0
650172	0.0	0.0
102724678	0.0	0.0
338579	0.0	0.0
326591	606.0	1970.0
255738	15.0	35.0
338567	0.0	0.0
102724668	4.0	100.0
255743	420.0	18945.0
56829	3209.0	6344.0
326586	0.0	0.0
102724655	7.0	0.0
554250	6.0	1.0
554251	265.0	291.0
338557	1245.0	33.0
56832	0.0	1.0
56833	475.0	218.0
56834	698.0	2283.0
554235	12.0	26.0
554236	3.0	484.0
56849	208.0	107.0
255725	0.0	1.0
56848	453.0	570.0
56852	403.0	1131.0
56853	15.0	46.0
102724631	0.0	0.0
56850	1701.0	3022.0
56851	2643.0	1972.0
100820829	4199.0	122.0
101243555	11.0	1.0
196872	39.0	168.0
8501	681.0	1500.0
8502	4260.0	13896.0
8500	4251.0	6799.0
253128	16.0	8.0
664701	174.0	34.0
255783	306.0	303.0
54207	0.0	12.0
54206	8028.0	8096.0
54205	2703.0	7055.0
664709	14.0	22.0
54209	408.0	376.0
196883	1940.0	379.0
8512	22.0	41.0
8513	1.0	11.0
8510	3.0	6.0
8511	4.0	8.0
54210	262.0	67.0
81831	69.0	2360.0
81832	24.0	60.0
81833	0.0	1.0
54212	3.0	1.0
170261	76.0	17.0
8505	963.0	2140.0
8506	481.0	237.0
8503	1621.0	5693.0
8504	653.0	1086.0
8509	120.0	217.0
8507	1291.0	3719.0
255758	56.0	177.0
8508	846.0	5960.0
8520	1602.0	3389.0
8521	5.0	6.0
169270	234.0	284.0
8522	6068.0	2283.0
102724605	0.0	0.0
554282	0.0	7.0
56886	4584.0	6902.0
54221	181.0	39.0
56888	3909.0	4129.0
554279	0.0	2.0
664722	2.0	2.0
56882	3487.0	6029.0
664721	1.0	5.0
255762	12.0	4.0
56884	0.0	1.0
8516	261.0	617.0
8517	269.0	193.0
8514	1013.0	868.0
8515	71.0	125.0
56889	11995.0	17603.0
8518	2006.0	2148.0
8519	4468.0	1706.0
8530	159.0	77.0
326624	164.0	116.0
8531	8812.0	4084.0
326625	1246.0	1458.0
8534	35.0	305.0
326628	0.0	0.0
8535	338.0	1227.0
326627	2.0	0.0
8532	4.0	20.0
8533	2157.0	4742.0
8527	1248.0	2078.0
8528	272.0	457.0
8525	3223.0	3004.0
8526	559.0	603.0
8529	0.0	4.0
8541	153.0	880.0
326613	1.0	0.0
8542	2831.0	2930.0
326615	0.0	0.0
8540	3819.0	4505.0
326614	0.0	0.0
8545	5028.0	5529.0
326617	3.0	0.0
8546	3510.0	5641.0
326616	0.0	2.0
8543	3397.0	1637.0
8544	1758.0	1023.0
253175	0.0	0.0
554300	3.0	0.0
8538	40.0	651.0
8539	4322.0	8786.0
8536	1175.0	178.0
8537	76.0	9554.0
8552	62.0	107.0
8553	5304.0	17783.0
8550	1192.0	3320.0
326603	24.0	30.0
8551	0.0	0.0
8556	361.0	239.0
326606	0.0	0.0
8557	28.0	26.0
8554	2148.0	13860.0
8555	3746.0	756.0
326607	0.0	1.0
326609	6.0	7.0
255798	4.0	3.0
8549	39.0	33.0
8547	120.0	72.0
8548	1654.0	2037.0
101409261	4.0	17.0
326611	0.0	1.0
8563	1464.0	1188.0
8564	63.0	87.0
8562	2540.0	5479.0
8567	2122.0	4004.0
8568	767.0	1282.0
8565	3001.0	4840.0
8566	15449.0	6314.0
253152	19.0	360.0
8560	5049.0	1854.0
100132031	0.0	0.0
100132036	0.0	0.0
253143	2088.0	4767.0
8558	856.0	2632.0
8559	464.0	509.0
8574	2495.0	3731.0
8575	2209.0	2885.0
8572	265.0	387.0
8573	1989.0	4894.0
8578	1016.0	331.0
8576	1010.0	1678.0
8577	2.0	4.0
554354	0.0	0.0
8570	5418.0	10330.0
123811	1940.0	2653.0
8569	1993.0	2019.0
8585	0.0	5.0
8586	1.0	1.0
101928770	0.0	0.0
8583	0.0	2.0
101928773	0.0	4.0
8587	5.0	23.0
8588	0.0	0.0
101928776	1.0	0.0
8581	177.0	694.0
8582	0.0	1.0
8580	0.0	0.0
100132058	0.0	1.0
101409258	18.0	4.0
101409257	0.0	2.0
101409254	0.0	0.0
101409253	0.0	1.0
123803	2463.0	1059.0
8596	0.0	0.0
101928781	3.0	5.0
8594	0.0	0.0
8595	0.0	0.0
101928784	10.0	181.0
8590	0.0	0.0
8591	0.0	0.0
100132066	1.0	2.0
100421113	0.0	0.0
100421114	2.0	7.0
101928790	0.0	0.0
101928795	0.0	0.0
253190	49.0	5906.0
100132073	0.0	1.0
100132074	10.0	317.0
100132079	0.0	1.0
554313	0.0	0.0
100421123	0.0	0.0
100856811	0.0	1.0
375513	27.0	14.0
100421125	0.0	0.0
91133	213.0	27.0
100421129	0.0	1.0
91137	2856.0	2557.0
101928720	0.0	0.0
375519	2.0	16.0
100856810	0.0	0.0
100421136	2.0	0.0
100421137	0.0	0.0
101928734	0.0	0.0
91120	96.0	341.0
101928736	32.0	29.0
147837	105.0	219.0
100421131	2.0	0.0
100421133	0.0	0.0
91156	29.0	70.0
100421146	0.0	0.0
160824	0.0	1.0
100421148	6.0	0.0
101928744	0.0	1.0
91151	97.0	82.0
147841	34.0	121.0
100421143	0.0	0.0
91149	22.0	1.0
101928752	9.0	2.0
91147	254.0	1001.0
387509	1711.0	1520.0
100421153	0.0	0.0
100421167	0.0	0.0
91179	354.0	495.0
100506574	4.0	3.0
399520	7.0	0.0
100421178	0.0	0.0
100506564	0.0	4.0
121227	2448.0	682.0
387521	2441.0	11068.0
387522	3.0	1.0
100421172	5.0	27.0
100421175	0.0	1.0
100421177	0.0	0.0
100506599	38.0	187.0
100856877	0.0	0.0
100421189	0.0	0.0
100856878	1.0	2.0
121214	3.0	23.0
387559	0.0	0.0
123876	16.0	0.0
123872	6.0	126.0
100421180	0.0	0.0
147808	176.0	273.0
100421185	0.0	0.0
147804	171.0	237.0
123879	3701.0	599.0
147807	390.0	321.0
100421188	0.0	1.0
375567	17.0	0.0
399512	368.0	909.0
399511	81.0	284.0
91181	6.0	3.0
448990	3.0	18.0
101928715	4.0	5.0
100506581	43.0	33.0
100856881	0.0	1.0
100506775	6.0	3.0
100506779	30.0	21.0
160762	2.0	2.0
93953	64.0	70.0
104326057	0.0	0.0
399687	2801.0	7928.0
104326058	0.0	0.0
100506776	33.0	20.0
348094	1111.0	839.0
160760	2331.0	1602.0
348093	1539.0	1013.0
387695	6.0	22.0
104326055	9.0	2.0
93948	11.0	3.0
399693	2.0	66.0
104326053	0.0	0.0
399694	28.0	25.0
104326054	1.0	1.0
104326051	0.0	21.0
104326052	14.0	1.0
133150	0.0	1.0
399697	0.0	0.0
100506765	0.0	0.0
387694	9.0	7.0
102724706	0.0	0.0
54361	86.0	1114.0
54360	90.0	23.0
54363	0.0	2.0
387684	0.0	1.0
147798	115.0	4170.0
159770	0.0	3.0
100506769	0.0	0.0
93973	1032.0	1922.0
399668	170.0	376.0
100506795	149.0	9.0
399669	32.0	101.0
399664	407.0	1273.0
399666	0.0	0.0
93974	1558.0	3377.0
399665	1560.0	7174.0
100506791	0.0	1.0
81993	3.0	10.0
399671	74.0	38.0
399670	0.0	0.0
160777	0.0	6.0
91300	1452.0	3969.0
100506783	113.0	12.0
91304	3679.0	6419.0
100506787	2.0	2.0
100293948	0.0	1.0
204219	6.0	41.0
121130	0.0	0.0
145165	31.0	36.0
54386	4150.0	6375.0
123787	0.0	36.0
652670	0.0	0.0
121129	0.0	0.0
100506733	1.0	1.0
147746	14.0	7.0
255812	214.0	412.0
147741	2.0	3.0
147744	0.0	1.0
100506737	13.0	3.0
100506736	129.0	25.0
160728	0.0	8365.0
100506724	0.0	0.0
100506723	9.0	4.0
93986	719.0	70.0
100506721	0.0	0.0
100913183	1.0	1.0
100913182	0.0	1.0
91319	33.0	323.0
93979	13.0	72.0
91316	44.0	61.0
133121	32.0	7.0
93978	0.0	3.0
100506753	70.0	168.0
91355	62.0	362.0
91353	0.0	1.0
100506757	0.0	0.0
100506755	195.0	39.0
91351	1187.0	1645.0
100506759	0.0	0.0
107080641	0.0	0.0
100506742	36.0	6.0
348021	0.0	0.0
107080653	0.0	0.0
255809	85.0	31.0
100506749	0.0	7.0
107080654	0.0	1.0
107080655	0.0	0.0
