id	450cbf36-7dab-46a4-b6b5-d6b99d51083f	2d721010-840f-4ca7-b41c-6792385b410d
136541	0.0	0.0
10895	1.0	0.0
342426	0.0	0.0
10894	1082.0	43.0
10897	1458.0	1376.0
10896	15.0	82.0
22888	938.0	956.0
22889	1437.0	3540.0
22880	2183.0	7027.0
124540	3296.0	6103.0
22881	808.0	717.0
22882	2620.0	2862.0
22883	8617.0	16486.0
22884	1430.0	1615.0
22885	8950.0	385.0
22887	5123.0	5066.0
342419	1.0	2.0
124538	0.0	0.0
124535	2.0	6.0
148523	120.0	1754.0
283598	0.0	0.0
283596	133.0	113.0
283592	1.0	0.0
22856	2528.0	4308.0
161514	0.0	0.0
731424	21.0	0.0
22858	3167.0	2359.0
22859	4426.0	4718.0
22850	1803.0	3087.0
22852	891.0	826.0
22853	1958.0	3705.0
22854	5.0	4.0
10877	0.0	0.0
10876	0.0	0.0
100419909	0.0	0.0
10879	10.0	0.0
10878	3.0	10.0
148534	1157.0	539.0
104169670	12.0	2.0
104169671	4.0	1.0
100419903	4.0	10.0
283587	2.0	17.0
10871	23.0	71.0
10870	60.0	56.0
10873	1487.0	225.0
10875	2482.0	1555.0
10874	0.0	434.0
22866	582.0	27.0
22868	2212.0	3823.0
22869	1477.0	1753.0
100309464	0.0	0.0
161502	10.0	4.0
100420901	0.0	0.0
22861	1921.0	453.0
22862	5695.0	6301.0
22863	2259.0	2048.0
22864	2953.0	3958.0
22865	25.0	3.0
10888	8.0	6.0
56203	18.0	10.0
643609	1.0	0.0
56204	4970.0	6480.0
10887	338.0	20.0
124512	822.0	465.0
148545	11.0	1.0
283579	4.0	0.0
283578	2554.0	3223.0
10880	0.0	0.0
283576	0.0	1.0
10882	35.0	17.0
10881	1.0	0.0
10884	2176.0	2519.0
283571	24.0	28.0
10886	7.0	6.0
10885	2291.0	2981.0
22834	2598.0	3669.0
22835	646.0	1275.0
22836	9666.0	1266.0
22837	8413.0	1450.0
101929059	9.0	2.0
22838	1797.0	3721.0
22839	3656.0	5646.0
100420910	0.0	2.0
100420916	1.0	0.0
22832	841.0	591.0
124590	2.0	1.0
10855	76.0	198.0
10857	12617.0	11886.0
10856	2004.0	4197.0
10859	84.0	273.0
10858	152.0	57.0
100126793	21.0	26.0
10850	0.0	0.0
643617	2.0	3.0
643615	7.0	5.0
100126791	91.0	34.0
22844	222.0	21.0
22845	957.0	2052.0
22846	1133.0	1363.0
22847	2299.0	2204.0
22848	4149.0	4238.0
22849	675.0	693.0
112597	213.0	748.0
100420920	0.0	0.0
100420921	0.0	0.0
100420924	0.0	0.0
124583	2824.0	8767.0
100420926	0.0	0.0
22841	1926.0	1274.0
100420927	1.0	0.0
100419930	1.0	0.0
22843	50.0	12.0
10866	1649.0	4697.0
100420919	0.0	0.0
10865	3216.0	2419.0
10868	1641.0	2775.0
10867	4522.0	8773.0
10869	4129.0	3031.0
10861	105.0	323.0
101929074	52.0	33.0
10864	0.0	1.0
101929071	1.0	0.0
10863	269.0	7350.0
22813	0.0	1.0
22814	2.0	2.0
643641	1245.0	1241.0
22815	0.0	0.0
22816	0.0	0.0
22818	6541.0	17562.0
10829	0.0	3.0
100419945	0.0	0.0
83849	72.0	60.0
83855	352.0	893.0
10833	0.0	0.0
83854	6.0	18.0
83857	10308.0	431.0
10835	0.0	1.0
83856	218.0	365.0
10834	13.0	0.0
83851	11.0	0.0
10837	0.0	0.0
100419948	0.0	0.0
83850	133.0	51.0
10836	0.0	0.0
100419949	0.0	0.0
83853	12.0	19.0
10838	2244.0	1927.0
83852	1332.0	949.0
124565	5426.0	4324.0
100419947	0.0	0.0
22808	16833.0	1074.0
22809	1675.0	2058.0
101929082	0.0	0.0
101929083	0.0	0.0
10830	0.0	0.0
643637	0.0	95.0
22822	1895.0	1234.0
22823	1190.0	1876.0
22824	1135.0	319.0
101929086	0.0	0.0
22826	4782.0	4299.0
22827	4358.0	7409.0
643653	0.0	0.0
22828	3228.0	5332.0
22829	7.0	5.0
112574	3291.0	1948.0
100419955	0.0	0.0
56241	869.0	1919.0
100420946	0.0	0.0
56242	820.0	1184.0
22820	7395.0	14486.0
22821	3505.0	1129.0
100419950	0.0	1.0
10844	3580.0	3664.0
83844	0.0	0.0
10846	281.0	1930.0
10845	3427.0	3539.0
10848	1667.0	2303.0
56243	12747.0	9048.0
10847	8358.0	16565.0
56244	18.0	8.0
56245	16.0	4.0
10849	135.0	323.0
56246	600.0	16.0
643646	78.0	81.0
10840	13937.0	122.0
10842	0.0	5.0
101929093	0.0	0.0
10841	9.0	2.0
643648	0.0	0.0
101929010	1.0	6.0
100420950	4.0	0.0
100420952	0.0	0.0
100419964	0.0	0.0
100419962	1.0	0.0
100271605	0.0	0.0
100419963	0.0	0.0
100271613	1.0	0.0
100271611	0.0	0.0
100419968	0.0	0.0
100271610	0.0	0.0
101929026	0.0	0.0
101929025	2.0	0.0
100419978	0.0	0.0
100420968	0.0	0.0
100419974	0.0	0.0
391458	0.0	0.0
100419971	0.0	0.0
100419972	0.0	1.0
100271601	0.0	0.0
100419979	1.0	0.0
100420972	0.0	0.0
100420975	0.0	0.0
100419989	0.0	0.0
391428	0.0	0.0
100419995	0.0	0.0
100419996	11.0	0.0
391436	1.0	0.0
161582	26.0	104.0
124599	17.0	19.0
101929052	0.0	0.0
391485	1.0	1.0
222611	0.0	4.0
100187716	0.0	0.0
391490	0.0	0.0
391496	0.0	0.0
22899	3035.0	506.0
391462	0.0	0.0
22891	148.0	735.0
22893	1721.0	2863.0
22894	4105.0	3350.0
22895	11.0	2.0
148581	3.0	0.0
22897	1199.0	1195.0
22898	1175.0	777.0
22890	2919.0	3283.0
391470	0.0	0.0
391472	0.0	0.0
391475	0.0	0.0
101929008	51.0	72.0
222659	2.0	3.0
440894	33.0	35.0
222658	8617.0	9698.0
102724035	0.0	0.0
100271575	1.0	2.0
100271577	0.0	0.0
100271571	0.0	0.0
81175	12.0	32.0
81176	4.0	18.0
100271570	0.0	0.0
93145	3895.0	1418.0
440888	0.0	0.0
222642	8.0	4.0
222643	58.0	754.0
401289	25.0	3.0
401288	80.0	20.0
401285	0.0	3.0
81166	0.0	0.0
100271564	8.0	18.0
81168	0.0	0.0
100271566	38.0	16.0
81169	0.0	0.0
81162	0.0	0.0
81163	0.0	0.0
100271563	0.0	0.0
81164	0.0	0.0
81160	0.0	0.0
391387	0.0	0.0
102724018	0.0	0.0
100271553	0.0	0.0
100271550	0.0	0.0
81196	0.0	0.0
100271552	2.0	0.0
100271551	0.0	0.0
81198	0.0	0.0
81191	1.0	0.0
81192	0.0	0.0
81193	0.0	0.0
81194	0.0	0.0
450232	1.0	0.0
401260	0.0	0.0
220001	123.0	17.0
222662	4.0	26.0
401265	2216.0	157.0
222663	86.0	20552.0
220002	1713.0	1422.0
93166	486.0	287.0
401264	802.0	545.0
220004	94.0	86.0
100271539	0.0	0.0
401262	13.0	5.0
93164	542.0	559.0
100271547	0.0	0.0
100271549	0.0	6.0
81188	0.0	0.0
100271543	0.0	1.0
102724000	1.0	0.0
100271545	0.0	0.0
401258	8.0	6.0
81185	0.0	0.0
81187	0.0	0.0
81182	0.0	0.0
207063	1407.0	2082.0
440854	9.0	40.0
222698	210.0	7.0
222696	79.0	190.0
161497	13.0	17.0
100271529	2.0	0.0
222699	40.0	130.0
100271536	0.0	0.0
100271538	3.0	3.0
100271537	0.0	0.0
93190	0.0	3.0
283601	0.0	0.0
100271531	3.0	4.0
283600	1.0	2.0
220042	64.0	231.0
93183	1172.0	2814.0
100271518	0.0	0.0
100271517	0.0	0.0
93185	2662.0	4567.0
100271525	0.0	0.0
100271526	4.0	11.0
100271521	0.0	0.0
100271520	0.0	0.0
220032	2.0	2.0
100271523	0.0	0.0
100271522	0.0	0.0
100271507	0.0	0.0
100271506	0.0	0.0
100271516	0.0	0.0
100271510	0.0	0.0
220064	586.0	807.0
220047	4.0	8.0
100271503	0.0	0.0
10808	2576.0	7554.0
56130	195.0	31.0
10807	1085.0	1638.0
56131	420.0	115.0
56132	192.0	632.0
10809	1839.0	10350.0
220081	7.0	12.0
83756	25.0	47.0
10811	300.0	545.0
56137	23.0	36.0
10810	2659.0	216.0
83755	0.0	0.0
56138	54.0	702.0
83758	84.0	215.0
10813	1053.0	1749.0
56139	197.0	1674.0
401207	287.0	440.0
220082	2.0	24.0
83757	0.0	0.0
83752	8824.0	6137.0
56133	261.0	629.0
10815	168.0	99.0
10814	0.0	2.0
56134	49.0	362.0
10817	373.0	186.0
56135	33.0	511.0
10816	1.0	0.0
283643	123.0	697.0
56136	38.0	3.0
643535	3.0	0.0
643536	0.0	0.0
22800	1794.0	615.0
22801	792.0	5203.0
643550	1.0	6.0
22802	124.0	1.0
22803	5749.0	11284.0
440804	1.0	0.0
22806	233.0	645.0
22807	827.0	2237.0
10819	63.0	122.0
56140	7.0	23.0
10818	3595.0	2830.0
56141	15.0	10.0
56142	37.0	388.0
56143	18.0	9.0
83737	4676.0	5008.0
220070	1.0	1.0
10822	0.0	0.0
283638	2763.0	5219.0
83744	296.0	534.0
10821	16.0	1.0
10824	1.0	2.0
83746	1645.0	1928.0
10823	0.0	0.0
83741	0.0	0.0
283635	2041.0	3408.0
10826	6338.0	1655.0
220074	671.0	917.0
56144	76.0	492.0
10825	767.0	2225.0
56145	97.0	124.0
83740	0.0	0.0
83743	1125.0	2243.0
56146	17.0	38.0
10828	0.0	0.0
10827	1403.0	1598.0
83742	2726.0	2835.0
56147	20.0	164.0
283631	1.0	1.0
10820	43.0	3.0
440836	388.0	439.0
643563	2.0	0.0
56154	1.0	0.0
81109	0.0	0.0
283629	97.0	103.0
56159	3.0	17.0
81115	0.0	0.0
81116	0.0	0.0
56155	66.0	17.0
283624	1553.0	462.0
102724097	35.0	131.0
256006	70.0	40.0
56156	0.0	3.0
81113	0.0	0.0
56157	0.0	0.0
56158	2.0	0.0
81114	0.0	2.0
81110	0.0	0.0
440829	0.0	4.0
440823	61.0	245.0
440822	0.0	0.0
56163	0.0	0.0
56164	7.0	230.0
256021	44.0	8.0
56165	26.0	1.0
83759	805.0	527.0
56160	958.0	1118.0
10800	373.0	791.0
283617	0.0	0.0
81104	0.0	0.0
10802	2373.0	2458.0
10801	7766.0	14154.0
10804	2.0	0.0
10803	4.0	0.0
56167	0.0	0.0
10806	1491.0	2236.0
56168	0.0	0.0
56169	11.0	34.0
643582	0.0	0.0
643586	2.0	3.0
256076	0.0	4.0
401253	1.0	0.0
56171	190.0	340.0
401251	8.0	8.0
56172	5216.0	3277.0
401250	6.0	0.0
81137	0.0	0.0
81138	2.0	0.0
83795	0.0	0.0
102724076	0.0	0.0
102724077	7.0	3.0
283688	0.0	1.0
401247	19.0	43.0
81136	0.0	0.0
283687	178.0	250.0
283685	0.0	0.0
93109	427.0	559.0
283682	4.0	0.0
100126825	0.0	0.0
93107	0.0	0.0
643596	2.0	13.0
56180	618.0	1082.0
93100	1458.0	1849.0
401242	0.0	0.0
256085	0.0	0.0
56181	4328.0	1552.0
81126	0.0	0.0
81127	0.0	0.0
83787	1830.0	2817.0
283677	4.0	3.0
401237	416.0	358.0
83786	1592.0	1873.0
401236	96.0	122.0
283673	391.0	759.0
93134	2961.0	3891.0
401233	0.0	0.0
401232	149.0	248.0
256051	540.0	99.0
81159	0.0	0.0
81155	0.0	0.0
81156	0.0	0.0
100271597	0.0	0.0
283663	59.0	63.0
81153	0.0	0.0
100271596	0.0	0.0
100271595	0.0	0.0
100271590	0.0	0.0
100271591	0.0	0.0
93129	897.0	689.0
283659	420.0	239.0
100271587	0.0	0.0
100271589	0.0	0.0
81140	0.0	0.0
100271583	0.0	0.0
283652	0.0	0.0
283651	35.0	42.0
100271585	1.0	0.0
100271584	3.0	0.0
100271581	0.0	0.0
22998	10150.0	9399.0
22999	44.0	180.0
100151676	0.0	0.0
100151677	0.0	0.0
100151678	0.0	0.0
22990	10498.0	4918.0
100151671	0.0	0.0
100151672	4.0	2.0
22992	8570.0	7284.0
22993	3534.0	4211.0
100151674	0.0	0.0
22994	368.0	711.0
83903	19.0	300.0
22995	273.0	552.0
83902	0.0	0.0
22996	1655.0	4860.0
22997	101.0	486.0
100151670	0.0	0.0
100151686	0.0	0.0
100151687	0.0	0.0
100151688	0.0	0.0
100151682	0.0	0.0
100151683	5.0	3.0
100151684	3.0	0.0
100151685	0.0	0.0
100151681	6.0	1.0
56302	3.0	0.0
83901	0.0	0.0
342538	6.0	4.0
83900	0.0	0.0
56300	1.0	5.0
56301	4944.0	35.0
124411	923.0	1802.0
22976	1061.0	1995.0
22977	272.0	390.0
22978	1635.0	2596.0
22979	265.0	184.0
22970	42.0	36.0
22971	748.0	1246.0
22974	137.0	5633.0
83932	637.0	1427.0
10998	221.0	171.0
83931	4552.0	2686.0
342527	22.0	12.0
148418	70.0	8.0
83933	126.0	133.0
124404	3.0	19.0
10999	1180.0	3149.0
124401	436.0	778.0
124402	506.0	968.0
83930	1455.0	1760.0
56311	11.0	0.0
10990	318.0	103.0
100126693	2.0	0.0
10992	14176.0	10226.0
606500	0.0	0.0
10991	274.0	52.0
10994	3436.0	3215.0
10993	42.0	438.0
22987	29.0	8.0
22989	30.0	67.0
22980	5791.0	4143.0
22981	766.0	1011.0
22982	5669.0	3095.0
22983	18.0	1.0
22984	1982.0	3938.0
22985	6789.0	13236.0
22986	0.0	0.0
58986	1291.0	2252.0
148423	958.0	644.0
58985	105.0	11.0
342510	13.0	28.0
283694	0.0	0.0
283693	25.0	10.0
283692	3.0	0.0
22954	1107.0	2629.0
22955	4331.0	2874.0
112487	1084.0	696.0
22950	1643.0	2480.0
391524	1.0	0.0
22952	6.0	4.0
22953	14.0	1.0
391526	0.0	0.0
10975	2387.0	2468.0
83953	0.0	2.0
10978	530.0	383.0
83955	23.0	15.0
10979	20648.0	2798.0
112495	1162.0	2669.0
10970	2847.0	12904.0
56339	1581.0	2196.0
10972	17260.0	20999.0
10971	13018.0	25408.0
10974	0.0	0.0
10973	2624.0	5241.0
401409	23.0	100.0
112479	1124.0	1443.0
112476	70.0	174.0
391530	0.0	0.0
83939	7590.0	7761.0
56341	2.0	8.0
391533	2.0	2.0
124460	75.0	324.0
83935	523.0	113.0
83938	355.0	276.0
391538	1.0	0.0
83937	1815.0	644.0
10987	2744.0	3860.0
83943	965.0	259.0
83942	0.0	0.0
10989	5530.0	5559.0
10988	5279.0	5674.0
56342	85.0	273.0
124454	1003.0	2381.0
56344	0.0	0.0
83941	1297.0	946.0
83940	1388.0	1018.0
643503	1.0	0.0
10981	839.0	857.0
112483	2992.0	1294.0
10980	3833.0	3808.0
10983	31638.0	30701.0
10982	2749.0	1559.0
643507	8.0	10.0
10985	7742.0	5744.0
10984	323.0	449.0
22932	671.0	495.0
22933	4283.0	1832.0
22934	936.0	1035.0
22936	3975.0	8146.0
22937	4679.0	2881.0
22938	3104.0	4859.0
112464	877.0	288.0
22930	5506.0	6966.0
22931	5569.0	7504.0
81309	0.0	0.0
391504	1.0	0.0
10954	588.0	986.0
10953	1119.0	2318.0
10956	13009.0	17731.0
81315	0.0	0.0
10955	16304.0	11438.0
391508	1.0	0.0
81316	0.0	0.0
10957	6746.0	3967.0
124446	4058.0	3588.0
81310	0.0	0.0
10959	13957.0	20051.0
22929	3201.0	6711.0
10950	1226.0	1030.0
10952	2269.0	3752.0
10951	3237.0	5471.0
22943	11.0	12.0
22944	688.0	963.0
22945	0.0	0.0
22947	0.0	0.0
22948	6070.0	14471.0
22949	3502.0	1653.0
83957	1.0	0.0
22941	2258.0	1985.0
83959	147.0	483.0
10965	3378.0	753.0
391518	0.0	0.0
10964	1033.0	1127.0
81304	0.0	0.0
10966	1151.0	455.0
10969	1494.0	2838.0
81300	0.0	0.0
10961	4539.0	7247.0
10960	4211.0	12285.0
643529	86.0	201.0
10963	3618.0	5361.0
10962	253.0	842.0
148479	2827.0	2091.0
197407	404.0	1194.0
391576	0.0	0.0
767599	0.0	0.0
767598	0.0	0.0
767595	0.0	0.0
767594	0.0	0.0
767597	0.0	0.0
767596	0.0	0.0
767591	0.0	0.0
767590	0.0	0.0
767593	0.0	0.0
767592	0.0	0.0
124496	1.0	0.0
124491	1629.0	1030.0
391548	0.0	0.0
767588	0.0	0.0
767589	0.0	0.0
767583	0.0	0.0
767585	0.0	0.0
767580	0.0	0.0
767582	0.0	0.0
767581	0.0	0.0
474381	0.0	0.0
474384	0.0	0.0
391552	3.0	1.0
474383	0.0	0.0
474382	0.0	0.0
222701	0.0	0.0
767569	0.0	0.0
391559	17.0	12.0
767577	0.0	0.0
767579	0.0	0.0
767578	0.0	0.0
246705	0.0	0.0
767558	0.0	0.0
246704	1.0	2.0
207107	25.0	5.0
767566	0.0	0.0
767565	0.0	0.0
767568	0.0	0.0
767567	0.0	0.0
767562	0.0	0.0
767561	0.0	0.0
767564	0.0	0.0
767563	1.0	0.0
474345	5.0	0.0
474344	3835.0	738.0
474343	81.0	102.0
246717	0.0	2.0
100151647	0.0	0.0
100151648	0.0	0.0
246719	6.0	23.0
161406	31.0	28.0
100151649	0.0	0.0
100151643	0.0	0.0
100151645	0.0	0.0
100151640	6.0	0.0
100151641	0.0	0.0
246715	0.0	0.0
767557	11.0	27.0
606553	0.0	1.0
606551	25.0	22.0
474354	2.0	1.0
100151657	0.0	0.0
100151658	0.0	0.0
100151654	0.0	2.0
161436	107.0	162.0
100151655	0.0	0.0
391584	0.0	0.0
100151656	0.0	0.0
100151650	0.0	0.0
100151651	0.0	0.0
391589	21.0	19.0
100151652	0.0	0.0
100151668	1.0	0.0
391592	2.0	2.0
100151664	0.0	0.0
100151665	0.0	0.0
100151666	0.0	0.0
161424	2331.0	2561.0
100151667	0.0	3.0
391598	1.0	0.0
100151661	1.0	4.0
100151663	0.0	0.0
474338	10.0	33.0
474337	0.0	0.0
197370	2100.0	2347.0
220112	6.0	32.0
246744	3.0	0.0
220115	23.0	85.0
93273	16.0	3.0
100271459	0.0	0.0
100271458	0.0	0.0
81298	0.0	0.0
81299	0.0	0.0
100271457	0.0	0.0
100271456	0.0	0.0
100271451	1.0	0.0
81295	0.0	0.0
100271452	0.0	0.0
220108	439.0	69.0
220107	23.0	48.0
100271448	0.0	0.0
100271447	0.0	0.0
100271449	0.0	0.0
100271444	1.0	1.0
100271445	0.0	1.0
81285	21.0	63.0
81282	0.0	0.0
197350	21.0	45.0
246720	4.0	1.0
401399	1707.0	20.0
401398	19.0	25.0
246721	1.0	0.0
220134	18.0	487.0
401397	1371.0	1586.0
246723	4.0	4.0
220136	58.0	55.0
401393	9.0	0.0
100271437	0.0	0.0
100271439	0.0	1.0
100271438	0.0	0.0
100271433	0.0	0.0
100271435	0.0	0.0
100271434	0.0	0.0
197342	261.0	787.0
246731	1.0	3.0
401387	4.0	3.0
100271419	0.0	0.0
102724127	0.0	0.0
246737	61.0	71.0
100271420	0.0	0.0
197358	275.0	351.0
199990	1209.0	1154.0
246785	30.0	44.0
105664404	0.0	0.0
100271408	0.0	0.0
100271407	0.0	0.0
440970	1.0	0.0
220158	0.0	1.0
283726	40.0	50.0
100271414	0.0	0.0
100887075	0.0	0.0
439990	36.0	11.0
100271411	0.0	0.0
100271410	0.0	0.0
220164	174.0	159.0
100271413	0.0	0.0
197320	872.0	971.0
439996	0.0	0.0
100887074	0.0	0.0
439992	30.0	676.0
100887073	0.0	0.0
197322	1006.0	824.0
439994	218.0	360.0
102724105	258.0	319.0
220147	0.0	0.0
100271404	0.0	0.0
100887067	2.0	61.0
102724101	0.0	0.0
100271406	0.0	0.0
100271405	4.0	0.0
100271400	0.0	0.0
283711	0.0	0.0
100271402	0.0	0.0
197331	21.0	2.0
197335	773.0	1857.0
440993	1159.0	960.0
440992	94.0	32.0
161394	75.0	472.0
199964	80.0	1.0
8000	44.0	100.0
8001	51.0	1.0
246777	237.0	443.0
246778	2.0	12.0
606495	313.0	364.0
199974	279.0	746.0
8013	1716.0	101.0
22911	1576.0	1303.0
439949	49.0	30.0
22913	4494.0	7317.0
643421	2.0	0.0
22914	10.0	4.0
22915	391.0	40.0
439945	0.0	0.0
22916	3896.0	6131.0
731605	2.0	11.0
22917	54.0	3.0
10929	3778.0	2117.0
10928	5860.0	4571.0
56252	6039.0	7409.0
56253	14.0	50.0
401331	108.0	95.0
81207	0.0	0.0
83869	0.0	0.0
81208	0.0	0.0
81209	0.0	0.0
83877	1567.0	2219.0
56259	2153.0	1927.0
83876	180.0	140.0
81215	0.0	0.0
83879	122.0	466.0
10934	4.0	2.0
83878	555.0	109.0
283768	0.0	0.0
10933	13302.0	15396.0
10936	170.0	76.0
56254	3876.0	4665.0
83873	14.0	9.0
256148	0.0	0.0
81210	3.0	4.0
283767	0.0	0.0
56255	7039.0	5259.0
83872	2071.0	3714.0
10935	11670.0	14524.0
81211	0.0	0.0
56256	2884.0	5943.0
10938	4118.0	1885.0
83875	61.0	35.0
83874	903.0	1254.0
56257	2990.0	4697.0
22907	3481.0	3777.0
643414	33.0	0.0
439953	4.0	8.0
22908	3462.0	2357.0
83871	1688.0	3285.0
22909	1593.0	1940.0
283761	1.0	0.0
439954	0.0	0.0
643418	0.0	0.0
10930	7.0	5.0
439950	1.0	0.0
22921	1967.0	1243.0
8022	0.0	0.0
440926	141.0	649.0
22924	1650.0	1070.0
440925	37.0	1.0
8028	2345.0	2436.0
22925	1956.0	2227.0
8029	293.0	158.0
22926	4421.0	9469.0
439934	0.0	0.0
22927	1515.0	222.0
8027	1322.0	1978.0
22928	2924.0	4696.0
439936	7.0	0.0
56261	3120.0	2791.0
56262	3356.0	8179.0
10939	3075.0	4431.0
401321	118.0	64.0
8021	4348.0	6966.0
83858	349.0	419.0
22920	2057.0	5032.0
56260	207.0	164.0
10943	1078.0	1339.0
56269	0.0	0.0
83866	0.0	0.0
81203	0.0	0.0
10942	71.0	2.0
81204	0.0	0.0
10945	8046.0	11000.0
83868	0.0	0.0
81205	0.0	0.0
10944	7948.0	10658.0
83867	0.0	0.0
10947	1008.0	1328.0
56265	1563.0	1564.0
83862	4662.0	824.0
401316	24.0	26.0
83861	1364.0	3097.0
283755	104.0	10.0
10946	4039.0	4088.0
56267	1818.0	1397.0
10949	7246.0	9942.0
81201	0.0	0.0
10948	1296.0	2771.0
256158	152.0	71.0
83863	0.0	0.0
81202	0.0	0.0
22918	9584.0	5185.0
22919	5734.0	7468.0
439941	0.0	0.0
83860	1248.0	1144.0
8019	2318.0	5874.0
10941	0.0	2.0
643427	54.0	49.0
10940	338.0	1147.0
8036	3987.0	4180.0
8034	4211.0	1617.0
440957	371.0	272.0
440956	1.0	1.0
440955	0.0	0.0
8038	1386.0	8955.0
10907	1510.0	2604.0
10906	2110.0	3686.0
440952	133.0	37.0
10908	1826.0	2812.0
93210	1298.0	3018.0
8031	20527.0	17786.0
256130	0.0	0.0
56270	4347.0	3687.0
56271	2249.0	3982.0
8030	5695.0	10960.0
10910	2983.0	3696.0
83899	0.0	0.0
81236	0.0	0.0
283748	2.0	12.0
10912	112.0	1553.0
283747	0.0	1.0
10911	0.0	1.0
10914	9289.0	15978.0
256126	27.0	45.0
83895	1.0	0.0
10913	38.0	3.0
83894	11.0	16.0
10916	13948.0	57141.0
83897	0.0	0.0
401303	65.0	86.0
10915	2239.0	4445.0
283742	2114.0	4146.0
83896	0.0	4.0
83891	977.0	2039.0
83890	187.0	7.0
83893	0.0	0.0
81230	0.0	0.0
83892	5523.0	5902.0
22900	2447.0	1544.0
93202	0.0	0.0
22901	773.0	955.0
22902	1855.0	2365.0
8045	275.0	1663.0
22903	2145.0	3101.0
22904	2758.0	6635.0
22905	1926.0	1664.0
8048	0.0	3.0
440944	631.0	687.0
22906	5973.0	6383.0
256144	0.0	0.0
10917	6.0	6.0
10919	2929.0	5583.0
83888	558.0	2.0
10921	3853.0	5779.0
283738	0.0	0.0
83887	3.0	0.0
10920	2698.0	4157.0
81226	0.0	0.0
10923	8831.0	7103.0
10922	2093.0	2299.0
83889	1.0	6.0
81228	0.0	0.0
83884	2.0	3.0
56287	0.0	0.0
81221	0.0	0.0
56288	4448.0	2432.0
10924	659.0	769.0
10927	7882.0	10541.0
83886	36.0	112.0
81223	0.0	0.0
10926	290.0	1105.0
81224	0.0	0.0
643447	1.0	10.0
643445	0.0	0.0
83882	158.0	85.0
83881	4.0	6.0
439965	42.0	42.0
643446	10.0	14.0
93233	19.0	17.0
256190	0.0	0.0
112401	0.0	0.0
106481976	0.0	0.0
8050	2621.0	1799.0
106481977	0.0	0.0
106481974	0.0	0.0
401375	24.0	25.0
106481975	0.0	0.0
106481978	0.0	0.0
106481979	0.0	0.0
106481980	1.0	1.0
100271499	0.0	0.0
100271498	2.0	0.0
106481981	0.0	0.0
100271495	0.0	0.0
643459	0.0	0.0
81251	9.0	2.0
100271491	0.0	0.0
100271493	1.0	1.0
643470	0.0	0.0
643471	0.0	0.0
8061	155.0	45.0
8065	3197.0	2687.0
81248	2.0	0.0
10901	642.0	631.0
10900	8.0	11.0
10903	660.0	1412.0
81243	1.0	0.0
10902	2803.0	4746.0
81244	0.0	0.0
100271487	0.0	2.0
10905	5371.0	5166.0
10904	6898.0	4884.0
81246	0.0	0.0
283796	17.0	0.0
100271483	0.0	0.0
81240	0.0	0.0
342574	1.0	0.0
100271486	0.0	0.0
100271485	0.0	0.0
81242	2.0	0.0
100271480	0.0	0.0
100271481	0.0	0.0
8079	6443.0	9436.0
440917	11.0	12.0
439927	0.0	1.0
440915	65.0	641.0
8078	3113.0	5716.0
643486	0.0	0.0
106481954	0.0	0.0
106481955	0.0	3.0
106481952	0.0	0.0
106481953	0.0	0.0
106481958	0.0	0.0
8076	1536.0	2260.0
106481959	0.0	0.0
8073	16080.0	14525.0
106481956	0.0	3.0
8074	1.0	0.0
106481957	0.0	0.0
106481961	0.0	0.0
100271477	0.0	0.0
100271476	4.0	6.0
106481962	1.0	0.0
81278	0.0	0.0
100271478	0.0	0.0
106481960	0.0	0.0
439931	233.0	115.0
100271472	0.0	0.0
81274	0.0	0.0
100271474	0.0	0.0
643479	0.0	0.0
81270	1.0	0.0
100271470	0.0	0.0
440905	78.0	213.0
439916	0.0	0.0
8089	444.0	678.0
440902	2.0	0.0
643499	0.0	0.0
439915	0.0	0.0
440900	5.0	1.0
8082	6324.0	1815.0
106481965	0.0	0.0
106481966	2.0	2.0
106481963	0.0	0.0
106481964	0.0	0.0
8086	1632.0	2232.0
106481969	0.0	0.0
8087	9240.0	6427.0
106481967	9.0	13.0
8085	7545.0	12069.0
106481968	0.0	0.0
102724167	1.0	0.0
100271469	0.0	0.0
100271466	0.0	0.0
106481972	0.0	0.0
283777	3.0	0.0
401337	0.0	0.0
106481973	0.0	0.0
100271465	2.0	1.0
106481970	0.0	0.0
401335	4.0	7.0
100271467	2.0	1.0
106481971	0.0	0.0
100271462	0.0	0.0
81261	2.0	0.0
100271461	0.0	0.0
100271464	0.0	0.0
439921	8066.0	2312.0
81264	0.0	0.0
100271460	1.0	1.0
731688	7.0	2.0
728034	0.0	0.0
8099	3541.0	8918.0
106481938	0.0	0.0
106481939	0.0	0.0
728036	0.0	0.0
106481932	0.0	0.0
106481933	0.0	0.0
8091	8.0	27.0
106481930	0.0	0.0
8092	13.0	0.0
106481931	3.0	0.0
106481936	0.0	0.0
728039	132.0	49.0
106481937	0.0	0.0
106481934	0.0	0.0
106481935	0.0	0.0
56413	97.0	171.0
106481940	0.0	0.0
283365	0.0	0.0
100126596	0.0	0.0
728023	2.0	4.0
106481949	0.0	0.0
728022	0.0	0.0
106481943	0.0	0.0
106481944	0.0	0.0
106481941	0.0	0.0
106481942	0.0	0.0
106481947	0.0	0.0
106481948	2.0	2.0
106481945	0.0	0.0
106481946	1.0	0.0
106481950	0.0	1.0
106481951	0.0	0.0
283358	426.0	1296.0
344838	0.0	0.0
