id	7e450615-1252-4b4c-bebb-0f292dec3ceb	3c49cb1a-c0f5-4b74-81f9-aa18d3da1e43
106480963	0.0	0.0
106479974	0.0	0.0
106479973	2.0	0.0
106480962	0.0	0.0
106480965	0.0	1.0
106479972	0.0	0.0
9060	1307.0	2742.0
106480964	7.0	2.0
106479971	0.0	0.0
106479970	0.0	0.0
106480967	0.0	0.0
9066	2642.0	4049.0
106480966	0.0	0.0
9063	1090.0	698.0
729009	61.0	126.0
106480969	0.0	0.0
9064	4192.0	1875.0
106480968	0.0	0.0
106480970	5.0	2.0
106480972	0.0	0.0
106480971	0.0	0.0
113540	6.0	37.0
106479969	0.0	1.0
9079	3347.0	476.0
106479968	0.0	0.0
106479967	0.0	0.0
106479966	0.0	0.0
106479965	0.0	0.0
106479964	0.0	0.0
106479963	0.0	0.0
106480974	0.0	6.0
9073	810.0	52.0
106479962	0.0	0.0
106480973	0.0	0.0
9070	3338.0	2697.0
106479961	0.0	0.0
106480976	0.0	0.0
9071	27.0	8.0
106479960	0.0	0.0
106480975	0.0	0.0
9076	1495.0	1461.0
390402	0.0	0.0
106480978	0.0	0.0
9077	534.0	34.0
390403	0.0	0.0
106480977	0.0	0.0
9074	12.0	9.0
9075	85.0	1.0
106480979	0.0	4.0
100996387	0.0	0.0
390407	0.0	0.0
106480981	0.0	0.0
106480980	0.0	0.0
106480983	0.0	0.0
106480982	10.0	1.0
729025	35.0	0.0
106480949	0.0	0.0
106480948	0.0	0.0
730013	41.0	168.0
137529	0.0	1.0
730010	3.0	1.0
106479999	0.0	0.0
729020	2.0	0.0
113510	603.0	971.0
106479998	0.0	0.0
729023	5.0	1.0
106479997	0.0	0.0
9083	0.0	0.0
106479996	0.0	1.0
106480941	0.0	0.0
9084	0.0	0.0
389421	0.0	0.0
106479995	0.0	0.0
106480940	0.0	0.0
9081	0.0	0.0
106479994	0.0	0.0
106480943	0.0	0.0
106479993	0.0	0.0
9082	0.0	0.0
106480942	0.0	0.0
9087	6.0	4.0
106479992	0.0	0.0
106480945	0.0	0.0
9088	96.0	1266.0
106479991	0.0	0.0
106480944	0.0	0.0
9085	0.0	0.0
106479990	0.0	0.0
106480947	0.0	0.0
9086	22.0	0.0
106480946	0.0	0.0
57402	4973.0	16752.0
57403	2823.0	2890.0
57404	1421.0	1613.0
57405	86.0	453.0
389416	8.0	2.0
149501	31.0	144.0
9080	42.0	120.0
106480950	0.0	0.0
57406	714.0	158.0
57407	2249.0	3972.0
57408	2.0	0.0
730005	130.0	7.0
57409	1330.0	2419.0
106480959	0.0	0.0
729013	810.0	917.0
106479989	0.0	0.0
106479988	0.0	0.0
106479987	0.0	0.0
729012	0.0	3.0
106479986	0.0	0.0
9094	1747.0	2672.0
106479985	0.0	0.0
106480952	1.0	1.0
9095	294.0	74.0
106479984	13.0	5.0
106480951	3.0	1.0
9092	5490.0	3789.0
106479983	0.0	4.0
106480954	0.0	0.0
9093	2903.0	4863.0
106479982	0.0	0.0
106480953	0.0	0.0
9098	107.0	35.0
106479981	0.0	0.0
106480956	0.0	0.0
9099	285.0	34.0
106479980	0.0	0.0
106480955	0.0	0.0
9096	321.0	111.0
106480958	0.0	0.0
9097	3487.0	4342.0
106480957	0.0	0.0
57413	356.0	659.0
57414	4677.0	6822.0
57415	857.0	1024.0
389404	8.0	3.0
9091	2604.0	5657.0
57410	5096.0	6426.0
389400	0.0	0.0
106480961	0.0	0.0
57412	21.0	132.0
106480960	0.0	0.0
57418	1783.0	2863.0
57419	1364.0	2821.0
106480927	0.0	0.0
106479938	0.0	0.0
106479937	0.0	0.0
106480926	0.0	0.0
106479936	0.0	0.0
106480929	4.0	1.0
106479935	8.0	1.0
106480928	0.0	0.0
106479934	0.0	0.0
106479933	0.0	0.0
106479932	4.0	0.0
106479931	0.0	0.0
390431	0.0	0.0
106479930	0.0	0.0
390432	0.0	0.0
400322	1374.0	322.0
390433	0.0	0.0
106480921	2.0	0.0
106480920	0.0	0.0
390434	0.0	0.0
106480923	0.0	0.0
390435	0.0	0.0
390436	0.0	0.0
106480922	0.0	0.0
390437	0.0	0.0
106480925	4.0	0.0
106480924	0.0	0.0
390438	0.0	0.0
390439	0.0	0.0
341418	0.0	0.0
341416	0.0	0.0
100996350	20.0	2.0
389434	0.0	3.0
642402	0.0	0.0
106479929	0.0	0.0
106479928	0.0	0.0
106479927	0.0	3.0
106480938	0.0	0.0
106479926	0.0	0.0
106480937	0.0	0.0
106479925	0.0	0.0
106479924	0.0	0.0
106480939	0.0	0.0
106479923	3.0	2.0
106479922	0.0	0.0
106479921	0.0	0.0
390440	0.0	0.0
106479920	0.0	0.0
390441	12.0	2.0
353497	429.0	46.0
390442	1.0	1.0
106480930	0.0	1.0
390443	0.0	0.0
389432	2816.0	78.0
106480932	0.0	0.0
390445	0.0	0.0
106480931	0.0	0.0
106480934	0.0	0.0
106480933	0.0	0.0
106480936	0.0	0.0
100996348	50.0	89.0
106480935	0.0	1.0
389428	1.0	0.0
341405	2.0	2.0
389422	25.0	28.0
642413	0.0	0.0
106479919	0.0	0.0
106479918	0.0	0.0
106479917	0.0	0.0
106480905	0.0	0.0
106479959	0.0	0.0
106480904	0.0	0.0
106480907	6.0	16.0
106479958	0.0	0.0
106479957	0.0	0.0
106480906	0.0	0.0
106480909	0.0	0.0
106479956	0.0	0.0
106479955	0.0	1.0
106480908	0.0	0.0
106479954	0.0	0.0
106479953	1.0	1.0
106479952	0.0	0.0
654412	0.0	0.0
106479951	0.0	0.0
390411	0.0	0.0
106479950	0.0	0.0
106480901	0.0	0.0
390413	2.0	1.0
106480900	0.0	1.0
106480903	0.0	0.0
390415	1.0	1.0
106480902	0.0	0.0
57446	2755.0	2182.0
57447	21195.0	1190.0
390418	0.0	0.0
100996331	0.0	0.0
57448	2678.0	6261.0
390419	0.0	0.0
57449	1317.0	736.0
389458	0.0	2.0
642425	0.0	0.0
642424	2.0	17.0
100125556	236.0	501.0
106479949	0.0	0.0
106480916	0.0	1.0
106479948	0.0	0.0
106480915	1.0	1.0
106480918	0.0	0.0
106479947	0.0	0.0
106480917	0.0	7.0
106479946	0.0	0.0
106479945	0.0	0.0
106479944	0.0	0.0
106480919	0.0	0.0
106479943	5.0	1.0
642443	11.0	4.0
106479942	0.0	0.0
106479941	0.0	7.0
106479940	0.0	0.0
390421	4.0	0.0
57451	762.0	158.0
106480910	0.0	0.0
57452	1892.0	1633.0
390423	0.0	1.0
414919	1244.0	1741.0
390424	0.0	0.0
106480912	0.0	0.0
106480911	8.0	0.0
106480914	0.0	0.0
414918	792.0	664.0
106480913	0.0	0.0
57458	918.0	263.0
390429	0.0	0.0
57459	2611.0	2633.0
57453	53.0	1.0
57455	1407.0	1232.0
57456	1749.0	1127.0
106479939	0.0	0.0
390472	0.0	2.0
162540	3.0	2.0
150554	14.0	8.0
729082	4739.0	7451.0
729085	502.0	1679.0
729079	1.0	0.0
390483	0.0	0.0
730061	1.0	7.0
150568	0.0	0.0
729073	6.0	0.0
497258	251.0	292.0
106479916	0.0	0.0
106479915	0.0	0.0
106479914	0.0	0.0
106479913	0.0	0.0
106479912	0.0	0.0
106479911	0.0	0.0
106479910	0.0	0.0
730094	526.0	1161.0
730092	196.0	25.0
730091	305.0	95.0
150577	0.0	0.0
150572	5341.0	40.0
106479909	0.0	0.0
106479908	0.0	0.0
106479907	0.0	0.0
106479906	0.0	0.0
106479905	0.0	0.0
106479904	0.0	0.0
106479903	8.0	5.0
102546227	2.0	0.0
106479902	0.0	0.0
730087	80.0	409.0
106479901	0.0	0.0
106479900	0.0	0.0
730086	1.0	3.0
729097	13.0	9.0
389493	81.0	400.0
221613	0.0	0.0
729096	10.0	13.0
729092	5.0	12.0
729046	42.0	16.0
729042	0.0	0.0
729041	59.0	50.0
730029	29.0	5.0
730023	30.0	8.0
729032	0.0	0.0
730016	0.0	0.0
730058	0.0	0.0
730052	2.0	0.0
730051	1035.0	2265.0
221662	162.0	144.0
150538	4.0	1.0
162515	209.0	248.0
162517	19.0	5.0
729059	3.0	0.0
162514	56.0	35.0
730041	12.0	23.0
149563	1031.0	2877.0
221656	869.0	1371.0
729050	0.0	1.0
221687	67.0	25.0
221692	432.0	165.0
162494	197.0	18.0
654391	1.0	0.0
198437	0.0	1.0
257629	3.0	0.0
267004	2.0	0.0
149499	16.0	7.0
162466	36.0	21.0
255022	1.0	35.0
162461	11.0	8.0
267010	0.0	0.0
267012	0.0	0.0
267013	0.0	2.0
150472	500.0	945.0
255031	369.0	815.0
255025	0.0	0.0
101101692	36.0	36.0
255027	922.0	4297.0
267002	498.0	569.0
150483	7.0	11.0
282617	0.0	0.0
282618	0.0	0.0
282616	0.0	2.0
644990	57.0	15.0
9103	105.0	120.0
9100	3423.0	3029.0
9101	2338.0	3169.0
644994	4.0	0.0
9107	1333.0	471.0
9104	1000.0	38.0
400242	374.0	176.0
84959	259.0	149.0
255061	10.0	18.0
84958	1940.0	1928.0
654319	0.0	0.0
100996315	10.0	1.0
84966	584.0	200.0
57348	613.0	31.0
282679	110.0	280.0
84968	104.0	9.0
84967	1477.0	3036.0
84962	2244.0	1773.0
57343	1300.0	1290.0
654320	0.0	0.0
255057	23.0	8.0
84961	1649.0	1488.0
654321	6.0	0.0
400238	0.0	0.0
654322	14.0	5.0
84964	135.0	100.0
400236	181.0	37.0
644988	1.0	0.0
84960	80.0	222.0
642326	0.0	0.0
9113	1314.0	1122.0
9114	5893.0	6140.0
9111	1304.0	1536.0
9112	2920.0	2026.0
9117	3509.0	2297.0
9118	11.0	2.0
414899	0.0	0.0
100996307	358.0	178.0
100996306	0.0	0.0
84948	623.0	1042.0
9110	1964.0	3632.0
84947	593.0	367.0
84955	754.0	1280.0
84954	986.0	1713.0
84957	123.0	229.0
100996301	14.0	384.0
84951	10355.0	5034.0
84950	3383.0	2955.0
84953	70.0	290.0
400224	14.0	201.0
84952	2668.0	4016.0
644998	0.0	2.0
9108	46.0	36.0
642337	0.0	0.0
644997	2.0	3.0
9124	19912.0	1530.0
9125	2651.0	3502.0
9122	850.0	1551.0
9123	729.0	2889.0
9128	2039.0	3239.0
9129	2829.0	1232.0
9126	3617.0	4964.0
9127	69.0	2.0
94304	0.0	0.0
255043	49.0	30.0
9120	287.0	1707.0
9121	529.0	612.0
57369	0.0	0.0
84988	1288.0	1625.0
84987	2392.0	2249.0
84989	33.0	8.0
84984	204.0	301.0
84983	25.0	9.0
84986	2197.0	1217.0
84985	198.0	109.0
642345	5.0	1.0
9119	64.0	14.0
84981	1213.0	575.0
9135	8210.0	24079.0
9136	1039.0	605.0
9133	120.0	1306.0
9134	74.0	261.0
9139	1677.0	1880.0
267014	0.0	0.0
267015	0.0	4.0
9138	3350.0	2805.0
267017	0.0	0.0
9131	2256.0	3156.0
9132	126.0	64.0
84969	246.0	85.0
9130	4218.0	4371.0
400208	16.0	3.0
84976	748.0	527.0
400209	28.0	43.0
400206	0.0	0.0
84978	190.0	21.0
84973	1508.0	297.0
84975	2079.0	5311.0
57379	3.0	1.0
642357	13.0	3.0
84971	662.0	1099.0
84970	0.0	1.0
267020	0.0	1.0
9146	2704.0	3209.0
9147	1139.0	1938.0
9144	12441.0	27361.0
9145	2513.0	3195.0
9148	69.0	449.0
106479899	0.0	0.0
9149	1500.0	2187.0
106479898	0.0	0.0
106479897	0.0	0.0
106480886	0.0	0.0
106479896	0.0	0.0
106480885	0.0	0.0
106480888	1.0	0.0
106479895	0.0	2.0
106480887	0.0	0.0
106479894	0.0	0.0
106479893	0.0	0.0
9142	0.0	0.0
57380	1369.0	2267.0
9143	46.0	189.0
106479892	0.0	0.0
106480889	0.0	0.0
57381	2847.0	451.0
9140	1893.0	1613.0
106479891	0.0	0.0
9141	2057.0	1629.0
106479890	0.0	0.0
106480891	0.0	0.0
106480890	0.0	0.0
654364	31.0	50.0
106480893	0.0	0.0
106480892	0.0	0.0
106480895	0.0	0.0
106480894	0.0	0.0
9158	3177.0	5988.0
9156	38.0	418.0
106479889	0.0	0.0
9159	2983.0	662.0
106479888	0.0	0.0
106479887	0.0	0.0
654346	6.0	70.0
106479886	0.0	0.0
106480897	0.0	0.0
9150	1335.0	836.0
106480896	0.0	0.0
106479885	0.0	0.0
57396	1408.0	806.0
106480899	0.0	0.0
106479884	0.0	0.0
106479883	0.0	0.0
106480898	0.0	0.0
9153	5.0	7.0
106479882	0.0	0.0
9154	21.0	15.0
106479881	0.0	0.0
106479880	0.0	0.0
57393	108.0	27.0
9152	5.0	1.0
654350	0.0	0.0
84996	380.0	670.0
84991	4818.0	2620.0
84993	2945.0	3517.0
84992	0.0	0.0
9168	58905.0	33442.0
9169	4191.0	7214.0
9166	1753.0	2098.0
642395	10.0	9.0
9167	8190.0	6381.0
642394	0.0	0.0
106480864	0.0	0.0
106480863	0.0	0.0
106480866	0.0	0.0
106480865	0.0	0.0
106480868	0.0	0.0
255082	176.0	166.0
106480867	0.0	0.0
9162	206.0	90.0
106480869	0.0	0.0
654383	0.0	0.0
106480871	0.0	2.0
106480870	0.0	0.0
106480873	0.0	0.0
282697	0.0	0.0
400258	1924.0	60.0
106480872	0.0	0.0
642389	0.0	0.0
654381	0.0	0.0
9179	988.0	1553.0
9177	0.0	0.0
106480875	0.0	0.0
9172	181.0	28.0
106480874	0.0	0.0
106480877	0.0	0.0
9170	876.0	2204.0
106480876	0.0	0.0
9175	1892.0	3032.0
106480879	0.0	0.0
106480878	0.0	0.0
9173	47.0	30.0
106480880	4.0	3.0
106480882	0.0	0.0
106480881	0.0	0.0
654376	0.0	1.0
106480884	0.0	0.0
106480883	0.0	0.0
654370	0.0	0.0
137868	0.0	0.0
730112	302.0	25.0
106480849	0.0	0.0
729123	0.0	1.0
9188	2478.0	5443.0
106479859	0.0	0.0
106479858	2.0	4.0
9189	4280.0	2688.0
106479857	0.0	0.0
106479856	0.0	0.0
106479855	0.0	0.0
106479854	0.0	0.0
729121	0.0	0.0
9182	473.0	100.0
106479853	0.0	0.0
106480842	0.0	0.0
9183	1208.0	763.0
106479852	0.0	0.0
106480841	0.0	0.0
9180	3060.0	4443.0
106480844	0.0	0.0
106479851	0.0	0.0
9181	5761.0	4235.0
106479850	0.0	0.0
106480843	0.0	0.0
106480846	0.0	0.0
9187	969.0	1019.0
106480845	0.0	0.0
9184	3532.0	12980.0
106480848	0.0	0.0
9185	1282.0	11448.0
106480847	0.0	0.0
57501	64.0	354.0
57502	201.0	89.0
57504	2738.0	3949.0
125875	147.0	26.0
106480851	0.0	0.0
106480850	0.0	0.0
57509	6745.0	4569.0
730109	0.0	1.0
137872	943.0	485.0
102546175	0.0	0.0
57505	978.0	1168.0
644903	10.0	8.0
57506	7543.0	3390.0
57507	983.0	146.0
57508	567.0	1355.0
106479849	0.0	0.0
106479848	0.0	0.0
106479847	0.0	0.0
106479846	0.0	0.0
106479845	0.0	0.0
106479844	0.0	0.0
106479843	0.0	0.0
106479842	0.0	0.0
106480853	0.0	0.0
9194	945.0	248.0
106479841	0.0	0.0
106480852	0.0	0.0
9191	2163.0	2076.0
106479840	0.0	0.0
106480855	0.0	0.0
106480854	0.0	0.0
9197	1329.0	2475.0
106480857	0.0	0.0
106480856	0.0	0.0
106480859	0.0	0.0
729119	0.0	6.0
9196	92.0	17.0
106480858	0.0	0.0
57512	14.0	22.0
57513	3160.0	2208.0
57514	3081.0	1160.0
123207	1070.0	673.0
57515	19519.0	14227.0
106480860	0.0	0.0
57510	2135.0	4801.0
106480862	0.0	0.0
57511	1263.0	1069.0
106480861	0.0	0.0
644911	3.0	0.0
644914	3.0	3.0
57519	1131.0	201.0
729146	3.0	2.0
106480828	0.0	0.0
113878	1087.0	737.0
135228	1326.0	3075.0
106480827	0.0	0.0
729148	61.0	31.0
106480829	0.0	0.0
137886	1415.0	1800.0
106479879	0.0	0.0
730130	0.0	0.0
106479878	0.0	0.0
106479877	0.0	0.0
106479876	1.0	0.0
106480820	0.0	0.0
106479875	0.0	0.0
106479874	0.0	0.0
106479873	0.0	0.0
106480822	0.0	1.0
106479872	0.0	0.0
106480821	0.0	0.0
106479871	0.0	0.0
106480824	3.0	0.0
106479870	1.0	3.0
106480823	0.0	0.0
106480826	0.0	0.0
106480825	0.0	0.0
57523	2602.0	1665.0
57524	18.0	72.0
57526	406.0	79.0
644928	13.0	2.0
57520	745.0	878.0
57521	2298.0	2793.0
57522	1022.0	1067.0
57528	22.0	7.0
57529	15.0	48.0
106480839	0.0	0.0
106480838	0.0	0.0
106479869	0.0	0.0
729131	3.0	34.0
106479868	0.0	0.0
106479867	0.0	0.0
106479866	0.0	0.0
106479865	1.0	4.0
106479864	0.0	0.0
106480831	0.0	0.0
106479863	0.0	0.0
106480830	0.0	0.0
106480833	0.0	0.0
106479862	0.0	0.0
106479861	0.0	0.0
106480832	0.0	0.0
353116	1179.0	818.0
106479860	0.0	0.0
106480835	0.0	0.0
106480834	0.0	0.0
106480837	2.0	7.0
106480836	0.0	0.0
57534	1688.0	2542.0
57535	17914.0	43755.0
343727	0.0	0.0
57536	612.0	322.0
57537	495.0	388.0
150864	690.0	1127.0
57530	2477.0	6879.0
57531	577.0	309.0
57532	2954.0	8324.0
106480840	0.0	0.0
57533	1392.0	1399.0
57538	1128.0	401.0
57539	1456.0	1755.0
106479817	5.0	0.0
106480806	8.0	0.0
106479816	0.0	0.0
106480805	0.0	0.0
106479815	0.0	0.0
106480808	0.0	0.0
106480807	0.0	0.0
106479814	0.0	0.0
106479813	0.0	0.0
106480809	0.0	0.0
106479812	0.0	0.0
106479811	0.0	0.0
106479810	3.0	2.0
123263	557.0	574.0
106480800	0.0	0.0
123264	29.0	3.0
57540	37.0	57.0
106480802	0.0	1.0
106480801	0.0	0.0
106480804	0.0	0.0
106480803	0.0	0.0
57545	1213.0	243.0
57546	1099.0	649.0
57547	245.0	305.0
57541	1496.0	1817.0
57542	2090.0	2185.0
353132	0.0	0.0
57544	529.0	2751.0
353131	0.0	0.0
644943	466.0	118.0
57549	944.0	1141.0
106479809	0.0	0.0
106479808	0.0	0.0
644945	4.0	3.0
100101490	22.0	43.0
106479807	0.0	0.0
137835	180.0	46.0
106479806	0.0	0.0
106480817	0.0	0.0
106480816	0.0	0.0
106479805	0.0	0.0
106480819	0.0	0.0
106479804	0.0	0.0
106479803	0.0	0.0
106480818	0.0	0.0
644961	6.0	6.0
106479802	2.0	1.0
106479801	0.0	0.0
644962	84.0	49.0
106479800	0.0	0.0
353134	0.0	0.0
353133	8.0	0.0
106480811	0.0	0.0
57551	2958.0	5824.0
353135	0.0	0.0
106480810	0.0	0.0
106480813	0.0	0.0
106480812	0.0	0.0
353137	0.0	0.0
106480815	0.0	1.0
353139	0.0	0.0
106480814	0.0	0.0
57556	1860.0	295.0
57558	350.0	383.0
57559	245.0	253.0
57552	706.0	3183.0
353141	0.0	0.0
353140	0.0	0.0
57553	1461.0	769.0
57554	18.0	24.0
353143	0.0	0.0
57555	2864.0	2912.0
353142	5.0	0.0
343702	0.0	0.0
729102	1.0	2.0
106479839	0.0	1.0
106479838	0.0	0.0
729101	0.0	0.0
106479837	0.0	0.0
106479836	0.0	1.0
106479835	4.0	4.0
644972	175.0	29.0
106479834	0.0	0.0
106479833	0.0	0.0
642311	2.0	0.0
106479832	0.0	0.0
353145	0.0	0.0
106479831	0.0	0.0
389101	4.0	2.0
102465906	0.0	0.0
57560	470.0	634.0
106479830	0.0	0.0
353144	0.0	0.0
57561	2885.0	3193.0
57562	990.0	2247.0
149830	0.0	0.0
57567	892.0	425.0
57568	1186.0	2083.0
57569	460.0	49.0
57563	949.0	1967.0
57565	20.0	15.0
106479829	0.0	0.0
106479828	0.0	1.0
106479827	0.0	0.0
106479826	0.0	0.0
106479825	2.0	1.0
106479824	0.0	1.0
106479823	0.0	0.0
106479822	0.0	2.0
106479821	0.0	0.0
57570	1463.0	1311.0
125893	529.0	747.0
106479820	0.0	0.0
57571	94.0	76.0
57572	3169.0	1869.0
149840	303.0	110.0
57573	667.0	1027.0
102465910	0.0	0.0
57578	56.0	26.0
57579	377.0	171.0
149837	133.0	50.0
123228	217.0	372.0
57574	0.0	8.0
353163	4.0	2.0
57575	26.0	17.0
102465909	3.0	0.0
57576	192.0	57.0
102465908	0.0	0.0
57577	795.0	665.0
353164	1.0	0.0
102465907	0.0	0.0
644974	18.0	28.0
642317	0.0	0.0
106479819	0.0	0.0
106479818	0.0	0.0
730198	0.0	0.0
730196	0.0	0.0
390110	0.0	0.0
389123	0.0	0.0
389124	0.0	0.0
730190	2.0	0.0
390116	0.0	0.0
389120	0.0	0.0
390117	0.0	0.0
147276	0.0	0.0
389118	5.0	0.0
389119	398.0	97.0
353174	5.0	15.0
389114	735.0	64.0
135293	713.0	93.0
135295	30.0	9.0
729196	3.0	7.0
729198	0.0	0.0
730180	0.0	0.0
353189	53.0	193.0
392752	19.0	24.0
389144	0.0	0.0
389141	3.0	2.0
123283	1165.0	922.0
102465944	0.0	0.0
353194	150.0	7.0
353196	15.0	0.0
389136	1034.0	200.0
389137	4.0	11.0
390102	0.0	1.0
100526416	0.0	0.0
389125	11.0	3.0
389160	199.0	13.0
390151	0.0	0.0
390152	0.0	0.0
729163	2.0	4.0
730152	0.0	0.0
390154	0.0	0.0
390155	0.0	0.0
390157	0.0	0.0
389168	8.0	20.0
390158	46.0	1.0
389161	0.0	1.0
147226	2.0	2.0
389158	0.0	0.0
147228	55.0	2.0
135250	79.0	3.0
102465975	0.0	2.0
729156	1.0	5.0
102465974	0.0	0.0
730144	0.0	6.0
390162	0.0	0.0
390166	0.0	0.0
389156	7.0	3.0
390167	0.0	0.0
390168	0.0	0.0
389152	0.0	0.0
102465978	0.0	0.0
102465977	0.0	0.0
389151	0.0	0.0
102465976	0.0	0.0
729150	2.0	2.0
730138	10.0	6.0
102465985	0.0	0.0
730174	0.0	2.0
390131	0.0	0.0
390133	0.0	0.0
390134	0.0	0.0
221301	0.0	1.0
390136	0.0	0.0
390137	0.0	0.0
221303	158.0	20.0
390138	0.0	0.0
221302	335.0	277.0
390139	0.0	0.0
729182	0.0	3.0
135270	0.0	1.0
389170	39.0	52.0
729178	78.0	14.0
102465995	0.0	0.0
102465993	4.0	0.0
390142	0.0	0.0
729177	0.0	2.0
390144	0.0	0.0
729176	0.0	1.0
389179	26.0	5.0
389177	6.0	1.0
390148	0.0	0.0
729171	0.0	13.0
390072	6.0	0.0
390073	0.0	0.0
390075	0.0	0.0
390077	1.0	1.0
390078	0.0	0.0
390079	0.0	8.0
221322	199.0	116.0
642290	3.0	6.0
389084	136.0	49.0
390081	0.0	0.0
390082	0.0	0.0
389072	90.0	130.0
390083	0.0	0.0
390084	0.0	0.0
389075	0.0	0.0
389073	0.0	0.0
390091	0.0	1.0
105616982	0.0	0.0
390053	0.0	0.0
390054	0.0	0.0
390058	0.0	0.0
390059	0.0	0.0
390061	0.0	0.0
390063	0.0	0.0
390064	0.0	0.0
389090	0.0	0.0
390066	0.0	0.0
390067	0.0	0.0
221336	83.0	67.0
147199	0.0	1.0
257313	39.0	4.0
221357	0.0	3.0
196120	0.0	0.0
9201	997.0	301.0
9202	3599.0	5293.0
9200	353.0	428.0
9205	463.0	562.0
9206	0.0	0.0
9203	2381.0	2185.0
9204	604.0	746.0
221391	0.0	0.0
221393	16.0	1.0
221395	4474.0	1373.0
9212	75.0	733.0
9213	1683.0	5068.0
9210	0.0	0.0
9211	11.0	0.0
9217	4873.0	3668.0
9214	363.0	239.0
9215	1738.0	2393.0
284904	1.0	2.0
284900	519.0	281.0
9209	2983.0	2760.0
159195	2069.0	4738.0
9207	3.0	74.0
9208	8493.0	6549.0
9223	3664.0	3235.0
9221	4677.0	7069.0
9227	244.0	8.0
644873	1269.0	1685.0
9228	15.0	1.0
644871	0.0	0.0
57460	1276.0	6024.0
57461	1383.0	1117.0
57462	1623.0	1740.0
257364	4773.0	5499.0
57463	1191.0	195.0
9220	190.0	82.0
57468	26.0	17.0
57469	454.0	59.0
57464	22.0	803.0
257358	27.0	1.0
57465	1758.0	2442.0
57466	2434.0	2240.0
57467	54.0	1.0
9218	7732.0	6273.0
9219	6002.0	6932.0
113802	594.0	118.0
9235	1529.0	1192.0
644881	0.0	0.0
9232	239.0	947.0
9238	2021.0	2160.0
9236	1175.0	2683.0
57471	19.0	33.0
101101773	0.0	0.0
57472	1765.0	1975.0
101101772	3.0	1.0
57473	1401.0	1652.0
57474	70.0	128.0
9230	7874.0	4962.0
9231	2538.0	5623.0
101101776	0.0	0.0
101101775	91.0	5.0
57470	4188.0	2055.0
57479	2715.0	3492.0
791114	17.0	0.0
791115	0.0	0.0
57475	457.0	1839.0
105616916	0.0	0.0
57476	120.0	84.0
57477	1174.0	462.0
57478	1877.0	1486.0
644877	4.0	5.0
9229	92.0	16.0
9245	23.0	5.0
9246	4779.0	8910.0
9244	226.0	201.0
644890	8.0	6.0
9249	9768.0	3137.0
644896	0.0	0.0
9247	0.0	0.0
9248	0.0	0.0
57482	21.0	781.0
106480787	0.0	0.0
106480786	0.0	0.0
57484	2574.0	263.0
106480789	0.0	0.0
106480788	2.0	3.0
9241	30.0	6.0
9242	387.0	234.0
57480	919.0	568.0
9240	4168.0	5795.0
57481	25.0	26.0
106480790	0.0	0.0
284958	4.0	9.0
106480792	0.0	0.0
106480791	1.0	1.0
57486	997.0	1538.0
106480794	0.0	0.0
106480793	0.0	0.0
57488	6700.0	9953.0
106480796	31408.0	23233.0
57489	1327.0	587.0
106480795	18.0	9.0
9256	1533.0	536.0
9254	810.0	2388.0
9255	2472.0	2954.0
137814	0.0	0.0
341152	0.0	0.0
9258	918.0	1679.0
57493	4937.0	4260.0
106480798	0.0	0.0
57494	2069.0	493.0
106480797	0.0	0.0
57495	46.0	10.0
57496	3887.0	8063.0
106480799	0.0	0.0
9252	1355.0	916.0
9253	1242.0	561.0
57491	20.0	75.0
57492	4303.0	3628.0
284948	26.0	101.0
57497	10.0	340.0
57498	4989.0	6410.0
284942	609.0	345.0
642236	130.0	6.0
402509	0.0	1.0
341148	0.0	0.0
9267	2936.0	2125.0
9265	3080.0	1144.0
9266	4893.0	5567.0
106479779	0.0	5.0
106479778	0.0	0.0
106479777	0.0	0.0
106480765	0.0	0.0
106479776	0.0	0.0
9260	6747.0	2661.0
106480764	1.0	0.0
106479775	0.0	0.0
106480767	0.0	0.0
106479774	0.0	0.0
106480766	0.0	0.0
106479773	0.0	0.0
9263	2782.0	2430.0
106480769	0.0	0.0
106479772	0.0	0.0
106480768	1.0	0.0
106479771	0.0	0.0
9261	7406.0	16139.0
106479770	0.0	0.0
9262	1406.0	1337.0
106480770	5.0	1.0
106480772	0.0	0.0
106480771	0.0	0.0
106480774	0.0	0.0
106480773	0.0	4.0
9278	1942.0	2129.0
9276	7791.0	17805.0
9277	2784.0	4252.0
106479769	0.0	2.0
106479768	0.0	0.0
106479767	0.0	0.0
106479766	0.0	0.0
9270	5524.0	2115.0
106479765	0.0	0.0
106480776	0.0	0.0
9271	2.0	0.0
106480775	9.0	7.0
106479764	0.0	0.0
106480778	0.0	0.0
106479763	0.0	0.0
106479762	0.0	0.0
106480777	0.0	0.0
9274	3538.0	3485.0
402573	17.0	2.0
106479761	0.0	0.0
9275	2874.0	2305.0
106479760	0.0	1.0
106480779	0.0	0.0
106480781	0.0	0.0
654231	19.0	2.0
106480780	0.0	0.0
106480783	0.0	0.0
402569	13.0	9.0
106480782	0.0	0.0
106480785	0.0	0.0
106480784	0.0	0.0
642259	3.0	2.0
341128	0.0	0.0
113835	99.0	263.0
9289	7652.0	8985.0
9287	0.0	0.0
9288	0.0	0.0
642273	900.0	1579.0
106479799	0.0	0.0
106480743	0.0	1.0
106479798	0.0	0.0
9282	1660.0	3176.0
106479797	0.0	0.0
106480742	1.0	2.0
106479796	0.0	0.0
