id	cd20a78a-7e98-4601-8cf0-3a121d58613c	99c7b545-c90e-407f-9086-0ef8e108f973
106481740	0.0	0.0
81492	0.0	0.0
100271253	1.0	0.0
645879	0.0	0.0
81493	143.0	371.0
81494	0.0	0.0
100271254	0.0	1.0
283562	1.0	0.0
81490	815.0	644.0
81491	10.0	18.0
342346	8.0	3.0
100271250	0.0	0.0
100873064	0.0	0.0
643232	0.0	0.0
100873065	0.0	0.0
106481745	0.0	0.0
401124	0.0	8.0
106481746	0.0	0.0
106481743	1.0	0.0
106481744	5.0	8.0
106481749	1.0	0.0
106481747	0.0	0.0
106481748	0.0	0.0
106481752	0.0	0.0
100271245	0.0	1.0
106481753	2.0	3.0
81486	0.0	0.0
81487	0.0	0.0
106481750	0.0	0.0
100271248	0.0	0.0
106481751	0.0	0.0
401115	33.0	17.0
81488	1506.0	1034.0
283554	74.0	58.0
283553	2.0	1.0
100271244	0.0	0.0
643226	0.0	0.0
283551	4.0	24.0
106481718	0.0	0.0
106481719	0.0	0.0
643246	94.0	29.0
93492	2.0	7.0
106481712	1.0	0.0
106481713	0.0	0.0
106481710	0.0	0.0
106481711	0.0	0.0
106481716	0.0	0.0
106481717	0.0	0.0
106481714	0.0	0.0
106481715	0.0	0.0
401109	1.0	19.0
100271235	0.0	0.0
283547	92.0	22.0
401106	29.0	43.0
100271234	0.0	0.0
106481720	0.0	0.0
100271230	0.0	0.0
643236	3.0	0.0
100271233	0.0	0.0
100271232	3.0	0.0
643253	147.0	158.0
93487	2555.0	3854.0
106481729	12.0	2.0
643255	1.0	0.0
106481723	0.0	0.0
106481724	0.0	0.0
106481721	0.0	0.0
106481722	0.0	1.0
106481727	0.0	0.0
106481728	0.0	0.0
106481725	0.0	0.0
106481726	0.0	0.0
100271228	2.0	0.0
283537	412.0	1271.0
100271229	0.0	0.0
100271224	0.0	0.0
106481730	0.0	0.0
100271223	0.0	0.0
106481731	1.0	0.0
100271226	1.0	1.0
100271225	1.0	0.0
100271220	0.0	0.0
100271222	0.0	0.0
344978	0.0	5.0
100271221	0.0	0.0
138716	897.0	438.0
780852	1.0	0.0
728276	0.0	1.0
780853	0.0	0.0
728279	0.0	0.0
138715	3.0	11.0
780851	0.0	0.0
100126356	0.0	0.0
285796	1.0	0.0
81607	7.0	1917.0
81608	905.0	1125.0
81609	1341.0	2544.0
81603	5864.0	3565.0
81605	2341.0	1213.0
81606	1005.0	1220.0
81610	14.0	42.0
56654	2336.0	1307.0
56655	953.0	462.0
81611	1314.0	1064.0
56650	2331.0	998.0
29028	420.0	766.0
283129	1.0	1.0
56651	4.0	1.0
56652	242.0	383.0
100126354	0.0	0.0
100126355	0.0	0.0
56658	543.0	416.0
283120	1534.0	958.0
56659	3.0	24.0
100126350	0.0	0.0
100126351	0.0	0.0
100126349	0.0	0.0
106481709	0.0	0.0
106481707	0.0	0.0
106481708	0.0	0.0
100126345	0.0	0.0
728262	0.0	5.0
138724	4.0	3.0
100126346	0.0	0.0
100126347	0.0	0.0
728264	185.0	54.0
100126348	0.0	0.0
728263	0.0	2.0
106481701	0.0	0.0
106481702	0.0	0.0
56660	3.0	6.0
106481700	0.0	0.0
106865372	0.0	0.0
106481706	0.0	0.0
728269	0.0	0.0
106481703	0.0	0.0
106481704	0.0	0.0
29035	1744.0	3678.0
100190924	0.0	0.0
56666	10.0	10.0
30012	1.0	0.0
29034	0.0	0.0
56667	1.0	0.0
106865375	0.0	0.0
81602	551.0	242.0
30014	0.0	0.0
106865374	0.0	0.0
56662	13.0	0.0
30011	5534.0	1246.0
283116	0.0	0.0
56663	1.0	1.0
30010	9.0	17.0
56664	4.0	0.0
100190923	0.0	0.0
100126341	0.0	0.0
100126342	0.0	0.0
100126343	0.0	0.0
283111	0.0	0.0
283110	0.0	0.0
100126340	0.0	0.0
728299	0.0	1.0
100126338	0.0	0.0
100126339	0.0	0.0
100126334	0.0	0.0
728294	729.0	758.0
100126335	0.0	0.0
100126336	0.0	0.0
93611	291.0	289.0
100126337	0.0	0.0
100128998	0.0	0.0
81629	3.0	15.0
100381202	0.0	0.0
56670	107.0	36.0
81626	2.0	1.0
81627	995.0	928.0
81628	1450.0	495.0
56676	0.0	1.0
30001	1181.0	2116.0
54012	0.0	0.0
56677	0.0	0.0
246175	1986.0	1962.0
56672	390.0	477.0
246176	8.0	3.0
56673	0.0	2.0
54016	0.0	0.0
283106	16.0	16.0
30000	3089.0	3046.0
56674	1127.0	4144.0
54015	0.0	0.0
81631	4425.0	2109.0
56675	53.0	1281.0
54014	2444.0	5875.0
283104	86.0	89.0
100126330	0.0	0.0
30009	23.0	3.0
283102	1.0	12.0
100126331	0.0	0.0
100126332	0.0	0.0
54019	0.0	0.0
100126333	0.0	0.0
30008	2152.0	1173.0
100128991	0.0	0.0
100128990	0.0	0.0
66002	262.0	33.0
100126327	0.0	0.0
100126328	0.0	0.0
66000	72.0	94.0
100126329	0.0	0.0
100126324	0.0	0.0
100128985	1.0	2.0
66004	1065.0	123.0
100126325	0.0	0.0
66005	2032.0	2016.0
100126326	0.0	0.0
81618	1315.0	947.0
81619	7766.0	2844.0
56681	5879.0	5711.0
66008	4087.0	4959.0
29018	0.0	0.0
81614	756.0	1051.0
54020	202.0	784.0
81615	68.0	26.0
81616	4.0	7.0
81617	791.0	850.0
767846	12.0	13.0
81621	76.0	132.0
81622	519.0	374.0
246184	232.0	196.0
767851	0.0	2.0
81623	0.0	0.0
54022	0.0	0.0
81624	7.0	25.0
767853	0.0	0.0
54021	1.0	13.0
56683	342.0	520.0
54028	18.0	18.0
54027	0.0	0.0
29015	1006.0	440.0
54026	0.0	0.0
767850	1.0	0.0
81620	14.0	66.0
54025	0.0	0.0
100128982	0.0	0.0
100126320	0.0	0.0
100126321	0.0	0.0
54029	1.0	0.0
246181	9.0	76.0
246182	1.0	1.0
100126316	0.0	0.0
728233	359.0	96.0
283171	1.0	0.0
100126317	1.0	2.0
100126318	0.0	0.0
100126319	0.0	0.0
728234	0.0	0.0
100128974	0.0	0.0
100126313	0.0	0.0
285753	457.0	191.0
728231	0.0	0.0
100126314	0.0	0.0
100128977	2.0	7.0
114785	1875.0	2083.0
285755	55.0	62.0
114786	8.0	9.0
114787	33.0	94.0
114788	0.0	0.0
285758	3.0	7.0
114789	1717.0	588.0
54031	2.0	5.0
728239	0.0	0.0
54035	0.0	0.0
54034	0.0	0.0
114790	359.0	574.0
54033	6.0	131.0
54032	0.0	0.0
114791	617.0	644.0
54039	812.0	41.0
114792	31.0	6.0
126767	2.0	0.0
114793	1885.0	757.0
54038	1.0	0.0
100190954	0.0	0.0
114794	6.0	8.0
114795	31.0	21.0
54036	0.0	0.0
93627	944.0	1284.0
100126310	0.0	0.0
100126311	0.0	0.0
283165	0.0	0.0
283162	0.0	0.0
93621	9782.0	9743.0
100126306	0.0	0.0
728224	0.0	0.0
100126307	0.0	0.0
285761	509.0	457.0
100126308	0.0	0.0
100126301	0.0	0.0
93624	1364.0	2266.0
100126302	0.0	0.0
100128963	13.0	0.0
100126303	0.0	0.0
100126304	0.0	0.0
728229	15.0	7.0
100126309	0.0	0.0
728226	0.0	0.0
54041	0.0	0.0
728228	0.0	0.0
54045	6.0	2.0
645809	0.0	1.0
54044	0.0	0.0
645808	2.0	0.0
114780	924.0	44.0
54043	2.0	0.0
645807	0.0	0.0
114781	589.0	837.0
126755	1.0	0.0
54049	2.0	0.0
114783	11.0	353.0
54048	0.0	0.0
114784	19.0	73.0
283159	0.0	0.0
54047	4.0	0.0
100128961	0.0	0.0
645805	21.0	25.0
283152	99.0	95.0
66035	224.0	208.0
283150	0.0	0.0
728255	0.0	0.0
93654	0.0	0.0
66036	673.0	592.0
93653	107.0	34.0
100271192	0.0	0.0
100271191	0.0	0.0
66037	1.0	0.0
93650	2.0	0.0
81669	2899.0	2665.0
54053	1.0	0.0
54052	0.0	1.0
114769	107.0	33.0
54051	0.0	0.0
54050	0.0	0.0
54055	354.0	119.0
100190938	1254.0	99.0
54054	48.0	7.0
114770	5.0	23.0
114771	0.0	0.0
54059	235.0	244.0
283149	2729.0	2521.0
54058	42.0	56.0
93649	151.0	41.0
645811	19.0	171.0
81671	2084.0	8843.0
100271199	2.0	0.0
100190939	320.0	198.0
283143	12.0	48.0
100271196	0.0	0.0
93643	1023.0	576.0
100128946	1.0	0.0
285780	22.0	8.0
285782	1.0	2.0
100271180	2.0	0.0
285785	660.0	118.0
100190952	2.0	0.0
54064	0.0	18.0
728248	0.0	0.0
114757	3158.0	548.0
114758	0.0	0.0
54067	13.0	14.0
100190947	0.0	3.0
100190949	0.0	0.0
54065	1.0	0.0
114760	0.0	0.0
114761	0.0	0.0
126731	331.0	316.0
54069	292.0	312.0
283131	10368.0	11470.0
283130	261.0	234.0
692157	5.0	2.0
692158	0.0	0.0
138799	0.0	0.0
440498	206.0	316.0
124152	156.0	594.0
199704	225.0	402.0
124149	3.0	0.0
163747	1.0	2.0
692146	0.0	0.0
692147	5.0	6.0
692148	0.0	2.0
692149	0.0	0.0
163742	0.0	0.0
199713	0.0	0.0
136157	0.0	0.0
283197	0.0	0.0
283193	0.0	1.0
163778	0.0	0.0
148145	4.0	3.0
126792	522.0	534.0
378008	0.0	0.0
378009	0.0	0.0
29089	23.0	83.0
29088	1309.0	843.0
29087	3545.0	914.0
378010	0.0	0.0
148137	176.0	339.0
126789	152.0	156.0
378011	0.0	0.0
378013	0.0	0.0
378014	0.0	0.0
29082	80.0	75.0
29081	1468.0	661.0
29080	1161.0	464.0
283189	0.0	0.0
29086	1264.0	762.0
29085	2046.0	662.0
29083	420.0	237.0
100381270	216.0	445.0
200810	3.0	1.0
114796	164.0	159.0
148156	696.0	745.0
114798	0.0	2.0
114799	706.0	1638.0
29099	1481.0	1101.0
29098	443.0	175.0
378001	0.0	0.0
29093	692.0	528.0
29092	743.0	439.0
29091	351.0	47.0
29090	775.0	612.0
56603	4242.0	364.0
29097	1400.0	963.0
56604	0.0	0.0
56605	606.0	203.0
29095	563.0	776.0
151790	4.0	4.0
283174	38.0	49.0
56606	61.0	85.0
29094	810.0	456.0
692199	0.0	0.0
391002	0.0	0.0
440459	2.0	9.0
391004	0.0	0.0
780816	0.0	0.0
124199	34.0	5.0
391003	0.0	0.0
30062	0.0	2.0
440456	331.0	306.0
780814	23.0	6.0
30061	4484.0	29619.0
780815	0.0	0.0
780812	0.0	0.0
780813	3.0	2.0
440452	0.0	0.0
780810	0.0	0.0
780811	1.0	0.0
29068	2215.0	2464.0
29066	2769.0	2189.0
29063	309.0	329.0
29062	570.0	366.0
56616	235.0	302.0
163702	13.0	91.0
391013	0.0	1.0
391012	0.0	0.0
100381215	0.0	0.0
29079	1578.0	1421.0
29078	688.0	309.0
56623	616.0	198.0
56624	26.0	60.0
29071	590.0	818.0
29070	163.0	415.0
29075	2.0	1.0
29074	1309.0	559.0
29072	3801.0	3865.0
163732	316.0	1124.0
200845	424.0	1096.0
148103	193.0	199.0
200844	50.0	43.0
440482	176.0	61.0
151742	2433.0	827.0
163720	19.0	781.0
148113	6.0	690.0
440465	330.0	676.0
29057	11.0	10.0
148109	2.0	1.0
29058	6244.0	3024.0
56647	1351.0	2463.0
56648	315.0	297.0
56649	1.0	0.0
440419	0.0	0.0
440416	39.0	134.0
8303	3841.0	1107.0
643157	0.0	0.0
200879	4.0	888.0
440406	1.0	1.0
8301	8012.0	6480.0
643155	1063.0	2230.0
8302	0.0	0.0
440400	192.0	71.0
199675	4.0	12.0
8310	479.0	968.0
124093	8.0	43.0
8314	3274.0	1990.0
8315	1025.0	978.0
8312	1157.0	895.0
342096	136.0	0.0
8313	242.0	159.0
440435	15.0	2.0
643160	2.0	0.0
643161	0.0	0.0
643159	13.0	0.0
8309	926.0	1080.0
8321	904.0	2017.0
8322	16520.0	4509.0
8320	20.0	28.0
8325	304.0	247.0
8326	115.0	6.0
8323	844.0	1506.0
8324	2142.0	1044.0
440423	152.0	110.0
200894	340.0	550.0
643171	0.0	15.0
200895	315.0	754.0
8318	13.0	26.0
8317	48.0	152.0
8332	0.0	1.0
692110	0.0	0.0
8333	0.0	3.0
692111	0.0	0.0
8330	0.0	0.0
8331	0.0	0.0
8336	1.0	14.0
8337	1.0	0.0
8334	954.0	6587.0
8335	0.0	0.0
148046	13.0	31.0
106481699	0.0	3.0
643182	0.0	0.0
643180	186.0	100.0
643181	0.0	0.0
8329	1.0	69.0
8328	4.0	0.0
8343	0.0	98.0
643198	0.0	0.0
8344	0.0	12.0
8341	19.0	156.0
8342	0.0	1.0
8347	49.0	1209.0
8348	1.0	10.0
643199	1.0	0.0
8345	3.0	113.0
8346	0.0	2.0
692106	0.0	0.0
692107	0.0	0.0
161003	2.0	0.0
692108	0.0	0.0
692109	1.0	1.0
643193	4.0	0.0
8340	0.0	10.0
8338	17.0	1.0
8339	8.0	1107.0
8354	0.0	0.0
8355	10.0	75.0
8352	0.0	0.0
8353	13.0	71.0
8358	0.0	0.0
8359	0.0	0.0
8356	0.0	8.0
8357	7.0	433.0
222235	20.0	19.0
106481679	0.0	0.0
222236	528.0	532.0
106481677	1.0	0.0
222234	167.0	100.0
106481678	0.0	0.0
8350	1.0	3.0
8351	4.0	248.0
148066	0.0	1.0
106481682	0.0	0.0
106481683	1.0	0.0
106481680	0.0	0.0
106481681	1.0	0.0
106481686	0.0	0.0
106481687	0.0	1.0
106481684	0.0	0.0
106481685	0.0	0.0
8349	770.0	3417.0
8365	12.0	690.0
8366	1.0	2.0
8363	0.0	2.0
8364	5.0	3.0
8369	0.0	0.0
163688	12.0	7.0
8367	2.0	76.0
8368	0.0	0.0
106481688	0.0	0.0
222223	881.0	809.0
106481689	0.0	0.0
8361	0.0	2.0
222229	330.0	199.0
8362	0.0	6.0
8360	0.0	40.0
106481693	0.0	0.0
106481694	0.0	26.0
106481691	5.0	0.0
106481692	0.0	0.0
106481697	0.0	1.0
106481698	0.0	0.0
106481695	0.0	6.0
106481696	0.0	2.0
342035	772.0	248.0
344697	3.0	9.0
106481690	2.0	0.0
728310	0.0	0.0
285830	55.0	20.0
8379	819.0	399.0
93556	21.0	2.0
106481657	0.0	1.0
728318	0.0	0.0
106481658	0.0	0.0
222255	356.0	246.0
106481655	0.0	0.0
285834	4.0	1.0
222256	209.0	102.0
106481656	0.0	1.0
8372	45.0	73.0
93550	253.0	978.0
8373	0.0	1.0
106481659	0.0	0.0
8370	4.0	23.0
728315	8.0	1.0
81577	899.0	809.0
106481660	0.0	0.0
81578	116.0	71.0
106481661	0.0	0.0
81579	1488.0	2377.0
81573	961.0	1030.0
106481664	1.0	0.0
100271179	0.0	0.0
106481665	0.0	0.0
81575	14151.0	2525.0
106481662	0.0	0.0
81576	722.0	371.0
106481663	4.0	10.0
81570	740.0	404.0
100271178	1.0	0.0
81571	115.0	145.0
81572	450.0	801.0
645715	48.0	5.0
8387	1.0	0.0
8388	0.0	0.0
728300	2.0	3.0
8386	0.0	0.0
8389	0.0	0.0
106481668	0.0	0.0
106481669	0.0	1.0
106481666	0.0	0.0
106481667	0.0	0.0
81559	510.0	560.0
8383	0.0	0.0
285848	1.0	0.0
8384	0.0	0.0
285849	65.0	14.0
8382	38.0	396.0
81566	889.0	2180.0
106481671	0.0	0.0
106481672	0.0	0.0
81567	202.0	154.0
81569	0.0	0.0
106481670	0.0	0.0
81562	915.0	1347.0
106481675	0.0	0.0
81563	3779.0	5138.0
246243	610.0	334.0
100271168	0.0	4.0
106481676	0.0	0.0
106481673	0.0	0.0
81565	1498.0	843.0
106481674	0.0	0.0
100271164	0.0	0.0
100271167	1.0	0.0
100271161	0.0	3.0
100271163	0.0	0.0
100271162	3.0	0.0
8398	702.0	404.0
8399	4.0	15.0
8396	3373.0	2835.0
285852	0.0	0.0
645740	0.0	0.0
8390	0.0	0.0
106481635	0.0	0.0
285855	3823.0	3774.0
106481636	0.0	0.0
8391	0.0	0.0
106481633	0.0	0.0
106481634	0.0	0.0
8394	1444.0	2302.0
106481639	0.0	0.0
8395	124.0	109.0
8392	0.0	0.0
106481637	0.0	4.0
106481638	0.0	0.0
100271158	1.0	0.0
106481642	7.0	7.0
106481643	0.0	0.0
246210	4.0	1.0
106481640	0.0	0.0
100271159	0.0	0.0
106481641	0.0	0.0
100271150	0.0	0.0
645754	0.0	0.0
246213	0.0	0.0
106481646	1.0	0.0
106481647	0.0	0.0
106481644	0.0	0.0
106481645	0.0	0.0
728324	32.0	6.0
106481648	0.0	0.0
106481649	0.0	0.0
106481650	0.0	0.0
100271147	0.0	0.0
106481653	0.0	0.0
106481654	0.0	0.0
100271146	0.0	0.0
106481651	0.0	0.0
100271149	1.0	0.0
100271148	0.0	0.0
106481652	0.0	0.0
344657	1.0	9.0
100271142	0.0	0.0
344658	0.0	0.0
100271145	0.0	0.0
645745	1.0	0.0
344653	0.0	1.0
100271141	0.0	0.0
100271140	1.0	0.0
106481619	0.0	0.0
106481613	0.0	0.0
246269	178.0	100.0
106481614	0.0	0.0
106481611	0.0	0.0
106481612	0.0	0.0
106481617	0.0	0.0
93594	133.0	232.0
106481618	0.0	0.0
106481615	0.0	0.0
106481616	0.0	0.0
283209	254.0	770.0
283208	27.0	604.0
106481620	0.0	0.0
106481621	0.0	0.0
100271138	0.0	0.0
100271132	0.0	0.0
100271131	0.0	0.0
100271133	3.0	1.0
100271130	0.0	0.0
93587	266.0	257.0
645771	12.0	2.0
93589	262.0	115.0
106481624	0.0	9.0
285800	47.0	9.0
106481625	0.0	0.0
106481622	0.0	0.0
106481623	0.0	3.0
106481628	0.0	0.0
106481629	0.0	0.0
106481626	0.0	0.0
106481627	0.0	1.0
100271129	0.0	0.0
246283	0.0	0.0
246285	10.0	1.0
106481631	0.0	0.0
100271125	0.0	0.0
106481632	0.0	0.0
106481630	1.0	0.0
100271122	0.0	0.0
199692	366.0	1248.0
645784	4.0	6.0
100271118	0.0	0.0
100271117	0.0	0.0
100271119	1.0	2.0
100271114	1.0	0.0
100271113	0.0	0.0
100271116	0.0	0.0
197021	5.0	5.0
643115	4.0	17.0
100271111	0.0	0.0
106481608	0.0	0.0
106481609	0.0	0.0
645798	7.0	0.0
643136	6.0	1.0
106481602	0.0	0.0
106481603	0.0	0.0
106481600	0.0	0.0
106481601	0.0	0.0
106481606	0.0	0.0
106481607	0.0	0.0
106481604	0.0	1.0
106481605	0.0	0.0
285829	10.0	2.0
100271106	4.0	1.0
106481610	0.0	0.0
100271105	1.0	0.0
643126	0.0	1.0
199699	0.0	4.0
728393	0.0	0.0
100128899	0.0	1.0
728395	0.0	0.0
114625	853.0	696.0
54112	186.0	18.0
56776	22.0	13.0
283248	24.0	21.0
344729	1.0	0.0
100128894	1.0	0.0
100128893	18.0	5.0
100128890	7.0	9.0
728386	0.0	0.0
728388	0.0	0.0
100128889	0.0	0.0
100128888	2.0	2.0
114614	8.0	13.0
283238	0.0	0.0
100190800	43.0	118.0
283237	647.0	372.0
283236	1.0	0.0
283234	159.0	101.0
728381	1.0	0.0
283232	839.0	749.0
728380	1.0	5.0
100128881	7.0	7.0
100128880	0.0	0.0
692099	278.0	147.0
114609	377.0	374.0
29128	2.0	85.0
29123	3442.0	1830.0
344709	0.0	0.0
29122	5.0	3.0
29121	171.0	368.0
283229	593.0	2700.0
29127	297.0	448.0
29126	104.0	77.0
29125	26.0	6.0
29124	0.0	0.0
692087	0.0	0.0
692088	0.0	0.0
692089	0.0	4.0
100128867	0.0	0.0
54145	0.0	0.0
54143	0.0	0.0
283219	720.0	470.0
54149	1061.0	463.0
54148	1015.0	643.0
54147	0.0	0.0
283212	15.0	126.0
692091	0.0	0.0
692092	0.0	0.0
692093	1.0	4.0
692094	0.0	0.0
100271091	0.0	0.0
100271090	2.0	1.0
100128857	1.0	0.0
100271093	0.0	0.0
100271092	0.0	0.0
728350	18.0	15.0
285872	0.0	1.0
100128853	0.0	2.0
29109	1651.0	758.0
29108	190.0	687.0
285877	0.0	0.0
29107	317.0	267.0
285878	1.0	0.0
29106	127.0	2.0
728358	0.0	0.0
29101	4659.0	2912.0
29100	805.0	478.0
29105	1030.0	429.0
29104	473.0	444.0
29103	1343.0	931.0
29102	1782.0	2013.0
100271098	0.0	0.0
283284	24.0	167.0
728343	0.0	0.0
728342	1.0	0.0
100128849	0.0	1.0
728344	5.0	3.0
100271081	9.0	3.0
100128845	1.0	0.0
728340	41.0	94.0
285888	0.0	1.0
29119	29.0	15.0
107057644	11.0	9.0
29118	6.0	2.0
107057647	0.0	0.0
114655	0.0	1.0
29117	1920.0	1272.0
107057646	0.0	0.0
114657	0.0	0.0
114659	204.0	177.0
126638	0.0	0.0
54165	966.0	1399.0
126637	0.0	0.0
29110	780.0	1216.0
29116	1795.0	1078.0
29115	2005.0	1363.0
29114	89.0	0.0
29113	0.0	0.0
100271087	11.0	4.0
100271089	0.0	0.0
100271085	0.0	0.0
100128836	4.0	3.0
728378	2.0	2.0
728377	35.0	95.0
100271070	0.0	0.0
285893	0.0	0.0
100128834	0.0	2.0
728373	0.0	0.0
728379	0.0	0.0
81797	0.0	0.0
126626	956.0	625.0
81793	11.0	39.0
81794	265.0	240.0
81796	3.0	3.0
81790	1055.0	587.0
100271076	2.0	0.0
283267	471.0	234.0
91107	662.0	516.0
100128830	2.0	1.0
81792	1592.0	2320.0
100271078	0.0	0.0
100271073	0.0	0.0
100271072	0.0	0.0
100271074	0.0	0.0
100128827	0.0	0.0
728366	2.0	0.0
728361	1.0	1.0
100128822	387.0	106.0
728369	0.0	0.0
81786	117.0	35.0
54187	929.0	1785.0
81788	52.0	185.0
81789	276.0	404.0
283257	0.0	0.0
100271065	0.0	0.0
645700	0.0	1.0
283254	76.0	257.0
126695	2.0	518.0
148003	0.0	0.0
378108	0.0	0.0
151649	7.0	7.0
151648	5.0	10.0
151647	11.0	0.0
151645	48.0	35.0
200909	0.0	0.0
200916	1066.0	449.0
148014	4.0	6.0
151658	0.0	0.0
151651	53.0	36.0
56704	26.0	60.0
148022	517.0	513.0
126669	1505.0	459.0
126668	145.0	15.0
100126297	0.0	0.0
100126299	6.0	1.0
100126296	0.0	0.0
200931	85.0	80.0
200933	597.0	828.0
126661	111.0	179.0
56729	2.0	1.0
283298	1032.0	568.0
283297	0.0	0.0
136051	157.0	164.0
138639	393.0	489.0
692076	1.0	0.0
391121	0.0	0.0
391120	0.0	0.0
391123	2.0	2.0
200942	3255.0	710.0
440577	24.0	16.0
440574	864.0	598.0
56731	6131.0	995.0
100126270	2.0	0.0
692084	0.0	0.0
692085	0.0	0.0
692086	15.0	2.0
138649	30.0	46.0
200959	2.0	0.0
200958	58.0	50.0
391135	29.0	1.0
440567	203.0	92.0
391139	3.0	12.0
440563	1.0	0.0
440561	0.0	0.0
151613	936.0	2307.0
692072	0.0	0.0
692075	1.0	5.0
692057	0.0	0.0
692058	1.0	0.0
124056	0.0	0.0
81706	8.0	11.0
391104	1.0	0.0
391107	0.0	0.0
391106	0.0	0.0
81704	1959.0	1207.0
391109	0.0	0.0
440595	278.0	51.0
56751	0.0	0.0
692063	0.0	0.0
8402	2854.0	852.0
391110	0.0	0.0
8403	0.0	0.0
391112	0.0	0.0
124045	120.0	155.0
391114	0.0	0.0
124044	95.0	135.0
391115	0.0	0.0
440585	0.0	5.0
391117	0.0	0.0
440584	19.0	29.0
391119	0.0	0.0
54101	9.0	156.0
151636	1377.0	3443.0
440590	16.0	165.0
54103	675.0	495.0
54102	962.0	156.0
54108	970.0	758.0
54107	1145.0	2136.0
54106	2.0	0.0
692053	0.0	2.0
391040	0.0	0.0
645683	22.0	9.0
8410	0.0	0.0
645682	0.0	0.0
645688	12.0	5.0
391044	3.0	2.0
645687	4.0	0.0
8411	1909.0	1909.0
645686	0.0	0.0
8412	1706.0	2008.0
391045	4.0	2.0
440533	2.0	0.0
8406	6880.0	864.0
8407	7536.0	12531.0
8404	40417.0	17723.0
8405	1988.0	2256.0
8408	2710.0	1538.0
8409	1982.0	791.0
391051	0.0	2.0
8420	190.0	182.0
645694	3.0	5.0
391053	0.0	0.0
645693	52.0	6.0
643031	7.0	1.0
8424	2.0	5.0
8425	7188.0	824.0
643037	0.0	0.0
163589	117.0	117.0
643034	0.0	0.0
440525	36.0	17.0
391059	123.0	349.0
645691	15.0	12.0
163590	1832.0	2457.0
8417	4813.0	1556.0
8418	422.0	265.0
8416	195.0	553.0
8419	1.0	4.0
8431	0.0	0.0
8435	3.0	6.0
8436	9611.0	1163.0
8433	0.0	1.0
8434	1883.0	924.0
391026	0.0	0.0
440556	108.0	8.0
440560	0.0	0.0
8428	4122.0	1646.0
8427	1168.0	507.0
103157000	0.0	0.0
8443	3074.0	1695.0
8440	1431.0	705.0
8446	629.0	719.0
8447	857.0	388.0
8444	263.0	231.0
8445	603.0	1162.0
391037	4.0	3.0
391039	2.0	1.0
643050	0.0	1.0
285905	21.0	44.0
285908	186.0	244.0
8439	1509.0	935.0
8437	3.0	21.0
8438	3.0	25.0
8453	1434.0	1836.0
8454	3157.0	1532.0
8451	3601.0	3462.0
8452	2493.0	3315.0
8458	409.0	551.0
8455	2049.0	3332.0
8456	0.0	28.0
106481578	0.0	0.0
106481579	0.0	0.0
8450	2890.0	4073.0
106481583	0.0	0.0
106481584	2.0	1.0
106481581	0.0	0.0
106481582	0.0	0.0
106481587	0.0	0.0
106481588	0.0	0.0
106481585	0.0	0.0
106481586	0.0	0.0
8448	8.0	50.0
8449	1455.0	1057.0
106481580	0.0	0.0
8464	328.0	179.0
8462	1699.0	577.0
8463	1133.0	1199.0
8468	1.0	1.0
391099	0.0	0.0
8467	3266.0	5578.0
342184	67.0	296.0
246312	0.0	1.0
106481589	0.0	0.0
8460	586.0	544.0
106481594	0.0	0.0
106481595	0.0	0.0
106481592	0.0	0.0
106481593	0.0	0.0
106481598	0.0	0.0
151579	29.0	62.0
106481599	0.0	0.0
106481596	0.0	0.0
106481597	0.0	0.0
8459	1411.0	2292.0
106481590	0.0	0.0
106481591	0.0	0.0
8476	2740.0	1317.0
8473	4764.0	5099.0
440519	27.0	67.0
440518	3.0	0.0
8479	975.0	961.0
440515	671.0	1049.0
8477	49.0	85.0
106481558	0.0	0.0
106481559	0.0	0.0
391069	0.0	0.0
106481556	0.0	0.0
106481557	0.0	0.0
8471	0.0	1.0
8470	1166.0	1526.0
106481561	0.0	0.0
106481562	0.0	1.0
106481560	0.0	0.0
106481565	0.0	0.0
106481566	1.0	1.0
106481563	0.0	0.0
106481564	0.0	0.0
391073	2.0	0.0
8487	249.0	264.0
8484	0.0	1.0
391075	0.0	0.0
440508	14.0	0.0
391077	1.0	0.0
391076	0.0	0.0
8488	5.0	2.0
440503	2981.0	110.0
8489	2.0	3.0
106481569	0.0	0.0
106481567	0.0	0.0
106481568	0.0	0.0
8482	66.0	174.0
8483	10555.0	15716.0
8480	850.0	1165.0
8481	551.0	1331.0
106481572	0.0	0.0
106481573	0.0	0.0
106481570	0.0	0.0
106481571	0.0	0.0
106481576	0.0	0.0
106481577	0.0	0.0
106481574	0.0	0.0
106481575	0.0	0.0
391081	26.0	9.0
8497	7.0	15.0
728431	74.0	215.0
8498	1706.0	1370.0
728430	1.0	0.0
100128934	1.0	0.0
8495	785.0	2568.0
8496	2887.0	1863.0
91012	1086.0	1517.0
100128936	110.0	17.0
728432	0.0	0.0
100128930	0.0	1.0
8499	37.0	43.0
106481536	0.0	0.0
8490	12994.0	6563.0
106481537	0.0	0.0
285954	1.0	13.0
285955	3.0	6.0
106481534	0.0	0.0
106481535	0.0	0.0
8493	734.0	536.0
54075	0.0	0.0
101669766	1.0	107.0
728434	0.0	0.0
91010	1225.0	1695.0
285958	504.0	188.0
101669767	0.0	0.0
8491	1037.0	1862.0
106481538	0.0	0.0
8492	91.0	35.0
54072	0.0	0.0
106481539	0.0	0.0
101669762	0.0	0.0
