id	edc3bfaa-aad7-44d5-8aa0-bb5a311b24c5	5ec8fcf2-85bc-4c30-9329-62b1cc47b67f
101410533	19.0	27.0
101410534	1.0	0.0
326325	0.0	0.0
101410535	127.0	26.0
8717	504.0	755.0
54429	81.0	7.0
101410536	0.0	0.0
326307	392.0	197.0
8732	1943.0	1479.0
8733	4594.0	8330.0
8731	5370.0	3268.0
54431	13796.0	4770.0
400836	1.0	1.0
170487	17.0	185.0
54435	41.0	10.0
54434	6964.0	2003.0
400831	54.0	18.0
54433	777.0	696.0
400830	2742.0	0.0
54432	3070.0	1679.0
54439	2775.0	1093.0
8725	6504.0	14387.0
8726	1812.0	780.0
54438	3420.0	738.0
54437	209.0	155.0
8723	3275.0	2152.0
326310	92.0	69.0
8724	15602.0	9052.0
54436	514.0	428.0
8729	8382.0	3478.0
100337589	0.0	0.0
170485	0.0	0.0
8727	4720.0	384.0
8728	601.0	2420.0
170482	3.0	27.0
8740	244.0	146.0
8743	14329.0	4182.0
8744	132.0	77.0
8741	476.0	571.0
8742	2699.0	546.0
102724868	0.0	0.0
102724866	4.0	3.0
54442	1385.0	3781.0
54441	10.0	11.0
54440	753.0	1076.0
400823	26.0	15.0
102724862	0.0	0.0
54443	260.0	4721.0
8736	2061.0	89.0
8737	4786.0	1842.0
8735	45.0	10.0
326300	2.0	4.0
8738	673.0	244.0
8739	115.0	268.0
8751	8659.0	15610.0
8754	11905.0	9684.0
8755	0.0	0.0
102724853	0.0	0.0
54453	8007.0	5523.0
255512	63.0	55.0
54457	32.0	27.0
54456	38.0	7.0
554049	1.0	2.0
54455	3350.0	1685.0
54454	1952.0	1170.0
8747	38.0	2.0
8748	17.0	1.0
8745	839.0	167.0
54458	4910.0	2765.0
400818	810.0	293.0
8749	0.0	0.0
8761	6884.0	15399.0
6100	405.0	510.0
8760	9239.0	4213.0
6102	2738.0	973.0
8766	20501.0	14363.0
6101	13.0	2.0
8763	63962.0	20854.0
6103	1554.0	243.0
8764	1624.0	1133.0
54460	2614.0	3718.0
54464	7148.0	2431.0
54463	3677.0	527.0
54462	9722.0	2322.0
54461	2920.0	3681.0
54468	3213.0	2534.0
54467	7732.0	3912.0
54466	33.0	5.0
54465	1620.0	1086.0
255520	4245.0	1069.0
8759	0.0	0.0
8756	0.0	0.0
54469	7638.0	3604.0
8772	205.0	450.0
8773	4993.0	1744.0
8771	0.0	0.0
8776	3729.0	3562.0
8777	8830.0	2000.0
8774	4160.0	1585.0
8775	4655.0	3909.0
101928566	1.0	0.0
8767	1739.0	1742.0
6120	3278.0	1503.0
101928571	6.0	0.0
8784	25.0	58.0
6122	75956.0	76613.0
8781	2.0	0.0
6121	80.0	3.0
8787	242.0	51.0
6124	83924.0	95515.0
6123	24.0	10.0
8788	255.0	1.0
8785	88.0	70.0
6126	20.0	12.0
8786	574.0	127.0
6125	61115.0	31498.0
101928578	540.0	151.0
8780	6704.0	3753.0
6117	7343.0	4302.0
8778	29.0	12.0
6119	1215.0	794.0
6118	3587.0	2891.0
8794	478.0	85.0
8795	5542.0	2074.0
6130	45534.0	53460.0
8792	1206.0	640.0
6133	36110.0	19988.0
6132	26044.0	113132.0
8793	1734.0	1061.0
8798	1249.0	871.0
6135	38871.0	33551.0
8799	2338.0	3001.0
6134	70557.0	67028.0
8796	126.0	203.0
6137	28378.0	42147.0
8797	819.0	1471.0
6136	34577.0	24774.0
100421307	2.0	0.0
101735302	226.0	107.0
8790	1950.0	568.0
100134444	0.0	0.0
6128	42728.0	25337.0
8789	9.0	3.0
6129	46735.0	41428.0
6142	10527.0	23054.0
6141	19188.0	28196.0
100421311	19.0	6.0
6144	17928.0	8664.0
6143	35785.0	31440.0
100421313	4.0	0.0
6146	21452.0	19896.0
6145	2.0	0.0
6148	0.0	0.0
6147	27860.0	14331.0
100421318	0.0	0.0
100421319	0.0	0.0
100337590	0.0	0.0
100337591	9.0	0.0
6139	2366.0	2005.0
6138	67162.0	32440.0
6152	26276.0	23819.0
6155	29290.0	24160.0
6154	19485.0	18818.0
100421324	0.0	0.0
6157	29916.0	49114.0
6156	35525.0	33094.0
6159	24270.0	28965.0
6158	17946.0	26102.0
100421328	0.0	0.0
6150	539.0	1491.0
101928527	397.0	257.0
6164	34789.0	15266.0
6163	43.0	1.0
6166	6285.0	3539.0
6165	29505.0	15898.0
6168	37343.0	27880.0
6167	36987.0	39871.0
100421338	0.0	1.0
6169	18208.0	15122.0
101928536	0.0	0.0
6160	38376.0	21365.0
101928537	0.0	0.0
6161	55450.0	34426.0
100421331	0.0	0.0
6175	65300.0	61963.0
6174	186.0	54.0
6176	51093.0	82564.0
101928545	137.0	32.0
6171	6716.0	6182.0
6170	8290.0	7563.0
6173	3988.0	5315.0
6172	399.0	307.0
100421340	0.0	1.0
100421341	5.0	3.0
100421354	0.0	0.0
6185	24015.0	24268.0
101928550	20.0	4.0
6188	35281.0	66325.0
6187	32053.0	61397.0
100421357	4.0	1.0
6189	31446.0	18775.0
101928555	374.0	5.0
6182	101.0	569.0
6181	29134.0	54060.0
6184	15914.0	23454.0
101928559	0.0	0.0
6183	599.0	9836.0
100421350	19.0	19.0
100421351	23.0	3.0
100421353	1.0	2.0
6197	10569.0	2481.0
6196	5923.0	2937.0
6199	980.0	2362.0
6198	4569.0	1405.0
6191	120898.0	64713.0
6193	20186.0	48702.0
6192	0.0	0.0
91373	803.0	625.0
6195	1717.0	2613.0
6194	92155.0	177651.0
390916	1726.0	4372.0
145407	790.0	194.0
100421363	11.0	0.0
100421376	0.0	0.0
100421379	0.0	1.0
91369	10542.0	1601.0
91368	1217.0	566.0
652489	5.0	2.0
390924	30.0	10.0
389901	9.0	9.0
390928	1.0	84.0
390927	906.0	56.0
100421371	16.0	2.0
100421374	15.0	6.0
389903	0.0	0.0
100421389	1.0	0.0
91392	847.0	94.0
389935	0.0	0.0
389932	19.0	4.0
100421384	17.0	25.0
100421398	5.0	3.0
100421399	0.0	0.0
101928513	7.0	1.0
91380	0.0	0.0
390904	0.0	0.0
145438	68.0	13.0
100421390	1.0	0.0
100421391	0.0	0.0
100421395	6.0	9.0
100421397	9.0	2.0
375316	127.0	20.0
375318	0.0	0.0
390963	222.0	51.0
375307	17.0	3.0
389941	141.0	36.0
389948	1.0	0.0
375337	0.0	0.0
377997	0.0	0.0
387316	0.0	0.0
121456	144.0	117.0
387317	0.0	0.0
121457	1879.0	661.0
389976	0.0	1.0
375341	966.0	317.0
387319	0.0	0.0
375323	6.0	0.0
389970	1.0	0.0
390940	164.0	33.0
133418	6273.0	810.0
390948	0.0	0.0
121441	2944.0	1019.0
390949	1.0	0.0
652411	0.0	1.0
145370	3.0	2.0
102724954	2.0	0.0
54596	15.0	3.0
375484	831.0	1319.0
91526	1807.0	403.0
133396	12.0	5.0
196951	401.0	109.0
91523	636.0	311.0
91522	82.0	64.0
121391	12.0	0.0
145376	287.0	56.0
400986	789.0	47.0
400984	16.0	3.0
196968	73.0	2.0
157378	2988.0	4480.0
723961	0.0	0.0
145389	1018.0	376.0
157381	22.0	51.0
91543	1282.0	7586.0
91544	615.0	468.0
102724923	1.0	0.0
652423	0.0	0.0
169355	21.0	15.0
400966	25.0	9.0
121364	0.0	0.0
400961	1117.0	1027.0
157376	0.0	3.0
91574	1404.0	666.0
157313	80.0	3952.0
157317	1.0	0.0
147991	3975.0	1539.0
399495	8.0	4.0
159963	21.0	13.0
100506965	999.0	9.0
100506963	102.0	32.0
387495	0.0	0.0
387496	812.0	71.0
387494	4.0	2.0
387491	2.0	0.0
387492	150.0	25.0
387486	0.0	0.0
157310	113.0	6.0
100506994	88.0	60.0
338470	8.0	2.0
170302	54.0	6.0
204010	11.0	3.0
399473	179.0	137.0
399474	701.0	57.0
91584	11206.0	211.0
159989	9.0	22.0
91582	816.0	1818.0
107126360	8.0	2.0
133383	645.0	311.0
100506930	1800.0	14530.0
100820741	0.0	0.0
338448	0.0	0.0
8808	160.0	188.0
8809	600.0	121.0
54512	331.0	1747.0
54511	207.0	28.0
54510	6542.0	647.0
54516	1123.0	290.0
8802	7909.0	4525.0
8803	5544.0	1412.0
54514	5.0	3.0
8800	3249.0	416.0
8801	6229.0	4749.0
8807	92.0	54.0
400916	2146.0	1628.0
54518	4484.0	763.0
8804	17234.0	5313.0
100506939	3.0	1.0
54517	1629.0	5379.0
8805	3359.0	2248.0
8820	68.0	155.0
8821	6890.0	276.0
338440	214.0	471.0
338442	1630.0	32.0
8819	369.0	921.0
100820732	0.0	0.0
255620	0.0	4.0
54522	389.0	1874.0
54521	2719.0	979.0
54520	4227.0	1253.0
100820735	0.0	1.0
8813	2695.0	2605.0
170393	9.0	23.0
8814	288.0	95.0
170392	12.0	23.0
100506925	0.0	0.0
8811	2.0	4.0
8812	1001.0	618.0
8817	251.0	41.0
8818	2109.0	2634.0
54529	4907.0	1523.0
255626	0.0	0.0
8815	3422.0	5980.0
8816	7160.0	1841.0
170394	367.0	912.0
8831	1420.0	712.0
8832	2928.0	1161.0
100506953	0.0	0.0
338433	0.0	0.0
338436	0.0	1.0
338427	0.0	0.0
338428	0.0	0.0
338429	0.0	0.0
54534	2458.0	1298.0
54532	12066.0	2891.0
54531	847.0	1480.0
54538	6398.0	595.0
8824	4059.0	2253.0
8825	1283.0	40.0
54537	3286.0	1219.0
54536	2500.0	524.0
8822	11.0	3.0
8823	73.0	10.0
54535	470.0	897.0
8828	6127.0	2653.0
8829	27371.0	3063.0
8826	42539.0	22347.0
54539	2780.0	3126.0
8842	7044.0	24320.0
8843	228.0	5.0
8840	259.0	1507.0
8841	3446.0	2297.0
100158257	0.0	0.0
54541	613.0	4310.0
54540	1966.0	1330.0
54545	9415.0	5952.0
54544	2.0	4.0
54543	11204.0	8294.0
54542	7698.0	4097.0
54549	2267.0	438.0
8835	3766.0	533.0
8836	660.0	2328.0
8833	5955.0	5691.0
8834	1366.0	980.0
54546	130.0	3.0
8839	5398.0	603.0
8837	18401.0	3339.0
8838	196.0	15.0
101928483	22.0	12.0
8850	5471.0	674.0
101928484	0.0	0.0
8853	2635.0	1329.0
8854	2418.0	66.0
8851	119.0	576.0
8852	0.0	0.0
400960	1691.0	485.0
338412	2.0	0.0
338413	1.0	0.0
54552	763.0	1529.0
400957	0.0	3.0
54551	51.0	37.0
54550	39.0	11.0
196996	1071.0	737.0
400955	7.0	4.0
400954	269.0	213.0
54556	1593.0	534.0
54555	1102.0	3732.0
400952	11.0	9.0
54554	1034.0	291.0
400950	9.0	4.0
8846	868.0	420.0
100820709	5.0	2.0
8847	334.0	212.0
54558	2252.0	425.0
8844	2133.0	963.0
54557	1468.0	586.0
8848	19478.0	9469.0
196993	322.0	0.0
8861	3342.0	2306.0
101928492	466.0	130.0
8864	7136.0	510.0
6201	29003.0	42506.0
6203	14192.0	21383.0
8862	855.0	294.0
101928496	0.0	0.0
8863	3107.0	443.0
6202	46105.0	79284.0
723972	2.0	2.0
400946	51.0	8.0
400945	104.0	58.0
54567	1852.0	313.0
54566	5642.0	4483.0
400941	27.0	20.0
8857	1130.0	388.0
8858	4.0	5.0
54569	0.0	0.0
8856	10.0	10.0
54568	0.0	0.0
8859	517.0	666.0
8871	3886.0	1341.0
8872	3765.0	7952.0
6210	33454.0	28435.0
8870	1981.0	1779.0
100421500	1.0	0.0
8875	224.0	251.0
8876	437.0	135.0
8874	8719.0	2091.0
100421506	1.0	0.0
100421509	0.0	0.0
54570	1.0	0.0
400935	3.0	0.0
54574	0.0	0.0
54573	0.0	0.0
54572	2.0	0.0
400932	3.0	0.0
54571	0.0	0.0
54578	0.0	0.0
255631	86.0	46.0
400931	214.0	24.0
54577	5.0	0.0
54576	0.0	0.0
54575	0.0	0.0
6205	54678.0	40542.0
100506915	16.0	10.0
8869	2152.0	605.0
6204	8227.0	11796.0
6207	29954.0	24903.0
6206	44740.0	51136.0
8867	2946.0	656.0
54579	0.0	0.0
6209	6091.0	13037.0
6208	33258.0	25353.0
170384	2650.0	664.0
100506916	0.0	0.0
8882	2585.0	2579.0
8883	4039.0	3533.0
8880	7872.0	2601.0
8881	6747.0	2771.0
8886	8337.0	4716.0
6223	21510.0	71730.0
100421512	0.0	0.0
8887	14584.0	11513.0
6222	57747.0	84868.0
8884	6663.0	11664.0
6224	59179.0	35472.0
100421515	47.0	10.0
54581	533.0	114.0
54580	0.0	0.0
54585	3362.0	357.0
54584	127.0	336.0
54583	7476.0	3832.0
54587	7735.0	2849.0
54586	7.0	11.0
8879	5404.0	3676.0
170371	2597.0	372.0
170370	2.0	1.0
8877	776.0	1656.0
6218	33129.0	54950.0
6217	20647.0	116091.0
8878	8720.0	9882.0
6219	6.0	2.0
100506907	0.0	2.0
100506906	313.0	86.0
255649	3.0	0.0
6230	31738.0	27939.0
8893	3062.0	2615.0
8894	5410.0	7246.0
101928440	0.0	1.0
8891	2824.0	1942.0
6232	41407.0	27178.0
8892	1906.0	724.0
6231	3411.0	2749.0
8897	1146.0	412.0
6234	5195.0	8611.0
8898	4945.0	2767.0
6233	36992.0	43450.0
8895	16001.0	9124.0
6236	248.0	51.0
8896	2068.0	2938.0
6235	19343.0	12023.0
101928442	0.0	0.0
101928448	11.0	19.0
8890	2078.0	2387.0
280659	0.0	0.0
280657	0.0	0.0
280658	0.0	0.0
280655	4.0	1.0
253039	916.0	688.0
6227	11806.0	20041.0
6226	10.0	0.0
6229	55227.0	46358.0
8888	5551.0	3313.0
6228	29834.0	15490.0
6241	205.0	5455.0
6240	5076.0	5222.0
100421411	0.0	0.0
6242	1047.0	8186.0
100421413	0.0	2.0
101928455	2.0	0.0
6244	0.0	1.0
6247	9.0	4.0
100421415	20.0	11.0
6246	0.0	0.0
280644	1.0	1.0
253044	4.0	0.0
6238	6813.0	23317.0
6237	3347.0	1483.0
8899	8673.0	3149.0
6239	5818.0	2508.0
6252	1894.0	238.0
100421420	6.0	2.0
6251	10377.0	16139.0
100421422	0.0	6.0
6253	722.0	480.0
6256	5885.0	3072.0
100421424	0.0	0.0
6258	154.0	2.0
6257	2290.0	1974.0
100421428	4.0	0.0
101928469	14.0	5.0
100421429	0.0	1.0
280637	0.0	0.0
280636	1463.0	1769.0
253018	91.0	16.0
253017	0.0	0.0
253012	134.0	6.0
6249	11951.0	4475.0
6248	0.0	0.0
6263	1197.0	71.0
100421431	5.0	2.0
6262	377.0	52.0
100421432	2.0	3.0
101928470	6.0	0.0
100421433	0.0	0.0
100421436	42.0	10.0
100421439	2.0	0.0
6261	532.0	505.0
6260	8.0	4.0
6259	8819.0	3471.0
100421430	0.0	0.0
6274	70.0	65.0
6273	1351.0	407.0
6276	11.0	7.0
6275	16163.0	3176.0
6278	36.0	8361.0
6277	36020.0	50060.0
6279	704.0	19252.0
6272	19570.0	2862.0
6271	4137.0	2018.0
6285	5892.0	459.0
6284	2500.0	1339.0
100421455	0.0	0.0
6286	47.0	6617.0
6289	4735.0	1016.0
6288	49045.0	3842.0
6281	25966.0	9362.0
6280	1315.0	60534.0
6283	60.0	5.0
6282	26870.0	38255.0
123920	4913.0	1621.0
100421451	0.0	0.0
6296	692.0	264.0
6295	13.0	1.0
6297	1453.0	60.0
6299	405.0	36.0
101928420	1.0	0.0
6290	1.0	1.0
6291	78.0	23.0
6294	2963.0	3520.0
6293	3697.0	2093.0
100421478	0.0	0.0
100421479	1.0	1.0
280664	0.0	3.0
54505	5416.0	3996.0
280660	0.0	0.0
54504	4333.0	1358.0
280661	14.0	7.0
54503	1640.0	3263.0
54502	5248.0	4195.0
54509	16.0	96.0
123904	0.0	0.0
54508	69.0	26.0
100421473	2.0	0.0
54507	3272.0	1239.0
100421487	0.0	0.0
133308	1272.0	597.0
147945	1.0	0.0
123970	2.0	0.0
100421480	3.0	0.0
147947	1670.0	105.0
147948	473.0	31.0
147949	474.0	44.0
100421484	0.0	2.0
100421485	0.0	0.0
100421498	1.0	1.0
100421499	0.0	0.0
101060006	5.0	0.0
101060005	0.0	0.0
101060004	0.0	0.0
100421495	0.0	0.0
100421496	0.0	0.0
351449	0.0	0.0
107126294	11.0	1.0
147965	471.0	1494.0
147968	55.0	271.0
107126289	0.0	0.0
107126287	0.0	0.0
101060039	3.0	2.0
121360	0.0	0.0
101060032	23.0	3.0
135924	1.0	0.0
135927	8.0	1.0
121355	21.0	19.0
147906	535.0	102.0
135932	1314.0	2880.0
101060045	0.0	1.0
135935	0.0	0.0
101060040	0.0	0.0
147912	354.0	347.0
135942	0.0	0.0
135941	2.0	0.0
121340	5.0	0.0
135946	1.0	0.0
135948	0.0	0.0
104326190	0.0	0.0
104326191	30.0	2.0
147923	936.0	1573.0
147920	75.0	164.0
147929	300.0	504.0
104326192	0.0	0.0
104326193	1.0	1.0
375444	253.0	468.0
104326189	9.0	0.0
101060020	1.0	0.0
375449	9955.0	411.0
104326188	0.0	0.0
121328	13.0	2.0
91653	5468.0	1084.0
389762	0.0	0.0
351143	0.0	0.0
389761	1.0	0.0
390756	0.0	0.0
27087	220.0	962.0
27085	402.0	557.0
27086	11223.0	1579.0
389756	76.0	1.0
147429	48.0	0.0
27089	4498.0	2673.0
91646	31.0	25.0
91647	678.0	445.0
642968	0.0	1.0
135458	9.0	2.0
390766	0.0	1.0
27098	171.0	113.0
27099	3.0	5.0
27097	2572.0	2396.0
389741	92.0	48.0
27090	917.0	828.0
27091	0.0	0.0
27094	267.0	54.0
27095	3741.0	3528.0
27092	906.0	2579.0
642976	40.0	8.0
400629	0.0	1.0
27093	3.0	1.0
160428	2326.0	1497.0
375133	330.0	166.0
387122	1.0	0.0
390730	2.0	0.0
390732	3.0	5.0
390735	0.0	0.0
387119	1445.0	274.0
27063	59.0	68.0
387117	0.0	1.0
27069	15791.0	6551.0
400612	5.0	1.0
27067	4921.0	2646.0
27068	4636.0	2258.0
221908	278.0	877.0
341799	0.0	0.0
400619	71.0	368.0
642987	132.0	5.0
400618	1229.0	205.0
400617	267.0	56.0
64065	22530.0	21373.0
91662	49.0	20.0
91663	54996.0	8017.0
64064	6.0	18.0
64067	678.0	283.0
64066	416.0	22.0
91661	1091.0	420.0
91664	1100.0	510.0
147463	2808.0	82.0
387111	17.0	4.0
27076	1049.0	1538.0
390748	1.0	0.0
27077	430.0	367.0
400604	33.0	30.0
27074	630.0	2371.0
27075	7066.0	6131.0
389766	7.0	1.0
387103	205.0	1924.0
387104	17.0	3.0
27079	319.0	655.0
389763	0.0	1.0
341784	3.0	2.0
642996	0.0	0.0
27072	6929.0	2582.0
160419	1.0	3.0
64061	2621.0	452.0
400609	0.0	0.0
160418	5558.0	1247.0
64063	202.0	2626.0
27071	751.0	1547.0
64062	6412.0	1975.0
91695	366.0	207.0
100313772	0.0	0.0
100313773	0.0	0.0
64078	3140.0	277.0
100313770	0.0	0.0
64077	1529.0	995.0
91694	3089.0	1338.0
100313771	0.0	0.0
390790	7.0	2.0
221927	1293.0	2355.0
390792	9.0	5.0
400680	59.0	22.0
27043	2531.0	3361.0
27044	10280.0	16676.0
27042	2711.0	2775.0
389799	8.0	6.0
100313778	0.0	0.0
100313779	0.0	0.0
64072	1666.0	279.0
100313777	0.0	0.0
27040	21.0	18.0
100313774	0.0	0.0
64073	67.0	27.0
64087	10638.0	3561.0
221914	30.0	30.0
64089	1756.0	610.0
100313781	0.0	0.0
91683	495.0	1257.0
91689	1932.0	767.0
100313780	0.0	0.0
245908	0.0	0.0
91687	392.0	459.0
245909	0.0	0.0
400673	390.0	256.0
389792	316.0	914.0
389791	2.0	7.0
387129	2.0	0.0
400668	3.0	0.0
389787	17.0	9.0
64081	1341.0	134.0
64080	298.0	136.0
64083	11313.0	10424.0
64084	13788.0	185.0
64098	569.0	534.0
64097	1789.0	321.0
400660	51.0	2.0
8909	58.0	112.0
27022	6.0	34.0
8907	3233.0	2708.0
341757	1.0	1.0
400658	19.0	27.0
8908	18197.0	181.0
147407	0.0	4.0
27020	13024.0	4978.0
400657	727.0	327.0
27023	0.0	0.0
400654	0.0	0.0
64090	4.0	4.0
64092	811.0	713.0
64091	745.0	82.0
8900	114.0	41.0
64094	15332.0	1437.0
8905	4387.0	941.0
147409	10.0	2.0
64093	1383.0	478.0
8906	1536.0	875.0
64096	0.0	0.0
8904	3652.0	5078.0
221935	2261.0	314.0
221937	3712.0	6841.0
221938	3.0	0.0
400652	9.0	3.0
400650	3.0	5.0
27039	26.0	4.0
27032	12401.0	9114.0
27033	4.0	30.0
27030	2665.0	742.0
27031	1833.0	262.0
27036	80.0	139.0
400645	0.0	0.0
27037	553.0	1221.0
400644	25.0	5.0
27034	2590.0	1134.0
400643	2.0	0.0
27035	63.0	45.0
8912	583.0	89.0
100313769	1.0	0.0
8913	170.0	25.0
8910	6325.0	2860.0
8911	43.0	18.0
8916	3485.0	708.0
8914	989.0	1113.0
8915	2165.0	1499.0
245935	1.0	0.0
245936	0.0	0.0
245937	16.0	0.0
245938	0.0	0.0
8930	3431.0	1735.0
245939	0.0	0.0
221960	638.0	561.0
245930	0.0	0.0
245931	0.0	0.0
245932	8.0	1.0
245934	0.0	0.0
8929	0.0	0.0
8924	6242.0	2016.0
8927	211.0	35.0
8928	4.0	15.0
8925	11967.0	3813.0
8926	31.0	5.0
221955	977.0	1939.0
8941	0.0	12.0
8942	1060.0	1443.0
375189	31.0	10.0
8940	37.0	24.0
245940	0.0	0.0
206338	4033.0	23.0
375190	740.0	87.0
196446	28.0	32.0
8934	4256.0	2859.0
8935	7979.0	1732.0
196441	5041.0	1934.0
8932	10233.0	4482.0
8933	6845.0	3824.0
8938	207.0	84.0
8939	3965.0	2694.0
8936	1454.0	643.0
326105	8.0	1.0
245913	0.0	0.0
245915	0.0	0.0
221981	2546.0	126.0
245910	0.0	0.0
206358	1942.0	606.0
245911	0.0	0.0
245912	0.0	0.0
196415	0.0	1.0
642909	3.0	1.0
642907	0.0	0.0
8945	3378.0	990.0
54659	0.0	0.0
54658	0.0	0.0
8943	6809.0	9576.0
54657	0.0	0.0
8944	0.0	0.0
196410	44.0	68.0
245927	0.0	0.0
245928	0.0	0.0
6300	272.0	626.0
245929	0.0	0.0
6302	4169.0	1125.0
6301	7607.0	2809.0
160492	3.0	0.0
54662	3805.0	2080.0
54661	20.0	1.0
54660	80.0	6.0
54665	3348.0	597.0
54664	9785.0	3701.0
54663	611.0	1566.0
8970	34.0	95.0
8971	1947.0	2529.0
101928363	30.0	3.0
8974	2701.0	3713.0
6311	4475.0	1553.0
8975	2974.0	1556.0
6310	5297.0	865.0
91612	7149.0	1133.0
100421601	0.0	0.0
8972	129.0	46.0
8973	6.0	23.0
245972	112.0	36.0
245973	336.0	2684.0
54677	2099.0	256.0
54676	2595.0	3018.0
54675	4809.0	2319.0
147468	0.0	0.0
54674	1769.0	23.0
6304	3476.0	1885.0
6303	21486.0	19581.0
8968	0.0	1.0
6305	2474.0	5340.0
91603	688.0	564.0
91608	245.0	15.0
6307	2916.0	2420.0
642924	30.0	2.0
8969	13.0	83.0
6309	5520.0	1221.0
91607	6346.0	1191.0
6320	196.0	382.0
6322	1751.0	194.0
8985	2845.0	3130.0
8986	968.0	2233.0
64002	0.0	0.0
101928378	87.0	31.0
6324	888.0	195.0
64005	262.0	550.0
6323	4.0	135.0
101928376	16.0	8.0
54680	2489.0	1097.0
642938	117.0	16.0
54682	4171.0	2427.0
54681	1110.0	1432.0
196403	1403.0	493.0
6315	0.0	0.0
6314	4731.0	1982.0
6317	2.0	50.0
8976	8802.0	5062.0
6319	488434.0	21024.0
6318	8.0	121.0
642935	10.0	10.0
8992	13042.0	8914.0
8993	6.0	1.0
6331	332.0	10.0
8991	7866.0	1200.0
6330	4211.0	87.0
100421621	31.0	19.0
8996	888.0	859.0
101928388	6.0	3.0
6332	1131.0	6.0
8997	2571.0	1363.0
8994	2927.0	946.0
6335	1158.0	35.0
8995	134.0	91.0
6334	367.0	25.0
147495	6366.0	352.0
100421629	0.0	0.0
8989	20.0	25.0
6326	798.0	41.0
8987	506.0	60.0
6328	930.0	9.0
91624	3823.0	363.0
6327	440.0	14.0
8988	10.0	7.0
6329	1090.0	15.0
642946	100.0	46.0
6340	232.0	973.0
6342	14266.0	4911.0
6341	3923.0	1906.0
6344	104.0	1.0
100421633	0.0	0.0
6343	1.0	22.0
100421634	5.0	0.0
6346	1.0	0.0
6345	312.0	12.0
100421638	0.0	0.0
642958	0.0	0.0
642959	24.0	0.0
6337	4686.0	125.0
642952	1.0	0.0
6336	2.0	0.0
6339	103.0	50.0
91614	119.0	116.0
8999	145.0	3.0
6338	822.0	4403.0
642954	34.0	13.0
6351	457.0	840.0
6352	842.0	2826.0
6355	698.0	1815.0
6354	10.0	224.0
6357	3099.0	295.0
6356	1.0	98.0
100421528	0.0	1.0
6348	217.0	645.0
6347	14025.0	3453.0
196394	513.0	123.0
6362	5535.0	113.0
6361	30.0	23.0
6364	8.0	495.0
6363	387.0	230.0
100421533	10.0	13.0
6366	2763.0	261.0
100421535	0.0	0.0
6368	101.0	7.0
6367	369.0	237.0
101928337	1.0	0.0
6360	87.0	1.0
255349	3.0	0.0
6359	6.0	0.0
6358	2989.0	35.0
6373	70.0	2002.0
101928340	13.0	0.0
6372	96.0	10.0
100421542	0.0	0.0
6375	30.0	41.0
6374	85.0	4.0
100421545	24.0	18.0
6376	14032.0	1628.0
101928345	0.0	0.0
100421549	0.0	0.0
6370	0.0	2.0
255313	0.0	0.0
196374	0.0	0.0
6369	81.0	6.0
6383	16929.0	1353.0
6386	30054.0	7971.0
6385	16276.0	10122.0
6388	2167.0	1392.0
6387	49618.0	7742.0
6389	4807.0	8607.0
255330	0.0	0.0
6382	7185.0	26506.0
102724246	3.0	1.0
255324	24.0	2.0
196385	160.0	29.0
196383	1609.0	396.0
100421550	1.0	0.0
6397	9505.0	2619.0
100421565	0.0	0.0
6396	4052.0	5731.0
100421566	1.0	0.0
6399	1572.0	878.0
6398	509.0	2703.0
6391	8780.0	6162.0
6390	4976.0	4696.0
6392	6716.0	2955.0
282997	121.0	33.0
282996	146.0	36.0
100134229	427.0	1102.0
282991	3275.0	1349.0
100421560	0.0	0.0
100421577	25.0	6.0
100421579	15.0	4.0
255394	2439.0	199.0
102724224	13.0	7.0
54600	0.0	0.0
54602	3830.0	1341.0
282980	0.0	0.0
54606	3545.0	5571.0
100421572	0.0	0.0
100421588	1.0	7.0
100421589	145.0	5.0
282974	166.0	888.0
282973	247.0	56.0
54619	1044.0	1095.0
100421581	3.0	0.0
196335	2.0	1.0
100421582	36.0	9.0
54617	3639.0	1574.0
100421598	0.0	0.0
100421599	0.0	0.0
255374	38.0	81.0
282969	188.0	567.0
102724201	38.0	7.0
282966	0.0	0.0
54622	5369.0	725.0
100134259	127.0	128.0
54621	2382.0	568.0
54620	452.0	1544.0
54626	281.0	59.0
54625	9336.0	6067.0
54623	2865.0	5025.0
54629	5784.0	1654.0
54627	304.0	123.0
27005	1514.0	1719.0
27006	3.0	1.0
27000	2098.0	3689.0
27004	4.0	2.0
27018	3801.0	3317.0
27019	30.0	7.0
400591	0.0	0.0
27010	750.0	133.0
27012	4.0	66.0
27013	3476.0	4430.0
400581	0.0	0.0
400578	11.0	2.0
400569	621.0	450.0
400566	262.0	116.0
389715	1.0	0.0
100313829	1.0	2.0
390729	1.0	0.0
100313824	0.0	0.0
100313822	0.0	0.0
389740	14.0	5.0
389730	0.0	0.0
100038246	0.0	26.0
389727	0.0	0.0
91775	3801.0	419.0
390872	0.0	0.0
390874	0.0	0.0
654835	0.0	0.0
400759	340.0	218.0
400757	1.0	0.0
125997	0.0	0.0
389874	0.0	0.0
389873	0.0	5.0
400752	67.0	114.0
137994	316.0	128.0
642843	11.0	2.0
91768	3215.0	1543.0
64151	136.0	1129.0
64150	264.0	26.0
64168	1227.0	11.0
64167	6276.0	1664.0
390883	0.0	0.0
390882	0.0	1.0
390885	0.0	0.0
