id	f4d80dc6-a28c-4d31-99e8-f58e78678654	a4c7b6e8-ed30-42b2-9daa-0cf0b9d59259
6189	17628.0	48406.0
101928555	158.0	0.0
6182	258.0	1481.0
6181	24755.0	32096.0
6184	9643.0	28351.0
101928559	0.0	0.0
6183	635.0	5429.0
100421350	2.0	8.0
100421351	3.0	4.0
100421353	4.0	1.0
6197	3913.0	2972.0
6196	3756.0	1272.0
6199	986.0	3825.0
6198	1584.0	3351.0
6191	68255.0	144364.0
6193	17393.0	40932.0
6192	0.0	1.0
91373	487.0	598.0
6195	1442.0	3757.0
6194	62032.0	219673.0
390916	841.0	6866.0
145407	173.0	280.0
100421363	3.0	0.0
100421376	0.0	0.0
100421379	0.0	0.0
91369	3922.0	5446.0
91368	727.0	1278.0
652489	1.0	1.0
390924	23.0	21.0
389901	5.0	15.0
390928	1.0	2.0
390927	527.0	301.0
100421371	4.0	2.0
100421374	4.0	4.0
389903	0.0	0.0
100421389	0.0	0.0
91392	322.0	39.0
389935	0.0	0.0
389932	5.0	0.0
100421384	15.0	25.0
100421398	4.0	4.0
100421399	0.0	1.0
101928513	4.0	2.0
91380	0.0	0.0
390904	0.0	4.0
145438	29.0	14.0
100421390	0.0	1.0
100421391	0.0	0.0
100421395	3.0	12.0
100421397	1.0	1.0
375316	45.0	8.0
375318	0.0	1.0
390963	72.0	61.0
375307	8.0	6.0
389941	49.0	114.0
389948	0.0	0.0
375337	0.0	0.0
377997	0.0	0.0
387316	1.0	0.0
121456	48.0	108.0
387317	0.0	0.0
121457	715.0	959.0
389976	0.0	0.0
375341	446.0	455.0
387319	0.0	0.0
375323	2.0	0.0
389970	0.0	0.0
390940	139.0	50.0
133418	1141.0	2423.0
390948	0.0	0.0
121441	1081.0	4172.0
390949	0.0	0.0
652411	0.0	0.0
145370	2.0	3.0
102724954	0.0	1.0
54596	62.0	11.0
375484	307.0	1999.0
91526	567.0	1048.0
133396	0.0	2.0
196951	155.0	104.0
91523	323.0	1388.0
91522	78.0	39.0
121391	0.0	4.0
145376	54.0	18.0
400986	197.0	318.0
400984	16.0	4.0
196968	7.0	1.0
157378	917.0	7566.0
723961	0.0	0.0
145389	369.0	341.0
157381	11.0	0.0
91543	988.0	2198.0
91544	546.0	910.0
102724923	5.0	7.0
652423	1.0	2.0
169355	1.0	16.0
400966	1.0	5.0
121364	0.0	0.0
400961	425.0	820.0
157376	0.0	2.0
91574	872.0	2469.0
157313	18.0	5533.0
157317	0.0	0.0
147991	1496.0	1738.0
399495	3.0	1.0
159963	4.0	0.0
100506965	211.0	16.0
100506963	48.0	64.0
387495	0.0	0.0
387496	883.0	78.0
387494	1.0	0.0
387491	0.0	0.0
387492	26.0	24.0
387486	0.0	0.0
157310	107.0	6.0
100506994	82.0	44.0
338470	0.0	0.0
170302	53.0	3.0
204010	4.0	3.0
399473	98.0	91.0
399474	388.0	268.0
91584	1461.0	2908.0
159989	9.0	169.0
91582	1125.0	1947.0
107126360	3.0	1.0
133383	343.0	718.0
100506930	861.0	6440.0
100820741	0.0	0.0
338448	0.0	0.0
8808	55.0	392.0
8809	198.0	237.0
54512	357.0	2705.0
54511	73.0	94.0
54510	1993.0	1986.0
54516	336.0	448.0
8802	3634.0	8661.0
8803	2176.0	1278.0
54514	0.0	3.0
8800	1916.0	213.0
8801	2892.0	4789.0
8807	78.0	83.0
400916	1183.0	1262.0
54518	1215.0	1382.0
8804	6524.0	18215.0
100506939	1.0	4.0
54517	753.0	5220.0
8805	1209.0	10073.0
8820	38.0	74.0
8821	3861.0	603.0
338440	288.0	458.0
338442	492.0	41.0
8819	245.0	3786.0
100820732	0.0	0.0
255620	0.0	0.0
54522	307.0	1563.0
54521	1084.0	1626.0
54520	1750.0	3309.0
100820735	0.0	0.0
8813	1374.0	2294.0
170393	0.0	16.0
8814	62.0	248.0
170392	4.0	18.0
100506925	0.0	0.0
8811	4.0	8.0
8812	312.0	737.0
8817	174.0	25.0
8818	1571.0	8017.0
54529	1813.0	2797.0
255626	0.0	0.0
8815	2691.0	11981.0
8816	2961.0	2514.0
170394	611.0	1719.0
8831	615.0	920.0
8832	417.0	2238.0
100506953	2.0	2.0
338433	0.0	0.0
338436	0.0	0.0
338427	0.0	0.0
338428	0.0	0.0
338429	0.0	0.0
54534	1117.0	3390.0
54532	3427.0	1542.0
54531	827.0	970.0
54538	4814.0	713.0
8824	2165.0	952.0
8825	805.0	177.0
54537	1449.0	2002.0
54536	1139.0	1285.0
8822	3.0	6.0
8823	4.0	3.0
54535	425.0	2384.0
8828	2412.0	19236.0
8829	8507.0	11836.0
8826	15964.0	17427.0
54539	1895.0	6465.0
8842	3425.0	21522.0
8843	45.0	2.0
8840	42.0	921.0
8841	2141.0	4563.0
100158257	0.0	0.0
54541	1028.0	2789.0
54540	1219.0	1465.0
54545	3349.0	4203.0
54544	0.0	0.0
54543	4718.0	7053.0
54542	2202.0	7780.0
54549	355.0	1247.0
8835	3442.0	650.0
8836	592.0	5293.0
8833	2615.0	13685.0
8834	940.0	2460.0
54546	10.0	0.0
8839	2000.0	288.0
8837	6642.0	7903.0
8838	61.0	2.0
101928483	22.0	106.0
8850	1364.0	933.0
101928484	0.0	6.0
8853	592.0	2783.0
8854	952.0	16.0
8851	73.0	849.0
8852	0.0	0.0
400960	837.0	1303.0
338412	1.0	2.0
338413	0.0	2.0
54552	497.0	1872.0
400957	0.0	1.0
54551	22.0	150.0
54550	69.0	5.0
196996	1137.0	72.0
400955	7.0	10.0
400954	91.0	157.0
54556	565.0	1038.0
54555	1220.0	4413.0
400952	9.0	8.0
54554	536.0	447.0
400950	2.0	7.0
8846	472.0	816.0
100820709	2.0	0.0
8847	77.0	187.0
54558	746.0	165.0
8844	853.0	331.0
54557	609.0	851.0
8848	13831.0	4452.0
196993	227.0	0.0
8861	1863.0	5509.0
101928492	252.0	324.0
8864	2602.0	729.0
6201	17290.0	86166.0
6203	21084.0	28898.0
8862	271.0	189.0
101928496	0.0	0.0
8863	1777.0	1898.0
6202	40926.0	107083.0
723972	0.0	2.0
400946	13.0	8.0
400945	44.0	65.0
54567	1299.0	303.0
54566	1883.0	11024.0
400941	3.0	16.0
8857	2029.0	707.0
8858	2.0	3.0
54569	0.0	0.0
8856	3.0	7.0
54568	0.0	0.0
8859	368.0	1023.0
8871	1761.0	2420.0
8872	2068.0	9335.0
6210	18329.0	41060.0
8870	1694.0	644.0
100421500	0.0	0.0
8875	44.0	109.0
8876	83.0	106.0
8874	3247.0	3137.0
100421506	0.0	0.0
100421509	0.0	0.0
54570	4.0	0.0
400935	3.0	10.0
54574	0.0	0.0
54573	0.0	0.0
54572	7.0	0.0
400932	0.0	0.0
54571	2.0	0.0
54578	1.0	4.0
255631	47.0	144.0
400931	251.0	68.0
54577	6.0	1.0
54576	0.0	0.0
54575	0.0	0.0
6205	36480.0	63490.0
100506915	9.0	13.0
8869	891.0	815.0
6204	7140.0	33953.0
6207	16071.0	17415.0
6206	29142.0	52440.0
8867	838.0	955.0
54579	0.0	2.0
6209	7165.0	12534.0
6208	23204.0	44846.0
170384	1264.0	726.0
100506916	0.0	0.0
8882	1552.0	3162.0
8883	1682.0	3364.0
8880	3453.0	7037.0
8881	3459.0	3201.0
8886	3866.0	8622.0
6223	20540.0	112676.0
100421512	0.0	0.0
8887	6502.0	8066.0
6222	50484.0	234321.0
8884	2876.0	16911.0
6224	28408.0	104588.0
100421515	16.0	26.0
54581	213.0	115.0
54580	0.0	0.0
54585	1431.0	1703.0
54584	82.0	347.0
54583	3257.0	2082.0
54587	4772.0	1220.0
54586	1.0	4.0
8879	2804.0	9327.0
170371	1491.0	346.0
170370	2.0	1.0
8877	946.0	2490.0
6218	24222.0	37887.0
6217	18412.0	84911.0
8878	7831.0	11015.0
6219	0.0	1.0
100506907	0.0	0.0
100506906	61.0	182.0
255649	0.0	3.0
6230	21280.0	20829.0
8893	2349.0	4451.0
8894	3009.0	6840.0
101928440	0.0	1.0
8891	1235.0	3652.0
6232	20723.0	69030.0
8892	856.0	2080.0
6231	9209.0	14344.0
8897	561.0	369.0
6234	6819.0	20440.0
8898	1573.0	2953.0
6233	22711.0	56396.0
8895	5669.0	22758.0
6236	233.0	79.0
8896	1360.0	3013.0
6235	11147.0	22038.0
101928442	0.0	0.0
101928448	8.0	4.0
8890	1552.0	3687.0
280659	0.0	0.0
280657	17.0	2.0
280658	0.0	0.0
280655	3.0	2.0
253039	1608.0	2863.0
6227	9389.0	24812.0
6226	0.0	3.0
6229	29685.0	78521.0
8888	2882.0	7815.0
6228	19666.0	32047.0
6241	88.0	10459.0
6240	2350.0	8375.0
100421411	0.0	0.0
6242	1017.0	7154.0
100421413	1.0	8.0
101928455	2.0	1.0
6244	3.0	0.0
6247	5.0	3.0
100421415	5.0	7.0
6246	0.0	0.0
280644	0.0	0.0
253044	0.0	1.0
6238	5352.0	9239.0
6237	2574.0	797.0
8899	3473.0	8429.0
6239	2479.0	2115.0
6252	1107.0	416.0
100421420	5.0	6.0
6251	4174.0	18231.0
100421422	0.0	23.0
6253	599.0	561.0
6256	3934.0	7288.0
100421424	0.0	0.0
6258	52.0	2.0
6257	1637.0	5871.0
100421428	0.0	1.0
101928469	0.0	38.0
100421429	0.0	3.0
280637	0.0	0.0
280636	1529.0	3843.0
253018	29.0	59.0
253017	0.0	0.0
253012	192.0	5.0
6249	5033.0	8598.0
6248	0.0	0.0
6263	290.0	117.0
100421431	1.0	1.0
6262	115.0	375.0
100421432	1.0	4.0
101928470	1.0	0.0
100421433	2.0	3.0
100421436	29.0	116.0
100421439	1.0	0.0
6261	204.0	1495.0
6260	1.0	1.0
6259	3383.0	6352.0
100421430	0.0	0.0
6274	26.0	24.0
6273	240.0	45.0
6276	5.0	4.0
6275	7337.0	4734.0
6278	11.0	8.0
6277	24684.0	9242.0
6279	195.0	137.0
6272	6475.0	5222.0
6271	963.0	5578.0
6285	2548.0	45.0
6284	2036.0	4342.0
100421455	0.0	0.0
6286	8.0	40.0
6289	5475.0	115.0
6288	31544.0	599.0
6281	10154.0	4082.0
6280	676.0	480.0
6283	9.0	5.0
6282	13098.0	35432.0
123920	2532.0	2256.0
100421451	0.0	0.0
6296	197.0	1264.0
6295	10.0	3.0
6297	872.0	674.0
6299	92.0	32.0
101928420	1.0	0.0
6290	0.0	1.0
6291	57.0	16.0
6294	2019.0	6807.0
6293	2016.0	4516.0
100421478	0.0	0.0
100421479	0.0	0.0
280664	2.0	0.0
54505	2000.0	3728.0
280660	0.0	0.0
54504	1491.0	1335.0
280661	2.0	43.0
54503	610.0	2457.0
54502	3714.0	3391.0
54509	38.0	159.0
123904	0.0	0.0
54508	44.0	18.0
100421473	0.0	0.0
54507	1036.0	2999.0
100421487	0.0	0.0
133308	483.0	1737.0
147945	4.0	6.0
123970	1.0	0.0
100421480	1.0	1.0
147947	857.0	124.0
147948	206.0	52.0
147949	253.0	131.0
100421484	0.0	0.0
100421485	0.0	0.0
100421498	0.0	1.0
100421499	1.0	0.0
101060006	0.0	4.0
101060005	0.0	1.0
101060004	0.0	0.0
100421495	0.0	0.0
100421496	0.0	0.0
351449	0.0	0.0
107126294	4.0	4.0
147965	486.0	2063.0
147968	45.0	331.0
107126289	0.0	0.0
107126287	0.0	0.0
101060039	0.0	0.0
121360	0.0	0.0
101060032	18.0	15.0
135924	0.0	0.0
135927	4.0	3.0
121355	9.0	29.0
147906	308.0	185.0
135932	392.0	455.0
101060045	4.0	1.0
135935	0.0	0.0
101060040	0.0	0.0
147912	336.0	1061.0
135942	0.0	1.0
135941	1.0	0.0
121340	3.0	1.0
135946	0.0	0.0
135948	0.0	0.0
104326190	0.0	0.0
104326191	4.0	0.0
147923	484.0	1832.0
147920	7.0	55.0
147929	158.0	529.0
104326192	0.0	0.0
104326193	2.0	0.0
375444	62.0	224.0
104326189	8.0	0.0
101060020	0.0	0.0
375449	3078.0	583.0
104326188	0.0	0.0
121328	1.0	3.0
91653	2108.0	498.0
389762	0.0	0.0
351143	0.0	0.0
389761	0.0	0.0
390756	0.0	0.0
27087	241.0	436.0
27085	140.0	2188.0
27086	3935.0	2793.0
389756	6.0	0.0
147429	21.0	4.0
27089	2774.0	3968.0
91646	75.0	19220.0
91647	504.0	1184.0
642968	2.0	33.0
135458	1.0	7.0
390766	0.0	1.0
27098	191.0	157.0
27099	2.0	4.0
27097	1194.0	2325.0
389741	28.0	53.0
27090	662.0	1773.0
27091	0.0	1.0
27094	117.0	86.0
27095	2231.0	7585.0
27092	1573.0	281.0
642976	33.0	4.0
400629	0.0	7.0
27093	0.0	0.0
160428	352.0	1592.0
375133	172.0	356.0
387122	1.0	2.0
390730	0.0	0.0
390732	0.0	0.0
390735	1.0	0.0
387119	443.0	390.0
27063	16.0	1135.0
387117	0.0	0.0
27069	7362.0	10550.0
400612	4.0	1.0
27067	1540.0	8919.0
27068	2370.0	4213.0
221908	287.0	1127.0
341799	0.0	0.0
400619	35.0	839.0
642987	110.0	25.0
400618	273.0	184.0
400617	62.0	12.0
64065	11666.0	13906.0
91662	12.0	10.0
91663	15234.0	2834.0
64064	2.0	9.0
64067	195.0	33.0
64066	19.0	13.0
91661	483.0	876.0
91664	411.0	872.0
147463	1160.0	435.0
387111	4.0	1.0
27076	1227.0	1655.0
390748	1.0	0.0
27077	278.0	2319.0
400604	40.0	63.0
27074	229.0	1592.0
27075	5288.0	1359.0
389766	2.0	3.0
387103	110.0	2270.0
387104	3.0	2.0
27079	354.0	586.0
389763	0.0	0.0
341784	1.0	1.0
642996	0.0	3.0
27072	2485.0	3421.0
160419	1.0	1.0
64061	1635.0	905.0
400609	1.0	16.0
160418	1178.0	1665.0
64063	270.0	217.0
27071	472.0	1181.0
64062	2428.0	3855.0
91695	376.0	216.0
100313772	0.0	0.0
100313773	0.0	0.0
64078	359.0	813.0
100313770	1.0	0.0
64077	926.0	1850.0
91694	1503.0	1676.0
100313771	0.0	0.0
390790	1.0	0.0
221927	1417.0	2535.0
390792	3.0	1.0
400680	4.0	8.0
27043	2010.0	9037.0
27044	6163.0	14215.0
27042	1205.0	4577.0
389799	2.0	0.0
100313778	0.0	0.0
100313779	0.0	0.0
64072	513.0	65.0
100313777	0.0	0.0
27040	23.0	30.0
100313774	0.0	0.0
64073	112.0	25.0
64087	5753.0	6140.0
221914	13.0	408.0
64089	568.0	3863.0
100313781	0.0	0.0
91683	509.0	77.0
91689	1492.0	1312.0
100313780	0.0	1.0
245908	0.0	0.0
91687	158.0	3345.0
245909	0.0	0.0
400673	225.0	497.0
389792	714.0	1200.0
389791	4.0	5.0
387129	0.0	0.0
400668	1.0	0.0
389787	17.0	11.0
64081	577.0	253.0
64080	235.0	336.0
64083	4783.0	7892.0
64084	3733.0	196.0
64098	417.0	988.0
64097	817.0	411.0
400660	7.0	13.0
8909	34.0	1.0
27022	1.0	60.0
8907	2041.0	3611.0
341757	0.0	1.0
400658	9.0	22.0
8908	4134.0	578.0
147407	3.0	0.0
27020	4892.0	3126.0
400657	392.0	530.0
27023	3.0	7.0
400654	0.0	0.0
64090	0.0	24.0
64092	310.0	1506.0
64091	342.0	132.0
8900	15.0	12.0
64094	7841.0	957.0
8905	1471.0	1983.0
147409	3.0	0.0
64093	170.0	93.0
8906	1328.0	1656.0
64096	0.0	0.0
8904	1862.0	5039.0
221935	786.0	1474.0
221937	2048.0	4039.0
221938	0.0	0.0
400652	6.0	8.0
400650	2.0	1.0
27039	13.0	5.0
27032	4810.0	15211.0
27033	18.0	111.0
27030	884.0	1413.0
27031	596.0	328.0
27036	36.0	192.0
400645	0.0	0.0
27037	694.0	1252.0
400644	4.0	26.0
27034	1306.0	1176.0
400643	4.0	3.0
27035	29.0	75.0
8912	303.0	98.0
100313769	1.0	0.0
8913	76.0	4.0
8910	2208.0	2587.0
8911	23.0	10.0
8916	1357.0	1921.0
8914	592.0	9081.0
8915	1001.0	1225.0
245935	0.0	0.0
245936	0.0	0.0
245937	10.0	1.0
245938	0.0	0.0
8930	1580.0	3523.0
245939	0.0	0.0
221960	423.0	866.0
245930	0.0	0.0
245931	0.0	0.0
245932	1.0	0.0
245934	0.0	0.0
8929	0.0	0.0
8924	2514.0	4154.0
8927	74.0	72.0
8928	2.0	11.0
8925	3017.0	4142.0
8926	18.0	5.0
221955	652.0	2169.0
8941	0.0	3.0
8942	1076.0	517.0
375189	19.0	34.0
8940	12.0	24.0
245940	0.0	0.0
206338	344.0	23.0
375190	364.0	227.0
196446	21.0	10.0
8934	1648.0	1488.0
8935	2671.0	2075.0
196441	1492.0	2478.0
8932	4487.0	10849.0
8933	3627.0	4108.0
8938	418.0	38.0
8939	2056.0	7079.0
8936	466.0	1458.0
326105	0.0	0.0
245913	0.0	0.0
245915	0.0	0.0
221981	740.0	88.0
245910	0.0	0.0
206358	399.0	2438.0
245911	1.0	0.0
245912	0.0	0.0
196415	0.0	3.0
642909	0.0	2.0
642907	0.0	2.0
8945	1170.0	2028.0
54659	0.0	0.0
54658	0.0	0.0
8943	4089.0	9318.0
54657	0.0	5.0
8944	0.0	0.0
196410	27.0	34.0
245927	0.0	0.0
245928	0.0	0.0
6300	342.0	469.0
245929	0.0	0.0
6302	2064.0	1071.0
6301	4811.0	11335.0
160492	4.0	0.0
54662	2270.0	4085.0
54661	4.0	5.0
54660	34.0	8.0
54665	1273.0	1512.0
54664	2924.0	2559.0
54663	648.0	3409.0
8970	15.0	861.0
8971	2528.0	8429.0
101928363	19.0	0.0
8974	977.0	1680.0
6311	1322.0	5637.0
8975	930.0	4847.0
6310	1662.0	1552.0
91612	4476.0	3948.0
100421601	0.0	0.0
8972	57.0	18.0
8973	6.0	38.0
245972	4.0	45.0
245973	219.0	1231.0
54677	1893.0	428.0
54676	1550.0	5459.0
54675	1624.0	1797.0
147468	0.0	0.0
54674	676.0	106.0
6304	1155.0	925.0
6303	9708.0	13476.0
8968	0.0	12.0
6305	1884.0	3519.0
91603	622.0	1037.0
91608	90.0	812.0
6307	1454.0	3244.0
642924	13.0	1.0
8969	24.0	522.0
6309	2176.0	768.0
91607	2320.0	3248.0
6320	270.0	135.0
6322	549.0	1558.0
8985	1803.0	6812.0
8986	1016.0	4048.0
64002	0.0	0.0
101928378	81.0	82.0
6324	542.0	299.0
64005	280.0	1190.0
6323	14.0	20.0
101928376	2.0	6.0
54680	1183.0	1837.0
642938	32.0	21.0
54682	2718.0	1351.0
54681	964.0	1649.0
196403	901.0	1531.0
6315	0.0	0.0
6314	1561.0	3588.0
6317	0.0	0.0
8976	3259.0	7591.0
6319	55704.0	26372.0
6318	1.0	0.0
642935	8.0	47.0
8992	5678.0	9177.0
8993	0.0	4.0
6331	99.0	380.0
8991	4908.0	1613.0
6330	1045.0	14.0
100421621	16.0	10.0
8996	686.0	932.0
101928388	3.0	7.0
6332	286.0	0.0
8997	982.0	2484.0
8994	1309.0	3807.0
6335	109.0	14.0
8995	12.0	64.0
6334	192.0	78.0
147495	2159.0	2210.0
100421629	1.0	0.0
8989	8.0	60.0
6326	98.0	26.0
8987	191.0	176.0
6328	252.0	11.0
91624	893.0	216.0
6327	78.0	0.0
8988	0.0	9.0
6329	811.0	13.0
642946	62.0	84.0
6340	51.0	1287.0
6342	7826.0	4544.0
6341	1870.0	3832.0
6344	27.0	0.0
100421633	1.0	0.0
6343	0.0	7.0
100421634	0.0	0.0
6346	2.0	0.0
6345	107.0	7.0
100421638	0.0	0.0
642958	0.0	0.0
642959	0.0	0.0
6337	3082.0	193.0
642952	0.0	0.0
6336	0.0	0.0
6339	99.0	59.0
91614	26.0	144.0
8999	18.0	6.0
6338	395.0	2431.0
642954	17.0	19.0
6351	527.0	2020.0
6352	1365.0	6250.0
6355	742.0	449.0
6354	3.0	102.0
6357	233.0	71.0
6356	2.0	178.0
100421528	1.0	1.0
6348	525.0	899.0
6347	5616.0	2890.0
196394	231.0	180.0
6362	121.0	485.0
6361	9.0	23.0
6364	0.0	48.0
6363	1840.0	364.0
100421533	10.0	15.0
6366	2909.0	159.0
100421535	0.0	0.0
6368	14.0	7.0
6367	173.0	247.0
101928337	0.0	0.0
6360	19.0	0.0
255349	12.0	0.0
6359	1.0	1.0
6358	889.0	6.0
6373	152.0	4010.0
101928340	10.0	0.0
6372	37.0	21.0
100421542	0.0	0.0
6375	32.0	60.0
6374	31.0	50.0
100421545	5.0	8.0
6376	11274.0	1623.0
101928345	0.0	0.0
100421549	0.0	0.0
6370	5.0	44.0
255313	0.0	0.0
196374	0.0	6.0
6369	2.0	7.0
6383	4287.0	18613.0
6386	10785.0	18740.0
6385	14129.0	6561.0
6388	1479.0	2368.0
6387	31495.0	4298.0
6389	3306.0	5386.0
255330	0.0	0.0
6382	3415.0	64303.0
102724246	10.0	8.0
255324	5.0	0.0
196385	48.0	339.0
196383	1516.0	889.0
100421550	0.0	0.0
6397	3668.0	6955.0
100421565	0.0	0.0
6396	2806.0	8951.0
100421566	0.0	1.0
6399	636.0	1161.0
6398	792.0	2845.0
6391	3027.0	9450.0
6390	2453.0	13787.0
6392	3084.0	2595.0
282997	49.0	58.0
282996	117.0	24.0
100134229	367.0	448.0
282991	1344.0	2347.0
100421560	0.0	0.0
100421577	27.0	33.0
100421579	1.0	5.0
255394	322.0	187.0
102724224	13.0	10.0
54600	0.0	0.0
54602	1375.0	1206.0
282980	0.0	0.0
54606	2142.0	4387.0
100421572	0.0	0.0
100421588	1.0	5.0
100421589	38.0	4.0
282974	238.0	1472.0
282973	94.0	48.0
54619	394.0	1586.0
100421581	1.0	0.0
196335	0.0	0.0
100421582	13.0	19.0
54617	1679.0	3028.0
100421598	0.0	0.0
100421599	0.0	0.0
255374	37.0	62.0
282969	160.0	444.0
102724201	10.0	0.0
282966	0.0	0.0
54622	2013.0	608.0
100134259	29.0	18.0
54621	1014.0	2593.0
54620	386.0	1162.0
54626	91.0	408.0
54625	4325.0	7722.0
54623	1945.0	6166.0
54629	1860.0	759.0
54627	146.0	40.0
27005	965.0	4128.0
27006	3.0	2.0
27000	1125.0	4255.0
27004	12.0	22.0
27018	2246.0	4173.0
27019	7.0	8.0
400591	1.0	0.0
27010	368.0	235.0
27012	1.0	17.0
27013	2256.0	5775.0
400581	6.0	2.0
400578	2.0	2.0
400569	434.0	764.0
400566	173.0	131.0
389715	0.0	0.0
100313829	0.0	1.0
390729	0.0	0.0
100313824	0.0	0.0
100313822	0.0	0.0
389740	41.0	31.0
389730	0.0	0.0
100038246	0.0	161.0
389727	1.0	0.0
91775	1731.0	1671.0
390872	0.0	0.0
390874	1.0	1.0
654835	0.0	0.0
400759	274.0	998.0
400757	0.0	0.0
125997	0.0	0.0
389874	0.0	0.0
389873	3.0	5.0
400752	48.0	142.0
137994	100.0	78.0
642843	14.0	45.0
91768	1643.0	4241.0
64151	44.0	6655.0
64150	193.0	3.0
64168	445.0	48.0
64167	2604.0	3013.0
390883	0.0	0.0
390882	0.0	0.0
390885	0.0	0.0
390886	0.0	0.0
125988	1033.0	2792.0
400746	355.0	100.0
400745	3.0	3.0
389866	1.0	7.0
150962	357.0	328.0
64175	980.0	1405.0
162968	114.0	208.0
64174	92.0	128.0
162966	434.0	1490.0
162967	946.0	1398.0
162962	475.0	430.0
162963	261.0	627.0
125981	27.0	2.0
149992	0.0	0.0
390856	0.0	0.0
390858	0.0	21.0
27187	1.0	0.0
390857	0.0	0.0
400736	0.0	0.0
400735	0.0	0.0
27185	403.0	535.0
149986	1027.0	5226.0
147323	2.0	17.0
326293	3.0	0.0
100313839	0.0	0.0
389898	0.0	1.0
100313837	0.0	0.0
326295	0.0	0.0
27189	0.0	0.0
100313838	0.0	0.0
326294	0.0	1.0
125972	0.0	0.0
642864	5.0	0.0
100313835	0.0	0.0
326296	0.0	0.0
326298	0.0	0.0
375260	118.0	146.0
27183	2478.0	3230.0
64170	85.0	852.0
642869	0.0	0.0
27180	95.0	331.0
27181	63.0	388.0
64172	393.0	377.0
100313830	1.0	0.0
375248	137.0	496.0
91782	1706.0	2669.0
27197	15.0	23.0
147339	1496.0	2680.0
27198	1633.0	152.0
27195	0.0	0.0
125965	26.0	6.0
27196	0.0	0.0
125963	0.0	1.0
125962	0.0	0.0
27199	83.0	166.0
400720	450.0	165.0
149998	8.0	0.0
389884	0.0	1.0
326286	0.0	0.0
27190	121.0	20.0
64180	2.0	9.0
27193	0.0	0.0
100313842	0.0	0.0
642879	0.0	0.0
100313843	0.0	0.0
27194	0.0	0.0
400728	11.0	6.0
64184	3.0	0.0
100313840	0.0	0.0
100313841	0.0	0.0
100313892	0.0	0.0
642891	10.0	1.0
387264	4.0	7.0
387263	1540.0	1156.0
206412	40.0	18.0
27164	0.0	3.0
27165	24.0	19.0
27163	1597.0	2698.0
400799	2.0	0.0
400798	33.0	51.0
27166	1217.0	2866.0
400797	0.0	0.0
326272	0.0	0.0
326275	1.0	0.0
326277	0.0	1.0
326279	2.0	5.0
27160	0.0	47.0
27161	2135.0	13685.0
326278	0.0	2.0
100313895	0.0	0.0
642888	0.0	0.0
100313896	0.0	0.0
387254	0.0	0.0
400793	894.0	798.0
150928	37.0	141.0
27175	1036.0	501.0
149934	0.0	0.0
27173	4230.0	11512.0
150921	27.0	1.0
27179	0.0	0.0
27177	0.0	0.0
27178	1.0	3.0
341883	2.0	0.0
341880	2.0	1.0
27170	0.0	0.0
326269	2.0	1.0
137964	2432.0	10896.0
390892	0.0	0.0
375298	365.0	717.0
149951	2385.0	4361.0
27148	890.0	691.0
390895	0.0	0.0
206426	0.0	1.0
27143	814.0	983.0
27141	27.0	79.0
27146	25.0	30.0
106029310	0.0	54.0
27147	562.0	152.0
27145	640.0	105.0
123355	598.0	571.0
137970	1.0	34.0
375287	941.0	448.0
387276	0.0	0.0
27159	1.0	0.0
387273	4.0	5.0
150947	0.0	0.0
150946	314.0	1605.0
27153	591.0	2836.0
27154	2104.0	4788.0
400769	0.0	1.0
27151	609.0	263.0
27152	625.0	766.0
123346	0.0	0.0
27158	433.0	1880.0
400765	2.0	0.0
100293516	448.0	444.0
387266	0.0	0.0
27156	4.0	9.0
149954	1.0	0.0
387267	2.0	0.0
375295	300.0	83.0
100313886	0.0	0.0
100313887	0.0	0.0
100313884	0.0	0.0
101928287	3.0	15.0
160365	15.0	66.0
160364	121.0	131.0
102724316	625.0	2447.0
54754	1.0	1.0
54753	594.0	332.0
54752	4.0	9.0
54751	3250.0	10178.0
54758	721.0	1115.0
54757	816.0	826.0
54756	2313.0	9202.0
101928290	28.0	76.0
6401	2242.0	777.0
6400	6756.0	13479.0
102724307	1.0	1.0
54760	110.0	32.0
54765	4790.0	6470.0
54764	992.0	2174.0
54763	55.0	50.0
54762	617.0	293.0
54769	33.0	70.0
54768	35.0	19.0
54766	1.0	2.0
159371	280.0	371.0
100421700	1.0	0.0
100421701	2.0	0.0
100421702	0.0	1.0
100421704	5.0	12.0
100421705	0.0	0.0
100421706	0.0	3.0
100421707	1.0	0.0
100421708	2.0	5.0
100421709	0.0	0.0
54776	1864.0	1866.0
91703	139.0	503.0
6403	2820.0	224.0
6402	459.0	1415.0
6405	2961.0	2468.0
54778	1226.0	1407.0
6404	979.0	3619.0
54777	46.0	1.0
6407	0.0	0.0
6406	0.0	0.0
64100	0.0	0.0
64102	1097.0	2.0
6421	10885.0	21720.0
100421710	1.0	0.0
64101	80.0	53.0
6423	12586.0	7992.0
6422	15927.0	2144.0
64106	16.0	68.0
64105	35.0	607.0
64108	351.0	1219.0
100421716	0.0	0.0
100421717	0.0	0.0
100421718	0.0	0.0
64109	11.0	5.0
54780	1388.0	2583.0
54785	314.0	424.0
54784	337.0	982.0
6414	10829.0	500.0
6416	1999.0	3198.0
54788	2238.0	3724.0
6415	7505.0	5748.0
6418	11154.0	82237.0
6419	978.0	1168.0
6430	11995.0	8733.0
64111	0.0	0.0
162989	781.0	2288.0
