id	3a04fb30-378c-48a0-a02e-85cf81b31b43	fced57a8-570a-4f05-aa10-4e16aa7ecc85
400736	0.0	0.0
400735	0.0	0.0
27185	623.0	470.0
149986	1801.0	11437.0
147323	1.0	3.0
326293	0.0	1.0
100313839	0.0	0.0
389898	0.0	3.0
100313837	0.0	0.0
326295	0.0	0.0
27189	0.0	19.0
100313838	0.0	0.0
326294	0.0	1.0
125972	2.0	0.0
642864	3.0	1.0
100313835	0.0	0.0
326296	0.0	0.0
326298	0.0	0.0
375260	136.0	194.0
27183	3553.0	3949.0
64170	113.0	641.0
642869	1.0	3.0
27180	180.0	392.0
27181	129.0	582.0
64172	589.0	486.0
100313830	0.0	0.0
375248	242.0	127.0
91782	3156.0	6166.0
27197	12.0	44.0
147339	2087.0	2011.0
27198	3949.0	1174.0
27195	0.0	0.0
125965	28.0	13.0
27196	0.0	0.0
125963	0.0	0.0
125962	0.0	0.0
27199	139.0	2.0
400720	668.0	720.0
149998	0.0	3.0
389884	0.0	1.0
326286	0.0	0.0
27190	230.0	19.0
64180	13.0	2.0
27193	0.0	0.0
100313842	0.0	0.0
642879	0.0	0.0
100313843	0.0	0.0
27194	0.0	0.0
400728	37.0	15.0
64184	1.0	8.0
100313840	0.0	0.0
100313841	0.0	0.0
100313892	0.0	0.0
642891	38.0	8.0
387264	4.0	23.0
387263	2244.0	1628.0
206412	50.0	27.0
27164	1.0	2.0
27165	29.0	39.0
27163	2346.0	2867.0
400799	2.0	4.0
400798	19.0	51.0
27166	1841.0	6468.0
400797	0.0	0.0
326272	0.0	0.0
326275	2.0	0.0
326277	0.0	0.0
326279	1.0	8.0
27160	1.0	2.0
27161	4032.0	3440.0
326278	0.0	3.0
100313895	0.0	0.0
642888	0.0	0.0
100313896	0.0	0.0
387254	0.0	0.0
400793	1598.0	3366.0
150928	24.0	95.0
27175	1505.0	1685.0
149934	0.0	0.0
27173	5991.0	19643.0
150921	25.0	4.0
27179	0.0	0.0
27177	0.0	0.0
27178	0.0	3.0
341883	4.0	70.0
341880	1.0	0.0
27170	0.0	0.0
326269	2.0	0.0
137964	4852.0	5995.0
390892	0.0	0.0
375298	215.0	748.0
149951	3049.0	5014.0
27148	1623.0	2126.0
390895	0.0	0.0
206426	4.0	0.0
27143	845.0	1135.0
27141	50.0	69.0
27146	47.0	35.0
106029310	0.0	0.0
27147	1562.0	183.0
27145	1414.0	478.0
123355	961.0	907.0
137970	4.0	0.0
375287	1170.0	941.0
387276	0.0	0.0
27159	1.0	0.0
387273	3.0	27.0
150947	1.0	0.0
150946	418.0	462.0
27153	855.0	2841.0
27154	3882.0	6501.0
400769	0.0	0.0
27151	1676.0	225.0
27152	1356.0	527.0
123346	2.0	2.0
27158	591.0	2058.0
400765	0.0	2.0
100293516	777.0	1244.0
387266	0.0	0.0
27156	7.0	9.0
149954	3.0	0.0
387267	0.0	1.0
375295	282.0	852.0
100313886	0.0	1.0
100313887	0.0	0.0
100313884	0.0	0.0
101928287	15.0	7.0
160365	24.0	48.0
160364	168.0	196.0
102724316	1711.0	799.0
54754	0.0	1.0
54753	655.0	288.0
54752	9.0	5.0
54751	3106.0	2945.0
54758	1068.0	945.0
54757	1158.0	1375.0
54756	3421.0	555.0
101928290	80.0	32.0
6401	11556.0	574.0
6400	12446.0	12130.0
102724307	8.0	0.0
54760	84.0	176.0
54765	9204.0	9224.0
54764	1866.0	1171.0
54763	81.0	1.0
54762	812.0	297.0
54769	75.0	72.0
54768	66.0	40.0
54766	0.0	2.0
159371	510.0	237.0
100421700	2.0	1.0
100421701	0.0	5.0
100421702	1.0	1.0
100421704	3.0	24.0
100421705	1.0	0.0
100421706	0.0	0.0
100421707	2.0	0.0
100421708	3.0	5.0
100421709	0.0	0.0
54776	2598.0	3080.0
91703	82.0	184.0
6403	3365.0	136.0
6402	476.0	1674.0
6405	4698.0	4646.0
54778	2712.0	2446.0
6404	1840.0	4519.0
54777	46.0	3.0
6407	0.0	0.0
6406	1.0	0.0
64100	0.0	0.0
64102	4164.0	11.0
6421	12178.0	22102.0
100421710	0.0	0.0
64101	271.0	139.0
6423	17182.0	73332.0
6422	25205.0	642.0
64106	45.0	96.0
64105	62.0	299.0
64108	296.0	2289.0
100421716	0.0	0.0
100421717	0.0	0.0
100421718	0.0	1.0
64109	5.0	5.0
54780	2341.0	943.0
54785	337.0	487.0
54784	380.0	1074.0
6414	21051.0	1438.0
6416	2754.0	1960.0
54788	4014.0	5329.0
6415	11256.0	15972.0
6418	13422.0	29582.0
6419	1569.0	736.0
6430	14212.0	5402.0
64111	0.0	0.0
162989	1080.0	2690.0
64110	1650.0	2230.0
6432	7521.0	7562.0
6431	10398.0	12774.0
64112	2617.0	1369.0
64115	7162.0	2723.0
6434	7069.0	7842.0
101928243	50.0	38.0
6433	2093.0	3005.0
64114	22375.0	11864.0
101928244	1.0	0.0
100421724	11.0	0.0
64116	2257.0	1291.0
64118	2710.0	12182.0
101928248	7.0	2.0
100421728	0.0	0.0
54790	2289.0	1434.0
100421729	1.0	0.0
104548973	0.0	1.0
104548972	0.0	0.0
54793	2861.0	2780.0
400713	825.0	1119.0
104548971	8.0	3.0
104548970	0.0	0.0
54798	149.0	12.0
255411	1.0	1.0
54797	968.0	1098.0
54796	1390.0	1143.0
54795	2253.0	6133.0
6425	3.0	0.0
6424	16570.0	13260.0
150992	0.0	0.0
6427	5362.0	10620.0
54799	1761.0	1344.0
6426	7225.0	14449.0
6429	3974.0	5515.0
6428	14460.0	17930.0
162979	49.0	831.0
6441	65.0	41.0
64122	1046.0	3256.0
64121	2538.0	2184.0
6440	0.0	0.0
100421731	4.0	0.0
6443	5950.0	2886.0
101928256	0.0	0.0
6442	77.0	45.0
64123	8413.0	2360.0
100421733	0.0	0.0
6445	572.0	23.0
100421734	0.0	0.0
6444	1654.0	1631.0
160313	1.0	5.0
100421736	0.0	0.0
64127	186.0	705.0
162972	614.0	442.0
64129	8306.0	1113.0
255426	32.0	4.0
642818	1.0	0.0
642819	279.0	180.0
400709	84.0	50.0
6439	2.0	46.0
642812	1.0	6.0
64131	3534.0	1932.0
654817	89.0	211.0
6450	764.0	304.0
91750	974.0	906.0
64130	127.0	386.0
654816	78.0	128.0
6452	3354.0	4165.0
100421741	0.0	0.0
64132	1923.0	3767.0
6451	14211.0	13253.0
64135	1565.0	6803.0
91754	8474.0	5500.0
6453	13166.0	3164.0
6456	12.0	0.0
91752	22.0	52.0
64137	15.0	6.0
6455	3669.0	9994.0
147372	390.0	54.0
6447	212.0	372.0
6446	9604.0	3620.0
91748	4297.0	2804.0
6449	3543.0	6855.0
135398	224.0	107.0
91746	5031.0	5002.0
6448	2842.0	4421.0
91749	340.0	124.0
6461	598.0	2104.0
6462	25.0	8.0
6465	0.0	1.0
100421754	0.0	0.0
64146	28.0	88.0
64145	3369.0	2627.0
6464	8434.0	13403.0
162998	49.0	64.0
100421756	1.0	3.0
101928276	1.0	0.0
64147	419.0	260.0
160335	1647.0	630.0
6466	1.0	3.0
162993	555.0	268.0
64149	906.0	1027.0
147381	4.0	7.0
255403	750.0	1394.0
6458	23.0	20.0
6457	3.0	1.0
91734	2.0	0.0
6459	0.0	2.0
6472	2239.0	8207.0
6471	0.0	0.0
6474	560.0	314.0
6473	17.0	0.0
6476	0.0	0.0
6478	3291.0	4233.0
6477	818.0	1158.0
101928200	19.0	2.0
100421648	1.0	0.0
6470	3219.0	1763.0
6469	2.0	1.0
6468	4668.0	3118.0
6483	1746.0	1584.0
6482	5037.0	6266.0
100421652	0.0	1.0
6484	1191.0	3724.0
6487	1308.0	570.0
196294	482.0	500.0
6489	501.0	242.0
497661	686.0	644.0
100421657	1.0	2.0
6480	5536.0	2520.0
102724386	9.0	4.0
6494	1694.0	4661.0
6493	68.0	50.0
6496	10.0	4.0
6495	639.0	1341.0
6498	4116.0	5404.0
101928223	3.0	0.0
6497	8427.0	7384.0
6499	2454.0	5110.0
6490	100.0	183.0
6492	1318.0	28.0
6491	215.0	1642.0
101928232	0.0	0.0
100124700	13.0	26.0
102724368	2.0	3.0
196264	1141.0	1511.0
54700	3510.0	5561.0
54707	1782.0	1998.0
497634	0.0	0.0
54704	3365.0	2193.0
54708	3244.0	3392.0
160287	14.0	5.0
54714	0.0	7.0
54718	205.0	154.0
100421681	0.0	0.0
54716	30.0	29.0
54715	1.0	1.0
100421695	2.0	6.0
100421697	0.0	0.0
100421698	2.0	1.0
100421699	6.0	1.0
102724349	7.0	0.0
102724341	0.0	0.0
159296	0.0	0.0
54729	0.0	0.0
54726	3944.0	3527.0
100421694	0.0	0.0
255480	318.0	403.0
54732	5844.0	26208.0
54734	29.0	46.0
54733	517.0	456.0
54739	765.0	2320.0
54738	1.0	0.0
54737	4950.0	3061.0
160298	10.0	7.0
102724321	0.0	0.0
255488	4017.0	1347.0
54742	149.0	27.0
54741	13117.0	7414.0
54749	3839.0	869.0
137902	121.0	17.0
27128	1352.0	1664.0
27129	15395.0	193.0
29789	4475.0	8557.0
27127	14.0	102.0
27120	23.0	17.0
27121	19.0	0.0
29781	1426.0	3189.0
29780	2522.0	1248.0
27124	959.0	474.0
27125	9863.0	8006.0
27122	4756.0	7314.0
29785	148.0	433.0
27123	299.0	295.0
125919	415.0	428.0
29799	287.0	110.0
390800	0.0	0.0
27131	7071.0	5415.0
654790	113.0	18.0
27132	19.0	549.0
27130	1067.0	926.0
29798	167.0	171.0
27136	0.0	0.0
29797	0.0	0.0
27133	7.0	0.0
29796	3151.0	4093.0
27134	954.0	9629.0
27106	1252.0	3325.0
27107	1735.0	2004.0
29768	22.0	3.0
29767	2644.0	766.0
29766	4932.0	5373.0
27109	1797.0	1178.0
29761	4620.0	2880.0
29760	594.0	1402.0
389813	40.0	654.0
389812	4.0	0.0
27102	9443.0	22066.0
29765	0.0	0.0
29763	658.0	5661.0
27101	2667.0	8054.0
389816	31.0	281.0
27115	572.0	95.0
29778	1.0	1.0
29777	1333.0	3038.0
27113	142.0	835.0
29775	1819.0	1851.0
27111	137.0	197.0
29774	41.0	20.0
27112	80.0	177.0
390831	0.0	0.0
390834	5.0	3.0
390836	0.0	0.0
100313938	0.0	0.0
125950	802.0	1969.0
125958	0.0	0.0
377841	19.0	951.0
390843	0.0	0.0
390844	7.0	2.0
389827	0.0	0.0
652170	0.0	0.0
389860	2.0	0.0
390811	0.0	0.0
389857	0.0	0.0
390816	1.0	2.0
389856	293.0	396.0
125931	23.0	0.0
389852	0.0	1.0
100313914	0.0	0.0
389844	0.0	0.0
389840	15.0	2.0
100313923	0.0	0.0
100313921	0.0	0.0
389849	14.0	51.0
91893	195.0	211.0
91894	5.0	15.0
147670	15.0	13.0
147664	4.0	6.0
642721	0.0	1.0
64285	2229.0	5541.0
64284	750.0	1551.0
64288	640.0	361.0
147685	58.0	59.0
121026	0.0	0.0
123688	329.0	246.0
341568	2.0	0.0
341567	3.0	4.0
642737	1.0	2.0
64283	2350.0	510.0
64282	1074.0	2089.0
389541	2245.0	3797.0
147694	1190.0	855.0
389537	162.0	255.0
147686	344.0	522.0
147687	498.0	388.0
121014	0.0	0.0
642741	12.0	29.0
159686	58.0	34.0
642746	0.0	0.0
642762	0.0	0.0
390502	0.0	0.0
390501	0.0	0.0
390503	0.0	0.0
121006	22.0	13.0
389524	447.0	193.0
147699	36.0	37.0
133060	0.0	0.0
100313962	0.0	0.0
135644	0.0	2.0
27285	55.0	18.0
27286	5216.0	3062.0
27283	0.0	0.0
27284	75.0	39.0
389558	361.0	292.0
27289	1038.0	7927.0
27287	157.0	39.0
27288	0.0	0.0
135656	1.0	0.0
390561	2.0	11.0
27296	55.0	24.0
389549	0.0	5.0
27297	2349.0	3317.0
27294	13.0	37.0
27295	6575.0	1271.0
27299	19.0	2243.0
642776	3.0	7.0
27292	1785.0	1827.0
27293	545.0	126.0
27290	7.0	145.0
642778	8.0	3.0
27291	973.0	866.0
160622	1367.0	341.0
390531	4.0	7.0
147650	172.0	219.0
390530	2.0	3.0
390535	0.0	0.0
390539	0.0	0.0
147646	3.0	13.0
390538	0.0	0.0
654783	0.0	0.0
147645	224.0	235.0
341511	0.0	1.0
6500	17615.0	17552.0
133015	759.0	739.0
400410	69.0	227.0
147660	41.0	24.0
121054	0.0	5.0
121053	387.0	566.0
147657	1062.0	1872.0
147658	7.0	9.0
400406	4.0	21.0
642799	0.0	0.0
642796	0.0	0.0
133022	266.0	236.0
642797	143.0	301.0
101928165	0.0	0.0
6511	3.0	0.0
390595	218.0	69.0
6510	10747.0	26290.0
390594	0.0	0.0
100421803	0.0	1.0
100421804	17.0	2.0
390598	18.0	8.0
100421805	18.0	1.0
100421806	6.0	2.0
100421807	1.0	1.0
6509	6864.0	3749.0
54870	5483.0	3277.0
54875	791.0	591.0
54874	5983.0	7270.0
54873	18101.0	1380.0
389599	1.0	0.0
54872	2798.0	3687.0
102724430	0.0	0.0
54879	587.0	734.0
6502	1062.0	1371.0
54878	4359.0	2992.0
6504	105.0	500.0
54877	1842.0	1857.0
91801	774.0	564.0
6503	737.0	2342.0
54876	2419.0	2076.0
6506	409.0	503.0
6505	467.0	538.0
91807	26.0	23.0
6508	718.0	830.0
6507	2425.0	2018.0
101928176	53.0	8.0
6520	6120.0	12677.0
6522	3765.0	12754.0
221717	0.0	1.0
6521	92.0	0.0
221718	1.0	0.0
100421813	6.0	0.0
64207	3702.0	4289.0
100421816	6.0	5.0
221711	18.0	2.0
64208	109.0	10.0
221710	900.0	1908.0
54882	217.0	267.0
54881	1503.0	2225.0
54880	2513.0	3621.0
54886	75.0	0.0
54885	946.0	664.0
54884	41334.0	8175.0
54883	1457.0	1919.0
6513	2210.0	9866.0
6512	211.0	33.0
54888	3576.0	8902.0
6515	10332.0	1798.0
54887	2387.0	2504.0
6514	0.0	0.0
6517	1247.0	19.0
6519	10.0	2.0
6518	508.0	522.0
221749	5021.0	1395.0
64210	3690.0	3231.0
6531	14.0	7.0
100421820	1.0	1.0
64211	1.0	0.0
6530	198.0	3.0
6533	2585.0	7608.0
6532	16.0	24.0
100421823	0.0	1.0
390572	0.0	4.0
64216	825.0	1276.0
64215	1710.0	3344.0
100421825	0.0	0.0
64218	1318.0	4618.0
100421827	0.0	0.0
100421828	0.0	5.0
64219	3021.0	1166.0
100421829	17.0	15.0
54893	4070.0	817.0
54892	988.0	4144.0
54891	1754.0	1949.0
54890	7124.0	6251.0
54897	1810.0	2102.0
54896	719.0	1507.0
54894	1117.0	1963.0
6524	9.0	2.0
6523	1328.0	16.0
170062	0.0	0.0
101928190	0.0	0.0
54899	1725.0	994.0
6526	5761.0	2954.0
6525	2653.0	2421.0
54898	1392.0	291.0
6528	1.0	10.0
91828	6.0	51.0
170067	0.0	2.0
6527	55.0	10.0
6529	79.0	259.0
6540	6.0	0.0
64221	520.0	258.0
64220	60.0	977.0
6542	4861.0	24374.0
64223	1579.0	3491.0
6541	3065.0	1970.0
64222	2296.0	6861.0
390581	0.0	2.0
64225	3118.0	3353.0
6543	5.0	141.0
64224	2521.0	2294.0
105376261	2.0	3.0
6535	2181.0	2220.0
6534	1.0	4.0
6536	1247.0	1106.0
6539	72.0	239.0
6538	73.0	46.0
64232	0.0	0.0
6551	0.0	0.0
6550	28.0	21.0
64231	4245.0	4662.0
6553	102.0	53.0
91851	38140.0	372.0
64236	1018.0	2010.0
6555	0.0	0.0
101928122	2.0	0.0
6554	5.0	0.0
6546	1424.0	1011.0
6545	806.0	2.0
6548	4831.0	6912.0
6547	42.0	9.0
6549	477.0	2157.0
6560	4704.0	3254.0
64241	3.0	0.0
64240	5.0	10.0
6561	0.0	1.0
6564	22.0	0.0
6563	213.0	71.0
100421854	33.0	22.0
101928136	40.0	6.0
6566	1549.0	1093.0
6565	274.0	120.0
100421859	1.0	4.0
101928138	0.0	0.0
221756	234.0	193.0
6557	13.0	28.0
6556	248.0	539.0
6559	5.0	18.0
91833	1685.0	1527.0
6558	6890.0	7031.0
133083	0.0	0.0
6571	92.0	24.0
101928142	17.0	5.0
100421860	0.0	3.0
6570	2.0	7.0
100421861	0.0	0.0
6573	696.0	1578.0
6572	0.0	1.0
101928141	111.0	1.0
91875	1078.0	1290.0
6575	2985.0	4567.0
6574	2910.0	7928.0
101928147	0.0	0.0
100421865	13.0	7.0
6576	4539.0	7509.0
221785	951.0	1524.0
245711	20.0	18.0
169044	21.0	456.0
221786	448.0	631.0
6568	1.0	0.0
6567	4082.0	1421.0
91869	1396.0	2172.0
6569	0.0	3.0
6582	2.0	0.0
91860	167.0	133.0
101928153	236.0	94.0
6581	656.0	117.0
101928154	174.0	3.0
6584	1889.0	2329.0
101928151	0.0	0.0
6583	241.0	150.0
6586	22316.0	5021.0
6585	51.0	46.0
101928158	5.0	6.0
91862	1000.0	1561.0
6588	15.0	4.0
6580	18.0	2.0
169026	0.0	11.0
6579	53.0	0.0
6578	1287.0	1694.0
6595	14654.0	8227.0
6594	5514.0	1300.0
30817	437.0	734.0
6597	4646.0	14382.0
6596	3593.0	2269.0
30816	24.0	2.0
30819	8119.0	42.0
6599	7900.0	5595.0
100421767	0.0	0.0
6598	2791.0	5265.0
30818	278.0	125.0
100421768	0.0	0.0
100421769	1.0	0.0
6591	1122.0	1861.0
6590	3157.0	2175.0
30820	21.0	19.0
100421774	0.0	1.0
100421776	0.0	0.0
100421779	4.0	4.0
282706	1.0	0.0
255104	1848.0	2693.0
255101	3.0	13.0
54802	1045.0	1364.0
30813	4.0	0.0
30812	94.0	22.0
54801	1399.0	1512.0
54800	4411.0	2197.0
30815	8119.0	3571.0
30814	0.0	1.0
54806	1451.0	854.0
54805	769.0	881.0
30811	727.0	1020.0
100421771	0.0	0.0
54809	1642.0	6639.0
100421784	8.0	6.0
54808	3743.0	2542.0
54807	488.0	676.0
29802	19.0	25.0
29801	1892.0	933.0
29800	1037.0	574.0
101928104	9.0	3.0
29803	5095.0	15276.0
54813	1200.0	1282.0
54812	3031.0	3654.0
54811	2296.0	2391.0
54810	798.0	57.0
54816	3154.0	1870.0
54815	3693.0	5969.0
54814	597.0	895.0
100421794	0.0	2.0
54819	746.0	1174.0
100421796	141.0	115.0
100421797	0.0	1.0
101928113	18.0	4.0
100421799	0.0	0.0
54820	1859.0	3579.0
54823	661.0	392.0
54822	4320.0	2197.0
54821	22.0	414.0
54828	2056.0	1959.0
54827	7.0	1.0
54826	426.0	337.0
54825	9.0	35.0
54829	3171.0	7762.0
282756	0.0	0.0
54831	1.0	1.0
54830	55.0	47.0
282754	0.0	0.0
102724473	0.0	1.0
54834	1289.0	1965.0
54832	7799.0	3946.0
54839	327.0	165.0
54838	9281.0	5522.0
54836	1474.0	2872.0
54842	3959.0	3054.0
54841	1147.0	343.0
54840	1363.0	2432.0
54845	2573.0	16652.0
54843	3989.0	7465.0
54849	2111.0	1994.0
54848	925.0	107.0
54847	1627.0	1886.0
100359394	1.0	0.0
100359397	0.0	0.0
100359396	12.0	0.0
255119	6.0	5.0
54853	1627.0	3432.0
54852	476.0	2177.0
54851	747.0	455.0
54850	1074.0	1074.0
54857	15.0	91.0
54856	3212.0	4192.0
54855	2709.0	3510.0
54854	228.0	751.0
54859	1174.0	957.0
54858	2822.0	1336.0
255130	4.0	6.0
54860	1.0	0.0
100134015	9.0	8.0
54863	342.0	649.0
54862	2085.0	6435.0
54861	6026.0	3303.0
54868	1472.0	3953.0
54867	9339.0	10849.0
54866	10.0	20.0
54865	1174.0	3855.0
54869	622.0	8298.0
255180	6.0	0.0
27249	4800.0	6758.0
27247	2231.0	1751.0
27248	5010.0	7558.0
100431168	1.0	1.0
400360	3.0	3.0
107161163	0.0	0.0
27241	1199.0	902.0
27242	5727.0	2433.0
27240	57.0	512.0
27245	2122.0	2564.0
400359	3.0	4.0
27246	3427.0	4544.0
27243	4850.0	11055.0
27244	3279.0	851.0
678655	750.0	1061.0
642687	0.0	3.0
282791	14.0	3.0
282790	1.0	3.0
107161154	3.0	4.0
27258	2281.0	3707.0
100431177	0.0	0.0
255193	3.0	1.0
27252	2048.0	1394.0
27253	493.0	1612.0
27250	11606.0	8498.0
100431173	0.0	0.0
27257	984.0	2259.0
100431172	1.0	1.0
255189	99.0	965.0
27254	35.0	173.0
282786	0.0	0.0
27255	100.0	12.0
123606	1260.0	933.0
107161144	44.0	58.0
29889	3117.0	6083.0
29888	3867.0	9801.0
103344929	0.0	0.0
29887	4407.0	2850.0
103344928	2.0	3.0
107161145	0.0	0.0
27229	1168.0	1166.0
353500	5.0	115.0
29882	1682.0	5355.0
29881	47.0	104.0
29880	1604.0	1700.0
103344932	12.0	2.0
29886	1298.0	3745.0
282776	0.0	0.0
282775	0.0	0.0
29883	4722.0	7440.0
282770	0.0	0.0
103344930	0.0	1.0
353515	0.0	0.0
27238	1133.0	3017.0
27239	163.0	64.0
29899	446.0	2158.0
27236	2969.0	3989.0
27237	550.0	3673.0
353513	0.0	0.0
353514	147.0	138.0
353511	272.0	204.0
27230	12037.0	12961.0
29893	111.0	500.0
27231	2.0	1.0
282769	0.0	0.0
29890	4559.0	3269.0
29896	3667.0	5937.0
27235	496.0	728.0
27232	96.0	21.0
29895	11.0	8.0
255167	33.0	15.0
29894	2742.0	10227.0
27233	215.0	48.0
282763	0.0	0.0
27201	8.0	9.0
27202	921.0	581.0
27200	1.0	0.0
30849	3571.0	2621.0
30851	1438.0	2008.0
30850	1650.0	4607.0
400389	7.0	2.0
29844	327.0	1564.0
29843	1308.0	3007.0
400385	4.0	4.0
29842	1857.0	60.0
29841	2640.0	1756.0
30846	35423.0	7075.0
30845	1568.0	1307.0
30848	0.0	0.0
30847	0.0	0.0
30844	6597.0	5690.0
30827	1818.0	2181.0
29855	4424.0	6218.0
123624	0.0	0.0
29851	40.0	317.0
29850	2.0	1.0
30835	2298.0	96.0
30834	615.0	1876.0
30837	2476.0	1257.0
30836	4125.0	7908.0
30833	472.0	2030.0
30832	751.0	616.0
64395	1881.0	2203.0
64397	15401.0	2681.0
64396	1.0	0.0
64399	32.0	4.0
64398	3243.0	2986.0
390634	0.0	1.0
390637	400.0	609.0
389634	25.0	17.0
389633	3.0	0.0
400511	0.0	0.0
389631	0.0	0.0
64393	3230.0	2147.0
389630	0.0	0.0
390643	0.0	0.0
400506	813.0	2962.0
390649	0.0	0.0
390648	1.0	0.0
389626	0.0	0.0
400500	0.0	0.0
642612	0.0	0.0
160518	2028.0	362.0
341689	0.0	0.0
400508	6.0	20.0
642614	0.0	0.0
389662	24.0	1.0
390610	0.0	9.0
377677	227.0	107.0
390612	0.0	0.0
390616	5.0	2.0
389658	0.0	0.0
389655	8.0	24.0
341674	0.0	0.0
642623	0.0	0.0
642627	0.0	0.0
341676	219.0	227.0
642641	8.0	29.0
389652	7.0	0.0
389649	6.0	6.0
390627	34.0	117.0
389644	1.0	0.0
389643	101.0	136.0
642633	0.0	0.0
642631	0.0	0.0
642636	0.0	2.0
101928085	58.0	36.0
642652	0.0	0.0
375035	4580.0	6169.0
221806	148.0	79.0
338017	0.0	8.0
389677	1001.0	1674.0
389676	1.0	0.0
101928099	6.0	10.0
642663	0.0	0.0
389674	6.0	11.0
389672	8.0	7.0
338002	1.0	0.0
400550	0.0	0.0
338004	0.0	0.0
390688	3.0	0.0
338005	0.0	1.0
389668	72.0	405.0
375033	2945.0	382.0
341640	294.0	6.0
642659	66.0	125.0
642658	12.0	31.0
221823	0.0	0.0
6610	508.0	428.0
375057	280.0	899.0
390650	0.0	0.0
375056	7411.0	8550.0
387044	0.0	0.0
390652	0.0	0.0
390651	0.0	0.0
387043	0.0	0.0
6609	2927.0	3511.0
147525	161.0	32.0
6608	1241.0	640.0
387039	0.0	1.0
387036	28.0	31.0
6601	7122.0	6972.0
6603	5694.0	14137.0
6602	4190.0	5254.0
6605	4826.0	6675.0
6604	1001.0	784.0
375061	2820.0	228.0
6607	107.0	196.0
6606	213.0	430.0
6621	732.0	2707.0
6620	0.0	5.0
642683	0.0	0.0
390660	1.0	2.0
390664	0.0	0.0
387032	282.0	452.0
389692	1.0	117.0
390667	3.0	5.0
123591	55.0	84.0
389690	1.0	0.0
6619	1914.0	2403.0
6612	5499.0	8235.0
6611	3000.0	6687.0
6614	2814.0	2582.0
6613	6400.0	22487.0
6616	21.0	292.0
6615	434.0	439.0
6618	936.0	2597.0
6617	616.0	440.0
6632	1605.0	4848.0
6631	2714.0	8388.0
387066	3764.0	2882.0
387065	0.0	4.0
64319	3342.0	8930.0
64318	1225.0	1442.0
387063	2.0	0.0
245812	861.0	1620.0
54991	303.0	944.0
54996	1804.0	195.0
54995	476.0	644.0
54994	4234.0	15841.0
54993	605.0	615.0
6623	5862.0	1069.0
6622	369.0	168.0
6625	4901.0	7233.0
54998	1598.0	5802.0
6624	2746.0	4216.0
54997	258.0	86.0
6627	933.0	3544.0
6626	2095.0	3703.0
6629	2267.0	5507.0
6628	3644.0	9309.0
64320	1125.0	2151.0
6641	922.0	909.0
6640	2279.0	1365.0
64321	928.0	195.0
64324	7204.0	9017.0
6643	5369.0	6956.0
221838	692.0	435.0
6642	13226.0	6787.0
64326	2709.0	4300.0
387055	0.0	0.0
64328	2238.0	1674.0
64327	2917.0	6364.0
221833	0.0	0.0
221830	1480.0	1948.0
6634	4153.0	6521.0
6633	4845.0	9871.0
6636	1287.0	3442.0
6635	1500.0	3695.0
6638	2416.0	1746.0
6637	1213.0	2628.0
101928062	4.0	4.0
6650	983.0	2157.0
64333	545.0	1035.0
6652	1368.0	1690.0
64332	6866.0	574.0
6651	22607.0	21064.0
6654	8380.0	3516.0
100421943	0.0	0.0
6653	9630.0	4636.0
387082	8.0	4.0
102724536	36.0	32.0
78987	2837.0	2854.0
78986	8.0	3.0
78989	74.0	7.0
6645	4500.0	2586.0
78988	1613.0	1730.0
6644	0.0	0.0
6647	10592.0	34282.0
6646	2581.0	3711.0
6649	6801.0	570.0
91949	1919.0	2442.0
6648	28165.0	27070.0
91947	4574.0	1356.0
91948	7.0	1.0
64342	1654.0	2557.0
6661	0.0	0.0
6660	720.0	81.0
245806	6.0	1.0
6663	0.0	0.0
64344	788.0	14.0
4000	23258.0	47781.0
4001	416.0	6488.0
6662	5081.0	1368.0
64343	2136.0	1207.0
91942	688.0	875.0
6665	81.0	407.0
6664	26.0	125.0
101928079	58.0	66.0
387074	0.0	0.0
387071	4.0	3.0
245802	20.0	0.0
196549	37.0	13.0
6656	1.0	2.0
6655	4655.0	2660.0
6658	0.0	0.0
6657	0.0	265.0
6659	5105.0	15682.0
196541	1.0	0.0
91937	37.0	30.0
6670	6310.0	7542.0
6672	4846.0	6593.0
6671	781.0	679.0
4010	2400.0	4665.0
6674	470.0	1579.0
4012	11027.0	4901.0
91975	283.0	234.0
6676	93.0	250.0
4013	3403.0	695.0
101928001	0.0	0.0
6675	5968.0	6762.0
4014	0.0	0.0
64359	1640.0	2186.0
221883	14.0	17.0
100271927	6.0	1.0
102724515	761.0	1038.0
196513	1191.0	1419.0
4004	8.0	1.0
6667	10914.0	13703.0
4005	1955.0	1026.0
6666	946.0	1449.0
4007	414.0	823.0
6668	2359.0	2666.0
91966	936.0	1665.0
4008	977.0	3742.0
4009	132.0	3.0
6683	1446.0	2145.0
4023	86122.0	568.0
100421975	1.0	0.0
6687	3142.0	3582.0
4025	4.0	3.0
100271918	0.0	0.0
101928017	21.0	15.0
78990	251.0	374.0
78992	1927.0	3844.0
78991	683.0	1602.0
78994	1559.0	3603.0
78996	1848.0	2114.0
78995	144.0	527.0
196527	20726.0	6099.0
78998	73.0	611.0
78997	4.0	4.0
196528	2952.0	2460.0
4015	5495.0	7815.0
6678	225430.0	263524.0
6677	1.0	0.0
4016	1426.0	5833.0
78999	304.0	925.0
4017	4895.0	6385.0
4018	2.0	0.0
6692	6168.0	19804.0
6691	13.0	3.0
101928022	5.0	1.0
6694	0.0	0.0
