id	40633fb7-6665-4897-ba2d-76502e35dcd7	432d86b3-b5d0-46c0-96d8-d7d5f4e6c3b6
387934	1.0	0.0
100533790	5.0	38.0
100506169	26.0	11.0
64881	8.0	28.0
375940	0.0	0.0
399939	0.0	0.0
100506161	164.0	41.0
100506164	2.0	2.0
399937	0.0	0.0
387921	2945.0	1551.0
100288198	247.0	44.0
100288195	0.0	0.0
387923	312.0	69.0
387924	7.0	4.0
64895	2071.0	1411.0
100506195	0.0	5.0
64897	1251.0	672.0
399909	4746.0	6598.0
100288185	0.0	0.0
100288179	1.0	0.0
121601	9.0	7.0
100288173	0.0	0.0
100506190	3870.0	3809.0
399965	6.0	11.0
399967	0.0	0.0
101060111	0.0	0.0
100506134	3.0	0.0
100533754	0.0	0.0
157638	10695.0	13111.0
399968	5.0	0.0
169611	7298.0	1277.0
145645	0.0	0.0
100132402	0.0	0.0
100132403	2.0	2.0
100132406	258.0	64.0
387978	0.0	0.0
100506126	3.0	0.0
399972	57.0	315.0
157627	0.0	0.0
399979	7863.0	3497.0
121665	5142.0	1891.0
100132415	48.0	18.0
100132417	13.0	63.0
133688	20.0	0.0
399942	11.0	16.0
100506157	52.0	44.0
100533731	0.0	0.0
133686	3804.0	1532.0
157657	578.0	781.0
399940	0.0	0.0
170627	1.0	0.0
170626	0.0	0.0
399947	6.0	1.0
399949	9.0	7.0
399948	1720.0	30.0
100132420	0.0	0.0
100132421	0.0	0.0
170622	6145.0	2401.0
133690	3.0	43.0
131034	13.0	4.0
399950	6.0	0.0
101060105	0.0	0.0
387990	24.0	9.0
100506144	314.0	153.0
399959	97.0	5.0
121643	0.0	67.0
121642	1188.0	979.0
100132439	1.0	0.0
542767	10.0	6.0
100533713	0.0	0.0
100533714	0.0	0.0
100533717	0.0	0.0
100533718	0.0	0.0
100462954	0.0	0.0
100132441	5.0	0.0
100462957	0.0	0.0
100533725	5.0	1.0
100533721	0.0	0.0
101060160	0.0	0.0
64801	1372.0	1151.0
64800	406.0	176.0
64802	1193.0	687.0
64805	425.0	70.0
100132450	4.0	1.0
100144435	0.0	0.0
100506115	70.0	425.0
399988	2.0	13.0
100506119	239.0	265.0
64816	19.0	3.0
64806	1.0	3.0
100132463	2.0	0.0
100132464	0.0	0.0
145624	6.0	0.0
100132467	2.0	0.0
101060146	238.0	126.0
101060144	0.0	0.0
100506108	1.0	1.0
100132476	0.0	0.0
100132479	0.0	0.0
649489	1.0	0.0
650474	8.0	124.0
101060192	0.0	0.0
101060195	632.0	279.0
4606	32.0	22.0
4607	3.0	10.0
4608	6.0	10.0
4609	9962.0	5765.0
4600	1724.0	2915.0
4601	8762.0	2389.0
4602	5029.0	6710.0
4603	375.0	1338.0
4604	3859.0	10.0
4605	108.0	5183.0
202018	3462.0	692.0
4617	0.0	0.0
170555	1.0	0.0
4618	2.0	0.0
170554	0.0	0.0
4619	34.0	7.0
170552	0.0	0.0
170559	7.0	13.0
202020	335.0	47.0
170556	3.0	0.0
4610	1010.0	2348.0
4611	0.0	0.0
4613	137.0	221.0
170550	1.0	0.0
4615	3468.0	3998.0
4616	1560.0	2224.0
100506311	693.0	45.0
101060176	0.0	0.0
101060171	4.0	0.0
4628	12135.0	2746.0
4629	119111.0	698.0
170589	0.0	1.0
4620	16.0	1.0
4621	486.0	110.0
4622	2.0	2.0
4624	4.0	13.0
4625	2.0	8.0
4626	8.0	5.0
4627	163148.0	53994.0
432369	9.0	20.0
100506301	2.0	2.0
101060189	0.0	0.0
100506305	313.0	32.0
4640	14.0	27.0
4641	18740.0	10193.0
170575	991.0	568.0
4632	0.0	0.0
4633	6.0	4.0
4634	19.0	0.0
4635	8.0	9.0
170572	2.0	2.0
4636	698.0	254.0
4637	42332.0	26479.0
4638	85520.0	2030.0
157556	10.0	1.0
133584	1719.0	182.0
4650	6446.0	7740.0
4651	4438.0	3553.0
170529	0.0	0.0
170527	1.0	1.0
170526	1.0	0.0
202051	255.0	63.0
170524	0.0	0.0
145567	1051.0	1056.0
202052	1408.0	172.0
170523	0.0	0.0
4642	6874.0	2599.0
4643	4324.0	2368.0
253639	369.0	80.0
4644	3469.0	2934.0
4645	6622.0	3270.0
4646	14649.0	11876.0
4647	457.0	1025.0
253635	1501.0	1061.0
4648	40.0	40.0
4649	8479.0	1584.0
4660	19196.0	1051.0
4661	8.0	57.0
2001	8478.0	181.0
2000	1415.0	1336.0
170517	4.0	5.0
170516	11.0	7.0
145581	263.0	10.0
169522	11.0	5.0
170511	0.0	0.0
170510	0.0	1.0
170514	1.0	4.0
170513	0.0	0.0
4653	127.0	1.0
4654	0.0	0.0
4656	4.0	2.0
4659	9505.0	2104.0
4670	16076.0	14597.0
4671	76.0	51.0
4673	29926.0	12010.0
4674	1277.0	486.0
2012	11312.0	3358.0
2011	6298.0	8824.0
2010	3752.0	3878.0
2009	955.0	219.0
170542	3.0	0.0
2006	2342.0	510.0
170541	20.0	4.0
2005	5358.0	3419.0
170548	6.0	0.0
2004	5080.0	1965.0
170547	0.0	0.0
2003	0.0	0.0
2002	2224.0	2734.0
4664	6523.0	1573.0
4665	2847.0	1467.0
4666	74338.0	23660.0
4668	2846.0	4810.0
170540	0.0	0.0
4669	1882.0	1826.0
157567	2197.0	1924.0
4680	538.0	337.0
4681	3528.0	2529.0
4682	1096.0	739.0
4683	6983.0	10072.0
4684	2302.0	73.0
4685	668.0	395.0
2023	47760.0	51729.0
2022	9080.0	7125.0
2021	185.0	405.0
170539	4.0	13.0
2020	18.0	9.0
170533	2.0	1.0
2019	220.0	47.0
2018	157.0	17.0
2017	13318.0	8101.0
2016	17.0	18.0
170537	1.0	3.0
2015	50.0	40.0
170536	3.0	2.0
2014	980.0	1809.0
170535	0.0	0.0
2013	11338.0	12920.0
4675	623.0	34.0
100134934	4.0	17.0
157570	30.0	280.0
4676	9491.0	5890.0
4677	11366.0	11274.0
4678	5735.0	7130.0
100134938	28.0	11.0
157574	173.0	65.0
4690	2554.0	2447.0
4691	42064.0	29044.0
4692	2294.0	293.0
4693	173.0	6.0
4694	3659.0	2759.0
4695	2183.0	1737.0
4696	1653.0	1735.0
2034	23247.0	12758.0
2033	13548.0	5995.0
2030	9567.0	3738.0
100288165	116.0	212.0
2029	11519.0	11574.0
2028	906.0	233.0
2027	255.0	124.0
2026	1414.0	1311.0
2025	0.0	0.0
4686	3682.0	2385.0
4688	334.0	2717.0
4689	229.0	684.0
348487	14.0	65.0
2045	122.0	24.0
2044	4.0	0.0
2043	1939.0	268.0
2042	283.0	101.0
2041	1918.0	828.0
2040	12298.0	26628.0
2039	2046.0	177.0
2038	14.0	4.0
2037	9102.0	1490.0
2036	6752.0	3901.0
2035	4485.0	2769.0
4697	6937.0	7739.0
4698	5055.0	3196.0
735301	138.0	368.0
4699	0.0	0.0
2056	12.0	62.0
2055	1479.0	605.0
2054	752.0	551.0
2053	5041.0	630.0
100288149	1.0	0.0
2052	9975.0	9577.0
2051	2132.0	391.0
2050	10915.0	4985.0
100288142	203.0	123.0
253650	103.0	23.0
2049	11191.0	3524.0
2048	168.0	711.0
2047	3237.0	67.0
2046	0.0	12.0
2067	4098.0	2201.0
2066	4924.0	836.0
2065	27022.0	13649.0
2064	27184.0	25538.0
2063	2419.0	4865.0
2060	7006.0	4328.0
253665	2.0	2.0
100288130	0.0	0.0
2059	6047.0	1910.0
2058	12261.0	14257.0
2057	596.0	455.0
2070	29.0	3.0
649446	368.0	259.0
2078	2429.0	418.0
2077	3162.0	1582.0
2074	1825.0	1068.0
2073	1978.0	774.0
2072	1230.0	973.0
100288122	39.0	2.0
2071	4162.0	2633.0
2069	7.0	4.0
2068	2070.0	1187.0
2081	3680.0	3867.0
649458	0.0	0.0
2086	1089.0	927.0
105751187	1.0	0.0
100288111	0.0	0.0
2079	4774.0	4967.0
170591	10.0	11.0
2091	13345.0	5970.0
2099	35592.0	29718.0
2098	8465.0	2312.0
100653515	5.0	3.0
64951	298.0	213.0
64949	2459.0	1638.0
64960	2362.0	4082.0
64963	1166.0	2194.0
64965	1995.0	1263.0
64968	2056.0	1403.0
64969	2532.0	2080.0
100132372	4.0	2.0
64975	1263.0	3638.0
64976	1821.0	2242.0
64979	782.0	941.0
100132380	25.0	0.0
64978	412.0	469.0
100132382	6.0	0.0
100132386	0.0	0.0
64981	1828.0	2522.0
64983	2383.0	1326.0
100132396	0.0	0.0
100132399	0.0	0.0
100616668	92.0	11.0
287015	0.0	0.0
100506299	24.0	6.0
121512	3019.0	557.0
100288083	2.0	3.0
101060200	926.0	41.0
100288077	9.0	0.0
100288072	18.0	5.0
121504	157.0	58.0
121506	709.0	190.0
101060233	0.0	0.0
121551	1526.0	170.0
100506246	0.0	0.0
133558	4.0	0.0
100506244	0.0	0.0
157506	1312.0	5152.0
100506243	121.0	2.0
121549	0.0	4.0
101060211	0.0	0.0
100533851	0.0	0.0
170506	5136.0	5218.0
100506275	0.0	0.0
170504	1.0	1.0
170503	1.0	0.0
100132308	0.0	0.0
121536	3142.0	1070.0
101060226	1141.0	338.0
64900	1933.0	630.0
64902	6.0	52.0
64901	274.0	24.0
145553	106.0	54.0
100132311	0.0	0.0
157530	28.0	13.0
100506211	127.0	130.0
100506215	277.0	40.0
121599	0.0	7.0
100132321	0.0	0.0
100132322	0.0	0.0
100533844	0.0	0.0
100506205	0.0	0.0
101060280	0.0	0.0
64922	0.0	1.0
64921	4206.0	1372.0
64924	5400.0	2497.0
100533849	0.0	0.0
64926	452.0	1403.0
64925	1666.0	973.0
64919	556.0	671.0
100132332	0.0	0.0
133522	941.0	284.0
100506233	322.0	364.0
104644205	0.0	0.0
100506237	0.0	0.0
4705	7112.0	3452.0
64928	1622.0	2125.0
4706	1946.0	2969.0
64927	2419.0	362.0
100132341	1463.0	823.0
4707	1656.0	1580.0
4708	2787.0	2912.0
4709	1508.0	1551.0
100132346	1.0	1.0
145501	13.0	7.0
145508	592.0	446.0
4700	2117.0	2377.0
4701	115.0	148.0
4702	2075.0	3162.0
4703	214.0	107.0
4704	2074.0	1617.0
101060264	24.0	64.0
100506229	1.0	3.0
64940	327.0	204.0
64943	3367.0	2863.0
64946	408.0	467.0
204777	3.0	0.0
4716	3012.0	4168.0
4717	2264.0	1097.0
100132352	743.0	110.0
4718	2740.0	2259.0
4719	7833.0	4534.0
100132355	0.0	0.0
100132358	1.0	1.0
4710	4396.0	3341.0
4711	4220.0	5331.0
4712	1599.0	1300.0
4713	2560.0	3924.0
4714	1420.0	1012.0
4715	5623.0	15252.0
100506412	0.0	6.0
407039	0.0	2.0
407036	11.0	0.0
407037	0.0	0.0
100506413	0.0	0.0
407030	1.0	0.0
407031	1.0	0.0
407034	0.0	0.0
407035	0.0	0.0
407032	27.0	14.0
407033	0.0	0.0
4728	2436.0	2780.0
4729	501.0	314.0
4720	5967.0	8313.0
4722	2945.0	2153.0
4723	7779.0	9109.0
4724	2720.0	1098.0
4725	4900.0	6146.0
4726	1885.0	1981.0
407027	0.0	0.0
407028	0.0	0.0
407025	0.0	0.0
407026	0.0	0.0
407029	0.0	0.0
407020	0.0	0.0
407023	0.0	0.0
407024	0.0	0.0
407021	0.0	1.0
407022	0.0	0.0
4738	2816.0	2715.0
4739	6318.0	866.0
100506409	63.0	8.0
4730	56.0	31.0
4731	2743.0	1913.0
4733	3397.0	5205.0
4734	2714.0	508.0
4735	29725.0	15215.0
4736	80577.0	26293.0
407016	2.0	1.0
407017	0.0	1.0
100506433	10.0	0.0
407014	22.0	17.0
407015	0.0	0.0
4750	2363.0	759.0
407018	12.0	3.0
100506436	90.0	86.0
4751	42.0	1568.0
407019	56.0	0.0
407013	7.0	0.0
407010	13.0	0.0
407011	20.0	0.0
192217	25.0	3.0
4741	38.0	1.0
4744	132.0	85.0
4745	8.0	3.0
4747	4.0	7.0
407006	10.0	0.0
407003	2.0	2.0
100506421	27.0	0.0
650368	162.0	25.0
407004	0.0	0.0
407009	0.0	0.0
4760	1.0	1.0
4761	12.0	4.0
407007	0.0	0.0
100506424	0.0	0.0
4762	0.0	0.0
407008	0.0	0.0
2100	66.0	49.0
649395	2.0	1.0
348180	650.0	1339.0
407001	0.0	0.0
407002	2.0	0.0
407000	0.0	0.0
4752	955.0	244.0
4753	294.0	460.0
100506428	392.0	183.0
4756	10676.0	889.0
4758	4292.0	4641.0
4759	1.0	0.0
4771	3750.0	4708.0
4772	1645.0	621.0
4773	2066.0	1267.0
348174	4.0	0.0
2110	2453.0	1049.0
2108	5465.0	3398.0
2107	9211.0	5507.0
2104	1229.0	21.0
2103	50.0	9.0
2101	2176.0	1457.0
4763	12036.0	6035.0
4764	0.0	0.0
4768	0.0	0.0
2109	2860.0	1979.0
4780	10549.0	5722.0
4781	33865.0	1893.0
4782	18133.0	15303.0
4783	1681.0	1044.0
4784	26196.0	4645.0
2122	1256.0	466.0
2121	4051.0	419.0
2120	11575.0	3336.0
143282	169.0	28.0
2119	5208.0	406.0
2118	900.0	110.0
100303743	0.0	0.0
2117	5976.0	2192.0
2116	45.0	44.0
100303745	0.0	0.0
2115	3648.0	305.0
2114	4877.0	1082.0
167227	5472.0	1942.0
2113	7887.0	5407.0
143279	1727.0	598.0
4774	8473.0	3563.0
4775	2870.0	1438.0
4776	2210.0	294.0
4778	11.0	74.0
4779	23324.0	20539.0
4790	6146.0	3671.0
348158	2.0	0.0
4791	2806.0	3539.0
4792	7087.0	7830.0
4793	955.0	1180.0
348156	51.0	20.0
4794	748.0	1387.0
4795	1532.0	516.0
407052	0.0	0.0
2132	6647.0	2967.0
407053	0.0	0.0
2131	3912.0	3545.0
407050	6.0	3.0
2130	12889.0	12991.0
407051	0.0	0.0
407056	1.0	0.0
407054	0.0	0.0
407055	0.0	0.0
2128	15.0	3.0
2125	2413.0	5606.0
2124	774.0	2401.0
2123	305.0	904.0
255919	1040.0	453.0
407049	0.0	0.0
407047	0.0	0.0
407048	0.0	0.0
407041	0.0	0.0
407042	0.0	0.0
407040	9.0	0.0
2140	3018.0	1653.0
407045	0.0	0.0
407046	0.0	0.0
407043	0.0	0.0
407044	0.0	0.0
2139	3401.0	3333.0
2138	114.0	6.0
2137	4063.0	1071.0
2135	1815.0	588.0
2134	382.0	5.0
4796	554.0	2361.0
100303728	164.0	100.0
4798	4081.0	1494.0
4799	5658.0	1976.0
255928	1.0	11.0
255926	1.0	0.0
2155	191.0	164.0
2153	84.0	350.0
2152	3015.0	193.0
2151	243.0	407.0
2150	1057.0	178.0
253314	0.0	0.0
2149	1561.0	2606.0
100288042	0.0	0.0
2147	1.0	0.0
2146	283.0	1368.0
2145	6713.0	1735.0
348120	0.0	0.0
2166	1510.0	839.0
2165	2.0	0.0
100288038	4.0	7.0
2162	1458.0	513.0
2161	172.0	297.0
2160	0.0	0.0
100288035	0.0	2.0
2159	639.0	17.0
2158	0.0	0.0
2157	2691.0	376.0
652959	5.0	1.0
348110	4648.0	2949.0
2177	869.0	1838.0
2176	1051.0	732.0
2175	188.0	562.0
2173	565.0	0.0
2172	5.0	14.0
2171	412.0	461.0
2170	285.0	528.0
338799	827.0	174.0
100288022	0.0	0.0
100303755	166.0	219.0
2169	1.0	0.0
2168	6.0	0.0
2167	12709.0	497.0
2180	9538.0	5411.0
2188	1798.0	714.0
2187	81.0	185.0
2186	11804.0	6608.0
2185	3009.0	2345.0
2184	3193.0	3192.0
338785	0.0	2.0
2182	4521.0	2464.0
2181	15158.0	12983.0
100288013	0.0	0.0
2178	660.0	403.0
255967	5349.0	2128.0
2191	434.0	782.0
649324	0.0	0.0
2199	5144.0	2966.0
652972	26.0	30.0
100288008	4.0	0.0
2197	22774.0	18105.0
2196	9283.0	172.0
338773	1454.0	1477.0
652974	0.0	0.0
2195	30900.0	1637.0
652975	0.0	0.0
2194	38535.0	144084.0
2193	2943.0	5268.0
2192	14796.0	9932.0
104355140	0.0	0.0
652978	8.0	1.0
104355141	4.0	0.0
104355143	1.0	1.0
104355145	2.0	1.0
104355146	0.0	0.0
104355147	0.0	0.0
652980	0.0	0.0
2189	1244.0	926.0
104355148	21.0	5.0
104355149	0.0	0.0
121916	0.0	0.0
652968	149.0	129.0
652969	2.0	0.0
652960	6.0	2.0
649330	1.0	0.0
652961	0.0	0.0
338761	39.0	31.0
652963	0.0	1.0
652965	0.0	0.0
652966	0.0	0.0
338758	324.0	57.0
104355133	1.0	0.0
104355135	0.0	0.0
104355136	2.0	0.0
104355137	0.0	0.0
104355138	0.0	0.0
104355139	11.0	6.0
121906	3.0	0.0
192286	2145.0	1685.0
652995	12.0	12.0
338751	3.0	0.0
338755	1.0	0.0
101290508	0.0	0.0
652985	2.0	2.0
101290506	100.0	63.0
101290504	4.0	1.0
101290503	0.0	0.0
104355150	1.0	0.0
101290502	0.0	0.0
104355151	0.0	0.0
104355152	3.0	0.0
338739	5.0	43.0
652991	0.0	0.0
101290501	0.0	0.0
101290500	0.0	12.0
100132247	342.0	95.0
121838	74.0	0.0
100132251	0.0	0.0
145814	3.0	0.0
100132264	7.0	0.0
100132268	1.0	1.0
145820	111.0	12.0
157807	19.0	7.0
338821	2.0	0.0
100132273	181.0	96.0
338811	173.0	82.0
338817	50.0	13.0
145837	176.0	6.0
375719	36.0	0.0
100132288	153.0	73.0
100132289	0.0	0.0
338809	0.0	4.0
101060321	1.0	0.0
100132291	7.0	6.0
375704	274.0	90.0
100132295	0.0	0.0
50484	2586.0	2843.0
50486	2322.0	303.0
50485	2167.0	1355.0
50488	10280.0	5029.0
50487	47.0	5.0
50489	114.0	87.0
387712	60.0	43.0
387718	0.0	0.0
387715	7.0	0.0
652904	0.0	0.0
101060301	0.0	0.0
387700	502.0	2.0
387707	6.0	1.0
387703	4.0	5.0
107063611	0.0	0.0
100506377	0.0	0.0
100506376	3.0	2.0
107063612	0.0	0.0
101060351	1.0	1.0
375759	10.0	15.0
399726	150.0	10.0
101928969	135.0	4.0
375757	991.0	1780.0
387733	10.0	3.0
100533990	2.0	4.0
375743	7031.0	1250.0
100506365	2527.0	2226.0
101928971	0.0	0.0
157869	2116.0	316.0
143241	0.0	3.0
375748	1710.0	445.0
169841	343.0	107.0
387723	197.0	65.0
375775	2463.0	445.0
100506392	166.0	75.0
399708	0.0	0.0
100506390	0.0	0.0
399706	0.0	0.0
101928989	1.0	0.0
100506394	179.0	13.0
143244	20.0	24.0
387755	4.0	5.0
387751	438.0	698.0
100533970	69.0	32.0
387758	1012.0	253.0
101928991	2.0	0.0
100506380	492.0	488.0
100506385	28.0	63.0
101928999	0.0	0.0
399717	278.0	945.0
387745	67.0	27.0
170850	7.0	7.0
387742	0.0	0.0
387747	3.0	0.0
387748	0.0	1.0
100506334	165.0	216.0
100533955	2.0	3.0
100533952	12.0	1.0
100506330	23.0	8.0
101928922	0.0	0.0
4804	5710.0	155.0
387778	7.0	53.0
4807	7.0	14.0
4808	19.0	3.0
100132201	7.0	0.0
4809	6982.0	5485.0
387775	4.0	7.0
100134869	148.0	62.0
4800	3337.0	1788.0
4801	3106.0	1184.0
4802	4236.0	3073.0
4803	24.0	8.0
133874	24.0	14.0
399774	0.0	2.0
100506328	36.0	13.0
100506325	302.0	223.0
101928931	30.0	20.0
4815	115.0	162.0
4817	2151.0	1744.0
4818	178.0	1668.0
387763	404.0	281.0
145853	611.0	224.0
375791	61.0	239.0
145858	5.0	0.0
375790	23990.0	25514.0
4810	2054.0	649.0
4811	5778.0	2625.0
4814	4881.0	5706.0
373159	0.0	2.0
100506356	0.0	0.0
101060376	45.0	46.0
399746	0.0	0.0
373156	9846.0	5597.0
157855	9.0	0.0
170825	1.0	0.0
101928941	6.0	0.0
399748	4.0	21.0
4826	458.0	24.0
4828	276.0	244.0
4829	14.0	2.0
169834	391.0	22.0
145864	1641.0	1416.0
4820	11837.0	2237.0
4821	11.0	2.0
4824	2130.0	354.0
4825	27.0	5.0
100506343	11.0	2.0
157848	2.0	1.0
4837	2153.0	1652.0
4838	18.0	5.0
145873	66.0	220.0
4839	2227.0	1853.0
387787	199.0	39.0
100132234	2.0	2.0
4830	1170.0	5346.0
4831	3611.0	3921.0
4832	2070.0	2988.0
4833	3553.0	6659.0
4835	2088.0	2098.0
4836	10706.0	8219.0
650236	0.0	0.0
102467146	68.0	7.0
4850	2882.0	1409.0
4848	5682.0	2896.0
4849	3182.0	2037.0
143187	1552.0	1255.0
4841	25594.0	22418.0
4842	34.0	11.0
4843	51.0	60.0
155185	32.0	623.0
155184	1.0	4.0
4846	544.0	344.0
192111	2216.0	2773.0
4860	955.0	2974.0
4861	80.0	65.0
167153	4693.0	2261.0
192127	0.0	0.0
100421090	0.0	1.0
192128	1.0	0.0
4851	7157.0	2878.0
4852	1.0	0.0
4853	31055.0	11294.0
4854	17645.0	11092.0
100506527	0.0	0.0
100421096	2.0	0.0
4855	3588.0	581.0
100421097	34.0	7.0
4856	895.0	110.0
4857	1847.0	37.0
4858	466.0	131.0
100506555	18.0	0.0
4871	0.0	0.0
2210	26.0	164.0
649264	22.0	1.0
2207	655.0	4010.0
2206	58.0	255.0
2205	572.0	39.0
101928904	0.0	0.0
2204	4.0	31.0
2203	4345.0	5280.0
2202	23903.0	12186.0
2201	61.0	259.0
2200	5261.0	5991.0
4862	2083.0	103.0
4863	2362.0	1523.0
4864	5666.0	3294.0
4867	722.0	447.0
2209	72.0	698.0
4868	1.0	2.0
2208	12.0	17.0
4869	38788.0	16355.0
100506542	0.0	0.0
4880	60.0	2.0
4881	1989.0	207.0
4882	1689.0	149.0
4883	564.0	362.0
2220	139.0	15.0
101928913	543.0	110.0
100506540	81.0	45.0
2218	2435.0	1384.0
2217	8225.0	5742.0
2216	0.0	0.0
2215	2.0	21.0
2214	2090.0	6950.0
2213	215.0	634.0
2212	567.0	1383.0
4874	4.0	0.0
4875	9.0	22.0
4878	10.0	10.0
4879	0.0	2.0
2219	208.0	708.0
4891	8407.0	3634.0
4892	2.0	20.0
4893	3561.0	3549.0
2232	722.0	2605.0
2231	4.0	1.0
2230	1127.0	816.0
649288	1.0	0.0
2229	0.0	1.0
2228	0.0	1.0
2227	0.0	0.0
204474	0.0	0.0
2224	3949.0	3200.0
2222	11279.0	6072.0
4884	174.0	38.0
4885	17.0	34.0
4886	1458.0	8.0
4887	5870.0	0.0
4888	16.0	2.0
4889	88.0	0.0
131177	1497.0	15.0
2243	2.0	3.0
2242	1387.0	599.0
2241	3225.0	420.0
649299	1.0	2.0
143162	86.0	0.0
2239	3202.0	4064.0
2237	1018.0	2587.0
2236	0.0	0.0
2235	2250.0	2749.0
4897	78.0	99.0
4898	9145.0	12498.0
4899	1718.0	778.0
131185	2.0	3.0
2254	29.0	0.0
2253	0.0	0.0
2252	1734.0	205.0
2251	0.0	0.0
2250	2.0	11.0
2249	0.0	0.0
2248	0.0	1.0
2247	2900.0	90.0
2246	6197.0	174.0
2245	1368.0	893.0
2244	11.0	19.0
100506516	118.0	63.0
2264	1714.0	592.0
348262	3564.0	13520.0
2263	9832.0	11023.0
2262	22.0	3.0
2261	756.0	618.0
2260	14705.0	2677.0
169792	372.0	102.0
613227	0.0	0.0
2259	580.0	35.0
2258	928.0	18.0
167127	132.0	9.0
2257	258.0	70.0
2256	73.0	4.0
2255	765.0	4.0
100506506	0.0	0.0
348254	7.0	0.0
2275	1825.0	904.0
2274	6339.0	361.0
2273	7449.0	555.0
2272	822.0	176.0
2271	4079.0	3554.0
100132086	1.0	0.0
253430	1222.0	2350.0
2268	343.0	1385.0
2267	10.0	16.0
2266	10.0	27.0
348249	0.0	0.0
2287	2435.0	2466.0
2286	2588.0	2297.0
2284	0.0	0.0
2283	0.0	0.0
2281	187.0	85.0
2280	8325.0	7524.0
2277	1547.0	26.0
2290	1.0	0.0
348235	1352.0	3315.0
2298	55.0	62.0
2297	11.0	6.0
2296	2321.0	90.0
2295	210.0	64.0
2294	16.0	13.0
2289	3626.0	3114.0
2288	16273.0	15412.0
2299	2095.0	1.0
338879	2.0	1.0
338870	4.0	1.0
652873	1.0	0.0
253461	10795.0	3055.0
338872	93.0	2.0
192134	1.0	4.0
104054213	16.0	0.0
338862	0.0	0.0
338864	0.0	0.0
192146	17.0	6.0
100132121	0.0	0.0
100846978	87.0	9.0
100132124	0.0	0.0
100132132	0.0	0.0
100846993	0.0	0.0
100846994	0.0	0.0
100846991	0.0	0.0
100846992	0.0	0.0
100846998	0.0	0.0
100846995	0.0	0.0
100846996	0.0	0.0
100132142	2.0	1.0
100846999	0.0	0.0
338949	0.0	0.0
100132153	1.0	0.0
100132159	251.0	100.0
107063536	0.0	0.0
107063538	0.0	0.0
107063537	0.0	0.0
107063539	1.0	1.0
399804	102.0	41.0
399806	0.0	0.0
100132163	26.0	0.0
100132166	0.0	0.0
100132169	55.0	66.0
387815	0.0	0.0
107063540	0.0	0.0
107063543	0.0	0.0
107063544	0.0	0.0
399818	1272.0	770.0
399814	0.0	0.0
100132173	0.0	0.0
338917	0.0	0.0
387804	195.0	8.0
375850	0.0	0.0
387837	4.0	17.0
387836	0.0	0.0
100132195	0.0	0.0
121727	0.0	0.0
157753	41.0	2.0
133789	1.0	0.0
101928840	3.0	0.0
100421008	0.0	0.0
100506492	0.0	1133.0
613210	0.0	0.0
613211	3.0	0.0
613212	16.0	0.0
100506495	477.0	36.0
101928846	10.0	10.0
387856	135.0	16.0
387853	0.0	0.0
613209	0.0	0.0
121793	10.0	4.0
145767	161.0	32.0
100073347	2.0	0.0
399857	1.0	1.0
100421018	0.0	0.0
145781	46.0	14.0
613204	0.0	0.0
387845	32.0	19.0
145773	273.0	41.0
170712	0.0	0.0
387841	130.0	49.0
100134713	58.0	44.0
387849	24.0	1.0
157773	97.0	8.0
399823	105.0	7.0
131149	0.0	0.0
157777	209.0	250.0
399829	1.0	2.0
101928869	0.0	0.0
399827	0.0	0.0
4904	19017.0	20647.0
4905	2560.0	4459.0
4907	1789.0	699.0
4908	207.0	1.0
4909	594.0	10.0
145788	175.0	79.0
4900	150.0	201.0
4901	93.0	70.0
4902	183.0	63.0
155100	1.0	1.0
157769	3846.0	7379.0
399839	0.0	0.0
4914	53.0	86.0
4915	30689.0	851.0
387867	17.0	16.0
4916	1552.0	37.0
4917	15.0	0.0
4919	955.0	59.0
4910	0.0	0.0
4911	0.0	0.0
4912	0.0	0.0
4913	700.0	861.0
50507	88.0	271.0
399888	34.0	2.0
100421046	0.0	0.0
50506	343.0	51.0
100421047	2.0	0.0
50509	1078.0	791.0
50508	0.0	0.0
157713	2.0	3.0
100506457	2.0	1.0
133746	3808.0	778.0
100506451	396.0	27.0
4925	8780.0	2517.0
4926	35194.0	10537.0
4927	2143.0	1615.0
4928	11103.0	5863.0
4929	1033.0	580.0
387895	10.0	14.0
387893	2038.0	1308.0
50512	1702.0	1034.0
50511	56.0	5.0
4920	1342.0	255.0
4921	8194.0	674.0
50514	5.0	1.0
4922	121.0	191.0
4923	2.0	5.0
4924	16186.0	10082.0
50515	613.0	1934.0
100421045	0.0	8.0
100421057	0.0	0.0
100421058	0.0	0.0
100506443	0.0	1.0
387890	11.0	7.0
157708	0.0	0.0
4938	3891.0	6522.0
4939	5428.0	10453.0
387885	35.0	26.0
387882	715.0	634.0
4931	1706.0	1647.0
100421055	0.0	0.0
4935	184.0	164.0
100506475	0.0	0.0
157739	24.0	3.0
4947	6823.0	3389.0
4948	242.0	0.0
145741	9.0	12.0
100132100	1.0	0.0
101928827	0.0	0.0
100132101	1.0	0.0
100132103	8.0	0.0
100132104	0.0	3.0
169714	1343.0	1364.0
4940	7111.0	15090.0
145748	1084.0	346.0
4942	16774.0	9652.0
4943	1652.0	961.0
4946	18849.0	32874.0
399876	0.0	0.0
100506465	5.0	29.0
157724	7.0	8.0
100506469	699.0	244.0
131118	1896.0	1903.0
100506462	70.0	52.0
4958	630.0	100.0
100132116	1270.0	21.0
4951	0.0	0.0
