id	57b2e9d8-ddae-4457-9959-0d911288e8dc	4dddb0ad-1c56-4100-9f5e-a0e9722a12f9
414918	696.0	321.0
106480913	0.0	0.0
57458	881.0	681.0
390429	0.0	0.0
57459	1708.0	2551.0
57453	53.0	1.0
57455	1390.0	756.0
57456	1270.0	1570.0
106479939	0.0	0.0
390472	0.0	0.0
162540	0.0	1.0
150554	5.0	20.0
729082	3809.0	3493.0
729085	472.0	181.0
729079	2.0	2.0
390483	1.0	0.0
730061	6.0	9.0
150568	0.0	0.0
729073	6.0	12.0
497258	184.0	45.0
106479916	0.0	0.0
106479915	0.0	0.0
106479914	0.0	0.0
106479913	0.0	0.0
106479912	0.0	0.0
106479911	0.0	0.0
106479910	0.0	0.0
730094	570.0	456.0
730092	491.0	79.0
730091	95.0	25.0
150577	0.0	0.0
150572	1369.0	1.0
106479909	0.0	0.0
106479908	0.0	0.0
106479907	0.0	0.0
106479906	0.0	0.0
106479905	0.0	0.0
106479904	0.0	0.0
106479903	2.0	0.0
102546227	2.0	0.0
106479902	0.0	1.0
730087	87.0	202.0
106479901	0.0	0.0
106479900	0.0	0.0
730086	1.0	0.0
729097	19.0	13.0
389493	42.0	133.0
221613	0.0	0.0
729096	14.0	12.0
729092	7.0	9.0
729046	26.0	19.0
729042	0.0	1.0
729041	31.0	16.0
730029	120.0	126.0
730023	2.0	5.0
729032	0.0	0.0
730016	0.0	0.0
730058	0.0	0.0
730052	0.0	7.0
730051	516.0	359.0
221662	81.0	8.0
150538	5.0	3.0
162515	124.0	23.0
162517	11.0	25.0
729059	1.0	2.0
162514	94.0	101.0
730041	13.0	9.0
149563	293.0	0.0
221656	795.0	1512.0
729050	0.0	0.0
221687	36.0	190.0
221692	487.0	390.0
162494	126.0	29.0
654391	2.0	1.0
198437	0.0	1.0
257629	1.0	1.0
267004	0.0	2.0
149499	22.0	1.0
162466	40.0	21.0
255022	8.0	1.0
162461	17.0	63.0
267010	0.0	0.0
267012	0.0	0.0
267013	8.0	25.0
150472	395.0	575.0
255031	262.0	96.0
255025	0.0	0.0
101101692	68.0	24.0
255027	919.0	153.0
267002	357.0	325.0
150483	6.0	9.0
282617	0.0	1.0
282618	3.0	33.0
282616	0.0	5.0
644990	18.0	3.0
9103	577.0	590.0
9100	2461.0	6277.0
9101	1980.0	2355.0
644994	0.0	0.0
9107	1295.0	1777.0
9104	384.0	7.0
400242	243.0	166.0
84959	664.0	2130.0
255061	10.0	3.0
84958	1376.0	545.0
654319	0.0	8.0
100996315	2.0	0.0
84966	227.0	559.0
57348	1833.0	47.0
282679	92.0	90.0
84968	149.0	7.0
84967	1430.0	915.0
84962	916.0	616.0
57343	565.0	964.0
654320	0.0	0.0
255057	24.0	42.0
84961	1278.0	705.0
654321	6.0	0.0
400238	0.0	0.0
654322	6.0	1.0
84964	118.0	100.0
400236	205.0	228.0
644988	1.0	0.0
84960	63.0	52.0
642326	0.0	0.0
9113	1144.0	935.0
9114	8127.0	6091.0
9111	1156.0	3066.0
9112	2627.0	4207.0
9117	2660.0	1962.0
9118	0.0	136.0
414899	0.0	0.0
100996307	307.0	52.0
100996306	0.0	0.0
84948	614.0	617.0
9110	1259.0	3898.0
84947	423.0	482.0
84955	689.0	1401.0
84954	1355.0	1576.0
84957	440.0	674.0
100996301	3.0	29.0
84951	2462.0	158.0
84950	1844.0	2834.0
84953	25.0	33.0
400224	19.0	28.0
84952	1506.0	1482.0
644998	0.0	0.0
9108	53.0	36.0
642337	1.0	0.0
644997	7.0	4.0
9124	11472.0	2587.0
9125	1941.0	2536.0
9122	601.0	145.0
9123	1716.0	5692.0
9128	1486.0	2564.0
9129	2139.0	3368.0
9126	2404.0	2686.0
9127	155.0	3.0
94304	0.0	0.0
255043	111.0	38.0
9120	98.0	135.0
9121	681.0	270.0
57369	0.0	0.0
84988	1275.0	838.0
84987	2314.0	1028.0
84989	20.0	13.0
84984	167.0	145.0
84983	16.0	1.0
84986	990.0	505.0
84985	18.0	2147.0
642345	0.0	1.0
9119	9.0	3.0
84981	1953.0	918.0
9135	4417.0	2658.0
9136	986.0	1570.0
9133	373.0	1865.0
9134	63.0	296.0
9139	1403.0	1717.0
267014	0.0	0.0
267015	1.0	6.0
9138	5693.0	4047.0
267017	0.0	2.0
9131	2303.0	3150.0
9132	223.0	82.0
84969	222.0	200.0
9130	4032.0	6218.0
400208	27.0	7.0
84976	624.0	214.0
400209	71.0	40.0
400206	0.0	0.0
84978	30.0	36.0
84973	3028.0	1465.0
84975	2227.0	1713.0
57379	15.0	2.0
642357	12.0	10.0
84971	621.0	769.0
84970	6.0	0.0
267020	1.0	6.0
9146	2712.0	3739.0
9147	1009.0	1033.0
9144	8728.0	10491.0
9145	1909.0	614.0
9148	31.0	9.0
106479899	0.0	0.0
9149	1272.0	848.0
106479898	0.0	0.0
106479897	0.0	1.0
106480886	0.0	0.0
106479896	0.0	0.0
106480885	0.0	0.0
106480888	1.0	0.0
106479895	0.0	0.0
106480887	0.0	0.0
106479894	0.0	0.0
106479893	0.0	0.0
9142	1.0	0.0
57380	1331.0	2175.0
9143	32.0	108.0
106479892	0.0	0.0
106480889	0.0	0.0
57381	1992.0	249.0
9140	1720.0	1460.0
106479891	0.0	0.0
9141	1768.0	2646.0
106479890	0.0	0.0
106480891	0.0	0.0
106480890	0.0	0.0
654364	34.0	16.0
106480893	0.0	0.0
106480892	0.0	0.0
106480895	0.0	0.0
106480894	0.0	0.0
9158	3049.0	2162.0
9156	129.0	687.0
106479889	0.0	0.0
9159	1976.0	1957.0
106479888	0.0	0.0
106479887	0.0	0.0
654346	7.0	11.0
106479886	0.0	0.0
106480897	0.0	0.0
9150	1473.0	946.0
106480896	0.0	0.0
106479885	0.0	2.0
57396	1203.0	733.0
106480899	0.0	0.0
106479884	0.0	0.0
106479883	0.0	0.0
106480898	0.0	0.0
9153	18.0	0.0
106479882	0.0	0.0
9154	54.0	80.0
106479881	0.0	0.0
106479880	0.0	0.0
57393	45.0	63.0
9152	0.0	0.0
654350	0.0	0.0
84996	219.0	141.0
84991	3714.0	3111.0
84993	2452.0	980.0
84992	0.0	0.0
9168	56123.0	69587.0
9169	3697.0	4074.0
9166	1003.0	599.0
642395	13.0	6.0
9167	4683.0	3044.0
642394	3.0	0.0
106480864	0.0	0.0
106480863	0.0	0.0
106480866	0.0	0.0
106480865	0.0	0.0
106480868	1.0	0.0
255082	88.0	46.0
106480867	0.0	0.0
9162	145.0	36.0
106480869	0.0	0.0
654383	0.0	3.0
106480871	0.0	2.0
106480870	0.0	0.0
106480873	0.0	0.0
282697	0.0	0.0
400258	1866.0	0.0
106480872	0.0	0.0
642389	0.0	0.0
654381	0.0	0.0
9179	1265.0	1815.0
9177	2.0	0.0
106480875	0.0	0.0
9172	114.0	5.0
106480874	0.0	0.0
106480877	0.0	0.0
9170	786.0	1317.0
106480876	0.0	0.0
9175	1087.0	2538.0
106480879	0.0	0.0
106480878	0.0	0.0
9173	33.0	42.0
106480880	5.0	1.0
106480882	0.0	0.0
106480881	0.0	0.0
654376	0.0	2.0
106480884	0.0	0.0
106480883	0.0	1.0
654370	0.0	1.0
137868	3.0	0.0
730112	66.0	16.0
106480849	0.0	0.0
729123	0.0	2.0
9188	2438.0	4757.0
106479859	0.0	0.0
106479858	0.0	1.0
9189	3740.0	5007.0
106479857	0.0	0.0
106479856	0.0	0.0
106479855	0.0	0.0
106479854	0.0	0.0
729121	0.0	0.0
9182	284.0	49.0
106479853	0.0	0.0
106480842	0.0	0.0
9183	892.0	1234.0
106479852	0.0	0.0
106480841	0.0	0.0
9180	2281.0	7908.0
106480844	0.0	0.0
106479851	0.0	0.0
9181	5554.0	2814.0
106479850	0.0	0.0
106480843	0.0	0.0
106480846	0.0	0.0
9187	833.0	287.0
106480845	2.0	1.0
9184	2744.0	3218.0
106480848	0.0	0.0
9185	769.0	493.0
106480847	0.0	0.0
57501	17.0	14.0
57502	398.0	56.0
57504	1625.0	1770.0
125875	106.0	26.0
106480851	0.0	0.0
106480850	0.0	0.0
57509	3667.0	1517.0
730109	0.0	1.0
137872	695.0	15.0
102546175	1.0	1.0
57505	946.0	1492.0
644903	8.0	20.0
57506	5418.0	4894.0
57507	578.0	1504.0
57508	437.0	699.0
106479849	0.0	0.0
106479848	0.0	0.0
106479847	0.0	0.0
106479846	0.0	0.0
106479845	0.0	0.0
106479844	0.0	0.0
106479843	0.0	0.0
106479842	0.0	0.0
106480853	0.0	0.0
9194	987.0	497.0
106479841	0.0	0.0
106480852	0.0	0.0
9191	2110.0	2350.0
106479840	0.0	0.0
106480855	0.0	0.0
106480854	0.0	0.0
9197	1375.0	1906.0
106480857	0.0	0.0
106480856	0.0	0.0
106480859	0.0	0.0
729119	3.0	2.0
9196	55.0	41.0
106480858	0.0	0.0
57512	11.0	142.0
57513	3409.0	2291.0
57514	3099.0	2081.0
123207	919.0	336.0
57515	13576.0	5798.0
106480860	0.0	0.0
57510	1797.0	6305.0
106480862	0.0	0.0
57511	930.0	1672.0
106480861	0.0	0.0
644911	1.0	3.0
644914	5.0	8.0
57519	1428.0	189.0
729146	0.0	0.0
106480828	0.0	0.0
113878	1039.0	2968.0
135228	2132.0	706.0
106480827	0.0	0.0
729148	26.0	58.0
106480829	0.0	0.0
137886	1059.0	1532.0
106479879	0.0	0.0
730130	0.0	0.0
106479878	0.0	0.0
106479877	0.0	0.0
106479876	1.0	3.0
106480820	0.0	0.0
106479875	0.0	0.0
106479874	0.0	0.0
106479873	0.0	0.0
106480822	0.0	0.0
106479872	0.0	0.0
106480821	0.0	0.0
106479871	0.0	0.0
106480824	0.0	1.0
106479870	0.0	1.0
106480823	0.0	0.0
106480826	0.0	0.0
106480825	0.0	0.0
57523	2543.0	5417.0
57524	30.0	15.0
57526	258.0	151.0
644928	8.0	5.0
57520	563.0	1036.0
57521	1808.0	1956.0
57522	884.0	536.0
57528	26.0	10.0
57529	17.0	4.0
106480839	0.0	0.0
106480838	0.0	0.0
106479869	0.0	0.0
729131	0.0	1.0
106479868	0.0	0.0
106479867	0.0	0.0
106479866	0.0	0.0
106479865	2.0	2.0
106479864	0.0	0.0
106480831	0.0	0.0
106479863	0.0	0.0
106480830	0.0	0.0
106480833	0.0	0.0
106479862	0.0	0.0
106479861	0.0	0.0
106480832	0.0	0.0
353116	845.0	469.0
106479860	0.0	0.0
106480835	0.0	0.0
106480834	0.0	0.0
106480837	2.0	7.0
106480836	0.0	0.0
57534	1395.0	2277.0
57535	7675.0	921.0
343727	0.0	0.0
57536	316.0	196.0
57537	591.0	261.0
150864	560.0	266.0
57530	1208.0	5877.0
57531	435.0	519.0
57532	2892.0	5333.0
106480840	0.0	0.0
57533	958.0	1334.0
57538	676.0	303.0
57539	831.0	233.0
106479817	0.0	0.0
106480806	4.0	1.0
106479816	0.0	0.0
106480805	0.0	0.0
106479815	0.0	0.0
106480808	0.0	0.0
106480807	0.0	0.0
106479814	0.0	0.0
106479813	0.0	0.0
106480809	0.0	0.0
106479812	0.0	0.0
106479811	0.0	0.0
106479810	0.0	0.0
123263	527.0	409.0
106480800	0.0	0.0
123264	30.0	1.0
57540	14.0	8.0
106480802	0.0	0.0
106480801	0.0	0.0
106480804	0.0	2.0
106480803	0.0	0.0
57545	978.0	334.0
57546	751.0	684.0
57547	241.0	164.0
57541	874.0	1351.0
57542	1348.0	1197.0
353132	0.0	0.0
57544	559.0	504.0
353131	0.0	0.0
644943	340.0	191.0
57549	641.0	2792.0
106479809	0.0	0.0
106479808	0.0	0.0
644945	4.0	14.0
100101490	29.0	83.0
106479807	0.0	0.0
137835	344.0	91.0
106479806	0.0	0.0
106480817	0.0	0.0
106480816	0.0	0.0
106479805	0.0	0.0
106480819	0.0	0.0
106479804	0.0	0.0
106479803	0.0	0.0
106480818	0.0	0.0
644961	4.0	15.0
106479802	0.0	3.0
106479801	0.0	0.0
644962	41.0	2.0
106479800	0.0	1.0
353134	0.0	0.0
353133	1.0	0.0
106480811	0.0	0.0
57551	2676.0	3440.0
353135	1.0	0.0
106480810	0.0	0.0
106480813	0.0	0.0
106480812	0.0	0.0
353137	0.0	0.0
106480815	0.0	0.0
353139	0.0	0.0
106480814	0.0	0.0
57556	1485.0	156.0
57558	440.0	407.0
57559	289.0	332.0
57552	2558.0	1861.0
353141	0.0	0.0
353140	0.0	0.0
57553	773.0	508.0
57554	25.0	5.0
353143	0.0	0.0
57555	2291.0	763.0
353142	5.0	0.0
343702	2.0	1.0
729102	1.0	22.0
106479839	0.0	0.0
106479838	1.0	0.0
729101	0.0	0.0
106479837	0.0	0.0
106479836	0.0	1.0
106479835	9.0	3.0
644972	77.0	55.0
106479834	0.0	0.0
106479833	0.0	0.0
642311	0.0	0.0
106479832	0.0	0.0
353145	0.0	1.0
106479831	0.0	0.0
389101	1.0	1.0
102465906	0.0	0.0
57560	443.0	412.0
106479830	0.0	0.0
353144	0.0	0.0
57561	4230.0	10206.0
57562	812.0	133.0
149830	0.0	0.0
57567	767.0	869.0
57568	1095.0	1699.0
57569	467.0	66.0
57563	546.0	525.0
57565	48.0	2.0
106479829	0.0	0.0
106479828	0.0	0.0
106479827	0.0	0.0
106479826	0.0	0.0
106479825	0.0	0.0
106479824	0.0	1.0
106479823	0.0	0.0
106479822	0.0	1.0
106479821	0.0	0.0
57570	1145.0	1042.0
125893	366.0	466.0
106479820	4.0	1.0
57571	96.0	52.0
57572	3266.0	957.0
149840	209.0	364.0
57573	358.0	446.0
102465910	0.0	0.0
57578	25.0	73.0
57579	283.0	991.0
149837	236.0	55.0
123228	162.0	120.0
57574	3.0	5.0
353163	2.0	1.0
57575	23.0	0.0
102465909	1.0	0.0
57576	284.0	76.0
102465908	0.0	0.0
57577	320.0	419.0
353164	0.0	0.0
102465907	0.0	0.0
644974	5.0	6.0
642317	0.0	2.0
106479819	0.0	0.0
106479818	0.0	0.0
730198	1.0	0.0
730196	0.0	0.0
390110	0.0	2.0
389123	0.0	0.0
389124	0.0	0.0
730190	0.0	0.0
390116	0.0	0.0
389120	1.0	0.0
390117	0.0	0.0
147276	0.0	4.0
389118	31.0	1.0
389119	438.0	91.0
353174	22.0	20.0
389114	496.0	101.0
135293	507.0	744.0
135295	46.0	62.0
729196	0.0	1.0
729198	2.0	0.0
730180	0.0	0.0
353189	14.0	107.0
392752	14.0	18.0
389144	0.0	0.0
389141	7.0	8.0
123283	662.0	326.0
102465944	0.0	0.0
353194	29.0	39.0
353196	1.0	2.0
389136	1530.0	811.0
389137	6.0	10.0
390102	0.0	1.0
100526416	0.0	0.0
389125	8.0	0.0
389160	83.0	1.0
390151	0.0	0.0
390152	0.0	0.0
729163	1.0	2.0
730152	0.0	0.0
390154	0.0	0.0
390155	1.0	0.0
390157	0.0	0.0
389168	9.0	27.0
390158	8.0	3.0
389161	4.0	3.0
147226	2.0	3.0
389158	1.0	2.0
147228	9.0	14.0
135250	47.0	111.0
102465975	0.0	0.0
729156	6.0	9.0
102465974	0.0	0.0
730144	4.0	3.0
390162	0.0	0.0
390166	0.0	0.0
389156	0.0	4.0
390167	0.0	0.0
390168	0.0	0.0
389152	0.0	0.0
102465978	0.0	0.0
102465977	0.0	0.0
389151	0.0	0.0
102465976	0.0	0.0
729150	0.0	0.0
730138	8.0	18.0
102465985	0.0	0.0
730174	3.0	0.0
390131	0.0	0.0
390133	0.0	0.0
390134	0.0	0.0
221301	7.0	0.0
390136	0.0	0.0
390137	0.0	0.0
221303	181.0	4.0
390138	0.0	0.0
221302	361.0	449.0
390139	0.0	0.0
729182	1.0	4.0
135270	0.0	0.0
389170	26.0	16.0
729178	36.0	9.0
102465995	0.0	0.0
102465993	5.0	0.0
390142	0.0	0.0
729177	3.0	5.0
390144	0.0	0.0
729176	0.0	0.0
389179	11.0	18.0
389177	2.0	0.0
390148	0.0	0.0
729171	0.0	0.0
390072	11.0	3.0
390073	0.0	0.0
390075	0.0	0.0
390077	1.0	3.0
390078	1.0	0.0
390079	0.0	0.0
221322	132.0	105.0
642290	4.0	2.0
389084	1036.0	19.0
390081	0.0	0.0
390082	0.0	0.0
389072	37.0	39.0
390083	0.0	0.0
390084	0.0	0.0
389075	0.0	0.0
389073	0.0	0.0
390091	3.0	1.0
105616982	0.0	0.0
390053	0.0	0.0
390054	0.0	0.0
390058	0.0	0.0
390059	0.0	0.0
390061	0.0	0.0
390063	0.0	0.0
390064	0.0	0.0
389090	0.0	0.0
390066	0.0	0.0
390067	0.0	0.0
221336	129.0	491.0
147199	0.0	0.0
257313	27.0	6.0
221357	2.0	6.0
196120	0.0	0.0
9201	3467.0	552.0
9202	2374.0	2663.0
9200	202.0	606.0
9205	530.0	619.0
9206	4.0	0.0
9203	2154.0	3554.0
9204	665.0	474.0
221391	0.0	1.0
221393	1.0	213.0
221395	4002.0	1270.0
9212	229.0	948.0
9213	1256.0	3712.0
9210	0.0	0.0
9211	10.0	0.0
9217	3072.0	3247.0
9214	2448.0	465.0
9215	1150.0	1011.0
284904	3.0	31.0
284900	471.0	261.0
9209	2209.0	2451.0
159195	949.0	2407.0
9207	0.0	0.0
9208	5872.0	4799.0
9223	1802.0	646.0
9221	3339.0	6012.0
9227	97.0	247.0
644873	1097.0	728.0
9228	41.0	5.0
644871	0.0	0.0
57460	778.0	450.0
57461	1263.0	849.0
57462	1252.0	2017.0
257364	4745.0	1381.0
57463	692.0	318.0
9220	160.0	114.0
57468	49.0	48.0
57469	506.0	61.0
57464	33.0	188.0
257358	14.0	2.0
57465	1318.0	1509.0
57466	1504.0	2139.0
57467	182.0	1.0
9218	6351.0	5429.0
9219	5294.0	4983.0
113802	605.0	340.0
9235	1477.0	2212.0
644881	1.0	1.0
9232	373.0	1089.0
9238	2636.0	3869.0
9236	1283.0	813.0
57471	17.0	24.0
101101773	0.0	0.0
57472	1183.0	3099.0
101101772	4.0	0.0
57473	1714.0	3606.0
57474	24.0	79.0
9230	6159.0	4934.0
9231	1350.0	3184.0
101101776	1.0	1.0
101101775	118.0	5.0
57470	2955.0	2495.0
57479	2025.0	2216.0
791114	1.0	0.0
791115	0.0	0.0
57475	433.0	1418.0
105616916	0.0	0.0
57476	247.0	662.0
57477	957.0	246.0
57478	673.0	805.0
644877	5.0	13.0
9229	99.0	11.0
9245	4.0	45.0
9246	4601.0	13713.0
9244	634.0	46.0
644890	9.0	11.0
9249	9329.0	2330.0
644896	0.0	0.0
9247	0.0	0.0
9248	1.0	0.0
57482	11.0	155.0
106480787	0.0	0.0
106480786	0.0	0.0
57484	1383.0	399.0
106480789	0.0	0.0
106480788	0.0	0.0
9241	15.0	9.0
9242	564.0	298.0
57480	848.0	1190.0
9240	2754.0	1692.0
57481	6.0	111.0
106480790	0.0	0.0
284958	3.0	20.0
106480792	0.0	0.0
106480791	0.0	0.0
57486	1262.0	2081.0
106480794	0.0	0.0
106480793	0.0	0.0
57488	6903.0	7290.0
106480796	23246.0	10639.0
57489	1108.0	1196.0
106480795	5.0	13.0
9256	1193.0	211.0
9254	290.0	147.0
9255	1924.0	2758.0
137814	0.0	1.0
341152	0.0	0.0
9258	1677.0	1694.0
57493	4515.0	3312.0
106480798	0.0	0.0
57494	1591.0	1034.0
106480797	0.0	0.0
57495	148.0	12.0
57496	2580.0	1535.0
106480799	0.0	0.0
9252	681.0	815.0
9253	2019.0	813.0
57491	51.0	55.0
57492	3087.0	3409.0
284948	4.0	3.0
57497	0.0	1.0
57498	3189.0	5371.0
284942	544.0	193.0
642236	112.0	13.0
402509	0.0	0.0
341148	0.0	0.0
9267	3874.0	4085.0
9265	3600.0	2114.0
9266	3336.0	2563.0
106479779	1.0	4.0
106479778	0.0	0.0
106479777	0.0	2.0
106480765	0.0	1.0
106479776	0.0	0.0
9260	5569.0	1709.0
106480764	0.0	0.0
106479775	0.0	0.0
106480767	0.0	0.0
106479774	0.0	0.0
106480766	0.0	0.0
106479773	0.0	0.0
9263	1071.0	1397.0
106480769	0.0	0.0
106479772	0.0	0.0
106480768	1.0	0.0
106479771	0.0	0.0
9261	6584.0	7748.0
106479770	0.0	0.0
9262	1646.0	2374.0
106480770	2.0	3.0
106480772	0.0	0.0
106480771	0.0	0.0
106480774	0.0	0.0
106480773	0.0	1.0
9278	1517.0	2116.0
9276	5939.0	13422.0
9277	2316.0	3893.0
106479769	2.0	0.0
106479768	0.0	0.0
106479767	0.0	0.0
106479766	0.0	0.0
9270	6033.0	1517.0
106479765	1.0	0.0
106480776	1.0	0.0
9271	1.0	1.0
106480775	0.0	2.0
106479764	0.0	0.0
106480778	1.0	0.0
106479763	0.0	0.0
106479762	0.0	0.0
106480777	0.0	0.0
9274	2787.0	1294.0
402573	28.0	10.0
106479761	0.0	0.0
9275	2999.0	5269.0
106479760	0.0	0.0
106480779	0.0	0.0
106480781	1.0	0.0
654231	29.0	4.0
106480780	0.0	0.0
106480783	0.0	0.0
402569	1.0	31.0
106480782	0.0	0.0
106480785	0.0	0.0
106480784	0.0	0.0
642259	0.0	9.0
341128	0.0	1.0
113835	61.0	436.0
9289	6208.0	10938.0
9287	0.0	0.0
9288	0.0	2.0
642273	216.0	103.0
106479799	0.0	0.0
106480743	1.0	0.0
106479798	0.0	0.0
9282	1423.0	2876.0
106479797	0.0	0.0
106480742	1.0	1.0
106479796	0.0	0.0
106480745	0.0	0.0
106479795	0.0	0.0
106480744	0.0	0.0
106479794	11.0	6.0
106480747	0.0	0.0
402562	7.0	19.0
106479793	0.0	0.0
106480746	0.0	0.0
9283	20.0	46.0
106479792	0.0	0.0
106480749	0.0	0.0
9284	169.0	41.0
106479791	0.0	0.0
106480748	0.0	0.0
106479790	0.0	0.0
106480750	0.0	1.0
284998	3.0	0.0
106480752	0.0	0.0
284996	2275.0	4360.0
106480751	0.0	0.0
341112	1.0	3.0
284992	53.0	109.0
341116	1.0	0.0
9299	0.0	0.0
106479789	0.0	0.0
106479788	0.0	0.0
106479787	0.0	0.0
9292	0.0	0.0
106480754	0.0	0.0
106479786	0.0	0.0
9293	0.0	0.0
106480753	0.0	0.0
9290	47.0	32.0
106480756	0.0	0.0
106479785	0.0	0.0
257397	939.0	1844.0
113829	5304.0	5126.0
106480755	0.0	0.0
106479784	0.0	0.0
9296	5737.0	5052.0
113828	1325.0	894.0
106479783	0.0	0.0
106480758	0.0	0.0
106480757	0.0	0.0
106479782	0.0	0.0
106479781	0.0	0.0
9294	1472.0	1610.0
9295	4861.0	5141.0
642280	41.0	41.0
106479780	0.0	1.0
106480759	0.0	0.0
654254	17.0	86.0
106480761	0.0	0.0
284988	9.0	3.0
106480760	0.0	0.0
106480763	0.0	0.0
106480762	0.0	1.0
106480729	0.0	0.0
106479739	0.0	0.0
106480728	0.0	0.0
730232	0.0	0.0
106479738	0.0	0.0
729246	0.0	0.0
106479737	0.0	0.0
106479736	0.0	0.0
106479735	0.0	0.0
729240	0.0	0.0
106479734	1.0	1.0
106479733	0.0	0.0
106479732	0.0	0.0
106480721	0.0	0.0
106479731	0.0	0.0
106480720	0.0	0.0
106479730	0.0	0.0
106480723	0.0	0.0
106480722	0.0	0.0
106480725	1.0	0.0
729249	3.0	6.0
729248	0.0	0.0
106480724	0.0	0.0
106480727	0.0	0.0
106480726	0.0	0.0
104457406	115.0	39.0
57622	233.0	560.0
57623	548.0	897.0
57624	0.0	0.0
57620	1294.0	1117.0
106480730	0.0	0.0
57621	983.0	896.0
57626	0.0	0.0
100125387	0.0	3.0
730227	1.0	3.0
57628	5.0	500.0
353219	0.0	0.0
729234	490.0	80.0
106479729	0.0	0.0
729233	0.0	0.0
106480739	10.0	4.0
106479728	0.0	0.0
106479727	0.0	0.0
729236	18.0	20.0
106479726	0.0	0.0
729230	273.0	523.0
106479725	0.0	0.0
106479724	0.0	0.0
113763	369.0	771.0
106479723	5.0	1.0
106479722	0.0	0.0
106479721	0.0	0.0
106480732	1.0	1.0
106480731	0.0	0.0
106479720	0.0	0.0
106480734	0.0	0.0
106480733	0.0	0.0
729238	7.0	22.0
106480736	10.0	4.0
106480735	0.0	0.0
100113391	0.0	0.0
106480738	1.0	1.0
100113392	0.0	0.0
100113393	2.0	1.0
106480737	0.0	0.0
57633	454.0	1543.0
341208	17.0	396.0
150726	445.0	462.0
57634	2435.0	2567.0
57636	1943.0	2252.0
57630	995.0	1187.0
57631	154.0	53.0
106480741	5.0	5.0
106480740	0.0	2.0
57639	345.0	309.0
106479719	1.0	1.0
730213	4.0	2.0
106480707	0.0	0.0
106480706	0.0	0.0
106480709	0.0	0.0
106480708	0.0	0.0
106479759	0.0	0.0
106479758	0.0	0.0
729262	21.0	12.0
106479757	0.0	0.0
106479756	0.0	0.0
729264	12.0	0.0
106479755	0.0	0.0
106479754	0.0	0.0
100113383	3.0	9.0
106479753	0.0	0.0
100113384	1.0	0.0
106480701	0.0	0.0
106479752	0.0	0.0
106479751	0.0	0.0
106480700	0.0	0.0
100113386	6.0	28.0
106480703	0.0	0.0
106479750	0.0	0.0
106480702	0.0	0.0
100113380	0.0	0.0
106480705	0.0	0.0
100113381	0.0	0.0
106480704	0.0	0.0
100113382	0.0	0.0
57644	167.0	28.0
57645	2273.0	5771.0
644809	13.0	9.0
150737	387.0	661.0
57646	712.0	1777.0
57647	1146.0	2041.0
100188945	2.0	0.0
57642	0.0	0.0
100113389	0.0	1.0
57643	150.0	176.0
100188949	48.0	114.0
135112	1787.0	2935.0
730249	1.0	20.0
57648	4880.0	8490.0
57649	2142.0	2231.0
730246	4.0	16.0
106480718	0.0	0.0
113746	0.0	0.0
106480717	0.0	0.0
106479749	0.0	0.0
729258	11.0	6.0
106479748	0.0	0.0
106480719	0.0	0.0
106479747	1.0	0.0
729252	2.0	23.0
135114	1717.0	1313.0
106479746	0.0	0.0
106479745	1.0	1.0
106479744	0.0	0.0
106480710	0.0	0.0
106479743	0.0	0.0
106479742	0.0	0.0
100113373	114.0	73.0
106480712	0.0	0.0
106479741	0.0	0.0
57650	131.0	1249.0
106479740	0.0	0.0
106480711	0.0	0.0
106480714	0.0	0.0
729259	3.0	1.0
106480713	0.0	0.0
106480716	0.0	0.0
106480715	0.0	0.0
353238	7.0	6.0
57655	2991.0	2946.0
100418708	0.0	0.0
100188954	29.0	3.0
57657	143.0	274.0
57658	7312.0	2536.0
100418709	0.0	0.0
100418706	0.0	0.0
57654	445.0	390.0
100113379	1.0	0.0
729250	0.0	0.0
730239	2.0	8.0
57659	7506.0	4693.0
644815	608.0	858.0
100188953	145.0	15.0
729201	0.0	0.0
729209	0.0	0.0
100418711	0.0	0.0
57661	2708.0	2338.0
55003	804.0	4138.0
57666	2239.0	1594.0
55002	2917.0	1932.0
100418718	0.0	0.0
55001	392.0	1710.0
57669	782.0	845.0
55000	5174.0	9277.0
57662	764.0	1618.0
55007	905.0	611.0
100418715	0.0	0.0
57663	0.0	0.0
55006	422.0	527.0
57664	3968.0	4088.0
55005	1126.0	466.0
55004	5561.0	4665.0
57665	886.0	979.0
55009	1663.0	814.0
644820	49.0	24.0
55008	824.0	5325.0
57670	481.0	793.0
390201	2.0	0.0
392862	18.0	54.0
100418724	0.0	0.0
390203	0.0	1.0
55010	115.0	360.0
390205	68.0	48.0
100418720	0.0	1.0
55014	379.0	1388.0
57677	434.0	392.0
55013	1270.0	997.0
57678	13110.0	389.0
57679	1025.0	607.0
55012	1270.0	943.0
55011	2841.0	1787.0
55018	0.0	0.0
57673	185.0	401.0
57674	7739.0	31712.0
55017	2858.0	2980.0
55016	796.0	1471.0
100418728	1.0	0.0
55015	947.0	970.0
106479718	0.0	0.0
106479717	0.0	0.0
730211	0.0	4.0
100127989	0.0	0.0
106479716	0.0	0.0
106479715	0.0	0.0
106479714	0.0	0.0
106479713	0.0	0.0
106479712	0.0	0.0
106479711	0.0	0.0
644850	4.0	7.0
57680	3143.0	6511.0
106479710	0.0	0.0
100418733	0.0	0.0
