id	57cbdd69-7be9-4865-86dd-82bfb0ea803d	4791874c-5ef8-4fbf-8085-055a28057529
390535	1.0	0.0
390539	0.0	0.0
147646	1.0	3.0
390538	0.0	0.0
654783	0.0	0.0
147645	139.0	64.0
341511	0.0	2.0
6500	15021.0	15664.0
133015	515.0	1416.0
400410	69.0	105.0
147660	69.0	198.0
121054	4.0	1.0
121053	229.0	610.0
147657	701.0	1648.0
147658	21.0	69.0
400406	2.0	10.0
642799	0.0	0.0
642796	0.0	0.0
133022	226.0	607.0
642797	184.0	323.0
101928165	0.0	2.0
6511	5.0	11.0
390595	340.0	313.0
6510	7757.0	5424.0
390594	1.0	0.0
100421803	0.0	1.0
100421804	10.0	23.0
390598	40.0	18.0
100421805	14.0	41.0
100421806	26.0	42.0
100421807	0.0	3.0
6509	5156.0	14119.0
54870	3942.0	4314.0
54875	516.0	1035.0
54874	5291.0	10383.0
54873	11280.0	413.0
389599	0.0	2.0
54872	2203.0	1606.0
102724430	0.0	3.0
54879	437.0	851.0
6502	762.0	740.0
54878	3919.0	5911.0
6504	57.0	8.0
54877	1160.0	1622.0
91801	613.0	906.0
6503	1365.0	367.0
54876	2983.0	10639.0
6506	3738.0	37123.0
6505	599.0	94.0
91807	24.0	235.0
6508	465.0	313.0
6507	2564.0	278.0
101928176	4.0	21.0
6520	8077.0	10203.0
6522	2857.0	3737.0
221717	0.0	0.0
6521	4.0	7.0
221718	0.0	1.0
100421813	1.0	2.0
64207	3436.0	3866.0
100421816	3.0	79.0
221711	30.0	70.0
64208	48.0	37.0
221710	713.0	1804.0
54882	273.0	757.0
54881	1159.0	1690.0
54880	723.0	162.0
54886	34.0	1.0
54885	732.0	1726.0
54884	26464.0	5403.0
54883	1100.0	972.0
6513	4078.0	8282.0
6512	220.0	7.0
54888	2986.0	4475.0
6515	1515.0	1119.0
54887	2080.0	4745.0
6514	0.0	8.0
6517	2575.0	63.0
6519	21.0	46.0
6518	292.0	60.0
221749	3111.0	316.0
64210	2427.0	2841.0
6531	9.0	19.0
100421820	2.0	6.0
64211	2.0	1.0
6530	34.0	10.0
6533	2437.0	4056.0
6532	901.0	3432.0
100421823	0.0	12.0
390572	5.0	20.0
64216	866.0	1486.0
64215	1252.0	1480.0
100421825	0.0	1.0
64218	957.0	347.0
100421827	0.0	0.0
100421828	0.0	3.0
64219	2411.0	1605.0
100421829	45.0	56.0
54893	3562.0	3951.0
54892	713.0	1436.0
54891	1722.0	6251.0
54890	4682.0	7747.0
54897	1683.0	3991.0
54896	454.0	565.0
54894	985.0	3686.0
6524	5.0	56.0
6523	736.0	22.0
170062	0.0	0.0
101928190	0.0	0.0
54899	1128.0	1434.0
6526	2567.0	9765.0
6525	2360.0	787.0
54898	2106.0	6752.0
6528	14.0	12.0
91828	23.0	16.0
170067	0.0	1.0
6527	65.0	86.0
6529	57.0	121.0
6540	5.0	10.0
64221	421.0	28.0
64220	132.0	99.0
6542	4060.0	10077.0
64223	1485.0	1572.0
6541	2814.0	2212.0
64222	1728.0	1149.0
390581	0.0	0.0
64225	3647.0	7287.0
6543	116.0	405.0
64224	1561.0	1431.0
105376261	0.0	6.0
6535	2323.0	1319.0
6534	0.0	4.0
6536	3597.0	6587.0
6539	19.0	20.0
6538	2.0	6.0
64232	0.0	2.0
6551	0.0	0.0
6550	20.0	9.0
64231	2964.0	419.0
6553	71.0	33.0
91851	25615.0	136.0
64236	663.0	172.0
6555	0.0	1.0
101928122	3.0	8.0
6554	6.0	48.0
6546	893.0	672.0
6545	255.0	249.0
6548	2794.0	928.0
6547	42.0	24.0
6549	25.0	9.0
6560	3782.0	946.0
64241	3.0	12.0
64240	5.0	6.0
6561	0.0	9.0
6564	7.0	2.0
6563	137.0	104.0
100421854	35.0	127.0
101928136	84.0	26.0
6566	1699.0	1730.0
6565	159.0	89.0
100421859	4.0	12.0
101928138	0.0	1.0
221756	154.0	85.0
6557	5.0	16.0
6556	259.0	151.0
6559	11.0	5.0
91833	1438.0	1642.0
6558	8884.0	20365.0
133083	1.0	0.0
6571	126.0	164.0
101928142	13.0	24.0
100421860	7.0	52.0
6570	2.0	2.0
100421861	1.0	19.0
6573	860.0	884.0
6572	1.0	0.0
101928141	39.0	0.0
91875	681.0	2581.0
6575	3440.0	7956.0
6574	2380.0	7828.0
101928147	0.0	0.0
100421865	16.0	139.0
6576	5114.0	1496.0
221785	943.0	1312.0
245711	39.0	121.0
169044	23.0	60.0
221786	356.0	754.0
6568	0.0	7.0
6567	3140.0	681.0
91869	1045.0	1605.0
6569	1.0	3.0
6582	3.0	3.0
91860	92.0	57.0
101928153	108.0	139.0
6581	723.0	6.0
101928154	192.0	3.0
6584	1540.0	3471.0
101928151	0.0	1.0
6583	229.0	1085.0
6586	18054.0	642.0
6585	808.0	4981.0
101928158	4.0	50.0
91862	495.0	982.0
6588	3.0	0.0
6580	14.0	21.0
169026	46.0	147.0
6579	23.0	5.0
6578	1713.0	408.0
6595	10700.0	9938.0
6594	3814.0	10363.0
30817	278.0	128.0
6597	5262.0	5594.0
6596	2560.0	10982.0
30816	8.0	98.0
30819	8019.0	34.0
6599	6830.0	14686.0
100421767	0.0	0.0
6598	2131.0	1926.0
30818	317.0	138.0
100421768	0.0	0.0
100421769	0.0	2.0
6591	1460.0	198.0
6590	2682.0	59.0
30820	28.0	7.0
100421774	0.0	10.0
100421776	0.0	2.0
100421779	1.0	2.0
282706	0.0	2.0
255104	1465.0	1036.0
255101	4.0	6.0
54802	794.0	1048.0
30813	6.0	4.0
30812	122.0	19.0
54801	1349.0	2762.0
54800	3874.0	13656.0
30815	6074.0	1245.0
30814	0.0	2.0
54806	1037.0	2912.0
54805	676.0	2043.0
30811	459.0	126.0
100421771	0.0	0.0
54809	1003.0	553.0
100421784	14.0	2.0
54808	2912.0	3563.0
54807	486.0	1599.0
29802	14.0	1.0
29801	1721.0	417.0
29800	696.0	133.0
101928104	6.0	11.0
29803	4282.0	2017.0
54813	1007.0	4757.0
54812	3356.0	13708.0
54811	1955.0	6410.0
54810	440.0	25.0
54816	1988.0	3899.0
54815	2933.0	2322.0
54814	382.0	694.0
100421794	1.0	15.0
54819	540.0	1023.0
100421796	196.0	277.0
100421797	0.0	5.0
101928113	8.0	11.0
100421799	0.0	0.0
54820	1503.0	3180.0
54823	264.0	705.0
54822	3081.0	9523.0
54821	65.0	276.0
54828	1614.0	3034.0
54827	5.0	12.0
54826	342.0	978.0
54825	10.0	30.0
54829	2368.0	924.0
282756	0.0	0.0
54831	0.0	11.0
54830	43.0	230.0
282754	0.0	0.0
102724473	0.0	0.0
54834	832.0	4831.0
54832	5746.0	18886.0
54839	255.0	526.0
54838	6856.0	8768.0
54836	891.0	844.0
54842	3402.0	284.0
54841	805.0	723.0
54840	1123.0	1771.0
54845	3127.0	11171.0
54843	4650.0	26773.0
54849	1699.0	998.0
54848	432.0	175.0
54847	1748.0	5264.0
100359394	0.0	7.0
100359397	0.0	0.0
100359396	13.0	11.0
255119	4.0	0.0
54853	1279.0	2697.0
54852	604.0	3982.0
54851	541.0	598.0
54850	789.0	329.0
54857	23.0	32.0
54856	2408.0	3330.0
54855	964.0	164.0
54854	301.0	384.0
54859	823.0	1042.0
54858	1646.0	2911.0
255130	9.0	3.0
54860	0.0	6.0
100134015	5.0	60.0
54863	180.0	82.0
54862	1595.0	923.0
54861	3055.0	3744.0
54868	887.0	409.0
54867	5788.0	1074.0
54866	6.0	0.0
54865	1313.0	460.0
54869	704.0	866.0
255180	0.0	4.0
27249	3702.0	6790.0
27247	2336.0	3420.0
27248	4047.0	5862.0
100431168	0.0	5.0
400360	3.0	1137.0
107161163	0.0	2.0
27241	843.0	1238.0
27242	5122.0	281.0
27240	40.0	4.0
27245	2027.0	307.0
400359	0.0	4.0
27246	3440.0	3659.0
27243	3755.0	2338.0
27244	2995.0	1915.0
678655	761.0	543.0
642687	1.0	1.0
282791	12.0	8.0
282790	3.0	4.0
107161154	0.0	0.0
27258	1809.0	2053.0
100431177	0.0	2.0
255193	3.0	16.0
27252	1389.0	1345.0
27253	157.0	1564.0
27250	8545.0	13564.0
100431173	0.0	0.0
27257	914.0	2209.0
100431172	0.0	0.0
255189	52.0	117.0
27254	49.0	21.0
282786	0.0	0.0
27255	66.0	7.0
123606	859.0	1902.0
107161144	27.0	72.0
29889	2807.0	3033.0
29888	3251.0	2864.0
103344929	0.0	4.0
29887	1842.0	3009.0
103344928	10.0	1.0
107161145	1.0	1.0
27229	722.0	712.0
353500	6.0	113.0
29882	1636.0	754.0
29881	69.0	110.0
29880	1606.0	1218.0
103344932	11.0	0.0
29886	1489.0	843.0
282776	0.0	0.0
282775	0.0	0.0
29883	3882.0	5218.0
282770	0.0	0.0
103344930	3.0	4.0
353515	0.0	0.0
27238	990.0	1150.0
27239	225.0	255.0
29899	586.0	1245.0
27236	2337.0	6056.0
27237	558.0	656.0
353513	0.0	0.0
353514	76.0	28.0
353511	287.0	237.0
27230	9200.0	15119.0
29893	139.0	102.0
27231	1.0	0.0
282769	0.0	0.0
29890	4053.0	3255.0
29896	2657.0	1919.0
27235	373.0	386.0
27232	31.0	86.0
29895	3.0	13.0
255167	12.0	7.0
29894	3333.0	3737.0
27233	166.0	175.0
282763	0.0	5.0
27201	14.0	9.0
27202	501.0	3067.0
27200	5.0	19.0
30849	2394.0	5163.0
30851	1079.0	388.0
30850	1233.0	263.0
400389	6.0	4.0
29844	420.0	397.0
29843	1245.0	2634.0
400385	19.0	5.0
29842	8173.0	8488.0
29841	1295.0	1116.0
30846	28992.0	1018.0
30845	1205.0	862.0
30848	0.0	0.0
30847	0.0	0.0
30844	4934.0	4406.0
30827	1241.0	1508.0
29855	3469.0	4697.0
123624	0.0	1.0
29851	2.0	5.0
29850	4.0	10.0
30835	1532.0	38.0
30834	367.0	568.0
30837	1636.0	1809.0
30836	3153.0	2885.0
30833	551.0	359.0
30832	537.0	1811.0
64395	1531.0	3749.0
64397	12324.0	10031.0
64396	0.0	3.0
64399	99.0	54.0
64398	2384.0	6393.0
390634	1.0	0.0
390637	296.0	818.0
389634	28.0	65.0
389633	4.0	0.0
400511	0.0	2.0
389631	0.0	0.0
64393	2585.0	1405.0
389630	0.0	0.0
390643	1.0	0.0
400506	775.0	2852.0
390649	0.0	0.0
390648	0.0	0.0
389626	0.0	2.0
400500	0.0	8.0
642612	0.0	5.0
160518	1324.0	1862.0
341689	0.0	4.0
400508	1.0	13.0
642614	0.0	1.0
389662	10.0	10.0
390610	1.0	0.0
377677	270.0	138.0
390612	2.0	2.0
390616	5.0	4.0
389658	0.0	4.0
389655	7.0	1.0
341674	1.0	0.0
642623	0.0	0.0
642627	0.0	11.0
341676	155.0	271.0
642641	46.0	10.0
389652	5.0	9.0
389649	7.0	48.0
390627	137.0	174.0
389644	5.0	2.0
389643	38.0	11.0
642633	0.0	1.0
642631	0.0	0.0
642636	1.0	2.0
101928085	30.0	56.0
642652	0.0	0.0
375035	3664.0	4882.0
221806	148.0	3.0
338017	1.0	2.0
389677	954.0	5328.0
389676	0.0	4.0
101928099	41.0	228.0
642663	0.0	1.0
389674	19.0	4.0
389672	13.0	17.0
338002	0.0	7.0
400550	2.0	6.0
338004	0.0	0.0
390688	0.0	2.0
338005	1.0	0.0
389668	58.0	529.0
375033	1590.0	242.0
341640	741.0	9417.0
642659	128.0	74.0
642658	14.0	5.0
221823	0.0	1.0
6610	362.0	649.0
375057	1008.0	918.0
390650	0.0	1.0
375056	5501.0	9189.0
387044	0.0	0.0
390652	0.0	0.0
390651	0.0	3.0
387043	0.0	0.0
6609	1680.0	917.0
147525	126.0	87.0
6608	975.0	1019.0
387039	0.0	0.0
387036	41.0	344.0
6601	5327.0	4054.0
6603	5304.0	4588.0
6602	2976.0	2042.0
6605	4494.0	7597.0
6604	1549.0	556.0
375061	3067.0	26.0
6607	139.0	170.0
6606	166.0	187.0
6621	671.0	470.0
6620	0.0	0.0
642683	3.0	4.0
390660	1.0	4.0
390664	0.0	2.0
387032	282.0	793.0
389692	2.0	2.0
390667	5.0	8.0
123591	40.0	49.0
389690	0.0	11.0
6619	1637.0	2356.0
6612	6386.0	7141.0
6611	2693.0	5095.0
6614	1362.0	192.0
6613	5183.0	3944.0
6616	30.0	6.0
6615	158.0	98.0
6618	739.0	966.0
6617	289.0	442.0
6632	1424.0	2317.0
6631	1815.0	1943.0
387066	3334.0	4288.0
387065	0.0	2.0
64319	3695.0	1783.0
64318	911.0	3212.0
387063	5.0	20.0
245812	649.0	419.0
54991	335.0	222.0
54996	1310.0	454.0
54995	435.0	902.0
54994	4849.0	12056.0
54993	492.0	1621.0
6623	6917.0	2043.0
6622	388.0	54.0
6625	6584.0	3841.0
54998	1817.0	1124.0
6624	2516.0	387.0
54997	236.0	98.0
6627	875.0	465.0
6626	1925.0	753.0
6629	2145.0	3292.0
6628	4328.0	10012.0
64320	719.0	586.0
6641	1076.0	929.0
6640	1855.0	1377.0
64321	465.0	58.0
64324	5163.0	14206.0
6643	4048.0	6126.0
221838	625.0	4799.0
6642	9608.0	4331.0
64326	2082.0	2934.0
387055	0.0	0.0
64328	1912.0	3651.0
64327	2909.0	6786.0
221833	0.0	1.0
221830	1364.0	2296.0
6634	3206.0	4720.0
6633	3805.0	5769.0
6636	1026.0	697.0
6635	1442.0	1501.0
6638	1672.0	3372.0
6637	850.0	1131.0
101928062	11.0	18.0
6650	1061.0	1050.0
64333	156.0	37.0
6652	1045.0	4304.0
64332	2226.0	341.0
6651	17033.0	29071.0
6654	5295.0	4609.0
100421943	1.0	5.0
6653	3710.0	11875.0
387082	2.0	113.0
102724536	36.0	3.0
78987	1552.0	1562.0
78986	8.0	3.0
78989	89.0	10.0
6645	3437.0	2836.0
78988	1196.0	1079.0
6644	0.0	0.0
6647	8423.0	10853.0
6646	1571.0	3108.0
6649	5811.0	28.0
91949	1534.0	2886.0
6648	32950.0	14510.0
91947	2125.0	1376.0
91948	2.0	6.0
64342	1010.0	1254.0
6661	0.0	1.0
6660	981.0	3386.0
245806	0.0	0.0
6663	0.0	0.0
64344	890.0	10.0
4000	26722.0	7005.0
4001	562.0	2018.0
6662	3311.0	131.0
64343	1571.0	1608.0
91942	579.0	617.0
6665	99.0	183.0
6664	113.0	176.0
101928079	43.0	22.0
387074	0.0	1.0
387071	0.0	0.0
245802	0.0	0.0
196549	13.0	243.0
6656	0.0	1.0
6655	4240.0	4505.0
6658	0.0	1.0
6657	29.0	1.0
6659	4811.0	12614.0
196541	0.0	0.0
91937	35.0	4.0
6670	5061.0	15488.0
6672	2755.0	881.0
6671	616.0	2581.0
4010	1732.0	1685.0
6674	604.0	2810.0
4012	7692.0	16198.0
91975	446.0	816.0
6676	107.0	398.0
4013	2705.0	966.0
101928001	0.0	4.0
6675	4427.0	4091.0
4014	0.0	1.0
64359	1279.0	161.0
221883	9.0	2.0
100271927	2.0	0.0
102724515	266.0	171.0
196513	692.0	748.0
4004	13.0	0.0
6667	8201.0	18658.0
4005	1050.0	299.0
6666	1021.0	935.0
4007	278.0	185.0
6668	1834.0	237.0
91966	911.0	2198.0
4008	463.0	508.0
4009	123.0	4.0
6683	1157.0	3646.0
4023	101472.0	402.0
100421975	0.0	0.0
6687	2445.0	2592.0
4025	0.0	11.0
100271918	0.0	1.0
101928017	8.0	37.0
78990	96.0	272.0
78992	1457.0	3175.0
78991	628.0	864.0
78994	1190.0	379.0
78996	1101.0	1369.0
78995	151.0	108.0
196527	16910.0	6682.0
78998	115.0	152.0
78997	4.0	64.0
196528	2665.0	10759.0
4015	4679.0	521.0
6678	190659.0	41390.0
6677	0.0	0.0
4016	1524.0	229.0
78999	541.0	459.0
4017	3080.0	891.0
4018	2.0	2.0
6692	4158.0	4142.0
6691	9.0	0.0
101928022	2.0	7.0
6694	0.0	2.0
64375	763.0	279.0
64374	2215.0	2301.0
6693	209.0	82.0
4033	386.0	222.0
6696	1453.0	3143.0
64377	88.0	5.0
4034	465.0	209.0
64376	1860.0	3345.0
6695	1996.0	427.0
4035	80878.0	12125.0
6698	23.0	0.0
4036	4748.0	28491.0
6697	1777.0	1960.0
6690	60.0	2.0
4026	14937.0	17005.0
6689	17.0	13.0
6688	527.0	68.0
4040	4016.0	12098.0
4041	7913.0	4788.0
64386	98.0	46.0
4043	4679.0	5017.0
64388	720.0	4.0
4045	231.0	370.0
4046	3576.0	151.0
4047	3361.0	3130.0
221895	1497.0	288.0
4037	2291.0	539.0
91978	84.0	49.0
4038	645.0	445.0
6699	21.0	0.0
91977	82.0	179.0
196500	6.0	14.0
101928040	0.0	2.0
4051	108.0	14.0
54908	354.0	723.0
4052	3192.0	2717.0
4053	16944.0	3092.0
54906	5115.0	41957.0
4054	7843.0	787.0
4055	5247.0	2517.0
4056	3.0	2.0
4057	74358.0	187.0
4058	24.0	16.0
29945	1249.0	1828.0
255220	0.0	0.0
29944	43.0	7.0
29943	2.0	4.0
29942	8.0	9.0
29949	3.0	0.0
29948	587.0	361.0
29947	0.0	2.0
29946	1327.0	3585.0
4050	46.0	15.0
29941	810.0	121.0
29940	3288.0	710.0
4048	4199.0	6461.0
4049	0.0	2.0
54910	2081.0	3220.0
54916	1094.0	2742.0
54915	3062.0	6694.0
54914	2029.0	4848.0
54913	481.0	504.0
4062	1.0	0.0
4063	29.0	9.0
54919	1262.0	1015.0
54918	7106.0	20113.0
4064	105.0	20.0
4065	638.0	192.0
4066	114.0	19.0
4067	1897.0	407.0
4068	27.0	6.0
4069	2309.0	1311.0
29956	9299.0	10820.0
255231	68.0	124.0
29954	979.0	921.0
29953	601.0	2.0
29959	4353.0	3289.0
29958	720.0	277.0
4060	29547.0	2887.0
29957	3265.0	8102.0
4061	8471.0	953.0
29952	3561.0	2232.0
29951	135.0	25.0
29950	950.0	973.0
4059	9557.0	3699.0
54923	63.0	44.0
54922	1093.0	160.0
54921	4002.0	2563.0
54920	378.0	656.0
54927	2504.0	2643.0
54926	4535.0	3794.0
54925	86.0	511.0
4074	3254.0	6640.0
54929	887.0	1088.0
29929	673.0	1373.0
54928	16064.0	38737.0
4076	23084.0	93370.0
29928	1040.0	1576.0
4077	10992.0	16602.0
29923	1260.0	3166.0
29922	506.0	725.0
29920	1947.0	991.0
29927	15846.0	16814.0
29926	1308.0	1623.0
4070	13733.0	3058.0
4071	12016.0	1331.0
29925	1103.0	1504.0
29924	4285.0	1608.0
4072	3327.0	3407.0
54930	1179.0	1250.0
54934	1151.0	2282.0
54933	120.0	77.0
54932	524.0	310.0
54931	1271.0	3059.0
54938	186.0	218.0
54937	13.0	4.0
54936	1080.0	910.0
54935	1089.0	429.0
4084	1479.0	4063.0
4085	302.0	1306.0
4086	925.0	1803.0
54939	1559.0	1252.0
4087	5846.0	14594.0
4088	4805.0	5303.0
4089	3972.0	7688.0
29934	2958.0	2852.0
29933	209.0	251.0
282809	1081.0	2214.0
282808	2.0	27.0
29937	2121.0	885.0
4081	221.0	28.0
4082	7977.0	1989.0
29935	9.0	29.0
282801	0.0	0.0
54941	1774.0	830.0
29930	2.0	4.0
54940	5693.0	6388.0
54944	91.0	141.0
54943	83.0	103.0
54942	789.0	371.0
54949	584.0	332.0
54948	1357.0	490.0
54947	1641.0	539.0
255208	0.0	0.0
54946	2059.0	1119.0
29909	40.0	108.0
29907	46.0	26.0
4097	1502.0	487.0
29906	10.0	36.0
4099	48.0	195.0
29901	151.0	119.0
4090	4672.0	13797.0
4091	417.0	303.0
4092	1449.0	3299.0
29904	5098.0	7077.0
4093	516.0	156.0
29903	653.0	570.0
4094	2681.0	668.0
29902	208.0	639.0
54952	674.0	566.0
54951	460.0	828.0
102724594	15.0	13.0
54956	543.0	530.0
54955	893.0	1741.0
54954	1250.0	2287.0
100271893	2.0	21.0
54953	1585.0	2901.0
196472	0.0	48.0
196477	0.0	3.0
54959	25.0	4.0
54958	144.0	108.0
196475	3.0	7.0
54957	372.0	390.0
29919	855.0	1192.0
255275	0.0	2.0
29911	2959.0	1930.0
29916	1504.0	1240.0
29915	976.0	1622.0
29914	1484.0	1436.0
54963	1157.0	1893.0
100271884	0.0	41.0
54962	196.0	455.0
54961	2900.0	2658.0
54960	786.0	752.0
54967	2.0	9.0
54965	1392.0	2338.0
196483	389.0	718.0
54964	286.0	224.0
54969	755.0	426.0
54968	1031.0	1898.0
54970	732.0	1487.0
255239	45.0	14.0
54974	431.0	580.0
100271873	2.0	20.0
54973	2688.0	2551.0
54972	1282.0	1414.0
54971	331.0	591.0
100271874	13.0	16.0
54978	3611.0	2963.0
54977	1732.0	2303.0
54976	1860.0	1757.0
100271871	14.0	5.0
100271870	0.0	23.0
54979	47.0	57.0
255252	1124.0	1758.0
54981	1124.0	571.0
54980	415.0	565.0
54985	1888.0	438.0
54984	175.0	119.0
102724560	20.0	110.0
54982	1442.0	649.0
54989	2104.0	8323.0
196463	5251.0	1538.0
54988	1306.0	25.0
54987	1802.0	981.0
54986	280.0	2747.0
642569	0.0	0.0
642580	1.0	2.0
642585	8.0	14.0
642592	5.0	1.0
642597	4.0	0.0
27348	1176.0	1880.0
27349	641.0	943.0
27346	706.0	2142.0
27347	2966.0	3857.0
27340	1716.0	4757.0
27341	2470.0	3894.0
27344	17.0	7.0
27345	337.0	456.0
27342	247.0	224.0
400456	150.0	40.0
27343	1113.0	861.0
642587	1247.0	411.0
282890	97.0	240.0
100124541	0.0	0.0
400451	1685.0	3657.0
27351	2237.0	2331.0
27352	1860.0	1861.0
27350	1545.0	52.0
100124540	0.0	4.0
338091	0.0	3.0
338094	7.0	7.0
100124537	0.0	5.0
100124536	1.0	3632.0
100124535	0.0	28.0
100124534	0.0	1570.0
29989	58.0	1.0
338099	8.0	4.0
27327	4407.0	7519.0
29988	825.0	435.0
27324	449.0	944.0
100124539	0.0	189.0
29986	39.0	24.0
100124538	0.0	4.0
27328	9.0	3.0
27329	4.0	233.0
29980	255.0	405.0
29985	701.0	604.0
29984	667.0	732.0
27320	2.0	0.0
29982	1027.0	917.0
29999	2.0	3.0
27338	205.0	325.0
29998	579.0	153.0
27335	6387.0	4369.0
27336	4639.0	3266.0
29997	12131.0	2382.0
390601	3.0	1.0
27339	5787.0	3476.0
29992	179.0	53.0
27330	523.0	3441.0
29991	10.0	0.0
29990	407.0	399.0
27333	2689.0	1549.0
29995	4353.0	1151.0
27334	22.0	9.0
29994	2730.0	6771.0
27332	5388.0	16923.0
29993	50.0	81.0
27304	633.0	2436.0
29967	870.0	2043.0
377630	1.0	13.0
29966	2114.0	6717.0
29965	1446.0	614.0
27302	0.0	1.0
27303	3642.0	1160.0
100124516	0.0	0.0
27309	1550.0	1187.0
29969	6030.0	3214.0
27306	236.0	89.0
29968	501.0	234.0
102388891	1.0	3.0
389616	0.0	0.0
27300	1349.0	3693.0
27301	1009.0	1237.0
389611	0.0	0.0
389610	9.0	10.0
29960	1403.0	1619.0
30968	3141.0	2958.0
389618	0.0	0.0
27315	1218.0	1183.0
29978	2858.0	2071.0
27316	7344.0	11678.0
27314	3752.0	18984.0
338069	1.0	150.0
27319	148.0	21.0
29979	8326.0	10024.0
29970	51.0	58.0
29974	2.0	25.0
54901	874.0	2803.0
54900	84.0	31.0
54905	2.0	3.0
54904	6015.0	14310.0
54903	507.0	1077.0
54902	3457.0	6375.0
503519	0.0	1.0
100288687	0.0	0.0
202374	159.0	14.0
442038	0.0	2.0
253959	1400.0	7365.0
100132803	1.0	4.0
100132808	1.0	18.0
100616299	0.0	1.0
100616298	0.0	0.0
100616295	0.0	3.0
100616294	1.0	9.0
100616291	0.0	0.0
100616292	0.0	0.0
253962	7.0	4.0
100132815	295.0	278.0
100616288	0.0	0.0
100616289	0.0	0.0
442060	0.0	1.0
100288667	0.0	0.0
100616286	0.0	6.0
100616287	0.0	0.0
100616284	2.0	2.0
100616285	5.0	3.0
100616282	0.0	0.0
100616283	0.0	9.0
100288661	0.0	6.0
100616280	0.0	1.0
100616281	0.0	0.0
503538	107.0	268.0
503543	2.0	2.0
100616290	0.0	0.0
503542	76.0	135.0
253933	1.0	1.0
253935	81.0	0.0
100616277	1.0	1.0
100288659	0.0	0.0
100616278	0.0	0.0
100616275	0.0	0.0
100616276	0.0	1.0
100288654	0.0	40.0
100616274	0.0	17.0
100616271	0.0	9.0
100616272	0.0	0.0
100616270	0.0	0.0
100132832	3.0	4.0
253943	5387.0	13751.0
6708	26.0	7.0
6707	100.0	1.0
6709	28168.0	36326.0
100132841	0.0	0.0
6700	65.0	0.0
6702	0.0	0.0
6701	2.0	0.0
6704	22.0	0.0
6703	3.0	4.0
6706	1.0	0.0
6705	17.0	0.0
6720	10454.0	12957.0
6719	0.0	0.0
6718	1.0	2.0
167465	591.0	158.0
6711	75409.0	26697.0
6710	299.0	78.0
102467077	1.0	0.0
6713	1609.0	7972.0
6712	1004.0	175.0
102467075	0.0	0.0
6715	514.0	770.0
102467074	0.0	0.0
6714	1843.0	2992.0
6717	3822.0	5668.0
6716	9.0	83.0
6731	6283.0	10395.0
6730	3621.0	1183.0
442013	39.0	14.0
6729	2461.0	6242.0
503583	0.0	0.0
100132863	2.0	2.0
253970	0.0	2.0
6722	3150.0	1324.0
6721	4989.0	3280.0
503582	0.0	90.0
6723	2052.0	201.0
6726	6172.0	10126.0
6725	157.0	792.0
6728	914.0	1557.0
6727	8855.0	5168.0
6742	1965.0	2408.0
6741	4799.0	3239.0
100288613	0.0	0.0
503569	27.0	16.0
253986	19.0	27.0
100132871	0.0	0.0
253980	625.0	697.0
442006	1.0	0.0
253982	81.0	93.0
6733	3027.0	8362.0
6732	1687.0	4813.0
6734	8342.0	4276.0
6737	763.0	232.0
6736	0.0	0.0
6738	2625.0	14016.0
100616228	0.0	0.0
100616229	0.0	26.0
64430	2691.0	6106.0
100616226	0.0	0.0
100616227	0.0	0.0
64432	1382.0	986.0
6751	76.0	21.0
100616224	0.0	1.0
64431	1167.0	2945.0
6750	0.0	0.0
100129227	0.0	0.0
100616225	0.0	2.0
64434	1010.0	1126.0
100616222	0.0	0.0
6753	10.0	2.0
6752	263.0	131.0
100129229	0.0	2.0
100616223	0.0	0.0
64433	1.0	12.0
100616220	1.0	4.0
100616221	0.0	0.0
100130211	20.0	20.0
6744	6247.0	6208.0
6746	8622.0	5487.0
6745	11383.0	26922.0
6748	4368.0	2612.0
6747	10723.0	18213.0
6749	6270.0	3254.0
100616217	0.0	0.0
100616218	0.0	0.0
6760	4274.0	7811.0
100616215	0.0	0.0
100616216	0.0	1.0
650983	0.0	0.0
100616213	0.0	0.0
4100	0.0	4.0
6764	2552.0	483.0
100130204	0.0	2.0
100616211	0.0	0.0
4101	0.0	0.0
4102	0.0	4.0
100616212	0.0	0.0
64446	2.0	2.0
100616210	2.0	4.0
6755	1.0	20.0
100129213	0.0	2.0
6754	2.0	0.0
6757	0.0	0.0
6756	0.0	0.0
6759	0.0	0.0
6758	0.0	6.0
100616219	0.0	0.0
100616206	0.0	0.0
100616207	0.0	0.0
6771	0.0	0.0
100616204	1.0	6.0
6770	15.0	57.0
100616205	0.0	0.0
6773	3610.0	4734.0
4110	4.0	16.0
100616202	0.0	0.0
6772	7916.0	4902.0
4111	0.0	8.0
100616203	0.0	1.0
6775	187.0	160.0
4112	0.0	2.0
4113	1.0	2.0
6774	17619.0	15495.0
100616201	0.0	0.0
346171	2.0	0.0
100048912	12.0	44.0
4103	4.0	0.0
4104	0.0	1.0
100129201	1.0	1.0
6768	2742.0	1571.0
4105	0.0	0.0
6767	16911.0	21430.0
4106	0.0	3.0
4107	5.0	10.0
4108	1.0	0.0
6769	256.0	31.0
4109	0.0	1.0
100616209	0.0	0.0
6780	7709.0	11391.0
6782	2287.0	6826.0
6781	2364.0	3939.0
4121	12838.0	19259.0
100048924	4.0	9.0
6783	126.0	2.0
4122	3937.0	1098.0
4123	2220.0	1427.0
