id	96ddce60-2be5-4f57-814b-35722aa00fd9	be8c6402-fb97-4c31-8a18-a5b4783a1726
100506835	64.0	36.0
101410543	6.0	0.0
8707	32.0	15.0
101410544	8.0	0.0
8708	893.0	50.0
101410545	4.0	0.0
101410546	0.0	0.0
8705	452.0	350.0
8706	1916.0	1422.0
326315	10.0	1.0
326317	0.0	0.0
8721	8478.0	7520.0
8722	10231.0	5831.0
8720	19724.0	6898.0
101410537	7.0	0.0
101410538	1501.0	1760.0
341947	6.0	0.0
8714	3537.0	1409.0
8715	53.0	1.0
100506826	57.0	32.0
8712	0.0	0.0
8718	497.0	128.0
101410533	41.0	34.0
101410534	1.0	1.0
326325	0.0	0.0
101410535	144.0	27.0
8717	983.0	748.0
54429	86.0	3.0
101410536	0.0	1.0
326307	459.0	273.0
8732	1712.0	1035.0
8733	4980.0	6486.0
8731	4279.0	1935.0
54431	10615.0	7912.0
400836	2.0	1.0
170487	69.0	65.0
54435	51.0	43.0
54434	4387.0	3319.0
400831	19.0	16.0
54433	1255.0	505.0
400830	47.0	16.0
54432	2625.0	3101.0
54439	2855.0	1496.0
8725	5814.0	3752.0
8726	1636.0	634.0
54438	867.0	444.0
54437	76.0	218.0
8723	3042.0	1783.0
326310	65.0	50.0
8724	7868.0	6590.0
54436	931.0	797.0
8729	8645.0	7314.0
100337589	0.0	0.0
170485	1.0	0.0
8727	2314.0	909.0
8728	660.0	2490.0
170482	6.0	0.0
8740	54.0	69.0
8743	13762.0	15629.0
8744	55.0	97.0
8741	1278.0	191.0
8742	1717.0	1806.0
102724868	0.0	0.0
102724866	0.0	2.0
54442	1555.0	1509.0
54441	45.0	10.0
54440	619.0	554.0
400823	20.0	18.0
102724862	0.0	0.0
54443	164.0	1225.0
8736	691.0	173.0
8737	3424.0	2958.0
8735	28.0	54.0
326300	9.0	6.0
8738	641.0	410.0
8739	112.0	11.0
8751	6831.0	11840.0
8754	7875.0	3551.0
8755	0.0	0.0
102724853	0.0	0.0
54453	7779.0	10308.0
255512	123.0	26.0
54457	24.0	32.0
54456	51.0	23.0
554049	3.0	1.0
54455	2637.0	1549.0
54454	2345.0	751.0
8747	30.0	14.0
8748	7.0	3.0
8745	195.0	331.0
54458	3147.0	3795.0
400818	864.0	453.0
8749	1.0	0.0
8761	8790.0	5988.0
6100	518.0	433.0
8760	6433.0	3235.0
6102	1565.0	947.0
8766	10783.0	12250.0
6101	267.0	10.0
8763	36644.0	19808.0
6103	1123.0	347.0
8764	3034.0	950.0
54460	3231.0	3129.0
54464	6359.0	2184.0
54463	2035.0	1737.0
54462	6955.0	3479.0
54461	3145.0	3843.0
54468	3260.0	1539.0
54467	6621.0	2624.0
54466	25.0	13.0
54465	1674.0	715.0
255520	2909.0	2338.0
8759	0.0	0.0
8756	0.0	0.0
54469	4403.0	5403.0
8772	451.0	361.0
8773	4072.0	2588.0
8771	0.0	0.0
8776	2933.0	1247.0
8777	7211.0	1715.0
8774	2681.0	1546.0
8775	5768.0	4911.0
101928566	0.0	0.0
8767	985.0	977.0
6120	2893.0	1397.0
101928571	6.0	1.0
8784	62.0	459.0
6122	190600.0	98321.0
8781	0.0	0.0
6121	189.0	3.0
8787	286.0	234.0
6124	107647.0	73132.0
6123	15.0	1.0
8788	4251.0	5.0
8785	12.0	0.0
6126	22.0	15.0
8786	212.0	444.0
6125	81012.0	29887.0
101928578	365.0	136.0
8780	5085.0	2715.0
6117	7742.0	3591.0
8778	11.0	11.0
6119	915.0	1021.0
6118	4726.0	3312.0
8794	164.0	76.0
8795	3385.0	1320.0
6130	77583.0	47767.0
8792	861.0	134.0
6133	44222.0	24717.0
6132	71857.0	41357.0
8793	581.0	100.0
8798	1063.0	667.0
6135	60690.0	34446.0
8799	2403.0	1667.0
6134	84256.0	59088.0
8796	8.0	3.0
6137	48498.0	29602.0
8797	954.0	291.0
6136	48318.0	31234.0
100421307	1.0	0.0
101735302	1113.0	46.0
8790	1366.0	717.0
100134444	0.0	0.0
6128	45731.0	28087.0
8789	6.0	0.0
6129	51018.0	24267.0
6142	14707.0	13019.0
6141	38866.0	26627.0
100421311	6.0	5.0
6144	18438.0	7498.0
6143	59758.0	57574.0
100421313	3.0	1.0
6146	27961.0	13397.0
6145	2.0	0.0
6148	0.0	0.0
6147	30473.0	20821.0
100421318	0.0	0.0
100421319	0.0	0.0
100337590	0.0	0.0
100337591	2.0	0.0
6139	3088.0	944.0
6138	63765.0	38067.0
6152	30488.0	22181.0
6155	25463.0	24559.0
6154	22987.0	10030.0
100421324	1.0	0.0
6157	38661.0	31180.0
6156	41886.0	27155.0
6159	32919.0	17595.0
6158	27197.0	32922.0
100421328	3.0	1.0
6150	711.0	1169.0
101928527	540.0	316.0
6164	35687.0	18946.0
6163	18.0	4.0
6166	7365.0	6274.0
6165	33695.0	20143.0
6168	44894.0	35386.0
6167	41758.0	28939.0
100421338	0.0	0.0
6169	16757.0	16531.0
101928536	0.0	0.0
6160	43769.0	27013.0
101928537	1.0	0.0
6161	53104.0	35864.0
100421331	0.0	1.0
6175	79730.0	63314.0
6174	87.0	49.0
6176	67708.0	104458.0
101928545	248.0	75.0
6171	13027.0	7089.0
6170	8205.0	4771.0
6173	4953.0	3251.0
6172	739.0	368.0
100421340	1.0	1.0
100421341	3.0	0.0
100421354	0.0	0.0
6185	16571.0	19363.0
101928550	2.0	5.0
6188	81999.0	46320.0
6187	47841.0	38198.0
100421357	0.0	0.0
6189	37306.0	18393.0
101928555	45.0	15.0
6182	304.0	317.0
6181	32819.0	29704.0
6184	12877.0	16303.0
101928559	0.0	0.0
6183	619.0	1002.0
100421350	16.0	6.0
100421351	20.0	2.0
100421353	3.0	7.0
6197	6030.0	2045.0
6196	4421.0	3176.0
6199	1636.0	1224.0
6198	4356.0	2679.0
6191	162083.0	94488.0
6193	30024.0	22222.0
6192	1.0	0.0
91373	1217.0	708.0
6195	2954.0	2702.0
6194	123495.0	55110.0
390916	1480.0	790.0
145407	881.0	1086.0
100421363	5.0	0.0
100421376	0.0	0.0
100421379	2.0	1.0
91369	4792.0	2777.0
91368	967.0	1881.0
652489	2.0	1.0
390924	22.0	24.0
389901	8.0	2.0
390928	6.0	1.0
390927	1346.0	195.0
100421371	5.0	5.0
100421374	37.0	8.0
389903	0.0	0.0
100421389	13.0	2.0
91392	976.0	204.0
389935	0.0	0.0
389932	6.0	1.0
100421384	18.0	22.0
100421398	3.0	2.0
100421399	0.0	0.0
101928513	7.0	4.0
91380	0.0	0.0
390904	1.0	0.0
145438	72.0	18.0
100421390	1.0	2.0
100421391	0.0	0.0
100421395	6.0	5.0
100421397	7.0	0.0
375316	83.0	23.0
375318	0.0	0.0
390963	178.0	37.0
375307	29.0	4.0
389941	145.0	73.0
389948	0.0	8.0
375337	0.0	0.0
377997	0.0	0.0
387316	1.0	0.0
121456	100.0	64.0
387317	0.0	0.0
121457	1234.0	1349.0
389976	1.0	0.0
375341	893.0	371.0
387319	0.0	0.0
375323	13.0	188.0
389970	2.0	0.0
390940	257.0	82.0
133418	2799.0	4811.0
390948	0.0	0.0
121441	2596.0	1527.0
390949	1.0	0.0
652411	0.0	0.0
145370	3.0	6.0
102724954	1.0	0.0
54596	15.0	4.0
375484	696.0	906.0
91526	1154.0	464.0
133396	3.0	5.0
196951	544.0	134.0
91523	1004.0	565.0
91522	821.0	57.0
121391	13.0	0.0
145376	89.0	50.0
400986	843.0	120.0
400984	18.0	17.0
196968	134.0	24.0
157378	2457.0	1065.0
723961	0.0	0.0
145389	716.0	426.0
157381	66.0	5.0
91543	371.0	1544.0
91544	1574.0	744.0
102724923	2.0	0.0
652423	1.0	0.0
169355	2.0	1.0
400966	3.0	1.0
121364	0.0	0.0
400961	1294.0	400.0
157376	1.0	0.0
91574	1830.0	844.0
157313	68.0	93.0
157317	0.0	0.0
147991	3857.0	2683.0
399495	5.0	0.0
159963	7.0	23.0
100506965	1107.0	108.0
100506963	110.0	35.0
387495	0.0	0.0
387496	569.0	237.0
387494	4.0	1.0
387491	0.0	0.0
387492	84.0	34.0
387486	0.0	0.0
157310	75.0	32.0
100506994	194.0	23.0
338470	4.0	2.0
170302	56.0	9.0
204010	5.0	12.0
399473	168.0	145.0
399474	607.0	821.0
91584	1176.0	1079.0
159989	31.0	16.0
91582	1859.0	1247.0
107126360	6.0	2.0
133383	574.0	313.0
100506930	2086.0	1062.0
100820741	0.0	0.0
338448	0.0	0.0
8808	641.0	95.0
8809	133.0	159.0
54512	506.0	575.0
54511	547.0	15.0
54510	7347.0	3319.0
54516	778.0	517.0
8802	7626.0	3327.0
8803	3257.0	1319.0
54514	4.0	3.0
8800	1474.0	1361.0
8801	4871.0	2801.0
8807	76.0	21.0
400916	797.0	1209.0
54518	1016.0	876.0
8804	9057.0	7918.0
100506939	5.0	2.0
54517	1345.0	617.0
8805	3864.0	1199.0
8820	109.0	16.0
8821	12640.0	2039.0
338440	711.0	245.0
338442	206.0	75.0
8819	451.0	333.0
100820732	0.0	0.0
255620	0.0	1.0
54522	917.0	493.0
54521	2379.0	1027.0
54520	3514.0	1029.0
100820735	2.0	0.0
8813	2039.0	1235.0
170393	12.0	0.0
8814	139.0	140.0
170392	7.0	28.0
100506925	0.0	0.0
8811	1.0	1.0
8812	894.0	428.0
8817	35.0	151.0
8818	2156.0	2830.0
54529	3627.0	2519.0
255626	0.0	0.0
8815	4027.0	4194.0
8816	7466.0	3173.0
170394	637.0	638.0
8831	3276.0	902.0
8832	829.0	563.0
100506953	1.0	0.0
338433	0.0	0.0
338436	0.0	0.0
338427	0.0	0.0
338428	0.0	0.0
338429	0.0	0.0
54534	1975.0	1419.0
54532	9232.0	1402.0
54531	1439.0	1160.0
54538	2681.0	1986.0
8824	4418.0	1725.0
8825	2600.0	256.0
54537	2427.0	1617.0
54536	1898.0	1164.0
8822	48.0	3.0
8823	32.0	103.0
54535	1988.0	581.0
8828	5986.0	8989.0
8829	8468.0	11182.0
8826	30685.0	21114.0
54539	2009.0	2768.0
8842	5760.0	573.0
8843	92.0	7.0
8840	250.0	3226.0
8841	3772.0	2909.0
100158257	0.0	0.0
54541	11384.0	1448.0
54540	3556.0	1121.0
54545	6898.0	1484.0
54544	0.0	0.0
54543	10257.0	7834.0
54542	5800.0	2519.0
54549	3417.0	656.0
8835	2951.0	475.0
8836	484.0	832.0
8833	5167.0	3596.0
8834	1093.0	1153.0
54546	119.0	26.0
8839	2242.0	2029.0
8837	12139.0	3636.0
8838	267.0	2.0
101928483	15.0	3.0
8850	2123.0	903.0
101928484	0.0	0.0
8853	2064.0	952.0
8854	3694.0	484.0
8851	175.0	278.0
8852	1.0	0.0
400960	2031.0	564.0
338412	2.0	0.0
338413	0.0	0.0
54552	1286.0	482.0
400957	4.0	2.0
54551	182.0	289.0
54550	29.0	27.0
196996	1826.0	185.0
400955	87.0	13.0
400954	219.0	49.0
54556	1196.0	407.0
54555	2428.0	1691.0
400952	12.0	14.0
54554	1161.0	553.0
400950	4.0	2.0
8846	1016.0	461.0
100820709	2.0	1.0
8847	152.0	52.0
54558	2188.0	793.0
8844	1458.0	620.0
54557	950.0	516.0
8848	33394.0	8767.0
196993	884.0	189.0
8861	7137.0	3306.0
101928492	741.0	69.0
8864	9410.0	2591.0
6201	28556.0	16542.0
6203	44806.0	20664.0
8862	932.0	220.0
101928496	1.0	0.0
8863	5802.0	2697.0
6202	74113.0	45495.0
723972	3.0	6.0
400946	49.0	10.0
400945	121.0	31.0
54567	932.0	1138.0
54566	3316.0	440.0
400941	1.0	0.0
8857	3207.0	672.0
8858	11.0	596.0
54569	1.0	0.0
8856	29.0	19.0
54568	1.0	0.0
8859	1003.0	432.0
8871	3931.0	3102.0
8872	2982.0	2584.0
6210	32356.0	20415.0
8870	3591.0	7071.0
100421500	1.0	0.0
8875	88.0	41.0
8876	83.0	32.0
8874	5341.0	3445.0
100421506	5.0	1.0
100421509	0.0	0.0
54570	1.0	1.0
400935	7.0	10.0
54574	0.0	0.0
54573	0.0	0.0
54572	124.0	0.0
400932	1.0	2.0
54571	8.0	0.0
54578	0.0	0.0
255631	114.0	344.0
400931	238.0	37.0
54577	0.0	0.0
54576	0.0	0.0
54575	0.0	0.0
6205	64505.0	55537.0
100506915	33.0	3.0
8869	1696.0	1008.0
6204	9881.0	6379.0
6207	21971.0	15810.0
6206	45565.0	28474.0
8867	1628.0	761.0
54579	0.0	0.0
6209	10473.0	11444.0
6208	49244.0	41108.0
170384	1541.0	1725.0
100506916	0.0	0.0
8882	2391.0	1238.0
8883	3261.0	2433.0
8880	8575.0	4442.0
8881	5527.0	3921.0
8886	7399.0	3297.0
6223	43001.0	26803.0
100421512	0.0	0.0
8887	12098.0	8470.0
6222	109939.0	62836.0
8884	4418.0	2195.0
6224	39013.0	33005.0
100421515	16.0	3.0
54581	625.0	181.0
54580	0.0	0.0
54585	3438.0	1396.0
54584	264.0	198.0
54583	4266.0	2414.0
54587	10410.0	17251.0
54586	17.0	1.0
8879	6462.0	5510.0
170371	654.0	247.0
170370	0.0	0.0
8877	1297.0	1820.0
6218	40914.0	32044.0
6217	28965.0	25075.0
8878	11477.0	17360.0
6219	5.0	0.0
100506907	0.0	0.0
100506906	347.0	35.0
255649	2.0	0.0
6230	37044.0	17611.0
8893	4594.0	2608.0
8894	3719.0	2997.0
101928440	0.0	0.0
8891	1674.0	1224.0
6232	40824.0	34015.0
8892	1579.0	851.0
6231	1880.0	3404.0
8897	1019.0	306.0
6234	9001.0	8413.0
8898	2853.0	2152.0
6233	38605.0	21332.0
8895	12888.0	7234.0
6236	120.0	52.0
8896	2258.0	1258.0
6235	17215.0	13195.0
101928442	0.0	0.0
101928448	38.0	4.0
8890	2880.0	1825.0
280659	0.0	0.0
280657	0.0	0.0
280658	0.0	0.0
280655	7.0	4.0
253039	1805.0	524.0
6227	15295.0	8933.0
6226	5.0	2.0
6229	63736.0	42435.0
8888	7573.0	3546.0
6228	45430.0	35236.0
6241	106.0	1374.0
6240	4401.0	3829.0
100421411	0.0	0.0
6242	2698.0	1711.0
100421413	2.0	0.0
101928455	10.0	0.0
6244	1.0	0.0
6247	12.0	4.0
100421415	20.0	16.0
6246	0.0	0.0
280644	0.0	0.0
253044	11.0	1.0
6238	16962.0	16297.0
6237	1339.0	1402.0
8899	9827.0	3208.0
6239	6738.0	2529.0
6252	1694.0	641.0
100421420	8.0	14.0
6251	5339.0	5574.0
100421422	0.0	0.0
6253	1125.0	1048.0
6256	7117.0	2675.0
100421424	0.0	0.0
6258	21.0	14.0
6257	3891.0	1787.0
100421428	1.0	0.0
101928469	4.0	6.0
100421429	11.0	3.0
280637	0.0	0.0
280636	2160.0	1547.0
253018	94.0	15.0
253017	0.0	0.0
253012	849.0	20.0
6249	9761.0	4716.0
6248	0.0	0.0
6263	1568.0	74.0
100421431	3.0	0.0
6262	145.0	79.0
100421432	0.0	2.0
101928470	0.0	1.0
100421433	1.0	1.0
100421436	50.0	13.0
100421439	0.0	0.0
6261	1161.0	674.0
6260	11.0	6.0
6259	6477.0	2947.0
100421430	0.0	0.0
6274	28.0	31.0
6273	339.0	325.0
6276	20.0	12.0
6275	3002.0	4657.0
6278	13.0	9.0
6277	13648.0	16533.0
6279	131.0	57.0
6272	10476.0	4995.0
6271	1932.0	950.0
6285	1266.0	112.0
6284	3732.0	4550.0
100421455	0.0	0.0
6286	44.0	2437.0
6289	349.0	353.0
6288	1998.0	1822.0
6281	6654.0	7193.0
6280	535.0	140.0
6283	10.0	2.0
6282	8406.0	18732.0
123920	4067.0	9739.0
100421451	1.0	0.0
6296	3224.0	223.0
6295	4.0	10.0
6297	3997.0	774.0
6299	108.0	581.0
101928420	0.0	0.0
6290	1.0	0.0
6291	33.0	8.0
6294	7440.0	2858.0
6293	4603.0	2403.0
100421478	0.0	0.0
100421479	3.0	0.0
280664	1.0	2.0
54505	4462.0	2872.0
280660	0.0	0.0
54504	1461.0	682.0
280661	11.0	2.0
54503	1511.0	1017.0
54502	11682.0	4732.0
54509	69.0	26.0
123904	0.0	1.0
54508	74.0	53.0
100421473	0.0	0.0
54507	1738.0	265.0
100421487	0.0	0.0
133308	707.0	551.0
147945	0.0	0.0
123970	2.0	0.0
100421480	2.0	0.0
147947	1492.0	390.0
147948	491.0	105.0
147949	324.0	160.0
100421484	0.0	0.0
100421485	0.0	0.0
100421498	3.0	0.0
100421499	1.0	0.0
101060006	2.0	0.0
101060005	1.0	2.0
101060004	0.0	0.0
100421495	0.0	0.0
100421496	0.0	0.0
351449	0.0	0.0
107126294	11.0	0.0
147965	1123.0	568.0
147968	187.0	27.0
107126289	0.0	0.0
107126287	0.0	0.0
101060039	2.0	1.0
121360	0.0	0.0
101060032	7.0	3.0
135924	3.0	0.0
135927	9.0	0.0
121355	6.0	10.0
147906	359.0	459.0
135932	1061.0	191.0
101060045	6.0	3.0
135935	0.0	1.0
101060040	0.0	0.0
147912	958.0	443.0
135942	1.0	0.0
135941	4.0	1.0
121340	6.0	1.0
135946	1.0	0.0
135948	0.0	0.0
104326190	0.0	0.0
104326191	26.0	6.0
147923	1229.0	532.0
147920	208.0	71.0
147929	335.0	208.0
104326192	0.0	0.0
104326193	0.0	7.0
375444	255.0	123.0
104326189	22.0	2.0
101060020	2.0	1.0
375449	7435.0	4596.0
104326188	0.0	0.0
121328	15.0	5.0
91653	8462.0	2257.0
389762	0.0	0.0
351143	0.0	0.0
389761	1.0	0.0
390756	0.0	0.0
27087	440.0	16.0
27085	452.0	165.0
27086	12205.0	6196.0
389756	8.0	2.0
147429	35.0	16.0
27089	2331.0	12274.0
91646	984.0	44.0
91647	972.0	638.0
642968	1.0	1.0
135458	18.0	1.0
390766	1.0	0.0
27098	424.0	50.0
27099	2.0	3.0
27097	2060.0	1444.0
389741	131.0	38.0
27090	682.0	1049.0
27091	0.0	0.0
27094	238.0	146.0
27095	3123.0	2703.0
27092	4893.0	1949.0
642976	423.0	14.0
400629	0.0	9.0
27093	3.0	0.0
160428	1988.0	4291.0
375133	285.0	149.0
387122	11.0	26.0
390730	2.0	0.0
390732	0.0	0.0
390735	0.0	0.0
387119	1157.0	389.0
27063	31.0	4.0
387117	0.0	0.0
27069	9779.0	7744.0
400612	11.0	2.0
27067	2976.0	1663.0
27068	3076.0	1814.0
221908	464.0	287.0
341799	0.0	0.0
400619	68.0	259.0
642987	311.0	83.0
400618	1462.0	85.0
400617	77.0	7.0
64065	23207.0	12946.0
91662	27.0	56.0
91663	28756.0	11931.0
64064	13.0	7.0
64067	691.0	190.0
64066	65.0	54.0
91661	1218.0	536.0
91664	1171.0	478.0
147463	1531.0	433.0
387111	27.0	0.0
27076	2087.0	1973.0
390748	2.0	0.0
27077	617.0	283.0
400604	54.0	21.0
27074	157.0	87.0
27075	9583.0	15436.0
389766	5.0	1.0
387103	269.0	229.0
387104	10.0	8.0
27079	448.0	475.0
389763	0.0	0.0
341784	1.0	0.0
642996	1.0	0.0
27072	5926.0	3383.0
160419	5.0	1.0
64061	4653.0	920.0
400609	0.0	0.0
160418	3775.0	2633.0
64063	542.0	262.0
27071	469.0	375.0
64062	6368.0	1694.0
91695	966.0	71.0
100313772	0.0	0.0
100313773	0.0	0.0
64078	911.0	117.0
100313770	0.0	0.0
64077	1119.0	1881.0
91694	2032.0	826.0
100313771	2.0	0.0
390790	4.0	0.0
221927	2980.0	3503.0
390792	19.0	7.0
400680	10.0	13.0
27043	4728.0	2438.0
27044	15817.0	8743.0
27042	2981.0	1540.0
389799	32.0	16.0
100313778	0.0	0.0
100313779	0.0	0.0
64072	1889.0	930.0
100313777	0.0	0.0
27040	43.0	1.0
100313774	0.0	0.0
64073	309.0	19.0
64087	9103.0	14172.0
221914	95.0	16.0
64089	1642.0	665.0
100313781	0.0	0.0
91683	2980.0	1065.0
91689	2451.0	1671.0
100313780	0.0	0.0
245908	0.0	0.0
91687	381.0	438.0
245909	0.0	0.0
400673	680.0	290.0
389792	160.0	779.0
389791	7.0	0.0
387129	0.0	0.0
400668	1.0	3.0
389787	21.0	10.0
64081	1098.0	418.0
64080	397.0	438.0
64083	8103.0	6521.0
64084	12337.0	1566.0
64098	574.0	411.0
64097	1536.0	515.0
400660	64.0	21.0
8909	59.0	23.0
27022	1.0	7.0
8907	2467.0	3086.0
341757	4.0	0.0
400658	15.0	16.0
8908	364.0	1370.0
147407	6.0	0.0
27020	11038.0	9826.0
400657	1058.0	355.0
27023	3.0	0.0
400654	0.0	0.0
64090	2.0	6.0
64092	207.0	245.0
64091	557.0	216.0
8900	55.0	34.0
64094	7944.0	9686.0
8905	1624.0	934.0
147409	4.0	7.0
64093	458.0	38.0
8906	4175.0	932.0
64096	0.0	0.0
8904	6403.0	4729.0
221935	1622.0	335.0
221937	3645.0	1357.0
221938	0.0	0.0
400652	15.0	7.0
400650	5.0	6.0
27039	30.0	7.0
27032	11748.0	6502.0
27033	23.0	3.0
27030	3018.0	946.0
27031	1984.0	315.0
27036	45.0	63.0
400645	0.0	0.0
27037	2167.0	792.0
400644	25.0	2.0
27034	2831.0	658.0
400643	2.0	0.0
27035	45.0	50.0
8912	438.0	629.0
100313769	6.0	2.0
8913	621.0	142.0
8910	5765.0	2395.0
8911	58.0	57.0
8916	4134.0	1499.0
8914	1233.0	1246.0
8915	1917.0	874.0
245935	0.0	0.0
245936	0.0	0.0
245937	15.0	1.0
245938	0.0	0.0
8930	3007.0	1791.0
245939	0.0	0.0
221960	406.0	469.0
245930	0.0	0.0
245931	0.0	0.0
245932	0.0	0.0
245934	0.0	0.0
8929	0.0	0.0
8924	8342.0	2942.0
8927	439.0	46.0
8928	11.0	2.0
8925	10242.0	3347.0
8926	49.0	11.0
221955	1603.0	1216.0
8941	2.0	0.0
8942	946.0	144.0
375189	46.0	29.0
8940	59.0	21.0
245940	0.0	0.0
206338	40.0	55.0
375190	767.0	336.0
196446	25.0	26.0
8934	1871.0	1338.0
8935	4105.0	1768.0
196441	5260.0	1491.0
8932	5603.0	3428.0
8933	2841.0	6213.0
8938	1270.0	769.0
8939	5463.0	2918.0
8936	1465.0	576.0
326105	9.0	0.0
245913	0.0	0.0
245915	0.0	0.0
221981	749.0	615.0
245910	0.0	0.0
206358	1165.0	1951.0
245911	0.0	0.0
245912	6.0	0.0
196415	0.0	3.0
642909	6.0	3.0
642907	0.0	0.0
8945	4918.0	1982.0
54659	0.0	0.0
54658	0.0	0.0
8943	10443.0	6331.0
54657	0.0	0.0
8944	0.0	0.0
196410	40.0	183.0
245927	0.0	0.0
245928	0.0	0.0
6300	337.0	261.0
245929	0.0	0.0
6302	3082.0	2126.0
6301	10474.0	5244.0
160492	2.0	1.0
54662	3680.0	1738.0
54661	27.0	25.0
54660	112.0	55.0
54665	3581.0	1302.0
54664	8003.0	3702.0
54663	1172.0	715.0
8970	60.0	71.0
8971	5578.0	4204.0
101928363	39.0	1.0
8974	2774.0	5502.0
6311	4037.0	2471.0
8975	2604.0	839.0
6310	4727.0	4171.0
91612	4391.0	2325.0
100421601	0.0	0.0
8972	46.0	323.0
8973	7.0	39.0
245972	137.0	229.0
245973	387.0	110.0
54677	2851.0	932.0
54676	3150.0	1663.0
54675	1819.0	1605.0
147468	1.0	1.0
54674	210.0	153.0
6304	5461.0	1815.0
6303	14489.0	7158.0
8968	1.0	0.0
6305	5014.0	2098.0
91603	1616.0	719.0
91608	162.0	89.0
6307	2857.0	2832.0
642924	17.0	0.0
8969	101.0	169.0
6309	5004.0	1290.0
91607	2194.0	1733.0
6320	757.0	2357.0
6322	1030.0	148.0
8985	2909.0	3399.0
8986	1364.0	1146.0
64002	0.0	0.0
101928378	212.0	38.0
6324	440.0	879.0
64005	292.0	166.0
6323	1.0	0.0
101928376	3.0	22.0
54680	2817.0	1157.0
642938	64.0	486.0
54682	3356.0	1892.0
54681	2615.0	2106.0
196403	3020.0	1880.0
6315	0.0	0.0
6314	3943.0	1264.0
6317	0.0	0.0
8976	8830.0	3544.0
6319	15062.0	21394.0
6318	0.0	0.0
642935	28.0	14.0
8992	6871.0	12811.0
8993	4.0	0.0
6331	151.0	48.0
8991	7458.0	7540.0
6330	4590.0	1373.0
100421621	25.0	7.0
8996	2158.0	1083.0
101928388	5.0	2.0
6332	568.0	242.0
8997	2470.0	734.0
8994	3718.0	1250.0
6335	175.0	44.0
8995	30.0	28.0
6334	877.0	243.0
147495	2688.0	1646.0
100421629	1.0	1.0
8989	6.0	31.0
6326	4079.0	104.0
8987	227.0	103.0
6328	809.0	49.0
91624	2599.0	1224.0
6327	1086.0	208.0
8988	1.0	0.0
6329	468.0	228.0
642946	64.0	55.0
6340	884.0	224.0
6342	10464.0	8770.0
6341	2465.0	1106.0
6344	5.0	4.0
100421633	0.0	0.0
6343	6.0	59.0
100421634	1.0	0.0
6346	1.0	0.0
6345	137.0	38.0
100421638	1.0	0.0
642958	0.0	1.0
642959	0.0	2.0
6337	8385.0	4533.0
642952	1.0	0.0
6336	4.0	0.0
6339	410.0	89.0
91614	64.0	315.0
8999	303.0	67.0
6338	898.0	517.0
642954	39.0	10.0
6351	453.0	185.0
6352	903.0	1344.0
6355	164.0	34.0
6354	2.0	1.0
6357	26.0	3.0
6356	9.0	171.0
100421528	2.0	1.0
6348	433.0	163.0
6347	1762.0	613.0
196394	582.0	184.0
6362	901.0	16.0
6361	26.0	21.0
6364	15.0	8.0
6363	277.0	162.0
100421533	11.0	10.0
6366	4565.0	236.0
100421535	0.0	0.0
6368	11.0	6.0
6367	251.0	167.0
101928337	1.0	0.0
6360	24.0	4.0
255349	11.0	1.0
6359	0.0	1.0
6358	598.0	140.0
6373	37.0	290.0
101928340	8.0	87.0
6372	74.0	0.0
100421542	0.0	0.0
6375	44.0	30.0
6374	141.0	8.0
100421545	33.0	14.0
6376	23370.0	2704.0
101928345	0.0	0.0
100421549	0.0	0.0
6370	4.0	2.0
255313	0.0	0.0
196374	2.0	0.0
6369	18.0	0.0
6383	7780.0	10711.0
6386	10961.0	8844.0
6385	32604.0	11585.0
6388	2475.0	2535.0
6387	25066.0	21455.0
6389	6006.0	3835.0
255330	0.0	0.0
6382	12717.0	41428.0
102724246	11.0	5.0
255324	26.0	2.0
196385	82.0	120.0
196383	2280.0	735.0
100421550	3.0	0.0
6397	8418.0	4023.0
100421565	0.0	0.0
6396	4259.0	5348.0
100421566	0.0	0.0
6399	1426.0	892.0
6398	535.0	2970.0
6391	5258.0	6465.0
6390	2786.0	3093.0
6392	4028.0	2174.0
282997	125.0	45.0
282996	340.0	56.0
100134229	376.0	202.0
282991	2018.0	1756.0
100421560	0.0	0.0
100421577	65.0	14.0
100421579	9.0	1.0
255394	1666.0	339.0
102724224	14.0	29.0
54600	0.0	0.0
54602	2700.0	992.0
282980	0.0	0.0
54606	3974.0	3623.0
100421572	0.0	0.0
100421588	1.0	1.0
100421589	114.0	28.0
282974	360.0	312.0
282973	310.0	167.0
54619	725.0	428.0
100421581	3.0	0.0
196335	4.0	0.0
100421582	29.0	9.0
54617	4218.0	1871.0
100421598	1.0	0.0
100421599	0.0	0.0
255374	82.0	38.0
282969	168.0	141.0
102724201	11.0	3.0
282966	0.0	0.0
54622	3232.0	2370.0
100134259	66.0	45.0
54621	2036.0	1081.0
54620	1176.0	602.0
54626	177.0	39.0
54625	4794.0	5544.0
54623	5438.0	2792.0
54629	4978.0	2020.0
54627	481.0	132.0
27005	2449.0	1636.0
27006	5.0	3.0
27000	2349.0	1054.0
27004	4.0	6.0
27018	4457.0	2708.0
27019	228.0	12.0
400591	0.0	0.0
27010	373.0	199.0
27012	7.0	0.0
27013	4412.0	3470.0
400581	3.0	2.0
400578	1.0	1.0
400569	732.0	408.0
400566	401.0	155.0
389715	4.0	0.0
100313829	3.0	2.0
390729	0.0	0.0
100313824	0.0	0.0
100313822	0.0	0.0
389740	89.0	30.0
389730	0.0	0.0
