id	8ab96801-8d29-476a-908a-7a99f11f713d	95c9a871-c81b-4a30-92a4-9227a0058553
91219	3.0	1.0
650172	0.0	0.0
102724678	2.0	21.0
338579	1.0	3.0
326591	737.0	428.0
255738	7.0	53.0
338567	0.0	0.0
102724668	25.0	20.0
255743	3476.0	26019.0
56829	5289.0	6898.0
326586	0.0	0.0
102724655	1.0	0.0
554250	5.0	0.0
554251	586.0	320.0
338557	712.0	221.0
56832	1.0	0.0
56833	227.0	755.0
56834	1260.0	2059.0
554235	17.0	0.0
554236	10.0	8.0
56849	612.0	212.0
255725	0.0	0.0
56848	1096.0	323.0
56852	1571.0	2554.0
56853	32.0	8.0
102724631	0.0	0.0
56850	3418.0	1291.0
56851	3270.0	3485.0
100820829	2090.0	309.0
101243555	18.0	11.0
196872	131.0	72.0
8501	2128.0	1152.0
8502	10734.0	10421.0
8500	6119.0	5414.0
253128	17.0	5.0
664701	450.0	190.0
255783	481.0	351.0
54207	1.0	3.0
54206	10804.0	4022.0
54205	5386.0	8322.0
664709	38.0	23.0
54209	256.0	688.0
196883	4044.0	662.0
8512	63.0	12.0
8513	12.0	1.0
8510	5.0	3.0
8511	39.0	30.0
54210	152.0	451.0
81831	766.0	367.0
81832	35.0	153.0
81833	0.0	0.0
54212	1.0	0.0
170261	26.0	9.0
8505	1621.0	2677.0
8506	881.0	771.0
8503	4125.0	9510.0
8504	1386.0	1561.0
8509	234.0	142.0
8507	3147.0	9306.0
255758	177.0	712.0
8508	2703.0	3721.0
8520	2892.0	6614.0
8521	15.0	4.0
169270	520.0	173.0
8522	5446.0	3755.0
102724605	0.0	0.0
554282	8.0	130.0
56886	6213.0	10898.0
54221	392.0	27.0
56888	5006.0	5173.0
554279	26.0	40.0
664722	2.0	1.0
56882	8551.0	10506.0
664721	10.0	0.0
255762	16.0	10.0
56884	2.0	1.0
8516	635.0	1023.0
8517	324.0	122.0
8514	919.0	448.0
8515	1110.0	623.0
56889	20999.0	36359.0
8518	4369.0	6274.0
8519	6769.0	8145.0
8530	132.0	65.0
326624	221.0	167.0
8531	18273.0	5844.0
326625	2814.0	680.0
8534	211.0	336.0
326628	0.0	0.0
8535	1493.0	2180.0
326627	1.0	0.0
8532	142.0	29.0
8533	3371.0	3833.0
8527	3114.0	1896.0
8528	273.0	55.0
8525	4274.0	2259.0
8526	1641.0	3448.0
8529	0.0	0.0
8541	322.0	301.0
326613	3.0	3.0
8542	4920.0	2142.0
326615	0.0	0.0
8540	5286.0	7811.0
326614	1.0	0.0
8545	10358.0	14442.0
326617	0.0	0.0
8546	5267.0	6556.0
326616	0.0	0.0
8543	4017.0	1809.0
8544	1208.0	1879.0
253175	0.0	0.0
554300	0.0	0.0
8538	1853.0	313.0
8539	8148.0	18581.0
8536	1307.0	113.0
8537	380.0	2777.0
8552	159.0	44.0
8553	36320.0	32437.0
8550	2620.0	3032.0
326603	20.0	11.0
8551	0.0	0.0
8556	1630.0	440.0
326606	0.0	0.0
8557	43.0	220.0
8554	5040.0	3950.0
8555	4630.0	2192.0
326607	1.0	1.0
326609	4.0	5.0
255798	2.0	3.0
8549	107.0	76.0
8547	182.0	46.0
8548	2357.0	3514.0
101409261	8.0	0.0
326611	0.0	0.0
8563	2532.0	1275.0
8564	112.0	5482.0
8562	4842.0	10352.0
8567	5516.0	3932.0
8568	1248.0	472.0
8565	4081.0	5393.0
8566	20388.0	4903.0
253152	55.0	152.0
8560	5502.0	13193.0
100132031	0.0	0.0
100132036	0.0	0.0
253143	4551.0	4468.0
8558	2242.0	443.0
8559	865.0	844.0
8574	2837.0	1195.0
8575	3359.0	4824.0
8572	2547.0	570.0
8573	4834.0	8719.0
8578	1914.0	344.0
8576	1945.0	2197.0
8577	2.0	0.0
554354	0.0	0.0
8570	10999.0	7209.0
123811	3167.0	4805.0
8569	3105.0	1928.0
8585	1.0	0.0
8586	2.0	0.0
101928770	0.0	1.0
8583	1.0	0.0
101928773	7.0	4.0
8587	14.0	0.0
8588	0.0	0.0
101928776	1.0	0.0
8581	43.0	0.0
8582	0.0	0.0
8580	0.0	0.0
100132058	0.0	0.0
101409258	26.0	20.0
101409257	1.0	2.0
101409254	0.0	0.0
101409253	0.0	0.0
123803	2226.0	2821.0
8596	1.0	0.0
101928781	14.0	10.0
8594	0.0	0.0
8595	0.0	0.0
101928784	16.0	7.0
8590	0.0	0.0
8591	0.0	0.0
100132066	3.0	2.0
100421113	0.0	0.0
100421114	3.0	0.0
101928790	1.0	0.0
101928795	0.0	0.0
253190	792.0	1086.0
100132073	1.0	0.0
100132074	117.0	207.0
100132079	0.0	1.0
554313	0.0	0.0
100421123	0.0	0.0
100856811	0.0	0.0
375513	65.0	6.0
100421125	0.0	0.0
91133	1001.0	106.0
100421129	2.0	1.0
91137	5598.0	6128.0
101928720	1.0	3.0
375519	40.0	3.0
100856810	0.0	0.0
100421136	12.0	3.0
100421137	0.0	0.0
101928734	0.0	0.0
91120	286.0	607.0
101928736	63.0	73.0
147837	282.0	440.0
100421131	6.0	3.0
100421133	0.0	1.0
91156	73.0	5.0
100421146	0.0	0.0
160824	0.0	0.0
100421148	1.0	0.0
101928744	5.0	0.0
91151	354.0	377.0
147841	85.0	660.0
100421143	0.0	0.0
91149	7.0	6.0
101928752	4.0	0.0
91147	936.0	1092.0
387509	1280.0	672.0
100421153	0.0	0.0
100421167	0.0	0.0
91179	586.0	543.0
100506574	0.0	4.0
399520	23.0	16.0
100421178	0.0	2.0
100506564	7.0	1.0
121227	6147.0	2598.0
387521	2300.0	5329.0
387522	1.0	1.0
100421172	36.0	11.0
100421175	2.0	0.0
100421177	0.0	0.0
100506599	126.0	325.0
100856877	0.0	0.0
100421189	0.0	2.0
100856878	0.0	1.0
121214	3.0	1.0
387559	3.0	19.0
123876	64.0	2.0
123872	123.0	48.0
100421180	0.0	0.0
147808	500.0	249.0
100421185	0.0	1.0
147804	351.0	302.0
123879	3506.0	1873.0
147807	715.0	202.0
100421188	0.0	0.0
375567	15.0	6.0
399512	967.0	842.0
399511	183.0	126.0
91181	7.0	9.0
448990	14.0	11.0
101928715	2.0	0.0
100506581	90.0	20.0
100856881	0.0	2.0
100506775	6.0	6.0
100506779	82.0	36.0
160762	1.0	0.0
93953	134.0	62.0
104326057	0.0	0.0
399687	6443.0	5716.0
104326058	0.0	0.0
100506776	72.0	29.0
348094	802.0	205.0
160760	4200.0	3033.0
348093	1477.0	502.0
387695	0.0	0.0
104326055	5.0	1.0
93948	14.0	0.0
399693	0.0	0.0
104326053	0.0	0.0
399694	551.0	71.0
104326054	1.0	0.0
104326051	0.0	0.0
104326052	38.0	15.0
133150	0.0	0.0
399697	2.0	1.0
100506765	0.0	0.0
387694	10.0	4.0
102724706	0.0	0.0
54361	353.0	56.0
54360	237.0	83.0
54363	1.0	0.0
387684	0.0	0.0
147798	2127.0	2814.0
159770	0.0	1.0
100506769	3.0	0.0
93973	2157.0	1966.0
399668	1365.0	28.0
100506795	142.0	54.0
399669	188.0	219.0
399664	748.0	1503.0
399666	0.0	0.0
93974	2257.0	5102.0
399665	5153.0	12009.0
100506791	0.0	0.0
81993	2.0	3.0
399671	158.0	55.0
399670	0.0	0.0
160777	1.0	1.0
91300	2290.0	6082.0
100506783	147.0	76.0
91304	5466.0	3216.0
100506787	1.0	0.0
100293948	1.0	1.0
204219	45.0	9.0
121130	0.0	0.0
145165	20.0	9.0
54386	6621.0	4510.0
123787	0.0	4.0
652670	3.0	0.0
121129	0.0	0.0
100506733	0.0	0.0
147746	21.0	3.0
255812	680.0	173.0
147741	3.0	3.0
147744	4.0	2.0
100506737	66.0	10.0
100506736	224.0	27.0
160728	46.0	0.0
100506724	0.0	0.0
100506723	2.0	6.0
93986	1469.0	366.0
100506721	0.0	1.0
100913183	4.0	1.0
100913182	1.0	1.0
91319	652.0	261.0
93979	12.0	4.0
91316	75.0	29.0
133121	87.0	46.0
93978	1.0	10.0
100506753	225.0	129.0
91355	449.0	91.0
91353	15.0	1.0
100506757	14.0	4.0
100506755	417.0	34.0
91351	2029.0	2269.0
100506759	0.0	0.0
107080641	0.0	0.0
100506742	73.0	13.0
348021	2.0	0.0
107080653	0.0	0.0
255809	71.0	86.0
100506749	4.0	45.0
107080654	2.0	2.0
107080655	0.0	0.0
107080652	1.0	0.0
348013	611.0	252.0
338692	1637.0	1080.0
338699	1280.0	990.0
107080628	0.0	0.0
107080629	1.0	0.0
56931	961.0	243.0
723779	0.0	0.0
723778	0.0	0.0
107080624	0.0	0.0
107080626	0.0	0.0
107080627	1.0	0.0
56937	9324.0	23456.0
196792	51.0	32.0
107080620	11.0	19.0
56938	896.0	1285.0
107080621	0.0	0.0
107080622	0.0	0.0
107080623	0.0	0.0
56934	0.0	1.0
56935	438.0	316.0
56936	8.0	24.0
56940	3997.0	2338.0
107080639	4.0	79.0
56941	5049.0	3319.0
56942	728.0	1576.0
56943	3356.0	5811.0
107080636	28.0	0.0
107080637	0.0	0.0
56948	616.0	162.0
56949	4190.0	1622.0
107080632	5.0	1.0
56944	7277.0	4100.0
56945	2479.0	2457.0
56946	2559.0	1802.0
56947	4366.0	4877.0
107080630	4.0	16.0
100506713	264.0	127.0
100506712	2.0	0.0
100506710	5828.0	9240.0
338674	0.0	0.0
338675	0.0	0.0
56951	5558.0	9897.0
56952	570.0	411.0
56953	196.0	57.0
102724774	6.0	4.0
56954	3216.0	4610.0
56950	2578.0	4314.0
100506715	0.0	0.0
100506714	263.0	390.0
56955	11.0	2.0
56956	3.0	2.0
56957	5470.0	4409.0
8600	14.0	370.0
8601	28.0	100.0
723790	0.0	1.0
338661	0.0	0.0
338662	0.0	0.0
338657	1010.0	297.0
56963	3300.0	349.0
56964	154.0	119.0
56965	4013.0	2301.0
56961	1.0	0.0
56967	3079.0	1286.0
56969	3.0	0.0
8611	7637.0	5116.0
8612	2404.0	5834.0
81926	1754.0	902.0
145173	882.0	2164.0
81928	622.0	1286.0
338651	28.0	18.0
81929	2731.0	4838.0
338653	5.0	2.0
81930	82.0	1762.0
56975	3951.0	2542.0
81931	349.0	978.0
81932	1519.0	1059.0
56970	3947.0	2421.0
56971	311.0	66.0
8604	2548.0	1943.0
8605	575.0	224.0
8602	3525.0	2073.0
8603	3460.0	1685.0
8608	39.0	129.0
56977	1310.0	237.0
8609	4854.0	5087.0
56978	299.0	130.0
56979	0.0	1.0
8607	1794.0	2481.0
8622	1791.0	582.0
8623	2677.0	565.0
8620	0.0	0.0
8621	5495.0	5642.0
338645	538.0	51.0
56984	3694.0	7616.0
56985	671.0	397.0
56986	3001.0	1939.0
338637	0.0	0.0
56987	8912.0	8141.0
102724742	0.0	0.0
56980	1129.0	1391.0
56981	1933.0	422.0
56983	1383.0	1686.0
8615	10239.0	10920.0
54329	93.0	183.0
54328	263.0	178.0
8613	40553.0	9179.0
8614	16101.0	911.0
8618	10.0	36.0
8630	33.0	890.0
8633	1215.0	1216.0
8634	2295.0	4405.0
8631	323.0	7352.0
8632	250.0	143.0
56990	4891.0	3833.0
169166	18.0	117.0
554175	5.0	0.0
54332	1003.0	2081.0
56995	2719.0	3587.0
255877	3539.0	1076.0
664616	0.0	0.0
56996	2031.0	1137.0
54331	6385.0	2572.0
56997	20502.0	4099.0
664614	0.0	0.0
56998	4307.0	1614.0
664613	0.0	0.0
664612	0.0	0.0
56992	112.0	1629.0
56993	3794.0	5518.0
56994	6495.0	5354.0
8626	7051.0	82.0
8624	1152.0	3313.0
8625	1871.0	976.0
56999	4193.0	1084.0
664617	0.0	0.0
8629	1985.0	882.0
8641	213.0	98.0
8644	9043.0	2126.0
8645	474.0	70.0
8642	7093.0	1975.0
8643	700.0	251.0
652624	3.0	5.0
196743	436.0	199.0
54346	0.0	1.0
54345	1340.0	489.0
54344	708.0	476.0
8637	376.0	356.0
8638	422.0	675.0
8635	1314.0	1008.0
8636	1693.0	1228.0
8639	78359.0	9332.0
196740	7171.0	1975.0
8651	235.0	97.0
8650	7111.0	7307.0
8655	6706.0	9477.0
101928685	3.0	3.0
8653	1.0	1.0
8654	3822.0	2061.0
101928684	0.0	0.0
101928689	4.0	6.0
101928687	0.0	12.0
8648	10217.0	10194.0
8649	3361.0	5383.0
8646	872.0	255.0
8647	121.0	12.0
8662	12745.0	9506.0
8663	701.0	97.0
6001	991.0	1855.0
8660	11909.0	2702.0
8661	30275.0	12566.0
6000	13.0	13.0
6003	95.0	92.0
8666	7954.0	3022.0
8667	15802.0	34172.0
6002	3642.0	708.0
8664	15526.0	11524.0
6005	11.0	1.0
6004	2490.0	3997.0
8665	12390.0	12304.0
101928698	89.0	16.0
8659	3645.0	1301.0
8658	6393.0	3381.0
8673	2761.0	6669.0
6010	2.0	1.0
8674	2367.0	2428.0
8671	3125.0	280.0
8672	7482.0	4166.0
6011	0.0	2.0
8677	1653.0	519.0
6014	0.0	0.0
6013	7.0	15.0
8678	4635.0	3451.0
8675	5653.0	7463.0
6016	2405.0	3034.0
8676	2666.0	323.0
6015	2775.0	1849.0
253260	4865.0	4877.0
338707	491.0	304.0
6007	122.0	14.0
6006	20.0	8.0
8668	11637.0	8781.0
6009	3270.0	5810.0
8669	4613.0	5918.0
6008	3.0	3.0
8685	349.0	92.0
8682	20119.0	14615.0
6023	0.0	0.0
8683	3391.0	2932.0
8688	1.0	23.0
8689	3.0	1.0
8686	5.0	1.0
8687	0.0	0.0
253272	11.0	2.0
8681	607.0	65.0
253264	75.0	12.0
6018	3381.0	2417.0
6017	4.0	0.0
6019	28.0	79.0
6031	0.0	1.0
6034	0.0	0.0
8693	73.0	8.0
8694	10276.0	2218.0
6033	1.0	0.0
6036	15.0	86.0
6035	13597.0	7435.0
8697	2921.0	3527.0
6038	686.0	221.0
8698	79.0	16.0
6037	3.0	2.0
101928646	1.0	0.0
554234	0.0	1.0
8692	3218.0	1847.0
6030	6.0	10.0
8690	1479.0	1432.0
554225	20.0	24.0
554226	4.0	0.0
6029	0.0	0.0
170082	465.0	499.0
6043	0.0	0.0
6045	1785.0	3323.0
6044	0.0	0.0
6047	4405.0	6589.0
6046	22355.0	14155.0
6049	3392.0	5641.0
100421217	0.0	0.0
6048	2382.0	3457.0
100421219	0.0	0.0
101928656	2.0	0.0
6041	1654.0	1808.0
554213	0.0	0.0
554214	0.0	0.0
56904	4785.0	3227.0
56905	3561.0	2084.0
6039	546.0	1098.0
56906	234.0	198.0
56907	2087.0	3257.0
56900	5785.0	5181.0
56901	1346.0	534.0
56902	1198.0	2757.0
56903	4.0	3.0
100421222	0.0	0.0
375612	4.0	0.0
375611	74.0	55.0
100421224	0.0	0.0
100421226	0.0	0.0
100421228	0.0	0.0
6059	4939.0	9970.0
554210	7.0	4.0
100528062	314.0	380.0
554212	0.0	0.0
6050	9554.0	4990.0
100528064	3.0	0.0
375616	59.0	22.0
6051	3840.0	7553.0
56910	10537.0	21721.0
554202	33.0	1.0
554203	1744.0	2067.0
56915	743.0	593.0
56916	3633.0	5279.0
56917	857.0	1311.0
56918	5.0	0.0
56911	209.0	473.0
56912	2548.0	1552.0
56913	2349.0	2700.0
100421220	0.0	0.0
56914	1.0	107.0
375601	0.0	0.0
100421236	0.0	0.0
6066	0.0	0.0
56919	2198.0	1818.0
6069	0.0	0.0
375607	0.0	2.0
554201	1.0	5.0
6060	0.0	0.0
56920	17521.0	1020.0
56926	3328.0	1900.0
56927	4438.0	2627.0
56928	2357.0	1349.0
56929	4994.0	4585.0
56922	7964.0	2937.0
56923	5.0	0.0
56924	57.0	2.0
56925	1593.0	879.0
100421232	0.0	0.0
6076	1.0	0.0
100421245	1.0	1.0
6075	1.0	0.0
6078	0.0	3.0
6079	0.0	0.0
101928601	37.0	12.0
6070	1.0	2.0
91252	2566.0	1588.0
6071	0.0	0.0
6074	0.0	0.0
101928603	2.0	2.0
101928604	1.0	0.0
101928607	145.0	121.0
387612	1.0	0.0
147700	301.0	31.0
387615	0.0	0.0
6086	1.0	0.0
6089	0.0	0.0
101928611	0.0	1.0
6080	0.0	0.0
6083	0.0	0.0
101928616	0.0	0.0
6082	0.0	0.0
6085	0.0	1.0
6084	4.0	0.0
123722	14.0	2.0
387601	57.0	2.0
123720	2283.0	1101.0
147710	1.0	0.0
147711	22.0	21.0
147719	0.0	76.0
6098	50.0	15.0
6097	2267.0	673.0
6092	94.0	386.0
6091	7563.0	2474.0
6094	314.0	93.0
100528020	0.0	0.0
6093	8724.0	7703.0
100528021	1.0	0.0
6096	1247.0	372.0
6095	3011.0	1531.0
91272	2954.0	3030.0
147727	2087.0	1719.0
387638	0.0	0.0
100528030	22.0	11.0
101928638	1.0	0.0
100528032	14.0	2.0
100421271	0.0	0.0
100506697	36.0	62.0
100506696	125.0	856.0
91298	1195.0	1580.0
100528007	1.0	0.0
123775	200.0	255.0
91289	4899.0	2512.0
399656	3.0	0.0
100506686	678.0	490.0
100506685	4.0	5.0
100528016	6.0	0.0
100528017	1566.0	48.0
100528018	1.0	1.0
100528019	16.0	0.0
100506681	4.0	8.0
91283	804.0	1354.0
100506680	21.0	1.0
387646	314.0	300.0
387647	0.0	0.0
387644	49.0	56.0
387640	189.0	70.0
100421295	78.0	69.0
387680	3311.0	2070.0
375686	13.0	2.0
123745	3.0	1.0
100506898	73.0	15.0
100506897	0.0	0.0
390992	0.0	0.0
54471	5106.0	3288.0
54470	781.0	1009.0
390996	5.0	1.0
390999	0.0	0.0
54475	1596.0	468.0
387338	2166.0	2158.0
54474	0.0	2.0
54472	4982.0	2612.0
389997	0.0	0.0
54478	46.0	398.0
54477	3673.0	2760.0
387332	3.0	0.0
54476	5543.0	2338.0
91404	11514.0	6790.0
91405	12.0	15.0
91408	4559.0	6831.0
91409	137.0	438.0
375346	302.0	91.0
100506888	0.0	0.0
389992	0.0	0.0
102724826	257.0	230.0
389990	1.0	0.0
102724827	217.0	116.0
54482	934.0	1084.0
102724820	36.0	6.0
100506881	173.0	174.0
54480	2980.0	2254.0
387328	9.0	1.0
387325	0.0	94.0
145497	12.0	2.0
400866	0.0	0.0
387323	0.0	43.0
387321	0.0	0.0
54487	2739.0	1652.0
387322	0.0	0.0
375350	0.0	8.0
723809	6.0	0.0
338391	17.0	17.0
91433	603.0	688.0
338396	0.0	5.0
387363	0.0	0.0
387364	0.0	0.0
338398	0.0	0.0
387361	0.0	0.0
102724816	0.0	0.0
338399	0.0	0.0
387362	0.0	0.0
54492	6043.0	2582.0
54491	715.0	666.0
54490	140.0	5.0
54497	5767.0	4502.0
54496	2476.0	732.0
448835	0.0	0.0
54495	5707.0	5559.0
448834	0.0	11.0
387359	0.0	0.0
387357	98.0	48.0
54499	5642.0	14704.0
121498	0.0	0.0
54498	502.0	601.0
170463	1416.0	972.0
157489	437.0	205.0
338382	949.0	391.0
390980	347.0	183.0
338388	0.0	0.0
448831	0.0	0.0
400841	6.0	3.0
91419	905.0	472.0
91452	3831.0	5730.0
338376	20.0	0.0
145447	107.0	29.0
100313532	7.0	5.0
91442	180.0	328.0
375387	1047.0	315.0
91445	3777.0	3239.0
107080554	0.0	0.0
133482	0.0	0.0
100506874	91.0	28.0
100506872	1.0	0.0
169436	90.0	57.0
170425	1.0	3.0
133491	3.0	2.0
91464	0.0	0.0
100506866	387.0	107.0
400892	2.0	4.0
400891	3.0	1.0
91461	5500.0	478.0
145483	1267.0	731.0
145482	1005.0	946.0
338339	14.0	8.0
100506810	72.0	63.0
338328	4220.0	119.0
100506815	9.0	3.0
326337	0.0	0.0
326339	0.0	0.0
338321	5.0	1.0
338322	3.0	2.0
338323	17.0	2.0
338324	3.0	0.0
341965	2.0	2.0
326341	0.0	0.0
326340	0.0	0.0
326343	8.0	7.0
326342	42.0	24.0
54407	19594.0	24359.0
8710	5.0	30.0
100506834	340.0	62.0
8711	906.0	349.0
54413	189.0	133.0
8703	2398.0	2495.0
101410540	0.0	0.0
8704	2206.0	1911.0
101410541	0.0	0.0
8701	37.0	2.0
101410542	0.0	0.0
54414	3097.0	2422.0
8702	1188.0	2234.0
100506835	52.0	56.0
101410543	10.0	0.0
8707	33.0	21.0
101410544	6.0	5.0
8708	227.0	22.0
101410545	1.0	3.0
101410546	0.0	0.0
8705	643.0	468.0
8706	1130.0	3624.0
326315	9.0	2.0
326317	0.0	0.0
8721	9379.0	3054.0
8722	9598.0	2530.0
8720	14299.0	7866.0
101410537	4.0	3.0
101410538	4692.0	6915.0
341947	1.0	0.0
8714	1217.0	5864.0
8715	24.0	143.0
100506826	58.0	33.0
8712	0.0	0.0
8718	452.0	131.0
101410533	43.0	28.0
101410534	0.0	0.0
326325	1.0	1.0
101410535	98.0	72.0
8717	850.0	390.0
54429	50.0	27.0
101410536	2.0	0.0
326307	400.0	394.0
8732	1612.0	1643.0
8733	6268.0	5882.0
8731	4299.0	4283.0
54431	7388.0	22745.0
400836	0.0	0.0
170487	52.0	84.0
54435	37.0	10.0
54434	4998.0	3982.0
400831	42.0	17.0
54433	929.0	1218.0
400830	3095.0	101.0
54432	2074.0	6983.0
54439	2216.0	2450.0
8725	5893.0	7147.0
8726	1392.0	1460.0
54438	3638.0	1454.0
54437	111.0	90.0
8723	3069.0	5535.0
326310	133.0	137.0
8724	14056.0	13437.0
54436	776.0	226.0
8729	8618.0	6052.0
100337589	0.0	0.0
170485	0.0	2.0
8727	3546.0	3312.0
8728	582.0	1794.0
170482	2.0	1.0
8740	130.0	49.0
8743	17934.0	17930.0
8744	164.0	276.0
8741	864.0	355.0
8742	2989.0	966.0
102724868	1.0	0.0
102724866	2.0	6.0
54442	1514.0	3158.0
54441	27.0	2.0
54440	595.0	547.0
400823	14.0	12.0
102724862	1.0	0.0
54443	214.0	5218.0
8736	5053.0	403.0
8737	4211.0	3921.0
8735	22.0	31.0
326300	3.0	10.0
8738	633.0	543.0
8739	95.0	13.0
8751	11373.0	6848.0
8754	6131.0	24243.0
8755	0.0	0.0
102724853	0.0	0.0
54453	7870.0	19373.0
255512	135.0	152.0
54457	13.0	9.0
54456	65.0	38.0
554049	91.0	150.0
54455	3281.0	1455.0
54454	1375.0	2241.0
8747	19.0	63.0
8748	3.0	0.0
8745	263.0	402.0
54458	3526.0	8602.0
400818	868.0	700.0
8749	0.0	0.0
8761	9627.0	6499.0
6100	397.0	207.0
8760	9397.0	5521.0
6102	1729.0	2975.0
8766	12615.0	22423.0
6101	17.0	0.0
8763	48304.0	47656.0
6103	1276.0	639.0
8764	3243.0	371.0
54460	2977.0	3110.0
54464	6026.0	4626.0
54463	2209.0	3636.0
54462	7329.0	5110.0
54461	7314.0	2511.0
54468	2697.0	3659.0
54467	6182.0	7614.0
54466	27.0	6.0
54465	1244.0	1578.0
255520	2900.0	7161.0
8759	0.0	0.0
8756	0.0	0.0
54469	4991.0	10727.0
8772	441.0	214.0
8773	4566.0	5550.0
8771	0.0	0.0
8776	2738.0	4795.0
8777	9907.0	2747.0
8774	2400.0	4687.0
8775	5767.0	4484.0
101928566	0.0	0.0
8767	1243.0	3169.0
6120	2467.0	5570.0
101928571	3.0	7.0
8784	51.0	7.0
6122	150815.0	40021.0
8781	0.0	0.0
6121	33.0	3.0
8787	258.0	17.0
6124	110060.0	46242.0
6123	21.0	23.0
8788	731.0	0.0
8785	7.0	5.0
6126	22.0	28.0
8786	524.0	217.0
6125	72138.0	51734.0
101928578	401.0	246.0
8780	5671.0	5160.0
6117	8418.0	6288.0
8778	15.0	26.0
6119	889.0	2659.0
6118	2948.0	4690.0
8794	308.0	81.0
8795	3971.0	1694.0
6130	71538.0	32699.0
8792	987.0	569.0
6133	34481.0	20711.0
6132	69865.0	28437.0
8793	1315.0	454.0
8798	827.0	1172.0
6135	65900.0	18348.0
8799	1901.0	3950.0
6134	84773.0	62661.0
8796	48.0	164.0
6137	52342.0	12877.0
8797	1060.0	424.0
6136	32039.0	23940.0
100421307	1.0	0.0
101735302	466.0	57.0
8790	1257.0	3973.0
100134444	0.0	0.0
6128	45936.0	33005.0
8789	1.0	14.0
6129	50200.0	35417.0
6142	15234.0	7557.0
6141	35232.0	15875.0
100421311	6.0	9.0
6144	20445.0	16661.0
6143	63524.0	220531.0
100421313	4.0	2.0
6146	26047.0	10495.0
6145	2.0	3.0
6148	0.0	0.0
6147	27893.0	123280.0
100421318	2.0	0.0
100421319	0.0	0.0
100337590	0.0	0.0
100337591	5.0	0.0
6139	2280.0	1229.0
6138	60181.0	59219.0
6152	31708.0	18148.0
6155	30649.0	21876.0
6154	20624.0	10556.0
100421324	0.0	1.0
6157	38194.0	27385.0
6156	38126.0	30616.0
6159	34819.0	19983.0
6158	23760.0	15760.0
100421328	1.0	1.0
6150	933.0	706.0
101928527	612.0	245.0
6164	35554.0	21360.0
6163	26.0	5.0
6166	9779.0	6522.0
6165	31239.0	24259.0
6168	45056.0	31012.0
6167	36570.0	30269.0
100421338	1.0	0.0
6169	16766.0	20774.0
101928536	0.0	0.0
6160	40846.0	26117.0
101928537	1.0	0.0
6161	55340.0	36057.0
100421331	0.0	0.0
6175	75783.0	59806.0
6174	91.0	128.0
6176	58136.0	36010.0
101928545	165.0	50.0
6171	10976.0	4537.0
6170	7676.0	9159.0
6173	4207.0	2703.0
6172	524.0	185.0
100421340	0.0	0.0
100421341	4.0	1.0
100421354	0.0	0.0
6185	15524.0	43202.0
101928550	3.0	11.0
6188	64193.0	15872.0
6187	36738.0	38757.0
100421357	0.0	1.0
6189	35480.0	22712.0
101928555	225.0	55.0
6182	632.0	100.0
6181	50478.0	20856.0
6184	14595.0	20282.0
101928559	0.0	0.0
6183	805.0	1074.0
100421350	13.0	5.0
100421351	7.0	6.0
100421353	2.0	3.0
6197	6366.0	2768.0
6196	9023.0	2337.0
6199	1756.0	1790.0
6198	4086.0	5056.0
6191	115085.0	89139.0
6193	28127.0	12505.0
6192	0.0	0.0
91373	1368.0	981.0
6195	1650.0	1850.0
6194	111141.0	48617.0
390916	1325.0	4901.0
145407	829.0	1135.0
100421363	14.0	13.0
100421376	0.0	0.0
100421379	0.0	2.0
91369	9427.0	17729.0
91368	1267.0	1337.0
652489	1.0	0.0
390924	18.0	7.0
389901	10.0	20.0
390928	1.0	1.0
390927	710.0	561.0
100421371	12.0	21.0
100421374	40.0	10.0
389903	0.0	0.0
100421389	4.0	1.0
91392	791.0	1023.0
389935	1.0	0.0
389932	3.0	1.0
100421384	23.0	22.0
100421398	6.0	5.0
100421399	0.0	0.0
101928513	12.0	12.0
91380	0.0	0.0
390904	0.0	3.0
145438	66.0	46.0
100421390	1.0	2.0
100421391	0.0	0.0
100421395	6.0	21.0
100421397	2.0	0.0
375316	67.0	31.0
375318	0.0	0.0
390963	230.0	290.0
375307	11.0	58.0
389941	118.0	93.0
389948	0.0	0.0
375337	0.0	1.0
377997	0.0	0.0
387316	2.0	0.0
121456	111.0	39.0
387317	0.0	0.0
121457	1192.0	1989.0
389976	2.0	2.0
375341	916.0	974.0
387319	0.0	0.0
375323	12.0	2.0
389970	5.0	0.0
390940	247.0	78.0
133418	1950.0	2077.0
390948	0.0	0.0
121441	2314.0	3152.0
390949	0.0	2.0
652411	2.0	1.0
145370	2.0	2.0
102724954	1.0	0.0
54596	7.0	5.0
375484	821.0	948.0
91526	1157.0	1003.0
133396	2.0	2.0
196951	240.0	130.0
91523	599.0	611.0
91522	208.0	14.0
121391	2.0	0.0
145376	153.0	337.0
400986	958.0	130.0
400984	12.0	16.0
196968	58.0	1.0
157378	2175.0	5503.0
723961	0.0	0.0
145389	615.0	1590.0
157381	5.0	4.0
91543	1607.0	1550.0
91544	1000.0	323.0
102724923	1.0	0.0
652423	0.0	1.0
169355	5.0	8.0
400966	3.0	1.0
121364	0.0	0.0
400961	2320.0	1109.0
157376	0.0	2.0
91574	1759.0	830.0
157313	62.0	282.0
157317	0.0	2.0
147991	2574.0	4313.0
399495	4.0	2.0
159963	7.0	20.0
100506965	898.0	109.0
