id	446db9e9-d5aa-48ba-a84d-cf6a7d8f8fc4	d6b9e128-8f20-43a1-9d16-b3e2b3d60e34
106480038	0.0	0.0
23157	1825.0	1175.0
23158	11190.0	146801.0
106479069	0.0	1.0
441631	751.0	263.0
106479068	0.0	0.0
106479067	0.0	0.0
106479066	0.0	0.0
106479065	0.0	0.0
106480042	0.0	1.0
106479064	0.0	0.0
106480041	0.0	0.0
106479063	0.0	0.0
106479062	0.0	0.0
106480044	0.0	1.0
23150	1153.0	1018.0
106480043	0.0	0.0
106479061	0.0	0.0
23151	2528.0	3761.0
106479060	0.0	0.0
106480046	0.0	0.0
23152	6519.0	4957.0
106480045	0.0	0.0
106480048	0.0	0.0
23154	2688.0	2673.0
106480047	0.0	0.0
11177	1110.0	5530.0
11176	3739.0	13323.0
11179	1161.0	999.0
644138	0.0	1.0
11178	1874.0	1110.0
644139	2.0	13.0
139285	180.0	274.0
106480040	0.0	1.0
103695364	0.0	0.0
103695363	0.0	1.0
644153	0.0	0.0
11140	12377.0	7700.0
644159	1.0	0.0
103695365	0.0	0.0
11142	3893.0	2116.0
166824	1353.0	372.0
106479019	0.0	0.0
11141	7.0	0.0
130872	1796.0	2036.0
106479018	0.0	0.0
644157	25.0	3.0
23122	1905.0	3963.0
106480006	0.0	0.0
106479017	2.0	3.0
106479016	0.0	0.0
106480005	0.0	0.0
25784	0.0	7.0
106479015	0.0	0.0
106480008	0.0	0.0
25787	6.0	28.0
23125	3864.0	8325.0
106480007	0.0	0.0
25786	59.0	71.0
106479014	0.0	0.0
25789	359.0	128.0
644150	781.0	98.0
23126	3522.0	7617.0
106479013	0.0	0.0
25788	87.0	349.0
23127	176.0	110.0
106479012	0.0	0.0
106480009	0.0	0.0
106479011	0.0	0.0
23129	8653.0	17636.0
106479010	0.0	0.0
84129	36.0	49.0
106480011	1.0	4.0
106480010	0.0	0.0
84126	4.0	18.0
106480013	0.0	0.0
84125	58.0	73.0
25780	345.0	726.0
106480012	0.0	0.0
84128	1677.0	1177.0
23120	16.0	2.0
106480015	0.0	0.0
25782	1468.0	2253.0
106480014	0.0	0.0
11144	53.0	21.0
11143	2121.0	6195.0
139212	0.0	0.0
84124	1707.0	1438.0
11146	358.0	184.0
11145	14050.0	3191.0
11148	3.0	0.0
86781	78.0	24.0
11147	747.0	221.0
11149	226.0	102.0
392181	1.0	0.0
127294	460.0	64.0
644165	21.0	24.0
11151	3796.0	1162.0
166815	506.0	285.0
392188	0.0	0.0
106479009	0.0	0.0
11153	542.0	928.0
106479008	0.0	0.0
644168	0.0	2.0
11152	3885.0	2582.0
106479007	0.0	0.0
25796	5826.0	8016.0
130888	414.0	1030.0
23133	1767.0	7513.0
106479006	1.0	4.0
106480017	0.0	0.0
106480016	0.0	0.0
106479005	0.0	0.0
23135	3925.0	7970.0
25798	5150.0	2656.0
106479004	0.0	0.0
106480019	0.0	0.0
23136	1216.0	3295.0
25797	614.0	443.0
106479003	1.0	0.0
106480018	0.0	0.0
23137	1685.0	3266.0
106479002	0.0	0.0
25799	1073.0	2701.0
402055	985.0	877.0
23138	1641.0	12153.0
106479001	0.0	0.0
23139	3082.0	3744.0
106479000	0.0	0.0
644160	0.0	0.0
106480020	0.0	0.0
25790	143.0	142.0
106480022	0.0	0.0
106480021	0.0	0.0
25792	6929.0	5821.0
106480024	0.0	0.0
25791	522.0	14.0
23130	2766.0	3168.0
106480023	0.0	0.0
23131	1785.0	6183.0
25794	149.0	259.0
106480026	2.0	0.0
25793	7150.0	5673.0
23132	1181.0	2532.0
106480025	0.0	0.0
11155	121.0	81.0
11154	799.0	865.0
11157	746.0	411.0
11156	1854.0	2400.0
11159	693.0	581.0
139221	432.0	39.0
11158	1180.0	1188.0
392193	0.0	0.0
23108	1451.0	3596.0
23109	11.0	11.0
127281	3214.0	4567.0
441608	0.0	0.0
154860	1.0	5.0
11120	1563.0	1373.0
343263	6.0	5.0
154865	52.0	63.0
25763	0.0	0.0
106479039	0.0	0.0
23101	55.0	11.0
106479038	17.0	663.0
23102	2121.0	4394.0
106479037	10.0	12.0
25764	97.0	122.0
106479036	0.0	0.0
106479035	1.0	1.0
23105	297.0	747.0
25766	551.0	646.0
106479034	0.0	0.0
25769	1.0	43.0
106479033	0.0	1.0
23107	4249.0	4147.0
106479032	0.0	0.0
106479031	0.0	0.0
11129	2960.0	2070.0
106479030	0.0	0.0
84148	3565.0	3327.0
84144	178.0	767.0
11122	867.0	139.0
84146	1424.0	1092.0
11124	3060.0	2391.0
11123	1872.0	780.0
11126	22.0	28.0
84140	144.0	32.0
11128	1189.0	2317.0
84142	375.0	470.0
84141	431.0	125.0
139231	1810.0	4996.0
11127	754.0	2866.0
23119	517.0	530.0
644186	41.0	54.0
11131	702.0	113.0
11130	238.0	1823.0
106479029	0.0	0.0
23111	3118.0	702.0
106479028	0.0	0.0
25774	0.0	0.0
23112	1459.0	1396.0
106479027	1.0	0.0
25776	2641.0	1559.0
23113	2203.0	3145.0
106479026	0.0	2.0
25775	4.0	8.0
23114	2062.0	1040.0
106479025	2.0	1.0
25778	1455.0	3040.0
106479024	0.0	0.0
25777	16252.0	7251.0
23116	760.0	3434.0
106479023	0.0	0.0
23117	19.0	79.0
106479022	0.0	0.0
23118	3564.0	4230.0
106479021	0.0	1.0
115294	2858.0	8014.0
106479020	1.0	37.0
106480000	0.0	0.0
25770	0.0	0.0
106480002	0.0	0.0
106480001	0.0	0.0
152206	59.0	54.0
106480004	0.0	0.0
25771	3107.0	1596.0
84138	241.0	318.0
106480003	0.0	0.0
11133	825.0	348.0
84133	3.0	24.0
84132	774.0	2135.0
11132	1527.0	1420.0
11135	14542.0	1692.0
84135	782.0	1148.0
84134	938.0	647.0
11137	2691.0	4709.0
115290	1073.0	207.0
11136	33.0	22.0
84131	784.0	1690.0
11138	2243.0	2950.0
730993	1.0	1.0
102465249	0.0	0.0
102465248	0.0	0.0
102465247	0.0	0.0
102465246	0.0	0.0
100272147	0.0	0.0
345895	74.0	29.0
729993	66.0	14.0
50717	3982.0	5862.0
102465257	1.0	0.0
102465256	0.0	0.0
102465255	0.0	0.0
729991	1031.0	554.0
102465254	0.0	0.0
102465253	0.0	0.0
164284	878.0	46.0
100884155	0.0	0.0
102465252	0.0	0.0
730978	0.0	13.0
102465251	0.0	0.0
102465250	0.0	1.0
730974	0.0	0.0
392194	0.0	63.0
392197	0.0	3.0
646702	0.0	0.0
646701	0.0	0.0
646721	0.0	0.0
729962	2.0	0.0
729967	717.0	346.0
2504	17.0	13.0
2503	55.0	9.0
284418	1.0	0.0
2502	24.0	7.0
284417	50.0	22.0
2501	86.0	32.0
2500	119.0	34.0
284415	3.0	0.0
404635	1.0	0.0
619190	0.0	0.0
404636	695.0	1151.0
2509	17.0	10.0
646723	0.0	2.0
2508	63.0	10.0
2507	19.0	2.0
619189	0.0	0.0
164237	1.0	73.0
729956	1.0	123.0
140290	63.0	108.0
729952	1.0	1.0
2515	1.0	724.0
284408	155.0	396.0
2512	162774.0	43203.0
284406	370.0	1722.0
2510	0.0	0.0
284403	149.0	1239.0
284402	30.0	92.0
2519	2676.0	3096.0
2518	0.0	1.0
2517	2657.0	1949.0
2516	7.0	24.0
646755	0.0	0.0
646754	0.0	0.0
646753	3.0	0.0
260434	4.0	0.0
23189	3214.0	2042.0
260436	5124.0	58.0
23180	1843.0	1619.0
2526	383.0	174.0
23181	1238.0	4511.0
2525	125.0	39.0
2524	338.0	353.0
2523	464.0	696.0
23184	3734.0	3903.0
2521	17044.0	21581.0
23185	3112.0	6814.0
23186	1491.0	5753.0
2520	1.0	0.0
23187	5712.0	4902.0
2529	24.0	2.0
2528	61.0	1.0
2527	1.0	7.0
152273	1370.0	1674.0
644100	0.0	0.0
646766	120.0	16.0
644101	4.0	13.0
23199	3428.0	19565.0
260425	1235.0	1268.0
729974	1.0	0.0
260429	2.0	0.0
2537	2937.0	8950.0
23191	8832.0	11924.0
23192	4527.0	3528.0
23193	17699.0	24453.0
2535	313.0	564.0
2534	1940.0	1254.0
23194	845.0	1596.0
2533	492.0	385.0
23195	1857.0	2774.0
23196	7360.0	17617.0
2532	8967.0	541.0
23197	2620.0	5930.0
2531	5245.0	2818.0
2530	1880.0	6992.0
23198	3686.0	2961.0
345829	3.0	0.0
646759	0.0	6.0
646758	1.0	1.0
2539	3158.0	3229.0
2538	0.0	3.0
23190	4883.0	7836.0
25903	1196.0	2110.0
25902	920.0	481.0
25904	1522.0	2100.0
100129866	0.0	0.0
25907	199.0	30.0
100130855	62.0	103.0
25906	872.0	661.0
25909	1242.0	3689.0
100127206	0.0	2.0
100129867	2.0	1.0
2551	1138.0	2484.0
2550	2050.0	1194.0
25901	1859.0	687.0
25900	831.0	331.0
2548	13296.0	14101.0
223075	176.0	7.0
2547	21484.0	15481.0
100874409	0.0	0.0
100874408	0.0	0.0
2543	0.0	0.0
100379345	18.0	3.0
2542	1765.0	1743.0
100874403	0.0	0.0
100874402	0.0	0.0
100874401	0.0	0.0
100874400	0.0	0.0
100129863	0.0	0.0
100874407	1.0	0.0
100874406	0.0	0.0
100874405	0.0	0.0
2549	1231.0	2317.0
100874404	0.0	0.0
25914	406.0	466.0
100130848	0.0	0.0
25913	1058.0	1863.0
100129858	33.0	139.0
25915	5654.0	3806.0
25917	1611.0	3216.0
2562	77.0	1317.0
2561	12.0	13.0
2560	4.0	0.0
25912	10782.0	18169.0
25911	1494.0	965.0
2559	0.0	0.0
2558	0.0	0.0
2557	21.0	0.0
2556	0.0	0.0
2555	33.0	3.0
2554	0.0	1.0
2553	2360.0	2480.0
100129853	0.0	4.0
100874421	0.0	0.0
100874420	0.0	0.0
100129845	29.0	30.0
2572	0.0	0.0
2571	27.0	54.0
2570	2.0	14.0
2569	17.0	23.0
2568	15081.0	208.0
2567	40.0	3.0
2566	0.0	0.0
2565	0.0	2.0
2564	636.0	82.0
2563	53.0	495.0
100874425	0.0	0.0
100874424	0.0	0.0
100874423	0.0	0.0
100129842	193.0	625.0
100874422	0.0	0.0
100874429	0.0	0.0
100874428	0.0	0.0
100874427	0.0	0.0
100874426	0.0	0.0
100130827	4.0	6.0
100129836	0.0	0.0
100874410	0.0	0.0
286676	482.0	1700.0
100130821	0.0	0.0
100130820	0.0	0.0
2584	1774.0	1583.0
2583	196.0	108.0
2582	1657.0	1688.0
2581	1263.0	2800.0
2580	6697.0	16014.0
100874419	0.0	0.0
100874414	2.0	1.0
100874413	2.0	0.0
100874412	0.0	1.0
100874411	0.0	0.0
100874418	0.0	0.0
223082	1087.0	2587.0
100874417	7.0	1.0
100874416	0.0	0.0
100874415	0.0	0.0
100129827	6.0	3.0
100874443	2.0	0.0
100874442	0.0	0.0
100129824	0.0	0.0
100874441	0.0	0.0
100874440	0.0	0.0
2595	563.0	906.0
2593	2640.0	1568.0
100379300	0.0	0.0
2592	1618.0	1603.0
2591	1741.0	945.0
441389	16.0	6.0
2590	4213.0	4130.0
441386	12.0	4.0
127617	0.0	0.0
2589	3476.0	4034.0
2588	1256.0	1504.0
2587	2.0	4.0
441391	10.0	15.0
284018	1457.0	5681.0
2585	585.0	972.0
100874447	0.0	0.0
100874446	0.0	0.0
100874445	0.0	0.0
284013	217.0	44.0
100874444	0.0	0.0
100874449	0.0	0.0
100874448	4.0	2.0
100129815	0.0	0.0
100130803	0.0	0.0
100874432	0.0	0.0
100874431	0.0	4.0
100874430	0.0	0.0
100129813	0.0	1.0
441377	1.0	0.0
441376	1692.0	213.0
441381	0.0	19.0
127602	206.0	337.0
2597	103758.0	88285.0
2596	27.0	31.0
100874436	0.0	0.0
284004	2508.0	3341.0
100874435	0.0	0.0
100874434	4.0	4.0
100874433	1.0	0.0
284001	2864.0	5201.0
100874439	0.0	0.0
100874438	0.0	1.0
127608	1.0	1.0
100874465	0.0	0.0
100129800	4.0	9.0
100874464	0.0	1.0
100874462	1.0	3.0
100129801	2.0	1.0
100874469	0.0	0.0
100874468	0.0	0.0
100874467	0.0	2.0
100874466	2.0	6.0
100874450	0.0	0.0
50937	748.0	3557.0
100874454	0.0	0.0
50939	7.0	30.0
100874453	0.0	0.0
100874452	0.0	0.0
100874451	0.0	0.0
100874457	0.0	0.0
100874456	1.0	2.0
50940	252.0	29.0
100874455	0.0	1.0
50943	131.0	87.0
50945	1.0	0.0
50944	30.0	109.0
100874459	0.0	3.0
23328	2293.0	3092.0
23329	504.0	649.0
84281	218.0	36.0
84280	1152.0	3220.0
644076	0.0	0.0
11340	1232.0	1444.0
644079	3.0	0.0
25983	2090.0	2610.0
127665	37.0	13.0
23321	2786.0	1156.0
115677	1508.0	453.0
644070	0.0	0.0
23322	364.0	548.0
25984	12064.0	165.0
23324	3680.0	6190.0
25987	4353.0	23293.0
23325	1289.0	3189.0
23326	14778.0	20804.0
25989	2203.0	3567.0
23327	4617.0	8042.0
25988	1064.0	1003.0
25981	502.0	1009.0
25980	4008.0	6585.0
11342	3075.0	4817.0
84287	1858.0	1910.0
84286	2078.0	3412.0
11341	346.0	19.0
284058	2592.0	6173.0
84289	1834.0	1442.0
11344	4886.0	3086.0
11343	10031.0	4496.0
84288	609.0	543.0
84283	1292.0	807.0
11346	7840.0	4428.0
11345	6488.0	5954.0
84282	1988.0	2452.0
84285	1540.0	3306.0
84284	2295.0	2274.0
23339	4631.0	9257.0
84270	2988.0	5555.0
23331	1372.0	1071.0
25994	3610.0	4293.0
23332	2179.0	2728.0
25996	2448.0	820.0
23333	819.0	870.0
23334	2308.0	2713.0
25998	2159.0	4833.0
23335	658.0	1205.0
23336	37667.0	1458.0
441332	0.0	1.0
644082	0.0	0.0
23338	3056.0	4196.0
25999	1731.0	586.0
441331	0.0	1.0
84279	1512.0	766.0
25992	1367.0	663.0
84276	1595.0	1482.0
84275	930.0	301.0
284047	3.0	6.0
84278	152.0	234.0
84277	1319.0	1016.0
84272	2983.0	3480.0
84271	6847.0	6503.0
84274	1829.0	3106.0
84273	1861.0	2386.0
23306	598.0	3139.0
23307	2802.0	4618.0
284040	61.0	31.0
23308	150.0	449.0
23309	3622.0	9790.0
25961	166.0	200.0
25960	3180.0	2829.0
25963	5748.0	10448.0
23300	3539.0	3468.0
23301	1890.0	1375.0
25962	3548.0	11429.0
23302	246.0	157.0
23303	3446.0	12361.0
644096	1162.0	1063.0
23304	2172.0	3777.0
25966	2487.0	1686.0
23305	22.0	43.0
644094	0.0	1.0
11328	5591.0	4684.0
11329	2767.0	2316.0
11320	2439.0	4764.0
137012	0.0	0.0
113000	1765.0	3059.0
11322	2843.0	2821.0
11321	2039.0	1818.0
284034	1.0	0.0
11326	2021.0	707.0
11325	6833.0	12885.0
23317	1975.0	4786.0
84290	3.0	0.0
25979	2556.0	2485.0
23318	996.0	1081.0
84292	666.0	600.0
25972	2135.0	1219.0
23310	921.0	2251.0
441359	0.0	0.0
25974	703.0	287.0
23312	408.0	1825.0
25973	337.0	429.0
23313	7752.0	5739.0
25976	2876.0	3362.0
23314	81.0	343.0
25975	60.0	10.0
441355	7.0	81.0
25978	2619.0	4920.0
23315	1430.0	2502.0
25977	1584.0	9356.0
23316	145.0	53.0
11339	19.0	191.0
11338	9764.0	71681.0
441362	0.0	0.0
441361	0.0	0.0
140660	7.0	8.0
115650	122.0	37.0
127623	0.0	0.0
25970	5349.0	4104.0
284029	281.0	267.0
115653	0.0	1.0
84298	1757.0	2373.0
11331	15621.0	19475.0
11330	5.0	9.0
11333	7747.0	8702.0
152641	63.0	11.0
11332	1647.0	1521.0
84299	3247.0	10068.0
11335	7646.0	17201.0
84294	968.0	3545.0
11334	2535.0	3510.0
84293	9216.0	7749.0
84296	138.0	1087.0
11337	6365.0	5233.0
284021	248.0	101.0
84295	697.0	2343.0
11336	5149.0	4767.0
25946	3481.0	10544.0
25949	4357.0	2972.0
25948	2208.0	4017.0
441308	0.0	0.0
139604	0.0	0.0
100130898	0.0	0.0
100130894	1.0	5.0
25941	3603.0	2608.0
25940	1697.0	1719.0
100130892	13.0	8.0
25943	1627.0	2170.0
25942	3790.0	7927.0
100130890	126.0	43.0
25945	275.0	129.0
11309	2776.0	1947.0
284099	7.0	4.0
284098	398.0	1216.0
25957	3897.0	4681.0
140609	2036.0	3760.0
25959	5676.0	4112.0
100130889	11.0	0.0
100130887	10.0	17.0
25950	287.0	206.0
25953	3588.0	4503.0
25956	421.0	460.0
11317	0.0	3.0
11316	10446.0	6442.0
11319	1727.0	2503.0
11318	52.0	12.0
100379378	0.0	0.0
11311	2006.0	3200.0
11313	5420.0	2755.0
140603	0.0	1.0
11315	15705.0	10388.0
284086	562.0	1361.0
11314	819.0	219.0
25925	1176.0	591.0
284085	4.0	19.0
25924	160.0	1060.0
25927	844.0	375.0
284083	1.0	6.0
100130879	0.0	0.0
25926	2130.0	4135.0
139628	0.0	0.0
25929	1169.0	1895.0
25928	2423.0	51.0
441328	0.0	0.0
127687	3426.0	1973.0
100130873	0.0	0.0
441327	0.0	0.0
441326	0.0	0.0
100130871	0.0	0.0
441324	0.0	0.0
25921	5538.0	7651.0
441323	0.0	0.0
25920	6385.0	9929.0
25923	4749.0	3989.0
140612	503.0	2496.0
100129880	0.0	0.0
284076	2.0	8.0
100129882	4.0	1.0
25936	1235.0	1643.0
25938	833.0	2603.0
25937	3829.0	1693.0
284071	11.0	80.0
100130866	0.0	0.0
25939	4284.0	3208.0
113026	4519.0	2033.0
441317	0.0	0.0
441315	0.0	0.0
25930	3516.0	6883.0
441314	0.0	0.0
441313	0.0	0.0
25932	9241.0	9748.0
127671	0.0	0.0
25934	1435.0	2231.0
127670	2.0	4.0
284069	78.0	1155.0
140623	30.0	11.0
140625	0.0	0.0
284067	4.0	5.0
100129871	0.0	0.0
140628	9.0	96.0
406982	0.0	0.0
406981	0.0	0.0
406984	11.0	23.0
406983	20.0	32.0
406986	0.0	0.0
406985	7.0	9.0
406988	81.0	2.0
406987	0.0	0.0
23287	539.0	921.0
23288	2469.0	8084.0
406980	0.0	0.0
84206	126.0	687.0
23281	92.0	184.0
84203	1.0	26.0
23283	2478.0	3200.0
23284	574.0	36.0
140596	0.0	0.0
23285	166.0	351.0
152579	1128.0	1961.0
140597	588.0	16.0
23286	4470.0	9271.0
152578	0.0	1.0
406979	0.0	0.0
406978	0.0	0.0
152573	34.0	6.0
644000	0.0	0.0
646663	0.0	0.0
406971	0.0	0.0
406970	0.0	0.0
406973	0.0	2.0
406972	0.0	0.0
406974	0.0	0.0
406977	0.0	0.0
406976	3.0	1.0
23299	1878.0	3613.0
201725	278.0	803.0
23291	2040.0	3968.0
23293	1017.0	2874.0
23294	2670.0	4381.0
23295	4705.0	10659.0
406968	6.0	8.0
406967	0.0	0.0
646658	17.0	9.0
152586	0.0	0.0
406969	0.0	0.0
406960	0.0	0.0
11281	7.0	1.0
406962	0.0	7.0
646672	6.0	1.0
11280	30.0	33.0
406961	0.0	0.0
11283	91.0	4.0
406964	0.0	0.0
11282	6433.0	7770.0
406963	1.0	0.0
644016	8.0	5.0
11285	2413.0	1875.0
406966	0.0	0.0
11284	2482.0	2919.0
406965	0.0	0.0
23265	3931.0	9670.0
23266	1608.0	1038.0
23268	1541.0	3411.0
23269	1194.0	2490.0
84229	1.0	2.0
164592	24.0	6.0
59269	1514.0	1989.0
84225	601.0	125.0
23261	2736.0	1255.0
84224	269.0	602.0
23262	1269.0	4411.0
23263	2726.0	17113.0
23264	7405.0	7810.0
84226	87.0	60.0
84221	973.0	469.0
406957	1.0	0.0
84220	1.0	1.0
406956	0.0	0.0
84223	882.0	1775.0
406959	0.0	0.0
406958	0.0	0.0
84222	284.0	222.0
646685	0.0	0.0
644022	0.0	1.0
406951	0.0	0.0
406950	0.0	0.0
406953	0.0	0.0
646688	8.0	1.0
406952	0.0	0.0
406955	1.0	0.0
406954	0.0	1.0
23276	824.0	2156.0
23277	6210.0	5095.0
23279	1728.0	3842.0
59277	10772.0	968.0
59272	27.0	9.0
59271	2235.0	249.0
59274	2152.0	2419.0
84218	0.0	0.0
84217	196.0	115.0
23270	1995.0	3613.0
23271	1321.0	2611.0
84219	985.0	1591.0
23272	2516.0	5087.0
23274	1965.0	1911.0
84216	325.0	455.0
84215	92.0	12.0
23275	1896.0	3557.0
406946	0.0	0.0
84210	3.0	4.0
406945	0.0	2.0
644017	0.0	0.0
406948	0.0	0.0
406947	0.0	0.0
406949	0.0	0.0
644032	0.0	0.0
646693	0.0	0.0
11261	5635.0	4108.0
644037	6.0	1.0
11260	2141.0	7646.0
646698	5.0	21.0
11262	64.0	48.0
23243	2054.0	3822.0
23244	3738.0	10018.0
59286	6741.0	4770.0
23245	1219.0	1570.0
23246	3107.0	6612.0
23247	1696.0	4421.0
59283	11.0	640.0
23248	2313.0	3110.0
644030	0.0	0.0
59285	14.0	16189.0
59284	2.0	0.0
84247	2607.0	3909.0
23240	1503.0	617.0
84246	1576.0	2013.0
84249	145.0	48.0
23241	5505.0	9449.0
23242	2561.0	6239.0
84248	3165.0	5872.0
84243	2065.0	1345.0
11264	2523.0	7725.0
84245	2075.0	4562.0
11267	3835.0	4171.0
11266	919.0	940.0
11269	1328.0	644.0
84240	915.0	844.0
11270	904.0	643.0
644042	2.0	0.0
11272	50.0	79.0
11274	241.0	137.0
11273	4621.0	9598.0
23254	1771.0	4043.0
23255	263.0	527.0
23256	2552.0	4018.0
23258	3406.0	4942.0
23259	1580.0	7315.0
644041	0.0	0.0
84239	145.0	28.0
23250	739.0	1097.0
84236	1435.0	2458.0
23251	39.0	245.0
23252	790.0	723.0
140564	300.0	89.0
23253	1341.0	3018.0
84232	11025.0	15537.0
11276	1871.0	5289.0
11275	1228.0	978.0
84231	5086.0	7812.0
49861	6.0	30.0
11278	517.0	1738.0
49860	0.0	0.0
84233	1059.0	547.0
11277	0.0	0.0
11279	582.0	321.0
84230	923.0	822.0
23229	1357.0	2123.0
49856	1539.0	1476.0
644054	0.0	0.0
49855	703.0	1163.0
644059	0.0	0.0
49854	1336.0	1412.0
11240	4381.0	242.0
23221	2218.0	3865.0
25884	212.0	4.0
23223	3275.0	3634.0
25886	241.0	972.0
23224	4819.0	7258.0
25885	2193.0	3001.0
23225	1941.0	9491.0
25888	803.0	764.0
23228	452.0	272.0
644050	6.0	0.0
201780	5.0	9.0
84269	2055.0	1435.0
152559	546.0	275.0
25880	897.0	592.0
84268	1754.0	3023.0
23220	1115.0	567.0
140576	15533.0	2821.0
84265	1808.0	1536.0
11243	2291.0	2125.0
139599	8.0	6.0
84264	229.0	1645.0
140578	71.0	5.0
84267	1005.0	2695.0
11245	289.0	1105.0
84266	5021.0	4565.0
11244	1522.0	3959.0
84261	1474.0	1133.0
11247	82.0	36.0
139596	559.0	1103.0
84260	911.0	1976.0
84263	2176.0	4947.0
11249	3.0	1.0
84262	2188.0	1816.0
11248	766.0	5351.0
345557	207.0	71.0
406993	0.0	0.0
406992	0.0	4.0
406995	0.0	0.0
406994	0.0	0.0
11250	6.0	0.0
406997	0.0	1.0
406996	0.0	0.0
11252	7966.0	4507.0
406999	0.0	0.0
11251	68.0	30.0
406998	0.0	0.0
23232	455.0	1822.0
25895	825.0	711.0
23233	1336.0	1567.0
25894	1582.0	776.0
25897	2483.0	3888.0
23234	722.0	1368.0
25896	787.0	1759.0
23235	3882.0	3173.0
23236	690.0	990.0
25898	1183.0	1106.0
23237	2828.0	90.0
644063	19.0	38.0
406991	0.0	0.0
23239	1365.0	1390.0
406990	0.0	0.0
25891	5596.0	302.0
84258	75.0	70.0
25890	1304.0	1343.0
25893	24.0	726.0
23230	921.0	1689.0
23231	998.0	388.0
84259	1225.0	592.0
84254	1028.0	380.0
11254	1236.0	7.0
84253	706.0	720.0
11253	7717.0	7704.0
406989	0.0	0.0
84256	3161.0	4904.0
11255	4.0	4.0
84255	1449.0	2994.0
84250	277.0	783.0
11258	4695.0	5008.0
11257	1680.0	1593.0
84251	124.0	117.0
11259	5069.0	1767.0
100874483	0.0	0.0
100874482	1.0	3.0
100874480	0.0	2.0
406900	3.0	5.0
100874484	3.0	2.0
201799	777.0	717.0
201798	25.0	67.0
50831	0.0	2.0
100874489	0.0	0.0
100874488	0.0	0.0
50833	0.0	0.0
50832	24.0	43.0
50835	0.0	0.0
50834	1.0	12.0
50837	0.0	0.0
102465139	0.0	0.0
50836	1.0	0.0
100874471	2.0	2.0
102465138	0.0	2.0
50839	1.0	9.0
100874470	0.0	0.0
102465137	3.0	0.0
50838	1.0	0.0
102465136	0.0	5.0
100874476	0.0	0.0
102465135	0.0	0.0
102465134	0.0	0.0
102465133	0.0	0.0
100874473	0.0	0.0
50840	50.0	110.0
100874479	0.0	1.0
100874478	0.0	0.0
100874477	0.0	0.0
50846	33.0	37.0
100499183	92.0	56.0
50848	6164.0	10301.0
2601	3.0	3.0
100499177	1237.0	1755.0
102465141	0.0	0.0
50853	1224.0	619.0
2609	0.0	1.0
102465140	0.0	0.0
50852	20.0	28.0
50855	602.0	379.0
50854	8240.0	4540.0
100499171	4.0	3.0
50856	148.0	122.0
50859	548.0	7.0
100874494	0.0	0.0
50858	0.0	0.0
100874493	0.0	0.0
100874492	0.0	0.0
100874491	0.0	0.0
100874498	0.0	1.0
646600	2.0	1.0
100874497	0.0	0.0
100874495	0.0	0.0
100874490	0.0	0.0
223117	346.0	34.0
2613	1.0	21.0
2611	2.0	1.0
50862	2594.0	7050.0
50861	5775.0	11816.0
2619	2657.0	252.0
50863	321.0	606.0
100874499	0.0	0.0
2618	2686.0	3841.0
50865	4619.0	12169.0
2617	4508.0	5537.0
2616	539.0	226.0
2615	1983.0	3040.0
406940	0.0	0.0
406942	0.0	0.0
646612	23.0	9.0
406941	1.0	15.0
406944	0.0	0.0
406943	0.0	0.0
100996876	0.0	2.0
2625	15571.0	45170.0
2624	528.0	6155.0
2623	12.0	13.0
2622	2106.0	1632.0
2621	22935.0	6422.0
2620	255.0	81.0
406935	44.0	2.0
406934	0.0	0.0
646603	1.0	1.0
406937	0.0	0.0
406936	0.0	0.0
2629	2514.0	3028.0
406939	0.0	0.0
646609	0.0	1.0
2628	1674.0	657.0
406938	0.0	0.0
2627	568.0	280.0
2626	13.0	4239.0
406931	0.0	0.0
406930	0.0	0.0
406933	3.0	7.0
406932	0.0	0.0
646620	0.0	0.0
2636	3.0	5.0
2635	2280.0	1849.0
2634	13918.0	1429.0
2633	2096.0	822.0
2632	1444.0	1549.0
2631	4079.0	5250.0
2630	133.0	132.0
406924	0.0	0.0
406923	0.0	0.0
406926	0.0	0.0
646614	0.0	0.0
406925	0.0	14.0
406928	0.0	0.0
2639	2501.0	1353.0
406927	0.0	0.0
646619	3.0	1.0
2638	0.0	0.0
2637	0.0	0.0
406929	0.0	0.0
646630	2.0	0.0
406920	0.0	1.0
406922	0.0	0.0
406921	0.0	0.0
2650	1200.0	1828.0
2647	2513.0	1896.0
2646	11.0	1.0
2645	39.0	4.0
2644	285.0	201.0
2643	464.0	1940.0
2642	2.0	0.0
2641	0.0	0.0
406913	7.0	2.0
646627	3.0	1.0
406912	1.0	0.0
646625	0.0	1.0
406915	0.0	0.0
406914	0.0	0.0
406917	0.0	0.0
406916	0.0	0.0
2649	218.0	499.0
406919	0.0	0.0
2648	3491.0	5989.0
406918	0.0	0.0
646641	0.0	0.0
646640	0.0	0.0
646643	0.0	17.0
406911	0.0	0.0
406910	0.0	0.0
2661	26.0	140.0
2660	8.0	27.0
2658	0.0	0.0
2657	0.0	0.0
406909	0.0	1.0
2653	397.0	223.0
2652	0.0	0.0
2651	1061.0	140.0
406902	0.0	0.0
406901	0.0	0.0
406904	0.0	0.0
406903	0.0	1.0
406906	0.0	0.0
406905	0.0	0.0
406908	0.0	0.0
406907	0.0	0.0
100874520	0.0	0.0
100130733	31.0	52.0
2672	47.0	34.0
106144578	0.0	0.0
2671	1404.0	2074.0
2670	767.0	103.0
