id	f31566a9-ffde-40fa-b879-71827a3540a9	f95c523a-cfb0-4b7e-9a66-48dcf9d24515
390431	0.0	0.0
106479930	2.0	0.0
390432	0.0	0.0
400322	3283.0	574.0
390433	0.0	0.0
106480921	8.0	9.0
106480920	0.0	0.0
390434	0.0	0.0
106480923	0.0	0.0
390435	0.0	0.0
390436	0.0	0.0
106480922	0.0	0.0
390437	0.0	0.0
106480925	0.0	0.0
106480924	0.0	0.0
390438	0.0	0.0
390439	0.0	0.0
341418	0.0	0.0
341416	1.0	0.0
100996350	12.0	1.0
389434	11.0	165.0
642402	3.0	0.0
106479929	0.0	0.0
106479928	0.0	0.0
106479927	4.0	0.0
106480938	0.0	0.0
106479926	0.0	0.0
106480937	0.0	0.0
106479925	0.0	0.0
106479924	0.0	0.0
106480939	0.0	0.0
106479923	1.0	1.0
106479922	0.0	0.0
106479921	0.0	0.0
390440	0.0	0.0
106479920	0.0	0.0
390441	7.0	2.0
353497	190.0	284.0
390442	1.0	0.0
106480930	0.0	2.0
390443	0.0	0.0
389432	4458.0	89.0
106480932	0.0	0.0
390445	1.0	1.0
106480931	0.0	0.0
106480934	0.0	0.0
106480933	0.0	0.0
106480936	0.0	0.0
100996348	100.0	94.0
106480935	13.0	3.0
389428	4.0	1.0
341405	5.0	1.0
389422	46.0	16.0
642413	0.0	0.0
106479919	0.0	0.0
106479918	0.0	0.0
106479917	0.0	0.0
106480905	1.0	0.0
106479959	2.0	1.0
106480904	0.0	0.0
106480907	14.0	12.0
106479958	1.0	0.0
106479957	1.0	0.0
106480906	0.0	0.0
106480909	0.0	0.0
106479956	0.0	0.0
106479955	0.0	0.0
106480908	0.0	0.0
106479954	0.0	2.0
106479953	0.0	3.0
106479952	0.0	0.0
654412	1.0	0.0
106479951	0.0	0.0
390411	0.0	2.0
106479950	0.0	0.0
106480901	0.0	0.0
390413	1.0	1.0
106480900	0.0	0.0
106480903	0.0	0.0
390415	0.0	1.0
106480902	0.0	0.0
57446	3003.0	8824.0
57447	38911.0	1933.0
390418	0.0	0.0
100996331	0.0	0.0
57448	9495.0	8120.0
390419	0.0	0.0
57449	1636.0	438.0
389458	1.0	0.0
642425	0.0	0.0
642424	3.0	1.0
100125556	216.0	329.0
106479949	0.0	0.0
106480916	8.0	3.0
106479948	0.0	0.0
106480915	1.0	0.0
106480918	0.0	0.0
106479947	0.0	0.0
106480917	11.0	2.0
106479946	0.0	0.0
106479945	0.0	0.0
106479944	1.0	0.0
106480919	0.0	0.0
106479943	4.0	1.0
642443	15.0	6.0
106479942	0.0	3.0
106479941	0.0	0.0
106479940	0.0	0.0
390421	3.0	3.0
57451	1751.0	105.0
106480910	1.0	2.0
57452	2001.0	401.0
390423	0.0	0.0
414919	995.0	1311.0
390424	0.0	0.0
106480912	0.0	0.0
106480911	3.0	0.0
106480914	0.0	0.0
414918	935.0	878.0
106480913	0.0	0.0
57458	755.0	768.0
390429	0.0	0.0
57459	3876.0	4161.0
57453	88.0	10.0
57455	1570.0	656.0
57456	2743.0	1459.0
106479939	2.0	0.0
390472	1.0	1.0
162540	1.0	24.0
150554	10.0	39.0
729082	9056.0	5059.0
729085	714.0	255.0
729079	29.0	6.0
390483	0.0	0.0
730061	3.0	0.0
150568	8.0	1.0
729073	8.0	19.0
497258	357.0	358.0
106479916	0.0	0.0
106479915	0.0	0.0
106479914	0.0	1.0
106479913	0.0	0.0
106479912	0.0	0.0
106479911	0.0	0.0
106479910	0.0	0.0
730094	1148.0	760.0
730092	305.0	50.0
730091	422.0	610.0
150577	2.0	4.0
150572	1769.0	13.0
106479909	0.0	0.0
106479908	0.0	0.0
106479907	0.0	0.0
106479906	0.0	0.0
106479905	0.0	0.0
106479904	0.0	0.0
106479903	4.0	3.0
102546227	9.0	0.0
106479902	0.0	1.0
730087	177.0	106.0
106479901	1.0	0.0
106479900	0.0	0.0
730086	2.0	3.0
729097	38.0	19.0
389493	56.0	4.0
221613	0.0	0.0
729096	31.0	10.0
729092	38.0	26.0
729046	30.0	28.0
729042	0.0	0.0
729041	45.0	30.0
730029	90.0	15.0
730023	9.0	8.0
729032	0.0	0.0
730016	0.0	0.0
730058	0.0	0.0
730052	7.0	4.0
730051	1490.0	4268.0
221662	106.0	999.0
150538	3.0	1.0
162515	374.0	8.0
162517	37.0	19.0
729059	2.0	2.0
162514	55.0	320.0
730041	19.0	15.0
149563	656.0	2331.0
221656	1719.0	924.0
729050	2.0	1.0
221687	28.0	20.0
221692	584.0	280.0
162494	99.0	9.0
654391	1.0	0.0
198437	0.0	2.0
257629	4.0	1.0
267004	4.0	0.0
149499	14.0	8.0
162466	47.0	13.0
255022	1.0	18.0
162461	8.0	74.0
267010	0.0	0.0
267012	0.0	0.0
267013	3.0	4.0
150472	703.0	600.0
255031	372.0	346.0
255025	0.0	0.0
101101692	59.0	70.0
255027	719.0	1627.0
267002	756.0	458.0
150483	3.0	51.0
282617	1.0	1.0
282618	3.0	5.0
282616	0.0	2.0
644990	39.0	15.0
9103	202.0	111.0
9100	4036.0	2674.0
9101	4323.0	2560.0
644994	2.0	16.0
9107	2286.0	2266.0
9104	489.0	20.0
400242	541.0	82.0
84959	244.0	224.0
255061	39.0	7.0
84958	2370.0	1872.0
654319	7.0	2.0
100996315	0.0	3.0
84966	193.0	41.0
57348	1401.0	45.0
282679	95.0	72.0
84968	31.0	16.0
84967	698.0	1126.0
84962	3070.0	1086.0
57343	1843.0	1168.0
654320	0.0	0.0
255057	29.0	48.0
84961	2377.0	1773.0
654321	5.0	5.0
400238	0.0	0.0
654322	8.0	1.0
84964	203.0	139.0
400236	97.0	39.0
644988	1.0	0.0
84960	102.0	39.0
642326	0.0	0.0
9113	4262.0	1999.0
9114	3402.0	4278.0
9111	1092.0	742.0
9112	3617.0	1612.0
9117	4190.0	2244.0
9118	0.0	6.0
414899	0.0	0.0
100996307	147.0	109.0
100996306	0.0	0.0
84948	789.0	1407.0
9110	3859.0	4285.0
84947	767.0	513.0
84955	1113.0	1756.0
84954	718.0	563.0
84957	82.0	244.0
100996301	15.0	12.0
84951	8250.0	405.0
84950	4377.0	1524.0
84953	197.0	395.0
400224	36.0	64.0
84952	9027.0	2711.0
644998	0.0	2.0
9108	110.0	304.0
642337	1.0	1.0
644997	1.0	0.0
9124	8748.0	1558.0
9125	2511.0	3537.0
9122	1245.0	1655.0
9123	370.0	2625.0
9128	2102.0	1804.0
9129	4032.0	1950.0
9126	6026.0	4918.0
9127	42.0	38.0
94304	0.0	0.0
255043	67.0	55.0
9120	378.0	1307.0
9121	1033.0	942.0
57369	0.0	1.0
84988	1043.0	1903.0
84987	1167.0	1537.0
84989	26.0	14.0
84984	184.0	476.0
84983	33.0	22.0
84986	3166.0	993.0
84985	53.0	138.0
642345	5.0	2.0
9119	1.0	1.0
84981	468.0	460.0
9135	13994.0	8045.0
9136	1252.0	604.0
9133	140.0	551.0
9134	93.0	439.0
9139	3458.0	1367.0
267014	0.0	0.0
267015	0.0	0.0
9138	4339.0	3098.0
267017	0.0	2.0
9131	1756.0	4399.0
9132	428.0	34.0
84969	83.0	81.0
9130	1720.0	2992.0
400208	15.0	3.0
84976	678.0	716.0
400209	99.0	84.0
400206	0.0	2.0
84978	97.0	96.0
84973	3525.0	1597.0
84975	1583.0	3583.0
57379	1.0	1.0
642357	30.0	7.0
84971	534.0	1693.0
84970	0.0	0.0
267020	5.0	1.0
9146	3608.0	3387.0
9147	2544.0	1718.0
9144	7917.0	11915.0
9145	2833.0	2362.0
9148	74.0	2513.0
106479899	0.0	0.0
9149	1395.0	1800.0
106479898	0.0	0.0
106479897	0.0	0.0
106480886	0.0	0.0
106479896	0.0	0.0
106480885	0.0	0.0
106480888	0.0	1.0
106479895	0.0	1.0
106480887	0.0	0.0
106479894	0.0	0.0
106479893	0.0	0.0
9142	0.0	0.0
57380	1692.0	1825.0
9143	27.0	259.0
106479892	0.0	0.0
106480889	0.0	0.0
57381	1752.0	528.0
9140	2409.0	1885.0
106479891	0.0	0.0
9141	1624.0	1535.0
106479890	0.0	0.0
106480891	0.0	0.0
106480890	0.0	0.0
654364	17.0	38.0
106480893	0.0	0.0
106480892	0.0	0.0
106480895	0.0	0.0
106480894	0.0	0.0
9158	1884.0	3823.0
9156	35.0	525.0
106479889	0.0	0.0
9159	2193.0	1074.0
106479888	0.0	0.0
106479887	1.0	2.0
654346	11.0	3.0
106479886	0.0	0.0
106480897	0.0	0.0
9150	1352.0	1124.0
106480896	0.0	0.0
106479885	7.0	0.0
57396	2773.0	1100.0
106480899	0.0	0.0
106479884	0.0	0.0
106479883	0.0	0.0
106480898	0.0	0.0
9153	32.0	1.0
106479882	0.0	0.0
9154	22.0	11.0
106479881	0.0	0.0
106479880	0.0	0.0
57393	121.0	51.0
9152	0.0	0.0
654350	0.0	0.0
84996	237.0	83.0
84991	4058.0	2795.0
84993	2148.0	2199.0
84992	0.0	0.0
9168	20185.0	18682.0
9169	10091.0	8785.0
9166	1509.0	1983.0
642395	13.0	10.0
9167	4687.0	4958.0
642394	14.0	0.0
106480864	0.0	0.0
106480863	0.0	2.0
106480866	0.0	0.0
106480865	0.0	0.0
106480868	0.0	0.0
255082	167.0	487.0
106480867	0.0	0.0
9162	100.0	134.0
106480869	0.0	0.0
654383	0.0	0.0
106480871	1.0	3.0
106480870	0.0	0.0
106480873	0.0	1.0
282697	1.0	0.0
400258	161.0	18.0
106480872	0.0	0.0
642389	0.0	0.0
654381	0.0	0.0
9179	1051.0	1704.0
9177	0.0	0.0
106480875	0.0	0.0
9172	233.0	269.0
106480874	0.0	0.0
106480877	0.0	0.0
9170	977.0	1002.0
106480876	0.0	0.0
9175	2109.0	2228.0
106480879	0.0	0.0
106480878	0.0	0.0
9173	17.0	89.0
106480880	11.0	4.0
106480882	0.0	0.0
106480881	0.0	0.0
654376	5.0	1.0
106480884	0.0	0.0
106480883	1.0	0.0
654370	0.0	0.0
137868	9.0	0.0
730112	101.0	10.0
106480849	0.0	0.0
729123	3.0	0.0
9188	6204.0	4938.0
106479859	0.0	0.0
106479858	13.0	0.0
9189	4270.0	3837.0
106479857	0.0	0.0
106479856	0.0	0.0
106479855	0.0	0.0
106479854	0.0	0.0
729121	0.0	0.0
9182	821.0	193.0
106479853	0.0	0.0
106480842	0.0	0.0
9183	1376.0	1008.0
106479852	0.0	0.0
106480841	0.0	0.0
9180	2221.0	2683.0
106480844	0.0	0.0
106479851	0.0	0.0
9181	5242.0	4454.0
106479850	0.0	1.0
106480843	0.0	0.0
106480846	0.0	0.0
9187	1805.0	1617.0
106480845	0.0	0.0
9184	5104.0	17848.0
106480848	0.0	0.0
9185	1893.0	6683.0
106480847	0.0	0.0
57501	38.0	93.0
57502	902.0	227.0
57504	2830.0	2853.0
125875	41.0	4.0
106480851	0.0	0.0
106480850	0.0	0.0
57509	9167.0	8027.0
730109	0.0	0.0
137872	709.0	176.0
102546175	2.0	0.0
57505	1657.0	1040.0
644903	18.0	18.0
57506	9361.0	8289.0
57507	2276.0	432.0
57508	1140.0	1346.0
106479849	0.0	0.0
106479848	0.0	0.0
106479847	0.0	0.0
106479846	0.0	0.0
106479845	0.0	0.0
106479844	0.0	0.0
106479843	1.0	0.0
106479842	3.0	0.0
106480853	1.0	0.0
9194	830.0	259.0
106479841	0.0	0.0
106480852	1.0	0.0
9191	2017.0	2690.0
106479840	0.0	0.0
106480855	0.0	0.0
106480854	0.0	0.0
9197	2818.0	6182.0
106480857	0.0	0.0
106480856	0.0	0.0
106480859	0.0	0.0
729119	2.0	0.0
9196	147.0	34.0
106480858	0.0	0.0
57512	0.0	10.0
57513	2839.0	2292.0
57514	2748.0	1970.0
123207	1323.0	988.0
57515	18941.0	9854.0
106480860	0.0	0.0
57510	3302.0	2088.0
106480862	0.0	0.0
57511	2104.0	1859.0
106480861	0.0	0.0
644911	2.0	0.0
644914	5.0	15.0
57519	2183.0	404.0
729146	3.0	0.0
106480828	0.0	0.0
113878	737.0	736.0
135228	1408.0	1707.0
106480827	0.0	0.0
729148	73.0	73.0
106480829	0.0	0.0
137886	2308.0	4111.0
106479879	0.0	0.0
730130	0.0	0.0
106479878	0.0	0.0
106479877	0.0	0.0
106479876	3.0	1.0
106480820	0.0	0.0
106479875	0.0	0.0
106479874	0.0	0.0
106479873	1.0	1.0
106480822	0.0	1.0
106479872	0.0	0.0
106480821	0.0	0.0
106479871	0.0	0.0
106480824	4.0	2.0
106479870	8.0	3.0
106480823	0.0	0.0
106480826	0.0	0.0
106480825	0.0	0.0
57523	3164.0	3774.0
57524	116.0	256.0
57526	547.0	335.0
644928	0.0	3.0
57520	491.0	566.0
57521	2590.0	4164.0
57522	1336.0	1019.0
57528	26.0	35.0
57529	37.0	58.0
106480839	0.0	0.0
106480838	0.0	0.0
106479869	0.0	0.0
729131	0.0	12.0
106479868	0.0	0.0
106479867	0.0	0.0
106479866	0.0	0.0
106479865	5.0	1.0
106479864	0.0	0.0
106480831	0.0	0.0
106479863	0.0	0.0
106480830	0.0	0.0
106480833	1.0	0.0
106479862	1.0	0.0
106479861	0.0	0.0
106480832	0.0	0.0
353116	650.0	878.0
106479860	0.0	0.0
106480835	0.0	0.0
106480834	0.0	0.0
106480837	15.0	8.0
106480836	0.0	0.0
57534	5774.0	4562.0
57535	43351.0	17535.0
343727	0.0	0.0
57536	846.0	328.0
57537	363.0	1540.0
150864	1293.0	856.0
57530	4749.0	10060.0
57531	1256.0	582.0
57532	7280.0	14249.0
106480840	0.0	0.0
57533	3051.0	1723.0
57538	455.0	241.0
57539	2423.0	2344.0
106479817	1.0	14.0
106480806	12.0	1.0
106479816	0.0	0.0
106480805	0.0	0.0
106479815	0.0	0.0
106480808	0.0	0.0
106480807	0.0	0.0
106479814	0.0	0.0
106479813	0.0	0.0
106480809	0.0	0.0
106479812	2.0	0.0
106479811	0.0	0.0
106479810	0.0	1.0
123263	487.0	363.0
106480800	0.0	0.0
123264	31.0	13.0
57540	45.0	60.0
106480802	0.0	0.0
106480801	1.0	0.0
106480804	2.0	0.0
106480803	0.0	1.0
57545	1528.0	1320.0
57546	1193.0	1054.0
57547	519.0	589.0
57541	1660.0	1573.0
57542	2545.0	3545.0
353132	0.0	1.0
57544	1618.0	1246.0
353131	0.0	0.0
644943	1215.0	39.0
57549	1375.0	1868.0
106479809	0.0	0.0
106479808	0.0	0.0
644945	0.0	0.0
100101490	76.0	79.0
106479807	0.0	0.0
137835	1091.0	44.0
106479806	2.0	2.0
106480817	0.0	0.0
106480816	0.0	0.0
106479805	0.0	0.0
106480819	1.0	0.0
106479804	0.0	0.0
106479803	0.0	0.0
106480818	1.0	0.0
644961	16.0	22.0
106479802	12.0	24.0
106479801	0.0	0.0
644962	812.0	86.0
106479800	0.0	0.0
353134	0.0	0.0
353133	5.0	0.0
106480811	1.0	0.0
57551	6624.0	9317.0
353135	1.0	0.0
106480810	0.0	0.0
106480813	0.0	0.0
106480812	0.0	0.0
353137	0.0	0.0
106480815	0.0	0.0
353139	0.0	0.0
106480814	0.0	0.0
57556	4221.0	1649.0
57558	433.0	2618.0
57559	246.0	181.0
57552	883.0	1622.0
353141	0.0	0.0
353140	0.0	0.0
57553	3437.0	2564.0
57554	51.0	17.0
353143	0.0	0.0
57555	2141.0	2479.0
353142	0.0	0.0
343702	4.0	2.0
729102	2.0	0.0
106479839	0.0	0.0
106479838	0.0	0.0
729101	4.0	6.0
106479837	0.0	0.0
106479836	7.0	14.0
106479835	13.0	1.0
644972	127.0	32.0
106479834	1.0	0.0
106479833	0.0	0.0
642311	0.0	1.0
106479832	0.0	0.0
353145	0.0	0.0
106479831	0.0	0.0
389101	2.0	4.0
102465906	0.0	0.0
57560	776.0	686.0
106479830	0.0	1.0
353144	0.0	0.0
57561	16745.0	4516.0
57562	1132.0	301.0
149830	0.0	0.0
57567	1093.0	467.0
57568	2301.0	1211.0
57569	519.0	311.0
57563	1285.0	1459.0
57565	89.0	76.0
106479829	1.0	0.0
106479828	2.0	2.0
106479827	0.0	0.0
106479826	0.0	0.0
106479825	3.0	0.0
106479824	0.0	0.0
106479823	0.0	0.0
106479822	1.0	3.0
106479821	0.0	0.0
57570	1703.0	885.0
125893	915.0	394.0
106479820	0.0	3.0
57571	141.0	112.0
57572	2224.0	2735.0
149840	307.0	166.0
57573	1488.0	208.0
102465910	0.0	0.0
57578	65.0	41.0
57579	969.0	389.0
149837	219.0	126.0
123228	313.0	279.0
57574	0.0	4.0
353163	1.0	1.0
57575	34.0	6.0
102465909	0.0	0.0
57576	83.0	51.0
102465908	0.0	0.0
57577	1086.0	972.0
353164	0.0	0.0
102465907	0.0	0.0
644974	46.0	44.0
642317	1.0	1.0
106479819	0.0	0.0
106479818	0.0	0.0
730198	2.0	0.0
730196	0.0	0.0
390110	1.0	1.0
389123	0.0	0.0
389124	0.0	0.0
730190	5.0	1.0
390116	0.0	0.0
389120	1.0	4.0
390117	0.0	0.0
147276	2.0	1.0
389118	2.0	11.0
389119	194.0	26.0
353174	16.0	23.0
389114	1701.0	105.0
135293	2388.0	153.0
135295	108.0	16.0
729196	1.0	0.0
729198	1.0	0.0
730180	0.0	1.0
353189	99.0	45.0
392752	66.0	35.0
389144	0.0	0.0
389141	5.0	1.0
123283	1123.0	714.0
102465944	0.0	0.0
353194	2.0	0.0
353196	0.0	0.0
389136	599.0	929.0
389137	2.0	11.0
390102	0.0	0.0
100526416	0.0	1.0
389125	4.0	1.0
389160	1758.0	11.0
390151	0.0	0.0
390152	0.0	0.0
729163	1.0	2.0
730152	0.0	0.0
390154	0.0	0.0
390155	0.0	0.0
390157	0.0	0.0
389168	14.0	17.0
390158	13.0	3.0
389161	0.0	1.0
147226	5.0	0.0
389158	1.0	0.0
147228	3.0	0.0
135250	131.0	111.0
102465975	3.0	0.0
729156	12.0	19.0
102465974	3.0	2.0
730144	1.0	1.0
390162	0.0	0.0
390166	0.0	0.0
389156	9.0	4.0
390167	0.0	0.0
390168	0.0	0.0
389152	0.0	0.0
102465978	0.0	0.0
102465977	0.0	0.0
389151	0.0	0.0
102465976	0.0	0.0
729150	10.0	1.0
730138	5.0	7.0
102465985	0.0	0.0
730174	4.0	2.0
390131	0.0	0.0
390133	0.0	0.0
390134	0.0	0.0
221301	2.0	0.0
390136	0.0	0.0
390137	0.0	0.0
221303	111.0	18.0
390138	0.0	0.0
221302	467.0	431.0
390139	0.0	0.0
729182	10.0	14.0
135270	1.0	0.0
389170	124.0	102.0
729178	81.0	20.0
102465995	0.0	0.0
102465993	2.0	1.0
390142	0.0	0.0
729177	11.0	5.0
390144	0.0	0.0
729176	2.0	0.0
389179	26.0	12.0
389177	2.0	1.0
390148	0.0	0.0
729171	2.0	10.0
390072	11.0	0.0
390073	0.0	0.0
390075	0.0	0.0
390077	7.0	1.0
390078	0.0	0.0
390079	0.0	0.0
221322	631.0	256.0
642290	5.0	2.0
389084	633.0	54.0
390081	0.0	0.0
390082	0.0	0.0
389072	446.0	117.0
390083	0.0	0.0
390084	0.0	0.0
389075	0.0	0.0
389073	0.0	0.0
390091	6.0	0.0
105616982	0.0	0.0
390053	0.0	0.0
390054	0.0	0.0
390058	0.0	0.0
390059	0.0	0.0
390061	0.0	2.0
390063	0.0	0.0
390064	0.0	2.0
389090	0.0	3.0
390066	0.0	0.0
390067	1.0	0.0
221336	50.0	147.0
147199	0.0	0.0
257313	19.0	7.0
221357	4.0	1.0
196120	0.0	0.0
9201	1256.0	530.0
9202	6562.0	7872.0
9200	111.0	20.0
9205	969.0	803.0
9206	1.0	0.0
9203	3678.0	4191.0
9204	904.0	739.0
221391	0.0	1.0
221393	2.0	6.0
221395	4055.0	1235.0
9212	27.0	242.0
9213	2272.0	2681.0
9210	0.0	0.0
9211	11.0	10.0
9217	5780.0	2873.0
9214	364.0	843.0
9215	1734.0	6111.0
284904	14.0	46.0
284900	1048.0	552.0
9209	2719.0	1297.0
159195	4552.0	5042.0
9207	8.0	55.0
9208	8777.0	8558.0
9223	6544.0	2302.0
9221	6667.0	12515.0
9227	506.0	304.0
644873	1580.0	488.0
9228	31.0	3.0
644871	0.0	0.0
57460	2474.0	2779.0
57461	1152.0	831.0
57462	1054.0	2137.0
257364	5034.0	3753.0
57463	1222.0	832.0
9220	184.0	57.0
57468	12.0	220.0
57469	289.0	79.0
57464	45.0	259.0
257358	9.0	1.0
57465	2074.0	1538.0
57466	2943.0	1769.0
57467	20.0	0.0
9218	8633.0	7641.0
9219	4661.0	6299.0
113802	674.0	423.0
9235	818.0	734.0
644881	0.0	0.0
9232	92.0	445.0
9238	2764.0	3322.0
9236	1250.0	1127.0
57471	25.0	54.0
101101773	0.0	0.0
57472	3288.0	6415.0
101101772	12.0	6.0
57473	3335.0	1628.0
57474	147.0	257.0
9230	5998.0	2436.0
9231	7030.0	13283.0
101101776	0.0	1.0
101101775	93.0	20.0
57470	3493.0	4514.0
57479	3570.0	4472.0
791114	0.0	0.0
791115	0.0	0.0
57475	2219.0	421.0
105616916	0.0	0.0
57476	256.0	70.0
57477	1279.0	675.0
57478	2818.0	1139.0
644877	3.0	6.0
9229	414.0	30.0
9245	5.0	7.0
9246	2547.0	9816.0
9244	226.0	93.0
644890	52.0	3.0
9249	2608.0	2124.0
644896	3.0	0.0
9247	2.0	0.0
9248	0.0	0.0
57482	89.0	286.0
106480787	0.0	0.0
106480786	0.0	0.0
57484	2189.0	375.0
106480789	10.0	6.0
106480788	1.0	1.0
9241	20.0	6.0
9242	66.0	282.0
57480	1465.0	884.0
9240	2081.0	2257.0
57481	17.0	10.0
106480790	0.0	0.0
284958	2.0	2.0
106480792	0.0	0.0
106480791	2.0	1.0
57486	2090.0	1169.0
106480794	0.0	0.0
106480793	0.0	0.0
57488	10715.0	8892.0
106480796	12864.0	10880.0
57489	2497.0	828.0
106480795	3.0	5.0
9256	3683.0	855.0
9254	911.0	343.0
9255	3039.0	3684.0
137814	0.0	0.0
341152	0.0	0.0
9258	962.0	1404.0
57493	5249.0	5666.0
106480798	0.0	0.0
57494	2357.0	1481.0
106480797	0.0	0.0
57495	28.0	3.0
57496	8193.0	4866.0
106480799	0.0	0.0
9252	2612.0	348.0
9253	707.0	1921.0
57491	62.0	208.0
57492	7779.0	4385.0
284948	11.0	18.0
57497	2.0	18.0
57498	7171.0	3917.0
284942	358.0	501.0
642236	79.0	36.0
402509	0.0	0.0
341148	0.0	0.0
9267	3203.0	1943.0
9265	3010.0	2915.0
9266	6133.0	4365.0
106479779	6.0	1.0
106479778	1.0	0.0
106479777	2.0	2.0
106480765	0.0	0.0
106479776	0.0	0.0
9260	2406.0	2019.0
106480764	0.0	0.0
106479775	0.0	0.0
106480767	0.0	1.0
106479774	0.0	0.0
106480766	0.0	0.0
106479773	0.0	0.0
9263	1940.0	1706.0
106480769	0.0	0.0
106479772	0.0	0.0
106480768	0.0	0.0
106479771	0.0	0.0
9261	6454.0	11343.0
106479770	0.0	0.0
9262	2536.0	2106.0
106480770	3.0	0.0
106480772	0.0	0.0
106480771	0.0	0.0
106480774	0.0	1.0
106480773	1.0	4.0
9278	1729.0	1102.0
9276	9482.0	16098.0
9277	2633.0	1743.0
106479769	0.0	0.0
106479768	0.0	0.0
106479767	1.0	0.0
106479766	1.0	0.0
9270	1805.0	1963.0
106479765	0.0	0.0
106480776	0.0	0.0
9271	2.0	0.0
106480775	1.0	0.0
106479764	0.0	0.0
106480778	3.0	0.0
106479763	0.0	0.0
106479762	2.0	0.0
106480777	0.0	0.0
9274	1905.0	1461.0
402573	18.0	3.0
106479761	0.0	0.0
9275	1678.0	2791.0
106479760	0.0	1.0
106480779	0.0	0.0
106480781	3.0	1.0
654231	14.0	7.0
106480780	0.0	0.0
106480783	0.0	0.0
402569	27.0	3.0
106480782	0.0	1.0
106480785	0.0	0.0
106480784	0.0	0.0
642259	3.0	3.0
341128	0.0	0.0
113835	91.0	97.0
9289	9111.0	7692.0
9287	0.0	0.0
9288	1.0	0.0
642273	839.0	384.0
106479799	0.0	0.0
106480743	1.0	1.0
106479798	0.0	0.0
9282	3543.0	5847.0
106479797	0.0	0.0
106480742	2.0	2.0
106479796	0.0	0.0
106480745	0.0	0.0
106479795	0.0	0.0
106480744	0.0	0.0
106479794	10.0	4.0
106480747	0.0	0.0
402562	20.0	8.0
106479793	0.0	0.0
106480746	0.0	0.0
9283	22.0	575.0
106479792	1.0	0.0
106480749	0.0	0.0
9284	509.0	189.0
106479791	0.0	0.0
106480748	0.0	0.0
106479790	0.0	0.0
106480750	1.0	0.0
284998	10.0	0.0
106480752	0.0	0.0
284996	2554.0	1976.0
106480751	0.0	0.0
341112	0.0	1.0
284992	65.0	100.0
341116	0.0	0.0
9299	0.0	0.0
106479789	0.0	0.0
106479788	0.0	0.0
106479787	0.0	0.0
9292	0.0	0.0
106480754	0.0	0.0
106479786	0.0	0.0
9293	0.0	1.0
106480753	0.0	0.0
9290	49.0	23.0
106480756	0.0	0.0
106479785	2.0	0.0
257397	2667.0	3304.0
113829	5908.0	3226.0
106480755	0.0	0.0
106479784	1.0	0.0
9296	2514.0	4164.0
113828	3436.0	1069.0
106479783	1.0	0.0
106480758	0.0	0.0
106480757	0.0	0.0
106479782	0.0	0.0
106479781	3.0	0.0
9294	697.0	752.0
9295	11980.0	5419.0
642280	57.0	58.0
106479780	6.0	0.0
106480759	0.0	0.0
654254	73.0	17.0
106480761	2.0	1.0
284988	3.0	4.0
106480760	0.0	0.0
106480763	0.0	0.0
106480762	0.0	1.0
106480729	0.0	0.0
106479739	0.0	0.0
106480728	0.0	0.0
730232	1.0	1.0
106479738	0.0	0.0
729246	0.0	0.0
106479737	1.0	0.0
106479736	0.0	0.0
106479735	0.0	0.0
729240	0.0	0.0
106479734	0.0	0.0
106479733	2.0	4.0
106479732	0.0	0.0
106480721	0.0	0.0
106479731	0.0	0.0
106480720	0.0	0.0
106479730	0.0	0.0
106480723	0.0	0.0
106480722	0.0	0.0
106480725	0.0	0.0
729249	10.0	16.0
729248	1.0	2.0
106480724	0.0	0.0
106480727	0.0	0.0
106480726	0.0	0.0
104457406	160.0	16.0
57622	144.0	344.0
57623	940.0	912.0
57624	1.0	0.0
57620	2132.0	1647.0
106480730	0.0	0.0
57621	1503.0	1435.0
57626	0.0	0.0
100125387	1.0	2.0
730227	4.0	9.0
57628	14.0	10.0
353219	14.0	0.0
729234	609.0	262.0
106479729	0.0	0.0
729233	0.0	0.0
106480739	9.0	13.0
106479728	0.0	0.0
106479727	0.0	0.0
729236	42.0	27.0
106479726	0.0	0.0
729230	357.0	339.0
106479725	0.0	0.0
106479724	0.0	0.0
113763	504.0	438.0
106479723	8.0	2.0
106479722	0.0	0.0
106479721	0.0	0.0
106480732	1.0	0.0
106480731	0.0	0.0
106479720	0.0	0.0
106480734	0.0	0.0
106480733	0.0	0.0
729238	3.0	171.0
106480736	29.0	23.0
106480735	0.0	1.0
100113391	0.0	0.0
106480738	0.0	0.0
100113392	0.0	0.0
100113393	8.0	30.0
106480737	1.0	0.0
57633	1792.0	750.0
341208	16.0	1.0
150726	795.0	815.0
57634	6248.0	4753.0
57636	2179.0	1368.0
57630	3141.0	2874.0
57631	193.0	175.0
106480741	17.0	5.0
106480740	0.0	0.0
57639	523.0	430.0
106479719	7.0	1.0
730213	6.0	2.0
106480707	0.0	0.0
106480706	0.0	0.0
106480709	0.0	0.0
106480708	0.0	0.0
106479759	0.0	0.0
106479758	0.0	0.0
729262	13.0	14.0
106479757	0.0	0.0
106479756	0.0	0.0
729264	14.0	3.0
106479755	0.0	0.0
106479754	0.0	0.0
100113383	9.0	0.0
106479753	0.0	0.0
100113384	3.0	1.0
106480701	0.0	0.0
106479752	2.0	0.0
106479751	0.0	0.0
106480700	1.0	0.0
100113386	99.0	48.0
106480703	0.0	0.0
106479750	0.0	0.0
106480702	0.0	0.0
