id	a1a68fe9-9635-4b7f-b9a2-34474ef8c1dc	95041603-df86-48f7-9ba5-8289883df2d0
100134015	7.0	9.0
54863	242.0	824.0
54862	2577.0	3274.0
54861	2434.0	4034.0
54868	1026.0	1377.0
54867	5911.0	13343.0
54866	13.0	21.0
54865	1949.0	2347.0
54869	964.0	1744.0
255180	0.0	0.0
27249	3892.0	8804.0
27247	1402.0	1772.0
27248	3391.0	5556.0
100431168	0.0	1.0
400360	4.0	9.0
107161163	0.0	0.0
27241	1152.0	1422.0
27242	2910.0	3158.0
27240	70.0	222.0
27245	3052.0	3516.0
400359	0.0	2.0
27246	3262.0	4846.0
27243	5060.0	10617.0
27244	2272.0	969.0
678655	807.0	649.0
642687	4.0	1.0
282791	11.0	3.0
282790	0.0	1.0
107161154	0.0	4.0
27258	2244.0	4074.0
100431177	0.0	0.0
255193	3.0	3.0
27252	1169.0	1303.0
27253	188.0	2251.0
27250	14126.0	50088.0
100431173	0.0	0.0
27257	922.0	1386.0
100431172	1.0	0.0
255189	102.0	933.0
27254	108.0	264.0
282786	0.0	0.0
27255	49.0	20.0
123606	612.0	1422.0
107161144	28.0	59.0
29889	4027.0	5965.0
29888	3703.0	6837.0
103344929	0.0	0.0
29887	579.0	2680.0
103344928	0.0	4.0
107161145	0.0	0.0
27229	962.0	1489.0
353500	14.0	96.0
29882	1787.0	3224.0
29881	32.0	8.0
29880	1902.0	2159.0
103344932	0.0	0.0
29886	1566.0	2496.0
282776	0.0	0.0
282775	0.0	0.0
29883	4329.0	7334.0
282770	0.0	0.0
103344930	0.0	0.0
353515	0.0	0.0
27238	1163.0	2417.0
27239	134.0	2413.0
29899	725.0	2247.0
27236	2013.0	4663.0
27237	472.0	1466.0
353513	0.0	0.0
353514	83.0	118.0
353511	238.0	99.0
27230	7692.0	28740.0
29893	132.0	172.0
27231	3.0	1.0
282769	0.0	0.0
29890	5221.0	4563.0
29896	2899.0	4498.0
27235	362.0	1090.0
27232	50.0	121.0
29895	9.0	18.0
255167	7.0	6.0
29894	3134.0	4493.0
27233	99.0	99.0
282763	0.0	0.0
27201	7.0	6.0
27202	359.0	2880.0
27200	0.0	0.0
30849	2367.0	2428.0
30851	1511.0	1856.0
30850	1626.0	1819.0
400389	7.0	11.0
29844	381.0	1135.0
29843	1244.0	1885.0
400385	33.0	2.0
29842	7400.0	1567.0
29841	3785.0	2156.0
30846	14273.0	8274.0
30845	2333.0	1316.0
30848	0.0	1.0
30847	0.0	0.0
30844	5208.0	8504.0
30827	1788.0	2219.0
29855	3609.0	3813.0
123624	0.0	1.0
29851	16.0	245.0
29850	2.0	1.0
30835	918.0	89.0
30834	646.0	1117.0
30837	1884.0	412.0
30836	4397.0	4886.0
30833	921.0	845.0
30832	581.0	216.0
64395	1119.0	2453.0
64397	6703.0	4309.0
64396	0.0	1.0
64399	77.0	21.0
64398	2058.0	2665.0
390634	0.0	0.0
390637	297.0	595.0
389634	42.0	12.0
389633	2.0	6.0
400511	0.0	0.0
389631	0.0	0.0
64393	2583.0	3038.0
389630	0.0	0.0
390643	0.0	1.0
400506	934.0	1229.0
390649	0.0	0.0
390648	0.0	0.0
389626	0.0	1.0
400500	5.0	0.0
642612	0.0	0.0
160518	746.0	1074.0
341689	0.0	0.0
400508	3.0	8.0
642614	0.0	0.0
389662	9.0	4.0
390610	3.0	3.0
377677	364.0	425.0
390612	2.0	0.0
390616	0.0	15.0
389658	6.0	0.0
389655	14.0	14.0
341674	0.0	0.0
642623	0.0	0.0
642627	0.0	0.0
341676	127.0	137.0
642641	90.0	35.0
389652	5.0	0.0
389649	6.0	2.0
390627	119.0	86.0
389644	6.0	3.0
389643	45.0	37.0
642633	0.0	0.0
642631	0.0	0.0
642636	3.0	0.0
101928085	34.0	54.0
642652	0.0	0.0
375035	5404.0	3704.0
221806	645.0	97.0
338017	0.0	0.0
389677	641.0	1285.0
389676	0.0	0.0
101928099	6.0	49.0
642663	2.0	0.0
389674	56.0	16.0
389672	14.0	21.0
338002	0.0	2.0
400550	6.0	11.0
338004	0.0	0.0
390688	4.0	2.0
338005	0.0	0.0
389668	28.0	34.0
375033	959.0	630.0
341640	94.0	9.0
642659	212.0	204.0
642658	20.0	11.0
221823	0.0	0.0
6610	671.0	2265.0
375057	314.0	76.0
390650	0.0	0.0
375056	5083.0	11178.0
387044	0.0	0.0
390652	0.0	0.0
390651	0.0	0.0
387043	1.0	0.0
6609	1535.0	2435.0
147525	130.0	91.0
6608	1130.0	1531.0
387039	0.0	0.0
387036	43.0	54.0
6601	6047.0	7105.0
6603	7530.0	12753.0
6602	3797.0	6199.0
6605	4451.0	5089.0
6604	2338.0	1331.0
375061	1119.0	417.0
6607	87.0	145.0
6606	240.0	291.0
6621	722.0	1201.0
6620	0.0	0.0
642683	0.0	0.0
390660	0.0	10.0
390664	0.0	0.0
387032	475.0	494.0
389692	0.0	6.0
390667	2.0	5.0
123591	61.0	159.0
389690	3.0	1.0
6619	1090.0	2569.0
6612	5785.0	13591.0
6611	3858.0	10139.0
6614	530.0	2861.0
6613	6633.0	9707.0
6616	48.0	18.0
6615	221.0	622.0
6618	990.0	2830.0
6617	388.0	394.0
6632	2162.0	3659.0
6631	2447.0	6601.0
387066	7310.0	5397.0
387065	0.0	0.0
64319	3493.0	5750.0
64318	1142.0	1473.0
387063	0.0	0.0
245812	732.0	1001.0
54991	356.0	595.0
54996	832.0	1585.0
54995	567.0	556.0
54994	4730.0	5962.0
54993	506.0	630.0
6623	4649.0	498.0
6622	637.0	251.0
6625	6447.0	8488.0
54998	2028.0	6805.0
6624	4433.0	9744.0
54997	184.0	139.0
6627	1010.0	1756.0
6626	2676.0	4848.0
6629	2479.0	3370.0
6628	4982.0	12757.0
64320	1096.0	1645.0
6641	827.0	1228.0
6640	1196.0	2394.0
64321	433.0	491.0
64324	4702.0	7238.0
6643	4111.0	6139.0
221838	817.0	964.0
6642	9172.0	8926.0
64326	2496.0	3747.0
387055	0.0	0.0
64328	1555.0	1784.0
64327	2191.0	4619.0
221833	0.0	0.0
221830	1471.0	1666.0
6634	4062.0	7891.0
6633	6180.0	11156.0
6636	1780.0	3389.0
6635	1824.0	5040.0
6638	1953.0	4151.0
6637	1392.0	2903.0
101928062	18.0	3.0
6650	1151.0	1825.0
64333	350.0	861.0
6652	741.0	8934.0
64332	3581.0	889.0
6651	17726.0	21395.0
6654	3600.0	3006.0
100421943	0.0	4.0
6653	6362.0	5216.0
387082	0.0	7.0
102724536	52.0	24.0
78987	1574.0	2582.0
78986	3.0	20.0
78989	35.0	25.0
6645	2268.0	2164.0
78988	1396.0	1992.0
6644	0.0	1.0
6647	8102.0	17309.0
6646	1430.0	3359.0
6649	4129.0	1101.0
91949	1277.0	1836.0
6648	29570.0	15969.0
91947	2863.0	1513.0
91948	9.0	0.0
64342	993.0	2127.0
6661	0.0	0.0
6660	280.0	734.0
245806	4.0	2.0
6663	0.0	0.0
64344	478.0	19.0
4000	41537.0	34906.0
4001	772.0	5342.0
6662	6783.0	3668.0
64343	1248.0	1866.0
91942	753.0	788.0
6665	118.0	14.0
6664	161.0	262.0
101928079	85.0	85.0
387074	0.0	0.0
387071	0.0	2.0
245802	1.0	13.0
196549	14.0	16.0
6656	0.0	0.0
6655	3608.0	2715.0
6658	0.0	7.0
6657	71.0	15.0
6659	6407.0	14665.0
196541	0.0	0.0
91937	52.0	84.0
6670	5168.0	11384.0
6672	3372.0	5536.0
6671	507.0	955.0
4010	1938.0	3200.0
6674	336.0	977.0
4012	4634.0	6096.0
91975	457.0	377.0
6676	100.0	138.0
4013	4365.0	1676.0
101928001	0.0	1.0
6675	5722.0	9599.0
4014	1.0	0.0
64359	3124.0	2126.0
221883	15.0	8.0
100271927	11.0	25.0
102724515	404.0	492.0
196513	840.0	1335.0
4004	6.0	1.0
6667	8707.0	11559.0
4005	1945.0	1485.0
6666	671.0	5128.0
4007	331.0	607.0
6668	2257.0	2058.0
91966	1253.0	1410.0
4008	1023.0	1659.0
4009	36.0	7.0
6683	912.0	1784.0
4023	21553.0	3661.0
100421975	0.0	1.0
6687	2914.0	2778.0
4025	18.0	3.0
100271918	0.0	1.0
101928017	16.0	363.0
78990	126.0	355.0
78992	1465.0	5204.0
78991	620.0	797.0
78994	1340.0	2836.0
78996	1329.0	1817.0
78995	124.0	288.0
196527	8934.0	8187.0
78998	68.0	249.0
78997	8.0	3.0
196528	2180.0	4146.0
4015	3405.0	4595.0
6678	128466.0	272325.0
6677	0.0	0.0
4016	1432.0	4743.0
78999	443.0	1950.0
4017	2620.0	4869.0
4018	1.0	1.0
6692	8520.0	15714.0
6691	15.0	21.0
101928022	0.0	3.0
6694	0.0	0.0
64375	730.0	825.0
64374	2073.0	7668.0
6693	465.0	1091.0
4033	430.0	474.0
6696	2459.0	56010.0
64377	191.0	5258.0
4034	702.0	957.0
64376	1513.0	2333.0
6695	711.0	3229.0
4035	47378.0	25860.0
6698	77.0	0.0
4036	5248.0	3570.0
6697	1495.0	1871.0
6690	4.0	10.0
4026	12840.0	13012.0
6689	9.0	92.0
6688	805.0	3472.0
4040	4103.0	4249.0
4041	5864.0	5065.0
64386	70.0	90.0
4043	5692.0	10949.0
64388	764.0	29.0
4045	385.0	142.0
4046	4028.0	10291.0
4047	2768.0	2891.0
221895	1258.0	1257.0
4037	1872.0	2473.0
91978	83.0	560.0
4038	833.0	325.0
6699	108.0	0.0
91977	88.0	293.0
196500	12.0	6.0
101928040	0.0	0.0
4051	290.0	19.0
54908	426.0	602.0
4052	3972.0	4383.0
4053	19866.0	21499.0
54906	3064.0	4224.0
4054	8213.0	23989.0
4055	5428.0	7619.0
4056	2.0	4.0
4057	157084.0	16031.0
4058	15.0	12.0
29945	1475.0	1465.0
255220	0.0	4.0
29944	29.0	23.0
29943	0.0	3.0
29942	15.0	13.0
29949	0.0	4.0
29948	507.0	579.0
29947	0.0	0.0
29946	1548.0	3857.0
4050	91.0	841.0
29941	1039.0	1118.0
29940	2860.0	2669.0
4048	5826.0	6637.0
4049	3.0	74.0
54910	3229.0	4407.0
54916	982.0	1385.0
54915	3009.0	4783.0
54914	2315.0	3300.0
54913	563.0	712.0
4062	0.0	286.0
4063	67.0	216.0
54919	1446.0	2236.0
54918	6515.0	20784.0
4064	365.0	675.0
4065	1008.0	773.0
4066	213.0	516.0
4067	3207.0	4607.0
4068	43.0	262.0
4069	1757.0	8579.0
29956	6714.0	38751.0
255231	131.0	188.0
29954	1233.0	2046.0
29953	99.0	41.0
29959	5545.0	8998.0
29958	327.0	71.0
4060	20269.0	48229.0
29957	2286.0	5428.0
4061	13983.0	38265.0
29952	3587.0	9164.0
29951	139.0	29.0
29950	1399.0	1603.0
4059	14152.0	41844.0
54923	41.0	51.0
54922	1403.0	1516.0
54921	5345.0	5969.0
54920	435.0	550.0
54927	1957.0	4462.0
54926	4304.0	8278.0
54925	89.0	136.0
4074	3599.0	6207.0
54929	827.0	2073.0
29929	522.0	2226.0
54928	6473.0	11001.0
4076	15476.0	40463.0
29928	1206.0	1417.0
4077	10767.0	7959.0
29923	779.0	1545.0
29922	576.0	1058.0
29920	2205.0	3589.0
29927	17694.0	37328.0
29926	1530.0	4384.0
4070	31614.0	24802.0
4071	27050.0	19862.0
29925	1063.0	1797.0
29924	4046.0	10079.0
4072	5118.0	12392.0
54930	1514.0	1766.0
54934	1428.0	1604.0
54933	200.0	328.0
54932	518.0	400.0
54931	1455.0	2373.0
54938	245.0	350.0
54937	20.0	24.0
54936	1458.0	3010.0
54935	1191.0	2576.0
4084	1034.0	953.0
4085	300.0	1372.0
4086	1461.0	2648.0
54939	1718.0	3807.0
4087	5881.0	6839.0
4088	3864.0	4733.0
4089	4521.0	4492.0
29934	3699.0	5608.0
29933	154.0	435.0
282809	925.0	1221.0
282808	4.0	2.0
29937	3220.0	6571.0
4081	232.0	58.0
4082	9438.0	23047.0
29935	3.0	0.0
282801	0.0	0.0
54941	855.0	874.0
29930	6.0	13.0
54940	5277.0	9248.0
54944	66.0	119.0
54943	101.0	83.0
54942	1108.0	1809.0
54949	637.0	1183.0
54948	1780.0	2116.0
54947	2796.0	2826.0
255208	0.0	3.0
54946	3973.0	4232.0
29909	21.0	76.0
29907	73.0	38.0
4097	1552.0	624.0
29906	1.0	9.0
4099	25.0	129.0
29901	280.0	1593.0
4090	3456.0	7835.0
4091	261.0	719.0
4092	1136.0	2143.0
29904	3970.0	3059.0
4093	425.0	248.0
29903	534.0	1060.0
4094	2372.0	2735.0
29902	234.0	180.0
54952	955.0	1673.0
54951	446.0	1242.0
102724594	0.0	0.0
54956	773.0	1260.0
54955	1154.0	1071.0
54954	779.0	893.0
100271893	0.0	0.0
54953	1622.0	2555.0
196472	0.0	2.0
196477	0.0	0.0
54959	9.0	11.0
54958	125.0	399.0
196475	14.0	2.0
54957	535.0	603.0
29919	1206.0	1376.0
255275	0.0	10.0
29911	2588.0	2267.0
29916	1243.0	1720.0
29915	987.0	1101.0
29914	1751.0	3912.0
54963	1179.0	1384.0
100271884	2.0	0.0
54962	271.0	697.0
54961	2816.0	3415.0
54960	1069.0	1154.0
54967	0.0	2.0
54965	1244.0	4702.0
196483	398.0	804.0
54964	279.0	711.0
54969	992.0	1514.0
54968	985.0	1854.0
54970	1064.0	931.0
255239	135.0	13.0
54974	881.0	1225.0
100271873	0.0	1.0
54973	3313.0	5855.0
54972	978.0	1185.0
54971	453.0	603.0
100271874	45.0	12.0
54978	3177.0	8834.0
54977	1610.0	2098.0
54976	1141.0	2267.0
100271871	13.0	10.0
100271870	0.0	0.0
54979	66.0	1823.0
255252	1050.0	1482.0
54981	1262.0	1672.0
54980	569.0	620.0
54985	2083.0	4476.0
54984	429.0	429.0
102724560	13.0	64.0
54982	1574.0	6505.0
54989	1546.0	2659.0
196463	5233.0	8900.0
54988	518.0	236.0
54987	2101.0	2459.0
54986	283.0	254.0
642569	0.0	0.0
642580	1.0	3.0
642585	9.0	4.0
642592	0.0	8.0
642597	10.0	0.0
27348	1212.0	3219.0
27349	605.0	1448.0
27346	781.0	1387.0
27347	1327.0	3361.0
27340	2266.0	1853.0
27341	2965.0	5120.0
27344	4.0	177.0
27345	428.0	319.0
27342	239.0	308.0
400456	86.0	97.0
27343	1281.0	1653.0
642587	3869.0	1487.0
282890	161.0	366.0
100124541	0.0	0.0
400451	1526.0	5485.0
27351	2125.0	1961.0
27352	2503.0	3436.0
27350	2982.0	2306.0
100124540	0.0	0.0
338091	0.0	1.0
338094	31.0	15.0
100124537	1.0	1.0
100124536	0.0	0.0
100124535	0.0	0.0
100124534	0.0	2.0
29989	50.0	13.0
338099	15.0	87.0
27327	3360.0	2465.0
29988	666.0	2158.0
27324	435.0	14378.0
100124539	0.0	1.0
29986	126.0	77.0
100124538	0.0	0.0
27328	44.0	5.0
27329	5.0	3.0
29980	362.0	1172.0
29985	590.0	2095.0
29984	852.0	2040.0
27320	0.0	3.0
29982	1486.0	1396.0
29999	20.0	3.0
27338	176.0	1633.0
29998	560.0	1455.0
27335	9065.0	12044.0
27336	5286.0	7876.0
29997	26120.0	27499.0
390601	4.0	3.0
27339	6730.0	16571.0
29992	211.0	818.0
27330	305.0	454.0
29991	2.0	1.0
29990	511.0	281.0
27333	2441.0	3811.0
29995	3655.0	5631.0
27334	35.0	199.0
29994	3016.0	2286.0
27332	5733.0	7390.0
29993	54.0	334.0
27304	555.0	923.0
29967	718.0	812.0
377630	2.0	1.0
29966	1848.0	2646.0
29965	2004.0	1469.0
27302	0.0	0.0
27303	2047.0	1246.0
100124516	0.0	0.0
27309	1896.0	2380.0
29969	2403.0	4254.0
27306	392.0	444.0
29968	400.0	104.0
102388891	7.0	7.0
389616	0.0	0.0
27300	1412.0	2192.0
27301	1337.0	3061.0
389611	0.0	0.0
389610	7.0	18.0
29960	1525.0	2656.0
30968	3638.0	7040.0
389618	0.0	0.0
27315	1495.0	2057.0
29978	3117.0	4820.0
27316	9506.0	12245.0
27314	2434.0	24009.0
338069	0.0	1.0
27319	87.0	119.0
29979	7598.0	9744.0
29970	80.0	79.0
29974	0.0	2.0
54901	1069.0	1742.0
54900	81.0	133.0
54905	8.0	3.0
54904	4206.0	6202.0
54903	783.0	1675.0
54902	3821.0	2946.0
503519	0.0	0.0
100288687	0.0	0.0
202374	137.0	97.0
442038	0.0	0.0
253959	1116.0	1723.0
100132803	11.0	5.0
100132808	0.0	0.0
100616299	4.0	0.0
100616298	0.0	0.0
100616295	0.0	0.0
100616294	3.0	1.0
100616291	0.0	0.0
100616292	0.0	0.0
253962	19.0	5.0
100132815	367.0	249.0
100616288	0.0	0.0
100616289	0.0	0.0
442060	1.0	0.0
100288667	0.0	0.0
100616286	0.0	0.0
100616287	0.0	0.0
100616284	0.0	1.0
100616285	7.0	8.0
100616282	0.0	0.0
100616283	0.0	0.0
100288661	0.0	0.0
100616280	0.0	0.0
100616281	0.0	0.0
503538	73.0	137.0
503543	4.0	1.0
100616290	0.0	0.0
503542	81.0	106.0
253933	0.0	0.0
253935	53.0	6.0
100616277	0.0	0.0
100288659	0.0	0.0
100616278	0.0	0.0
100616275	0.0	0.0
100616276	0.0	0.0
100288654	0.0	1.0
100616274	0.0	0.0
100616271	0.0	0.0
100616272	0.0	0.0
100616270	0.0	0.0
100132832	0.0	0.0
253943	3857.0	6108.0
6708	40.0	26.0
6707	364.0	0.0
6709	27421.0	30138.0
100132841	0.0	0.0
6700	130.0	0.0
6702	0.0	0.0
6701	6.0	0.0
6704	36.0	0.0
6703	22.0	0.0
6706	1.0	0.0
6705	33.0	1.0
6720	6160.0	9974.0
6719	0.0	1.0
6718	1.0	7.0
167465	415.0	458.0
6711	47448.0	22761.0
6710	166.0	62.0
102467077	6.0	2.0
6713	790.0	4656.0
6712	2662.0	2240.0
102467075	0.0	0.0
6715	432.0	847.0
102467074	0.0	0.0
6714	1964.0	3766.0
6717	3750.0	5484.0
6716	7.0	5.0
6731	6738.0	11861.0
6730	5348.0	4404.0
442013	22.0	32.0
6729	2728.0	6062.0
503583	0.0	0.0
100132863	2.0	4.0
253970	0.0	1.0
6722	5168.0	5065.0
6721	6800.0	8301.0
503582	0.0	0.0
6723	2689.0	5223.0
6726	4786.0	23777.0
6725	45.0	275.0
6728	971.0	1561.0
6727	10552.0	19209.0
6742	2956.0	5132.0
6741	5434.0	6706.0
100288613	2.0	0.0
503569	22.0	58.0
253986	24.0	16.0
100132871	0.0	0.0
253980	628.0	635.0
442006	1.0	0.0
253982	71.0	120.0
6733	2185.0	4827.0
6732	2206.0	2965.0
6734	10014.0	12667.0
6737	1297.0	1778.0
6736	0.0	0.0
6738	1632.0	4394.0
100616228	0.0	0.0
100616229	0.0	0.0
64430	2508.0	3802.0
100616226	0.0	0.0
100616227	0.0	0.0
64432	1400.0	1438.0
6751	80.0	28.0
100616224	0.0	0.0
64431	1128.0	1667.0
6750	0.0	0.0
100129227	0.0	2.0
100616225	0.0	0.0
64434	1213.0	1212.0
100616222	0.0	0.0
6753	9.0	37.0
6752	108.0	276.0
100129229	0.0	0.0
100616223	0.0	0.0
64433	2.0	5.0
100616220	0.0	0.0
100616221	0.0	0.0
100130211	17.0	21.0
6744	7189.0	10814.0
6746	12899.0	30121.0
6745	9067.0	18660.0
6748	5127.0	11610.0
6747	10272.0	28425.0
6749	10036.0	17063.0
100616217	0.0	0.0
100616218	0.0	0.0
6760	4681.0	6652.0
100616215	0.0	0.0
100616216	0.0	0.0
650983	0.0	0.0
100616213	0.0	0.0
4100	1.0	0.0
6764	5936.0	3124.0
100130204	1.0	0.0
100616211	0.0	0.0
4101	0.0	0.0
4102	0.0	0.0
100616212	0.0	0.0
64446	3.0	1.0
100616210	3.0	3.0
6755	2.0	3.0
100129213	0.0	0.0
6754	0.0	3.0
6757	0.0	0.0
6756	0.0	0.0
6759	0.0	0.0
6758	0.0	0.0
100616219	0.0	0.0
100616206	0.0	0.0
100616207	0.0	0.0
6771	0.0	0.0
100616204	0.0	0.0
6770	30.0	16.0
100616205	0.0	0.0
6773	3785.0	7832.0
4110	22.0	1.0
100616202	0.0	1.0
6772	6883.0	40528.0
4111	0.0	2.0
100616203	0.0	0.0
6775	222.0	296.0
4112	2.0	0.0
4113	0.0	0.0
6774	22395.0	17186.0
100616201	0.0	0.0
346171	6.0	1.0
100048912	10.0	61.0
4103	7.0	0.0
4104	0.0	0.0
100129201	1.0	0.0
6768	7119.0	8732.0
4105	0.0	0.0
6767	16654.0	22707.0
4106	0.0	0.0
4107	0.0	7.0
4108	1.0	0.0
6769	350.0	58.0
4109	0.0	0.0
100616209	0.0	0.0
6780	7273.0	12604.0
6782	1552.0	8341.0
6781	1908.0	3744.0
4121	4700.0	5054.0
100048924	0.0	0.0
6783	0.0	1.0
4122	2784.0	2291.0
4123	2100.0	1950.0
6786	5519.0	4030.0
4124	2522.0	4962.0
6785	63.0	71.0
100048922	0.0	2.0
100048923	0.0	1.0
6777	7336.0	2813.0
4114	0.0	0.0
4115	20.0	0.0
6776	6600.0	2612.0
6779	0.0	0.0
4116	1120.0	1744.0
4117	102.0	65.0
6778	11947.0	8111.0
4118	61.0	91.0
6791	6.0	1.0
6790	140.0	854.0
6793	1790.0	3128.0
4130	3067.0	1938.0
6792	1111.0	863.0
346157	370.0	112.0
4131	6783.0	4125.0
6795	55.0	120.0
100616268	0.0	0.0
4133	1167.0	891.0
6794	2039.0	4023.0
100616269	0.0	2.0
4134	21938.0	18437.0
64478	40.0	76.0
100616266	4.0	0.0
4135	595.0	247.0
100616267	0.0	0.0
100616264	0.0	0.0
100616262	3.0	0.0
100616260	0.0	0.0
100616261	0.0	0.0
6788	1501.0	2456.0
4125	4018.0	9705.0
4126	1980.0	4069.0
6787	920.0	1231.0
6789	1850.0	3401.0
4128	6144.0	1068.0
4129	9668.0	6040.0
4140	3297.0	3729.0
4141	3632.0	8100.0
100616259	0.0	0.0
4142	0.0	1.0
4143	22.0	8.0
4144	10517.0	9097.0
100616258	0.0	0.0
4145	104.0	476.0
4146	14.0	14.0
100616256	0.0	0.0
100616253	0.0	0.0
100616251	0.0	0.0
100616252	0.0	0.0
100616250	0.0	0.0
6799	84.0	16.0
4137	2672.0	9456.0
4139	759.0	312.0
4150	1683.0	6348.0
4151	435.0	3482.0
64493	66.0	111.0
4152	2986.0	3156.0
100616248	0.0	0.0
4153	0.0	0.0
100616249	6.0	1.0
4154	11211.0	10974.0
348793	445.0	681.0
100616246	0.0	0.0
4155	2983.0	2908.0
100616247	0.0	2.0
100616244	0.0	0.0
64499	1199.0	890.0
4157	130.0	108.0
100616245	0.0	0.0
100616242	0.0	0.0
100616243	0.0	0.0
100616241	0.0	0.0
4147	9369.0	1377.0
4148	150.0	2338.0
4149	3282.0	7345.0
4161	0.0	40.0
100616239	0.0	0.0
4162	21709.0	15658.0
4163	3051.0	5702.0
100616237	0.0	0.0
100616235	0.0	1.0
4166	49.0	54.0
100616236	0.0	0.0
100616233	0.0	0.0
4168	9.0	5.0
100616231	0.0	0.0
100616232	0.0	0.0
100616230	0.0	0.0
4160	1.0	1.0
100288695	0.0	0.0
100288690	34.0	38.0
100288691	1.0	1.0
4158	1.0	0.0
4159	0.0	0.0
88455	3670.0	3132.0
346116	6.0	0.0
4172	4954.0	10939.0
4173	2799.0	8149.0
4174	2300.0	8397.0
4175	2020.0	7242.0
4176	4941.0	11437.0
4179	12181.0	23369.0
118429	3239.0	2320.0
131405	5.0	3.0
118426	536.0	837.0
118427	0.0	0.0
4170	28908.0	27883.0
131408	1033.0	1170.0
4171	1476.0	8199.0
118432	1.0	4.0
118430	2817.0	44.0
118433	162.0	170.0
4184	0.0	0.0
4185	38.0	35.0
4188	1237.0	3343.0
4189	1836.0	2517.0
100130289	19.0	12.0
4182	0.0	0.0
118421	0.0	0.0
118424	1900.0	3392.0
118425	2.0	0.0
649925	3.0	0.0
100129298	0.0	0.0
4194	1953.0	2187.0
4199	1343.0	1283.0
100130279	0.0	0.0
100130277	0.0	0.0
4190	7600.0	10525.0
100130275	51.0	53.0
4191	8110.0	15693.0
100130274	0.0	0.0
4192	4378.0	15382.0
4193	4116.0	8306.0
100129283	0.0	0.0
100129288	0.0	0.0
100130265	0.0	2.0
100129271	0.0	0.0
100130260	1.0	4.0
100129272	5.0	3.0
100129279	1.0	0.0
100129278	0.0	0.0
649946	28.0	16.0
100129277	0.0	0.0
647302	0.0	0.0
100616305	0.0	0.0
100616306	0.0	0.0
100616304	0.0	0.0
100616301	0.0	0.0
100616302	0.0	0.0
100130259	0.0	0.0
100616300	0.0	0.0
100130253	0.0	0.0
100130251	0.0	0.0
100129260	0.0	0.0
100129269	4.0	9.0
118471	6.0	8.0
100616309	0.0	1.0
118472	456.0	1121.0
100616307	6.0	0.0
100616308	0.0	0.0
100048907	2.0	3.0
100048908	0.0	1.0
348840	3.0	0.0
100048909	0.0	0.0
647310	17.0	23.0
100048903	3.0	1.0
100048904	0.0	1.0
64400	1426.0	4031.0
100130247	0.0	0.0
64403	252.0	1350.0
64405	129.0	46.0
64407	98.0	198.0
64409	536.0	171.0
100130240	1.0	4.0
100129251	0.0	0.0
100129250	205.0	248.0
100129256	0.0	0.0
100129259	3.0	0.0
118460	1505.0	1729.0
118461	0.0	0.0
647307	5.0	2.0
647309	34.0	0.0
64410	713.0	1045.0
100130239	18.0	29.0
64412	913.0	2047.0
64411	1216.0	1260.0
100130235	0.0	0.0
100130234	1.0	0.0
100130233	2.0	4.0
64418	2142.0	2518.0
100130231	42.0	53.0
64417	599.0	1186.0
64419	1653.0	3509.0
348825	25.0	6.0
100129248	2.0	1.0
647317	0.0	0.0
647319	4.0	1.0
100129243	118.0	27.0
64421	443.0	714.0
100129239	0.0	0.0
64420	547.0	663.0
64423	4450.0	5715.0
101060544	0.0	4.0
64422	2116.0	3906.0
64425	1917.0	1538.0
64427	1038.0	1615.0
64426	3085.0	4329.0
64429	1629.0	2220.0
64428	824.0	1696.0
118442	6.0	4.0
100129237	5.0	2.0
100129231	0.0	0.0
143471	1.0	1.0
348807	0.0	3.0
348808	1.0	1.0
348801	166.0	190.0
100132891	228.0	343.0
100144878	0.0	1.0
100689296	0.0	0.0
118490	85.0	41.0
118491	234.0	155.0
155465	946.0	14418.0
118487	899.0	2246.0
143496	0.0	0.0
27445	1058.0	618.0
101926987	17.0	9.0
27440	1552.0	2544.0
27443	48.0	452.0
143425	170.0	1781.0
27442	0.0	0.0
155400	446.0	224.0
131450	77.0	102.0
202459	0.0	0.0
101926996	11.0	29.0
100689229	0.0	1.0
155435	2658.0	2110.0
27429	848.0	1583.0
167410	0.0	3.0
131474	613.0	736.0
27436	4065.0	4477.0
27437	0.0	0.0
27434	776.0	1513.0
27439	81.0	102.0
27433	373.0	1972.0
143458	2307.0	14248.0
27430	3791.0	4479.0
100423027	0.0	0.0
100423026	0.0	0.0
100423029	0.0	0.0
100423028	0.0	2.0
100616189	0.0	0.0
100616187	0.0	0.0
100616188	0.0	0.0
442162	6.0	4.0
100616186	0.0	0.0
100616183	0.0	3.0
100616184	0.0	0.0
101926945	5.0	0.0
100616181	1.0	0.0
100288563	0.0	0.0
100616182	0.0	0.0
442156	2.0	7.0
442157	3.0	5.0
100616191	0.0	0.0
100423021	0.0	0.0
100423020	4.0	1.0
100423023	0.0	0.0
100423025	0.0	0.0
100423038	0.0	0.0
100423037	1.0	2.0
100423039	0.0	0.0
100616178	0.0	3.0
100616179	0.0	0.0
101926950	0.0	1.0
100616176	0.0	0.0
100616177	0.0	0.0
100616174	0.0	0.0
100616175	0.0	0.0
100616172	0.0	0.0
442153	2.0	0.0
100616170	0.0	0.0
100616171	0.0	0.0
101926957	0.0	1.0
100616180	0.0	0.0
100462647	0.0	0.0
100423030	0.0	0.0
100423032	0.0	0.0
100423031	0.0	0.0
100423034	0.0	0.0
