id	0d38dab7-b983-4829-9a5b-d79f0fee6f26	ff850c31-bb15-47a2-bd3d-2590ca013e68
151516	128.0	59.0
728082	0.0	0.0
100527945	0.0	0.0
728081	0.0	0.0
100527946	0.0	0.0
100527947	0.0	0.0
100527948	2.0	0.0
100527949	0.0	0.0
643384	1.0	0.0
391160	1.0	0.0
643382	12.0	4.0
391162	0.0	0.0
692312	0.0	0.0
163479	2.0	0.0
391169	0.0	0.0
100271332	2.0	0.0
391171	1.0	0.0
391174	18.0	2.0
643394	5.0	0.0
391175	0.0	0.0
391179	0.0	0.0
93380	2210.0	1823.0
100271323	0.0	0.0
100271322	0.0	0.0
100271325	2.0	2.0
100271321	0.0	0.0
401036	1.0	1.0
440672	0.0	0.0
100271316	0.0	0.0
100271317	0.0	0.0
401027	14.0	4.0
391155	0.0	1.0
401024	351.0	250.0
163486	1909.0	2494.0
401022	452.0	115.0
425054	0.0	0.0
425057	0.0	0.0
100271305	0.0	0.0
100271304	0.0	0.0
100271300	1.0	1.0
401018	0.0	0.0
100271303	0.0	1.0
100271302	0.0	0.0
401093	276.0	80.0
401097	172.0	130.0
151449	54.0	37.0
401082	0.0	0.0
8100	927.0	1567.0
440606	2954.0	0.0
8106	2752.0	2884.0
440603	18.0	5.0
401089	2.0	0.0
391183	0.0	0.0
8110	109.0	18.0
8111	208.0	549.0
391189	0.0	0.0
8115	11.0	23.0
401074	191.0	11.0
222484	1250.0	1910.0
391190	0.0	0.0
391192	1.0	0.0
391191	0.0	0.0
391194	0.0	0.0
8123	124.0	60.0
391196	3.0	0.0
391195	1.0	0.0
8128	132.0	6.0
8125	4803.0	6949.0
401067	0.0	0.0
8120	320.0	3250.0
151477	31.0	47.0
151473	542.0	893.0
643300	24.0	17.0
645962	0.0	0.0
8139	1194.0	680.0
645961	1.0	0.0
106481899	0.0	0.0
106481897	0.0	0.0
106481898	1.0	0.0
81328	0.0	0.0
8131	1462.0	2549.0
81329	0.0	0.0
83998	2.0	3.0
81336	0.0	0.0
83999	0.0	0.0
81331	0.0	0.0
283404	2.0	0.0
283403	0.0	0.0
83990	118.0	252.0
83992	574.0	64.0
645954	15.0	4.0
81330	0.0	0.0
645958	115.0	163.0
645957	2.0	0.0
645974	0.0	1.0
643311	0.0	0.0
645973	0.0	0.0
643310	8.0	2.0
8148	3435.0	4487.0
222487	134.0	13.0
81318	0.0	0.0
8140	1223.0	3001.0
83987	2548.0	211.0
81324	0.0	0.0
83986	1862.0	4077.0
81325	0.0	0.0
83989	1975.0	1781.0
83988	5396.0	397.0
81327	1.0	0.0
83983	43.0	114.0
81320	0.0	0.0
83982	1020.0	1322.0
83985	90.0	79.0
81322	0.0	0.0
643308	2.0	1.0
643309	1.0	0.0
645968	11.0	3.0
645980	2.0	1.0
100271390	1.0	1.0
106481877	0.0	0.0
106481878	0.0	0.0
106481875	0.0	0.0
106481876	0.0	0.0
8153	189.0	91.0
106481879	0.0	0.0
106481880	0.0	0.0
106481881	1.0	0.0
81358	0.0	0.0
81353	3.0	0.0
106481884	0.0	0.0
100271399	1.0	0.0
81354	0.0	0.0
106481885	0.0	0.0
106481882	0.0	0.0
106481883	0.0	0.0
81356	2.0	1.0
81352	0.0	4.0
100271392	3.0	1.0
100271391	4.0	0.0
100271394	0.0	0.0
100271393	0.0	0.0
645979	2.0	1.0
93323	257.0	247.0
8165	3858.0	2148.0
645996	15.0	0.0
645993	0.0	0.0
106481888	0.0	0.0
106481889	0.0	0.0
106481886	0.0	0.0
106481887	0.0	0.0
8161	1059.0	1057.0
106481891	4.0	0.0
106481892	0.0	0.0
106481890	0.0	0.0
106481895	0.0	0.0
81342	0.0	0.0
106481896	0.0	0.0
100271388	0.0	0.0
81343	4.0	2.0
106481893	0.0	0.0
106481894	0.0	0.0
81345	0.0	0.0
100271385	0.0	0.0
100271384	0.0	0.0
100271387	0.0	0.0
81340	1.0	0.0
81341	0.0	0.0
100271386	5.0	0.0
100271381	0.0	0.0
100271380	0.0	0.0
643329	0.0	0.0
8178	802.0	1092.0
344892	0.0	0.0
643343	12.0	17.0
8170	25.0	16.0
106481855	0.0	0.0
401014	66.0	27.0
106481856	0.0	0.0
106481853	0.0	0.0
106481854	1.0	0.0
8174	17.0	27.0
106481859	1.0	0.0
8175	2045.0	2916.0
106481857	0.0	0.0
106481858	0.0	0.0
100271378	0.0	0.0
106481862	0.0	0.0
401007	0.0	0.0
106481863	0.0	0.0
283446	31.0	5.0
106481860	0.0	0.0
81377	0.0	0.0
106481861	0.0	0.0
643338	151.0	53.0
645998	0.0	0.0
643336	0.0	0.0
100271371	0.0	0.0
8189	3126.0	4527.0
8187	298.0	306.0
93343	971.0	1306.0
93349	694.0	202.0
643353	0.0	0.0
106481866	7.0	10.0
106481867	0.0	0.0
106481864	0.0	0.0
106481865	0.0	0.0
106481868	0.0	0.0
106481869	0.0	0.0
106481870	0.0	1.0
106481873	0.0	0.0
100271367	6.0	1.0
106481874	0.0	0.0
106481871	0.0	0.0
81366	0.0	0.0
106481872	0.0	0.0
100271363	0.0	0.0
283432	0.0	0.0
283431	297.0	590.0
100271364	0.0	0.0
81363	1.0	0.0
344875	2.0	0.0
100271360	0.0	0.0
93377	0.0	0.0
106481839	0.0	0.0
643365	0.0	0.0
8192	946.0	1783.0
106481833	1.0	0.0
8193	11.0	47.0
106481834	2.0	0.0
106481831	0.0	0.0
8190	302.0	10.0
106481832	0.0	0.0
106481837	1.0	0.0
106481838	0.0	0.0
106481835	0.0	0.0
8195	1790.0	1893.0
106481836	28.0	35.0
106481840	0.0	1.0
106481841	0.0	0.0
100271358	4.0	5.0
81399	0.0	0.0
283422	0.0	0.0
344866	3.0	0.0
100271351	0.0	0.0
283420	103.0	115.0
100271354	1.0	0.0
81390	0.0	0.0
81392	1.0	1.0
643376	3.0	8.0
106481844	0.0	0.0
106481845	0.0	0.0
106481842	1.0	0.0
106481843	0.0	0.0
106481848	0.0	0.0
106481849	2.0	0.0
106481846	0.0	0.0
100307126	3.0	2.0
106481847	0.0	0.0
100271349	2.0	0.0
283417	309.0	173.0
283416	34.0	25.0
106481851	0.0	0.0
106481852	0.0	0.0
100271344	0.0	0.0
283412	5.0	2.0
106481850	4.0	1.0
81382	0.0	0.0
81383	1.0	1.0
100271343	5.0	3.0
106481819	0.0	1.0
283491	0.0	0.0
106481817	0.0	0.0
106481818	0.0	0.0
106481811	0.0	0.0
106481812	0.0	0.0
106481810	0.0	0.0
106481815	0.0	0.0
106481816	0.0	0.0
106481813	0.0	0.0
106481814	0.0	0.0
283489	1682.0	1996.0
283487	228.0	90.0
283486	6.0	2.0
283483	2.0	0.0
283481	118.0	156.0
283480	3.0	0.0
106481828	0.0	0.0
106481829	0.0	1.0
728143	0.0	0.0
106481822	0.0	0.0
106481823	2.0	0.0
106481820	0.0	0.0
106481821	0.0	1.0
106481826	2.0	9.0
106481827	1.0	0.0
106481824	1.0	1.0
106481825	1.0	0.0
56547	0.0	0.0
106481830	0.0	0.0
56548	255.0	91.0
283471	16.0	1.0
731789	0.0	0.0
728170	3.0	2.0
283464	1580.0	1089.0
283463	11.0	9.0
283461	0.0	1.0
283460	0.0	1.0
106481808	0.0	0.0
728167	0.0	2.0
106481809	0.0	0.0
106481806	0.0	0.0
728169	0.0	0.0
106481807	0.0	0.0
728162	3.0	0.0
106481800	0.0	0.0
106481801	0.0	0.0
106481804	0.0	0.0
106481805	1.0	0.0
106481802	1.0	0.0
106481803	0.0	0.0
81501	304.0	16.0
81502	5295.0	6792.0
283459	1152.0	1253.0
283458	12.0	5.0
283455	185.0	182.0
645900	0.0	0.0
283450	3953.0	4697.0
780776	116.0	29.0
728113	220.0	20.0
126410	680.0	22.0
728116	17.0	9.0
728115	1.0	0.0
728118	15.0	22.0
81533	3750.0	4742.0
126402	0.0	0.0
81532	952.0	969.0
645930	1.0	1.0
731779	3.0	0.0
728106	2.0	1.0
645922	0.0	0.0
645927	4.0	2.0
728134	5.0	2.0
474170	201.0	201.0
728130	51.0	62.0
645940	2.0	0.0
728132	0.0	0.0
728137	0.0	0.0
81555	2929.0	2896.0
81556	2024.0	2306.0
81557	1.0	0.0
81558	1125.0	866.0
645939	1.0	13.0
81551	2.0	2.0
101055625	2.0	0.0
81552	1578.0	2408.0
81553	1571.0	296.0
344905	831.0	22.0
81554	1668.0	2396.0
474167	5.0	0.0
81550	2558.0	1315.0
344901	14.0	0.0
645931	0.0	0.0
645950	0.0	1.0
728121	7.0	0.0
81537	1434.0	1546.0
81539	18065.0	14205.0
728128	4.0	0.0
81544	1057.0	358.0
81545	2203.0	2119.0
81542	2806.0	3142.0
81543	326.0	99.0
93517	941.0	664.0
474150	0.0	0.0
474152	0.0	0.0
474151	0.0	0.0
474149	0.0	0.0
474148	0.0	0.0
126433	314.0	207.0
126432	467.0	353.0
163404	6.0	2.0
138474	7.0	0.0
391365	0.0	0.0
391367	2.0	0.0
728192	2.0	3.0
728194	2.0	0.0
728190	543.0	365.0
391378	4.0	0.0
138412	5.0	1.0
138428	10.0	9.0
138429	110.0	96.0
391356	469.0	791.0
391358	5.0	1.0
56521	581.0	1774.0
391282	0.0	0.0
643263	0.0	0.0
643264	1.0	0.0
100271209	56.0	4.0
222537	7.0	0.0
163351	39.0	8.0
100271217	1.0	1.0
100271216	0.0	1.0
100271218	0.0	0.0
401164	26.0	1.0
100271206	1.0	0.0
100271207	1.0	0.0
100271201	0.0	0.0
100271204	1.0	1.0
391266	0.0	0.0
440799	0.0	1.0
391267	40.0	55.0
222553	37.0	50.0
391269	1.0	0.0
440795	0.0	0.0
401152	8446.0	7411.0
126393	2726.0	232.0
8200	35.0	40.0
8204	5253.0	6670.0
8202	3358.0	2735.0
391276	0.0	0.0
391279	0.0	0.0
401145	319.0	181.0
222545	0.0	0.0
126382	563.0	789.0
222546	52.0	0.0
606293	0.0	0.0
401138	21.0	1.0
401137	10.0	0.0
151393	304.0	121.0
692231	0.0	0.0
440738	202.0	6.0
692233	6.0	4.0
440737	33.0	27.0
8216	2083.0	2180.0
8214	111.0	104.0
440732	4.0	6.0
440730	1.0	4.0
222584	225.0	21.0
151325	1.0	0.0
8208	410.0	769.0
8209	83.0	141.0
8220	630.0	768.0
8226	782.0	433.0
692223	0.0	0.0
8227	1573.0	1568.0
8224	12.0	4.0
692225	13.0	8.0
8225	1335.0	1701.0
692226	0.0	0.0
100381178	0.0	9.0
692227	15.0	13.0
692229	0.0	0.0
100310839	0.0	0.0
100310838	1.0	0.0
8218	340.0	105.0
8233	516.0	595.0
692210	2.0	1.0
8237	3462.0	4635.0
401190	151.0	24.0
692212	16.0	9.0
692213	0.0	0.0
692214	0.0	0.0
440757	0.0	0.0
692215	0.0	0.0
106481798	0.0	0.0
106481799	0.0	0.0
8228	1349.0	2376.0
8242	5083.0	6620.0
8243	5147.0	6407.0
692201	0.0	0.0
692202	0.0	1.0
692203	0.0	0.0
692204	0.0	0.0
692205	8.0	6.0
692206	0.0	0.0
692207	3.0	0.0
692208	1.0	0.0
692209	1.0	0.0
8241	1943.0	3033.0
100310812	0.0	1.0
8239	7837.0	7611.0
151354	500.0	220.0
100271291	0.0	0.0
93432	256.0	15.0
100271290	0.0	0.0
645841	0.0	0.0
93436	852.0	1478.0
645840	0.0	0.0
106481778	0.0	0.0
106481779	0.0	0.0
106481776	0.0	0.0
106481777	0.0	0.0
81449	0.0	0.0
8251	1.0	1.0
106481781	0.0	0.0
106481782	0.0	0.0
81458	0.0	0.0
106481780	1.0	0.0
106481785	0.0	1.0
106481786	0.0	1.0
106481783	3.0	0.0
283523	0.0	1.0
106481784	0.0	0.0
100310869	0.0	0.0
100271297	1.0	0.0
283521	3.0	4.0
100271296	0.0	0.0
645834	2.0	3.0
645832	0.0	1.0
100271293	0.0	0.0
100271292	0.0	2.0
100271295	0.0	1.0
645836	0.0	0.0
100271294	0.0	0.0
8266	1728.0	1959.0
93426	2.0	0.0
8269	585.0	856.0
106481789	1.0	1.0
106481787	0.0	0.0
106481788	0.0	0.0
81439	1.0	0.0
8263	303.0	402.0
8260	702.0	920.0
283518	9.0	12.0
106481792	0.0	0.0
106481793	0.0	0.0
106481790	0.0	0.0
81448	0.0	0.0
106481791	0.0	0.0
283514	87.0	712.0
106481796	6.0	9.0
81442	0.0	0.0
106481797	0.0	0.0
106481794	0.0	0.0
106481795	2.0	0.0
100271286	2.0	6.0
645846	0.0	0.0
100271288	0.0	0.0
645843	2.0	0.0
81440	0.0	0.0
100271284	1.0	1.0
8277	31.0	2.0
645864	10.0	5.0
342374	0.0	1.0
440714	1.0	1.0
342372	10.0	2.0
342371	3446.0	2795.0
440712	101.0	23.0
106481756	0.0	0.0
8270	341.0	489.0
728218	0.0	0.0
106481757	0.0	0.0
106481754	0.0	0.0
106481755	0.0	0.0
8273	1089.0	806.0
728215	113.0	772.0
106481758	0.0	1.0
106481759	1.0	0.0
283507	32.0	70.0
81479	0.0	0.0
100310849	0.0	0.0
106481760	0.0	0.0
100310846	22.0	15.0
106481763	0.0	0.0
81474	0.0	0.0
106481764	0.0	0.0
106481761	1.0	0.0
100310848	0.0	0.0
106481762	1.0	1.0
81470	0.0	0.0
100271274	1.0	0.0
100310841	0.0	1.0
81472	2.0	0.0
81473	0.0	0.0
100310840	161.0	57.0
100271273	0.0	0.0
645859	0.0	0.0
8288	33.0	25.0
8289	5833.0	8377.0
8287	0.0	0.0
643210	4.0	1.0
106481767	0.0	0.0
728207	3.0	1.0
106481768	0.0	0.0
106481765	0.0	0.0
106481766	0.0	0.0
8284	0.0	0.0
106481769	0.0	0.0
106481770	0.0	0.0
106481771	0.0	0.0
81469	0.0	0.0
106481774	0.0	0.0
100310857	0.0	0.0
106481775	0.0	0.0
100271267	0.0	0.0
100310856	0.0	0.0
106481772	0.0	0.0
81465	0.0	0.0
81466	0.0	0.0
106481773	2.0	0.0
100310853	1.0	1.0
100271263	1.0	0.0
100310855	0.0	0.0
81462	0.0	0.0
100271260	9.0	15.0
100271262	0.0	1.0
100310851	1.0	0.0
342358	0.0	0.0
342357	363.0	592.0
100310850	0.0	0.0
100271261	0.0	0.0
643220	4.0	3.0
643224	111.0	41.0
645884	0.0	0.0
8291	1715.0	1223.0
401136	2.0	0.0
106481734	10.0	4.0
8292	131.0	46.0
401135	1.0	0.0
106481735	13.0	18.0
106481732	0.0	2.0
8290	0.0	1.0
106481733	0.0	0.0
8295	3734.0	3819.0
106481738	0.0	0.0
93474	269.0	163.0
106481739	0.0	0.0
8293	2.0	1.0
106481736	0.0	0.0
106481737	0.0	0.0
8294	274.0	311.0
106481741	1.0	0.0
106481742	0.0	0.0
100271259	0.0	0.0
100271258	0.0	0.0
106481740	0.0	0.0
81492	1.0	0.0
100271253	1.0	0.0
645879	0.0	0.0
81493	224.0	365.0
81494	42.0	0.0
100271254	1.0	0.0
283562	0.0	0.0
81490	949.0	1440.0
81491	132.0	58.0
342346	15.0	37.0
100271250	0.0	1.0
100873064	0.0	0.0
643232	0.0	0.0
100873065	6.0	0.0
106481745	0.0	0.0
401124	12.0	8.0
106481746	0.0	0.0
106481743	0.0	0.0
106481744	31.0	34.0
106481749	0.0	1.0
106481747	0.0	0.0
106481748	0.0	0.0
106481752	0.0	1.0
100271245	2.0	2.0
106481753	9.0	8.0
81486	0.0	0.0
81487	0.0	0.0
106481750	0.0	0.0
100271248	1.0	0.0
106481751	0.0	0.0
401115	45.0	50.0
81488	1666.0	1459.0
283554	79.0	64.0
283553	33.0	0.0
100271244	2.0	0.0
643226	1.0	0.0
283551	74.0	17.0
106481718	0.0	0.0
106481719	0.0	0.0
643246	83.0	109.0
93492	5.0	1.0
106481712	1.0	0.0
106481713	0.0	0.0
106481710	0.0	1.0
106481711	0.0	0.0
106481716	0.0	0.0
106481717	0.0	0.0
106481714	0.0	0.0
106481715	0.0	0.0
401109	119.0	16.0
100271235	0.0	0.0
283547	201.0	22.0
401106	28.0	6.0
100271234	0.0	0.0
106481720	0.0	0.0
100271230	0.0	0.0
643236	1.0	0.0
100271233	0.0	0.0
100271232	1.0	1.0
643253	201.0	163.0
93487	4416.0	3677.0
106481729	12.0	1.0
643255	10.0	1.0
106481723	0.0	0.0
106481724	0.0	0.0
106481721	0.0	0.0
106481722	6.0	0.0
106481727	0.0	0.0
106481728	0.0	0.0
106481725	0.0	0.0
106481726	0.0	0.0
100271228	0.0	0.0
283537	1710.0	779.0
100271229	1.0	2.0
100271224	2.0	0.0
106481730	0.0	0.0
100271223	0.0	0.0
106481731	6.0	1.0
100271226	0.0	0.0
100271225	0.0	0.0
100271220	0.0	0.0
100271222	0.0	0.0
344978	9.0	5.0
100271221	0.0	1.0
138716	673.0	1047.0
780852	1.0	1.0
728276	0.0	0.0
780853	0.0	0.0
728279	0.0	0.0
138715	11.0	7.0
780851	0.0	0.0
100126356	0.0	0.0
285796	5.0	0.0
81607	1740.0	574.0
81608	1396.0	1843.0
81609	2418.0	2723.0
81603	3879.0	5660.0
81605	1974.0	2016.0
81606	4094.0	3256.0
81610	64.0	399.0
56654	3414.0	8806.0
56655	945.0	822.0
81611	2165.0	912.0
56650	3115.0	3022.0
29028	1205.0	2848.0
283129	5.0	1.0
56651	1.0	4.0
56652	520.0	601.0
100126354	0.0	0.0
100126355	0.0	0.0
56658	700.0	522.0
283120	3051.0	262.0
56659	114.0	133.0
100126350	0.0	0.0
100126351	0.0	0.0
100126349	0.0	0.0
106481709	0.0	0.0
106481707	0.0	0.0
106481708	1.0	0.0
100126345	0.0	0.0
728262	8.0	1.0
138724	1.0	0.0
100126346	0.0	0.0
100126347	0.0	2.0
728264	969.0	37.0
100126348	1.0	2.0
728263	5.0	2.0
106481701	0.0	0.0
106481702	0.0	0.0
56660	10.0	20.0
106481700	0.0	0.0
106865372	0.0	0.0
106481706	0.0	0.0
728269	0.0	0.0
106481703	0.0	0.0
106481704	0.0	0.0
29035	3078.0	3249.0
100190924	0.0	0.0
56666	84.0	47.0
30012	0.0	0.0
29034	0.0	0.0
56667	1.0	2.0
106865375	0.0	0.0
81602	531.0	344.0
30014	0.0	0.0
106865374	0.0	0.0
56662	3.0	2.0
30011	2147.0	1527.0
283116	0.0	0.0
56663	1.0	0.0
30010	55.0	321.0
56664	2.0	1.0
100190923	0.0	0.0
100126341	0.0	0.0
100126342	0.0	0.0
100126343	0.0	0.0
283111	0.0	0.0
283110	0.0	0.0
100126340	0.0	0.0
728299	0.0	0.0
100126338	0.0	0.0
100126339	0.0	0.0
100126334	0.0	0.0
728294	895.0	1022.0
100126335	0.0	0.0
100126336	0.0	0.0
93611	966.0	1279.0
100126337	0.0	0.0
100128998	0.0	0.0
81629	25.0	18.0
100381202	0.0	0.0
56670	463.0	167.0
81626	0.0	0.0
81627	1325.0	1464.0
81628	2232.0	2550.0
56676	1.0	0.0
30001	2616.0	1741.0
54012	0.0	0.0
56677	0.0	0.0
246175	3594.0	2938.0
56672	545.0	860.0
246176	28.0	24.0
56673	10.0	3.0
54016	1.0	0.0
283106	8.0	11.0
30000	3456.0	5275.0
56674	3085.0	4143.0
54015	0.0	0.0
81631	4250.0	6072.0
56675	1657.0	76586.0
54014	4066.0	4261.0
283104	219.0	116.0
100126330	0.0	0.0
30009	55.0	45.0
283102	8.0	16.0
100126331	0.0	0.0
100126332	0.0	0.0
54019	0.0	0.0
100126333	1.0	0.0
30008	3193.0	947.0
100128991	0.0	0.0
100128990	1.0	0.0
66002	171.0	4.0
100126327	3.0	1.0
100126328	0.0	0.0
66000	141.0	28.0
100126329	0.0	0.0
100126324	0.0	0.0
100128985	0.0	0.0
66004	1818.0	285.0
100126325	0.0	0.0
66005	3077.0	4117.0
100126326	0.0	0.0
81618	3063.0	777.0
81619	6182.0	5279.0
56681	5759.0	5347.0
66008	3693.0	2985.0
29018	0.0	0.0
81614	1612.0	1693.0
54020	879.0	1402.0
81615	100.0	262.0
81616	16.0	4.0
81617	3284.0	1858.0
767846	14.0	21.0
81621	333.0	805.0
81622	1348.0	1595.0
246184	329.0	279.0
767851	2.0	0.0
81623	0.0	0.0
54022	0.0	2.0
81624	88.0	325.0
767853	0.0	0.0
54021	15.0	10.0
56683	744.0	1184.0
54028	26.0	19.0
54027	0.0	0.0
29015	2304.0	704.0
54026	0.0	0.0
767850	0.0	0.0
81620	138.0	1026.0
54025	0.0	0.0
100128982	0.0	0.0
100126320	0.0	1.0
100126321	0.0	0.0
54029	0.0	0.0
246181	37.0	168.0
246182	5.0	3.0
100126316	0.0	0.0
728233	264.0	106.0
283171	0.0	12.0
100126317	12.0	0.0
100126318	0.0	0.0
100126319	0.0	0.0
728234	1.0	0.0
100128974	1.0	0.0
100126313	3.0	1.0
285753	404.0	469.0
728231	0.0	0.0
100126314	0.0	0.0
100128977	23.0	158.0
114785	3331.0	3596.0
285755	185.0	221.0
114786	26.0	2.0
114787	107.0	1435.0
114788	7.0	1.0
285758	36.0	34.0
114789	1230.0	675.0
54031	6.0	4.0
728239	0.0	0.0
54035	0.0	0.0
54034	0.0	0.0
114790	917.0	1350.0
54033	105.0	133.0
54032	0.0	1.0
114791	985.0	1400.0
54039	97.0	12.0
114792	44.0	39.0
126767	2.0	0.0
114793	3054.0	910.0
54038	1.0	2.0
100190954	0.0	0.0
114794	8.0	5.0
114795	23.0	11.0
54036	0.0	0.0
93627	1546.0	1327.0
100126310	0.0	0.0
100126311	0.0	0.0
283165	1.0	1.0
283162	0.0	0.0
93621	11403.0	17197.0
100126306	1.0	0.0
728224	0.0	0.0
100126307	0.0	0.0
285761	463.0	355.0
100126308	1.0	0.0
100126301	0.0	0.0
93624	2213.0	3376.0
100126302	0.0	0.0
100128963	8.0	1.0
100126303	0.0	0.0
100126304	0.0	0.0
728229	6.0	29.0
100126309	0.0	0.0
728226	1.0	0.0
54041	0.0	0.0
728228	2.0	2.0
54045	0.0	0.0
645809	0.0	2.0
54044	0.0	0.0
645808	1.0	0.0
114780	244.0	10.0
54043	1.0	1.0
645807	0.0	0.0
114781	960.0	1450.0
126755	2.0	1.0
54049	1.0	0.0
114783	248.0	252.0
54048	0.0	0.0
114784	88.0	186.0
283159	0.0	0.0
54047	1.0	0.0
100128961	4.0	1.0
645805	50.0	49.0
283152	40.0	60.0
66035	575.0	754.0
283150	0.0	2.0
728255	1.0	0.0
93654	0.0	0.0
66036	1391.0	1319.0
93653	89.0	86.0
100271192	1.0	0.0
100271191	2.0	0.0
66037	2.0	0.0
93650	2.0	2.0
81669	5856.0	4399.0
54053	1.0	1.0
54052	0.0	0.0
114769	334.0	135.0
54051	0.0	0.0
54050	2.0	0.0
54055	174.0	236.0
100190938	287.0	975.0
54054	28.0	9.0
114770	74.0	6.0
114771	0.0	0.0
54059	340.0	483.0
283149	2846.0	2630.0
54058	164.0	440.0
93649	105.0	63.0
645811	49.0	20.0
81671	8921.0	4858.0
100271199	2.0	0.0
100190939	1255.0	404.0
283143	172.0	56.0
100271196	0.0	0.0
93643	1426.0	1193.0
100128946	1.0	6.0
285780	6.0	2.0
285782	1.0	2.0
100271180	1.0	0.0
285785	139.0	35.0
100190952	0.0	0.0
54064	15.0	15.0
728248	0.0	0.0
114757	1200.0	606.0
114758	0.0	0.0
54067	89.0	60.0
100190947	1.0	0.0
100190949	2.0	0.0
54065	4.0	1.0
114760	0.0	0.0
114761	0.0	0.0
126731	1034.0	587.0
54069	337.0	566.0
283131	21642.0	8687.0
283130	566.0	903.0
692157	1.0	2.0
692158	0.0	0.0
138799	0.0	0.0
440498	628.0	631.0
124152	511.0	576.0
199704	570.0	446.0
124149	0.0	0.0
163747	12.0	3.0
692146	0.0	1.0
692147	1.0	4.0
692148	2.0	3.0
692149	0.0	0.0
163742	1.0	0.0
199713	11.0	4.0
136157	0.0	0.0
283197	0.0	0.0
283193	0.0	0.0
163778	0.0	0.0
148145	9.0	0.0
126792	879.0	1878.0
378008	0.0	0.0
378009	0.0	0.0
29089	171.0	670.0
29088	977.0	1021.0
29087	1586.0	1352.0
378010	0.0	0.0
148137	511.0	710.0
126789	284.0	451.0
378011	0.0	0.0
378013	0.0	0.0
378014	0.0	0.0
29082	141.0	118.0
29081	1011.0	1465.0
29080	1017.0	894.0
283189	0.0	0.0
29086	1197.0	1551.0
29085	1660.0	2865.0
29083	380.0	340.0
100381270	577.0	234.0
200810	3.0	2.0
114796	588.0	400.0
148156	1202.0	678.0
114798	66.0	2070.0
114799	1297.0	1385.0
29099	1536.0	1774.0
29098	413.0	397.0
378001	0.0	0.0
29093	643.0	1115.0
29092	670.0	643.0
29091	183.0	6.0
29090	798.0	757.0
56603	348.0	31.0
29097	1510.0	1321.0
56604	3.0	0.0
56605	1601.0	4151.0
29095	966.0	1105.0
151790	9.0	5.0
283174	434.0	791.0
56606	373.0	115.0
29094	1145.0	1523.0
692199	0.0	0.0
391002	0.0	0.0
440459	8.0	2.0
391004	0.0	0.0
780816	0.0	0.0
124199	22.0	9.0
391003	0.0	0.0
30062	1.0	0.0
440456	609.0	365.0
780814	5.0	7.0
30061	13076.0	10826.0
780815	0.0	0.0
780812	0.0	0.0
780813	1.0	1.0
440452	0.0	0.0
780810	0.0	1.0
780811	0.0	0.0
29068	4760.0	4744.0
29066	2800.0	2641.0
29063	503.0	409.0
29062	1553.0	622.0
56616	357.0	439.0
163702	649.0	263.0
391013	5.0	12.0
391012	0.0	0.0
100381215	1.0	0.0
29079	1817.0	1899.0
29078	670.0	518.0
56623	794.0	1152.0
56624	63.0	65.0
29071	1096.0	1302.0
29070	489.0	1135.0
29075	11.0	6.0
29074	1623.0	1981.0
29072	4479.0	4312.0
163732	1417.0	106.0
200845	611.0	2536.0
148103	424.0	426.0
200844	55.0	82.0
440482	53.0	40.0
151742	1203.0	1675.0
163720	520.0	374.0
148113	210.0	181.0
440465	1091.0	1242.0
29057	15.0	16.0
148109	0.0	3.0
29058	4669.0	5362.0
56647	2036.0	2495.0
56648	382.0	111.0
56649	12.0	1.0
440419	0.0	0.0
440416	93.0	75.0
8303	2213.0	2442.0
643157	0.0	0.0
200879	519.0	184.0
440406	1.0	0.0
8301	10097.0	7827.0
643155	2479.0	2546.0
8302	5.0	1.0
440400	223.0	404.0
199675	49.0	2.0
8310	1169.0	847.0
124093	41.0	207.0
8314	3043.0	3953.0
8315	1202.0	1546.0
8312	1112.0	1550.0
342096	0.0	0.0
8313	619.0	226.0
440435	13.0	4.0
643160	0.0	0.0
643161	0.0	0.0
643159	3.0	6.0
8309	708.0	435.0
8321	5582.0	5704.0
8322	6516.0	1382.0
8320	98.0	81.0
8325	2101.0	944.0
8326	22.0	1.0
8323	2694.0	2216.0
8324	5748.0	1194.0
440423	337.0	601.0
200894	730.0	691.0
643171	7.0	1.0
200895	822.0	746.0
8318	46.0	382.0
8317	147.0	442.0
8332	1.0	8.0
692110	1.0	0.0
8333	5.0	7.0
692111	0.0	0.0
8330	0.0	0.0
8331	1.0	0.0
8336	9.0	12.0
8337	0.0	1.0
8334	4063.0	7208.0
8335	0.0	1.0
148046	33.0	41.0
106481699	0.0	0.0
643182	0.0	0.0
643180	126.0	105.0
643181	0.0	0.0
8329	10.0	43.0
8328	0.0	0.0
8343	43.0	44.0
643198	0.0	0.0
8344	4.0	13.0
8341	69.0	182.0
8342	1.0	10.0
8347	209.0	371.0
8348	1.0	11.0
643199	0.0	0.0
8345	6.0	81.0
8346	0.0	4.0
692106	0.0	0.0
692107	0.0	0.0
161003	0.0	1.0
692108	0.0	1.0
692109	4.0	5.0
643193	0.0	1.0
8340	2.0	2.0
8338	10.0	15.0
8339	555.0	451.0
8354	0.0	0.0
8355	34.0	54.0
8352	4.0	9.0
8353	68.0	93.0
8358	1.0	3.0
8359	0.0	1.0
8356	1.0	5.0
8357	53.0	222.0
222235	59.0	37.0
106481679	0.0	0.0
222236	1379.0	1072.0
106481677	2.0	3.0
