id	edea4e5b-ad4d-4a0b-9656-3d82d4a24698	bdceb6c5-77d1-43e6-9046-1340502c2a60
389322	45.0	37.0
390311	0.0	0.0
389320	2.0	0.0
390313	0.0	0.0
84915	314.0	456.0
84914	3631.0	3262.0
497190	11.0	5.0
84916	2929.0	2118.0
84922	1407.0	981.0
390318	0.0	0.0
84924	1020.0	615.0
84923	1758.0	1289.0
84920	485.0	335.0
123016	3388.0	1865.0
497189	43.0	14.0
642521	0.0	0.0
390320	0.0	0.0
84908	2758.0	1890.0
390321	0.0	0.0
353376	24.0	9.0
390322	0.0	0.0
390323	0.0	0.0
654502	5.0	4.0
84909	2070.0	1149.0
390324	0.0	0.0
654503	0.0	0.0
84904	181.0	282.0
654504	0.0	0.0
390326	0.0	0.0
654505	0.0	0.0
390327	2.0	0.0
654506	85.0	22.0
84905	603.0	445.0
84911	545.0	271.0
390329	0.0	0.0
84910	8176.0	4841.0
84913	700.0	228.0
84912	1335.0	939.0
113691	31.0	5.0
642538	0.0	0.0
113675	708.0	1571.0
84937	1686.0	1946.0
84936	2184.0	1930.0
84939	4049.0	2471.0
84938	1096.0	788.0
84944	6.0	8.0
57325	2205.0	808.0
57326	16098.0	12703.0
84946	1478.0	1078.0
84945	1870.0	902.0
84940	101.0	639.0
389336	18.0	101.0
389337	10533.0	1589.0
84942	572.0	359.0
84941	417.0	1398.0
642546	2.0	0.0
343930	0.0	0.0
84929	12.0	15.0
389333	721.0	488.0
84926	6509.0	6220.0
84925	1304.0	793.0
84928	2665.0	2103.0
57336	736.0	342.0
84933	355.0	457.0
84932	2259.0	1354.0
57337	2609.0	735.0
84935	933.0	911.0
57338	29.0	94.0
84934	1497.0	1792.0
57332	660.0	440.0
57333	1952.0	4790.0
84931	4.0	0.0
84930	950.0	1064.0
57335	729.0	430.0
103752554	0.0	0.0
103752555	0.0	0.0
642559	20.0	2.0
390352	16.0	1.0
390354	583.0	118.0
389362	995.0	494.0
150677	0.0	3.0
150678	3605.0	2858.0
377381	235.0	45.0
162655	697.0	255.0
390363	5.0	1.0
147040	1833.0	1735.0
343901	1.0	0.0
149699	0.0	1.0
150684	1598.0	1052.0
150681	27.0	0.0
159013	2230.0	1402.0
221504	0.0	2.0
103752581	26.0	6.0
389386	0.0	0.0
389383	40.0	104.0
389384	0.0	7.0
123041	56.0	25.0
162681	483.0	411.0
123036	11879.0	5616.0
103752587	3.0	1.0
150696	8410.0	5032.0
103752588	15.0	1.0
103752589	9.0	9.0
103752583	0.0	0.0
103752584	17.0	12.0
103752585	0.0	0.0
103752586	3.0	1.0
390340	0.0	0.0
389376	24.0	1.0
221527	590.0	579.0
390394	3.0	1.0
149647	0.0	0.0
389396	0.0	0.0
123099	1465.0	1321.0
389395	0.0	0.0
123096	4582.0	2080.0
137682	1182.0	911.0
390378	0.0	0.0
221545	568.0	976.0
221547	4.0	3.0
147011	134.0	110.0
147007	1269.0	1010.0
100996295	1.0	2.0
137695	1498.0	859.0
162632	264.0	48.0
149685	3.0	0.0
100135063	0.0	0.0
100135064	0.0	0.0
147015	312.0	177.0
100996280	0.0	0.0
94240	363.0	903.0
94241	6524.0	7716.0
94236	0.0	0.0
94235	4.0	1.0
94234	20.0	84.0
94239	12526.0	9352.0
94233	1.0	2.0
390294	2.0	2.0
390297	0.0	0.0
390298	0.0	1.0
221584	137.0	57.0
150590	397.0	333.0
94274	511.0	215.0
94298	0.0	2.0
94297	0.0	0.0
414768	0.0	0.0
642451	2.0	3.0
414766	34.0	20.0
414767	0.0	0.0
654434	448.0	161.0
400123	1.0	3.0
400121	3.0	1.0
57221	13671.0	4858.0
84838	3664.0	1723.0
400120	36.0	11.0
84837	353.0	75.0
84839	8.0	0.0
57226	3348.0	1310.0
84844	1683.0	875.0
84847	15.0	3.0
57228	925.0	537.0
57222	21890.0	15246.0
402779	0.0	0.0
402778	630.0	251.0
57223	11472.0	5984.0
57224	1969.0	814.0
84842	31.0	22.0
414776	0.0	0.0
642446	0.0	0.0
414771	0.0	0.0
642448	1.0	2.0
642461	0.0	0.0
642460	39.0	18.0
414777	2448.0	1631.0
414778	10.0	24.0
57231	5962.0	2436.0
400110	0.0	6.0
57232	513.0	216.0
654427	12.0	13.0
84826	0.0	0.0
654429	0.0	3.0
84833	2414.0	2082.0
84836	6090.0	4039.0
84830	377.0	66.0
57234	639.0	303.0
84832	0.0	0.0
654433	854.0	763.0
9001	304.0	5.0
9002	90.0	310.0
642475	190.0	555.0
84859	3876.0	2439.0
84867	54.0	71.0
84866	6104.0	2957.0
84869	2847.0	1500.0
84868	455.0	1169.0
654463	16.0	21.0
84865	516.0	400.0
84864	1733.0	1046.0
84861	1636.0	847.0
9014	1075.0	695.0
9015	492.0	250.0
9013	2713.0	1543.0
9019	17965.0	8850.0
9016	581.0	847.0
341392	28.0	7.0
84848	351.0	189.0
84856	262.0	36.0
84858	1241.0	457.0
84852	377.0	112.0
102725176	0.0	0.0
84851	1374.0	390.0
642477	34.0	19.0
84850	1.0	0.0
105376946	0.0	0.0
9025	1233.0	1246.0
9026	3598.0	3631.0
9023	136.0	108.0
113612	1288.0	798.0
9024	13.0	27.0
642493	0.0	0.0
9027	10.0	7.0
9028	83.0	238.0
400165	0.0	0.0
9021	1437.0	2297.0
9022	127.0	329.0
9020	1314.0	543.0
84889	583.0	12.0
84888	6205.0	4924.0
654483	8.0	10.0
84885	1192.0	2961.0
654486	0.0	0.0
84886	7187.0	4908.0
84881	2008.0	793.0
642489	30.0	30.0
84883	1418.0	1736.0
654480	1.0	1.0
9037	16145.0	2451.0
9034	144.0	206.0
9038	0.0	0.0
9039	4117.0	2817.0
400156	3.0	3.0
9032	0.0	0.0
9033	2.0	25.0
9031	10708.0	7780.0
84878	1057.0	845.0
84879	208.0	131.0
84874	1521.0	379.0
84873	1.0	12.0
84876	1279.0	2482.0
84875	3523.0	3950.0
84870	1055.0	153.0
84872	1040.0	755.0
84871	65.0	47.0
9047	75.0	72.0
9048	59.0	169.0
9045	48118.0	20482.0
9046	312.0	271.0
9049	2864.0	2655.0
106480985	5.0	10.0
9040	2492.0	2571.0
106480984	1.0	0.0
106480987	0.0	0.0
106480986	0.0	0.0
9043	10751.0	4546.0
400141	259.0	101.0
106480989	0.0	1.0
9044	6466.0	1542.0
106480988	0.0	0.0
57282	55.0	24.0
106480990	0.0	0.0
106480992	0.0	1.0
106480991	0.0	0.0
106480994	0.0	0.0
106480993	2.0	0.0
414753	0.0	0.0
414754	1.0	1.0
414751	0.0	0.0
414752	0.0	0.0
341359	7.0	0.0
341356	1.0	0.0
9058	1228.0	149.0
9056	753.0	1167.0
9057	540.0	571.0
341350	111.0	7.0
9050	2008.0	396.0
106480996	0.0	0.0
9051	167.0	132.0
106480995	3.0	0.0
106480998	0.0	1.0
106480997	0.0	0.0
57291	2498.0	704.0
9054	1749.0	2132.0
9055	712.0	2667.0
106480999	0.0	0.0
9052	4641.0	5047.0
9053	5084.0	3636.0
84899	2158.0	1316.0
282569	0.0	0.0
400129	24.0	9.0
84896	5588.0	2085.0
84895	1563.0	1449.0
400128	822.0	324.0
84898	13049.0	11310.0
84897	2165.0	795.0
400126	76.0	51.0
654499	0.0	0.0
84892	2195.0	1507.0
414764	35.0	7.0
84891	0.0	3.0
414765	58.0	41.0
84894	426.0	1607.0
84893	5720.0	3423.0
414760	4.0	4.0
414761	121.0	50.0
84890	3040.0	1681.0
341346	4.0	24.0
9069	5944.0	2538.0
414926	7.0	58.0
9068	1626.0	495.0
106479979	0.0	0.0
729004	8.0	3.0
106479978	0.0	0.0
106479977	0.0	0.0
106479976	0.0	0.0
106479975	18.0	2.0
9061	11777.0	4811.0
106480963	0.0	0.0
106479974	0.0	0.0
106479973	1.0	0.0
106480962	1.0	0.0
106480965	0.0	0.0
106479972	0.0	0.0
9060	3373.0	1548.0
106480964	3.0	4.0
106479971	0.0	0.0
106479970	1.0	0.0
106480967	1.0	2.0
9066	14611.0	4080.0
106480966	2.0	0.0
9063	2349.0	995.0
729009	149.0	62.0
106480969	0.0	0.0
9064	3138.0	1957.0
106480968	0.0	0.0
106480970	1.0	8.0
106480972	0.0	0.0
106480971	0.0	0.0
113540	102.0	78.0
106479969	2.0	0.0
9079	3884.0	1557.0
106479968	0.0	0.0
106479967	0.0	0.0
106479966	0.0	0.0
106479965	0.0	0.0
106479964	0.0	0.0
106479963	0.0	0.0
106480974	5.0	5.0
9073	3007.0	173.0
106479962	3.0	0.0
106480973	0.0	0.0
9070	4804.0	3366.0
106479961	1.0	0.0
106480976	0.0	0.0
9071	56.0	28.0
106479960	0.0	0.0
106480975	0.0	0.0
9076	837.0	836.0
390402	0.0	0.0
106480978	0.0	2.0
9077	1176.0	76.0
390403	0.0	3.0
106480977	1.0	1.0
9074	1.0	2.0
9075	14.0	11.0
106480979	2.0	1.0
100996387	1.0	0.0
390407	0.0	1.0
106480981	0.0	0.0
106480980	0.0	0.0
106480983	0.0	1.0
106480982	1.0	2.0
729025	0.0	5.0
106480949	0.0	0.0
106480948	2.0	0.0
730013	14.0	13.0
137529	5.0	0.0
730010	4.0	3.0
106479999	0.0	1.0
729020	2.0	0.0
113510	1140.0	574.0
106479998	0.0	0.0
729023	2.0	4.0
106479997	1.0	0.0
9083	0.0	0.0
106479996	0.0	0.0
106480941	0.0	0.0
9084	0.0	0.0
389421	1.0	0.0
106479995	0.0	0.0
106480940	0.0	0.0
9081	0.0	0.0
106479994	0.0	2.0
106480943	0.0	0.0
106479993	0.0	0.0
9082	0.0	0.0
106480942	1.0	0.0
9087	5.0	0.0
106479992	0.0	0.0
106480945	0.0	0.0
9088	103.0	909.0
106479991	0.0	0.0
106480944	0.0	0.0
9085	0.0	0.0
106479990	0.0	0.0
106480947	0.0	0.0
9086	0.0	0.0
106480946	0.0	0.0
57402	5769.0	10066.0
57403	4892.0	3977.0
57404	3217.0	2440.0
57405	76.0	262.0
389416	6.0	1.0
149501	16.0	36.0
9080	13.0	45.0
106480950	1.0	1.0
57406	674.0	333.0
57407	2358.0	3094.0
57408	0.0	0.0
730005	73.0	11.0
57409	1437.0	1299.0
106480959	0.0	0.0
729013	909.0	490.0
106479989	0.0	0.0
106479988	0.0	1.0
106479987	0.0	0.0
729012	2.0	3.0
106479986	0.0	0.0
9094	1943.0	1997.0
106479985	0.0	0.0
106480952	1.0	1.0
9095	374.0	100.0
106479984	6.0	8.0
106480951	11.0	2.0
9092	4219.0	3616.0
106479983	3.0	0.0
106480954	1.0	0.0
9093	3827.0	3366.0
106479982	0.0	0.0
106480953	0.0	0.0
9098	247.0	71.0
106479981	0.0	0.0
106480956	0.0	0.0
9099	231.0	90.0
106479980	0.0	1.0
106480955	1.0	0.0
9096	2141.0	513.0
106480958	0.0	0.0
9097	5949.0	7117.0
106480957	2.0	0.0
57413	296.0	773.0
57414	5923.0	8798.0
57415	1771.0	984.0
389404	16.0	5.0
9091	3290.0	6458.0
57410	5230.0	5046.0
389400	3.0	0.0
106480961	0.0	0.0
57412	34.0	6.0
106480960	1.0	1.0
57418	1476.0	1458.0
57419	2659.0	1453.0
106480927	0.0	0.0
106479938	1.0	0.0
106479937	0.0	0.0
106480926	0.0	0.0
106479936	0.0	0.0
106480929	0.0	2.0
106479935	5.0	4.0
106480928	0.0	0.0
106479934	0.0	0.0
106479933	0.0	0.0
106479932	5.0	1.0
106479931	0.0	0.0
390431	0.0	0.0
106479930	0.0	0.0
390432	0.0	0.0
400322	1464.0	375.0
390433	0.0	0.0
106480921	8.0	2.0
106480920	0.0	0.0
390434	0.0	0.0
106480923	0.0	0.0
390435	0.0	0.0
390436	0.0	0.0
106480922	0.0	0.0
390437	0.0	0.0
106480925	0.0	0.0
106480924	0.0	0.0
390438	0.0	0.0
390439	0.0	0.0
341418	0.0	0.0
341416	0.0	0.0
100996350	44.0	4.0
389434	44.0	98.0
642402	5.0	0.0
106479929	0.0	0.0
106479928	0.0	0.0
106479927	6.0	3.0
106480938	0.0	0.0
106479926	0.0	0.0
106480937	0.0	0.0
106479925	0.0	0.0
106479924	0.0	0.0
106480939	0.0	0.0
106479923	3.0	0.0
106479922	0.0	0.0
106479921	0.0	0.0
390440	0.0	0.0
106479920	0.0	0.0
390441	12.0	1.0
353497	169.0	174.0
390442	0.0	0.0
106480930	0.0	0.0
390443	0.0	0.0
389432	4533.0	115.0
106480932	0.0	0.0
390445	0.0	0.0
106480931	0.0	0.0
106480934	0.0	0.0
106480933	0.0	0.0
106480936	2.0	0.0
100996348	163.0	11.0
106480935	10.0	3.0
389428	8.0	5.0
341405	5.0	0.0
389422	45.0	130.0
642413	1.0	0.0
106479919	0.0	0.0
106479918	0.0	0.0
106479917	0.0	0.0
106480905	2.0	0.0
106479959	0.0	0.0
106480904	0.0	0.0
106480907	13.0	5.0
106479958	0.0	0.0
106479957	2.0	0.0
106480906	0.0	0.0
106480909	1.0	0.0
106479956	0.0	0.0
106479955	1.0	0.0
106480908	0.0	0.0
106479954	1.0	0.0
106479953	0.0	1.0
106479952	0.0	0.0
654412	1.0	0.0
106479951	0.0	0.0
390411	0.0	0.0
106479950	0.0	0.0
106480901	0.0	0.0
390413	2.0	0.0
106480900	0.0	0.0
106480903	0.0	0.0
390415	2.0	1.0
106480902	0.0	0.0
57446	3478.0	2563.0
57447	24664.0	3513.0
390418	1.0	1.0
100996331	0.0	0.0
57448	13434.0	5241.0
390419	0.0	0.0
57449	1411.0	1374.0
389458	0.0	0.0
642425	0.0	0.0
642424	2.0	0.0
100125556	288.0	175.0
106479949	0.0	0.0
106480916	5.0	9.0
106479948	0.0	0.0
106480915	7.0	4.0
106480918	0.0	0.0
106479947	0.0	0.0
106480917	20.0	2.0
106479946	0.0	0.0
106479945	0.0	0.0
106479944	0.0	0.0
106480919	0.0	0.0
106479943	0.0	0.0
642443	17.0	4.0
106479942	1.0	0.0
106479941	2.0	0.0
106479940	0.0	0.0
390421	5.0	0.0
57451	1109.0	89.0
106480910	1.0	0.0
57452	3830.0	578.0
390423	0.0	0.0
414919	1368.0	990.0
390424	1.0	0.0
106480912	0.0	0.0
106480911	3.0	0.0
106480914	0.0	0.0
414918	1016.0	377.0
106480913	0.0	0.0
57458	1191.0	630.0
390429	0.0	1.0
57459	5463.0	3304.0
57453	131.0	14.0
57455	1956.0	1470.0
57456	3748.0	1681.0
106479939	0.0	0.0
390472	0.0	11.0
162540	10.0	4.0
150554	13.0	8.0
729082	12977.0	7244.0
729085	1434.0	799.0
729079	2.0	2.0
390483	0.0	0.0
730061	8.0	3.0
150568	16.0	3.0
729073	13.0	8.0
497258	434.0	246.0
106479916	0.0	0.0
106479915	0.0	0.0
106479914	0.0	0.0
106479913	0.0	0.0
106479912	0.0	0.0
106479911	0.0	0.0
106479910	0.0	0.0
730094	1570.0	736.0
730092	290.0	41.0
730091	722.0	222.0
150577	0.0	1.0
150572	2125.0	19.0
106479909	0.0	0.0
106479908	0.0	0.0
106479907	0.0	0.0
106479906	0.0	0.0
106479905	0.0	0.0
106479904	0.0	0.0
106479903	9.0	3.0
102546227	5.0	1.0
106479902	0.0	0.0
730087	274.0	270.0
106479901	1.0	4.0
106479900	0.0	0.0
730086	4.0	3.0
729097	27.0	5.0
389493	126.0	171.0
221613	0.0	0.0
729096	26.0	11.0
729092	34.0	13.0
729046	34.0	45.0
729042	0.0	0.0
729041	48.0	27.0
730029	114.0	97.0
730023	6.0	6.0
729032	0.0	0.0
730016	0.0	0.0
730058	0.0	0.0
730052	1.0	1.0
730051	2081.0	1272.0
221662	257.0	782.0
150538	1.0	1.0
162515	236.0	25.0
162517	29.0	24.0
729059	2.0	2.0
162514	33.0	106.0
730041	16.0	13.0
149563	1263.0	2594.0
221656	2305.0	1495.0
729050	0.0	1.0
221687	58.0	29.0
221692	557.0	452.0
162494	185.0	39.0
654391	0.0	0.0
198437	6.0	1.0
257629	9.0	0.0
267004	0.0	1.0
149499	22.0	2.0
162466	45.0	20.0
255022	4.0	90.0
162461	9.0	38.0
267010	0.0	0.0
267012	0.0	0.0
267013	12.0	4.0
150472	1042.0	521.0
255031	338.0	142.0
255025	0.0	0.0
101101692	124.0	66.0
255027	1748.0	1835.0
267002	926.0	544.0
150483	12.0	13.0
282617	0.0	1.0
282618	4.0	2.0
282616	0.0	3.0
644990	26.0	7.0
9103	140.0	220.0
9100	6363.0	4656.0
9101	6730.0	3643.0
644994	2.0	0.0
9107	3878.0	1973.0
9104	428.0	68.0
400242	315.0	187.0
84959	370.0	219.0
255061	46.0	17.0
84958	2517.0	1283.0
654319	5.0	1.0
100996315	3.0	0.0
84966	227.0	145.0
57348	1139.0	152.0
282679	170.0	153.0
84968	40.0	53.0
84967	1059.0	970.0
84962	3490.0	1026.0
57343	2618.0	1189.0
654320	0.0	0.0
255057	33.0	50.0
84961	3502.0	2196.0
654321	8.0	3.0
400238	0.0	0.0
654322	7.0	1.0
84964	143.0	107.0
400236	86.0	61.0
644988	2.0	1.0
84960	96.0	74.0
642326	0.0	0.0
9113	5634.0	1834.0
9114	6906.0	7324.0
9111	1299.0	1067.0
9112	4096.0	2215.0
9117	8895.0	3131.0
9118	5.0	4.0
414899	2.0	0.0
100996307	189.0	80.0
100996306	0.0	0.0
84948	911.0	652.0
9110	5826.0	2284.0
84947	1319.0	695.0
84955	1543.0	1148.0
84954	899.0	1035.0
84957	134.0	301.0
100996301	6.0	117.0
84951	7441.0	880.0
84950	5797.0	2623.0
84953	587.0	842.0
400224	174.0	516.0
84952	13983.0	2554.0
644998	1.0	0.0
9108	168.0	137.0
642337	1.0	1.0
644997	3.0	1.0
9124	15179.0	5133.0
9125	3612.0	3004.0
9122	2188.0	1930.0
9123	602.0	2367.0
9128	3011.0	2679.0
9129	3572.0	1778.0
9126	8106.0	4962.0
9127	28.0	19.0
94304	0.0	0.0
255043	58.0	63.0
9120	886.0	658.0
9121	1338.0	897.0
57369	0.0	0.0
84988	1340.0	1380.0
84987	1746.0	1553.0
84989	45.0	17.0
84984	267.0	358.0
84983	18.0	7.0
84986	3869.0	807.0
84985	240.0	255.0
642345	6.0	0.0
9119	3.0	17.0
84981	908.0	1005.0
9135	23170.0	15612.0
9136	1151.0	1013.0
9133	239.0	1052.0
9134	165.0	248.0
9139	3687.0	2349.0
267014	1.0	0.0
267015	1.0	1.0
9138	4270.0	3251.0
267017	1.0	1.0
9131	3009.0	5826.0
9132	136.0	37.0
84969	135.0	125.0
9130	2321.0	5240.0
400208	52.0	11.0
84976	1014.0	700.0
400209	60.0	93.0
400206	0.0	0.0
84978	120.0	107.0
84973	1882.0	660.0
84975	2149.0	3187.0
57379	3.0	1.0
642357	12.0	3.0
84971	726.0	923.0
84970	1.0	0.0
267020	0.0	0.0
9146	3969.0	3226.0
9147	3546.0	2322.0
9144	12715.0	9448.0
9145	3924.0	761.0
9148	98.0	4009.0
106479899	0.0	0.0
9149	1794.0	1853.0
106479898	0.0	0.0
106479897	0.0	0.0
106480886	0.0	0.0
106479896	0.0	0.0
106480885	0.0	0.0
106480888	0.0	1.0
106479895	0.0	0.0
106480887	0.0	0.0
106479894	0.0	0.0
106479893	0.0	0.0
9142	2.0	0.0
57380	2638.0	2046.0
9143	37.0	105.0
106479892	0.0	0.0
106480889	0.0	0.0
57381	3527.0	1488.0
9140	3258.0	2322.0
106479891	0.0	0.0
9141	2081.0	1609.0
106479890	0.0	0.0
106480891	0.0	0.0
106480890	0.0	0.0
654364	25.0	59.0
106480893	0.0	0.0
106480892	0.0	0.0
106480895	0.0	0.0
106480894	0.0	0.0
9158	2772.0	3466.0
9156	132.0	454.0
106479889	0.0	0.0
9159	2502.0	1240.0
106479888	0.0	0.0
106479887	0.0	0.0
654346	12.0	14.0
106479886	0.0	0.0
106480897	0.0	0.0
9150	1827.0	1210.0
106480896	0.0	0.0
106479885	1.0	1.0
57396	3395.0	779.0
106480899	0.0	0.0
106479884	0.0	0.0
106479883	0.0	0.0
106480898	0.0	0.0
9153	23.0	14.0
106479882	0.0	0.0
9154	33.0	5.0
106479881	0.0	0.0
106479880	0.0	0.0
57393	137.0	52.0
9152	0.0	0.0
654350	0.0	0.0
84996	216.0	174.0
84991	5815.0	3379.0
84993	2873.0	2352.0
84992	0.0	0.0
9168	32242.0	47927.0
9169	14664.0	7425.0
9166	2251.0	1318.0
642395	9.0	11.0
9167	7172.0	4855.0
642394	1.0	2.0
106480864	0.0	0.0
106480863	0.0	0.0
106480866	0.0	0.0
106480865	0.0	0.0
106480868	0.0	0.0
255082	269.0	111.0
106480867	0.0	0.0
9162	770.0	289.0
106480869	0.0	0.0
654383	4.0	0.0
106480871	1.0	4.0
106480870	0.0	0.0
106480873	2.0	0.0
282697	0.0	0.0
400258	75.0	250.0
106480872	0.0	0.0
642389	1.0	0.0
654381	0.0	0.0
9179	1674.0	1813.0
9177	0.0	0.0
106480875	0.0	0.0
9172	398.0	73.0
106480874	0.0	0.0
106480877	0.0	0.0
9170	1219.0	920.0
106480876	0.0	0.0
9175	3084.0	2342.0
106480879	0.0	0.0
106480878	0.0	0.0
9173	51.0	88.0
106480880	11.0	11.0
106480882	0.0	0.0
106480881	0.0	0.0
654376	4.0	1.0
106480884	0.0	0.0
106480883	0.0	1.0
654370	0.0	0.0
137868	36.0	6.0
730112	54.0	17.0
106480849	0.0	0.0
729123	5.0	3.0
9188	8437.0	4259.0
106479859	0.0	0.0
106479858	9.0	1.0
9189	6093.0	4588.0
106479857	0.0	0.0
106479856	0.0	0.0
106479855	0.0	0.0
106479854	0.0	0.0
729121	0.0	0.0
9182	1097.0	194.0
106479853	0.0	0.0
106480842	0.0	0.0
9183	1874.0	838.0
106479852	0.0	0.0
106480841	0.0	0.0
9180	4428.0	4052.0
106480844	0.0	0.0
106479851	0.0	0.0
9181	7796.0	6575.0
106479850	1.0	0.0
106480843	0.0	0.0
106480846	0.0	0.0
9187	2303.0	1313.0
106480845	1.0	0.0
9184	7136.0	8025.0
106480848	1.0	0.0
9185	2578.0	5542.0
106480847	0.0	0.0
57501	71.0	151.0
57502	994.0	123.0
57504	4286.0	2791.0
125875	29.0	15.0
106480851	0.0	0.0
106480850	0.0	0.0
57509	14538.0	4857.0
730109	0.0	0.0
137872	775.0	205.0
102546175	0.0	0.0
57505	1709.0	1221.0
644903	21.0	9.0
57506	12452.0	5134.0
57507	3365.0	674.0
57508	1443.0	850.0
106479849	0.0	0.0
106479848	0.0	0.0
106479847	0.0	0.0
106479846	0.0	0.0
106479845	0.0	0.0
106479844	0.0	0.0
106479843	0.0	0.0
106479842	0.0	0.0
106480853	0.0	0.0
9194	884.0	670.0
106479841	0.0	0.0
106480852	1.0	1.0
9191	2535.0	1824.0
106479840	0.0	0.0
106480855	0.0	0.0
106480854	0.0	0.0
9197	4753.0	2947.0
106480857	0.0	0.0
106480856	0.0	0.0
106480859	0.0	0.0
729119	0.0	2.0
9196	159.0	58.0
106480858	0.0	0.0
57512	6.0	267.0
57513	3129.0	2554.0
57514	3794.0	2910.0
123207	1557.0	935.0
57515	33101.0	19255.0
106480860	0.0	0.0
57510	4500.0	4453.0
106480862	0.0	0.0
57511	2993.0	1413.0
106480861	0.0	0.0
644911	3.0	1.0
644914	12.0	9.0
57519	2540.0	606.0
729146	6.0	2.0
106480828	0.0	0.0
113878	1131.0	947.0
135228	3418.0	1757.0
106480827	0.0	0.0
729148	119.0	32.0
106480829	0.0	0.0
137886	3530.0	2070.0
106479879	0.0	0.0
730130	0.0	0.0
106479878	0.0	0.0
106479877	0.0	0.0
106479876	10.0	2.0
106480820	0.0	0.0
106479875	0.0	0.0
106479874	0.0	0.0
106479873	0.0	0.0
106480822	2.0	1.0
106479872	0.0	0.0
106480821	0.0	0.0
106479871	0.0	0.0
106480824	1.0	1.0
106479870	7.0	2.0
106480823	0.0	0.0
106480826	0.0	0.0
106480825	0.0	0.0
57523	3490.0	1932.0
57524	86.0	42.0
57526	1275.0	410.0
644928	8.0	3.0
57520	1412.0	1764.0
57521	3172.0	1832.0
57522	2838.0	2507.0
57528	34.0	31.0
57529	44.0	10.0
106480839	0.0	0.0
106480838	0.0	0.0
106479869	0.0	0.0
729131	1.0	7.0
106479868	0.0	0.0
106479867	0.0	0.0
106479866	0.0	0.0
106479865	4.0	1.0
106479864	0.0	0.0
106480831	0.0	0.0
106479863	0.0	1.0
106480830	0.0	0.0
106480833	1.0	0.0
106479862	1.0	0.0
106479861	0.0	0.0
106480832	0.0	0.0
353116	679.0	630.0
106479860	0.0	0.0
106480835	0.0	0.0
106480834	0.0	0.0
106480837	23.0	2.0
106480836	0.0	0.0
57534	10520.0	5678.0
57535	92229.0	29898.0
343727	0.0	0.0
57536	1044.0	249.0
57537	701.0	1453.0
150864	2528.0	984.0
57530	5235.0	2556.0
57531	1511.0	500.0
57532	10596.0	6988.0
106480840	0.0	0.0
57533	3959.0	824.0
57538	556.0	696.0
57539	3037.0	1110.0
106479817	16.0	3.0
106480806	3.0	2.0
106479816	0.0	0.0
106480805	0.0	0.0
106479815	0.0	0.0
106480808	0.0	0.0
106480807	0.0	0.0
106479814	0.0	0.0
106479813	0.0	0.0
106480809	1.0	1.0
106479812	1.0	0.0
106479811	0.0	0.0
106479810	1.0	0.0
123263	805.0	505.0
106480800	0.0	0.0
123264	99.0	39.0
57540	30.0	4.0
106480802	3.0	1.0
106480801	0.0	0.0
106480804	2.0	0.0
106480803	0.0	0.0
57545	1811.0	601.0
57546	1778.0	843.0
57547	624.0	367.0
57541	2361.0	1285.0
57542	3891.0	1854.0
353132	2.0	0.0
57544	2542.0	957.0
353131	0.0	0.0
644943	838.0	80.0
57549	1841.0	1088.0
106479809	0.0	0.0
106479808	0.0	0.0
644945	2.0	0.0
100101490	84.0	62.0
106479807	0.0	0.0
137835	375.0	60.0
106479806	1.0	0.0
106480817	0.0	0.0
106480816	2.0	0.0
106479805	0.0	0.0
106480819	0.0	0.0
106479804	0.0	0.0
106479803	0.0	0.0
106480818	0.0	0.0
644961	33.0	14.0
106479802	13.0	3.0
106479801	0.0	0.0
644962	1374.0	1685.0
106479800	0.0	0.0
353134	0.0	0.0
353133	1.0	1.0
106480811	0.0	0.0
57551	10823.0	5572.0
353135	0.0	0.0
106480810	0.0	0.0
106480813	0.0	0.0
106480812	0.0	0.0
353137	0.0	0.0
106480815	2.0	0.0
353139	0.0	0.0
106480814	0.0	0.0
57556	5677.0	1063.0
57558	696.0	483.0
57559	398.0	245.0
57552	1394.0	1040.0
353141	0.0	0.0
353140	0.0	0.0
57553	4285.0	450.0
57554	142.0	21.0
353143	0.0	0.0
57555	3206.0	1811.0
353142	0.0	0.0
343702	5.0	19.0
729102	0.0	1.0
106479839	0.0	0.0
106479838	0.0	0.0
729101	1.0	1.0
106479837	0.0	0.0
106479836	4.0	0.0
106479835	7.0	4.0
644972	133.0	25.0
106479834	0.0	0.0
106479833	0.0	0.0
642311	3.0	0.0
106479832	0.0	0.0
353145	0.0	0.0
106479831	0.0	1.0
389101	6.0	2.0
102465906	0.0	0.0
57560	1097.0	678.0
106479830	0.0	0.0
353144	0.0	0.0
57561	14612.0	4763.0
57562	1673.0	815.0
149830	0.0	0.0
57567	1466.0	722.0
57568	3609.0	3108.0
57569	636.0	325.0
57563	2125.0	1419.0
57565	143.0	33.0
106479829	2.0	3.0
106479828	1.0	0.0
106479827	0.0	0.0
106479826	1.0	0.0
106479825	3.0	1.0
106479824	1.0	3.0
106479823	0.0	0.0
106479822	4.0	1.0
106479821	0.0	0.0
57570	2417.0	1162.0
125893	1096.0	701.0
106479820	2.0	1.0
57571	135.0	61.0
57572	2749.0	3269.0
149840	301.0	147.0
57573	1634.0	680.0
102465910	0.0	0.0
57578	89.0	33.0
57579	1132.0	262.0
149837	586.0	222.0
123228	338.0	308.0
57574	8.0	25.0
353163	0.0	0.0
57575	351.0	17268.0
102465909	1.0	0.0
