id	c4261805-d89d-4cf0-8dd6-24a8f504a9ed	c443bbe4-b053-47fa-a7a9-97457e44e2a0
100271622	1.0	1.0
100271621	0.0	0.0
199731	2293.0	4382.0
100124332	0.0	0.0
643664	3.0	3.0
256394	360.0	2193.0
83637	4576.0	5158.0
83636	1527.0	1246.0
401565	5.0	6.0
401563	27.0	17.0
401562	12.0	1.0
401561	20.0	11.0
283999	0.0	0.0
283994	4.0	0.0
643668	11.0	3.0
283991	1339.0	1509.0
340198	1.0	2.0
643669	17.0	7.0
340192	0.0	0.0
643680	15.0	11.0
197196	2.0	2.0
56033	6.0	18.0
401551	3.0	1.0
83657	83.0	250.0
83656	0.0	0.0
83659	7.0	2.0
283989	1046.0	1402.0
83658	3712.0	5354.0
401548	2746.0	2281.0
56034	2357.0	2587.0
283987	3401.0	5202.0
256369	0.0	0.0
401546	1317.0	2036.0
83655	0.0	0.0
283985	2.0	0.0
283982	4.0	0.0
283981	26.0	15.0
643677	2.0	1.0
83650	1.0	2.0
197187	64.0	64.0
449520	0.0	4.0
401541	381.0	317.0
401540	0.0	0.0
83639	2.0	2.0
83638	1897.0	2684.0
256380	46.0	54.0
449518	0.0	0.0
83648	434.0	339.0
401537	9.0	5.0
83647	0.0	0.0
83641	3467.0	16415.0
401535	19.0	9.0
83643	2290.0	891.0
401533	0.0	1.0
643689	15.0	8.0
283971	3.0	0.0
83640	758.0	726.0
283970	2.0	3.0
114826	1125.0	648.0
114827	352.0	276.0
378706	0.0	0.0
378707	0.0	0.0
378708	105.0	209.0
339184	0.0	1.0
339186	0.0	0.0
56052	790.0	1372.0
114821	455.0	268.0
114822	429.0	814.0
114823	5807.0	3329.0
114824	10.0	0.0
114825	1240.0	1307.0
643699	57.0	30.0
340168	0.0	0.0
114815	251.0	1147.0
114817	0.0	0.0
114818	1498.0	236.0
114819	279.0	128.0
339175	861.0	918.0
56063	441.0	395.0
653017	0.0	0.0
56061	3886.0	4724.0
56062	157.0	104.0
114814	149.0	105.0
83667	1725.0	1069.0
83666	3228.0	6781.0
83660	4494.0	2192.0
340156	251.0	102.0
83661	0.0	62.0
114804	403.0	167.0
114805	65.0	14.0
340152	33.0	27.0
339168	3.0	2.0
114800	117.0	53.0
114801	677.0	1193.0
93010	342.0	80.0
114803	2355.0	2769.0
83697	4.0	3.0
81034	1117.0	1113.0
81035	3200.0	1328.0
83696	2022.0	2706.0
83699	2645.0	1015.0
81037	4065.0	7759.0
83698	42.0	20.0
401588	215.0	247.0
83693	1964.0	3279.0
81030	53.0	75.0
83692	2992.0	4050.0
81031	2377.0	2313.0
83695	1416.0	1786.0
81033	2.0	1.0
83694	476.0	164.0
340146	4.0	2.0
83690	4914.0	866.0
81027	23.0	7.0
81029	719.0	246.0
653042	0.0	0.0
653045	14.0	1.0
81025	2.0	0.0
401577	184.0	434.0
22877	6453.0	3215.0
22878	3143.0	3546.0
22879	3548.0	3548.0
22870	3305.0	5295.0
22871	130.0	34.0
22872	12217.0	15967.0
22873	1204.0	453.0
22874	5714.0	8590.0
22875	1151.0	2312.0
22876	2191.0	1754.0
10899	3762.0	11827.0
10898	1112.0	1345.0
10891	521.0	143.0
136540	0.0	0.0
10890	7283.0	11998.0
10893	329.0	149.0
10892	1907.0	1790.0
136541	2.0	0.0
10895	0.0	0.0
342426	0.0	0.0
10894	3767.0	84.0
10897	1484.0	4579.0
10896	9.0	12.0
22888	1143.0	864.0
22889	2153.0	2037.0
22880	3292.0	2610.0
124540	4405.0	6057.0
22881	1330.0	639.0
22882	3497.0	2204.0
22883	21559.0	16317.0
22884	1884.0	1186.0
22885	2428.0	1812.0
22887	5018.0	4727.0
342419	5.0	0.0
124538	0.0	0.0
124535	4.0	2.0
148523	167.0	246.0
283598	0.0	0.0
283596	105.0	77.0
283592	7.0	0.0
22856	6454.0	8698.0
161514	0.0	0.0
731424	2.0	2.0
22858	3499.0	2152.0
22859	3701.0	4527.0
22850	2085.0	2602.0
22852	996.0	1516.0
22853	2361.0	2702.0
22854	32.0	219.0
10877	0.0	0.0
10876	2.0	1.0
100419909	0.0	0.0
10879	5.0	1.0
10878	7.0	5.0
148534	388.0	449.0
104169670	7.0	11.0
104169671	1.0	0.0
100419903	4.0	8.0
283587	12.0	9.0
10871	34.0	101.0
10870	72.0	120.0
10873	948.0	1222.0
10875	2531.0	1839.0
10874	16.0	4.0
22866	182.0	26.0
22868	2158.0	2686.0
22869	1331.0	1256.0
100309464	0.0	0.0
161502	4.0	9.0
100420901	0.0	0.0
22861	1302.0	618.0
22862	5677.0	4166.0
22863	2464.0	1433.0
22864	2916.0	1774.0
22865	37.0	1.0
10888	21.0	56.0
56203	8.0	10.0
643609	0.0	0.0
56204	3232.0	4202.0
10887	2.0	4.0
124512	868.0	874.0
148545	8.0	20.0
283579	4.0	3.0
283578	2164.0	2942.0
10880	3.0	0.0
283576	1.0	3.0
10882	51.0	43.0
10881	0.0	0.0
10884	2358.0	8237.0
283571	45.0	10.0
10886	0.0	485.0
10885	3845.0	6104.0
22834	3730.0	4838.0
22835	856.0	987.0
22836	1991.0	6045.0
22837	3592.0	3051.0
101929059	13.0	3.0
22838	3340.0	3606.0
22839	4890.0	5242.0
100420910	1.0	2.0
100420916	0.0	0.0
22832	903.0	456.0
124590	8.0	1.0
10855	145.0	203.0
10857	7271.0	8782.0
10856	3133.0	5657.0
10859	143.0	237.0
10858	82.0	52.0
100126793	42.0	13.0
10850	0.0	0.0
643617	2.0	4.0
643615	5.0	3.0
100126791	62.0	79.0
22844	81.0	66.0
22845	845.0	1681.0
22846	1415.0	2392.0
22847	2818.0	1803.0
22848	2934.0	3079.0
22849	915.0	542.0
112597	369.0	1258.0
100420920	0.0	0.0
100420921	0.0	1.0
100420924	2.0	0.0
124583	4666.0	7575.0
100420926	0.0	1.0
22841	1453.0	1002.0
100420927	0.0	0.0
100419930	0.0	0.0
22843	45.0	103.0
10866	2151.0	1687.0
100420919	0.0	0.0
10865	9170.0	3242.0
10868	1915.0	1781.0
10867	4667.0	6521.0
10869	4909.0	3722.0
10861	248.0	141.0
101929074	189.0	41.0
10864	1.0	1.0
101929071	0.0	0.0
10863	434.0	472.0
22813	1.0	0.0
22814	2.0	3.0
643641	1629.0	783.0
22815	0.0	0.0
22816	0.0	0.0
22818	8695.0	13290.0
10829	2.0	1.0
100419945	0.0	0.0
83849	53.0	9.0
83855	868.0	1410.0
10833	2.0	1.0
83854	11.0	35.0
83857	4175.0	841.0
10835	5.0	0.0
83856	230.0	645.0
10834	0.0	0.0
83851	23.0	3.0
10837	0.0	0.0
100419948	0.0	0.0
83850	403.0	81.0
10836	0.0	2.0
100419949	0.0	0.0
83853	9.0	62.0
10838	1573.0	3239.0
83852	1865.0	883.0
124565	4913.0	10687.0
100419947	1.0	0.0
22808	6310.0	1959.0
22809	1493.0	3195.0
101929082	0.0	0.0
101929083	0.0	3.0
10830	2.0	0.0
643637	16.0	8.0
22822	9646.0	2075.0
22823	1617.0	921.0
22824	1551.0	293.0
101929086	0.0	0.0
22826	4571.0	5044.0
22827	5896.0	6176.0
643653	0.0	0.0
22828	5014.0	2899.0
22829	0.0	0.0
112574	3391.0	2872.0
100419955	0.0	0.0
56241	1014.0	1121.0
100420946	0.0	0.0
56242	1021.0	1360.0
22820	8622.0	15106.0
22821	2033.0	1872.0
100419950	0.0	0.0
10844	3903.0	4099.0
83844	2.0	0.0
10846	352.0	344.0
10845	3698.0	2715.0
10848	3165.0	3193.0
56243	16277.0	10061.0
10847	11073.0	11674.0
56244	23.0	3.0
56245	18.0	1.0
10849	302.0	361.0
56246	9.0	10.0
643646	116.0	39.0
10840	178.0	143.0
10842	3.0	0.0
101929093	0.0	0.0
10841	15.0	11.0
643648	0.0	0.0
101929010	0.0	1.0
100420950	0.0	3.0
100420952	0.0	0.0
100419964	0.0	0.0
100419962	0.0	0.0
100271605	0.0	0.0
100419963	0.0	1.0
100271613	0.0	0.0
100271611	2.0	0.0
100419968	0.0	0.0
100271610	0.0	0.0
101929026	0.0	0.0
101929025	4.0	0.0
100419978	0.0	0.0
100420968	0.0	0.0
100419974	0.0	0.0
391458	0.0	0.0
100419971	0.0	0.0
100419972	0.0	0.0
100271601	0.0	0.0
100419979	0.0	0.0
100420972	0.0	0.0
100420975	0.0	0.0
100419989	0.0	0.0
391428	0.0	0.0
100419995	0.0	0.0
100419996	0.0	0.0
391436	0.0	0.0
161582	68.0	125.0
124599	32.0	80.0
101929052	0.0	0.0
391485	0.0	0.0
222611	0.0	0.0
100187716	0.0	0.0
391490	0.0	0.0
391496	0.0	0.0
22899	1108.0	1149.0
391462	0.0	1.0
22891	232.0	275.0
22893	2622.0	2688.0
22894	3636.0	2932.0
22895	3.0	9.0
148581	7.0	0.0
22897	1910.0	1766.0
22898	924.0	1027.0
22890	3311.0	1828.0
391470	0.0	0.0
391472	0.0	0.0
391475	0.0	0.0
101929008	50.0	36.0
222659	10.0	1.0
440894	79.0	20.0
222658	5962.0	7179.0
102724035	2.0	0.0
100271575	2.0	0.0
100271577	0.0	1.0
100271571	0.0	0.0
81175	20.0	11.0
81176	4.0	2.0
100271570	0.0	0.0
93145	1404.0	2345.0
440888	0.0	0.0
222642	2.0	1.0
222643	124.0	29.0
401289	6.0	2.0
401288	63.0	56.0
401285	0.0	0.0
81166	0.0	0.0
100271564	2.0	8.0
81168	0.0	0.0
100271566	10.0	1.0
81169	0.0	0.0
81162	0.0	1.0
81163	0.0	0.0
100271563	0.0	0.0
81164	0.0	0.0
81160	0.0	0.0
391387	0.0	0.0
102724018	0.0	0.0
100271553	0.0	0.0
100271550	0.0	0.0
81196	0.0	0.0
100271552	0.0	1.0
100271551	0.0	0.0
81198	0.0	0.0
81191	0.0	0.0
81192	0.0	0.0
81193	0.0	0.0
81194	0.0	0.0
450232	1.0	0.0
401260	0.0	0.0
220001	256.0	15.0
222662	0.0	0.0
401265	134.0	50.0
222663	84.0	316.0
220002	1760.0	2670.0
93166	313.0	278.0
401264	521.0	630.0
220004	111.0	68.0
100271539	0.0	0.0
401262	25.0	5.0
93164	475.0	238.0
100271547	0.0	0.0
100271549	1.0	1.0
81188	0.0	0.0
100271543	0.0	0.0
102724000	0.0	0.0
100271545	0.0	1.0
401258	17.0	11.0
81185	0.0	0.0
81187	0.0	0.0
81182	0.0	0.0
207063	857.0	1533.0
440854	15.0	3.0
222698	79.0	28.0
222696	127.0	34.0
161497	33.0	5.0
100271529	9.0	4.0
222699	24.0	60.0
100271536	0.0	0.0
100271538	5.0	2.0
100271537	0.0	0.0
93190	1.0	0.0
283601	0.0	0.0
100271531	18.0	0.0
283600	2.0	0.0
220042	278.0	460.0
93183	1347.0	3044.0
100271518	0.0	0.0
100271517	1.0	0.0
93185	2754.0	6718.0
100271525	0.0	0.0
100271526	11.0	9.0
100271521	0.0	0.0
100271520	2.0	0.0
220032	5.0	0.0
100271523	0.0	0.0
100271522	0.0	0.0
100271507	0.0	0.0
100271506	3.0	0.0
100271516	0.0	0.0
100271510	0.0	0.0
220064	740.0	699.0
220047	9.0	21.0
100271503	0.0	0.0
10808	6523.0	7201.0
56130	498.0	248.0
10807	1396.0	1317.0
56131	688.0	368.0
56132	239.0	137.0
10809	2866.0	4091.0
220081	7.0	8.0
83756	15.0	107.0
10811	532.0	371.0
56137	37.0	198.0
10810	1397.0	376.0
83755	0.0	0.0
56138	46.0	203.0
83758	196.0	165.0
10813	1826.0	1852.0
56139	298.0	1577.0
401207	266.0	326.0
220082	3.0	0.0
83757	15.0	2.0
83752	7791.0	10182.0
56133	320.0	2424.0
10815	231.0	277.0
10814	2.0	0.0
56134	37.0	60.0
10817	306.0	165.0
56135	11.0	36.0
10816	0.0	0.0
283643	193.0	340.0
56136	2.0	38.0
643535	0.0	0.0
643536	0.0	0.0
22800	929.0	1153.0
22801	2916.0	2411.0
643550	9.0	2.0
22802	388.0	19.0
22803	7216.0	7917.0
440804	2.0	0.0
22806	333.0	341.0
22807	644.0	3828.0
10819	188.0	316.0
56140	3.0	47.0
10818	2929.0	6203.0
56141	17.0	281.0
56142	63.0	689.0
56143	18.0	211.0
83737	3967.0	4440.0
220070	0.0	0.0
10822	2.0	0.0
283638	3252.0	2980.0
83744	425.0	461.0
10821	4.0	3.0
10824	3.0	4.0
83746	1909.0	2084.0
10823	0.0	0.0
83741	0.0	0.0
283635	2095.0	2783.0
10826	4912.0	4670.0
220074	668.0	1440.0
56144	65.0	44.0
10825	973.0	1790.0
56145	91.0	170.0
83740	0.0	0.0
83743	1967.0	3070.0
56146	10.0	49.0
10828	1.0	0.0
10827	1412.0	2375.0
83742	4029.0	3246.0
56147	9.0	51.0
283631	1.0	0.0
10820	2.0	3.0
440836	414.0	743.0
643563	4.0	2.0
56154	0.0	0.0
81109	0.0	0.0
283629	94.0	46.0
56159	10.0	18.0
81115	2.0	0.0
81116	0.0	0.0
56155	74.0	69.0
283624	903.0	197.0
102724097	38.0	18.0
256006	63.0	38.0
56156	0.0	0.0
81113	0.0	0.0
56157	0.0	0.0
56158	4.0	4.0
81114	0.0	0.0
81110	0.0	0.0
440829	0.0	6.0
440823	57.0	64.0
440822	0.0	0.0
56163	0.0	1.0
56164	2.0	4.0
256021	58.0	17.0
56165	13.0	24.0
83759	1080.0	1477.0
56160	1332.0	1287.0
10800	251.0	426.0
283617	0.0	0.0
81104	0.0	0.0
10802	2047.0	4327.0
10801	15189.0	20319.0
10804	91.0	1.0
10803	9.0	1.0
56167	0.0	0.0
10806	1713.0	1953.0
56168	0.0	0.0
56169	133.0	9.0
643582	0.0	0.0
643586	6.0	0.0
256076	2.0	1.0
401253	1.0	0.0
56171	240.0	275.0
401251	12.0	1.0
56172	4587.0	5250.0
401250	3.0	5.0
81137	0.0	0.0
81138	10.0	0.0
83795	1.0	0.0
102724076	0.0	0.0
102724077	10.0	12.0
283688	0.0	0.0
401247	11.0	24.0
81136	0.0	0.0
283687	188.0	234.0
283685	0.0	0.0
93109	710.0	544.0
283682	7.0	0.0
100126825	0.0	0.0
93107	0.0	0.0
643596	4.0	5.0
56180	669.0	898.0
93100	1027.0	2605.0
401242	1.0	0.0
256085	2.0	0.0
56181	2985.0	2763.0
81126	0.0	0.0
81127	0.0	0.0
83787	1855.0	3528.0
283677	2.0	2.0
401237	578.0	499.0
83786	2506.0	3311.0
401236	257.0	322.0
283673	414.0	284.0
93134	5089.0	3450.0
401233	0.0	0.0
401232	189.0	117.0
256051	879.0	1071.0
81159	0.0	0.0
81155	0.0	0.0
81156	0.0	0.0
100271597	0.0	0.0
283663	99.0	45.0
81153	0.0	0.0
100271596	0.0	0.0
100271595	1.0	0.0
100271590	0.0	0.0
100271591	0.0	0.0
93129	837.0	824.0
283659	423.0	505.0
100271587	0.0	0.0
100271589	0.0	0.0
81140	0.0	0.0
100271583	0.0	0.0
283652	2.0	0.0
283651	70.0	94.0
100271585	0.0	1.0
100271584	6.0	0.0
100271581	0.0	0.0
22998	7364.0	3821.0
22999	62.0	37.0
100151676	0.0	0.0
100151677	0.0	0.0
100151678	0.0	0.0
22990	5636.0	3407.0
100151671	0.0	0.0
100151672	1.0	0.0
22992	11525.0	10818.0
22993	4906.0	4017.0
100151674	0.0	0.0
22994	895.0	906.0
83903	58.0	107.0
22995	428.0	193.0
83902	2.0	0.0
22996	2061.0	2938.0
22997	138.0	85.0
100151670	0.0	0.0
100151686	0.0	0.0
100151687	4.0	0.0
100151688	0.0	0.0
100151682	0.0	0.0
100151683	6.0	5.0
100151684	0.0	1.0
100151685	0.0	0.0
100151681	0.0	0.0
56302	3.0	0.0
83901	0.0	0.0
342538	21.0	6.0
83900	0.0	0.0
56300	5.0	0.0
56301	21.0	25.0
124411	983.0	777.0
22976	1721.0	1350.0
22977	289.0	696.0
22978	2862.0	1008.0
22979	377.0	796.0
22970	59.0	29.0
22971	1642.0	796.0
22974	478.0	1617.0
83932	861.0	1251.0
10998	331.0	458.0
83931	3231.0	3296.0
342527	43.0	3.0
148418	159.0	299.0
83933	204.0	149.0
124404	6.0	7.0
10999	1277.0	1777.0
124401	645.0	418.0
124402	634.0	815.0
83930	1241.0	1929.0
56311	9.0	5.0
10990	312.0	70.0
100126693	1.0	0.0
10992	13192.0	14928.0
606500	0.0	0.0
10991	607.0	48.0
10994	2075.0	3412.0
10993	94.0	1298.0
22987	66.0	9.0
22989	8.0	12.0
22980	6912.0	6135.0
22981	1061.0	694.0
22982	3330.0	2276.0
22983	71.0	99.0
22984	4031.0	2657.0
22985	9786.0	5917.0
22986	2.0	2.0
58986	1453.0	2883.0
148423	871.0	526.0
58985	165.0	35.0
342510	82.0	45.0
283694	0.0	0.0
283693	17.0	16.0
283692	4.0	0.0
22954	1870.0	1674.0
22955	3406.0	2396.0
112487	923.0	636.0
22950	1878.0	1699.0
391524	0.0	1.0
22952	99.0	364.0
22953	0.0	5.0
391526	0.0	0.0
10975	1549.0	4297.0
83953	0.0	1.0
10978	716.0	1149.0
83955	35.0	10.0
10979	4017.0	3082.0
112495	1493.0	2082.0
10970	6290.0	9405.0
56339	2314.0	1327.0
10972	20777.0	21143.0
10971	15761.0	19465.0
10974	0.0	0.0
10973	3677.0	2863.0
401409	48.0	137.0
112479	1026.0	1188.0
112476	107.0	72.0
391530	0.0	0.0
83939	9696.0	6847.0
56341	1.0	0.0
391533	0.0	0.0
124460	198.0	308.0
83935	316.0	164.0
83938	282.0	153.0
391538	1.0	2.0
83937	1296.0	893.0
10987	2363.0	3816.0
83943	697.0	760.0
83942	3.0	0.0
10989	4566.0	6330.0
10988	5320.0	4604.0
56342	206.0	298.0
124454	2398.0	2145.0
56344	0.0	1.0
83941	1207.0	1355.0
83940	1371.0	1270.0
643503	0.0	1.0
10981	1165.0	1418.0
112483	2075.0	1553.0
10980	3466.0	7702.0
10983	28382.0	26057.0
10982	2759.0	2292.0
643507	5.0	0.0
10985	8527.0	8250.0
10984	329.0	357.0
22932	609.0	758.0
22933	2914.0	3777.0
22934	1427.0	1015.0
22936	3325.0	4799.0
22937	5279.0	3620.0
22938	4424.0	3648.0
112464	625.0	906.0
22930	5300.0	4622.0
22931	4306.0	7153.0
81309	0.0	0.0
391504	0.0	2.0
10954	1210.0	1986.0
10953	2160.0	2443.0
10956	15903.0	19161.0
81315	0.0	0.0
10955	10849.0	13457.0
391508	1.0	2.0
81316	0.0	0.0
10957	7969.0	4157.0
124446	3700.0	6575.0
81310	0.0	0.0
10959	13262.0	25225.0
22929	3868.0	3639.0
10950	1315.0	715.0
10952	2831.0	4192.0
10951	5250.0	5096.0
22943	36.0	21.0
22944	934.0	687.0
22945	0.0	0.0
22947	0.0	0.0
22948	8186.0	11088.0
22949	3517.0	3543.0
83957	2.0	0.0
22941	4509.0	4586.0
83959	468.0	67.0
10965	885.0	1198.0
391518	0.0	0.0
10964	766.0	671.0
81304	0.0	0.0
10966	1827.0	727.0
10969	2738.0	3329.0
81300	0.0	0.0
10961	8614.0	9292.0
10960	5704.0	15981.0
643529	179.0	155.0
10963	6855.0	8948.0
10962	469.0	454.0
148479	2789.0	2493.0
197407	886.0	912.0
391576	0.0	0.0
767599	0.0	0.0
767598	0.0	0.0
767595	0.0	0.0
767594	0.0	0.0
767597	0.0	0.0
767596	0.0	0.0
767591	0.0	0.0
767590	1.0	0.0
767593	0.0	0.0
767592	0.0	0.0
124496	1.0	0.0
124491	1788.0	727.0
391548	0.0	0.0
767588	0.0	0.0
767589	0.0	0.0
767583	0.0	0.0
767585	0.0	0.0
767580	0.0	0.0
767582	0.0	0.0
767581	0.0	0.0
474381	0.0	0.0
474384	2.0	1.0
391552	0.0	0.0
474383	0.0	0.0
474382	0.0	0.0
222701	0.0	0.0
767569	0.0	0.0
391559	8.0	6.0
767577	0.0	0.0
767579	0.0	0.0
767578	0.0	0.0
246705	0.0	0.0
767558	0.0	0.0
246704	1.0	1.0
207107	10.0	6.0
767566	0.0	0.0
767565	0.0	0.0
767568	0.0	0.0
767567	0.0	0.0
767562	0.0	0.0
767561	0.0	0.0
767564	1.0	0.0
767563	3.0	1.0
474345	3.0	0.0
474344	2395.0	1938.0
474343	79.0	143.0
246717	0.0	0.0
100151647	0.0	0.0
100151648	0.0	0.0
246719	10.0	14.0
161406	25.0	11.0
100151649	0.0	0.0
100151643	0.0	0.0
100151645	0.0	0.0
100151640	10.0	17.0
100151641	0.0	0.0
246715	3.0	2.0
767557	24.0	34.0
606553	0.0	1.0
606551	46.0	34.0
474354	21.0	1.0
100151657	0.0	0.0
100151658	0.0	0.0
100151654	0.0	0.0
161436	218.0	43.0
100151655	0.0	0.0
391584	1.0	1.0
100151656	6.0	0.0
100151650	0.0	0.0
100151651	0.0	0.0
391589	3.0	7.0
100151652	0.0	0.0
100151668	1.0	2.0
391592	4.0	1.0
100151664	0.0	0.0
100151665	0.0	0.0
100151666	0.0	0.0
161424	3517.0	2423.0
100151667	0.0	0.0
391598	3.0	0.0
100151661	1.0	0.0
100151663	0.0	0.0
474338	11.0	10.0
474337	0.0	0.0
197370	2404.0	3836.0
220112	6.0	2.0
246744	2.0	3.0
220115	10.0	3.0
93273	66.0	11.0
100271459	0.0	0.0
100271458	0.0	0.0
81298	0.0	0.0
81299	0.0	0.0
100271457	0.0	0.0
100271456	0.0	0.0
100271451	2.0	0.0
81295	0.0	0.0
100271452	0.0	0.0
220108	580.0	145.0
220107	34.0	50.0
100271448	1.0	0.0
100271447	1.0	2.0
100271449	0.0	0.0
100271444	2.0	2.0
100271445	0.0	0.0
81285	16.0	14.0
81282	0.0	0.0
197350	19.0	19.0
246720	3.0	2.0
401399	28.0	17.0
401398	39.0	78.0
246721	4.0	0.0
220134	63.0	178.0
401397	1373.0	1960.0
246723	19.0	8.0
220136	134.0	202.0
401393	0.0	10.0
100271437	0.0	0.0
100271439	1.0	1.0
100271438	1.0	0.0
100271433	0.0	0.0
100271435	0.0	0.0
100271434	0.0	0.0
197342	447.0	251.0
246731	7.0	4.0
401387	5.0	1.0
100271419	0.0	0.0
102724127	0.0	0.0
246737	51.0	51.0
100271420	0.0	0.0
197358	281.0	272.0
199990	1172.0	1825.0
246785	45.0	47.0
105664404	0.0	0.0
100271408	0.0	0.0
100271407	0.0	0.0
440970	0.0	1.0
220158	0.0	0.0
283726	139.0	104.0
100271414	0.0	0.0
100887075	0.0	0.0
439990	42.0	16.0
100271411	0.0	0.0
100271410	2.0	0.0
220164	134.0	189.0
100271413	0.0	0.0
197320	1075.0	498.0
439996	4.0	0.0
100887074	0.0	0.0
439992	1661.0	38.0
100887073	0.0	1.0
197322	1216.0	1491.0
439994	178.0	146.0
102724105	446.0	217.0
220147	0.0	1.0
100271404	0.0	0.0
100887067	12.0	4.0
102724101	0.0	0.0
100271406	1.0	1.0
100271405	3.0	0.0
100271400	0.0	0.0
283711	0.0	0.0
100271402	0.0	0.0
197331	5.0	4.0
197335	937.0	1086.0
440993	860.0	358.0
440992	23.0	14.0
161394	155.0	198.0
199964	107.0	40.0
8000	127.0	32.0
8001	31.0	444.0
246777	206.0	60.0
246778	6.0	3.0
606495	259.0	205.0
199974	344.0	9099.0
8013	1147.0	104.0
22911	1344.0	1112.0
439949	195.0	39.0
22913	5480.0	8101.0
643421	1.0	0.0
22914	19.0	9.0
22915	4337.0	608.0
439945	0.0	0.0
22916	4786.0	4946.0
731605	9.0	9.0
22917	6.0	12.0
10929	5315.0	4210.0
10928	5778.0	5320.0
56252	8269.0	4907.0
56253	32.0	45.0
401331	164.0	143.0
81207	0.0	0.0
83869	0.0	0.0
81208	0.0	0.0
81209	0.0	0.0
83877	2009.0	3149.0
56259	2187.0	2736.0
83876	104.0	131.0
81215	0.0	0.0
83879	265.0	123.0
10934	2.0	1.0
83878	272.0	124.0
283768	3.0	0.0
10933	11698.0	11903.0
10936	205.0	70.0
56254	5204.0	5349.0
83873	15.0	3.0
256148	0.0	0.0
81210	2.0	0.0
283767	0.0	0.0
56255	6260.0	6559.0
83872	5877.0	3605.0
10935	7010.0	7817.0
81211	0.0	0.0
56256	2991.0	2806.0
10938	3054.0	6293.0
83875	100.0	22.0
83874	1008.0	830.0
56257	4815.0	5704.0
22907	4443.0	3634.0
643414	18.0	2.0
439953	13.0	8.0
22908	3167.0	2732.0
83871	3754.0	4002.0
22909	1584.0	1099.0
283761	0.0	0.0
439954	4.0	2.0
643418	0.0	1.0
10930	14.0	5.0
439950	0.0	0.0
22921	890.0	2255.0
8022	0.0	0.0
440926	171.0	740.0
22924	1030.0	1261.0
440925	10.0	22.0
8028	2480.0	1679.0
22925	5155.0	1387.0
8029	224.0	109.0
22926	5095.0	10827.0
439934	0.0	0.0
22927	789.0	714.0
8027	1369.0	1754.0
22928	3969.0	7330.0
439936	1.0	0.0
56261	4829.0	2392.0
56262	5013.0	4664.0
10939	3597.0	4122.0
401321	252.0	162.0
8021	5522.0	6282.0
83858	512.0	248.0
22920	2761.0	6405.0
56260	184.0	99.0
10943	1745.0	1529.0
56269	0.0	0.0
83866	0.0	0.0
81203	1.0	0.0
10942	257.0	480.0
81204	0.0	0.0
10945	8234.0	15488.0
83868	0.0	0.0
81205	0.0	0.0
10944	6404.0	12432.0
83867	0.0	0.0
10947	1708.0	2229.0
56265	9396.0	3634.0
83862	1428.0	3096.0
401316	68.0	41.0
83861	1531.0	1122.0
283755	600.0	81.0
10946	5553.0	5414.0
56267	2443.0	2307.0
10949	8731.0	11633.0
81201	0.0	0.0
10948	1777.0	2326.0
256158	853.0	814.0
83863	0.0	0.0
81202	0.0	0.0
22918	5156.0	11055.0
22919	6513.0	9343.0
439941	0.0	0.0
83860	1079.0	970.0
8019	3001.0	3377.0
10941	0.0	1.0
643427	36.0	22.0
10940	484.0	453.0
8036	2957.0	3598.0
8034	1331.0	1034.0
440957	331.0	535.0
440956	0.0	0.0
440955	1.0	0.0
8038	5479.0	10670.0
10907	2115.0	3143.0
10906	3157.0	4860.0
440952	99.0	50.0
10908	2160.0	3802.0
93210	2050.0	3475.0
8031	15266.0	12325.0
256130	0.0	0.0
56270	6814.0	5363.0
56271	3022.0	2706.0
8030	8270.0	6205.0
10910	2870.0	2101.0
83899	0.0	0.0
81236	0.0	0.0
283748	3.0	18.0
10912	122.0	696.0
283747	1.0	1.0
10911	0.0	0.0
10914	10593.0	8131.0
256126	51.0	48.0
83895	0.0	0.0
10913	274.0	10.0
83894	4.0	1.0
10916	19452.0	118035.0
83897	0.0	1.0
401303	96.0	113.0
10915	3610.0	2255.0
283742	2343.0	3670.0
83896	0.0	3.0
83891	1133.0	1350.0
83890	10.0	30.0
83893	0.0	0.0
81230	0.0	0.0
83892	6574.0	5239.0
22900	1847.0	1971.0
93202	2.0	0.0
22901	915.0	1170.0
22902	1809.0	1409.0
8045	571.0	1231.0
22903	3483.0	2007.0
22904	4261.0	8052.0
22905	2092.0	2099.0
8048	0.0	0.0
440944	568.0	279.0
22906	6501.0	4502.0
256144	0.0	0.0
10917	1.0	0.0
10919	4056.0	4718.0
83888	118.0	15.0
10921	4571.0	4164.0
283738	0.0	2.0
83887	20.0	2.0
10920	2642.0	4593.0
81226	0.0	0.0
10923	6418.0	18097.0
10922	1423.0	2005.0
83889	10.0	7.0
81228	0.0	0.0
83884	0.0	7.0
56287	2.0	0.0
81221	0.0	0.0
56288	6143.0	4443.0
10924	1039.0	825.0
10927	8287.0	10320.0
83886	132.0	108.0
81223	0.0	0.0
10926	423.0	659.0
81224	0.0	0.0
643447	3.0	0.0
643445	0.0	0.0
83882	151.0	370.0
83881	8.0	25.0
439965	16.0	3.0
643446	27.0	11.0
93233	47.0	58.0
256190	0.0	0.0
112401	0.0	0.0
106481976	0.0	0.0
8050	1521.0	2332.0
106481977	0.0	0.0
106481974	0.0	0.0
401375	25.0	22.0
106481975	0.0	0.0
106481978	2.0	0.0
106481979	0.0	0.0
106481980	2.0	2.0
