id	47f0749e-01c7-4d8c-8926-06293c4a9b4e	7e56863a-53f2-4c94-9cf0-053d72b4d5ee
1951	259.0	351.0
1950	560.0	1417.0
283820	543.0	398.0
1959	3264.0	1273.0
1958	68639.0	18229.0
1956	12168.0	1857.0
1955	9414.0	5746.0
1965	4210.0	3183.0
1964	5277.0	4781.0
199857	723.0	473.0
1962	1054.0	631.0
1961	6.0	8.0
1960	3893.0	1500.0
220296	119.0	9.0
1969	1558.0	1063.0
1968	15634.0	18049.0
1967	3671.0	2406.0
114904	567.0	2983.0
114905	292.0	271.0
114907	45369.0	10108.0
114908	21041.0	21523.0
340094	0.0	0.0
643783	180.0	117.0
114900	66.0	37.0
653108	9.0	0.0
401450	0.0	0.0
114902	0.0	0.0
1975	43606.0	32192.0
1974	33065.0	13119.0
1973	368.0	141.0
283888	1.0	4.0
401447	0.0	0.0
653113	226.0	146.0
1979	17272.0	12510.0
1978	608.0	1351.0
1977	2059.0	1197.0
643790	18.0	3.0
1990	0.0	2.0
256281	811.0	706.0
1987	0.0	1.0
1986	3.0	2.0
1984	12424.0	10775.0
1983	19341.0	9339.0
1982	51793.0	39288.0
283876	197.0	92.0
1981	21435.0	16404.0
1980	22.0	9.0
283871	565.0	843.0
283870	78.0	56.0
105375616	0.0	0.0
340075	193.0	473.0
340073	0.0	2.0
653125	1.0	1.0
401431	147.0	163.0
83528	1.0	0.0
1998	3427.0	2174.0
1997	9313.0	4284.0
283869	10.0	23.0
1996	16.0	15.0
401428	14.0	20.0
83538	274.0	235.0
1995	1.0	0.0
401427	146.0	108.0
283867	4.0	81.0
1994	4306.0	4232.0
1993	58.0	116.0
1992	4835.0	3816.0
1991	5.0	3.0
283860	8.0	4.0
83530	12.0	3.0
340069	0.0	0.0
1999	9190.0	13066.0
105375606	3.0	0.0
340061	2545.0	5190.0
653115	143.0	45.0
653121	589.0	494.0
653122	92.0	75.0
283854	0.0	0.0
653123	0.0	0.0
401491	49.0	22.0
100124412	0.0	0.0
653147	3.0	2.0
401498	0.0	31.0
653149	7.0	2.0
401497	0.0	0.0
401494	674.0	3230.0
401492	857.0	105.0
83550	0.0	0.0
83552	0.0	0.0
83551	0.0	0.0
114932	6952.0	3988.0
83539	831.0	178.0
83547	297.0	373.0
83546	8.0	62.0
653140	23.0	4.0
83549	2646.0	1460.0
83548	3096.0	1361.0
83543	4209.0	1348.0
653145	453.0	250.0
83544	1621.0	1590.0
83541	1009.0	1225.0
83540	44.0	263.0
126917	5708.0	837.0
340037	15.0	16.0
114926	2139.0	2325.0
114928	2044.0	573.0
339044	5.0	1.0
256297	4.0	3.0
401474	1933.0	1537.0
653174	0.0	0.0
653175	2.0	1.0
340024	0.0	1.0
114915	1977.0	1686.0
401466	1766.0	1516.0
653162	42.0	30.0
653163	0.0	0.0
283899	2629.0	2390.0
653166	0.0	0.0
283897	192.0	125.0
339145	7.0	83.0
391723	0.0	0.0
391722	8.0	15.0
10778	2578.0	1750.0
10777	8.0	1.0
10772	6051.0	4566.0
340120	3.0	2.0
10771	11760.0	8464.0
10773	1015.0	922.0
10776	9916.0	5904.0
10775	1847.0	1222.0
10788	8083.0	5771.0
391739	1.0	1.0
10781	1950.0	945.0
10780	928.0	391.0
10783	3237.0	2901.0
10782	2337.0	1253.0
10785	410.0	251.0
10787	14082.0	10916.0
10786	0.0	1.0
102606463	875.0	200.0
731308	0.0	0.0
339122	224.0	142.0
339123	3021.0	3264.0
102606462	0.0	0.0
391701	0.0	2.0
391703	0.0	0.0
151827	112.0	52.0
126826	3.0	1.0
643719	48.0	17.0
10755	3801.0	4095.0
151825	1.0	1.0
10758	3172.0	2210.0
126823	357.0	897.0
126820	39.0	105.0
10750	67.0	57.0
10752	1972.0	3205.0
10751	0.0	0.0
10753	202.0	1034.0
643714	2.0	1.0
138864	0.0	0.0
391712	8.0	7.0
391714	1.0	0.0
114836	167.0	209.0
10767	3513.0	2019.0
10766	5412.0	4484.0
151835	13.0	8.0
10769	7171.0	7880.0
391718	0.0	0.0
10768	14611.0	7992.0
126811	0.0	0.0
643723	15.0	14.0
10761	10.0	188.0
10763	11357.0	3327.0
10762	3476.0	2882.0
10765	7064.0	11040.0
101929179	0.0	0.0
388112	2.0	1.0
339105	33.0	36.0
83707	952.0	1118.0
83706	543.0	1147.0
10734	362.0	109.0
10733	189.0	573.0
83714	699.0	172.0
10736	19.0	30.0
401648	1.0	0.0
643739	0.0	0.0
10735	12147.0	8446.0
401647	500.0	147.0
10738	0.0	0.0
401646	0.0	0.0
10737	9.0	4.0
10739	1.0	0.0
376132	0.0	0.0
10730	10681.0	7981.0
101929184	1.0	1.0
10732	1172.0	977.0
138804	0.0	0.0
138805	0.0	0.0
138802	0.0	0.0
138803	0.0	0.0
643751	30.0	14.0
124221	44.0	40.0
124222	375.0	5219.0
114897	1964.0	1406.0
114898	143.0	72.0
124220	3547.0	8392.0
114899	384.0	1684.0
391777	26.0	20.0
10745	727.0	1005.0
56104	131.0	32.0
83700	4293.0	1781.0
401638	1.0	0.0
10744	0.0	1.0
56105	66.0	56.0
10747	231.0	44.0
401637	0.0	0.0
56106	571.0	94.0
10746	4467.0	4544.0
56107	348.0	100.0
10749	11267.0	5373.0
56100	497.0	127.0
401634	0.0	0.0
10748	133.0	123.0
56101	844.0	96.0
56102	111.0	20.0
56103	399.0	92.0
643744	5.0	11.0
10741	2637.0	1428.0
56108	171.0	66.0
10740	46.0	44.0
643749	274.0	94.0
56109	325.0	117.0
10743	3540.0	3849.0
342732	2.0	3.0
10742	2850.0	2419.0
101929198	0.0	0.0
101929196	4.0	5.0
100420811	5.0	0.0
114884	1577.0	1371.0
317774	2.0	1.0
114885	1441.0	1149.0
401630	0.0	0.0
317772	0.0	1.0
100419821	1.0	2.0
56110	257.0	66.0
317778	0.0	0.0
83729	18.0	8.0
317775	0.0	0.0
83734	392.0	387.0
10712	1536.0	3046.0
83733	96.0	44.0
10714	1865.0	1439.0
126868	8.0	6.0
317769	0.0	1.0
100419829	0.0	0.0
10713	3822.0	2727.0
317768	0.0	0.0
10716	1.0	0.0
100419827	0.0	0.0
56111	475.0	91.0
10715	17.0	10.0
56112	135.0	43.0
56113	315.0	152.0
83732	1392.0	777.0
10718	24.0	4.0
10717	655.0	471.0
56114	67.0	8.0
388125	75.0	101.0
401629	2.0	0.0
317781	1792.0	1082.0
388122	2.0	2.0
83719	5848.0	3181.0
56120	7.0	2.0
56121	225.0	114.0
114876	7960.0	5711.0
388121	263.0	303.0
83716	2773.0	7089.0
83715	481.0	2179.0
114879	3237.0	3016.0
100420829	0.0	0.0
10723	5073.0	5693.0
56126	258.0	112.0
83723	134.0	230.0
126859	18.0	22.0
56127	346.0	99.0
10725	6115.0	2766.0
56128	98.0	28.0
56129	358.0	167.0
10724	17853.0	10635.0
114880	752.0	1002.0
56122	658.0	318.0
388115	1605.0	394.0
401613	12.0	4.0
114881	886.0	546.0
10726	7703.0	5464.0
56123	205.0	125.0
401612	206.0	114.0
114882	4747.0	4373.0
56124	131.0	91.0
10728	16780.0	15267.0
114883	13729.0	4297.0
56125	102.0	81.0
643766	1.0	0.0
10721	44.0	120.0
10720	44.0	6.0
100420830	2.0	0.0
136259	8.0	9.0
100420834	0.0	0.0
317751	62.0	38.0
124274	0.0	2.0
388152	20.0	35.0
317754	0.0	0.0
317753	0.0	0.0
317749	1163.0	715.0
342705	0.0	1.0
151888	54.0	37.0
151887	13131.0	14911.0
136263	4.0	0.0
100420841	0.0	0.0
101929145	444.0	215.0
100420843	0.0	0.0
100293090	2286.0	1538.0
148254	719.0	262.0
317762	2155.0	1380.0
317761	14.0	6.0
100419854	0.0	0.0
317760	27.0	4.0
317767	1.0	4.0
100271715	47.0	40.0
148252	662.0	964.0
100271722	583.0	329.0
199834	0.0	0.0
388135	76.0	157.0
101929152	23.0	5.0
100420854	0.0	0.0
222950	95.0	20.0
100419867	0.0	0.0
148266	452.0	341.0
100419868	8.0	2.0
148268	597.0	353.0
100419866	4.0	1.0
100420859	0.0	0.0
124245	2994.0	1674.0
317729	0.0	1.0
136288	6.0	65.0
199800	70.0	38.0
101930150	0.0	0.0
163882	2963.0	3707.0
388165	197.0	37.0
100419873	0.0	0.0
100271700	104.0	65.0
100271703	0.0	0.0
100271702	42.0	54.0
100420875	0.0	0.0
100420877	1.0	0.0
388199	0.0	1.0
22794	10761.0	6374.0
22795	362.0	1819.0
22796	3141.0	4362.0
22797	100.0	435.0
22798	26.0	5.0
317705	0.0	0.0
317703	0.0	0.0
317702	0.0	0.0
138882	0.0	5.0
138883	1.0	0.0
138881	8.0	6.0
100420881	0.0	0.0
388181	0.0	0.0
100419893	2.0	4.0
222967	1.0	2.0
219333	2623.0	1451.0
136227	11.0	33.0
222962	570.0	382.0
148213	492.0	347.0
388182	120.0	24.0
100419895	1.0	0.0
317716	0.0	7.0
148203	363.0	279.0
317719	27.0	5.0
148206	414.0	327.0
163859	2075.0	2263.0
101929110	9.0	6.0
101929111	0.0	0.0
219348	1048.0	440.0
219347	327.0	161.0
100420898	4.0	2.0
148223	1443.0	1033.0
10799	253.0	233.0
136242	9.0	6.0
10791	589.0	609.0
10794	140.0	75.0
10793	553.0	804.0
10795	2929.0	1564.0
10798	0.0	0.0
10797	2548.0	2663.0
101929121	0.0	0.0
101929120	0.0	1.0
101929127	6.0	2.0
317701	2.0	1.0
220323	1678.0	2026.0
148231	0.0	1.0
148229	75.0	129.0
151877	33.0	7.0
151871	0.0	0.0
93035	362.0	2.0
161176	2319.0	782.0
56097	27.0	14.0
56098	15.0	7.0
56099	836.0	267.0
93034	28.0	32.0
283927	271.0	124.0
220359	21.0	58.0
653073	0.0	0.0
653075	3.0	0.0
256302	3156.0	1512.0
105373144	0.0	0.0
81050	0.0	0.0
199786	13.0	16.0
256309	185.0	142.0
100420792	4.0	0.0
95681	1255.0	1790.0
283914	0.0	0.0
81047	0.0	0.0
197131	2853.0	1673.0
197135	37.0	46.0
653061	0.0	2.0
93058	467.0	217.0
161198	1614.0	1337.0
283902	1.0	1.0
220382	44.0	24.0
81078	9.0	5.0
81079	0.0	2.0
81075	0.0	0.0
81076	0.0	0.0
100114903	0.0	2.0
199777	1166.0	536.0
81061	0.0	0.0
653082	709.0	66.0
81090	0.0	0.0
100271649	0.0	0.0
199746	400.0	226.0
100271655	9.0	11.0
81099	0.0	0.0
100271650	8.0	6.0
199745	337.0	300.0
148170	343.0	279.0
256364	2592.0	2339.0
163786	390.0	374.0
220388	90.0	54.0
100271639	0.0	0.0
163782	900.0	498.0
100271646	51.0	31.0
283953	0.0	0.0
256355	18.0	11.0
100271644	0.0	0.0
283951	474.0	628.0
256356	2417.0	980.0
100271643	1.0	1.0
100271640	5.0	1.0
81081	0.0	0.0
161159	28.0	2.0
148189	741.0	522.0
93099	3159.0	1002.0
100271627	4.0	5.0
283948	177.0	120.0
256329	178.0	263.0
100271634	0.0	0.0
100271636	0.0	0.0
100271630	0.0	1.0
100271633	0.0	0.0
100271632	1.0	1.0
199720	29.0	46.0
93082	50.0	117.0
161145	1156.0	873.0
100271617	0.0	0.0
100271616	1.0	3.0
161142	8.0	5.0
100271619	0.0	0.0
148198	141.0	9.0
100271618	1.0	4.0
100271624	0.0	0.0
100271623	1.0	1.0
283933	206.0	259.0
100271625	0.0	1.0
93081	294.0	221.0
100271620	5.0	2.0
283932	134.0	259.0
100271622	2.0	0.0
100271621	2.0	0.0
199731	3207.0	2042.0
100124332	1.0	0.0
643664	4.0	1.0
256394	552.0	375.0
83637	5149.0	7086.0
83636	1957.0	1234.0
401565	4.0	2.0
401563	14.0	16.0
401562	4.0	0.0
401561	36.0	7.0
283999	0.0	0.0
283994	2.0	1.0
643668	5.0	3.0
283991	1695.0	1131.0
340198	6.0	2.0
643669	18.0	5.0
340192	0.0	0.0
643680	18.0	6.0
197196	1.0	2.0
56033	60.0	24.0
401551	2.0	88.0
83657	185.0	305.0
83656	2.0	0.0
83659	7.0	222.0
283989	1664.0	1277.0
83658	5311.0	3589.0
401548	3445.0	2235.0
56034	2460.0	2106.0
283987	4286.0	2163.0
256369	2.0	0.0
401546	6461.0	680.0
83655	0.0	0.0
283985	3.0	6.0
283982	3.0	0.0
283981	49.0	30.0
643677	5.0	1.0
83650	2.0	1.0
197187	115.0	75.0
449520	2.0	5.0
401541	250.0	542.0
401540	0.0	0.0
83639	6.0	2.0
83638	2370.0	2121.0
256380	92.0	47.0
449518	0.0	0.0
83648	605.0	646.0
401537	2.0	3.0
83647	0.0	0.0
83641	9220.0	5487.0
401535	19.0	2.0
83643	3901.0	978.0
401533	0.0	0.0
643689	3.0	3.0
283971	3.0	1.0
83640	1191.0	389.0
283970	9.0	2.0
114826	1383.0	547.0
114827	107.0	276.0
378706	0.0	0.0
378707	0.0	0.0
378708	168.0	194.0
339184	2.0	6.0
339186	0.0	0.0
56052	1129.0	1819.0
114821	468.0	74.0
114822	981.0	1286.0
114823	10790.0	4105.0
114824	5.0	7.0
114825	1228.0	1031.0
643699	81.0	37.0
340168	0.0	0.0
114815	209.0	393.0
114817	0.0	0.0
114818	3460.0	279.0
114819	369.0	156.0
339175	1087.0	801.0
56063	557.0	433.0
653017	0.0	0.0
56061	3813.0	6277.0
56062	151.0	56.0
114814	136.0	89.0
83667	886.0	1070.0
83666	4163.0	4550.0
83660	4935.0	3208.0
340156	168.0	45.0
83661	24.0	44.0
114804	449.0	178.0
114805	20.0	36.0
340152	33.0	50.0
339168	0.0	0.0
114800	118.0	49.0
114801	535.0	741.0
93010	282.0	199.0
114803	3456.0	1497.0
83697	2.0	4.0
81034	1420.0	1429.0
81035	2715.0	2882.0
83696	2421.0	2344.0
83699	3944.0	1221.0
81037	6095.0	5521.0
83698	35.0	6.0
401588	284.0	126.0
83693	2427.0	1431.0
81030	54.0	83.0
83692	3803.0	2735.0
81031	4934.0	3927.0
83695	1858.0	1459.0
81033	1.0	18.0
83694	277.0	88.0
340146	4.0	0.0
83690	9615.0	1057.0
81027	11.0	8.0
81029	1007.0	229.0
653042	0.0	0.0
653045	0.0	2.0
81025	0.0	2.0
401577	193.0	199.0
22877	5709.0	2922.0
22878	3925.0	3008.0
22879	4099.0	2056.0
22870	3924.0	3688.0
22871	140.0	13.0
22872	14194.0	15489.0
22873	1020.0	391.0
22874	10483.0	10664.0
22875	1394.0	512.0
22876	2460.0	1082.0
10899	5110.0	10435.0
10898	1407.0	1387.0
10891	152.0	62.0
136540	0.0	0.0
10890	9077.0	7643.0
10893	699.0	77.0
10892	2167.0	1832.0
136541	0.0	3.0
10895	0.0	0.0
342426	0.0	0.0
10894	2112.0	128.0
10897	1932.0	2983.0
10896	11.0	22.0
22888	1378.0	753.0
22889	2251.0	1991.0
22880	3727.0	3130.0
124540	7078.0	6291.0
22881	926.0	465.0
22882	4852.0	3907.0
22883	21091.0	14158.0
22884	2464.0	1365.0
22885	4067.0	1179.0
22887	6111.0	3868.0
342419	0.0	0.0
124538	0.0	0.0
124535	6.0	5.0
148523	679.0	977.0
283598	0.0	0.0
283596	180.0	65.0
283592	6.0	0.0
22856	6335.0	3511.0
161514	0.0	0.0
731424	1.0	1.0
22858	3893.0	1453.0
22859	3232.0	3682.0
22850	2665.0	2595.0
22852	905.0	514.0
22853	3090.0	2608.0
22854	25.0	24.0
10877	0.0	0.0
10876	4.0	0.0
100419909	0.0	0.0
10879	151.0	1170.0
10878	37.0	10.0
148534	426.0	649.0
104169670	28.0	2.0
104169671	0.0	0.0
100419903	4.0	0.0
283587	5.0	10.0
10871	66.0	170.0
10870	80.0	175.0
10873	824.0	650.0
10875	3333.0	2141.0
10874	7.0	3.0
22866	269.0	50.0
22868	2155.0	1752.0
22869	1814.0	848.0
100309464	1.0	0.0
161502	25.0	3.0
100420901	0.0	0.0
22861	1725.0	785.0
22862	6605.0	3343.0
22863	2577.0	1924.0
22864	2858.0	2295.0
22865	3.0	3.0
10888	6.0	8.0
56203	6.0	6.0
643609	0.0	0.0
56204	6732.0	5233.0
10887	16.0	4.0
124512	1023.0	780.0
148545	6.0	3.0
283579	1.0	0.0
283578	3298.0	2633.0
10880	0.0	1.0
283576	2.0	3.0
10882	210.0	95.0
10881	0.0	0.0
10884	2499.0	4581.0
283571	44.0	21.0
10886	4.0	36.0
10885	3082.0	2596.0
22834	11247.0	5557.0
22835	732.0	444.0
22836	4435.0	4171.0
22837	3734.0	4872.0
101929059	29.0	7.0
22838	3023.0	3781.0
22839	5293.0	4010.0
100420910	2.0	0.0
100420916	0.0	0.0
22832	1044.0	566.0
124590	11.0	2.0
10855	131.0	186.0
10857	10960.0	8497.0
10856	4135.0	3939.0
10859	152.0	337.0
10858	78.0	38.0
100126793	31.0	27.0
10850	0.0	0.0
643617	3.0	1.0
643615	7.0	5.0
100126791	296.0	287.0
22844	61.0	150.0
22845	951.0	941.0
22846	1245.0	1640.0
22847	2760.0	1288.0
22848	3159.0	2218.0
22849	1056.0	605.0
112597	404.0	538.0
100420920	0.0	0.0
100420921	0.0	0.0
100420924	1.0	0.0
124583	7762.0	4257.0
100420926	1.0	3.0
22841	1510.0	1285.0
100420927	1.0	0.0
100419930	0.0	1.0
22843	56.0	35.0
10866	1110.0	1797.0
100420919	0.0	0.0
10865	5737.0	2185.0
10868	2640.0	1608.0
10867	7177.0	5229.0
10869	5930.0	3731.0
10861	334.0	199.0
101929074	159.0	88.0
10864	1.0	3.0
101929071	0.0	0.0
10863	554.0	717.0
22813	2.0	0.0
22814	0.0	0.0
643641	1894.0	1638.0
22815	0.0	0.0
22816	0.0	0.0
22818	11576.0	11247.0
10829	1.0	0.0
100419945	0.0	0.0
83849	79.0	38.0
83855	743.0	1301.0
10833	1.0	1.0
83854	13.0	27.0
83857	6100.0	1219.0
10835	1.0	2.0
83856	195.0	356.0
10834	0.0	0.0
83851	11.0	2.0
10837	0.0	0.0
100419948	0.0	0.0
83850	260.0	31.0
10836	0.0	0.0
100419949	0.0	0.0
83853	35.0	374.0
10838	1579.0	1476.0
83852	1995.0	704.0
124565	7537.0	6639.0
100419947	2.0	0.0
22808	4495.0	1546.0
22809	1736.0	1678.0
101929082	0.0	0.0
101929083	0.0	0.0
10830	0.0	1.0
643637	5.0	0.0
22822	4057.0	3519.0
22823	1312.0	1004.0
22824	1370.0	591.0
101929086	2.0	1.0
22826	6729.0	3859.0
22827	7912.0	5881.0
643653	0.0	0.0
22828	4791.0	2329.0
22829	3.0	0.0
112574	3536.0	2904.0
100419955	2.0	0.0
56241	2303.0	1976.0
100420946	0.0	0.0
56242	1055.0	566.0
22820	10885.0	11875.0
22821	1955.0	1698.0
100419950	1.0	0.0
10844	5304.0	3538.0
83844	1.0	0.0
10846	199.0	345.0
10845	3719.0	1878.0
10848	4131.0	3273.0
56243	25434.0	9426.0
10847	13009.0	15205.0
56244	15.0	7.0
56245	18.0	4.0
10849	231.0	232.0
56246	190.0	38.0
643646	118.0	32.0
10840	628.0	115.0
10842	4.0	1.0
101929093	0.0	0.0
10841	8.0	8.0
643648	0.0	0.0
101929010	7.0	4.0
100420950	1.0	0.0
100420952	0.0	0.0
100419964	0.0	0.0
100419962	0.0	0.0
100271605	0.0	0.0
100419963	0.0	0.0
100271613	0.0	0.0
100271611	0.0	0.0
100419968	0.0	0.0
100271610	0.0	0.0
101929026	0.0	0.0
101929025	1.0	1.0
100419978	0.0	0.0
100420968	0.0	0.0
100419974	0.0	0.0
391458	0.0	0.0
100419971	0.0	0.0
100419972	2.0	0.0
100271601	0.0	0.0
100419979	0.0	0.0
100420972	0.0	0.0
100420975	0.0	0.0
100419989	0.0	0.0
391428	0.0	0.0
100419995	0.0	0.0
100419996	2.0	0.0
391436	0.0	1.0
161582	91.0	82.0
124599	9.0	77.0
101929052	0.0	0.0
391485	1.0	0.0
222611	3.0	3.0
100187716	0.0	0.0
391490	3.0	0.0
391496	0.0	0.0
22899	1075.0	811.0
391462	1.0	0.0
22891	199.0	350.0
22893	2634.0	1643.0
22894	4091.0	2271.0
22895	14.0	0.0
148581	2.0	0.0
22897	2279.0	1916.0
22898	957.0	864.0
22890	3133.0	1669.0
391470	0.0	0.0
391472	1.0	0.0
391475	0.0	0.0
101929008	32.0	98.0
222659	10.0	0.0
440894	60.0	34.0
222658	6690.0	4272.0
102724035	0.0	0.0
100271575	3.0	4.0
100271577	0.0	0.0
100271571	0.0	0.0
81175	10.0	9.0
81176	8.0	4.0
100271570	1.0	2.0
93145	1064.0	1093.0
440888	0.0	0.0
222642	4.0	3.0
222643	118.0	56.0
401289	2.0	1.0
401288	65.0	24.0
401285	0.0	0.0
81166	0.0	0.0
100271564	10.0	12.0
81168	0.0	0.0
100271566	2.0	1.0
81169	0.0	0.0
81162	1.0	0.0
81163	0.0	0.0
100271563	0.0	0.0
81164	0.0	0.0
81160	0.0	0.0
391387	0.0	0.0
102724018	0.0	0.0
100271553	0.0	0.0
100271550	0.0	0.0
81196	0.0	0.0
100271552	1.0	2.0
100271551	1.0	0.0
81198	0.0	0.0
81191	0.0	0.0
81192	0.0	0.0
81193	0.0	0.0
81194	0.0	0.0
450232	0.0	2.0
401260	0.0	0.0
220001	41.0	33.0
222662	7.0	6.0
401265	214.0	99.0
222663	128.0	360.0
220002	1852.0	1979.0
93166	162.0	214.0
401264	781.0	401.0
220004	151.0	98.0
100271539	0.0	0.0
401262	24.0	33.0
93164	748.0	290.0
100271547	0.0	0.0
100271549	0.0	1.0
81188	0.0	0.0
100271543	0.0	0.0
102724000	0.0	0.0
100271545	0.0	0.0
401258	31.0	18.0
81185	0.0	0.0
81187	0.0	0.0
81182	0.0	0.0
207063	1438.0	893.0
440854	42.0	2.0
222698	96.0	21.0
222696	153.0	30.0
161497	5.0	12.0
100271529	0.0	4.0
222699	45.0	14.0
100271536	0.0	0.0
100271538	4.0	2.0
100271537	0.0	0.0
93190	0.0	17.0
283601	0.0	0.0
100271531	0.0	2.0
283600	0.0	4.0
220042	154.0	290.0
93183	1558.0	2734.0
100271518	0.0	0.0
100271517	0.0	0.0
93185	4538.0	4134.0
100271525	0.0	0.0
100271526	18.0	9.0
100271521	0.0	0.0
100271520	0.0	0.0
220032	2.0	7.0
100271523	0.0	0.0
100271522	0.0	1.0
100271507	0.0	0.0
100271506	0.0	0.0
100271516	0.0	0.0
100271510	0.0	0.0
220064	1116.0	626.0
220047	2.0	2.0
100271503	0.0	0.0
10808	6807.0	3481.0
56130	548.0	81.0
10807	1521.0	970.0
56131	1002.0	250.0
56132	301.0	121.0
10809	8562.0	5137.0
220081	13.0	12.0
83756	77.0	35.0
10811	653.0	490.0
56137	96.0	149.0
10810	1639.0	330.0
83755	0.0	0.0
56138	223.0	79.0
83758	218.0	130.0
10813	1797.0	1883.0
56139	1075.0	173.0
401207	324.0	339.0
220082	6.0	0.0
83757	3.0	13.0
83752	10997.0	5075.0
56133	370.0	117.0
10815	334.0	316.0
10814	9.0	0.0
56134	43.0	41.0
10817	321.0	173.0
56135	48.0	23.0
10816	0.0	0.0
283643	231.0	497.0
56136	18.0	5.0
643535	2.0	1.0
643536	0.0	0.0
22800	1215.0	315.0
22801	2925.0	4647.0
643550	4.0	4.0
22802	237.0	61.0
22803	9547.0	6334.0
440804	0.0	2.0
22806	576.0	564.0
22807	1134.0	1495.0
10819	161.0	107.0
56140	25.0	8.0
10818	5108.0	2979.0
56141	27.0	11.0
56142	106.0	18.0
56143	17.0	39.0
83737	5066.0	3375.0
220070	5.0	0.0
10822	0.0	0.0
283638	4552.0	3070.0
83744	580.0	303.0
10821	2.0	1.0
10824	1.0	3.0
83746	2631.0	2088.0
10823	0.0	0.0
83741	0.0	0.0
283635	2875.0	2306.0
10826	6519.0	967.0
220074	1247.0	1725.0
56144	188.0	25.0
10825	1360.0	903.0
56145	162.0	41.0
83740	0.0	0.0
83743	2533.0	2061.0
56146	77.0	6.0
10828	2.0	7.0
10827	1586.0	2564.0
83742	4404.0	4218.0
56147	37.0	14.0
283631	5.0	0.0
10820	5.0	1.0
440836	793.0	1206.0
643563	0.0	3.0
56154	3.0	1.0
81109	0.0	0.0
283629	161.0	47.0
56159	1.0	9.0
81115	0.0	0.0
81116	0.0	0.0
56155	123.0	61.0
283624	1035.0	321.0
102724097	256.0	126.0
256006	54.0	66.0
56156	0.0	1.0
81113	0.0	0.0
56157	0.0	0.0
56158	2.0	2.0
81114	0.0	0.0
81110	0.0	0.0
440829	0.0	19.0
440823	143.0	561.0
440822	0.0	1.0
56163	30.0	7.0
56164	15.0	11.0
256021	256.0	39.0
56165	32.0	37.0
83759	1342.0	1017.0
56160	1513.0	855.0
10800	305.0	501.0
283617	0.0	0.0
81104	0.0	0.0
10802	1853.0	2511.0
10801	17052.0	11174.0
10804	124.0	2.0
10803	7.0	2.0
56167	0.0	0.0
10806	2296.0	2279.0
56168	0.0	0.0
56169	9.0	60.0
643582	0.0	0.0
643586	1.0	2.0
256076	0.0	1.0
401253	0.0	2.0
56171	505.0	281.0
401251	14.0	3.0
56172	10954.0	5727.0
401250	5.0	0.0
81137	0.0	0.0
81138	0.0	0.0
83795	0.0	0.0
102724076	0.0	0.0
102724077	24.0	55.0
283688	0.0	0.0
401247	21.0	10.0
81136	0.0	0.0
283687	252.0	94.0
283685	0.0	0.0
93109	612.0	546.0
283682	2.0	1.0
100126825	0.0	0.0
93107	0.0	0.0
643596	10.0	25.0
56180	759.0	621.0
93100	1129.0	1305.0
401242	2.0	2.0
256085	0.0	0.0
56181	3745.0	1931.0
81126	0.0	0.0
81127	0.0	0.0
83787	2111.0	2952.0
283677	4.0	0.0
401237	748.0	301.0
83786	2636.0	2423.0
401236	473.0	267.0
283673	1645.0	77.0
93134	6516.0	2279.0
401233	0.0	0.0
401232	248.0	101.0
256051	1099.0	189.0
81159	0.0	0.0
81155	0.0	0.0
81156	0.0	0.0
100271597	0.0	1.0
283663	107.0	75.0
81153	0.0	0.0
100271596	0.0	1.0
100271595	1.0	0.0
100271590	0.0	0.0
100271591	0.0	0.0
93129	844.0	1298.0
283659	564.0	154.0
100271587	0.0	0.0
100271589	0.0	0.0
81140	0.0	0.0
100271583	0.0	0.0
283652	0.0	1.0
283651	180.0	119.0
100271585	0.0	0.0
100271584	0.0	3.0
100271581	0.0	0.0
22998	12074.0	4472.0
22999	54.0	8.0
100151676	0.0	0.0
100151677	0.0	0.0
100151678	0.0	0.0
22990	7000.0	2910.0
100151671	0.0	0.0
100151672	1.0	4.0
22992	11908.0	9774.0
22993	7429.0	2984.0
100151674	0.0	0.0
22994	1170.0	766.0
83903	19.0	45.0
22995	280.0	162.0
83902	0.0	1.0
22996	8663.0	6138.0
22997	326.0	306.0
100151670	0.0	0.0
100151686	0.0	0.0
100151687	0.0	0.0
100151688	0.0	0.0
100151682	0.0	0.0
100151683	0.0	0.0
100151684	0.0	1.0
100151685	0.0	0.0
100151681	0.0	0.0
56302	2.0	3.0
83901	0.0	0.0
342538	8.0	9.0
83900	0.0	0.0
56300	16.0	0.0
56301	107.0	40.0
124411	1231.0	1216.0
22976	1734.0	1772.0
22977	613.0	289.0
22978	2514.0	842.0
22979	345.0	227.0
22970	45.0	38.0
22971	1924.0	715.0
22974	171.0	1178.0
83932	900.0	974.0
10998	324.0	482.0
83931	3727.0	2304.0
342527	16.0	3.0
148418	123.0	32.0
83933	209.0	250.0
124404	5.0	24.0
10999	2869.0	1292.0
124401	757.0	872.0
124402	898.0	1647.0
83930	1542.0	1852.0
56311	1.0	2.0
10990	188.0	102.0
100126693	3.0	1.0
10992	16407.0	13897.0
606500	0.0	0.0
10991	93.0	46.0
10994	3406.0	2905.0
10993	73.0	638.0
22987	45.0	28.0
22989	13.0	6.0
22980	7190.0	3752.0
22981	1415.0	534.0
22982	3787.0	2546.0
22983	39.0	66.0
22984	3635.0	2728.0
22985	11246.0	6447.0
22986	2.0	67.0
