id	c1a570df-7a5f-44a1-9569-8a7eecb651d0	6c6c01b5-ee5b-4ef0-a44f-2b982033fe4c
10486	2673.0	2627.0
10485	21.0	1.0
100128103	0.0	0.0
10488	1488.0	6269.0
10487	22733.0	22277.0
100533184	0.0	0.0
10489	3724.0	7324.0
128553	5763.0	373.0
100861523	0.0	0.0
102466816	0.0	0.0
102466815	0.0	1.0
100861520	0.0	1.0
102466814	0.0	0.0
100861522	0.0	0.0
102466812	0.0	0.0
10459	655.0	1240.0
10458	806.0	5667.0
100873519	0.0	0.0
100873518	0.0	0.0
100873517	0.0	0.0
10451	7543.0	12990.0
100873512	0.0	1.0
10450	1248.0	2639.0
100873511	0.0	0.0
100873510	0.0	0.0
10452	619.0	2665.0
10455	3721.0	3076.0
100873516	0.0	0.0
10454	610.0	2021.0
100873515	0.0	0.0
10457	18619.0	6301.0
100873514	0.0	0.0
10456	2892.0	4344.0
100873513	0.0	0.0
346389	2395.0	3173.0
10460	65.0	991.0
100861530	12.0	0.0
100873509	0.0	0.0
10469	296.0	1088.0
100873508	0.0	0.0
100873507	0.0	0.0
100873506	0.0	0.0
10462	68.0	73.0
100873501	0.0	1.0
10461	703.0	1210.0
100873500	0.0	1.0
10464	1758.0	1972.0
10463	7278.0	6405.0
10466	2888.0	2868.0
100873505	0.0	0.0
10465	883.0	1511.0
100873504	0.0	0.0
10468	2388.0	293.0
100873503	0.0	0.0
10467	1480.0	4670.0
100873502	1.0	2.0
100873530	2.0	0.0
100861549	24.0	20.0
100861545	11.0	0.0
100861546	0.0	0.0
100861547	0.0	1.0
100861548	458.0	454.0
100861541	150.0	50.0
100861542	0.0	0.0
100861543	0.0	0.0
100861544	0.0	0.0
10437	4.0	32.0
10436	1001.0	1322.0
10439	2121.0	2019.0
10438	2249.0	1456.0
100873539	0.0	0.0
100873534	0.0	0.0
100873533	0.0	0.0
100873532	0.0	0.0
10430	3503.0	5241.0
100873531	0.0	0.0
100873538	0.0	0.0
100873537	0.0	0.0
10432	2225.0	3947.0
10435	630.0	586.0
100873536	0.0	7.0
10434	8008.0	24582.0
100873535	0.0	1.0
116535	1275.0	136.0
100861556	0.0	0.0
116534	2.0	9.0
100861552	0.0	0.0
100861553	0.0	0.0
100861554	0.0	1.0
100861555	59.0	322.0
10447	3744.0	3026.0
100873529	0.0	0.0
116540	145.0	222.0
100861550	0.0	0.0
10449	4073.0	1627.0
100873528	0.0	0.0
100861551	0.0	0.0
116541	288.0	1594.0
10440	3324.0	3937.0
100873523	0.0	0.0
100873522	0.0	0.0
100873521	0.0	2.0
100873520	0.0	0.0
10444	2195.0	5937.0
100873527	0.0	0.0
100873526	0.0	0.0
10443	8618.0	3877.0
10446	362.0	2726.0
100873525	0.0	0.0
10445	1148.0	2914.0
100873524	0.0	0.0
102466854	0.0	0.0
100189131	0.0	0.0
346470	0.0	0.0
116496	21713.0	11923.0
100533111	0.0	1.0
102466866	0.0	0.0
102466865	0.0	0.0
102466864	0.0	0.0
128467	3.0	2.0
647507	0.0	0.0
102466877	0.0	0.0
102466876	0.0	0.0
102466875	0.0	0.0
102466874	0.0	0.0
102466873	0.0	0.0
102466872	0.0	0.0
102466879	0.0	0.0
102466878	0.0	0.0
100128191	124.0	116.0
100128190	0.0	0.0
100533107	7.0	26.0
153443	1115.0	941.0
100533105	3.0	15.0
647532	0.0	1.0
100533106	43.0	44.0
102466889	0.0	47.0
116461	3208.0	1544.0
100128181	0.0	0.0
100128183	1.0	1.0
102466880	0.0	0.0
128439	298.0	844.0
106182249	0.0	0.0
100128179	0.0	0.0
83394	236.0	40.0
100128177	0.0	0.0
100128176	0.0	0.0
100128162	0.0	0.0
10390	2766.0	3249.0
128497	2.0	6.0
647569	0.0	0.0
10392	387.0	243.0
10391	524.0	39.0
10394	0.0	0.0
10393	1452.0	750.0
10396	1929.0	139.0
10395	3236.0	1253.0
1719	499.0	954.0
10398	19132.0	7332.0
1718	17012.0	126257.0
100128159	0.0	0.0
10397	7758.0	36144.0
1717	955.0	2490.0
1716	2567.0	3059.0
10399	63546.0	49856.0
128486	1264.0	2025.0
128488	22.0	1.0
128481	2.0	1.0
100508120	251.0	355.0
1723	406.0	530.0
100128140	8.0	7.0
100689073	0.0	0.0
100689074	0.0	0.0
100128145	2.0	2.0
1729	6166.0	6581.0
1728	3855.0	4799.0
1727	9700.0	9038.0
1725	875.0	3385.0
100287512	3.0	0.0
100287513	0.0	0.0
1734	381.0	258.0
1733	263.0	21340.0
1731	338.0	376.0
1730	2059.0	661.0
1739	6166.0	4419.0
1738	6403.0	4645.0
1737	3971.0	3554.0
1736	3087.0	4201.0
1735	44.0	5.0
100287505	0.0	0.0
751580	1.0	13.0
100287502	0.0	0.0
202658	0.0	1.0
1745	163.0	1.0
1743	3360.0	4519.0
1742	218.0	469.0
1741	1771.0	2632.0
1740	237.0	370.0
1749	18.0	7.0
1748	14.0	88.0
1747	71.0	465.0
1746	133.0	0.0
200008	0.0	0.0
200010	15.0	10.0
1756	7227.0	184.0
1755	8.0	1.0
1750	12.0	1.0
1759	600.0	261.0
1758	0.0	0.0
1757	63.0	435.0
1770	113.0	15.0
200014	1051.0	2071.0
1767	594.0	430.0
1763	211.0	291.0
1762	990.0	1402.0
1761	0.0	0.0
1760	583.0	835.0
1769	1.0	2.0
1768	370.0	57.0
153478	307.0	271.0
1781	5261.0	7260.0
1780	160.0	25.0
200025	0.0	0.0
1778	8556.0	15556.0
1777	1265.0	6802.0
1776	517.0	25.0
1775	0.0	122.0
1774	406.0	874.0
1773	163.0	707.0
200030	359.0	257.0
442190	0.0	0.0
442191	0.0	0.0
442192	0.0	0.0
153469	3.0	0.0
1791	0.0	0.0
442195	20.0	6.0
200035	93.0	96.0
442197	20.0	15.0
1789	150.0	189.0
442189	0.0	0.0
1788	1002.0	1250.0
1787	741.0	137.0
1786	1003.0	4774.0
1785	1296.0	5607.0
1783	4233.0	2920.0
1798	3670.0	6286.0
1797	636.0	601.0
1796	295.0	1104.0
1795	21.0	43.0
1794	328.0	497.0
1793	4880.0	8304.0
101180976	0.0	0.0
493753	2016.0	1875.0
550112	748.0	813.0
100873673	0.0	0.0
100873672	0.0	0.0
100873671	0.0	0.0
100873670	0.0	0.0
100287478	0.0	0.0
503636	7.0	0.0
503635	0.0	0.0
503638	79.0	7.0
503637	0.0	0.0
10536	153.0	2089.0
503643	8.0	6.0
10535	273.0	1567.0
100287472	1.0	1.0
10538	76.0	590.0
503645	16.0	7.0
10537	93.0	164.0
100287470	0.0	0.0
10539	2734.0	2885.0
503641	0.0	0.0
503640	8.0	6.0
100873677	0.0	0.0
100873676	0.0	1.0
100873675	0.0	0.0
100873674	0.0	0.0
10531	3373.0	2887.0
493987	11.0	0.0
10534	579.0	1459.0
100873679	0.0	0.0
10533	891.0	1655.0
100873678	0.0	0.0
100873662	0.0	0.0
100873661	0.0	0.0
100873660	0.0	0.0
503628	0.0	0.0
442396	1.0	0.0
503627	0.0	0.0
100287463	1.0	1.0
503632	0.0	0.0
442388	0.0	0.0
503631	0.0	0.0
100287461	0.0	3.0
10549	4391.0	3275.0
503634	0.0	0.0
10548	306.0	819.0
503633	0.0	0.0
503630	0.0	0.0
100873666	0.0	0.0
100873665	0.0	0.0
200081	4874.0	6555.0
10541	8325.0	5611.0
100873664	0.0	0.0
10540	3824.0	5206.0
100873663	0.0	0.0
10542	4183.0	4830.0
100873669	0.0	0.0
100873668	0.0	0.0
10544	808.0	526.0
100873667	0.0	0.0
100873691	0.0	0.0
100131608	0.0	0.0
100131609	1.0	2.0
100873690	0.0	0.0
100873695	1.0	1.0
100873694	0.0	12.0
100873693	0.0	0.0
100873692	0.0	0.0
10514	856.0	1786.0
10513	4440.0	5832.0
10516	10187.0	1122.0
10518	140.0	55.0
10517	0.0	3.0
10519	3192.0	10481.0
100131611	0.0	0.0
100873699	0.0	0.0
100873698	0.0	0.0
100873697	0.0	0.0
100873696	0.0	0.0
100131614	147.0	61.0
100131616	0.0	0.0
10512	16568.0	18833.0
100873680	0.0	0.0
100033392	0.0	0.0
100873684	0.0	0.0
100873683	0.0	0.0
100873682	0.0	0.0
100873681	0.0	0.0
503647	0.0	0.0
503646	0.0	0.0
100287441	0.0	0.0
503648	0.0	0.0
10525	2694.0	14714.0
58503	6940.0	235.0
10524	1495.0	2511.0
58505	7440.0	8790.0
10527	11872.0	16403.0
58504	80.0	55.0
10526	5233.0	3928.0
10529	12253.0	14961.0
10528	1817.0	4707.0
58500	739.0	1389.0
100873688	0.0	1.0
100873687	0.0	0.0
100131623	0.0	0.0
100131624	0.0	0.0
100873686	0.0	0.0
100873685	0.0	0.0
10521	39148.0	25280.0
10520	975.0	620.0
58506	872.0	3419.0
10523	1120.0	3119.0
58509	228.0	724.0
58508	7488.0	5321.0
10522	744.0	1609.0
100033398	0.0	0.0
100131629	0.0	0.0
100873689	0.0	0.0
442361	0.0	0.0
58513	1342.0	3801.0
58516	5361.0	2331.0
58510	0.0	0.0
58512	16.0	5.0
58511	6.0	151.0
58517	7205.0	4667.0
105371564	0.0	9.0
100131638	1.0	0.0
58525	1192.0	2857.0
58524	103.0	24.0
10505	631.0	606.0
58527	2112.0	523.0
58526	1658.0	195.0
10507	1515.0	1712.0
100131641	0.0	0.0
10509	2457.0	6378.0
58529	98.0	37.0
58528	3062.0	225.0
10501	145.0	264.0
10500	297.0	261.0
58530	0.0	0.0
442384	0.0	0.0
58538	6.0	3.0
58531	0.0	0.0
58533	5322.0	4119.0
100131656	1.0	0.0
100287404	0.0	0.0
100131661	1.0	1.0
503694	0.0	0.0
503693	118.0	56.0
493913	0.0	0.0
493911	530.0	376.0
751599	0.0	1.0
285033	162.0	159.0
100128017	0.0	0.0
442320	0.0	0.0
116412	31.0	124.0
442317	0.0	0.0
442318	0.0	0.0
442319	38.0	52.0
493901	0.0	0.0
100128015	1.0	0.0
100128010	13.0	31.0
493900	43.0	359.0
100128012	0.0	0.0
100128011	0.0	0.0
285045	0.0	0.0
442304	5.0	0.0
442308	0.0	0.0
285051	0.0	0.0
10590	31.0	0.0
10592	1597.0	1937.0
10591	301.0	719.0
100873619	0.0	0.0
100873618	0.0	0.0
100873617	0.0	0.0
442334	0.0	0.0
100873616	0.0	0.0
10594	10946.0	11231.0
100873611	0.0	0.0
10595	4.0	0.0
10598	2061.0	6697.0
100873615	0.0	0.0
100873614	0.0	0.0
100873613	0.0	0.0
10599	0.0	0.0
100873612	0.0	0.0
100873608	0.0	0.0
100873607	0.0	0.0
100873606	0.0	0.0
100873605	0.0	0.0
442325	8.0	12.0
100873609	0.0	0.0
100873600	0.0	0.0
100873604	0.0	0.0
100873603	0.0	0.0
100873602	0.0	0.0
100873601	0.0	0.0
128434	0.0	20.0
10570	128.0	159.0
116447	256.0	1552.0
116449	0.0	15.0
116448	0.0	1.0
10579	1886.0	2952.0
100873639	0.0	0.0
100873638	4.0	4.0
10572	555.0	1810.0
100873633	0.0	0.0
100873632	0.0	0.0
10574	5108.0	15992.0
100873631	0.0	0.0
10573	392.0	4047.0
100873630	0.0	0.0
10576	6702.0	11618.0
100873637	0.0	0.0
10575	12238.0	11851.0
100873636	0.0	0.0
10578	258.0	85.0
100873635	1.0	0.0
10577	15454.0	10989.0
100873634	0.0	0.0
10581	14484.0	15574.0
10580	22907.0	670.0
116437	0.0	0.0
100873629	0.0	0.0
116441	6191.0	552.0
100873628	0.0	0.0
100873627	0.0	0.0
116443	54.0	55.0
116442	81.0	25.0
116444	0.0	3.0
128414	0.0	1.0
100873622	0.0	0.0
100873621	0.0	0.0
10585	782.0	1843.0
100873620	3.0	0.0
10584	5.0	12.0
10587	245.0	647.0
100873626	0.0	0.0
10586	6.0	3.0
100873625	0.0	0.0
10589	849.0	2873.0
100873624	0.0	0.0
10588	49.0	300.0
100873623	0.0	0.0
100873651	0.0	0.0
100873650	0.0	0.0
285016	134.0	3.0
503618	0.0	0.0
102466719	0.0	0.0
503614	0.0	0.0
100287495	0.0	0.0
10558	3835.0	4872.0
10557	1148.0	1026.0
10559	2644.0	1641.0
10550	25614.0	12930.0
100873655	0.0	0.0
100873654	0.0	0.0
10552	6090.0	6815.0
100873653	0.0	0.0
10551	7490.0	141360.0
100873652	0.0	0.0
10554	4433.0	5085.0
100873659	0.0	0.0
10553	1795.0	1207.0
128408	0.0	0.0
100873658	0.0	0.0
10556	2758.0	1721.0
100873657	0.0	0.0
10555	1769.0	2128.0
100873656	0.0	0.0
102466723	0.0	0.0
102466722	0.0	0.0
102466721	0.0	0.0
102466720	0.0	0.0
285025	57.0	3.0
100873640	0.0	0.0
102466728	0.0	0.0
102466727	0.0	0.0
102466726	0.0	0.0
102466725	0.0	0.0
102466724	0.0	0.0
10569	4343.0	3995.0
100287482	56.0	132.0
100287483	1.0	2.0
10568	7396.0	182.0
503612	0.0	0.0
100873649	0.0	0.0
503611	0.0	0.0
10561	1134.0	2586.0
100873644	0.0	0.0
10560	2290.0	4442.0
100873643	0.0	1.0
10563	68.0	20.0
100873642	0.0	0.0
10562	16157.0	1855.0
100873641	0.0	0.0
10565	4403.0	22853.0
100873648	0.0	2.0
10564	6031.0	9198.0
100873647	0.0	0.0
10567	1498.0	4772.0
100873646	0.0	0.0
10566	40.0	107.0
100873645	0.0	0.0
102466734	0.0	0.0
102466733	0.0	0.0
102466732	0.0	0.0
102466731	0.0	0.0
116369	17.0	46.0
574040	0.0	0.0
102466739	0.0	0.0
574042	0.0	0.0
102466738	0.0	0.0
102466737	0.0	0.0
102466736	0.0	0.0
102466735	0.0	0.0
100128094	0.0	0.0
116372	4.0	30.0
574036	327.0	70.0
574038	0.0	0.0
83479	1813.0	1174.0
116379	79.0	0.0
100128092	0.0	4.0
83478	1006.0	239.0
83473	174.0	338.0
83475	52.0	463.0
100128098	1.0	37.0
102466745	0.0	0.0
102466744	0.0	0.0
102466743	0.0	0.0
102466742	0.0	0.0
128344	1012.0	2200.0
102466741	0.0	0.0
102466740	0.0	0.0
128346	1449.0	670.0
102466749	0.0	0.0
102466748	0.0	0.0
102466747	0.0	0.0
102466746	0.0	0.0
116362	3231.0	883.0
100128083	16.0	0.0
83468	2322.0	494.0
100128081	15.0	1.0
83461	45.0	492.0
128338	7052.0	7610.0
83464	2650.0	2221.0
83463	69.0	141.0
83460	16.0	58.0
100189028	0.0	1.0
102466756	0.0	0.0
102466755	0.0	0.0
102466754	0.0	0.0
102466753	0.0	0.0
102466751	0.0	0.0
102466750	0.0	0.0
153339	7503.0	7341.0
116349	116.0	493.0
102466759	0.0	0.0
102466758	0.0	0.0
102466757	0.0	0.0
100128071	66.0	43.0
346562	0.0	1.0
647415	0.0	1.0
128322	0.0	0.0
1809	11826.0	3278.0
116337	0.0	0.0
153328	70.0	793.0
1800	0.0	13.0
100128061	0.0	0.0
100128060	69.0	38.0
100128062	0.0	0.0
1808	21872.0	1722.0
83483	5737.0	2911.0
1807	6.0	2.0
1806	4592.0	1127.0
1805	8685.0	535.0
83480	847.0	737.0
1804	190.0	2.0
1803	1224.0	338.0
1802	763.0	2181.0
83482	0.0	9.0
1801	492.0	714.0
83481	2190.0	2151.0
131965	550.0	946.0
1811	332.0	20.0
1810	6319.0	5324.0
143941	73.0	1208.0
1819	475.0	1010.0
1818	0.0	0.0
1817	0.0	0.0
1816	0.0	1.0
1815	4.0	12.0
100128054	0.0	8.0
1814	0.0	0.0
285084	40.0	2.0
1813	80.0	13.0
1812	44.0	0.0
100128055	0.0	0.0
647436	20.0	14.0
128387	1284.0	1091.0
131973	1.0	2.0
1822	9059.0	12149.0
1821	2.0	3.0
1820	135.0	421.0
100128041	0.0	0.0
1829	20543.0	11796.0
1828	329.0	21.0
1827	28591.0	1380.0
285093	0.0	2.0
1826	4.0	3.0
100128043	0.0	0.0
1825	9754.0	354.0
100128042	0.0	1.0
1824	9643.0	2500.0
1823	161.0	26.0
100128044	0.0	0.0
407977	0.0	1.0
407975	48.0	7.0
128370	0.0	0.0
128371	0.0	0.0
128372	0.0	0.0
1833	8.0	111.0
1832	27503.0	13963.0
1831	8832.0	9517.0
1830	5416.0	239.0
574016	2.0	1.0
100128036	0.0	0.0
1839	1464.0	169.0
1838	1682.0	2145.0
346528	0.0	0.0
1837	1411.0	114.0
1836	3216.0	1120.0
346525	0.0	0.0
1834	0.0	0.0
100128033	0.0	0.0
346524	0.0	0.0
128366	0.0	0.0
100128029	0.0	0.0
128367	0.0	0.0
128368	0.0	0.0
574030	0.0	0.0
574031	0.0	0.0
574032	0.0	0.0
128360	0.0	0.0
574033	0.0	0.0
574034	0.0	0.0
1844	903.0	340.0
1843	131259.0	6270.0
1842	6110.0	767.0
1841	362.0	1532.0
1840	399.0	92.0
574028	10.0	4.0
574029	2.0	0.0
100128025	21.0	8.0
1849	1371.0	595.0
346517	0.0	0.0
1848	23876.0	1505.0
1847	7260.0	6579.0
100128020	0.0	0.0
1846	8096.0	7855.0
100128023	0.0	0.0
1845	5011.0	5176.0
153396	1778.0	1467.0
1855	475.0	1953.0
1854	5352.0	3623.0
100131671	1.0	1.0
1852	3.0	0.0
1850	331.0	162.0
100131678	0.0	0.0
1859	8168.0	4902.0
1857	4121.0	5275.0
1856	1245.0	998.0
724068	0.0	0.0
724067	0.0	0.0
202781	794.0	1806.0
1861	2563.0	3858.0
100131688	0.0	0.0
1869	36.0	394.0
724094	0.0	0.0
1880	1083.0	318.0
1877	149.0	2638.0
100131691	44.0	51.0
1876	1020.0	932.0
1875	917.0	1649.0
83417	0.0	1.0
100131693	14.0	20.0
100327036	0.0	0.0
83416	39.0	29.0
200132	64.0	17.0
1874	1522.0	1388.0
1872	0.0	0.0
1871	756.0	1059.0
1870	76.0	224.0
1879	4227.0	217.0
724087	0.0	15.0
1891	3350.0	5275.0
1890	202.0	2223.0
83401	85.0	106.0
1889	6777.0	17442.0
724033	0.0	0.0
724032	0.0	0.0
724031	0.0	0.0
724030	0.0	0.0
58473	2686.0	698.0
58472	2788.0	6425.0
200149	1.0	0.0
58475	3579.0	1848.0
724038	0.0	0.0
83439	4384.0	346.0
1896	231.0	50.0
58477	3922.0	8668.0
58476	1517.0	698.0
1894	1121.0	2328.0
1893	758.0	2238.0
1892	4194.0	7543.0
58478	3468.0	3925.0
200150	55.0	4.0
724022	0.0	0.0
58484	147.0	149.0
724026	0.0	0.0
58483	0.0	0.0
724025	0.0	0.0
165324	1868.0	1625.0
724024	0.0	0.0
58486	5351.0	2248.0
58485	3254.0	2761.0
724023	2.0	0.0
58480	4644.0	187.0
724029	7.0	7.0
200159	11.0	10.0
724028	0.0	0.0
724027	0.0	0.0
58488	1766.0	1193.0
58487	3857.0	3882.0
200162	108.0	428.0
58489	1056.0	1429.0
58495	573.0	995.0
724059	0.0	0.0
58494	4350.0	729.0
58497	3606.0	3774.0
58496	32.0	25.0
58491	447.0	386.0
58490	2513.0	4093.0
58493	3294.0	3053.0
58492	274.0	295.0
58499	2372.0	139.0
58498	14.0	6.0
200172	3.0	11.0
83451	587.0	2970.0
83450	235.0	431.0
83452	2534.0	1049.0
153364	1574.0	746.0
83448	1449.0	1997.0
200186	1890.0	2434.0
83447	0.0	0.0
200185	566.0	1837.0
83449	3.0	8.0
83444	135.0	157.0
83443	2557.0	5725.0
83446	0.0	0.0
83445	19.0	54.0
83440	2408.0	2462.0
83442	10830.0	7700.0
114984	372.0	2877.0
114987	363.0	1145.0
391603	0.0	0.0
10657	16340.0	12093.0
126969	1312.0	687.0
10656	1656.0	349.0
10659	4648.0	691.0
10658	9004.0	7310.0
114990	372.0	697.0
114991	1126.0	834.0
10651	2249.0	3056.0
10650	32.0	126.0
10653	7864.0	47640.0
10652	1632.0	5804.0
342667	12623.0	425.0
10655	237.0	16.0
643812	0.0	0.0
342666	4.0	9.0
10654	542.0	2602.0
136306	63.0	226.0
126961	1.0	0.0
10668	1780.0	1179.0
10667	618.0	1278.0
643827	55.0	2.0
10669	157.0	121.0
10660	0.0	0.0
10661	0.0	11.0
731220	26.0	10.0
138971	0.0	0.0
10664	4553.0	4205.0
10663	100.0	58.0
10666	171.0	84.0
731223	16.0	16.0
10665	7.0	0.0
136319	16828.0	13561.0
163933	9.0	42.0
317691	0.0	0.0
339005	288.0	62.0
10635	163.0	456.0
10634	1250.0	1865.0
10637	23.0	1.0
10636	238.0	1001.0
10638	0.0	0.0
114971	568.0	1480.0
10631	6317.0	37117.0
643836	1395.0	1897.0
10630	3041.0	893.0
643837	731.0	755.0
10633	105.0	7.0
643834	0.0	0.0
10632	11246.0	10690.0
100124394	0.0	0.0
10645	3070.0	2725.0
10648	0.0	0.0
10647	36442.0	288.0
148304	354.0	463.0
114960	0.0	4.0
10640	5535.0	3672.0
136332	21.0	42.0
10642	0.0	22.0
643847	0.0	0.0
10641	667.0	3053.0
10644	767.0	43.0
10643	3.0	4.0
317671	241.0	34.0
643862	0.0	0.0
391642	0.0	0.0
10609	225.0	4450.0
391647	1.0	4.0
10613	3377.0	3470.0
10612	397.0	858.0
10615	91.0	1019.0
10614	3475.0	5642.0
10617	3197.0	2786.0
401525	0.0	0.0
10616	2388.0	4526.0
10618	20784.0	21080.0
643854	1.0	0.0
643853	60.0	91.0
643859	0.0	0.0
10611	17869.0	29913.0
10610	2512.0	459.0
643872	2.0	5.0
643873	68.0	144.0
643870	30.0	8.0
317684	0.0	0.0
391655	0.0	0.0
391657	0.0	0.0
391656	12.0	2.0
317687	0.0	1.0
10623	1425.0	1872.0
10626	412.0	382.0
10625	5064.0	2924.0
10628	129197.0	31991.0
10627	27804.0	17078.0
10629	161.0	573.0
342618	0.0	1.0
643865	0.0	0.0
643866	272.0	567.0
10620	145.0	251.0
10622	343.0	141.0
10621	1608.0	806.0
101954275	0.0	0.0
101954276	24.0	0.0
643880	0.0	0.0
101954273	0.0	0.0
643884	0.0	0.0
101954277	13.0	7.0
101954278	93.0	3.0
102464817	0.0	0.0
653203	0.0	0.0
391622	0.0	0.0
388011	190.0	40.0
83606	2219.0	11333.0
101954271	1.0	0.0
83605	582.0	1453.0
101954272	16.0	3.0
83608	2062.0	839.0
83607	2015.0	2160.0
151903	746.0	1543.0
401507	0.0	0.0
317649	7638.0	1731.0
391627	0.0	0.0
401505	546.0	956.0
388007	0.0	0.0
317648	783.0	1462.0
100419709	28.0	14.0
100419705	0.0	0.0
643875	0.0	0.0
401509	43.0	103.0
401508	0.0	0.0
101954264	70.0	0.0
138948	0.0	22.0
101954269	0.0	0.0
101954266	0.0	0.0
101954267	1.0	1.0
102464827	0.0	0.0
391630	0.0	0.0
102464828	0.0	1.0
317662	2321.0	2022.0
100419711	17.0	15.0
102464825	0.0	0.0
56000	0.0	4.0
391632	4.0	0.0
102464826	0.0	0.0
102464823	0.0	0.0
391634	8.0	85.0
102464824	0.0	0.0
56005	566.0	4756.0
10602	6839.0	692.0
56006	519.0	1942.0
83604	11168.0	662.0
10603	37.0	198.0
10606	9654.0	17052.0
100419717	0.0	0.0
56001	0.0	0.0
10605	5120.0	5133.0
10608	1376.0	3929.0
10607	459.0	5341.0
10600	3690.0	4026.0
101929254	0.0	2.0
102464831	0.0	0.0
391681	0.0	0.0
100420710	0.0	0.0
100419724	0.0	0.0
391686	0.0	0.0
100419725	0.0	0.0
100419722	0.0	0.0
102464836	0.0	1.0
102464837	0.0	0.0
102464834	11.0	0.0
102464835	0.0	0.0
148362	7123.0	6273.0
102464832	0.0	0.0
100271849	24.0	5.0
102464833	0.0	0.0
100419728	0.0	0.0
100419726	0.0	0.0
102464829	0.0	0.0
100419727	0.0	0.0
101929265	0.0	0.0
112399	1680.0	408.0
112398	362.0	1702.0
100419735	0.0	0.0
391697	0.0	0.0
391696	2.0	2.0
100419733	0.0	0.0
388021	4.0	1.0
100419734	0.0	0.0
391698	0.0	1.0
100419731	0.0	0.0
100271836	187.0	100.0
100419732	0.0	0.0
100419730	0.0	0.0
100271846	0.0	1.0
388015	0.0	0.0
101954204	0.0	0.0
199953	404.0	962.0
161357	0.0	2.0
100420734	0.0	2.0
100420737	0.0	0.0
100419742	5.0	0.0
100419743	5.0	1.0
731275	9.0	19.0
199920	148.0	79.0
222826	0.0	3.0
101929286	0.0	5.0
391670	0.0	1.0
391672	0.0	0.0
161342	63.0	7.0
148398	41.0	35.0
100419758	62.0	18.0
100419751	7.0	5.0
124359	1471.0	1728.0
101929293	21.0	5.0
100420752	0.0	0.0
100420754	0.0	0.0
10691	1215.0	1438.0
10690	168.0	568.0
101929212	28.0	20.0
101929218	0.0	0.0
388076	0.0	0.0
388077	0.0	0.0
100419764	0.0	0.0
199900	0.0	0.0
151963	925.0	670.0
10693	378.0	582.0
10692	13.0	22.0
10695	1054.0	3784.0
10694	9291.0	14614.0
10699	54.0	171.0
101929221	0.0	1.0
100420763	0.0	1.0
101929225	0.0	2.0
101929222	6.0	0.0
100419777	0.0	0.0
100419776	0.0	0.0
148327	1686.0	6085.0
101929239	0.0	0.0
100419788	0.0	0.0
148345	1.0	10.0
101929238	0.0	0.0
220213	4555.0	1266.0
10678	5477.0	10366.0
151987	6699.0	5695.0
10671	3412.0	1243.0
10670	9870.0	7026.0
10673	647.0	603.0
10672	6791.0	7084.0
10675	51.0	20.0
10677	194.0	160.0
100419793	0.0	0.0
100420784	0.0	0.0
100420786	0.0	0.0
101929247	0.0	0.0
100420787	1.0	2.0
101929244	0.0	0.0
220202	11.0	2.0
222865	13.0	46.0
10682	636.0	1918.0
10681	2155.0	286.0
10683	2.0	3.0
10686	69.0	5.0
136371	0.0	0.0
643803	0.0	0.0
10687	226.0	56.0
100419682	0.0	0.0
100420678	25.0	11.0
222894	0.0	0.0
100419687	0.0	1.0
283807	79.0	23.0
653194	0.0	0.0
83598	2.0	0.0
83597	10.0	1.0
653199	4.0	36.0
83594	2155.0	2903.0
83593	1912.0	927.0
83596	243.0	985.0
83595	1946.0	189.0
83590	656.0	1834.0
653190	71.0	10.0
653192	0.0	0.0
83592	133.0	108.0
83591	772.0	367.0
1909	3231.0	740.0
100420689	9.0	3.0
1908	450.0	35.0
161291	5795.0	7449.0
653188	0.0	0.0
653189	67.0	91.0
1907	106.0	41.0
1906	2766.0	177.0
197258	349.0	1004.0
1903	2237.0	5633.0
197259	533.0	308.0
1902	1966.0	1455.0
1901	6010.0	1099.0
100420681	0.0	0.0
197257	223.0	2145.0
449491	0.0	0.0
100420695	0.0	0.0
449493	0.0	0.0
449492	0.0	0.0
1910	2116.0	316.0
1917	28.0	4683.0
1915	374287.0	300486.0
1912	3509.0	4405.0
1911	382.0	590.0
101929202	5.0	60.0
101929203	13.0	10.0
199899	0.0	48.0
148281	57.0	7.0
219287	0.0	0.0
161253	19.0	49.0
219285	2209.0	1920.0
283849	61.0	178.0
283848	200.0	287.0
1932	0.0	0.0
283847	0.0	0.0
256227	106.0	22.0
256223	0.0	0.0
1939	3189.0	3489.0
1938	41467.0	79217.0
1937	26.0	23.0
1936	3317.0	8554.0
1934	2.0	6.0
1933	16154.0	14568.0
161247	14.0	62.0
219293	542.0	1048.0
1943	0.0	0.0
1942	2731.0	5494.0
256236	108.0	208.0
1949	801.0	42.0
199870	2241.0	1326.0
1948	3197.0	1094.0
1947	1023.0	695.0
1946	4945.0	467.0
1945	359.0	1098.0
1944	386.0	940.0
161271	0.0	0.0
1954	667.0	1274.0
1953	228.0	311.0
1952	3243.0	14743.0
1951	70.0	169.0
1950	726.0	1189.0
283820	228.0	985.0
1959	9217.0	337.0
1958	395748.0	8156.0
1956	11399.0	368.0
1955	4843.0	2854.0
1965	5671.0	6461.0
1964	13644.0	9418.0
199857	1251.0	1390.0
1962	1294.0	1619.0
1961	4.0	0.0
1960	13075.0	337.0
220296	60.0	1.0
1969	707.0	474.0
1968	20226.0	16852.0
1967	4433.0	3975.0
114904	151.0	1650.0
114905	842.0	37.0
114907	28497.0	5367.0
