id	7bca938a-45fa-4a07-ba7b-71796388e645	0c7d119e-22c0-47ed-b736-3404ab2c7065
6585	86.0	33.0
101928158	0.0	4.0
91862	15.0	367.0
6588	4.0	4.0
6580	10.0	15.0
169026	5.0	0.0
6579	0.0	2.0
6578	1707.0	247.0
6595	8891.0	5947.0
6594	3080.0	7849.0
30817	93.0	299.0
6597	3002.0	3428.0
6596	1679.0	7795.0
30816	27.0	102.0
30819	12991.0	331.0
6599	3334.0	5984.0
100421767	0.0	0.0
6598	1981.0	649.0
30818	304.0	80.0
100421768	1.0	0.0
100421769	3.0	2.0
6591	2094.0	582.0
6590	932.0	286.0
30820	49.0	14.0
100421774	1.0	34.0
100421776	0.0	0.0
100421779	7.0	0.0
282706	0.0	0.0
255104	1072.0	723.0
255101	1.0	0.0
54802	512.0	749.0
30813	4.0	2.0
30812	86.0	6.0
54801	785.0	1094.0
54800	3995.0	5349.0
30815	9922.0	1554.0
30814	0.0	0.0
54806	735.0	1481.0
54805	556.0	337.0
30811	1054.0	244.0
100421771	0.0	0.0
54809	1384.0	2165.0
100421784	10.0	4.0
54808	2564.0	1871.0
54807	252.0	1030.0
29802	0.0	5.0
29801	1552.0	260.0
29800	559.0	147.0
101928104	4.0	14.0
29803	2887.0	2780.0
54813	833.0	2395.0
54812	1324.0	2972.0
54811	860.0	2336.0
54810	555.0	89.0
54816	2246.0	3120.0
54815	2612.0	2129.0
54814	209.0	307.0
100421794	1.0	8.0
54819	602.0	621.0
100421796	115.0	90.0
100421797	4.0	3.0
101928113	20.0	14.0
100421799	0.0	0.0
54820	934.0	924.0
54823	434.0	825.0
54822	2840.0	4543.0
54821	85.0	256.0
54828	1134.0	1164.0
54827	1.0	26.0
54826	277.0	466.0
54825	2.0	15.0
54829	3249.0	8653.0
282756	0.0	0.0
54831	3.0	4.0
54830	17.0	80.0
282754	0.0	0.0
102724473	0.0	0.0
54834	938.0	2341.0
54832	5789.0	7389.0
54839	190.0	234.0
54838	6110.0	4499.0
54836	12.0	1596.0
54842	1579.0	2245.0
54841	822.0	400.0
54840	712.0	937.0
54845	50.0	3446.0
54843	798.0	7155.0
54849	2045.0	914.0
54848	9.0	2681.0
54847	245.0	1610.0
100359394	0.0	12.0
100359397	0.0	0.0
100359396	16.0	131.0
255119	2.0	8.0
54853	1273.0	1556.0
54852	101.0	460.0
54851	421.0	567.0
54850	790.0	398.0
54857	9.0	5.0
54856	1841.0	3843.0
54855	182.0	2621.0
54854	11.0	564.0
54859	915.0	664.0
54858	1765.0	1463.0
255130	10.0	14.0
54860	0.0	0.0
100134015	8.0	26.0
54863	506.0	189.0
54862	1315.0	688.0
54861	3743.0	2551.0
54868	1334.0	569.0
54867	6237.0	1672.0
54866	0.0	13.0
54865	1049.0	597.0
54869	42.0	1068.0
255180	3.0	0.0
27249	3371.0	2729.0
27247	1976.0	539.0
27248	3169.0	3636.0
100431168	2.0	0.0
400360	3.0	130.0
107161163	0.0	0.0
27241	846.0	1512.0
27242	5921.0	573.0
27240	54.0	35.0
27245	1599.0	560.0
400359	0.0	1.0
27246	2182.0	2390.0
27243	3956.0	2323.0
27244	4004.0	2414.0
678655	651.0	315.0
642687	2.0	0.0
282791	21.0	2.0
282790	2.0	0.0
107161154	0.0	0.0
27258	1673.0	1174.0
100431177	0.0	0.0
255193	0.0	17.0
27252	1336.0	1300.0
27253	359.0	370.0
27250	5615.0	21749.0
100431173	0.0	0.0
27257	701.0	436.0
100431172	0.0	0.0
255189	0.0	99.0
27254	58.0	47.0
282786	0.0	0.0
27255	3.0	7.0
123606	1259.0	1052.0
107161144	33.0	96.0
29889	2190.0	1880.0
29888	3048.0	1439.0
103344929	0.0	0.0
29887	2216.0	1374.0
103344928	1.0	5.0
107161145	0.0	0.0
27229	735.0	510.0
353500	14.0	33.0
29882	1280.0	1057.0
29881	34.0	4.0
29880	1364.0	935.0
103344932	13.0	2.0
29886	1861.0	728.0
282776	0.0	0.0
282775	0.0	0.0
29883	2824.0	3274.0
282770	0.0	0.0
103344930	0.0	0.0
353515	0.0	0.0
27238	996.0	687.0
27239	122.0	53.0
29899	1283.0	888.0
27236	1842.0	2422.0
27237	142.0	571.0
353513	0.0	0.0
353514	232.0	67.0
353511	202.0	116.0
27230	6518.0	13052.0
29893	110.0	59.0
27231	1.0	0.0
282769	0.0	0.0
29890	3184.0	3275.0
29896	2431.0	2130.0
27235	593.0	333.0
27232	10.0	40.0
29895	3.0	1.0
255167	5.0	5.0
29894	2535.0	1696.0
27233	202.0	47.0
282763	0.0	5.0
27201	37.0	5.0
27202	259.0	745.0
27200	3.0	20.0
30849	1945.0	3579.0
30851	1531.0	501.0
30850	1195.0	309.0
400389	0.0	2.0
29844	360.0	330.0
29843	893.0	911.0
400385	9.0	14.0
29842	132.0	490.0
29841	365.0	2350.0
30846	28760.0	1388.0
30845	423.0	375.0
30848	0.0	0.0
30847	0.0	0.0
30844	6083.0	2553.0
30827	1097.0	622.0
29855	3288.0	2716.0
123624	1.0	0.0
29851	6.0	24.0
29850	0.0	0.0
30835	3545.0	166.0
30834	404.0	337.0
30837	1070.0	1197.0
30836	2296.0	1891.0
30833	566.0	280.0
30832	495.0	759.0
64395	1297.0	1527.0
64397	12740.0	7465.0
64396	0.0	0.0
64399	182.0	96.0
64398	1609.0	4778.0
390634	0.0	0.0
390637	136.0	244.0
389634	5.0	32.0
389633	0.0	2.0
400511	0.0	3.0
389631	0.0	0.0
64393	1789.0	2830.0
389630	0.0	0.0
390643	0.0	0.0
400506	717.0	1164.0
390649	0.0	0.0
390648	0.0	0.0
389626	0.0	0.0
400500	0.0	0.0
642612	0.0	0.0
160518	1249.0	919.0
341689	0.0	0.0
400508	3.0	20.0
642614	0.0	0.0
389662	12.0	4.0
390610	1.0	0.0
377677	99.0	72.0
390612	1.0	0.0
390616	20.0	0.0
389658	0.0	0.0
389655	11.0	1.0
341674	0.0	0.0
642623	0.0	0.0
642627	0.0	21.0
341676	80.0	465.0
642641	45.0	4.0
389652	0.0	0.0
389649	1.0	3.0
390627	36.0	66.0
389644	1.0	2.0
389643	43.0	42.0
642633	1.0	0.0
642631	0.0	0.0
642636	3.0	0.0
101928085	21.0	33.0
642652	0.0	0.0
375035	3430.0	7203.0
221806	5.0	34.0
338017	0.0	0.0
389677	659.0	2414.0
389676	1.0	0.0
101928099	1.0	40.0
642663	0.0	0.0
389674	22.0	0.0
389672	11.0	1.0
338002	0.0	0.0
400550	0.0	0.0
338004	0.0	0.0
390688	0.0	1.0
338005	0.0	0.0
389668	38.0	72.0
375033	1831.0	155.0
341640	45.0	1457.0
642659	128.0	28.0
642658	1.0	14.0
221823	0.0	0.0
6610	258.0	451.0
375057	292.0	62.0
390650	0.0	0.0
375056	5444.0	11422.0
387044	0.0	0.0
390652	0.0	0.0
390651	0.0	0.0
387043	0.0	0.0
6609	2147.0	905.0
147525	100.0	24.0
6608	787.0	499.0
387039	0.0	0.0
387036	7.0	124.0
6601	5227.0	2851.0
6603	4929.0	2827.0
6602	2333.0	1086.0
6605	3110.0	2295.0
6604	762.0	554.0
375061	2363.0	209.0
6607	60.0	35.0
6606	147.0	91.0
6621	644.0	316.0
6620	0.0	0.0
642683	1.0	0.0
390660	0.0	2.0
390664	0.0	0.0
387032	323.0	314.0
389692	0.0	4.0
390667	8.0	1.0
123591	54.0	68.0
389690	0.0	0.0
6619	1472.0	1816.0
6612	4774.0	3155.0
6611	2570.0	3277.0
6614	7988.0	1170.0
6613	5556.0	3205.0
6616	5.0	12.0
6615	115.0	30.0
6618	641.0	427.0
6617	285.0	291.0
6632	1067.0	786.0
6631	1792.0	838.0
387066	5387.0	2231.0
387065	0.0	0.0
64319	2361.0	1039.0
64318	781.0	998.0
387063	0.0	0.0
245812	1172.0	469.0
54991	161.0	171.0
54996	1916.0	576.0
54995	325.0	462.0
54994	2842.0	3202.0
54993	345.0	419.0
6623	4209.0	181.0
6622	361.0	116.0
6625	4290.0	3383.0
54998	1805.0	927.0
6624	3498.0	794.0
54997	90.0	17.0
6627	592.0	368.0
6626	1786.0	717.0
6629	1949.0	1509.0
6628	2306.0	3494.0
64320	617.0	372.0
6641	1485.0	840.0
6640	2753.0	527.0
64321	515.0	55.0
64324	4661.0	10288.0
6643	6160.0	3229.0
221838	470.0	426.0
6642	9849.0	4898.0
64326	2150.0	2799.0
387055	0.0	0.0
64328	1405.0	2897.0
64327	1848.0	4194.0
221833	0.0	0.0
221830	862.0	1052.0
6634	2190.0	1378.0
6633	3830.0	3375.0
6636	1057.0	427.0
6635	1197.0	1472.0
6638	1000.0	1117.0
6637	968.0	660.0
101928062	2.0	15.0
6650	841.0	647.0
64333	487.0	248.0
6652	416.0	659.0
64332	1035.0	3480.0
6651	12801.0	18276.0
6654	5128.0	2393.0
100421943	0.0	1.0
6653	2137.0	14390.0
387082	2.0	83.0
102724536	84.0	17.0
78987	2125.0	1141.0
78986	2.0	6.0
78989	110.0	25.0
6645	4796.0	2207.0
78988	1199.0	859.0
6644	0.0	0.0
6647	8822.0	3967.0
6646	2794.0	4152.0
6649	5976.0	76.0
91949	799.0	1461.0
6648	31351.0	9616.0
91947	2381.0	1747.0
91948	9.0	2.0
64342	1585.0	984.0
6661	1.0	0.0
6660	993.0	215.0
245806	0.0	0.0
6663	0.0	0.0
64344	840.0	14.0
4000	25000.0	9645.0
4001	771.0	1289.0
6662	215.0	2897.0
64343	1362.0	1355.0
91942	803.0	286.0
6665	31.0	14.0
6664	3.0	56.0
101928079	21.0	104.0
387074	0.0	0.0
387071	1.0	0.0
245802	63.0	164.0
196549	6.0	124.0
6656	0.0	0.0
6655	2578.0	3446.0
6658	0.0	0.0
6657	44.0	2.0
6659	2126.0	4454.0
196541	3.0	5.0
91937	457.0	4.0
6670	4333.0	7852.0
6672	3734.0	2484.0
6671	384.0	949.0
4010	122.0	1144.0
6674	206.0	403.0
4012	5976.0	10355.0
91975	244.0	236.0
6676	23.0	69.0
4013	2676.0	1267.0
101928001	0.0	25.0
6675	8126.0	5205.0
4014	3.0	2.0
64359	804.0	460.0
221883	13.0	6.0
100271927	1.0	0.0
102724515	391.0	199.0
196513	561.0	379.0
4004	2.0	0.0
6667	6966.0	7214.0
4005	2184.0	409.0
6666	439.0	548.0
4007	315.0	159.0
6668	1101.0	164.0
91966	417.0	479.0
4008	279.0	1461.0
4009	288.0	7.0
6683	1094.0	1881.0
4023	63943.0	9417.0
100421975	0.0	1.0
6687	2209.0	1375.0
4025	2.0	5.0
100271918	0.0	0.0
101928017	9.0	13.0
78990	98.0	348.0
78992	961.0	2360.0
78991	487.0	688.0
78994	1143.0	397.0
78996	1537.0	1010.0
78995	170.0	85.0
196527	20159.0	7231.0
78998	12.0	5.0
78997	7.0	44.0
196528	1556.0	3979.0
4015	7052.0	3152.0
6678	183430.0	74605.0
6677	0.0	0.0
4016	4820.0	1970.0
78999	324.0	199.0
4017	6861.0	2050.0
4018	3.0	0.0
6692	190.0	3360.0
6691	0.0	0.0
101928022	2.0	0.0
6694	0.0	0.0
64375	584.0	123.0
64374	2681.0	2233.0
6693	468.0	400.0
4033	595.0	225.0
6696	3415.0	26298.0
64377	9.0	219.0
4034	298.0	245.0
64376	1151.0	896.0
6695	3544.0	1629.0
4035	147024.0	70366.0
6698	67.0	0.0
4036	1.0	31774.0
6697	1672.0	620.0
6690	4.0	3.0
4026	13519.0	18080.0
6689	5.0	6.0
6688	2441.0	640.0
4040	2703.0	4094.0
4041	5687.0	1667.0
64386	41.0	11.0
4043	4559.0	3297.0
64388	79.0	73.0
4045	47.0	237.0
4046	6593.0	2341.0
4047	3536.0	1514.0
221895	1923.0	523.0
4037	2240.0	886.0
91978	68.0	58.0
4038	517.0	313.0
6699	59.0	0.0
91977	26.0	20.0
196500	6.0	4.0
101928040	0.0	0.0
4051	114.0	7.0
54908	264.0	431.0
4052	5274.0	6997.0
4053	12962.0	8566.0
54906	2338.0	6255.0
4054	6778.0	2044.0
4055	3715.0	1375.0
4056	4.0	1.0
4057	714.0	34116.0
4058	20.0	5.0
29945	1162.0	1227.0
255220	0.0	0.0
29944	12.0	4.0
29943	0.0	0.0
29942	33.0	23.0
29949	0.0	1.0
29948	571.0	26.0
29947	0.0	0.0
29946	1016.0	1518.0
4050	123.0	39.0
29941	837.0	181.0
29940	5146.0	2822.0
4048	4498.0	4043.0
4049	9.0	1.0
54910	1467.0	1140.0
54916	975.0	1449.0
54915	1843.0	2398.0
54914	2087.0	3879.0
54913	684.0	184.0
4062	4.0	10.0
4063	34.0	50.0
54919	936.0	916.0
54918	3950.0	7626.0
4064	1169.0	435.0
4065	169.0	448.0
4066	435.0	95.0
4067	2166.0	1057.0
4068	51.0	42.0
4069	5926.0	8370.0
29956	5463.0	10319.0
255231	20.0	88.0
29954	1041.0	930.0
29953	766.0	187.0
29959	4877.0	2377.0
29958	619.0	155.0
4060	29227.0	30985.0
29957	2423.0	5085.0
4061	4139.0	2019.0
29952	4170.0	2738.0
29951	133.0	86.0
29950	757.0	600.0
4059	4667.0	4703.0
54923	35.0	27.0
54922	1517.0	134.0
54921	3968.0	2441.0
54920	431.0	298.0
54927	2218.0	1553.0
54926	5394.0	2195.0
54925	73.0	130.0
4074	3344.0	2841.0
54929	693.0	470.0
29929	551.0	895.0
54928	7442.0	5182.0
4076	11845.0	15049.0
29928	1030.0	622.0
4077	9023.0	8480.0
29923	2021.0	955.0
29922	463.0	758.0
29920	1765.0	1243.0
29927	14753.0	13723.0
29926	1361.0	1023.0
4070	562.0	6889.0
4071	5542.0	6488.0
29925	831.0	1649.0
29924	4485.0	1016.0
4072	129.0	3738.0
54930	1037.0	579.0
54934	810.0	969.0
54933	66.0	49.0
54932	312.0	291.0
54931	765.0	1024.0
54938	152.0	96.0
54937	8.0	4.0
54936	1005.0	739.0
54935	983.0	649.0
4084	879.0	669.0
4085	259.0	455.0
4086	888.0	609.0
54939	1403.0	867.0
4087	5517.0	6826.0
4088	5477.0	1182.0
4089	3639.0	3493.0
29934	2623.0	1539.0
29933	174.0	215.0
282809	735.0	912.0
282808	4.0	20.0
29937	2712.0	2141.0
4081	296.0	68.0
4082	11836.0	5727.0
29935	3.0	27.0
282801	0.0	1.0
54941	1786.0	490.0
29930	0.0	2.0
54940	4568.0	3553.0
54944	22.0	43.0
54943	64.0	84.0
54942	717.0	671.0
54949	509.0	245.0
54948	1473.0	689.0
54947	1554.0	1030.0
255208	0.0	0.0
54946	2381.0	1169.0
29909	26.0	94.0
29907	77.0	25.0
4097	1841.0	465.0
29906	12.0	18.0
4099	1.0	0.0
29901	324.0	129.0
4090	4216.0	5475.0
4091	966.0	330.0
4092	1609.0	879.0
29904	4213.0	3318.0
4093	800.0	306.0
29903	572.0	283.0
4094	9517.0	2030.0
29902	184.0	104.0
54952	835.0	416.0
54951	692.0	530.0
102724594	9.0	5.0
54956	601.0	376.0
54955	503.0	650.0
54954	1189.0	945.0
100271893	0.0	14.0
54953	1250.0	3152.0
196472	0.0	34.0
196477	0.0	0.0
54959	0.0	5.0
54958	114.0	73.0
196475	4.0	133.0
54957	364.0	154.0
29919	986.0	603.0
255275	1.0	0.0
29911	3582.0	1491.0
29916	1642.0	640.0
29915	1359.0	1409.0
29914	699.0	541.0
54963	793.0	630.0
100271884	2.0	17.0
54962	156.0	195.0
54961	1038.0	941.0
54960	568.0	503.0
54967	0.0	0.0
54965	1145.0	1893.0
196483	274.0	333.0
54964	330.0	242.0
54969	898.0	533.0
54968	948.0	621.0
54970	483.0	1444.0
255239	4.0	24.0
54974	543.0	569.0
100271873	0.0	20.0
54973	2422.0	1345.0
54972	325.0	1251.0
54971	360.0	495.0
100271874	19.0	20.0
54978	4782.0	2609.0
54977	1269.0	956.0
54976	1658.0	527.0
100271871	21.0	14.0
100271870	0.0	16.0
54979	4.0	8.0
255252	1134.0	936.0
54981	1785.0	641.0
54980	462.0	473.0
54985	1746.0	413.0
54984	261.0	139.0
102724560	6.0	0.0
54982	1613.0	540.0
54989	1215.0	3365.0
196463	10641.0	1754.0
54988	3943.0	373.0
54987	2343.0	846.0
54986	451.0	2121.0
642569	0.0	0.0
642580	2.0	2.0
642585	6.0	3.0
642592	5.0	0.0
642597	9.0	0.0
27348	1359.0	1337.0
27349	394.0	213.0
27346	336.0	843.0
27347	1937.0	5228.0
27340	1486.0	2391.0
27341	1445.0	740.0
27344	1.0	6.0
27345	316.0	164.0
27342	209.0	215.0
400456	173.0	19.0
27343	935.0	411.0
642587	16.0	1087.0
282890	88.0	227.0
100124541	0.0	0.0
400451	705.0	1165.0
27351	1637.0	433.0
27352	1442.0	960.0
27350	2137.0	222.0
100124540	0.0	0.0
338091	0.0	2.0
338094	9.0	15.0
100124537	0.0	1.0
100124536	0.0	155.0
100124535	0.0	0.0
100124534	0.0	277.0
29989	0.0	190.0
338099	14.0	8.0
27327	3514.0	3710.0
29988	876.0	423.0
27324	9.0	863.0
100124539	0.0	4.0
29986	5.0	7.0
100124538	0.0	0.0
27328	7.0	15.0
27329	2.0	100.0
29980	350.0	280.0
29985	515.0	432.0
29984	337.0	396.0
27320	3.0	0.0
29982	1393.0	745.0
29999	1.0	0.0
27338	191.0	197.0
29998	400.0	183.0
27335	6997.0	4056.0
27336	3941.0	1929.0
29997	10466.0	4536.0
390601	0.0	1.0
27339	3677.0	2174.0
29992	642.0	289.0
27330	103.0	438.0
29991	0.0	32.0
29990	78.0	211.0
27333	4744.0	3045.0
29995	5103.0	1488.0
27334	13.0	62.0
29994	1989.0	3327.0
27332	4845.0	9116.0
29993	19.0	43.0
27304	320.0	678.0
29967	762.0	875.0
377630	0.0	7.0
29966	1792.0	3544.0
29965	1752.0	337.0
27302	0.0	0.0
27303	4214.0	1891.0
100124516	0.0	0.0
27309	1683.0	916.0
29969	6405.0	3311.0
27306	659.0	68.0
29968	443.0	54.0
102388891	0.0	0.0
389616	0.0	0.0
27300	543.0	2347.0
27301	832.0	490.0
389611	0.0	0.0
389610	7.0	29.0
29960	1143.0	840.0
30968	3005.0	1791.0
389618	0.0	0.0
27315	502.0	482.0
29978	2706.0	1335.0
27316	5528.0	5681.0
27314	3044.0	6578.0
338069	2.0	124.0
27319	88.0	32.0
29979	6267.0	6198.0
29970	29.0	100.0
29974	0.0	12.0
54901	625.0	964.0
54900	53.0	56.0
54905	5.0	15.0
54904	4633.0	5081.0
54903	466.0	383.0
54902	1645.0	2229.0
503519	0.0	0.0
100288687	0.0	0.0
202374	113.0	58.0
442038	1.0	4.0
253959	847.0	3488.0
100132803	2.0	14.0
100132808	0.0	5.0
100616299	0.0	5.0
100616298	0.0	0.0
100616295	0.0	2.0
100616294	9.0	0.0
100616291	0.0	0.0
100616292	0.0	0.0
253962	2.0	5.0
100132815	192.0	167.0
100616288	0.0	1.0
100616289	0.0	0.0
442060	1.0	0.0
100288667	0.0	0.0
100616286	0.0	1.0
100616287	0.0	0.0
100616284	1.0	0.0
100616285	5.0	0.0
100616282	0.0	0.0
100616283	0.0	0.0
100288661	0.0	5.0
100616280	0.0	0.0
100616281	0.0	0.0
503538	25.0	195.0
503543	1.0	0.0
100616290	0.0	1.0
503542	84.0	92.0
253933	0.0	0.0
253935	391.0	14.0
100616277	0.0	0.0
100288659	0.0	0.0
100616278	0.0	0.0
100616275	0.0	0.0
100616276	0.0	0.0
100288654	0.0	36.0
100616274	0.0	37.0
100616271	0.0	8.0
100616272	0.0	0.0
100616270	0.0	0.0
100132832	0.0	3.0
253943	4031.0	5033.0
6708	161.0	42.0
6707	208.0	0.0
6709	23957.0	18736.0
100132841	0.0	0.0
6700	65.0	0.0
6702	4.0	0.0
6701	24.0	0.0
6704	93.0	0.0
6703	17.0	0.0
6706	16.0	0.0
6705	207.0	0.0
6720	4804.0	3092.0
6719	0.0	0.0
6718	1.0	1.0
167465	609.0	132.0
6711	86438.0	25211.0
6710	585.0	109.0
102467077	14.0	5.0
6713	620.0	2303.0
6712	158.0	925.0
102467075	0.0	0.0
6715	306.0	522.0
102467074	0.0	0.0
6714	1273.0	835.0
6717	2875.0	2316.0
6716	2.0	39.0
6731	4323.0	3667.0
6730	4223.0	1510.0
442013	6.0	9.0
6729	1865.0	3367.0
503583	0.0	2.0
100132863	6.0	0.0
253970	1.0	0.0
6722	2218.0	687.0
6721	3753.0	1448.0
503582	0.0	6.0
6723	2097.0	437.0
6726	4634.0	11339.0
6725	0.0	198.0
6728	613.0	726.0
6727	8131.0	3339.0
6742	1809.0	2005.0
6741	4563.0	2301.0
100288613	0.0	0.0
503569	26.0	17.0
253986	12.0	10.0
100132871	0.0	0.0
253980	338.0	264.0
442006	2.0	0.0
253982	18.0	47.0
6733	2315.0	5040.0
6732	1305.0	1765.0
6734	7558.0	4130.0
6737	1133.0	688.0
6736	0.0	0.0
6738	2112.0	8344.0
100616228	0.0	0.0
100616229	0.0	19.0
64430	1840.0	3227.0
100616226	0.0	0.0
100616227	0.0	0.0
64432	1402.0	921.0
6751	242.0	9.0
100616224	0.0	1.0
64431	778.0	973.0
6750	0.0	0.0
100129227	4.0	3.0
100616225	0.0	1.0
64434	965.0	1110.0
100616222	0.0	0.0
6753	2.0	2.0
6752	113.0	219.0
100129229	2.0	0.0
100616223	0.0	0.0
64433	0.0	2.0
100616220	0.0	0.0
100616221	0.0	0.0
100130211	10.0	16.0
6744	5970.0	3220.0
6746	8165.0	9107.0
6745	8886.0	8946.0
6748	3666.0	2941.0
6747	9726.0	11115.0
6749	5398.0	2897.0
100616217	0.0	0.0
100616218	0.0	2.0
6760	3393.0	3242.0
100616215	0.0	0.0
100616216	0.0	3.0
650983	0.0	0.0
100616213	0.0	0.0
4100	5.0	32.0
6764	1442.0	1097.0
100130204	0.0	0.0
100616211	0.0	0.0
4101	0.0	0.0
4102	5.0	0.0
100616212	0.0	0.0
64446	1.0	0.0
100616210	3.0	10.0
6755	0.0	0.0
100129213	0.0	0.0
6754	0.0	0.0
6757	0.0	0.0
6756	0.0	0.0
6759	0.0	0.0
6758	0.0	0.0
100616219	0.0	0.0
100616206	0.0	0.0
100616207	0.0	8.0
6771	0.0	0.0
100616204	0.0	10.0
6770	6.0	28.0
100616205	0.0	0.0
6773	5535.0	4994.0
4110	0.0	0.0
100616202	0.0	0.0
6772	6922.0	6080.0
4111	0.0	4.0
100616203	0.0	0.0
6775	175.0	71.0
4112	0.0	0.0
4113	0.0	0.0
6774	13421.0	11827.0
100616201	0.0	0.0
346171	88.0	278.0
100048912	18.0	67.0
4103	2.0	0.0
4104	0.0	0.0
100129201	0.0	0.0
6768	1295.0	4762.0
4105	3.0	0.0
6767	14016.0	4742.0
4106	0.0	2.0
4107	9.0	9.0
4108	0.0	0.0
6769	146.0	24.0
4109	0.0	1.0
100616209	0.0	0.0
6780	5988.0	5510.0
6782	1695.0	2026.0
6781	586.0	676.0
4121	14268.0	4989.0
100048924	0.0	9.0
6783	0.0	0.0
4122	5981.0	1208.0
4123	2503.0	1297.0
6786	4298.0	1914.0
4124	3960.0	8979.0
6785	132.0	52.0
100048922	0.0	0.0
100048923	0.0	4.0
6777	8658.0	2421.0
4114	0.0	0.0
4115	0.0	0.0
6776	9526.0	1753.0
6779	0.0	0.0
4116	794.0	357.0
4117	34.0	217.0
6778	10349.0	2817.0
4118	30.0	9.0
6791	0.0	12.0
6790	235.0	478.0
6793	2834.0	1499.0
4130	5828.0	1300.0
6792	741.0	1745.0
346157	340.0	211.0
4131	11815.0	11133.0
6795	41.0	21.0
100616268	0.0	0.0
4133	528.0	264.0
6794	1635.0	1928.0
100616269	0.0	0.0
4134	26483.0	7510.0
64478	11.0	122.0
100616266	0.0	0.0
4135	244.0	56.0
100616267	0.0	0.0
100616264	0.0	0.0
100616262	2.0	0.0
100616260	0.0	0.0
100616261	0.0	2.0
6788	1315.0	1264.0
4125	4935.0	3279.0
4126	2555.0	2861.0
6787	769.0	1953.0
6789	2461.0	2998.0
4128	22781.0	1514.0
4129	7640.0	2374.0
4140	2777.0	2741.0
4141	2754.0	2507.0
100616259	0.0	0.0
4142	5.0	3.0
4143	30.0	6.0
4144	4640.0	4502.0
100616258	0.0	0.0
4145	126.0	416.0
4146	2.0	4.0
100616256	0.0	0.0
100616253	0.0	2.0
100616251	0.0	0.0
100616252	0.0	0.0
100616250	0.0	0.0
6799	87.0	18.0
4137	1539.0	3581.0
4139	801.0	93.0
4150	1495.0	1656.0
4151	12.0	160.0
64493	23.0	116.0
4152	2292.0	1563.0
100616248	0.0	0.0
4153	0.0	2.0
100616249	3.0	5.0
4154	12369.0	10222.0
348793	283.0	242.0
100616246	0.0	3.0
4155	2647.0	1317.0
100616247	0.0	15.0
100616244	0.0	0.0
64499	900.0	81.0
4157	82.0	90.0
100616245	0.0	0.0
100616242	0.0	0.0
100616243	0.0	0.0
100616241	0.0	0.0
4147	10579.0	1144.0
4148	79.0	3125.0
4149	2756.0	1718.0
4161	0.0	0.0
100616239	0.0	0.0
4162	24947.0	2528.0
4163	2369.0	3514.0
100616237	0.0	0.0
100616235	0.0	0.0
4166	22.0	49.0
100616236	0.0	0.0
100616233	0.0	22.0
4168	8.0	2.0
100616231	0.0	0.0
100616232	0.0	0.0
100616230	0.0	1.0
4160	0.0	0.0
100288695	0.0	0.0
100288690	14.0	29.0
100288691	0.0	0.0
4158	0.0	0.0
4159	0.0	0.0
88455	1998.0	1698.0
346116	0.0	0.0
4172	2949.0	2487.0
4173	1237.0	2252.0
4174	1559.0	782.0
4175	2136.0	1681.0
4176	2668.0	2331.0
4179	10597.0	28965.0
118429	12132.0	2146.0
131405	0.0	8.0
118426	484.0	461.0
118427	0.0	0.0
4170	22020.0	17684.0
131408	636.0	339.0
4171	691.0	1500.0
118432	0.0	0.0
118430	35.0	151124.0
118433	107.0	96.0
4184	0.0	0.0
4185	19.0	11.0
4188	2171.0	274.0
4189	1602.0	2184.0
100130289	11.0	9.0
4182	0.0	0.0
118421	0.0	2.0
118424	1449.0	997.0
118425	11.0	0.0
649925	0.0	0.0
100129298	0.0	0.0
4194	1643.0	4815.0
4199	4522.0	734.0
100130279	0.0	0.0
100130277	0.0	0.0
4190	15570.0	4175.0
100130275	0.0	32.0
4191	6251.0	4710.0
100130274	0.0	3.0
4192	625.0	537.0
4193	3102.0	5831.0
100129283	0.0	0.0
100129288	0.0	3.0
100130265	0.0	5.0
100129271	0.0	0.0
100130260	1.0	0.0
100129272	2.0	2.0
100129279	0.0	0.0
100129278	0.0	8.0
649946	34.0	44.0
100129277	0.0	0.0
647302	1.0	0.0
100616305	0.0	0.0
100616306	14.0	2.0
100616304	0.0	0.0
100616301	0.0	0.0
100616302	0.0	0.0
100130259	0.0	1.0
100616300	0.0	0.0
100130253	0.0	2.0
100130251	0.0	0.0
100129260	0.0	0.0
100129269	5.0	4.0
118471	7.0	7.0
100616309	0.0	0.0
118472	402.0	163.0
100616307	0.0	0.0
100616308	0.0	3.0
100048907	1.0	0.0
100048908	0.0	0.0
348840	0.0	3.0
100048909	0.0	0.0
647310	7.0	65.0
100048903	1.0	4.0
100048904	0.0	2.0
64400	1007.0	700.0
100130247	0.0	14.0
64403	193.0	140.0
64405	16.0	1.0
64407	165.0	146.0
64409	468.0	580.0
100130240	1.0	10.0
100129251	0.0	0.0
100129250	111.0	66.0
100129256	0.0	0.0
100129259	1.0	0.0
118460	1618.0	863.0
118461	5.0	0.0
647307	8.0	5.0
647309	0.0	0.0
64410	409.0	288.0
100130239	9.0	13.0
64412	777.0	771.0
64411	1843.0	234.0
100130235	1.0	5.0
100130234	0.0	1.0
100130233	1.0	2.0
64418	1562.0	3261.0
100130231	58.0	34.0
64417	297.0	602.0
64419	2057.0	1235.0
348825	6.0	30.0
100129248	3.0	92.0
647317	0.0	0.0
647319	0.0	0.0
100129243	56.0	14.0
64421	457.0	493.0
100129239	0.0	0.0
