id	08ca348b-8c35-4f2e-ba37-c5bcb02c7896	b3ae3d7d-e056-444a-8d27-39faa849ae37
149620	0.0	0.0
353333	0.0	0.0
100996266	0.0	0.0
343981	1.0	0.0
162605	0.0	0.0
353345	33.0	33.0
84900	73.0	232.0
84902	1497.0	1731.0
149628	138.0	26.0
84901	2353.0	1844.0
341315	214.0	105.0
113622	229.0	168.0
353355	74.0	63.0
149643	0.0	1.0
150622	6.0	19.0
100852408	0.0	0.0
100852409	0.0	0.0
100852406	0.0	0.0
100852407	1.0	1.0
642513	0.0	1.0
100852405	0.0	0.0
642517	269.0	119.0
100852410	33.0	19.0
84919	5953.0	4289.0
84918	2061.0	3193.0
389322	31.0	53.0
390311	0.0	0.0
389320	0.0	0.0
390313	0.0	0.0
84915	291.0	608.0
84914	1259.0	1501.0
497190	5.0	23.0
84916	2453.0	2095.0
84922	747.0	601.0
390318	0.0	0.0
84924	417.0	386.0
84923	811.0	434.0
84920	148.0	124.0
123016	1131.0	932.0
497189	12.0	11.0
642521	0.0	0.0
390320	0.0	0.0
84908	1122.0	2191.0
390321	0.0	0.0
353376	9.0	12.0
390322	0.0	0.0
390323	0.0	0.0
654502	4.0	1.0
84909	1022.0	927.0
390324	0.0	0.0
654503	0.0	0.0
84904	94.0	314.0
654504	0.0	0.0
390326	0.0	1.0
654505	0.0	1.0
390327	1.0	0.0
654506	26.0	11.0
84905	375.0	497.0
84911	138.0	192.0
390329	0.0	0.0
84910	2481.0	4186.0
84913	824.0	41.0
84912	959.0	924.0
113691	10.0	2.0
642538	0.0	0.0
113675	336.0	999.0
84937	1021.0	2562.0
84936	1333.0	1547.0
84939	2704.0	1446.0
84938	652.0	443.0
84944	3.0	6.0
57325	916.0	1149.0
57326	9649.0	7251.0
84946	1442.0	1676.0
84945	1240.0	761.0
84940	199.0	4471.0
389336	159.0	179.0
389337	4136.0	3122.0
84942	378.0	307.0
84941	269.0	526.0
642546	5.0	3.0
343930	0.0	0.0
84929	61.0	1615.0
389333	168.0	148.0
84926	3832.0	4807.0
84925	653.0	1261.0
84928	1310.0	1304.0
57336	242.0	211.0
84933	209.0	771.0
84932	1388.0	836.0
57337	1356.0	856.0
84935	1678.0	124.0
57338	12.0	57.0
84934	562.0	1220.0
57332	199.0	456.0
57333	1019.0	3843.0
84931	0.0	0.0
84930	614.0	1073.0
57335	272.0	299.0
103752554	0.0	1.0
103752555	0.0	1.0
642559	3.0	0.0
390352	7.0	4.0
390354	479.0	262.0
389362	557.0	290.0
150677	0.0	1.0
150678	1037.0	1392.0
377381	122.0	118.0
162655	279.0	199.0
390363	4.0	4.0
147040	1327.0	1130.0
343901	1.0	0.0
149699	0.0	2.0
150684	943.0	1081.0
150681	1.0	1.0
159013	1253.0	1405.0
221504	2.0	0.0
103752581	37.0	4.0
389386	0.0	1.0
389383	2.0	41.0
389384	1.0	3.0
123041	44.0	16.0
162681	169.0	715.0
123036	9075.0	4114.0
103752587	6.0	0.0
150696	3692.0	10770.0
103752588	0.0	1.0
103752589	13.0	9.0
103752583	0.0	0.0
103752584	10.0	4.0
103752585	1.0	0.0
103752586	3.0	1.0
390340	0.0	0.0
389376	0.0	0.0
221527	210.0	191.0
390394	0.0	1.0
149647	0.0	0.0
389396	0.0	0.0
123099	420.0	1666.0
389395	3.0	1.0
123096	2569.0	1210.0
137682	534.0	937.0
390378	0.0	1.0
221545	436.0	475.0
221547	7.0	24.0
147011	100.0	92.0
147007	680.0	2423.0
100996295	0.0	3.0
137695	844.0	1222.0
162632	62.0	23.0
149685	0.0	0.0
100135063	0.0	0.0
100135064	0.0	0.0
147015	153.0	791.0
100996280	0.0	0.0
94240	436.0	1475.0
94241	1664.0	5716.0
94236	0.0	0.0
94235	2.0	1.0
94234	88.0	42.0
94239	5382.0	5256.0
94233	4.0	5.0
390294	2.0	5.0
390297	0.0	0.0
390298	0.0	0.0
221584	36.0	37.0
150590	121.0	70.0
94274	1045.0	64.0
94298	0.0	0.0
94297	0.0	0.0
414768	0.0	0.0
642451	0.0	1.0
414766	14.0	7.0
414767	0.0	0.0
654434	290.0	250.0
400123	0.0	0.0
400121	1.0	0.0
57221	2403.0	10194.0
84838	2444.0	3290.0
400120	27.0	0.0
84837	317.0	43.0
84839	5.0	2.0
57226	1736.0	1479.0
84844	1063.0	1036.0
84847	6.0	0.0
57228	650.0	282.0
57222	7836.0	10088.0
402779	0.0	0.0
402778	670.0	1990.0
57223	5540.0	5242.0
57224	917.0	4357.0
84842	37.0	11.0
414776	0.0	0.0
642446	0.0	0.0
414771	0.0	0.0
642448	0.0	13.0
642461	0.0	0.0
642460	4.0	4.0
414777	1611.0	896.0
414778	8.0	5.0
57231	2343.0	3034.0
400110	0.0	0.0
57232	181.0	118.0
654427	2.0	14.0
84826	0.0	0.0
654429	0.0	4.0
84833	1444.0	1797.0
84836	5400.0	1568.0
84830	253.0	74.0
57234	222.0	362.0
84832	0.0	0.0
654433	26.0	15.0
9001	188.0	10.0
9002	146.0	116.0
642475	140.0	294.0
84859	2211.0	1697.0
84867	30.0	2.0
84866	1488.0	3580.0
84869	1121.0	2218.0
84868	772.0	971.0
654463	3.0	4.0
84865	319.0	213.0
84864	1773.0	1523.0
84861	1274.0	1693.0
9014	583.0	545.0
9015	266.0	158.0
9013	2166.0	1458.0
9019	10131.0	9862.0
9016	273.0	516.0
341392	19.0	11.0
84848	37.0	51.0
84856	202.0	37.0
84858	463.0	476.0
84852	152.0	48.0
102725176	0.0	0.0
84851	581.0	310.0
642477	7.0	12.0
84850	0.0	2.0
105376946	0.0	0.0
9025	760.0	799.0
9026	3372.0	4382.0
9023	228.0	72.0
113612	1211.0	387.0
9024	23.0	98.0
642493	3.0	2.0
9027	4.0	2.0
9028	46.0	12.0
400165	1.0	0.0
9021	13214.0	2039.0
9022	54.0	508.0
9020	3122.0	308.0
84889	133.0	2.0
84888	3075.0	3862.0
654483	7.0	15.0
84885	701.0	2186.0
654486	0.0	0.0
84886	11757.0	5954.0
84881	1425.0	1081.0
642489	15.0	44.0
84883	3088.0	945.0
654480	7.0	4.0
9037	4597.0	2261.0
9034	254.0	123.0
9038	0.0	0.0
9039	2605.0	3171.0
400156	4.0	2.0
9032	0.0	0.0
9033	119.0	48.0
9031	6862.0	7173.0
84878	630.0	690.0
84879	337.0	769.0
84874	1215.0	765.0
84873	1.0	0.0
84876	977.0	885.0
84875	2795.0	4665.0
84870	1507.0	67.0
84872	535.0	521.0
84871	30.0	30.0
9047	150.0	86.0
9048	25.0	215.0
9045	28298.0	19599.0
9046	436.0	237.0
9049	2021.0	1199.0
106480985	0.0	2.0
9040	1691.0	2286.0
106480984	0.0	0.0
106480987	0.0	0.0
106480986	1.0	0.0
9043	5734.0	3041.0
400141	7.0	3.0
106480989	2.0	0.0
9044	3182.0	1240.0
106480988	0.0	0.0
57282	15.0	1.0
106480990	0.0	0.0
106480992	0.0	0.0
106480991	0.0	0.0
106480994	0.0	0.0
106480993	9.0	2.0
414753	0.0	0.0
414754	1.0	0.0
414751	0.0	0.0
414752	0.0	0.0
341359	3.0	2.0
341356	0.0	0.0
9058	1685.0	8.0
9056	746.0	1257.0
9057	675.0	572.0
341350	8.0	3.0
9050	1113.0	1460.0
106480996	0.0	0.0
9051	254.0	155.0
106480995	0.0	0.0
106480998	0.0	0.0
106480997	0.0	0.0
57291	1103.0	1007.0
9054	1055.0	1370.0
9055	561.0	3563.0
106480999	0.0	0.0
9052	3687.0	15813.0
9053	2205.0	2715.0
84899	748.0	1680.0
282569	0.0	0.0
400129	8.0	7.0
84896	3263.0	1814.0
84895	1132.0	1194.0
400128	243.0	7.0
84898	8364.0	6937.0
84897	1461.0	1307.0
400126	57.0	87.0
654499	1.0	0.0
84892	1199.0	1579.0
414764	24.0	0.0
84891	1.0	0.0
414765	17.0	14.0
84894	109.0	367.0
84893	3702.0	3240.0
414760	1.0	2.0
414761	27.0	17.0
84890	1409.0	1886.0
341346	5.0	45.0
9069	2274.0	1827.0
414926	0.0	0.0
9068	986.0	31.0
106479979	0.0	0.0
729004	10.0	5.0
106479978	0.0	0.0
106479977	0.0	0.0
106479976	0.0	0.0
106479975	5.0	3.0
9061	5541.0	3785.0
106480963	0.0	0.0
106479974	0.0	0.0
106479973	0.0	0.0
106480962	1.0	0.0
106480965	0.0	1.0
106479972	0.0	0.0
9060	2379.0	1729.0
106480964	2.0	0.0
106479971	2.0	0.0
106479970	0.0	0.0
106480967	4.0	1.0
9066	2846.0	1353.0
106480966	0.0	0.0
9063	1170.0	1633.0
729009	132.0	120.0
106480969	0.0	0.0
9064	3043.0	1801.0
106480968	0.0	0.0
106480970	0.0	1.0
106480972	0.0	0.0
106480971	0.0	0.0
113540	44.0	78.0
106479969	1.0	1.0
9079	2396.0	650.0
106479968	0.0	0.0
106479967	0.0	0.0
106479966	0.0	0.0
106479965	0.0	0.0
106479964	0.0	0.0
106479963	0.0	0.0
106480974	7.0	3.0
9073	3861.0	460.0
106479962	0.0	0.0
106480973	0.0	0.0
9070	2925.0	3589.0
106479961	0.0	0.0
106480976	2.0	1.0
9071	70.0	1.0
106479960	1.0	0.0
106480975	0.0	0.0
9076	4022.0	2405.0
390402	0.0	0.0
106480978	0.0	2.0
9077	225.0	61.0
390403	0.0	0.0
106480977	0.0	0.0
9074	3.0	1.0
9075	20.0	7.0
106480979	1.0	1.0
100996387	0.0	0.0
390407	3.0	3.0
106480981	0.0	0.0
106480980	0.0	0.0
106480983	0.0	0.0
106480982	2.0	0.0
729025	19.0	0.0
106480949	0.0	0.0
106480948	0.0	0.0
730013	8.0	5.0
137529	2.0	1.0
730010	12.0	4.0
106479999	0.0	0.0
729020	4.0	1.0
113510	828.0	369.0
106479998	0.0	0.0
729023	10.0	0.0
106479997	0.0	0.0
9083	0.0	0.0
106479996	0.0	0.0
106480941	0.0	0.0
9084	0.0	0.0
389421	0.0	0.0
106479995	0.0	0.0
106480940	0.0	0.0
9081	0.0	0.0
106479994	0.0	0.0
106480943	0.0	0.0
106479993	0.0	0.0
9082	0.0	0.0
106480942	0.0	0.0
9087	1.0	0.0
106479992	0.0	0.0
106480945	0.0	0.0
9088	115.0	1127.0
106479991	0.0	0.0
106480944	0.0	0.0
9085	0.0	0.0
106479990	0.0	0.0
106480947	0.0	0.0
9086	0.0	0.0
106480946	0.0	0.0
57402	2104.0	2674.0
57403	2484.0	3468.0
57404	2143.0	1188.0
57405	53.0	751.0
389416	6.0	3.0
149501	43.0	192.0
9080	16.0	3.0
106480950	0.0	0.0
57406	768.0	183.0
57407	1224.0	2842.0
57408	1.0	0.0
730005	70.0	29.0
57409	951.0	435.0
106480959	0.0	0.0
729013	495.0	376.0
106479989	0.0	0.0
106479988	0.0	0.0
106479987	0.0	0.0
729012	2.0	1.0
106479986	0.0	0.0
9094	1333.0	4072.0
106479985	0.0	0.0
106480952	1.0	0.0
9095	287.0	113.0
106479984	2.0	3.0
106480951	4.0	3.0
9092	3274.0	2787.0
106479983	1.0	0.0
106480954	0.0	0.0
9093	2283.0	4186.0
106479982	0.0	0.0
106480953	0.0	0.0
9098	114.0	37.0
106479981	0.0	0.0
106480956	0.0	0.0
9099	719.0	116.0
106479980	0.0	0.0
106480955	1.0	1.0
9096	530.0	450.0
106480958	0.0	0.0
9097	3749.0	12860.0
106480957	0.0	1.0
57413	552.0	557.0
57414	2826.0	5136.0
57415	518.0	1102.0
389404	8.0	2.0
9091	1694.0	4202.0
57410	3921.0	5632.0
389400	1.0	1.0
106480961	0.0	0.0
57412	28.0	5.0
106480960	0.0	0.0
57418	763.0	1612.0
57419	1464.0	1460.0
106480927	0.0	0.0
106479938	0.0	0.0
106479937	0.0	0.0
106480926	0.0	0.0
106479936	0.0	0.0
106480929	0.0	0.0
106479935	2.0	0.0
106480928	0.0	0.0
106479934	0.0	0.0
106479933	0.0	0.0
106479932	4.0	0.0
106479931	0.0	0.0
390431	0.0	0.0
106479930	0.0	0.0
390432	0.0	0.0
400322	1216.0	823.0
390433	0.0	0.0
106480921	3.0	3.0
106480920	1.0	0.0
390434	0.0	0.0
106480923	0.0	0.0
390435	0.0	0.0
390436	0.0	0.0
106480922	0.0	0.0
390437	0.0	0.0
106480925	0.0	0.0
106480924	0.0	0.0
390438	0.0	0.0
390439	0.0	0.0
341418	0.0	0.0
341416	0.0	0.0
100996350	3.0	3.0
389434	24.0	371.0
642402	0.0	0.0
106479929	0.0	0.0
106479928	0.0	0.0
106479927	0.0	0.0
106480938	0.0	0.0
106479926	0.0	0.0
106480937	0.0	0.0
106479925	0.0	0.0
106479924	0.0	0.0
106480939	0.0	0.0
106479923	0.0	1.0
106479922	0.0	0.0
106479921	0.0	0.0
390440	0.0	0.0
106479920	0.0	0.0
390441	5.0	2.0
353497	160.0	230.0
390442	0.0	0.0
106480930	1.0	1.0
390443	0.0	0.0
389432	1755.0	55.0
106480932	0.0	0.0
390445	1.0	0.0
106480931	0.0	0.0
106480934	0.0	0.0
106480933	0.0	0.0
106480936	0.0	0.0
100996348	48.0	10.0
106480935	3.0	0.0
389428	4.0	2.0
341405	7.0	0.0
389422	21.0	20.0
642413	0.0	0.0
106479919	0.0	0.0
106479918	0.0	0.0
106479917	0.0	0.0
106480905	0.0	0.0
106479959	0.0	1.0
106480904	0.0	0.0
106480907	2.0	2.0
106479958	1.0	1.0
106479957	1.0	1.0
106480906	0.0	0.0
106480909	0.0	0.0
106479956	0.0	0.0
106479955	0.0	0.0
106480908	0.0	0.0
106479954	0.0	0.0
106479953	0.0	5.0
106479952	0.0	0.0
654412	0.0	0.0
106479951	0.0	0.0
390411	1.0	0.0
106479950	0.0	0.0
106480901	0.0	0.0
390413	4.0	3.0
106480900	0.0	0.0
106480903	0.0	0.0
390415	1.0	4.0
106480902	0.0	0.0
57446	2129.0	3277.0
57447	31648.0	920.0
390418	0.0	9.0
100996331	0.0	0.0
57448	6054.0	4651.0
390419	0.0	1.0
57449	1782.0	657.0
389458	1.0	0.0
642425	0.0	0.0
642424	2.0	0.0
100125556	112.0	74.0
106479949	0.0	0.0
106480916	2.0	3.0
106479948	0.0	0.0
106480915	1.0	4.0
106480918	0.0	0.0
106479947	0.0	0.0
106480917	4.0	0.0
106479946	0.0	0.0
106479945	0.0	0.0
106479944	0.0	0.0
106480919	0.0	0.0
106479943	3.0	1.0
642443	5.0	9.0
106479942	0.0	1.0
106479941	0.0	0.0
106479940	0.0	0.0
390421	7.0	1.0
57451	1462.0	66.0
106480910	0.0	0.0
57452	1875.0	75.0
390423	0.0	0.0
414919	804.0	1220.0
390424	0.0	0.0
106480912	0.0	0.0
106480911	1.0	0.0
106480914	0.0	0.0
414918	638.0	509.0
106480913	0.0	0.0
57458	1090.0	411.0
390429	0.0	0.0
57459	2874.0	2773.0
57453	66.0	6.0
57455	1520.0	1190.0
57456	2288.0	1112.0
106479939	1.0	0.0
390472	0.0	3.0
162540	0.0	0.0
150554	29.0	31.0
729082	5358.0	4740.0
729085	453.0	370.0
729079	2.0	1.0
390483	0.0	1.0
730061	4.0	2.0
150568	4.0	5.0
729073	8.0	19.0
497258	229.0	123.0
106479916	0.0	0.0
106479915	0.0	0.0
106479914	0.0	0.0
106479913	0.0	0.0
106479912	0.0	0.0
106479911	0.0	0.0
106479910	0.0	0.0
730094	1072.0	554.0
730092	248.0	58.0
730091	253.0	29.0
150577	0.0	0.0
150572	682.0	0.0
106479909	0.0	0.0
106479908	0.0	0.0
106479907	0.0	0.0
106479906	0.0	0.0
106479905	0.0	0.0
106479904	0.0	0.0
106479903	2.0	2.0
102546227	4.0	4.0
106479902	0.0	0.0
730087	71.0	284.0
106479901	0.0	0.0
106479900	0.0	0.0
730086	1.0	0.0
729097	39.0	8.0
389493	24.0	17.0
221613	0.0	0.0
729096	25.0	14.0
729092	15.0	20.0
729046	19.0	51.0
729042	0.0	1.0
729041	27.0	8.0
730029	86.0	49.0
730023	10.0	16.0
729032	0.0	0.0
730016	0.0	0.0
730058	0.0	0.0
730052	3.0	11.0
730051	568.0	808.0
221662	120.0	203.0
150538	4.0	3.0
162515	174.0	7.0
162517	18.0	11.0
729059	1.0	1.0
162514	100.0	236.0
730041	22.0	6.0
149563	147.0	5.0
221656	1276.0	1081.0
729050	0.0	6.0
221687	36.0	34.0
221692	509.0	330.0
162494	80.0	24.0
654391	5.0	3.0
198437	0.0	1.0
257629	4.0	0.0
267004	3.0	0.0
149499	6.0	2.0
162466	48.0	18.0
255022	2.0	3.0
162461	2.0	34.0
267010	0.0	0.0
267012	0.0	0.0
267013	1.0	4.0
150472	562.0	518.0
255031	187.0	19.0
255025	0.0	0.0
101101692	36.0	50.0
255027	996.0	2435.0
267002	475.0	1619.0
150483	1.0	4.0
282617	0.0	1.0
282618	0.0	6.0
282616	0.0	0.0
644990	28.0	5.0
9103	207.0	202.0
9100	3851.0	5129.0
9101	3697.0	2529.0
644994	1.0	6.0
9107	2322.0	1317.0
9104	258.0	20.0
400242	177.0	75.0
84959	386.0	232.0
255061	11.0	6.0
84958	1101.0	837.0
654319	3.0	0.0
100996315	3.0	1.0
84966	220.0	390.0
57348	1221.0	46.0
282679	71.0	50.0
84968	65.0	26.0
84967	743.0	989.0
84962	1544.0	1136.0
57343	1056.0	671.0
654320	0.0	0.0
255057	29.0	47.0
84961	1830.0	3417.0
654321	5.0	3.0
400238	0.0	0.0
654322	10.0	5.0
84964	72.0	96.0
400236	131.0	19.0
644988	2.0	0.0
84960	65.0	35.0
642326	0.0	0.0
9113	3119.0	2076.0
9114	3919.0	5802.0
9111	802.0	1048.0
9112	2823.0	1786.0
9117	2930.0	2562.0
9118	2.0	5.0
414899	0.0	0.0
100996307	152.0	30.0
100996306	0.0	0.0
84948	293.0	740.0
9110	2311.0	1401.0
84947	694.0	539.0
84955	1211.0	2041.0
84954	685.0	1023.0
84957	307.0	581.0
100996301	0.0	35.0
84951	6920.0	822.0
84950	3363.0	2320.0
84953	81.0	316.0
400224	29.0	77.0
84952	4598.0	723.0
644998	0.0	1.0
9108	94.0	107.0
642337	3.0	2.0
644997	3.0	5.0
9124	9999.0	2433.0
9125	2137.0	3005.0
9122	876.0	141.0
9123	574.0	2316.0
9128	2116.0	2669.0
9129	2678.0	3044.0
9126	4093.0	3378.0
9127	109.0	9.0
94304	0.0	0.0
255043	71.0	36.0
9120	169.0	400.0
9121	598.0	150.0
57369	0.0	0.0
84988	641.0	1916.0
84987	1357.0	784.0
84989	24.0	3.0
84984	117.0	180.0
84983	56.0	0.0
84986	1701.0	415.0
84985	31.0	156.0
642345	4.0	1.0
9119	12.0	38.0
84981	1861.0	566.0
9135	5881.0	5414.0
9136	985.0	1074.0
9133	145.0	1699.0
9134	76.0	544.0
9139	1853.0	1520.0
267014	0.0	1.0
267015	1.0	0.0
9138	4630.0	2620.0
267017	0.0	0.0
9131	1485.0	3329.0
9132	333.0	16.0
84969	167.0	39.0
9130	1979.0	3554.0
400208	14.0	2.0
84976	429.0	336.0
400209	71.0	82.0
400206	0.0	0.0
84978	66.0	48.0
84973	1157.0	1017.0
84975	1092.0	2212.0
57379	0.0	2.0
642357	31.0	8.0
84971	516.0	624.0
84970	0.0	4.0
267020	0.0	2.0
9146	2933.0	4545.0
9147	2096.0	1926.0
9144	5801.0	18630.0
9145	2209.0	1337.0
9148	28.0	50.0
106479899	0.0	0.0
9149	701.0	1434.0
106479898	0.0	0.0
106479897	0.0	0.0
106480886	0.0	0.0
106479896	0.0	0.0
106480885	0.0	0.0
106480888	0.0	0.0
106479895	0.0	0.0
106480887	0.0	0.0
106479894	0.0	0.0
106479893	2.0	0.0
9142	1.0	0.0
57380	1291.0	1930.0
9143	10.0	65.0
106479892	0.0	0.0
106480889	0.0	0.0
57381	1975.0	499.0
9140	1923.0	3291.0
106479891	0.0	0.0
9141	1390.0	1717.0
106479890	0.0	0.0
106480891	0.0	0.0
106480890	0.0	0.0
654364	10.0	40.0
106480893	0.0	0.0
106480892	0.0	0.0
106480895	0.0	0.0
106480894	0.0	0.0
9158	1641.0	2349.0
9156	91.0	1516.0
106479889	0.0	0.0
9159	2943.0	1307.0
106479888	0.0	0.0
106479887	0.0	0.0
654346	5.0	10.0
106479886	0.0	0.0
106480897	0.0	0.0
9150	1267.0	1519.0
106480896	0.0	0.0
106479885	2.0	1.0
57396	1463.0	978.0
106480899	0.0	1.0
106479884	0.0	0.0
106479883	0.0	0.0
106480898	0.0	0.0
9153	4.0	7.0
106479882	0.0	0.0
9154	74.0	8.0
106479881	0.0	0.0
106479880	0.0	0.0
57393	50.0	32.0
9152	0.0	0.0
654350	0.0	0.0
84996	152.0	76.0
84991	3972.0	3471.0
84993	1524.0	1637.0
84992	0.0	0.0
9168	21584.0	74362.0
9169	7850.0	6138.0
9166	1201.0	1202.0
642395	9.0	19.0
9167	3899.0	3498.0
642394	0.0	34.0
106480864	0.0	0.0
106480863	0.0	0.0
106480866	0.0	0.0
106480865	0.0	0.0
106480868	0.0	0.0
255082	129.0	83.0
106480867	0.0	0.0
9162	178.0	206.0
106480869	0.0	0.0
654383	1.0	0.0
106480871	1.0	1.0
106480870	0.0	0.0
106480873	0.0	0.0
282697	0.0	0.0
400258	498.0	4.0
106480872	0.0	0.0
642389	2.0	0.0
654381	0.0	0.0
9179	889.0	2017.0
9177	0.0	1.0
106480875	0.0	0.0
9172	138.0	10.0
106480874	0.0	0.0
106480877	0.0	0.0
9170	635.0	1128.0
106480876	0.0	0.0
9175	1768.0	1080.0
106480879	0.0	0.0
106480878	0.0	0.0
9173	223.0	29.0
106480880	5.0	1.0
106480882	0.0	0.0
106480881	0.0	0.0
654376	1.0	0.0
106480884	0.0	0.0
106480883	1.0	0.0
654370	0.0	3.0
137868	2.0	0.0
730112	73.0	13.0
106480849	0.0	0.0
729123	2.0	2.0
9188	8698.0	7981.0
106479859	0.0	0.0
106479858	2.0	1.0
9189	3377.0	4733.0
106479857	0.0	0.0
106479856	0.0	0.0
106479855	0.0	0.0
106479854	0.0	0.0
729121	0.0	0.0
9182	417.0	67.0
106479853	0.0	0.0
106480842	0.0	0.0
9183	1351.0	1751.0
106479852	0.0	0.0
106480841	0.0	0.0
9180	5301.0	6569.0
106480844	0.0	0.0
106479851	0.0	0.0
9181	5070.0	3892.0
106479850	0.0	1.0
106480843	0.0	0.0
106480846	0.0	0.0
9187	1195.0	475.0
106480845	0.0	0.0
9184	3336.0	10769.0
106480848	0.0	0.0
9185	1203.0	5169.0
106480847	0.0	0.0
57501	20.0	132.0
57502	583.0	96.0
57504	1994.0	2855.0
125875	23.0	5.0
106480851	0.0	0.0
106480850	1.0	0.0
57509	7519.0	3323.0
730109	1.0	0.0
137872	713.0	57.0
102546175	0.0	1.0
57505	1166.0	1096.0
644903	7.0	5.0
57506	7181.0	5214.0
57507	1525.0	1110.0
57508	893.0	586.0
106479849	0.0	0.0
106479848	0.0	0.0
106479847	0.0	0.0
106479846	0.0	0.0
106479845	0.0	0.0
106479844	0.0	0.0
106479843	0.0	0.0
106479842	0.0	0.0
106480853	1.0	0.0
9194	1637.0	212.0
106479841	0.0	0.0
106480852	1.0	0.0
9191	2077.0	5018.0
106479840	0.0	0.0
106480855	0.0	0.0
106480854	0.0	0.0
9197	2037.0	2307.0
106480857	0.0	0.0
106480856	0.0	0.0
106480859	0.0	0.0
729119	3.0	2.0
9196	110.0	54.0
106480858	0.0	0.0
57512	15.0	12.0
57513	4095.0	1273.0
57514	3446.0	2181.0
123207	781.0	448.0
57515	20104.0	8275.0
106480860	0.0	0.0
57510	2524.0	2873.0
106480862	0.0	0.0
57511	1484.0	1515.0
106480861	0.0	0.0
644911	1.0	5.0
644914	7.0	14.0
57519	1578.0	267.0
729146	4.0	1.0
106480828	0.0	0.0
113878	635.0	795.0
135228	1890.0	2170.0
106480827	0.0	0.0
729148	47.0	52.0
106480829	0.0	0.0
137886	1461.0	3214.0
106479879	0.0	0.0
730130	0.0	0.0
106479878	0.0	0.0
106479877	0.0	0.0
106479876	0.0	0.0
106480820	0.0	0.0
106479875	0.0	0.0
106479874	0.0	0.0
106479873	3.0	0.0
106480822	0.0	3.0
106479872	0.0	0.0
106480821	0.0	0.0
106479871	0.0	0.0
106480824	0.0	0.0
106479870	2.0	0.0
106480823	0.0	0.0
106480826	0.0	0.0
106480825	0.0	0.0
57523	2172.0	476.0
57524	66.0	63.0
57526	743.0	350.0
644928	7.0	3.0
57520	668.0	811.0
57521	2341.0	1305.0
57522	1049.0	749.0
57528	13.0	5.0
57529	21.0	13.0
106480839	0.0	0.0
106480838	0.0	0.0
106479869	0.0	0.0
729131	11.0	28.0
106479868	0.0	0.0
106479867	0.0	0.0
106479866	0.0	0.0
106479865	1.0	1.0
106479864	0.0	0.0
106480831	0.0	0.0
106479863	0.0	0.0
106480830	0.0	0.0
106480833	0.0	0.0
106479862	0.0	0.0
106479861	0.0	0.0
106480832	0.0	0.0
353116	688.0	621.0
106479860	0.0	0.0
106480835	0.0	0.0
106480834	0.0	0.0
106480837	7.0	5.0
106480836	0.0	0.0
57534	3806.0	5442.0
57535	16759.0	8200.0
343727	0.0	0.0
57536	634.0	284.0
57537	288.0	1145.0
150864	925.0	599.0
57530	3224.0	2278.0
57531	966.0	493.0
57532	6610.0	17136.0
106480840	0.0	0.0
57533	1993.0	888.0
57538	350.0	349.0
57539	1674.0	610.0
106479817	2.0	6.0
106480806	0.0	0.0
106479816	0.0	0.0
106480805	0.0	0.0
106479815	0.0	0.0
106480808	0.0	0.0
106480807	0.0	0.0
106479814	0.0	0.0
106479813	0.0	0.0
106480809	0.0	0.0
106479812	1.0	1.0
106479811	0.0	0.0
106479810	1.0	0.0
123263	472.0	492.0
106480800	0.0	0.0
123264	60.0	6.0
57540	31.0	140.0
106480802	0.0	0.0
106480801	0.0	0.0
106480804	1.0	0.0
106480803	1.0	4.0
57545	1346.0	340.0
57546	1260.0	860.0
57547	210.0	248.0
57541	1269.0	1019.0
57542	2436.0	2732.0
353132	0.0	0.0
57544	1015.0	898.0
353131	0.0	0.0
644943	200.0	14.0
57549	613.0	7640.0
106479809	0.0	0.0
106479808	0.0	0.0
644945	5.0	1.0
100101490	52.0	51.0
106479807	0.0	0.0
137835	786.0	33.0
106479806	2.0	0.0
106480817	0.0	0.0
106480816	0.0	0.0
106479805	0.0	0.0
106480819	0.0	0.0
106479804	1.0	0.0
106479803	0.0	0.0
106480818	0.0	0.0
644961	15.0	30.0
106479802	7.0	5.0
106479801	0.0	0.0
644962	80.0	271.0
106479800	0.0	0.0
353134	0.0	0.0
353133	0.0	0.0
106480811	0.0	0.0
57551	5263.0	11427.0
353135	0.0	0.0
106480810	0.0	0.0
106480813	0.0	0.0
106480812	0.0	0.0
353137	0.0	0.0
106480815	0.0	0.0
353139	0.0	0.0
106480814	0.0	0.0
57556	4240.0	436.0
57558	372.0	418.0
57559	289.0	139.0
57552	949.0	1114.0
353141	0.0	0.0
353140	0.0	0.0
57553	2786.0	1269.0
57554	55.0	26.0
353143	0.0	0.0
57555	2201.0	1636.0
353142	1.0	0.0
343702	0.0	2.0
729102	2.0	2.0
106479839	0.0	0.0
106479838	0.0	0.0
729101	5.0	4.0
106479837	0.0	0.0
106479836	0.0	0.0
106479835	10.0	2.0
644972	141.0	49.0
106479834	0.0	0.0
106479833	0.0	0.0
642311	0.0	0.0
106479832	0.0	0.0
353145	0.0	1.0
106479831	0.0	0.0
389101	5.0	11.0
102465906	0.0	0.0
57560	563.0	424.0
106479830	0.0	0.0
353144	0.0	0.0
57561	19220.0	2184.0
57562	958.0	331.0
149830	0.0	1.0
57567	797.0	740.0
57568	1680.0	1250.0
57569	840.0	139.0
57563	1159.0	1104.0
57565	74.0	17.0
106479829	4.0	0.0
106479828	0.0	0.0
106479827	0.0	0.0
106479826	0.0	0.0
106479825	1.0	0.0
106479824	0.0	0.0
