id	a19d9498-5d19-4aef-9db9-d62deef77142	dcaf948d-c02a-4b7b-913b-e91c74b7641c
100129622	0.0	0.0
100130606	1.0	1.0
286410	889.0	663.0
100130603	0.0	0.0
286411	7.0	0.0
100130600	176.0	29.0
100379571	226.0	16.0
441177	0.0	0.0
2799	8848.0	6908.0
2798	2.0	3.0
2797	3.0	1.0
2796	61.0	4.0
2794	4911.0	1541.0
100129611	0.0	0.0
100129606	2.0	1.0
286423	4.0	0.0
100129604	0.0	0.0
286430	2.0	0.0
105369343	1.0	0.0
286436	0.0	0.0
100379592	4.0	3.0
441154	7.0	3.0
441151	26.0	0.0
441150	281.0	96.0
191585	4.0	3.0
105370357	0.0	0.0
441133	2.0	2.0
100142659	8.0	6.0
100379564	0.0	0.0
441168	221.0	425.0
441166	5.0	6.0
101730217	4.0	0.0
441161	6.0	0.0
441160	38.0	13.0
646498	0.0	0.0
441108	185.0	51.0
23562	20.0	35.0
23563	3.0	1.0
359948	10419.0	4457.0
23564	6366.0	2958.0
23566	185.0	217.0
100130693	0.0	0.0
23567	738.0	313.0
23568	257.0	146.0
23569	12.0	8.0
23560	2768.0	1529.0
286494	0.0	0.0
286495	374.0	151.0
286499	8.0	10.0
100130687	0.0	0.0
23576	2666.0	1363.0
117608	245.0	86.0
100129690	0.0	0.0
100129696	10.0	0.0
100129692	0.0	0.0
100129694	0.0	0.0
23548	312.0	324.0
23549	4550.0	3429.0
100130677	0.0	0.0
100130676	0.0	0.0
23541	6086.0	950.0
23542	576.0	165.0
23543	5598.0	2114.0
130612	296.0	34.0
23544	168.0	8.0
130617	1462.0	378.0
100130671	0.0	0.0
23545	904.0	728.0
441124	128.0	19.0
23546	3.0	11.0
441123	0.0	0.0
23547	29.0	6.0
441131	1.0	4.0
23559	788.0	451.0
23551	807.0	117.0
23552	521.0	173.0
23553	0.0	0.0
23554	401.0	367.0
23555	6351.0	5836.0
100130660	0.0	0.0
23556	1611.0	966.0
23557	1718.0	785.0
23558	8931.0	1769.0
23550	4168.0	1341.0
23526	1665.0	506.0
23527	1508.0	1757.0
23528	792.0	553.0
286442	2.0	1.0
23529	265.0	126.0
129642	2227.0	3562.0
286444	71.0	33.0
100129669	0.0	0.0
100463482	0.0	3.0
23520	0.0	1.0
23521	180319.0	48038.0
23522	1919.0	2666.0
23523	4718.0	1948.0
23524	24404.0	12806.0
359996	0.0	0.0
115004	168.0	118.0
100129664	0.0	0.0
100463487	1.0	7.0
100463486	13.0	22.0
100463489	0.0	0.0
100463488	4.0	10.0
100129662	26.0	0.0
286451	2706.0	2197.0
23538	0.0	0.0
23539	31.0	11.0
23530	1757.0	923.0
23531	569.0	466.0
100130640	0.0	1.0
23532	22.0	90.0
23533	205.0	141.0
359997	0.0	4.0
23534	2995.0	1743.0
23536	849.0	253.0
100463498	28.0	42.0
100129654	0.0	0.0
286460	94.0	64.0
100129650	0.0	0.0
23504	28.0	9.0
100499416	0.0	0.0
23505	3815.0	2778.0
100499417	0.0	0.0
23506	1465.0	626.0
286464	4.0	9.0
100130637	0.0	0.0
23507	1373.0	515.0
100130636	0.0	0.0
23508	3027.0	1020.0
23509	4340.0	1838.0
286467	35.0	13.0
100129647	1.0	0.0
100130631	0.0	1.0
23500	830.0	456.0
100499418	0.0	0.0
23503	1513.0	664.0
100129641	1.0	2.0
100129640	0.0	4.0
286472	0.0	2.0
23515	1245.0	1232.0
345275	14.0	0.0
100499405	199.0	21.0
23516	2789.0	2023.0
23517	3137.0	2127.0
100130626	0.0	0.0
23518	1094.0	775.0
102465752	0.0	0.0
23519	2.0	0.0
345274	38.0	1.0
100130621	9.0	3.0
23510	3215.0	665.0
23511	4135.0	1936.0
23512	1317.0	765.0
23513	6055.0	1330.0
23514	2999.0	1342.0
100129631	3.0	0.0
129607	141.0	216.0
129563	1506.0	421.0
431704	0.0	0.0
117579	0.0	0.0
130557	887.0	281.0
431705	15.0	9.0
431707	0.0	0.0
129560	2.0	0.0
117583	783.0	233.0
84449	447.0	235.0
84448	242.0	76.0
117584	950.0	362.0
84445	5735.0	1703.0
84444	1517.0	561.0
84447	4531.0	1867.0
84446	278.0	91.0
84441	3007.0	567.0
84440	2005.0	377.0
84443	99.0	160.0
646405	35.0	4.0
646409	1.0	0.0
117581	985.0	133.0
130560	0.0	0.0
646424	394.0	60.0
84437	641.0	308.0
84439	410.0	242.0
60489	938.0	764.0
60488	3210.0	2402.0
84433	249.0	113.0
60487	537.0	177.0
84436	897.0	486.0
84435	3.0	0.0
60485	3262.0	1005.0
60484	19.0	0.0
84432	4.0	0.0
60482	3.0	0.0
60481	13743.0	4891.0
130576	644.0	413.0
130574	1127.0	266.0
84467	68.0	8.0
84466	102.0	377.0
60496	1889.0	1288.0
60495	636.0	0.0
60494	27.0	13.0
84465	6.0	10.0
84464	501.0	284.0
60493	1028.0	456.0
60492	1768.0	795.0
60491	1120.0	683.0
60490	520.0	143.0
84461	1038.0	205.0
84460	492.0	130.0
646442	0.0	0.0
129530	21.0	0.0
129531	562.0	322.0
130589	891.0	1188.0
201501	2852.0	1260.0
84456	423.0	363.0
84455	275.0	61.0
84458	805.0	1038.0
84457	19.0	8.0
84450	1759.0	566.0
646457	2.0	0.0
100500870	0.0	0.0
100500872	0.0	0.0
201514	520.0	207.0
201516	5.0	0.0
646450	100.0	10.0
23480	2417.0	5404.0
105416157	48.0	99.0
23481	6453.0	2692.0
23483	455.0	419.0
23484	1978.0	1893.0
100500873	0.0	0.0
100500875	0.0	0.0
100500876	0.0	0.0
100500877	0.0	0.0
100500878	0.0	0.0
100500879	0.0	0.0
646463	0.0	0.0
646467	8.0	0.0
100500860	0.0	0.0
96459	1074.0	1354.0
100500861	0.0	0.0
23498	656.0	76.0
23499	10840.0	5859.0
23491	209.0	136.0
23492	2532.0	219.0
23493	1111.0	243.0
23495	13.0	2.0
100500862	0.0	0.0
100500863	1.0	0.0
100034743	1.0	0.0
100500864	1.0	0.0
100500865	10.0	0.0
100500866	0.0	0.0
100500867	0.0	0.0
100500869	0.0	0.0
100500890	0.0	0.0
100500891	0.0	0.0
646479	0.0	0.0
394214	0.0	0.0
100500893	0.0	0.0
100500894	0.0	0.0
23463	6518.0	2407.0
394217	0.0	0.0
23464	1075.0	346.0
130535	1155.0	514.0
23466	7054.0	748.0
23467	2423.0	663.0
23468	7482.0	2079.0
23469	3662.0	2255.0
2801	5491.0	2879.0
2800	1449.0	688.0
23460	182.0	69.0
23461	1057.0	196.0
23462	1390.0	461.0
100500895	0.0	0.0
100500896	0.0	0.0
100500897	0.0	0.0
2806	6058.0	1538.0
100500898	0.0	0.0
2805	2189.0	1540.0
100500899	0.0	0.0
2804	9593.0	4656.0
2803	3717.0	1775.0
2802	5365.0	1850.0
130540	9.0	6.0
646486	0.0	0.0
100500881	0.0	0.0
100500882	0.0	0.0
23474	2570.0	1798.0
23475	949.0	184.0
23476	5033.0	2170.0
23478	6053.0	4405.0
23479	3885.0	1620.0
646480	0.0	0.0
2812	0.0	0.0
2811	22.0	15.0
2810	5122.0	2015.0
23471	6788.0	9772.0
23473	1589.0	1081.0
100500884	0.0	0.0
2819	2501.0	52.0
100500885	0.0	0.0
84498	2598.0	1324.0
100500886	0.0	0.0
2817	5810.0	2080.0
100500888	0.0	0.0
2815	0.0	0.0
100500889	0.0	0.0
2814	1.0	0.0
2813	988.0	28.0
2823	28.0	29.0
2822	44.0	5.0
2821	18145.0	15175.0
100500839	0.0	0.0
2820	3049.0	2457.0
201562	3380.0	2206.0
100379623	1.0	1.0
2829	22.0	6.0
100500831	0.0	0.0
2828	299.0	385.0
2827	112.0	27.0
100500833	6.0	0.0
2826	32.0	23.0
100500834	0.0	0.0
2825	7.0	109.0
100500835	0.0	0.0
2824	2927.0	210.0
100500836	0.0	0.0
727699	5.0	0.0
2834	2.0	0.0
100500826	0.0	0.0
2833	151.0	38.0
100500827	0.0	0.0
2832	0.0	0.0
100500828	0.0	0.0
2831	0.0	1.0
100500829	0.0	0.0
60401	337.0	104.0
2830	1.0	0.0
100500820	0.0	0.0
100500821	0.0	0.0
2838	6.0	0.0
100500822	0.0	0.0
2837	16.0	0.0
100500823	0.0	0.0
100500824	0.0	0.0
2835	79.0	0.0
100500825	0.0	0.0
100500850	26.0	10.0
2845	1.0	1.0
100500859	0.0	0.0
2844	0.0	2.0
2843	6.0	1.0
2842	28.0	28.0
2841	27.0	13.0
60412	3878.0	1908.0
2840	16.0	1.0
100500851	0.0	0.0
100500854	4.0	0.0
2849	13.0	0.0
100500855	0.0	0.0
2848	17.0	3.0
394261	0.0	0.0
2847	92.0	77.0
347933	0.0	0.0
100500857	0.0	0.0
2846	22.0	4.0
100500858	0.0	0.0
394263	3.0	0.0
2856	2.0	9.0
100500849	0.0	0.0
2855	0.0	0.0
2854	0.0	0.0
2853	7.0	2.0
201595	7928.0	7177.0
2852	245.0	397.0
2850	872.0	101.0
100500840	0.0	0.0
100500841	0.0	0.0
100500842	0.0	0.0
100500843	0.0	0.0
100500844	0.0	0.0
2859	73.0	34.0
100500846	0.0	0.0
2857	323.0	207.0
100500847	0.0	0.0
2870	2894.0	874.0
107105261	0.0	0.0
2867	34.0	190.0
107105265	0.0	0.0
60437	36.0	5.0
2866	0.0	0.0
107105264	0.0	0.0
60436	2596.0	790.0
2865	0.0	2.0
107105263	0.0	1.0
2864	0.0	0.0
107105262	0.0	0.0
2863	379.0	265.0
2862	2.0	0.0
2861	275.0	74.0
347918	470.0	108.0
107105266	1.0	0.0
2869	836.0	212.0
2868	223.0	65.0
2880	0.0	0.0
60439	0.0	0.0
107105254	0.0	0.0
2878	4548.0	1032.0
2877	940.0	8.0
107105253	3.0	1.0
2876	11917.0	4539.0
2875	370.0	8.0
2874	75.0	30.0
2873	4971.0	1346.0
2872	10506.0	4180.0
107105256	0.0	0.0
2871	10.0	0.0
347902	5420.0	1060.0
107105259	0.0	0.0
2879	15710.0	5115.0
727682	0.0	0.0
727684	0.0	0.0
2892	115.0	75.0
2891	57.0	0.0
2890	18.0	0.0
727686	0.0	0.0
84419	1683.0	4851.0
2889	4716.0	1622.0
100500815	0.0	0.0
2888	107.0	24.0
100500816	0.0	0.0
2887	2744.0	1096.0
100500817	0.0	0.0
2886	4986.0	4043.0
100500818	0.0	0.0
2885	7961.0	3398.0
100500819	1.0	0.0
2884	4.0	1.0
2882	621.0	376.0
100642175	3.0	0.0
100642176	0.0	0.0
100500810	0.0	0.0
100500811	0.0	0.0
100500812	2.0	0.0
100500813	0.0	0.0
100500814	0.0	0.0
727676	0.0	0.0
107105271	0.0	0.0
727677	163.0	8.0
2899	2959.0	314.0
84418	1947.0	938.0
2898	14.0	21.0
60468	355.0	141.0
84417	2689.0	13.0
2897	53.0	0.0
2896	18363.0	10276.0
60467	0.0	0.0
100500808	0.0	0.0
2895	0.0	0.0
100500809	0.0	0.0
2894	251.0	77.0
2893	573.0	1.0
100500801	0.0	0.0
100500802	11.0	0.0
100500803	0.0	0.0
23603	3965.0	3540.0
100129507	0.0	0.0
23604	1082.0	76.0
23605	0.0	0.0
23606	0.0	1.0
23607	2238.0	2201.0
23608	6842.0	3679.0
23609	1505.0	1034.0
286527	9.0	8.0
286528	0.0	0.0
23600	282.0	209.0
23601	20.0	187.0
107048983	0.0	0.0
107048985	0.0	0.0
107048981	0.0	0.0
105369446	3.0	0.0
23614	1.0	0.0
23615	25.0	5.0
23616	1241.0	658.0
286530	220.0	158.0
23617	0.0	0.0
23619	2.0	0.0
23612	3984.0	947.0
23613	2814.0	3216.0
286544	48.0	89.0
286550	0.0	0.0
286554	0.0	0.0
286555	0.0	0.0
286556	0.0	0.0
286557	0.0	0.0
105370445	0.0	0.0
441273	0.0	0.0
100463528	0.0	0.0
441272	439.0	118.0
100379667	0.0	0.0
100288998	0.0	0.0
441263	17.0	15.0
441261	0.0	0.0
100288984	0.0	0.0
441295	19.0	3.0
441294	8.0	0.0
100463500	0.0	3.0
100288979	0.0	0.0
286512	2.0	4.0
286514	0.0	0.0
60625	555.0	185.0
441282	2808.0	12.0
646377	0.0	0.0
100130579	0.0	2.0
646379	0.0	0.0
646378	0.0	1.0
23683	1347.0	1318.0
404281	56.0	29.0
100130572	0.0	0.0
646370	0.0	0.0
23682	464.0	62.0
100129587	0.0	0.0
100129583	237.0	105.0
100129584	1.0	4.0
441218	4.0	5.0
100130566	4.0	4.0
100130564	1.0	0.0
100130562	4785.0	2724.0
100130561	52.0	44.0
441212	133.0	44.0
646382	0.0	0.0
100129570	0.0	0.0
404266	7.0	16.0
100130557	21.0	4.0
100130555	0.0	1.0
646390	0.0	0.0
441246	39.0	47.0
23666	258.0	178.0
23667	0.0	0.0
646392	0.0	0.0
23668	0.0	0.0
441251	0.0	0.0
441250	105.0	10.0
23660	720.0	320.0
100129564	0.0	0.0
100129566	1.0	2.0
100129561	0.0	3.0
100130549	2.0	1.0
130500	0.0	0.0
100129557	0.0	1.0
23673	3056.0	1252.0
441238	4.0	0.0
130502	296.0	113.0
23676	10.0	0.0
130507	1749.0	1063.0
23677	6862.0	4369.0
441234	1.0	0.0
23678	655.0	283.0
23679	0.0	0.0
23670	2736.0	2227.0
23671	11.0	0.0
100129556	2.0	1.0
100129555	7.0	0.0
23647	6014.0	1960.0
23648	4227.0	1224.0
100130539	2.0	0.0
23649	1123.0	388.0
129521	0.0	0.0
100130535	0.0	0.0
23640	2593.0	901.0
23641	3733.0	752.0
23642	1100.0	424.0
23643	192.0	349.0
23644	1842.0	522.0
23645	3909.0	1615.0
23646	12270.0	4305.0
100129543	9.0	22.0
23658	1667.0	1362.0
23659	1291.0	756.0
286573	0.0	0.0
100130528	0.0	0.0
100130523	4.0	0.0
100130522	175.0	174.0
23650	16161.0	494.0
23654	28873.0	12066.0
23657	98.0	116.0
117532	8.0	0.0
117531	18.0	0.0
100130519	55.0	27.0
23625	1507.0	765.0
23626	0.0	0.0
23627	152.0	17.0
100130514	0.0	0.0
441208	5.0	0.0
23620	0.0	0.0
23621	1879.0	897.0
23623	2414.0	1035.0
23624	1016.0	523.0
23636	4157.0	2148.0
23637	3460.0	1468.0
23639	220.0	51.0
100129515	0.0	0.0
23630	14.0	0.0
23632	58.0	8.0
23633	3886.0	1183.0
23635	2030.0	872.0
100129512	0.0	0.0
404201	122.0	62.0
404203	2.0	0.0
129446	0.0	0.0
404204	0.0	0.0
84569	0.0	0.0
60598	95.0	39.0
84561	689.0	397.0
60592	3145.0	2958.0
84560	0.0	0.0
648947	1.0	0.0
646300	12.0	11.0
100499469	0.0	0.0
100499468	0.0	0.0
100499466	91.0	79.0
727736	0.0	0.0
84559	0.0	0.0
84557	1031.0	231.0
84553	655.0	372.0
84552	998.0	360.0
102465667	0.0	0.0
102465666	0.0	0.0
102465665	0.0	0.0
201617	3.0	0.0
100499457	0.0	0.0
727764	4.0	2.0
102465669	0.0	0.0
102465668	0.0	0.0
646309	173.0	130.0
201627	1541.0	399.0
646324	11.0	47.0
201626	1486.0	532.0
727758	41.0	41.0
201625	41.0	4.0
648980	0.0	1.0
84572	3118.0	1007.0
646316	0.0	0.0
84570	38.0	4.0
345462	194.0	19.0
102465689	1.0	0.0
102465688	0.0	0.0
646330	1.0	0.0
102465684	0.0	0.0
102465683	0.0	0.0
2909	7974.0	2220.0
727701	27.0	4.0
727703	0.0	1.0
727704	0.0	0.0
201633	57.0	87.0
2900	110.0	48.0
2908	2860.0	1665.0
2907	12739.0	6012.0
2906	75.0	112.0
2905	52.0	4.0
2904	34.0	7.0
2903	212.0	27.0
345456	0.0	0.0
2902	163.0	7.0
2901	384.0	18.0
406894	0.0	0.0
406893	0.0	0.0
406896	14.0	3.0
406895	0.0	0.0
406898	0.0	0.0
646348	2.0	2.0
406897	0.0	0.0
102465695	0.0	0.0
646346	6.0	6.0
102465694	0.0	0.0
406899	0.0	0.0
102465693	0.0	0.0
406890	0.0	0.0
406892	0.0	0.0
406891	2.0	0.0
2911	4.0	7.0
201651	5.0	5.0
2919	160.0	24.0
2918	9.0	17.0
102465691	0.0	0.0
2917	18.0	4.0
2916	22.0	4.0
2915	2.0	0.0
2914	18.0	29.0
2913	9.0	0.0
2912	13.0	3.0
404220	8.0	0.0
406883	0.0	0.0
406882	0.0	0.0
406885	0.0	0.0
406884	0.0	0.0
646359	0.0	0.0
406887	0.0	0.0
406886	19.0	1.0
406889	0.0	0.0
406888	1.0	0.0
23584	1216.0	488.0
23585	6186.0	4165.0
23586	1348.0	1371.0
23587	1399.0	385.0
23588	2106.0	892.0
23589	3733.0	3069.0
406881	1.0	0.0
2922	1539.0	129.0
2921	64.0	20.0
2920	806.0	42.0
23580	7140.0	1482.0
23581	3.0	291.0
23582	2385.0	1326.0
23583	1618.0	675.0
404217	1083.0	322.0
2928	0.0	0.0
2926	5016.0	3212.0
2925	69.0	14.0
2923	24829.0	21676.0
646366	0.0	0.0
345430	0.0	3.0
406875	0.0	0.0
404216	1.0	48.0
23595	1253.0	821.0
23596	497.0	137.0
23597	1261.0	888.0
96597	1.0	0.0
23598	4997.0	3033.0
100130584	0.0	0.0
100130581	130.0	36.0
646360	5.0	0.0
129450	300.0	283.0
130429	0.0	0.0
2932	2923.0	2196.0
2931	3690.0	1575.0
23590	221.0	169.0
100129591	2.0	1.0
23591	3.0	0.0
23592	1322.0	835.0
23593	5256.0	3417.0
23594	132.0	204.0
727708	0.0	0.0
100499485	0.0	1.0
100129597	1.0	0.0
100499483	48.0	3.0
2939	6.0	0.0
2938	872.0	3.0
2937	3874.0	1471.0
100129594	0.0	0.0
100499481	0.0	0.0
2936	2895.0	3344.0
2935	8000.0	6230.0
2934	65729.0	16938.0
100129595	0.0	0.0
100288964	0.0	0.0
60509	2181.0	506.0
60506	0.0	2.0
2944	33.0	1.0
2942	0.0	0.0
2941	1982.0	568.0
2940	38.0	0.0
2949	4533.0	92.0
2948	1161.0	213.0
2947	4089.0	237.0
2946	861.0	100.0
60526	725.0	368.0
2954	1986.0	1514.0
2953	2.0	1.0
2951	0.0	0.0
2950	28547.0	11362.0
2959	1448.0	572.0
2958	1733.0	1420.0
2957	1671.0	1931.0
2956	3250.0	2660.0
100288948	0.0	0.0
60529	1327.0	6.0
60528	4810.0	1250.0
2966	111.0	52.0
84504	1.0	0.0
2965	1820.0	692.0
84503	214.0	57.0
2964	0.0	2.0
2963	1126.0	839.0
2962	6630.0	2581.0
2961	1095.0	964.0
84502	129.0	5.0
2960	559.0	488.0
84501	477.0	80.0
2969	2289.0	893.0
2968	109.0	22.0
2967	1180.0	951.0
2980	4.0	0.0
2977	1042.0	348.0
2976	3123.0	1292.0
2975	5307.0	3222.0
2974	2.0	3.0
2972	2415.0	882.0
2971	5228.0	5593.0
2970	100.0	15.0
2979	40.0	10.0
2978	2.0	7.0
154442	11.0	1.0
2990	6837.0	2123.0
225689	91.0	14.0
84519	53.0	55.0
84518	383.0	44.0
60559	5566.0	4316.0
100500914	0.0	0.0
2987	10661.0	6476.0
60558	1685.0	1829.0
84525	449.0	406.0
100500915	0.0	0.0
2986	0.0	0.0
84528	0.0	0.0
100500916	0.0	0.0
84527	495.0	158.0
100500917	0.0	0.0
2984	46.0	21.0
84522	2376.0	1124.0
100500918	1.0	0.0
2983	617.0	490.0
100500919	0.0	0.0
84524	514.0	243.0
2982	2538.0	716.0
2981	0.0	0.0
84520	506.0	571.0
100500910	0.0	0.0
100500911	1.0	0.0
2989	7.0	0.0
100500913	0.0	0.0
2999	122.0	62.0
84515	452.0	261.0
100500903	0.0	0.0
2998	9.0	0.0
84514	2427.0	631.0
100500904	0.0	0.0
2997	3599.0	1678.0
84517	121.0	33.0
100500905	0.0	0.0
84516	3703.0	2378.0
2996	13.0	5.0
100500906	0.0	0.0
2995	2218.0	628.0
2994	0.0	0.0
100500908	0.0	2.0
84513	1967.0	1423.0
2993	0.0	0.0
100500909	0.0	0.0
2992	2885.0	1449.0
60561	516.0	409.0
60560	1138.0	538.0
100500900	0.0	0.0
100500901	0.0	0.0
100288904	0.0	0.0
154467	442.0	500.0
130497	1780.0	23.0
84548	629.0	402.0
84547	340.0	157.0
100500938	0.0	0.0
84549	915.0	304.0
84546	0.0	0.0
84545	3383.0	1580.0
84542	324.0	251.0
84541	46.0	38.0
727795	30.0	39.0
84529	280.0	70.0
84536	337.0	78.0
84539	0.0	0.0
84532	3393.0	378.0
84530	1.0	0.0
23729	516.0	98.0
201288	0.0	0.0
201283	629.0	475.0
23738	1.0	1.0
23731	3583.0	2123.0
23732	88.0	0.0
201299	8.0	14.0
201292	1193.0	295.0
201294	1215.0	184.0
23704	303.0	373.0
23705	2386.0	1118.0
23708	1025.0	283.0
252840	0.0	0.0
252841	0.0	1.0
100288897	5.0	65.0
23710	2996.0	1190.0
100288892	0.0	0.0
100288885	0.0	0.0
100288870	0.0	0.0
100288868	1.0	4.0
100288861	0.0	0.0
84701	93.0	28.0
252884	196.0	83.0
84700	8.0	0.0
129841	1.0	0.0
94086	20.0	8.0
117854	510.0	76.0
100130450	1.0	4.0
154807	2914.0	2607.0
100129460	62.0	30.0
359710	0.0	2.0
94081	1264.0	891.0
115201	671.0	444.0
100129468	0.0	0.0
100129464	1.0	4.0
286256	43.0	18.0
286257	1832.0	609.0
100129459	0.0	0.0
100130447	0.0	0.0
129831	551.0	288.0
646269	7.0	2.0
646262	0.0	0.0
286262	1597.0	650.0
142827	6.0	0.0
100129452	0.0	0.0
646278	10.0	1.0
100130435	0.0	0.0
727800	456.0	70.0
646270	5.0	0.0
154822	33.0	0.0
23782	1.0	0.0
23783	2.0	0.0
23784	0.0	0.0
23786	3329.0	1694.0
23787	11438.0	4556.0
646273	0.0	0.0
23788	4421.0	3060.0
359730	0.0	0.0
359731	0.0	1.0
23780	2049.0	2171.0
23781	0.0	0.0
345079	398.0	95.0
154810	4085.0	1203.0
100129438	0.0	0.0
94097	1540.0	173.0
359737	0.0	0.0
359738	0.0	0.0
359739	3.0	1.0
646282	94.0	112.0
359736	2.0	0.0
359740	0.0	1.0
359741	0.0	0.0
359742	0.0	1.0
359743	10.0	1.0
139201	6.0	5.0
129804	708.0	180.0
129807	17.0	3.0
129880	439.0	80.0
23768	1009.0	293.0
23769	20.0	10.0
129881	20.0	10.0
100130418	236.0	12.0
345062	0.0	0.0
286204	177.0	13.0
100129428	0.0	0.0
286205	392.0	175.0
100129427	1.0	0.0
23760	3328.0	2113.0
359748	0.0	0.0
100862854	0.0	0.0
286207	127.0	60.0
359749	1.0	0.0
23761	2133.0	671.0
100862855	0.0	0.0
23762	357.0	156.0
23764	2666.0	903.0
359744	0.0	0.0
100862850	0.0	0.0
23765	1843.0	733.0
359745	0.0	0.0
359746	0.0	0.0
100862852	0.0	0.0
23766	0.0	0.0
23767	378.0	694.0
100862853	0.0	0.0
359747	0.0	0.0
359751	0.0	0.0
359752	0.0	0.0
359753	0.0	0.0
100129423	0.0	0.0
100130409	0.0	0.0
23779	193.0	108.0
129870	0.0	1.0
100130405	0.0	0.0
100130402	0.0	0.0
23772	0.0	0.0
23774	2528.0	981.0
359755	0.0	0.0
359757	0.0	0.0
359758	0.0	0.0
359762	0.0	0.0
359763	0.0	0.0
359760	0.0	0.0
23770	16019.0	4401.0
359761	4.0	0.0
129868	4.0	0.0
23746	1.0	0.0
102465502	0.0	0.0
102465501	0.0	0.0
100129407	0.0	0.0
102465500	0.0	0.0
286223	34.0	20.0
23749	0.0	0.0
100129403	1.0	0.0
345041	5.0	3.0
100129405	78.0	15.0
102465509	0.0	0.0
102465508	0.0	0.0
23741	8510.0	8244.0
102465507	0.0	0.0
23742	0.0	1.0
359766	0.0	0.0
23743	106.0	62.0
359767	0.0	0.0
102465505	0.0	0.0
130813	14.0	0.0
23744	0.0	0.0
102465504	0.0	0.0
130814	1397.0	1020.0
102465503	0.0	0.0
359774	2.0	3.0
359775	0.0	0.0
359776	0.0	0.0
359770	0.0	0.0
359771	0.0	0.0
359772	0.0	0.0
100129402	0.0	0.0
100129401	0.0	0.0
23757	0.0	0.0
102465513	0.0	0.0
23758	0.0	1.0
102465512	0.0	0.0
23759	2340.0	1130.0
102465511	0.0	0.0
286234	0.0	0.0
102465510	0.0	0.0
129852	20.0	0.0
347694	0.0	0.0
286239	1.0	0.0
23751	0.0	0.0
102465519	0.0	0.0
23752	2.0	0.0
23753	1171.0	503.0
115207	5543.0	2736.0
359777	0.0	0.0
102465517	0.0	0.0
130827	242.0	172.0
359778	0.0	0.0
102465516	0.0	0.0
115209	1015.0	248.0
23755	2.0	2.0
359779	0.0	0.0
102465515	0.0	0.0
23756	0.0	0.0
102465514	0.0	0.0
359787	0.0	0.0
359781	0.0	0.0
359782	0.0	0.0
347689	8.0	8.0
347688	13.0	2.0
102465524	0.0	0.0
94005	6881.0	2315.0
102465523	0.0	0.0
102465522	0.0	0.0
102465521	0.0	0.0
102465520	0.0	0.0
94009	114.0	34.0
727866	0.0	0.0
57060	2633.0	467.0
102465528	0.0	0.0
102465527	0.0	0.0
57062	7509.0	3513.0
102465526	0.0	0.0
727865	14.0	8.0
102465525	0.0	0.0
84687	5247.0	4667.0
727859	0.0	0.0
84689	213.0	331.0
84688	14.0	4.0
139135	0.0	0.0
84684	0.0	5.0
84681	1387.0	867.0
84680	1061.0	145.0
102465535	0.0	0.0
102465534	0.0	0.0
102465533	0.0	0.0
102465532	0.0	0.0
102465531	0.0	0.0
102465530	0.0	0.0
727856	0.0	0.0
727857	3.0	0.0
727851	24.0	10.0
102465539	0.0	0.0
102465538	0.0	0.0
102465537	0.0	8.0
102465536	0.0	0.0
84679	3894.0	526.0
84676	18.0	69.0
84675	3.0	1.0
140123	0.0	0.0
84678	1721.0	653.0
84677	2.0	2.0
84672	0.0	0.0
84671	587.0	293.0
84674	511.0	124.0
84673	0.0	0.0
152101	0.0	0.0
152100	569.0	521.0
94027	25.0	0.0
94026	1.0	0.0
94025	937.0	177.0
129787	2258.0	1080.0
57088	1387.0	427.0
127124	0.0	0.0
57089	527.0	515.0
57082	107.0	447.0
57084	0.0	0.0
57085	4031.0	1388.0
152118	0.0	0.0
152110	770.0	157.0
154790	63.0	0.0
154791	505.0	192.0
646201	0.0	0.0
57091	73.0	141.0
94015	639.0	130.0
57092	4156.0	4490.0
646202	8.0	9.0
57097	642.0	528.0
57099	554.0	384.0
727879	0.0	0.0
57093	0.0	0.0
166752	8.0	0.0
57094	66.0	340.0
57095	2324.0	1486.0
57096	44.0	26.0
139163	0.0	0.0
84698	185.0	40.0
84699	1.0	0.0
84694	0.0	0.0
84693	462.0	281.0
100499563	0.0	0.0
84696	43.0	14.0
84695	238.0	336.0
84690	0.0	7.0
84692	4.0	0.0
84691	0.0	0.0
130752	90.0	8.0
646213	0.0	0.0
100130495	8.0	9.0
646208	14.0	53.0
94039	718.0	199.0
94031	1385.0	2969.0
94030	130.0	7.0
100130484	0.0	0.0
94033	8.0	0.0
94032	26.0	25.0
727810	4.0	4.0
100130481	0.0	0.0
100130480	1.0	0.0
115196	393.0	122.0
727805	0.0	0.0
139105	0.0	0.0
646218	0.0	0.0
347744	68.0	98.0
347741	0.0	0.0
646231	0.0	0.0
154743	504.0	566.0
130773	5.0	9.0
727842	1.0	1.0
100129480	173.0	105.0
100129482	586.0	97.0
727837	0.0	0.0
347736	13.0	1.0
347733	870.0	61.0
347732	20.0	26.0
347735	15870.0	2413.0
347734	4811.0	1894.0
347731	1.0	0.0
646243	0.0	0.0
94059	600.0	113.0
347730	10.0	18.0
646249	0.0	0.0
201305	62.0	5.0
100130466	0.0	0.0
727833	1.0	0.0
727835	1.0	0.0
100130462	0.0	0.0
94056	4335.0	3592.0
100130461	0.0	1.0
727830	0.0	0.0
727832	0.0	0.0
140100	0.0	0.0
727826	86.0	57.0
727828	0.0	0.0
100129472	0.0	0.0
347720	0.0	0.0
100288841	0.0	0.0
